Bengali,English
"স্ফটিককরণ, স্ফটিককরণ, স্ফটিককরণ",crystallisation (=crystallization)
স্ফটিক বিজ্ঞানী,crystallographer
স্ফটিক-কাঠামোগত,Crystallographic
স্ফটিক গঠন,Crystallographical
"ক্রিস্টালোগ্রাফি, স্ফটিক বিজ্ঞান",crystallography
জালি স্থানান্তর অপারেশন,crystal translation operation (=lattice translation operation)
স্ফটিক ধোঁয়া,crystal whiskers
কিউব কিউব,Cube
"ঘনক, ঘনক, ঘনক, ত্রিভুজ, ঘনক, ত্রিভুজ",Cubic
কিউবিক ফাটল,Cubical Cleavage
অরবিটাল,Cubicle
ক্রমবর্ধমান,Cumulative
কিউরি ধ্রুবক,Curie constant
কিউরি এফেক্ট,Curie effect
"কিউরি পয়েন্ট, কিউরি তাপমাত্রা, কুরি ডিম্যাগনেটাইজেশন পয়েন্ট",Curic-point
কিউরি,curie (unit)
প্রবাহ,current
স্রোতের সংখ্যালঘু,current element
বিতরণ,Curtailment
বক্রতা,Curvature
বক্ররেখা বক্ররেখা,Curve
বাঁকা,Curved
বক্ররেখা বার,curved beam
বাঁকা পাতা,curved surface
বৃদ্ধি বক্ররেখা,curve of growth
বক্ররেখা,Curvilinear
"ছিদ্রকারী, কাটা",cut-off
শেষ স্থান,cut off field
শেষ ফ্রিকোয়েন্সি,cut off frequency
শেষপ্রান্ত,cut off point
টার্মিনাল পয়েন্ট বেগ,cut off velocity
টার্মিনাল ভোল্টেজ,cut off voltage
"অভিনয়কারী, অভিনয়কারী",Cutter
সাইবারনেটিক্স,Cybernetics
"চক্র, চক্র, চক্র",Cycle
প্রতি সেকেন্ডে চক্র,cycle per second
"চক্রাকার, চক্রীয়",cyclic
স্পিন,Cycling
চক্রীয় পেন্ডুলাম,cycloidal pendulum
সাইক্লোট্রন,Cyclotron
সাইক্লোট্রন ফ্রিকোয়েন্সি,cyclotron frequency
"সিলিন্ডার, সিলিন্ডার",cylinder
"নলাকার, সিলিন্ডার আকৃতি, সিলিন্ডার, সিলিন্ডার",Cylindrical
সিলিন্ডার সুরেলা,cylindrical harmonics
স্যাঁতসেঁতে,damped
স্যাঁতসেঁতে সহজ সুরেলা দোলন,damped harmonic oscillation
দাম্পার,Damping
ড্যানিয়েল সেল,Daniell cell
অন্ধকার,dark
"রিসোর্স রিসোর্স, রিসোর্স রিসোর্স, ট্রাস্ট রিসোর্স",data processing
"পচন উৎপাদনকারী, দুধ উৎপাদিত, পিতামাতা, বংশধর",Daughter
ডেভিসন গরম পরীক্ষা,Davission Germer experiment
ডিসি (নির্দেশক),d .c. (=zero frequency component)
নিষ্ক্রিয় অংশ,dead space
নীরব জায়গা,dead spot
ডি ব্রাগ্লি তরঙ্গদৈর্ঘ্য,de Broglie wave length
Debye বৈশিষ্ট্যগত তাপমাত্রা,Debye charactristic temperature
"Debye দৈর্ঘ্য, Debye দূরত্ব",Debye length
ঋণ অবকাশ,Debye relaxation time
ক্ষয়,decay
ক্ষয় সূচক,decay constant
diluent,decelerating
স্থগিত করা,deceleration
বিরতি সময়,deceleration time
ডেসিবেল,Decibel
ডেসিবেলোমিটার,decibelmeter
"দশমিক, দশমিক",Decimal
শ্রেণীবিভাগ,declassify
"উত্থান, বিপ্লব, উদ্যোগ, পতন",declination
আইসোমেট্রিক বৃত্ত,declination circle
ডিকোডার,Decoder
"পচন, দ্রবীভূতকরণ",decomposition
ডিকম্প্রেশন,Decompression
দূষণ,decontamination
অলংকরণ,Decoration
সংযোজন,Decoupling
হ্রাস ফাংশন,decreasing function
আবহাওয়া,Decrement
লঙ্ঘন,Deemphasis
সাবফ্লোর,deep level
গভীর স্থান,dcep space
ডেরিভেশন,De-excitation
"ত্রুটি, ত্রুটি, ক্ষতি, ঘাটতি",Defect
অন্যায়,Defective
অনাক্রম্যতা,Defensive
সীমাবদ্ধ দরজা,defining aperture
"সংজ্ঞা, স্বচ্ছতা",definition
বিচ্যুত,Deflect
অপসারণকারী,Deflecting
"deflection, deflection",Deflection
বিচ্যুতিপূর্ণ ফোকাস,deflection defocussing
প্রতিফলন-দ্বৈত আয়না,deflection-doubling mirror
বিচ্যুতি অঞ্চল,deflection field
মাধ্যাকর্ষণ প্রভাবিত বিচ্যুতি,deflection of gravity
সংক্ষেপণ প্লেট,deflection plates
ফোকাস,Defocussing
বিকৃতি,deformability
"বিকৃতি, বিকৃতি",Deformation
ভিগাসন,degasification
"debauchery, debauchery",Degeneracy
"to be defiled (ver.), degraded (n.), degraded (v.)",Degenerate
বর্জ্য গ্যাস,degenerate gas
"aberration, aphasia, deprivation, deprivation",degeneration
সন্তোষজনক,degenerative
"ডিগ্রী, ডিগ্রী, মাত্রা, ডিগ্রী, ডিগ্রী, পরিমাণ, লব",Degree
ঘনত্ব-ভলিউম,degree of concentration
বিয়োজন পরিমাণ,degree of dissociation
স্বাধীনতা ডিগ্রী। স্বাধীনতা ডিগ্রী,degree of freedom
আয়নকরণের পরিমাণ,degree of ionisation
মেরুকরণের মাত্রা,degree of polarisation
নির্ভুলতা পরিমাণ,degree of precision
dehumidification,dehumidification
ডিওনাইজেশন,deionisation
বিলম্ব,Delay
বিলম্বিত,Delayed
স্থানীয়করণ,Delocalisation
ডেল্টা ফাংশন,delta function
চুম্বকীয়করণ,Demagnetisation
চুম্বকীয় বক্ররেখা,Demagnetise
demagnetizer,Demagnetiser
demodulation,demodulation
ঘন যানজট,dense packing
ঘনত্ব পরিমাপক,Densitometer
"ঘনত্ব, ঘনত্ব",Density
অবচয় স্তর,depletion layer
অবক্ষয় অঞ্চল,depletion zone
ডিপোলারাইজেশন,depolarisation
depolarized,depolarised
ডিপোলারাইজার,depolariser
"ক্ষেত্রের গভীরতা, ক্ষেত্রের তীব্রতা",depth of field
"derived polarogram, derived polarogram",derivative polarogram
উদ্ভূত,derived
"descending, descending",Descending
"descent, decent",descent
"বর্ণনা, নির্মাণ, আঁকা",describe
হর,Descriptor
"ডিজাইন করা, ডিজাইন করা (n.) ডিজাইন করা, ডিজাইন করা (n.)",Design
ধ্বংস,Destruction
ধ্বংসাত্মক হস্তক্ষেপ,destructive interference
"ধ্বংসাত্মক, ধ্বংসাত্মক",Destructive
"সনাক্তকরণ, সনাক্তকরণ",Detection
সংগ্রাহক,Detector
নির্ণয়বাদ,Determinateness
নির্ধারক,determinating
সংকল্প,determination
নির্ধারণ,determine
নির্ধারিত,determined
ডিউটরন,Deuteron
"প্রকাশ করা, বিকাশ করা, বিকাশ করা",develop (=develope)
"বিকাশকারী, বিকাশকারী",developer
"উন্নয়ন, উন্নয়ন",development
বিচ্যুতি,Deviation
শিশির,Dew
শিশির বিন্দু,dew point
দক্ষিণ মেরুকরণকারী,dextrorotary
ডায়গনিস্টিক পরীক্ষা,diagnostic test
তির্যক,Diagonal
চিত্র,Diagram
চিত্র,Diagrammatic
ডায়াল,dial
ডায়ম্যাগনেটিক,Diamagnetic
"ডায়ম্যাগনেটোলজি, ডায়ম্যাগনেটিক উপাদান",Diamagnetics
diamagnetism,Diamagnetism
ব্যাস,Diameter
diametrically বিপরীত,Diametrically opposite
"হীরা, হীরা",Diamond
মধ্যচ্ছদা ডায়াফ্রাম,Diaphragm
তাপ বিনিময় করা,Diathermanous
তাপ বিনিময় করা,diathermic
"ডায়াটোনিক স্বরগ্রাম, ডায়াটোনিক স্বরাগ্রাম",diatonic scale
"বিভাজন, আধা শিল্প",Dichotomy
ডাইক্রোমেট কোষ,dichromate cell
"দ্বিধাবিভক্তি, ভিজ্যুয়াল ডিকোটমি, লেভেল ডিকোটমি",Dichromatism
ডিক্টাফোন,Dictaphone
অস্তরক,dielectric
ডাইলেট্রিক্স,dielectrics
ডিজেল চক্র,diesel cycle
ফাঁক,difference
"ডিফারেনশিয়াল ফ্রিকোয়েন্সি, ডিভিয়েশন ফ্রিকোয়েন্সি",difference frequency
"ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ইন্টারস্টিশিয়াল, ডিফারেনশিয়াল",Differential
ডিফারেনশিয়াল শোষণ,differential absorption
পার্থক্য পরিবর্ধক,differential amplifier (=difference amplifier)
"অনুপ্রবেশকারী ক্যালোরিমিটার, অনুপ্রবেশকারী ক্যালোরিমিটার",differential calorimeter
ডিফারেনশিয়াল ক্যাপাসিটর,differential capacitor
ডিফারেনশিয়াল জোন,differential cross section
ডিফারেনশিয়াল ডিফিউশন,differential Diffusion
আঙ্গক,differential equation
ডিফারেনশিয়াল বিলুপ্তি সহগ,differential extinction coefficient
ইন্টারমিটার আয়নকরণ চেম্বার,differential ionisation chamber
ডিফারেনশিয়াল আইসোটোপ পদ্ধতি,differential isotope method
ডিফারেনশিয়াল বেগ,differential velocity
পার্থক্য করা,differentiate
"পার্থক্য করা, পার্থক্য করা",differentiated
"পার্থক্য, পার্থক্য",Differentiation
বিবর্তন,diffraction
ডিফ্র্যাক্টোমিটার,diffractometer
"diffused, diffused",Diffused
বিচ্ছুরিত,Diffuse
বিস্তার,diffusion
diffusivity,diffusivity
"অঙ্ক, ব্যাস, আঙুল",digit
ডিজিটাল রেকর্ডিং,digital recording
ডিজিটাল ভোল্টমিটার,digital voltmeter
দ্বি-আইসোটোপিক উপাদান,di-isotopic element
বিস্তার,dilatation
সম্প্রসারণ বিকৃতি,dilation strain
এক্সোমিটার,dilatometer
ভিসফারিনি,Dilator
"এক্সটেনশন, দৈর্ঘ্য-প্রস্থ, মাত্রা, শক্তি",Dimension
মাত্রিক,Dimensional
মাত্রিকতা,Dimensionality
বীমা ইউনিট,dimensional unit
মাত্রাহীন মাত্রা,dimensionless
"অবচয়, হ্রাস",diminution
উজ্জ্বল,Dimmer
ডায়োড,diode
diopter,diopter
প্রতিসরণ জোন,dioptrical region
প্রতিসরণকারী লেন্স,dioptric lens (=drum lens)
"bow down, bow down, trough",dip
পতনের কোণ,dip angle
ডাইপোল,Dipole
বাইপোলার স্তর,dipole layer (=electric double layer)
ডিরাক ডেল্টা ফাংশন,Dirac delta function
"সোজা, সোজা, সোজা, সরাসরি, বিপরীত",Direct
অনুলোম পারস্পরিক সম্পর্ক,direct correlation
সরাসরি বর্তমান,direct current
সরাসরি,directed
"সরাসরি প্রভাব, সরাসরি প্রভাব",direct impact
"দিক, দিক",direction
নির্দেশমূলক,Directional
স্থান স্থিতিশীলতা,directional stability
"ডিকোসিন, ডিকোসিন",direction cosine
"দিকনির্দেশনামূলক, দিকনির্দেশক, দিকনির্দেশনামূলক",directive
দিকনির্দেশনা,directivity
সাধারণ জালি,direct lattice
সোজা লাইন,direct line
অনুক্রমিক অনুপাত,directly proportional
সরাসরি পদ্ধতি,direct method
অভিমুখ,Director
সরাসরি পড়ার ডিভাইস,direct reading instrument
আগে টেলিস্কোপ,direct vision telescope
"বস্তু, বৃত্ত, চাকতি, চাকতি",Disc
"নিমজ্জন, ইফিউশন, ব্লিচিং",Discharge
জল নিমজ্জন,discharge in cascade
"discontinuity, discontinuity, fracture",discontinuity
অবিচ্ছিন্ন,discontinuous
"গবেষণা, অনুসন্ধান",Discovery
অসঙ্গতি,Discrepancy
কণা,Discrete
"অবতল অ্যান্টেনা, ডিশ অ্যান্টেনা",dish antenna
"dissollution, granulation",disintegration
দ্রবীভূত ধ্রুবক,disintegration constant
অপচয় শক্তি,disintegration energy
দ্রবীভূত অর্ধ-জীবন,disintegration half-life
দ্রবীভূত পরিসীমা,disintegration series
"স্থানচ্যুতি, স্থানচ্যুতি, স্থানচ্যুতি, স্থানচ্যুতি",Dislocation
"ফল্ট লাইন, ফল্ট কোর",dislocation line
ফল্ট লুপ,dislocation loop
"ব্যাধি, ব্যাধি, ব্যাধি",disorder
বিশৃঙ্খলা,disordering
"বিভ্রান্তি, বিভ্রান্তি",disorientation
"dispersed, dispersed",dispersed
"dispersion, scattering",dispersion
প্রক্ষিপ্ত,Dispersity
dispersant,Dispersive
প্রতিফলন,Dispersivity
উত্পাটন,Displacement
প্রদর্শনী,Display
কনসোল,display unit (=console)
বিচ্ছিন্নকরণ শক্তি,disruptive force
অসম,dissimilar
ক্ষয় সহগ,dissipation coefficient
ক্ষয়কারী,Dissipative
ক্ষয় সিস্টেম,dissipative system
বিভাজ্য,Dissociable
পৃথক,Dissociated
স্বভাব,Dissociation
সামঞ্জস্যহীনতা,Dissonance
দূরত্ব,Distance
দূরবর্তী,Distant
"স্বতন্ত্র, স্বতন্ত্র, স্বতন্ত্র, অভিব্যক্তিপূর্ণ",Distinct
বৈষম্য,Distinction
পৃথক সম্পত্তি,distinctive property
"পার্থক্য করা, পার্থক্য করা",Distinguish
বিকৃত,Distorted
বিকৃতি,Distortion
বিকৃতি স্থিতিস্থাপকতা,distortional elasticity
বিতরণ করা পরিবর্ধক,distributed amplifier
"বিতরণ, বিতরণ",Distribution
"বন্টন নিয়ম, বন্টন নিয়ম",distributive law
ঝামেলা,Disturbance
"পীড়িত, বিঘ্নিত ভারসাম্য",Disturbed
বিরক্তিকর শক্তি,disturbing force
"অহনিক, দিবাচর, দিবা, দৈনিক",Diurnal
দৈনিক গতি,diurnal motion
দ্বিজাতিক,Divalent
"নষ্ট করা, নষ্ট করা",Diverge
"divergence, divergence, divergence",Divergence
ভিন্নমুখী,Divergent
ডাইভারশন,diversion
"বিভক্ত, বিভক্ত",Divided
"বিভাগ, বিভাগ, বিভাগ",division
আয়নোস্ফিয়ারের D স্তর,D-layer of ionosphere
"অঞ্চল, প্রদেশ, অঞ্চল, ডোমেইন",domain
"গম্বুজ, গম্বুজ",dome
প্রভাবশালী অবস্থান,dominant term
দাতা স্তর,donor level
মাদিত চুক্তি,doped junction
"ভেজাল, ভেজাল",Doping
ডপলার এফেক্ট,Doppler effect
"ডোজ, ডোজ",Dose
কোয়ান্টোমিটার,Dosimeter
"ডটেড, ডটেড",Dotted
"ডবল, ডিপ্লয়েড, পেয়ার, ডুয়াল, কমন, ডিকোটোমাস",Double
ডবল বন্ড,double bonds
বাইকনভেক্স লেন্স,double concave lens
বাইকনভেক্স লেন্স,double convex lens
বাইনারি ডিফারেনশিয়াল,double differentiation
ডবল ionization,double ionization
ডবল অণু,double molecule
দ্বিগুণ নির্ভুলতা,double precision
ডবল প্রতিসরণ,double refraction
ডবল সিরিজ,double series
জোড়া তারা,double stars
দ্বিগুণ,doublet
অ্যাক্রোম্যাটিক লেন্স জোড়া,doublet achromat
"diffusion, expansion",Doubling
দ্বিগুণ চার্জযুক্ত কণা,doubly charged particles
উভচর দূষিত,Doubly degenerate
ডবল আয়নিত,doubly ionised
নিম্নগামী,Downward
ট্র্যাকশন আকরিক আকরিক আধা কমপ্যাক্ট,drag
ট্র্যাকশন বল,drag force drift
"বাহ, প্রবাহ, অপোধ, প্রবাহ (খনি), পাঞ্জ (খাদ্য), স্থানচ্যুতি",drift
স্রোতধারা,Drift current
কর্মক্ষম,Driving
পরিবাহী ভোল্টেজ,driving voltage
ছোট বল,drop ball
হঠাৎ বিরতি,drop dead halt (=dead halt)
"বিন্দু, মাইক্রো পয়েন্ট, ফোঁটা",droplet
পতন,dropping
শুষ্ক,Dry
শুকনো শুকনো হাইগ্রোমিটার,dry and wet bulb hygrometer
ব্যর্থ যোগাযোগ,dry contact
"ডবল অপারেশন, ডুয়াল অপারেশন",dual operation
নালী,duct
প্রসার্য,Ductile
প্রসার্য,ductility
আবছা,dull
নিঃশব্দ,dummy
জবানবন্দি,dumping
বামন তারা,dwar star
ডবল অক্ষ,dyad-axis
গতিশীল,dynamic
গতিশীল,dynamical
"গতিবিদ্যা, গতিবিদ্যা",dynamics
ডায়নামো,dynamo
খাওয়া,Dyne
"পৃথিবী, পৃথিবী",earth
ভূমিকম্পের তীব্রতা,earthquake intensity
পৃথিবী উপগ্রহ,earth satellite
পৃথিবী সংযোগ ব্যবস্থা,earth system (=ground system of an antenna)
স্থল তারের,earth wire
"কেন্দ্র, কেন্দ্রবিন্দু",eccentric
উদ্ভটতা,Eccentricity
অগ্রগামী,echelon
প্রতিধ্বনি,echo
ধৃষ্টতা,Eclipse
বিপ্লব বৃত্তাকার স্থানাঙ্ক,ecliptic coordinates
ঘূর্ণি,Eddy
প্রান্ত দোষ,edge dislocation
মূল প্রভাব,edge effect
এডিসন কোষ,Edison cell
সম্পাদনা,Edit
কার্যকর,effective
দক্ষতা,Efficiency
প্রয়াস,effort
স্রাব,effusion
"রূপক, eigen",Eigen
অষ্টভুজ,eightspin
আইনস্টাইন-বোস বন্টন আইন,Einstein-Bose distribution law
তাত্ক্ষণিক প্রভাব,Einstein-de-Hass effect
আইনস্টাইনিয়াম,Einsteinium
আইনস্টাইন স্মোলুচভস্কি সমীকরণ,Einstein Smoluchowski Equation
আইনস্টাইন-জনসংখ্যা,Einstein space
তাড়ানো,Ejection
ইজেক্টর ক্যাপসুল,Ejection capsule
ইজেক্টর,Ejector
ক্লিয়ারেন্স বোর্ড,ejector plate
বিপরীত ক্যাপাসিট্যান্স,Elastance
ইলাস্টিক,elastic
"ইলাস্টিক প্রতিক্রিয়া প্রভাব, ইলাস্টিক পোস্টেরিয়র",elastic after effect (=elastic lag)
দোলক শরীর,elastically anisotropic body
স্থিতিস্থাপকতা,elasticity
"ইলাস্টিকোমিটার, ইলাস্টিকোমিটার",elasticometer
ইলাস্টিক নমনীয়তা,elastic stiffness
আয়নোস্ফিয়ারের ই-স্তর,E-layer of ionosphere
ইলেকট্রেট,electret
"বৈদ্যুতিক, বৈদ্যুতিক",Electrical
বিদ্যুৎ,electricity
"বিদ্যুতায়ন, চার্জিং",electrification (electrostatics)
বিদ্যুতায়িত,electrified
"চার্জিত কণা, চার্জিত কণা",electrified particles
ইলেক্ট্রোঅ্যাকোস্টিক,Electroacoustic
ইলেক্ট্রো-শব্দবিদ্যা,Electro-acoustics
ইলেক্ট্রো-থার্মাল,Electrocaloric
ইলেক্ট্রোকেমিক্যাল,electrochemical
সমতুল্য,equivalent
ইলেক্ট্রোড,Electrode
তড়িৎগতিবিদ্যা,Electrodynamics
ইলেক্ট্রোডাইনামিক প্রভাব,electrokinetic effect
গ্যালভানিক বিচ্ছিন্নতা,Electrolysis
ইলেক্ট্রোলাইট,Electrolyte
ইলেক্ট্রোলাইটিক,electrolytic
"ইলেক্ট্রোফোরেসিস, ইলেক্ট্রোফোরেসিস",Electrolyzer
ইলেক্ট্রোম্যাগনেট,electromagnet
ইলেক্ট্রোম্যাগনেটিক ফিল্ড,Electromagnetic
তড়িৎচুম্বকত্ব,Electromagnetics
তড়িৎচুম্বকত্ব,electromagnetism
"ইলেক্ট্রোমিটার অগ্রভাগ, ইলেক্ট্রোমিটার ভালভ",electrometer valve (=electrometer tube)
তড়িচ্চালক বল,electromotive force
ইলেকট্রন,Electron
ঋণ বিদ্যুৎ,electronegative
বৈদ্যুতিক,Electronic
ইলেকট্রনিক ইজেন ফাংশন,electronic eigenfunction
ইলেকট্রনিক শক্তি,electronic energy
ইলেকট্রনিক্স,electronics
ইলেকট্রন অপটিক্স,electron optics (=electro-optics)
ইলেক্ট্রো-অপটিক্স,Electro-optics
তড়িৎচুম্বকত্ব,Electropositive
ইলেক্ট্রোস্কোপ,Electroscope
ইলেক্ট্রোস্ট্যাটিক,Electrostatic
ইলেক্ট্রোস্ট্যাটিক্স,Electrostatics
ইলেক্ট্রোফোরেসিস,electrostriction
বৈদ্যুতিক সংযোগ,electrovalency
বৈদ্যুতিক সংযোগকারী,electrovalent
"উপাদান, সংখ্যালঘু, উপাদান",Element
"প্রাথমিক, প্রাথমিক, প্রাথমিক",elementary
মূল চার্জ,elementary charge
"elevation, elevation, elevation, elevation, elevation",Elevation
altimeter,elevation
"লিফট, এলিভেটর",meter elevator
অ উপবৃত্তাকার,ellipse of aberration
"প্রসারণ, বিবর্ধন, বিস্তারের কোণ",Elongation
"মুক্তি, মুক্তি",Emanating
"প্রসারণ, বংশধর",Emanation
এম্বেড করতে,Embed
এমবেড করা,Embedded
ইস্যু করা হয়েছে,Emergent
নির্গমন,Emission
"নির্গততা, নির্গততা",Emissivity
নির্গততা,Emittance
"বিকিরণকারী, নির্গতকারী",emitter
"প্রাক-শক্তিবৃদ্ধি, বল",Emphasis
অভিজ্ঞতামূলক,empirical
"খালি, অপূর্ণ",Empty
"emulsifier, emulsifier",Emulsifier
"ইমালসন, ইমালসন",Emulsion
"শেষ, শেষ, শেষ, শেষ",End
চূড়ান্ত সংস্করণ,end correction
দক্ষ শক্তি,endoergic
"অক্ষীয় অবস্থান, A- অবস্থান",end on position
"এন্ডোথার্মিক, এন্ডোথার্মিক",Endothermic
এন্ডোথার্মিক প্রক্রিয়া,endothermic process
শক্তি যোগাতে,energise energy
শক্তি সহজাত,energy content
শক্তি শক্তিবর্ধক,energy index
"ইঞ্জিন ইঞ্জিনিয়ারিং, ইঞ্জিনিয়ারিং",engine engineering
বৃদ্ধি,enhancement
সমৃদ্ধ আইসোটোপ,enriched isotope
বর্ধিত চুল্লি,enriched reactor
সমৃদ্ধকরণ,enriching
সমৃদ্ধি,enrichment
"সেট, সম্প্রদায়",Ensemble
"এনথালপি, পরম তাপ",enthalpy
শক্তি,entity
এনট্রপি,Entropy
প্রবেশ,entry
"গণনা, গণনা",Enumeration
পৃষ্ঠা সংখ্যা,envelope of surface
উপকেন্দ্র,epicentral
"অস্বচ্ছ, এপিস্কোপ",Episcope
এপিটাক্সি স্তর,epitaxial layer
"apitaxi, overrun",epitaxy
"সমান, সমান, সমান, সমান",equal
সমানকারী,Equaliser
সমতা,Equality
সমীকরণটি,Equation
"বিষুবরেখা, বিষুবরেখা, বিষুবরেখা, বিষুবরেখা",Equator
"নিরক্ষীয়, নিরক্ষীয়, মধ্যবর্তী, নিরক্ষীয়",Equatorial
অবতল,equiconcave
অবতল,Equiconvex
আইসোমেট্রিক,Equidimensional
"equidistant, সমান্তরাল",Equidistant
"ভারসাম্য, ভারসাম্য, ভারসাম্য",equilibrium
ইকুইডিভিশন,Equipartition
সরঞ্জাম,Equipment
"সমতা, যোগ্যতা",Equipotential
সামঞ্জস্যপূর্ণ,equipotentiality
আইসোবার,equipressure
সমতা,Equivalence
"সমতুল্য, সমতুল্য (v.), সমতুল্য (n.)",equivalent
সমতুল্য শোষণ,equivalent absorption
"সমতুল্য পরিবাহিতা, সমতুল্য পরিবাহিতা",equivalent conductance
আইসোমেট্রিক লেন্স,equivalent lens
"উল্লম্ব চিত্র, খাড়া চিত্র",erect image
উল্লম্ব,excentricity
erg,Erector
"energetic, মতামত",erg ergodic
"ভুল, ভুল, ভুল, ভুল",Error
টানেল ডায়োড,Esakidiode (=tunnel diode)
চলে যাও,Escape
"অপরিহার্য, অপরিহার্য",essential
ইথার,ether (aether)
ইউক্লিডীয় স্থানাঙ্ক,Euclidean coordinate
ইউলার-কোণ,Euler angle
"eutectic, eutectic",eutectic
"evacuated, evacuated",evacuated
"evacuation, voiding",Evacuation
"মূল্যায়ন, মূল্যায়ন",Evaluation
বাষ্পীভূত,Evaporated
"evaporation, evaporation, evaporation",Evaporation
এমন কি,Even
"ঘটনা, পর্ব",Event
"কখনও নিরাপদ, কখনও নিরাপদ",Eversate
"সত্য, সত্য, সঠিক",Exact
এক্সোসেন্টার,Ex-centre
উপকেন্দ্র,Excentric
কেন্দ্রমুখী,Excentrical
উদ্ভটতা,Excentricity
অত্যধিক,Excess
বিনিময়,exchange
"উত্তেজনা, শক্তি",Excitation
উত্তেজিত করা,Excite
উত্তেজিত,Excited
উদ্দীপক,Exciter
উত্তেজনা,Exciton
বর্জন নিয়ম,exclusion principle
মৃত্যুদন্ড,Execution
"উচ্ছেদ, ক্যাথারসিস, এক্সট্রুশন, বন্ধ",Exhaustion
সমস্যা,Exit
"এক্সোথার্মিক, তাপ উত্তেজক",Exothermal
এক্সোথার্মিক,exothermic
অস্বাভাবিক জ্বালানী,exotic fuel
ছড়িয়ে,Expand
সম্প্রচার,Expanded
সম্প্রচারক,Expander
সম্প্রসারণ,expanse
"বিস্তার, বিস্তার",Expansion
পরীক্ষা,experiment
"পরীক্ষামূলক, পরীক্ষামূলক",experimental
দরকারী,experimentalist
"বিস্ফোরণ, বিস্ফোরণ",Explosion
সূচক,Exponent
"সূচকীয়, সূচকীয়",Exponentiai
এক্সপোনেন্টি পটেনশিয়াল ওয়েল,exponential well
"এক্সপোজার, এক্সপোজার, এক্সপোজার, এক্সপোজার, কভার",Exposure
"অভিব্যক্তি, অভিব্যক্তি",expression
সম্প্রসারিত,extended
"প্রসারিত, প্রসারিত, প্রসারিত, প্রসারিত, বিস্তার",Extension
"extent, extent",Extent
বিদায়,External
"বিলুপ্তি, বিলুপ্তি",Extinction
অ-রৈখিক বিন্দু,extra-axial point
বহিরাগত,Extraneous
এক্সট্রা নিউক্লিয়ার,Extranuclear
"অস্বাভাবিক, অসাধারণ",extraordinary
"গ্রহের আকাশ, গ্রহের আকাশ",extraplanetary space
বহিঃপ্রবাহ,extrapolated
এক্সট্রাপোলেটেড,Extrapolate
এক্সট্রাপোলেশন,Extrapolation
অ-স্থলজ,Extraterrestrial
বহির্জাগতিক বস্তু,extraterrestrial matter
বহিরাগত,extrinsic
"বহিরাগত পরিবাহিতা, বহিরাগত পরিবাহিতা",extrinsic conductivity
দুর্ভেদ্য অর্ধপরিবাহী,extrinsic semiconductor
"চোখ, চোখ",eye
অভিনেত্রী লেন্স,eye lens
আইপিস,eye-piece
"মুখ, পাশে, পিছনে, সামনে, মুখ, মুখ",Face
তক্তা কেন্দ্রিক,face centered
"ফ্যাক্টর, ফ্যাক্টর, ফ্যাক্টর, ফ্যাক্টর, ফ্যাক্টর, ব্লক",Factor
ভরবেগ ফ্যাক্টর,factor of momentum
নিরাপত্তা ফ্যাক্টর,factor of safety
ত্বরণ,fade in
lacunae,fade out
ক্ষয়,fading
ফারেনহাইট তাপমাত্রা,Fahrenheit scale
ব্যর্থতা,failure
বিভ্রম,Fallacy
"পতনের সময়, পতনের সময়কাল",fall time
"ভার্চুয়াল, মিথ্যা, কোড",FALSE
ফ্যারাড (ইউনিট),Farad
ফ্যারাডে (একক),faraday
ফ্যারাডে এর প্রভাব,Faraday effect
দূরে,far
দূর অবলোহিত,far infrared
"দ্রুত, দ্রুত, দ্রুত, দ্রুত",Fast
ক্লান্তি ফাটল,fatigue crack
জাহাজ অক্ষ,fast axis
দ্রুত চলমান ইলেকট্রন,fast electron
দ্রুত বিভাজন,fast fission
দ্রুত নিউট্রন,fast neutron
দ্রুত নিউট্রন চুল্লি,fast reactor
প্রাণঘাতী ভলিউম,fatal dose
ক্লান্তি,Fatigue
ল্যাক্রিমাল ফাটল,fatigue crack
পঙ্গু পাত্র,fatigue failure
"দোষ, দোষ",Fault
অন্যায়,Faulty
"-কেন্দ্র, চরিত্র-কেন্দ্র",F-centre
দুর্বল দোলন,feeble oscillation
"রিচার্জ, পুনঃবিনিয়োগ",feed back
"ফিডার, ফিডার, সরবরাহকারী, ফিডার",Feeder
ফেমটো,Femto
ফার্মের উপপাদ্য,Fermat's theorem
ফার্মি,fermi
ফার্মি-ডিরাক-পরিসংখ্যান,Fermi-Dirac statistics
ফার্মিয়ন,Fermion
ফেরোইলেকট্রিক,Ferrielectric
"ছোট ফেরোম্যাগনেটিজম, ফেরোম্যাগনেটিজম",Ferrimagnetism
farro,Ferro
ফেরোইলেকট্রিক,ferroelectric
"ferroelectricity, ferroelectricity",Ferroelecctricity
"ferroelectric উপাদান, ferroelectric উপাদান",Ferroelectrics
ফেরোম্যাগনেটিক,ferro-magnetic
ফেরোম্যাগনেটিজম,Ferromagnetics
ফাইবার অপটিক্স,fiber-optics
ফিক ডিফিউশন নিয়ম,Fick's diffusion law
অনুমিত,Ficticious
"ক্ষেত্র, ক্ষেত্র, ক্ষেত্র",Field
দক্ষতা সূচক,figure of merit
