English,Kannada
Common Business Oriented Language (Cobol),ಸಾಮಾನ್ಯ ವ್ಯವಹಾರ ಆಧಾರಿತ ಭಾಷೆ (ಕೋಬೋಲ್)
common error,ಸಾಮಾನ್ಯ ದೋಷ
common language,ಸಾಮಾನ್ಯ ಭಾಷೆ
common routine,ಸಾಮಾನ್ಯ ದಿನಚರಿ
communication,ಸಂವಹನ
communication line,ಸಂವಹನ ಲೈನ್
communication mode,ಸಂವಹನ ಮೋಡ್
communication network,ಸಂವಹನ ಜಾಲ
communication parameter,ಸಂವಹನ ನಿಯತಾಂಕ
communication system,ಸಂವಹನ ವ್ಯವಸ್ಥೆ
compaction,ಸಂಕೋಚನ
compander,ಕಂಪಾಂಡರ್
companding,ಕಂಪಾಂಡಿಂಗ್
company network,ಕಂಪನಿ ನೆಟ್ವರ್ಕ್
comparison test,ಹೋಲಿಕೆ ಪರೀಕ್ಷೆ
compatibility,ಹೊಂದಾಣಿಕೆ
compatible,ಹೊಂದಬಲ್ಲ
compilation,ಸಂಕಲನ
compile and go,ಕಂಪೈಲ್ ಮತ್ತು ಹೋಗಿ
compiler,ಕಂಪೈಲರ್
compiler language,ಕಂಪೈಲರ್ ಭಾಷೆ
complementary,ಪೂರಕ
complement-on-ten,ಹತ್ತರ ಮೇಲೆ ಪೂರಕ
complementor,ಪೂರಕ
complete carry,ಸಂಪೂರ್ಣ ಸಾಗಿಸಲು
complex,ಸಂಕೀರ್ಣ
complex number,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆ
component,ಘಟಕ
component object model (COM),ಘಟಕ ವಸ್ತು ಮಾದರಿ (COM)
composite,ಸಂಯೋಜಿತ
composition,ಸಂಯೋಜನೆ
computational,ಕಂಪ್ಯೂಟೇಶನಲ್
computer,ಕಂಪ್ಯೂಟರ್
computer centre,ಕಂಪ್ಯೂಟರ್ ಕೇಂದ್ರ
computer expert,ಕಂಪ್ಯೂಟರ್ ತಜ್ಞ
computer graphics,ಕಂಪ್ಯೂಟರ್ ಗ್ರಾಫಿಕ್ಸ್
computer instruction,ಕಂಪ್ಯೂಟರ್ ಸೂಚನೆ
computer language,ಕಂಪ್ಯೂಟರ್ ಭಾಷೆ
computer network,ಗಣಕಯಂತ್ರದ ಜಾಲ
computer science,ಗಣಕ ಯಂತ್ರ ವಿಜ್ಞಾನ
computer security,ಕಂಪ್ಯೂಟರ್ ಭದ್ರತೆ
computer simulaton,ಕಂಪ್ಯೂಟರ್ ಸಿಮ್ಯುಲೇಟನ್
computer specialist,ಕಂಪ್ಯೂಟರ್ ತಜ್ಞ
computerisation,ಗಣಕೀಕರಣ
computerist,ಗಣಕಶಾಸ್ತ್ರಜ್ಞ
computerize,ಗಣಕೀಕರಣಗೊಳಿಸು
computing,ಕಂಪ್ಯೂಟಿಂಗ್
concept,ಪರಿಕಲ್ಪನೆ
concurrency,ಏಕರೂಪತೆ
concurrent,ಏಕಕಾಲೀನ
condition variable,ಸ್ಥಿತಿ ವೇರಿಯಬಲ್
conditional operator,ಷರತ್ತುಬದ್ಧ ಆಪರೇಟರ್
conditional statement,ಷರತ್ತುಬದ್ಧ ಹೇಳಿಕೆ
conductor,ಕಂಡಕ್ಟರ್
conferencing,ಕಾನ್ಫರೆನ್ಸಿಂಗ್
confidentiality,ಗೌಪ್ಯತೆ
configuration,ಸಂರಚನೆ
congestion,ದಟ್ಟಣೆ
conjunction,ಸಂಯೋಗ
connect speed,ಸಂಪರ್ಕ ವೇಗ
connection,ಸಂಪರ್ಕ
connection less communication,ಸಂಪರ್ಕ ಕಡಿಮೆ ಸಂವಹನ
connection release,ಸಂಪರ್ಕ ಬಿಡುಗಡೆ
connectivity,ಸಂಪರ್ಕ
connector,ಕನೆಕ್ಟರ್
consecutive,ಸತತವಾಗಿ
consequent,ಪರಿಣಾಮವಾಗಿ
console,ಕನ್ಸೋಲ್
consolidation,ಬಲವರ್ಧನೆ
constant,ನಿರಂತರ
constant instruction,ನಿರಂತರ ಸೂಚನೆ
constraint,ನಿರ್ಬಂಧ
constructor,ನಿರ್ಮಾಣಕಾರ
container,ಕಂಟೇನರ್
content,ವಿಷಯ
context,ಸಂದರ್ಭ
context free grammar (CFG),ಸಂದರ್ಭ ಮುಕ್ತ ವ್ಯಾಕರಣ (CFG)
context switch,ಸಂದರ್ಭ ಸ್ವಿಚ್
contingency,ಆಕಸ್ಮಿಕ
contraction,ಸಂಕೋಚನ
contrast,ಕಾಂಟ್ರಾಸ್ಟ್
control,ನಿಯಂತ್ರಣ
control area,ನಿಯಂತ್ರಣ ಪ್ರದೇಶ
control bit,ನಿಯಂತ್ರಣ ಬಿಟ್
control bus,ನಿಯಂತ್ರಣ ಬಸ್
control card,ನಿಯಂತ್ರಣ ಕಾರ್ಡ್
control circuit,ನಿಯಂತ್ರಣ ಸರ್ಕ್ಯೂಟ್
control cycle,ನಿಯಂತ್ರಣ ಚಕ್ರ
control engineering,ನಿಯಂತ್ರಣ ಎಂಜಿನಿಯರಿಂಗ್
control key,ನಿಯಂತ್ರಣ ಕೀ
control logic,ನಿಯಂತ್ರಣ ತರ್ಕ
control loop,ನಿಯಂತ್ರಣ ಲೂಪ್
control mark,ನಿಯಂತ್ರಣ ಗುರುತು
control operation,ನಿಯಂತ್ರಣ ಕಾರ್ಯಾಚರಣೆ
control panel,ನಿಯಂತ್ರಣಫಲಕ
control signal,ನಿಯಂತ್ರಣ ಸಂಕೇತ
control switch,ನಿಯಂತ್ರಣ ಸ್ವಿಚ್
control tape,ನಿಯಂತ್ರಣ ಟೇಪ್
control terminal,ನಿಯಂತ್ರಣ ಟರ್ಮಿನಲ್
control unit (CU),ನಿಯಂತ್ರಣ ಘಟಕ (CU)
convergence,ಒಮ್ಮುಖ
conversation,ಸಂಭಾಷಣೆ
conversational time sharing,ಸಂಭಾಷಣೆಯ ಸಮಯ ಹಂಚಿಕೆ
conversion,ಪರಿವರ್ತನೆ
converter,ಪರಿವರ್ತಕ
Cook's theorem,ಕುಕ್ ಪ್ರಮೇಯ
co-processor,ಸಹ-ಸಂಸ್ಕಾರಕ
copy,ನಕಲು
copyright,ಕೃತಿಸ್ವಾಮ್ಯ
cord,ಬಳ್ಳಿಯ
cordless telephone,ತಂತಿರಹಿತ ದೂರವಾಣಿ
corollary,ಅನುಸಂಧಾನ
correction,ತಿದ್ದುಪಡಿ
corrupted,ಭ್ರಷ್ಟಗೊಂಡಿದೆ
count,ಎಣಿಕೆ
counter,ಕೌಂಟರ್
country code,ದೇಶದ ಕೋಡ್
covariance,ಸಹವರ್ತಿತ್ವ
coverage,ವ್ಯಾಪ್ತಿ
crash,ಕುಸಿತ
critical path,ನಿರ್ಣಾಯಕ ಮಾರ್ಗ
critical path method (CPM),ನಿರ್ಣಾಯಕ ಮಾರ್ಗ ವಿಧಾನ (CPM)
cross check,ಹೋಲಿಸಿ ನೋಡು
cross compiler,ಅಡ್ಡ ಕಂಪೈಲರ್
cross fire,ಅಡ್ಡ ಬೆಂಕಿ
cross talk,ಅಡ್ಡ ಮಾತು
cryptographic,ಕ್ರಿಪ್ಟೋಗ್ರಾಫಿಕ್
cryptography,ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ
currency symbol,ಕರೆನ್ಸಿ ಚಿಹ್ನೆ
current directory,ಪ್ರಸ್ತುತ ಡೈರೆಕ್ಟರಿ
current window,ಪ್ರಸ್ತುತ ವಿಂಡೋ
cursor,ಕರ್ಸರ್
curve,ವಕ್ರರೇಖೆ
cut and paste,ಕತ್ತರಿಸು ಮತ್ತು ಅಂಟಿಸು
cut method,ಕತ್ತರಿಸಿದ ವಿಧಾನ
cyber,ಸೈಬರ್
cyber café,ಸೈಬರ್ ಕೆಫೆ
cyber cash,ಸೈಬರ್ ನಗದು
cyber crime,ಸೈಬರ್ ಅಪರಾಧ
cyber delics,ಸೈಬರ್ ಡೆಲಿಕ್ಸ್
cyber law,ಸೈಬರ್ ಕಾನೂನು
cyber sex,ಸೈಬರ್ ಸೆಕ್ಸ್
cybernatics,ಸೈಬರ್ನಾಟಿಕ್ಸ್
cybernation,ಸೈಬರ್ನೇಷನ್
cycle,ಸೈಕಲ್
cycle memory,ಸೈಕಲ್ ಸ್ಮರಣೆ
cycle steal,ಸೈಕಲ್ ಕಳ್ಳತನ
cycle time,ಸೈಕಲ್ ಸಮಯ
cyclic,ಆವರ್ತಕ
daemon,ಡೀಮನ್
daisy wheel,ಡೈಸಿ ಚಕ್ರ
data administrator,ಡೇಟಾ ನಿರ್ವಾಹಕ
data allocation,ಡೇಟಾ ಹಂಚಿಕೆ
data area,ಡೇಟಾ ಪ್ರದೇಶ
data array,ಡೇಟಾ ಶ್ರೇಣಿ
data base,ಡೇಟಾ ಬೇಸ್
data break,ಡೇಟಾ ಬ್ರೇಕ್
data bus,ಡೇಟಾ ಬಸ್
data carrier,ಡೇಟಾ ವಾಹಕ
data cell,ಡೇಟಾ ಸೆಲ್
data channel,ಡೇಟಾ ಚಾನಲ್
data communication,ಡೇಟಾ ಸಂವಹನ
data compression,ಡೇಟಾ ಕಂಪ್ರೆಷನ್
data field,ಡೇಟಾ ಕ್ಷೇತ್ರ
data file,ಡೇಟಾ ಫೈಲ್
data flow,ದತ್ತಾಂಶ ಹರಿವು
data flow Chart,ಡೇಟಾ ಹರಿವಿನ ಚಾರ್ಟ್
data hierarchy,ಡೇಟಾ ಕ್ರಮಾನುಗತ
data level,ಡೇಟಾ ಮಟ್ಟ
data library,ಡೇಟಾ ಲೈಬ್ರರಿ
data link layer,ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್
data link layer (DLL),ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್ (DLL)
data management,ಡೇಟಾ ನಿರ್ವಹಣೆ
data manipulation,ಡೇಟಾ ಕುಶಲತೆ
data manipulation language (DML),ಡೇಟಾ ಮ್ಯಾನಿಪ್ಯುಲೇಷನ್ ಭಾಷೆ (DML)
data modem,ಡೇಟಾ ಮೋಡೆಮ್
data modification,ಡೇಟಾ ಮಾರ್ಪಾಡು
data network,ಡೇಟಾ ನೆಟ್ವರ್ಕ್
data operation,ಡೇಟಾ ಕಾರ್ಯಾಚರಣೆ
data organization,ಡೇಟಾ ಸಂಘಟನೆ
data output,ಡೇಟಾ ಔಟ್ಪುಟ್
data path,ಡೇಟಾ ಮಾರ್ಗ
data prepration,ಡೇಟಾ ಸಿದ್ಧತೆ
data privacy,ಡೇಟಾ ಗೌಪ್ಯತೆ
data processor,ಡೇಟಾ ಪ್ರೊಸೆಸರ್
data protection,ಡೇಟಾ ರಕ್ಷಣೆ
data record,ಡೇಟಾ ದಾಖಲೆ
data retrieval,ಡೇಟಾ ಮರುಪಡೆಯುವಿಕೆ
data routine,ಡೇಟಾ ವಾಡಿಕೆಯ
data security,ಡೇಟಾ ಭದ್ರತೆ
data set,ಡೇಟಾ ಸೆಟ್
data signal,ಡೇಟಾ ಸಿಗ್ನಲ್
data sink,ಡೇಟಾ ಸಿಂಕ್
data source,ಡೇಟಾ ಮೂಲ
data specification,ಡೇಟಾ ನಿರ್ದಿಷ್ಟತೆ
data station,ಡೇಟಾ ಸ್ಟೇಷನ್
data storage,ಡೇಟಾ ಸಂಗ್ರಹಣೆ
data storage structure,ಡೇಟಾ ಶೇಖರಣಾ ರಚನೆ
data structure,ಡೇಟಾ ರಚನೆ
data switch,ಡೇಟಾ ಸ್ವಿಚ್
data table,ಡೇಟಾ ಟೇಬಲ್
data terminal,ಡೇಟಾ ಟರ್ಮಿನಲ್
data transcription,ಡೇಟಾ ಪ್ರತಿಲೇಖನ
data transfer,ಡೇಟಾ ವರ್ಗಾವಣೆ
data transmission,ಡೇಟಾ ಪ್ರಸರಣ
data transmission Channel,ಡೇಟಾ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಚಾನಲ್
data type,ಡೇಟಾ ಪ್ರಕಾರ
data unit,ಡೇಟಾ ಘಟಕ
data validation,ಡೇಟಾ ಮೌಲ್ಯೀಕರಣ
database,ಡೇಟಾಬೇಸ್
database adminstration,ಡೇಟಾಬೇಸ್ ಆಡಳಿತ
database design,ಡೇಟಾಬೇಸ್ ವಿನ್ಯಾಸ
database management system,ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ
datagrav,ಡಾಟಾಗ್ರಾವ್
datum,ದತ್ತಾಂಶ
dead zone,ಸತ್ತ ವಲಯ
deadlock,ಬಿಕ್ಕಟ್ಟು
deadlock prevention,ಡೆಡ್ಲಾಕ್ ತಡೆಗಟ್ಟುವಿಕೆ
debug,ಡೀಬಗ್
decision box,ನಿರ್ಧಾರ ಪೆಟ್ಟಿಗೆ
decision making process,ನಿರ್ಧಾರ ಪ್ರಕ್ರಿಯೆ
decision support system,ನಿರ್ಧಾರ ಬೆಂಬಲ ವ್ಯವಸ್ಥೆ
decision tree,ನಿರ್ಧಾರ ಮರ
decoder,ಡಿಕೋಡರ್
decomposition principle,ವಿಘಟನೆಯ ತತ್ವ
decryption,ಡೀಕ್ರಿಪ್ಶನ್
dedicated channel,ಮೀಸಲಾದ ಚಾನಲ್
dedicated port,ಮೀಸಲಾದ ಬಂದರು
defence data network (DDN),ರಕ್ಷಣಾ ದತ್ತಾಂಶ ಜಾಲ (DDN)
defence information system,ರಕ್ಷಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ
defragmentation,ಡಿಫ್ರಾಗ್ಮೆಂಟೇಶನ್
delay,ವಿಳಂಬ
delay counter,ವಿಳಂಬ ಕೌಂಟರ್
delay time,ವಿಳಂಬ ಸಮಯ
delete,ಅಳಿಸಿ
deletion record,ಅಳಿಸುವಿಕೆ ದಾಖಲೆ
delimiter,ಡಿಲಿಮಿಟರ್
delta modulation,ಡೆಲ್ಟಾ ಮಾಡ್ಯುಲೇಶನ್
demand paging,ಬೇಡಿಕೆ ಪೇಜಿಂಗ್
demo,ಡೆಮೊ
demodulation,ಡಿಮೋಡ್ಯುಲೇಶನ್
demultiplexer,ಡಿಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
denormalization,ಅಸಾಧಾರಣೀಕರಣ
density,ಸಾಂದ್ರತೆ
dependency,ಅವಲಂಬನೆ
dependent unit,ಅವಲಂಬಿತ ಘಟಕ
dequeue,ಡಿಕ್ಯೂ
dereferencing,ಅವಲಂಬನೆ
derivation tree,ವ್ಯುತ್ಪನ್ನ ಮರ
derived field,ಪಡೆದ ಕ್ಷೇತ್ರ
descending sort,ಅವರೋಹಣ ರೀತಿಯ
design,ವಿನ್ಯಾಸ
desk calculator,ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟರ್
desk top computer,ಡೆಸ್ಕ್ ಟಾಪ್ ಕಂಪ್ಯೂಟರ್
desktop presentation,ಡೆಸ್ಕ್ಟಾಪ್ ಪ್ರಸ್ತುತಿ
desktop publishing (DTP),ಡೆಸ್ಕ್‌ಟಾಪ್ ಪಬ್ಲಿಷಿಂಗ್ (ಡಿಟಿಪಿ)
desktop video,ಡೆಸ್ಕ್ಟಾಪ್ ವೀಡಿಯೊ
destination address,ತಲುಪಬೇಕಾದ ವಿಳಾಸ
destructer,ವಿಧ್ವಂಸಕ
deterministric automats,ಡಿಟರ್ಮಿನಿಸ್ಟ್ರಿಕ್ ಆಟೊಮ್ಯಾಟ್‌ಗಳು
developer,ಡೆವಲಪರ್
development system,ಅಭಿವೃದ್ಧಿ ವ್ಯವಸ್ಥೆ
device,ಸಾಧನ
device control unit,ಸಾಧನ ನಿಯಂತ್ರಣ ಘಟಕ
device controller,ಸಾಧನ ನಿಯಂತ್ರಕ
device management,ಸಾಧನ ನಿರ್ವಹಣೆ
device mode,ಸಾಧನ ಮೋಡ್
diagnosis,ರೋಗನಿರ್ಣಯ
diagnostic system,ರೋಗನಿರ್ಣಯ ವ್ಯವಸ್ಥೆ
diagnostics,ರೋಗನಿರ್ಣಯ
diagram,ರೇಖಾಚಿತ್ರ
dial,ಡಯಲ್ ಮಾಡಿ
dial line,ಡಯಲ್ ಲೈನ್
dial tone,ಡಯಲ್ ಟೋನ್
dial up,ಡಯಲ್ ಅಪ್ ಮಾಡಿ
dialog,ಸಂವಾದ
dialog box,ಸಂವಾದ ಪೆಟ್ಟಿಗೆ
dialup modem,ಡಯಲಪ್ ಮೋಡೆಮ್
diamension,ವ್ಯಾಸ
dictionary,ನಿಘಂಟು
differentiation,ವ್ಯತ್ಯಾಸ
digital,ಡಿಜಿಟಲ್
digital channel,ಡಿಜಿಟಲ್ ಚಾನಲ್
digital circuit,ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್
digital computer,ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್
digital data,ಡಿಜಿಟಲ್ ಡೇಟಾ
digital facility,ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ
digital filter,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
digital library,ಡಿಜಿಟಲ್ ಲೈಬ್ರರಿ
digital modulation,ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಶನ್
digital monitor,ಡಿಜಿಟಲ್ ಮಾನಿಟರ್
digital picture,ಡಿಜಿಟಲ್ ಚಿತ್ರ
digital signature,ಡಿಜಿಟಲ್ ಸಹಿ
digital switch,ಡಿಜಿಟಲ್ ಸ್ವಿಚ್
digital to analog (D/A) converter,ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ (D/A) ಪರಿವರ್ತಕ
digitization,ಡಿಜಿಟಲೀಕರಣ
digitize,ಡಿಜಿಟೈಜ್ ಮಾಡಿ
digitizer,ಡಿಜಿಟೈಸರ್
diode,ಡಯೋಡ್
direct,ನೇರ
direct address,ನೇರ ವಿಳಾಸ
direct conversion,ನೇರ ಪರಿವರ್ತನೆ
direct coupling,ನೇರ ಜೋಡಣೆ
direct memory access (DMA),ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)
direct memory acess (DMA),ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)
direct method,ನೇರ ವಿಧಾನ
directive,ನಿರ್ದೇಶನ
directory,ಡೈರೆಕ್ಟರಿ
directory server,ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್
directory service,ಡೈರೆಕ್ಟರಿ ಸೇವೆ
disable,ನಿಷ್ಕ್ರಿಯಗೊಳಿಸು
disabling signal,ಸಂಕೇತವನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವುದು
disconnect,ಸಂಪರ್ಕ ಕಡಿತಗೊಳಿಸಿ
discrete,ಪ್ರತ್ಯೇಕವಾದ
disk,ಡಿಸ್ಕ್
disk address,ಡಿಸ್ಕ್ ವಿಳಾಸ
disk array,ಡಿಸ್ಕ್ ಅರೇ
disk capacity,ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ
disk drive,ಡಿಸ್ಕ್ ಡ್ರೈವ್
disk file,ಡಿಸ್ಕ್ ಫೈಲ್
disk memory,ಡಿಸ್ಕ್ ಮೆಮೊರಿ
disk operating system (DOS),ಡಿಸ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್ (DOS)
disk pack,ಡಿಸ್ಕ್ ಪ್ಯಾಕ್
disk server,ಡಿಸ್ಕ್ ಸರ್ವರ್
disk storage,ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ
diskette,ಡಿಸ್ಕೆಟ್
display file,ಪ್ರದರ್ಶನ ಫೈಲ್
display image,ಚಿತ್ರವನ್ನು ಪ್ರದರ್ಶಿಸಿ
disposal,ವಿಲೇವಾರಿ
distance,ದೂರ
distance function,ದೂರ ಕಾರ್ಯ
distortion,ಅಸ್ಪಷ್ಟತೆ
distributed,ವಿತರಣೆ
distributed data,ವಿತರಿಸಿದ ಡೇಟಾ
distributed server,ವಿತರಿಸಿದ ಸರ್ವರ್
distributed system,ವಿತರಿಸಿದ ವ್ಯವಸ್ಥೆ
distributive,ವಿತರಕ
document,ದಾಖಲೆ
document retrieved,ಡಾಕ್ಯುಮೆಂಟ್ ಹಿಂಪಡೆಯಲಾಗಿದೆ
document window,ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ
documentation,ದಸ್ತಾವೇಜನ್ನು
domain,ಡೊಮೇನ್
domain name,ಕಾರ್ಯಕ್ಷೇತ್ರದ ಹೆಸರು
dot matrix printer,ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್
down,ಕೆಳಗೆ
down link,ಕೆಳಗೆ ಲಿಂಕ್
down loading,ಡೌನ್ ಲೋಡ್ ಆಗುತ್ತಿದೆ
down time,ಕಡಿಮೆ ಸಮಯ
dragging,ಎಳೆಯುವುದು
DRAM (dynamic RAM),DRAM (ಡೈನಾಮಿಕ್ RAM)
drift,ಡ್ರಿಫ್ಟ್
driver,ಚಾಲಕ
drop,ಬಿಡಿ
drop down list box,ಡ್ರಾಪ್ ಡೌನ್ ಪಟ್ಟಿ ಬಾಕ್ಸ್
drum drive,ಡ್ರಮ್ ಡ್ರೈವ್
drum printer,ಡ್ರಮ್ ಪ್ರಿಂಟರ್
drum unit,ಡ್ರಮ್ ಘಟಕ
dual,ದ್ವಂದ್ವ
dual density,ಉಭಯ ಸಾಂದ್ರತೆ
dummy address,ನಕಲಿ ವಿಳಾಸ
dump,ಡಂಪ್
duplex circuit,ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಸರ್ಕ್ಯೂಟ್
duplexing,ಡ್ಯುಪ್ಲೆಕ್ಸಿಂಗ್
duplicate,ನಕಲು
DVD R/W,DVD R/W
DVD ROM,ಡಿವಿಡಿ ರಾಮ್
dynamic instruction,ಡೈನಾಮಿಕ್ ಸೂಚನೆ
dynamic memory,ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ
dynamics,ಡೈನಾಮಿಕ್ಸ್
EBCDIC,EBCDIC
e-business,ಇ-ವ್ಯವಹಾರ
echo,ಪ್ರತಿಧ್ವನಿ
e-commerce,ಇ-ಕಾಮರ್ಸ್
edit,ತಿದ್ದು
editor,ಸಂಪಾದಕ
educational technology,ಶೈಕ್ಷಣಿಕ ತಂತ್ರಜ್ಞಾನ
EEP rom,ಇಇಪಿ ರೋಮ್
effective address (floating address),ಪರಿಣಾಮಕಾರಿ ವಿಳಾಸ (ತೇಲುವ ವಿಳಾಸ)
effective operand address,ಪರಿಣಾಮಕಾರಿ ಕಾರ್ಯನಿರ್ವಹಣಾ ವಿಳಾಸ
effective procedure,ಪರಿಣಾಮಕಾರಿ ವಿಧಾನ
effective UID (user identification),ಪರಿಣಾಮಕಾರಿ UID (ಬಳಕೆದಾರ ಗುರುತಿಸುವಿಕೆ)
efffective transmission operand,ಪರಿಣಾಮಕಾರಿ ಪ್ರಸರಣ ಕಾರ್ಯ
eight-bit byte,ಎಂಟು-ಬಿಟ್ ಬೈಟ್
e-learning,ಇ ಕಲಿಕೆ
election-algirthm,ಚುನಾವಣಾ ಅಲ್ಜಿರ್ತಮ್
electric mailing (e-mail),ಎಲೆಕ್ಟ್ರಿಕ್ ಮೇಲಿಂಗ್ (ಇ-ಮೇಲ್)
electric printer,ವಿದ್ಯುತ್ ಮುದ್ರಕ
electrical accounting machine,ವಿದ್ಯುತ್ ಲೆಕ್ಕಪತ್ರ ಯಂತ್ರ
electronic,ಎಲೆಕ್ಟ್ರಾನಿಕ್
electronic clearance system (ECS),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕ್ಲಿಯರೆನ್ಸ್ ಸಿಸ್ಟಮ್ (ECS)
electronic data interchange (EDI),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಇಂಟರ್ಚೇಂಜ್ (EDI)
electronic data processing,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ
electronic filing,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಫೈಲಿಂಗ್
electronic funds transfer System (EFTS),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಹಣ ವರ್ಗಾವಣೆ ವ್ಯವಸ್ಥೆ (EFTS)
electronic journals,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ನಿಯತಕಾಲಿಕಗಳು
electronic publishing,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಕಾಶನ
electronic switch,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚ್
element,ಅಂಶ
e-mail,ಇಮೇಲ್
e-mail address,ಇಮೇಲ್ ವಿಳಾಸ
embedded system,ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್
embedding,ಎಂಬೆಡಿಂಗ್
emitter couple logic (ECL),ಹೊರಸೂಸುವ ಜೋಡಿ ತರ್ಕ (ECL)
empty stack,ಖಾಲಿ ಸ್ಟಾಕ್
empty string,ಖಾಲಿ ಸ್ಟ್ರಿಂಗ್
emulation,ಅನುಕರಣೆ
encapsulation,ಆವರಿಸುವಿಕೆ
encipher,ಎನ್ಸೈಫರ್
encode,ಎನ್ಕೋಡ್
encoder,ಎನ್ಕೋಡರ್
encrepted data,ಎನ್‌ಕ್ರಿಪ್ಟ್ ಮಾಡಿದ ಡೇಟಾ
encripting file system,ಎನ್ಕ್ರಿಪ್ಟಿಂಗ್ ಫೈಲ್ ಸಿಸ್ಟಮ್
encryption,ಗೂಢಲಿಪೀಕರಣ
end of block,ಬ್ಲಾಕ್ನ ಅಂತ್ಯ
end of file (EOF),ಕಡತದ ಅಂತ್ಯ (EOF)
end-user,ಬಳಕೆದಾರ
enter,ನಮೂದಿಸಿ
enter-key,ನಮೂದಿಸಿ-ಕೀಲಿ
enterprise server,ಎಂಟರ್ಪ್ರೈಸ್ ಸರ್ವರ್
enterprise system,ಉದ್ಯಮ ವ್ಯವಸ್ಥೆ
entity,ಘಟಕ
entity-relationship,ಅಸ್ತಿತ್ವ-ಸಂಬಂಧ
entry time,ಪ್ರವೇಶ ಸಮಯ
entry variable,ಪ್ರವೇಶ ವೇರಿಯಬಲ್
enumerable,ಎಣಿಸಬಹುದಾದ
environment,ಪರಿಸರ
epoch,ಯುಗ
EPROM,EPROM
epsilon closure,ಎಪ್ಸಿಲಾನ್ ಮುಚ್ಚುವಿಕೆ
equalizer,ಈಕ್ವಲೈಜರ್
equipment,ಉಪಕರಣ
equivalence class,ಸಮಾನತೆಯ ವರ್ಗ
equivalence relation,ಸಮಾನತೆಯ ಸಂಬಂಧ
erase,ಅಳಿಸಿಹಾಕು
error correcting code,ಕೋಡ್ ಸರಿಪಡಿಸುವಲ್ಲಿ ದೋಷ
error correction,ದೋಷ ತಿದ್ದುಪಡಿ
error detection,ದೋಷ ಪತ್ತೆ
error handling,ದೋಷ ನಿರ್ವಹಣೆ
error message,ತಪ್ಪು ಸಂದೇಶ
error rate,ದೋಷ ದರ
error recovery,ದೋಷ ಚೇತರಿಕೆ
error routine,ದೋಷ ದಿನಚರಿ
escape character,ಪಾರು ಪಾತ್ರ
ethernet,ಈಥರ್ನೆಟ್
event,ಘಟನೆ
event chain,ಈವೆಂಟ್ ಸರಣಿ
event control,ಈವೆಂಟ್ ನಿಯಂತ್ರಣ
event counter,ಈವೆಂಟ್ ಕೌಂಟರ್
exception handling,ವಿನಾಯಿತಿ ನಿರ್ವಹಣೆ
exchangeable disk storage,ಬದಲಾಯಿಸಬಹುದಾದ ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ
exclusion,ಹೊರಗಿಡುವಿಕೆ
exclusive Or (XOR),ವಿಶೇಷ ಅಥವಾ (XOR)
executable program,ಕಾರ್ಯಗತಗೊಳಿಸಬಹುದಾದ ಪ್ರೋಗ್ರಾಂ
