Bengali,Tamil
নির্ধারক,தீர்மானிப்பவர்
অবমূল্যায়ন,மதிப்பிழப்பு
উদ্ভিজ্জ,தாவரங்களை நீக்கும்
বিচ্যুতি,விலகல்
দ্বিগুণ,இரட்டை
রোগ নির্ণয়,நோய் கண்டறிதல்
বিভিন্ন পরিপক্কতা,வெவ்வேறு முதிர்ச்சி
বিভাজন,பிளவு
1. ডাইকোটাইলেডন 2. ডাইকোটাইলেডন (বীজ),1. டைகோடைலிடன் 2. டைகோடைலிடன் (விதை)
পিঠের রোগ,முதுகு நோய்
1. ডিফিউশন 2. ডিফিউশন,1. பரவல் 2. பரவல்
হজম ক্ষমতা,செரிமானம்
ডাইহাইব্রিড,இருகலப்பின
1. বাঁধ 2. ড্রেন 3. পরিবার,1. அணை 2. வாய்க்கால் 3. குடும்பம்
সামান্য,அற்ப
1. একগামী 2. একগামী,1. தனிக்குடித்தனம் 2. ஒருதார மணம்
ডিপ্লয়েড,டிப்ளாய்டு
1. ডিপ্লয়েড 2. ডিপ্লয়েড,1. டிப்ளாய்டு 2. டிப்ளாய்டு
ডাইপোল,இருமுனை
1. নিষ্কাশন 2. কুঁড়ি অপসারণ,1. பிரித்தெடுத்தல் 2. மொட்டு அகற்றுதல்
1. লাঙ্গল চাষ 2. স্পিনিং,1. கலப்பை உழுதல் 2. நூற்பு
ছাড়,தள்ளுபடி
জীবাণুমুক্তকরণ,கிருமி நீக்கம்
1. বিচ্ছুরণ 2. বিক্ষিপ্তকরণ,1. சிதறல் 2. சிதறல்
1. বিক্ষিপ্তকরণ 2. ভিন্নতা,1. சிதறல் 2. மாறுபாடு
বৈচিত্রতা,பல்வகைப்படுத்தல்
বৈচিত্র্যময় কৃষি,பல்வகைப்பட்ட விவசாயம்
ডিএনএ পদক্ষেপ,டிஎன்ஏ படி
ডিএনএ রিসিভার,டிஎன்ஏ பெறுபவர்
ডক ভাড়া,கப்பல்துறை வாடகை
কার্যকর,பயனுள்ள
সুপ্ততা,செயலற்ற நிலை
1. পরিমাণ 2. ডোজ 3. ডোজ,1. அளவு 2. அளவு 3. அளவு
ডবল সিগমায়েড বক্ররেখা,இரட்டை சிக்மாய்டு வளைவு
1. দমকা 2. প্রসারিত,1. புயல் 2. நீட்சி
1. নিষ্কাশন ড্রেন 2. বর্জ্য,1. வெளியேற்ற வடிகால் 2. கழிவுநீர்
নিষ্কাশন,வடிகால்
আকর্ষণ,இழுவை
1. ওষুধ দিন 2. ভিজিয়ে দিন,1. மருந்து கொடு 2. நனை
প্রসাধনী (বীজ),அழகுசாதனப் பொருட்கள் (விதைகள்)
1. auger 2. অগভীর ফল্ট 3. ড্রিল 4. auger,1. ஆகர் 2. ஆழமற்ற தவறு 3. துளை 4. துருப்பு
1. গর্ত 2. ড্রিল 3. ড্রিল,1. துளை 2. துளை 3. துளை
1. ড্রিলিং 2. একটি ড্রিল দিয়ে বপন করা 3. একটি ড্রিল দিয়ে ঢালা,1. துளையிடுதல் 2. துரப்பணம் மூலம் விதைத்தல் 3. துரப்பணம் மூலம் ஊற்றுதல்
ড্রিপ সেচ,சொட்டு நீர் பாசனம்
শুকনো চাষ,உலர் விவசாயம்
1.ধুলো 2.বুকনি,1.தூசி 2.புக்னி
1. ডাস্টার 2. বিক্ষিপ্তকারী,1. டஸ்டர் 2. சிதறல்
ছিটানো,தெளிக்க
1. বামন 2. বামন,1. குள்ளன் 2. வாமனன்
বামন পিরামিড,வாமன பிரமிட்
ভামিনী ভবন,வாமினி பவன்
বাস্তুশাস্ত্র,சூழலியல்
অর্থনীতি,பொருளாதார அளவியல்
অর্থনৈতিক দক্ষতা,பொருளாதார திறன்
পরিস্থিতিগত প্রকার,சூழ்நிலை வகை
অতিরিক্ত স্তরিত,கூடுதல் அடுக்கு
নরম,மென்மையான
মৃত্তিকা বিজ্ঞান,மண் அறிவியல்
1. ব্রিজিং 2. এজিং 3. স্ট্র্যান্ড ক্লোজার,1. பாலம் 2. விளிம்பு 3. இழை மூடல்
খাদ্য অংশ,உணவு பகுதி
চাহিদার স্থিতিস্থাপকতা,தேவை நெகிழ்ச்சி
উত্পাদন স্থিতিস্থাপকতা,உற்பத்தி நெகிழ்ச்சி
তড়িৎ বিশ্লেষণ,மின்னாற்பகுப்பு
ইলেক্ট্রোফোরেসিস,எலக்ட்ரோபோரேசிஸ்
বাষ্পীভবন,ஆவியாதல்
1. শিরশ্ছেদ 2. বন্দী 3. শিরশ্ছেদ 4. জীবাণুমুক্ত,1. சிரச்சேதம் 2. பிடிப்பவர் 3. தலை துண்டிப்பவர் 4. ஸ்டெரிலைசர்
1. উইয়ার বান্দি 2. স্ট্রবান্ডি,1. வெயிர் பாண்டி 2. ஸ்ட்ராபாண்டி
ভ্রূণ,கரு
1. ভ্রূণবিদ্যা 2. পদার্থবিদ্যা,1. கருவியல் 2. இயற்பியல்
1. প্রস্থান 2. প্রস্থান,1. வெளியேறு 2. வெளியேறு
ইমালসিফায়ার,குழம்பாக்கி
অন্তঃসত্ত্বা,உட்புறம்
আন্তঃবিন্দু বিভাগ,உள்-புள்ளி பிரிவு
অন্তঃপরজীবী,உள் ஒட்டுண்ணி
এন্ডোস্পার্ম,எண்டோஸ்பெர்ம்
এন্টারপ্রাইজ,நிறுவன
কীটতত্ত্ব,பூச்சியியல்
পরিবেশ,சூழல்
1. এনজাইম 2. এনজাইম,1. என்சைம் 2. என்சைம்
ক্লাস্টার গ্রাফটিং,கொத்து ஒட்டுதல்
1. এপিফাইট 2. এপিফাইট,1. எபிஃபைட் 2. எபிஃபைட்
ইক্যুইটি,பங்கு
নির্মূল,நீக்குதல்
অত্যাবশ্যক পুষ্টি,அத்தியாவசிய ஊட்டச்சத்துக்கள்
1. পরিমাপ 2. জাম্প 3. মূল্যায়ন,1. அளவீடு 2. தாவி 3. மதிப்பீடு
সূক্ষ্মতা,நேர்த்தியான
সুজনিক,சுஜன்னிக்
মূল্যায়ন,மதிப்பீடு
বাষ্প গেজ,நீராவி மானி
বাষ্পীভবন,ஆவியாதல்
চিরন্তন বিপ্লব,நித்திய புரட்சி
1. চিরসবুজ 2. চিরসবুজ,1. evergreen 2. evergreen
উন্নয়ন,வளர்ச்சி
বিছিন্ন করা,துண்டிக்கப்பட்டது
পরিক্ষয় (উর্বরতা),பரீக்ஷய் (கருவுறுதல்)
শোষণ,சுரண்டல்
1. অন্বেষণ 2. অন্বেষণ,1. ஆய்வு 2. ஆய்வு
1. এক্সট্রুশন 2. নির্গমন,1. வெளியேற்றம் 2. உமிழ்வு
আই,கண்
1. ফ্যাক্টর 2. কম্পোনেন্ট 3. ফ্যাক্টর 4. রিসোর্স,1. காரணி 2. கூறு 3. காரணி 4. வளம்
ফ্যাক্টর উত্পাদনশীলতা,காரணி உற்பத்தித்திறன்
ব্যবসায়ীদের ডিসকাউন্ট,வர்த்தகர் தள்ளுபடி
ফ্যাক্টরিয়াল ব্লক ডিজাইন,காரணி தொகுதி வடிவமைப்பு
বিকল্প,மாற்று
1. পট্টি 2. পালিহার,1. பட்டி 2. பலிஹார்
স্থূল,மொத்த
ক্ষেত্রের মূল্যায়ন,கள மதிப்பீடு
খামার বাজেট,பண்ணை பட்ஜெட்
কৃষি ব্যবসা,விவசாய வணிகம்
ক্ষেত্রের পরিকল্পনা,கள திட்டமிடல்
1. কৃষক 2. কৃষক,1. விவசாயி 2. விவசாயி
1. কৃষি 2. কৃষিকাজ,1. விவசாயம் 2. விவசாயம்
সংঘর্ষ,மோதல்
একাধিক প্রজনন,பல இனப்பெருக்கம்
গাঁজন,நொதித்தல்
উর্বরতা,கருவுறுதல்
সার,உரம்
সার ব্যবহারের দক্ষতা,உர பயன்பாடு திறன்
তন্তুযুক্ত,நார்ச்சத்து
1. খামার 2. এলাকা 3. অবস্থান,1. பண்ணை 2. பகுதி 3. இடம்
মাটির জল ধরে রাখা,மண் நீர் பிடித்து
ক্ষেত্র প্রদর্শন,கள ஆர்ப்பாட்டம்
1. ইমোবিলাইজেশন 2. ফিক্সেশন 3. ফিক্সেশন,1. அசையாமை 2. ஃபிக்சேஷன் 3. ஃபிக்சேஷன்
1. প্লাবন 2. গর্ভধারণ,1. ஊடுருவல் 2. செறிவூட்டல்
প্রবাহ চিত্র,ஓட்ட வரைபடம்
খাদ্য মূল্য,உணவு மதிப்பு
পশুখাদ্য,தீவனம்
পূর্বাভাস,முன்னறிவிப்பு
বন। জংগল,காடு
বনায়ন,காடு வளர்ப்பு
1. তাদপার্ন 2. ফর্ম,1. டாட்பார்ன் 2. படிவம்
হিম প্রতিরোধী,உறைபனி எதிர்ப்பு
1. পাল 2. ব্লাইট,1. பாலா 2. ப்ளைட்
1. হিমায়িত 2. হিমায়িত,1. உறைந்த 2. உறைந்த
ফাংশন,செயல்பாடு
1. ফল পতন 2. ফল পতন,1. பழம் வீழ்ச்சி 2. பழம் வீழ்ச்சி
ফল হত্তয়া,பழங்கள் ஆக
1. ফিউমিগেশন 2. ফিউমিগেশন,1. புகைத்தல் 2. புகைத்தல்
ছত্রাকনাশক,பூஞ்சைக் கொல்லி
অ্যান্টিফাঙ্গাল,பூஞ்சை எதிர்ப்பு
ছত্রাক,பூஞ்சை
1. খুদ 2. সীতা,1. குத் 2. சீதா
1. ফিউশন 2. ফিউশন,1. இணைவு 2. இணைவு
সুতি পশম,பருத்தி கம்பளி
লোমশ,முடிகள் நிறைந்த
1. গাছের আলসার 2. পিটিকা,1. மரப்புண் 2. பிடிகா
1. গ্যামেট 2. গেমেট,1. கேமட்கள் 2. கேமட்கள்
1. বাগান 2. বাগান,1. தோட்டம் 2. தோட்டம்
1. পানসাল 2. হাইড্রোমিটার,1. பான்சால் 2. ஹைட்ரோமீட்டர்
জিন সংগ্রহ,மரபணு சேகரிப்பு
জিন ট্যাগন,ஜீன் டேகன்
বংশতালিকা,பரம்பரை
জিন মানচিত্র,மரபணு வரைபடம்
জেনেটিক্স,மரபியல்
1. জিনোম 2. সংগেন,1. ஜீனோம் 2. சங்கீன்
সঞ্জিনী কালেকশন,சஞ்சினி சேகரிப்பு
জিনোমিক্স,மரபியல்
জিনোটাইপ,மரபணு வகை
1. জিনের গঠন 2. জিনের ধরন,1. மரபணு அமைப்பு 2. மரபணு வகை
লিনেজ,பரம்பரை
1. বংশ 2. বংশ,1. பேரினம் 2. பரம்பரை
1. জীবাণু 2. জীবাণু,1. கிருமி 2. கிருமி
জীবাণু নাশক,கிருமி நாசினி
অঙ্কুরোদগম,முளைத்தல்
1. জার্মপ্লাজম 2. জার্মপ্লাজম,1. ஜெர்ம்பிளாசம் 2. ஜெர்ம்பிளாசம்
জিবেরেলিক অ্যাসিড,ஜிபெரெலிக் அமிலம்
কুড়ানো,பொறுக்கி
টুশ,துஷ்
1. গ্লুটেন 2. পেটুক,1. பசையம் 2. பெருந்தீனி
গ্লাইকোলাইসিস,கிளைகோலிசிஸ்
চমৎকার,நைஸ்
সোনালী বিপ্লব,பொன் புரட்சி
1. শ্রেণীবিভাগ 2. শ্রেণীবিভাগ 3. স্তরবিন্যাস,1. வகைப்பாடு 2. வகைப்பாடு 3. அடுக்குப்படுத்தல்
1. কলমযুক্ত উদ্ভিদ 2. পেনম্ব্রাল উদ্ভিদ,1. ஒட்டு செடி 2. பெனும்பிரல் செடி
কলম অসামঞ্জস্যপূর্ণ,பேனா சீரற்ற
গ্রানা,கிரானா
দানাদার,குருணையாக்கம்
সবুজ সার,பச்சை உரம்
সবুজ বিপ্লব,பசுமைப் புரட்சி
বৃদ্ধি এবং উন্নয়ন,வளர்ச்சி மற்றும் வளர்ச்சி
1. মাড়ির রোগ,1. ஈறு நோய்
বিষমকামী,வேற்றுபாலின
1. প্রকৃতি 2. প্রকৃতি 3. রূপগুণ 4. চেহারা,1. பிரகிருதி 2. இயல்பு 3. ரூபகுணம் 4. தோற்றம்
1. ওলা 2. কারকাপাত 3. কারকা,1. ஓலா 2. கர்கபட் 3. கர்கா
রোমিলওয়াচ,ரோமில்வாட்ச்
লবণাক্ত সিস্ট,உப்பு நீர்க்கட்டி
হ্যারো,ஹாரோ
1. ফসল কাটার সূচক 2. ফসল কাটার সূচক,1. அறுவடை குறியீடு 2. அறுவடை குறியீடு
1. ফসল কাটা 2. কাটা ফসল 3. সমাপ্ত ফসল 4. ফলন,1. அறுவடை 2. அறுவடை செய்த பயிர் 3. முடிக்கப்பட்ட பயிர் 4. மகசூல்
1. প্লাকিং 2. ফসল তোলা 3. প্লাকিং,1. பறித்தல் 2. அறுவடை 3. பறித்தல்
1. ডিম পাড়া 2. ডিম ফোর্স,1. முட்டை இடுதல் 2. முட்டை படை
শুষ্ক ঘাস,உலர்ந்த புல்
শুকনো ফিড,உலர் தீவனம்
গেঞ্জি,கஞ்சி
কুয়াশা,மூடுபனி
ঝাপসা,மங்கலான
1. বালি 2. সিত্তা 3. মুন্ডক 4. শীর্ষ 5. মাথা 6. সিরা,1. பாலி 2. சித்தா 3. முண்டக் 4. மேல் 5. தலை 6. சிரா
খাঁজ শেষ,பள்ளத்தின் முடிவு
শীর্ষ ছাঁটাই,மேல் கத்தரித்து
বেড়া,வேலி
হেফাজত,காவலில்
কুন্ডলিনী,குண்டலினி
হেমাটাইট,ஹெமாடைட்
1. ভেষজ 2. ভেষজ,1. மூலிகை 2. மூலிகை
1.বোটানিক্যাল কালেকশন 2.বোটানিক্যাল মিউজিয়াম,1.தாவரவியல் சேகரிப்பு 2.தாவரவியல் அருங்காட்சியகம்
হার্বিসাইড,களைக்கொல்லி
বংশগতি,பரம்பரை
বংশগতি,பரம்பரை
উভকামী,இருபாலினம்
heterochromatic,ஹீட்டோரோக்ரோமடிக்
heterofertilization,பன்முக கருத்தரித்தல்
1. হাইব্রিডোজ 2. হেটেরোসিস,1. ஹைபிரிடோஸ் 2. ஹெட்டோரோசிஸ்
সেক্সক্রোমোজোম,செக்ஸ்க்ரோமோசோம்கள்
লালনপালন,பராமரிக்கவில்லை
হেক্সাডেসিমেল,பதினாறுமாதம்
ঠান্ডা সুপ্ততা,குளிர் உறக்கம்
উচ্চ ঘনত্ব রোপণ,அதிக அடர்த்தி நடவு
1. পিন্ডলক 2. পাহাড় (ধান),1. பிண்டலாக் 2. மலை (நெல்)
হিস্টোগ্রাম,ஹிஸ்டோகிராம்
উচ্চ প্রযুক্তির উদ্যানপালন,உயர் தொழில்நுட்ப தோட்டக்கலை
1. দই 2. মৌচাক,1.தயிர் 2. ஹைவ்
1. আগাছা 2. আগাছা,1. களையெடுத்தல் 2. களையெடுத்தல்
ধারণ,வைத்திருக்கும்
ব্যক্তিগত খামার,தனியார் பண்ணை
হোমিওস্টেসিস,ஹோமியோஸ்டாஸிஸ்
স্বদেশ,தாயகம்
একজাতীয়তা,ஒருமைப்பாடு
1. সমজাতীয় 2. সমজাতীয়,1. ஒரே மாதிரியான 2. ஒரே மாதிரியான
সহানুভূতিশীল,அனுதாபம்
সমজাতীয়,ஓரினச்சேர்க்கை
1. খুরিকা 2. খাদ্য পাত্র 3. হ্যাপার,1. குர்லிகா 2. உணவுப் பாத்திரம் 3. ஹாப்பர்
1. স্তর 2. দিগন্ত,1. அடுக்கு 2. அடிவானம்
উদ্যান ফসল,தோட்டக்கலை பயிர்கள்
1. হর্টিকালচার 2. হর্টিকালচার 3. হর্টিকালচার 4. হর্টিকালচার,1. தோட்டக்கலை 2. தோட்டக்கலை 3. தோட்டக்கலை 4. தோட்டக்கலை
