Marathi,Malayalam
एर्गस्टुलम,എർഗസ്റ്റുലം
युकेरिस्ट,ദിവ്യബലി
इव्हेंजेलिकलिझम,ഇവാഞ്ചലിസം
इव्हँजेलिकल चळवळ,സുവിശേഷ പ്രസ്ഥാനം
प्रचारक,സുവിശേഷകൻ
Exarch,എക്സാർച്ച്
Exilarch,എക്സിലാർക്ക്
फालंगिस्ट,ഫലാങ്കിസ്റ്റ്
वडिलांची जमीन,പിതൃഭൂമി
वडिलांची जमीन,പിതൃഭൂമി
फेरी,ഫെരിയേ
फेटिश,ഫെറ്റിഷ്
जहागीरदार धारण,ഫ്യൂഡൽ ഹോൾഡിംഗ്സ്
सरंजामशाही (=सामंत व्यवस्था),ഫ്യൂഡലിസം (=ഫ്യൂഡൽ സമ്പ്രദായം)
सरंजामशाही व्यवस्था,ഫ്യൂഡൽ സമ്പ്രദായം
सामंत,ഫ്യൂഡറി
फिदेई बचावकर्ता (=विश्वासाचा रक्षक),ഫിഡെ ഡിഫൻസർ (=വിശ്വാസത്തിന്റെ സംരക്ഷകൻ)
फिफ,ഫൈഫ്
फील्ड सिस्टम,ഫീൽഡ് സിസ്റ്റം
पंधरावा कर,പതിനഞ്ചാമത്തെ നികുതി
आकृती डोके,ചിത്ര തല
फिन डी siecle,ഫിൻ ഡി സൈക്കിൾ
आग भक्षक,തീ തിന്നുന്നവൻ
पाच मैल कायदा,അഞ്ച് മൈൽ നിയമം
झेंडा,പതാക
फ्लेमेन डायलिस,ഫ്ലെമെൻ ഡയാലിസ്
फ्लेमेन मार्शियलिस,ഫ്ലമെൻ മാർട്ടിയാലിസ്
ज्वलंत मशाल,ജ്വലിക്കുന്ന ടോർച്ച്
पार्श्वभाग,പാർശ്വഭാഗം
flanking चळवळ,ഫ്ലാങ്കിംഗ് ചലനം
भरभराट होत असलेली सभ्यता,അഭിവൃദ്ധി പ്രാപിക്കുന്ന നാഗരികത
प्रवाही विश्वास,ഫ്ലൂവിയലിസ്റ്റിക് വിശ്വാസം
लोकदेवता,നാടോടി ദൈവം
लोकदेवता,നാടോടി ദേവത
लोक स्मृती,നാടോടി ഓർമ്മ
लोककथा (=लोककथा),നാടോടി മിത്ത് (=നാടോടിക്കഥ)
चारा,തീറ്റ കണ്ടെത്തുന്നു
धाड,ഫോറേ
पूर्वापार,മുൻഗാമി
पूर्वज,പൂർവ്വപിതാവ്
अग्रदूत,മുൻഗാമി
उदासीन आशा,കൈവിട്ട പ്രതീക്ഷ
निर्मितीचा टप्पा,രൂപീകരണ ഘട്ടം
किल्ला,കോട്ട
तटबंदी,കോട്ടകെട്ടൽ
तटबंदी असलेले शहर,ഉറപ്പുള്ള പട്ടണം
किल्ला,കോട്ട
फॉर्च्युना,ഫോർച്യൂണ
फोरम रोमनम,ഫോറം റൊമാനം
फ्रान्सिस्कन,ഫ്രാൻസിസ്കൻ
फ्रँकलिन,ഫ്രാങ്ക്ലിൻ
भ्रातृसंहारक युद्ध,സഹോദരീഹത്യ യുദ്ധം
मोफत चर्च,സ്വതന്ത്ര പള്ളി
फ्रीहोल्डर,ഫ്രീഹോൾഡർ
फ्रीलान्स सैनिक,സ്വതന്ത്ര സൈനികൻ
फ्रीलान्स सैनिक,സ്വതന്ത്ര സൈനികൻ
फ्रीमॅन,ഫ്രീമാൻ
फ्रीमॅन,ഫ്രീമാൻ
मोफत पास,സൗജന്യ പ്രവേശനം
फ्रेंच क्रांती,ഫ്രഞ്ച് വിപ്ലവം
तपस्वी,ഫ്രയർ
फ्रियाशियन भाडोत्री,ഫ്രാസിയൻ കൂലിപ്പടയാളികൾ
सीमावर्ती माणूस,അതിർത്തിയിലെ മനുഷ്യൻ
गॅलिओन,ഗാലിയൻ
गॅलिकन (=गॅलिकनिस्ट),ഗാലിക്കൻ (=ഗല്ലിക്കനിസ്റ്റ്)
गॅलिकनिझम,ഗാലിക്കനിസം
गॅरिसन,ഗാരിസൺ
गॉल,ഗൗൾ
गॉन्टलेट,ഗൗണ്ട്ലെറ്റ്
गॉन्टलेट,ഗൗണ്ട്ലെറ്റ്
गॅझेबो,ഗസീബോ
गॅझेबो,ഗസീബോ
गॅझेबो,ഗസീബോ
वंशावळीचा इतिहास,വംശാവലി ചരിത്രം
वंशावळी रेकॉर्ड,വംശാവലി രേഖ
वंशावळी सारणी,വംശാവലി പട്ടിക
वंशावळीचे झाड,വംശാവലി വൃക്ഷം
वंशावळी,വംശാവലി
वंशावळी,വംശാവലി
पिढी,തലമുറ
नरसंहार,വംശഹത്യ
परराष्ट्रीय,വിജാതീയൻ
परराष्ट्रीय,വിജാതീയൻ
परराष्ट्रीय,വിജാതീയൻ
परराष्ट्रीय,വിജാതീയൻ
वस्ती,ഗെട്ടോ
वस्ती,ഗെട്ടോ
गिबेट,ഗിബെറ്റ്
गिल्ड (=गिल्ड),ഗിൽഡ് (=ഗിൽഡ്)
ग्लॅडिएटर,ഗ്ലാഡിയേറ്റർ
गौरवशाली क्रांती,മഹത്തായ വിപ്ലവം
गोल्डन हॉर्डे,ഗോൾഡൻ ഹോർഡ്
महाआघाडी,മഹാസഖ്യം
ग्रँडी,ഗ്രാൻഡീ
ग्रँड सिग्नर,ഗ്രാൻഡ് സിഗ്നർ
ग्रँड सिग्नर,ഗ്രാൻഡ് സിഗ്നർ
महान गृहयुद्ध,മഹത്തായ ആഭ്യന്തരയുദ്ധം
महान प्रस्थान (बुद्धाचे),മഹത്തായ പുറപ്പാട് (ബുദ്ധന്റെ)
ग्रेटर इंडिया,ഗ്രേറ്റർ ഇന്ത്യ
ग्रेट हेलास,ഗ്രേറ്റ് ഹെല്ലസ്
ग्रेट होर्डे,വലിയ സംഘം
महान त्याग (=महान प्रस्थान),മഹത്തായ ത്യാഗം (=വലിയ പുറപ്പാട്)
ग्रेट सील,വലിയ മുദ്ര
ग्रेट ट्रॅक,വലിയ ട്രാക്ക്
उत्तम वाहन,വലിയ വാഹനം
चीनची महान भिंत,ചൈനീസ് വന്മതില്
ग्रीव्ह,ഗ്രേവ്
गार्ड-चेंबर,ഗാർഡ് ചേംബർ
गार्ड-चेंबर,ഗാർഡ് ചേംബർ
गार्ड-चेंबर,ഗാർഡ് ചേംബർ
गुप्ता,ഗുപ്തർ
हॅगिओग्राफी,ഹാജിയോഗ്രാഫി
हॅगिओग्राफी,ഹാജിയോഗ്രാഫി
हॅगिओलॉजी,ഹാജിയോളജി
हॅगिओलॉजी,ഹാജിയോളജി
खाजगी प्रेक्षकांचा हॉल,സ്വകാര്യ പ്രേക്ഷകരുടെ ഹാൾ
सार्वजनिक प्रेक्षकांचा हॉल,പൊതു പ്രേക്ഷകരുടെ ഹാൾ
हॅचमेंट,ഹാച്ച്മെന്റ്
हिथन,ഹീതൻ
हिथन,ഹീതൻ
हिथिनिझम,ഹീതനിസം
हेगिरा (हेजेरा),ഹെഗിറ (ഹെജേര)
हेलेनिझम,ഹെല്ലനിസം
हेलोट,ഹെലോട്ട്
हेरलड्री,ഹെറാൾഡ്രി
वारसा,പൈതൃകം
चित्रलिपी रेखीय वर्ण,ഹൈറോഗ്ലിഫിക് ലീനിയർ പ്രതീകങ്ങൾ
चित्रलिपी लिपी,ഹൈറോഗ്ലിഫിക് ലിപി
उच्च चर्च,ഉയർന്ന പള്ളി
उंच लँडर,ഉയർന്ന ലാൻഡർ
हिंदू धर्म,ഹിന്ദുമതം
इतिहासकार,ചരിത്രകാരൻ
इतिहासकार,ചരിത്രകാരൻ
ऐतिहासिक भौतिकवाद,ചരിത്രപരമായ ഭൗതികവാദം
ऐतिहासिक युग,ചരിത്ര യുഗം
ऐतिहासिक सीमा,ചരിത്രപരമായ അതിർത്തി
इतिहासकार,ചരിത്രകാരൻ
इतिहासकार,ചരിത്രകാരൻ
इतिहासलेखन,ചരിത്രരചന
इतिहासलेखन,ചരിത്രരചന
इतिहास,ചരിത്രം
हिटाइट साम्राज्य,ഹിറ്റൈറ്റ് സാമ്രാജ്യം
पवित्र युती,വിശുദ്ധ സഖ്യം
पवित्र शहर,വിശുദ്ധ നഗരം
पवित्र शहर,വിശുദ്ധ നഗരം
पवित्र भूमी,പുണ്യ സ്ഥലം
पवित्र भूमी,പുണ്യ സ്ഥലം
होली लीग,ഹോളി ലീഗ്
होली लीग,ഹോളി ലീഗ്
पवित्र रोमन साम्राज्य (=द एम्पायर),വിശുദ്ധ റോമൻ സാമ്രാജ്യം (= സാമ്രാജ്യം)
पवित्र समुद्र,വിശുദ്ധ കടൽ
पवित्र समुद्र,വിശുദ്ധ കടൽ
पवित्र युद्ध,വിശുദ്ധ യുദ്ധം
पवित्र युद्ध,വിശുദ്ധ യുദ്ധം
गृह सरकार,ആഭ്യന്തര സർക്കാർ
होमगार्ड,ഹോം ഗാർഡ്
जन्मभुमी,സ്വദേശം
घरचा नियम,ഹോം റൂൾ
होम रूल,ഹോം റൂൾ
होर्डे,കൂട്ടം
होर्डे,കൂട്ടം
शत्रु देश,ശത്രു രാജ്യം
प्रतिकूल जमीन,ശത്രു ഭൂമി
गरम पाठलाग,ചൂടുള്ള പിന്തുടരൽ
घर,വീട്
घर,വീട്
हाऊस ऑफ कॉमन्स,പ്രജാസഭ
हाऊस ऑफ लॉर्ड्स,ഹൗസ് ഓഫ് ലോർഡ്സ്
प्रतिनिधीगृह,പ്രതിനിധി സഭ
Huguenots,ഹ്യൂഗനോട്ടുകൾ
मानवतावाद,മാനവികത
मानवतावादी,ഹ്യൂമനിസ്റ്റ്
शंभर येसर्स युद्ध,നൂറ് യെസ്സർ യുദ്ധം
हुंकार,ഹങ്കർ
इबादत खाना (पूजागृह),ഇബാദത്ത് ഖാന (ആരാധനാലയം)
आयकॉनोक्लास्ट,ഐക്കണോക്ലാസ്റ്റ്
मूर्तिपूजक,വിഗ്രഹാരാധകൻ
इलाही युग,ഇലാഹി യുഗം
बेकायदेशीर युद्ध,നിയമവിരുദ്ധ യുദ്ധം
प्रकाशित हस्तलिखित,പ്രകാശിതമായ കൈയെഴുത്തുപ്രതി
सचित्र हस्तलिखित,ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി
सचित्र हस्तलिखित,ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി
इमाम (इम्माम),ഇമാം (ഇമ്മൂം)
इमामते,ഇമാമത്ത്
इमामते,ഇമാമത്ത്
इमामबारा,ഇമാംബരഃ
शाही,ഇംപീരിയൽ
शाही शहर,സാമ്രാജ്യത്വ നഗരം
साम्राज्यवाद,സാമ്രാജ്യത്വം
शाही प्राधान्य,സാമ്രാജ്യത്വ മുൻഗണന
बेधडकपणा,അപ്രമാദിത്വം
ढोंगी,വഞ്ചകൻ
तुरुंगवास,തടവ്
तुरुंगवास,തടവ്
घुसखोरी,കടന്നുകയറ്റം
घुसखोर,നുഴഞ്ഞുകയറ്റക്കാരൻ
स्वातंत्र्य,സ്വാതന്ത്ര്യം
स्वातंत्र्यदिन,സ്വാതന്ത്യദിനം
इंडिपेंडन्स हॉल,ഇൻഡിപെൻഡൻസ് ഹാൾ
भारतीय अमेरिकन (=रेड इंडियन=अमेरिकन भारतीय),ഇന്ത്യൻ അമേരിയൻ (=റെഡ് ഇന്ത്യൻ=അമേരിക്കൻ ഇന്ത്യൻ)
इंडियन होम रूल लीग,ഇന്ത്യൻ ഹോം റൂൾ ലീഗ്
औद्योगिक क्रांती,വ്യവസായ വിപ്ലവം
काफिर,അവിശ്വാസി
काफिर,അവിശ്വാസി
घुसखोरी,നുഴഞ്ഞുകയറ്റം
घुसखोर,നുഴഞ്ഞുകയറ്റക്കാരൻ
माहिती देणारा,വിവരദാതാവ്
माहिती देणारा,വിവരദാതാവ്
माहिती देणारा,വിവരദാതാവ്
माहिती देणारा,വിവരദാതാവ്
प्रवेश,പ്രവേശനം
प्रवेश,പ്രവേശനം
प्रवेश,പ്രവേശനം
वस्ती,താമസസ്ഥലം
रहिवासी,നിവാസി
वारसा,അനന്തരാവകാശം
वारसा,അനന്തരാവകാശം
वारसा,അനന്തരാവകാശം
शिलालेख,ലിഖിതം
बोधचिन्ह,ചിഹ്നം
प्रवेशाचे साधन,പ്രവേശന ഉപകരണം
शासनाचे साधन,സർക്കാരിന്റെ ഉപകരണം
बंड (बंड),കലാപം (കലാപം)
बंडखोर,വിമതൻ
बंड,കലാപം
बंड,കലാപം
एकत्रीकरण,സംയോജനം
रेकॉर्डची अखंडता,രേഖകളുടെ സമഗ്രത
राज्यांची अखंडता,സംസ്ഥാനങ്ങളുടെ സമഗ്രത
बुद्धिमत्ता (बुद्धिमान),ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ)
मध्यस्थी,മദ്ധ്യസ്ഥത
मध्यस्थी करणारा,മദ്ധ്യസ്ഥൻ
मध्यस्थ,ഇടനിലക്കാരൻ
आंतरराष्ट्रीयवाद,അന്തർദേശീയത
आंतरराष्ट्रीयवाद,അന്തർദേശീയത
आंतरराष्ट्रीयवादी,അന്താരാഷ്ട്രവാദി
परस्पर युद्ध,ആഭ്യന്തര യുദ്ധം
इंटर्नी,ഇന്റേണി
इंटर्नी,ഇന്റേണി
इंटर्नी कॅम्प,ഇന്റേണി ക്യാമ്പ്
नजरबंदी,അന്തേവാസി
नजरबंदी,അന്തേവാസി
नजरबंदी,അന്തേവാസി
Internuncio,ഇന്റർന്യൂൺസിയോ
दुभाषी,വ്യാഖ്യാതാവ്
दुभाषी,വ്യാഖ്യാതാവ്
दुभाषी,വ്യാഖ്യാതാവ്
हस्तक्षेप,ഇടപെടൽ
Intestacy,ഇന്റസ്റ്റസി
Intestate,ഇൻറസ്റ്റേറ്റ്
कारस्थान,കുതന്ത്രം
घुसखोर,നുഴഞ്ഞുകയറ്റക്കാരൻ
घुसखोर,നുഴഞ്ഞുകയറ്റക്കാരൻ
घुसखोरी,നുഴഞ്ഞുകയറ്റം
आक्रमण,അധിനിവേശം
आक्रमण,അധിനിവേശം
गुंतवणूक करा,നിക്ഷേപിക്കുക
गुंतवणूक करा,നിക്ഷേപിക്കുക
गुंतवणूक करा,നിക്ഷേപിക്കുക
गुंतवणूक करा,നിക്ഷേപിക്കുക
गुंतवणूक,നിക്ഷേപം
गुंतवणूक,നിക്ഷേപം
गुंतवणूक,നിക്ഷേപം
गुंतवणूक समारंभ,നിക്ഷേപ ചടങ്ങ്
राष्ट्रीयत्वासह गुंतवणूक करा,ദേശീയതയോടെ നിക്ഷേപിക്കുക
अजिंक्य आरमार,അജയ്യമായ അർമാഡ
उल्लंघन (राज्याचे),ലംഘനം (സംസ്ഥാനത്തിന്റെ)
उल्लंघन स्थिती,ലംഘിക്കുന്ന അവസ്ഥ
अभेद्य किल्ला,അഭേദ്യമായ കോട്ട
लोह वय,ഇരുമ്പ് യുഗം
लोखंडी पडदा,ഇരുമ്പു മറ
लोखंडी रक्षक,ഇരുമ്പ് കാവൽ
लोखंडी शिधा,ഇരുമ്പ് റേഷൻ
लोखंडी बाजू,ഇരുമ്പ് വശങ്ങൾ
लोखंडी टिपलेला बाण,ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്
इस्थमियन खेळ,ഇസ്ത്മിയൻ ഗെയിമുകൾ
जॅनिसरी,ജാനിസറി
रखवालदार,കാവൽക്കാരൻ
रखवालदार,കാവൽക്കാരൻ
भाला,ജാവലിൻ
जिम क्रो कायदे,ജിം ക്രോ നിയമങ്ങൾ
जिंगो,ജിങ്കോ
जिंगो,ജിങ്കോ
जिंगो,ജിങ്കോ
जिंगोइझम,ജിങ്കോയിസം
संयुक्त कारवाई,സംയുക്ത പ്രവർത്തനം
संयुक्त नियंत्रण,സംയുക്ത നിയന്ത്രണം
संयुक्त वहिवाट,ജോയിന്റ് ഒക്യുപെൻസി
ज्युरी,ജൂറി
फक्त कारण,വെറും വ്യവഹാരം
ठेवा,സൂക്ഷിക്കുക
अभिलेखागाराचा रक्षक,ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ
केटल-ड्रम,കെറ്റിൽ-ഡ്രം
मुख्य शब्द,പ്രധാന വാക്ക്
राजा,രാജാവ്
राज्य,രാജ്യം
किंगलेट,കിംഗ്ലെറ്റ്
किंग मेकर,കിംഗ് മേക്കർ
राजेशाही,രാജത്വം
राजेशाही,രാജത്വം
किचन कॅबिनेट,അടുക്കള കാബിനറ്റ്
नाइट,നൈറ്റ്
राजत्व,രാജത്വം
Kinghts हॉस्पिटलर्स,കിംഗ്സ് ഹോസ്പിറ്റലർമാർ
सेंट जॉनचे शूरवीर,നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ
नाइट टेम्पलर,നൈറ്റ് ടെംപ്ലർ
कु क्लक्स क्लान (KKK),കു ക്ലക്സ് ക്ലാൻ (കെകെകെ)
कुमिंतंग,കുമിൻതാങ്
सामान्य,അല്മായ
लान्स,ലാൻസ്
लान्सर,ലാൻസർ
नंतर गुप्ता,പിന്നീട് ഗുപ്തർ
कायदेशीर वारस,നിയമാനുസൃത അവകാശി
अराजकता (=विकार),നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
अराजकता (=विकार),നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
कायद्याचे प्रभू,നിയമപ്രഭുക്കൾ
धार्मिकतेचा कायदा,ഭക്തി നിയമം
लीग ऑफ नेशन्स,ലീഗ് ഓഫ് നേഷൻസ്
वारसा (= मृत्युपत्र),പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
वारसा (= मृत्युपत्र),പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
कायदेशीर वारस,നിയമപരമായ അവകാശി
लेगेट,നിയമാനുസൃതം
लेगेट,നിയമാനുസൃതം
लेगेट,നിയമാനുസൃതം
दंतकथा,ഇതിഹാസം
दंतकथा,ഇതിഹാസം
फौज,ലെജിയൻ
फौज,ലെജിയൻ
लीजन ऑफ ऑनर,ലീജിയൻ ഓഫ് ഓണർ
Lese majeste (=lese majeste),ലെസ് മഹിമ (=ലെസെ മഹിമ)
कमी राज्ये,കുറഞ്ഞ സംസ്ഥാനങ്ങൾ
विश्वासपत्रे,വിശ്വാസപത്രങ്ങൾ
लीज-स्वामी,ലീജ്-പ്രഭു
लीग माणूस,ലീജ് മനുഷ്യൻ
लीग माणूस,ലീജ് മനുഷ്യൻ
जन्मठेप,ജീവപര്യന്തം തടവ്
वंश,വംശാവലി
लिटल इंग्‍लंडर,ചെറിയ ഇംഗ്ലണ്ടുകാരൻ
लहान वाहन (= कमी वाहन),ചെറിയ വാഹനം (=കുറവ് വാഹനം)
किनारी राज्य,തീരദേശ സംസ്ഥാനം
धार्मिक विधी,ആരാധനക്രമങ്ങൾ
पूजाविधी,ആരാധനാക്രമം
स्थानिक निष्ठा,പ്രാദേശിക വിധേയത്വം
स्थानिक स्वराज्य संस्था,തദ്ദേശ സ്വയംഭരണം
लांब संसद,നീണ്ട പാർലമെന്റ്
कमी देश,താഴ്ന്ന രാജ്യങ്ങൾ
निष्ठावंत,വിശ്വസ്തൻ
निष्ठा,സത്യസന്ധത
मॅकियाव्हेलियन धोरण,മച്ചിയവെല്ലിയൻ നയം
मॅग्ना कार्टा,മാഗ്ന കാർട്ട
मॅग्नम कॉन्सिलियम,മാഗ്നം കൺസിലിയം
मलम निषेध,മലം നിരോധനം
मंदामस,മന്ദമസ്
आज्ञापत्र,ജനവിധി
"आदेश, वर्ग &#39;अ&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;"
"आदेश, वर्ग &#39;ब&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;"
"आदेश, वर्ग &#39;क&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;"
आदेश प्रणाली,മാൻഡേറ്റ് സിസ്റ്റം
अनिवार्य राज्य,നിർബന്ധിത സംസ്ഥാനം
मँगोनेल,മാങ്കണൽ
जाहीरनामा,മാനിഫെസ്റ്റോ
युक्ती,കുതന്ത്രങ്ങൾ
मॅन ऑफ वॉर,മാൻ-ഓഫ്-വാർ
मनोर,മനോർ
मनोर,മനോർ
मनुष्य-शक्ती,മനുഷ്യശക്തി
मनुष्य-शक्ती,മനുഷ്യശക്തി
मॅन्युमिशन,മനുമിഷൻ
मनुमित,മനുമിത്
हस्तलिखित,കൈയെഴുത്തുപ്രതി
हस्तलिखित,കൈയെഴുത്തുപ്രതി
हस्तलिखित,കൈയെഴുത്തുപ്രതി
लुटारू,കൊള്ളക്കാരൻ
सागरी पट्टा,മാരിടൈം ബെൽറ്റ്
सागरी सभ्यता,സമുദ്ര നാഗരികത
सागरी ध्वज,സമുദ്ര പതാക
सागरी शक्ती,സമുദ്ര ശക്തികൾ
सागरी सार्वभौमत्व,സമുദ്ര പരമാധികാരം
सागरी युद्ध,സമുദ്ര യുദ്ധം
मार्क्विस,മാർക്വിസ്
Marquisate,മാർക്വിസേറ്റ്
मार्शल लॉ,പട്ടാള നിയമം
मार्शल रेस,ആയോധന മത്സരങ്ങൾ
हुतात्मा,രക്തസാക്ഷി
नरसंहार,കൂട്ടക്കൊല
युक्तीचा वस्तुमान,കുതന്ത്രത്തിന്റെ മാസ്സ്
मास्टर-एट-आर्म्स,മാസ്റ്റർ-അറ്റ്-ആംസ്
समारंभांचा गुरु,ആചാര്യൻ
गृहस्थ,ഗൃഹനാഥൻ
घोड्याचा मास्टर,മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്
मास्टर ऑफ द रोल्स,റോളുകളുടെ മാസ്റ്റർ
जुळवा,പൊരുത്തം
जुळवा,പൊരുത്തം
मॅचलॉक,മാച്ച്ലോക്ക്
वैवाहिक युती,വിവാഹബന്ധം
भूमध्य शक्ती,മെഡിറ്ററേനിയൻ ശക്തികൾ
मेन्शेविक,മെൻഷെവിക്
भाडोत्री सैन्य,കൂലിപ്പടയാളി സൈന്യം
भाडोत्री सैनिक,കൂലിപ്പണിക്കാരൻ
व्यापारी,വ്യാപാരി
मध्यम वयोगटातील,മധ്യ കാലഘട്ടം
मध्य पूर्व,മിഡിൽ ഈസ്റ്റ്
मधला रस्ता,മധ്യഭാഗം
मधला मार्ग,മധ്യ പാത
मध्यम मार्ग (=मध्यम मार्ग),മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്)
स्थलांतरित,കുടിയേറ്റക്കാരൻ
स्थलांतर,മൈഗ്രേഷൻ
स्थलांतर,മൈഗ്രേഷൻ
स्थलांतर,മൈഗ്രേഷൻ
सैन्यवाद,മിലിട്ടറിസം
सैन्यवाद,മിലിട്ടറിസം
सैन्यवाद,മിലിട്ടറിസം
सैन्यवाद,മിലിട്ടറിസം
सैन्यवादी,മിലിട്ടറിസ്റ്റ്
सैन्यवादी,മിലിട്ടറിസ്റ്റ്
सैन्यीकरण,സൈനികവൽക്കരണം
सैन्यीकरण,സൈനികവൽക്കരണം
सैन्यीकरण,സൈനികവൽക്കരണം
लष्करी रणनीतीकार (=रणनीती),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
लष्करी रणनीतीकार (=रणनीती),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
लष्करी डावपेच (=रणनीती),സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ)
मिलिशिया,മിലിഷ്യ
मिलिशिया,മിലിഷ്യ
कुशासन,തെറ്റായ ഭരണം
गहाळ लिंक,ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു
मिशन,ദൗത്യം
मिशन,ദൗത്യം
मिशन,ദൗത്യം
मिश्र शर्यत,മിക്സഡ് റേസ്
आधुनिक इतिहास,ആധുനിക ചരിത്രം
मोडस विवेंडी,മോഡസ് വിവണ്ടി
एकतावाद,മൊണാക്കിസം
सम्राट,മൊണാർക്ക്
सम्राट,മൊണാർക്ക്
राजेशाही,രാജവാഴ്ച
राजेशाही,രാജവാഴ്ച
राजसत्तावादी,മൊണാർക്കിസ്റ്റ്
राजेशाही,രാജവാഴ്ച
मठ,ആശ്രമം
मठ,ആശ്രമം
मठ,ആശ്രമം
संन्यासी,സന്യാസം
संन्यासी,സന്യാസം
संन्यासी,സന്യാസി
मातृ देश,മാതൃരാജ്യം
मातृभूमी,മാതൃഭൂമി
संसदेची जननी,പാർലമെന്റുകളുടെ മാതാവ്
मुक्रकर्स,മുക്കരക്കാർ
मम्मी,അമ്മാ
संग्रहालय,മ്യൂസിയം
मस्केट,മസ്കറ്റ്
मस्केटियर,മസ്കറ്റിയർ
कस्तुरी,മസ്കട്രി
कस्तुरी,മസ്കട്രി
मस्टर मास्टर,മസ്റ്റർ മാസ്റ്റർ
मस्टर-रोल,മസ്റ്റർ-റോൾ
मस्टर-रोल,മസ്റ്റർ-റോൾ
विद्रोह,കലാപം
विद्रोह कायदा,കലാപ നിയമം
गूढ जहाज,നിഗൂഢ കപ്പൽ
आख्यान,ആഖ്യാനം
राष्ट्र,രാഷ്ട്രം
मुळ,സ്വദേശി
मूळ राज्य,തദ്ദേശീയ സംസ്ഥാനം
निसर्गवाद,പ്രകൃതിവാദം
नैसर्गिक हक्क,സ്വാഭാവിക അവകാശങ്ങൾ
नाझी,നാസി
नाझी क्रांती,നാസി വിപ്ലവം
नाझीवाद,നാസിസം
पूर्वे जवळ,കിഴക്കിനടുത്ത്
निग्रो,നീഗ്രോ
निग्रोफिल,നീഗ്രോഫിൽ
निग्रोफिलिझम,നീഗ്രോഫിലിസം
नेग्रोफोबिया,നീഗ്രോഫോബിയ
तटस्थ,നിഷ്പക്ഷ
तटस्थ देश,നിഷ്പക്ഷ രാജ്യം
नवीन करार,പുതിയ കരാർ
नवीन जग,പുതിയ ലോകം
कुलीनता,കുലീനത
नोबल,നോബിൾ
नोबल,നോബിൾ
भटक्या,നാടോടി
भटक्यांचा जमाव,നാടോടിക്കൂട്ടം
भटक्या,നാടോടിസം
गैर-आक्रमकता करार,ആക്രമണരഹിത ഉടമ്പടി
गैर-आक्रमकता करार,ആക്രമണരഹിത ഉടമ്പടി
युद्धविरहित राज्य,യുദ്ധം ചെയ്യാത്ത അവസ്ഥ
असहकार,നിസ്സഹകരണം
असहकार चळवळ,നിസ്സഹകരണ പ്രസ്ഥാനം
उलट,ഒബ്ബർ
उलट,ഒബ്ബർ
ऑक्लोक्रसी (=मोबोक्रसी),ഒക്ലോക്രസി (=മൊബോക്രസി)
ऑक्लोक्रॅट,ഒക്ലോക്രാറ്റ്
अधिकृत दस्तऐवज,ഔദ്യോഗിക രേഖ
जुने जग,പഴയ ലോകം
कुलीन वर्ग,ഒലിഗാർക്കി
हल्ला,ആക്രമണം
ओपन वाटाघाटी,തുറന്ന ചർച്ചകൾ
खुला प्रश्न,തുറന്ന ചോദ്യം
रेकॉर्ड उघडा,റെക്കോർഡുകൾ തുറക്കുക
ओरिएंट,ഓറിയന്റ്
प्राच्यविद्या,ഓറിയന്റലിസം
प्राच्यविद्या,ഓറിയന്റലിസം
ओरिएंटलिस्ट,ഓറിയന്റലിസ്റ്റ്
मूळ,ഉത്ഭവം
मूळ,ഉത്ഭവം
ऑर्थोग्राफी,അക്ഷരവിന്യാസം
शत्रुत्वाचा उद्रेक,ശത്രുതയുടെ പൊട്ടിത്തെറി
आउट-पोस्ट,ഔട്ട്-പോസ്റ്റ്
अतिप्रभु,ഓവർ-ലോർഡ്
ओव्हर-राईड,ഓവർ-റൈഡ്
ओव्हर-राईड,ഓവർ-റൈഡ്
मूर्तिपूजक,പേഗൻ
मूर्तिपूजक,പേഗൻ
मूर्तिपूजक,പാഗനിസം
मूर्तिपूजक,പാഗനിസം
पॅगोडा,പഗോഡ
पॅगोडा,പഗോഡ
पॅगोडा,പഗോഡ
राजवाड्याचे कारस्थान,കൊട്ടാരം കുതന്ത്രങ്ങൾ
पॅलेटिनेट,പാലറ്റിനേറ്റ്
ताडपत्री,താളിയോല
