Bengali,Malayalam
তথ্যশালা,ഡാറ്റാബേസ്
ডাটাবেস প্রশাসন,ഡാറ്റാബേസ് അഡ്മിനിസ്ട്രേഷൻ
ডাটাবেস ডিজাইন,ഡാറ്റാബേസ് ഡിസൈൻ
ডাটাবেস ম্যানেজমেন্ট সিস্টেম,ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം
ডেটাগ্রাভ,ഡാറ്റഗ്രേവ്
তথ্য,ഡാറ്റ
মৃত এলাকা,മരിച്ച മേഖല
অচলাবস্থা,സ്തംഭനാവസ്ഥ
অচলাবস্থা প্রতিরোধ,സ്തംഭനാവസ്ഥ തടയൽ
ডিবাগ,ഡീബഗ്
সিদ্ধান্ত বক্স,തീരുമാന പെട്ടി
সিদ্ধান্ত গ্রহণের প্রক্রিয়া,തീരുമാനമെടുക്കൽ പ്രക്രിയ
সিদ্ধান্ত সমর্থন সিস্টেম,തീരുമാന പിന്തുണാ സംവിധാനം
সিদ্ধান্ত গাছ,തീരുമാന വൃക്ഷം
ডিকোডার,ഡീകോഡർ
পচন নীতি,വിഘടന തത്വം
ডিক্রিপশন,ഡീക്രിപ്ഷൻ
ডেডিকেটেড চ্যানেল,സമർപ്പിത ചാനൽ
ডেডিকেটেড পোর্ট,സമർപ്പിത തുറമുഖം
প্রতিরক্ষা ডেটা নেটওয়ার্ক (DDN),പ്രതിരോധ ഡാറ്റ ശൃംഖല (DDN)
প্রতিরক্ষা তথ্য সিস্টেম,പ്രതിരോധ വിവര സംവിധാനം
ডিফ্র্যাগমেন্টেশন,defragmentation
বিলম্ব,കാലതാമസം
বিলম্ব পাল্টা,കാലതാമസം കൗണ്ടർ
বিলম্ব সময়,കാലതാമസം സമയം
মুছে ফেলা,ഇല്ലാതാക്കുക
মুছে ফেলার রেকর্ড,ഇല്ലാതാക്കൽ രേഖ
ডিলিমিটার,ഡിലിമിറ്റർ
ডেল্টা মড্যুলেশন,ഡെൽറ്റ മോഡുലേഷൻ
চাহিদা পেজিং,ഡിമാൻഡ് പേജിംഗ്
ডেমো,ഡെമോ
demodulation,demodulation
demultiplexer,demultiplexer
অস্বাভাবিককরণ,ഡീനോർമലൈസേഷൻ
ঘনত্ব,സാന്ദ്രത
নির্ভরতা,ആശ്രിതത്വം
নির্ভরশীল ইউনিট,ആശ്രിത യൂണിറ്റ്
ডিকিউ,dequeue
ডিরেফারেন্সিং,dereferencing
উদ্ভূত গাছ,ഡെറിവേഷൻ ട്രീ
প্রাপ্ত ক্ষেত্র,ഉരുത്തിരിഞ്ഞ ഫീൽഡ്
অবরোহী সাজানোর,അവരോഹണ തരം
নকশা,ഡിസൈൻ
ডেস্ক ক্যালকুলেটর,ഡെസ്ക് കാൽക്കുലേറ്റർ
ডেস্কটপ কম্পিউটার,ഡെസ്ക്ടോപ്പ് കമ്പ്യൂട്ടർ
ডেস্কটপ উপস্থাপনা,ഡെസ്ക്ടോപ്പ് അവതരണം
ডেস্কটপ প্রকাশনা (DTP),ഡെസ്ക്ടോപ്പ് പബ്ലിഷിംഗ് (DTP)
ডেস্কটপ ভিডিও,ഡെസ്ക്ടോപ്പ് വീഡിയോ
গন্তব্য ঠিকানা,ലക്ഷ്യസ്ഥാന വിലാസം
ধ্বংসকারী,വിനാശകൻ
নির্ধারক স্বয়ংক্রিয়,ഡിറ്റർമിനിസ്‌ട്രിക് ഓട്ടോമാറ്റുകൾ
বিকাশকারী,ഡെവലപ്പർ
উন্নয়ন ব্যবস্থা,വികസന സംവിധാനം
যন্ত্র,ഉപകരണം
ডিভাইস নিয়ন্ত্রণ ইউনিট,ഉപകരണ നിയന്ത്രണ യൂണിറ്റ്
ডিভাইস নিয়ামক,ഉപകരണ കൺട്രോളർ
যন্ত্র ব্যবস্থাপনা,ഉപകരണ മാനേജ്മെന്റ്
ডিভাইস মোড,ഉപകരണ മോഡ്
রোগ নির্ণয়,രോഗനിർണയം
ডায়াগনস্টিক সিস্টেম,ഡയഗ്നോസ്റ്റിക് സിസ്റ്റം
কারণ নির্ণয়,ഡയഗ്നോസ്റ്റിക്സ്
চিত্র,ഡയഗ്രം
ডায়াল,ഡയൽ ചെയ്യുക
ডায়াল লাইন,ഡയൽ ലൈൻ
ডায়াল টোন,ഡയൽ ടോണ്
ডায়াল আপ,ഡയൽ അപ്
ডায়ালগ,ഡയലോഗ്
সংলাপ বাক্স,ഡയലോഗ് ബോക്സ്
ডায়ালআপ মডেম,ഡയലപ്പ് മോഡം
মাত্রা,വ്യാസം
অভিধান,നിഘണ്ടു
পৃথকীকরণ,വ്യത്യാസം
ডিজিটাল,ഡിജിറ്റൽ
ডিজিটাল চ্যানেল,ഡിജിറ്റൽ ചാനൽ
ডিজিটাল সার্কিট,ഡിജിറ്റൽ സർക്യൂട്ട്
ডিজিটাল কম্পিউটার,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
ডিজিটাল তথ্য,ഡിജിറ്റൽ ഡാറ്റ
ডিজিটাল সুবিধা,ഡിജിറ്റൽ സൗകര്യം
ডিজিটাল ফিল্টার,ഡിജിറ്റൽ ഫിൽട്ടർ
ডিজিটাল লাইব্রেরি,ഡിജിറ്റൽ ലൈബ്രറി
ডিজিটাল মড্যুলেশন,ഡിജിറ്റൽ മോഡുലേഷൻ
ডিজিটাল মনিটর,ഡിജിറ്റൽ മോണിറ്റർ
ডিজিটাল ছবি,ഡിജിറ്റൽ ചിത്രം
ডিজিটাল স্বাক্ষর,ഡിജിറ്റൽ ഒപ്പ്
ডিজিটাল সুইচ,ഡിജിറ്റൽ സ്വിച്ച്
ডিজিটাল থেকে এনালগ (D/A) রূপান্তরকারী,ഡിജിറ്റൽ ടു അനലോഗ് (D/A) കൺവെർട്ടർ
ডিজিটাইজেশন,ഡിജിറ്റൈസേഷൻ
ডিজিটাইজ করা,ഡിജിറ്റൈസ് ചെയ്യുക
ডিজিটাইজার,ഡിജിറ്റൈസർ
ডায়োড,ഡയോഡ്
সরাসরি,നേരിട്ട്
সরাসরি ঠিকানা,നേരിട്ടുള്ള വിലാസം
সরাসরি রূপান্তর,നേരിട്ടുള്ള പരിവർത്തനം
সরাসরি সংযোগ,നേരിട്ടുള്ള സംയോജനം
সরাসরি মেমরি অ্যাক্সেস (DMA),ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)
সরাসরি মেমরি অ্যাক্সেস (DMA),ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)
সরাসরি পদ্ধতি,നേരിട്ടുള്ള രീതി
নির্দেশ,നിർദ്ദേശം
ডিরেক্টরি,ഡയറക്ടറി
ডিরেক্টরি সার্ভার,ഡയറക്ടറി സെർവർ
ডিরেক্টরি সেবা,ഡയറക്ടറി സേവനം
নিষ্ক্রিয়,പ്രവർത്തനരഹിതമാക്കുക
অক্ষম সংকেত,സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു
সংযোগ বিচ্ছিন্ন,വിച്ഛേദിക്കുക
বিযুক্ত,വ്യതിരിക്തമായ
ডিস্ক,ഡിസ്ക്
ডিস্ক ঠিকানা,ഡിസ്ക് വിലാസം
ডিস্ক অ্যারে,ഡിസ്ക് അറേ
ডিস্ক ক্ষমতা,ഡിസ്ക് ശേഷി
তথ্য ধারণ করে যে চাকতি,ഡിസ്ക് ഡ്രൈവ്
ডিস্ক ফাইল,ഡിസ്ക് ഫയൽ
ডিস্ক মেমরি,ഡിസ്ക് മെമ്മറി
ডিস্ক অপারেটিং সিস্টেম (DOS),ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DOS)
ডিস্ক প্যাক,ഡിസ്ക് പായ്ക്ക്
ডিস্ক সার্ভার,ഡിസ്ക് സെർവർ
ডিস্ক স্টোরেজ,ഡിസ്ക് സംഭരണം
ডিস্কেট,ഡിസ്കെറ്റ്
প্রদর্শন ফাইল,ഫയൽ പ്രദർശിപ്പിക്കുക
প্রদর্শন চিত্র,ചിത്രം പ്രദർശിപ്പിക്കുക
নিষ্পত্তি,നിർമാർജനം
দূরত্ব,ദൂരം
দূরত্ব ফাংশন,ദൂരം പ്രവർത്തനം
বিকৃতি,വളച്ചൊടിക്കൽ
বিতরণ করা,വിതരണം ചെയ്തു
বিতরণ করা তথ্য,വിതരണം ചെയ്ത ഡാറ്റ
বিতরণ করা সার্ভার,വിതരണം ചെയ്ത സെർവർ
বিতরণ ব্যবস্থা,വിതരണം ചെയ്ത സംവിധാനം
বিতরণকারী,വിതരണക്കാരൻ
নথি,പ്രമാണം
নথি উদ্ধার করা হয়েছে,പ്രമാണം വീണ്ടെടുത്തു
নথি উইন্ডো,പ്രമാണ വിൻഡോ
ডকুমেন্টেশন,പ്രമാണീകരണം
ডোমেইন,ഡൊമെയ്ൻ
ডোমেন নাম,ഡൊമെയ്ൻ നാമം
ডট ম্যাট্রিক্স প্রিন্টার,ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ
নিচে,താഴേക്ക്
ডাউন লিঙ্ক,ഡൗൺ ലിങ്ക്
ডাউন লোড হচ্ছে,ഡൗൺലോഡ് ചെയ്യുന്നു
ডাউন সময়,സമയക്കുറവ്
টেনে আনা,വലിച്ചിടുന്നു
DRAM (গতিশীল RAM),DRAM (ഡൈനാമിക് റാം)
প্রবাহ,ഡ്രിഫ്റ്റ്
ড্রাইভার,ഡ്രൈവർ
ড্রপ,ഡ്രോപ്പ്
ড্রপ ডাউন তালিকা বাক্স,ഡ്രോപ്പ് ഡൗൺ ലിസ്റ്റ് ബോക്സ്
ড্রাম ড্রাইভ,ഡ്രം ഡ്രൈവ്
ড্রাম প্রিন্টার,ഡ്രം പ്രിന്റർ
ড্রাম ইউনিট,ഡ്രം യൂണിറ്റ്
দ্বৈত,ഇരട്ട
দ্বৈত ঘনত্ব,ഇരട്ട സാന്ദ്രത
ডামি ঠিকানা,ഡമ്മി വിലാസം
ডাম্প,തള്ളുക
ডুপ্লেক্স সার্কিট,ഡ്യുപ്ലെക്സ് സർക്യൂട്ട്
ডুপ্লেক্সিং,ഡ്യൂപ്ലെക്സിംഗ്
নকল,തനിപ്പകർപ്പ്
ডিভিডি R/W,ഡിവിഡി R/W
ডিভিডি রম,ഡിവിഡി റോം
গতিশীল নির্দেশ,ചലനാത്മക നിർദ്ദേശം
গতিশীল মেমরি,ഡൈനാമിക് മെമ്മറി
গতিবিদ্যা,ചലനാത്മകത
ইবিসিডিআইসি,EBCDIC
ই-ব্যবসা,ഇ-ബിസിനസ്
প্রতিধ্বনি,പ്രതിധ്വനി
ই-কমার্স,ഇ-കൊമേഴ്‌സ്
সম্পাদনা,തിരുത്തുക
সম্পাদক,എഡിറ്റർ
শিক্ষাবিষয়ক প্রযুক্তি,വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ
ইইপি রম,ഇഇപി റോം
কার্যকর ঠিকানা (ভাসমান ঠিকানা),ഫലപ്രദമായ വിലാസം (ഫ്ലോട്ടിംഗ് വിലാസം)
কার্যকর অপারেন্ড ঠিকানা,ഫലപ്രദമായ പ്രവർത്തന വിലാസം
কার্যকর পদ্ধতি,ഫലപ്രദമായ നടപടിക്രമം
কার্যকর ইউআইডি (ব্যবহারকারী সনাক্তকরণ),ഫലപ്രദമായ യുഐഡി (ഉപയോക്തൃ തിരിച്ചറിയൽ)
কার্যকরী ট্রান্সমিশন অপারেন্ড,ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം
আট-বিট বাইট,എട്ട്-ബിറ്റ് ബൈറ്റ്
ই-লার্নিং,ഇലക്ട്രോണിക് പഠനം
নির্বাচন-সংলগ্নতা,തിരഞ്ഞെടുപ്പ്-അൽഗിർതം
বৈদ্যুতিক মেইলিং (ই-মেইল),ഇലക്ട്രിക് മെയിലിംഗ് (ഇ-മെയിൽ)
বৈদ্যুতিক প্রিন্টার,ഇലക്ട്രിക് പ്രിന്റർ
বৈদ্যুতিক অ্যাকাউন্টিং মেশিন,ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ
বৈদ্যুতিক,ഇലക്ട്രോണിക്
ইলেকট্রনিক ক্লিয়ারেন্স সিস্টেম (ECS),ഇലക്ട്രോണിക് ക്ലിയറൻസ് സിസ്റ്റം (ECS)
ইলেকট্রনিক ডেটা ইন্টারচেঞ্জ (EDI),ഇലക്ട്രോണിക് ഡാറ്റ ഇന്റർചേഞ്ച് (EDI)
ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ,ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്
ইলেকট্রনিক ফাইলিং,ഇലക്ട്രോണിക് ഫയലിംഗ്
ইলেকট্রনিক ফান্ড ট্রান্সফার সিস্টেম (EFTS),ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ സിസ്റ്റം (EFTS)
ইলেকট্রনিক জার্নাল,ഇലക്ട്രോണിക് ജേണലുകൾ
ইলেকট্রনিক প্রকাশনা,ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം
ইলেকট্রনিক সুইচ,ഇലക്ട്രോണിക് സ്വിച്ച്
উপাদান,ഘടകം
ই-মেইল,ഇ-മെയിൽ
ই-মেইল ঠিকানা,ഈ - മെയില് വിലാസം
এমবেডেড সিস্টেম,എംബഡഡ് സിസ്റ്റം
এমবেডিং,ഉൾച്ചേർക്കൽ
ইমিটার কাপল লজিক (ইসিএল),എമിറ്റർ ദമ്പതികളുടെ യുക്തി (ECL)
খালি স্ট্যাক,ശൂന്യമായ സ്റ്റാക്ക്
খালি স্ট্রিং,ശൂന്യമായ ചരട്
অনুকরণ,അനുകരണം
encapsulation,എൻക്യാപ്സുലേഷൻ
এনসিফার,എൻസിഫർ
এনকোড,എൻകോഡ്
এনকোডার,എൻകോഡർ
এনক্রিপ্ট করা তথ্য,എൻക്രിപ്റ്റ് ചെയ്ത ഡാറ്റ
এনক্রিপ্টিং ফাইল সিস্টেম,എൻക്രിപ്റ്റിംഗ് ഫയൽ സിസ്റ്റം
জোড়া লাগানো,എൻക്രിപ്ഷൻ
ব্লকের শেষ,ബ്ലോക്കിന്റെ അവസാനം
ফাইলের শেষ (EOF),ഫയലിന്റെ അവസാനം (EOF)
শেষ ব্যবহারকারী,അന്തിമ ഉപയോക്താവ്
প্রবেশ করা,നൽകുക
এন্টার কী,എന്റർ-കീ
এন্টারপ্রাইজ সার্ভার,എന്റർപ്രൈസ് സെർവർ
এন্টারপ্রাইজ সিস্টেম,എന്റർപ്രൈസ് സിസ്റ്റം
সত্তা,സ്ഥാപനം
সত্তা-সম্পর্ক,സ്ഥാപന-ബന്ധം
প্রবেশের সময়,പ്രവേശന സമയം
এন্ট্রি ভেরিয়েবল,എൻട്രി വേരിയബിൾ
গণনাযোগ্য,എണ്ണാവുന്നത്
পরিবেশ,പരിസ്ഥിതി
যুগ,യുഗം
EPROM,EPROM
epsilon বন্ধ,എപ്സിലോൺ അടച്ചുപൂട്ടൽ
সমানকারী,സമനില
সরঞ্জাম,ഉപകരണങ്ങൾ
সমতা শ্রেণী,തുല്യതാ ക്ലാസ്
সমতা সম্পর্ক,തുല്യതാ ബന്ധം
মুছে ফেলা,മായ്ക്കുക
ত্রুটি সংশোধন কোড,കോഡ് തിരുത്തുന്നതിൽ പിശക്
ত্রুটি সংশোধন,തെറ്റ് തിരുത്തൽ
ত্রুটি সনাক্তকরণ,പിശക് കണ്ടെത്തൽ
শিল্প খাত,പിശക് കൈകാര്യം ചെയ്യൽ
ভুল বার্তা,പിശക് സന്ദേശം
ত্রুটি হার,പിശക് നിരക്ക്
ত্রুটি পুনরুদ্ধার,പിശക് വീണ്ടെടുക്കൽ
ত্রুটির রুটিন,പിശക് പതിവ്
পালাবার চরিত্র,രക്ഷപ്പെടുന്ന സ്വഭാവം
ইথারনেট,ഇഥർനെറ്റ്
ঘটনা,സംഭവം
ইভেন্ট চেইন,ഇവന്റ് ചെയിൻ
ঘটনা নিয়ন্ত্রণ,ഇവന്റ് നിയന്ത്രണം
ইভেন্ট কাউন্টার,ഇവന്റ് കൗണ്ടർ
ব্যতিক্রম হ্যান্ডলিং,ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ
বিনিময়যোগ্য ডিস্ক স্টোরেজ,കൈമാറ്റം ചെയ്യാവുന്ന ഡിസ്ക് സംഭരണം
বর্জন,ഒഴിവാക്കൽ
একচেটিয়া বা (XOR),എക്സ്ക്ലൂസീവ് അല്ലെങ്കിൽ (XOR)
এক্সিকিউটেবল প্রোগ্রাম,എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം
নির্বাহী বিবৃতি,എക്സിക്യൂട്ടീവ് പ്രസ്താവന
সম্পূর্ণ অনুসন্ধান,സമഗ്രമായ തിരയൽ
বিদ্যমান,നിലവിലുണ്ട്
প্রস্থান,പുറത്ത്
দক্ষ পদ্ধতি,വിദഗ്ധ സംവിധാനം
অভিব্যক্তি,ആവിഷ്കാരം
বর্ধিত গ্রাফিক অ্যারে (XGA),വിപുലീകൃത ഗ്രാഫിക് അറേ (XGA)
বর্ধিত শিল্প মান (EIS),വിപുലമായ വ്യവസായ നിലവാരം (EIS)
বর্ধিত মেশিন,വിപുലീകരിച്ച യന്ത്രം
বর্ধিত মেমরি,വിപുലീകരിച്ച മെമ്മറി
বর্ধিত নির্ভুলতা,വിപുലമായ കൃത്യത
বর্ধিত বাছাই,വിപുലീകരിച്ച സോർട്ടിംഗ്
বাহ্যিক কল,ബാഹ്യ കോൾ
বাহ্যিক ত্রুটি,ബാഹ്യ പിശക്
বাহ্যিক ফাংশন,ബാഹ്യ പ്രവർത്തനം
বাহ্যিক বাধা,ബാഹ്യ തടസ്സം
বাহ্যিক স্মৃতি,ബാഹ്യ മെമ്മറി
বাহ্যিক স্মৃতি,ബാഹ്യ മെമ്മറി
বাহ্যিক মডেম,ബാഹ്യ മോഡം
বাহ্যিক রেফারেন্স,ബാഹ്യ റഫറൻസ്
বাহ্যিক অনুসন্ধান,ബാഹ്യ തിരയൽ
বাহ্যিক স্টোরেজ ডিভাইস,ബാഹ്യ സംഭരണ ഉപകരണം
নিষ্কাশন,വേർതിരിച്ചെടുക്കൽ
এক্সট্রাপোলেশন,എക്സ്ട്രാപോളേഷൻ
মুখ-চরিত্রের প্রিন্টার,മുഖപ്രകൃതി പ്രിന്റർ
ব্যর্থ-নিরাপদ অপারেশন,പരാജയപ്പെടാത്ത പ്രവർത്തനം
ব্যর্থতার হার,പരാജയതോത്
ব্যর্থতা পুনরুদ্ধার,പരാജയം വീണ്ടെടുക്കൽ
মিথ্যা কোড,തെറ്റായ കോഡ്
মিথ্যা ত্রুটি,തെറ്റായ പിശക്
ফ্যান-ইন,ഫാൻ-ഇൻ
ফ্যান-আউট,ഫാൻ ഔട്ട്
ফ্যাসিমাইল I/O ডিভাইস,ഫാസിമൈൽ I/O ഉപകരണം
ফাস্ট ফোরিয়ার ট্রান্সফর্ম (FFT),ഫാസ്റ്റ് ഫോറിയർ ട്രാൻസ്ഫോർമേഷൻ (FFT)
মারাত্মক ত্রুটি,മാരകമായ തെറ്റ്
ত্রুটি সনাক্তকরণ,തെറ്റ് കണ്ടെത്തൽ
ত্রুটি নির্ণয়,തെറ്റ് രോഗനിർണയം
দোষ সহনশীলতা,തെറ്റ് സഹിഷ്ണുത
ফ্যাক্স,ഫാക്സ്
ফ্যাক্স বার্তা,ഫാക്സ് സന്ദേശം
এফডিসি,FDC
বৈশিষ্ট্য সনাক্তকরণ,സവിശേഷത കണ്ടെത്തൽ
ফিড চক্র,ഫീഡ് സൈക്കിൾ
প্রতিক্রিয়া,പ്രതികരണം
ফিডার,ഫീഡർ
আনা,കൊണ്ടുവരിക
ফিবোনাচি অনুসন্ধান,ഫിബൊനാച്ചി തിരയൽ
ফিবোনাচি ক্রম,ഫിബൊനാച്ചി സീക്വൻസ്
ফিবোনাচি সিরিজ,ഫിബൊനാച്ചി പരമ്പര
ফাইবার অপটিক,ഫൈബർ ഒപ്റ്റിക്സ്
ফিডো নেট,ഫിഡോ നെറ്റ്
ক্ষেত্র,വയൽ
পঞ্চম প্রজন্মের কম্পিউটার,അഞ്ചാം തലമുറ കമ്പ്യൂട്ടറുകൾ
ফাইল,ഫയൽ
ফাইল অ্যাক্সেস পদ্ধতি,ഫയൽ ആക്സസ് രീതി
ফাইল বরাদ্দ টেবিল,ഫയൽ അലോക്കേഷൻ പട്ടിക
ফাইল কম্প্রেশন,ഫയൽ കംപ്രഷൻ
ফাইল কপি করা,ഫയൽ പകർത്തൽ
ফাইল বিন্যাস,ഫയൽ ലേഔട്ട്
ফাইল মার্জ,ഫയൽ ലയിപ്പിക്കുക
ফাইল পুনরুদ্ধার,ഫയൽ വീണ്ടെടുക്കൽ
ফাইল স্টোরেজ,ഫയൽ സംഭരണം
ফাইল গঠন,ഫയൽ ഘടന
নথি ব্যবস্থা,ഫയൽ സിസ്റ്റം
ফাইল স্থানান্তর,ഫയൽ കൈമാറ്റം
ফাইল ট্রান্সফার প্রোটোকল (FTP),ഫയൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (FTP)
ছাঁকনি,ഫിൽട്ടർ
চূড়ান্ত অবস্থা,അന്തിമ അവസ്ഥ
অনুসন্ধান,കണ്ടെത്തുക
সসীম রাষ্ট্র মেশিন,പരിമിതമായ സംസ്ഥാന യന്ത്രം
আগুন প্রাচীর,അഗ്നി മതിൽ
ফার্মওয়্যার,ഫേംവെയർ
আগে আসলে আগে পাবেন,ആദ്യം വരുന്നവർക്ക് ആദ്യം നൽകുക
প্রথম প্রজন্মের কম্পিউটার,ആദ്യ തലമുറ കമ്പ്യൂട്ടർ
ফার্স্ট ইন ফার্স্ট আউট (ফিফো),ഫസ്റ്റ് ഇൻ ഫസ്റ്റ് ഔട്ട് (FIFO)
প্রথম আদেশ যুক্তি,ആദ്യ ഓർഡർ യുക്തി
প্রথম আদেশ তত্ত্ব,ആദ്യ ക്രമ സിദ്ധാന്തം
স্থির পার্টিশন,നിശ്ചിത പാർട്ടീഷൻ
পতাকা,പതാക
নমনীয় ডিস্ক,ഫ്ലെക്സിബിൾ ഡിസ്ക്
ফ্লপি ডিস্ক,ഫ്ലോപ്പി ഡിസ്ക്
ফ্লপি ডিস্ক ড্রাইভ (এফডিডি),ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ് (Fdd)
ফ্লো চার্ট,ഫ്ലോ ചാർട്ട്
নিয়ন্ত্রণ প্রবাহ,നിയന്ത്രണത്തിന്റെ ഒഴുക്ക്
ফ্লাশ,ഫ്ലഷ്
ফোল্ডার,ഫോൾഡർ
ফন্ট,ഫോണ്ട്
ফন্ট পরিবার,ഫോണ്ട് കുടുംബം
বিদেশী চাবি,വിദേശ കീ
ফর্ম,രൂപം
অানুষ্ঠানিক ভাষা,ഔപചാരിക ഭാഷ
আনুষ্ঠানিক ব্যবস্থা,ഔപചാരിക സംവിധാനം
বিন্যাস,ഫോർമാറ്റ്
বিন্যাস,ഫോർമാറ്റിംഗ്
ফরট্রান,ഫോർട്രാൻ
ফরট্রান প্রোগ্রামিং,ഫോർട്രാൻ പ്രോഗ്രാമിംഗ്
ফরোয়ার্ড স্ল্যাশ,ഫോർവേഡ് സ്ലാഷ്
চতুর্থ প্রজন্মের কম্পিউটার,നാലാം തലമുറ കമ്പ്യൂട്ടർ
টুকরা,ശകലം
ফ্রেম,ഫ്രെയിം
বিনামূল্যে নেট,സ്വതന്ത്ര വല
ফ্রি সফটওয়্যার ফাউন্ডেশন,സ്വതന്ത്ര സോഫ്റ്റ്‌വെയർ ഫൌണ്ടേഷൻ
বিনামূল্যে সঞ্চয়স্থান,സൗജന്യ സംഭരണം
বিনামূল্যের,ഫ്രീവെയർ
সামনের অংশ,ഫ്രണ്ട് എൻഡ്
সম্মুখ প্যানেল,ഫ്രണ്ട് പാനൽ
ফাংশন,പ്രവർത്തനം
ফাংশন কী,ഫംഗ്ഷൻ കീ
ফাংশন রেফারেন্স,ഫംഗ്ഷൻ റഫറൻസ്
কার্যকরী নির্ভরতা,പ്രവർത്തനപരമായ ആശ്രിതത്വം
কার্যকরী পরীক্ষা,ഫങ്ഷണൽ ടെസ്റ്റിംഗ്
ঝাপসা যুক্তিবিজ্ঞান,അവ്യക്തമായ യുക്തി
ঝাপসা সেট,അവ്യക്തമായ സെറ്റ്
লাভ করা,നേട്ടം
খেলা গাছ,കളി മരം
ফাঁক চরিত্র,വിടവ് പ്രതീകം
আবর্জনা,മാലിന്യം
আবর্জনা সংগ্রহ,മാലിന്ന്യ ശേഖരണം
আবর্জনা সংগ্রহ,മാലിന്ന്യ ശേഖരണം
আবর্জনার মধ্যে আবর্জনা আউট (GIGO),മാലിന്യത്തിൽ മാലിന്യം (GIGO)
গেট,ഗേറ്റ്
প্রবেশপথ,കവാടം
সাধারণ প্রোগ্রাম,പൊതു പരിപാടി
সাধারণ প্রোগ্রাম,പൊതു പരിപാടി
সাধারণ উদ্দেশ্য কম্পিউটার,പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ
সাধারণ উদ্দেশ্য কম্পিউটার,പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ
সাধারণ রেজিস্টার,പൊതു രജിസ്റ്റർ
সাধারণীকরণ,പൊതുവൽക്കരണം
সাধারণীকরণ,പൊതുവൽക്കരണം
সাধারণ-উদ্দেশ্য ভাষা,പൊതു-ഉദ്ദേശ്യ ഭാഷ
সাধারণ উদ্দেশ্য অপারেটিং সিস্টেম,പൊതു-ഉദ്ദേശ്യ പ്രവർത്തന സംവിധാനം
সাধারণ-উদ্দেশ্য নিবন্ধক,പൊതു-ഉദ്ദേശ്യ രജിസ്റ്റർ
উৎপন্ন ত্রুটি,സൃഷ്ടിച്ച പിശക്
উৎপন্ন ফাংশন,ഫംഗ്ഷൻ സൃഷ്ടിക്കുന്നു
জেনেরিক ক্লাস,ജനറിക് ക്ലാസ്
জেনেরিক ফাংশন,പൊതു പ്രവർത്തനം
জেনেরিক নাম,പൊതുവായ പേര്
গিগো,ജിഗോ
বিশ্বব্যাপী,ആഗോള
গ্লোবাল কোড,ആഗോള കോഡ്
গ্লোবাল লক,ആഗോള ലോക്ക്
বিশ্বব্যাপী নেটওয়ার্ক,ആഗോള ശൃംഖല
বিশ্বব্যাপী নেটওয়ার্ক,ആഗോള ശൃംഖല
বিশ্বব্যাপী ব্যবহারকারী,ആഗോള ഉപയോക്താവ്
বিশ্ব পরিবর্তনশীল,ആഗോള വേരിയബിൾ
বিশ্বায়ন,ആഗോളവൽക്കരണം
গোফার,ഗോഫർ
গোফার ক্লায়েন্ট,ഗോഫർ ക്ലയന്റ്
গোফার সার্ভার,ഗോഫർ സെർവർ
গোফার সাইট,ഗോഫർ സൈറ്റ്
গোফার স্থান,ഗോഫർ സ്പേസ്
সাবলীল পতন,ഭംഗിയുള്ള തരംതാഴ്ത്തൽ
ব্যাকরণ পরীক্ষক,വ്യാകരണ പരിശോധകൻ
ব্যাকরণ মার্জিত প্রস্থান,വ്യാകരണം ഗംഭീരമായ എക്സിറ്റ്
সর্বমোট,ആകെ തുക
চিত্রলেখ,ഗ്രാഫ്
গ্রাফ প্লটিং,ഗ്രാഫ് പ്ലോട്ടിംഗ്
গ্রাফিক চরিত্র,ഗ്രാഫിക് സ്വഭാവം
গ্রাফিক নিয়ামক,ഗ്രാഫിക് കൺട്രോളർ
গ্রাফিক তথ্য কাঠামো,ഗ്രാഫിക് ഡാറ്റ ഘടന
গ্রাফিক ডিসপ্লে প্রোগ্রাম,ഗ്രാഫിക് ഡിസ്പ്ലേ പ്രോഗ്രാം
গ্রাফিক ডিসপ্লে রেজোলিউশন,ഗ്രാഫിക് ഡിസ്പ്ലേ റെസലൂഷൻ
