Hindi,Marathi
झाँवा,प्युमिस
थूनी,पंचन
पपेट,कठपुतळी
कड़ी,पुटलॉग
धारण पल्लियों का पाड़,पुटलॉग मचान
मात्रा सर्वेक्षक,सामग्री सर्वेक्षक
खदान रस,खणाचा रस
भित्ति घाट,क्वे
मादा डेली/क्वीन क्लोजर,राणी बंद
कोनिया,Quoin
रैफ्ट बेड़ा नींव,तराफा पाया
तिरछी टेक,राकर
रेकिंग,रेकिंग
तिरछी चाल,रॅकिंग बाँड
नति जलरोधी झिल्ली,Raking फ्लॅशिंग
द्रुत परिवर्ती प्रवाह,वेगाने बदलणारा प्रवाह
वसूलीयोग्य भुगतान,वसूल करण्यायोग्य पेमेंट
लाल मिट्टी,लाल पृथ्वी
लाल दुमट,लाल चिकणमाती
नियंत्रक/रेगुलेटर,नियामक
रेगर या काली कपासी मृदा,रेगुर किंवा काळी कापूस माती
वापस भुगतान ठेका,परतफेड करार
अवशिष्ट संकुचन,अवशिष्ट संकोचन
अवशिष्ट मृदा,अवशिष्ट माती
बाह्य पक्ष,प्रकट करा
बाह्य पक्ष पिन,पिन प्रकट करा
बाह्य पक्ष बंधक,टाय प्रकट करा
कूट,रिज
कूट मुंडेरी,रिज कॅपिंग
नदी,नदी
पोताश्रेय द्रोणों,रस्ता स्थिर
दानेदार प्लास्टर,खडबडीत मलम
ढोंका,ढिगारा
ढोका चिनाई,भंगार दगडी बांधकाम
ढोंका भित्ति,कचऱ्याची भिंत
चालू मापन या मध्यवर्ती मापन,चालू मोजमाप
सुरक्षी धारण क्षमता/अनुमेय धारण क्षमता,सुरक्षित पत्करण्याची क्षमता
लवण परिष्कृति,मीठ ग्लेझ
प्रतिदर्श आमाप,नमुन्याचा आकार
प्रतिचयन वितरण,नमुना वितरण
प्रतिचयन त्रुटि,नमुना त्रुटी
बाल,वाळू
बलुई परिष्कृति,वाळू समाप्त
रेत हस्त पथाई,वाळू हात मोल्डिंग
बालू घर्षण,सँडिंग
संतृप्त मृदा,संतृप्त माती
संतृप्त मृदा लेई,संतृप्त माती पेस्ट
संतृप्ति निष्कर्षण,संपृक्तता अर्क
संतृप्ति प्रतिशतता,संपृक्तता टक्केवारी
शराविका गुम्मद,बशी घुमट
पाड़,मचान
शिस्ट,शिस्ट
समुद्री अथवा महासागरीय पत्तन,सागरी बंदर
गुप्त वाहिका,गुप्त गटार
सेकन्ड,दुसरा
सादन विश्लेषण,अवसादन विश्लेषण
सामि कृत्रिम पोताश्रय,अर्ध-कृत्रिम बंदर
अर्द्ध-ज्वारीय गोदी,अर्ध भरतीची गोदी
जरावस्था,वृद्ध
शेल,शेल
चादरी पाइल,पत्र्याचा ढीग
संकुचन सीमा,संकोचन मर्यादा
तख्ताबन्दी,शटरिंग
सियालिटिक मृदा,सियालिटिक माती
सीरोजेम,सिएरोझेम
देहली या सिल,खिंडी
साद,गाळ
इकहरी फ्लेमिश चाल,सिंगल फ्लेमिश रक्त
एकल कणीय संरचना,एकल दाणेदार रचना
अधकचरी मृदा,कंकाल माती
अंचल,स्कर्टिंग
आधार भित्तियाँ,स्लीपर भिंत
सर्पी वाहिका,बाजूचे गटर
परिकलन पट्टिका,स्लाइड नियम
सर्पण गोदी,स्लिप डॉक
स्मोनिटजा,स्मोनिझा
समतापकरण,भिजवणे
मृदा समवाय,मातीचा सहवास
मृदा वर्ग,माती वर्ग
मृदा सम्मिश्र,माती कॉम्प्लेक्स
मृदा संसक्ति,मातीची सुसंगतता
मृदा परिवार,माती कुटुंब
मृदा सार,मातीच्या चौकटीचे काम
मृदा नमी,माती ओलावा
मृदा नमी अभिवृद्धि,जमिनीतील ओलावा वाढणे
मृदा नयी न्यूनता,जमिनीतील आर्द्रतेची कमतरता
मृदाकारिकी,माती आकारविज्ञान
मृदा कण,मातीचा कण
मृदा प्रावस्था,मातीचा टप्पा
मृदा परिच्छेदिका,माती प्रोफाइल
मृदा अभिक्रिया,मातीची प्रतिक्रिया
मृदा कणवर्ग,माती वेगळी होते
मृदा श्रेणी,माती मालिका
मृदा घोल,माती समाधान
मृदा संरचना,मातीची रचना
मृदा गठन,मातीचा पोत
मृदा प्रकार,मातीचा प्रकार
सोलम,सोलम
शोषण,वर्गीकरण
कत्तर,spalls
विशिष्ट आयन प्रभाव,विशिष्ट आयन प्रभाव
चौकोर रद्देदार ढोका चिनाई,स्क्वेअर कोर्स्ड रबल चिनाई
नियमित चौकोर रद्देदार ढोका चिनाई,चौरस नियमित कोर्स्ड मलबा दगडी बांधकाम
अपरिवर्ती प्रवाह,स्थिर प्रवाह
सोपानी जलरोधी झिल्ली,स्टेप्ड फ्लॅशिंग
चिपचिपापन,चिकटपणा
चिपकन बिंदु,स्टिकिंग पॉइंट
पत्थर,दगड
गीली हस्थ पथाई,स्लॉप हात मोल्डिंग
पट्टक कब्जा,पट्टा बिजागर
गत्ता,स्ट्रॉ बोर्ड
सरिता,प्रवाह
प्रतिबल,ताण
पट्टी/स्ट्रैचर,स्ट्रेचर
पट्टी/स्ट्रैचर चाल,स्ट्रेचर बाँड
पट्टी रद्दा,स्ट्रेचर कोर्स
स्ट्रिंग,स्ट्रिंग
किंगरी रद्दा,स्ट्रिंग कोर्स
संरचना गुणांक,रचना घटक
संरचना सूचक अंक,रचना निर्देशांक
स्टुको,स्टुको
स्टड,स्टड
आधार पीठ,स्टायलोबेट
अवमृदा,पोट माती
अधः रचना,उप रचना
संकलन वक्र,बेरीज वक्र
सनमाइका,सूर्य अभ्रक
अधिरचना/ऊपरी ढाँचा,सुपर रचना
सर्वेक्षक,सर्वेक्षक
S-मान,एस-मूल्य
प्रठप्पा,स्वॅग
हंस ग्रीवा,हंस मान
मंडप,तंबू
मेज हस्त पथाई,टेबल हँड मोल्डिंग
टैंकन,टँकिंग
टैम्पीटो,टेम्पिएट्टो
मृदुकरण,टेंपरिंग
टैमप्लेट,साचा
आकार पट्ट,साचा
टेपीडेरियम,Tepidarium
टैराकोटा,टेराकोटा
टैरारोसा,टेरा रोझा
टैराजो,टेराझो
चतुरभिकल्पना,टेट्रा शैली
प्रभाव सीमा मान,थ्रेशोल्ड मर्यादा मूल्य
कंठ,घसा
धुर पत्थर,दगडातून
ज्वारीय बेसिन,भरतीचे खोरे
तान छड़,टाई बार
बंधन धरन,टाय बीम
तान दंड,टाय रॉड
टिर्स,तीर्स
उपेक्ष्य त्रुटि,सहिष्णुता
दाढ़ा,दात काढणे
पृष्ठ मृदा या ऊपरी मृदा,वरची माती किंवा पृष्ठभागाची माती
कुल सरंध्रता,एकूण सच्छिद्रता
अलंकरण,ट्रेसरी
ट्रेन प्रतिरोध,ट्रेन प्रतिकार
ट्रानसैप्ट,ट्रान्सेप्ट
संक्रमणीय मृदा,संक्रमणकालीन माती
अनुप्रस्थिका,ट्रान्सम
परिवाहित मृदा,वाहतूक माती
उप नदी,उपनदी
गलियारा,ट्रायफोरियम
ट्रिगलिफ,ट्रायग्लिफ
रुंड मृदा,कापलेली माती
विक्षुब्ध प्रवाह,अशांत प्रवाह
टर्रेट,बुर्ज
डाट की भराई,Tympar संख्या
अंतिम धारण क्षमता,अंतिम पत्करण्याची क्षमता
अंतिम ph,अंतिम पीएच
बेतरतीब बेरद्दा ढोंका चिनाई,uncoursed यादृच्छिक भंगार दगडी बांधकाम
बेतरतीब चौकोर रद्देदार ढोका चिनाई,Uncoursed स्क्वेअर मलबे दगडी बांधकाम
तहखाना,अंडरक्रॉफ्ट
अपूरित संरंध्रता,अपूर्ण सच्छिद्रता
सम्प्रवाह,एकसमान प्रवाह
एकल ढाँचे की तरह का पाड़,युनिट फ्रेम प्रकार मचान
अनउत्पादक कार्य,अनुत्पादक काम
असंतृप्त मृदा,असंतृप्त माती
अधीर प्रवाह,अस्थिर प्रवाह
ऊपरी सुघट्यता सीमा,वरची प्लास्टिक मर्यादा
द्रोणी वाहिका,दरी गटर
चापछद,तिजोरी
सायबान,व्हेटेरिअम
संवाहन,वायुवीजन
रोशनदान,व्हेंटिलेटर
बरामदा,वरमदाह
ड्योढ़ी,वेस्टिब्युल
विला,व्हिला
