Marathi,Hindi
लीड बॉडी,अग्रभरण निकाय
फील्ड वारंवारता,क्षेत्र आवृत्ति
फील्ड तीव्रता,क्षेत्र तीव्रता
फील्ड प्रोग्राम लॉजिक अॅरे,क्षेत्र क्रमादेश तर्क व्यूह
क्षेत्र चाचणी,क्षेत्र परिक्षण
फील्ड निरसन,क्षेत्र निरसन
FIFO मेमरी,एफ आई एफ ओ स्मृति
कार्यक्षमता निर्देशांक,दक्षतांक
फाइल,संचिका
फाइल फिलर,संचिका पूर्तीकर
फाइल कमांड,संचिका समादेश
फाइल सर्व्हर,संचिका सरवर
थर कॅपेसिटर,परत संधारित्र
थर रेझिस्टर,परतरूपी प्रतिरोधक
फिल्टर,फिल्टर
फिल्टर वैशिष्ट्ये,फिल्टर अभिलक्षणिक
फिल्टर सर्किट,फिल्टर परिपथ
संकलन,संच
फिल्टर डिझाइन,फिल्टर अभिकल्पना
संप्रेषण डेटा,संचार आँकड़ा
फिल्टर पद्धत,फिल्टर विधि
फिल्टर पुनर्रचना,फिल्टर पुनर्निर्माण
अंतिम एकत्रीकरण,अंतिम कोडंतरण
फिंगर प्रिंट,फिंगर प्रिंट (अंगुली छाप)
मर्यादित आवेगपूर्ण अहवाल फिल्टर,परिमित आवेगी प्रतिवेदन फिल्टर
मर्यादित पॅरामीटर,परिमित प्राचल
मर्यादित राज्य मशीन,परिमित अवस्था मशीन
फायरिंग कोन,फायरन कोण
फर्मवेअर,फमवेयर
प्रथम आकृती शब्द,प्रथम आँकड़ा शब्द
प्रथम ऑर्डर प्राश,प्रथम क्रम प्राश
फिशर लूप चाचणी,फिशर पाश परीक्षण
स्थिर,नियत
स्थिर attenuator,नियत क्षीणकारी
निश्चित अभिमुखता,नियत अभिनति
निश्चित कॅल्क्युलेटर,नियत गणित्र
निश्चित क्षेत्र,नियत क्षेत्र
असाइनमेंट मशीन,नियत निदेंश मशीन
निश्चित वेळ नियंत्रक,नियत समय नियंत्रक
झेंडा,फ्लैग
बाहेरील कडा,फ्लैंज
फडफड attenuator,फ्लैप क्षीणकारी
चमक,दमक
ब्राइटनेस कन्व्हर्टर,दमक परिवर्तक
चमक,दमक
फ्लॅट फ्लोर स्कॅनिंग,सपाट तल क्रमवीक्षण
सपाट कॉइल,समतल कुंडली
फ्लॅट फाइल,सपाट फाइल
सपाट फिल्टर,सपाट फिल्टर
फ्लॅट पॅक,फ्लैट पैक
सपाट रिबन केबल,समतल रिबन केबल
फ्लॅट टॉप सॅम्पलिंग,सपाट शीर्ष प्रतिचयन
F-स्तर,F-परत
एफ-लेयर आयनोस्फीअर,F-परत आयनमंडल
फ्लेमिंग,फ्लेमिंग
फ्लेमिंग आणि क्लिंटन विचलन पद्धत,फ्लेमिंग एव क्लिंटन दिक्परिवर्तन विधि
फडफड,स्फुरण
फडफड आवाज,स्फुरण रव
फ्लटर फोटोमीटर,स्फुरण प्रकाशमापी
फ्लिप फ्लॉप,फ्लिप फ्लॉप
फ्लिप फ्लॉप असिंक्रोनस गुंतवणूक,फ्लिप फ्लॉप अतुल्यकाली निवेश
फ्लिप फ्लॉप वैशिष्ट्ये,फ्लिप फ्लॉप लक्षण
फ्लिप फ्लॉप कॉल सिग्नल,फ्लिप फ्लॉप कालद सिगनल
फ्लिप फ्लॉप टाइमलाइन,फ्लिप फ्लॉप कालबद्ध
फ्लिप फ्लॉप कोर-ट्रिगर,फ्लिप फ्लॉप कोर-ट्रिगर
फ्लिप फ्लॉप jK ट्रिगर,फ्लिप फ्लॉप j-K ट्रिगर
फ्लिप फ्लॉप कुंडी,फ्लिप फ्लॉप लैच
फ्लिप फ्लॉप मास्टर-स्लेव्ह,फ्लिप फ्लॉप मास्टर-स्लेव
फ्लिप फ्लॉप RS,फ्लिप फ्लॉप R-S
फ्लिप फ्लॉप स्टार्टअप रीस्टार्ट सेट रीसेट (SR),फ्लिप फ्लॉप आरंभन पुन: आरंभन सेट रिसेट (SR)
फ्लिप फ्लॉप सिंक्रोनस गुंतवणूक,फ्लिप फ्लाप तुल्यकाली निवेश
फ्लोटेशन चार्ज,प्लवन आवेशन
फ्लोट निर्मिती,प्लवी रचना
फ्लोटिंग गेट,प्लावी गेट
डिव्हेस्टिचर,प्लविनिवेश
असंबद्ध भार,असंबद्ध भार
असंबंधित स्रोत,असंबद्ध स्रोत
पूर्ण रोषणाई,पूर प्रदीपन
फ्लॉपी,फ्लॉपी
फ्लॉपी डिस्क,फ्लॉपी डिस्क
प्रवाह,प्रवाह
प्रवाह चार्ट,प्रवाह संचित्र
ग्रेडियंट आकृती,क्रमदर्शी आरेख
प्रवाह दिशा,प्रवाह दिशा
प्रवाह ओळ,प्रवाह रेखा
फ्लोमीटर,प्रवाहमापी
FLT U2 फिल्टर,एफ एल टी U2 फिल्टर
अनेकवचन क्षय प्रमेय,उच्चावचन क्षय प्रमेय
द्रव घर्षण ओलसर,तरल घर्षण अवमंदन
द्रव मजला,तरल तल
फ्लोरोसेन्स इफेक्ट ट्यूब,प्रतिदीप्ति प्रभाव नलिका
फ्लोरोसेंट,प्रतिदीप्तिशील/प्रतिदीप्ति
फडफड,फ्लटर
प्रवाह घनता,फ्लक्स घनत्व
फ्लक्स दरवाजा मॅग्नेटोमीटर,फ्लक्स द्वार चुंबकत्वमापी
प्रवाह बंधनकारक,फ्लक्स बंधता
"फ्लक्स मीटर, फ्लक्स मीटर","अभिवाह मीटर, फ्लक्स मीटर"
फ्लक्स सोल्डर,फ्लक्स सोल्डरन
काउंटर इजा,प्रतिघाव
प्रतिक्रिया उच्च व्होल्टेज,प्रतिघाव उच्च वोल्टता
काउंटरकरंट ट्रान्सफॉर्मर,प्रतिघाव ट्रांसफॉर्मर
संचय प्रभाव,संचयन प्रभाव
वारंवारता मॉड्यूलेशन डिजिटल डिटेक्टर,आवृत्ति मॉडुलन अंकीय संसूचक
फ्रिक्वेंसी मॉड्युलेशन पीक डिटेक्टर,आवृत्ति मॉडुलन शिखर संसूचक
लिफाफा मॉड्युलेशन आर्ट अॅडेड लूप डिटेक्टर,आवृतित मॉडुलन कला अभिवद्ध पाश संसूचक
एफएम आवाज वारंवारता तार,एफ.एम. वाणी आवृत्ति टेलिग्राफ
फोकल,नाभीय
लक्ष केंद्रित,फोकस
फोकस कॅमेरा,फोकस कैमरा
फोकस एरर अॅम्प्लिफायर,फोकस त्रुटि प्रवर्धक
फोकस पिक्चर ट्यूब,फोकस चित्र नलिका
फोकस सर्वो,फोकस सर्वो
फोकस आणि फॉलोअप,फोकसन एवं अनुवर्तन कुंडली
लक्ष केंद्रित करा आणि शरीराचा पाठपुरावा करा,फोकसन एवं अनुवर्तन निकाय
फॉइल-प्रकार गेज,पन्नी-प्रकार गेज
प्रथम क्रॅक,प्रथम भंजन
फोल्ड बॅक व्होल्टेज लिमिटर,वलन पश्च वोल्टता सीमक
व्हाईट लाइन मूल्य,श्वेत-रेखन मान
वर्तमान लिमिटर परत फोल्ड करा,वलन पश्च धारा सीमक
दुमडलेला आर्किटेक्चर,वलित वास्तुकला
दुमडलेला द्विध्रुव,वलित द्विध्रुव
दुमडलेला द्विध्रुव,वलित द्विधुव
दुमडलेला घटक,वलित अवयव
पिछाडीवर,अनुगामी
फॉन्ट डिस्प्ले,फॉन्ट प्रदर्श
फूड प्रिंट,पद-चिन्ह
निषिद्ध बँड,वर्जित बैंड
निषिद्ध ऊर्जा अंतर,वर्जित ऊर्जा अंतराल
प्रतिबंधित क्षेत्र,वर्जित क्षेत्र
सक्ती,बल
प्रवर्तक कनवर्टर,प्रणोदित दिक्परिवर्तक
परदेशी वस्तू,बाह्य वस्तु
फॉर्म फॅक्टर,रूप गुणक
पृष्ठ भरा,पृष्ठ भरण
औपचारिक तर्क,औपचारिक तर्क
स्वरूप क्रमांक,फार्मेट संख्या
फोरट्रान,फोर्ट्रान
अपघाती विकृती,आकस्मिक विरूपण
फॉरवर्ड पूर्वाग्रह,अग्रबायस
फॉरवर्ड पूर्वाग्रह,अग्र अभिनत
फॉरवर्ड बायस संयुक्त,अग्र बायस संधि
फॉरवर्ड ब्लॉकिंग स्टेट,अग्र अवरोधी अवस्था
फॉरवर्ड ब्रेक व्होल्टेज,अग्र भंजन वोल्टता
अग्रेषित त्रुटी सुधारणे,अग्रदिशिक त्रुटि संशोधन
फ्रंट लूप लाभ,अग्र पाश लब्धि
समोरचा रस्ता लाभ,अग्र पथ लब्धि
फॉरवर्ड ध्रुवीयता,अग्र ध्रुवणता
पुढे चालकता,अग्र अंतराचालकता
फॉरवर्ड ट्रान्झिट वेळ,अग्रदिशिक गमन काल
फास्टर सिली विवेककर,फोस्टर सिली विविक्तकर
चौपट एन्कोडिंग,चतुःद्वयंक कूटन
चतुष्पाद,चतुःनिवेश
क्वाड्रॅचर डिजिटल ट्रान्समिशन,चतुः अवस्था अंकीय संचरण
चतुर्भुज नेटवर्क,चतुन्तर्य जालक्रम
चतुर्थांश नेटवर्क,चर्तुटर्मिनल नेटवर्क
क्वाड ट्यूब कॅमेरा,चतुःट्यूब कैमरा
फोरियर गुणांक,फोरियर गुणांक
फूरियर एकत्रीकरण,फोरियर समाकलन
फोरियर उलटा,फोरियर प्रतिलोम
फोरियर मालिका,फोरियर श्रेणी
संसर्ग,संचरण
फूरियर त्रिकोणमितीय मालिका,फोरियर त्रिकोणमितीय श्रेणी
फोरियर प्रमेय,फोरियर प्रमेय
चौपट उपकरण,चतुःपरत युक्ति
चतुर्थांश डायोड,चतुर्स्तरीय डायोड
मोबाइल पॉइंट प्रोसेसर,चलबिंदु संसाधित्र
फ्लोटिंग पॉइंट युनिट,चलबिंदु इकाई
फाइल बदलणे,संचिका उपस्थापन
अंशात्मक त्रुटी,भिन्नात्मक त्रुटि
विभेदक प्रेषण,भिन्नात्मकता संचरणता
फ्रेम,फ्रेम
फ्रेम बफर चिप,फ्रेम बफर चिप
फ्रेम कॅप्चर,फ्रेम प्रग्रहण
फ्रेम पासवर्ड,फ्रेम कूट शब्द
फ्रेम स्वरूप,"फ्रेम फॉर्मेट, संरूप"
फ्रेम वारंवारता,फ्रेम आवृत्ति
फ्रेम जमीन,फ्रेम भौम
फ्रेम सिंक्रोनस पॉइंट्स,फ्रेम तुल्यकालिक अंक
फ्रेम सिंक्रोनाइझेशन,फ्रेम तुल्यकालन
फ्रेम सिंक्रोनस सिग्नल,फ्रेम तुल्यकालिक संकेत
फ्रँक कोड,फ्रैंक कोड
मुक्त इलेक्ट्रॉन,मुक्त इलेक्ट्रॉन
मुक्त क्षेत्र,मुक्त क्षेत्र
फ्री मूव्हिंग ऑसिलेटर,मुक्त गतिमान दोलित्र
मुक्त अंतर प्रतिबाधा,मुक्त रिक्ति प्रतिबाधा
मोकळे अंतर,मुक्त रिक्ति पथ ह्रास
फ्री मूव्हिंग मल्टीव्हायब्रेटर,मुक्त गतिमान बहुकंपित्र
वारंवारता,आवृत्ति
वारंवारता,आवृत्ति
वारंवारता,आवृत्ति
वारंवारता,आवृत्ति
वारंवारता संलग्न चॅनेल,आवृत्ति संलग्न चैनल
वारंवारता असाइनमेंट,आवृत्ति नियतन
वारंवारता बँड,आवृत्ति बैंड
वारंवारता कनवर्टर,आवृत्ति परिवर्तक
वारंवारता भरपाई,आवृत्ति प्रतिपूरण
वारंवारता भरपाई,आवृत्ति क्षतिपूरण
वारंवारता नियंत्रित ऑसिलेटर,आवृत्ति नियंत्रित दोलित्र
वारंवारता रूपांतरण,आवृत्ति रूपांतरण
वारंवारता मॉड्यूलेशन,आवृत्ति विमाडुलन
वारंवारता शोधक,आवृत्ति संसूचक
वारंवारता विचलन,आवृत्ति विचलन
वारंवारता विचलन,आवृत्ति विचलन
वारंवारता भिन्नता,आवृत्ति विविक्तीकरण
वारंवारता भेदक,आवृत्ति विविक्तकर
वारंवारता विकृती,आवृत्ति विरूपण
वारंवारता भिन्नता,आवृत्ति विभिन्नता
वारंवारता विभाजक,आवृत्ति विभाजक
मल्टीप्लेक्सर वारंवारता विभाग,बहुसंकेतक आवृत्ति विभाजन
वारंवारता दुप्पट,आवृत्ति द्विगुणक
वारंवारता स्विचिंग,आवृत्ति अंतर्बदल
वारंवारता निर्मिती,आवृत्ति जनन
वारंवारता अवलंबून अँटेना,आवृत्ति अनाश्रित ऐन्टेना
वारंवारता इंटरफेस,आवृत्ति अंतरापृष्ठ
वारंवारता हस्तक्षेप,आवृत्ति व्यतिकरण
वारंवारता व्यस्त,आवृत्ति प्रतिलोम
वारंवारता मॉड्यूलेशन,आवृत्ति मॉडुलन
वारंवारता मॉड्यूलेशन निर्देशांक,आवृत्ति मॉडुलन सूचकांक
वारंवारता मॉड्युलेटर,आवृत्ति मॉडुलक
वारंवारता अरुंद बँड,आवृत्ति संकीर्ण बैंड
वारंवारता आवाज,आवृत्ति रव
वारंवारता श्रेणी,आवृत्ति परास
वारंवारता प्रतिक्रिया मॉड्यूलेटर,आवृत्ति प्रतिघात मॉडुलक
वारंवारता संदर्भ,आवृत्ति संदर्भ
वारंवारता प्रतिसाद,आवृत्ति अनुक्रिया
वारंवारता प्रतवारी,आवृत्ति सोपानन
वारंवारता ध्वनी सर्किट,आवृत्ति ध्वनि परिपथ
वारंवारता स्पेक्ट्रम,आवृत्ति स्पेक्ट्रम
वारंवारता स्थिरता,आवृत्ति स्थायित्व
वारंवारता मानक,आवृत्ति मानक
वारंवारता दोष,आवृत्ति प्रदोष
वारंवारता संश्लेषण,आवृत्ति संश्लेषण
वारंवारता संश्लेषण,आवृत्ति संश्लेषण
वारंवारता संश्लेषण ट्यूनिंग,आवृत्ति संश्लेषित समस्वरण
वारंवारता व्होल्टेज बदल,आवृत्ति वोल्टता परिवर्तन
वारंवारता ते व्होल्टेज कनवर्टर,आवृत्ति से वोल्टता परिवर्तक
वारंवारता-व्होल्टेज कनवर्टर,आवृत्ति-वोल्टता परिवर्तक
वारंवारता-व्होल्टेज कनवर्टर,आवृत्ति-वोल्टता परिवर्तक
वारंवारता पत्करणे,आवृत्ति सहन
वारंवारता हस्तांतरण,आवृत्ति स्थानांतरण
वारंवारता प्रसारण,आवृत्ति संचरण
वारंवारता ट्यूनर,आवृत्ति समस्वरित्र
वर्ण मॉड्युलेटर,वैरेक्टर मॉडुलक
वारंवारता विस्तृत बँड,आवृत्ति विस्तृत बैंड
फ्रेस्नेल डिग्रेडेशन वारंवारता,फ्रेसनेल ह्रास आवृत्ति
घर्षण त्रुटी,घर्षण त्रुटि
वर्तुळ वर्ण,अंचल वर्ण
समोर बोर्ड नियंत्रण,अग्र पट्ट नियंत्रण
समोरचा पोर्च,अग्र ओसारा
दंव बिंदू हायग्रोमीटर,तुषार बिंदु आर्द्रतामापी
फाइल स्टोरेज,संचिका संचय
फू मांचू व्हायरस,फू मंचू विषाणु
इंधन पंप हस्तक्षेप,इंधन पंप व्यतिकरण
फुजी लवचिकता ऑपरेशन,फूजी अनम्यिका परिचालन
पूर्ण जोडणारा,पूर्ण योजक
संपूर्णत: दुमजली,पूर्ण द्वैध
पूर्ण डुप्लेक्स सेटअप,पूर्ण द्वैध व्यवस्थापन
पूर्ण डुप्लेक्स ट्रान्समिशन,पूर्ण द्वैध संचरण
पूर्ण लोड व्होल्टेज,पूर्ण भार वोल्टता
पूर्ण शक्ती,पूर्ण शक्ति
पूर्ण पॉवर बँड विस्तार,पूर्ण शक्ति बैंड विस्तार
परिपूर्ण स्केल विक्षेपण,पूर्ण मापनी विक्षेपण
पूर्ण स्क्रीन,पूर्ण स्कीन/पूर्ण पटल
परिपूर्ण संयुग,पूर्ण व्यवकलक
पूर्ण गळती बफरिंग,पूर्ण लीक बफरन
पूर्ण लहर,पूर्ण तरंग
पूर्ण वेव्ह ब्रिज रेक्टिफायर,पूर्ण तरंग सेतु दिष्टकारी
पूर्ण लहर रेक्टिफायर,पूर्ण तरंग दिष्टकारी
फंक्शन कोड,फलन कोड
फंक्शन जनरेटर,फलन जनित्र
फंक्शन लायब्ररी,फलन लाइब्रेरी
फंक्शन स्विच,फलन स्विच
कार्यात्मक अनुकरण,फलनीय अनुकारी
मूळ,मूल
मूलभूत वारंवारता,मूल आवृत्ति
मूलभूत मोड,मूल विधा
मूळ अनुनाद,मूल अनुनाद
फ्यूज,फ्यूज
फ्यूज प्रभाव,फ्यूज प्रभाव
फ्यूज नकाशा,फ्यूज प्रतिचित्र
विद्रव्य दुवा,संगलनीय कड़ी
भविष्यातील कल,भावी प्रवृत्ति
"फजी लॉजिक, फजी लॉजिक","फाजी तर्क, अस्पष्ट तर्क"
"अस्पष्ट तर्क, बोगस तर्क","अस्पष्ट तर्क, फर्जी तर्क"
फाइल काढणे,संचिका निष्कर्षण
पुनर्गुंतवणूक संवेदनशीलता,पुनर्निवेश सुग्राहिता
मिळवणे,लब्धि
मार्गदर्शित लेसर मिळवा,लब्धि निर्देशित लेसर
नफा मर्यादा,लब्धि सीमा
बँड विस्तार गुणाकार मिळवा,लब्धि बैंड विस्तार गुणन
संक्रमण वारंवारता मिळवा,लब्धि संक्रमण आवृत्ति
गॅलाघर कोड,गैलेगर कोड
गॅलियम आर्सेनाइड,गैलियम आर्सेनाइड
गॅल्व्हॅनिक सेल,गैल्वेनिक सेल
गॅल्व्हानोमीटर,गैल्वेनोमीटर
गॅल्वनाइज्ड रेकॉर्डर,गैल्वेनोमित अभिलेखी
गॅमा,गामा
गॅमा-किरण,गामा-किरण
आवाज ट्यूनिंग,गुंफित समस्वरण
मध्यांतर,अंतराल
गॅस विसर्जन दिवा,गैस विसर्जन लैंप
गॅस लेसर,गैस लेसर
"गेट, गेट","गेट, द्वार"
गेट अॅरे,गेट व्यूह
गेट अॅरे,गेट व्यूह
गेट कॅपेसिटन्स / गेट कॅपेसिटर,गेट धारिता/गेट संघारित्र
गेट इन्सुलेट,गेट विद्युतरोध
गेट ऑसिलेटर,गेट दोलित्र
गेट सुरक्षा,गेट सुरक्षा
गेट संरक्षण डायोड,गेट सुरक्षा डायोड
गेट लॉक स्विच,गेट बंद करने का स्विच
गेट नियंत्रित स्विच,गेट नियंत्रित स्वीच
गेट पोस्टिंग नेटवर्क,गेट पश्चन नेटवर्क
गेट ऑक्साईड कॅपेसिटर,गेट ऑक्साइड संधारित्र
उघडताना त्रुटी,द्वारन त्रुटि
गेज,गेज
गेज गुणक,गेज गुणक
गॉस मीटर,गाउस मीटर
गॉसियन घनता कार्य,गाउसीय घनत्व फलन
गॉसियन प्रसार,गाउसीय विसरण
गॉसियन वितरण,गाउसीय वितरण
गॉसियन वितरण,गाउसीय वितरण
गॉसियन आवाज,गाउसीय रव
गॉसियन आवाज,गॉसीय रव
गॉसियन प्रक्रिया,गाउसीय प्रक्रम
गॉसियन नाडी,गाउसीय स्पंद
गॉसियन कायदा,गाउसीय नियम
गिग हर्ट्झ,गीगा हर्ट्ज
सामान्य उद्देश प्रतिकार,सामान्य उद्देशीय प्रतिरोध
आवाज निर्माण केला,जनित रव
जनरेटर,जनित्र
"पालक, सामान्य","जनक, सामान्य"
भौमितिक सरासरी,ज्यामितीय माध्य
भूमितीय किरण अनुरेश,ज्यामितीय किरण अनुरेश
भूस्थिर कक्ष,भूस्थिरीय कक्ष
gerber foment,गेर्बर फॉमेंट
जर्मेनियम,जर्मेनियम
जर्मेनियम डायोड,जर्मेनियम डायोड
getran उपचार,गेटरन उपचार
गिझर कॅल्क्युलेटर,गाइजर गणक
स्यूडो मेमरी रिफ्लेक्स,छद्म स्मृति प्रतिबिंब
गिब्स इंद्रियगोचर,गिब्ज परिघटना
गिगा,गिगा
नौटंकी,जिमिक
चमक फिल्टर,ग्लेयर फिल्टर
ग्लास कॅपेसिटर,ग्लास संधारित्र
चूक,ग्लिच
पृथ्वी स्थिती उपग्रह,भूमंडल स्थितीय उपग्रह
तेजस्वी विसर्जन,दीप्ति विसर्जन
शेल कोड,गोले कोड
गोल्ड कोड,स्वर्ण कोड
goniometer,गोनियोमीटर
g-ऑपरेशन,जी-प्रचाल
ग्रेड,श्रेणी
अनुक्रमांक फायबर,क्रमिक सूचकांक तंतु
उतार,प्रवणता
पृथ्वी आवाज निराकरण,भू-रव निराकरण
कणांचा आवाज,कणिकीय रव
दाणेदार आवाज,ग्रैनुलर रव
कणांचा आवाज,कणिका रव
लेख,आलेख
ग्राफिकल डिस्प्ले युनिट,आलेखी प्रदर्श इकाई
ग्राफिकल तुल्यकारक,आलेखी समकारक
ग्राफिकल विश्लेषण,आलेखी विश्लेषण
कृतज्ञता,ग्रैटीक्यूल
जाळीचे परावर्तक,ग्रेटिंग परावर्तक
एकूण त्रुटी,कुल त्रुटि
भू-संदर्भित गुंतवणूक,भू-संदर्भित निवेश
"जमीन, जमीन","भौम, भू"
जमिनीचे प्रतिबिंब,भूपरावर्तन
जमीन परतावा,भू-वापसी
जमिनीची लाट,भू तरंग
जमिनीची लाट,भू-तरंग
भूत प्रसार,भूतरंग संचरण
पृथ्वी कनेक्शन,भूसंबंध प्रेरक
ग्राउंड लोड (लोड),भू-संपर्कित लोड (भार)
ग्राउंड अँटेना,भूदग्र एन्टेना
ग्राउंड एमिटर एम्पलीफायर,भू-संपर्कित उत्सर्जक प्रवर्धक
ग्राउंड सोर्स एम्पलीफायर,भू-संपर्कित स्रोत प्रवर्धक
ग्राउंड लूप,भू-पाश
जमिनीची पातळी,भू-समतल
गट कोड,समूह कोड
गट विलंब कालावधी,समूह विलंब अवधि
गट निवडकर्ता,समूह चयनक
गट वेग,समूह वेग
ग्रोव्हर कुंडलन,ग्रोवर कुंडलन
बूस्ट जंक्शन ट्रान्झिस्टर,संवृद्ध संधि ट्रांजिस्टर
संरक्षक बँड,रक्षक बैंड
सुरक्षा सर्किट,सुरक्षा परिपथ
गार्ड रिंग,रक्षक वलयी
अतिथी होस्ट एलसीडी,गेस्ट होस्ट एल.सी.डी.
निर्देश तरंगलांबी,निर्देश तरंग दैर्ध्य
तोफा प्रभाव,गन प्रभाव
तोफा ओसीलेटर,गन दोलित्र
गायरेटर,जाइरेटर
"gyro वारंवारता, रोटेशनल वारंवारता","गाइरो आवृत्ति, परिभ्रमण आवृत्ति"
रोटेशनल चुंबकीय अनुनाद,घूर्ण चुंबकीय अनुनाद
क्षैतिज क्षेत्र,क्षैतिज क्षेत्र
हॉफमन एन्कोडिंग,हॉफमेन कूटलेखन
Hagelberger कोड,हैगलबर्गर कोड
अर्धा कनेक्टर,अर्धयोजक
अर्ध-विभागीय,अर्द्ध व्यवकलक
अर्ध-विभागीय,अर्द्ध व्यवकलक
अर्ध लहर द्विध्रुव,अर्धतरंग द्विध्रुव
हाफ वेव्ह रेक्टिफायर,अर्धतरंग दिष्टकारी
अर्धा परिमाण कालावधी,अर्द्ध आयाम अवधि
हॉल गुणांक,हॉल गुणांक
हॉल प्रभाव,हॉल प्रभाव
हॉल इफेक्ट रिले,हॉल प्रभाव रिले
विराम स्थिती,विराम स्थिति
हॅमिंग ब्लॉक कोड,हैमिंग खंडक कोड
हॅमिंग मर्यादा,हैमिंग सीमा
हॅमिंग कोड,हैमिंग कोड
हॅमिंग कोड,हैमिंग कोड
हॅमिंग अंतर,हैमिंग दूरी
हॅमिंग विंडो,हैमिंग विंडो
हॅनिंग लाइन आकार,हैनिंग रेखा आकार
हॅनिंग विंडो,हैनिंग विंडो
लवचिक/हार्ड डिस्क,अनम्यिका/हार्ड डिस्क
लवचिकता शीट/हार्ड डिस्क शीट,अनम्यिका पत्रक/हार्ड डिस्क पत्रक
स्थायी मर्यादा व्होल्टेज,स्थायी सीमा वोल्टता
स्थायी मर्यादा व्होल्टेज,स्थायी सीमा वोल्टता
कायम डीकोडिंग,स्थायी विकोडन
उपकरणे साहित्य/हार्डवेअर,यंत्र सामग्री/हार्डवेयर
हार्डवेअर अल्गोरिदम,हार्डवेयर कलन विधि
हार्डवेअर अल्गोरिदम,हार्डवेयर कलन विधि
हार्डवेअर वर्णन भाषा,हार्डवेयर वर्णन भाषा
हार्डवेअर वर्णन भाषा,हार्डवेयर विवरण भाषा
कायम कनेक्शन,स्थायी संबंधन
कायम कनेक्शन,स्थायी संबंधन
हॅमिंग कोड,हैमिंग कोड
हार्मोनिक,संनादी
हार्मोनिक निरसन,संनादी निरसन
हार्मोनिक विकृती,संनादी विरूपण
हार्मोनिक विकृती,संनादी विरूपण
हार्मोनिक मिश्रण,संनादी मिश्रण
सहानुभूतीपूर्ण संयम,संनादी निग्रह
हार्टले नियम,हार्टले नियम
हार्टले शॅनन नियम,हार्टले शैनन नियम
हात जनरेटर,हस्त जनित्र
हेस ट्रान्समिशन ब्रिज,हेस संचारण सेतु
उच्च घनता व्होल्टेज ट्रान्सफॉर्मर,उच्च घनत्व वोल्टता ट्रांसफार्मर
वर,शीर्ष
हेड एंड केबल,शीर्षांत केबल
श्रवण प्रतिसाद,श्रवण अनुक्रिया
उष्णता जन्मकुंडली,उष्मा कुंडली
उष्णता प्रवेश,उष्मा अभिगम
कुंडलिनी अँटेना,कुंडलिनी ऐन्टेना
कुंडलिनी रेकॉर्डिंग,कुंडलिनी अभिलेखन
हर्ट्झ,हर्ट्ज
वारंवारता मिक्सर रिसीव्हर,आवृत्ति मिश्रक अभिग्राही
heteroepitaxy,हेटेरोएपिटाक्सी
हेक्साडेसिमल कोडिंग,षोडश आधारी कोडन
हेक्साडेसिमल कोडिंग,षोडश आधारी कोडन
हेक्साडेसिमल संख्या,षोडश आधारी संख्या
उच्च Q अंदाजे,उच्च क्यू सन्निकटत्व
उच्च सर्किट,उच्च परिपथ
उच्च वर्तमान ट्रान्सड्यूसर,उच्च धारा ट्रांसड्यूसर
उच्च अंत वारंवारता,उच्च अंतक आवृत्ति
उच्च स्पष्टता दूरदर्शन (एचडी टीव्ही),उच्च स्पष्टता टेलीविजन (एच डी टी वी)
उच्च वारंवारता प्रवर्धन,उच्च आवृत्ति प्रवर्धन
उच्च वारंवारता प्रवर्धन,उच्च आवृत्ति वर्धन
उच्च वारंवारता रेडिओ प्रणाली,उच्च आवृत्ति रेडियो निकाय
उच्च वारंवारता रेडिओ प्रणाली,उच्च आवृत्ति रेडियो निकाय
उच्च वारंवारता ट्रान्सफॉर्मर,उच्च आवृत्ति ट्रांसफॉर्मर
उच्च लाभ लहर,उच्च लब्धि तरंग
उच्च स्मृती,उच्च स्मृति
उच्च वारंवारता ट्रान्समिशन सर्किट,उच्च आवृत्ति पारक परिपथ
उच्च पास फिल्टर,उच्च पारक फिल्टर
उच्च पास फिल्टर,उच्च पारक फिल्टर
उच्च कार्यक्षमता मॉस (एच मॉस),उच्च निष्पादन मॉस (एच मॉस)
उच्च Q गुणक,उच्च क्यू गुणक
उच्च प्रतिकार व्होल्टमीटर,उच्च प्रतिरोध वोल्टमापी
उच्च रिझोल्यूशन,उच्च विभेदन
वेगवान तुलनाकर्ता,द्रुत तुलनित्र
उच्च तंत्रज्ञान,उच्च तकनीकी
उच्च थ्रेशोल्ड तर्क,उच्च देहली तर्क
उच्च व्होल्टेज ऑपरेशनल अॅम्प्लीफायर,उच्च वोल्टता संक्रियात्मक प्रवर्धक
हॉग हॉर्न अँटेना,हॉग शृंग ऐन्टेना
धारक खंड,धारक धारा
छिद्र,होल
होलोग्राम,होलोग्राम
होलोग्राफी,होलोग्राफी
लक्ष्य सर्किट,अभिलक्ष्यी परिपथ
क्षैतिज स्वयंचलित वारंवारता नियंत्रण,क्षैतिज स्वचालित आवृत्ति नियंत्रण
क्षैतिज पट्टी,क्षैतिज दंड
क्षैतिज ड्रॉप पल्स,क्षैतिज लोपन स्पंद
क्षैतिज विक्षेपण,क्षैतिज विक्षेप
क्षैतिज वारंवारता,क्षैतिज आवृत्ति
क्षैतिज धारण,क्षैतिज धारण
क्षैतिज आउटपुट,क्षैतिज निर्गम
क्षैतिज रिझोल्यूशन,क्षैतिज विभेदन
