Kannada,Bengali
ಸಾಂದ್ರತೆ,ঘনত্ব
ಅವಲಂಬನೆ,নির্ভরতা
ಅವಲಂಬಿತ ಘಟಕ,নির্ভরশীল ইউনিট
ಡಿಕ್ಯೂ,ডিকিউ
ಅವಲಂಬನೆ,ডিরেফারেন্সিং
ವ್ಯುತ್ಪನ್ನ ಮರ,উদ্ভূত গাছ
ಪಡೆದ ಕ್ಷೇತ್ರ,প্রাপ্ত ক্ষেত্র
ಅವರೋಹಣ ರೀತಿಯ,অবরোহী সাজানোর
ವಿನ್ಯಾಸ,নকশা
ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟರ್,ডেস্ক ক্যালকুলেটর
ಡೆಸ್ಕ್ ಟಾಪ್ ಕಂಪ್ಯೂಟರ್,ডেস্কটপ কম্পিউটার
ಡೆಸ್ಕ್ಟಾಪ್ ಪ್ರಸ್ತುತಿ,ডেস্কটপ উপস্থাপনা
ಡೆಸ್ಕ್‌ಟಾಪ್ ಪಬ್ಲಿಷಿಂಗ್ (ಡಿಟಿಪಿ),ডেস্কটপ প্রকাশনা (DTP)
ಡೆಸ್ಕ್ಟಾಪ್ ವೀಡಿಯೊ,ডেস্কটপ ভিডিও
ತಲುಪಬೇಕಾದ ವಿಳಾಸ,গন্তব্য ঠিকানা
ವಿಧ್ವಂಸಕ,ধ্বংসকারী
ಡಿಟರ್ಮಿನಿಸ್ಟ್ರಿಕ್ ಆಟೊಮ್ಯಾಟ್‌ಗಳು,নির্ধারক স্বয়ংক্রিয়
ಡೆವಲಪರ್,বিকাশকারী
ಅಭಿವೃದ್ಧಿ ವ್ಯವಸ್ಥೆ,উন্নয়ন ব্যবস্থা
ಸಾಧನ,যন্ত্র
ಸಾಧನ ನಿಯಂತ್ರಣ ಘಟಕ,ডিভাইস নিয়ন্ত্রণ ইউনিট
ಸಾಧನ ನಿಯಂತ್ರಕ,ডিভাইস নিয়ামক
ಸಾಧನ ನಿರ್ವಹಣೆ,যন্ত্র ব্যবস্থাপনা
ಸಾಧನ ಮೋಡ್,ডিভাইস মোড
ರೋಗನಿರ್ಣಯ,রোগ নির্ণয়
ರೋಗನಿರ್ಣಯ ವ್ಯವಸ್ಥೆ,ডায়াগনস্টিক সিস্টেম
ರೋಗನಿರ್ಣಯ,কারণ নির্ণয়
ರೇಖಾಚಿತ್ರ,চিত্র
ಡಯಲ್ ಮಾಡಿ,ডায়াল
ಡಯಲ್ ಲೈನ್,ডায়াল লাইন
ಡಯಲ್ ಟೋನ್,ডায়াল টোন
ಡಯಲ್ ಅಪ್ ಮಾಡಿ,ডায়াল আপ
ಸಂವಾದ,ডায়ালগ
ಸಂವಾದ ಪೆಟ್ಟಿಗೆ,সংলাপ বাক্স
ಡಯಲಪ್ ಮೋಡೆಮ್,ডায়ালআপ মডেম
ವ್ಯಾಸ,মাত্রা
ನಿಘಂಟು,অভিধান
ವ್ಯತ್ಯಾಸ,পৃথকীকরণ
ಡಿಜಿಟಲ್,ডিজিটাল
ಡಿಜಿಟಲ್ ಚಾನಲ್,ডিজিটাল চ্যানেল
ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್,ডিজিটাল সার্কিট
ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್,ডিজিটাল কম্পিউটার
ಡಿಜಿಟಲ್ ಡೇಟಾ,ডিজিটাল তথ্য
ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ,ডিজিটাল সুবিধা
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,ডিজিটাল ফিল্টার
ಡಿಜಿಟಲ್ ಲೈಬ್ರರಿ,ডিজিটাল লাইব্রেরি
ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಶನ್,ডিজিটাল মড্যুলেশন
ಡಿಜಿಟಲ್ ಮಾನಿಟರ್,ডিজিটাল মনিটর
ಡಿಜಿಟಲ್ ಚಿತ್ರ,ডিজিটাল ছবি
ಡಿಜಿಟಲ್ ಸಹಿ,ডিজিটাল স্বাক্ষর
ಡಿಜಿಟಲ್ ಸ್ವಿಚ್,ডিজিটাল সুইচ
ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ (D/A) ಪರಿವರ್ತಕ,ডিজিটাল থেকে এনালগ (D/A) রূপান্তরকারী
ಡಿಜಿಟಲೀಕರಣ,ডিজিটাইজেশন
ಡಿಜಿಟೈಜ್ ಮಾಡಿ,ডিজিটাইজ করা
ಡಿಜಿಟೈಸರ್,ডিজিটাইজার
ಡಯೋಡ್,ডায়োড
ನೇರ,সরাসরি
ನೇರ ವಿಳಾಸ,সরাসরি ঠিকানা
ನೇರ ಪರಿವರ್ತನೆ,সরাসরি রূপান্তর
ನೇರ ಜೋಡಣೆ,সরাসরি সংযোগ
ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA),সরাসরি মেমরি অ্যাক্সেস (DMA)
ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA),সরাসরি মেমরি অ্যাক্সেস (DMA)
ನೇರ ವಿಧಾನ,সরাসরি পদ্ধতি
ನಿರ್ದೇಶನ,নির্দেশ
ಡೈರೆಕ್ಟರಿ,ডিরেক্টরি
ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್,ডিরেক্টরি সার্ভার
ಡೈರೆಕ್ಟರಿ ಸೇವೆ,ডিরেক্টরি সেবা
ನಿಷ್ಕ್ರಿಯಗೊಳಿಸು,নিষ্ক্রিয়
ಸಂಕೇತವನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವುದು,অক্ষম সংকেত
ಸಂಪರ್ಕ ಕಡಿತಗೊಳಿಸಿ,সংযোগ বিচ্ছিন্ন
ಪ್ರತ್ಯೇಕವಾದ,বিযুক্ত
ಡಿಸ್ಕ್,ডিস্ক
ಡಿಸ್ಕ್ ವಿಳಾಸ,ডিস্ক ঠিকানা
ಡಿಸ್ಕ್ ಅರೇ,ডিস্ক অ্যারে
ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ,ডিস্ক ক্ষমতা
ಡಿಸ್ಕ್ ಡ್ರೈವ್,তথ্য ধারণ করে যে চাকতি
ಡಿಸ್ಕ್ ಫೈಲ್,ডিস্ক ফাইল
ಡಿಸ್ಕ್ ಮೆಮೊರಿ,ডিস্ক মেমরি
ಡಿಸ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್ (DOS),ডিস্ক অপারেটিং সিস্টেম (DOS)
ಡಿಸ್ಕ್ ಪ್ಯಾಕ್,ডিস্ক প্যাক
ಡಿಸ್ಕ್ ಸರ್ವರ್,ডিস্ক সার্ভার
ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ,ডিস্ক স্টোরেজ
ಡಿಸ್ಕೆಟ್,ডিস্কেট
ಪ್ರದರ್ಶನ ಫೈಲ್,প্রদর্শন ফাইল
ಚಿತ್ರವನ್ನು ಪ್ರದರ್ಶಿಸಿ,প্রদর্শন চিত্র
ವಿಲೇವಾರಿ,নিষ্পত্তি
ದೂರ,দূরত্ব
ದೂರ ಕಾರ್ಯ,দূরত্ব ফাংশন
ಅಸ್ಪಷ್ಟತೆ,বিকৃতি
ವಿತರಣೆ,বিতরণ করা
ವಿತರಿಸಿದ ಡೇಟಾ,বিতরণ করা তথ্য
ವಿತರಿಸಿದ ಸರ್ವರ್,বিতরণ করা সার্ভার
ವಿತರಿಸಿದ ವ್ಯವಸ್ಥೆ,বিতরণ ব্যবস্থা
ವಿತರಕ,বিতরণকারী
ದಾಖಲೆ,নথি
ಡಾಕ್ಯುಮೆಂಟ್ ಹಿಂಪಡೆಯಲಾಗಿದೆ,নথি উদ্ধার করা হয়েছে
ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ,নথি উইন্ডো
ದಸ್ತಾವೇಜನ್ನು,ডকুমেন্টেশন
ಡೊಮೇನ್,ডোমেইন
ಕಾರ್ಯಕ್ಷೇತ್ರದ ಹೆಸರು,ডোমেন নাম
ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್,ডট ম্যাট্রিক্স প্রিন্টার
ಕೆಳಗೆ,নিচে
ಕೆಳಗೆ ಲಿಂಕ್,ডাউন লিঙ্ক
ಡೌನ್ ಲೋಡ್ ಆಗುತ್ತಿದೆ,ডাউন লোড হচ্ছে
ಕಡಿಮೆ ಸಮಯ,ডাউন সময়
ಎಳೆಯುವುದು,টেনে আনা
DRAM (ಡೈನಾಮಿಕ್ RAM),DRAM (গতিশীল RAM)
ಡ್ರಿಫ್ಟ್,প্রবাহ
ಚಾಲಕ,ড্রাইভার
ಬಿಡಿ,ড্রপ
ಡ್ರಾಪ್ ಡೌನ್ ಪಟ್ಟಿ ಬಾಕ್ಸ್,ড্রপ ডাউন তালিকা বাক্স
ಡ್ರಮ್ ಡ್ರೈವ್,ড্রাম ড্রাইভ
ಡ್ರಮ್ ಪ್ರಿಂಟರ್,ড্রাম প্রিন্টার
ಡ್ರಮ್ ಘಟಕ,ড্রাম ইউনিট
ದ್ವಂದ್ವ,দ্বৈত
ಉಭಯ ಸಾಂದ್ರತೆ,দ্বৈত ঘনত্ব
ನಕಲಿ ವಿಳಾಸ,ডামি ঠিকানা
ಡಂಪ್,ডাম্প
ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಸರ್ಕ್ಯೂಟ್,ডুপ্লেক্স সার্কিট
ಡ್ಯುಪ್ಲೆಕ್ಸಿಂಗ್,ডুপ্লেক্সিং
ನಕಲು,নকল
DVD R/W,ডিভিডি R/W
ಡಿವಿಡಿ ರಾಮ್,ডিভিডি রম
ಡೈನಾಮಿಕ್ ಸೂಚನೆ,গতিশীল নির্দেশ
ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ,গতিশীল মেমরি
ಡೈನಾಮಿಕ್ಸ್,গতিবিদ্যা
EBCDIC,ইবিসিডিআইসি
ಇ-ವ್ಯವಹಾರ,ই-ব্যবসা
ಪ್ರತಿಧ್ವನಿ,প্রতিধ্বনি
ಇ-ಕಾಮರ್ಸ್,ই-কমার্স
ತಿದ್ದು,সম্পাদনা
ಸಂಪಾದಕ,সম্পাদক
ಶೈಕ್ಷಣಿಕ ತಂತ್ರಜ್ಞಾನ,শিক্ষাবিষয়ক প্রযুক্তি
ಇಇಪಿ ರೋಮ್,ইইপি রম
ಪರಿಣಾಮಕಾರಿ ವಿಳಾಸ (ತೇಲುವ ವಿಳಾಸ),কার্যকর ঠিকানা (ভাসমান ঠিকানা)
ಪರಿಣಾಮಕಾರಿ ಕಾರ್ಯನಿರ್ವಹಣಾ ವಿಳಾಸ,কার্যকর অপারেন্ড ঠিকানা
ಪರಿಣಾಮಕಾರಿ ವಿಧಾನ,কার্যকর পদ্ধতি
ಪರಿಣಾಮಕಾರಿ UID (ಬಳಕೆದಾರ ಗುರುತಿಸುವಿಕೆ),কার্যকর ইউআইডি (ব্যবহারকারী সনাক্তকরণ)
ಪರಿಣಾಮಕಾರಿ ಪ್ರಸರಣ ಕಾರ್ಯ,কার্যকরী ট্রান্সমিশন অপারেন্ড
ಎಂಟು-ಬಿಟ್ ಬೈಟ್,আট-বিট বাইট
ಇ ಕಲಿಕೆ,ই-লার্নিং
ಚುನಾವಣಾ ಅಲ್ಜಿರ್ತಮ್,নির্বাচন-সংলগ্নতা
ಎಲೆಕ್ಟ್ರಿಕ್ ಮೇಲಿಂಗ್ (ಇ-ಮೇಲ್),বৈদ্যুতিক মেইলিং (ই-মেইল)
ವಿದ್ಯುತ್ ಮುದ್ರಕ,বৈদ্যুতিক প্রিন্টার
ವಿದ್ಯುತ್ ಲೆಕ್ಕಪತ್ರ ಯಂತ್ರ,বৈদ্যুতিক অ্যাকাউন্টিং মেশিন
ಎಲೆಕ್ಟ್ರಾನಿಕ್,বৈদ্যুতিক
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕ್ಲಿಯರೆನ್ಸ್ ಸಿಸ್ಟಮ್ (ECS),ইলেকট্রনিক ক্লিয়ারেন্স সিস্টেম (ECS)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಇಂಟರ್ಚೇಂಜ್ (EDI),ইলেকট্রনিক ডেটা ইন্টারচেঞ্জ (EDI)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ,ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಫೈಲಿಂಗ್,ইলেকট্রনিক ফাইলিং
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಹಣ ವರ್ಗಾವಣೆ ವ್ಯವಸ್ಥೆ (EFTS),ইলেকট্রনিক ফান্ড ট্রান্সফার সিস্টেম (EFTS)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ನಿಯತಕಾಲಿಕಗಳು,ইলেকট্রনিক জার্নাল
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಕಾಶನ,ইলেকট্রনিক প্রকাশনা
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚ್,ইলেকট্রনিক সুইচ
ಅಂಶ,উপাদান
ಇಮೇಲ್,ই-মেইল
ಇಮೇಲ್ ವಿಳಾಸ,ই-মেইল ঠিকানা
ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್,এমবেডেড সিস্টেম
ಎಂಬೆಡಿಂಗ್,এমবেডিং
ಹೊರಸೂಸುವ ಜೋಡಿ ತರ್ಕ (ECL),ইমিটার কাপল লজিক (ইসিএল)
ಖಾಲಿ ಸ್ಟಾಕ್,খালি স্ট্যাক
ಖಾಲಿ ಸ್ಟ್ರಿಂಗ್,খালি স্ট্রিং
ಅನುಕರಣೆ,অনুকরণ
ಆವರಿಸುವಿಕೆ,encapsulation
ಎನ್ಸೈಫರ್,এনসিফার
ಎನ್ಕೋಡ್,এনকোড
ಎನ್ಕೋಡರ್,এনকোডার
ಎನ್‌ಕ್ರಿಪ್ಟ್ ಮಾಡಿದ ಡೇಟಾ,এনক্রিপ্ট করা তথ্য
ಎನ್ಕ್ರಿಪ್ಟಿಂಗ್ ಫೈಲ್ ಸಿಸ್ಟಮ್,এনক্রিপ্টিং ফাইল সিস্টেম
ಗೂಢಲಿಪೀಕರಣ,জোড়া লাগানো
ಬ್ಲಾಕ್ನ ಅಂತ್ಯ,ব্লকের শেষ
ಕಡತದ ಅಂತ್ಯ (EOF),ফাইলের শেষ (EOF)
ಬಳಕೆದಾರ,শেষ ব্যবহারকারী
ನಮೂದಿಸಿ,প্রবেশ করা
ನಮೂದಿಸಿ-ಕೀಲಿ,এন্টার কী
ಎಂಟರ್ಪ್ರೈಸ್ ಸರ್ವರ್,এন্টারপ্রাইজ সার্ভার
ಉದ್ಯಮ ವ್ಯವಸ್ಥೆ,এন্টারপ্রাইজ সিস্টেম
ಘಟಕ,সত্তা
ಅಸ್ತಿತ್ವ-ಸಂಬಂಧ,সত্তা-সম্পর্ক
ಪ್ರವೇಶ ಸಮಯ,প্রবেশের সময়
ಪ್ರವೇಶ ವೇರಿಯಬಲ್,এন্ট্রি ভেরিয়েবল
ಎಣಿಸಬಹುದಾದ,গণনাযোগ্য
ಪರಿಸರ,পরিবেশ
ಯುಗ,যুগ
EPROM,EPROM
ಎಪ್ಸಿಲಾನ್ ಮುಚ್ಚುವಿಕೆ,epsilon বন্ধ
ಈಕ್ವಲೈಜರ್,সমানকারী
ಉಪಕರಣ,সরঞ্জাম
ಸಮಾನತೆಯ ವರ್ಗ,সমতা শ্রেণী
ಸಮಾನತೆಯ ಸಂಬಂಧ,সমতা সম্পর্ক
ಅಳಿಸಿಹಾಕು,মুছে ফেলা
ಕೋಡ್ ಸರಿಪಡಿಸುವಲ್ಲಿ ದೋಷ,ত্রুটি সংশোধন কোড
ದೋಷ ತಿದ್ದುಪಡಿ,ত্রুটি সংশোধন
ದೋಷ ಪತ್ತೆ,ত্রুটি সনাক্তকরণ
ದೋಷ ನಿರ್ವಹಣೆ,শিল্প খাত
ತಪ್ಪು ಸಂದೇಶ,ভুল বার্তা
ದೋಷ ದರ,ত্রুটি হার
ದೋಷ ಚೇತರಿಕೆ,ত্রুটি পুনরুদ্ধার
ದೋಷ ದಿನಚರಿ,ত্রুটির রুটিন
ಪಾರು ಪಾತ್ರ,পালাবার চরিত্র
ಈಥರ್ನೆಟ್,ইথারনেট
ಘಟನೆ,ঘটনা
ಈವೆಂಟ್ ಸರಣಿ,ইভেন্ট চেইন
ಈವೆಂಟ್ ನಿಯಂತ್ರಣ,ঘটনা নিয়ন্ত্রণ
ಈವೆಂಟ್ ಕೌಂಟರ್,ইভেন্ট কাউন্টার
ವಿನಾಯಿತಿ ನಿರ್ವಹಣೆ,ব্যতিক্রম হ্যান্ডলিং
ಬದಲಾಯಿಸಬಹುದಾದ ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ,বিনিময়যোগ্য ডিস্ক স্টোরেজ
ಹೊರಗಿಡುವಿಕೆ,বর্জন
ವಿಶೇಷ ಅಥವಾ (XOR),একচেটিয়া বা (XOR)
ಕಾರ್ಯಗತಗೊಳಿಸಬಹುದಾದ ಪ್ರೋಗ್ರಾಂ,এক্সিকিউটেবল প্রোগ্রাম
ಕಾರ್ಯಕಾರಿ ಹೇಳಿಕೆ,নির্বাহী বিবৃতি
ಸಮಗ್ರ ಹುಡುಕಾಟ,সম্পূর্ণ অনুসন্ধান
ಅಸ್ತಿತ್ವದಲ್ಲಿದೆ,বিদ্যমান
ನಿರ್ಗಮಿಸಿ,প্রস্থান
ತಜ್ಞ ವ್ಯವಸ್ಥೆ,দক্ষ পদ্ধতি
ಅಭಿವ್ಯಕ್ತಿ,অভিব্যক্তি
ವಿಸ್ತೃತ ಗ್ರಾಫಿಕ್ ಅರೇ (XGA),বর্ধিত গ্রাফিক অ্যারে (XGA)
ವಿಸ್ತೃತ ಉದ್ಯಮ ಗುಣಮಟ್ಟ (EIS),বর্ধিত শিল্প মান (EIS)
ವಿಸ್ತೃತ ಯಂತ್ರ,বর্ধিত মেশিন
ವಿಸ್ತೃತ ಸ್ಮರಣೆ,বর্ধিত মেমরি
ವಿಸ್ತೃತ ನಿಖರತೆ,বর্ধিত নির্ভুলতা
ವಿಸ್ತೃತ ವಿಂಗಡಣೆ,বর্ধিত বাছাই
ಬಾಹ್ಯ ಕರೆ,বাহ্যিক কল
ಬಾಹ್ಯ ದೋಷ,বাহ্যিক ত্রুটি
ಬಾಹ್ಯ ಕಾರ್ಯ,বাহ্যিক ফাংশন
ಬಾಹ್ಯ ಅಡಚಣೆ,বাহ্যিক বাধা
ಬಾಹ್ಯ ಸ್ಮರಣೆ,বাহ্যিক স্মৃতি
ಬಾಹ್ಯ ಸ್ಮರಣೆ,বাহ্যিক স্মৃতি
ಬಾಹ್ಯ ಮೋಡೆಮ್,বাহ্যিক মডেম
ಬಾಹ್ಯ ಉಲ್ಲೇಖ,বাহ্যিক রেফারেন্স
ಬಾಹ್ಯ ಹುಡುಕಾಟ,বাহ্যিক অনুসন্ধান
ಬಾಹ್ಯ ಶೇಖರಣಾ ಸಾಧನ,বাহ্যিক স্টোরেজ ডিভাইস
ಹೊರತೆಗೆಯುವಿಕೆ,নিষ্কাশন
ಹೊರತೆಗೆಯುವಿಕೆ,এক্সট্রাপোলেশন
ಮುಖ ಅಕ್ಷರ ಮುದ್ರಕ,মুখ-চরিত্রের প্রিন্টার
ವಿಫಲ-ಸುರಕ್ಷಿತ ಕಾರ್ಯಾಚರಣೆ,ব্যর্থ-নিরাপদ অপারেশন
ವಿಫಲತೆಯ ದರ,ব্যর্থতার হার
ವೈಫಲ್ಯ ಚೇತರಿಕೆ,ব্যর্থতা পুনরুদ্ধার
ತಪ್ಪು ಕೋಡ್,মিথ্যা কোড
ತಪ್ಪು ದೋಷ,মিথ্যা ত্রুটি
ಫ್ಯಾನ್-ಇನ್,ফ্যান-ইন
ಫ್ಯಾನ್ ಔಟ್,ফ্যান-আউট
ಫ್ಯಾಸಿಮೈಲ್ I/O ಸಾಧನ,ফ্যাসিমাইল I/O ডিভাইস
ವೇಗದ ಫೋರಿಯರ್ ರೂಪಾಂತರ (FFT),ফাস্ট ফোরিয়ার ট্রান্সফর্ম (FFT)
ಗಂಭೀರವಾದ ತಪ್ಪು,মারাত্মক ত্রুটি
ದೋಷ ಪತ್ತೆ,ত্রুটি সনাক্তকরণ
ದೋಷ ರೋಗನಿರ್ಣಯ,ত্রুটি নির্ণয়
ದೋಷಸಹಿಷ್ಣುತೆ,দোষ সহনশীলতা
ಫ್ಯಾಕ್ಸ್,ফ্যাক্স
ಫ್ಯಾಕ್ಸ್ ಸಂದೇಶ,ফ্যাক্স বার্তা
FDC,এফডিসি
ವೈಶಿಷ್ಟ್ಯ ಪತ್ತೆ,বৈশিষ্ট্য সনাক্তকরণ
ಆಹಾರ ಚಕ್ರ,ফিড চক্র
ಪ್ರತಿಕ್ರಿಯೆ,প্রতিক্রিয়া
ಫೀಡರ್,ফিডার
ತರಲು,আনা
ಫಿಬೊನಾಕಿ ಹುಡುಕಾಟ,ফিবোনাচি অনুসন্ধান
ಫಿಬೊನಾಕಿ ಅನುಕ್ರಮ,ফিবোনাচি ক্রম
ಫಿಬೊನಾಕಿ ಸರಣಿ,ফিবোনাচি সিরিজ
ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್,ফাইবার অপটিক
ಫಿಡೋ ನಿವ್ವಳ,ফিডো নেট
ಕ್ಷೇತ್ರ,ক্ষেত্র
ಐದನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್‌ಗಳು,পঞ্চম প্রজন্মের কম্পিউটার
ಕಡತ,ফাইল
ಫೈಲ್ ಪ್ರವೇಶ ವಿಧಾನ,ফাইল অ্যাক্সেস পদ্ধতি
ಫೈಲ್ ಹಂಚಿಕೆ ಕೋಷ್ಟಕ,ফাইল বরাদ্দ টেবিল
ಫೈಲ್ ಕಂಪ್ರೆಷನ್,ফাইল কম্প্রেশন
ಫೈಲ್ ನಕಲು,ফাইল কপি করা
ಫೈಲ್ ಲೇಔಟ್,ফাইল বিন্যাস
ಫೈಲ್ ವಿಲೀನ,ফাইল মার্জ
ಫೈಲ್ ಚೇತರಿಕೆ,ফাইল পুনরুদ্ধার
ಫೈಲ್ ಸಂಗ್ರಹಣೆ,ফাইল স্টোরেজ
ಫೈಲ್ ರಚನೆ,ফাইল গঠন
ಕಡತ ವ್ಯವಸ್ಥೆ,নথি ব্যবস্থা
ಫೈಲ್ ವರ್ಗಾವಣೆ,ফাইল স্থানান্তর
ಫೈಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (FTP),ফাইল ট্রান্সফার প্রোটোকল (FTP)
ಫಿಲ್ಟರ್,ছাঁকনি
ಅಂತಿಮ ಸ್ಥಿತಿ,চূড়ান্ত অবস্থা
ಕಂಡುಹಿಡಿಯಿರಿ,অনুসন্ধান
ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ,সসীম রাষ্ট্র মেশিন
ಬೆಂಕಿ ಗೋಡೆ,আগুন প্রাচীর
ಫರ್ಮ್ವೇರ್,ফার্মওয়্যার
ಮೊದಲು ಬಂದವರಿಗೆ ಮೊದಲ ಸೇವೆ,আগে আসলে আগে পাবেন
ಮೊದಲ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್,প্রথম প্রজন্মের কম্পিউটার
ಫಸ್ಟ್ ಇನ್ ಫಸ್ಟ್ ಔಟ್ (FIFO),ফার্স্ট ইন ফার্স্ট আউট (ফিফো)
ಮೊದಲ ಆದೇಶದ ತರ್ಕ,প্রথম আদেশ যুক্তি
ಮೊದಲ ಆದೇಶದ ಸಿದ್ಧಾಂತ,প্রথম আদেশ তত্ত্ব
ಸ್ಥಿರ ವಿಭಾಗ,স্থির পার্টিশন
ಧ್ವಜ,পতাকা
ಹೊಂದಿಕೊಳ್ಳುವ ಡಿಸ್ಕ್,নমনীয় ডিস্ক
ಫ್ಲಾಪಿ ಡಿಸ್ಕ್,ফ্লপি ডিস্ক
ಫ್ಲಾಪಿ ಡಿಸ್ಕ್ ಡ್ರೈವ್ (ಎಫ್ಡಿಡಿ),ফ্লপি ডিস্ক ড্রাইভ (এফডিডি)
ಹರಿವಿನ ಚಾರ್ಟ್,ফ্লো চার্ট
ನಿಯಂತ್ರಣದ ಹರಿವು,নিয়ন্ত্রণ প্রবাহ
ಫ್ಲಶ್,ফ্লাশ
ಫೋಲ್ಡರ್,ফোল্ডার
ಫಾಂಟ್,ফন্ট
ಫಾಂಟ್ ಕುಟುಂಬ,ফন্ট পরিবার
ವಿದೇಶಿ ಕೀ,বিদেশী চাবি
ರೂಪ,ফর্ম
ಔಪಚಾರಿಕ ಭಾಷೆ,অানুষ্ঠানিক ভাষা
ಔಪಚಾರಿಕ ವ್ಯವಸ್ಥೆ,আনুষ্ঠানিক ব্যবস্থা
ಸ್ವರೂಪ,বিন্যাস
ಫಾರ್ಮ್ಯಾಟಿಂಗ್,বিন্যাস
ಫೋರ್ಟ್ರಾನ್,ফরট্রান
ಫೋರ್ಟ್ರಾನ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ফরট্রান প্রোগ্রামিং
ಫಾರ್ವರ್ಡ್ ಸ್ಲ್ಯಾಷ್,ফরোয়ার্ড স্ল্যাশ
ನಾಲ್ಕನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್,চতুর্থ প্রজন্মের কম্পিউটার
ತುಣುಕು,টুকরা
ಚೌಕಟ್ಟು,ফ্রেম
ಉಚಿತ ನಿವ್ವಳ,বিনামূল্যে নেট
ಉಚಿತ ಸಾಫ್ಟ್‌ವೇರ್ ಅಡಿಪಾಯ,ফ্রি সফটওয়্যার ফাউন্ডেশন
ಉಚಿತ ಸಂಗ್ರಹಣೆ,বিনামূল্যে সঞ্চয়স্থান
ಫ್ರೀವೇರ್,বিনামূল্যের
ಮುಂಭಾಗದ ತುದಿ,সামনের অংশ
ಮುಂಭಾಗದ ಫಲಕ,সম্মুখ প্যানেল
ಕಾರ್ಯ,ফাংশন
ಕಾರ್ಯ ಕೀ,ফাংশন কী
ಕಾರ್ಯ ಉಲ್ಲೇಖ,ফাংশন রেফারেন্স
ಕ್ರಿಯಾತ್ಮಕ ಅವಲಂಬನೆ,কার্যকরী নির্ভরতা
ಕ್ರಿಯಾತ್ಮಕ ಪರೀಕ್ಷೆ,কার্যকরী পরীক্ষা
ಅಸ್ಪಷ್ಟ ತರ್ಕ,ঝাপসা যুক্তিবিজ্ঞান
ಅಸ್ಪಷ್ಟ ಸೆಟ್,ঝাপসা সেট
ಲಾಭ,লাভ করা
ಆಟದ ಮರ,খেলা গাছ
ಅಂತರದ ಪಾತ್ರ,ফাঁক চরিত্র
ಕಸ,আবর্জনা
ಕಸ ಸಂಗ್ರಹಣೆ,আবর্জনা সংগ্রহ
ಕಸ ಸಂಗ್ರಹಣೆ,আবর্জনা সংগ্রহ
ಕಸದಲ್ಲಿ ಕಸ (GIGO),আবর্জনার মধ্যে আবর্জনা আউট (GIGO)
ಗೇಟ್,গেট
ಗೇಟ್ವೇ,প্রবেশপথ
ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ,সাধারণ প্রোগ্রাম
ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ,সাধারণ প্রোগ্রাম
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್,সাধারণ উদ্দেশ্য কম্পিউটার
