Marathi,Tamil
परागकण डिस्चार्ज,மகரந்தம் வெளியேற்றம்
विवादास्पद भिन्नता,இடைவிடாத மாறுபாடு
भिन्न उत्परिवर्तन,தனித்துவமான பிறழ்வு
आजार,நோய்
विघटन प्रक्रिया,மோகப்படுத்தும் செயல்முறை
जंतुनाशक,கிருமிநாசினி
निर्जंतुकीकरण,கிருமி நீக்கம் செய்யப்பட்டது
हाडांचे विकार,எலும்பின் கோளாறுகள்
प्रसार,பரப்புதல்
दूरस्थ,தூரம்
डिस्टल कॉन्व्होल्यूटेड,தொலைதூர சுருண்டது
डिस्टल नेफ्रॉन,டிஸ்டல் நெஃப்ரான்
डिस्टल फॅलेन्क्स,டிஸ்டல் ஃபாலங்க்ஸ்
दूरस्थ रंगद्रव्य,தொலைதூர நிறமி
दैनंदिन,தினசரி
डिव्हॅलेंट केशन,டைவலண்ட் கேஷன்
Divalent,விலகிய
डायव्हरज,வேறுபடு
विचलन,வேறுபாடு
विविधता,பன்முகத்தன்மை
कामगार विभाग,உழைப்பு பிரிவு
विभागणी,பிரிவு
विभागणी,பிரிவு
डीएनए अवलंबून आरएनए पॉलिमरेज,டி.என்.ஏ சார்ந்த ஆர்.என்.ஏ பாலிமரேஸ்
डीएनए ब्लॉटिंग,டி.என்.ஏ வெடிப்பு
डीएनए क्लीवेज,டி.என்.ஏ பிளவு
डीएनए क्लोइंग,டி.என்.ஏ குளோனிங்
डीएनए चालित संकरित,டி.என்.ஏ இயக்கப்படும் கலப்பினமாக்கல்
डीएनए फिंगरप्रिंटिंग,டி.என்.ஏ கைரேகை
डीएनए लायब्ररी,டி.என்.ஏ நூலகம்
डीएनए वितळणे,டி.என்.ஏ உருகுதல்
डीएनए मेथिलेशन,டி.என்.ஏ மெத்திலேஷன்
डीएनए पॉलिमरेज,டி.என்.ஏ பாலிமரேஸ்
डीएनए तपासणी,டி.என்.ஏ ஆய்வு
डीएनए दुरुस्ती,டி.என்.ஏ பழுது
डीएनए प्रतिकृती,டி.என்.ஏ பிரதி
डीएनए प्रतिकृती,டி.என்.ஏ பிரதி
डीएनए अनुक्रम,டி.என்.ஏ வரிசை
डीएनए स्प्लिंग,டி.என்.ஏ பிளவு
डीएनए सुपर कॉइलिंग,டி.என்.ஏ சூப்பர் கோலிங்
डीएनए लिप्यंतरण,டி.என்.ஏ டிரான்ஸ்கிரிப்ஷன்
डीएनए वेक्टर,டி.என்.ஏ திசையன்
डॉबसन युनिट,டாப்சன் பிரிவு
डॉगफिश,டாக்ஃபிஷ்
डोलिओलम,டோலியலம்
डॉल्फिन (सस्तन प्राणी),டால்பின் (பாலூட்டி)
पाळीव प्राणी,வீட்டு விலங்கு
पाळीव प्राणी,வளர்க்கப்பட்ட விலங்கு
पाळीव वनस्पती,வளர்க்கப்பட்ட ஆலை
घरगुती,வளர்ப்பு
घरगुती,வளர்ப்பு
प्रबळ जनुक,ஆதிக்க மரபணு
प्रबळ युनिट फॅक्टर,ஆதிக்கம் செலுத்தும் அலகு காரணி
डोनन समतोल,டோனன் சமநிலை
दाता सेल,நன்கொடையாளர் செல்
डॉपलर प्रभाव,டாப்ளர் விளைவு
पृष्ठीय अंतर्गत पृष्ठभाग,முதுகெலும்பு உள் மேற்பரப்பு
पृष्ठीय मज्जातंतू दोरखंड,முதுகெலும்பு நரம்பு தண்டு
सुप्तता,செயலற்ற தன்மை
पृष्ठीय पंख,முதுகெலும்பு துடுப்பு
पृष्ठीय पोकळ मज्जासंस्था,டார்சல் வெற்று நரம்பு மண்டலம்
पृष्ठीय नाकपुडी,முதுகெலும்பு நாசி
पृष्ठीय रूट गँगलियन,டார்சல் ரூட் கேங்க்லியன்
पृष्ठीय पृष्ठभाग,முதுகெலும்பு மேற்பரப்பு
पृष्ठीय व्हिसरल हम्प,டார்சல் உள்ளுறுப்பு கூம்பு
Dorsiventral लीफ,டார்சிவென்ட்ரல் இலை
डबल बॉन्ड,இரட்டை பிணைப்பு
डबल नारळ,இரட்டை தேங்காய்
डबल हेलिक्स,இரட்டை சுருள்
डबल अडकलेली रचना,இரட்டை இழை அமைப்பு
डाउनस्ट्रीम,கீழ்நிலை
डाउनस्ट्रीम प्रक्रिया,கீழ்நிலை செயலாக்கம்
डाउन सिंड्रोम,டவுன் நோய்க்குறி
Dracaena,டிராக்கனா
ड्रॅको,டிராகோ
ड्रॅगन फ्लाय,தட்டான்
थेंब,நீர்த்துளி
थेंब,டிராப்ஸி
ड्रोसोफिला मेलानोगास्टर,ட்ரோசோபிலா மெலனோகாஸ்டர்
दुष्काळ,வறட்சி
दुष्काळ प्रतिरोधक गवत,வறட்சி எதிர்ப்பு புல்
औषध,மருந்து
औषध,மருந்து
औषधीचे दुरुपयोग,போதைப்பொருள் துஷ்பிரயோகம்
शेवगा,டிரம் ஸ்டிக்
Drupe,Drupe
कोरडे बायोमास,உலர் உயிரி
कोरडे साठा,உலர் படிவு
ड्रायओपिथकस,Droipithecus
ड्रायऑप्टेरिस,டிர்யோப்டெரிஸ்
डक्ट्यूल एफरेंट,குழாய் எஃபெரென்ட்
डक्टस आर्टेरिओसस,டக்டஸ் தமனி
डक्टस एपिडिडिमस,டக்டஸ் எபிடிடிமஸ்
पक्वाशय,டியோடெனம்
डुप्लिकेशन,நகல்
दुरामेटर,துராமட்டர்
दुरामेन,டுரமென்
दुरंत,துரந்தா
धूळ प्रदूषण,தூசி மாசுபாடு
बटू,குள்ள
बौनेपणा,குள்ளனானது
बौने-स्टेम प्लांट,குள்ள-தண்டு ஆலை
डायनेन,டைனீன்
अंक,இலக்கு
गरुड,கழுகு
कान ओसिकल,காது ஒசிகல்
इअरकॉकल,காதுகுழாயை
सर्वात लवकर जीवन,ஆரம்பகால வாழ்க்கை
लवकर लाकूड,ஆரம்ப மரம்
इअरमफ,காதலி
पृथ्वी शिखर परिषद,பூமி உச்சிமாநாடு
खाणे आणि खाल्ले जात आहे,சாப்பிடுவது மற்றும் சாப்பிடுவது
पृथ्वी,பூமி
पृथ्वी,பூமி
एबेनालेस,ஈபெனேல்ஸ்
Ebracteate,Ebracteate
ECHENEIS,எக்கெனிஸ்
इचिनोकोकस,எக்கினோகோகஸ்
इकोलोकेशन,எக்கோலோகேஷன்
एक्लिप्टा अल्बा,கிரகண ஆல்பா
पर्यावरणीय रुपांतर,சுற்றுச்சூழல் தழுவல்
पर्यावरणीय कार्यक्षमता,சுற்றுச்சூழல் செயல்திறன்
पर्यावरणीय परस्परावलंबन,சுற்றுச்சூழல் ஒருவருக்கொருவர் சார்ந்திருத்தல்
पर्यावरणीय पिरॅमिड,சுற்றுச்சூழல் பிரமிட்
पर्यावरणीय स्वच्छता,சுற்றுச்சூழல் சுகாதாரம்
पर्यावरणीय वारसा,சுற்றுச்சூழல் வாரிசு
पर्यावरणीय टिकाव,சுற்றுச்சூழல் நிலைத்தன்மை
इकोलॉजिस्ट,சூழலியல் நிபுணர்
पर्यावरणशास्त्र,சூழலியல்
पर्यावरणीय आणि वातावरण,சூழலியல் மற்றும் சுற்றுச்சூழல்
इकोसन टॉयलेट,ஈகோசன் கழிப்பறை
इकोसिस्टम,சுற்றுச்சூழல் அமைப்பு
इकोसिस्टम विविधता,சுற்றுச்சூழல் அமைப்பு பன்முகத்தன்மை
इकोसिस्टम प्रक्रिया,சுற்றுச்சூழல் செயல்முறை
इकोसिस्टम सेवा,சுற்றுச்சூழல் அமைப்பு
इकोटोन,சுற்றுச்சூழல்
इकोटोरिझम,சுற்றுச்சூழல் சுற்றுலா
इकोटाइप,சுற்றுச்சூழல்
ईसीपी ग्रेडियंट,ஈசிபி சாய்வு
Ectocarpus,எக்டோகார்பஸ்
Ectoderm,எக்டோடெர்ம்
इक्टोमीकोराझिझा,எக்டோமிகோரோஹைசே
Ectoparasite,எக்டோபராசைட்
स्थानभ्रष्ट गर्भधारणा,இடம் மாறிய கர்ப்பத்தை
Ectotherm,எக்டோடெர்ம்
Ectothermic,எக்டோதெர்மிக்
धार प्रभाव,விளிம்பு விளைவு
धार प्रजाती,விளிம்பு இனங்கள்
प्रभावी स्ट्रोक,பயனுள்ள பக்கவாதம்
इंफेक्टर,செயல்பாடு
इंफेक्टर,செயல்பாடு
प्रभाव,எஃபெரென்ட்
प्रभावी धमनी,எஃபெரென்ட் தமனி
कार्यक्षमता निर्देशांक,செயல்திறன் அட்டவணை
FULUENT,வெளியேறும்
प्रचलित उपचार प्रकल्प (ईटीपी),உழவு சுத்திகரிப்பு நிலையம் (ETP)
प्रवाह,வெளியேற்ற
Ested,Egented
अंडे,முட்டை
अंडी उपकरण,முட்டை கருவி
अहंकार सेंट्रिझम,ஈகோ மையவாதம்
आयकॉर्निया क्रॅसिप्स,ஈச்சோர்னியா கிராசிப்ஸ்
स्खलन नलिका,விந்துதள்ளல் குழாய்
एल निनो प्रभाव,எல் நினோ விளைவு
Elaioplast,எலாயோபிளாஸ்ட்
Elasmobranch,எலாஸ்மோப்ராஞ்ச்
लवचिक फायबर,மீள் நார்ச்சத்து
लवचिक शक्ती,மீள் சக்தி
लवचिकता,நெகிழ்ச்சி
ELASTIN,எலாஸ்டின்
इलेटर,எலேட்டர்
विद्युत क्षेत्र,மின்சார புலம்
इलेक्ट्रिक इल्युमिनेटर,மின்சார வெளிச்சம்
इलेक्ट्रिक ऑर्गन,மின்சார உறுப்பு
विद्युत स्त्राव,மின் வெளியேற்றம்
विद्युत संभाव्य फरक,மின் சாத்தியமான வேறுபாடு
इलेक्ट्रिकल सिनॅप्स,மின் சினாப்ஸ்
इलेक्ट्रोकार्डिओग्राम (ईसीजी),எலெக்ட்ரான் கார்டியோகிராம் (ஈ.சி.ஜி)
इलेक्ट्रोकार्डियोग्राफ,எலெக்ட்ரோ கார்டியோகிராஃப்
इलेक्ट्रोकार्डियोग्राफी,எலெக்ட்ரோ கார்டியோகிராபி
इलेक्ट्रोकेमिकल प्रोटॉन ग्रेडियंट,மின் வேதியியல் புரோட்டான் கிராடியண்ட்
इलेक्ट्रोएन्सेफॅलोग्राम,எலக்ட்ரோஎன்செபலோகிராம்
इलेक्ट्रोएन्सेफॅलोग्राफी,எலக்ட்ரோஎன்செபலோகிராபி
इलेक्ट्रोजेनिक,மின்
इलेक्ट्रोमॅग्नेटिक लेन्स,மின்காந்த லென்ஸ்
इलेक्ट्रोमॅग्नेटिक रेडिएशन,மின்காந்த கதிர்வீச்சு
इलेक्ट्रोमॅग्नेटिक सिद्धांत,மின்காந்த கோட்பாடு
इलेक्ट्रॉन स्वीकारणारा,எலக்ட்ரான் ஏற்பி
इलेक्ट्रॉन बॉम्बस्फोट,எலக்ட்ரான் குண்டுவெடிப்பு
इलेक्ट्रॉनची कमतरता,எலக்ட்ரான் குறைபாடு
इलेक्ट्रॉन दाता,எலக்ட்ரான் நன்கொடையாளர்
इलेक्ट्रॉन मायक्रोस्कोप,எலக்ட்ரான் நுண்ணோக்கி
इलेक्ट्रॉन पारदर्शकता,எலக்ட்ரான் வெளிப்படைத்தன்மை
इलेक्ट्रॉन ट्रान्सपोर्ट साखळी,எலக்ட்ரான் போக்குவரத்து சங்கிலி
इलेक्ट्रॉन ट्रान्सपोर्ट सिस्टम,எலக்ட்ரான் போக்குவரத்து அமைப்பு
इलेक्ट्रोनॅगेटिव्ह,எலக்ட்ரோநெகேடிவ்
इलेक्ट्रोनॅगेटिव्ह अणू,எலக்ட்ரோநெகேடிவ் அணு
इलेक्ट्रॉनिक कचरा,மின்னணு கழிவுகள்
इलेक्ट्रोफोरेसीस,எலக்ட்ரோபோரேசிஸ்
इलेक्ट्रोपोरेशन,மின்முனை
इलेक्ट्रोस्टेटिक प्रीपिटेटर,மின்னியல் மழைப்பொழிவு
घटक,உறுப்பு
घटक,உறுப்பு
अलेफास,எலிஃபாஸ்
लंबवर्तुळ पट्टी,நீள்வட்ட துண்டு
लंबवर्तुळाकार संयुक्त,நீள்வட்ட கூட்டு
वाढविलेले हृदय,நீளமான இதயம்
वाढीचा घटक,நீட்டிப்பு காரணி
एल्फिडियम,எல்பிடியம்
निर्लज्ज,நீக்குதல்
Emarginate,Emarginate
Emasculation,Emasculation
गर्भ संस्कृती,கரு கலாச்சாரம்
गर्भ विकास,கரு வளர்ச்சி
गर्भ बचाव,கரு மீட்பு
गर्भ,கரு
गर्भ सॅक,கரு சாக்
भ्रूण संशोधन,கரு ஆராய்ச்சி
गर्भशास्त्र,கரு
भ्रूण ब्लास्टोपोर,கரு பிளாஸ்டோபோர்
भ्रूण विकास,கரு வளர்ச்சி
भ्रूण मृत्यू,கரு இறப்பு
उदयोन्मुख हायड्रोफाइट,வெளிப்படையான ஹைட்ரோஃபைட்
इमिग्रेशन,குடியேற்றம்
इमिलिया सोनचिफोलिया,எமிலியா சோன்சிஃபோலியா
भावनिक अशांतता,உணர்ச்சி கொந்தளிப்பு
Empetraceae,எம்பட்ரேசி
एम्फिसीमा,எம்பிஸிமா
अनुभवजन्य सूत्र,அனுபவ சூத்திரம்
इमू,ஈமு
इमल्सिफाइंग,குழம்பாக்குதல்
Enaima,Enaima
मुलामा चढवणे,பற்சிப்பி
एन्कोड एंजाइम,குறியிடப்பட்ட நொதி
एन्किस्टेशन,என்சைஸ்டேஷன்
शेवटची भिंत,இறுதி சுவர்
चिंताजनक,அருகிவரும்
स्थानिक,உள்ளூர்
एन्डेमिझम,எண்டெமிசம்
एन्डर्गोनिक प्रतिक्रिया,எண்டர்கோனிக் எதிர்வினை
एंडोकार्प,எண்டோகார்ப்
अंतःस्रावी प्रणाली,நாளமில்லா சுரப்பிகளை
एंडोसाइटोसिस,எண்டோசைட்டோசிஸ்
एंडोडर्म,எண்டோடெர்ம்
एंडोलिम्फ,எண்டோலிம்ப்
एंडोमेट्रियम,எண்டோமெட்ரியம்
एंडोमायकोरिझा,எண்டோமிகோரோயிசே
एंडोन्यूक्लीझ रिकग्निशन साइट,எண்டோனியூலீஸ் அங்கீகார தளம்
ईंडोप्लास्मिक रेटिक्युलम,எண்டோபிளாஸ்மிக் ரெட்டிகுலம்
एंडोस्कोप,எண்டிலோஸ்கோப்
एंडोस्कोपी,எண்டோஸ்கோபி
एंडोस्केलेटन,எண்டோஸ்கெலட்டன்
एंडोसोम,எண்டோசோம்
एंडोस्पर्म,எண்டோஸ்பெர்ம்
एंडोस्पर्मिक,எண்டோஸ்பர்மிக்
एंडोथेलियल अस्तर,எண்டோடெலியல் புறணி
एंडोथेलियम,எண்டோடெலியம்
एंडोथर्म (ईओमोईथर्म),எண்டோடெம் (eomoiotherm)
एंडोथर्मिक,எண்டோதர்மிக்
एंडोथर्मिक,எண்டோதர்மிக்
एंडोटॉक्सिन,எண்டோடாக்சின்
शेवटची थैली,எண்ட் சாக்
एंडोप्लाज्मिक,எண்டோபிளாஸ்மிக்
एंड्रोक्राइन सिस्टम,எண்ட்ரோக்ரைன் அமைப்பு
उर्जा आत्मसात केली,ஆற்றல் ஒருங்கிணைந்த
उर्जा प्रवाह मॉडेल,ஆற்றல் ஓட்ட மாதிரி
उर्जा वृक्षारोपण,ஆற்றல் தோட்டம்
उर्जा वृक्षारोपण,ஆற்றல் தோட்டம்
ऊर्जा स्रोत,ஆற்றல் மூல
अभियांत्रिकी,பொறியியல்
एंटामोबा हिस्टोलिटिका,என்டமொபா ஹிஸ்டோலிடிகா
एंटरोबियस,என்டோரோபியஸ்
एन्टरोसाइट,என்டோரோசைட்
एंटरॉन,Enteron
एन्थॅल्पी,என்டல்பி
एंटोमोफिलस,என்டோமோபிலஸ்
एंटोमोफिली,என்டோமோஃபிலி
एन्ट्रोपी,என்ட்ரோபி
वातावरण,சூழல்
पर्यावरणीय स्थिती,சுற்றுச்சூழல் நிலை
पर्यावरणीय नीतिशास्त्र,சுற்றுச்சூழல் நெறிமுறைகள்
पर्यावरणीय घटक,சுற்றுச்சூழல் காரணி
पर्यावरणीय प्रभाव,சுற்றுச்சூழல் செல்வாக்கு
पर्यावरण व्यवस्थापनासाठी,சுற்றுச்சூழல் மேலாண்மை
पर्यावरणीय नियोजन आणि समन्वय,சுற்றுச்சூழல் திட்டமிடல் மற்றும் ஒருங்கிணைப்பு
पर्यावरणीय प्रतिकार,சுற்றுச்சூழல் எதிர்ப்பு
एंजाइमॅटिक सामग्री,நொதி உள்ளடக்கம்
सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य,நொதி
सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य प्रणाली,நொதி அமைப்பு
एंजाइम-लिंक्ड,நொதி-இணைக்கப்பட்ட
इओसिन,ஈசீன்
इओसिनोफिल,ஈசினோபில்
एफेड्रा,எபெட்ரா
इफेमेरल वार्षिक औषधी वनस्पती,இடைக்கால வருடாந்திர மூலிகை
इफेमेरल,இடைக்கால
इपिकलीक्स,எபிகலிக்ஸ்
एपिकार्प,எபிகார்ப்
एपिडर्मल सेल,மேல்தோல் செல்
एपिडर्मिस,மேல்தோல்
एपिडर्मोफिटन,எபிடெர்மோஃபைட்டன்
एपिडिडिमिस,எபிடிடிமிஸ்
एपिगीने,எபிஜினே
एपिगिनस,எபிகினஸ்
अपस्मार,கால் -கை வலிப்பு
एपिलीमनीन,எபிலிம்னியன்
एपिमॉर्फोसिस,எபிமார்போசிஸ்
एपिनेफ्रिन,எபினெஃப்ரின்
एपिन्यूरियम,எபினூரியம்
एपिपेटलस,எபிபெட்டலஸ்
एपिफिसिस,எபிபிசிஸ்
एपिफाइट,எபிபைட்
एपिसोडिक औदासिन्य,எபிசோடிக் மனச்சோர்வு
एपिस्टेसिस,எபிஸ்டாஸிஸ்
एपिस्टेसिस,எபிஸ்டாஸிஸ்
उपकला ऊतक,புறவணியிழைமயம்
युग,சகாப்தம்
एपुलोप्सियम फिशसोनी,எபுலோப்சியம் ஃபிஷ்சோனி
विषुववृत्त प्लेट,பூமத்திய ரேகை தட்டு
समतोल,சமநிலை
समतोल गाळ,சமநிலை வண்டல்
इक्विसेटम,ஈக்விசெட்டம்
इक्वस,சமம்
युग,சகாப்தம்
एर्गोस्टेरॉल,எர்கோஸ்டெரோல்
एरीकल्स,எரிகல்ஸ்
इरोशन,அரிப்பு
इर्यूसीक acid सिड,எருசிக் அமிலம்
एरिथ्रिना,எரித்ரினா
एरिथ्रोसाइट (आरबीसी),எரித்ரோசைட் (ஆர்.பி.சி)
एरिथ्रोसाइटिक,எரித்ரோசைடிக்
एरिथ्रोपोएटिक फॅक्टर,எரித்ரோபாய்டிக் காரணி
एरिथ्रोपोएटिन,எரித்ரோபொய்டின்
एरिथ्रोक्झिलम कोका,எரித்ராக்ஸிலம் கோகோ
एशेरिचिया कोली,எஸ்கெரிச்சியா கோலி
अत्यावश्यक तेल,அத்தியாவசிய எண்ணெய்
एस्टर बॉन्ड,எஸ்டர் பாண்ட்
इस्ट्रोजेन,பூப்பாக்கி
एस्ट्रोजेन रिप्लेसमेंट थेरपी,ஈஸ்ட்ரோஜன் மாற்று சிகிச்சை
मोह,தோட்டம்
इटेरिओ,Etaerio
इथेनॉल,எத்தனால்
इथर,ஈதர்
एथिडियम ब्रोमाइड,எத்திடியம் புரோமைடு
नीतिशास्त्र,நெறிமுறை
नीतिशास्त्र,நெறிமுறை
इथिलीन,எத்திலீன்
इथिलमेथेन सल्फोनोनेट,எத்தில்மீதேன் சல்போனேட்
Etiolation,Etiolation
युबॅक्टेरिया,யூபாக்டீரியா
युबॅक्टेरिया सेल,யூபாக்டீரியா செல்
Euchromatin,யூக்ரோமாடின்
युगलेना,யூக்லினா
युग्लेनॉइड,யூக்லெனாய்டு
युकेरिओट (युकेरिओट),யூகாரியோட் (யூகாரியோட்)
युकेरियोटिक सेल,யூகாரியோடிக் செல்
युकेरियोटिक प्रजाती,யூகாரியோடிக் இனங்கள்
इमेटाझोआ,EUMETAZOA
Eumitosis,யூமிடோசிஸ்
युनुचॉइडिझम,மந்திரி
युपागुरस,யூபகுரஸ்
युफोर्बिया,யூபோர்பியா
युफोर्बियासी,யூபோர்பியாசி
Euplectella,யூப்ளெக்டெல்லா
Euryhaline,யூரிஹலின்
Eurythermal,யூரிதெர்மல்
युसुंगिया,ஈஸ்போங்கியா
युस्टाचियन ट्यूब,யூஸ்டாச்சியன் குழாய்
युट्रोफिक वॉटर बॉडी,யூட்ரோபிக் நீர் உடல்
Eutrophication,யூட்ரோஃபிகேஷன்
Eutrophication,யூட்ரோஃபிகேஷன்
बाहेर काढले,வெளியேற்றப்பட்டது
मूल्यांकन केले,மதிப்பீடு செய்யப்பட்டது
बाष्पीभवन,ஆவியாதல்
संध्याकाळी प्रिमरोस,மாலை ப்ரிம்ரோஸ்
सदाहरित उष्णकटिबंधीय पाऊस,பசுமையான வெப்பமண்டல மழைக்காடு
उत्क्रांती,பரிணாமம்
जीवनाची उत्क्रांती,வாழ்க்கையின் பரிணாமம்
उत्क्रांती एजंट,பரிணாம முகவர்
उत्क्रांती जीवशास्त्र,பரிணாம உயிரியல்
उत्क्रांती प्रक्रिया,பரிணாம செயல்முறை
उत्क्रांती क्रम,பரிணாம வரிசை
उत्क्रांती प्रजाती,பரிணாம இனங்கள்
उत्क्रांती वर्गीकरणवादी,பரிணாம வகைபிரித்தல்
उत्क्रांतीचा ट्रेंड,பரிணாம போக்கு
एक्झालबुमिनस,மிகைப்படுத்துதல்
जास्त वाढ,அதிகப்படியான வளர்ச்சி
जास्त झोप,அதிகப்படியான தூக்கம்
उत्तेजन,உற்சாகம்
विसर्जन,கழித்தல்
मलमूत्र जननेंद्रिय नलिका,வெளியேற்ற பிறப்புறுப்பு குழாய்
मलमूत्र लैक्टिफेरस नलिका,வெளியேற்ற லாக்ட்பெரஸ் குழாய்
मलमूत्र छिद्र,வெளியேற்ற துளை
मलमूत्र ट्यूब्यूल,வெளியேற்றும் குழாய்
एक्सरगोनिक प्रतिक्रिया,எக்செர்கோனிக் எதிர்வினை
थकवणारा संसाधने,வெளிப்படையான வளங்கள்
एक्झोबायोलॉजी,எக்ஸோபியாலஜி
एक्सोकोएटस,எக்ஸோகாய்டஸ்
एक्सोक्राइन ग्रंथी,எக்ஸோகிரைன் சுரப்பி
एक्सोसाइटोसिस,எக்சோசைட்டோசிஸ்
एक्झोजेनस,வெளிப்புறம்
एक्झोजेनस नवोदित,வெளிப்புற வளரும்
एक्झोन्यूक्लीझ,எக்ஸோனியூலீஸ்
एक्झोप्रासाइट,எக்ஸோபிராசைட்
एक्झोप्लाझम,வெளிப்பாடு
एक्सोस्केलेटन,எக்ஸோஸ்கெலட்டன்
विदेशी प्रजाती,கவர்ச்சியான இனங்கள்
विस्तार,விரிவாக்கம்
प्रयोग,பரிசோதனை
स्पष्टीकरणकर्ता,விளக்கமளிக்கும்
वेगाने,அதிவேகமாக
व्यक्त केलेला अनुक्रम टॅग (ईएसटी),வெளிப்படுத்தப்பட்ட வரிசை குறிச்சொல் (EST)
विस्तारितता,நீட்டிப்பு
बाह्य कान,வெளிப்புற காது
बाह्य गर्भधारणा,வெளிப்புற கருத்தரித்தல்
बाह्य उत्तेजन,வெளிப்புற தூண்டுதல்
नामशेष,அழிவு
प्रजाती नष्ट होणे,இனங்களின் அழிவு
अतिरिक्त-ओटीपोटात टेस्ट्स,கூடுதல் அடிவயிற்று சோதனைகள்
एक्स्ट्रासेल्युलर पचन,புற -உயிரணு செரிமானம்
एक्स्ट्रासेल्युलर फ्लुइड,புற -புற திரவம்
बाह्य सेल्युलर सामग्री,புற -புற பொருள்
एक्स्ट्रासेल्युलर मॅट्रिक्स,எக்ஸ்ட்ராசெல்லுலர் மேட்ரிக்ஸ்
उतारा,பிரித்தெடுத்தல்
एक्स्ट्रिमब्रोनिक झिल्ली,எக்ஸ்ட்ரெம்பிரையோனிக் சவ்வு
बाह्य मूळ मूळ,வேற்று கிரக தோற்றம்
अत्यंत वाळवंट,தீவிர பாலைவனம்
बाह्य प्रथिने,வெளிப்புற புரதம்
बाह्य,புறம்போக்கு
एक्सट्रॉर्स,புறம்போக்கு
एक्झुडींग (चिकट) पदार्थ,வெளியேற்றும் (கம்மி) பொருள்
डोळ्याची जळजळ,கண் அழற்சி
डोळा लेन्स,கண் லென்ஸ்
डोळा तुकडा,கண் துண்டு
पापणी,கண் இமை
मलमूत्र ट्यूब्यूल,வெளியேற்றும் குழாய்
फॅबेसी,ஃபேபேசி
फॅबॅसियस,ஃபேபேசியஸ்
पैलू,முகம்
चेहर्याचा हाडे,முக எலும்பு
सुलभीकृत प्रसारण,எளிதாக்கிய பரவல்
शिक्षक परजीवी,முக ஒட்டுண்ணி
मलमपट्टी पदार्थ,மல விஷயம்
Feacal PELLET,மலம் துகள்கள்
फाल्कन,பால்கன்
अंड नलिका,கருமுட்டை குழாய்
खोटे फळ,தவறான பழம்
खोटे सेप्टम,தவறான செப்டம்
कुटुंब,குடும்பம்
फॅसिआ,திசுப்படலம்
फासिकल,பாசிக்கிள்
फॅस्युलर,ஃபாஸ்சிகுலர்
फॅसिक्यूल,பாசிக்கூல்
फासीओला,ஃபாசியோலா
चरबी विद्रव्य व्हिटॅमिन,கொழுப்பு கரையக்கூடிய வைட்டமின்
फॅटी acid सिड,கொழுப்பு அமிலம்
सदोष प्रत,தவறான நகல்
प्राणी,விலங்குகள்
अनुकूल पर्यावरणीय स्थिती,சாதகமான சுற்றுச்சூழல் நிலை
पंख,இறகு
फेदर स्टार,இறகு நட்சத்திரம்
फीथरी कलंक,இறகு களங்கம்
अभिप्राय,பின்னூட்டம்
अभिप्राय प्रतिबंध,கருத்து தடுப்பு
अभिप्राय यंत्रणा,கருத்து வழிமுறை
आहार,உணவு
फीलर,உணரி
फेलिस,ஃபெலிஸ்
मादी शंकू,பெண் கூம்பு
मादी प्रोन्यूक्लियस,பெண் உச்சரிப்பு
फेमर,தொடை எலும்பு
किण्वन,நொதித்தல்
फर्न,ஃபெர்ன்
फेरेडॉक्सिन,ஃபெரெடாக்சின்
सुपीक संकरित,வளமான கலப்பின
सुपीक,வளமான
सुपीक,வளமான
सुपीक,வளமான
फर्टिलिन,உரங்கள்
सुपीकता,கருவுறுதல்
सुपीकता,கருவுறுதல்
फर्टिलायझेशन,கருத்தரித்தல்
फर्टिलायझेशन,கருத்தரித்தல்
खत,உரம்
फायब्रिलेशन,குறு நடுக்கம்
फायब्रोब्लास्ट ग्रोथ फॅक्टर (एफजीएफएस),ஃபைப்ரோபிளாஸ்ட் வளர்ச்சி காரணி (FGFS)
फायब्रोब्लास्ट,ஃபைப்ரோபிளாஸ்ட்
फायब्रोकार्टिलेज,ஃபைப்ரோகார்டிலேஜ்
फायब्रिनोजेन,ஃபைப்ரினோஜென்
तंतुमय मूळ प्रणाली,ஃபைப்ரஸ் ரூட் சிஸ்டம்
तंतुमय,ஃபைப்ரஸ்
फायबुला,ஃபைபுலா
फिकस,ஃபிகஸ்
फिकस हेटरोफिला,ஃபிகஸ் ஹீட்டோரோபில்லா
फिकस रिअलिओसा (पिपल),FICUS REIGIOSA (PIPAL)
फील्ड क्षमता,புல திறன்
फील्ड नोटबुक,கள நோட்புக்
फील्ड क्रमांक,புல எண்
फिलामेंट हुक,இழை கொக்கி
फिलामेंट,இழை
फिलामेंटस,இழை
फिलामेंटस प्रकार,இழை வகை
फिलारिया अळी,ஃபிலாரியா புழு
फिलिफॉर्म अँटेना,ஃபிலிஃபார்ம் ஆண்டெனா
फिल्टर फीडिंग,வடிகட்டி உணவு
फिल्टरेशन स्लिट,வடிகட்டுதல் பிளவு
फिन,துடுப்பு
ललित समायोजन नॉब,சிறந்த சரிசெய்தல் குமிழ்
बारीक वाळू,நல்ல மணல்
फिंगरप्रिंटिंग,கைரேகை
थर्मोडायनामिक्सचा पहिला कायदा,வெப்ப இயக்கவியலின் முதல் சட்டம்
मासे तूप,மீன் நெய்
फिश ऑइल,மீன் எண்ணெய்
