Bengali,Marathi
একত্রীকরণের,एकत्रीकरण
একীভূত,कन्सोलिडेटर
ধ্রুবক অঞ্চল,सतत क्षेत्र
অবিচ্ছিন্ন নির্দেশ,सतत सूचना
ধ্রুবক দৈর্ঘ্যের ক্ষেত্র,सतत लांबीचे फील्ड
ধ্রুবক অনুপাত কোড,स्थिर प्रमाण कोड
ধ্রুবক স্টোরেজ,सतत संचयन
অবিচ্ছিন্ন শব্দ,सतत शब्द
সীমাবদ্ধ সেট,प्रतिबंधित सेट
সীমাবদ্ধতা,मर्यादा
পাঠ্য রয়েছে,समाविष्ट मजकूर
বিষয়বস্তু,सामग्री
সামগ্রী ঠিকানা স্টোরেজ (= সহযোগী স্টোরেজ),सामग्री संबोधित स्टोरेज (= असोसिएटिव्ह स्टोरेज)
বস্তু বিশ্লেষণ,सामग्री विश्लेषण
বিতর্ক,वाद
বিতর্ক ব্যবস্থা,कॉन्टेन्शन सिस्टम
বিষয়বস্তু তালিকা,सामग्री सूची
প্রসঙ্গ,संदर्भ
প্রসঙ্গ সম্পাদনা,संदर्भ संपादन
প্রসঙ্গ সম্পাদক,संदर्भ संपादक
প্রসঙ্গ মুক্ত ভাষা,संदर्भ मुक्त भाषा
প্রসঙ্গ মুক্ত কাঠামো,संदर्भ मुक्त रचना
প্রসঙ্গ সংবেদনশীল ভাষা,संदर्भ संवेदनशील भाषा
প্রাসঙ্গিক ঘোষণা,संदर्भित घोषणा
কন্টিনজেন্সি পদ্ধতি,आकस्मिक प्रक्रिया
ধারাবাহিকতা কার্ড,सुरू ठेवण्याचे कार्ड
ধারাবাহিকতা চেক,सातत्य तपासणी
অবিচ্ছিন্ন ফর্ম,सतत फॉर्म
অবিচ্ছিন্ন ফর্ম কার্ড,सतत फॉर्म कार्ड
অবিচ্ছিন্ন ফর্ম কাগজ,सतत फॉर्म पेपर
অবিচ্ছিন্ন প্রক্রিয়া নিয়ন্ত্রণ,सतत प्रक्रिया नियंत्रण
অবিচ্ছিন্ন সিমুলেশন,सतत सिम्युलेशन
অবিচ্ছিন্ন সিস্টেম মডেলিং প্রোগ্রাম,सतत सिस्टम मॉडेलिंग प्रोग्राम
অবিচ্ছিন্ন সিস্টেম সিমুলেশন ভাষা,सतत सिस्टम सिम्युलेशन भाषा
কনট্যুর মডেল,समोच्च मॉडेल
বিপরীতে,कॉन्ट्रास्ट
বিপরীতে তীক্ষ্ণকরণ,कॉन्ट्रास्ट शार्पनिंग
নিয়ন্ত্রণ,नियंत्रण
নিয়ন্ত্রণ অঞ্চল,नियंत्रण क्षेत्र
বিট নিয়ন্ত্রণ করুন,बिट नियंत्रित करा
নিয়ন্ত্রণ ব্লক,नियंत्रण ब्लॉक
নিয়ন্ত্রণ বাস,नियंत्रण बस
নিয়ন্ত্রণ বাইট,नियंत्रण बाइट
নিয়ন্ত্রণ কার্ড,नियंत्रण कार्ड
নিয়ন্ত্রণ চরিত্র,नियंत्रण वर्ण
নিয়ন্ত্রণ বর্তনী,नियंत्रण सर्किट
নিয়ন্ত্রণ ক্লার্ক,नियंत्रण लिपिक
কমান্ড ভাষা নিয়ন্ত্রণ করুন,नियंत्रण आदेश भाषा
কম্পিউটার নিয়ন্ত্রণ করুন,संगणक नियंत्रित करा
নিয়ন্ত্রণ কাউন্টার,कंट्रोल काउंटर
নিয়ন্ত্রণ চক্র,नियंत्रण चक्र
ডেটা নিয়ন্ত্রণ করুন,डेटा नियंत्रित करा
নিয়ন্ত্রণ অভিধান,नियंत्रण शब्दकोश
নিয়ন্ত্রণ ইঞ্জিনিয়ারিং,नियंत्रण अभियांत्रिकी
নিয়ন্ত্রণ ক্ষেত্র,नियंत्रण फील्ड
ফর্ম্যাট আইটেম নিয়ন্ত্রণ করুন,नियंत्रण स्वरूप आयटम
নিয়ন্ত্রণ ফাংশন,नियंत्रण कार्य
নিয়ন্ত্রণ শিরোনাম,नियंत्रण शीर्षक
নিয়ন্ত্রণ গর্ত,नियंत्रण भोक
নিয়ন্ত্রণ নির্দেশ,नियंत्रित सूचना
নিয়ন্ত্রণ নির্দেশিকা নিবন্ধ,नियंत्रण सूचना नोंदणी
নিয়ন্ত্রণ ভাষা,भाषा नियंत्रित करा
নিয়ন্ত্রিত প্যারামিটার,नियंत्रित पॅरामीटर
নিয়ন্ত্রিত স্টোরেজ বরাদ্দ,नियंत्रित स्टोरेज वाटप
নিয়ন্ত্রিত পরিবর্তনশীল,नियंत्रित व्हेरिएबल
নিয়ন্ত্রিত শব্দভাণ্ডার,नियंत्रित शब्दसंग्रह
নিয়ামক,नियंत्रक
নিয়ামক ফাংশন,कंट्रोलर फंक्शन
নিয়ন্ত্রণ লাইন,नियंत्रण ओळ
নিয়ন্ত্রণ যুক্তি,तर्कशास्त्र नियंत्रित करा
নিয়ন্ত্রণ লুপ,नियंत्रण पळवाट
নিয়ন্ত্রণ চিহ্ন,नियंत्रण चिन्ह
নিয়ন্ত্রণ-ম্যাসেজ ডিসপ্লে,कंट्रोल-मॅसेज प्रदर्शन
মাইক্রোপ্রোগ্রামিং নিয়ন্ত্রণ করুন,मायक्रोप्रोग्रामिंग नियंत्रित करा
নিয়ন্ত্রণ মোড,नियंत्रण मोड
নিয়ন্ত্রণ সংখ্যা,नियंत्रण क्रमांक
উদ্দেশ্য নিয়ন্ত্রণ,नियंत्रण उद्दीष्ट
নিয়ন্ত্রণ অপারেশন,नियंत्रण ऑपरेशन
নিয়ন্ত্রণ অপারেটর,नियंत्रण ऑपरेटर
অপারেটরের টার্মিনাল নিয়ন্ত্রণ করুন,नियंत्रण ऑपरेटरचे टर्मिनल
নিয়ন্ত্রণ প্যানেল,नियंत्रण पॅनेल
নিয়ন্ত্রণ পয়েন্ট,नियंत्रण बिंदू
নিয়ন্ত্রণ মুদ্রণ,नियंत्रण मुद्रण
নিয়ন্ত্রণ প্রোগ্রাম,नियंत्रण कार्यक्रम
পাঞ্চ নিয়ন্ত্রণ করুন,पंच नियंत्रित करा
নিয়ন্ত্রণ রেকর্ড,नियंत्रण रेकॉर्ड
নিয়ন্ত্রণ নিবন্ধ,नियंत्रण नोंदणी
নিয়ন্ত্রণ রুটিন,नियमित नियंत्रण
নিয়ন্ত্রণ বিভাগ,नियंत्रण विभाग
নিয়ন্ত্রণ ক্রম,नियंत्रण अनुक्रम
স্পেসিফিকেশন নিয়ন্ত্রণ করুন,नियंत्रण तपशील
নিয়ন্ত্রণ স্ট্যাক,नियंत्रण स्टॅक
নিয়ন্ত্রণ মান,नियंत्रण मानक
নিয়ন্ত্রণ বিবৃতি,नियंत्रण विधान
নিয়ন্ত্রণ স্টেশন,नियंत्रण स्टेशन
নিয়ন্ত্রণ স্টোরেজ,नियंत्रण संचयन
নিয়ন্ত্রণ স্টোরেজ সংরক্ষণ করুন,कंट्रोल स्टोरेज सेव्ह
কন্ট্রোল সুইচ,नियंत्रण स्विच
নিয়ন্ত্রণ ব্যবস্থা,नियंत्रण यंत्रणा
টেপ নিয়ন্ত্রণ করুন,नियंत्रण टेप
নিয়ন্ত্রণ কৌশল,नियंत्रण तंत्र
টার্মিনাল নিয়ন্ত্রণ করুন,नियंत्रण टर्मिनल
মোট নিয়ন্ত্রণ,एकूण नियंत्रण
নিয়ন্ত্রণ স্থানান্তর বিবৃতি,नियंत्रण हस्तांतरण विधान
নিয়ন্ত্রণ ইউনিট,नियंत्रण युनिट
পরিবর্তনশীল নিয়ন্ত্রণ,नियंत्रण व्हेरिएबल
নিয়ন্ত্রণ ভলিউম,नियंत्रण खंड
শব্দ নিয়ন্ত্রণ,शब्द नियंत्रित करा
সম্মেলন,अधिवेशन
কনভেনশন সরঞ্জাম,अधिवेशन उपकरणे
রূপান্তর,अभिसरण
কথোপকথন,संभाषण
কথোপকথন,संभाषणात्मक
কথোপকথন বীজগণিত ভাষা,संभाषण बीजगणित भाषा
কথোপকথন সংকলক,संभाषण कंपाईलर
কথোপকথন কম্পিউটিং,संभाषणात्मक संगणन
কথোপকথন ভাষা,संभाषणात्मक भाषा
কথোপকথন মোড,संभाषण मोड
কথোপকথন সিস্টেম,संभाषण प्रणाली
কথোপকথন টার্মিনাল,संभाषणात्मक टर्मिनल
কথোপকথন সময় ভাগ করে নেওয়া,संभाषणात्मक वेळ सामायिकरण
রূপান্তর,रूपांतरण
না হবে,रूपांतरण किंमत
রূপান্তর ডিভাইস,रूपांतरण डिव्हाइस
রূপান্তর মোড,रूपांतरण मोड
রূপান্তর রুটিন,रूपांतरण दिनचर्या
রূপান্তর,रूपांतरित करा
রূপান্তরকারী,कन्व्हर्टर
উত্তল প্রোগ্রামিং,बहिर्गोल प्रोग्रामिंग
সম্বোধন স্মৃতি সমন্বয়,समन्वयित मेमरी
সমন্বয় ডেটা,समन्वय डेटा
জ্যামিতি ভাষা সমন্বয়,समन्वय भूमिती भाषा
গ্রাফিক্স সমন্বয়,समन्वय ग्राफिक्स
সমন্বয় নেটওয়ার্ক,समन्वय नेटवर्क
সময় স্কেল সমন্বয়,समन्वय वेळ स्केल
অনুলিপি,कॉपी
কর্ডলেস প্লাগ,कॉर्डलेस प्लग
কর্ডোনিয়ার সিস্টেম,कॉर्डनोनिअर सिस्टम
মূল,कोअर
কোর ডাম্প,कोअर डंप
মূল চিত্র,कोर प्रतिमा
কোর ইমেজ লাইব্রেরি,कोर प्रतिमा लायब्ररी
মূল স্মৃতি,कोअर मेमरी
কোর নেটওয়ার্ক,कोर नेटवर्क
সহ-বাসিন্দা,सह-रहिवासी
কোর স্টোরেজ,कोर स्टोरेज
কোর সিস্টেম,कोर सिस्टम
সহ-রুটিন,सह-रुटीन
সঠিক এবং অনুলিপি,बरोबर आणि कॉपी
সংশোধন বৈশিষ্ট্য,दुरुस्ती वैशिष्ट्य
সংশোধন,दुरुस्ती
সংশোধন তথ্য,सुधार माहिती
সংশোধনী রক্ষণাবেক্ষণ,सुधारात्मक देखभाल
সংশোধনমূলক রক্ষণাবেক্ষণের সময়,सुधारात्मक देखभाल वेळ
খরচ বিশ্লেষণ,खर्च विश्लेषण
ব্যয়-কেন্দ্র অ্যাকাউন্টিং,खर्च-केंद्र लेखा
গণনা,गणना
কাউন্টার,काउंटर
কাউন্টার ইনহিবিট,काउंटर इनहिबिट
কাউন্ট-কী-ডেটা ডিভাইস,काउंट-की-डेटा डिव्हाइस
কান্ট্রি কোড,राष्ट्र संकेतांक
জটিল পথ পদ্ধতি,गंभीर पथ पद्धत
ক্রস বার সুইচ,क्रॉस बार स्विच
ক্রস বার সিস্টেম,क्रॉस बार सिस्टम
ক্রস চেক,फेर पडताळणी
ক্রস সংকলক,क्रॉस कंपाईलर
ক্রস ডোমেন যোগাযোগ,क्रॉस डोमेन संप्रेषण
ক্রস ফায়ার,क्रॉस फायर
ক্রস পা,क्रॉस फूट
ক্রস পাদদেশ পরীক্ষা,क्रॉस फूटिंग टेस्ट
ক্রস পয়েন্ট অ্যারে,क्रॉस पॉईंट अ‍ॅरे
ক্রস বিভাগীয় পরীক্ষা,क्रॉस सेक्शनल टेस्टिंग
একটি অ্যারের ক্রস বিভাগ,अ‍ॅरेचा क्रॉस विभाग
ক্রস সফ্টওয়্যার,क्रॉस सॉफ्टवेअर
ক্রস সুবেরিয়া লিঙ্ক,क्रॉस सुबेरिया दुवा
ক্রস টক,क्रॉस टॉक
ক্রস ট্র্যাকিং,क्रॉस ट्रॅकिंग
ভিড়,गर्दी
ক্রায়োজেনিক্স,क्रायोजेनिक्स
ক্রায়োজেনিক স্টোরেজ,क्रायोजेनिक स्टोरेज
ক্রায়োজেনিক স্টোর,क्रायोजेनिक स्टोअर
ক্রিস্ট্যাট,क्रायोस्टॅट
ক্রিওট্রন,क्रिओट्रॉन
ক্রিপ্টোগ্রাফিক,क्रिप्टोग्राफिक
ক্রিপ্টোগ্রাফিক অ্যালগরিদম,क्रिप्टोग्राफिक अल्गोरिदम
ক্রিপ্টোগ্রাফি,क्रिप्टोग्राफी
ক্রমবর্ধমান সূচক,संचयी निर्देशांक
মুদ্রার প্রতীক,चलन प्रतीक
বর্তমান মরীচি অবস্থান,वर्तमान बीम स्थिती
বর্তমান সংযোগ গ্রুপ,वर्तमान कनेक्ट गट
বর্তমান প্রজন্ম,चालू पिढी
"বর্তমান নির্দেশ
 নিবন্ধন","वर्तमान सूचना
 नोंदणी करा"
"বর্তমান লাইন
 পয়েন্টার","चालू ओळ
 पॉईंटर"
"বর্তমান লুপ (=
 বর্তমান অ্যান্টিনোড)","वर्तमान लूप (=
 वर्तमान अँटिनोड)"
বর্তমান মোড যুক্তি,चालू मोड लॉजिक
বর্তমান রেকর্ড,वर्तमान रेकॉर्ड
কার্সার,कर्सर
কার্সার নিয়ন্ত্রণ কী,कर्सर कंट्रोल की
পর্দা,Cttate
বক্ররেখা অনুসরণকারী,वक्र अनुयायी
কুশন,उशी
গ্রাহক অ্যাক্সেস অঞ্চল,ग्राहक प्रवेश क्षेत्र
গ্রাহক তথ্য নিয়ন্ত্রণ ব্যবস্থা,ग्राहक माहिती नियंत्रण प्रणाली
গ্রাহক প্রাঙ্গণ সরঞ্জাম,ग्राहक परिसर उपकरणे
গ্রাহক স্যুইচিং সিস্টেম,ग्राहक स्विचिंग सिस्टम
কাটা ফর্ম,कट फॉर्म
কাটা ফর্ম মোড,कट फॉर्म मोड
কাটা পদ্ধতি,कट पद्धत
বিছিন্ন করা,कट ऑफ
সাইবারনেশন,सायबरनेशन
সাইবারনেটিক্স,सायबरनेटिक्स
সাইকেল,चक्र
চক্র গণনা,चक्र मोजणी
চক্র সূচক,सायकल निर्देशांक
চক্র মেমরি,सायकल मेमरी
চক্র মাইক্রোপ্রোগ্রামিং,सायकल मायक्रोप्रोग्रामिंग
চক্র পুনরায় সেট করুন,सायकल रीसेट
চক্র ভাগ করে নেওয়া,चक्र सामायिकरण
চক্র চুরি,चक्र चोरी
চক্র চুরি,चक्र चोरी
চক্রাকারে,सायकल वेळ
চক্রীয় কোড,चक्रीय कोड
চক্রীয় রিডানডেন্সি চেক,चक्रीय रिडंडंसी तपासणी
চক্রীয় শিফট,चक्रीय शिफ्ट
চক্রীয় স্টোরেজ,चक्रीय संचयन
চক্রীয় স্থানান্তর,चक्रीय हस्तांतरण
সিলিন্ডার ধারণা,सिलेंडर संकल्पना
চরিত্র,वर्ण
কোডেড দশমিক,कोडित दशांश
ডেইজি চেইন,डेझी साखळी
ডেইজি প্রিন্ট হুইল,डेझी प्रिंट व्हील
ডেইজি হুইল,डेझी व्हील
স্যাঁতসেঁতে,ओलसर
ডেটা,डेटा
ভয়েস উপরের ডেটা,वरील डेटा
ডেটা অ্যাক্সেসের ব্যবস্থা,डेटा प्रवेश व्यवस्था
তথ্য অর্জন,डेटा संपादन
ডেটা অধিগ্রহণ কম্পিউটার,डेटा अधिग्रहण संगणक
ডেটা অ্যাডাপশন ইউনিট,डेटा अ‍ॅडॉप्शन युनिट
ডেটা প্রশাসক,डेटा प्रशासक
ডেটা সমষ্টি,डेटा एकत्रित
ডেটা অঞ্চল,डेटा क्षेत्र
ডেটা অ্যারে,डेटा अ‍ॅरे
ডেটা বৈশিষ্ট্য,डेटा विशेषता
ডাটা,डेटा बँक
তথ্যশালা,डेटाबेस
ডাটাবেস প্রশাসন,डेटाबेस प्रशासन
ডাটাবেস ব্যবস্থাপনা,डेटाबेस व्यवस्थापन
ডাটাবেস ম্যানেজমেন্ট সিস্টেম,डेटाबेस व्यवस्थापन प्रणाली
ডেটা ব্লক,डेटा ब्लॉक
ডেটা ব্রেক (= সরাসরি মেমরি অ্যাক্সেস),डेटा ब्रेक (= थेट मेमरी प्रवेश)
ডেটা বাফার রেজিস্টার,डेटा बफर रजिस्टर
তথ্য সংগ্রহ,डेटा कॅप्चर
তথ্য কার্ড,डेटा कार्ड
তথ্য ক্যারিয়ার,डेटा कॅरियर
ডেটা সেল,डेटा सेल
ডেটা চ্যানেল,डेटा चॅनेल
ডেটা চ্যানেল মাল্টিপ্লেক্সার,डेटा चॅनेल मल्टिप्लेक्सर
ডেটা সার্কিট,डेटा सर्किट
ডেটা সার্কিট স্বচ্ছতা,डेटा सर्किट पारदर्शकता
ডেটা কোড,डेटा कोड
তথ্য সংগ্রহ,माहिती संकलन
ডেটা সংগ্রহ স্টেশন,डेटा संकलन स्टेशन
ডেটা সংগ্রহ সিস্টেম,डेटा संग्रह प्रणाली
"ডেটা
 যোগাযোগ","डेटा
 संप्रेषण"
"ডেটা
 যোগাযোগ
 চ্যানেল","डेटा
 संप्रेषण
 चॅनल"
"ডেটা
 যোগাযোগ
 সরঞ্জাম","डेटा
 संप्रेषण
 उपकरणे"
"ডেটা
 যোগাযোগ
 ইন্টারফেস","डेटा
 संप्रेषण
 इंटरफेस"
"ডেটা
 যোগাযোগ
 অন্তর্জাল","डेटा
 संप्रेषण
 नेटवर्क"
"ডেটা
 যোগাযোগ
 পরিষেবা","डेटा
 संप्रेषण
 सेवा"
ডেটা সংযোগ,डेटा कॉम्पॅक्शन
তথ্য সংকোচন,डेटा कॉम्प्रेशन
তথ্য সংযোগ,डेटा कनेक्शन
ডেটা ধ্রুবক,डेटा स्थिर
"ডেটা
 দূষণ","डेटा
 दूषित"
ডেটা নিয়ন্ত্রণ,डेटा नियंत्रण
ডেটা নিয়ন্ত্রণ ব্লক,डेटा नियंत्रण ब्लॉक
ডেটা রূপান্তর,डेटा रूपांतरण
ডেটা কনভার্টর,डेटा कन्व्हर्टर
ডেটা ঘোষণা,डेटा घोषणा
"ডেটা ঘোষণা
 বিবৃতি","डेटा घोषणा
 विधान"
ডেটা সংজ্ঞা,डेटा व्याख्या
"ডেটা সংজ্ঞা
 নাম","डेटा व्याख्या
 नाव"
"ডেটা সংজ্ঞা
 বিবৃতি","डेटा व्याख्या
 विधान"
ডেটা বিলম্ব,डेटा विलंब
ডেটা ডিলিমিটার,डेटा डिलिमीटर
ডেটা ঘনত্ব,डेटा घनता
"ডেটা বর্ণনা
 প্রবেশ","डेटा वर्णन
 प्रविष्टी"
"ডেটা বর্ণনা
 ভাষা","डेटा वर्णन
 इंग्रजी"
ডেটা ডিজাইন,डेटा डिझाइन
ডেটা ডিভাইস,डेटा डिव्हाइस
তথ্য অভিধান,डेटा शब्दकोश
ডেটা নির্দেশিত সংক্রমণ,डेटा निर्देशित ट्रान्समिशन
ডেটা ডিসপ্লে ইউনিট,डेटा प्रदर्शन युनिट
ডেটা বিতরণ সিস্টেম,डेटा वितरण प्रणाली
ডেটা বিভাগ,डेटा विभाग
ডেটা উপাদান,डेटा घटक
ডেটা উপাদান চেইন,डेटा घटक साखळी
"তথ্য এনক্রিপশন
 চাবি","डेटा कूटबद्धीकरण
 की"
"তথ্য এনক্রিপশন
 স্ট্যান্ডার্ড","डेटा कूटबद्धीकरण
 मानक"
তথ্য অনুপ্রবেশ,माहिती भरणे
ডেটা এন্ট্রি ডিভাইস,डेटा प्रविष्टी डिव्हाइस
ডেটা ভুল,डेटा त्रुटी
ডেটা মূল্যায়ন,डेटा मूल्यांकन
ডেটা পরীক্ষা,डेटा परीक्षा
তথ্য বিনিময়,डेटा एक्सचेंज
উপাত্ত ক্ষেত্র,डेटा फील्ड
আমার স্নাতকের,डेटा फाइल
তথ্য প্রবাহ,माहितीचा प्रवाह
ডেটা ফ্লো চার্ট,डेटा प्रवाह चार्ट
ডেটা প্রবাহ নিয়ন্ত্রণ,डेटा प्रवाह नियंत्रण
তথ্য প্রবাহ চিত্র,डेटा प्रवाह आकृती
উপাত্ত বিন্যাস,डेटा स्वरूप
ডেটা ফর্ম্যাট আইটেম,डेटा स्वरूप आयटम
ডেটা জেনারেটর,डेटा जनरेटर
ডেটাগ্রাম,डेटाग्राम
ডেটাগ্রাম পরিষেবা,डेटाग्राम सेवा
ডেটা গ্রাফিক্স,डेटा ग्राफिक्स
ডেটা গ্রাফোস্কোপ,डेटा ग्राफोस्कोप
ডেটা হ্যান্ডলিং,डेटा हाताळणी
"ডেটা হ্যান্ডলিং
 ক্ষমতা","डेटा हाताळणी
 क्षमता"
ডেটা হায়ারার্কি,डेटा पदानुक्रम
ডেটা হোস্ট (= হোস্ট),डेटा होस्ट (= होस्ट)
ডেটা স্বাধীনতা,डेटा स्वातंत्र्य
ডাটা প্রবেশ,डेटा इनपुट
ডেটা ইনপুট স্টেশন,डेटा इनपुट स्टेशन
তথ্য অখণ্ডতা,माहिती एकाग्रता
ডেটা ইন্টারচেঞ্জ,डेटा इंटरचेंज
কণ্ঠে ডেটা,व्हॉईस मध्ये डेटा
"ডেটা I/O
 নির্দেশ","डेटा I/O
 सूचना"
ডেটা আইটেম,डेटा आयटम
ডেটা স্তর,डेटा पातळी
ডেটা লাইব্রেরি,डेटा लायब्ररी
"ডেটা লিঙ্ক নিয়ন্ত্রণ
 চরিত্র","डेटा दुवा नियंत्रण
 वर्ण"
"ডেটা লিঙ্ক এস্কেপ
 চরিত্র","डेटा लिंक एस्केप
 वर्ण"
ডেটা লিঙ্ক স্তর,डेटा दुवा स्तर
ডেটা তালিকা,डेटा यादी
তথ্য লগিং,डेटा लॉगिंग
ডাটা ব্যাবস্থাপনা,माहिती व्यवस्थापन
"ডাটা ব্যাবস্থাপনা
 কার্যক্রম","माहिती व्यवस्थापन
 कार्यक्रम"
"ডাটা ব্যাবস্থাপনা
 পদ্ধতি","माहिती व्यवस्थापन
 प्रणाली"
ডেটা ম্যানিপুলেটিং,डेटा हाताळणी
"ডেটা ম্যানিপুলেশন
 ভাষা","डेटा मॅनिपुलेशन
 इंग्रजी"
ডেটা মাস্কিং,डेटा मास्किंग
ডেটাম্যাটিক কম্পিউটার,डेटामॅटिक संगणक
ডেটিমেশন,डेटामेशन
ডেটা মিডিয়াম,डेटा मध्यम
তথ্য স্থানান্তর,डेटा माइग्रेशन
ডেটা মোড,डेटा मोड
"ডেটা সরানো
 নির্দেশ","डेटा मूव्ह
 सूचना"
ডেটা মাল্টিপ্লেক্সার,डेटा मल्टीप्लेक्सर
ডেটা নাম,डेटा नाव
তথ্য জালিকা,डेटा नेटवर्क
ডেটা অপারেশন,डेटा ऑपरेशन
ডেটা সংস্থা,डेटा संस्था
ডেটা উত্স,डेटा मूळ
ডেটা আউটপুট,डेटा आउटपुट
ডেটা পাথ,डेटा पथ
ডেটা ফেজ,डेटा टप्पा
ডেটাফোন,डेटाफोन
ডেটা চক্রান্তকারী,डेटा प्लॉटर
ডেটা পয়েন্টার,डेटा पॉईंटर
ডেটা প্রস্তুতি,डेटा तयारी
"ডেটা প্রস্তুতি
 যন্ত্র","डेटा तयारी
 साधन"
তথ্য প্রক্রিয়াজাতকরণ,डेटा प्रक्रिया
"তথ্য প্রক্রিয়াজাতকরণ
 কেন্দ্র","डेटा प्रक्रिया
 मध्य"
"তথ্য প্রক্রিয়াজাতকরণ
 সাইকেল","डेटा प्रक्रिया
 चक्र"
"তথ্য প্রক্রিয়াজাতকরণ
 মেশিন","डेटा प्रक्रिया
 मशीन"
"তথ্য প্রক্রিয়াজাতকরণ
 নোড","डेटा प्रक्रिया
 नोड"
"তথ্য প্রক্রিয়াজাতকরণ
 স্টেশন","डेटा प्रक्रिया
 स्टेशन"
"তথ্য প্রক্রিয়াজাতকরণ
 পদ্ধতি","डेटा प्रक्रिया
 प्रणाली"
ডাটা প্রসেসর,डेटा प्रोसेसर
তথ্য সুরক্ষা,माहिती संरक्षण
ডেটা পরিশোধন,डेटा शुध्दीकरण
ডেটা রেডিও,डेटा रेडिओ
ডেটা রিসিভার,डेटा रिसीव्हर
ডেটা রেকর্ড,डेटा रेकॉर्ड
তথ্য হ্রাস,डेटा कपात
ডেটা রেজিস্টার,डेटा नोंदणी
ডেটা নির্ভরযোগ্যতা,डेटा विश्वसनीयता
"ডেটা
 প্রতিনিধিত্ব","डेटा
 प्रतिनिधित्व"
ডেটা প্রজনন,डेटा पुनरुत्पादन
ডেটা পুনরুদ্ধার,डेटा पुनर्प्राप्ती
"ডেটা পর্যালোচনা
 নিয়ন্ত্রণ","डेटा पुनरावलोकन
 नियंत्रण"
তথ্য নিরাপত্তা,डेटा सुरक्षा
ডেটা বিভাজক,डेटा विभाजक
ডেটা সেট,डेटा सेट
ডেটা সেট ক্লকিং,डेटा सेट क्लॉकिंग
"ডেটা সেট সংজ্ঞা
 টেবিল","डेटा सेट व्याख्या
 टेबल"
ডেটা সেট লেবেল,डेटा सेट लेबल
ডেটা সেট নাম,डेटा सेट नाव
"ডেটা সেট
 সংগঠন","डेटा सेट
 संस्था"
"ডেটা সেট রেফারেন্স
 সংখ্যা","डेटा सेट संदर्भ
 क्रमांक"
ডেটা সেট সুরক্ষা,डेटा सेट सुरक्षा
"ডেটা সেট ইউটিলিটি
 কার্যক্রম","डेटा सेट युटिलिटी
 कार्यक्रम"
ডেটা সিগন্যাল,डेटा सिग्नल
ডেটা সিগন্যালিং হার,डेटा सिग्नलिंग दर
ডেটা সিঙ্ক,डेटा सिंक
তথ্য সূত্র,माहितीचा स्रोत
ডেটা স্পেসিফিকেশন,डेटा तपशील
ডেটা স্টেশন,डेटा स्टेशन
তথ্য ভান্ডার,डेटा संचयन
"তথ্য ভান্ডার
 কাঠামো","डेटा संचयन
 रचना"
তথ্য প্রবাহ,डेटा प्रवाह
তথ্য কাঠামো,डेटा रचना
"তথ্য কাঠামো
 চিত্র","डेटा रचना
 आकृती"
ডেটা স্যুইচ,डेटा स्विच
"ডেটা স্যুইচিং
 কেন্দ্র","डेटा स्विचिंग
 मध्य"
"ডেটা স্যুইচিং
 বিনিময়","डेटा स्विचिंग
 एक्सचेंज"
ডেটা ট্যাবলেট,डेटा टॅब्लेट
ডেটা টার্মিনাল,डेटा टर्मिनल
"ডেটা টার্মিনাল
 সরঞ্জাম","डेटा टर्मिनल
 उपकरणे"
ডেটা সময়,डेटा वेळ
ডেটা ট্রান্সক্রিপশন,डेटा ट्रान्सक्रिप्शन
"ডেটা ট্রান্সক্রিপশন
 যন্ত্র","डेटा ट्रान्सक्रिप्शन
 साधन"
তথ্য স্থানান্তর,डेटा हस्तांतरण
"তথ্য স্থানান্তর
 পর্যায়","डेटा हस्तांतरण
 टप्पा"
ডেটা স্থানান্তর হার,डेटा हस्तांतरण दर
"তথ্য স্থানান্তর
 নিবন্ধন","डेटा हस्तांतरण
 नोंदणी करा"
ডেটা ট্রান্সমিশন,डेटा ट्रान्समिशन
"ডেটা ট্রান্সমিশন
 চ্যানেল","डेटा ट्रान्समिशन
 चॅनल"
"ডেটা ট্রান্সমিশন
 সুবিধা","डेटा ट्रान्समिशन
 सुविधा"
"ডেটা ট্রান্সমিশন
 ইন্টারফেস","डेटा ट्रान्समिशन
 इंटरफेस"
"ডেটা ট্রান্সমিশন
 লাইন","डेटा ट्रान्समिशन
 ओळ"
"ডেটা ট্রান্সমিশন
 পরিষেবা","डेटा ट्रान्समिशन
 सेवा"
"ডেটা ট্রান্সমিশন
 ফাঁদ","डेटा ट्रान्समिशन
 सापळा"
ডেটাট্রন,डेटाट्रॉन
ডেটা টাইপ,डेटा प्रकार
কণ্ঠের অধীনে ডেটা,व्हॉईस अंतर्गत डेटा
ডেটা ইউনিট,डेटा युनिट
তথ্য বৈধতা,माहितीचे वैधीकरण
ডেটা ওয়ার্ড,डेटा शब्द
ডেটিং রুটিন,डेटिंग रूटीन
ডেটুম,डेटम
ডেটাম লাইন,डेटम लाइन
দশমিক বিন্দু,दशांश चिन्ह
নিষ্ক্রিয়করণ,निष्क्रियता
ডেড ব্যান্ড,मृत बँड
মৃত ফাইল,मृत फाईल
মৃত লক,डेड लॉक
মৃত সময়,मृत वेळ
মৃত এলাকা,डेड झोन
ডেড জোন ইউনিট,डेड झोन युनिट
Deblock,डेब्लॉक
ডিবাগ,डीबग
ডিবাগার,डीबगर
ডিবাগিং সহায়তা,डीबगिंग मदत
