Tamil,Malayalam
டையோடு,ഡയോഡ്
டையோடு பண்புகள்,ഡയോഡ് സവിശേഷതകൾ
டையோடு பண்பு வளைவு,ഡയോഡ് സ്വഭാവ വക്രം
டையோடு கண்டறிதல்,ഡയോഡ് ഡിറ്റക്ടർ
டையோடு பெருக்கி,ഡയോഡ് മൾട്ടിപ്ലയർ
டையோடு டிரான்சிஸ்டர் லாஜிக்/டிடிஎஸ்,ഡയോഡ് ട്രാൻസിസ്റ്റർ ലോജിക്/ഡിടിഎസ്
மகள்,മകൾ
நாட்டி மாறுதல்,നാറ്റി സ്വിച്ച്
டிப்ளாய்டு,ഡിപ്ലോയിഡ്
இருமுனை,ദ്വിധ്രുവം
இருமுனை ஆண்டெனா,ദ്വിധ്രുവ ആന്റിന
dirac,ഡയറക്
நேரடி முகவரி,നേരിട്ടുള്ള വിലാസം
நேரடி இணைப்பு,നേരിട്ടുള്ള സംയോജനം
நேரடி நினைவக அணுகல் (DMA),ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)
நேரடி எழுத்து உடல்,നേരിട്ടുള്ള എഴുത്ത് ശരീരം
திசை கேமட்,ദിശാസൂചന ഗെയിമറ്റ്
திசை ஆதாயம்,ദിശാസൂചന നേട്ടം
திசை,ദിശാബോധം
திசை ஆண்டெனா,ദിശ ആന്റിന
திறனற்ற ஆய்வு,പ്രവർത്തനരഹിതമായ അന്വേഷണം
பிரிக்கவும்,വേർപെടുത്തുക
மூழ்குதல்,നിമജ്ജനം
"மூழ்கும் விளக்கு, மூழ்கும் விளக்கு","നിമജ്ജന വിളക്ക്, നിമജ്ജന വിളക്ക്"
குறிப்பிட்ட காாியம்,കണികാ ദ്രവ്യം
விநியோக வரி,വിതരണ നികുതി
குழிவான ஆண்டெனா,കോൺകേവ് ആന്റിന
வட்டு,ഡിസ്ക്
இடப்பெயர்ச்சி மாறிலி (நிலையான),സ്ഥാനചലന സ്ഥിരാങ്കം (സ്ഥിരമായ)
இடப்பெயர்ச்சி மின்னோட்டம்,ഡിസ്പ്ലേസ്മെന്റ് കറന്റ്
இடப்பெயர்ச்சி பிழை,സ്ഥാനചലന പിശക്
கண்காட்சி,പ്രദർശനം
சிதைவு,ക്ഷയം
திரித்தல்,വളച്ചൊടിക്കൽ
உருமாற்றம் சேதம்,രൂപഭേദം കേടുപാടുകൾ
விலகல் தற்போதைய வரம்பு,വക്രീകരണ നിലവിലെ ശ്രേണി
சிதைவு நீரோடை அழுகல்,വക്രീകരണം സ്ട്രീം ചെംചീയൽ
சிதைவு உணர்திறன்,വക്രീകരണ സംവേദനക്ഷമത
விலகல் ஆதாய விளிம்பு,വക്രീകരണം നേട്ടം മാർജിൻ
சிதைவு உள்ளீடு எதிர்ப்பு,രൂപഭേദം ഇൻപുട്ട് പ്രതിരോധം
விலகல் வளைய ஆதாயம்,വക്രീകരണം ലൂപ്പ് നേട്ടം
விநியோகிக்கப்பட்ட பெருக்கி,വിതരണം ചെയ്ത ആംപ്ലിഫയർ
விநியோக பெருக்கி,വിതരണ ഗുണിതം
மாறுபாடு பெறுதல்,വ്യതിയാന റിസീവർ
பூஜ்ஜிய பிரிவு சோதனை,പൂജ്യം ഡിവിഷൻ ടെസ്റ്റ്
டி-லேயர்,ഡി-ലെയർ
அயனோஸ்பியரின் D- அடுக்கு,അയണോസ്ഫിയറിന്റെ ഡി-പാളി
d-moss,ഡി-മോസ്
டால்பி உடல்,ഡോൾബി ശരീരം
பயனுள்ள துருவம்,ഫലപ്രദമായ പോൾ
பயனுள்ள துருவ எதிர்ப்பு,ഫലപ്രദമായ പോൾ പ്രതിരോധം
நன்கொடையாளர் கழிவு,ദാതാവിന്റെ മാലിന്യം
நன்கொடை பொருள்,ദാതാവിന്റെ മെറ്റീരിയൽ
கவனிப்பு நிலை,ഡോണ്ട് കെയർ സ്റ്റാറ്റസ്
கலப்படம்,മായം ചേർക്കൽ
டாப்ளர் விளைவு,ഡോപ്ലർ പ്രഭാവം
டாப்ளர் ரேடார்,ഡോപ്ലർ റഡാർ
டோசிமீட்டர்,ഡോസിമീറ്റർ
புள்ளி அணி,പോയിന്റ് മാട്രിക്സ്
புள்ளி குறிப்பு,പോയിന്റ് നൊട്ടേഷൻ
இரண்டாம் நிலை பிரச்சினை,ദ്വിതീയ പ്രശ്നം
இரு அடுக்கு மின்தேக்கி,ദ്വിതല കപ്പാസിറ്റർ
பைனரல் கிளிஸ்ட்ரான்,ബൈനറൽ ക്ലൈസ്ട്രോൺ
இருதரப்பு பட்டை,ഉഭയകക്ഷി ബാർ
இருதரப்பு பிசி வாரியம்,ഉഭയകക്ഷി പിസി ബോർഡ്
இரட்டை குறியிடுதல்,ഇരട്ട അടയാളപ്പെടുത്തൽ
இரட்டை டிரான்சிஸ்டர்,ഇരട്ട ട്രാൻസിസ്റ്റർ
இரட்டை டியூன் செய்யப்பட்ட பெருக்கி,ഡ്യുവൽ ട്യൂൺ ചെയ്ത ആംപ്ലിഫയർ
இரட்டை அடுக்கு டிரான்சிஸ்டர் பெருக்கி,ഇരട്ട പാളി ട്രാൻസിസ്റ്റർ ആംപ്ലിഫയർ
இரட்டிப்பாகிறது,ഇരട്ടിക്കുന്നു
குறுக்கீடு நேரம்,തടസ്സം സമയം
வெளியீடு மின்முனை,ഔട്ട്പുട്ട് ഇലക്ട്രോഡ്
பின்தொடரும் வெளியீட்டு மின்முனை,ട്രെയിലിംഗ് ഔട്ട്പുട്ട് ഇലക്ട്രോഡ്
டி ராம்,ഡി റാം
டி ராம்,ഡി റാം
ஓடும் செல்,റൺഓഫ് സെൽ
ஓடை ஓடை,ഒഴുകുന്ന നീരൊഴുക്ക്
ஓடும் வேகம்,ഒഴുക്ക് വേഗത
துளை நாடா,സുഷിരം ടേപ്പ്
நடத்துனர் பேருந்து,ഓപ്പറേറ്റർ ബസ്
இயக்க நிலை,പ്രവർത്തന ഘട്ടം
அக்கிரமம்,അധർമ്മം
உலர் செல்,ഡ്രൈ സെൽ
உலர் பொறித்தல்,ഉണങ്ങിയ കൊത്തുപണി
உலர் படம்,ഡ്രൈ ഫിലിം
உலர் மாறுதல்,ഡ്രൈ സ്വിച്ചിംഗ്
டிரைஸ்டாஸ் ஆர்ட் டிஸ்ப்ளேசர்,ഡ്രൈസ്റ്റാസ് ആർട്ട് ഡിസ്പ്ലേസർ
டி.டி.இ.,ഡി.ടി.ഇ.
dtl (டையோடு டிரான்சிஸ்டர் தர்க்கம்),dtl (ഡയോഡ് ട്രാൻസിസ്റ്റർ ലോജിക്)
"ட்வைஜெட் ஃபேட், டுவைஜெட் எஃப். இ.டி.","ഡ്വിഗെറ്റ് ഫേറ്റ്, ഡ്വിഗെറ്റ് എഫ്. ഇ.ടി."
இரட்டை பொருத்தம்,ഇരട്ട പൊരുത്തം
ஜோடி பரிமாற்றம்,ദമ്പതികൾ ട്രാൻസ്മിഷൻ
இரட்டை வாசிப்பு ஒருங்கிணைப்பாளர்,ഇരട്ട വായന കോർഡിനേറ്റർ
"இரட்டை வேறுபாடு அனலாக், டிஜிட்டல் மாற்றி","ഡ്യുവൽ-ഡിഫറൻസ് അനലോഗ്, ഡിജിറ്റൽ കൺവെർട്ടർ"
இருமுனை மாற்றம்,ദ്വിധ്രുവ മാറ്റം
இரட்டை பின்தொடர் மின்னழுத்த கட்டுப்படுத்தி,ഇരട്ട ഫോളോ വോൾട്ടേജ് കൺട്രോളർ
இருமை,ദ്വൈതത്വം
இரட்டை வரிசை,ഇരട്ട തുഴച്ചിൽ
அமைதியான ஆண்டெனா,നിശബ്ദ ആന്റിന
இரட்டை பரிமாற்றம்,ഡ്യുപ്ലെക്സ് ട്രാൻസ്മിഷൻ
பயன்பாட்டு விகிதம்,യൂട്ടിലിറ്റി അനുപാതം
பயன்பாட்டு விகித பண்பேற்றம்,യൂട്ടിലിറ്റി റേഷ്യോ മോഡുലേഷൻ
dB-25 இணைப்பான்,dB-25 കണക്റ്റർ
குடியிருப்பு,താമസസ്ഥലം
மாறும் பண்புகள்,ചലനാത്മക സവിശേഷതകൾ
மாறும் பண்புகள்,ചലനാത്മക സവിശേഷതകൾ
மாறும் மின்னோட்டம்,ഡൈനാമിക് കറന്റ്
டைனமிக் மின்மறுப்பு,ചലനാത്മക പ്രതിരോധം
"டைனமிக் சுமை வரி, சுமை வரி","ഡൈനാമിക് ലോഡ് ലൈൻ, ലോഡ് ലൈൻ"
மாறும் நினைவகம்,ഡൈനാമിക് മെമ്മറി
மாறி நினைவக செல்,വേരിയബിൾ മെമ്മറി സെൽ
டைனமிக் நினைவக புதுப்பிப்பு,ഡൈനാമിക് മെമ്മറി റിഫ്രഷർ
மாறும் சுட்டி தலைகீழ்,ചലനാത്മക മൗസ് വിപരീതം
டைனமிக் ரேம் டைனமிக் ரேம்,ഡൈനാമിക് റാം ഡൈനാമിക് റാം
மாறும் வரம்பு,ചലനാത്മക ശ്രേണി
மாறும் எதிர்ப்பு,ചലനാത്മക പ്രതിരോധം
மாறும் இடப்பெயர்ச்சி பதிவு,ഡൈനാമിക് ഡിസ്പ്ലേസ്മെന്റ് രജിസ്റ്റർ
டைனமிக் சோதனை,ഡൈനാമിക് ടെസ്റ്റ്
டைனமிக் வீடியோ ரேண்டம் அணுகல் நினைவகம் (DVRAM),ഡൈനാമിക് വീഡിയോ റാൻഡം ആക്സസ് മെമ്മറി (DVRAM)
டைனமோ,ഡൈനാമോ
டைனமோமீட்டர்,ഡൈനാമോമീറ്റർ
டைனிட்ரான் ஆஸிலேட்டர்,ഡൈനിട്രോൺ ഓസിലേറ്റർ
"ஆரம்ப விளைவு, ஆரம்ப விளைவு","ആദ്യകാല പ്രഭാവം, ആദ്യകാല പ്രഭാവം"
இ ஒரு ரோம்,ഇ ഒരു റോം
பூமி இணைப்பு,ഭൂമി കണക്റ്റിവിറ്റി
தரை நிலையம்,ഗ്രൗണ്ട് സ്റ്റേഷൻ
ஈபர்ஸ்-மவுல்-சமன்பாடு,എബർസ്-മൗൾ-സമവാക്യം
ஈபர்ஸ்-மால்-மாடல்,എബെർസ്-മൗൾ-മോഡൽ
எதிரொலி,പ്രതിധ്വനി
எதிரொலி எதிர்ப்பு,ആന്റി എക്കോ
எடி கரண்ட்,എഡ്ഡി കറന്റ്
இழை இணைப்பான்,സ്ട്രാൻഡ് കണക്റ്റർ
கோர் டிடெக்டர்,കോർ ഡിറ്റക്ടർ
மைய தூண்டுதல் ஃபிளிப் ஃப்ளாப்,കോർ ട്രിഗർ ഫ്ലിപ്പ് ഫ്ലോപ്പ്
முக்கிய தூண்டுதல் தாழ்ப்பாளை,കോർ ട്രിഗർ ലാച്ച്
எடிசன் விளைவு,എഡിസൺ പ്രഭാവം
ஆசிரியர்,എഡിറ്റർ
பயனுள்ள பகுதி,ഫലപ്രദമായ പ്രദേശം
பயனுள்ள மின்னோட்டம்,ഫലപ്രദമായ നിലവിലെ
பயனுள்ள தரை ஆரம்,ഫലപ്രദമായ ഗ്രൗണ്ട് ആരം
பயனுள்ள உயரம்,ഫലപ്രദമായ ഉയരം
பயனுள்ள நீளம்,ഫലപ്രദമായ നീളം
பயனுள்ள நிறை,ഫലപ്രദമായ പിണ്ഡം
பயனுள்ள கதிர்வீச்சு சக்தி,ഫലപ്രദമായ വികിരണം ശക്തി
பயனுள்ள மின்னழுத்தம்,ഫലപ്രദമായ വോൾട്ടേജ്
திறன்,കാര്യക്ഷമത
இ.இ.பி. ரோம்,ഇ.ഇ.പി. ROM
சின்னச் சமன்பாடு,ഐക്കണൽ സമവാക്യം
தலைகீழ் கொள்ளளவு,വിപരീത കപ്പാസിറ്റൻസ്
மின் அடுக்கு,ഇ-പാളി
மின்சாரம்,വൈദ്യുത പ്രവാഹം
மின்சார புலம்,വൈദ്യുത മണ്ഡലം
மின்சார புல தீவிரம்,ഇലക്ട്രിക് ഫീൽഡ് തീവ്രത
மின்னோட்டக் கோடுகள்,വൈദ്യുത പ്രവാഹ ലൈനുകൾ
மின்சார திறன்,വൈദ്യുത സാധ്യത
மின்கசிவு,വൈദ്യുതാഘാതം
மின் சாலிடர்,ഇലക്ട്രോ-സോൾഡർ
மின்சார அலை,വൈദ്യുത തരംഗം
மின் நீளம்,വൈദ്യുത ദൈർഘ്യം
மின் சக்தி,വൈദ്യുത ശക്തി
மின்சாரம்,വൈദ്യുതി
ஈசிஜி,ഇ.സി.ജി
மின்சார டைனமோ மீட்டர்,ഇലക്ട്രിക് ഡൈനാമോ മീറ്റർ
மின்முனை,ഇലക്ട്രോഡ്
மின்னோட்டம்,ഇലക്ട്രോഡ് കറന്റ്
மின் ஒளிர்வு,വൈദ്യുത പ്രകാശം
மின் ஒளிரும் காட்சி,ഇലക്ട്രോലൂമിനസെന്റ് ഡിസ്പ്ലേ
கால்வனிக் தனிமைப்படுத்தல்,ഗാൽവാനിക് ഒറ്റപ്പെടൽ
எலக்ட்ரோலைட்,ഇലക്ട്രോലൈറ്റ്
மின்னாற்பகுப்பு மின்தேக்கி,ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ
மின்னாற்பகுப்பு மின்தேக்கி,ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ
மின்காந்தம்,വൈദ്യുതകാന്തികം
மின்காந்த ஆற்றல்,വൈദ്യുതകാന്തിക ഊർജ്ജം
மின்காந்த தூண்டல்,വൈദ്യുതകാന്തിക ഇൻഡക്ഷൻ
"மின்காந்த குறுக்கீடு, EMI","വൈദ്യുതകാന്തിക ഇടപെടൽ, ഇഎംഐ"
மின்காந்த நிறமாலை,വൈദ്യുതകാന്തിക സ്പെക്ട്രം
மின்காந்த அலை,വൈദ്യുതകാന്തിക തരംഗം
மின்காந்தவியல்,വൈദ്യുതകാന്തികത
எலக்ட்ரோ மெக்கானிக்கல் வடிகட்டி,ഇലക്ട്രോ മെക്കാനിക്കൽ ഫിൽട്ടർ
எலக்ட்ரோமீட்டர்,ഇലക്ട്രോമീറ്റർ
மின்னோட்ட விசை,ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്
எதிர் மின்னணு,ഇലക്ട്രോൺ
எலக்ட்ரான் கற்றை,ഇലക്ട്രോൺ ബീം
எலக்ட்ரான் சார்ஜ்,ഇലക്ട്രോൺ ചാർജ്
எலக்ட்ரான் உமிழ்வு,ഇലക്ട്രോൺ ഉദ്വമനം
எலக்ட்ரான் ஓட்டம்,ഇലക്ട്രോൺ ഒഴുക്ക്
எலக்ட்ரான் வாயு,ഇലക്ട്രോൺ വാതകം
எலக்ட்ரான் சாதனம்,ഇലക്ട്രോൺ ഉപകരണം
எலக்ட்ரான் துளை ஜோடி,ഇലക്ട്രോൺ ദ്വാര ജോഡി
எலக்ட்ரான் நுண்ணோக்கி,ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ്
எலக்ட்ரான் சுற்றுப்பாதை,ഇലക്ട്രോൺ പരിക്രമണം
எலக்ட்ரான் ஷெல்,ഇലക്ട്രോൺ ഷെൽ
எலக்ட்ரான் வோல்ட்,ഇലക്ട്രോൺ വോൾട്ട്
எலக்ட்ரான் அலை குழாய்,ഇലക്ട്രോൺ വേവ് ട്യൂബ്
மின்னணு கட்டணம்,ഇലക്ട്രോണിക് ചാർജ്
மின்னணு தரவு அழுத்தம்,ഇലക്ട്രോണിക് ഡാറ്റ സമ്മർദ്ദം
மின்னணு தரவு செயலாக்கம்,ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്
மின்னணு விசை,ഇലക്ട്രോണിക് കീ
மின்னணு அஞ்சல் (மின்னஞ்சல்),ഇലക്ട്രോണിക് മെയിൽ (ഇ-മെയിൽ)
மின்னணு நிறை,ഇലക്ട്രോണിക് പിണ്ഡം
மின்னணு எண்,ഇലക്ട്രോണിക് സംഖ്യാശാസ്ത്രം
மின்னணு மாறுதல்,ഇലക്ട്രോണിക് സ്വിച്ചിംഗ്
மின்னணு மின்னழுத்தமானி,ഇലക്ട്രോണിക് വോൾട്ട്മീറ്റർ
மின்னணு முறையில் டியூன் செய்யப்பட்ட ரிசீவர்,ഇലക്ട്രോണിക് ട്യൂൺ ചെയ്ത റിസീവർ
மின்னணு தொழில் சங்கம்,ഇലക്ട്രോണിക്സ് വ്യവസായ അസോസിയേഷൻ
மின்முலாம் பூசுதல்,ഇലക്ട്രോപ്ലേറ്റിംഗ്
மின்னோக்கி,ഇലക്ട്രോസ്കോപ്പ്
மின்காந்தவியல்,വൈദ്യുതകാന്തികത
மின்னியல் ஃப்ளக்ஸ்,ഇലക്ട്രോസ്റ്റാറ്റിക് ഫ്ലക്സ്
மின்னியல் பாதுகாப்பு,ഇലക്ട്രോസ്റ്റാറ്റിക് പ്രിസർവേറ്റീവ്
உறுப்பு,ഘടകം
மேம்படுத்தல்,നവീകരിക്കുക
முன்னேற்றக் கோணம்,പുരോഗതി ആംഗിൾ
நீள்வட்ட பிரதிபலிப்பான்,ദീർഘവൃത്താകൃതിയിലുള്ള പ്രതിഫലനം
நீள்வட்ட வடிகட்டி,ദീർഘവൃത്താകൃതിയിലുള്ള ഫിൽട്ടർ
நீள்வட்ட துருவம்,ദീർഘവൃത്താകൃതിയിലുള്ള ധ്രുവം
உட்பொதிக்கப்பட்ட அமைப்பு,എംബഡഡ് സിസ്റ്റം
abssidic குறியீடு,അബ്സിഡിക് കോഡ്
உமிழ்ப்பான்,എമിറ്റർ
உமிழ்ப்பான் நோக்குநிலை கட்டமைப்பு,എമിറ്റർ ഓറിയന്റേഷൻ കോൺഫിഗറേഷൻ
உமிழ்ப்பான் பைபாஸ் மின்தேக்கி,എമിറ്റർ ബൈപാസ് കപ്പാസിറ്റർ
உமிழும் பண்புகள்,എമിറ്റിംഗ് സവിശേഷതകൾ
உமிழ்ப்பான் இணைந்த பெருக்கி,എമിറ്റർ കപ്പിൾഡ് ആംപ്ലിഫയർ
உமிழ்ப்பான் பரவல்,എമിറ്റർ ഡിഫ്യൂഷൻ
உமிழ்ப்பான் பின்னிணைப்பு,എമിറ്റർ ട്രെയിലിംഗ്
உமிழ்ப்பான் மின்தடை,എമിറ്റർ റെസിസ്റ്റർ
உமிழ்ப்பான் நிலைப்படுத்தப்பட்ட நோக்குநிலை கட்டமைப்பு,എമിറ്റർ സ്ഥിരതയുള്ള ഓറിയന്റേഷൻ കോൺഫിഗറേഷൻ
உமிழ்ப்பான் அடிப்படை சந்திப்பு,എമിറ്റർ ബേസ് ജംഗ്ഷൻ
"உமிழ்ப்பான் இணைந்த தர்க்கம், ECL","എമിറ്റർ കപ്പിൾഡ് ലോജിക്, ECL"
இயந்திரமயமாக்கப்பட்டது,യന്ത്രവത്കൃതം
செயல்படுத்த,പ്രാപ്തമാക്കുക
அடைப்பு,എൻക്യാപ്സുലേഷൻ
கொடித்ரா,കൊടിത്ര
குறியாக்கம்,എൻക്രിപ്ഷൻ
வட்ட ஆதாயம்,വൃത്താകൃതിയിലുള്ള നേട്ടം
மாற்றம்,പരിവർത്തനം
அமைப்பு ரீதியான,വ്യവസ്ഥാപിത
வட்ட இடப்பெயர்ச்சி,വൃത്താകൃതിയിലുള്ള സ്ഥാനചലനം
நீளமான ஆண்டெனா,രേഖാംശ ആന്റിന
நீளமான வரிசை,രേഖാംശ ശ്രേണി
ஆற்றல்,ഊർജ്ജം
ஆற்றல் பட்டை,ഊർജ്ജ ബാർ
பட்டை இடைவெளியை,ബാൻഡ് വിടവ്
ஆற்றல் நிலை,ഊർജ്ജ നില
ஆற்றல் நிலை வரைபடம்,ഊർജ്ജ നില ഡയഗ്രം
மேம்படுத்தப்பட்ட விரிவாக்கப்பட்ட நிறை விவரக்குறிப்பு,മെച്ചപ്പെടുത്തിയ വിപുലീകരിച്ച മാസ് സ്പെസിഫിക്കേഷൻ
அதிகரிக்கப்பட்ட கட்டுரைப் பதிவாளர்,ഇൻക്രിമെന്റഡ് ആർട്ടിക്കിൾ രജിസ്ട്രാർ
வளர்ச்சி,വളർച്ച
வளர்ச்சி முறை,വളർച്ച പാറ്റേൺ
மேம்படுத்தப்பட்ட Mosfet,മെച്ചപ്പെടുത്തിയ മോസ്ഫെറ്റ്
என்ட்ரோபி,എൻട്രോപ്പി
உறை demodulator,envelop demodulator
சூழல்,പരിസ്ഥിതി
"எபிடாக்ஸி வளர்ச்சி, ஏறுமுக வளர்ச்சி","epitaxy വളർച്ച, ആരോഹണ വളർച്ച"
"எபிட்ராசியல் அடுக்கு, ஏறுவரிசை அடுக்கு","epitracheal പാളി, ആരോഹണ പാളി"
"எபிடாக்ஸி, மேலெழுதுதல்","എപ്പിറ്റാക്സി, അസാധുവാക്കൽ"
எபோக்சி-ஃபைபர் கண்ணாடி நிலை,എപ്പോക്സി-ഫൈബർ ഗ്ലാസ് ലെവൽ
EP-ROM,EP-ROM
எப்சிலான்,എപ്സിലോൺ
சமப்படுத்துதல்,സമനില
சமநிலை சுற்று,സമനില സർക്യൂട്ട്
சமத்துவம்,സമത്വം
சமன்பாடு,സമവാക്യം
சமநிலை வடிகட்டி,സമനില ഫിൽട്ടർ
சமன்பாடு,സമവാക്യം
பூமத்திய ரேகை விமானம்,ഭൂമധ്യരേഖാ തലം
ஐசோபோடென்ஷியல் கோடு,ഐസോപൊട്ടൻഷ്യൽ ലൈൻ
equipotential பக்கம்,equipotential പേജ്
சமமான சுற்று,തുല്യമായ സർക്യൂട്ട്
சமமான உள்ளீடு இரைச்சல் ஜெனரேட்டர்,തുല്യമായ ഇൻപുട്ട് നോയ്സ് ജനറേറ്റർ
சமமான உள்ளீடு இரைச்சல் எதிர்ப்பு,തുല്യമായ ഇൻപുട്ട് ശബ്ദ പ്രതിരോധം
சமமான ஐசோடோபிக் கதிர்வீச்சு சக்தி,തുല്യമായ ഐസോടോപ്പിക് റേഡിയേറ്റഡ് പവർ
அழி,ഇല്ലാതാക്കുക
ஆற்றல் செயல்முறை,ഊർജ്ജ പ്രക്രിയ
பிழை கட்டுப்பாட்டு குறியீட்டு முறை,പിശക് നിയന്ത്രണ കോഡിംഗ്
பிழை திருத்தம் குறியீடு,പിശക് തിരുത്തൽ കോഡ്
பிழை கண்டறிதல் குறியீடு,പിശക് കണ്ടെത്തൽ കോഡ്
பிழை கையாளுதல்,പിശക് കൈകാര്യം ചെയ്യൽ
பிழை விகிதம்,പിശക് നിരക്ക്
பிழை மின்னழுத்தம்,പിശക് വോൾട്ടേജ്
பிழை பெருக்கி,പിശക് ആംപ്ലിഫയർ
இசக்கி டையோடு,ഇസക്കി ഡയോഡ്
பொறித்தல்,കൊത്തുപണി
ஈதர்நெட்,ഇഥർനെറ്റ്
யூலரின் தேற்றம்,യൂലറുടെ സിദ്ധാന്തം
வீச்சு குறைப்பு முறை,ആംപ്ലിറ്റ്യൂഡ് റിഡക്ഷൻ മോഡ്
ஆவியாதல் செயல்முறை,ബാഷ്പീകരണ പ്രക്രിയ
மின் திசையன்,ഇ-വെക്റ്റർ
சமத்துவம்,തുല്യത
விதிவிலக்கு கையாளுதல்,ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ
கூடுதல் இரைச்சல் விகிதம்,അധിക ശബ്ദ അനുപാതം
மூன்று குறியீடு,ട്രിപ്പിൾ കോഡ്
தூண்டுதல் அட்டவணை,ഉത്തേജക പട്ടിക
எதிரொலி XOR வாயில்,echo XOR ഗേറ്റ്
செயல்படுத்தும் மென்பொருள்,എക്സിക്യൂഷൻ സോഫ്റ്റ്വെയർ
மரணதண்டனை நகர்வு,നിർവ്വഹണ നീക്കം
செயல்படுத்தும் நேரம்,നിർവ്വഹണ സമയം
பிரத்தியேக நார் கேட்,എക്സ്ക്ലൂസീവ് നോർ ഗേറ്റ്
ஒளிபரப்பாளர்,പ്രക്ഷേപകൻ
அதிவேக சிதைவு,എക്സ്പോണൻഷ്യൽ ശോഷണം
அதிவேக டையோடு,എക്സ്പോണൻഷ്യൽ ഡയോഡ്
அதிவேக ஃபோரியர் தொடர்,എക്‌സ്‌പോണൻഷ്യൽ ഫോറിയർ സീരീസ്
அதிவேக செயல்பாடு,എക്‌സ്‌പോണൻഷ്യൽ ഫംഗ്‌ഷൻ
வெளிப்புற அதிர்வெண் எதிர்ப்பு,ബാഹ്യ ആവൃത്തി പ്രതിരോധം
மிக அதிக அதிர்வெண்,വളരെ ഉയർന്ന ആവൃത്തി
உயர் திறன்,ഉയർന്ന സാധ്യത
மிகக் குறுகிய அதிர்வெண்,വളരെ ചെറിയ ആവൃത്തി
கடத்தாத குறைக்கடத்தி,അഭേദ്യമായ അർദ്ധചാലകം
திறந்த கோப்பு,ഫയൽ തുറക്കുക
குறைக்கடத்தி உற்பத்தி,അർദ്ധചാലക നിർമ്മാണം
ஃபேப்ரி பெரோ ரெசனேட்டர்,ഫാബ്രി പെറോ റെസൊണേറ്റർ
குழு,പാനൽ
பெருக்கி,ഗുണനം
காரணியான,ഘടകാംശം
லாகுனா,മന്ത്രം
தணிவு,ശോഷണം
தணிவு,ശോഷണം
ஃபாஹி ஒருதலைப்பட்ச ஊடுருவல் அளவிடுபவர்,ഫാഹി ഏകപക്ഷീയമായ പെർമബിലിറ്റി മെഷറർ
தோல்வி,പരാജയം
தோல்வி முறை,പരാജയ മോഡ്
தோல்வி விகிதம்,പരാജയതോത്
சிகப்பு குழந்தை செமிகண்டக்டர்,ഫെയർ ചൈൽഡ് സെമികണ്ടക്ടർ
வீழ்ச்சி காலம்,വീഴ്ച കാലയളവ്
பதி கலாட் கோர்,പതി കാലാട് കോർ
பேட் கோர்,പാറ്റ് കോർ
சரிவு,തകർച്ച
பொய்,തെറ്റായ
மடித்த காகிதம்,മടക്കിയ കടലാസ്
உள்ளீடு,ഇൻപുട്ട്
வெளியீட்டு எண்,ഇഷ്യൂ നമ്പർ
ஃபாரட்,ഫറാദ്
ஃபாரடே விளைவு,ഫാരഡേ പ്രഭാവം
ஃபாரடே சுழற்சி,ഫാരഡേ റൊട്ടേഷൻ
ஃபாரடே திரை,ഫാരഡേ സ്ക്രീൻ
ஃபாரடே மாறிலி,ഫാരഡേ സ്ഥിരാങ്കം
ஃபாரடேயின் சட்டம்,ഫാരഡെയുടെ നിയമം
பிரதி,പകർപ്പ്
பிரதி பெறுபவர்,റെപ്ലിക്ക റിസീവർ
பிரதி தொடர்பாளர்,റെപ്ലിക്ക കമ്മ്യൂണിക്കേറ്റർ
பிரதி,പകർപ്പ്
பிரதி சமிக்ஞை,റെപ്ലിക്കേഷൻ സിഗ്നൽ
கூர்மையான கோர்,മൂർച്ചയുള്ള കാമ്പ്
விரைவான நான்கு உருமாற்றம்,ദ്രുത ഫോറിയർ പരിവർത്തനം
கப்பல் ரசீது டிங்காரி,കപ്പൽ രസീത് ഡിങ്കരി
கோப்பு ஒதுக்கீடு அட்டவணை,ഫയൽ അലോക്കേഷൻ ഷെഡ്യൂൾ
கொடிய பிழை,മാരകമായ തെറ്റ്
பெற்றோர் கோப்பு,പാരന്റ് ഫയൽ
உள்ளீடு,ഇൻപുട്ട്
"தவறு, தவறு","തെറ്റ്, തെറ്റ്"
தவறு பகுப்பாய்வு,തെറ്റ് വിശകലനം
தவறு மதிப்பீடு,തെറ്റ് റേറ്റിംഗ്
தவறு உள்ளூர்மயமாக்கல்,തെറ്റായ പ്രാദേശികവൽക്കരണം
உள்ளூர் பாலத்தின் தவறு,പ്രാദേശിക പാലത്തിന്റെ തകരാർ
தவறு வடிகட்டி மாற்று,തെറ്റായ ഫിൽട്ടർ ടോഗിൾ ചെയ്യുക
வீழ்ச்சி சகிப்புத்தன்மை,വീഴ്ച സഹിഷ്ണുത
ஃபேனோவின் அல்காரிதம்,ഫാനോയുടെ അൽഗോരിതം
வெளியீட்டு எண்,ഇഷ്യൂ നമ്പർ
வெளியீடு எண் மரம்,ഇഷ്യൂ നമ്പർ ട്രീ
