Malayalam,Tamil
1. കൃഷി 2. കൃഷി 3. വളർത്തൽ,1. சாகுபடி 2. சாகுபடி 3. வளர்ப்பு
1.വിഭവം 2.തയ്യാറെടുപ്പ്,1.வளம் 2.தயாரிப்பு
1.കുന്തളൻ 2.കുഞ്ചോൻ,1.குந்தலன் 2.குஞ்சன்
ഭാവം,தோரணை
1. പുറംതൊലി 2. പുറംതൊലി,1. மேல்தோல் 2. க்யூட்டிகல்
1. പേന 2. മുറിക്കൽ 3. മുറിക്കൽ 4. മുറിക്കൽ 5. മുറിക്കൽ,1. பேனா 2. வெட்டுதல் 3. வெட்டுதல் 4. வெட்டுதல் 5. வெட்டுதல்
1. വിര കോർപ്പസ് 2. സിസ്റ്റ് 3. സിസ്റ്റ് 4. വികലമായ മുഴ 5. നിയോപ്ലാസം,1. புழு கார்பஸ் 2. நீர்க்கட்டி 3. நீர்க்கட்டி 4. சிதைந்த கட்டி 5. நியோபிளாசம்
സൈറ്റോക്രോം,சைட்டோக்ரோம்
സെൽ കപ്ലിംഗ്,செல் இணைப்பு
കോശ പുനരുൽപാദനം,செல் இனப்பெருக்கம்
സെൽ ജനിതകശാസ്ത്രം,செல் மரபியல்
സൈറ്റോപ്ലാസ്മിക് ഡിവിഷൻ,சைட்டோபிளாஸ்மிக் பிரிவு
സെൽ ബയോളജി,உயிரணு உயிரியல்
സെൽ ലിസിസ്,செல் சிதைவு
1. സൈറ്റോമിയർ 2. സെൽ സെഗ്മെന്റേഷൻ,1. சைட்டோமியர் 2. செல் பிரிவு
സൈറ്റോപ്ലാസം,சைட்டோபிளாசம்
1. ഡയറി 2. ഡയറി,1. பால்பண்ணை 2. பால்பண்ணை
ക്ഷീര വ്യവസായം,பால் தொழில்
1. ഡാം 2. ബ്രീഡർ,1. அணை 2. வளர்ப்பவர்
ദിവസം സമ്പൂർണ്ണ പ്ലാന്റ്,நாள் முழுமையான தாவரம்
പൂവിടുമ്പോൾ ദിവസം,பூக்கும் மறுநாள்
മുഴുവൻ പൂവിടുമ്പോൾ ഒരു ദിവസം,முழு பூக்கும் மறுநாள்
കാര്യക്ഷമതയില്ലായ്മ,திறமையின்மை
ഡീകാൽസിഫിക്കേഷൻ,சுண்ணாம்பு நீக்கம்
1. ഡിസ്ലോഡ്ജ് 2. ഡിസ്ലോഡ്ജ്,1. அப்புறப்படுத்து 2. அப்புறப்படுத்து
ക്ഷയം,சிதைவு
ഇലപൊഴിയും,இலையுதிர்
1. ദശാംശം 2. ദശാംശം,1. தசமம் 2. தசம
അപകർഷത,தாழ்வு மனப்பான்மை
അനുരൻ (മണ്ണ്),அனுரன் (மண்)
വിപുഷ്പൻ,விபுஷ்பன்
ബില്ലിംഗ്,பில்லிங்
വനനശീകരണം,காடழிப்பு
അപമാനം,அவமானம்
തരംതാഴ്ത്തൽ,சீரழிவு
ഭാഗം ദിവസം,பகுதி நாள்
1. അളവ് 2. ഭാഗം,1. அளவு 2. பகுதி
അപചയം,விலகல்
തൊണ്ട നീക്കം,உமி அகற்றுதல்
തൊണ്ട നീക്കം,உமி அகற்றுதல்
നിർജ്ജലീകരണം,நீரிழப்பு
ജലരഹിതമായ,நீரற்ற
ആവശ്യം,கோரிக்கை
1. ഡീനാറ്ററേഷൻ 2. ഗുണനം,1. டினாட்டரேஷன் 2. பெருக்கல்
അപകീർത്തിപ്പെടുത്തൽ,கண்டனம்
1. നിക്ഷേപം (മണ്ണ്) 2. നിക്ഷേപം (സാമ്പത്തികശാസ്ത്രം),1. வைப்பு (மண்) 2. வைப்பு (பொருளாதாரம்)
നിക്ഷേപം,வைப்பு
1. മൂല്യത്തകർച്ച 2. മൂല്യത്തകർച്ച,1. தேய்மானம் 2. தேய்மானம்
ഉപ്പുനീക്കം,உப்புநீக்கம்
1. വെള്ളം ഉണക്കൽ 2. നിർജ്ജലീകരണം,1. நீர் உலர்த்துதல் 2. நீரிழப்பு
1. ഡിസൈൻ 2. ഡിസൈൻ,1. வடிவமைப்பு 2. வடிவமைப்பு
വരണ്ട,உலர்
കേർണൽ നീക്കം,கர்னல் அகற்றுதல்
ഡി-ഇന്റർകലേഷൻ,இடைக்கணிப்பு
സംയോജനം,இணைத்தல்
1. ആൺ മഞ്ജരി വേർതിരിച്ചെടുക്കൽ (ചോളം) 2. ബല്ലാർ വേർതിരിച്ചെടുക്കൽ,1. ஆண் மஞ்சரி பிரித்தெடுத்தல் (சோளம்) 2. பல்லார் பிரித்தெடுத்தல்
ബല്ലാർ അല്ലെങ്കിൽ കുന്ദൻ മുറിക്കൽ,பல்லார் அல்லது குந்தன் வெட்டுதல்
നിർണ്ണയിക്കുന്നയാൾ,தீர்மானிப்பவர்
മൂല്യച്യുതി,மதிப்பிழப்பு
സസ്യഭക്ഷണം,தாவரங்களை நீக்கும்
വ്യതിയാനം,விலகல்
ഇരട്ടി,இரட்டை
രോഗനിർണയം,நோய் கண்டறிதல்
വ്യത്യസ്ത പക്വത,வெவ்வேறு முதிர்ச்சி
വിഭജനം,பிளவு
1. ഡൈക്കോട്ടിലിഡൺ 2. ഡൈക്കോട്ടിലിഡൺ (വിത്ത്),1. டைகோடைலிடன் 2. டைகோடைலிடன் (விதை)
പുറം രോഗം,முதுகு நோய்
1. ഡിഫ്യൂഷൻ 2. ഡിഫ്യൂഷൻ,1. பரவல் 2. பரவல்
ദഹനക്ഷമത,செரிமானம்
ഡൈഹൈബ്രിഡ്,இருகலப்பின
1. ഡാം 2. ഡ്രെയിൻ 3. കുടുംബം,1. அணை 2. வாய்க்கால் 3. குடும்பம்
തുച്ഛമായ,அற்ப
1. ഏകഭാര്യ 2. ഏകഭാര്യ,1. தனிக்குடித்தனம் 2. ஒருதார மணம்
ഡിപ്ലോയിഡ്,டிப்ளாய்டு
1. ഡിപ്ലോയിഡ് 2. ഡിപ്ലോയിഡ്,1. டிப்ளாய்டு 2. டிப்ளாய்டு
ദ്വിധ്രുവം,இருமுனை
1. വേർതിരിച്ചെടുക്കൽ 2. ബഡ് നീക്കം,1. பிரித்தெடுத்தல் 2. மொட்டு அகற்றுதல்
1. പ്ലോ പ്ലോവിംഗ് 2. സ്പിന്നിംഗ്,1. கலப்பை உழுதல் 2. நூற்பு
കിഴിവ്,தள்ளுபடி
അണുനശീകരണം,கிருமி நீக்கம்
1. ഡിസ്പർഷൻ 2. ചിതറിക്കൽ,1. சிதறல் 2. சிதறல்
1.ചിതറിക്കൽ 2.വ്യതിയാനം,1. சிதறல் 2. மாறுபாடு
വൈവിധ്യവൽക്കരണം,பல்வகைப்படுத்தல்
വൈവിധ്യമാർന്ന കൃഷി,பல்வகைப்பட்ட விவசாயம்
ഡിഎൻഎ ഘട്ടം,டிஎன்ஏ படி
ഡിഎൻഎ റിസീവർ,டிஎன்ஏ பெறுபவர்
ഡോക്ക് വാടകയ്ക്ക്,கப்பல்துறை வாடகை
ഫലപ്രദമായ,பயனுள்ள
സുഷുപ്തി,செயலற்ற நிலை
1. അളവ് 2. അളവ് 3. അളവ്,1. அளவு 2. அளவு 3. அளவு
ഇരട്ട സിഗ്മോയിഡ് കർവ്,இரட்டை சிக்மாய்டு வளைவு
1. കാറ്റ് 2. നീട്ടുക,1. புயல் 2. நீட்சி
1. എക്‌സ്‌ഹോസ്റ്റ് ഡ്രെയിൻ 2. മലിനജലം,1. வெளியேற்ற வடிகால் 2. கழிவுநீர்
ഡ്രെയിനേജ്,வடிகால்
ട്രാക്ഷൻ,இழுவை
1. മരുന്ന് കൊടുക്കുക 2. നനയ്ക്കുക,1. மருந்து கொடு 2. நனை
സൗന്ദര്യവർദ്ധക വസ്തുക്കൾ (വിത്തുകൾ),அழகுசாதனப் பொருட்கள் (விதைகள்)
1. ആഗർ 2. ആഴം കുറഞ്ഞ തകരാർ 3. ഡ്രിൽ 4. ആഗർ,1. ஆகர் 2. ஆழமற்ற தவறு 3. துளை 4. துருப்பு
1. ദ്വാരം 2. ഡ്രിൽ 3. ഡ്രിൽ,1. துளை 2. துளை 3. துளை
1. ഡ്രില്ലിംഗ് 2. ഡ്രിൽ ഉപയോഗിച്ച് വിതയ്ക്കൽ 3. ഡ്രിൽ ഉപയോഗിച്ച് ഒഴിക്കുക,1. துளையிடுதல் 2. துரப்பணம் மூலம் விதைத்தல் 3. துரப்பணம் மூலம் ஊற்றுதல்
ഡ്രിപ്പ് ഇറിഗേഷൻ,சொட்டு நீர் பாசனம்
ഉണങ്ങിയ കൃഷി,உலர் விவசாயம்
1.പൊടി 2.ബുക്നെ,1.தூசி 2.புக்னி
1. ഡസ്റ്റർ 2. സ്കാറ്ററർ,1. டஸ்டர் 2. சிதறல்
തളിക്കാൻ,தெளிக்க
1. വാമനൻ 2. വാമനൻ,1. குள்ளன் 2. வாமனன்
വാമന പിരമിഡ്,வாமன பிரமிட்
വാമിനി ഭവൻ,வாமினி பவன்
പരിസ്ഥിതി ശാസ്ത്രം,சூழலியல்
ഇക്കണോമെട്രിക്സ്,பொருளாதார அளவியல்
സാമ്പത്തിക കാര്യക്ഷമത,பொருளாதார திறன்
സാഹചര്യ തരം,சூழ்நிலை வகை
അധിക-സ്ട്രാറ്റിഫൈഡ്,கூடுதல் அடுக்கு
മൃദുവായ,மென்மையான
മണ്ണ് ശാസ്ത്രം,மண் அறிவியல்
1. ബ്രിഡ്ജിംഗ് 2. എഡ്ജിംഗ് 3. സ്ട്രാൻഡ് ക്ലോഷർ,1. பாலம் 2. விளிம்பு 3. இழை மூடல்
ഭക്ഷണ ഭാഗം,உணவு பகுதி
ഡിമാൻഡിന്റെ ഇലാസ്തികത,தேவை நெகிழ்ச்சி
ഉത്പാദന ഇലാസ്തികത,உற்பத்தி நெகிழ்ச்சி
വൈദ്യുതവിശ്ലേഷണം,மின்னாற்பகுப்பு
ഇലക്ട്രോഫോറെസിസ്,எலக்ட்ரோபோரேசிஸ்
ആവിയായി,ஆவியாதல்
1. ശിരഛേദം 2. വന്ധ്യംകരണം 3. ശിരഛേദം 4. വന്ധ്യംകരണം,1. சிரச்சேதம் 2. பிடிப்பவர் 3. தலை துண்டிப்பவர் 4. ஸ்டெரிலைசர்
1. വീർ ബാൻഡി 2. സ്ട്രോബണ്ടി,1. வெயிர் பாண்டி 2. ஸ்ட்ராபாண்டி
ഭ്രൂണം,கரு
1. ഭ്രൂണശാസ്ത്രം 2. ഭൗതികശാസ്ത്രം,1. கருவியல் 2. இயற்பியல்
1. പുറത്തുകടക്കുക 2. പുറത്തുകടക്കുക,1. வெளியேறு 2. வெளியேறு
എമൽസിഫയർ,குழம்பாக்கி
അന്തർജനകമായ,உட்புறம்
ഇൻട്രാ പോയിന്റ് ഡിവിഷൻ,உள்-புள்ளி பிரிவு
ഇൻട്രാ-പാരാസിറ്റിക്,உள் ஒட்டுண்ணி
എൻഡോസ്പേം,எண்டோஸ்பெர்ம்
എന്റർപ്രൈസ്,நிறுவன
കീടശാസ്ത്രം,பூச்சியியல்
പരിസ്ഥിതി,சூழல்
1. എൻസൈം 2. എൻസൈം,1. என்சைம் 2. என்சைம்
ക്ലസ്റ്റർ ഗ്രാഫ്റ്റിംഗ്,கொத்து ஒட்டுதல்
1. എപ്പിഫൈറ്റ് 2. എപ്പിഫൈറ്റ്,1. எபிஃபைட் 2. எபிஃபைட்
ഇക്വിറ്റി,பங்கு
ഉന്മൂലനം,நீக்குதல்
അവശ്യ പോഷകങ്ങൾ,அத்தியாவசிய ஊட்டச்சத்துக்கள்
1. അളവ് 2. ജമ്പ് 3. വിലയിരുത്തൽ,1. அளவீடு 2. தாவி 3. மதிப்பீடு
സൂക്ഷ്മത,நேர்த்தியான
സുജനിക്,சுஜன்னிக்
മൂല്യനിർണ്ണയം,மதிப்பீடு
സ്റ്റീം ഗേജ്,நீராவி மானி
ബാഷ്പീകരണ പ്രചോദനം,ஆவியாதல்
ശാശ്വത വിപ്ലവം,நித்திய புரட்சி
1. നിത്യഹരിതം 2. നിത്യഹരിതം,1. evergreen 2. evergreen
വികസനം,வளர்ச்சி
വിച്ഛേദിക്കുക,துண்டிக்கப்பட்டது
പരീക്ഷയ് (ഫെർട്ടിലിറ്റി),பரீக்ஷய் (கருவுறுதல்)
ചൂഷണം,சுரண்டல்
1. പര്യവേക്ഷണം 2. പര്യവേക്ഷണം,1. ஆய்வு 2. ஆய்வு
1. എക്സ്ട്രൂഷൻ 2. എമിഷൻ,1. வெளியேற்றம் 2. உமிழ்வு
കണ്ണ്,கண்
1. ഘടകം 2. ഘടകം 3. ഘടകം 4. റിസോഴ്സ്,1. காரணி 2. கூறு 3. காரணி 4. வளம்
ഘടകം ഉത്പാദനക്ഷമത,காரணி உற்பத்தித்திறன்
വ്യാപാരിയുടെ കിഴിവ്,வர்த்தகர் தள்ளுபடி
ഫാക്‌ടോറിയൽ ബ്ലോക്ക് ഡിസൈൻ,காரணி தொகுதி வடிவமைப்பு
ബദൽ,மாற்று
1. പട്ടി 2. പലിഹാർ,1. பட்டி 2. பலிஹார்
മൊത്തത്തിലുള്ള,மொத்த
ഫീൽഡ് മൂല്യനിർണ്ണയം,கள மதிப்பீடு
കാർഷിക ബജറ്റിംഗ്,பண்ணை பட்ஜெட்
കാർഷിക ബിസിനസ്സ്,விவசாய வணிகம்
ഫീൽഡ് ആസൂത്രണം,கள திட்டமிடல்
1. കർഷകൻ 2. കർഷകൻ,1. விவசாயி 2. விவசாயி
1. കൃഷി 2. കൃഷി,1. விவசாயம் 2. விவசாயம்
കൂട്ടിയിടി,மோதல்
ഒന്നിലധികം പ്രജനനം,பல இனப்பெருக்கம்
അഴുകൽ,நொதித்தல்
ഫെർട്ടിലിറ്റി,கருவுறுதல்
വളം,உரம்
വളം ഉപയോഗം കാര്യക്ഷമത,உர பயன்பாடு திறன்
നാരുകളുള്ള,நார்ச்சத்து
1. ഫാം 2. ഏരിയ 3. സ്ഥലം,1. பண்ணை 2. பகுதி 3. இடம்
മണ്ണ് വെള്ളം പിടിക്കൽ,மண் நீர் பிடித்து
ഫീൽഡ് പ്രദർശനം,கள ஆர்ப்பாட்டம்
1. ഇമ്മൊബിലൈസേഷൻ 2. ഫിക്സേഷൻ 3. ഫിക്സേഷൻ,1. அசையாமை 2. ஃபிக்சேஷன் 3. ஃபிக்சேஷன்
1. വെള്ളപ്പൊക്കം 2. ഇംപ്രെഗ്നേഷൻ,1. ஊடுருவல் 2. செறிவூட்டல்
ഒഴുക്ക് ഡയഗ്രം,ஓட்ட வரைபடம்
ഭക്ഷണ മൂല്യം,உணவு மதிப்பு
കാലിത്തീറ്റ,தீவனம்
പ്രവചനം,முன்னறிவிப்பு
വനം,காடு
വനവൽക്കരണം,காடு வளர்ப்பு
1. ടാഡ്പാർൺ 2. ഫോം,1. டாட்பார்ன் 2. படிவம்
മഞ്ഞ് പ്രതിരോധം,உறைபனி எதிர்ப்பு
1. പാലാ 2. ബ്ലൈറ്റ്,1. பாலா 2. ப்ளைட்
1. മരവിച്ച 2. മരവിച്ച,1. உறைந்த 2. உறைந்த
പ്രവർത്തനം,செயல்பாடு
1. ഫ്രൂട്ട് ഫാൾ 2. ഫ്രൂട്ട് ഫാൾ,1. பழம் வீழ்ச்சி 2. பழம் வீழ்ச்சி
ഫലമായിത്തീരുന്നു,பழங்கள் ஆக
1. ഫ്യൂമിഗേഷൻ 2. ഫ്യൂമിഗേഷൻ,1. புகைத்தல் 2. புகைத்தல்
കുമിൾനാശിനി,பூஞ்சைக் கொல்லி
ആന്റിഫംഗൽ,பூஞ்சை எதிர்ப்பு
കുമിൾ,பூஞ்சை
1. ഖുദ് 2. സീത,1. குத் 2. சீதா
1. ഫ്യൂഷൻ 2. ഫ്യൂഷൻ,1. இணைவு 2. இணைவு
പഞ്ഞി,பருத்தி கம்பளி
രോമമുള്ള,முடிகள் நிறைந்த
1. ട്രീ അൾസർ 2. പിടിക,1. மரப்புண் 2. பிடிகா
1. ഗേമറ്റുകൾ 2. ഗെയിമറ്റുകൾ,1. கேமட்கள் 2. கேமட்கள்
1. പൂന്തോട്ടം 2. പൂന്തോട്ടം,1. தோட்டம் 2. தோட்டம்
1. പൻസാൽ 2. ഹൈഡ്രോമീറ്റർ,1. பான்சால் 2. ஹைட்ரோமீட்டர்
ജീൻ ശേഖരണം,மரபணு சேகரிப்பு
ജീൻ ടാഗൺ,ஜீன் டேகன்
വംശാവലി,பரம்பரை
ജീൻ മാപ്പ്,மரபணு வரைபடம்
ജനിതകശാസ്ത്രം,மரபியல்
1. ജീനോം 2. സംഗീൻ,1. ஜீனோம் 2. சங்கீன்
സഞ്ജിനി ശേഖരം,சஞ்சினி சேகரிப்பு
ജനിതകശാസ്ത്രം,மரபியல்
ജനിതകരൂപം,மரபணு வகை
1. ജീൻ ഘടന 2. ജീൻ തരം,1. மரபணு அமைப்பு 2. மரபணு வகை
വംശാവലി,பரம்பரை
1. ജനുസ്സ് 2. വംശം,1. பேரினம் 2. பரம்பரை
1. ബീജം 2. ബീജം,1. கிருமி 2. கிருமி
അണുനാശിനി,கிருமி நாசினி
മുളപ്പിക്കൽ,முளைத்தல்
1. ജെർംപ്ലാസ്ം 2. ജെർംപ്ലാസം,1. ஜெர்ம்பிளாசம் 2. ஜெர்ம்பிளாசம்
ഗിബ്ബെറലിക് ആസിഡ്,ஜிபெரெலிக் அமிலம்
പെറുക്കുക,பொறுக்கி
തുഷ്,துஷ்
1. ഗ്ലൂറ്റൻ 2. ഗ്ലൂട്ടണി,1. பசையம் 2. பெருந்தீனி
ഗ്ലൈക്കോളിസിസ്,கிளைகோலிசிஸ்
കൊള്ളാം,நைஸ்
സുവർണ്ണ വിപ്ലവം,பொன் புரட்சி
1. വർഗ്ഗീകരണം 2. വർഗ്ഗീകരണം 3. വർഗ്ഗീകരണം,1. வகைப்பாடு 2. வகைப்பாடு 3. அடுக்குப்படுத்தல்
1. ഒട്ടിച്ച ചെടി 2. പെൻബ്രൽ ചെടി,1. ஒட்டு செடி 2. பெனும்பிரல் செடி
പേന പൊരുത്തമില്ലാത്ത,பேனா சீரற்ற
ഗ്രാന,கிரானா
ഗ്രാനുലേഷൻ,குருணையாக்கம்
പച്ചിലവളം,பச்சை உரம்
ഹരിത വിപ്ലവം,பசுமைப் புரட்சி
വളർച്ചയും വികസനവും,வளர்ச்சி மற்றும் வளர்ச்சி
1. മോണരോഗം,1. ஈறு நோய்
ഭിന്നലിംഗക്കാരൻ,வேற்றுபாலின
1. പ്രകൃതി 2. പ്രകൃതി 3. രൂപഗുണ 4. ഭാവം,1. பிரகிருதி 2. இயல்பு 3. ரூபகுணம் 4. தோற்றம்
1. ഓല 2. കർക്കപ്പട്ട് 3. കർക്ക,1. ஓலா 2. கர்கபட் 3. கர்கா
റോമിൽ വാച്ച്,ரோமில்வாட்ச்
സലൈൻ സിസ്റ്റ്,உப்பு நீர்க்கட்டி
ഹാരോ,ஹாரோ
1. വിളവെടുപ്പ് സൂചിക 2. വിളവെടുപ്പ് സൂചിക,1. அறுவடை குறியீடு 2. அறுவடை குறியீடு
1. വിളവെടുപ്പ് 2. വിളവെടുത്ത വിള 3. പൂർത്തിയായ വിള 4. വിളവ്,1. அறுவடை 2. அறுவடை செய்த பயிர் 3. முடிக்கப்பட்ட பயிர் 4. மகசூல்
1. പറിക്കൽ 2. വിളവെടുപ്പ് 3. പറിക്കൽ,1. பறித்தல் 2. அறுவடை 3. பறித்தல்
1. മുട്ടയിടൽ 2. മുട്ട ശക്തി,1. முட்டை இடுதல் 2. முட்டை படை
ഉണങ്ങിയ പുല്ല്,உலர்ந்த புல்
ഉണങ്ങിയ തീറ്റ,உலர் தீவனம்
ഗഞ്ചി,கஞ்சி
മൂടൽമഞ്ഞ്,மூடுபனி
മൂടൽമഞ്ഞ്,மங்கலான
1. ബാലി 2. സിത്ത 3. മുണ്ടക് 4. ടോപ്പ് 5. തല 6. സിറ,1. பாலி 2. சித்தா 3. முண்டக் 4. மேல் 5. தலை 6. சிரா
തോടിന്റെ അവസാനം,பள்ளத்தின் முடிவு
മുകളിൽ അരിവാൾകൊണ്ടു,மேல் கத்தரித்து
വേലി,வேலி
കസ്റ്റഡി,காவலில்
കുണ്ഡലിനി,குண்டலினி
ഹെമറ്റൈറ്റ്,ஹெமாடைட்
1. സസ്യം 2. സസ്യം,1. மூலிகை 2. மூலிகை
1.ബൊട്ടാണിക്കൽ ശേഖരം 2.ബൊട്ടാണിക്കൽ മ്യൂസിയം,1.தாவரவியல் சேகரிப்பு 2.தாவரவியல் அருங்காட்சியகம்
കളനാശിനി,களைக்கொல்லி
പാരമ്പര്യം,பரம்பரை
പാരമ്പര്യം,பரம்பரை
ബൈസെക്ഷ്വൽ,இருபாலினம்
ഹെറ്ററോക്രോമാറ്റിക്,ஹீட்டோரோக்ரோமடிக்
heterofertilization,பன்முக கருத்தரித்தல்
1. ഹൈബ്രിഡോസ് 2. ഹെറ്ററോസിസ്,1. ஹைபிரிடோஸ் 2. ஹெட்டோரோசிஸ்
സെക്സ്ക്രോമസോമുകൾ,செக்ஸ்க்ரோமோசோம்கள்
വളർത്തി,பராமரிக்கவில்லை
ഹെക്സാഡെസിമൽ,பதினாறுமாதம்
തണുത്ത സുഷുപ്തി,குளிர் உறக்கம்
ഉയർന്ന സാന്ദ്രത നടീൽ,அதிக அடர்த்தி நடவு
1. പിൻഡ്ലക്ക് 2. കുന്ന് (നെല്ല്),1. பிண்டலாக் 2. மலை (நெல்)
ഹിസ്റ്റോഗ്രാം,ஹிஸ்டோகிராம்
ഹൈടെക് ഹോർട്ടികൾച്ചർ,உயர் தொழில்நுட்ப தோட்டக்கலை
1.തൈര് 2. കൂട്,1.தயிர் 2. ஹைவ்
1. കളനിയന്ത്രണം 2. കളനിയന്ത്രണം,1. களையெடுத்தல் 2. களையெடுத்தல்
പിടിക്കുന്നു,வைத்திருக்கும்
സ്വകാര്യ ഫാം,தனியார் பண்ணை
ഹോമിയോസ്റ്റാസിസ്,ஹோமியோஸ்டாஸிஸ்
മാതൃഭൂമി,தாயகம்
ഏകതാനത,ஒருமைப்பாடு
1. ഏകതാനമായ 2. ഏകതാനമായ,1. ஒரே மாதிரியான 2. ஒரே மாதிரியான
സഹതാപം,அனுதாபம்
ഹോമോസൈഗസ്,ஓரினச்சேர்க்கை
1. ഖുറിക്ക 2. ഭക്ഷണ പാത്രം 3. ഹാപ്പർ,1. குர்லிகா 2. உணவுப் பாத்திரம் 3. ஹாப்பர்
1. പാളി 2. ചക്രവാളം,1. அடுக்கு 2. அடிவானம்
ഹോർട്ടികൾച്ചറൽ വിളകൾ,தோட்டக்கலை பயிர்கள்
1. ഹോർട്ടികൾച്ചർ 2. ഹോർട്ടികൾച്ചർ 3. ഹോർട്ടികൾച്ചർ 4. ഹോർട്ടികൾച്ചർ,1. தோட்டக்கலை 2. தோட்டக்கலை 3. தோட்டக்கலை 4. தோட்டக்கலை
