Gujarati,Odiya
કોમ્પ્યુટર,କମ୍ପ୍ୟୁଟର
કમ્પ્યુટર કેન્દ્ર,କମ୍ପ୍ୟୁଟର କେନ୍ଦ୍ର |
કમ્પ્યુટર મૈત્રીપૂર્ણ,କମ୍ପ୍ୟୁଟର ଅନୁକୂଳ
કોમ્પ્યુટમાઇઝેશન,କମ୍ପ୍ୟୁଟରୀକରଣ
કમ્પ્યુટર -ભાષા,କମ୍ପ୍ୟୁଟର ଭାଷା
કોમ્પ્યુટર સાક્ષરતા,କମ୍ପ୍ୟୁଟର ସାକ୍ଷରତା |
ખ્યાલ,ଧାରଣା
ચિંતા,ଚିନ୍ତା
છૂટછાટ,ରିହାତି
છૂટના દર,ସମ୍ପର୍କୀୟ ହାର
રાહત -પ્રમાણપત્ર,ରିହାତି ପ୍ରମାଣପତ୍ର
સમાધાન,କନସପାର୍ଟଗୁଡିକ
"સમાપન નોંધ, ઉપસંહાર",ରିମିଙ୍ଗ୍ ଟିପ୍ପଣୀ |
અંત,ଉପସଂହାର
નિર્ણાયક,ଚରମ
સહમત થવું,ଅଧିଗ୍ରହଣ
એક સાથે,ଏକ ସର୍ତ୍ତ
નકામું કરવું,ନିନ୍ଦା କର |
શરત,ସର୍ତ୍ତ
શરતી,ସର୍ତ୍ତମୂଳକ
શરતી સ્વીકૃતિ,ସର୍ତ୍ତମୂଳକ ଗ୍ରହଣ
કરારની શરતો,ଚୁକ୍ତିନାମା ସର୍ତ୍ତଗୁଡିକ
નોકરીની શરતો,ସେବା ସର୍ତ୍ତଗୁଡିକ
શોક,ସମବେଦନା
સંમતિ આપવી,Condone
આચાર,ଆଚରଣ
ચલચ,ନିୟମ ପରିଚାଳନା କରନ୍ତୁ |
સંમેલન,ସମ୍ମିଳନୀ
પરિષદ -ખંડ,ସମ୍ମିଳନୀ କକ୍ଷ |
પરિપૂર્ણ સુવિધા,କନଫରେନ୍ୟାସିଂ ସୁବିଧା |
બક્ષિસ કરવી,ପରାମର୍ଶ
ગુપ્ત,ଗୋପନୀୟ
બંધન,ବନ୍ଦୀ
પુષ્ટિ આપવી,ନିଶ୍ଚିତ କର |
સમર્થન,ନିଶ୍ଚିତକରଣ
સેવા -પુષ્ટિ,ସେବା ନିଶ୍ଚିତକରଣ |
પુષ્ટિ હુકમ,ନିଶ୍ଚିତକରଣ କ୍ରମ
જપ્તી,ଜବତ
સંઘર્ષ,ବିବାଦ |
વિરોધાભાસી મંતવ્યો,ବିବାଦୀୟ ଦୃଶ୍ୟ |
સુસંગતતા,ଅନୁକୂଳ
અભિનંદન,ଅଭିନନ୍ଦନ
જોડાણ,ସଂଯୋଗ
સંલગ્નતા,ସଂଯୋଗ
અંત: કરણ,ବିବେକ
સર્વસંમતિ,ସହନଶୀଳତା
સંમતિ,ସମ୍ମତି
પરિણામ,ଫଳାଫଳ
પરિણામ રૂપે,ପରିଣାମ
સંરક્ષણ,ସଂରକ୍ଷଣ
વિચારણા ક્ષેત્ર,ବିଚାର ଜୋନ୍
માલ,ପରିବହନ
માલ,ସାମଗ୍ରୀ
માલ નોંધ,ସାମଗ୍ରୀ ଟିପ୍ପଣୀ |
સુસંગત,ସ୍ଥିର
એકત્રિત નિધિ,ଏକତ୍ରିତ ପାଣ୍ଠି |
એકત્રિત પગાર,ଏକତ୍ରିତ ଦରମା |
એકત્રિત પત્રક,ଏକତ୍ରିତ ଷ୍ଟେଟମେଣ୍ଟ
એકીકરણ,ସଂସ୍ଥାଗୁଡ଼ିକ
સુસ્પષ્ટ,ସ୍ପଷ୍ଟ
કાવતરું,ଷଡଯନ୍ତ୍ର
સતત,ସ୍ଥିର
મતદાર,ନିରନ୍ତରନୂଦୀ
અંગ,ସୃଷ୍ଟିକର୍ତ୍ତା
બંધારણ,ସମ୍ବିଧାନ
પ્રતિબંધ,ପ୍ରତିବନ୍ଧକ
નિર્માણ,ନିର୍ମାଣ
સલાહકાર,ପରାମର୍ଶଦାତା |
પરામર્શ,ପରାମର୍ଶ
સલાહ સમિતિ,ପରାମର୍ଶକାରୀ କମିଟି |
વપરાશપાત્ર વસ્તુ,ଗ୍ରାହକ ଆଇଟମ୍ |
વપરાશ,ଗ୍ରାସ କରନ୍ତୁ |
ઉપભોક્તા માલ,ଗ୍ରାହକଙ୍କ ସାମଗ୍ରୀ
ઉપભોક્તા મંચ,ଗ୍ରାହକ ଫୋରମ୍ / ପରିଷଦ |
ઉપભોક્તા -અભિગમ,ଗ୍ରାହକ ଆଭିମୁଖ୍ୟ
વપરાશ,ବ୍ୟବହାର
સંપર્ક,ଯୋଗାଯୋଗ କରନ୍ତୁ |
સંપર્ક કાર્યક્રમ,ଯୋଗାଯୋଗ ପ୍ରୋଗ୍ରାମ
ચેપી રોગ,ସଂକ୍ରାମକ ରୋଗ
સમાવવું,ଧାରଣ କରନ୍ତୁ |
ચિંતન કરવું,ଚିନ୍ତା କର |
સમકાલીન,ସମସାମୟିକ
અદાલતનો અનાદર,କୋର୍ଟର ଅବମାନନା
તકરાર,ବ conିବା
વિષયવસ્તુ,ବିଷୟବସ୍ତୁ
સ્પર્ધા,ପ୍ରତିଯୋଗିତା
સંદર્ભ,ପ୍ରସଙ୍ଗ
આકસ્મિક ખર્ચ,କଣ୍ଟିଜେନ୍ସି |
આકસ્મિકતા,କଣ୍ଟିଜେନ୍ସି
આકસ્મિક ભથ્થું,କଣ୍ଟିଜେନ୍ସି ଭତ୍ତା
આકસ્મિકતા નિધિ,କଣ୍ଟିଜେନ୍ସି ପାଣ୍ଠି |
આકસ્મિક અનુદાન,କଣ୍ଟିଜେନ୍ସି ଅନୁଦାନ
આકસ્મિક યોજના,କଣ୍ଟିଜେନ୍ସି ଯୋଜନା
પ્રાસંગિક ખર્ચ,କଣ୍ଟିଜେଣ୍ଟ୍ ଚାର୍ଜ |
સતત નિમણૂક,ନିରନ୍ତର ନିଯୁକ୍ତି |
સતત વિકાસ,ନିରନ୍ତର ବିକାଶ |
સળંગ પ્રક્રિયા,ନିରନ୍ତର ପ୍ରକ୍ରିୟା |
સતત સેવા,ନିରନ୍ତର ସେବା |
પ્રતિબંધ,ନିଷେଧାଦେଶ
કરાર,ଚୁକ୍ତିନାମା
કોન્ટ્રેક્ટ -ખત,ଚୁକ୍ତିନାମା କାର୍ଯ୍ୟ
રોજગાર કરાર,ରୋଜଗାରର ଚୁକ୍ତି
કોન્ટ્રેક્ટ ગાળો,ଚୁକ୍ତିନାମା ଅବଧି |
કરાર દસ્તાવેજ,ଚୁକ୍ତିଭିତ୍ତିକ ଡକ୍ୟୁମେଣ୍ଟ୍ |
કરાર -જવાબદારી,ଚୁକ୍ତିଭିତ୍ତିକ ଦାୟିତ୍। |
કરાર -સેવા,ଚୁକ୍ତିଭିତ୍ତିକ ସେବା
વિરોધાભાસ,ପ୍ରତିବାଦ
વિરોધાભાસી નિવેદન,ବିପରୀତ ବକ୍ତବ୍ୟ |
વિપરીત,ବିପରୀତରେ |
ઉલ્લંઘન,ପ୍ରତିକ୍ରିୟା
ફાળો,ଯୋଗୋଦାନ
સહાયક પેન્શન યોજના,ଯୋଗଦାନୀ ପେନ୍ସନ୍ ସ୍କିମ୍ |
સહાયક પ્રોવિડન્ટ ફંડ,ଯୋଗଦାନ ପ୍ରଦାନକାରୀ ପାଣ୍ଠି |
નિયંત્રણ,ନିୟନ୍ତ୍ରଣ
નિયંત્રણ અધિકારી,ନିୟନ୍ତ୍ରଣକାରୀ ଅଧିକାରୀ |
વિવાદાસ્પદ,ବିବାଦୀୟ
વિવાદાસ્પદ બાબત,ବିବାଦୀୟ ବିଷୟ |
વિવાદ,ବିବାଦ |
સગવડ,ସୁବିଧା
પરંપરાગત,ସମ୍ମିଳନୀ
પરંપરાગત,ପାରମ୍ପାରିକ |
વાકેફ,କଥାବାର୍ତ୍ତା
રૂપાંતર કરવું,ରୂପାନ୍ତର
રૂપાંતરિત રજા,ରୂପାନ୍ତରିତ ଛୁଟି |
વાહન,ମିଳନ
વાહન ભથ્થું,ମିଳନ ଭତ୍ତା
વાહન -ખત,ପରିବହନ କାର୍ଯ୍ୟ
વાહન ખર્ચ,ପରିବହନ ଖର୍ଚ୍ଚ
ગુનેગાર,ଦୋଷୀ
માન્યતા,ବିଶ୍ୱାସ
હસ્તેશન,ସମନ୍ୱୟ
ઠંડક બંધ અવધિ,ସମୟ ବନ୍ଦ କରିବା |
સહકાર,ସହଯୋଗ
સહકારી,ସହଯୋଗୀ
સહકારી મંડળી,ସହଯୋଗୀ ସମାଜ |
સહકાર,ସହ-ଅପ୍ଟ
સહ-ઉપસ્થિત સભ્ય,ସହ-ବିକଳ୍ପ ସଦସ୍ୟ |
સંકલન,ସହଯୋଗୀ
સહ-માલિક,ସହ-ମାଲିକ
ભાગીદાર,ସହ-ଅଂଶୀଦାର
નકલ,କପି କରନ୍ତୁ |
નકલ કરવી,କପି କରିବା
ક copપિરાઇટ,କପିରାଇଟ୍
ઉત્તેજક,କର୍ଡିଆଲ୍
રાજ્યાભિષેક,କରୋନର୍
સંસ્થાપિત મંડળ,କର୍ପୋରେଟ୍ ଶରୀର |
ક corporate ક corpate ર્ગેંટ આયોજન,କର୍ପୋରେଟ୍ ଯୋଜନା
નિગમ,ନିଗମ
નિગમ કર,ନିଗମ କର
સુધારણા,ସଂଶୋଧନ
સુધારાત્મક પગલાં (= સુધારણા),ସଂଶୋଧନ ପଦକ୍ଷେପ (= ସଂଶୋଧନ)
પત્રવ્યવહાર,ଚିଠି
પત્રવ્યવહાર અભ્યાસક્રમ,ସମ୍ବାଦଯୁକ୍ତ ପାଠ୍ୟକ୍ରମ |
પત્રવ્યવહાર ભાગ,ଚିଠି ଅଂଶ |
સંવાદદાતા,ସମ୍ବାଦଦାତା
સમાન,ଅନୁରୂପ
ઉશ્કેરાટ,କର୍ତ୍ତିରିଣ୍ଡୁମ
સમર્થન કરવું,ସ୍ମରଣ କର
સમર્થન,ଅହଂକାର
ભ્રષ્ટ,ଦୁର୍ନୀତିଗ୍ରସ୍ତ
ભ્રષ્ટાચાર,ଦୁର୍ନୀତି
ભ્રષ્ટ વ્યવહાર,ଭ୍ରଷ୍ଟ ଅଭ୍ୟାସ |
વિશ્વવ્યાપક શહેર,କସମୋପଲିଟାନ ସହର |
ખર્ચ,ମୂଲ୍ୟ
પડતર હિસાબનીસ,ମୂଲ୍ୟ
પડતર,ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |
પડતર ખર્ચ,ମୂଲ୍ୟ ଛାତ
ખર્ચ અસરકારક,ଫଳ ପ୍ରଭାବଶାଳୀତା |
જીવન ખર્ચ,ଜୀବନର ମୂଲ୍ୟ
પડછાયા,ମୂଲ୍ୟ ଓଭରରୁନ୍
કુટિર ઉદ્યોગ,କୁଟିଜ ଶିଳ୍ପ |
પરિષદ,ପରିଷଦ
મંત્રી -પરિષદ,ମନ୍ତ୍ରୀଙ୍କ ପରିଷଦ
રાજનીતિ પરિષદ,ପରିଷଦର ପରିଷଦ |
સલાહ,ପରାମର୍ଶ
સલાહ,କାଉନସେଲିଂ
કાઉન્ટર,କାଉଣ୍ଟର
પ્રતિકૂળ કાર્યવાહી,କାଉଣ୍ଟର କାର୍ଯ୍ୟ
પ્રતિ -સોગંદ,କାଉଣ୍ଟର ଆଫିଡେଭିଟ୍ |
પ્રતિ -ખર્ચ,କାଉଣ୍ଟର ଚାର୍ଜ |
પ્રતિ -દાવા,କାଉଣ୍ଟର ଦାବି
નકલી ચલણ,ନକଲି ମୁଦ୍ରା |
બનાવટી,ନକଲି
પ્રતિરો,Cauterfel
કાઉન્ટર ઓફર,କାଉଣ୍ଟର ଅଫର୍ |
મુકદ્દમા,କାଉଣ୍ଟରଜିନ୍ସ |
ફટકો,ପୁଲୱାମା ଆକ୍ରମଣ
કૂપન,କୁପନ୍ |
કુરીય,କ୍ୟୁରିଅର୍
કુરિયર સેવા,କ୍ୟୁରିଅର୍ ସେବା
અભ્યાસક્રમ,ପାଠ୍ୟକ୍ରମ
અભ્યાસ અભ્યાસક્રમો,ଅଧ୍ୟୟନର ପାଠ୍ୟକ୍ରମ
કોર્ટનો કેસ,କୋର୍ଟ କେସ୍
સૌજન્ય,ସ es ଜନ୍ୟ
કોર્ટ,ଛୋଟ କାରଣର କୋର୍ଟ |
કરારબદ્ધ,ଚୁକ୍ତି
આવરણ,ଆବରଣ |
કવરેજ,କଭରେଜ୍
સામેલ પત્ર,ଅକ୍ଷର ଅକ୍ଷର
આવરણ,ମେମୋ ଆଚ୍ଛାଦନ କରେ |
Coverાંકવાની નોંધ,ନୋଟ୍ ନୋଟ୍ |
પેશ,କ୍ରାସ୍ ପ୍ରୋଗ୍ରାମ୍ |
ક્રીમી સ્તર,କ୍ରିମି ସ୍ତର |
નિર્માણ,ସୃଷ୍ଟି
સર્જનાત્મક,ସୃଜନଶୀଳ |
રચનાત્મકતા,ସୃଜନଶୀଳତା
ક crંગું,କିରେ
ઓળખપત્ર સમિતિ,ପରିଚୟପତ୍ର କମିଟି |
વિશ્વસનીયતા,ବିଶ୍ୱସନୀୟତା
જમા,କ୍ରେଡିଟ୍
શાશ્વત,କ୍ରେଡିଟ୍
જમા સલાહ,କ୍ରେଡିଟ୍ ପରାମର୍ଶ |
ધિરાણ અને કરકસર સમાજ,କ୍ରେଡିଟ୍ ଏବଂ ଥ୍ରିଫ୍ଟ ସମାଜ |
ક્રેડીટ કાર્ડ,କ୍ରେଡିଟ୍ କାର୍ଡ଼
શાખ સુવિધા,କ୍ରେଡିଟ୍ ସୁବିଧା
ધિરાણ નોંધ,କ୍ରେଡିଟ୍ ଏଣ୍ଟ୍ରି
ઉધાર નોધ,କ୍ରେଡିଟ୍ ଟିପ୍ପଣୀ
લેણદાર,କ୍ରେସର୍ମର
અંતિમ પરિશ્રમ,ଶବଦାହ
પરીક્ષાનું મેદાન,ଶବଦାହ ଭୂମି
ક્રૂર,କ୍ରୁ
અપરાધ,ଅପରାଧ
ગુનાહિત વિશ્વાસનો ભંગ,ବିଶ୍ୱାସର ଅପରାଧ ଉଲ୍ଲଂଘନ |
ફોજદારી અદાલત,ଅପରାଧିକ କୋର୍ଟ |
ફોજદારી બેદરકારી,ଅପରାଧିକ ଅବହେଳା |
ગુનાખોરી,ଅପରାଧିକ ଅପରାଧ |
ફોજદારી કાર્યપદ્ધતિ સંહિતા,ଅପରାଧିକ ପ୍ରଣାଳୀ କୋଡ୍ |
સંકટ,ସଙ୍କଟ
કટોકટી વ્યવસ્થાપન,ସଙ୍କଟ ପରିଚାଳନା
માપદંડ,ମାନଦଣ୍ଡ
ટીકા,ସମାଲୋଚନା
આગળના ભાગમાં,କ୍ରସ୍
પ્રકૃતિ,କ୍ରସ୍ ପ୍ରଜାତି
ઉપરથી તપાસ કરવી,କ୍ରସ୍ ଯାଞ୍ଚ |
ક્રોસ ચેક,କ୍ରସ୍ ଚେକ୍ |
Crossલટ પરીક્ષા,କ୍ରସ୍ ପରୀକ୍ଷା
Crossલટ સંદર્ભ,କ୍ରସ୍ ରେଫରେନ୍ସ
Crossલટ મતદાન,ବହିଷ୍କାର
નિર્ણાયક તારીખ,ବହୁମୂଲିକ ତାରିଖ
ક્રૂડ,ଅଶୋଧିତ
અપરિચિત હત્યાકાંડ,କୁଲିପେବଲ୍ ହୋମିଡ୍ |
ગુનેગાર,ଦୋଷୀ
ખેતી,ଚାଷ
સાંસ્કૃતિક વિનિમય કાર્યક્રમ,ସାଂସ୍କୃତିକ ବିନିମୟ କାର୍ଯ୍ୟକ୍ରମ |
સંચિત,ଜମୁଲେଟିଭ୍ |
ચલણ,ମୁଦ୍ରା |
ચલણ વિનિમય,ମୁଦ୍ରା ବିନିମୟ
ચલણી નોંધ,ମୁଦ୍ରା ଟିପ୍ପଣୀ
વર્તમાન,ସାମ୍ପ୍ରତିକ
ચાલુ ખાતાની,ସାମ୍ପ୍ରତିକ ଆକାଉଣ୍ଟ୍ |
વર્તમાન ફરતે,ସାମ୍ପ୍ରତିକ କାର୍ଯ୍ୟଗୁଡିକ |
વર્તમાન સત્ર,ସାମ୍ପ୍ରତିକ ଅଧିବେଶନ |
અભ્યાસક્રમ,ପାଠ୍ୟକ୍ରମ ଭିଟା |
ઘટાડવું,କୋର୍ଟସେଲ
યજમાનુસાર,ରକ୍ଷକ
કસ્ટડીમાં,ହେପାଜତ
રિવાજ,କଷ୍ଟମ୍
રિવાજ,କଷ୍ଟମ୍
રૂ custom,ପ୍ରଥା
રૂ customિવારક કાર્યપદ્ધતિ,ପାରମ୍ପାରିକ ପଦ୍ଧତି |
કસ્ટમ ફરજ,କଷ୍ଟମ୍ ଡ୍ୟୁଟି |
ગ્રાહક,ଗ୍ରାହକ
ગ્રાહક મૈત્રીપૂર્ણ,ଗ୍ରାହକ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ |
પરાકાષ્ઠા,କଷ୍ଟମ୍ ପରୀକ୍ଷା
કાપવું,କାଟିଦେବା
ઘાટા દરખાસ્ત,କାଟିବା
છેલ્લી તારીખ,ତାରିଖ କାଟିବା
ચક્ર,ଚକ୍ର
દૈનિક,ପ୍ରତିଦିନ |
દૈનિક ભથ્થું,ଦ Daily ନିକ ଭତ୍ତା
રોજિંદી ડાયરી,ଦ Daily ନିକ ଡାଏରୀ |
દૈનિક રજિસ્ટર,ଦ Daily ନିକ ରେଜିଷ୍ଟର |
રોજના અહેવાલ,ଦ Daily ନିକ ରିପୋର୍ଟ
રોજિંદુ કામ,ଦ Daily ନିକ ରୁଟିନ୍ |
દૈનિક વેતન,ଦ daily ନିକ ବେତନ
ડેક સ્ટેજ,DAK ପର୍ଯ୍ୟାୟ |
ડેક ટ્રે,ଧର
નુકસાન,କ୍ଷତି
નુકસાન,କ୍ଷତି
જોખમી,ବିପଜ୍ଜନକ |
હિંમત,ସାହସୀ
માહિતી,ତଥ୍ୟ
આંકડા -બેંક,ଡାଟା ବ୍ୟାଙ୍କ |
આંકડાકીય આધાર,ତଥ୍ୟ ବେସ
માહિતી સંગ્રહ,ତଥ୍ୟ ସଂଗ୍ରହ
આધાર સામગ્રી,ତଥ୍ୟ ଖାଇବାକୁ
આંકડા,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
તારીખ,ତାରିଖ
આગમનની તારીખ,ଆସିବାର ତାରିଖ
જન્મ તારીખ,ଜନ୍ମଦିନ
વિદાય થયાની તારીખ,ପ୍ରସ୍ଥାନ ତାରିଖ
વિસારની તારીખ,ଡିସଚାର୍ଜ ତାରିଖ |
પરિપક્વતાની તારીખ,ପରିପକ୍ୱତା ତାରିଖ
પહોંચ તારીખ,ରସିଦ ତାରିଖ
તારીખનો સિક્કો,ତାରିଖ ଷ୍ଟାମ୍ପ |
દિવસના વિદ્વાન,ଦିନ ସ୍କୋଲାର୍ |
દિવસ પાળી,ଦିନ ଶିଫ୍ଟ |
દિવસ,ଅନୁଗ୍ରହର ଦିନ |
રોજિંદા કામ,ଦିନ କାମକୁ ଦିନ |
મૃત હિસાબ,ମୃତ ଖାତା
અન્તિમ રેખા,ସମୟସୀମା
મડાગાંઠ,ଜଳଖିଆ
ડેડ સ્ટ stockક રજિસ્ટર,ଡେଡ୍ ଷ୍ଟକ୍ ରେଜିଷ୍ଟର |
મરણું,ମୃତ ଓଜନ
વ્યવહાર,କାରବାର
વ્યવહાર મદદનીશ,ସହାୟକ କାରବାର |
ધન,କାରବାର
વર્ષગાંઠ,ମୃତ୍ୟୁ ବାର୍ଷିକୀ |
અણગમો ભથ્થું,ପ୍ରିୟତା ଭତ୍ତା |
મૃત્યુ લાભ,ମୃତ୍ୟୁ ଲାଭ
મૃત્યુ-આપ-નિવૃત્તિ ગ્રેચ્યુઇટી,ମୃତ୍ୟୁ-ଜମ୍-ଅବସର ଗ୍ରାଟେରୀତା |
નોકરીમાં મૃત્યુ,ସେବାରେ ମୃତ୍ୟୁ
અધોગતિ,ଡାଉଟରଜୋଜାଓନିନ୍ |
મક્કમ,ଦେବର
ઉધાર,ଡେବିଟ୍
ઉધાર,ଡେବିଟ୍ ପରାମର୍ଶ |
દેવું,ରୂଣ
દેવા વ્યવસ્થા,Debt ଣ ପରିଚାଳନା
દેવાદાર,Deb ଣଦାତା
મૃત,ମୃତ
શિષ્ટતા,ଶାସନ
વિકેન્દ્રીકરણ,ବିକେନ୍ଦ୍ରୀକରଣ
નિર્ણાયક પરિબળ,ନିଷ୍ପତ୍ତି ନେବେ
નિર્ણય,ନିଷ୍ପତ୍ତି
નિર્ણય લેવો,ନିର୍ଣ୍ଣୟ ନେବା
નિર્ણય લેવાની પ્રક્રિયા,ନିଷ୍ପତ୍ତି ନେବା ପ୍ରକ୍ରିୟା |
જાહેરાત,ଘୋଷଣା
આવકની ઘોષણા,ଆୟର ଘୋଷଣା |
ઘોષિત મૂલ્ય,ଘୋଷିତ ମୂଲ୍ୟ |
શપથ પર જાહેર કરવું,ଶପଥ କର
ક decંગ કરવું,ଡିକୋଡ୍ କରନ୍ତୁ |
અંકુશ,ଡେକଣ୍ଟ୍ରୋଲ୍ |
શિષ્ટાચાર,ବିଗାମୀ
ઘટાડો,କମିବା
હુકમનામું,ଏହି ପରିସେଇ
સમર્પણ,ସମର୍ପଣ
કપાતપાત્ર,ରିହାତି
બાદબાકી,ରିହାତି
મૂળમાં કપાત,ଉତ୍ସରେ ରିହାତି
પગારમાંથી કપાત,ଦରମାରୁ ରିହାତି
Deedણ,କାର୍ଯ୍ୟ
ગીરો -ખત,ବନ୍ଧକ କାର୍ଯ୍ୟ
માનવામાં આવતી યુનિવર્સિટી,ବିଶ୍ୱବିଦ୍ୟାଳୟ ବୋଲି ବିବେଚନା କରାଯାଏ |
ઠપકો,ବଦନାମ
વાસ્તવિક,ଦେ ଫ୍ୟାକ୍ଟୋ
પરાકાષ્ઠા,ନକଲ
બદનામી,ବଦନାମ
ચૂક,ଡିଫଲ୍ଟ |
ચુકવણી કરનાર,ଡିଫଲ୍ଟର |
ખામીયુક્ત,ତ୍ରୁଟିଯୁକ୍ତ
બચાવ,ପ୍ରତିରକ୍ଷା
સંરક્ષણ સલાહ,ପ୍ରତିରକ୍ଷା ଉପଦେଶ
સંરક્ષણ ઉત્પાદન,ପ୍ରତିରକ୍ଷା ଉତ୍ପାଦନ |
પ્રતિવાદી,ଅଭିଯୁକ୍ତ
વિલંબ કરવો,ସ୍ଥଗିତ ରଖ |
વિલંબિત ખર્ચ,ସ୍ଥଗିତ ଖର୍ଚ୍ଚ
અવજ્ defા,ଅବମାନନା
ક્ષતિ,ନିଅଣ୍ଟ
ખાધ બજેટ,ନିଅଣ୍ଟ ବଜେଟ୍ |
વ્યાખ્યા કરવી,ପରିଭାଷିତ କରନ୍ତୁ
બદનામી કરવી,ଅଟୋ
અધોગતિ,ଭିକେସନ୍
પ્રમાણ,ଡିଗ୍ରୀ
નિશ્ચય કરવો,ନିର୍ବନ୍ଧ
વિલંબ,ବିଳମ୍ବ
પ્રતિનિધિ,ପ୍ରତିନିଧୀ |
સોંપાયેલ સત્તાધિકારી,ପ୍ରତିନିଧୀ କର୍ତ୍ତୃପକ୍ଷ |
પ્રતિનિધિમંડળ,ପ୍ରତିନିଧୀ
સત્તાઓનું પ્રતિનિધિમંડર,ଶକ୍ତିର ପ୍ରତିନିଧୀ |
કા delી નાખવું,ବିଲୋପ କରନ୍ତୁ |
કા delી નાખવું તે,ବିଲୋପାଘ
જાણી જોઈને,ଜାଣିଶୁଣି |
વિચાર -વિમર્શ,ବିଚାରପତି
દખલ,ଦେଦକାର କରିବା |
સીમત્તિ,ପ୍ରତାରଣା
પહોંચાડવું,ବିତରଣ କର |
ડિલિવરી,ବିତରଣ
માંગ,ଚାହିଦା
માંગ -નોંધ,ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ |
સીમાંકન,ଛକ
કમી-સરકારી,Demi-garieruler
લોકશાહી,ଗଣତନ୍ତ୍ର
નિદર્શન,ପ୍ରଦର୍ଶନ
વિપુલતા,ଗଣନିରୋଗରକରଣ
દુરાગ્રહી,ଡେମୁରିଜ୍ |
અસ્વીકાર,ଅସ୍ୱୀକାର
સંપ્રદાય,ନାମ
નવેસર,ଦେ ନୋଭୋ |
નામંજૂર કરવું,ଅସ୍ୱୀକାର କର |
રવાના થવું,ବିଦାୟ
વિભાગ,ବିଭାଗ
વિભાગ સંબંધી,ବିଭାଗୀୟ
ખાતાકીય કાર્યવાહી,ବିଭାଗୀୟ କାର୍ଯ୍ୟ
ખાતાકીય તપાસ,ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ |
વિભાગીય તપાસ,ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ
વિભાગીય અનિયમિતતા,ବିଭାଗୀୟ ଅନିୟମିତତା |
વિભાગીય ગ્રંથાલય,ବିଭାଗୀୟ ଲାଇବ୍ରେରୀ |
ખાતાકીય બેદરકારી,ବିଭାଗୀୟ ଅବହେଳା |
ખાતાકીય પરવાનગી,ବିଭାଗୀୟ ଅନୁମତି
વિભાગીય લાયકાત પરીક્ષા,ବିଭାଗୀୟ ଯୋଗ୍ୟତା ପରୀକ୍ଷା |
વિદાય,ପ୍ରସ୍ଥାନ
પર આધારીત પ્રમાણપત્ર,ନିର୍ଭରଶୀଳତା ପ୍ରମାଣପତ୍ର
આશ્રિત,ନିର୍ଭରଶୀଳ |
આશ્રિત બાળકોને,ନିର୍ଭରଶୀଳ ପିଲାମାନେ |
તંગ,ନିୟୋଜନ କରନ୍ତୁ |
શાપર,ଭିକ୍ଟର |
દેશવટો,ନିର୍ବାସନ
ચોકી કરવી,କ୍ଷତିପୂରଣ
થાપણ,ଜମା
ડિપો,ଡିପୋ
અવમૂલ્યન,ଅବିଶ୍ୱାସନୀୟ
હતાશ વર્ગ,ଉଦାସୀନ ଶ୍ରେଣୀ |
વંચિત કરવું,ବଞ୍ଚିତ
પ્રતિનિધિમંડળ,ପ୍ରତିନିଧିତ୍
પ્રતિનિયુક્તિ ભથ્થું,ଡେପୁଟେସନ୍ ଭତ୍ତା
નાયબ,ଡେପୁଟି
નિકાલ કરેલું,ପଞ୍ଜୀକୃତ |
કર્તવ્યન,ଡ୍ୟୁଟିର ଦି
વિલંબ,ନିର୍ଯ୍ୟାତନା
અપમાન,ପୁନରୁତ୍ଥାନ
અપમાનજનક,ଅପମାନଜନକ
અપમાનજનક નોંધ,ଅପମାନଜନକ ଟିପ୍ପଣୀ |
વંશજ,ବଂଶଧର
વર્ણન,ବର୍ଣ୍ଣନା
લાયક,ଯୋଗ୍ୟ
આચાર,ଡିଜାଇନ୍
હોદ્દો,ନିଯୁକ୍ତ କରନ୍ତୁ |
હોદ્દો,ନିଯୁକ୍ତ
રવાનગી,ପଠନ
રવાનગી નોંધ,ଡେସପ୍ୟାଚ୍ ନୋଟ୍ |
રવાનગી રજિસ્ટર,ପଠନ ରେଜିଷ୍ଟର |
ગંતવ્ય,ଗନ୍ତବ୍ୟସ୍ଥଳ
નિરાધાર,ଦରିଦ୍ର
વિગત,ସବିଶେଷ
વિગતવાર,ବିସ୍ତୃତ
શોધી કાectવું,ଚିହ୍ନଟ କର |
અટકાયત,ବନ୍ଦନା
અટકાયત,ଡିସେନୁ |
નિશ્ચય,ନିଷ୍ଠା
વિસ્ફોટ,ନିବେଦନ
હાનિ,କ୍ଷତିକାରକ
હાનિકારક,କ୍ଷତିକାରକ |
અવમૂલ્યન,ମୂଲ୍ୟ ହ୍ରାସ
બરછટ,ବିନାଶ
વિકાસ,ବିକାଶ
વિચલિત થવું,ବିଚ୍ୟୁତ
સાધન,ଉପକରଣ
ભક્તિ,ଭକ୍ତି
નિદાન કરવું,ନିରାକରଣ
ચિત્ર,ଚିତ୍ର
ડાયરી,ଡାଏରୀ
