Hindi,Odiya
दावी,ଅଗ୍ନି-ଅଗ୍ନି ବୁଦା
पलाश,ଜଙ୍ଗଲର ନିଆଁ
फ्रेंच बीन,ଫରାସୀ ବିନ୍
पिस्सू,ପୋକ
लोमड़ी,ଠେକୁଆ
फल मक्खी,ଫଳ ଉଡ଼ିଠି
"वृक्ष व्रण, पिटिका",ଗଲ୍ (ହୋର୍ଟ)
"युग्मक, गैमीट",ଖେଳ
"उद्यान, बाग",ଉଦ୍ୟାନ
"पनसाल, जलमापी",ଗେଜ୍ (ପାଣି)
जीन संग्रह,ଜିନ୍ ବ୍ୟାଙ୍କ |
जीन टैगन,ଜିନ୍ ଟ୍ୟାଗ୍ କରିବା |
वंशावली विज्ञान,ବଂଶଧରୋଗ ବିଜ୍ଞାନ
जीन मानचित्र,ଜେନେଟିକ୍ ମାନଚିତ୍ର |
आनुवंशिकी,Gegnetics
"जीनोम, संजीन",ଜିଦ୍
संजीनी संग्रह,ଜେନୋମିକ୍ ଲାଇବ୍ରେରୀ |
जीनोमिक्स,ଜେନୋମିଟର
जीनप्ररूपी,ଜେନେଟାଇପ୍
"जीनी संरचना, जीन प्ररूप",ଜେନେଟାଇପ୍
वंश,ଜେନସ୍
"जीनस, वंश",ଜେନସ୍
"रोगाणु, जर्म",ଜୀବାଣୁ
रोगाणुनाशी,ଜୀବାଣୁ
अंकुरण,ଅଦମାରଣ
"जननद्रव्य, जर्मप्लाज्म",Germplasm
जिबरेलिक अम्ल,ଗିବବର୍ଗିକ୍ ଏସିଡ୍ |
ओटना,ଗିନିଂ
तुष,ଲ୍ୟୁମର
"लसदार, ग्लूटिनी",ଗ୍ଲାଉଟିନିୟସ୍ |
ग्लाइकोलिसिस,ଗ୍ଲାଇକୋଲିସିସ୍ |
"नाइस, शैल",Gneass
स्वर्णिम क्रांति,ସୁବର୍ଣ୍ଣ ବିପ୍ଳବ
"श्रेणीकरण, वर्गीकरण, स्तरीकरण",ଗ୍ରେଡିଂ
"कलमबंद पादप, कलमी पौधा",ଗ୍ରାଫ୍ଟିତ ଉଦ୍ଭିଦ |
कलम असंगत,ଗ୍ରାଫ୍ଟ-ଅସଙ୍ଗତ |
ग्रैना,ଗ୍ରାନା |
कणिकायन,ଗ୍ରାନୁଲେସନ୍
हरी खाद,ସବୁଜ ଖତ
हरित क्रांति,ସବୁଜ ବିପ୍ଳବ
वृद्धि और परिवर्धन,ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ |
"गोंद रोग, गोंदार्ति",ଗୁମ୍ବୋସ୍
भिन्नस्थ - उभयस्त्रीलिंगी,ନଦୂତର
माजूफल,ଗଲ୍ ବାଦାମ |
लहसुन,ରସୁଣ |
जरबेरा,ଅହବେରା |
घरकिन,ଘର୍ନ୍କିନ୍ |
अदरक,ଅଦା
ग्लेडियोलस,ଗୁଗାଓସସ୍ |
महकुवा,ଛେଳି ତୃଣକ (ଏଗ୍ରାଟମ୍)
"ग्रेप फ्रूट, चकोतरा",ଅଙ୍ଗୁର ଫଳ
अंगूर,ଅଙ୍ଗୁର
मूंग,ସବୁଜ ଗ୍ରାମ
भीमल,Grewia
मूंगफली,ଭୂମିରେ
अमरूद,ଗୁଆବା
गिनी घास,ଗିନି ଘାସ
पीटिका कीट,ଗାଲ୍ ମିଜ୍ |
टिड्ड़ा,ଘାସ ହପର୍ |
गंधी कीट,ଗୁଣ୍ଡିନ୍ ବଗ୍ |
"प्रकृति, स्वभाव, रूपगुण, स्वरूप",ଅଭ୍ୟାସ
"ओला, करकापात, करका",କୁଆପଥର
रोमिलवैच,ହେୟାରସିଭେଚ୍ |
लवणमृदोद्भिद्,ହାଲଫିଟେଟ୍
हैरो,ହାରୋ
"तुड़ाई सूचकांक, कटाई सूचकांक",ଅମଳ ସୂଚକାଙ୍କ |
"कटाई, कटी फसल, तैयार फसल, उपज",ଅମଳ
"तोड़ना, कटाई, तुड़ाई",ଅମଳ
"अंडे से निकलना, अंडा सेना",ହ୍ୟାଚ୍
सूखी घास,ଘାସ
सूखा चारा,ହେଲିଜ୍ |
गंजी,ହେସ୍ଟକ୍
धुंध,କୁହୁଡି
धुंधता,ଦୁର୍ବଳ
"बाली, सिट्टा, मुंडक, शीर्ष, सिर, सिरा",ମୁଣ୍ଡ (ଆଗ୍ରୋ)
सिरा (नाली का),ମୁଣ୍ଡ (ଚ୍ୟାନେଲର)
शीर्ष छंटाई,ହେଡିଙ୍ଗ୍
बाड़,ହେଜ୍
अधिरक्षण,ହେଡିଙ୍ଗ୍
कुंडलिनी,ହେଲିକ୍ସ |
हेमैटाइट,ହେମାଟାଇଟ୍
"शाक, बूटी",B ଷଧ
"वनस्पति संग्रह, वनस्पति संग्रहालय",ହର୍ବରିୟମ୍ |
शाकनाशी,B ଷଧୀୟ
आनुवंशिकता,ବଂଶାନୁକ୍ରମିକ
वंशागतित्व,ପରବର୍ତ୍ତୀ ସମୟରେ ଚୟନର ଯୋଗ୍ୟତା |
उभयलिंगी,His ହେମାଫ୍ରୋଡାଇଟ୍ |
विषमवर्णी,ହେଟେରକୋମେଟିକ୍ |
विषम-निषेचन,ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |
"संकरओज, हेटेरोसिस",ହେଟେରୋସିସ୍ |
लिंगक्रोमोसोम,ହେଟେରୋସ୍କୋମ୍
परपोषित,ହେଟେରୋଟ୍ରୋଫ୍ |
षड्गुणित,Hexaploid
शीत निष्क्रियता,ହାଇବରନେଟ୍ |
उच्च सघनता रोपण,ଉଚ୍ଚ ଘନତା ଲଗାଇବା |
"पिंडलक, हिल (धान)",ପାହାଡ (ଚାଉଳ)
आयतचित्र,ହିଷ୍ଟୋଗ୍ରାମ୍
उच्च तकनीकी औद्यानिकी,ହାଇଟେକ୍ ହଳିକତା |
"करंड, छत्ता",ଗୁପ୍ତ
"गुड़ाई, गोड़ना",ହୋଙ୍ଗ
जोत,ଧରି ରଖିବା
निजी फार्म,ଘର ଫାର୍ମ |
समस्थिति,ହୋମେଓଷ୍ଟାସାସାସୀ
वासभूमि,ହୋମଷ୍ଟେଡ୍ |
समांगता,ସମଲିଙ୍ଗୀତା |
"सजातीय, समांगी",ସମଲିଙ୍ଗୀ
समधर्मी,ସମ୍ବାଦ
समयुग्मज,ସୋମବରଗୋଟେଗୋଟ୍ |
"खुरलिका, खाद्यधानी, हापर",ହପର୍
"संस्तर, क्षितिज",ରାଶି
औद्यानिक फसलें,ଉଦ୍ୟାନ କୃଷି ଫସଲ |
"उद्यान विज्ञान, बागवानी, उद्यान कृषि, औद्यानिकी",ଉଦ୍ୟାନ କୃଷି
उद्यान वानिक पशुपाल्य खेती,ହୋର୍ଟି-ସିଲଭି ପେଷ୍ଟୁରାଲ୍ ଚାଷ ​​|
परपोषी,ହୋଷ୍ଟ
तप्त जलोपचार,ଗରମ ପାଣି ଚିକିତ୍ସା |
"हल, छिलका",ହଲ୍
आर्द्रता,ଆର୍ଦ୍ରତା
हयूमस,ହ୍ୟୁମସ୍
भूसी,ହସ୍
छिलका निकालने वाली मशीन,ହ୍ୱକର୍
छिलका उतारना,ହସିଂ
संकर,ହାଇବ୍ରିଡ୍ |
संकरण,ହାଇବ୍ରିଡାଇଜେସନ୍ |
"जलयोजन, जलीयन",ହାଇଡ୍ରେସନ୍
जल विज्ञान,ହାଇଡ୍ରୋଲୋଜି
जल अपघटन,ହାଇଡ୍ରୋଲାଇସିସ୍
"द्रवघनत्व मापी, हाइड्रोमीटर",ହାଇଡ୍ରୋମିଟର |
जल परागित,ହାଇଡ୍ରୋଫିଲୋସ୍
जल संवर्धन,ହାଇଡ୍ରୋପୋନିକ୍ସ |
जल मंडल,ହାଇଡ୍ରୋସଫେରର୍ |
आर्द्रता-ग्राहयता,ହାଇଡ୍ରୋସ୍କୋପିଟି |
परात्पराजीवी,ହାଇପରପେରାସାଇଟ୍ |
अतिवृद्धि,ହାଇପରପ୍ସିଆ
"कवक तंतु, हाइफा",ହାଇଫା
बीजपत्राधार,କପଟୋଟଲ୍
परिकल्पना,ଶୁଳୋପାସିସ୍ |
शैथिल्य (जल),ହିଷ୍ଟେରେସିସ୍ (ଜଳ)
"हेजल नट, अखरोट का फल",ହାଜେଲ ବାଦାମ
भांग,ହେମ୍ପ
खुरासानी अजवाईन,ହେନବାନ୍ |
मेंहदी,ହେନ୍ନା
गुड़हल,ହାଇବିସ୍କସ୍ |
होप,ହପ୍
कुल्थी,ଘୋଡା ଗ୍ରାମ |
कवांच,ଘୋଡା ଚକ୍ଷୁ-ବିନ୍ |
मधुमक्खी,ମହୁ ମାଛି
फुदका,ହପର୍
उद्यानविद्,ହାର୍ଟିସୁରିଷ୍ଟ |
जल विज्ञानी,ଜଳ
स्व स्थाने कलम-बंधन,ପରିସ୍ଥିତି ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ ରେ |
पात्रे,ଭିଟ୍ରୋରେ |
जीवे,ଭିଭୋରେ
अविवेकपूर्ण,ଅଜ୍ଞାତ
कीट,କୀଟ
कीट पीड़क,କୀଟପତଙ୍ଗ ପୋକ
कीटालय,କୀଟରୀ
कीटनाशी,କୀଟନାଶକ
कीटाहारी,କୀଟନାଶକ
"सूर्यतापन, आतपन",ନିନ୍ଦା
अविलेय,ଅପିସ୍ମରଣୀ
"इन्स्टार (कीट), अंतरानिर्मोकीय अवस्था",ଇନଷ୍ଟାର (କୀଟ)
रोधी,ଇନସୁଲେଟର |
समेकित रोग प्रबंधन,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ରୋଗ ପରିଚାଳନା
समेकित पोषक-तत्व प्रबंधन,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପୁଷ୍ଟିକର ପରିଚାଳନା
समेकित पीड़क प्रबंधन,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପେଷ୍ଟ ପରିଚାଳନା
"सघनता, गहनता",ତୀବ୍ରତା
"गहन, सघन",ତୀବ୍ର
"बीच की फसल, अंतराफसल",ଇଣ୍ଟରକ୍ରପ୍
"अंतः सस्य कर्षण, निराई, गुड़ाई",ଇଣ୍ଟରକେଟିଭେସନ୍ (ଇଣ୍ଟରକଲ୍ଟର)
ब्याज,ଆଗ୍ରହ
"पर्व, पोरी",ଆଭେଜର |
अंतरा प्रावस्था (कोशिका विभाजन),ଇଣ୍ଟରଫାଜ୍ (କକ୍ଷ ବିଭାଗ)
अंतर्वेशन,ଇଣ୍ଟରପୋଲେସନ୍
अंतर्बंध्य,ଇଣ୍ଟର-ଷ୍ଟେରାଇଲ୍ |
"विवरण, सूची",ଭଣ୍ଡାର
प्रतिलोमीकरण,ଓଲଟା |
"चक्र, सहपत्र",ଜଡିତ
आयन,ଆୟନ
किरणन,ବିକଶିତତା |
सिंचाई,ଜଳସେଚନ
समविकल्पी,ISO ସା elles େଲାଲ |
समोत्पाद वक्र,ISO ଉତ୍ପାଦ ବକ୍ର |
समदाब रेखा,ଆଇସୋ ବାର୍ |
समयुग्मन,ଆଇସୋଗାମି |
पृथक्करण दूरी,ବିଚ୍ଛିନ୍ନତା ଦୂରତା |
समगुणित,Isploid
समोत्पाद,Isoquat
"आइसोटोप, समस्थानिक",ଇସୋଟୋପ୍
भोजपत्र,ଭାରତୀୟ ବିରଞ୍ଚ |
कैल,ଭାରତୀୟ ନୀଳ ପାଇନ୍ |
लसौड़ा,ଭାରତୀୟ ଚେରି |
धूप,ଭାରତୀୟ ଜୁନିପର |
बीजासर,ଭାରତୀୟ କୋନୋ ଗଛ |
"सुरपान, सुल्तान चंपा",ଇଣ୍ଡିଆନ୍ ଆର୍ଥିକ ଗଛ |
साया,ଭାରତୀୟ ମାଡଡରର
मंजीठ,ଭାରତୀୟ ମାଡଲର |
पापड़ा,ଇଣ୍ଡିଆନ୍ ପୋଡା ଫାଇଲମ୍ |
नील,ଇଗିଗୋ |
काकुन,ଇଟାଲୀ ମିଲେଟ |
कुर्ची,ହାତୀ ଦାନ୍ତ
कुंदरू,ଆଇଭି ଗୋଡ / ଛୋଟ ଗୋରୁକ |
"जैगरी, खंडसारी",ଜାଗର
जैपोनिका धान,ଜାପିକା ଚାଉଳ
जैसिड,ଜାସିଡ୍ |
जावाई धान (चावल),ଜାନବାନୀ ଚାଉଳ |
जेली बनाना,ଅଳଙ୍କାର
झूम कृषि,Jhum ଚାଷ
झंपक जीन,ଜମ୍ପ୍ ଜିନ୍
अनुपयोगी डीएनए,ଜଙ୍କ ଡିନା |
वयस्कपूर्व प्रावस्था,ନାବାଳକ ଚେଜ୍ |
नीली गुलमोहर,ଜାକରଣ୍ଡା |
कटहल,Jackfruit
जामुन,ଜାମୁନ୍ |
"मोतिया, चमेली",ଜସ୍ମିନ୍ |
जट्टी/खट्टी,ଜାଟୀ ଖାଟ୍ଟି |
रतनजोत,ଜାଟ୍ରୋଫା |
जूट,ଜଟ୍ର
जैसिड़,Jassids
केओलिन,କୋଲିନ୍ |
"केओलिन मिट्टी, खडिया मिट्टी",କୋଲିନାଇଟ୍
"केओलिनाइट, केओलिन मिट्टी, खडिया मिट्टी",କୋଲିନାଇଟ୍
केंद्रककाइमा,କରୀଚିମା |
केंद्रकबंध,ନିକ୍
केंद्रक संलयन,Karogamy
गुणसूत्र आरेख,Karogargram (idigromm)
सूत्री विभाजन,କାରୁକୋକିନାସ୍
केंद्रक विज्ञान,ଖାରିଓଲୋଜି |
केंद्रकलयन,କାରିଓଲାଇସିସ୍
केंद्रक,କିଲୋନ
"केंद्रक प्ररूप, गुणसूत्रप्ररूप",କାରିଓଟାଇପ୍
केल्प (शैवाल),Kelp (algae)
केल्विन चक्र,କେଲଭିନ ଚକ୍ର |
किरेटिन,କିରାଟିନ୍ |
"गिरी, दाना",କର୍ଣ୍ଣଲ |
खैरा रोग,KHARA ରୋଗ
खरीफ,ଖାରିଫ୍ |
बकरी का ब्याना,ମଜା କରିବା
काइनेटोकोर,ଗା intore ାଓକୋର
"शाक-वाटिका, गृह वाटिका",ରୋଷେଇ ଘର ବଗିଚା |
क्लाइनफिल्टर संलक्षण,କ୍ଲିନଫିଲ୍ଟର ସିଣ୍ଡ୍ରୋମ |
क्लिनो खंड,Klenow frogment
खांच लगाना,ଗଣ୍ଠି ଦେଉଥିବା
कॉच अभिगृहीत,କୋଚ୍ ର ପୋଷ୍ଟଲେଟ୍ |
कोपन का वर्गीकरण (जलवायु),କୋପେନଙ୍କ ବର୍ଗୀକରଣ (ଜଳବାୟୁ)
क्रेब का चक्र,କର୍ଗଗୁଡିକ ଚକ୍ର
"करटोसिस, ककुदता",କୁର୍ଟୋସିସ୍
के वी के (कृषि विज्ञान केंद्र),Kvk (krishi vigyan kendra)
कदंब,କାଟାମ |
केल,କଲାଲ
कांस घास,କାନ୍ସ ଘାସ
करौंदा,Karonda
राजमा,"କିଡନୀ ବିନ୍, ରାଜ୍ମା |"
कीवी फल,Kiwifriut
गांठ गोभी,ଗଣ୍ଠିର
विलायती इमली,କାଦୋମ୍ପୁଲୀ |
कोदो,କୋଡୋ ମିଲେଟ୍ |
कोकम,କୋକାମ ବଟର ଗଛ (ଆମାଙ୍ଗୋସୋଟେନ୍)
खपरा भृंग,ଖାପ୍ରା ବାଇଟଲ୍ |
घातक मात्रा 50,L.d.50 (ସାଂଘାତିକ ମାତ୍ରା 50)
प्रयोगशाला से खेत तक,ଲ୍ୟାବ ରୁ ଲ୍ୟାଣ୍ଡ
अस्थिर,ଲାବାଇଲ୍
"श्रम, मजदूर, श्रमिक",ଶ୍ରମ
लैक प्रचालक प्रतिदर्श,ଲାକ୍ ଓପନ୍ ମଡେଲ୍ |
दुग्ध स्रवण,ସ୍ତନ୍ୟପାନ
दुग्धजनक हॉर्मोन (प्रोलैक्टिन),ଲାକ୍ଟୋଜେନିକ୍ ହରମୋନ୍ (ପ୍ରୋଲାକ୍ଟିନ୍)
लैक्टोस,ଲାକ୍ଟୋଜ୍
पश्च रज्जुक,ଲେଗିଂ ଷ୍ଟାଣ୍ଡିଂ |
लैम्डा क्लोनन संवाहक,ଲମ୍ବଡା କ୍ଲୋନିଂ ଭେକ୍ଟର |
पटलीय वायु प्रवाह,ଲାମିନାର ଏୟାର ପ୍ରବାହ |
लैंपब्रश गुणसूत्र,ଲ୍ୟାମ୍ପ ବ୍ରଶ୍ କ୍ରୋମୋଜୋମ୍ |
"भूमि, जमीन, स्थल, प्रदेश",ଜମି
भूमि समर्थता वर्गीकरण,ଜମି ସାମର୍ଥ୍ୟ ବର୍ଗୀକରଣ |
भूमि समर्थता मानचित्र,ଜମି କ୍ଷମତା ମାନଚିତ୍ର
भूमि निम्नीकरण,ଜମି ଡିଗାଡ୍ |
भूमि तुल्यांक अनुपात,ଜମି ସମାନ ଅନୁପାତ |
भूमि समतलीकरण,ଭୂମି ସ୍ତର
भूमि सुधार,ଭୂମି ପୁନରୁଦ୍ଧାର
भूदृश्य कला,ଲ୍ୟାଣ୍ଡସ୍କାପ୍
भूमि उपयुक्तता,ଭୂମି ଉପଯୁକ୍ତତା |
भूमि उपयोग पद्धति,ଜମି ବ୍ୟବହାର pattern ାଞ୍ଚା |
लैंगरहैंस कोशिकाएं,ଲେଗେନହସ୍ ସେଲ୍ |
ह्रास दर,ଲାପ୍ ଲାପ୍ ହାର |
"लार्वा, डिंभक",ଲାର୍ଭା |
प्रसुप्तता,ବିଳମ୍ବ
गुप्त,ବର୍ଷା
प्रसुप्त संक्रमण,ଲୁକ୍କାୟିତ ସଂକ୍ରମଣ |
"पार्श्व, पार्श्विक, पार्श्वीय",ପାର୍ଶ୍ୱରେ |
लैटराइट मृदा,ଜୁଏଇଟ ମାଟି |
"लेटेक्स, असंस्कृत रबड़",ଲାଟେକ୍ସ
"लैथिरस रोग, लैथिरसता",ଲେଟିରିମ୍ |
लातीनी वर्ग अभिकल्पना (एल एस डी),ଲାଟିନ୍ ବର୍ଗ ଡିଜାଇନ୍ (lsd)
जालक,ଲାଟାଇସ୍
तुलनात्मक लाभ नियम,ଅସାଧାରଣ ଲାଭର ନିୟମ |
स्थिर प्रतिफल का नियम,କ୍ରମାଗତ ରିଟର୍ନର ନିୟମ |
ह्रासमान प्रतिफल का नियम,ରିଟର୍ନ ହ୍ରାସ କରିବାର ନିୟମ |
वर्धमान प्रतिफल का नियम,ରିଡ୍ୟୁନ୍ ବ increasing ୁଥିବା ନିୟମ |
सीमित कारकों का नियम,ଅଧ୍ୟାପକଙ୍କ ସୀମିତତାର ନିୟମ |
न्यूनता का नियम,ସର୍ବନିମ୍ନ ନିୟମ
प्रतिस्थापन का नियम,ପ୍ରତିସ୍ଥାପନର ନିୟମ
परिवर्ती अनुपात नियम,ଭେରିଏବଲ୍ ଅନୁପାତର ନିୟମ |
"दाब, परत, अंडे देने वाली मुर्गी",ସ୍ତର
अभिन्यास,ଲେଆଉଟ୍ |
निक्षालित तत्व,ଲିଚେଟ୍ |
निक्षालन क्षमता,ଲେକିଂ ଦକ୍ଷତା |
निक्षालन मांग,ଲେଚିଂ ଆବଶ୍ୟକତା
अग्रग रज्जुक,ଅଗ୍ରଣୀ ଷ୍ଟ୍ରାଣ୍ଡ |
पर्ण क्षेत्र अवधि,ପତ୍ର କ୍ଷେତ୍ର ଅବଧି |
पर्णक्षेत्र सूचकांक,ପତ୍ର କ୍ଷେତ୍ର ସୂଚକାଙ୍କ |
पर्ण क्षेत्र अनुपात,ପତ୍ର କ୍ଷେତ୍ର ଅନୁପାତ |
पर्ण सुरंगक,ପତ୍ର ଖଣି
पर्ण परीक्षण,ପତ୍ର ପରୀକ୍ଷା
"पर्ण, पत्ती, पत्र, पत्ता",ପତ୍ର
समाचारपत्रक,ଲିଫଲେଟ୍ |
पट्टा,ଲିଜ୍
शिंब फली,ଲେମ୍ବୁ
निम्न ऊर्जा लागत संधारणीय कृषि,ଲେସା - (ନିମ୍ନ ଶକ୍ତି ଇନପୁଟ୍ ଇନପୁଟ୍ କୃଷି କୃଷି)
वातरंध्र,ଅବଶ୍ୟ
लेन्टो केशिका बिंदु,ଲେନୋ କ୍ୟାପିଲାରୀ ପଏଣ୍ଟ |
"तनुसूत्र, लेप्टोनीमा",ରେପୋନମା |
लेप्टोस्पाइरता,ଲିପଟୋସପିରୋସିସ୍ |
शुष्करोधक आवारिकी,ଲେରୋ-ମର୍ଫିକ୍ |
विक्षति,କ୍ଷତ
घातक उत्परिवर्तन,ସାଂଘାତିକ ଗଣିତ |
अवर्णीलवक,ବିନ୍ଦୁ
समतल वेदिका,ସ୍ତରୀୟ ଟେରସ୍ |
"करहा, समतलक, पाटा",ଲିଭର୍ (ଲିଭର୍)
समतलन (भूमि का),ସ୍ତର (ଜମିର)
"ले कृषि, चरागाह में कृषि",Ley ଚାଷ
लीबिग का न्यूनतम नियम,Liebig ର ସର୍ବନିମ୍ନ ନିୟମ |
बंधन,ଲସେକ୍ସ
प्रकाश समायोजन बिंदु,ହାଲୁକା କ୍ଷତିପୂରଣ ବିନ୍ଦୁ |
प्रकाश संतृप्त सघनता,ହାଲୁକା ଶନିବାର ତୀବ୍ରତା |
प्रकाश संचरण अनुपात,ହାଲୁକା ଟ୍ରାନ୍ସମିସନ ଅନୁପାତ |
प्रकाश पाश,ହାଲୁକା ଜାଲ |
चूना मिलाना,ଅଙ୍ଗ
"सीमा, सीमा बंधन",ସୀମା
सीमाकारी कारक,ସୀମା ସୀମିତ କରିବା |
लाइमोनाइट,ଲିମୋନାଇଟ୍ |
"रेखा, वंशक्रम",ରେଖା
रैखिक अनुक्रिया,ରେଖା ପ୍ରତିକ୍ରିୟା |
सहलग्नता,ଲିଙ୍କ୍
सहलग्नी समूह,ଲିଙ୍କ୍ ଗୋଷ୍ଠୀ
योजक,ଲିନର
रूई सूचकांक,ଲିନଟ୍ ଇଣ୍ଡେକ୍ସ |
रोम,ଲିନବାସୀ |
"वसा, लिपिड",ଲିପିଡ୍
वसा-अपघटन,ଲିପୋଲୋଜି
परिसमापन,ବାତିଲ
मेंडकारी,ତାଲିକା
लिस्टर (बक्खर),ତାଲିକା
मेंड़ बनाना,ତାଲିକା
स्थल मंडल,ଲିଥୋସେଫର୍ |
"बिछाली, संशाव",ଲିଟର
सजीव पलवार,ଲାଇଭ୍ ମଲେଚ୍ |
लिवरवर्ट,ଲିଭରୱର୍ଟ |
पशुधन,ପଶୁପଲ
स्थानीय नियंत्रण,ଲୋକାଲ୍ ନିୟନ୍ତ୍ରଣ
"संस्थिति, निधान, विस्थल",ଲାକ୍ସ
टिड्डी,ପଙ୍ଗପାଳ |
"अवशयन, गिरना (फसल का गिरना)",ଲଜିଂ (କ୍ରପ୍ ଲଜିଂ)
लॉडिक्यूल,Ladiicule
"लोएस, चिकनी मिट्टी",ପ୍ରେମୀଶା
लघुगणकीय रूपांतरण,ଲୋଗୀବସିମିକ୍ ରୂପାନ୍ତର |
दीर्घ प्रदीप्तकाली पादप,ଲମ୍ବା - ଦିନ ଉଦ୍ଭିଦ |
दीर्घ तरंगीय विकिरण,ଲମ୍ବା ତରଙ୍ଗ ବିକିରଣ |
पाश,ଲୁପ୍ |
कर्तन,ଚାପି ଚାଇବା |
कटि,କାଠ
"लक्स, लूक्रस",ଲକ୍ସ
विलासिता उपभोग (पोषक तत्व),ବିଳାସପୂର୍ଣ୍ଣ ବ୍ୟବହାର (ପୁଷ୍ଟିକର)
विलासी जीन,ବିଳାସପୂର୍ଣ୍ଣ ଜିନ୍ |
लाइकोपीन,ଲାଇକୋଲିଅନ୍ |
लसीका,ଲିସାନ
लाइसीमीटर लिसजलमापी,ଲିଆସିମିଟର |
कोशिकालयन,କକ୍ଷର ଲସିସିସ୍ |
लयजनन,ଲିସୋଜେନି
"लयनकाय, लाइसोसोम",ଲାଇସୋମ୍
लाइसोजाइम,ଲିଆଜାଇମ୍
कुसुम,ଲାକ ଗଛ
लाख,ଲକ୍ଷ
भिंडी,"ଲେଡିଙ୍କ ଆଙ୍ଗୁଠି, ଓକ୍ରା |"
गोखरू,ଜମି କାଲ୍ଟ୍ରୋପ୍ |
लेंटाना,ଲାଣ୍ଟାନା
खेसारी,ଲେଟିନସ୍
लीक,ଲେକ
नींबू घास,ଲେମ୍ବୁ ଘାସ |
"लेमन, नींबू",ଲେମ୍ବୁ |
मसूर,ମ ents ଼ିଦିଅ
मुलैठी,Lequeorice
सलाद,ଲେଥୁସ୍ |
"कमलिनी, कुमुदिनी",ଲିଲି
नींबू,ଚୂନ
अलसी,ଲିନ୍ସେଡ୍ |
लीची,ଲିଚି |
कुटकी,ଲିଟିଲ୍ ମିଲେଟ୍ |
ककड़ी,ଲମ୍ବା ତରଭୁଜ |
"पीप़र, पिपलामूल",ଲମ୍ବା ହଳଦୀ |
लोकाट,ଲୋୟାଟ୍ |
कमल,ଲୋଟସ୍
रिजका,Lourerne
लाख कीट,ଲାକ୍ କୀଟ
सोनपंखी,ଲେଡି ପକ୍ଷୀ ବିଟଲ୍ |
पर्ण सुरंगक,ପତ୍ର ଖଣି
पत्ती लपेटक,ପତ୍ର ରୋଲର୍ |
पत्ती जाला कीट,ପତ୍ର ୱେବର |
टिड्डी,ପଙ୍ଗପାଳ |
गुरु विकास,ମାକ୍ରୋ ବିବର୍ତ୍ତନ |
विस्तृतक्षेत्री जलवायु,ମାକ୍ରୋକ୍ଲିଅମ୍ |
वृहदणु,ମାକ୍ରୋମୋଲେକ୍ |
गुरु उत्परिवर्तन,ମାକମରୁଟେସନ୍ |
प्रमुख पोषक-तत्व,ମାକ୍ରୋନ୍ରିଏଣ୍ଟ୍ |
दीर्घ छिद्र,ମାକ୍ରୋପୋରସ୍
"मैगट, कृमि",ମାଗଟ୍
मैग्मा,ମ୍ୟାଗମା |
मैग्नीशिया,ମ୍ୟାନ୍ସେସିଆ |
मैग्नीशियम,ମ୍ୟାଗ୍ନେସିୟମ୍
चुंबकीय विलोडक,ଚୁମ୍ବକୀୟ ଷ୍ଟିରର୍ |
परिमाण,ତିକ୍ତ
महुए की खली,Mahoha cake
अनुरक्षक पंक्ति,ମେନିନାଇନର୍ ଲାଇନ୍ |
"अनुरक्षण, संभाल, देखभाल",ରକ୍ଷଣାବେକ୍ଷଣ
मक्का के दाने निकालने वाली मशीन,ମାଟର
नरबंध्य,ପୁରୁଷ ନିର୍ଜଳ |
"कुरूपता, कुरचना",ଅସମ୍ମାନ
दुर्दमता,ଅସମ୍ମାନ
कुपोषण,ପୁଷ୍ପ
कुरीति,ଦୁଷ୍କର୍ମ
माल्टन,ମାଲଂ
नांद,ହାଲୁକା
"मैंग्रोव, गरान",ମାଙ୍ଗ୍ରୋଭସ୍ |
"मैनोमीटर, दाबांतरमापी",ମନୋମିଟର |
"मैनोमीटर, दाबांतरमापी",ମନୋମିଟର |
अपूर्णांश (लघुगणक का),ମାନିସାସା (ଲୋଗାରିଥମ୍ ର)
खाद,ଖତ
"खाद देना, खाद डालना",ସ୍ନାୟୁ
"सीमांत, उपांत",ମାର୍ଜିନାଲ୍
सीमांत लागत,ମାର୍ଜିନାଲ୍ ମୂଲ୍ୟ
उपांत भूमि,ମାର୍ଜିନାଲ୍ ଜମି |
सीमांत उत्पाद,ମାର୍ଜିନାଲ୍ ଉତ୍ପାଦ |
सीमांत आय,ମାର୍ଜିନାଲ୍ ରିଟର୍ନ |
समुद्री,ସାମୁଦ୍ରିକ
चिह्नक (आनुवंशिक),ମାର୍କର (ଜେନେଟିକ୍)
"बाजार, मंडी",ବଜାର
"पण्य, विक्रेय, विपणन योग्य",ମାର୍କେଟେବଲ୍ |
विपणन-योग्य अधिशेष,ମାର୍କେଟେବଲ୍ ସରପ୍ଲସ୍ |
विपणित अधिशेष,ମାର୍କେଟେଡ୍ ସରପ୍ଲସ୍ |
विपणन,ମାର୍କେଟିଂ |
कच्छ,ମାର୍ଶ
