Punjabi,Bengali
ਕਾਸ਼ਤਕਾਰ,চাষকারী
ਕਾਸ਼ਤ,চাষ
ਕਾਸ਼ਤਕਾਰ,কৃষক
ਸਭਿਆਚਾਰ,সংস্কৃতি
ਕਰਿੰਗ,নিরাময়
ਕਰਲਿੰਗ,কার্লিং
ਮੁਦਰਾ,মুদ্রা
ਕਟੀਲ,কিউটিকাল
ਕੱਟਣਾ,কাটা
ਗੱਠ,সিস্ট
Cytochromo,সাইটোক্রোম
ਸਾਈਨੋਗਮੀ,সাইটোগ্যামি
Cytegeenesis,সাইটোজেনেসিস
ਸਾਇਟਾਈਜਨੇਟਿਕ,সাইটোজেনেটিক্স
ਸਾਇਟੋਕਿਨੇਸਿਸ,সাইটোকাইনেসিস
ਸਾਇਟੋਲੋਜੀ,সাইটোলজি
ਸਾਈਂਟਾਈਸਿਸ,সাইটোলাইসিস
ਸਾਇਟੋਮਰੇ,সাইটোমির
ਸਾਇਟੋਪਲਾਜ਼ਮ,সাইটোপ্লাজম
ਪੱਤਾਗੋਭੀ,বাঁধাকপি
ਕੈਕਟਸ,ক্যাকটাস
ਕੈਲੰਡੁਲਾ,ক্যালেন্ডুলা
ਕੈਨਰੀ ਘਾਹ (ਤਾਰੀਆਂ),ক্যানারি ঘাস (ফালারিস)
ਕੈਨਨਾ,ক্যানা
ਕੈਪਾਰਿਸ,ক্যাপারি
ਕੈਪਸਿਕਮ,ক্যাপসিকাম
ਕੈਰਮਬੋਲਾ,ক্যারামবোলা
ਕੈਰਾਪਾ,ক্যারপা
ਕਾਰਡਮੋਮ,এলাচ
ਕੈਰੇਸ਼ਨ,কার্নেশন
ਗਾਜਰ,গাজর
ਕਾਜੂ ਗਿਰੀ,হিজলি বাদাম
ਕਾਸੀਆ,ক্যাসিয়া
ਕੈਸਟਰ,ক্যাস্টর
ਫੁੱਲ ਗੋਭੀ,ফুলকপি
ਅਜਵਾਇਨ,সেলারি
ਚੈਂਪੈਕ,চ্যাম্প্যাক
ਚੇਨੋਪੋਡੀਅਮ,চেনোপোডিয়াম
ਚੈਰੀ ਟਮਾਟਰ,চেরি টমেটো
ਚੈਰੀ,চেরি
"Chickpea, ਗ੍ਰਾਮ","ছোলা, গ্রাম"
ਮਿਰਚ,মরিচ
ਚਾਈਨਾ ਟਰਪੇਨਟੀਨ ਟ੍ਰੀ,চীন টারপেনটাইন গাছ
ਚੋ-ਚੋਅ,কুকুর কুকুর
ਕ੍ਰਾਈਸੈਂਥੇਮਮ,ক্রিস্যান্থেমাম
"ਚੁਫੀਆ, ਧਰਤੀ ਦਾ ਬਦਾਮ","চুফা, পৃথিবী বাদাম"
ਸਿਖਾਂ,সিচরি
ਦਾਲਚੀਨੀ,দারুচিনি
ਸਿਟਰਨ,সিট্রন
ਸਿਟਰੋਨਲਾ ਘਾਹ,সিট্রোনেলা ঘাস
ਜਸਮੀਨ ਚੜ੍ਹਨਾ,জেসমিন আরোহণ
ਲੌਂਗ,লবঙ্গ
ਕਲੱਸਟਰ ਬੀਨ,ক্লাস্টার বিন
ਕੋਕੋ,কোকো
ਨਾਰੀਅਲ,নারকেল
ਕਾਫੀ,কফি
ਕੋਲੇਸ,কোলিয়াস
ਕੋਲੋਕੈਸੀਆ,কলোকাসিয়া
"ਕੋਲੋਸੀਥਾ, ਕੌੜਾ ਐਪਲ","কলোকিন্থ, তিক্ত আপেল"
ਆਮ ਸੇਵਾ,সাধারণ পার্সেলেন
ਧਨੀਆ,ধনে
ਸੂਤੀ,সুতি
ਕਾਵਾਂ,কাউপিয়া
ਕੁਬੇਬ,কিউব
ਖੀਰਾ,শসা
ਖਰਕੀ,Cucubits
ਜੀ,জিরা
ਕਰੀ ਪੱਤੇ,কারি পাতা
ਕਸਟਾਰਡ ਐਪਲ,আতা
ਕੈਪਸੂਲ ਬੋਰਰ,ক্যাপসুল বোরার
ਕੈਟਰਪਿਲਰ,ক্যাটারপিলার
ਨਿੰਬੂ ਸਾਈਂ,সাইট্রাস সাইক্ল্লা
ਕ੍ਰਿਕੇਟ,ক্রিকেট
ਕਾਂ,কাক
ਕੀੜਾ ਕੱਟੋ,কাটা কৃমি
ਡੇਅਰੀ,দুগ্ধ
ਡੇਅਰੀ,ডেয়ারিং
ਡੈਮ,বাঁধ
ਦਿਵਸ ਨਿਰਪੱਖ,দিন-নিরপেক্ষ
ਫੁੱਲ ਆਉਣ ਤੋਂ ਬਾਅਦ,ফুলের পরে দিন
ਪੂਰੇ ਖਿੜ ਦੇ ਬਾਅਦ ਦਿਨ,পুরো পুষ্প পরে দিন
ਡੀਬਲੋਸੋਮਿੰਗ,ডিব্লোসোমিং
ਅਸਵੀਕਾਰ,ডিক্যালসিফিকেশন
ਫੈਸਲਾ,ডিক্যান্ট
ਵਿਗਾੜ,ক্ষয়
ਪਤਝੜ,পাতলা
ਦਸ਼ਮਲਵ,দশমিক
ਘਾਟ,স্বল্পতা
ਡੀਫਲੋਕੁਲੇਸ਼ਨ (ਮਿੱਟੀ),ডিফলোকুলেশন (মাটি)
ਬਦਨਾਮੀ,Defloration
ਹੱਤਿਆ,ডিফোলিয়েশন
ਕਟਾਈ,বন নিধন
ਡੀਜਨਰੇਸ਼ਨ,অবক্ষয়
ਨਿਘਾਰ,অবক্ষয়
ਡਿਗਰੀ ਦਿਨ,ডিগ্রি দিন
ਡਿਗਰੀ,ডিগ্রি
ਡੀਹਿਸੈਂਸ,ডিহেসেন্স
ਦਹੁਣਾ,ডিহুলিং
ਡੀਹੁਸਕਿੰਗ,ডিহুসিং
ਡੀਹਾਈਡਰੇਸ਼ਨ,পানিশূন্যতা
ਡੀਹਾਈਡਰੇਟਰ,ডিহাইড্রেটর
ਮੰਗ,চাহিদা
ਗਿਰਾਵਟ,অবনতি
ਘਟਨਾਵਾਂ,অস্বীকার
ਜਮ੍ਹਾ,আমানত
ਜਮ੍ਹਾ,জবানবন্দি
ਕਮੀ,অবমূল্যায়ন বিচ্ছিন্নকরণ
Desiccation,বিশৃঙ্খলা
ਡਿਜ਼ਾਇਨ,নকশা
ਡੈਸੀਕੇਟਰ,ডেসিসেটর
ਨਿਰਧਾਰਤ,গন্তব্য
ਡਿਸਿਕਰਿੰਗ,Desuckering
Desynapis,Desynapsis
ਡੈਟਾਸਲ,ডেটাসেল
ਡੀਟਾਸਿੰਗ,ডিটাসেলিং
ਨਿਰਧਾਰਤ,নির্ধারক
ਦੀ ਘਾਟ,অবমূল্যায়ন
ਠਹਿਰਾਓ,দেভেজেটেশন
ਭਟਕਣਾ,বিচ্যুতি
ਡਿਆਡ,ডায়াড
ਨਿਦਾਨ,রোগ নির্ণয়
ਦੁਚਰਾ,Dichogamy
Dichotomy,দ্বৈতত্ত্ব
ਡਿਕੋਟਾਈਲਡਨ (ਬੀਜ),ডিকোটাইলডন (বীজ)
ਮਰ ਜਾਓ (ਬਿਮਾਰੀ),ফিরে মারা (রোগ)
ਫੈਲਾ,বিচ্ছুরণ
ਪਾਚਨਤਾ,হজমতা
ਡਾਇਲਬ੍ਰਿਡ,ডিহাইব্রিড
ਡਾਈਕ (ਡਾਈਕ),ডাইক (ডাইক)
ਪਤਲਾ,পাতলা
Dioeous,ডাইওসিয়াস
ਡਿਪਲੋਇਡ,ডিপ্লোড
ਡਿਪਲੋਇਡ,ডিপ্লোড
ਡਿਪਲੋਨੀਮਾ,ডিপ্লোনেমা
ਡਿਸਬੋਡਿੰਗ,অসন্তুষ্টি
ਡਿਸਕਿੰਗ,ডিস্কিং
ਛੂਟ,ছাড়
ਰੋਗਾਣੂ-ਮੁਕਤ,নির্বীজন
ਫੈਲਾਅ,বিচ্ছুরণ
ਪ੍ਰਸਾਰ,প্রচার
ਵਿਭਿੰਨਤਾ,বৈচিত্রতা
ਵਿਭਿੰਨਤਾ,বিবিধ কৃষিকাজ
ਡੀ ਐਨ ਏ ਪੌੜੀ,ডিএনএ মই
ਡੀ ਐਨ ਏ ਰੀਸੈਪਟਰ,ডিএনএ রিসেপ্টর
ਡੋਕੇਜ,ডকেজ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ,প্রভাবশালী
ਸੁਸਤ,সুপ্ততা
ਖੁਰਾਕ,ডোজ
ਡਬਲ ਸਿਗੋਮਾਈਡ ਕਰਵ,ডাবল সিগময়েড বক্ররেখা
ਡਰਾਫਟ (ਡਰਾਫਟ),খসড়া (খসড়া)
ਡਰੇਨ,ড্রেন
ਡਰੇਨੇਜ,নিকাশী
ਡਰਾਅ ਕਰੋ,অঙ্কন
ਖਾਈ,ভিজে যাওয়া
ਡਰੈਸਿੰਗ (ਬੀਜ),ড্রেসিং (বীজ)
ਮਸ਼ਕ (ਐਨ.),ড্রিল (এন।)
ਡ੍ਰਿਲਿੰਗ (ਏਜੀ. ਇੰਜੀਨੀਅਰ),ড্রিলিং (এজি। ইঞ্জিন)
ਡ੍ਰਿਲੰਗ (ਖੇਤੀਬਾੜੀ),ড্রিলিং (কৃষি)
ਡਰਿਪ ਸਿੰਚਾਈ,ড্রিপ সেচ
ਡ੍ਰਾਇਵਲੈਂਡ ਖੇਤੀ,শুকনো কৃষিকাজ
ਧੂੜ,ধুলো
ਡੱਸਟਰ,ডাস্টার
ਧੂੜ,ধুলাবালি
ਬੌਨੇ,বামন
Dwarf ਪਿਰਾਮਿਡ,বামন পিরামিড
Dwarfing,বামন
ਡੇਜ਼ੀ,ডেইজি
ਤਾਰੀਖਾਂ,তারিখ
ਦਿਨ ਜੈਸਮੀਨ,ডে জেসমিন
ਡਿਲ,ডিল
ਦੀਨਨਾਥ ਘਾਹ,দিননাথ ঘাস
ਡੂਡਡਰ,ডড্ডার
"ਡੂਬ ਘਾਹ, ਬਰਮੁਡਾ ਘਾਹ","ডুব ঘাস, বারমুডা ঘাস"
ਬਰੂਸ,ড্রুস
ਸੁੱਕੇ ਅਦਰਕ,শুকনো আদা
ਮੋਹਰਿੰਗ ਬੀਟਲ,ডিফোলিয়েটিং বিটল
ਡਰੋਨ,ড্রোন
ਬਤਖ਼,হাঁস
ਵਾਤਾਵਰਣ,বাস্তুশাস্ত্র
Econometrics,একনোমেট্রিক্স
ਆਰਥਿਕ ਕੁਸ਼ਲਤਾ,অর্থনৈতিক দক্ষতা
ਈਕੋਟਾਈਪ,ইকোটাইপ
ਐਲੀਕਟ੍ਰੋਫਿਕ,অ্যাক্টোট্রফিক
ਏਡੋਫੇਿਕ,এড্যাফিক
ਐਡੀਫੋਲੋਜੀ,এড্যাফোলজি
ਐਡਜਿੰਗ,এজিং
ਖਾਣ ਵਾਲੇ ਹਿੱਸੇ,ভোজ্য অংশ
ਮੰਗ ਦੀ ਲਚਕਤਾ,চাহিদার স্থিতিস্থাপকতা
ਉਤਪਾਦਨ ਦੀ ਲਚਕਤਾ,উত্পাদন স্থিতিস্থাপকতা
ਇਲੈਕਟ੍ਰੋਲੋਸਿਸ,বৈদ্যুতিন বিশ্লেষণ
ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ,ইলেক্ট্রোফোরসিস
ਕਪੜੇ,এলিউভিয়েশন
Emasculator,ইমাসকুলেটর
ਤੇਜ਼,এম্ব্যাঙ্কিং
ਭਰੂਣ,ভ্রূণ
ਭਰੂਣ,ভ্রূণতত্ত্ব
ਉਭਰਨ,উত্থান
ਇਮਲਸੀਫਾਇਰ,ইমুলিফায়ার
ਐਂਡੋਜੇਨਸ,অন্তঃসত্ত্বা
ਹੋਂਦ,এন্ডোমিটোসিস
ਨਿਰਦੋਪਿਤ,এন্ডোপারাসাইট
ਐਂਡੋਸਪਰਮ,এন্ডোস্পার্ম
ਉੱਦਮ,এন্টারপ্রাইজ
ਐਂਡੋਮੋਲੋਜੀ,এনটমোলজি
ਵਾਤਾਵਰਣ,পরিবেশ
ਪਾਚਕ,এনজাইম
ਐਪੀਸੋਤੀਲ ਗ੍ਰਾਫਟਿੰਗ,এপিকোটাইল গ্রাফটিং
ਐਪੀਫਾਈਟ,এপিফাইট
ਇਕੁਇਟੀ,ইক্যুইটি
ਖਾਤਮੇ,নির্মূল
ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ,অত্যাবশ্যক পুষ্টি
ਅਨੁਮਾਨ,অনুমান
ਈਟੀਓਲੇਸ਼ਨ,Itiolation
ਯੂਗੇਨਿਕ,ইউজেনিক
ਮੁਲਾਂਕਣ,মূল্যায়ন
ਈਵੈਪੋਮੀਟਰ,বাষ্পীভবন
ਈਵੋ-ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ,বাষ্পী-স্থানান্তর
ਸਦਾਬਹਾਰ ਇਨਕਲਾਬ,চিরসবুজ বিপ্লব
ਸਦਾਬਹਾਰ,চিরসবুজ
ਵਿਕਾਸ,বিবর্তন
ਆਬਕਾਰੀ,আবগারি
ਥਕਾਵਟ (ਜਣਨ),ক্লান্তি (উর্বরতা)
ਸ਼ੋਸ਼ਣ,শোষণ
ਖੋਜ,অনুসন্ধান
ਬਾਹਰ ਕੱ .ਣ,এক্সট্রুশন
ਅੱਖ (ਸੋਗਕੈਨ / ਆਲੂ),চোখ (সুগারকেন/আলু)
ਖਾਣ ਵਾਲੇ ਪਾਈਨ,ভোজ্য পাইন
"ਹਾਥੀ ਪੈਰ, ਯਮ","হাতি পা, ইয়াম"
ਯੁਕਲਿਪਟਸ,ইউক্যালিপটাস
ਧਰਤੀ ਦਾ ਕੀੜਾ,কেঁচো
ਐਂਟਰੋਲੋਜਿਸਟ,এনটমোলজিস্ট
ਵਾਤਾਵਰਣਕ,পরিবেশবাদী
ਕਾਰਕ,ফ্যাক্টর
ਕਾਰਕ ਉਤਪਾਦਕਤਾ,ফ্যাক্টর উত্পাদনশীলতা
ਫੈਕਟੋਰੇਜ,ফ্যাক্টরেজ
ਫੈਕਟੈਕਟਿਵ ਬਲਾਕ ਡਿਜ਼ਾਈਨ,ফ্যাক্টরিয়াল ব্লক ডিজাইন
ਫੈਕਲਟੀਟੇਟਰਟੇਟਰੇਟਿਵ,ফ্যাক্টেটিভ
ਪਰਦਾ,পতন
ਪਰਿਵਾਰ,পরিবার
ਫਾਰਮ ਮੁਲਾਂਕਣ,খামার মূল্যায়ন
ਖੇਤ ਬਜਟ,খামার বাজেট
ਖੇਤ ਦਾ ਕਾਰੋਬਾਰ,খামার ব্যবসা
ਫਾਰਮ ਦੀ ਯੋਜਨਾਬੰਦੀ,খামার পরিকল্পনা
ਕਿਸਾਨ,কৃষক
ਖੇਤੀ,কৃষিকাজ
ਸ਼ਮੂਲੀਅਤ,ফ্যাসিয়েশন
ਧੋਖਾਧੜੀ,ফেকান্ডেশন
ਫਰਮੈਂਟੇਸ਼ਨ,গাঁজন
ਜਣਨ,উর্বরতা
ਖਾਦ,সার
ਖਾਦ ਦੀ ਕੁਸ਼ਲਤਾ,সার ব্যবহারের দক্ষতা
ਰੇਸ਼ੇਦਾਰ,তন্তু
ਖੇਤਰ,ক্ষেত্র
ਖੇਤਰ ਦੀ ਸਮਰੱਥਾ,ক্ষেত্রের ক্ষমতা
ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ,ক্ষেত্র প্রদর্শন
ਨਿਰਧਾਰਤ,স্থিরকরণ
ਹੜ੍ਹ,বন্যা
ਵਹਾਅ ਡਾਇਗਰਾਮ,প্রবাহ চিত্র
ਭੋਜਨ ਦਾ ਮੁੱਲ,খাদ্য মান
ਚਾਰਾ (ਚਾਰਾ),ঘাস (পশুর)
ਭਵਿੱਖਬਾਣੀ,পূর্বাভাস
ਜੰਗਲ,বন। জংগল
ਜੰਗਲਾਤ,বনাঞ্চল
ਫਰੌਡ,ফ্রন্ড
ਠੰਡ ਰੋਧਕ,ফ্রস্ট প্রতিরোধী
ਠੰਡ,ফ্রস্ট
ਫ੍ਰੋਜ਼ਨ (ਫਲ ਅਤੇ ਸਬਜ਼ੀਆਂ),হিমায়িত (ফল ও উদ্ভিজ্জ)
ਫਰੂਟੇਸ਼ਨ,ফলস্বরূপ
ਫਲ ਬੂੰਦ,ফল ড্রপ
ਫਲ-ਸੈੱਟ (ਫਲ ਸੈਟਿੰਗ),ফল-সেট (ফল সেটিং)
ਧੁੰਦਲੀ,ধোঁয়াশা
ਫੰਜਾਈਸਾਈਡ,ছত্রাকনাশক
ਮਜ਼ੇਦਾਰ,ছত্রাকজনিত
ਫੰਗਸ,ছত্রাক
Furown,ফুরো
ਮਿਸ਼ਰਨ,একীকরণ
ਫਜ਼,ফুজ
ਫਜ਼ੀ,অস্পষ্ট
"ਫੈਨਿਲ, ਅਨੀਸ","মৌরি, অ্যানিস"
Fenugreek,ফেনুগ্রেক
ਅੰਜੀਰ,ডুমুর
ਫਿੰਗਰ ਬਾਜਰੇ,আঙুলের বাজরা
ਅੱਗ-ਲਾਲ ਝਾੜੀ,ফায়ার-ফ্লেমে বুশ
ਜੰਗਲ ਦੀ ਲਾਟ,বনের শিখা
ਫ੍ਰੈਂਚ ਬੀਨ,ফরাসি শিম
ਫਲੀ,ফ্লা
ਲੂੰਬੜੀ,ফক্স
ਫਲ ਉੱਡਦੇ ਹਨ,ফলের মাছি
Gall (ਹੋਰਟ),গল (হর্ট)
ਗੇਮਟ,গেমেট
ਗਾਰਡਨ,বাগান
ਗੇਜ (ਪਾਣੀ),গেজ (জল)
ਜੀਨ ਬੈਂਕ,জিন ব্যাংক
ਜੀਨ ਟੈਗਿੰਗ,জিন ট্যাগিং
ਵਾਹਨ,জিনোলজি
ਜੈਨੇਟਿਕ ਨਕਸ਼ਾ,জেনেটিক মানচিত্র
ਜੈਨੇਟਿਕਸ,জেনেটিক্স
ਜੀਨੋਮ,জিনোম
ਜੀਨੋਮਿਕ ਲਾਇਬ੍ਰੇਰੀ,জিনোমিক লাইব্রেরি
ਜੇਨੋਮਿਕਸ,জিনোমিক্স
ਜੀਨੋਟਾਈਪ,জিনোটাইপ
ਜੀਨੋਟਾਈਪ,জিনোটাইপ
ਜੀਨਸ,জেনাস
ਜੀਨਸ,জেনাস
ਕੀਟਾਣੂ,জীবাণু
ਗਠੀਏ,জীবাণু
ਉਗ,অঙ্কুরোদগম
Germpelsm,জীবাণু
ਗਿਬਬੇਰੀਕਲਿਕ ਐਸਿਡ,গিব্বেরেলিক অ্যাসিড
ਗਿਲਿੰਗ,জিনিং
Glumue,গ্লুম
ਸ਼ਾਨਦਾਰ,আঠালো
ਗਲਾਈਕੋਲਸਿਸ,গ্লাইকোলাইসিস
ਗਲੇਸ,Gneiss
ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ,সোনার বিপ্লব
ਗਰੇਡਿੰਗ,গ্রেডিং
ਗ੍ਰੈਫਟਡ ਪੌਦਾ,গ্রাফ্টেড উদ্ভিদ
ਭ੍ਰਿਸ਼ਟਾਚਾਰ-ਅਨੁਕੂਲ,গ্রাফ্ট-ইনমপ্যাটেবল
ਗ੍ਰਾਨਾ,গ্রান্না
ਗ੍ਰੈਨੂਲੇਸ਼ਨ,গ্রানুলেশন
ਹਰੀ ਖਾਦ,সবুজ সার
ਹਰੀ ਕ੍ਰਾਂਤੀ,সবুজ বিপ্লব
ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ,বৃদ্ধি এবং উন্নয়ন
ਗਮਮੋਸਿਸ,গুমোসিস
Gynovioleive,Gynodioecious
ਗੈਲ ਗਿਰੀ,গল বাদাম
ਲਸਣ,রসুন
ਗਰਬੀਰਾ,জেরবেরা
Gherkin,ঘেরকিন
ਅਦਰਕ,আদা
ਗਲੇਡੀਓਲਸ,গ্ল্যাডিওলাস
ਬਕਰੀ ਬੂਟੀ (ਏਜਰਾਥਮ),ছাগলের আগাছা (আগেরেটাম)
ਚਕੋਤਰਾ,আঙ্গুর
ਅੰਗੂਰ,আঙ্গুর
ਹਰੀ ਗ੍ਰਾਮ,সবুজ ছোলা
ਗ੍ਰੇਵੀਆ,গ্রুইয়া
ਗਰਾਉਂਡ,চিনাবাদাম
ਹਰੂਦ,পেয়ারা
ਗਿੰਨੀ ਘਾਹ,গিনি ঘাস
ਗੈਲ ਮਿਜ,গ্যাল মিড
ਘਾਹ ਹੌਪਰ,ঘাস হপার
ਗੁੰਡ ਦਾ ਬੱਗ,গুন্ডি বাগ
ਆਦਤ,অভ্যাস
ਗੜੇ,শিলাবৃষ্টি
ਵਾਲਾਂ ਵਾਲੇ,হেয়ারভেচ
ਹੈਲੋਫਾਈਟ,হ্যালোফাইট
ਹੈਰੋ,হ্যারো
ਵਾ vest ੀ ਦਾ ਇੰਡੈਕਸ,ফসল সূচক
ਵਾਢੀ,ফসল
ਕਟਾਈ,ফসল কাটা
ਹੈਚ,হ্যাচ
ਸੁੱਕਾ ਘਾਹ,খড়
ਹੇਲੇਜ,হেইলজ
ਹਾਇਸਟੌਕ,হেইস্টক
ਹੇਜ਼,ধোঁয়াশা
ਹੁਸ਼ੀ,আড়ম্বরপূর্ণ
ਸਿਰ (ਐਗਰੋ),মাথা (কৃষি)
ਸਿਰ (ਚੈਨਲ ਦਾ),মাথা (চ্যানেলের)
ਵਾਪਸ ਜਾ ਰਿਹਾ ਹੈ,পিছনে মাথা
ਹੇਜ,হেজ
ਹੇਜਿੰਗ,হেজিং
ਹੇਲਿਕਸ,হেলিক্স
ਹੇਮੇਟਾਈਟ,হেমাটাইট
ਹਰਬ,ভেষজ
ਹਰਬਰਿਅਮ,হার্বেরিয়াম
ਹਰਬੀਸਾਈਡ,হার্বিসাইড
ਧਾਰਕ,বংশগততা
ਇਸ ਨੂੰ,হেরেটিবিলিটি
ਹਰਮਫ੍ਰੋਡਾਈਟ,হার্মাফ্রোডাইট
ਹੇਟਰੋਕ੍ਰੋਮੋਮੇਟਿਕ,হিটারোক্রোমেটিক
ਹੇਟਰੋਫਰੀਕਰਨ,হেটেরোফেরটিলাইজেশন
ਹੇਟਰੋਸਿਸ,হিটারোসিস
ਹੇਟਰੋਸੋਮ,হেটেরোসোম
ਹੇਟਰੋਟ੍ਰੋਫ,হিটারোট্রফ
ਹੇਕਸਾਪਲਾਈਡ,হেক্সাপ্লয়েড
ਹਾਈਬਰਨੇਟ,হাইবারনেট
ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ,উচ্চ ঘনত্ব রোপণ
ਪਹਾੜੀ (ਚਾਵਲ),পাহাড় (চাল)
ਹਿਸਟੋਗ੍ਰਾਮ,হিস্টোগ্রাম
ਹਿਟਚ ਬਾਗਬਾਨੀ,হিটেক হর্টিকালচার
ਛਪਾਕੀ,মুরগি
ਹੋਇਿੰਗ,হোয়িং
ਹੋਲਡਿੰਗ,ধারণ
ਘਰ ਫਾਰਮ,হোম ফার্ম
ਹੋਮਸੋਸਟਾਸਿਸ,হোমিওস্টেসিস
ਹੋਮਸਸਟੇਡ,হোমস্টেড
ਹੋਮਜਿਗੈਨਿਟੀ,সমজাতীয়তা
ਇਕੋ,সমজাতীয়
ਹੋਮੋਗਸ,হোমোলজাস
ਹੋਮੋਜ਼ੀਗੋਟ,হোমোজাইগোট
ਹੌਪਰ,হপার
ਹਰੀਜੋਨ,দিগন্ত
ਬਾਗਬਾਨੀ ਫਸਲਾਂ,উদ্যানতাত্ত্বিক ফসল
ਬਾਗਬਾਨੀ,উদ্যানতত্ত্ব
ਹਾਰਟੀ-ਸਿਲਵੀ ਪੇਸਟੋਰਲ ਫਾਰਮਿੰਗ,হর্টি-সিলভি যাজকীয় কৃষিকাজ
ਹੋਸਟ,হোস্ট
ਗਰਮ ਪਾਣੀ ਦਾ ਇਲਾਜ,গরম জল চিকিত্সা
ਹੌਲ,হাল
ਨਮੀ,আর্দ্রতা
Humus,হুমাস
ਭੁੱਕੀ,হুস্ক
ਹੁਸਕ,হকার
ਹਸਤਾਖਰ,হুংস
ਹਾਈਬ੍ਰਿਡ,হাইব্রিড
ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,সংকরকরণ
ਹਾਈਡਰੇਸ਼ਨ,হাইড্রেশন
ਹਾਈਡ੍ਰੋਲੋਜੀ,জলবিদ্যুৎ
ਹਾਈਡ੍ਰੋਲਾਇਸਿਸ,হাইড্রোলাইসিস
ਹਾਈਡ੍ਰੋਮੀਟਰ,হাইড্রোমিটার
ਹਾਈਡ੍ਰੋਫਿਲਸ,হাইড্রোফিলাস
ਹਾਈਡ੍ਰੋਪੋਨਿਕ,জলবিদ্যুৎ
ਹਾਈਡ੍ਰੋਸਫਾਇਰ,হাইড্রোস্ফিয়ার
ਹਾਈਡ੍ਰੋਸਕੋਪਿਕਿਟੀ,হাইড্রোস্কোপিসিটি
ਹਾਈਪਰਪਰੇਸਾਈਟ,হাইপারপ্যারাসাইট
ਹਾਈਪਰਪਲਸੀਆ,হাইপারপ্লাজিয়া
ਹਾਈਫਾ,হাইফা
ਹਾਈਪੋਕੋਟੀਲ,হাইপোকোটাইল
ਕਲਪਨਾ,হাইপোথিসিস
ਹਿਸਟਰੇਸਿਸ (ਪਾਣੀ),হিস্টেরেসিস (জল)
ਹੇਜ਼ਲ ਗਿਰੀ,হ্যাজেল বাদাম
ਭੰਗ,শিং
ਹੈਨਬੇਨ,হেনবেন
ਮਹਿੰਦਾ,হেনা
ਹਿਬਿਸਕਸ,হিবিস্কাস
ਹੌਪ,খোঁড়ান
ਘੋੜਾ ਗ੍ਰਾਮ,ঘোড়া গ্রাম
ਘੋੜਾ-ਅੱਖ-ਬੀਨ,হর্স-আই-শিম
ਮਧੂ ਮੱਖੀ,মৌমাছি
ਹੌਪਰ,হপার
ਬਾਗਬਾਨੀ,উদ্যানতত্ত্ববিদ
ਹਾਈਡ੍ਰੋਲੋਜਿਸਟ,হাইড্রোলজিস্ট
ਸਥਿਤੀ ਵਿੱਚ,সিটু গ্রাফটিংয়ে
ਵਿਟਰੋ ਵਿੱਚ,ভিট্রোতে
ਵੀਵੋ ਵਿਚ,ভিভোতে
ਅੰਨ੍ਹੇਵਾਹ,নির্বিচারে
ਕੀੜੇ,পোকামাকড়
ਕੀੜੇ ਪੈੱਸਟ,কীটপতঙ্গ
ਥੀਏਟਰ,পোকামাকড়
ਕੀਟਨਾਸ਼ਕਾਂ,কীটনাশক
ਕੀਟਨਾਸ਼ਕ,পোকামাকড়
ਇਨਸੋਲੇਸ਼ਨ,ইনসোলেশন
ਘੁਲਣਸ਼ੀਲ,অদৃশ্য
ਇੰਸਟਾਰ (ਕੀੜੇ),ইনস্টর (পোকামাকড়)
ਇਨਸੂਲੇਟਰ,ইনসুলেটর
ਏਕੀਕ੍ਰਿਤ ਬਿਮਾਰੀ ਪ੍ਰਬੰਧਨ,ইন্টিগ্রেটেড ডিজিজ ম্যানেজমেন্ট
ਏਕੀਕ੍ਰਿਤ ਪੋਸ਼ਕ ਪ੍ਰਬੰਧਨ,সংহত পুষ্টি ব্যবস্থাপনা
ਏਕੀਕ੍ਰਿਤ ਕੀੜੇ ਪ੍ਰਬੰਧਨ,সমন্বিত বালাই ব্যবস্থাপনা
ਤੀਬਰਤਾ,তীব্রতা
ਤੀਬਰ,নিবিড়
ਇੰਟਰਕ੍ਰਾਪ,ইন্টারক্রপ
ਅੰਤਰਾਲ (ਅੰਤਰਾਲ),আন্তঃসংশ্লিষ্টতা (আন্তঃবিজ্ঞান)
ਦਿਲਚਸਪੀ,স্বার্থ
ਇੰਟਰਨਿਓ,ইন্টারনোড
ਅੰਤਰਾਪਾ (ਸੈੱਲ ਡਿਵੀਜ਼ਨ),ইন্টারফেজ (সেল বিভাগ)
ਇੰਟਰਪੋਲੇਸ਼ਨ,ইন্টারপোলেশন
ਅੰਤਰ-ਨਿਰਜੀਵ,আন্তঃমুখী
ਵਸਤੂ ਸੂਚੀ,ইনভেন্টরি
ਉਲਟਾ,বিপর্যয়
