Marathi,Kannada
गणना पंच,ಲೆಕ್ಕಕ್ಕೆ
कॅल्क्युलेटर,ಕ್ಯಾಲ್ಕುಲೇಟರ್
कॅल्क्युलेटर चिप,ಕ್ಯಾಲ್ಕುಲೇಟರ್ ಚಿಪ್
बीजगणित लॉजिकसह कॅल्क्युलेटर,ಬೀಜಗಣಿತದ ತರ್ಕದೊಂದಿಗೆ ಕ್ಯಾಲ್ಕುಲೇಟರ್
अंकगणित लॉजिकसह कॅल्क्युलेटर,ಅಂಕಗಣಿತದ ತರ್ಕದೊಂದಿಗೆ ಕ್ಯಾಲ್ಕುಲೇಟರ್
प्रोग्रामबिलिटीशिवाय कॅल्क्युलेटर,ಪ್ರೊಗ್ರಾಮಬಿಲಿಟಿ ಇಲ್ಲದೆ ಕ್ಯಾಲ್ಕುಲೇಟರ್
प्रोग्रामबिलिटीसह कॅल्क्युलेटर,ಪ್ರೋಗ್ರಾಮಬಿಲಿಟಿ ಹೊಂದಿರುವ ಕ್ಯಾಲ್ಕುಲೇಟರ್
भिन्नतेचे कॅल्क्युलस,ವ್ಯತ್ಯಾಸಗಳ ಕಲನಶಾಸ್ತ್ರ
कॉल,ಕರೆಯಿಸು
संदर्भानुसार कॉल करा,ಉಲ್ಲೇಖದ ಮೂಲಕ ಕರೆ ಮಾಡಿ
व्हॅल्यूद्वारे कॉल करा,ಮೌಲ್ಯದಿಂದ ಕರೆ ಮಾಡಿ
कॉल डायरेक्टिंग कोड,ಕರೆ ನಿರ್ದೇಶನ ಕೋಡ್
कॉल आस्थापना,ಕರೆ ಸ್ಥಾಪನೆ
कॉल अग्रेषित,ಕರೆ ಫಾರ್ವರ್ಡ್ ಮಾಡುವುದು
कॅलिग्राफिक प्लॉटर,ಕ್ಯಾಲಿಗ್ರಾಫಿಕ್ ಪ್ಲಾಟರ್
कॉलिंग,ಸೇರಿಸುವುದು
कॉलिंग युक्तिवाद,ಕರೆ ವಾದ
कॉलिंग प्रोग्राम,ಕರೆಯುವ ಕಾರ್ಯಕ್ರಮ
कॉलिंग क्रम,ಕರೆ ಅನುಕ್ರಮ
कॉलिंग सबप्रोग्राम,ಕರೆ ಸಬ್‌ಪ್ರೊಗ್ರಾಮ್
कॉल नंबर,ಕರೆ ಸಂಖ್ಯೆ
कॉल प्रोसेसर,ಕರೆ ಪ್ರೊಸೆಸರ್
कॉल प्रगती सिग्नल,ಪ್ರಗತಿ ಸಿಗ್ನಲ್ಗೆ ಕರೆ ಮಾಡಿ
कॉल स्टोअर,ಕರೆ ಅಂಗಡಿ
कॉल प्रतीक्षा करा,ಕರೆ ಕಾಯುವುದು
रद्द करा,ರದ್ದುಮಾಡು
वर्ण रद्द करा,ಅಕ್ಷರವನ್ನು ರದ್ದುಗೊಳಿಸಿ
की रद्द करा,ಕೀಲಿಯನ್ನು ರದ್ದುಗೊಳಿಸಿ
कॅन केलेला परिच्छेद,ಪೂರ್ವಸಿದ್ಧ ಪ್ಯಾರಾ
कॅन केलेला सॉफ्टवेअर,ಪೂರ್ವಸಿದ್ಧ ಸಾಫ್ಟ್‌ವೇರ್
कॅनॉनिक पिढी,ಕ್ಯಾನುನಿಕ್ ಉತ್ಪಾದನೆ
कॅपेसिटर स्टोरेज,ಕೆಪಾಸಿಟರ್ ಸಂಗ್ರಹಣೆ
क्षमता,ಸಾಮರ್ಥ್ಯ
कॅपस्टन,ಮಣ್ಣು
कॅप्चर,ಸೆರೆಹಿಡಿಯು
कार्ड,ಚೀಟಿ
कार्ड पिंजरा,ಕಾರ್ಡ್ ಪಂಜರ
कार्ड चेसिस,ಕಾರ್ಡ್ ಚಾಸಿಸ್
कार्ड तपासणी,ಕಾರ್ಡ್ ಪರಿಶೀಲನೆ
कार्ड कोड,ಕಾರ್ಡ್ ಕೋಡ್
कार्ड कॉलम,ಕಾರ್ಡ್ ಕಾಲಮ್
कार्ड चक्र,ಕಾರ್ಡ್ ಚಕ್ರ
कार्ड डेक,ಕಾರ್ಡ್ ಡೆಕ್
कार्ड त्रुटी तपासणी,ಕಾರ್ಡ್ ದೋಷ ಪರಿಶೀಲನೆ
कार्ड फील्ड,ಕಾರ್ಡ್ ಮೈದಾನ
कार्ड फाइल,ಕಾರ್ಡ್ ಫೈಲ್
कार्ड फॉर्म,ಕಾರ್ಡ್ ರೂಪ
कार्ड स्वरूप,ಕಾರ್ಡ್ ಸ್ವರೂಪ
कार्ड हॉपर,ಹರಿವು
कार्ड प्रतिमा,ರಾಟ
कार्ड इनपुट,ಕಾರ್ಡ್ ಇನ್ಪುಟ್
कार्ड जाम,ಇರಿ
कार्ड लोडर,ಕಾರ್ಡ್ ಲೋಡ್ ಮಾಡುವವನು
कार्ड पॅक,ಕಾರ್ಡ್ ಚೀಟಿ
कार्ड पथ,ಕಾರ್ಡ್ ಪಥ
कार्ड प्रोग्राम केलेले कॅल्क्युलेटर,ಕಾರ್ಡ್ ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಲಾದ ಕ್ಯಾಲ್ಕುಲೇಟರ್
कार्ड प्रोग्राम केलेले संगणक,ಕಾರ್ಡ್ ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ ಕಂಪ್ಯೂಟರ್
कार्ड पंच,ಕಾರ್ಡ್ ಪಂಚ್
कार्ड पंचिंग तंत्र,ಕಾರ್ಡ್ ಪಂಚ್ ತಂತ್ರ
कार्ड रीडर,ಕಾರ್ಡ್ ಓದುಗ
कार्ड पुनरुत्पादक,ಕಾರ್ಡ್ ಸಂತಾನೋತ್ಪತ್ತಿ ಮಾಡುವವ
कार्ड पंक्ती,ಕಾರ್ಡ್ ಸಾಲು
कार्ड सेट,ಕಾರ್ಡ್ ಹಾಕುವುದು
कार्ड सॉर्टर,ಕಾರ್ಡ್ ಸಣಕ
कार्ड स्टॅकर,ಜರುಗಿಸು
कार्ड स्टोरेज,ಕಾರ್ಡ್ ಸಂಗ್ರಹಣೆ
कार्ड-टू-डिस्क युटिलिटी,ಕಾರ್ಡ್-ಟು-ಡಿಸ್ಕ್ ಉಪಯುಕ್ತತೆ
कार्ड-टू-मॅग्नेटिक टेप रूपांतरण,ಕಾರ್ಡ್-ಟು-ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪರಿವರ್ತನೆ
कार्ड-टू-प्रिंट प्रोग्राम,ಕಾರ್ಡ್-ಟು ಪ್ರಿಂಟ್ ಕಾರ್ಯಕ್ರಮ
टेप कन्व्हर्टरवर कार्ड,ಕಾರ್ಡ್ ಟು ಟೇಪ್ ಪರಿವರ್ತಕ
कार्ड ट्रॅक,ಕಾರ್ಡ್ ಟ್ರ್ಯಾಕ್
कार्ड सत्यापन,ಕಾರ್ಡ್ ಪರಿಶೀಲನೆ
CARET,ಕಟಾ
कॅरोझेल,ಏರಿಳ
गाडी,ಗಾಡಿ
कॅरेज कंट्रोल कॅरेक्टर,ಗಾಡಿ ನಿಯಂತ್ರಣ ಪಾತ್ರ
कॅरेज कंट्रोल टेप,ಗಾಡಿ ನಿಯಂತ್ರಣ ಟೇಪ್
गाडी परत,ಕ್ಯಾರೇಜ್ ರಿಟರ್ನ್
कॅरेज रिटर्न कॅरेक्टर,ಕ್ಯಾರೇಜ್ ರಿಟರ್ನ್ ಕ್ಯಾರೆಕ್ಟರ್
वाहक,ವಾಹಕ
कॅरियर होल,ವಾಹಕ ರಂಧ್ರ
कॅरियर लोड,ವಾಹಕ ಹೊರೆ
कॅरियर रिटर्न कॅरेक्टर,ವಾಹಕ ರಿಟರ್ನ್ ಅಕ್ಷರ
कॅरियरचे कॅरियर,ವಾಹಕ ವಾಹಕ
कॅरियर सिग्नल,ವಾಹಕ ಸಂಕೇತ
वाहक प्रणाली,ವಾಹಕ ವ್ಯವಸ್ಥೆ
कॅरियर-टू-आवाज गुणोत्तर,ವಾಹಕದಿಂದ ಶಬ್ದದ ಅನುಪಾತ
कॅरियर वेव्ह,ವಾಹಕ ತರಂಗ
कॅरी,ಸಾಗಿಸು
संपूर्ण सिग्नल घेऊन जा,ಸಂಪೂರ್ಣ ಸಂಕೇತವನ್ನು ಒಯ್ಯಿರಿ
पूर्ण सेन्सिंग घेऊन जा,ಪೂರ್ಣಗೊಳಿಸುವಿಕೆ ಸಂವೇದನೆಯನ್ನು ಒಯ್ಯಿರಿ
अंक घेऊन जा,ಅಂಕಿಯನ್ನು ಒಯ್ಯಿರಿ
ध्वजांकन करा,ಧ್ವಜವನ್ನು ಒಯ್ಯಿರಿ
वेळ घेऊन जा,ಸಮಯವನ್ನು ಒಯ್ಯಿರಿ
काडतूस,ಕಾರ್ಟ್ರಿಡ್ಜ್
काडतूस डिस्क,ಕಾರ್ಟ್ರಿಡ್ಜ್ ಡಿಸ್ಕ್
कॅसकेड कनेक्शन,ಕ್ಯಾಸ್ಕೇಡ್ ಸಂಪರ್ಕ
कॅसकेड नियंत्रण,ಕ್ಯಾಸ್ಕೇಡ್ ನಿಯಂತ್ರಣ
कॅसकेड विलीनीकरण,ಕ್ಯಾಸ್ಕೇಡ್ ವಿಲೀನ
कॅसकेड विलीनीकरण,ಕ್ಯಾಸ್ಕೇಡ್ ವಿಲೀನ
कॅशलाइक दस्तऐवज,ನಗದು ರೀತಿಯ ಡಾಕ್ಯುಮೆಂಟ್
कॅशलाइक निविदा (= कॅशसारखे दस्तऐवज),ನಗದು ತರಹದ ಟೆಂಡರ್ (= ನಗದು ತರಹದ ದಾಖಲೆ)
कॅसेट,ಕ್ಯಾಸೆಲೆ
कास्टिंग नाइन,ನೈನ್ಸ್ ಅನ್ನು ಬಿತ್ತರಿಸುವುದು
कॅटा भाषा (= ऑब्जेक्ट भाषा),ಕ್ಯಾಟಾ ಭಾಷೆ (= ವಸ್ತು ಭಾಷೆ)
कॅटलॉग,ಪಟ್ಟಿ
कॅटलॉग केलेला डेटा सेट,ಕ್ಯಾಟಲಾಗ್ ಮಾಡಿದ ಡೇಟಾ ಸೆಟ್
कॅटलॉग निर्देशिका,ಕ್ಯಾಟಲಾಗ್ ಡೈರೆಕ್ಟರಿ
कॅटलॉग प्रक्रिया,ಪಟ್ಟಿಮಾಡಿದ ವಿಧಾನ
आपत्तीजनक त्रुटी,ದುರಂತ ದೋಷ
कॅटेना,ಒಂದು ಬಗೆಯ ಉಣ್ಣಿ
केटनेट,ಕಟಾರ
कॅथोड रे स्टोरेज,ಕ್ಯಾಥೋಡ್ ರೇ ಸಂಗ್ರಹ
कॅथोड रे ट्यूब,ಕ್ಯಾಥೋಡ್ ರೇ ಟ್ಯೂಬ್
कॅथोड रे ट्यूब प्रदर्शन,ಕ್ಯಾಥೋಡ್ ರೇ ಟ್ಯೂಬ್ ಪ್ರದರ್ಶನ
सेल,ಕೋಶ
सेल्युलर मोबाइल टेलिफोन नेटवर्क,ಸೆಲ್ಯುಲಾರ್ ಮೊಬೈಲ್ ಟೆಲಿಫೋನ್ ನೆಟ್‌ವರ್ಕ್
सेल्युलर रेशो,ಸೆಲ್ಯುಲಾರ್ ಅನುಪಾತ
सेल्युलर स्प्लिटिंग,ಸೆಲ್ಯುಲಾರ್ ವಿಭಜನೆ
मध्यवर्ती,ಕೇಂದ್ರೀಕರಣ
मध्य रेषा,ಮಧ್ಯದ ಪ್ರದೇಶ
सेंट्रल कंट्रोल युनिट,ಕೇಂದ್ರ ನಿಯಂತ್ರಣ ಘಟಕ
केंद्रीकृत स्वयंचलित संदेश लेखा,ಕೇಂದ್ರೀಕೃತ ಸ್ವಯಂಚಾಲಿತ ಸಂದೇಶ ಲೆಕ್ಕಪತ್ರ ನಿರ್ವಹಣೆ
केंद्रीकृत डेटा प्रक्रिया,ಕೇಂದ್ರೀಕೃತ ದತ್ತಾಂಶ ಸಂಸ್ಕರಣೆ
केंद्रीकृत नेटवर्क,ಕೇಂದ್ರೀಕೃತ ನೆಟ್‌ವರ್ಕ್
मध्यवर्ती मेमरी,ಕೇಂದ್ರಮಂಡರಿ
मध्यवर्ती कार्यालय,ಕೇಂದ್ರ ಕಚೇರಿ
केंद्रीय कार्यालय कोड,ಕೇಂದ್ರ ಕಚೇರಿ ಸಂಹಿತೆ
केंद्रीय कार्यालयीन कामाचा आदेश,ಕೇಂದ್ರ ಕಚೇರಿ ಕೆಲಸದ ಆದೇಶ
सेंट्रल प्रोसेसिंग युनिट,ಮಧ್ಯ ಸಂಸ್ಕರಣಾ ಘಟಕ
केंद्रीय प्रक्रिया युनिट लूप,ಕೇಂದ್ರ ಸಂಸ್ಕರಣಾ ಘಟಕದ ಲೂಪ್
केंद्रीय प्रोसेसर,ಮಧ್ಯ ಸಂಸ್ಕಾರಕ
सेंट्रल स्कॅनिंग लूप,ಕೇಂದ್ರ ಸ್ಕ್ಯಾನಿಂಗ್ ಲೂಪ್
सेंट्रल स्टेशन (= नियंत्रण स्टेशन),ಕೇಂದ್ರ ನಿಲ್ದಾಣ (= ನಿಯಂತ್ರಣ ಕೇಂದ್ರ)
केंद्रीय कार्यालयीन कामाचा आदेश,ಕೇಂದ್ರ ಕಚೇರಿ ಕೆಲಸದ ಆದೇಶ
प्रमाणित टेप,ಪ್ರಮಾಣೀಕೃತ ಟೇಪ್
चाड,ಚಡ್ಮೆ
चाडलेस टेप,ಚಾಡ್‌ಲೆಸ್ ಟೇಪ್
साखळी,ಸರಪಳಿ
साखळी जोड कार्यक्रम,ಸರಪಳಿ ಸೇರ್ಪಡೆ ಕಾರ್ಯಕ್ರಮ
साखळी कोड,ಸರಪಳಿ ಕೋಡ್
साखळी फाइल,ಚೈನ್ಡ್ ಫೈಲ್
साखळी यादी,ಚೈನ್ಡ್ ಲಿಸ್ಟ್
साखळी रेकॉर्ड,ಚೈನ್ಡ್ ರೆಕಾರ್ಡ್
चेनिंग,ಚಂಚಲ
ओव्हरफ्लो साखळी,ಚೈನಿಂಗ್ ಉಕ್ಕಿ ಹರಿಯುವುದು
साखळी शोध,ಚೈನಿಂಗ್ ಹುಡುಕಾಟ
साखळी दुवा,ಸರಪಳಿಯ ಕೊಂಡಿ
साखळी देखभाल कार्यक्रम,ಸರಪಳಿ ನಿರ್ವಹಣೆ ಕಾರ್ಯಕ್ರಮ
साखळी प्रिंटर,ಸರಪಳಿ ಮುದ್ರಕ
वर्ण बदला,ಅಕ್ಷರವನ್ನು ಬದಲಾಯಿಸಿ
डंप बदला,ಡಂಪ್ ಬದಲಾಯಿಸಿ
फाईल बदला,ಫೈಲ್ ಬದಲಾಯಿಸಿ
रेकॉर्ड बदला,ದಾಖಲೆಯನ್ನು ಬದಲಾಯಿಸಿ
चिन्ह बदला,ಚಿಹ್ನೆ
टेप बदला,ಟೇಪ್ ಬದಲಾಯಿಸಿ
चॅनल,ಚಾನಲ್
चॅनेल अ‍ॅडॉप्टर,ಚಾನೆಲ್ ಅಡಾಪ್ಟರ್
चॅनेल पत्ता शब्द,ಚಾನಲ್ ವಿಳಾಸ ಪದ
चॅनेल-संलग्न,ಚಾನಲ್ ಲಗತ್ತಿಸಲಾದ
चॅनेल-संलग्न स्टेशन,ಚಾನಲ್ ಲಗತ್ತಿಸಿದ ನಿಲ್ದಾಣ
चॅनेल बँक,ಚಾನೆಲ್ ಬ್ಯಾಂಕ್
चॅनेल व्यस्त टोन,ಚಾನಲ್ ಬ್ಯುಸಿ ಟೋನ್
चॅनेल क्षमता,ಚಾನೆಲ್ ಸಾಮರ್ಥ್ಯ
चॅनेल कमांड,ಚಾನೆಲ್ ಆಜ್ಞೆ
चॅनेल कमांड शब्द,ಚಾನೆಲ್ ಕಮಾಂಡ್ ಪದ
चॅनेल नियंत्रक,ಚಾನೆಲ್ ನಿಯಂತ್ರಕ
चॅनेल नियंत्रण शब्द,ಚಾನೆಲ್ ನಿಯಂತ್ರಣ ಪದ
चॅनेल डेटा,ಚಾನಲ್ ದತ್ತ
चॅनेल एंड,ಚಾನೆಲ್ ಅಂತ್ಯ
चॅनेल त्रुटी,ಚಾನೆಲ್ ದೋಷ
चॅनेल विलंब,ಚಾನೆಲ್ ಸುಪ್ತತೆ
चॅनेल मुखवटा,ಚಾನೆಲ್ ಮುಖವಾಡ
चॅनेल ओव्हरलोड,ಚಾನಲ್ ಓವರ್ಲೋಡ್
चॅनेल प्रिंटर,ಚಾನೆಲ್ ಮುದ್ರಕ
चॅनेल प्रोग्राम,ಚಾನೆಲ್ ಕಾರ್ಯಕ್ರಮ
चॅनेल प्रोग्राम भाषांतर,ಚಾನೆಲ್ ಪ್ರೋಗ್ರಾಂ ಅನುವಾದ
चॅनेल रांग,ಚಾನೆಲ್ ಕ್ಯೂಯು
चॅनेल विश्वसनीयता,ಚಾನಲ್ ವಿಶ್ವಾಸಾರ್ಹತೆ
चॅनेल सेवा युनिट,ಚಾನೆಲ್ ಸೇವಾ ಘಟಕ
चॅनेल सेट,ಚಾನೆಲ್ ಸೆಟ್
चॅनेल स्थिती शब्द,ಚಾನೆಲ್ ಸ್ಥಿತಿ ಪದ
चॅनेल सिंक्रोनाइझर,ಚಾನೆಲ್ ಸಿಂಕ್ರೊನೈಜರ್
चॅनेल-टू-चॅनेल अ‍ॅडॉप्टर,ಚಾನೆಲ್-ಟು-ಚಾನೆಲ್ ಅಡಾಪ್ಟರ್
वर्ण,ಪಾತ್ರ
चारित्र्य पत्ता,ಅಕ್ಷರ ವಿಳಾಸ
वर्ण व्यवस्था,ಅಕ್ಷರ ವ್ಯವಸ್ಥೆ
वर्ण असेंब्ली,ಅಕ್ಷರ ಜೋಡಣೆ
कॅरेक्टर-ए-ए-टाइम प्रिंटर,ಅಕ್ಷರ-ಎ-ಟೈಮ್ ಪ್ರಿಂಟರ್
वर्ण लुकलुक,ಪಾತ್ರ ಮಿಟುಕಿಸುವುದು
वर्ण सीमा,ಪಾತ್ರದ ಗಡಿ
वर्ण सेल,ಅಕ್ಷರಗಳ ಕೋಶ
वर्ण तपासणी,ಅಕ್ಷರ ಪರಿಶೀಲನೆ
वर्ण कोड,ಅಕ್ಷರ ಸಂಕೇತ
वर्ण संभोग,ಪಾತ್ರಗಳು
वर्ण गर्दी,ಅಕ್ಷರ ಜನಸಂದಣಿ
वर्ण डेटा प्रकार,ಅಕ್ಷರ ಡೇಟಾ ಪ್ರಕಾರ
कॅरेक्टर-डिलीशन-कॅरेक्टर,ಅಕ್ಷರ-ಅಳಿಸುವಿಕೆ-ಗುಣಲಕ್ಷಣ
चारित्र्य डिलिमीटर,ಅಕ್ಷರ ಡಿಲಿಮಿಟರ್
वर्ण घनता,ಅಕ್ಷರ ಸಾಂದ್ರತೆ
वर्ण डिव्हाइस नियंत्रण,ಅಕ್ಷರ ಸಾಧನ ನಿಯಂತ್ರಣ
वर्ण प्रदर्शन डिव्हाइस,ಅಕ್ಷರ ಪ್ರದರ್ಶನ ಸಾಧನ
वर्ण प्रदर्शन टर्मिनल,ಅಕ್ಷರ ಪ್ರದರ್ಶನ ಟರ್ಮಿನಲ್
वर्ण धार,ಪಾತ್ರದ ಅಂಚು
वर्ण घटक,ಅಕ್ಷರ ಅಂಶ
चारित्र्य एमिटर,ಪಾತ್ರ
वर्ण त्रुटी दर,ಅಕ್ಷರ ದೋಷ ದರ
वर्ण अभिव्यक्ती,ಅಕ್ಷರ ಅಭಿವ್ಯಕ್ತಿ
वर्ण भरण,ಅಕ್ಷರ ಭರ್ತಿ
कॅरेक्टर फॉरमॅट मेमरी,ಅಕ್ಷರ ಸ್ವರೂಪ ಮೆಮೊರಿ
वर्ण जनरेटर,ಅಕ್ಷರ ಜನರೇಟರ್
वर्ण माहिती दर,ಅಕ್ಷರ ಮಾಹಿತಿ ದರ
वर्ण सूचना,ಅಕ್ಷರ ಸೂಚನೆ
वैशिष्ट्यपूर्ण,ವಿಶಿಷ್ಟ ಲಕ್ಷಣದ
वैशिष्ट्यपूर्ण विकृती,ವಿಶಿಷ್ಟ ಅಸ್ಪಷ್ಟತೆ
वैशिष्ट्यपूर्ण प्रतिबिंब,ವಿಶಿಷ್ಟ ಪ್ರತಿರೋಧ
वर्ण की,ಅಕ್ಷರ
वर्ण म्हणजे एन्ट्रोपी,ಅಕ್ಷರ ಸರಾಸರಿ ಎಂಟ್ರೊಪಿ
वर्ण म्हणजे माहिती सामग्री = वर्ण म्हणजे एन्ट्रोपी),ಅಕ್ಷರ ಸರಾಸರಿ ಮಾಹಿತಿ ವಿಷಯ = ಅಕ್ಷರ ಸರಾಸರಿ ಎಂಟ್ರೊಪಿ)
वर्णभिमुख,ಅಕ್ಷರ ಆಧಾರಿತ
वर्ण बाह्यरेखा,ಅಕ್ಷರ line ಟ್‌ಲೈನ್
वर्ण स्थिती,ಅಕ್ಷರ ಸ್ಥಾನ
वर्ण प्रिंटर,ಅಕ್ಷರ ಮುದ್ರಕ
वर्ण वाचक,ಅಕ್ಷರ ಓದುಗ
वर्ण ओळख,ಅಕ್ಷರ ಗುರುತಿಸುವಿಕೆ
वर्ण संबंध,ಅಕ್ಷರ ಸಂಬಂಧ
वर्ण पंक्ती,ಅಕ್ಷರ ಸಾಲು
वर्ण संच,ಅಕ್ಷರ
वर्ण आकार,ಅಕ್ಷರ ಗಾತ್ರ
चारित्र्य स्क्यू,ಅಕ್ಷರ
वर्ण स्ट्रिंग,ಅಕ್ಷರ ದಾರ
वर्ण स्ट्रिंग स्थिर,ಅಕ್ಷರ ಸ್ಟ್ರಿಂಗ್ ಸ್ಥಿರ
वर्ण स्ट्रोक,ಪಾತ್ರದ ಹೊಡೆತ
वर्ण शैली,ಅಕ್ಷರ ಶೈಲಿ
वर्ण सबसेट,ಅಕ್ಷರ ಉಪವಿಭಾಗ
वर्ण टेप,ಅಕ್ಷರ ಟೇಪ್
चार्ट,ಪಟ್ಟಿ
चार्ट बनविणे,ಚಾರ್ಟ್ ತಯಾರಿಕೆ
चार्ट रीडर,ಚಾರ್ಟ್ ರೀಡರ್
चेसिस,ಚಾಸಿಸ್
चेसिस असेंब्ली,ಚಾಸಿಸ್ ಸಭೆ
चेबीशेव अंदाजे,ಚೆಬಿಶೆವ್ ಅಂದಾಜು
बिट तपासा,ಬಿಟ್ ಪರಿಶೀಲಿಸಿ
बस चेक करा,ಬಸ್ ಚೆಕ್
चेक कार्ड,ಕಾರ್ಡ್ ಪರಿಶೀಲಿಸಿ
वर्ण तपासा,ಅಕ್ಷರವನ್ನು ಪರಿಶೀಲಿಸಿ
कोड तपासा,ಕೋಡ್ ಪರಿಶೀಲಿಸಿ
अट तपासा,ಷರತ್ತು ಪರಿಶೀಲಿಸಿ
निदान तपासा,ರೋಗನಿರ್ಣಯವನ್ನು ಪರಿಶೀಲಿಸಿ
अंक तपासा,ಅಂಕಿಯನ್ನು ಪರಿಶೀಲಿಸಿ
निर्देशक तपासा,ಸೂಚಕವನ್ನು ಪರಿಶೀಲಿಸಿ
निर्देशक सूचना तपासा,ಸೂಚಕ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸಿ
तपासणी कार्यक्रम,ಪರಿಶೀಲನೆ ಕಾರ್ಯಕ್ರಮ
तपासणी तंत्र,ತಂತ್ರ
की तपासा,ಕೀಲಿಯನ್ನು ಪರಿಶೀಲಿಸಿ
चेक नंबर (= अंजी चेक),ಸಂಖ್ಯೆಯನ್ನು ಪರಿಶೀಲಿಸಿ (= ಅಂಕಿಯನ್ನು ಪರಿಶೀಲಿಸಿ)
(= डीबग) पहा,ಪರಿಶೀಲಿಸಿ (= ಡೀಬಗ್)
दिनचर्या पहा,ದಿನಚರಿಯನ್ನು ಪರಿಶೀಲಿಸಿ
चेक पॉईंट,ಚೆಕ್ ಪಾಯಿಂಟ್
बिंदू डेटा सेट तपासा,ಪಾಯಿಂಟ್ ಡೇಟಾ ಸೆಟ್ ಅನ್ನು ಪರಿಶೀಲಿಸಿ
बिंदू डंप चेक करा,ಪಾಯಿಂಟ್ ಡಂಪ್ ಪರಿಶೀಲಿಸಿ
बिंदू रेकॉर्ड चेक करा,ಪಾಯಿಂಟ್ ರೆಕಾರ್ಡ್ ಪರಿಶೀಲಿಸಿ
चेक पॉईंट रीस्टार्ट करा,ಪಾಯಿಂಟ್ ಮರುಪ್ರಾರಂಭಿಸಿ
बिंदू दिनचर्या तपासा,ಪಾಯಿಂಟ್ ವಾಡಿಕೆಯಂತೆ ಪರಿಶೀಲಿಸಿ
पॉईंट सॉर्टिंग चेक करा,ಪಾಯಿಂಟ್ ವಿಂಗಡಣೆಯನ್ನು ಪರಿಶೀಲಿಸಿ
समस्या तपासा,ಸಮಸ್ಯೆಯನ್ನು ಪರಿಶೀಲಿಸಿ
नोंदणी करा,ರಿಜಿಸ್ಟರ್ ಪರಿಶೀಲಿಸಿ
रीसेट की तपासा,ಕೀಲಿಯನ್ನು ಮರುಹೊಂದಿಸಿ ಪರಿಶೀಲಿಸಿ
दिनचर्या तपासा,ದಿನಚರಿಯನ್ನು ಪರಿಶೀಲಿಸಿ
पंक्ती तपासा,ಸಾಲು ಪರಿಶೀಲಿಸಿ
समाधान तपासा,ಪರಿಹಾರವನ್ನು ಪರಿಶೀಲಿಸಿ
बेरीज तपासा,ಮೊತ್ತವನ್ನು ಪರಿಶೀಲಿಸಿ
एकूण तपासा,ಒಟ್ಟು ಪರಿಶೀಲಿಸಿ
शब्द तपासा,ಪದವನ್ನು ಪರಿಶೀಲಿಸಿ
मूल विभाग,ಮಕ್ಕಳ ವಿಭಾಗ
चिनी बायनरी (स्तंभ बायनरी),ಚೈನೀಸ್ ಬೈನರಿ (ಕಾಲಮ್ ಬೈನರಿ)
चिप,ಚೂರು
चिप कॅरियर,ಚಿಪ್ ವಾಹಕ
चिप मायक्रोप्रोसेसर,ಚಿಪ್ ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್
चिप प्रक्रिया,ಚಿಪ್ ಪ್ರಕ್ರಿಯೆ
चिप रजिस्टर आर्किटेक्चर,ಚಿಪ್ ರಿಜಿಸ್ಟರ್ ವಾಸ್ತುಶಿಲ್ಪ
चिप निवडा,ಚಿಪ್ ಸೆಲೆಕ್ಟ್
निवड डिव्हाइस,ಆಯ್ಕೆ ಸಾಧನ
सिफर,ಪೀಹ
सिफर मजकूर (= एन्किफर्ड डेटा),ಸೈಫರ್ ಪಠ್ಯ (= ಎನ್‌ಸೈಫರ್ಡ್ ಡೇಟಾ)
सर्किट,ಸುತ್ತಾಟ
सर्किट बोर्ड,ಸುತ್ತಳತೆ
सर्किट ब्रेकर,ಸರ್ಕ್ಯೂಟ್ ಬ್ರೇಕರ್
सर्किट कार्ड,ಸರ್ಕ್ಯೂಟ್ ಕಾರ್ಡ್
सर्किट ग्रेड,ಸರ್ಕ್ಯೂಟ್ ದರ್ಜೆಯ
सर्किट लोड,ಸರ್ಕ್ಯೂಟ್ ಹೊರೆ
सर्किट ऑर्डर,ಸರ್ಕ್ಯೂಟ್ ಆದೇಶ
सर्किट विश्वसनीयता,ಸರ್ಕ್ಯೂಟ್ ವಿಶ್ವಾಸಾರ್ಹತೆ
सर्किट स्विच,ಸರ್ಕ್ಯೂಟ್ ಸ್ವಿಚ್
सर्किट-स्विच कनेक्शन,ಸರ್ಕ್ಯೂಟ್-ಸ್ವಿಚ್ಡ್ ಸಂಪರ್ಕ
सर्किट स्विचिंग,ಸರ್ಕ್ಯೂಟ್ ಸ್ವಿಚಿಂಗ್
सर्किट स्विचिंग युनिट,ಸರ್ಕ್ಯೂಟ್ ಸ್ವಿಚಿಂಗ್ ಘಟಕ
सर्किट युनिट असेंब्ली,ಸರ್ಕ್ಯೂಟ್ ಯುನಿಟ್ ಜೋಡಣೆ
परिपत्रक बफरिंग,ವೃತ್ತಾಕಾರದ ಬಫರಿಂಗ್
परिपत्रक यादी,ವೃತ್ತಾಕಾರದ ಪಟ್ಟಿ
परिपत्रक शिफ्ट,ವೃತ್ತಾಕಾರದ ಶಿಖರ
