Gujarati,Odiya
સમવર્તી,ସମବାୟ
સમવર્તી દળો,ସମବାୟ ଶକ୍ତି
શરતી ઘનતા કાર્ય,ସର୍ତ୍ତମୂଳକ ଘନତା କାର୍ଯ୍ୟ
શરતી વિતરણ,ସର୍ତ୍ତମୂଳକ ବଣ୍ଟନ |
શરતી અપેક્ષા,ସର୍ତ୍ତମୂଳକ ଆଶା
શરતી સરેરાશ,ସର୍ତ୍ତମୂଳକ ଅର୍ଥ |
શરતી સંભાવના,ସର୍ତ୍ତମୂଳକ ସମ୍ଭାବନା |
સમકક્ષતાની સ્થિતિ,କଲିନାରିଟିର ଅବସ୍ଥା |
સુસંગતતાની સ્થિતિ,ସ୍ଥିରତାର ଅବସ୍ଥା |
અખંડિતતાની સ્થિતિ,ଏକୀକରଣର ଅବସ୍ଥା |
સ્પર્શનીય સ્થિતિ,ଟାଙ୍ଗେନ୍ସିର ଅବସ୍ଥା |
શંકુ,କୋଣ
આત્મવિશ્વાસ અંતરાલ,ଆତ୍ମବିଶ୍ୱାସର ବ୍ୟବଧାନ |
આત્મવિશ્વાસ અંતરાલ અંદાજ,ଆତ୍ମବିଶ୍ୱାସ ବ୍ୟବଧାନ ଆକଳନ |
આત્મવિશ્વાસ મર્યાદા,ଆତ୍ମବିଶ୍ୱାସ ସୀମା |
વિશ્વાસ પ્રદેશ,ଆତ୍ମବିଶ୍ୱାସ ଅଞ୍ଚଳ |
સંઘર્ષની સ્થિતિ,ବିବାଦ ପରିସ୍ଥିତି |
કોન્ફોકલ કોનિક્સ,କନଫୋକାଲ୍ କନିକ୍ସ |
confocal ellipses,କନଫୋକାଲ୍ ଏଲିପ୍ସ |
કોન્ફોકલ ભૂમિતિ,କନଫୋକାଲ୍ ଜ୍ୟାମିତି |
કોન્ફોકલ હાઇપરબોલા,କନଫୋକାଲ୍ ହାଇପରବୋଲା |
કોન્ફોકલ હાઇપરબોલોઇડ્સ,କନଫୋକାଲ୍ ହାଇପରବୋଲଏଡ୍ |
કોન્ફોકલ પેરાબોલા,କନଫୋକାଲ୍ ପାରାବୋଲା |
confocal paraboloidal coordinates,କନଫୋକାଲ୍ ପାରାବୋଲାଇଡାଲ୍ କୋର୍ଡିନେଟ୍ସ |
સામાન્ય,ଅନୁକୂଳ |
સામાન્ય મેપિંગ,କନଫର୍ମାଲ୍ ମ୍ୟାପିଙ୍ଗ୍ |
સુસંગતતા,ସମନ୍ୱୟ |
વર્તુળોની સુસંગતતા,ବୃତ୍ତର ସମନ୍ୱୟ |
સુસંગત,ସମନ୍ୱିତ |
સુસંગત મેટ્રિસિસ,ସମନ୍ୱିତ ମେଟ୍ରିକ୍ସ |
શંકુ,conic
શંક્વાકાર ફ્રસ્ટમ,conical frustum |
શંકુ આકારનું હેલિક્સ,କୋନିକାଲ୍ ହେଲିକ୍ସ |
શંક્વાકાર વિભાગ,କୋନିକାଲ୍ ବିଭାଗ |
કોનિક્સ,conics
કોનિક વિભાગ,କୋନିକ୍ ବିଭାଗ |
જોડાણ,କଞ୍ଜୁଗେଟ୍ |
સંયુક્ત ખૂણા,କଞ୍ଜୁଗେଟ୍ କୋଣଗୁଡିକ |
સંયુક્ત અક્ષ,କଞ୍ଜୁଗେଟ୍ ଅକ୍ଷ |
સંયોજન જટિલ સંખ્યાઓ,ଜଟିଳ ସଂଖ୍ୟାଗୁଡ଼ିକୁ ସଂଯୋଗ କରନ୍ତୁ |
સંયુક્ત દિશાઓ,ସଂଯୋଗ ଦିଗଗୁଡିକ |
સંયુક્ત કાર્યો,କଞ୍ଜୁଗେଟ୍ ଫଙ୍କସନ୍ସ |
મેટ્રિક્સનું જોડાણ,ମ୍ୟାଟ୍ରିକ୍ସର କଞ୍ଜୁଗେଟ୍ |
સંયુક્ત ક્રમચય,conjugate permutation
કન્જુગેટ ટ્રાન્સપોઝ,କଞ୍ଜୁଗେଟ୍ ଟ୍ରାନ୍ସପୋଜ୍ |
સંયોગ,ସଂଯୋଗ
સળંગ,ଲଗାତାର
સળંગ સંખ્યાઓ,କ୍ରମାଗତ ସଂଖ୍ୟା
ઊર્જા સંરક્ષણ,ଶକ୍ତି ସଂରକ୍ଷଣ
સમૂહનું સંરક્ષણ,ଜନ ସଂରକ୍ଷଣ
રૂઢિચુસ્ત,ରକ୍ଷଣଶୀଳ |
સુસંગતતા,ସ୍ଥିରତା |
સુસંગતતાની સ્થિતિ,ସ୍ଥିରତା ଅବସ୍ଥା |
સુસંગત અંદાજ,ସ୍ଥିର ଆକଳନ |
સુસંગત અંદાજકાર,ସ୍ଥିର ଆକଳନକାରୀ |
સુસંગત આંકડા,ସ୍ଥିର ପରିସଂଖ୍ୟାନ |
સુસંગત સિસ્ટમ,ସ୍ଥିର ସିଷ୍ଟମ୍ |
કન્સોલ,କନସୋଲ୍
સતત,ସ୍ଥିର
સતત પ્રવેગક,କ୍ରମାଗତ ତ୍ୱରଣ |
સતત કાર્ય,ସ୍ଥିର କାର୍ଯ୍ୟ
ગુરુત્વાકર્ષણની સ્થિરતા,ମାଧ୍ୟାକର୍ଷଣର ସ୍ଥିର |
એકીકરણનું સતત,ଏକୀକରଣର ସ୍ଥିର |
પ્રમાણની સ્થિરતા,ଆନୁପାତିକତାର ସ୍ଥିର |
સતત પરિમાણ,ସ୍ଥିର ପାରାମିଟର |
સતત બહુપદી,କ୍ରମାଗତ ବହୁଭୂତ |
સતત પ્રમાણ,ସ୍ଥିର ଅନୁପାତ |
સતત ગતિ,କ୍ରମାଗତ ଗତି |
સતત મુદત,ସ୍ଥିର ଅବଧି
સતત વેગ,ସ୍ଥିର ବେଗ |
રચનાત્મક સમીકરણ,ଗଠନମୂଳକ ସମୀକରଣ |
અવરોધ,ପ୍ରତିବନ୍ଧକ
રચના,ନିର୍ମାଣ
બાંધકામ,ନିର୍ମାଣ
ગ્રાહક પસંદગી,ଗ୍ରାହକ ପସନ୍ଦ
વપરાશ કાર્ય,ବ୍ୟବହାର କାର୍ଯ୍ୟ
સંપર્ક કોણ,ଯୋଗାଯୋଗ କୋଣ
સંપર્ક બિંદુ,ଯୋଗାଯୋଗ ବିନ୍ଦୁ
માં સમાયેલ છે,ଏଥିରେ ଅନ୍ତର୍ଭୁକ୍ତ |
આકસ્મિક ટેબલ,କଣ୍ଟିଜେନ୍ସି ଟେବୁଲ୍ |
સાતત્ય મિકેનિક્સ,ନିରନ୍ତର ଯାନ୍ତ୍ରିକ |
ચાલુ અપૂર્ણાંક,ଅବିରତ ଭଗ୍ନାଂଶ |
ચાલુ ઉત્પાદન,ଜାରି ଉତ୍ପାଦ |
સાતત્ય,ନିରନ୍ତରତା |
કાર્યની સાતત્ય,କାର୍ଯ୍ୟର ନିରନ୍ତରତା |
સાતત્ય પરીક્ષણ,ନିରନ୍ତର ପରୀକ୍ଷା |
સતત,ନିରନ୍ତର |
સતત વ્યુત્પન્ન,କ୍ରମାଗତ ଡେରିଭେଟିଭ୍ |
સતત વિતરણ,ନିରନ୍ତର ବଣ୍ଟନ |
ઉપરથી સતત,ଉପରୁ ନିରନ୍ତର |
સતત કાર્ય,ନିରନ୍ତର କାର୍ଯ୍ୟ
સતત વિભેદક,କ୍ରମାଗତ ଭାବରେ ଭିନ୍ନକ୍ଷମ |
સતત નકશો,ନିରନ୍ତର ମାନଚିତ୍ର
સતત મેપિંગ,କ୍ରମାଗତ ମ୍ୟାପିଙ୍ଗ୍ |
સતત સંભાવના ઘનતા કાર્ય,ନିରନ୍ତର ସମ୍ଭାବ୍ୟତା ଘନତା କାର୍ଯ୍ୟ |
સતત સંભાવના વિતરણ,ନିରନ୍ତର ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |
સતત રેન્ડમ ચલ,କ୍ରମାଗତ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
સતત નમૂના જગ્યા,ନିରନ୍ତର ନମୁନା ସ୍ଥାନ |
સતત ચલ,କ୍ରମାଗତ ଭେରିଏବଲ୍ |
સતત તરંગ,କ୍ରମାଗତ ତରଙ୍ଗ |
સાતત્ય,ନିରନ୍ତର |
અખંડ પૂર્વધારણા (= અખંડ સ્વયંસિદ્ધ),କ୍ରମାଗତ ଅନୁମାନ (= କ୍ରମାଗତ ଆକ୍ସିୟମ୍)
વાસ્તવિક સંખ્યાઓનું સાતત્ય (= વાસ્તવિક સંખ્યાઓનો સમૂહ),ପ୍ରକୃତ ସଂଖ୍ୟାଗୁଡ଼ିକର ନିରନ୍ତର (= ପ୍ରକୃତ ସଂଖ୍ୟାଗୁଡ଼ିକର ସେଟ୍)
સાતત્ય સિદ્ધાંત,ନିରନ୍ତର ସିଦ୍ଧାନ୍ତ |
સમોચ્ચ એકીકરણ,ବିଷୟବସ୍ତୁ ସଂଯୋଗ
સંકોચન મેપિંગ,ସଂକୋଚନ ମ୍ୟାପିଂ |
વિરોધાભાસ,ପ୍ରତିବାଦ
વિરોધી,ପ୍ରତିବାଦକାରୀ |
નિયંત્રણ,ନିୟନ୍ତ୍ରଣ
નિયંત્રણ ચાર્ટ,ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ
સરેરાશ માટે નિયંત્રણ ચાર્ટ,ହାରାହାରି ପାଇଁ ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ |
ખામીઓ માટે નિયંત્રણ ચાર્ટ,ତ୍ରୁଟି ପାଇଁ ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ |
રેન્જ માટે નિયંત્રણ ચાર્ટ,ପରିସର ପାଇଁ ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ |
ચલો માટે નિયંત્રણ ચાર્ટ,ଭେରିଏବଲ୍ ପାଇଁ କଣ୍ଟ୍ରୋଲ୍ ଚାର୍ଟ |
એકરૂપ થવું,ଏକତ୍ର କର |
સરેરાશમાં કન્વર્જન્સ,ଅର୍ଥରେ ସମ୍ମିଶ୍ରଣ |
સરેરાશ ચોરસમાં કન્વર્જન્સ,ଅର୍ଥ ବର୍ଗରେ ସମ୍ମିଶ୍ରଣ |
સંભાવનામાં સંકલન,ସମ୍ଭାବ୍ୟତାରେ ସମ୍ମିଶ୍ରଣ |
કન્વર્જન્સ મર્યાદા,ସମ୍ମିଶ୍ରଣ ସୀମା |
કન્વર્જન્સ ત્રિજ્યા,ସମ୍ମିଶ୍ରଣ ବ୍ୟାସାର୍ଦ୍ଧ |
કન્વર્જન્સ પ્રદેશ,ସମ୍ମିଶ୍ରଣ ଅଞ୍ଚଳ |
કન્વર્જન્ટ,ସମ୍ମିଳିତ
કન્વર્જન્ટ ક્રમ,ସମ୍ମିଳିତ କ୍ରମ |
કન્વર્જન્ટ શ્રેણી,ସମ୍ମିଳିତ କ୍ରମ |
વાતચીત,କଥାବାର୍ତ୍ତା |
તેનાથી વિપરીત,ବିପରୀତରେ |
રૂપાંતર અપૂર્ણાંક,ରୂପାନ୍ତର ଭଗ୍ନାଂଶ |
રૂપાંતર કોષ્ટક,ରୂପାନ୍ତର ସାରଣୀ |
બહિર્મુખ,ଉନ୍ମୁକ୍ତ
બહિર્મુખ શરીર,ଉନ୍ମୁକ୍ତ ଶରୀର |
બહિર્મુખ સંયોજન,ଉନ୍ମୁକ୍ତ ମିଶ୍ରଣ |
બહિર્મુખ આવરણ (=બહિર્મુખ હલ),ଉନ୍ମୁକ୍ତ କଭର (= ଉନ୍ମୁକ୍ତ ହଲ୍)
બહિર્મુખ કાર્ય,ଉନ୍ମୁକ୍ତ କାର୍ଯ୍ୟ
બહિર્મુખ રેખીય સંયોજનો,ଉନ୍ମୁକ୍ତ ର line ଖ୍ୟ ମିଶ୍ରଣ |
બહિર્મુખ રેખીય પ્રોગ્રામિંગ,ଉନ୍ମୁକ୍ତ ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
બહિર્મુખ મેટ્રિક જગ્યા,ଉନ୍ମୁକ୍ତ ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |
બહિર્મુખ બહુહેડ્રોન,କନଭକ୍ସ ପଲିହେଡ୍ରନ୍ |
બહિર્મુખ પ્રોગ્રામિંગ,ଉନ୍ମୁକ୍ତ ପ୍ରୋଗ୍ରାମିଂ |
બહિર્મુખ પ્રદેશ,ଉନ୍ମୁକ୍ତ ଅଞ୍ଚଳ |
બહિર્મુખ સમૂહ,ଉନ୍ମୁକ୍ତ ସେଟ୍ |
ક્રાંતિ,ସଂକଳ୍ପ
કન્વોલ્યુશન અભિન્ન,ସଂକଳନ ଅବିଚ୍ଛେଦ୍ୟ |
કન્વોલ્યુશન પ્રમેય (= ફાલ્ટંગ પ્રમેય),କନଭୋଲ୍ୟୁସନ୍ ଥିଓରେମ୍ (= ଫାଲ୍ଟଙ୍ଗ ଥିଓରେମ୍)
સંકલન,ସଂଯୋଜନା
સંકલન અક્ષ,ଅକ୍ଷକୁ ସଂଯୋଜନା କରନ୍ତୁ |
સંકલન ભૂમિતિ,ଜ୍ୟାମିତିକୁ ସଂଯୋଜନା କରନ୍ତୁ |
સંકલન વિમાન,ବିମାନକୁ ସଂଯୋଜନା କରନ୍ତୁ |
સંકલન,ସଂଯୋଜନା
સંકલન સિસ્ટમ,ସଂଯୋଜନା ପ୍ରଣାଳୀ |
કોપરનિકન સિસ્ટમ,କପର୍ନିକାନ୍ ସିଷ୍ଟମ୍ |
કોપ્લાનર,କପ୍ଲାନାର୍ |
કોપ્લાનર દળો,କପ୍ଲାନାର୍ ଫୋର୍ସ |
કોપ્લાનરિટી,କପଲାନାରିଟି |
કોપ્રાઈમ નંબરો,କପ୍ରିମ ସଂଖ୍ୟା
સુધારણા પરિબળ,ସଂଶୋଧନ କାରକ |
યોગ્ય ઉકેલ,ସଠିକ୍ ସମାଧାନ |
સંબંધ,ସମ୍ପର୍କ
સહસંબંધ ગુણાંક,ସଂଶୋଧନ ଗୁଣବତ୍ତା
સહસંબંધ રેખાકૃતિ,ସମ୍ପର୍କ ଚିତ୍ର
સહસંબંધ કાર્ય,ସମ୍ପର୍କ କାର୍ଯ୍ୟ
સહસંબંધ મેટ્રિક્સ,ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |
સહસંબંધ ગુણોત્તર,ସମ୍ପର୍କ ଅନୁପାତ |
કોરીલોગ્રામ,କରରେଲୋଗ୍ରାମ୍ |
કોરીલોગ્રામ વિશ્લેષણ,କରେଲୋଗ୍ରାମ୍ ବିଶ୍ଳେଷଣ |
અનુરૂપ,ଅନୁରୂପ
પત્રવ્યવહાર સિદ્ધાંત,ଚିଠିର ନୀତି |
અનુરૂપ કોણ,ଅନୁରୂପ କୋଣ |
અનુરૂપ બાજુ,ଅନୁରୂପ ପାର୍ଶ୍ୱ |
coset,କୋସେଟ
કોસાઇન,କୋସାଇନ୍
કોસાઇન કાયદો,କୋସାଇନ୍ ନିୟମ |
ખર્ચ વિશ્લેષણ,ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |
ખર્ચ મહત્તમકરણ,ମୂଲ୍ୟ ସର୍ବାଧିକ
ગણતરીક્ષમતા સ્વયંસિદ્ધ,ଗଣନା ଯୋଗ୍ୟତା
ગણતરીપાત્ર,ଗଣନାଯୋଗ୍ୟ
ગણતરીપાત્ર ઉમેરણ,ଗଣନାଯୋଗ୍ୟ ଯୋଗୀତା |
ગણતરીપાત્ર આધાર,ଗଣନାଯୋଗ୍ୟ ଆଧାର |
ગણતરીપાત્ર આધાર,ଗଣନାଯୋଗ୍ୟ ଆଧାର |
ગણતરીપાત્ર સમૂહ,ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |
ગણતરીપૂર્વક અનંત,ଅସଂଖ୍ୟ |
કાઉન્ટર,କାଉଣ୍ଟର
ઘડિયાળની વિરુદ્ધ દિશામાં,ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |
કાઉન્ટર ઉદાહરણ,କାଉଣ୍ଟର ଉଦାହରଣ |
સહપ્રવૃત્તિ,କୋଭାରିଆନ୍ସ |
સહપ્રવર્તન કાયદો,କୋଭାରିଆନ୍ସ ନିୟମ |
સહપ્રવર્તન મેટ્રિક્સ,କୋଭାରିଆନ୍ସ ମ୍ୟାଟ୍ରିକ୍ସ |
સહપ્રવર્તન પદ્ધતિ,କୋଭାରିଆନ୍ସ ପଦ୍ଧତି |
સહપ્રવર્તન તકનીક,କୋଭାରିଆନ୍ସ କ techni ଶଳ |
ક્રેમરનો નિયમ,କ୍ରାମରଙ୍କ ନିୟମ |
ક્રેમર-રાવ અસમાનતા,କ୍ରାମର-ରାଓ ଅସମାନତା |
માપદંડ કાર્ય (= ઉદ્દેશ્ય કાર્ય),ମାନଦଣ୍ଡ କାର୍ଯ୍ୟ (= ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍)
નિર્ણાયક કોણ,ଜଟିଳ କୋଣ
નિર્ણાયક બિંદુ,ଜଟିଳ ବିନ୍ଦୁ |
કાર્યનું નિર્ણાયક બિંદુ,କାର୍ଯ୍ୟର ଜଟିଳ ବିନ୍ଦୁ |
નિર્ણાયક મૂલ્ય,ଜଟିଳ ମୂଲ୍ୟ
નિર્ણાયક વેગ,ଜଟିଳ ବେଗ
ક્રોસ સહસંબંધ કાર્ય,କ୍ରସ୍ ସମ୍ପର୍କ କାର୍ଯ୍ୟ
ક્રોસ ઉત્પાદન,କ୍ରସ୍ ଉତ୍ପାଦ |
ક્રોસ રેશિયો,କ୍ରସ୍ ଅନୁପାତ
ક્રોસ સેક્શનિંગ,କ୍ରସ୍ ବିଭାଗ
ક્રિપ્ટ,କ୍ରିପ୍ଟ
સમઘન,କ୍ୟୁବ୍
ક્યુબ નંબર,କ୍ୟୁବ୍ ନମ୍ବର |
ઘનમૂળ,କ୍ୟୁବ୍ ମୂଳ |
ઘન,ଘନ
ક્યુબિકલ,ଘନ
ઘન સમીકરણ,ଘନ ସମୀକରଣ |
ઘન ઇંચ,ଘନ ଇଞ୍ଚ
ઘન મીટર,ଘନ ମିଟର
ક્યુબિક પેરાબોલા,ଘନ ପାରାବୋଲା |
ઘનમૂળ,ଘନ ମୂଳ
ઘન શબ્દ,ଘନ ଶବ୍ଦ
ક્યુબોઇડ,କ୍ୟୁବାଇଡ୍ |
સંચિત,ସଂକଳନ
સંચિત વળાંક,ସଂକଳନ ବକ୍ର
સંચિત વિતરણ કાર્ય,ସଂକଳନ ବଣ୍ଟନ କାର୍ଯ୍ୟ
સંચિત આવર્તન,ସଂଗୃହିତ ଫ୍ରିକ୍ୱେନ୍ସି |
સંચિત આવર્તન કાર્ય,ସଂକଳନ ଫ୍ରିକ୍ୱେନ୍ସି ଫଙ୍କସନ୍
સંચિત આવર્તન ગ્રાફ,ସଂକଳନ ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରାଫ୍ |
સંચિત સંભાવના કાર્ય,ସଂକଳନ ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ
કર્લ,କର୍ଲ
સુસંગતતાનું કર્લ,ସମ୍ମିଶ୍ରଣର କର୍ଲ |
વેક્ટરનો કર્લ,ଭେକ୍ଟରର କର୍
સર્પાકાર કૌંસ,କୁଞ୍ଚିତ ବ୍ରାକେଟ୍ |
વર્તમાન,ସାମ୍ପ୍ରତିକ
વર્તમાન બિંદુ,ସାମ୍ପ୍ରତିକ ବିନ୍ଦୁ |
વક્રતા,ବକ୍ରତା
વક્રતા અસર,ବକ୍ର ପ୍ରଭାବ
વળાંક,ବକ୍ର
વક્ર રેખા,ବକ୍ର ରେଖା
વળાંક ટ્રેસિંગ,ବକ୍ର ଅନୁସନ୍ଧାନ
વક્રીય એસિમ્પ્ટોટ,curvilinear asymptote |
વક્રીય કોઓર્ડિનેટ્સ,curvilinear coordinates
વક્રીકૃત રીગ્રેશન,କର୍ଭିଲାଇନ୍ ରିଗ୍ରେସନ୍ |
કુસપ,cusp
ચક્ર,ଚକ୍ର
ચક્રીય વિવિધતા,ଚକ୍ରବର୍ତ୍ତୀ ପରିବର୍ତ୍ତନ |
ચક્રીય ક્રોસ ઉત્પાદન,ସାଇକ୍ଲିକ୍ କ୍ରସ୍ ଉତ୍ପାଦ |
ચક્રીય માંગ,ଚକ୍ରବର୍ତ୍ତୀ ଚାହିଦା |
ચક્રીય અભિવ્યક્તિ,ଚକ୍ରବର୍ତ୍ତୀ ଅଭିବ୍ୟକ୍ତି |
ચક્રીય જૂથ,ଚକ୍ରବର୍ତ୍ତୀ ଗୋଷ୍ଠୀ |
ચક્રીય ક્રમચય,ଚକ୍ରବ୍ୟୁହ
ચક્રવાત,ସାଇକ୍ଲୋଏଡ୍ |
સિલિન્ડર,ସିଲିଣ୍ଡର
નળાકાર,ସିଲିଣ୍ଡର
નળાકાર સપાટી,ସିଲିଣ୍ଡର ପୃଷ୍ଠ
સાઇફર,ସାଇଫର୍
ડી&#39;એલેમ્બર્ટનો સિદ્ધાંત,D&#39;alembert ର ନୀତି |
ભીના હાર્મોનિક કાર્ય,ଡ୍ୟାମ୍ପଡ୍ ହାରମୋନିକ୍ ଫଙ୍କସନ୍ |
સતત ભીનાશ,ଡମ୍ପିଂ ସ୍ଥିର |
ડેટા,ତଥ୍ୟ
ડેટાની ઉત્પત્તિ,ତଥ୍ୟ ଉତ୍ପତ୍ତି
ડેટા પ્રોસેસિંગ સિસ્ટમ,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ ପ୍ରଣାଳୀ |
ડેટા પ્રોસેસર,ଡାଟା ସଞ୍ଚାଳକ
ડેટા શીટ,ତଥ୍ୟ ଫର୍ଦ୍ଦ
દશકોણ,ଡିକାଗନ୍ |
ડેકાગ્રામ,ଚିତ୍ର
ડેકેમીટર,ଡ଼େସିମିଟର |
સતત સડો,କ୍ଷୟ ସ୍ଥିର |
સડો વળાંક,କ୍ଷୟ ବକ୍ର
યોગ્ય કાર્ય,ଭଲ କାର୍ଯ୍ୟ
ડેસિગ્રામ,ଡେସିଗ୍ରାମ୍ |
ડેસિલ,decile
દશાંશ,ଦଶମିକ
દશાંશ કોડ,ଦଶମିକ କୋଡ୍
દશાંશ કોડેડ અંક,ଦଶମିକ କୋଡେଡ୍ ଅଙ୍କ |
દશાંશ વિસ્તરણ,ଦଶମିକ ବିସ୍ତାର
દશાંશ અપૂર્ણાંક,ଦଶମିକ ଭଗ୍ନାଂଶ
દશાંશ સંકેત,ଦଶମିକ ଟିପ୍ପଣୀ |
દશાંશ નંબરિંગ સિસ્ટમ,ଦଶମିକ ସଂଖ୍ୟାକରଣ ବ୍ୟବସ୍ଥା |
દશાંશ બિંદુ,ଦଶମିକ ବିନ୍ଦୁ |
દશાંશ સ્કેલ,ଦଶମିକ ସ୍କେଲ
દશાંશ સિસ્ટમ,ଦଶମିକ ସିଷ୍ଟମ୍ |
ડેસીમીટર,ଡ଼ିସିମିଟର |
ડિસિફરિંગ,ଡିସିଫର୍ କରିବା |
નિર્ણય મોડલ,ନିଷ୍ପତ୍ତି ମଡେଲ୍
નિર્ણય સિદ્ધાંત,ନିଷ୍ପତ୍ତି ସିଦ୍ଧାନ୍ତ |
નિર્ણય ચલ,ନିଷ୍ପତ୍ତି ଭେରିଏବଲ୍ |
ડીકોડર,ଡିକୋଡର୍ |
ડીકોડિંગ,ଡିକୋଡିଂ
વિઘટનક્ષમ સમૂહ,ବିଭାଜିତ ସେଟ୍ |
ઘટતું,ହ୍ରାସ
ઘટતું કાર્ય,କାର୍ଯ୍ୟ ହ୍ରାସ
Dedekind કટ,ଡେଡେକିଣ୍ଡଙ୍କ କଟ୍ |
ડેડેકાઇન્ડનું પ્રમેય,ଡେଡେକିଣ୍ଡଙ୍କ ତତ୍ତ୍। |
તારવવું,ହ୍ରାସ କର |
આનુમાનિક પદ્ધતિ,deductive ପଦ୍ଧତି |
ખામીયુક્ત,ତ୍ରୁଟିଯୁକ୍ତ
વ્યાખ્યાયિત સમીકરણ,ସମୀକରଣକୁ ବ୍ୟାଖ୍ୟା କରେ
ચોક્કસ અભિન્ન,ନିର୍ଦ୍ଦିଷ୍ଟ ଅବିଚ୍ଛେଦ୍ୟ |
ચોક્કસ મેટ્રિક્સ,ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
વ્યાખ્યા,ସଂଜ୍ଞା
વિરૂપતા વળાંક,ବିକୃତି ବକ୍ର
વિકૃત સપાટી,ବିକୃତ ପୃଷ୍ଠ
અધોગતિ,ଅବନତି
પરિવહન સમસ્યાઓમાં અધોગતિ,ଟ୍ରାନ୍ସପୋରେସନ୍ ସମସ୍ୟାରେ ଅବନତି |
ડિગ્રી,ଡିଗ୍ରୀ
વિભેદક સમીકરણની ડિગ્રી,ଭିନ୍ନକ୍ଷମ ସମୀକରଣର ଡିଗ୍ରୀ |
સ્વતંત્રતાની ડિગ્રી,ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ
બહુપદીની ડિગ્રી,ବହୁଜନର ଡିଗ୍ରୀ |
પડોશ કાઢી નાખ્યો,ପଡୋଶୀ ବିଲୋପ
ડેલ્ટા કાર્ય,ଡେଲଟା ଫଙ୍କସନ୍
માંગ અને ઉપયોગિતા વળાંક,ଚାହିଦା ଏବଂ ଉପଯୋଗିତା ବକ୍ର
માંગ સમીકરણ,ଚାହିଦା ସମୀକରଣ |
માંગ કાર્ય,ଚାହିଦା କାର୍ଯ୍ୟ
વસ્તી વિષયક અભ્યાસ,ଜନସଂଖ୍ୟା ଅଧ୍ୟୟନ |
વસ્તીવિષયક,ଜନସଂଖ୍ୟା
ડી મોઇવરનું પ્રમેય,ଡି ମୋଭ୍ରେଙ୍କ ଥିଓରେମ୍ |
દર્શાવો,ପ୍ରଦର୍ଶନ
પ્રદર્શન,ପ୍ରଦର୍ଶନ
નિદર્શન ભૂમિતિ,ପ୍ରଦର୍ଶନକାରୀ ଜ୍ୟାମିତି |
છેદ,ଭେଦ
ગાઢ સમૂહ,ଘନ ସେଟ୍ |
ઘનતા,ଘନତା
અસંખ્ય સમૂહ,ଅଗଣିତ ସେଟ୍ |
પ્રસ્થાન ચલ,ଭେରିଏବଲ୍ ଛାଡିବା
આશ્રિત ઘટના,ନିର୍ଭରଶୀଳ ଘଟଣା |
આશ્રિત રેન્ડમ ચલ,ନିର୍ଭରଶୀଳ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
આશ્રિત ચલ,ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |
આશ્રિત વિવિધતા,ନିର୍ଭରଶୀଳ ଭେରିଏଟ୍ |
હતાશા કોણ,ଉଦାସୀନତା କୋଣ
વ્યુત્પત્તિ,derivation
વ્યુત્પન્ન,derivative
વ્યુત્પન્ન શ્રેણી,ଉତ୍ପନ୍ନ କ୍ରମ |
મેળવેલ સમૂહ,ନିର୍ମିତ ସେଟ୍ |
ઉતરતા,ଅବତରଣ
ઉતરતા ક્રમમાં,ଅବତରଣ କ୍ରମ |
ઉતરતી શ્રેણી,ଅବତରଣ କ୍ରମ |
વર્ણનાત્મક ભૂમિતિ,ବର୍ଣ୍ଣନାକାରୀ ଜ୍ୟାମିତି |
વર્ણનાત્મક મોડેલ,ବର୍ଣ୍ଣନାକାରୀ ମଡେଲ୍ |
વર્ણનાત્મક આંકડા,ବର୍ଣ୍ଣନାକାରୀ ପରିସଂଖ୍ୟାନ |
ડિઝાઇન,ଡିଜାଇନ୍
પ્રયોગની ડિઝાઇન,ପରୀକ୍ଷଣର ଡିଜାଇନ୍ |
ડેસ્ક કેલ્ક્યુલેટર,ଡେସ୍କ କାଲକୁଲେଟର
શોધ,ଚିହ୍ନଟ
નિર્ણાયક,ନିର୍ଣ୍ଣୟକାରୀ
નિર્ણાયક ક્રમ,ନିର୍ଣ୍ଣୟକାରୀ ପଦବୀ |
નક્કી કરો,ନିର୍ଣ୍ଣୟ କର |
