Odiya,Marathi
ଘର୍ଷଣ ଗଦା |,घर्षण ढीग
ବେଙ୍ଗ,बेडूक
ଗେବୁଲ୍ |,गॅबल
ଗାବଲେଟ୍ |,गॅबलेट
ଗାମ୍ବ୍ରେଲ୍ ଛାତ |,Gambrel छप्पर
ଗେଜ୍,गेज
ଗଗିଂ ବିଭାଗ |,गेजिंग विभाग
ଗଗିଂ ଷ୍ଟେସନ୍ |,गेजिंग स्टेशन
ସାଧାରଣ ଅବସ୍ଥାନ ଯୋଜନା |,सामान्य स्थान योजना
ସାଧାରଣ ଭେଣ୍ଟିଲେସନ୍ |,सामान्य वायुवीजन
ଜି ରାଶି କିମ୍ବା ଗଲି ରାଶି |,G क्षितीज किंवा gley क्षितीज
ଗ୍ଲାସିଆଲ୍ ପର୍ଯ୍ୟନ୍ତ,पर्यंत हिमनदी
ଗ୍ନିସ୍ |,Gneiss
ଦ୍ରବ୍ୟ ପ୍ରାଙ୍ଗଣ,माल यार्ड
ଗ୍ରେଡିଏଣ୍ଟ୍ ପ୍ରତିରୋଧ |,ग्रेडियंट प्रतिकार
ଗ୍ରାନାଇଟ୍ |,ग्रॅनाइट
ଗ୍ରାନୁଲାର୍ ଗଠନ |,दाणेदार रचना
ଗ୍ରାନୁଲେସନ୍ |,दाणेदार
ଗ୍ରାନୁଲ୍ |,ग्रेन्युल
ମାଧ୍ୟାକର୍ଷଣ ଜଳ ମୁକ୍ତ ଜଳ |,गुरुत्वाकर्षण मुक्त पाणी
ମାଧ୍ୟାକର୍ଷଣ ପ୍ରାଙ୍ଗଣ |,गुरुत्वाकर्षण यार्ड
ମହାନ ମାଟି ଗୋଷ୍ଠୀ |,ग्रेट माती गट
ଗ୍ରିଲେଜ୍ ଫାଉଣ୍ଡେସନ୍ |,ग्रिलेज फाउंडेशन
ଗ୍ରାଉଣ୍ଡ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |,ग्राउंड हँड मोल्डिंग
ଗ୍ରୁପ୍ ଡକ୍ |,गटबद्ध डॉक
ଗୋଷ୍ଠୀ ଗୃହ,समूह गृहनिर्माण
ଅତିଥି ଗୃହ,अतिथी खोली
ଗୁଟର୍ |,गटार
ଗୁଟର ଧାରକ |,गटार वाहक
ଗୁଟର ଯାଞ୍ଚ |,गटर तपासणी
ହାମର ଡ୍ରେସିଂ |,हॅमर ड्रेसिंग
ହାରବର୍,बंदर
ଆଶ୍ରୟସ୍ଥଳ,आश्रयाचे बंदर
ହାର୍ଡ ପ୍ୟାନ |,कडक पॅन
ହେଡର୍,शीर्षलेख
ହେଡର୍ ବଣ୍ଡ୍ |,हेडर बॉण्ड
ହେଡର୍ ପାଠ୍ୟକ୍ରମ,हेडर कोर्स
ହେଡ୍ ଗେଟ୍ ଗଠନ |,हेड गेटची रचना
କେନାଲର ମୁଖ୍ୟ |,कालव्याचे प्रमुख
ମୁଖ୍ୟ ନିୟନ୍ତ୍ରକ |,हेड रेग्युलेटर
ହେରିଙ୍ଗ ହାଡ ବନ୍ଧନ |,हेरिंग हाडांचे बंधन
ହୃଦୟ,हृदयविकार
ଓଦା ଗରମ |,भिजण्याची उष्णता
ଉଚ୍ଚ ଆଲୁମିନା ସିମେଣ୍ଟ |,उच्च अॅल्युमिना सिमेंट
ହିପ୍,हिप
ହିପ୍ କ୍ୟାପିଙ୍ଗ୍ |,हिप कॅपिंग
ହିପ୍ ଶେଷ,नितंब टोक
ହୁଡ୍ |,हुड
ହୁଡ୍ ମୋଲିଡିଂ |,हुड मोल्डिंग
ହୁକର ନିୟମ |,हुकचा कायदा
ଲୁହା ହୁପ୍ |,हूप लोह
ରାଶି,क्षितिज
ଆର୍ଦ୍ରତା,आर्द्रीकरण
"ଆର୍ଦ୍ରତା, ସଂପୂର୍ଣ୍ଣ |","आर्द्रता, निरपेक्ष"
"ଆର୍ଦ୍ରତା, ଆପେକ୍ଷିକ |","आर्द्रता, सापेक्ष"
ହମ୍ପ୍ ୟାର୍ଡ |,कुबड्याचे अंगण
ହାଇଡ୍ରୋଲିକ୍ ଚାପ |,हायड्रोलिक दाब
ହାଇଡ୍ରେସନ୍ |,हायड्रेशन
ହାଇଡ୍ରୋଲାଇସିସ୍ |,हायड्रोलिसिस
ହାଇଡ୍ରୋଲାଇଟିକ୍ ଅମ୍ଳତା |,हायड्रोलाइटिक आम्लता
ହାଇଡ୍ରୋମୋର୍ଫିକ୍ ମାଟି |,हायड्रोमॉर्फिक माती
ହାଇଡ୍ରୋଫିଲିକ୍ କୋଲଏଡ୍ |,हायड्रोफिलिक कोलाइड
ହାଇଡ୍ରୋଫୋବିକ୍ କୋଲଏଡ୍ |,हायड्रोफोबिक कोलाइड
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଚାପ ଅନୁପାତ |,हायड्रोस्टॅटिक दाब प्रमाण
ହାଇଗ୍ରୋସ୍କାପ୍ଟିକ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,हायग्रोस्केप्टिक गुणांक
ହାଇଗ୍ରୋସ୍କୋପିକ୍ ଆର୍ଦ୍ରତା |,हायग्रोस्कोपिक ओलावा
ହାଇଡ୍ରୋସ୍କୋପିକ୍ଟି |,हायड्रोस्कोपीसिटी
ହାଇଗ୍ରୋସ୍କୋପିକ୍ ଆର୍ଦ୍ରତା |,हायग्रोस्कोपिक ओलावा
ହାଇପରବାରିକ୍ ଚାମ୍ବର |,हायपरबेरिक चेंबर
ହାଇପରଷ୍ଟାଟିକ୍ ଫ୍ରେମ୍ |,हायपरस्टॅटिक फ्रेम
ହାଇପୋସୋମିଟର |,हायपोमीटर
ଆଲୋକ,रोषणाई
ଇମ୍ବିବେସନ୍ ଆର୍ଦ୍ରତା |,इबिबेशन ओलावा
ଅପରିପକ୍ୱ ମାଟି |,अपरिपक्व माती
ପ୍ରଭାବିତ ଡକ୍ |,जप्त डॉक
ଜମି ରାଜସ୍ୱ ବୃଦ୍ଧି,जमीन महसुलात वाढ
ସ୍ Independ ାଧୀନ ସ୍କାଫୋଲ୍ଡ |,स्वतंत्र मचान
ପ୍ରେରିତ |,इन्ड्युरेटेड
ପ୍ରାରମ୍ଭିକ ସମ୍ମାନ,प्रारंभिक prestress
ପ୍ରାରମ୍ଭିକ ଟେନସନ |,सुरुवातीचा ताण
ଆଭ୍ୟନ୍ତରୀଣ ଜଳପଥ ବନ୍ଦର |,अंतर्देशीय जलमार्ग बंदर
ଇନସୁଲେଟିଂ ବୋର୍ଡ |,इन्सुलेट बोर्ड
ମଧ୍ୟବର୍ତ୍ତୀ ବନ୍ଦର |,मध्यवर्ती बंदर
ଆଭ୍ୟନ୍ତରୀଣ ଘର୍ଷଣ |,अंतर्गत घर्षण
ଇଣ୍ଟ୍ରାଜୋନାଲ ମାଟି |,इंट्राझोनल माती
ଆଇନ୍,आयन
ଆଇନ୍ ବିନିମୟ |,आयन एक्सचेंज
ଲୁହା ପ୍ୟାନ |,लोखंडी तवा
ଜଳସେଚିତ ଜମି |,बागायती जमीन
ଜଳସେଚନ,सिंचन
ଜଳସେଚନ ବନ୍ଦ,सिंचन उपकर
ଜାମ୍,जांब
ଜୋଗଲ୍ |,धडपडणे
ଜୋଗଲ୍ ପିନ୍ |,जॉगल पिन
ଜୁଲେ |,जौल
ଜମ୍ପର୍ |,जम्पर
କିଲୋଗ୍ରାମ |,किलोग्रॅम
କିଲୋଗ୍ରାମ ଫୋର୍ସ |,किलोग्राम बल
କିଲୋଗ୍ରାମ ଫୋର୍ସ ମିଟର |,किलोग्राम फोर्स मीटर
କିଲୋୱାଟ ଘଣ୍ଟା |,किलोवॅट तास
ରାଜା ବନ୍ଦ,राजा बंद
ରୋଷେଇ ଘର |,स्वयंपाकघर
ସ୍ତମ୍ଭ,लेस केलेला स्तंभ
ଲଗିଂ,मागे पडणे
ଲାମେଲା ମୂଳ |,लॅमेला रूट
ଲାମିନାର୍ ପ୍ରବାହ |,पातळ थरांचा बनवलेला प्रवाह
ଦୀପ ଗର୍ତ୍ତ |,दिवा भोक
ଜମି ଅଧିଗ୍ରହଣ,जमीन संवर्धन
ଭୂମି ସ୍ଲାଇଡିଂ |,लँड स्लाइडिंग
ଲାଟେରାଇଟ୍ |,लॅटराइट
ଲାଟେରାଇଟ୍ ମାଟି |,लॅटराइट माती
ବହୁ ସଂଖ୍ୟକ ନିୟମ |,मोठ्या संख्येचा कायदा
ଲେଆଉଟ୍ ଯୋଜନା |,लेआउट योजना
ଲେଜର,लेजर
ଚୂନ ପ୍ୟାନ |,चुना पॅन
ଲିନଟେଲ୍ |,लिंटेल
ତରଳ ସୀମା |,द्रव मर्यादा
ଲାଇଭ୍ ଲୋଡ୍ |,थेट भार
ଲୋମ୍ |,चिकणमाती
ସ୍ଥାନୀୟ ନିଷ୍କାସନ ଭେଣ୍ଟିଲେସନ୍ |,स्थानिक एक्झॉस्ट वेंटिलेशन
ଲୋକୋ ଅଗଣା |,लोको यार्ड
ଲୋସ୍ |,लॉस
ନିମ୍ନ ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |,कमी प्लास्टिक मर्यादा
କମ୍ ଉତ୍ତାପ ସିମେଣ୍ଟ |,कमी उष्णता सिमेंट
ମେସିନ୍ ମୋଲିଡିଂ |,मशीन मोल्डिंग
ମାକ୍ରୋଷ୍ଟ୍ରକଚର |,मॅक्रोस्ट्रक्चर
ମୁଖ୍ୟ ମୁଖ୍ୟ ନିୟନ୍ତ୍ରକ |,मुख्य हेड रेग्युलेटर
ମୁଖ୍ୟ ବନ୍ଦର,मुख्य बंदर
ମେକ୍ଅପ୍ ବାୟୁ |,मेकअप हवा
ମାନସାର୍ଡ |,मॅनसार्ड
ମାର୍ଶାଘାଇ ଅଗଣା |,मार्शलिंग यार्ड
ମାନସ,दगडी बांधकाम
ପରିପକ୍ୱ ତାପମାତ୍ରା |,परिपक्व तापमान
ମେଜଜାନାଇନ୍ ଚଟାଣ |,मेझानाइन मजला
ଯାନ୍ତ୍ରିକ ବିଶ୍ଳେଷଣ |,यांत्रिक विश्लेषण
ଯାନ୍ତ୍ରିକ ଭେଣ୍ଟିଲେସନ୍ |,यांत्रिक वायुवीजन
ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |,मेट्रिक प्रणाली
ମାଇକ୍ରୋସ୍ଟ୍ରଷ୍ଟ୍ରକଚର |,मायक्रोस्ट्रक्चर
ମିଲି ସମାନ |,मिली समतुल्य
ଲିଟର ପିଛା ମିଲି ସମାନ |,मिली समतुल्य प्रति लिटर
ମିନେରାଲ୍ |,खनिज
ଖଣିଜ ମାଟି |,खनिज माती
ଛୋଟ ବନ୍ଦର,किरकोळ बंदर
ମିତ୍ରେଡ୍ ବନ୍ଦ |,Mitred बंद
ମୋବାଇଲ୍ ମାଟି କୋଲଏଡ୍ |,मोबाइल माती कोलाइड
ଆର୍ଦ୍ରତା ବିଷୟବସ୍ତୁ |,आर्द्रतेचा अंश
ଆର୍ଦ୍ରତା ଗ୍ରେଡିଏଣ୍ଟ୍ |,ओलावा ग्रेडियंट
ମୋନୋଲିଥ୍ |,मोनोलिथ
ମୋନୋରାଇଲ୍ |,मोनोरेल
ଜାତୀୟ ବନ୍ଦର ପରିଷଦ |,राष्ट्रीय बंदर परिषद
ପ୍ରାକୃତିକ ଶଯ୍ୟା |,नैसर्गिक पलंग
ପ୍ରାକୃତିକ ସମାପ୍ତି |,नैसर्गिक समाप्त
ପ୍ରାକୃତିକ ବନ୍ଦର,नैसर्गिक बंदर
ପ୍ରାକୃତିକ ଭେଣ୍ଟିଲେସନ୍ |,नैसर्गिक वायुवीजन
ନାଭାଲ୍ ବନ୍ଦର,नौदल बंदर
ନ୍ୟୁଟନ୍ |,न्यूटन
ଅଣ ୟୁନିଫର୍ମ ପ୍ରବାହ |,एकसमान प्रवाह नसतो
ଜଳ ହାର ଦଖଲ କରେ |,पाण्याचा दर व्यापतो
ତେଲ ରଙ୍ଗ |,तेल रंग
ତେଲ କୂଅ ସିମେଣ୍ଟ |,तेल विहीर सिमेंट
ଖୋଲା ଚ୍ୟାନେଲ ପ୍ରବାହ |,चॅनेल प्रवाह उघडा
ସର୍ବୋଚ୍ଚ ଆର୍ଦ୍ରତା |,इष्टतम ओलावा
ଜ Organ ବିକ ମାଟି |,सेंद्रिय माती
ଓରିଏଣ୍ଟେସନ୍,अभिमुखता
Orthogonal,ऑर्थोगोनल
ଅର୍ଟଷ୍ଟାଇନ୍ |,ऑर्टस्टीन
ବାହ୍ୟ ସଙ୍କେତ,बाह्य सिग्नल
ଅକ୍ସିଡେସନ୍ |,ऑक्सिडेशन
ପାନ୍ଟ୍ରି |,पँट्री
ପାରାପେଟ୍ |,पॅरापेट
ପାରାପେଟ୍ କାନ୍ଥ |,पॅरापेट भिंत
ପିତାମାତା ସାମଗ୍ରୀ |,पालक साहित्य
ପେବଲ୍ କାଷ୍ଟ ପ୍ଲାଷ୍ଟର |,पेबल कास्ट प्लास्टर
ପେଡାଲଫର୍ |,पेडलफर
ପେଡୋକାଲ୍ |,पेडोकल
ପେଡୋଜେନେସିସ୍ |,पेडोजेनेसिस
ପେଡୋଲୋଜି |,पेडॉलॉजी
ପେଡୋସଫିସର୍ |,पेडोस्फियर
ପେନେଟ୍ରୋମିଟର |,पेनेट्रोमीटर
ପେଣ୍ଟ ଛାତ |,पेन्ट छत
ପେପ୍ଟାଇଜିଂ ଏଜେଣ୍ଟ |,पेप्टायझिंग एजंट
ବିଶ୍ଳେଷଣର ସମୟ |,विश्लेषण कालावधी
Perpend,पर्पेंड
ପର୍ସପର୍ସନ୍ |,शोषण
ପିଆର୍ |,घाट
ପାଇଲଷ୍ଟର |,पिलास्टर
ପିଚ୍,खेळपट्टी
ଛାତ ଛାତ,खड्डे पडलेले छत
ସାଧା କଂକ୍ରିଟ୍ |,साधा काँक्रीट
ବିମାନ କୋଣ,विमान कोन
ସମତଳ ପ୍ରାଙ୍ଗଣ,साधे अंगण
ପ୍ଲାନସୋଲ୍ |,प्लॅनसोल
ପ୍ଲାଷ୍ଟିକ୍ ସ୍ଥିରତା |,प्लास्टिकची सुसंगतता
ପ୍ଲାଷ୍ଟିକ୍ |,प्लॅस्टिकिटी
ପ୍ଲାଷ୍ଟିକ୍ ଇଣ୍ଡେକ୍ସ |,प्लॅस्टिकिटी निर्देशांक
ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |,प्लॅस्टिकिटी मर्यादा
ପ୍ଲାଷ୍ଟିକ୍ ପରିସର |,प्लॅस्टिकिटी श्रेणी
ପ୍ଲାଟି ଗଠନ |,प्लेट रचना
ପ୍ଲିଣ୍ଟ୍ |,प्लिंथ
ହଳ ମାଟି,नांगरलेली माती
ଘିଅ ପଥର |,मनुका दगड
ପୋଡଜୋଲ୍ |,पॉडझोल
ସୂଚାଉଛି |,पॉइंटिंग
ବହୁମୁଖୀ କାନ୍ଥ |,बहुभुज भिंत
ଖୋଲା ସ୍ଥାନ |,छिद्र जागा
ବନ୍ଦର,बंदर
ସକରାତ୍ମକ ଭେଣ୍ଟିଲେସନ୍ |,सकारात्मक वायुवीजन
ପ୍ରିରି ମାଟି |,प्रेयरी माती
ସଠିକତା,सुस्पष्टता
ପ୍ରାଥମିକ କଣିକା |,प्राथमिक कण
ପ୍ରିଜାମେଟିକ୍ ଗଠନ |,प्रिझमॅटिक रचना
ଉତ୍ପାଦକ କାର୍ଯ୍ୟ |,उत्पादक कार्य
ପ୍ରକଳ୍ପ ଯଥାର୍ଥତା |,प्रकल्पाचे औचित्य
ପ୍ରତିରକ୍ଷା କାର୍ଯ୍ୟ |,संरक्षणात्मक कार्य
ସିଉଡୋ-ମାଇସେଲିୟମ୍ |,स्यूडो-मायसेलियम
ପୁଡଲ୍ |,डबके
ପଗ୍ କରିବା |,पगिंग
ପୁମିସ୍ |,प्युमिस
ପୁଞ୍ଚେନ୍ |,पंचन
ପପୁଟ୍,कठपुतळी
ପୁଟଲଗ୍ |,पुटलॉग
ପୁଟ୍ଲଗ୍ ସ୍କାଫୋଲ୍ଡ |,पुटलॉग मचान
ପରିମାଣ ସର୍ବେକ୍ଷଣକାରୀ |,सामग्री सर्वेक्षक
କ୍ୱାରି ସପ୍ |,खणाचा रस
କ୍ୱେ,क्वे
ରାଣୀ ବନ୍ଦ,राणी बंद
କୁଇନ୍ |,Quoin
ରାଫ୍ଟ ଫାଉଣ୍ଡେସନ୍ |,तराफा पाया
ରାକର୍ |,राकर
Raking,रेकिंग
ବନ୍ଧନ,रॅकिंग बाँड
ଫ୍ଲାସ୍ କରିବା,Raking फ्लॅशिंग
ଶୀଘ୍ର ଭିନ୍ନ ଭିନ୍ନ ପ୍ରବାହ |,वेगाने बदलणारा प्रवाह
ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ ଦେୟ |,वसूल करण्यायोग्य पेमेंट
ଲାଲ ପୃଥିବୀ |,लाल पृथ्वी
ଲାଲ୍ ଲୋମ୍ |,लाल चिकणमाती
ନିୟାମକ,नियामक
ରେଗୁର କିମ୍ବା କଳା ସୂତା ମାଟି |,रेगुर किंवा काळी कापूस माती
ପରିଶୋଧ ଚୁକ୍ତି,परतफेड करार
ଅବଶିଷ୍ଟ ସଙ୍କୋଚନ |,अवशिष्ट संकोचन
ଅବଶିଷ୍ଟ ମାଟି |,अवशिष्ट माती
ପ୍ରକାଶ କରନ୍ତୁ |,प्रकट करा
ପିନ୍ ପ୍ରକାଶ କରନ୍ତୁ |,पिन प्रकट करा
ଟାଇ ପ୍ରକାଶ କରନ୍ତୁ |,टाय प्रकट करा
ରିଜ୍,रिज
ରିଜ୍ କ୍ୟାପିଙ୍ଗ୍ |,रिज कॅपिंग
ନଦୀ,नदी
ରାସ୍ତା ସ୍ଥିର,रस्ता स्थिर
କଠିନ ପ୍ଲାଷ୍ଟର |,खडबडीत मलम
ଅଳିଆ |,ढिगारा
ଅଳିଆ ଆବର୍ଜନା |,भंगार दगडी बांधकाम
ଅଳିଆ ଆବର୍ଜନା |,कचऱ्याची भिंत
ଚାଲୁଥିବା ପରିମାପ |,चालू मोजमाप
ନିରାପଦ ବହନ କ୍ଷମତା |,सुरक्षित पत्करण्याची क्षमता
ଲୁଣ ଗ୍ଲେଜ୍ |,मीठ ग्लेझ
ନମୁନା ଆକାର,नमुन्याचा आकार
ନମୁନା ବଣ୍ଟନ,नमुना वितरण
ନମୁନା ତ୍ରୁଟି |,नमुना त्रुटी
ବାଲି,वाळू
ବାଲି ଶେଷ,वाळू समाप्त
ବାଲି ହାତ ତିଆରି,वाळू हात मोल्डिंग
ବାଲିଯାତ୍ରା |,सँडिंग
ପରିପୂର୍ଣ୍ଣ ମାଟି,संतृप्त माती
ସନ୍ତୁଳିତ ମାଟି ପେଷ୍ଟ |,संतृप्त माती पेस्ट
ସାଚୁଚରେସନ୍ ଏକ୍ସଟ୍ରାକ୍ଟ |,संपृक्तता अर्क
ସାଚୁଚରେସନ୍ ଶତକଡା,संपृक्तता टक्केवारी
ସସ୍ ଗମ୍ବୁଜ |,बशी घुमट
ସ୍କାଫୋଲ୍ଡ |,मचान
ସ୍କିଷ୍ଟ୍ |,शिस्ट
ସମୁଦ୍ର ବନ୍ଦର,सागरी बंदर
ଗୁପ୍ତ ଗୁଟର୍ |,गुप्त गटार
ଦ୍ୱିତୀୟ |,दुसरा
ଅବତରଣ ବିଶ୍ଳେଷଣ |,अवसादन विश्लेषण
ସେମି-କୃତ୍ରିମ ବନ୍ଦର |,अर्ध-कृत्रिम बंदर
ସେମି ଜୁଆର ଡକ୍ |,अर्ध भरतीची गोदी
ସେନିଲ୍ |,वृद्ध
ଶେଲ୍,शेल
ସିଟ୍ ଗଦା |,पत्र्याचा ढीग
ସଙ୍କୋଚନ ସୀମା |,संकोचन मर्यादा
ବନ୍ଦ,शटरिंग
ସିଆଲିଟିକ୍ ମାଟି |,सियालिटिक माती
ସିରୋଜେମ୍ |,सिएरोझेम
ସିଲ୍ |,खिंडी
ସିଲ୍ଟ |,गाळ
ଏକକ ଫ୍ଲେମିସ୍ ରକ୍ତ |,सिंगल फ्लेमिश रक्त
ଏକକ ଶସ୍ୟ ଗଠନ |,एकल दाणेदार रचना
କଙ୍କାଳ ମାଟି |,कंकाल माती
ସ୍କର୍ଟିଂ,स्कर्टिंग
ଶୋଇବା କାନ୍ଥ |,स्लीपर भिंत
ସାଇଡ୍ ଗୁଟର୍ |,बाजूचे गटर
ସ୍ଲାଇଡ୍ ନିୟମ |,स्लाइड नियम
ସ୍ଲିପ୍ ଡକ୍ |,स्लिप डॉक
ସ୍ମୋନିଜା |,स्मोनिझा
ଭିଜିବା |,भिजवणे
ମୃତ୍ତିକା ସଙ୍ଗଠନ |,मातीचा सहवास
ମୃତ୍ତିକା ଶ୍ରେଣୀ,माती वर्ग
ମୃତ୍ତିକା ଜଟିଳ |,माती कॉम्प्लेक्स
ମୃତ୍ତିକାର ସ୍ଥିରତା |,मातीची सुसंगतता
ମୃତ୍ତିକା ପରିବାର |,माती कुटुंब
ମୃତ୍ତିକା ଫ୍ରେମ୍ କାମ |,मातीच्या चौकटीचे काम
ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା |,माती ओलावा
ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା ବୃଦ୍ଧି |,जमिनीतील ओलावा वाढणे
ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା ଅଭାବ |,जमिनीतील आर्द्रतेची कमतरता
ମୃତ୍ତିକା ରୂପବିଜ୍ ology ାନ |,माती आकारविज्ञान
ମୃତ୍ତିକା କଣିକା |,मातीचा कण
ମୃତ୍ତିକା ପର୍ଯ୍ୟାୟ |,मातीचा टप्पा
ମୃତ୍ତିକା ପ୍ରୋଫାଇଲ୍ |,माती प्रोफाइल
ମୃତ୍ତିକା ପ୍ରତିକ୍ରିୟା |,मातीची प्रतिक्रिया
ମୃତ୍ତିକା ଅଲଗା ହୁଏ |,माती वेगळी होते
ମୃତ୍ତିକା କ୍ରମ |,माती मालिका
ମୃତ୍ତିକା ସମାଧାନ |,माती समाधान
ମୃତ୍ତିକା ଗଠନ,मातीची रचना
ମୃତ୍ତିକା ଗଠନ,मातीचा पोत
ମୃତ୍ତିକା ପ୍ରକାର |,मातीचा प्रकार
ସୋଲମ୍ |,सोलम
Sorption,वर्गीकरण
ସ୍ପଲ୍,spalls
ନିର୍ଦ୍ଦିଷ୍ଟ ଆୟନ ପ୍ରଭାବ |,विशिष्ट आयन प्रभाव
ବର୍ଗାକାର କୋର୍ସଡ୍ ଅଳିଆ ଆବର୍ଜନା |,स्क्वेअर कोर्स्ड रबल चिनाई
ସ୍କ୍ୱାର୍ଡ ନିୟମିତ କୋର୍ସଡ୍ ଅଳିଆ ଆବର୍ଜନା |,चौरस नियमित कोर्स्ड मलबा दगडी बांधकाम
ସ୍ଥିର ପ୍ରବାହ |,स्थिर प्रवाह
ଷ୍ଟେପ୍ ଫ୍ଲାସ୍,स्टेप्ड फ्लॅशिंग
ସ୍ଥିରତା |,चिकटपणा
ଷ୍ଟିକ୍ ପଏଣ୍ଟ |,स्टिकिंग पॉइंट
ପଥର |,दगड
ସ୍ଲପ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |,स्लॉप हात मोल्डिंग
ଷ୍ଟ୍ରାପ୍ ହିଙ୍ଗ୍ |,पट्टा बिजागर
ଷ୍ଟ୍ରୋ ବୋର୍ଡ |,स्ट्रॉ बोर्ड
ଷ୍ଟ୍ରିମ୍,प्रवाह
ଚାପ,ताण
ଷ୍ଟ୍ରେଚର୍,स्ट्रेचर
ଷ୍ଟ୍ରେଚର୍ ବଣ୍ଡ୍ |,स्ट्रेचर बाँड
ଷ୍ଟ୍ରେଚର୍ ପାଠ୍ୟକ୍ରମ,स्ट्रेचर कोर्स
ବାକ୍ୟ,स्ट्रिंग
ଷ୍ଟ୍ରିଙ୍ଗ୍ ପାଠ୍ୟକ୍ରମ,स्ट्रिंग कोर्स
ଗଠନ କାରକ |,रचना घटक
ସଂରଚନା ସୂଚକାଙ୍କ |,रचना निर्देशांक
ଷ୍ଟୁକୋ |,स्टुको
ଅଧ୍ୟୟନ |,स्टड
ଷ୍ଟାଇଲୋବେଟ୍ |,स्टायलोबेट
ଉପ ମାଟି |,पोट माती
ଉପ ଗଠନ,उप रचना
ସମୀକରଣ ବକ୍ର,बेरीज वक्र
ସୂର୍ଯ୍ୟ ମିକା |,सूर्य अभ्रक
ସୁପର ଗଠନ,सुपर रचना
ସର୍ବେକ୍ଷଣକାରୀ |,सर्वेक्षक
S- ମୂଲ୍ୟ,एस-मूल्य
ଚୋରାମାଲ,स्वॅग
ସ୍ an ାନ୍ ବେକ,हंस मान
ତମ୍ବୁ,तंबू
ଟେବୁଲ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |,टेबल हँड मोल्डिंग
ଟ୍ୟାଙ୍କିଂ |,टँकिंग
ଟେମ୍ପିଏଟୋ |,टेम्पिएट्टो
ତାପମାତ୍ରା,टेंपरिंग
ଟେମ୍ପଲେଟ୍ |,साचा
ଟେମ୍ପଲେଟ୍ |,साचा
ଟେପିଡାରିୟମ୍ |,Tepidarium
ଟେରାକୋଟା |,टेराकोटा
ଟେରା ରୋସା |,टेरा रोझा
ଟେରାଜଜୋ |,टेराझो
ଟେଟ୍ରା ଶ style ଳୀ,टेट्रा शैली
ସୀମା ସୀମା ମୂଲ୍ୟ,थ्रेशोल्ड मर्यादा मूल्य
ଗଳା,घसा
ପଥର ମାଧ୍ୟମରେ |,दगडातून
ଜୁଆର ବେସିନ |,भरतीचे खोरे
ଟାଇ ବାର୍ |,टाई बार
ବିମ୍ ବାନ୍ଧ |,टाय बीम
ବାଡ଼ି ବାନ୍ଧ |,टाय रॉड
ତିରସ୍,तीर्स
ସହନଶୀଳତା |,सहिष्णुता
ଦାନ୍ତ,दात काढणे
ଉପର ମାଟି କିମ୍ବା ଭୂପୃଷ୍ଠ ମାଟି |,वरची माती किंवा पृष्ठभागाची माती
ସମୁଦାୟ ପୋରୋସିଟି |,एकूण सच्छिद्रता
ଟ୍ରେସରୀ,ट्रेसरी
ଟ୍ରେନ୍ ପ୍ରତିରୋଧ |,ट्रेन प्रतिकार
ଟ୍ରାନ୍ସସେପ୍ଟ,ट्रान्सेप्ट
ଗତିଶୀଳ ମାଟି |,संक्रमणकालीन माती
ଟ୍ରାନ୍ସମ୍ |,ट्रान्सम
ପରିବହନ ମାଟି |,वाहतूक माती
ଉପନଦୀ,उपनदी
ଟ୍ରାଇଫୋରିୟମ୍ |,ट्रायफोरियम
ଟ୍ରାଇଗ୍ଲିଫ୍ |,ट्रायग्लिफ
କଟା ମାଟି |,कापलेली माती
ଅଶାନ୍ତ ପ୍ରବାହ |,अशांत प्रवाह
ଟୁରେଟ୍ |,बुर्ज
ଟାଇମ୍ପର୍ ନମ୍,Tympar संख्या
ଅନ୍ତିମ ବହନ କ୍ଷମତା |,अंतिम पत्करण्याची क्षमता
ଅନ୍ତିମ ph,अंतिम पीएच
ଅଣସଂରକ୍ଷିତ ରାଣ୍ଡମ ପଥର ନିର୍ମାଣ |,uncoursed यादृच्छिक भंगार दगडी बांधकाम
ଅଣସଂରକ୍ଷିତ ସ୍କ୍ୱାର୍ଡ ଅଳିଆ ଆବର୍ଜନା |,Uncoursed स्क्वेअर मलबे दगडी बांधकाम
ଅଣ୍ଡରକ୍ରଫ୍ଟ |,अंडरक्रॉफ्ट
ଅସମ୍ପୂର୍ଣ୍ଣ ପୋରୋସିଟି |,अपूर्ण सच्छिद्रता
ୟୁନିଫର୍ମ ପ୍ରବାହ |,एकसमान प्रवाह
ୟୁନିଟ୍ ଫ୍ରେମ୍ ପ୍ରକାର ସ୍କାଫୋଲ୍ଡ |,युनिट फ्रेम प्रकार मचान
