Odiya,Hindi
ଅବରୋଧ,गतिरोध
ଅବରୋଧ ରୋକିବା |,गतिरोध रोकथाम
ତ୍ରୁଟିନିବାରଣ,दोष मार्जन
ନିଷ୍ପତ୍ତି ବାକ୍ସ,"1.निर्णय कोष्ठ, 2. निर्णय पेटी"
ନିଷ୍ପତ୍ତି ଗ୍ରହଣ ପ୍ରକ୍ରିୟା,निर्णय निर्धारण प्रक्रम
ନିଷ୍ପତ୍ତି ସମର୍ଥନ ପ୍ରଣାଳୀ |,निर्णय सहायक तंत्र
ନିଷ୍ପତ୍ତି ବୃକ୍ଷ |,निर्णय वृक्ष
ଡିକୋଡର୍ |,"1.कुटवाचक, 2. विकोडक"
ବିଚ୍ଛେଦ ନୀତି |,विघटन सिद्धांत
ଡିକ୍ରିପ୍ସନ୍,विकोडन
ଉତ୍ସର୍ଗୀକୃତ ଚ୍ୟାନେଲ |,समर्पित प्रणाल
ଉତ୍ସର୍ଗୀକୃତ ପୋର୍ଟ |,समर्पित दवारक
ପ୍ରତିରକ୍ଷା ତଥ୍ୟ ନେଟୱାର୍କ (DDN),प्रतिरक्षण आँकडा नेटवर्क (डी डी एन)
ପ୍ରତିରକ୍ଷା ସୂଚନା ପ୍ରଣାଳୀ |,प्रतिरक्षण सूचना प्रणाली
ବିଭାଜନ,एकीकरण
ବିଳମ୍ବ,विलंब
ବିଳମ୍ବ କାଉଣ୍ଟର,विलंब गणक
ବିଳମ୍ବ ସମୟ,विलंब काल
ଡିଲିଟ୍ କରନ୍ତୁ |,"1.मिटाना, 2. हटाना"
ବିଲୋପ ରେକର୍ଡ,विलोपन अभिलेख
ଡିଲିମିଟର,परिसीमक
ଡେଲଟା ମଡ୍ୟୁଲେସନ୍,डेल्टा माँडुलन
ପେଜିଂ ଚାହିଦା |,माँग पृष्ठन
ଡେମୋ,प्रदर्शन
demodulation,विमाडुलन
demultiplexer,वि-बहुसंकेतक
ନାମକରଣ,असमान्यीकरण
ଘନତା,"1.घनत्व, 2. सधनता"
ନିର୍ଭରଶୀଳତା |,"1.आश्रिता, 2. निर्भरता"
ନିର୍ଭରଶୀଳ ଏକକ |,आश्रित एकक
dequeue,विपंक्ति
ଡିଫରେନ୍ସିଂ,"1.अपनिर्देशन, 2. अपसंदर्भन"
ଡେରିଭେସନ୍ ଗଛ |,व्युत्पन्न वृक्ष
ପ୍ରାପ୍ତ କ୍ଷେତ୍ର,व्युत्पन्न क्षेत्र
ଅବତରଣ କ୍ରମ |,अवरोही छंटाई
ଡିଜାଇନ୍,अभिकल्प
ଡେସ୍କ କାଲକୁଲେଟର,डेस्क परिकलक
ଡେସ୍କ ଟପ୍ କମ୍ପ୍ୟୁଟର |,डेस्कटॉप कंप्यूटर
ଡେସ୍କଟପ୍ ଉପସ୍ଥାପନା,डेस्कटॉप प्रस्तुतिकरण
ଡେସ୍କଟପ୍ ପ୍ରକାଶନ (DTP),डेस्कटॉप प्रकाशन
ଡେସ୍କଟପ୍ ଭିଡିଓ,डेस्कटॉप वीडियो
ଗନ୍ତବ୍ୟସ୍ଥଳ ଠିକଣା,गंतव्य पता
ବିନାଶକାରୀ |,"1.विनाशक,  2.अपध्वंशक"
ନିର୍ଣ୍ଣୟକାରୀ ସ୍ୱୟଂଚାଳିତ |,निर्धारणात्मक ऑटोमेटा
ବିକାଶକାରୀ,विकासक
ବିକାଶ ବ୍ୟବସ୍ଥା,विकास तन्त्र
ଉପକରଣ,युक्ति
ଉପକରଣ ନିୟନ୍ତ୍ରଣ ଏକକ,युक्ति नियंत्रण एकक
ଉପକରଣ ନିୟନ୍ତ୍ରକ,युक्ति नियंत्रक
ଉପକରଣ ପରିଚାଳନା,युक्ति प्रबंधन
ଉପକରଣ ମୋଡ୍,युक्ति विधा
ନିରାକରଣ,निदान
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ସିଷ୍ଟମ୍ |,निदानी तंत्र
ନିଦାନ,"1.निदान, 2. निदानिकी"
ଚିତ୍ର,आरेख
ଡାଏଲ୍ କରନ୍ତୁ |,डायल
ଡାଏଲ୍ ଲାଇନ୍ |,डायल लाइन
ଡାଏଲ୍ ସ୍ୱର,डायल टोन
ଡାଏଲ୍ ଅପ୍ କରନ୍ତୁ |,डायल अप
ସଂଳାପ,"1.संवाद, 2. वार्तालाप"
ଡାୟଲଗ୍ ବକ୍ସ,वार्तालाप कोष्ठ
ଡାଏଲଅପ୍ ମୋଡେମ୍ |,डायलअप मॉडम
ହୀରା,विमा
ଅଭିଧାନ,शब्दकोश
ଭିନ୍ନତା,"1. अवकलन ,2. विभेदन"
ଡିଜିଟାଲ୍ |,अंकीय
ଡିଜିଟାଲ୍ ଚ୍ୟାନେଲ୍ |,अंकीय प्रणाल
ଡିଜିଟାଲ୍ ସର୍କିଟ୍ |,अंकीय परिपथ
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,अंकीय कंप्यूटर
ଡିଜିଟାଲ୍ ତଥ୍ୟ |,"1.अंकीय आँकड़ा, 2.अंकीय डाटा"
ଡିଜିଟାଲ୍ ସୁବିଧା,अंकीय सुविधा
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର୍ |,अंकीय फिल्टर
ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |,अंकीय लाइब्रेरी
ଡିଜିଟାଲ୍ ମୋଡ୍ୟୁଲେସନ୍,अंकीय माडुलन
ଡିଜିଟାଲ୍ ମନିଟର |,"1.अंकीय प्रदर्श, 2. डिजीटल मॉनीटर"
ଡିଜିଟାଲ୍ ଚିତ୍ର |,अंकीय चित्र
ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |,"1.अंकीय हस्ताक्षर, 2. अंकीय चिन्हक"
ଡିଜିଟାଲ୍ ସୁଇଚ୍ |,अंकीय स्विच
ଡିଜିଟାଲ୍ ଟୁ ଆନାଗଲ୍ (D / A) କନଭର୍ଟର |,अंकीय अनुरूप रूपांतरक
ଡିଜିଟାଇଜେସନ୍,अंकरूपण
ଡିଜିଟାଇଜେସନ୍,अंकीकरण
ଡିଜିଟାଇଜର୍,अंकरूपक
ଡାୟୋଡ୍,डायोड
ସିଧାସଳଖ |,प्रत्यक्ष
ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା,प्रत्यक्ष पता
ସିଧାସଳଖ ରୂପାନ୍ତର |,प्रत्यक्ष रुपांतरण
ସିଧାସଳଖ ଯୋଡି |,प्रत्यक्ष युग्मन
ସିଧାସଳଖ ସ୍ମୃତି ପ୍ରବେଶ (DMA),"1.प्रत्यक्ष स्मृति अभिगम, 2. प्रत्यक्ष मैमोरी अभिगम (डी एम ए)"
ସିଧାସଳଖ ମେମୋରୀ ଆକସେସ୍ (DMA),प्रत्यक्ष स्मृति अभिगम (डी एम ए)
ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |,प्रत्यक्ष विधि
ନିର୍ଦ୍ଦେଶନାମା,निदेश
ଡିରେକ୍ଟୋରୀ,निर्देशिका
ଡିରେକ୍ଟୋରୀ ସର୍ଭର |,"1.निर्देशिका परिसेवक, 2. निर्देशिका सर्वर"
ଡିରେକ୍ଟୋରୀ ସେବା,निर्देशिका सेवा
ଅକ୍ଷମ କରନ୍ତୁ |,असमर्थ
ସଙ୍କେତ ଅକ୍ଷମ କରିବା |,असमर्थकारी संकेत
ସଂଯୋଗ ବିଚ୍ଛିନ୍ନ କରନ୍ତୁ |,"1.असंबंधन, 2. विसंबंधन"
ବିଚ୍ଛିନ୍ନ,"1.असतत , 2. विविक्त"
ଡିସ୍କ,"1.चक्रिका, 2. डिस्क"
ଡିସ୍କ ଠିକଣା,"1.चक्रिका पता, 2. डिस्क पता"
ଡିସ୍କ ଆରେ,"1.चक्रिका सरणी, 2. डिस्क सरणी"
ଡିସ୍କ କ୍ଷମତା,"1.चक्रिका क्षमता, 2. डिस्क क्षमता"
ଡିସ୍କ ଡ୍ରାଇଭ,"1.चक्रिका चालक, 2.डिस्क ड्रािव"
ଡିସ୍କ ଫାଇଲ୍ |,चक्रिका संचिका
ଡିସ୍କ ମେମୋରୀ,"1.चक्रिका स्मृति, 2. चक्रिका मेमोरी, 3.डिस्क स्मृति,4. डिस्क मेमोरी"
ଡିସ୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ (DOS),चक्रिका परिचालन तंत्र (डी ओ एस)
ଡିସ୍କ ପ୍ୟାକ୍ |,चक्रिका संकुल
ଡିସ୍କ ସର୍ଭର |,"1.चक्रिका परिसेवक, 2. डिस्क सर्वर"
ଡିସ୍କ ସଂରକ୍ଷଣ,"1.चक्रिका भंडारण, 2. डिस्क भंडारण"
ଡିସ୍କେଟ୍ |,डिस्केट
ଫାଇଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,प्रदर्श संचिका
ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,प्रदर्श प्रतिबिंब
ନିଷ୍କାସନ,निपटान
ଦୂରତା,दूरी
ଦୂରତା କାର୍ଯ୍ୟ,दूरी फलन
ବିକୃତି,विरूपण
ବଣ୍ଟିତ |,वितरित
ବଣ୍ଟିତ ତଥ୍ୟ |,वितरित आँकड़ा
ବଣ୍ଟିତ ସର୍ଭର |,वितरित परिसेवक
ବଣ୍ଟିତ ସିଷ୍ଟମ୍ |,"1.वितरित प्रणाली, 2. वितरित तंत्र"
ବଣ୍ଟନକାରୀ,वितरक
ଡକ୍ୟୁମେଣ୍ଟ୍,प्रलेख
ଡକ୍ୟୁମେଣ୍ଟ ପୁନରୁଦ୍ଧାର ହେଲା |,प्रलेख प्रत्यानयित
ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ |,"1.प्रलेख खिडक़ी, 2. प्रलेख विंडो"
ଡକ୍ୟୁମେଣ୍ଟେସନ୍,प्रलेखन
ଡୋମେନ୍,"डोमेन, प्रक्षेत्र"
ଡୋମେନ୍ ନାମ,डोमेन नाम
ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |,"1.डॉट मैट्रिक्स मुद्रक, 2. डॉट मैट्रिक्स प्रिंटर"
ତଳକୁ,"अध:, नीचे"
ଡାଉନ୍ ଲିଙ୍କ୍ |,"1.अवलिंक , 2.अवकड़ी"
ଡାଉନ୍ ଲୋଡିଙ୍ଗ୍ |,अधोभारण
ଡାଉନ୍ ଟାଇମ୍ |,अधोभारण काल
ଡ୍ରାଗ୍,कर्षण
DRAM (ଗତିଶୀଳ RAM),डीरैम (गतिक रैम)
drift,अपवाह
ଡ୍ରାଇଭର |,चालक
ଡ୍ରପ୍,पात
ତାଲିକା ବାକ୍ସ ଡ୍ରପ୍ କରନ୍ତୁ |,निपात सूची बॉक्स
ଡ୍ରମ୍ ଡ୍ରାଇଭ୍ |,ड्रम ड्रािव
ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍ |,"1.ड्रम मुद्रक, 2. ड्रम प्रिंटर"
ଡ୍ରମ୍ ୟୁନିଟ୍ |,"1.इम एकक, 2. ड्रम इकाई"
ଡୁଆଲ୍ |,"1.द्वैत,2. द्वि"
ଦ୍ୱ ual ତ ଘନତା |,द्वैत घनत्व
ଡମି ଠିକଣା,"1.मूक पता, 2. छद्म पता"
ଡମ୍ପିଂ,सन्निक्षेप
ଡୁପ୍ଲେକ୍ସ ସର୍କିଟ |,दवैध परिपथ
ନକଲ,दवैधीकरण
ନକଲ,केय्प्रतिकुंजी
DVD R / W,"1.डी वी डी आर./डब्ल्यू ,2. डी वी डी पठन, 3.लेखन"
DVD ROM,डी वी डी रॉम
ଗତିଶୀଳ ନିର୍ଦ୍ଦେଶ,गतिक अनुदेश
ଗତିଶୀଳ ସ୍ମୃତି,"1.गतिक स्मृति, 2.गतिक मेमोरी"
ଗତିଶୀଳତା |,"1.गति विज्ञान, 2. गतिकी"
EBCDIC |,ई बी सी डी आई सी
ଇ-ବ୍ୟବସାୟ |,ई व्यवसाय
ଇକୋ,प्रतिध्वनि
ଇ-ବାଣିଜ୍ୟ |,"1.ई-कॉमर्स, 2.ई-वाणिज्य"
ସମ୍ପାଦନ କରନ୍ତୁ |,संपादन
ସମ୍ପାଦକ,संपादक
ଶିକ୍ଷାଗତ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |,शैक्षिक प्रौद्योगिकी
EEP ରୋମ୍,ई ई पी रॉम
ପ୍ରଭାବଶାଳୀ ଠିକଣା (ଭାସମାନ ଠିକଣା),"1.सार्थक पता , 2.प्रभावी पता"
ପ୍ରଭାବଶାଳୀ ଅପରେଣ୍ଡ୍ ଠିକଣା |,सार्थक संकार्य पता
ପ୍ରଭାବଶାଳୀ ପ୍ରଣାଳୀ |,प्रभावी क्रिया
ପ୍ରଭାବଶାଳୀ UID (ବ୍ୟବହାରକାରୀ ପରିଚୟ),प्रभावी यू.आई.डी.
ପ୍ରଭାବଶାଳୀ ଟ୍ରାନ୍ସମିସନ୍ ଅପରେଣ୍ଡ୍ |,प्रभावी संचरण संकार्य
ଆଠ-ବିଟ୍ ବାଇଟ୍ |,अष्टबिट बािट
ଇ-ଶିକ୍ଷା,"इलेक्ट्रॉनिक अधिगम, ई अधिगम"
ନିର୍ବାଚନ-ଆଲଗିର୍ଥମ୍ |,चुनाव एल्गोरिथम
ଇଲେକ୍ଟ୍ରିକ୍ ମେଲିଂ (ଇ-ମେଲ୍),इलेक्ट्रोनिक डाकसेवा (ई. मेल)
ଇଲେକ୍ଟ୍ରିକ୍ ପ୍ରିଣ୍ଟର୍,"1.इलेक्ट्रोनिक मुद्रण, 2.इलेक्ट्रोनिक प्रिटर"
ବ electrical ଦୁତିକ ଆକାଉଣ୍ଟିଂ ମେସିନ୍ |,विद्युत लेखा मशीन
ଇଲେକ୍ଟ୍ରୋନିକ୍ |,इलेक्ट्रोनिकी
ଇଲେକ୍ଟ୍ରୋନିକ୍ କ୍ଲିୟରାନ୍ସ ସିଷ୍ଟମ୍ (ECS),इलैक्ट्रॉनिक निकास प्रणाली (ई.सी.एस.)
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ଆଦାନ ପ୍ରଦାନ (EDI),इलेक्ट्रॉनिक आँकड़ा विनिमय (इ.डी.आई.)
ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,इलेक्ट्रोनिक आंकड़ा संसाधन
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଫାଇଲ୍,इलेक्ट्रॉनिक विवरणिक
ଇଲେକ୍ଟ୍ରୋନିକ୍ ପାଣ୍ଠି ସ୍ଥାନାନ୍ତର ସିଷ୍ଟମ୍ (EFTS),इलेक्ट्रोनिक निधि अंतरण तंत्र (ई.एफ.टी.एस)
ବ electronic ଦ୍ୟୁତିକ ପତ୍ରିକା,"1.इलेक्ट्रॉनिक जर्नल, 2.इलेक्ट्रानिक पत्रिका"
ବ electronic ଦ୍ୟୁତିକ ପ୍ରକାଶନ |,इलेक्ट्रॉनिक प्रकाशन
ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍ |,इलेक्ट्रॉनिक स्विच
ଉପାଦାନ,"तत्व, अवयव"
ଇ-ମେଲ୍ |,ई-मेल
ଈମୈଲ ଠିକଣା,"1.ई-मेल पता, 2. इलेक्ट्रॉनिक डाक पता"
ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |,अंत:स्थापित तंत्र
ଏମ୍ବେଡିଂ,अंत:स्थापन
ନିର୍ଗତ ଦମ୍ପତି ତର୍କ (ECL),उत्सर्जक युग्मित तर्क (ई.सी.एल.)
ଖାଲି ଷ୍ଟାକ |,रिक्त चिति
ଖାଲି ଷ୍ଟ୍ରିଙ୍ଗ୍ |,"1.रिक्त श्रृंखला, 2. रिक्त माला"
ଅନୁକରଣ,यंत्रानुकरण
ଏନକାପସୁଲେସନ୍ |,"1.केप्सूलीकरण, 2. केप्सूलन"
ଏନକାଇଫର୍,कूटलेखक
ଏନକୋଡ୍,कूटलेखन
ଏନକୋଡର୍ |,"1.कूटलेखक, 2. कोडक"
ସଂଗୁପ୍ତ ତଥ୍ୟ,गूढ आंकडा
ଏନକ୍ରିପ୍ଟିଂ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,गूढ फािल सिस्टम
ଏନକ୍ରିପସନ୍,"1.गोपन, 2. कोडन, 3. कूटलेखन"
ବ୍ଲକର ଶେଷ,खंडक अंत
ଫାଇଲର ଶେଷ (EOF),संचिका-अन्त
ଶେଷ-ଉପଭୋକ୍ତା |,प्रयोक्ता
ପ୍ରବେଶ କର |,प्रवेश
ଏଣ୍ଟର୍-କି,प्रवेश कुंजी
ଏଣ୍ଟରପ୍ରାଇଜ୍ ସର୍ଭର |,"1.उद्यम सरवर, 2. उद्यम सेवक"
ଏଣ୍ଟରପ୍ରାଇଜ୍ ସିଷ୍ଟମ୍ |,उद्यम तंत्र
ସଂସ୍ଥା,सत्ता
ସଂସ୍ଥା-ସମ୍ପର୍କ |,सत्ता संबंधता
ପ୍ରବେଶ ସମୟ,प्रवेश काल
ଏଣ୍ଟ୍ରି ଭେରିଏବଲ୍ |,प्रविष्ट चर
ଅସଂଖ୍ୟ |,गणनीय
ପରିବେଶ,परिवेश
ଯୁଗ,"1.ईपोच,2. युग,3. निर्देश क्षण"
EPROM,ईप्राम (वित्तोरण प्रोग्राम्य पठन मात्र स्मृति)
ଏପସିଲନ୍ ବନ୍ଦ |,एपसिलॉन संवरक
ସମାନତା,तुल्यकारक
ଉପକରଣ,उपस्कर
ସମାନତା ଶ୍ରେଣୀ,तुल्यता वर्ग
ସମାନତା ସମ୍ପର୍କ,तुल्य संबंध
ଲିଭାନ୍ତୁ,"1.विलोपन, 2.मिटान"
ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍,त्रुटि संशोधन कूट
ତ୍ରୁଟି ସଂଶୋଧନ,त्रुटि संशोधन
ତ୍ରୁଟି ଚିହ୍ନଟ,त्रुटि संसूचन
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ,त्रुटि प्रहस्तन
ତ୍ରୁଟି ସନ୍ଦେଶ |,त्रुटि संदेश
ତ୍ରୁଟି ହାର,त्रुटि दर
ତ୍ରୁଟି ପୁନରୁଦ୍ଧାର,त्रुटि पुनर्डद्धार
ତ୍ରୁଟି ରୁଟିନ୍ |,त्रुटि नेमक
ପଳାୟନ ଚରିତ୍ର |,पलायन संप्रतीक
ଇଥରନେଟ୍ |,ईथरनेट
ଇଭେଣ୍ଟ,घटना
ଇଭେଣ୍ଟ ଶୃଙ୍ଖଳା |,घटना श्रृंखला
ଇଭେଣ୍ଟ ନିୟନ୍ତ୍ରଣ |,घटना नियंत्रण
ଇଭେଣ୍ଟ କାଉଣ୍ଟର,घटना गणक
ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |,अपवाद प्रहस्तन
ଅଦଳବଦଳ ଡିସ୍କ ସଂରକ୍ଷଣ ସ୍ଥାନ |,विनिमय डिस्क भंडारण
ବହିଷ୍କାର,अपवर्जन
ସ୍ୱତନ୍ତ୍ର କିମ୍ବା (XOR),अनन्य और (एक्स ऑर)
ଏକଜେକ୍ୟୁଟେବଲ୍ ପ୍ରୋଗ୍ରାମ୍,निष्पाद्य क्रमादेश
କାର୍ଯ୍ୟନିର୍ବାହୀ ବିବୃତ୍ତି,निष्पादन कथन
ସମ୍ପୁର୍ଣ୍ଣ ସନ୍ଧାନ |,चयनिक खोज
ବିଦ୍ୟମାନ ଅଛି |,विदयमान
ପ୍ରସ୍ଥାନ,निर्गम
ବିଶେଷଜ୍ଞ ବ୍ୟବସ୍ଥା |,विशेषज्ञ तंत्र
ଅଭିବ୍ୟକ୍ତି,"1. अभिव्यक्ति ,2. व्यंजक"
ବିସ୍ତୃତ ଗ୍ରାଫିକ୍ ଆରେ (XGA),विस्तारित आलेखीय आव्यूह (एक्स जी ए)
ବିସ୍ତାରିତ ଶିଳ୍ପ ମାନକ (EIS),विस्तारित औदयोगिक मानक (इ.आई.एस.)
ବିସ୍ତୃତ ଯନ୍ତ୍ର,अतिदेशित मशीन
ବିସ୍ତୃତ ସ୍ମୃତି,विस्तारित स्मृति
ବିସ୍ତୃତ ସଠିକତା |,"1.विस्तारित परिशुद्धता, 2.विस्तारित यर्थाथता"
ବିସ୍ତୃତ ସର୍ଟିଂ,"1.विस्तारित छंटाी, 2. विस्तारित पृथक्करण"
ବାହ୍ୟ କଲ୍,वाह्य आह्वान
ବାହ୍ୟ ତ୍ରୁଟି |,वाह्य त्रुटि
ବାହ୍ୟ କାର୍ଯ୍ୟ,वाह्य फलन
ବାହ୍ୟ ବାଧା,वाह्य अंतरायन
ବାହ୍ୟ ସ୍ମୃତି,"1.वाह्य स्मृति, 2. वाह्य मेमोरी"
ବାହ୍ୟ ସ୍ମୃତି,वाह्य स्मृति
ବାହ୍ୟ ମୋଡେମ୍ |,वाह्य मॉडेम
ବାହ୍ୟ ସନ୍ଦର୍ଭ,वाह्य संदर्भ
ବାହ୍ୟ ସନ୍ଧାନ |,वाह्य खोज
ବାହ୍ୟ ସଂରକ୍ଷଣ ଉପକରଣ,वाह्य भंडारण युक्ति
ନିଷ୍କାସନ,निष्कर्षण
ବହିଷ୍କାର,बहिर्वेशन
ଚେହେରା-ଅକ୍ଷର ପ୍ରିଣ୍ଟର୍ |,फलक संप्रतीक मुद्रक
ବିଫଳ-ନିରାପଦ କାର୍ଯ୍ୟ,विफल-सुरक्षा संक्रिया
ବିଫଳତା ହାର,विफलता दर
ବିଫଳତା ପୁନରୁଦ୍ଧାର,विफलता मुक्ति
ମିଥ୍ୟା କୋଡ୍,मिथ्या कूट
ମିଥ୍ୟା ତ୍ରୁଟି |,मिथ्या त्रुटि
ପ୍ରଶଂସକ,"1.निवेशाँक, 2. निवेश-अंक"
ପ୍ରଶଂସକ,"1.निर्गताँक, 2. निर्गत-अंक"
ଆକର୍ଷଣୀୟ I / O ଉପକରଣ |,"1.प्रतिकृति आई/ ओ युक्ति ,2. प्रतिकृति निवेश युक्ति/निर्गम"
ଦ୍ରୁତ ଫୁରିଅର୍ ଟ୍ରାନ୍ସଫର୍ମ (FFT),द्रुत फौरिएर अन्तरण
ସାଂଘାତିକ ତ୍ରୁଟି |,घातक त्रुटि
ତ୍ରୁଟି ଚିହ୍ନଟ,दोष संसूचन
ତ୍ରୁଟି ନିଦାନ,दोष निदान
ଦୋଷ ସହନଶୀଳତା |,दोष सहिष्णुता
ଫ୍ୟାକ୍ସ,फैक्स
ଫ୍ୟାକ୍ସ ବାର୍ତ୍ତା |,फैक्स संदेश
FDC,एफ डी सी
ବ feature ଶିଷ୍ଟ୍ୟ ଚିହ୍ନଟ,लक्षण संसूचन
ଫିଡ୍ ଚକ୍ର |,भरण चक्र
ମତାମତ,पुनर्निवेश
ଫିଡର୍ |,"1.प्रदायक,2.पोषक, 3.फीडर"
ଆଣ |,आनयन
ଫାଇବୋନାକ୍ସି ସନ୍ଧାନ |,फिबोनेकी खोज
ଫାଇବୋନାକ୍ସି କ୍ରମ |,फिबोनेकी अनुक्रम
ଫାଇବୋନାକ୍ସି ସିରିଜ୍ |,फिबोनेकी श्रेणी
ଫାଇବର ଅପ୍ଟିକ୍ସ |,तंतु प्रकाशिकी
ଫିଡୋ ନେଟ୍ |,फिडो जाल
କ୍ଷେତ୍ର,क्षेत्र
ପଞ୍ଚମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟରଗୁଡିକ |,पंचम पीढ़ी कम्प्यूटर
ଫାଇଲ୍ |,"1.संचिका,2. फािल"
ଫାଇଲ୍ ପ୍ରବେଶ ପଦ୍ଧତି |,संचिका अभिगम विधि
ଫାଇଲ୍ ଆବଣ୍ଟନ ସାରଣୀ |,संचिका नियतन सारणी
ଫାଇଲ୍ ସଙ୍କୋଚନ |,संचिका संपीडन
ଫାଇଲ୍ କପି,संचिका प्रतिलिपिकरण
ଫାଇଲ୍ ଲେଆଉଟ୍ |,संचिका विन्यास
ଫାଇଲ୍ ମିଶ୍ରଣ |,संचिका विलय
ଫାଇଲ୍ ପୁନରୁଦ୍ଧାର,संचिका पुन:प्राप्ति
ଫାଇଲ୍ ଷ୍ଟୋରେଜ୍ |,संचिका भंडारण
ଫାଇଲ୍ ଗଠନ,संचिका संरचना
ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,संचिका तंत्र
ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର |,संचिका अंतरण
ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (FTP),फाील अंतरण प्रोटोकॉल (एफ टी पी)
ଫିଲ୍ଟର୍,फिल्टर
ଅନ୍ତିମ ଅବସ୍ଥା |,अंतिम स्थिति
ଖୋଜ |,खोज
ସୀମିତ ରାଜ୍ୟ ଯନ୍ତ୍ର |,परिमित अवस्था यंत्र
ଅଗ୍ନି କାନ୍ଥ,फायर वॉल
ଫର୍ମୱେୟାର |,फर्मवेयर
ପ୍ରଥମେ ସେବା କର |,पहले आो पहले पाो
ପ୍ରଥମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |,प्रथम पीढ़ी कंप्यूटर
ପ୍ରଥମରେ ପ୍ରଥମ (FIFO),प्रथम निवेश प्रथम निर्गम (फीफो )
ପ୍ରଥମ କ୍ରମ ତର୍କ |,प्रथम कोटि तर्क
ପ୍ରଥମ କ୍ରମ ସିଦ୍ଧାନ୍ତ |,प्रथम कोटि सिद्धांत
ସ୍ଥିର ବିଭାଜନ,नियत विभाजन
ପତାକା,चिन्ह
ନମନୀୟ ଡିସ୍କ |,नम्य डिस्क
ଫ୍ଲପି ଡିସ୍କ |,फ्लॉपी डिस्क
ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ (Fdd),फ्लापी डिस्क चालन (एफ डी डी)
ଫ୍ଲୋ ଚାର୍ଟ,प्रवाह संचित्र
ନିୟନ୍ତ୍ରଣ ପ୍ରବାହ |,नियंत्रण प्रवाह
ଫ୍ଲାଶ୍,प्रधावन
ଫୋଲ୍ଡର,फोल्डर
ଫଣ୍ଟ,फाँट
ଫଣ୍ଟ ପରିବାର,फाँट परिवार
ବିଦେଶୀ ଚାବି |,वाह्य कुंजी
ଫର୍ମ,रूप
ଆନୁଷ୍ଠାନିକ ଭାଷା |,प्रतीकात्मक भाषा
ଆନୁଷ୍ଠାନିକ ବ୍ୟବସ୍ଥା |,प्रतीकात्मक विधि
ଫର୍ମାଟ୍,"1.फॉरमैट, 2.आरूप"
ଫର୍ମାଟିଂ,आरूपण
fortran,फोरट्रॉन
fortran ପ୍ରୋଗ୍ରାମିଂ |,"1.फोरट्रॉन (एक कंप्यूटर भाषा) प्रोग्राम, 2.फोरट्रान क्रमादेशन"
ଅଗ୍ରଗାମୀ ସ୍ଲାସ୍ |,अग्रतिर्यक स्लैश
ଚତୁର୍ଥ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |,चतुर्थ पीढ़ी कंप्यूटर
ଖଣ୍ଡ,खंड
ଫ୍ରେମ୍,फ्रेम
ମାଗଣା ଜାଲ,"1.मुक्त नेट, 2.मुक्त जाल"
ମାଗଣା ସଫ୍ଟୱେର୍ ଫାଉଣ୍ଡେସନ୍ |,मुक्त सॉफ्टवेयर न्यास
ମାଗଣା ସଂରକ୍ଷଣ,मुक्त भंडारण
ମାଗଣା |,फ्रीवेयर
ସାମନା ପ। ଖ,अग्रांत
ଆଗ ପ୍ୟାନେଲ୍ |,"1.अग्र पट्टिका, 2.अग्र पैनल"
କାର୍ଯ୍ୟ,"1.प्रकार्य,2. फलन"
ଫଙ୍କସନ୍ କୀ,प्रकार्य कुंजी
