Hindi,Kannada
मृत्यु हितलाभ,ಸಾವಿನ ಲಾಭ
मृत्यु-सह-निवृत्‍ति उपदान,ಡೆತ್-ಕಮ್-ರಿಟೈರೆಮೆಂಟ್ ಗ್ರಾಚ್ಯುಟಿ
सेवा के दौरान मृत्यु,ಸೇವೆಯಲ್ಲಿ ಸಾವು
प्राधिकार निरसन,ಡೌಥೊರಿಜಾಟಿಯೊ
"रोकना, विवर्जित करना",ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು
"नामे, नामे डालना",ಡೆಬಿಟ್
नामे संज्ञापन,ಡೆಬಿಟ್ ಸಲಹೆ
ऋण,ಸಾಲ
ऋण प्रबंधन,ಸಾಲದ ನಿರ್ವಹಣೆ
"ऋणी, देनदार",ಸಾಲದವನು
"मृत, मृतक, दिवंगत",ಮರಣಹೊಂದಿದ
शिष्‍टता,ಸಭ್ಯತೆ
विकेंद्रीकरण,ವಿಕೇಂದ್ರೀಕರಣ
निर्णायक कारक,ನಿರ್ಧರಿಸುವ ಅಂಶ
"निर्णय, फैसला;विनिश्‍चय",ನಿರ್ಧಾರ
निर्णयन,ತೀರ್ಮಾನ ಮಾಡುವಿಕೆ
निर्णयन प्रक्रिया,ನಿರ್ಧಾರ ಪ್ರಕ್ರಿಯೆ
घोषणा,ಪ್ರಕಟಿಸುವುದು
आय की घोषणा,ಆದಾಯದ ಘೋಷಣೆ
घोषित मूल्य,ಘೋಷಿಸಿದ ಮೌಲ್ಯ
"सशपथ घोषित करना, शपथपूर्वक घोषणा करना",ಪ್ರಮಾಣವಚನದಲ್ಲಿ ಘೋಷಿಸಿ
कूट वाचन,ಹಗಲು
"विनियंत्रण, नियंत्रण हटाना",ಹತೋಟಿ ಮಾಡು
शिष्‍टता;शालीनता;मर्यादा,ಅಲಂಕಾರ
"घटत, कमी",ಇಳಿಸು
"डिगरी, डिक्री",ಸುಗಂಧ
समर्पण,ಸಮರ್ಪಣೆ
कटौती-योग्य,ಕಳೆಯಬಹುದಾದ
"कटौती, घटाव",ಕಡಿತ
स्रोत पर कटौती,ಮೂಲದಲ್ಲಿ ಕಡಿತ
वेतन से कटौती,ಸಂಬಳದಿಂದ ಕಡಿತ
विलेख,ಪತ್ರ
बंधक विलेख,ಅಡಮಾನದ ಪತ್ರ
मानित विश्‍वविद्‌यालय,ಡೀಮ್ಡ್ ಯೂನಿವರ್ಸಿಟಿ
"विरूपित करना, विकृत करना",ಅಪಹರಿಸು
वस्तुतः,ವಸ್ತುತಃ
ग़बन,ಅಪಹರಣ
मानहानि,ಮಾನನಷ್ಟತೆ
"चूक, व्यतिक्रम, बक़ाया",ಗಡಿಬಿಡಿ
"चूक करने वाला, बक़ायादार, बाक़ीदार",ಕಾಲ್ಚೀಲ
"सदोष, त्रुटिपूर्ण",ದೋಷಯುಕ್ತ
"रक्षा, बचाव, प्रतिवाद",ರಕ್ಷಣೆ
बचाव काउंसेल,ರಕ್ಷಣಾ ಸಲಹೆಗಾರ
रक्षा-उत्पादन,ರಕ್ಷಣಾ ಉತ್ಪಾದನೆ
प्रतिवादी,ಪ್ರತಿವಾದಿ
आस्थगित करना,ಮುಂದೂಡಿಕೆ
आस्थगित व्यय,ಮುಂದೂಡಲ್ಪಟ್ಟ ಖರ್ಚು
अवज्ञा,ಧಿಕ್ಕಾರ
"घाटा, कमी",ಕೊರತೆ
घाटे का बजट,ಕೊರತೆ ಬಜೆಟ್
"निश्‍चित करना, परिभाषा देना",ವಿವರಿಸು
अवज्ञा करना,ಧಿಕ್ಕರಿಸು
"पद घटाना, ग्रेड घटाना, निम्नीकरण",ಅವನತಿ
"डिग्री, उपाधि, उपाधिपत्र, मात्रा, अंश, कोटि, घात",ಪದ
विधितः,ಕೈದಿಸು
विलंब,ವಿಳಂಬ
"प्रतिनिधि, प्रत्यायोजित करना",ನಿಯೋಗಿ
प्रत्यायोजित प्राधिकार,ನಿಯೋಜಿತ ಅಧಿಕಾರ
"प्रतिनिधि मंडल, शिष्‍टमंडल, प्रत्यायोजन",ನಿಯೋಗ
शक्‍तियों का प्रत्यायोजन,ಅಧಿಕಾರಗಳ ನಿಯೋಗ
"हटाना, निकालना",ಅಳಿಸು
"लोप, हटा दिया जाना",ಅಳಿಸುವುದು
जानबूझकर,ಉದ್ದೇಶಪೂರ್ವಕವಾಗಿ
विचार-विमर्श,ವಿವೇಚನೆ
"लाइसेंस रद्‌द करना, लाइसेंस हटाना",ಭವ್ಯತೆ
परिसीमन,ಗೋಪುರ
"देना, सौंपना, जन्म देना, जनना",ತಲುಪಿಸು
"वितरण, सुपुर्दगी, परिदान, प्रसव",ವಿತರಣೆ
"मांग, अभियाचना",ಬೇಡಿಕೆ
मांग नोट,ಬೇಡಿಕೆಯ ಟಿಪ್ಪಣಿ
सीमांकन,ಗಡಸು
अर्ध-शासकीय,ಅರ್ಧಾಧಿಕಾರದ
लोकतंत्र,ಪ್ರಜಾಪ್ರಭುತ್ವ
"प्रदर्शन, निदर्शन, निरूपण",ಪ್ರದರ್ಶನ
"मनोबल-ह्रास, नैतिक पतन",ನಿಡೂ
"विलंब-शुल्क, डेमरेज",ತುತ್ತಾಗಿಸು
"इनकार, नकार, प्रत्याख्यान",ನಿರಾಕರಣೆ
"अभिधान, अंकित मूल्य, मूल्यवर्ग, पंथ",ಪಂಗಡ
नए सिरे से,ದಾವೆ
"प्रत्याख्यान करना, नकारना",ನಿರಾಕರಿಸು
"प्रस्थान करना, रवाना होना, विचलित होना, हटना, दिवंगत होना",ಹೊರಟು ಹೋಗು
विभाग,ವಿಭಾಗ
विभागीय,ಇಲಾಖೆಯ
विभागीय कार्रवाई,ಇಲಾಖಾ ಕ್ರಿಯೆ
विभागीय जांच,ಇಲಾಖಾ ವಿಚಾರಣೆ
विभागीय जांच-पड़ताल,ಇಲಾಖಾ ತನಿಖೆ
विभागीय अनियमितता,ಇಲಾಖೆಯ ಅಕ್ರಮ
विभागीय पुस्तकालय,ವಿಭಾಗೀಯ ಗ್ರಂಥಾಲಯ
विभागीय उपेक्षा,ಇಲಾಖಾ ನಿರ್ಲಕ್ಷ್ಯ
विभागीय अनुमति,ಇಲಾಖೆಯ ಅನುಮತಿ
विभागीय अर्हक परीक्षा,ವಿಭಾಗೀಯ ಅರ್ಹತಾ ಪರೀಕ್ಷೆ
"प्रस्थान, विचलन",ನಿರ್ಗಮನ
आश्रितता प्रमाणपत्र,ಅವಲಂಬನೆ ಪ್ರಮಾಣಪತ್ರ
आश्रित,ಅವಲಂಬಿತ
आश्रित संतान,ಅವಲಂಬಿತ ಮಕ್ಕಳು
परिनियोजित करना,ನಿಯೋಜಿಸು
अभिसाक्षी,ದೊಡ್ಡ ವ್ಯಕ್ತಿ
"देश-निकाला, विवासन",ಗಡೀಪಾರು
अभिसाक्ष्य देना,ಶೋಧಿಸು
"निक्षेप, जमा",ಠೇವಣಿ
"डिपो, आगार",ಡಿಪೊ
"मूल्यह्रास, अवक्षय",ಸವಕಳಿ
दलित वर्ग,ಖಿನ್ನತೆಗೆ ಒಳಗಾದ ವರ್ಗ
वंचित करना,ನೀಚಿಸು
"प्रतिनियुति, शिष्‍टमंडल",ತತ್ತ್ವ
प्रतिनियुक्‍ति भत्‍ता,ಕಪಾಟಿ ಭತ್ಯೆ
उप,ಉಪ
विपंजीकृत,ಪದದ
कर्तव्य की अवहेलना,ಕರ್ತವ್ಯದ ಅಪನಗದೀಕರಣ
वि-आरक्षण,ಸೋಗು
"अनादर, अल्पीकरण",ಅವಹೇಳನ
अनादरसूचक,ಅಪಹರಣಕಾರಕ
अनादरसूचक अभ्युक्‍ति,ಅವಹೇಳನಕಾರಿ ಹೇಳಿಕೆ
वंशज,ವಾಣಿಜ್ಯ
"वर्णन, विवरण",ವಿವರಣೆ
सुपात्र,ಅರ್ಹ
"अभिकल्प, डिज़ाइन",ವಿನ್ಯಾಸ
"नामोद्‌दिष्‍ट करना, नामोद्‌दिष्‍ट, मनोनीत, अभिहित करना",ಗೊತ್ತುಮಾಡು
पदनाम,ಹುದ್ದೆ
"प्रेषण, रवानगी, प्रेषित करना, रवाना करना, भेजना",ರವಾನಿಸು
"प्रेषण नोट, रवानगी पत्र",ರವಾನೆ ಟಿಪ್ಪಣಿ
प्रेषण रजिस्टर,ರವಾನೆ
"गंतव्य, लक्ष्य",ತಲುಪುವ ದಾರಿ
"निराश्रित, बेसहारा",ನಿರ್ದಯವಾಗಿ
"ब्योरा, काम पर भेजना",ವಿವರ
"विस्तृत, ब्योरेवार",ವಿವರವಾದ
पता लगाना,ಪತ್ತೆ ಮಾಡು
"निरोध, रोक देना",ಬಂಧನ
"नजरबंद, निरूद्‌ध व्यक्‍ति",ಬಂಧನ
"निर्धारण, अवधारण, संकल्प",ನಿರ್ಣಯ
प्रतिवारण,ತಡೆಯುವಿಕೆ
अहित,ಹಾನಿ
अहितकर,ಹಾನಿಕಾರಕ
अवमूल्यन,ಅಪಮೌಲ್ಯೀಕರಣ
"विध्वंस, विनाश",ವಿನಯ
विकास,ಅಭಿವೃದ್ಧಿ
विचलित होना,ತಿರುಗು
"युक्‍ति, साधन",ಸಾಧನ
निष्ठा,ಭಕ್ತಿ
निदान करना,ರೋಗ ನಿರ್ಣಯಿಸು
आरेख,ರೇಖಾಚಿತ್ರ
"डायरी, दैनिकी, दैनंदिनी",ಡೈರಿ
"श्रुतलेख, बोलकर लिखाना",ನಿರ್ದೇಶನ
"अकार्य दिवस, अदिन",ಅಲ್ಲ
आहार,ಆಹಾರ
"सार-संग्रह, चयनिका",ಜಿಗಿಲು
गरिमापूर्ण,ಘನತೆಯ
गरिमा,ಘನತೆ
विषयांतरण,ವ್ಯಭಿಚಾರ
विलंबकारी,ಹಿಗ್ಗಿಸುವ
दुविधा,ಉಭಯಸಂಕಟ
"अध्यवसायी, परिश्रमी",ಪರಿಶ್ರಮದ
"विमा, विस्तार",ಆಯಾಮ
डिप्लोमा,ಡಿಪ್ಲೋಮ
"राजनय, कूटनीति",ರಾಜತಾಂತ್ರಿಕತೆ
राजनयिक उन्मुक्‍ति,ರಾಜತಾಂತ್ರಿಕ ವಿನಾಯಿತಿ
"प्रत्यक्ष, सीधा, निदेश देना",ನೇರ
सीधी प्रतियोगिता,ನೇರ ಸ್ಪರ್ಧೆ
सीधा साक्षात्कार,ನೇರ ಸಂದರ್ಶನ
"निदेश, निदेशन",ನಾಜೂಕಾದ
निर्देशिका,ನಿರ್ದೇಶಕ
सीधे भर्ती(व्यक्‍ति),ನೇರ ನೇಮಕಾತಿ
नांमजूर करना,ತಪ್ಪಿಸು
"अशक्‍ततता, निर्योग्यता, अपंगता, अपांगता",ಅಂಗವೇಕ್ಷಣೀಯ
अशक्‍त व्यक्‍ति,ಅಂಗವಿಕಲ
"अशक्‍तता हित लाभ, अपंगता हित लाभ, अपांगता हितलाभ",ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವ ಲಾಭ
अपहित,ಅನನುಕೂಲ
"असहमत होना, असहमति",ಒಪ್ಪಿಸು
नामंजूर,ಅಂಗೀಕರಿಸದ
निरनुमोदन,ಅಸಮ್ಮತಿ
विपदा,ದುರಂತದ
विपदा प्रबंधन,ವಿಪತ್ತು ನಿರ್ವಹಣೆ
"तोड़ देना, भंग करना",ವಿಸರ್ಜಿಸು
संवितरण,ವಿತರಣೆ
"अलग करना, हटा देना, निकाल देना, व्यक्‍त करना",ತರಿಸು
"निर्वहन, पालन, ऋण उन्मोचन, सेवा-मुक्‍ति, कार्य-मुक्‍ति, छुट्‌टी",ವಿಸರ್ಜನೆ
छुट्टी की पर्ची,ವಿಸರ್ಜನೆ
अनुशासनिक कार्रवाई,ಶಿಸ್ತು ಕ್ರಮ
अनुशासनिक प्रकिया,ಶಿಸ್ತು ವಿಧಾನ
अनुशासन,ಶಿಸ್ತು
"दावा छोड़ना, दावा त्यागना, अस्वीकार करना",ತಪ್ಪೊಪ್ಪಿಕೊಂಡಿರುವುದನ್ನು ತಪ್ಪಿಸಿಕೊ
"प्रकटन, प्रकटीकरण",ಪ್ರಕಟಿಸು
असंतोष,ಅಸಮಾಧಾನ
"समापन, समाप्ति, रोक",ನಿಲ್ಲಿಸುವಿಕೆ
"बंद करना, रोकना, समाप्त करना",ನಿಲ್ಲಿಸು
"अनबन, मतभेद",ಅಸಮಾಧಾನ
"बट्टा, छूट",ರಿಯಾಯಿತಿ
"खोजना, पता लगाना",ಪತ್ತೆ
"अविश्‍वसनीय मानना, साख गिराना",ಅಪಖ್ಯಾತಿ
विसंगति,ವ್ಯತ್ಯಾಸ
विवेक,ವಿವೇಚನೆ
विवेकानुदान,ವಿವೇಚನಾ ಅನುದಾನ
विवेकाधिकार,ವಿವೇಚನೆ ಶಕ್ತಿ
"भेदभाव, विभेद",ತಾರತಮ್ಯ
"विचार-विमर्श, चर्चा, बहस",ಚರ್ಚೆ
बेईमान,ವಂಚಕ
"अस्वीकार करना, नकारना, अनादर करना",ಅವಮರ್ಯಾದೆ
विघटन,ವಿಘಟನೆ
डिस्क,ಕೊರೆ
"विस्थापन, विस्थानन, अस्तव्यस्त हो जाना",ಸ್ಥಳಾಂತರಿಸುವುದು
निष्ठाहीन,ವಿಶ್ವಾಸದ್ರೋಹದ
"पदच्युत करना, बरख़ास्त करना, खारिज करना",ವಜಾಮಾಡಿಸು
"पदच्युति, बरख़ास्तगी",ವಜಾಮಾಡುವುದು
बरख़ास्तगी प्रकिया,ವಜಾಮಾಡುವ ವಿಧಾನ
"आज्ञा न मानना, अवज्ञा करना",ಸೇರಿಸು
"अव्यवस्था, गड़बड़ी, शांति भंग",ಅಣಿಕೆ
अव्यवस्थित करना/होना,ಅಸ್ವಸ್ಥಗೊಳಿಸು
असमानता,ಅಸಮಾನತೆಗೆ
प्रेषण अनुभाग,ರವಾನೆ ವಿಭಾಗ
परिहार्य,ವಿಲೇವಾರಿ ಮಾಡಬಹುದಾದ
"विसर्जित होना, तितर-बितर करना या होना",ಹರಡು
विस्थापित,ಸ್ಥಳಾಂತರಗೊಂಡ
"सज्जा, सजावट, प्रदर्शन, प्रदर्शित करना",ಪ್ರದರ್ಶನ
"अप्रसाद, नाखुशी",ಅಸಮಾಧಾನ
"निपटान, निवर्तन, व्ययन",ವಿಲೇವಾರಿ
"निपटाना, बेचना",ವಿಲೇವಾರಿ
"प्रवृत्‍ति, स्वभाव",ಇನಚಾತುರ್ಯ
"बेकब्ज़ा करना, कब्जा छीनना",ಹೊರಹೊಮ್ಮಿಸು
"विवाद, झगड़ा",ವಿವಾದಿಸು
निरर्हता,ಅನರ್ಹತೆ
अवहेलना,ಕಡೆಗಣಿಸು
"विच्छिन्नता, बाधा, भंग, भंग करना",ಅಡ್ಡಿ
असंतोष,ಅಸಮಾಧಾನ
"विमति, विसम्मति",ಭಿನ್ನಾಭಿಪ್ರಾಯ
"अपकार, कुसेवा",ಅಪಚಾರ ಮಾಡು
"वियोजित करना, असंबद्‌ध होना, अलग होना",ವಿಘಟಿಸು
"भंग, विघटन",ವಿಸರ್ಜನೆ
"विघटित करना, भंग करना",ವಿಸರ್ಜಿಸು
दूरस्थ अधिगम,ದೂರ ಶಿಕ್ಷಣ
"मद्‌य निर्माणशाला, आसवनी",ಬಂಡಿಲೆ ಮಾಡುವವಳು
"भिन्न, अलग, सुभिन्न, सुस्पष्‍ट, सुव्यक्‍त",ವಿಶಿಷ್ಟ
"भेद करना, विशिष्‍टता पाना",ಪ್ರತ್ಯೇಕಿಸು
"विकृति, तोड़-मरोड़",ಅಸ್ಪಷ್ಟತೆ
"विपत्‍ति, कष्‍ट",ಯಾತನೆ
"वितरण करना, बाँटना",ವಿತರಣೆ ಮಾಡು
"वितरण, बंटन",ವಿತರಣೆ
"जिला, जनपद",ಜಿಲ್ಲೆ
"डिस्ट्रिक्टसेंटर, व्यावसायिक केंद्र, जिला केंद्र, प्रधान केंद्र",ಜಿಲ್ಲಾ ಕೇಂದ್ರ
"उपद्रव, गड़बड़ी, अशांति, बाधा",ಅಡ್ಡಿ
"यथोपरि, जैसे ऊपर",ನಲಿದಾರ
"विषयांतर, पथांतर, पथांतरण, अपयोजन",ತಿರುವು
लाभांश,ಲಾಭ
"प्रभाग, मंडल, डिवीजन, विभाजन, श्रेणी, डिवीजन",ವಿಭಾಗ
"तलाक़, विवाह-विच्छेद, तलाक़ देना, विवाह-विच्छेद करना",ವಿಚ್ or ೇದನ
डॉकेट,ಕಪ್ಪೆ
"डॉक्टर, चिकित्सक",ವೈದ್ಯ
"दस्तावेज़, प्रलेख",ದಾಖಲೆಗಳು
दस्तावेजी साक्ष्य,ಸಾಕ್ಷ್ಯಚಿತ್ರ ಸಾಕ್ಷ್ಯ
"प्रलेखीकरण, प्रलेखन",ದಸ್ತಾವತಿ
अधिवास,ನಿವಾಸ
अधिवास प्रमाणपत्र,ನಿವಾಸ ಪ್ರಮಾಣಪತ್ರ
"प्रभावी, प्रबल, प्रधान",ಪ್ರಬಲ
"दान, संदान, चंदा",ದಾನ
"डोसियर, खरीता",ತಿಕ್ಕಲ
संदिग्ध,ಅನುಮಾನಾಸ್ಪದ
क्रमवेशन,ಪಾರಿವಾಳ
अवनयन,ಕೆಳಗಡೆ
"दस्ता, टुकड़ी, ड्राफ्ट, प्रारूप, मसौदा",ಕರಡು
उत्‍तर का मसौदा,ಕರಡು ಪ್ರತ್ಯುತ್ತರ
कठोर उपाय,ತೀವ್ರವಾದ ಅಳತೆ
"आहरण, निकालना, काटना, चैक लिखना",ಸೆರೆ
"चेक काटने वाला, लेखीवाल, आहरणकर्ता, दराज",ಡ್ರಾಯರ್
"ड्राइंग, रेखाचित्र, आहरण",ಚಿತ್ರ
"अनावृष्‍टि, सूखा",ಬರಗಾಲ
निर्लाभ पदोन्नति,ಶುಷ್ಕ ಪ್ರಚಾರ
"दोहरा प्रभार, दोहरा कार्यभार",ಉಭಯಪಥ
दोहरी नागरिकता,ದ್ವಿ ಪೌರತ್ವ
"देय, प्राप्य, नियत",ಕಾರಣವಾದ
सम्यक् तत्परता,ಸರಿಯಾದ ಪರಿಶ್ರಮ
देय राशि,ಬಾಕಿ
"विधिवत, यथाविधि",ಸರಿಯಾಗಿ
"दूसरी प्रति, अनुलिपि",ನಕಲು
"अवधि, मियाद",ಅವಧಿ
दबाव,ಬಿದ್ದು
"ड्यूटी, कर्तव्य, कार्य, काम, शुल्क",ಕರ್ತವ್ಯ
ड्यूटी भत्‍ता,ಕರ್ತವ್ಯ ಭತ್ಯೆ
ड्यूटी चार्ट,ಕರ್ತವ್ಯ ಪಟ್ಟಿಯ
इतर कार्यार्थ छुट्टी,ಕರ್ತವ್ಯ ರಜೆ
ड्यूटी कक्ष,ಕರ್ತವ್ಯ ಕೊಠಡಿ
मृत्युकालिक कथन,ಸಾಯುತ್ತಿರುವ ಘೋಷಣೆ
गतिकी,ಚಲನಶಾಸ್ತ್ರ
उद्‌दिष्‍ट करना,ಮೊಣಕಾಲ
अर्जित छुट्टी,ಗಳಿಸಿದ ರಜೆ
"अर्जन, कमाई",ಗಳಿಕೆ
पर्यावरण-अनुकूल,ಪರಿಸರ ಸ್ನೇಹಿ
पारिस्थितिकी,ಪರಿಸರ ವಿಜ್ಞಾನ
"आर्थिक, अर्थशास्त्रीय",ಆರ್ಥಿಕ
"आर्थिक शोषण, आर्थिक संदोहन",ಆರ್ಥಿಕ ಶೋಷಣೆ
अर्थव्यवस्था,ಆರ್ಥಿಕತೆ
किफ़ायती श्रेणी,ಆರ್ಥಿಕ ವರ್ಗ
संपादन,ಸಂಪಾದನೆ
संस्करण,ಆವೃತ್ತಿ
सम्पादकीय,ಸಂಪಾದಕೀಯ
शिक्षा,ಶಿಕ್ಷಣ
शैक्षिक कैरियर,ಶೈಕ್ಷಣಿಕ ವೃತ್ತಿ
"शैक्षिक संस्थान, शिक्षा संस्थान",ಶಿಕ್ಷಣ ಸಂಸ್ಥೆ
शैक्षिक अर्हता,ಶೈಕ್ಷಣಿಕ ಅರ್ಹತೆ
"प्रभाव, परिणाम",ಪರಿಣಾಮ
"प्रभावी, कारगर, वास्तविक",ಪರಿಣಾಮಕಾರಿ
प्रभावी तिथि,ಹಿತ
मालमत्ता,ಪರಿಣಾಮ
प्रभावोत्पादकता,ಕಾರ್ಯಕಾರಿತ್ವ
"दक्षता, कार्यकुशलता",ಅಖಂಡತೆ
दक्ष,ದಕ್ಷ
बेदखली,ಹೊರಹಾಕುವಿಕೆ
"विस्तार से कहना, विशद",ವಿಸ್ತಾರವಾದ
"बीतना, बीत जाना",ತಪ್ಪಿಹೋಗು
निर्वाचित प्रतिनिधि,ಚುನಾಯಿತ ಪ್ರತಿನಿಧಿ
"निर्वाचन, चुनाव",ಚುನಾವಣೆ
"निर्वाचक मंडल, इलैक्टोरल कॉलेज",ಚುನಾವಣಾ ಕಾಲೇಜು
"निर्वाचक मंडल, निर्वाचन क्षेत्र",ಮತದಾರಿಕೆ
विद्‌‌युतीकरण,ವಿದ್ಯುದೀಕರಣ
इलेक्ट्रॉनिक संचार माध्यम,ವಿದ್ಯುದರ್ಚಿ ಮಾಧ್ಯಮ
प्रारंभिक,ಪ್ರಾಥಮಿಕವಾಗಿ
पात्रता,ಅರ್ಹತೆ
पात्रता परीक्षण,ಅರ್ಹತೆ ಪರೀಕ್ಷೆ
"निकाल देना, विलोपन",ತೊಡೆದುಹಾಕುವಿಕೆ
वाक्-पटुता,ವಜಭಸ
उलझन में डालना,ಮುಜುಗರ
ग़बन,ದುಡುಕು
संप्रतीक,ಲಾಂblemನ
उभरी मुहर,ಉಬ್ಬು ಮುದ್ರೆ
"आपात, आपात काल",ತುರ್ತುಸ್ಥಿತಿ
आपात राहत,ತುರ್ತು ಪರಿಹಾರ
आपातिक,ಹೊರಹೊಮ್ಮುವ
उत्प्रवासन,ವಲಸೆ
परिलब्धियां,ಸ ೦ ಚಾರಿಗಳು
नामिका बनाना,ಸಾಮರಸ್ಯ
परानुभूति,ಪರಾನುಭೂತಿ
"नियोजित करना, सेवायोजित करना, प्रयोग करना, काम में लाना",ಉದ್ಯೋಗ
कर्मचारी,ಉದ್ಯೋಗಿ
कर्मचारी सहभागिता,ನೌಕರರ ಭಾಗವಹಿಸುವಿಕೆ
कर्मचारी अंशदान,ನೌಕರರ ಕೊಡುಗೆ
कर्मचारी भविष्य निधि,ನೌಕರರ ಭವಿಷ್ಯ ನಿಧಿ
नियोक्‍ता,ಉದ್ಯೋಗಕಾರ
"रोज़गार, सेवायोजन",ಉದ್ಯೋಗ
रोज़गार कार्यालय,ಉದ್ಯೋಗ ವಿನಿಮಯ
रोज़गार सूचना,ಉದ್ಯೋಗ ಸೂಚನೆ
रोज़गार कार्यालय,ಉದ್ಯೋಗ ಕಚೇರಿ
सशक्‍त करना,ಅಧಿಕಾರ ನೀಡಿ
सशक्तीकरण,ಸಬಲೀಕರಣ
"अधिनियम बनाना, अधिनियमित करना",ಅಂಗೀಕರಿಸು
अधिनियमन,ಜಾರಿಗೊಳಿಸು
एक साथ,ನೊಣ
"भुनाना, नकदीकरण",ನಗದು
"साथ लगाना, अनुलग्न करना",ಸುತ್ತಾಟ
"उत्साहन, उत्साहवर्धन",ಉತ್ತೇಜನ
"अधिक्रमण, अतिक्रमण",ಅತಿಕ್ರಮ
"भारग्रस्तता, देयता-भार",ಎಸೆತ
"पृष्‍ठांकन करना, समर्थन करना",ಒಪ್ಪಿ
अक्षय निधि,ದತ್ತಿ
अंतिम उत्पाद,ಅಂತಿಮ ಉತ್ಪನ್ನ
ऊर्जा,ಶಕ್ತಿ
प्रवर्तन कराना,ಬಲಪಡಿಸು
"लगाना, नियुक्‍त करना",ತೊಡಗಿಸು
"वृद्‌धि, बढोतरी",ವರ್ಧಿಸುವುದು
आदेश देना,ಭಾಗಿಸು
सामूहिक रूप से,ಸಾಮೂಹಿಕವಾಗಿ
"पूछताछ, जांच",ವಿಚಾರಣೆ
"भर्तीकरना, भर्तीहोना",ದಾಖಲಿಸು
"भर्ती, नामांकन",ದಾಖಲಾತಿ (= ದಾಖಲಾತಿ)
नामांकन संख्या,ದಾಖಲಾತಿ ಸಂಖ್ಯೆ
मार्ग में,ಆವರಿಸು
आगामी,ನಂತರದ
"आश्‍वस्त करना, सुनिश्‍चित करना",ಖಚಿತಪಡಿಸು
"दर्ज करना, प्रविष्‍टि करना",ಪ್ರವೇಶಿಸು
उद्‌यम,ಉದ್ಯಮ
"मनोरंजन करना, ग्रहण करना",ಮನರಂಜನೆ
"मनोरंजन, सत्कार",ಮನರಂಜನೆ
"हक़दार होना, हक़दार बनाना",ಅರ್ಹತೆ
हक़दार,ಪ್ರಶಸ್ತಿಗಳಿರುವ
हक़दारी,ಅರ್ಹತೆ
प्रवेश,ಪ್ರವೇಶ
प्रवेशी,ಪ್ರವೇಶಿಸುವ
"प्रविष्‍टि, इंदराज, प्रवेश",ಪ್ರವೇಶ
प्रवेश स्तर का कार्य,ಪ್ರವೇಶ ಮಟ್ಟದ ಕೆಲಸ
"गणना, गिनना",ವಿವರಣೆ
पर्यावरण,ವಾತಾವರಣ
दूत,ರಾಯಭಾರಿ
महामारी,ಸಾಂಕ್ರಾಮಿಕ
सार,ಸಾರಾಂಶ
"समता, समानता",ಸಮಾನತೆ
संतुलन,ಸಮತಟ್ಟಾದ
उपस्कर,ಉಪಕರಣ
"साम्या, इक्विटी",ಸಮಾನತೆ
"तुल्य, समतुल्य, समानार्थी",ಸಮಾನ
द्‌‌वि-अर्थक,Alಷಧದ
उन्मूलन करना,ನಿರ್ಮೂಲನೆ
शुद्‌धि-पत्र,ಕಸ
"त्रुटि, भूल, ग़लती",ದೋಷ
स्वतः वृद्‌धि,ಉಲ್ಬಣ
अनुरक्षक,ಮುಜುಗರ
अनिवार्य,ಅಗತ್ಯವಾದ
स्थापना,ಸ್ಥಾಪನೆ
"प्राक्कलन, आंकना, अनुमान",ಅಂದಾಜು
अनुमानित लागत,ಅಂದಾಜು ಬೆಲೆ
"नीतिशास्त्र, आचार नीति",ನೀತಿಶಾಸ್ತ್ರ
शिष्‍टाचार,ಚಕ್ಷಿ
निष्क्रमण,ಖಾಲಿಮಾಡುವುದು
"अपवंचन करना, टालना",ತಪ್ಪಿಸಿಕೊ
मूल्यांकन,ಮೌಲ್ಯಮಾಪನ
समसंख्या,ಸಹ ಸಂಖ್ಯೆ
संभावित,ಅಂತಿಮ
बेदख़ली,ಹೊರಹಾಕುವುದು
"साक्ष्य, सबूत",ಸಾಕ್ಷಿ
विकसित करना,ವಿಕಸನ
"यथार्थ, बिल्कुल ठीक, निश्‍चित",ನಿಖರವಾದ
परीक्षा,ಪರೀಕ್ಷೆ
परीक्षार्थी,ಪರೀಕ್ಷಕ
परीक्षक,ಪರೀಕ್ಷಕ
उदाहरण,ಉದಾಹರಣೆ
उत्खनन,ದೋಚುವುದು
"अत्युत्‍तम, उत्कृष्‍ट",ಅತ್ಯುತ್ತಮ
अपवाद,ಹೊರತುಪಡಿಸಿ
"अपवादात्मक, असाधारण",ಅಸಾಧಾರಣವಾದ
"अति, अधिकता",ಹೆಚ್ಚಿರು
विनिमय,ವಿನಿಮಯ
राजकोष,ವಿಭಾಗ
उत्पाद शुल्क,ಅಬಕಾರಿ (= ಅಬಕಾರಿ ಸುಂಕ)
"अपर्वजित करना, निकालना",ಹೊರಗಿನಂತೆ ಮಾಡು
अनन्य,ಪ್ರತ್ಯೇಕವಾದ
"माफ़ करना, क्षमा करना, बहाना",ಮನ್ನಿಸು
"निष्पादन करना, कार्यान्वित करना",ಕಾರ್ಯಚೇಳಿಸು
"कार्यपालिका, कार्यपालक, कार्यप्रबंधक, कार्यकारिणी",ಉಪಯೋಗಕ
कार्यकारिणी समिति,ಕಾರ್ಯಕಾರಿ ಸಮಿತಿ
