Gujarati,Malayalam
"વ્યુત્પન્ન પોલેરોગ્રામ, વ્યુત્પન્ન પોલેરોગ્રામ","ഉരുത്തിരിഞ്ഞ പോളറോഗ്രാം, ഉരുത്തിരിഞ്ഞ ധ്രുവഗ്രാം"
તારવેલી,ഉരുത്തിരിഞ്ഞത്
"ઉતરતા, ઉતરતા","ഇറക്കം, ഇറക്കം"
"વંશ, વંશ","ഇറക്കം, ഇറക്കം"
"વર્ણન કરો, બનાવો, દોરો","വിവരിക്കുക, നിർമ്മിക്കുക, വരയ്ക്കുക"
છેદ,ഡിനോമിനേറ്റർ
"ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.) ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)","രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (n.) രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (n.)"
વિનાશ,നാശം
વિનાશક હસ્તક્ષેપ,വിനാശകരമായ ഇടപെടൽ
"વિનાશક, વિનાશક","വിനാശകരമായ, വിനാശകരമായ"
"ઓળખ, શોધ","തിരിച്ചറിയൽ, കണ്ടെത്തൽ"
કલેક્ટર,കളക്ടർ
નિશ્ચયવાદ,നിർണായകവാദം
નિર્ધારક,നിർണ്ണയിക്കുന്നയാൾ
નિશ્ચય,ദൃഢനിശ്ചയം
નક્કી કરવા માટે,നിർണ്ണയിക്കാൻ
નિર્ધારિત,നിശ്ചയിച്ചു
ડ્યુટેરોન,ഡ്യൂറ്ററോൺ
"વ્યક્ત, વિકાસ, વિકાસ","പ്രകടിപ്പിക്കുക, വികസിപ്പിക്കുക, വികസിപ്പിക്കുക"
"વિકાસકર્તા, વિકાસકર્તા","ഡെവലപ്പർ, ഡെവലപ്പർ"
"વિકાસ, વિકાસ","വികസനം, വികസനം"
વિચલન,വ്യതിയാനം
ઝાકળ,മഞ്ഞു
ઝાકળ બિંદુ,മഞ്ഞു പോയിന്റ്
દક્ષિણ ધ્રુવીકરણ,ദക്ഷിണ ധ്രുവീകരണം
ડાયગ્નોસ્ટિક ટેસ્ટ,ഡയഗ്നോസ്റ്റിക് ടെസ്റ്റ്
કર્ણ,ഡയഗണൽ
રેખાકૃતિ,ഡയഗ്രം
રેખાકૃતિ,ഡയഗ്രം
ડાયલ,ഡയൽ ചെയ്യുക
ડાયમેગ્નેટિક,ഡയമാഗ്നറ്റിക്
"ડાયમેગ્નેટોલોજી, ડાયમેગ્નેટિક સામગ્રી","ഡയമാഗ്നറ്റോളജി, ഡയമാഗ്നറ്റിക് മെറ്റീരിയൽ"
ડાયમેગ્નેટિઝમ,ഡയമാഗ്നെറ്റിസം
વ્યાસ,വ്യാസം
ડાયમેટ્રિકલી વિરુદ્ધ,വിപരീതമായി
"હીરા, હીરા","വജ്രം, വജ്രം"
"ડાયાફ્રેમ, ડાયાફ્રેમ","ഡയഫ്രം, ഡയഫ്രം"
હીટ એક્સચેન્જ,ചൂട് എക്സ്ചേഞ്ച്
હીટ એક્સચેન્જ,ചൂട് എക്സ്ചേഞ്ച്
"ડાયટોનિક સ્વરગ્રામ, ડાયટોનિક સ્વરગ્રામ","ഡയറ്റോണിക് സ്വരഗ്രാം, ഡയറ്റോണിക് സ്വരഗ്രാം"
"વિભાજન, અર્ધ-કલા","വിഭജനം, അർദ്ധകല"
ડાઈક્રોમેટ કોષ,ഡൈക്രോമേറ്റ് സെൽ
"દ્વિભાષા, દ્રશ્ય દ્વંદ્વ, સ્તર દ્વિભાષા","ദ്വിമുഖം, വിഷ്വൽ ദ്വിമുഖം, ലെവൽ ദ്വിമുഖം"
ડિક્ટાફોન,ഡിക്ടഫോൺ
ડાઇલેક્ટ્રિક,വൈദ്യുതചാലകം
ડાઇલેક્ટ્રિક્સ,വൈദ്യുതചാലകങ്ങൾ
ડીઝલ ચક્ર,ഡീസൽ സൈക്കിൾ
અંતર,വിടവ്
"વિભેદક આવર્તન, વિચલન આવર્તન","ഡിഫറൻഷ്യൽ ഫ്രീക്വൻസി, വ്യവകലന ആവൃത്തി"
"વિભેદક, વિભેદક, વિભેદક, વિભેદક, મધ્યવર્તી, વિભેદક","വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, ഇന്റർസ്റ്റീഷ്യൽ, ഡിഫറൻഷ്യൽ"
વિભેદક શોષણ,ഡിഫറൻഷ്യൽ ആഗിരണം
ડિસ્ટિંક્શન એમ્પ્લીફાયર,വ്യതിരിക്ത ആംപ്ലിഫയർ
"પેનિટ્રેટિવ કેલરીમીટર, પેનિટ્રેટિવ કેલરીમીટર","പെനിട്രേറ്റീവ് കലോറിമീറ്റർ, പെനിട്രേറ്റീവ് കലോറിമീറ്റർ"
વિભેદક કેપેસિટર,ഡിഫറൻഷ്യൽ കപ്പാസിറ്റർ
વિભેદક ઝોન,ഡിഫറൻഷ്യൽ സോൺ
વિભેદક પ્રસાર,ഡിഫറൻഷ്യൽ ഡിഫ്യൂഷൻ
વિભેદક સમીકરણ,ഡിഫറൻഷ്യൽ സമവാക്യം
વિભેદક લુપ્તતા ગુણાંક,ഡിഫറൻഷ്യൽ എക്സിറ്റിൻഷൻ കോഫിഫിഷ്യന്റ്
ઇન્ટરમીટર આયનીકરણ ચેમ્બર,ഇന്റർമീറ്റർ അയോണൈസേഷൻ ചേമ്പർ
વિભેદક આઇસોટોપ પદ્ધતિ,ഡിഫറൻഷ്യൽ ഐസോടോപ്പ് രീതി
વિભેદક વેગ,ഡിഫറൻഷ്യൽ പ്രവേഗം
તફાવત કરવો,വേർതിരിക്കുക
"ભિન્ન, ભિન્ન","വ്യത്യസ്തമായ, വ്യത്യസ്തമായ"
"ભેદભાવ, ભેદભાવ","വ്യത്യാസം, വ്യത്യാസം"
વિવર્તન,ഡിഫ്രാക്ഷൻ
ડિફ્રેક્ટોમીટર,ഡിഫ്രാക്റ്റോമീറ്റർ
"પ્રસરેલું, પ્રસરેલું","വ്യാപിച്ച, വ്യാപിച്ച"
પ્રસરેલું,വ്യാപിച്ചു
પ્રસરણ,വ്യാപനം
પ્રસારતા,ഡിഫ്യൂസിവിറ്റി
"અંક, વ્યાસ, આંગળી","അക്കം, വ്യാസം, വിരൽ"
ડિજિટલ રેકોર્ડિંગ,ഡിജിറ്റൽ റെക്കോർഡിംഗ്
ડિજિટલ વોલ્ટમીટર,ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ
દ્વિ-આઇસોટોપિક તત્વો,ദ്വി-ഐസോടോപിക് മൂലകങ്ങൾ
પ્રસરણ,വ്യാപനം
વિસ્તરણ વિકૃતિ,വികാസ വൈകല്യം
એક્સોમીટર,എക്സോമീറ്റർ
વિસ્ફારીની,വിസ്ഫരിണി
"વિસ્તરણ, લંબાઈ-પહોળાઈ, પરિમાણ, શક્તિ","വിപുലീകരണം, നീളം-വീതി, അളവ്, ശക്തി"
પરિમાણીય,ഡൈമൻഷണൽ
પરિમાણ,മാനം
વીમા એકમ,ഇൻഷുറൻസ് യൂണിറ്റ്
પરિમાણહીન પરિમાણ,അളവില്ലാത്ത മാനം
"અવમૂલ્યન, ઘટાડો","മൂല്യത്തകർച്ച, കുറവ്"
તેજસ્વી,പ്രസരിപ്പുള്ള
ડાયોડ,ഡയോഡ്
ડાયોપ્ટર,ഡയോപ്റ്റർ
રીફ્રેક્શન ઝોન,അപവർത്തന മേഖല
રીફ્રેક્ટીંગ લેન્સ,റിഫ്രാക്റ്റിംഗ് ലെൻസ്
"નમવું, નમવું, નમવું, ચાટ","കുമ്പിടുക, കുമ്പിടുക, തൊട്ടി"
પતનનો કોણ,വീഴ്ചയുടെ ആംഗിൾ
દ્વિધ્રુવ,ദ്വിധ്രുവം
દ્વિધ્રુવી સ્તર,ബൈപോളാർ പാളി
ડીરાક ડેલ્ટા કાર્ય,dirac delta ഫംഗ്ഷൻ
"સીધો, સીધો, સીધો, સીધો, વિરુદ્ધ","നേരായ, നേരായ, നേരായ, നേരിട്ടുള്ള, എതിർ"
અનુલોમ સહસંબંધ,അനുലോം പരസ്പരബന്ധം
સીધો પ્રવાહ,നേരിട്ടുള്ള കറന്റ്
પ્રત્યક્ષ,നേരിട്ട്
"સીધો ફટકો, સીધો ફટકો","നേരിട്ടുള്ള അടി, നേരായ അടി"
"દિશા, દિશા","ദിശ, ദിശ"
દિશાસૂચક,ദിശാസൂചന
જગ્યા સ્થિરતા,ബഹിരാകാശ സ്ഥിരത
"ડીકોસિન, ડીકો-કોસાઇન","ഡിക്കോസിൻ, ഡിക്കോസിൻ"
"દિશાસૂચક, દિશાસૂચક, દિશાસૂચક","ദിശാസൂചകമായ, ദിശാസൂചകമായ, ദിശാസൂചകമായ"
દિશાસૂચકતા,ദിശാബോധം
સામાન્ય જાળી,സാധാരണ ലാറ്റിസ്
સીધી લીટી,നേർരേഖ
અનુક્રમિક ગુણોત્તર,തുടർച്ചയായ അനുപാതം
સીધી પદ્ધતિ,നേരിട്ടുള്ള രീതി
દિશા,സംവിധാനം
ડાયરેક્ટ રીડિંગ ડિવાઇસ,നേരിട്ടുള്ള വായന ഉപകരണം
સામે ટેલિસ્કોપ,മുന്നിൽ ദൂരദർശിനി
"પદાર્થ, વર્તુળ, ડિસ્ક, ડિસ્ક","ഒബ്ജക്റ്റ്, സർക്കിൾ, ഡിസ്ക്, ഡിസ്ക്"
"નિમજ્જન, ઇફ્યુઝન, બ્લીચિંગ","നിമജ്ജനം, എഫ്യൂഷൻ, ബ്ലീച്ചിംഗ്"
પાણીમાં નિમજ્જન,വെള്ളം നിമജ്ജനം
"નિરંતરતા, નિરંતરતા, અસ્થિભંગ","നിർത്തലാക്കൽ, നിർത്തലാക്കൽ, ഒടിവ്"
અવ્યવસ્થિત,തുടർച്ചയായി
"સંશોધન, શોધ","ഗവേഷണം, തിരയൽ"
વિસંગતતા,പൊരുത്തക്കേട്
રજકણ,കണികകൾ
"અંતર્મુખ એન્ટેના, ડીશ એન્ટેના","കോൺകേവ് ആന്റിന, ഡിഷ് ആന്റിന"
"વિસર્જન, દાણાદાર","പിരിച്ചുവിടൽ, ഗ്രാനുലേഷൻ"
વિસર્જન સતત,പിരിച്ചുവിടൽ സ്ഥിരമായ
વિસર્જન ઊર્જા,വിസർജ്ജന ഊർജ്ജം
વિસર્જન અર્ધ જીવન,പിരിച്ചുവിടൽ അർദ്ധായുസ്സ്
વિસર્જન શ્રેણી,പിരിച്ചുവിടൽ ഗ്രേഡ്
"ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન","സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം"
"ફોલ્ટ લાઇન, ફોલ્ટ કોર","ഫോൾട്ട് ലൈൻ, ഫോൾട്ട് കോർ"
ફોલ્ટ લૂપ,തെറ്റ് ലൂപ്പ്
"અવ્યવસ્થા, અવ્યવસ્થા, અવ્યવસ્થા","ക്രമക്കേട്, ക്രമക്കേട്, ക്രമക്കേട്"
અરાજકતા,കുഴപ്പം
"મૂંઝવણ, મૂંઝવણ","ആശയക്കുഴപ്പം, ആശയക്കുഴപ്പം"
"વિખરાયેલું, વિખરાયેલું","ചിതറി, ചിതറി"
"વિખેરવું, વિખેરવું","വിസരണം, ചിതറിക്കൽ"
અસ્ત્ર,പ്രൊജക്റ്റൈൽ
વિખેરી નાખનાર,ചിതറിക്കിടക്കുന്ന
પ્રતિબિંબ,പ്രതിഫലനം
વિસ્થાપન,സ്ഥാനമാറ്റാം
પ્રદર્શન,പ്രദർശനം
કન્સોલ,കൺസോൾ
છૂટાછેડા બળ,വിച്ഛേദിക്കുന്ന ശക്തി
અસમાન,അസമമായ
સડો ગુણાંક,ശോഷണം ഗുണകം
કાટ લગાડનાર,ദ്രവിക്കുന്ന
સડો સિસ્ટમ,ശോഷണ സംവിധാനം
અલગ કરી શકાય તેવું,വേർപെടുത്താവുന്ന
અલગ,വേർപിരിഞ്ഞു
સ્વભાવ,സ്വഭാവം
અસંગતતા,പൊരുത്തക്കേട്
અંતર,ദൂരം
દૂર,അകലെ
"અલગ, અલગ, અલગ, અભિવ્યક્ત","വ്യതിരിക്തമായ, വ്യതിരിക്തമായ, വ്യതിരിക്തമായ, പ്രകടിപ്പിക്കുന്ന"
ભેદભાવ,വിവേചനം
અલગ મિલકત,വ്യതിരിക്തമായ സ്വത്ത്
"ભેદ પાડવો, ભેદ પાડવો","വേർതിരിക്കുക, വേർതിരിക്കുക"
વિકૃત,വികൃതമാക്കുക
વિકૃતિ,വൈകല്യം
વિરૂપતા સ્થિતિસ્થાપકતા,രൂപഭേദം ഇലാസ്തികത
વિતરિત એમ્પ્લીફાયર,വിതരണം ചെയ്ത ആംപ്ലിഫയർ
"વિતરણ, વિતરણ","വിതരണം, വിതരണം"
"વિતરણ નિયમ, વિતરણ નિયમ","വിതരണ നിയമം, വിതരണ നിയമം"
ખલેલ,അസ്വസ്ഥത
"વ્યથિત, વિક્ષેપિત સંતુલન","അസ്വസ്ഥമായ, അസ്വസ്ഥമായ സന്തുലിതാവസ്ഥ"
ખલેલ પહોંચાડનાર બળ,ശല്യപ്പെടുത്തുന്ന ശക്തി
"આહનિક, દિવાચાર, દિવા, દૈનિક","അഹ്നിക്, ദിവാചർ, ദിവ, ഡെയ്‌ലി"
દૈનિક ગતિ,ദൈനംദിന വേഗത
બાયબેલેંટ,ദ്വിമുഖം
"વિખેરી નાખવું, વિખેરી નાખવું","ചിതറുക, ചിതറുക"
"ભિન્નતા, ભિન્નતા, ભિન્નતા","വ്യതിചലനം, വ്യതിചലനം, വ്യതിചലനം"
જુદીજુદી,വിഭിന്ന
ડાયવર્ઝન,വഴിതിരിച്ചുവിടൽ
"વિભાજિત, વિભાજિત","വിഭജിച്ചിരിക്കുന്നു, വിഭജിച്ചിരിക്കുന്നു"
"વિભાજન, વિભાજન, વિભાજન","വിഭജനം, വിഭജനം, വിഭജനം"
આયનોસ્ફિયરનું ડી સ્તર,അയണോസ്ഫിയറിന്റെ ഡി പാളി
"પ્રદેશ, પ્રાંત, પ્રદેશ, ડોમેન","പ്രദേശം, പ്രവിശ്യ, പ്രദേശം, ഡൊമെയ്ൻ"
"ગુંબજ, ગુંબજ","താഴികക്കുടം, താഴികക്കുടം"
પ્રભાવશાળી સ્થિતિ,സ്വാധീനമുള്ള സ്ഥാനം
દાતા સ્તર,ദാതാവിന്റെ തലം
મદિત સંધિ,മാഡിറ്റ് ഉടമ്പടി
"ભેળસેળ, ભેળસેળ","മായം ചേർക്കൽ, വ്യഭിചാരം"
ડોપ્લર અસર,ഡോപ്ലർ പ്രഭാവം
"ડોઝ, ડોઝ","അളവ്, അളവ്"
ક્વોન્ટોમીટર,ക്വാണ്ടോമീറ്റർ
"ડોટેડ, ડોટેડ","കുത്തുകളുള്ള, കുത്തുകളുള്ള"
"ડ્યુઅલ, ડિપ્લોઇડ, જોડી, દ્વિ, સામાન્ય, દ્વિભાષી","ഇരട്ട, ഡിപ്ലോയിഡ്, ജോഡി, ഇരട്ട, സാധാരണ, ദ്വിമുഖം"
ડબલ બોન્ડ,ഇരട്ട ബോണ്ട്
બાયકોન્વેક્સ લેન્સ,ബികോൺവെക്സ് ലെൻസ്
બાયકોન્વેક્સ લેન્સ,ബികോൺവെക്സ് ലെൻസ്
દ્વિસંગી વિભેદક,ബൈനറി ഡിഫറൻഷ്യൽ
ડબલ ionization,ഇരട്ട അയോണൈസേഷൻ
ડબલ પરમાણુ,ഇരട്ട തന്മാത്ര
ડબલ ચોકસાઇ,ഇരട്ട കൃത്യത
ડબલ રીફ્રેક્શન,ഇരട്ട അപവർത്തനം
ડબલ શ્રેણી,ഇരട്ട പരമ്പര
જોડી તારા,ജോടി നക്ഷത്രങ്ങൾ
ડબલ,ഇരട്ടി
વર્ણહીન લેન્સ જોડી,അക്രോമാറ്റിക് ലെൻസ് ജോഡി
"પ્રસરણ, વિસ્તરણ","വ്യാപനം, വികാസം"
બમણું ચાર્જ થયેલ કણ,ഇരട്ടി ചാർജുള്ള കണിക
ઉભયજીવી ભ્રષ્ટ,ഉഭയജീവി അഴിമതി
ડબલ ionized,ഇരട്ട അയോണൈസ്ഡ്
નીચે તરફ,താഴേക്ക്
ટ્રેક્શન ઓર અર્ધ કોમ્પેક્ટ,ട്രാക്ഷൻ അയിര് സെമി കോംപാക്റ്റ്
ટ્રેક્શન બળ,ട്രാക്ഷൻ ഫോഴ്സ്
"વાહ, વહેણ, અપોધ, ડ્રિફ્ટ (ખાણકામ), પંજ (ખોરાક), વિસ્થાપન","വാ, ഓട്ടം, അപ്പോദ്, ഡ്രിഫ്റ്റ് (ഖനനം), പഞ്ച് (ഭക്ഷണം), സ്ഥാനചലനം"
વહેતો પ્રવાહ,ഒഴുകുന്ന നീരൊഴുക്ക്
ઓપરેશનલ,പ്രവർത്തനക്ഷമമായ
વહન વોલ્ટેજ,ചാലക വോൾട്ടേജ്
નાનો બોલ,ചെറിയ പന്ത്
અચાનક વિરામ,പെട്ടെന്നുള്ള ഇടവേള
"બિંદુ, સૂક્ષ્મ બિંદુ, ટીપું","ഡോട്ട്, മൈക്രോ പോയിന്റ്, തുള്ളി"
પડવું,വീഴ്ച
શુષ્ક,ഉണക്കുക
શુષ્ક શુષ્ક હાઇગ્રોમીટર,ഡ്രൈ ഡ്രൈ ഹൈഗ്രോമീറ്റർ
નિષ્ફળ સંપર્ક,പരാജയപ്പെട്ട കോൺടാക്റ്റ്
"ડબલ ઓપરેશન, ડ્યુઅલ ઓપરેશન","ഇരട്ട പ്രവർത്തനം, ഇരട്ട പ്രവർത്തനം"
નળી,നാളി
તાણયુક્ત,ടാൻസൈൽ
તાણયુક્ત,ടാൻസൈൽ
મંદ,മങ്ങിയ
ચૂપ,നിശബ്ദമാക്കുക
જુબાની,നിക്ഷേപം
વામન તારા,വാമൻ താര
ડબલ અક્ષ,ഇരട്ട അക്ഷം
ગતિશીલ,ചലനാത്മകം
ગતિશીલ,ചലനാത്മകം
"ગતિશીલતા, ગતિશીલતા","ചലനാത്മകത, ചലനാത്മകത"
ડાયનેમો,ഡൈനാമോ
જમવું,ഭക്ഷണം കഴിക്കുക
"પૃથ્વી, પૃથ્વી","ഭൂമി, ഭൂമി"
ભૂકંપની તીવ્રતા,ഭൂകമ്പ തീവ്രത
પૃથ્વી ઉપગ્રહ,ഭൂമി ഉപഗ്രഹം
પૃથ્વી જોડાણ સિસ્ટમ,ഭൂമി കണക്ഷൻ സിസ്റ്റം
જમીન વાયર,ഗ്രൗണ്ട് വയർ
"કેન્દ્ર, કેન્દ્રબિંદુ","കേന്ദ്രം, കേന്ദ്രാഭിമുഖം"
તરંગીતા,ഉത്കേന്ദ്രത
સોપારી,എച്ചലോൺ
પડઘો,പ്രതിധ്വനി
ધારણા,അനുമാനം
પરિપત્ર કોઓર્ડિનેટ્સ,വിപ്ലവം സർക്കുലർ കോർഡിനേറ്റുകൾ
વમળ,ചുഴി
ધાર દોષ,എഡ്ജ് തെറ്റ്
મુખ્ય અસર,കാതലായ പ്രഭാവം
એડિસન સેલ,എഡിസൺ സെൽ
ફેરફાર કરો,തിരുത്തുക
અસરકારક,ഫലപ്രദമായ
કાર્યક્ષમતા,കാര്യക്ഷമത
પ્રયાસ,ശ്രമം
સ્રાવ,ഡിസ്ചാർജ്
"અલંકારિક, eigen","ആലങ്കാരിക, ഈജൻ"
અષ્ટકોણ,അഷ്ടഭുജം
આઈન્સ્ટાઈન-બોઝ વિતરણ કાયદો,ഐൻസ്റ്റീൻ-ബോസ് വിതരണ നിയമം
ત્વરિત અસર,തൽക്ഷണ പ്രഭാവം
આઈન્સ્ટાઈનિયમ,ഐൻസ്റ്റീനിയം
આઈન્સ્ટાઈન સ્મોલુચોસ્કી સમીકરણ,ഐൻസ്റ്റീൻ സ്മോലുചോവ്സ്കി സമവാക്യം
આઈન્સ્ટાઈન-વસ્તી,ഐൻസ്റ്റീൻ-ജനസംഖ്യ
હકાલપટ્ટી,പുറത്താക്കൽ
ઇજેક્ટર કેપ્સ્યુલ,എജക്റ്റർ കാപ്സ്യൂൾ
ઇજેક્ટર,എജക്റ്റർ
ક્લિયરન્સ બોર્ડ,ക്ലിയറൻസ് ബോർഡ്
વ્યસ્ત ક્ષમતા,വിപരീത കപ്പാസിറ്റൻസ്
સ્થિતિસ્થાપક,ഇലാസ്റ്റിക്
"સ્થિતિસ્થાપક મુદ્રા અસર, સ્થિતિસ્થાપક મુદ્રા","ഇലാസ്റ്റിക് പ്രതികരണ പ്രഭാവം, ഇലാസ്റ്റിക് പിൻഭാഗം"
ઓસીલેટરી બોડી,ആന്ദോളന ശരീരം
સ્થિતિસ્થાપકતા,ഇലാസ്തികത
"સ્થિતિસ્થાપક યંત્ર, સ્થિતિસ્થાપક યંત્ર","ഇലാസ്റ്റികോമീറ്റർ, ഇലാസ്റ്റികോമീറ്റർ"
સ્થિતિસ્થાપક અસ્થિરતા,ഇലാസ്റ്റിക് മെല്ലെബിലിറ്റി
આયનોસ્ફીયર ઈ-લેયર,അയണോസ്ഫിയറിന്റെ ഇ-പാളി
ઇલેક્ટ્રીટ,ഇലക്ട്രേറ്റ്
"ઇલેક્ટ્રિકલ, ઇલેક્ટ્રિકલ","വൈദ്യുത, വൈദ്യുത"
વીજળી,വൈദ്യുതി
"વીજળીકરણ, ચાર્જિંગ","വൈദ്യുതീകരണം, ചാർജിംഗ്"
ઇલેક્ટ્રિફાઇડ,വൈദ്യുതീകരിച്ചു
"ચાર્જ કણ, ચાર્જ કણ","ചാർജ്ജ് കണിക, ചാർജ്ജ് കണിക"
ઇલેક્ટ્રોએકોસ્ટિક,ഇലക്ട്രോകോസ്റ്റിക്
ઇલેક્ટ્રો-એકોસ્ટિક્સ,ഇലക്ട്രോ-അക്കോസ്റ്റിക്സ്
ઇલેક્ટ્રો-થર્મલ,ഇലക്ട്രോ തെർമൽ
ઇલેક્ટ્રોકેમિકલ,ഇലക്ട്രോകെമിക്കൽ
સમકક્ષ,തത്തുല്യമായ
ઇલેક્ટ્રોડ,ഇലക്ട്രോഡ്
ઇલેક્ટ્રોડાયનેમિક્સ,ഇലക്ട്രോഡൈനാമിക്സ്
ઇલેક્ટ્રોડાયનેમિક અસર,ഇലക്ട്രോഡൈനാമിക് പ്രഭാവം
ગેલ્વેનિક અલગતા,ഗാൽവാനിക് ഒറ്റപ്പെടൽ
ઇલેક્ટ્રોલાઇટ,ഇലക്ട്രോലൈറ്റ്
ઇલેક્ટ્રોલિટીક,വൈദ്യുതവിശ്ലേഷണം
"ઇલેક્ટ્રોફોરેસિસ, ઇલેક્ટ્રોફોરેસિસ","ഇലക്ട്രോഫോറെസിസ്, ഇലക്ട്രോഫോറെസിസ്"
ઇલેક્ટ્રોમેગ્નેટ,വൈദ്യുതകാന്തികം
ઇલેક્ટ્રોમેગ્નેટિક ક્ષેત્ર,വൈദ്യുതകാന്തിക മണ്ഡലം
ઇલેક્ટ્રોમેગ્નેટિઝમ,വൈദ്യുതകാന്തികത
ઇલેક્ટ્રોમેગ્નેટિઝમ,വൈദ്യുതകാന്തികത
"ઇલેક્ટ્રોમીટર નોઝલ, ઇલેક્ટ્રોમીટર વાલ્વ","ഇലക്ട്രോമീറ്റർ നോസൽ, ഇലക്ട്രോമീറ്റർ വാൽവ്"
ઇલેક્ટ્રોમોટિવ બળ,ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്
ઇલેક્ટ્રોન,ഇലക്ട്രോൺ
લોન વીજળી,വായ്പ-വൈദ്യുതി
ઇલેક્ટ્રોનિક,ഇലക്ട്രോണിക്
ઇલેક્ટ્રોનિક ઇજનફંક્શન,ഇലക്ട്രോണിക് ഈജൻഫംഗ്ഷൻ
ઇલેક્ટ્રોનિક ઊર્જા,ഇലക്ട്രോണിക് ഊർജ്ജം
ઇલેક્ટ્રોનિક્સ,ഇലക്ട്രോണിക്സ്
ઇલેક્ટ્રોન ઓપ્ટિક્સ,ഇലക്ട്രോൺ ഒപ്റ്റിക്സ്
ઇલેક્ટ્રો-ઓપ્ટિક્સ,ഇലക്ട്രോ ഒപ്റ്റിക്സ്
ઇલેક્ટ્રોમેગ્નેટિઝમ,വൈദ്യുതകാന്തികത
ઇલેક્ટ્રોસ્કોપ,ഇലക്ട്രോസ്കോപ്പ്
ઇલેક્ટ્રોસ્ટેટિક,ഇലക്ട്രോസ്റ്റാറ്റിക്
ઇલેક્ટ્રોસ્ટેટિક્સ,ഇലക്ട്രോസ്റ്റാറ്റിക്സ്
ઇલેક્ટ્રોફોરેસિસ,ഇലക്ട്രോഫോറെസിസ്
વિદ્યુત જોડાણ,വൈദ്യുത ബന്ധം
ઇલેક્ટ્રિકલ કનેક્ટર,ഇലക്ട്രിക്കൽ കണക്റ്റർ
"તત્વો, લઘુમતીઓ, ઘટકો","ഘടകങ്ങൾ, ന്യൂനപക്ഷങ്ങൾ, ഘടകങ്ങൾ"
"પ્રાથમિક, પ્રાથમિક, પ્રાથમિક","പ്രാഥമിക, പ്രാഥമിക, മൂലക"
મૂળ ચાર્જ,യഥാർത്ഥ ചാർജ്
"એલિવેશન, એલિવેશન, એલિવેશન, એલિવેશન, એલિવેશન","ഉയർച്ച, ഉയർച്ച, ഉയർച്ച, ഉയർച്ച, ഉയർച്ച"
અલ્ટિમીટર,ആൾട്ടിമീറ്റർ
"એલિવેટર, એલિવેટર","എലിവേറ്റർ, എലിവേറ്റർ"
અંડાકાર,ദീർഘവൃത്തം അല്ലാത്തത്
"વિસ્તરણ, વિસ્તૃતીકરણ, ફેલાવો કોણ","നീളം, മാഗ്നിഫിക്കേഷൻ, വ്യാപനത്തിന്റെ കോൺ"
"મુક્તિ, મુક્તિ","റിലീസ്, റിലീസ്"
"પ્રસાર, સંતાન","വ്യാപനം, സന്തതി"
એમ્બેડ કરવા માટે,എംബഡ് ചെയ്യാൻ
એમ્બેડેડ,ഉൾച്ചേർത്തത്
જારી,ഇഷ്യൂചെയ്തു
ઉત્સર્જન,ഉദ്വമനം
"ઉત્સર્જન, ઉત્સર્જન","ഉദ്വമനം, ഉദ്വമനം"
ઉત્સર્જન,ഉദ്വമനം
"ઉત્સર્જક, ઉત્સર્જક","എമിറ്റർ, എമിറ്റർ"
"પૂર્વ-મજબૂતીકરણ, બળ","പ്രീ-ബലപ്പെടുത്തൽ, ബലം"
પ્રયોગમૂલક,അനുഭവപരമായ
"ખાલી, અધૂરું","ശൂന്യമായ, നിറയ്ക്കാത്ത"
"emulsifier, emulsifier","emulsifier, emulsifier"
"પ્રવાહી મિશ્રણ, પ્રવાહી મિશ્રણ","എമൽഷൻ, എമൽഷൻ"
"અંત, અંત, અંત, અંત","അവസാനം, അവസാനം, അവസാനം, അവസാനം"
અંતિમ પુનરાવર્તન,അന്തിമ പുനരവലോകനം
ઊર્જા કાર્યક્ષમ,ഊർജ്ജ കാര്യക്ഷമമായ
"અક્ષીય સ્થિતિ, એ-પોઝિશન","അച്ചുതണ്ട് സ്ഥാനം, എ-സ്ഥാനം"
"એન્ડોથર્મિક, એન્ડોથર્મિક","എൻഡോതെർമിക്, എൻഡോതെർമിക്"
એન્ડોથર્મિક પ્રક્રિયા,എൻഡോതെർമിക് പ്രക്രിയ
ઉત્સાહિત કરવા માટે,ഊർജം പകരാൻ
આંતરિક ઊર્જા,അന്തർലീനമായ ഊർജ്ജം
ઉર્જા શક્તિ આપનાર,ഊർജ്ജ ഊർജ്ജം
"એન્જિન એન્જિનિયરિંગ, એન્જિનિયરિંગ","എഞ്ചിൻ എഞ്ചിനീയറിംഗ്, എഞ്ചിനീയറിംഗ്"
વૃદ્ધિ,വളർച്ച
