English,Malayalam
cost-benefit analysis,ധന ലാഭ വിശകലനം
cotyledon,കോട്ടിലിഡൺ
cover,മൂടുക
covert,രഹസ്യം
cracking,പൊട്ടൽ
crag and tail,ക്രാഗ് ആൻഡ് വാലും
creek,അരുവി
creeper,വള്ളിച്ചെടി
crevice,വിള്ളൽ
critical concentration range,നിർണായകമായ ഏകാഗ്രത പരിധി
critical mass,നിർണായക പിണ്ഡം
critical point,നിര്ണ്ണായക ബിന്ദു
crop husbandry,വിള വളർത്തൽ
crop rotation,വിള ഭ്രമണം
crop yield,വിള വിളവ്
cross fertilization,ക്രോസ് ബീജസങ്കലനം
cross pollination,ക്രോസ് പരാഗണം
crude oil,ക്രൂഡ് ഓയിൽ
crust,പുറംതോട്
cryogenic system,ക്രയോജനിക് സിസ്റ്റം
cryoplankton,ക്രയോപ്ലാങ്ക്ടൺ
cryptogam,ക്രിപ്റ്റോഗാം
cultivar,കൃഷി
cultural practice,സാംസ്കാരിക പ്രയോഗം
culture,സംസ്കാരം
culture medium,സംസ്കാര മാധ്യമം
cursorial,കഴ്സോറിയൽ
cuticle,പുറംതൊലി
cyanide,സയനൈഡ്
cycle,ചക്രം
cyclone,ചുഴലിക്കാറ്റ്
cytogenetics,സൈറ്റോജെനെറ്റിക്സ്
cytology,സൈറ്റോളജി
cytoyemph,സൈറ്റോയംഫ്
cytolysis,കോശവിശ്ലേഷണം
cytoplasm,സൈറ്റോപ്ലാസം
cytotaxonomy,സൈറ്റോടാക്സോണമി
damping off,നനയ്ക്കുന്നു
damsel fly,പെൺകുട്ടി ഈച്ച
day degree,ദിവസം ബിരുദം
dead storage,ഡെഡ് സ്റ്റോറേജ്
death rate,മരണ നിരക്ക്
debris,അവശിഷ്ടങ്ങൾ
decibel (db),ഡെസിബെൽ (ഡിബി)
deciduous forest,ഇലപൊഴിയും വനം
declining growth,വളർച്ച കുറയുന്നു
decomposer,വിഘടിപ്പിക്കുന്നവൻ
decomposition,വിഘടനം
decontamination,അണുവിമുക്തമാക്കൽ
dedusting,പൊടിക്കുന്നു
deep well disposal,ആഴത്തിലുള്ള കിണർ നീക്കം
defertilization,വന്ധ്യംകരണം
deficiency disease,കുറവ് രോഗം
defoliator,ഇലപൊഴിക്കുന്നവൻ
degeneration,അപചയം
degradation,തരംതാഴ്ത്തൽ
degradation of soil,മണ്ണിന്റെ അപചയം
degree of hardness,കാഠിന്യത്തിന്റെ അളവ്
dehiscent,ഡിഹിസെന്റ്
dehumidifier,dehumidifier
dehydration,നിർജ്ജലീകരണം
deicing salt,deicing ഉപ്പ്
delignification,മാന്യത
delta,ഡെൽറ്റ
demersal,അന്തർലീനമായ
demineralization,ധാതുവൽക്കരണം
demographic process,ജനസംഖ്യാപരമായ പ്രക്രിയ
demography,ജനസംഖ്യാശാസ്ത്രം
denatured,അപകീർത്തിപ്പെടുത്തി
dendrochronology,ഡെൻഡ്രോക്രോണോളജി
dendrology,ഡെൻഡ്രോളജി
denitrification,ഡിനൈട്രിഫിക്കേഷൻ
denitrifying bacteria,denitrifying ബാക്ടീരിയ
dense,ഇടതൂർന്ന
density,സാന്ദ്രത
denudation,അപകീർത്തിപ്പെടുത്തൽ
deodorant,ഡിയോഡറന്റ്
deoxyribonucleic acid (DNA),deoxyribonucleic ആസിഡ് (DNA)
depleted soil,ശോഷിച്ച മണ്ണ്
deposited matter,നിക്ഷേപിച്ച കാര്യം
deposition,നിക്ഷേപം
depression,വിഷാദം
desalinization,ഡീസാലിനൈസേഷൻ
desert,ഏകാന്ത
desert grassland,മരുഭൂമിയിലെ പുൽമേട്
desiccant,ഡെസിക്കന്റ്
desilting,മണ്ണൊലിപ്പ്
desliming,അഴുകൽ
desorption,നിർജ്ജലീകരണം
dessicator,ഡെസിക്കേറ്റർ
detector,ഡിറ്റക്ടർ
detergent,ഡിറ്റർജന്റ്
deterioration,അപചയം
detoxication,നിർജ്ജലീകരണം
detritus,ഡിട്രിറ്റസ്
detrivorous,ഹാനികരമായ
developed country,വികസിത രാജ്യം
developing country,വികസ്വര രാജ്യം
developmental rate,വികസന നിരക്ക്
developmental response,വികസന പ്രതികരണം
development of vegetation,സസ്യജാലങ്ങളുടെ വികസനം
dew point,മഞ്ഞു പോയിന്റ്
dewatering,നിർജ്ജലീകരണം
dialysis,ഡയാലിസിസ്
dichloro diphenyl trichloroethane (DDT),dichloro diphenyl trichloroethane (DDT)
dichogamy,ദ്വിഭാര്യത്വം
dichotomous,ദ്വിമുഖം
differential cooling,ഡിഫറൻഷ്യൽ കൂളിംഗ്
differential heating,ഡിഫറൻഷ്യൽ താപനം
differentiation,വ്യത്യാസം
diffraction,ഡിഫ്രാക്ഷൻ
diffused air,വ്യാപിച്ച വായു
diffused run-off,വ്യാപിച്ച റൺ-ഓഫ്
diffuser,ഡിഫ്യൂസർ
diffusion,വ്യാപനം
digested sludge,ദഹിപ്പിച്ച ചെളി
digester,ഡൈജസ്റ്റർ
dilute sewage,മലിനജലം നേർപ്പിക്കുക
dilution,നേർപ്പിക്കൽ
dimorphism,ദ്വിരൂപത
dioecious,ഡയീഷ്യസ്
diploid,ഡിപ്ലോയിഡ്
disaster management,ദുരന്ത നിവാരണം
discharge,ഡിസ്ചാർജ്
disinfection,അണുനശീകരണം
disintegrator scrubber,disintegrator സ്ക്രബ്ബർ
disjunctive symbiosis,വിച്ഛേദിക്കുന്ന സഹവർത്തിത്വം
dispersal,ചിതറിപ്പോകൽ
dispersant,ചിതറിക്കിടക്കുന്ന
dispersion,വിസരണം
disphotic zone,ഡിഫോട്ടിക് സോൺ
displacement activity,സ്ഥാനചലന പ്രവർത്തനം
dissemination,വ്യാപനം
dissolved oxygen,അലിഞ്ഞുചേർന്ന ഓക്സിജൻ
distillation,വാറ്റിയെടുക്കൽ
distilled water,വാറ്റിയെടുത്ത വെള്ളം
distillery waste,ഡിസ്റ്റിലറി മാലിന്യം
distribution,വിതരണ
disturbance,അസ്വസ്ഥത
diurnal,ദൈനംദിന
divergence,വ്യതിചലനം
diversification,വൈവിധ്യവൽക്കരണം
diversion,വഴിതിരിച്ചുവിടൽ
diversity,വൈവിധ്യം
diversity index,വൈവിധ്യ സൂചിക
division,ഡിവിഷൻ
Dobson unit,ഡോബ്സൺ യൂണിറ്റ്
doldrum,മന്ദബുദ്ധി
domestic sewage,ഗാർഹിക മലിനജലം
domestic waste,ഗാർഹിക മാലിന്യം
dominance,ആധിപത്യം
dominant,പ്രബലമായ
dominant percentage,പ്രബലമായ ശതമാനം
dominant species,പ്രബലമായ ഇനം
dormancy,സുഷുപ്തി
dose,ഡോസ്
dose response,ഡോസ് പ്രതികരണം
double cross,ഇരട്ട കുരിശ്
double fertilization,ഇരട്ട ബീജസങ്കലനം
draft (draught),ഡ്രാഫ്റ്റ് (ഡ്രാഫ്റ്റ്)
drain,ചോർച്ച
drainage,ഡ്രെയിനേജ്
dredging,ഡ്രഡ്ജിംഗ്
drier,വരണ്ട
drift,ഡ്രിഫ്റ്റ്
drilling,ഡ്രില്ലിംഗ്
drimophilus,ഡ്രിമോഫിലസ്
drinking water,കുടി വെള്ളം
drip irrigation,ഡ്രിപ്പ് ഇറിഗേഷൻ
drizzle,ചാറ്റൽ മഴ
droplet,തുള്ളി
drowsiness,മയക്കം
drought,വരൾച്ച
drought resistance,വരൾച്ച പ്രതിരോധം
dry cultivation (dry farming),ഉണങ്ങിയ കൃഷി (ഉണങ്ങിയ കൃഷി)
dry impingment,വരണ്ട ഇംപിംഗ്മെന്റ്
dryer,ഡ്രയർ
duct,നാളി
dung,ചാണകം
dust,പൊടി
dust arrestor (dust remover),പൊടി തടയൽ (പൊടി നീക്കം ചെയ്യൽ)
dustbin,ചവറ്റുകുട്ട
dust bowl,പൊടി പാത്രം
dust collector,ചവറു വാരി
dust counter,പൊടി കൗണ്ടർ
dust devil,പൊടി പിശാച്
dust fall,പൊടി വീഴ്ച
dust loading,പൊടി ലോഡിംഗ്
dust storm,പൊടിക്കാറ്റ്
dust whirl,പൊടി ചുഴലിക്കാറ്റ്
dyeing waste,ഡൈയിംഗ് മാലിന്യം
dynamic,ചലനാത്മകം
dynamic model,ഡൈനാമിക് മോഡൽ
dynamics,ചലനാത്മകത
dysphotic,ഡിസ്ഫോട്ടിക്
dystrophic zone,ഡിസ്ട്രോഫിക് സോൺ
dyticon,ഡൈറ്റിക്കോൺ
earth,ഭൂമി
earth dam,ഭൂമി അണക്കെട്ട്
earth movement,ഭൂമിയുടെ ചലനം
earth pressure,ഭൂമി മർദ്ദം
earthquake belt,ഭൂകമ്പ വലയം
earthquake disaster,ഭൂകമ്പ ദുരന്തം
earth stress,ഭൂമി സമ്മർദ്ദം
earth summit,ഭൂമി ഉച്ചകോടി
earth tide,ഭൂമിയുടെ വേലിയേറ്റം
earthquake,ഭൂകമ്പം
ecad,ecad
ecaysis,ecaysis
ecesis (=oikesis),എക്സിസ് (=ഒയ്കെസിസ്)
echo,പ്രതിധ്വനി
echo sounder,എക്കോ സൗണ്ടർ
ecise,ecise
eco-climate,പരിസ്ഥിതി-കാലാവസ്ഥ
eco-development,പരിസ്ഥിതി വികസനം
ecocline,ഇക്കോക്ലൈൻ
ecolable,ഇക്കോലബിൾ
ecotype,ഇക്കോടൈപ്പ്
ecological,പാരിസ്ഥിതികമായ
ecological amplitude,പാരിസ്ഥിതിക വ്യാപ്തി
ecological balance,പാരിസ്ഥിതിക സന്തുലിതാവസ്ഥ
ecological community,പരിസ്ഥിതി സമൂഹം
ecological energetics,പാരിസ്ഥിതിക ഊർജ്ജം
ecological ethics,പാരിസ്ഥിതിക നൈതികത
ecoloigcal factor,പരിസ്ഥിതി ഘടകം
ecological footprint,പാരിസ്ഥിതിക കാൽപ്പാട്
ecological impact,പാരിസ്ഥിതിക ആഘാതം
ecological indicator,പാരിസ്ഥിതിക സൂചകം
ecological land use planning,പാരിസ്ഥിതിക ഭൂവിനിയോഗ ആസൂത്രണം
ecological niche,പാരിസ്ഥിതിക മാടം
ecological pest management,പാരിസ്ഥിതിക കീട മാനേജ്മെന്റ്
ecoloigcal pyramid,പരിസ്ഥിതി പിരമിഡ്
ecological risk assessment,പാരിസ്ഥിതിക അപകടസാധ്യത വിലയിരുത്തൽ
ecological succession,പാരിസ്ഥിതിക പിന്തുടർച്ച
ecologist,പരിസ്ഥിതി ശാസ്ത്രജ്ഞൻ
ecology,പരിസ്ഥിതി ശാസ്ത്രം
ecology of population,ജനസംഖ്യയുടെ പരിസ്ഥിതിശാസ്ത്രം
economic conservation,സാമ്പത്തിക സംരക്ഷണം
economic developmet,സാമ്പത്തിക വികസനം
economic efficiency,സാമ്പത്തിക കാര്യക്ഷമത
economic injury level,സാമ്പത്തിക പരിക്ക് നില
economic threshold,സാമ്പത്തിക പരിധി
economics,സാമ്പത്തികശാസ്ത്രം
ecophysiology,ഇക്കോഫിസിയോളജി
ecospecies,ആവാസവ്യവസ്ഥകൾ
ecosphere,പരിസ്ഥിതിമണ്ഡലം
ecosystem,ആവാസവ്യവസ്ഥ
ecosystem energy flow,ആവാസവ്യവസ്ഥയുടെ ഊർജ്ജ പ്രവാഹം
ecotone,ഇക്കോടോൺ
ecotope,ഇക്കോടോപ്പ്
ecotoxictiy,ecotoxictiy
ecotoxicology,ഇക്കോടോക്സിക്കോളജി
ecotype,ഇക്കോടൈപ്പ്
ectoparasite,എക്ടോപാരസൈറ്റ്
ectophagous,എക്സോഫഗസ്
ectoplasm,എക്ടോപ്ലാസം
edaphic climax,എഡാഫിക് ക്ലൈമാക്സ്
edaphic factor,എഡാഫിക് ഘടകം
edaphology,എഡഫോളജി
eddy current,ചുഴലിക്കാറ്റ്
edema (= oedema),നീർവീക്കം (=എഡിമ)
edge effect,എഡ്ജ് പ്രഭാവം
effective force,ഫലപ്രദമായ ശക്തി
effective height of emission,ഉദ്വമനത്തിന്റെ ഫലപ്രദമായ ഉയരം
effective population size,ഫലപ്രദമായ ജനസംഖ്യാ വലിപ്പം
efficiency,കാര്യക്ഷമത
efficinecy filter,കാര്യക്ഷമത ഫിൽട്ടർ
effluent,മലിനജലം
egestion,ഉദ്ധാരണം
El Nino,എൽ നിനോ
electro chemical treatment of sewage,മലിനജലത്തിന്റെ ഇലക്ട്രോ കെമിക്കൽ സംസ്കരണം
electrolysis,വൈദ്യുതവിശ്ലേഷണം
electrolyte,ഇലക്ട്രോലൈറ്റ്
electromagnetic field (EMF),വൈദ്യുതകാന്തിക മണ്ഡലം (EMF)
electromagnetic spectrum,വൈദ്യുതകാന്തിക സ്പെക്ട്രം
electron,ഇലക്ട്രോൺ
electron capture,ഇലക്ട്രോൺ പിടിച്ചെടുക്കൽ
electrostatic precipitator (ESP),ഇലക്ട്രോസ്റ്റാറ്റിക് പ്രിസിപിറ്റേറ്റർ (ഇഎസ്പി)
eluviation,എലിവിയേഷൻ
embryology,ഭ്രൂണശാസ്ത്രം
emergence,ഉദയം
emigration,കുടിയേറ്റം
emission,ഉദ്വമനം
emission control standard,എമിഷൻ കൺട്രോൾ സ്റ്റാൻഡേർഡ്
emission factor,എമിഷൻ ഘടകം
emission limiting value,എമിഷൻ പരിമിതപ്പെടുത്തുന്ന മൂല്യം
emission monitoring,എമിഷൻ നിരീക്ഷണം
emission standard,എമിഷൻ സ്റ്റാൻഡേർഡ്
emitter,എമിറ്റർ
emophyte,ഇമോഫൈറ്റ്
emphysema,എംഫിസെമ
emulsifier,എമൽസിഫയർ
emulsion,എമൽഷൻ
encapsulation,എൻക്യാപ്സുലേഷൻ
enclosed valley,അടച്ച താഴ്വര
encroachment,കയ്യേറ്റം
endangered species,വംശനാശ ഭീഷണി നേരിടുന്ന ജീവിവംശം
endemic,പ്രാദേശികമായ
endemism,പ്രാദേശികവാദം
endoparasite,എൻഡോപരാസൈറ്റ്
endophyte,എൻഡോഫൈറ്റ്
endoplasm,എൻഡോപ്ലാസം
endosperm,എൻഡോസ്പേം
endothermic,എൻഡോതെർമിക്
endotoxin,എൻഡോടോക്സിൻ
endotrophic,എൻഡോട്രോഫിക്
energy budget,ഊർജ്ജ ബജറ്റ്
energy crisis,ഊർജ്ജ പ്രതിസന്ധി
energy conservation,ഊർജ്ജ സംരക്ഷണം
energy flow,ഊർജ്ജ പ്രവാഹം
energy gradient,ഊർജ്ജ ഗ്രേഡിയന്റ്
energy resource,ഊർജ്ജ വിഭവം
enteric disease,കുടൽ രോഗം
entomologist,കീടശാസ്ത്രജ്ഞൻ
entomophagous,എന്റോമോഫാഗസ്
entomophilous,എന്റോമോഫിലസ്
entomophilly,എന്റോമോഫിലി
entophagous,എന്റോഫഗസ്
entropy,എൻട്രോപ്പി
environmental risk,പരിസ്ഥിതി അപകടം
environment,പരിസ്ഥിതി
environment friendly,പരിസ്ഥിതി സൗഹൃദ
environmental education,പരിസ്ഥിതി വിദ്യാഭ്യാസം
environmental ethics,പരിസ്ഥിതി നൈതികത
envirtonmental factor,പാരിസ്ഥിതിക ഘടകം
environmental impact,പാരിസ്ഥിതിക പ്രത്യാഘാതം
environmental impact assessment,പാരിസ്ഥിതികാഘാതം വിലയിരുത്തൽ
environmental law,പരിസ്ഥിതി നിയമം
environmental management,പരിസ്ഥിതി മാനേജ്മെന്റ്
environmental protection,പരിസ്ഥിതി സംരക്ഷണം
environmental quality standard,പാരിസ്ഥിതിക നിലവാര നിലവാരം
environmental refugee,പരിസ്ഥിതി അഭയാർത്ഥി
envoronmental resistance,പരിസ്ഥിതി പ്രതിരോധം
environmental science,പരിസ്ഥിതി ശാസ്ത്രം
environmental stress,പാരിസ്ഥിതിക സമ്മർദ്ദം
environmentalism,പരിസ്ഥിതിവാദം
Enviranmentalist,പരിസ്ഥിതി പ്രവർത്തകൻ
enzyme,എൻസൈം
enzymology,എൻസൈമോളജി
eocene,ഇയോസീൻ
eolation,ശോഷണം
eolian,ഇയോലിയൻ
eosere,eosere
epicenter,പ്രഭവകേന്ദ്രം
epidemic,സാംക്രമികരോഗം
epidemiology,എപ്പിഡെമിയോളജി
epigeal,എപ്പിജിയൽ
epigenetic volcano,എപിജെനെറ്റിക് അഗ്നിപർവ്വതം
epilepsy,അപസ്മാരം
epinasty,മഹാസംഭവം
epiparasitism,എപ്പിപാരസിറ്റിസം
epiphyte,എപ്പിഫൈറ്റ്
epoch,യുഗം
equilibrium,സന്തുലിതാവസ്ഥ
equilibrium theory,സന്തുലിത സിദ്ധാന്തം
equivalent population,തുല്യ ജനസംഖ്യ
era,യുഗം
eradication,ഉന്മൂലനം
ergot,എർഗോട്ട്
erode,മണ്ണൊലിപ്പ്
erosion,മണ്ണൊലിപ്പ്
erosion resistant,മണ്ണൊലിപ്പ് പ്രതിരോധം
erratic rainfall,ക്രമരഹിതമായ മഴ
eruption,പൊട്ടിത്തെറി
essential element,അത്യാവശ്യ ഘടകം
estimate,കണക്കാക്കുക
estivation,എസ്റ്റിവേഷൻ
estuarine,അഴിമുഖം
estuary,അഴിമുഖം
ethics,നീതിശാസ്ത്രം
ethnobotany,ethnobotany
ethnology,നരവംശശാസ്ത്രം
ethology,എഥോളജി
etiolation,എറ്റിയോലേഷൻ
etiology,എറ്റിയോളജി
eugenics,യൂജെനിക്സ്
euphotic,സുവിശേഷം
euphotic zone,യൂഫോട്ടിക് സോൺ
euplankton,യൂപ്ലാങ്ക്ടൺ
euryoecious,യൂറിയോസിയസ്
eurythermal,യൂറിതെർമൽ
euthenics,ദയാവധം
eutrophy,യൂട്രോഫി
evaporation,ആവിയായി
evapotranspiration,ബാഷ്പീകരണ പ്രചോദനം
evergreen forest,നിത്യഹരിത വനം
evolution,പരിണാമം
evolutionary succession,പരിണാമ പിന്തുടർച്ച
e-waste,ഇ-മാലിന്യം
excretion,വിസർജ്ജനം
excurrent,എക്‌സ്‌കറന്റ്
exergonic,എക്സർഗോണിക്
exfoliation,പുറംതള്ളൽ
exhaust emission,എക്സോസ്റ്റ് എമിഷൻ
exhaustible source,എക്സോസ്റ്റിബിൾ ഉറവിടം
exhaustion,ക്ഷീണം
exodus,പലായനം
exogamy,എക്സോഗാമി
exosphere,എക്സോസ്ഫിയർ
exothermic,ബാഹ്യതാപനില
exotic,വിചിത്രമായ
exotic species,വിദേശ സ്പീഷീസ്
exotrophy,എക്സോട്രോഫി
experimental design,പരീക്ഷണ രൂപകല്പന
explantation,വിശദീകരണം
exploitation,ചൂഷണം
explosive,സ്ഫോടനാത്മകമായ
explosive eruption,സ്ഫോടനാത്മക സ്ഫോടനം
exponential growth,എക്‌സ്‌പോണൻഷ്യൽ വളർച്ച
exposure,സമ്പർക്കം
exposure level,എക്സ്പോഷർ ലെവൽ
exposure dose,എക്സ്പോഷർ ഡോസ്
extinction,വംശനാശം
exudate,പുറംതള്ളുക
facultative,ഫാക്കൽറ്റേറ്റീവ്
facultative parasite,ഫാക്കൽറ്റേറ്റീവ് പരാന്നഭോജി
fall out,തെറ്റിപ്പിരിയുക
fallow land,തരിശുഭൂമി
fanning,ഫാനിംഗ്
farm forestry,ഫാം ഫോറസ്ട്രി
farming community,കർഷക സമൂഹം
farmyard manure (FYM),കാർഷിക വളം (FYM)
fatigue,ക്ഷീണം
fault,തെറ്റ്
fauna,ജന്തുജാലം
fecundity,ഗർഭധാരണം
feed back,തിരികെ നൽകൂ
fermentation,അഴുകൽ
fertile,ഫലഭൂയിഷ്ഠമായ
fertility,ഫെർട്ടിലിറ്റി
fertilization,ബീജസങ്കലനം
fertilizer,വളം
fibre,നാര്
filament,ഫിലമെന്റ്
film water,ഫിലിം വെള്ളം
filter,ഫിൽട്ടർ
filter point,ഫിൽട്ടർ പോയിന്റ്
filter sand,ഫിൽട്ടർ മണൽ
filtration,ഫിൽട്ടറേഷൻ
final intake of water,അവസാന ജല ഉപഭോഗം
fine screen,നല്ല സ്ക്രീൻ
fine textured soil,നല്ല ഘടനയുള്ള മണ്ണ്
fire control line,അഗ്നി നിയന്ത്രണ ലൈൻ
fire hazard,അഗ്നി അപകടം
fire point,അഗ്നി പോയിന്റ്
first law of thermodynamics,തെർമോഡൈനാമിക്സിന്റെ ആദ്യ നിയമം
first law of efficiency,കാര്യക്ഷമതയുടെ ആദ്യ നിയമം
fission,വിഘടനം
fisheries,മത്സ്യബന്ധനം
fitness of the environment,പരിസ്ഥിതിയുടെ ഫിറ്റ്നസ്
fixation,ഫിക്സേഷൻ
fixation of nitrogen,നൈട്രജൻ ഫിക്സേഷൻ
fixative,ഫിക്സേറ്റീവ്
flagellum,പതാക
flash drying,ഫ്ലാഷ് ഉണക്കൽ
flash flood,ഫ്ലാഷ് വെള്ളപ്പൊക്കം
fluidity,ദ്രവ്യത
flexibility,വഴക്കം
floatation,ഫ്ലോട്ടേഷൻ
floating,ഫ്ലോട്ടിംഗ്
flocculation,ഫ്ലോക്കുലേഷൻ
flood,വെള്ളപ്പൊക്കം
flood control reservoir,വെള്ളപ്പൊക്ക നിയന്ത്രണ ജലസംഭരണി
flood peak,വെള്ളപ്പൊക്കത്തിന്റെ കൊടുമുടി
flood plain,വെള്ളപ്പൊക്ക സമതലം
flood stage,വെള്ളപ്പൊക്ക ഘട്ടം
flood control,വെള്ളപ്പൊക്ക നിയന്ത്രണം
flora,സസ്യജാലങ്ങൾ
florology,ഫ്ലോറോളജി
fluorescence,ഫ്ലൂറസെൻസ്
flow,ഒഴുക്ക്
flow line,ഒഴുക്ക് ലൈൻ
flow rate,ഒഴുക്ക് നിരക്ക്
fluctuation,ഏറ്റക്കുറച്ചിലുകൾ
fluctuation of water table,ജലവിതാനത്തിന്റെ ഏറ്റക്കുറച്ചിലുകൾ
flue gas,ഫ്ലൂ ഗ്യാസ്
fluidisation,ദ്രാവകവൽക്കരണം
fluorocarbon,ഫ്ലൂറോകാർബൺ
fluorometer,ഫ്ലൂറോമീറ്റർ
fluorosis,ഫ്ലൂറോസിസ്
flush,ഫ്ലഷ്
flushinig,ഫ്ലഷിംഗ്
fluvial,ഒഴുക്കുള്ള
flux,ഫ്ലക്സ്
fly ash,ചാരം
foam,നുര
foaming,നുരയുന്നു
fodder,കാലിത്തീറ്റ
fog,മൂടൽമഞ്ഞ്
fog dirp,മൂടൽ മഞ്ഞ്
fogging,ഫോഗിംഗ്
foliage,സസ്യജാലങ്ങൾ
foliation,ഇലകൾ
food additives,ഭക്ഷണത്തിൽ ചേർക്കുന്നവ
Food and Agricultural,ഭക്ഷണവും കാർഷികവും
food chain,ഭക് ഷ്യ ശൃംഖല
food chain efficiency,ഭക്ഷ്യ ശൃംഖല കാര്യക്ഷമത
food crop,ഭക്ഷ്യവിള
food cycle,ഭക്ഷണ ചക്രം
food niche,ഭക്ഷണ മാടം
food poisoning,ഭക്ഷ്യവിഷബാധ
food pyramid,ഭക്ഷണ പിരമിഡ്
food security,ഭക്ഷ്യ സുരക്ഷ
food web,ഭക്ഷണ വെബ്
foot hills,അടിവാരങ്ങൾ
forage,തീറ്റപ്പുല്ല്
forecast,പ്രവചനം
foreign matter,വിദേശ കാര്യം
foreshore,മുൻഭാഗം
forest,വനം
forest cover,വനമേഖല
forest land,വനഭൂമി
forest management,ഫോറസ്റ്റ് മാനേജ്മെന്റ്
forestation,വനവൽക്കരണം
forestry,വനവൽക്കരണം
fork,നാൽക്കവല
form line,ഫോം ലൈൻ
formation of soil,മണ്ണിന്റെ രൂപീകരണം
fossil,ഫോസിൽ
fossil fuel plant,ഫോസിൽ ഇന്ധന പ്ലാന്റ്
fouling,ഫൗളിംഗ്
foundation seed,അടിസ്ഥാന വിത്ത്
founder principle,സ്ഥാപക തത്വം
fractionation,ഭിന്നസംഖ്യ
fracture zone,ഒടിവ് മേഖല
fragile,ദുർബലമായ
frequency index,ആവൃത്തി സൂചിക
free energy,സ്വതന്ത്ര ഊർജ്ജം
free flow,സ്വതന്ത്രമായ ഒഴുക്ക്
free radical,സ്വന്തന്ത്ര പരിഷ്കരണവാദി
freezing point,മരവിപ്പിക്കുന്ന പോയിന്റ്
frequency,ആവൃത്തി
frequency class,ഫ്രീക്വൻസി ക്ലാസ്
frequency dependence,ആവൃത്തി ആശ്രിതത്വം
frequency distribution,ആവൃത്തി വിതരണം
frequency law,ആവൃത്തി നിയമം
fresh water,ശുദ്ധജലം
fringe forest,പ്രാന്ത വനം
fringe water,തൊങ്ങൽ വെള്ളം
frost,മഞ്ഞ്
frost damage,മഞ്ഞ് കേടുപാടുകൾ
frost point,മഞ്ഞ് പോയിന്റ്
frost resistance,മഞ്ഞ് പ്രതിരോധം
frozen,മരവിച്ചു
fuel,ഇന്ധനം
fuel efficiency,ഇന്ധന ക്ഷമത
fuel element,ഇന്ധന ഘടകം
fugitive emission,ഫ്യൂജിറ്റീവ് എമിഷൻ
full bloom,നിറയെ പൂത്തു
fume,പുക
fume incineration,പുക ദഹിപ്പിക്കൽ
fumigation,ഫ്യൂമിഗേഷൻ
functional,പ്രവർത്തനയോഗ്യമായ
fundamental niche,അടിസ്ഥാന മാടം
fungi,കുമിൾ
fungicide,കുമിൾനാശിനി
fungivorous,കുമിൾനാശിനി
fungus,കുമിൾ
furnace,ചൂള
furrow dam,ഫറോ ഡാം
furrow irrigation,ഫറോ ജലസേചനം
fusion,സംയോജനം
fusion reactor,ഫ്യൂഷൻ റിയാക്ടർ
gale of wind,കാറ്റിന്റെ കാറ്റ്
gallery forest,ഗാലറി വനം
game conservancy,ഗെയിം സംരക്ഷണം
game management,ഗെയിം മാനേജ്മെന്റ്
gamete,കളിമണ്ണ്
gamma radiation,ഗാമാ വികിരണം
garbage,മാലിന്യം
gas cleaning plant,ഗ്യാസ് ക്ലീനിംഗ് പ്ലാന്റ്
gas sludge,ഗ്യാസ് സ്ലഡ്ജ്
gasohol,ഗ്യാസോഹോൾ
gasoline,ഗാസോലിന്
gasoline additive,ഗ്യാസോലിൻ അഡിറ്റീവ്
gasteroenteritis,ഗ്യാസ്ട്രോഎൻറൈറ്റിസ്
Geiger Muller counter,ഗീഗർ മുള്ളർ കൗണ്ടർ
Geiger rating,ഗീഗർ റേറ്റിംഗ്
gel,ജെൽ
gene,ജീൻ
genealogy,വംശാവലി
genecology,ജനിതകശാസ്ത്രം
gene flow,ജീൻ ഒഴുക്ക്
gene pool,ജീൻ പൂൾ
generation,തലമുറ
generator,ജനറേറ്റർ
generic,ജനറിക്
genesis,ഉല്പത്തി
genetic capacity,ജനിതക ശേഷി
genetic control,ജനിതക നിയന്ത്രണം
genetic diversity,ജനിതക വൈവിധ്യം
genetic drift,ജനിതക വ്യതിയാനം
genetic engineering,ജനിതക എഞ്ചിനീയറിംഗ്
genetic feedback,ജനിതക ഫീഡ്ബാക്ക്
genetic risk,ജനിതക അപകടം
genetic sociology,ജനിതക സാമൂഹ്യശാസ്ത്രം
genetics,ജനിതകശാസ്ത്രം
genome,ജനിതകഘടന
genotype,ജനിതകരൂപം
genus,ജനുസ്സ്
geobiom,ജിയോബയോം
geobotany,ജിയോബോട്ടണി
geocentric,ഭൂകേന്ദ്രീകൃതമായ
geochemical cycle,ജിയോകെമിക്കൽ സൈക്കിൾ
geochronology,ജിയോക്രോണോളജി
geocline,ജിയോക്ലൈൻ
geographic environment,ഭൂമിശാസ്ത്രപരമായ പരിസ്ഥിതി
geographic centre,ഭൂമിശാസ്ത്ര കേന്ദ്രം
geographic information system (GIS),ഭൂമിശാസ്ത്ര വിവര സംവിധാനം (ജിഐഎസ്)
geohygiene,ജിയോഹൈജീൻ
geological hazard,ഭൂമിശാസ്ത്രപരമായ അപകടം
geological survey,ജിയോളജിക്കൽ സർവേ
geological time scale,ഭൂമിശാസ്ത്രപരമായ സമയ സ്കെയിൽ
geology,ഭൂമിശാസ്ത്രം
geometric growth,ജ്യാമിതീയ വളർച്ച
geometric mean,ജ്യാമിതീയ അർത്ഥം
