Punjabi,Kannada
ਫਿਸ਼ਰ ਲੂਪ ਟੈਸਟ,ಫಿಶರ್ ಲೂಪ್ ಪರೀಕ್ಷೆ
ਸਥਿਰ,ನಿರಂತರ
ਸਥਿਰ attenuator,ಸ್ಥಿರ ಅಟೆನ್ಯೂಯೇಟರ್
ਸਥਿਰ ਸਥਿਤੀ,ಸ್ಥಿರ ದೃಷ್ಟಿಕೋನ
ਸਥਿਰ ਕੈਲਕੁਲੇਟਰ,ಸ್ಥಿರ ಕ್ಯಾಲ್ಕುಲೇಟರ್
ਸਥਿਰ ਖੇਤਰ,ಸ್ಥಿರ ಪ್ರದೇಶ
ਅਸਾਈਨਮੈਂਟ ਮਸ਼ੀਨ,ನಿಯೋಜನೆ ಯಂತ್ರ
ਨਿਸ਼ਚਿਤ ਸਮਾਂ ਕੰਟਰੋਲਰ,ನಿಗದಿತ ಸಮಯ ನಿಯಂತ್ರಕ
ਝੰਡਾ,ಧ್ವಜ
flange,ಚಾಚುಪಟ್ಟಿ
ਫਲੈਪ attenuator,ಫ್ಲಾಪ್ ಅಟೆನ್ಯೂಯೇಟರ್
ਚਮਕਦਾਰ,ಅಬ್ಬರದ
ਚਮਕ ਕਨਵਰਟਰ,ಹೊಳಪು ಪರಿವರ್ತಕ
ਗਲੋ,ಹೊಳಪು
ਫਲੈਟ ਫਲੋਰ ਸਕੈਨਿੰਗ,ಫ್ಲಾಟ್ ಫ್ಲೋರ್ ಸ್ಕ್ಯಾನಿಂಗ್
ਫਲੈਟ ਕੋਇਲ,ಫ್ಲಾಟ್ ಕಾಯಿಲ್
ਫਲੈਟ ਫਾਇਲ,ಫ್ಲಾಟ್ ಫೈಲ್
ਫਲੈਟ ਫਿਲਟਰ,ಫ್ಲಾಟ್ ಫಿಲ್ಟರ್
ਫਲੈਟ ਪੈਕ,ಫ್ಲಾಟ್ ಪ್ಯಾಕ್
ਫਲੈਟ ਰਿਬਨ ਕੇਬਲ,ಫ್ಲಾಟ್ ರಿಬ್ಬನ್ ಕೇಬಲ್
ਫਲੈਟ ਚੋਟੀ ਦਾ ਨਮੂਨਾ,ಫ್ಲಾಟ್ ಟಾಪ್ ಮಾದರಿ
F-ਪਰਤ,ಎಫ್-ಲೇಯರ್
F-ਲੇਅਰ ਆਇਨੋਸਫੀਅਰ,F-ಪದರ ಅಯಾನುಗೋಳ
ਫਲੇਮਿੰਗ,ಫ್ಲೆಮಿಂಗ್
ਫਲੇਮਿੰਗ ਅਤੇ ਕਲਿੰਟਨ ਡਾਇਵਰਜੈਂਸ ਵਿਧੀ,ಫ್ಲೆಮಿಂಗ್ ಮತ್ತು ಕ್ಲಿಂಟನ್ ಡೈವರ್ಜೆನ್ಸ್ ವಿಧಾನ
ਉੱਡਣਾ,ಬೀಸು
ਵਹਿਣ ਦਾ ਸ਼ੋਰ,ಬೀಸು ಶಬ್ದ
ਫਲਟਰ ਫੋਟੋਮੀਟਰ,ಫ್ಲಟರ್ ಫೋಟೋಮೀಟರ್
ਫਲਿਪ ਫਲਾਪ,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
ਫਲਿੱਪ ਫਲਾਪ ਅਸਿੰਕਰੋਨਸ ਨਿਵੇਸ਼,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಅಸಮಕಾಲಿಕ ಹೂಡಿಕೆ
ਫਲਿੱਪ ਫਲਾਪ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಗುಣಲಕ್ಷಣಗಳು
ਫਲਿੱਪ ਫਲਾਪ ਕਾਲ ਸਿਗਨਲ,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಕರೆ ಸಿಗ್ನಲ್
ਫਲਿੱਪ ਫਲਾਪ ਟਾਈਮਲਾਈਨ,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಟೈಮ್‌ಲೈನ್
ਫਲਿੱਪ ਫਲਾਪ ਕੋਰ-ਟਰਿੱਗਰ ਕੀਤਾ ਗਿਆ,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಕೋರ್-ಪ್ರಚೋದಿತ
ਫਲਿੱਪ ਫਲਾਪ jK ਟ੍ਰਿਗਰ,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ jK ಪ್ರಚೋದಕ
ਫਲਿੱਪ ਫਲਾਪ ਕੁੰਡੀ,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ತಾಳ
ਫਲਿੱਪ ਫਲਾਪ ਮਾਸਟਰ-ਸੇਵ,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಮಾಸ್ಟರ್-ಸ್ಲೇವ್
ਫਲਿੱਪ ਫਲਾਪ RS,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಆರ್ಎಸ್
ਫਲਿੱਪ ਫਲਾਪ ਸਟਾਰਟਅੱਪ ਰੀਸਟਾਰਟ ਸੈੱਟ ਰੀਸੈਟ (SR),ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಸ್ಟಾರ್ಟ್ಅಪ್ ರೀಸ್ಟಾರ್ಟ್ ಸೆಟ್ ರೀಸೆಟ್ (SR)
ਫਲਿੱਪ ਫਲਾਪ ਸਮਕਾਲੀ ਨਿਵੇਸ਼,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಸಿಂಕ್ರೊನಸ್ ಹೂಡಿಕೆ
ਫਲੋਟੇਸ਼ਨ ਚਾਰਜ,ತೇಲುವ ಶುಲ್ಕ
ਫਲੋਟ ਗਠਨ,ಫ್ಲೋಟ್ ರಚನೆ
ਫਲੋਟਿੰਗ ਗੇਟ,ತೇಲುವ ಗೇಟ್
ਵੰਡਣਾ,ವಿನಿಯೋಗ
ਅਣ-ਕੁਨੈਕਟਿਡ ਲੋਡ,ಸಂಪರ್ಕವಿಲ್ಲದ ಲೋಡ್
ਗੈਰ-ਸੰਬੰਧਿਤ ਸਰੋਤ,ಸಂಬಂಧವಿಲ್ಲದ ಮೂಲ
ਪੂਰੀ ਰੋਸ਼ਨੀ,ಪೂರ್ಣ ಪ್ರಕಾಶ
ਫਲਾਪੀ,ಫ್ಲಾಪಿ
ਫਲਾਪੀ ਡਿਸਕ,ಫ್ಲಾಪಿ ಡಿಸ್ಕ್
ਵਹਾਅ,ಹರಿವು
ਵਹਾਅ ਚਾਰਟ,ಹರಿವಿನ ಚಾರ್ಟ್
ਗਰੇਡੀਐਂਟ ਚਿੱਤਰ,ಗ್ರೇಡಿಯಂಟ್ ರೇಖಾಚಿತ್ರ
ਵਹਾਅ ਦੀ ਦਿਸ਼ਾ,ಹರಿವಿನ ದಿಕ್ಕು
ਵਹਾਅ ਲਾਈਨ,ಹರಿವಿನ ರೇಖೆ
ਫਲੋਮੀਟਰ,ಫ್ಲೋಮೀಟರ್
FLT U2 ਫਿਲਟਰ,FLT U2 ಫಿಲ್ಟರ್
ਬਹੁਵਚਨ ਡਿਕੈ ਥਿਊਰਮ,ಬಹುವಚನ ಕ್ಷಯ ಪ್ರಮೇಯ
ਤਰਲ ਰਗੜ damping,ದ್ರವ ಘರ್ಷಣೆ ಡ್ಯಾಂಪಿಂಗ್
ਤਰਲ ਮੰਜ਼ਿਲ,ದ್ರವ ಮಹಡಿ
ਫਲੋਰੋਸੈਂਸ ਪ੍ਰਭਾਵ ਟਿਊਬ,ಫ್ಲೋರೊಸೆನ್ಸ್ ಎಫೆಕ್ಟ್ ಟ್ಯೂಬ್
ਫਲੋਰੋਸੈਂਟ,ಪ್ರತಿದೀಪಕ
ਉੱਡਣਾ,ಬೀಸು
ਵਹਾਅ ਦੀ ਘਣਤਾ,ಫ್ಲಕ್ಸ್ ಸಾಂದ್ರತೆ
ਪ੍ਰਵਾਹ ਦਰਵਾਜ਼ਾ ਮੈਗਨੇਟੋਮੀਟਰ,ಫ್ಲಕ್ಸ್ ಬಾಗಿಲು ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್
ਵਹਾਅ ਬਾਈਡਿੰਗ,ಫ್ಲಕ್ಸ್ ಬೈಂಡಿಂಗ್
"ਫਲਾਕਸ ਮੀਟਰ, ਫਲੈਕਸ ਮੀਟਰ","ಫ್ಲಕ್ಸ್ ಮೀಟರ್, ಫ್ಲಕ್ಸ್ ಮೀಟರ್"
ਵਹਾਅ ਸੋਲਡਰ,ಫ್ಲಕ್ಸ್ ಬೆಸುಗೆ
ਵਿਰੋਧੀ ਸੱਟ,ಕೌಂಟರ್ ಗಾಯ
ਪ੍ਰਤੀਕਰਮ ਉੱਚ ਵੋਲਟੇਜ,ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್ ಪ್ರತಿಕ್ರಿಯೆ
ਉਲਟ ਕਰੰਟ ਟ੍ਰਾਂਸਫਾਰਮਰ,ಕೌಂಟರ್ಕರೆಂಟ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
ਸੰਚਵ ਪ੍ਰਭਾਵ,ಶೇಖರಣೆ ಪರಿಣಾಮ
ਬਾਰੰਬਾਰਤਾ ਮੋਡੂਲੇਸ਼ਨ ਡਿਜੀਟਲ ਡਿਟੈਕਟਰ,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಡಿಜಿಟಲ್ ಡಿಟೆಕ್ಟರ್
ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡੂਲੇਸ਼ਨ ਪੀਕ ਡਿਟੈਕਟਰ,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಪೀಕ್ ಡಿಟೆಕ್ಟರ್
ਲਿਫਾਫੇ ਵਾਲੀ ਮੋਡੂਲੇਸ਼ਨ ਆਰਟ ਐਡਿਡ ਲੂਪ ਡਿਟੈਕਟਰ,ಸುತ್ತುವರಿದ ಮಾಡ್ಯುಲೇಶನ್ ಆರ್ಟ್ ಲೂಪ್ ಡಿಟೆಕ್ಟರ್ ಅನ್ನು ಸೇರಿಸಲಾಗಿದೆ
ਐੱਫ.ਐੱਮ ਆਵਾਜ਼ ਦੀ ਬਾਰੰਬਾਰਤਾ ਟੈਲੀਗ੍ਰਾਫ,FM ಧ್ವನಿ ಆವರ್ತನ ಟೆಲಿಗ್ರಾಫ್
ਫੋਕਲ,ಫೋಕಲ್
ਫੋਕਸ,ಗಮನ
ਫੋਕਸ ਕੈਮਰਾ,ಫೋಕಸ್ ಕ್ಯಾಮೆರಾ
ਫੋਕਸ ਐਰਰ ਐਂਪਲੀਫਾਇਰ,ಫೋಕಸ್ ದೋಷ ಆಂಪ್ಲಿಫಯರ್
ਫੋਕਸ ਤਸਵੀਰ ਟਿਊਬ,ಫೋಕಸ್ ಪಿಕ್ಚರ್ ಟ್ಯೂಬ್
ਫੋਕਸ ਸਰਵੋ,ಫೋಕಸ್ ಸರ್ವೋ
ਫੋਕਸ ਅਤੇ ਫਾਲੋ-ਅੱਪ,ಗಮನ ಮತ್ತು ಅನುಸರಣೆ
ਫੋਕਸ ਕਰੋ ਅਤੇ ਸਰੀਰ ਦੀ ਪਾਲਣਾ ਕਰੋ,ದೇಹವನ್ನು ಕೇಂದ್ರೀಕರಿಸಿ ಮತ್ತು ಅನುಸರಿಸಿ
ਫੁਆਇਲ-ਕਿਸਮ ਗੇਜ,ಫಾಯಿಲ್ ಮಾದರಿಯ ಗೇಜ್
ਪਹਿਲੀ ਦਰਾੜ,ಮೊದಲ ಬಿರುಕು
ਫੋਲਡ ਬੈਕ ਵੋਲਟੇਜ ਲਿਮਿਟਰ,ಫೋಲ್ಡ್ ಬ್ಯಾಕ್ ವೋಲ್ಟೇಜ್ ಲಿಮಿಟರ್
ਸਫੈਦ ਲਾਈਨ ਮੁੱਲ,ಬಿಳಿ ರೇಖೆಯ ಮೌಲ್ಯ
ਮੌਜੂਦਾ ਲਿਮਿਟਰ ਨੂੰ ਪਿੱਛੇ ਮੋੜੋ,ಪ್ರಸ್ತುತ ಮಿತಿಯನ್ನು ಹಿಂದಕ್ಕೆ ಮಡಿಸಿ
ਫੋਲਡ ਆਰਕੀਟੈਕਚਰ,ಮಡಿಸಿದ ವಾಸ್ತುಶಿಲ್ಪ
ਫੋਲਡਡ ਡਾਈਪੋਲ,ಮಡಿಸಿದ ದ್ವಿಧ್ರುವಿ
ਫੋਲਡ ਡੋਪੋਲ,ಮಡಿಸಿದ ದ್ವಿಧ್ರುವಿ
ਫੋਲਡ ਐਲੀਮੈਂਟ,ಮಡಿಸಿದ ಅಂಶ
ਪਿੱਛੇ,ಹಿಂದುಳಿದಿದೆ
ਫੌਂਟ ਡਿਸਪਲੇਅ,ಫಾಂಟ್ ಪ್ರದರ್ಶನ
ਭੋਜਨ ਪ੍ਰਿੰਟ,ಆಹಾರ ಮುದ್ರಣ
ਵਰਜਿਤ ਪਹਿਰੇਦਾਰ,ನಿಷೇಧಿತ ಬ್ಯಾಂಡ್
ਵਰਜਿਤ ਊਰਜਾ ਪਾੜਾ,ನಿಷೇಧಿತ ಶಕ್ತಿಯ ಅಂತರ
ਰੋਕਿਆ ਜ਼ੋਨ,ನಿಷೇಧಿತ ವಲಯ
ਫੋਰਸ,ಫೋರ್ಸ್
propulsive ਪਰਿਵਰਤਕ,ಪ್ರೊಪಲ್ಸಿವ್ ಪರಿವರ್ತಕ
ਵਿਦੇਸ਼ੀ ਵਸਤੂ,ವಿದೇಶಿ ವಸ್ತು
ਫਾਰਮ ਫੈਕਟਰ,ರಚನೆಯ ಅಂಶ
ਪੰਨਾ ਭਰੋ,ಪುಟ ಭರ್ತಿ
ਰਸਮੀ ਤਰਕ,ಔಪಚಾರಿಕ ತರ್ಕ
ਫਾਰਮੈਟ ਨੰਬਰ,ಫಾರ್ಮ್ಯಾಟ್ ಸಂಖ್ಯೆ
fortran,ಫೋರ್ಟ್ರಾನ್
ਅਚਾਨਕ ਵਿਗਾੜ,ಆಕಸ್ಮಿಕ ವಿರೂಪ
ਅੱਗੇ ਪੱਖਪਾਤ,ಮುಂದಕ್ಕೆ ಪಕ್ಷಪಾತ
ਅੱਗੇ ਪੱਖਪਾਤ,ಮುಂದಕ್ಕೆ ಪಕ್ಷಪಾತ
ਅੱਗੇ ਪੱਖਪਾਤ ਸੰਯੁਕਤ,ಮುಂದಕ್ಕೆ ಪಕ್ಷಪಾತ ಜಂಟಿ
ਅੱਗੇ ਬਲਾਕਿੰਗ ਰਾਜ,ಮುಂದಕ್ಕೆ ತಡೆಯುವ ಸ್ಥಿತಿ
ਅੱਗੇ ਬਰੇਕ ਵੋਲਟੇਜ,ಫಾರ್ವರ್ಡ್ ಬ್ರೇಕ್ ವೋಲ್ಟೇಜ್
ਅੱਗੇ ਗਲਤੀ ਸੁਧਾਰ,ಮುಂದೆ ದೋಷ ತಿದ್ದುಪಡಿ
ਸਾਹਮਣੇ ਲੂਪ ਲਾਭ,ಮುಂಭಾಗದ ಲೂಪ್ ಲಾಭ
ਸਾਹਮਣੇ ਸੜਕ ਲਾਭ,ಮುಂಭಾಗದ ರಸ್ತೆ ಲಾಭ
ਅੱਗੇ ਧਰੁਵੀਤਾ,ಮುಂದಕ್ಕೆ ಧ್ರುವೀಯತೆ
ਅੱਗੇ ਚਾਲਕਤਾ,ಮುಂದಕ್ಕೆ ವಾಹಕತೆ
ਅੱਗੇ ਆਵਾਜਾਈ ਦਾ ਸਮਾਂ,ಮುಂದಕ್ಕೆ ಸಾಗುವ ಸಮಯ
ਫੋਸਟਰ ਸਿਲੀ ਵਿਵੇਕਰ,ಫಾಸ್ಟರ್ ಸಿಲ್ಲಿ ವಿವೇಕರ್
ਚੌਗੁਣਾ ਇੰਕੋਡਿੰਗ,ನಾಲ್ಕು ಪಟ್ಟು ಎನ್ಕೋಡಿಂಗ್
quadrupole,ಚತುರ್ಭುಜ
ਚਤੁਰਭੁਜ ਡਿਜ਼ੀਟਲ ਸੰਚਾਰ,ಕ್ವಾಡ್ರೇಚರ್ ಡಿಜಿಟಲ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್
ਚਤੁਰਭੁਜ ਨੈੱਟਵਰਕ,ಚತುರ್ಭುಜ ಜಾಲ
ਚਤੁਰਭੁਜ ਨੈੱਟਵਰਕ,ಕ್ವಾಟರ್ನರಿ ನೆಟ್ವರ್ಕ್
ਕਵਾਡ ਟਿਊਬ ਕੈਮਰਾ,ಕ್ವಾಡ್ ಟ್ಯೂಬ್ ಕ್ಯಾಮೆರಾ
ਫੁਰੀਅਰ ਗੁਣਾਂਕ,ಫೋರಿಯರ್ ಗುಣಾಂಕ
ਫੁਰੀਅਰ ਏਕੀਕਰਣ,ಫೋರಿಯರ್ ಏಕೀಕರಣ
ਫੁਰੀਅਰ ਉਲਟ,ಫೋರಿಯರ್ ವಿಲೋಮ
ਚਾਰੀਅਰ ਲੜੀ,ನಾಲ್ಕನೆಯ ಸರಣಿ
ਸੰਚਾਰ,ರೋಗ ಪ್ರಸಾರ
ਫੁਰੀਅਰ ਤ੍ਰਿਕੋਣਮਿਤੀ ਲੜੀ,ಫೋರಿಯರ್ ತ್ರಿಕೋನಮಿತೀಯ ಸರಣಿ
ਫੁਰੀਅਰ ਥਿਊਰਮ,ಫೋರಿಯರ್ ಪ್ರಮೇಯ
ਚਾਰ ਗੁਣਾ ਜੰਤਰ,ನಾಲ್ಕು ಪಟ್ಟು ಸಾಧನ
ਚਤੁਰਭੁਜ ਡਾਇਓਡ,ಕ್ವಾಟರ್ನರಿ ಡಯೋಡ್
ਮੋਬਾਈਲ ਪੁਆਇੰਟ ਪ੍ਰੋਸੈਸਰ,ಮೊಬೈಲ್ ಪಾಯಿಂಟ್ ಪ್ರೊಸೆಸರ್
ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਯੂਨਿਟ,ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಘಟಕ
ਫਾਇਲ ਤਬਦੀਲੀ,ಫೈಲ್ ಬದಲಿ
ਅੰਸ਼ਿਕ ਗਲਤੀ,ಭಾಗಶಃ ದೋಷ
ਅੰਤਰ ਸੰਚਾਰ,ಭೇದಾತ್ಮಕ ಪ್ರಸರಣ
ਫਰੇਮ,ಚೌಕಟ್ಟು
ਫਰੇਮ ਬਫਰ ਚਿੱਪ,ಫ್ರೇಮ್ ಬಫರ್ ಚಿಪ್
ਫਰੇਮ ਕੈਪਚਰ,ಫ್ರೇಮ್ ಕ್ಯಾಪ್ಚರ್
ਫਰੇਮ ਪਾਸਵਰਡ,ಫ್ರೇಮ್ ಪಾಸ್ವರ್ಡ್
ਫਰੇਮ ਫਾਰਮੈਟ,ಫ್ರೇಮ್ ಸ್ವರೂಪ
ਫਰੇਮ ਬਾਰੰਬਾਰਤਾ,ಫ್ರೇಮ್ ಆವರ್ತನ
ਫਰੇਮ ਜ਼ਮੀਨ,ಚೌಕಟ್ಟಿನ ಭೂಮಿ
ਫਰੇਮ ਸਮਕਾਲੀ ਬਿੰਦੂ,ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನಸ್ ಪಾಯಿಂಟ್‌ಗಳು
ਫਰੇਮ ਸਮਕਾਲੀਕਰਨ,ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಸೇಶನ್
ਫਰੇਮ ਸਮਕਾਲੀ ਸਿਗਨਲ,ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನಸ್ ಸಿಗ್ನಲ್
ਫਰੈਂਕ ਕੋਡ,ಫ್ರಾಂಕ್ ಕೋಡ್
ਮੁਫ਼ਤ ਇਲੈਕਟ੍ਰੋਨ,ಉಚಿತ ಎಲೆಕ್ಟ್ರಾನ್ಗಳು
ਮੁਫ਼ਤ ਜ਼ੋਨ,ಮುಕ್ತ ವಲಯ
ਮੁਫ਼ਤ ਮੂਵਿੰਗ ਔਸਿਲੇਟਰ,ಉಚಿತ ಚಲಿಸುವ ಆಂದೋಲಕ
ਖਾਲੀ ਸਪੇਸਿੰਗ ਰੁਕਾਵਟ,ಉಚಿತ ಅಂತರ ಪ್ರತಿರೋಧ
ਖਾਲੀ ਸਪੇਸਿੰਗ,ಉಚಿತ ಅಂತರ
ਮੁਫਤ ਮੂਵਿੰਗ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ,ಉಚಿತ ಚಲಿಸುವ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
ਬਾਰੰਬਾਰਤਾ,ಆವರ್ತನ
ਬਾਰੰਬਾਰਤਾ,ಆವರ್ತನ
ਬਾਰੰਬਾਰਤਾ,ಆವರ್ತನ
ਬਾਰੰਬਾਰਤਾ,ಆವರ್ತನ
ਬਾਰੰਬਾਰਤਾ ਨਾਲ ਜੁੜਿਆ ਚੈਨਲ,ಆವರ್ತನ ಲಗತ್ತಿಸಲಾದ ಚಾನಲ್
ਬਾਰੰਬਾਰਤਾ ਅਸਾਈਨਮੈਂਟ,ಆವರ್ತನ ನಿಯೋಜನೆ
ਬਾਰੰਬਾਰਤਾ ਬੈਂਡ,ಆವರ್ತನ ಬ್ಯಾಂಡ್
ਬਾਰੰਬਾਰਤਾ ਕਨਵਰਟਰ,ಆವರ್ತನ ಪರಿವರ್ತಕ
ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ,ಆವರ್ತನ ಪರಿಹಾರ
ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ,ಆವರ್ತನ ಪರಿಹಾರ
ਬਾਰੰਬਾਰਤਾ ਨਿਯੰਤਰਿਤ ਔਸਿਲੇਟਰ,ಆವರ್ತನ ನಿಯಂತ್ರಿತ ಆಂದೋಲಕ
ਬਾਰੰਬਾਰਤਾ ਤਬਦੀਲੀ,ಆವರ್ತನ ಪರಿವರ್ತನೆ
ਬਾਰੰਬਾਰਤਾ ਮੋਡੂਲੇਸ਼ਨ,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್
ਬਾਰੰਬਾਰਤਾ ਖੋਜੀ,ಆವರ್ತನ ಪತ್ತೆಕಾರಕ
ਬਾਰੰਬਾਰਤਾ ਭਟਕਣਾ,ಆವರ್ತನ ವಿಚಲನ
ਬਾਰੰਬਾਰਤਾ ਭਟਕਣਾ,ಆವರ್ತನ ವಿಚಲನ
ਬਾਰੰਬਾਰਤਾ ਅੰਤਰ,ಆವರ್ತನ ವ್ಯತ್ಯಾಸ
ਬਾਰੰਬਾਰਤਾ ਵਿਤਕਰਾ ਕਰਨ ਵਾਲਾ,ಆವರ್ತನ ತಾರತಮ್ಯಕಾರ
ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ,ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ
ਬਾਰੰਬਾਰਤਾ ਪਰਿਵਰਤਨ,ಆವರ್ತನ ವ್ಯತ್ಯಾಸ
ਬਾਰੰਬਾਰਤਾ ਵੱਖ ਕਰਨ ਵਾਲਾ,ಆವರ್ತನ ವಿಭಜಕ
ਮਲਟੀਪਲੈਕਸਰ ਫ੍ਰੀਕੁਐਂਸੀ ਡਿਵੀਜ਼ਨ,ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್ ಆವರ್ತನ ವಿಭಾಗ
ਬਾਰੰਬਾਰਤਾ ਡਬਲਰ,ಆವರ್ತನ ದ್ವಿಗುಣ
ਬਾਰੰਬਾਰਤਾ ਸਵਿਚਿੰਗ,ಆವರ್ತನ ಸ್ವಿಚಿಂಗ್
ਬਾਰੰਬਾਰਤਾ ਪੈਦਾ,ಆವರ್ತನ ಉತ್ಪಾದನೆ
ਬਾਰੰਬਾਰਤਾ ਨਿਰਭਰ ਐਂਟੀਨਾ,ಆವರ್ತನ ಅವಲಂಬಿತ ಆಂಟೆನಾ
ਬਾਰੰਬਾਰਤਾ ਇੰਟਰਫੇਸ,ಆವರ್ತನ ಇಂಟರ್ಫೇಸ್
ਬਾਰੰਬਾਰਤਾ ਦਖਲਅੰਦਾਜ਼ੀ,ಆವರ್ತನ ಹಸ್ತಕ್ಷೇಪ
ਵਾਰਵਾਰਤਾ ਉਲਟ,ಆವರ್ತನ ವಿಲೋಮ
ਬਾਰੰਬਾਰਤਾ ਮੋਡੂਲੇਸ਼ਨ,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್
ਬਾਰੰਬਾਰਤਾ ਮੋਡੂਲੇਸ਼ਨ ਸੂਚਕਾਂਕ,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಸೂಚ್ಯಂಕ
ਬਾਰੰਬਾਰਤਾ ਮੋਡੀਊਲੇਟਰ,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಟರ್
ਬਾਰੰਬਾਰਤਾ ਤੰਗ ਬੈਂਡ,ಆವರ್ತನ ಕಿರಿದಾದ ಬ್ಯಾಂಡ್
ਬਾਰੰਬਾਰਤਾ ਸ਼ੋਰ,ಆವರ್ತನ ಶಬ್ದ
ਬਾਰੰਬਾਰਤਾ ਸੀਮਾ,ಆವರ್ತನ ಶ್ರೇಣಿ
ਬਾਰੰਬਾਰਤਾ ਪ੍ਰਤੀਕਿਰਿਆ ਮਾਡਿਊਲੇਟਰ,ಆವರ್ತನ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕ ಮಾಡ್ಯುಲೇಟರ್
ਬਾਰੰਬਾਰਤਾ ਹਵਾਲਾ,ಆವರ್ತನ ಉಲ್ಲೇಖ
ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ,ಆವರ್ತನ ಪ್ರತಿಕ್ರಿಯೆ
ਬਾਰੰਬਾਰਤਾ ਗਰੇਡਿੰਗ,ಆವರ್ತನ ಶ್ರೇಣೀಕರಣ
ਬਾਰੰਬਾਰਤਾ ਆਵਾਜ਼ ਸਰਕਟ,ಆವರ್ತನ ಧ್ವನಿ ಸರ್ಕ್ಯೂಟ್
ਬਾਰੰਬਾਰਤਾ ਸਪੈਕਟ੍ਰਮ,ಆವರ್ತನ ಸ್ಪೆಕ್ಟ್ರಮ್
ਬਾਰੰਬਾਰਤਾ ਸਥਿਰਤਾ,ಆವರ್ತನ ಸ್ಥಿರತೆ
ਬਾਰੰਬਾਰਤਾ ਮਿਆਰੀ,ಆವರ್ತನ ಮಾನದಂಡ
ਬਾਰੰਬਾਰਤਾ ਨੁਕਸ,ಆವರ್ತನ ದೋಷ
ਬਾਰੰਬਾਰਤਾ ਸੰਸਲੇਸ਼ਣ,ಆವರ್ತನ ಸಂಶ್ಲೇಷಣೆ
ਬਾਰੰਬਾਰਤਾ ਸੰਸਲੇਸ਼ਣ,ಆವರ್ತನ ಸಂಶ್ಲೇಷಣೆ
ਬਾਰੰਬਾਰਤਾ ਸਿੰਥੇਸਾਈਜ਼ਡ ਟਿਊਨਿੰਗ,ಆವರ್ತನ ಸಂಶ್ಲೇಷಿತ ಶ್ರುತಿ
ਬਾਰੰਬਾਰਤਾ ਵੋਲਟੇਜ ਤਬਦੀਲੀ,ಆವರ್ತನ ವೋಲ್ಟೇಜ್ ಬದಲಾವಣೆ
ਵੋਲਟੇਜ ਕਨਵਰਟਰ ਦੀ ਬਾਰੰਬਾਰਤਾ,ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕಕ್ಕೆ ಆವರ್ತನ
ਬਾਰੰਬਾਰਤਾ-ਵੋਲਟੇਜ ਕਨਵਰਟਰ,ಆವರ್ತನ-ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕ
ਬਾਰੰਬਾਰਤਾ-ਵੋਲਟੇਜ ਕਨਵਰਟਰ,ಆವರ್ತನ-ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕ
ਬਾਰੰਬਾਰਤਾ ਬੇਅਰਿੰਗ,ಆವರ್ತನ ಬೇರಿಂಗ್
