Assamese,Malayalam
স্থানাংকৰ ইচ্ছাকৃত গোট,കോർഡിനേറ്റുകളുടെ ഏകപക്ഷീയമായ കൂട്ടം
arch,കമാനം
চাপ ৰেজিষ্টেন্স,ആർക്ക് പ്രതിരോധം
চিলেবল উপাদান,അക്ഷര ഘടകം
চাপ ৰূপান্তৰক,ആർക്ക് കൺവെർട്ടർ
চাপ বিভৱ হ্ৰাস,ആർക്ക് പൊട്ടൻഷ്യൽ ഡ്രോപ്പ്
"চাপ চুলা, চাপ চুলা","ആർക്ക് ചൂള, ആർക്ക് ചൂള"
চাপ লেম্প,ആർക്ക് ലാമ്പ്
ভিজুৱেল চাপ,വിഷ്വൽ ആർക്ക്
চাপ দোলক,ആർക്ക് ഓസിലേറ്റർ
চাপ-বৰ্ণালী,ആർക്ക്-സ്പെക്ട്രം
চাপ ৱেল্ডিং,ആർക്ക് വെൽഡിംഗ്
চাপ হাৰ,ആർക്ക് നിരക്ക്
প্ৰত্নতাত্ত্বিক,പുരാവസ്തു
আৰ্কিমিডিয়ান এন্টিপ্ৰিজম,ആർക്കിമിഡിയൻ ആന്റിപ്രിസം
আৰ্কিমিড সম্পত্তি,ആർക്കിമിഡ് സ്വത്ത്
আৰ্কিমিড স্ক্ৰু,ആർക്കിമിഡ് സ്ക്രൂ
আৰ্কিমিড মূল্যায়ন,ആർക്കിമിഡ് വിലയിരുത്തൽ
আৰ্কিমিডিছৰ নিয়ম,ആർക്കിമിഡീസിന്റെ നിയമം
স্থাপত্যৰ ধ্বনিবিজ্ঞান,വാസ്തുവിദ്യാ ശബ്ദശാസ്ത്രം
গোপনীয়তা,നിഗൂഢമായ
আৰ্চি ভৱন,ആർച്ചി ഭവൻ
"এলেকা, এলেকা","പ്രദേശം, പ്രദേശം"
ৰাজ্য নিয়ন্ত্ৰণ,സംസ്ഥാന നിയന്ത്രണം
ৰাজ্য নিয়ন্ত্ৰণ ৰাডাৰ,സംസ്ഥാന നിയന്ത്രണ റഡാർ
ফিল্ড ট্ৰেকচন,ഫീൽഡ് ട്രാക്ഷൻ
স্পৰ্শক,ടാൻജന്റ്
"ক্ষেত্ৰ নিৰীক্ষণ, ক্ষেত্ৰ পৰীক্ষা","ഫീൽഡ് മോണിറ്ററിംഗ്, ഫീൽഡ് സൂക്ഷ്മപരിശോധന"
ফ্ৰেনেল জ&#39;ন এলেকা,ഫ്രെസ്നെൽ സോൺ ഏരിയ
"আঞ্চলিক, আঞ্চলিক","പ്രാദേശിക, പ്രാദേശിക"
আঞ্চলিক ত্বৰণ,പ്രാദേശിക ത്വരണം
জড়তাৰ আঞ্চলিক মুহূৰ্ত,ജഡത്വത്തിന്റെ പ്രാദേശിക നിമിഷം
আঞ্চলিক বেগ,പ്രാദേശിക വേഗത
অংগ কোষ,അവയവ കോശം
অংগ ব্রিলিয়েন্স লেম্প,ഓർഗൻ ബ്രില്യൻസ് ലാമ്പ്
অংগ আয়নীয়কৰণ ডিটেক্টৰ,അവയവം അയോണൈസേഷൻ ഡിറ്റക്ടർ
"কোণ, যুক্তি","ആംഗിൾ, യുക്തി"
গাণিতিক অংশ,ഗണിത ഭാഗം
"বাহু, বাহু, শাখা","ഭുജം, ഭുജം, ശാഖ"
আৰ্মেচাৰ,അർമേച്ചർ
আৰ্মেচাৰ ৰেটল,ആർമേച്ചർ റാറ്റിൽ
আৰ্মেচাৰ বিক্ৰিয়া,അർമേച്ചർ പ്രതികരണം
"আৰ্মেচাৰ কইল, আৰ্মেচাৰ কইল","അർമേച്ചർ കോയിൽ, ആർമേച്ചർ കോയിൽ"
সৌন্দৰ্য্যকৰণ,സൗന്ദര്യവൽക്കരണം
ভদ্ৰলোকৰ চিন,മാന്യന്റെ അടയാളം
আৰ্মষ্ট্ৰং মেকানিজম,armstrong മെക്കാനിസം
"এৰে, এৰে","അറേ, അറേ"
এৰে বহুগুণক,അറേ മൾട്ടിപ്ലയർ
এৰেৰ এৰে,നിരകളുടെ നിര
দোষ এৰে,തെറ്റ് അറേ
লাইন এৰে,ലൈൻ അറേ
পইণ্ট এৰে,പോയിന്റ് അറേ
এৰে সোনাৰ (কণ্ঠ আৰু অস্মোছিছ),അറേ സോണാർ (ശബ്ദവും ഓസ്മോസിസും)
"বেৰেল বিকৃতি, ড্ৰামবাদক বিকৃতি","ബാരൽ വക്രീകരണം, ഡ്രമ്മർ വികലമാക്കൽ"
ৰিচিভাৰ,റിസീവർ
অধ্যৱসায়,സ്ഥിരോത്സാഹം
স্থিতিশীল মিছাইল,സ്ഥിരതയുള്ള മിസൈൽ
হাঁহৰ পাখি,സ്രാവ് തൂവൽ
উচ্চাৰণৰ স্পষ্টতা,ഉച്ചാരണ വ്യക്തത
উচ্চাৰণ লাভ,ഉച്ചാരണം നേട്ടം
"উচ্চাৰণৰ স্পষ্টতা, শ্ৰৱণ স্পষ্টতা","ഉച്ചാരണ വ്യക്തത, ശ്രവണ വ്യക്തത"
জংচন পইণ্ট,ജംഗ്ഷൻ പോയിന്റ്
উচ্চাৰণ পৰীক্ষা,ഉച്ചാരണം പരീക്ഷ
উচ্চাৰণ বিন্যাস,ഉച്ചാരണം കോൺഫിഗറേഷൻ
কৃত্ৰিম এন্টেনা,കൃത്രിമ ആന്റിന
কৃত্ৰিম দ্ৰৱণ,കൃത്രിമ പിരിച്ചുവിടൽ
কৃত্ৰিম তাপ,കൃത്രിമ ചൂട്
কৃত্ৰিম দিগন্ত,കൃത്രിമ ചക്രവാളം
কৃত্ৰিম বুদ্ধিমত্তা,നിർമ്മിത ബുദ്ധി
কৃত্ৰিম আইছ’ট’প,കൃത്രിമ ഐസോടോപ്പുകൾ
কৃত্ৰিম ভাষা,കൃത്രിമ ഭാഷ
কৃত্ৰিম উত্তোলন,കൃത്രിമ ലിഫ്റ്റ്
কৃত্ৰিম পোহৰ,കൃത്രിമ വെളിച്ചം
কৃত্ৰিম পোহৰৰ সংস্পৰ্শ,കൃത്രിമ വെളിച്ചം എക്സ്പോഷർ
কৃত্ৰিম ৰেখা,കൃത്രിമ ലൈൻ
কৃত্ৰিম বোজা,കൃത്രിമ ലോഡ്
কৃত্ৰিম মাধ্যম,കൃത്രിമ മാധ്യമം
কৃত্ৰিম অংশ,കൃത്രിമ ഭാഗം
কৃত্ৰিম গ্ৰহ,കൃത്രിമ ഗ്രഹം
কৃত্ৰিম তেজস্ক্রিয় মৌল,കൃത്രിമ റേഡിയോ ആക്ടീവ് മൂലകം
কৃত্ৰিম তেজস্ক্ৰীয়তা,കൃത്രിമ റേഡിയോ ആക്റ്റിവിറ്റി
কৃত্ৰিম বৰষুণ,കൃത്രിമ മഴ
কৃত্ৰিম উপগ্ৰহ,കൃത്രിമ ഉപഗ്രഹം
কৃত্ৰিম ৰূপান্তৰ,കൃത്രിമ പരിവർത്തനം
কৃত্ৰিম বক্তা,കൃത്രിമ പ്രഭാഷകൻ
আৰোহী,ആരോഹണം
আৰোহণ,കയറ്റം
বগাই যোৱা,കയറുന്നു
asdic,ആസ്ഡിക്
"orientation, ছবি","ഓറിയന്റേഷൻ, ചിത്രം"
এস্পেক্ট ৰেচিঅ&#39;,വീക്ഷണാനുപാതം
আগোলি,അഗോലി
গোলাকাৰ পৃষ্ঠা,ഗോളാകൃതിയിലുള്ള പേജ്
গোলাকাৰ লেন্স,ഗോളാകൃതിയിലുള്ള ലെൻസ്
একত্ৰীকৰণ,സമാഹരണം
চুষণ হাইগ্ৰ&#39;মিটাৰ,സക്ഷൻ ഹൈഗ്രോമീറ്റർ
জোখ-মাখ কৰা,അളവ്
set of,കൂട്ടം
"একত্ৰিত কৰা, একত্ৰিত কৰা","അസംബ്ലിംഗ്, അസംബ്ലിംഗ്"
"একত্ৰিত কৰা, একত্ৰিত কৰা, একত্ৰিত কৰা","അസംബ്ലിംഗ്, അസംബ്ലിംഗ്, അസംബ്ലിംഗ്"
সমাবেশ মেচিন,അസംബ്ലി മെഷീൻ
"এছেম্বলাৰ, এছেম্বলাৰ","അസംബ്ലർ, അസംബ്ലർ"
এছেম্বলাৰ ভাষা,അസംബ്ലർ ഭാഷ
এছেম্বলাৰ প্ৰগ্ৰেম,അസംബ്ലർ പ്രോഗ്രാം
প্ৰগ্ৰেম একত্ৰিত কৰা,അസംബ്ലിംഗ് പ്രോഗ്രാം
নিখুঁত অনুমান,കൃത്യമായ കണക്കുകൂട്ടൽ
নিৰ্দিষ্ট কৰা হৈছে,വ്യക്തമാക്കിയ
(কোৱাণ্টাম সংখ্যাৰ) নিৰ্দিষ্টতাসমূহ,(ക്വാണ്ടം നമ്പറുകളുടെ) സവിശേഷതകൾ
"allied, সংযুক্ত, সংযুক্ত","സഖ്യം, സഹകാരി, സംയോജനം"
সহযোগী ৰাশিফল,കൂട്ടാളി ജാതകം
সংগী শক্তি,സഹജീവി ഊർജ്ജം
সহযোগী ভৰ,അനുബന്ധ പിണ്ഡം
এছ&#39;চিয়েটিভ এক্যুলেটৰ,അസോസിയേറ്റീവ് അക്യുമുലേറ്റർ
স্বৰধ্বনি,സ്വരാക്ഷര ശബ്ദം
নামভৰ্তি কৰা পদ,അംഗീകരിച്ച സ്ഥാനം
স্বয়ংক্ৰিয় মাল্টিভাইব্ৰেটৰ,ഓട്ടോമാറ്റിക് മൾട്ടിവൈബ്രേറ്റർ
এষ্টেনিক,അസ്തെനിക്
এষ্টেনিক বাহু,അസ്തെനിക് ഭുജം
অস্থিতিশীল যোৰ,നോൺസ്റ്റാറ്റിക് ജോഡി
"স্থিতিশীল ভাৰসাম্য, অস্থিৰ ভাৰসাম্য","സ്റ്റാറ്റിക് സന്തുലിതാവസ്ഥ, നോൺസ്റ്റാറ്റിക് സന്തുലിതാവസ്ഥ"
ননষ্টেটিক গেলভানোমিটাৰ,നോൺസ്റ്റാറ്റിക് ഗാൽവനോമീറ്റർ
ননষ্টেটিক মেগনেটোমিটাৰ,നോൺസ്റ്റാറ്റിക് മാഗ്നെറ്റോമീറ്റർ
ষ্টেটিক মাইক্ৰ&#39;ফোন,സ്റ്റാറ്റിക് മൈക്രോഫോൺ
"স্থিতিশীল তালিকা, স্থিতিশীল বেজী","സ്റ്റാറ്റിക് ലിസ്റ്റ്, സ്റ്റാറ്റിക് സൂചി"
ষ্টেটিক পেণ্ডুলাম,സ്റ്റാറ്റിക് പെൻഡുലം
এষ্টাটিন,അസ്റ്റാറ്റിൻ
ষ্টাৰলাইট,നക്ഷത്രവെളിച്ചം
বিন্দু,പോയിന്റ്
পইণ্ট ফ&#39;কাচ,പോയിന്റ് ഫോക്കസ്
পইণ্ট ফ&#39;কাচ,പോയിന്റ് ഫോക്കസ്
বিন্দু ৰশ্মি,പോയിന്റ് ബീം
"বিৰতি, দৃষ্টিশক্তি","വിട്ടുനിൽക്കൽ, astigmatism"
পৃষ্ঠাকৰণ,പേജിനേഷൻ
aston ডাৰ্ক অঞ্চল,ആസ്റ്റൺ ഇരുണ്ട പ്രദേശം
এষ্টন ধন কিৰণ সঁজুলি,ആസ്റ്റൺ ധൻ കിരൺ ഉപകരണങ്ങൾ
aston আইন,ആസ്റ്റൺ നിയമം
তৰা ৰশ্মি,നക്ഷത്ര കിരണം
মহাকাশ ভ্ৰমণ ইলেক্ট্ৰনিকছ,ബഹിരാകാശ യാത്ര ഇലക്ട്രോണിക്സ്
খ-প্ৰজেক্টিভ পৰিমাণ,ബി-പ്രൊജക്റ്റീവ് തുക
জ্যোতিৰ্-কম্পাছ,ആസ്ട്രോ-കോമ്പസ്
astro গম্বুজ,ആസ്ട്രോ ഡോം
মহাকাশ নেভিগেচন,ബഹിരാകാശ നാവിഗേഷൻ
তৰা,നക്ഷത്രം
astrolabe,ആസ്ട്രോലേബ്
জ্যোতিৰ্বিজ্ঞানৰ অৱস্থান,ജ്യോതിശാസ്ത്ര സ്ഥാനം
জ্যোতিৰ্বিজ্ঞান,ജ്യോതിശാസ്ത്രം
মহাকাশচাৰী,ബഹിരാകാശ സഞ്ചാരി
মহাকাশ অভিযন্তা,ബഹിരാകാശ എഞ്ചിനീയർ
মহাকাশ বিজ্ঞান,ബഹിരാകാശ ശാസ്ത്രം
খনন কাৰ্য্যকলাপ,ഖനന പ്രവർത്തനങ്ങൾ
খনিকৰ,ഖനിത്തൊഴിലാളി
জ্যোতিৰ্বিজ্ঞানী*,ജ്യോതിശാസ്ത്രജ്ഞൻ*
আকাশী,സ്വർഗ്ഗീയ
জ্যোতিৰ্বিজ্ঞানৰ কোণ,ജ്യോതിശാസ്ത്ര കോൺ
জ্যোতিৰ্বিজ্ঞানৰ গণনা,ജ്യോതിശാസ്ത്ര കണക്കുകൂട്ടലുകൾ
জ্যোতিৰ্বিজ্ঞানৰ ঘড়ী,ജ്യോതിശാസ്ത്ര ഘടികാരം
জ্যোতিৰ্বিজ্ঞান ধ্ৰুৱক,ജ്യോതിശാസ്ത്ര സ്ഥിരാങ്കം
জ্যোতিৰ্বিজ্ঞান স্থানাংক,ജ്യോതിശാസ്ത്ര കോർഡിനേറ്റുകൾ
জ্যোতিৰ্বিজ্ঞানৰ দিন,ജ്യോതിശാസ്ത്ര ദിനം
জ্যোতিৰ্বিজ্ঞানৰ ডায়েগ্ৰাম,ജ്യോതിശാസ്ത്ര ഡയഗ്രം
আকাশী চকু,ആകാശക്കണ്ണ്
আকাশী দিগন্ত,ആകാശ ചക്രവാളം
জ্যোতিৰ্বিজ্ঞানৰ অক্ষাংশ,ജ്യോതിശാസ്ത്ര അക്ഷാംശം
জ্যোতিৰ্বিজ্ঞান দ্ৰাঘিমাংশ,ജ്യോതിശാസ്ത്ര രേഖാംശം
জ্যোতিৰ্-মানচিত্ৰ,ജ്യോതിശാസ്ത്ര ഭൂപടം
জ্যোতিৰ্বিজ্ঞানৰ গড় সূৰ্য্য,ജ്യോതിശാസ്ത്രപരമായ അർത്ഥം സൂര്യൻ
জ্যোতিৰ্বিজ্ঞান পৰ্যবেক্ষণ,ജ്യോതിശാസ്ത്ര നിരീക്ഷണം
জ্যোতিৰ্বিজ্ঞান ফটোগ্ৰাফী,ജ്യോതിശാസ്ത്ര ഫോട്ടോഗ്രാഫി
জ্যোতিৰ্বিজ্ঞানৰ বিবৰ্তন,ജ്യോതിശാസ്ത്ര അപവർത്തനം
জ্যোতিৰ্বিজ্ঞান কেন্দ্ৰ,ജ്യോതിശാസ്ത്ര കേന്ദ്രം
জ্যোতিৰ্বিজ্ঞানৰ দূৰবীণ,ജ്യോതിശാസ്ത്ര ദൂരദർശിനി
আকাশী জোৱাৰ,ആകാശ വേലിയേറ്റം
জ্যোতিৰ্বিজ্ঞানৰ সময়,ജ്യോതിശാസ്ത്ര സമയം
আকাশী মহিমা,ആകാശ മഹത്വം
জ্যোতিৰ্বিজ্ঞানৰ একক,ജ്യോതിശാസ്ത്ര യൂണിറ്റ്
আকাশী শিখৰ,ആകാശ ശീർഷകം
আকাশী জোৱাৰ-ভাটাৰ বল,ആകാശ വേലിയേറ്റ ശക്തി
জ্যোতিৰ্বিজ্ঞান,ജ്യോതിശാസ്ത്രം
অনিশ্চিত,സ്ഥിരീകരിച്ചിട്ടില്ല
জ্যোতিৰ্পদাৰ্থবিজ্ঞানী,ജ്യോതിശാസ്ത്രജ്ഞൻ
জ্যোতিৰ্পদাৰ্থ বিজ্ঞান,ജ്യോതിശാസ്ത്രം
অসমতাপূৰ্ণ বিচ্যুতি,അസമമായ വ്യതിചലനം
"অৱশিষ্ট পাৰ্শ্বীয় বেণ্ড, ভেষ্টিজিয়াল পাৰ্শ্বীয় বেণ্ড","അവശേഷിക്കുന്ന ലാറ്ററൽ ബാൻഡ്, വെസ്റ്റിജിയൽ ലാറ്ററൽ ബാൻഡ്"
অসমতাপূৰ্ণ পৰমাণু,അസമമായ ആറ്റം
অসমতাপূৰ্ণ বিতৰণ,അസമമായ വിതരണം
অসমতাপূৰ্ণ বোজা,അസമമായ ലോഡ്
অসমতাপূৰ্ণ মডুলেচন,അസമമായ മോഡുലേഷൻ
অসমতাপূৰ্ণ পৰীক্ষা,അസമമായ പരിശോധന
অসমতাপূৰ্ণ শীৰ্ষ অণু,അസിമട്രിക് ടോപ്പ് മോളിക്യൂൾ
অসমতাপূৰ্ণ প্ৰভাৱ,അസമമായ പ്രഭാവം
অসমতাপূৰ্ণ শক্তি,അസമമായ ഊർജ്ജം
অসমতাপূৰ্ণ বিভৱ,അസമമായ സാധ്യത
অসমতাপূৰ্ণ মান,അസമമായ മൂല്യം
নক্ষত্ৰীয়,അസിംപ്റ്റോട്ടിക്
গুৰুতৰ কৰি তোলা,വഷളാക്കുന്നു
ওপৰলৈ বিয়পি পৰা,മുകളിലേക്ക് വ്യാപിച്ചു
আপষ্ট্ৰিম ফাৰ্নেচ নীতি,അപ്സ്ട്രീം ഫർണസ് തത്വം
এছিম্পটটিক পদ্ধতি,അസിംപ്റ്റോട്ടിക് സമീപനം
এচিনক্ৰ&#39;নাছ,അസമന്വിത
এচিনক্ৰ&#39;নাছ কম্পিউটাৰ,അസിൻക്രണസ് കമ്പ്യൂട്ടർ
এচিনক্ৰ&#39;নাছ ৰূপান্তৰক,അസിൻക്രണസ് കൺവെർട്ടർ
এচিনক্ৰ&#39;নাছ মাল্টিপ্লেক্সিং,അസിൻക്രണസ് മൾട്ടിപ്ലക്സിംഗ്
এচিনক্ৰ&#39;নাছ মাল্টিপ্লেক্সিং,അസിൻക്രണസ് മൾട്ടിപ്ലക്സിംഗ്
এচিনক্ৰ&#39;নাছ এক্সিকিউচন,അസിൻക്രണസ് എക്സിക്യൂഷൻ
তাপৰ অপৰ্যাপ্ততা,ചൂട് അപര്യാപ്തത
পাৰমাণৱিক ব্যাস,ആറ്റോമിക വ്യാസം
"বায়ুমণ্ডল, বায়ুমণ্ডল, বায়ুমণ্ডল","അന്തരീക്ഷം, അന്തരീക്ഷം, അന്തരീക്ഷം"
বায়ুৰ ৰং সলনি হোৱা,വായു നിറവ്യത്യാസം
বায়ুমণ্ডলৰ মানদণ্ড,അന്തരീക്ഷ നിലവാരം
বায়ুমণ্ডলীয়,അന്തരീക്ഷം
বায়ুমণ্ডলীয় শোষণ,അന്തരീക്ഷ ആഗിരണം
"বায়ুমণ্ডলীয় সঞ্চয়, বায়ুমণ্ডলীয় সঞ্চয়","അന്തരീക്ഷ ശേഖരണം, അന്തരീക്ഷ ശേഖരണം"
বায়ুমণ্ডলীয় ব্ৰেক,അന്തരീക്ഷ ബ്രേക്ക്
বায়ুমণ্ডলীয় পৰিসঞ্চালন,അന്തരീക്ഷ രക്തചംക്രമണം
বায়ুমণ্ডলীয় ঘনত্ব,അന്തരീക്ഷ സാന്ദ്രത
"বায়ুমণ্ডলৰ গভীৰতা, বায়ুমণ্ডলৰ তীব্ৰতা","അന്തരീക്ഷ ആഴം, അന്തരീക്ഷ തീവ്രത"
বায়ুমণ্ডলীয় পাত্ৰ,അന്തരീക്ഷ പാത്രം
বায়ুমণ্ডলীয় ধূলি,അന്തരീക്ഷ പൊടി
"বায়ু শক্তি, বায়ুমণ্ডলীয় বিদ্যুৎ","കാറ്റ് ശക്തി, അന്തരീക്ഷ വൈദ്യുതി"
বায়ুমণ্ডলীয় ভাৰসাম্যতা,അന്തരീക്ഷ ബാലൻസ്
বায়ুমণ্ডলীয় কাৰক,അന്തരീക്ഷ ഘടകം
বায়ুমণ্ডলীয় আৰ্দ্ৰতা,അന്തരീക്ഷ ഈർപ്പം
বায়ুমণ্ডলীয় অস্থিৰতা,അന്തരീക്ഷ അസ്ഥിരത
বায়ুমণ্ডলীয় বিক্ষিপ্ততা,അന്തരീക്ഷ അസ്വസ്ഥത
বায়ুমণ্ডলৰ উষ্ণতা বৃদ্ধি,അന്തരീക്ഷ താപനം
বায়ুমণ্ডলীয় বলবিজ্ঞান,അന്തരീക്ഷ മെക്കാനിക്സ്
বায়ুমণ্ডলীয় আৰ্হি,അന്തരീക്ഷ മാതൃക
বায়ুমণ্ডলীয় শব্দ,അന്തരീക്ഷ ശബ്ദം
বায়ুমণ্ডলীয় অপটিক্স,അന്തരീക്ഷ ഒപ്റ്റിക്സ്
বায়ুমণ্ডলীয় দোলন,അന്തരീക്ഷ ആന്ദോളനങ്ങൾ
বায়ুমণ্ডলীয় অ’জন,അന്തരീക്ഷ ഓസോൺ
বায়ুমণ্ডলীয় পদাৰ্থ বিজ্ঞান,അന്തരീക്ഷ ഭൗതികശാസ്ത്രം
বায়ুমণ্ডলীয় চাপ,അന്തരീക്ഷമർദ്ദം
বায়ুমণ্ডলীয় ৰেডিঅ&#39; তৰংগ,അന്തരീക്ഷ റേഡിയോ തരംഗങ്ങൾ
বায়ুমণ্ডলীয় বিবৰ্তন,അന്തരീക്ഷ അപവർത്തനം
বায়ুমণ্ডলীয় স্থিৰতা,അന്തരീക്ഷ സ്ഥിരത
বায়ুমণ্ডলীয় জোৱাৰ,അന്തരീക്ഷ വേലിയേറ്റം
বায়ুমণ্ডলীয় বিক্ষিপ্ততা,അന്തരീക്ഷ അസ്വസ്ഥത
ইলেক্ট্ৰ&#39;ফ&#39;ৰেচিছ,ഇലക്ട്രോഫോറെസിസ്
পাৰমাণৱিক,ആണവ
নিউক্লিয়াৰ কোৰ,ന്യൂക്ലിയർ കോർ
পৰমাণু-ইলেক্ট্ৰন অনুপাত,ആറ്റം-ഇലക്ട്രോൺ അനുപാതം
পাৰমাণৱিক মেৰুকৰণ,ആണവധ്രുവീകരണം
পাৰমাণৱিক,ആറ്റോമിക
পাৰমাণৱিক শোষণ সহগ,ആറ്റോമിക് ആഗിരണം ഗുണകം
পাৰমাণৱিক কৌণিক গতিবেগ,ആറ്റോമിക് കോണീയ ആക്കം
পাৰমাণৱিক এৰে,ആറ്റോമിക് അറേ
পৰমাণু ৰশ্মি,ആറ്റം ബീം
পৰমাণু বোমা,ആറ്റം ബോംബ്
পাৰমাণৱিক বন্ধন শক্তি,ആറ്റോമിക് ബോണ്ട് ഊർജ്ജം
নিউক্লিয়াৰ কেটিয়ন,ആണവ കാറ്റേഷൻ
পাৰমাণৱিক ঘড়ী,ആറ്റോമിക് ക്ലോക്ക്
পাৰমাণৱিক সংঘৰ্ষ,ആണവ കൂട്ടിയിടി
পাৰমাণৱিক বিন্যাস,ആറ്റോമിക് കോൺഫിഗറേഷൻ
পাৰমাণৱিক ধ্ৰুৱক,ആറ്റോമിക് സ്ഥിരാങ്കം
পাৰমাণৱিক স্থানাংক,ആറ്റോമിക് കോർഡിനേറ്റുകൾ
নিউক্লিয়াৰ কোৰ,ന്യൂക്ലിയർ കോർ
পাৰমাণৱিক বক্ৰ,ആറ്റോമിക് വക്രം
পাৰমাণৱিক বিভাজন,ആണവ വിഘടനം
পাৰমাণৱিক ডমেইন,ആറ്റോമിക് ഡൊമെയ്ൻ
পাৰমাণৱিক শক্তি,ന്യൂക്ലിയർ എനർജി
পাৰমাণৱিক শক্তিৰ স্তৰ,ആറ്റോമിക് ഊർജ്ജ നില
পাৰমাণৱিক উত্তেজনা কাৰ্য্য,ആറ്റോമിക് എക്സിറ്റേഷൻ ഫംഗ്ഷൻ
পাৰমাণৱিক ক্ষেত্ৰ,ന്യൂക്ലിയർ ഫീൽഡ്
পাৰমাণৱিক প্ৰতিসৰণ,ആറ്റോമിക് ഫ്ലൂറസെൻസ്
পাৰমাণৱিক গঠন কাৰক,ആറ്റോമിക് ഘടന ഘടകം
পাৰমাণৱিক কম্পাঙ্ক,ആറ്റോമിക് ഫ്രീക്വൻസി
পাৰমাণৱিক তাপ,ആണവ ചൂട്
পাৰমাণৱিক বিভৱ তাপ,ആറ്റോമിക പൊട്ടൻഷ്യൽ ചൂട്
পাৰমাণৱিক হাইড্ৰজেন,ആറ്റോമിക് ഹൈഡ്രജൻ
পাৰমাণৱিক হাইড্ৰজেন মেজাৰ,ആറ്റോമിക് ഹൈഡ്രജൻ മേസർ
পাৰমাণৱিক অনুমান,ആറ്റോമിക് സിദ്ധാന്തം
পাৰমাণৱিক ছাই,ആറ്റോമിക് ചാരം
পাৰমাণৱিক শক্তিৰ স্তৰ,ആറ്റോമിക് ഊർജ്ജ നില
পাৰমাণৱিক ৰেখাৰ শক্তি,ആറ്റോമിക് ലൈൻ ശക്തി
পাৰমাণৱিক ভৰ,ആണവ പിണ്ഡം
পাৰমাণৱিক ভৰ ৰূপান্তৰ বহুগুণক,ആറ്റോമിക് മാസ് കൺവേർഷൻ മൾട്ടിപ്ലയർ
পাৰমাণৱিক ভৰ একক,ആറ്റോമിക് മാസ് യൂണിറ്റ്
"পাৰমাণৱিক আৰ্হি, পাৰমাণৱিক আৰ্হি","ആറ്റോമിക് മോഡൽ, ആറ്റോമിക് മോഡൽ"
পাৰমাণৱিক অণু,ആറ്റോമിക് തന്മാത്ര
পাৰমাণৱিক মুহূৰ্ত,ആറ്റോമിക് നിമിഷം
নিউক্লিয়াছ নিউক্লিয়াছ,ന്യൂക്ലിയർ ന്യൂക്ലിയസ്
পাৰমাণৱিক সংখ্যা,ആറ്റോമിക നമ്പർ
পাৰমাণৱিক কক্ষ,ആറ്റോമിക് ചേമ്പർ
পাৰমাণৱিক-কক্ষপথ,ആറ്റോമിക്-ഓർബിറ്റൽ
পাৰমাণৱিক অক্সিজেন,ആറ്റോമിക് ഓക്സിജൻ
পাৰমাণৱিক প্ৰাচল,ആറ്റോമിക് പാരാമീറ്റർ
পাৰমাণৱিক পদাৰ্থ বিজ্ঞান,ന്യൂക്ലിയർ ഫിസിക്സ്
"নিউক্লিয়াৰ-পাইল, নিউক্লিয়াৰ ৰিয়েক্টৰ","ന്യൂക്ലിയർ-പൈൽ, ന്യൂക്ലിയർ റിയാക്ടർ"
পাৰমাণৱিক সমতল,ആറ്റോമിക് വിമാനം
পাৰমাণৱিক শক্তি,ആണവ ശക്തി
পাৰমাণৱিক ব্যাসাৰ্ধ,ആറ്റോമിക് ആരം
পাৰমাণৱিক অনুপাত,ആറ്റോമിക് അനുപാതം
"নিউক্লিয়াৰ ৰিয়েক্টৰ, নিউক্লিয়াৰ পাইল","ന്യൂക്ലിയർ റിയാക്ടർ, ന്യൂക്ലിയർ പൈൽ"
পাৰমাণৱিক বিবৰ্তন,ആറ്റോമിക് അപവർത്തനം
পাৰমাণৱিক ৰকেট,ആണവ റോക്കറ്റ്
পাৰমাণৱিক বিকিৰণ কাৰক,ആറ്റോമിക് സ്കാറ്ററിംഗ് ഘടകം
পাৰমাণৱিক জাতি,ആണവ റേസ്
পাৰমাণৱিক বৰ্ণালী,ആണവ സ്പെക്ട്രം
পাৰমাণৱিক স্থিতিশীলতা,ആണവ സ്ഥിരത
পাৰমাণৱিক অৱস্থা,ആറ്റോമിക് അവസ്ഥ
পাৰমাণৱিক প্ৰতিৰোধ,ആണവ പ്രതിരോധം
পাৰমাণৱিক গঠন,ആറ്റോമിക് ഘടന
পাৰমাণৱিক গঠন কাৰক,ആറ്റോമിക് ഘടന ഘടകം
গ্ৰাম নিউক্লিয়াৰ চুম্বকীয় প্ৰৱণতা,ഗ്രാം ന്യൂക്ലിയർ കാന്തിക പ്രവണത
পাৰমাণৱিক নামকৰণ চিহ্ন,ആറ്റോമിക് പദവി ചിഹ്നം
পাৰমাণৱিক তত্ত্ব,ആറ്റോമിക് സിദ്ധാന്തം
পাৰমাণৱিক হাইড্ৰজেন টৰ্চ,ആറ്റോമിക് ഹൈഡ്രജൻ ടോർച്ച്
পাৰমাণৱিক একক,ആറ്റോമിക് യൂണിറ്റ്
পাৰমাণৱিক কম্পন,ആറ്റോമിക് വൈബ്രേഷൻ
পাৰমাণৱিক আয়তন,ആറ്റോമിക് വോള്യം
পাৰমাণৱিক আৱৰ্জনা,ആണവ അവശിഷ്ടം
পাৰমাণৱিক অস্ত্ৰ,ആണവായുധങ്ങൾ
