Malayalam,Tamil
പ്രവചിക്കുക,முன்னறிவிப்பு
കാട്,காடு
വിരാമം,ஃபேஸ்டேஷன்
വഴുതിവീഴുന്ന,ஃப்ராண்ட்
ഫ്രോസ്റ്റുകൾ പ്രതിരോധം,உறைபனி எதிர்ப்பு
ശൈതം,பனி
ഫ്രീസുചെയ്ത (പഴവും പച്ചക്കറിയും),உறைந்த (பழம் & காய்கறி)
ഉന്മേഷം,Pructification
പഴൻ ഇടിവ്,பழ வீழ்ச்சி
ഫ്രൂട്ട് സെറ്റ് (ഫ്രൂട്ട് ക്രമീകരണം),பழம்-தொகுப்பு (பழ அமைப்பு)
ഉപക്കുറി,உமிழ்வு
കുമിൾനാശിനി,பூஞ்சைக் கொல்லி
തന്ത്രശാലിയായ,பூஞ்சை
കുമിള്സസം,பூஞ்சை
ചാടോ,ஃபுரோ
സംയോജന,இணைவு
ഫസ്,குழப்பம்
അവ്യക്തമായ,தெளிவில்லாமல்
"പെരുംജീരകം, ആശംസകൾ","பெருஞ்சீரகம், சோம்பு"
ഉലുവ,வெந்தயம்
അത്തിപ്പഴം,படம்
ഫിംഗർ മില്ലറ്റ്,விரல் தினை
തീ ഫാർമിക് ബുഷ്,தீ-துடிப்பு புஷ்
വനത്തിന്റെ തീജ്വാല,காடுகளின் சுடர்
ഫ്രഞ്ച് ബീൻ,பிரஞ்சு பீன்
ചെള്ള്,பிளே
കുറുക്കന്,நரி
ഫലം ഈച്ച,பழ ஈ
പിത്തനം (ഹോർട്ട്),பித்தப்பை (ஹார்ட்)
ഗെയിമമായ,கேமட்
തോട്ടം,தோட்டம்
ഗേജ് (വെള്ളം),அளவை (நீர்)
ജീൻ ബാങ്ക്,மரபணு வங்கி
ജീൻ ടാഗിംഗ്,மரபணு குறிச்சொல்
ജീരോളജി,மரபணு
ജനിതക മാപ്പ്,மரபணு வரைபடம்
ജനിതഭാസങ്ങൾ,மரபியல்
ജീനിഹമായ,மரபணு
ജെനോമിക് ലൈബ്രറി,மரபணு நூலகம்
ജനീകാസ്,மரபணு
ജനിതനായ,மரபணு வகை
ജനിതനായ,மரபணு வகை
ജീസ്,வகை
ജീസ്,வகை
ബീജം,கிருமி
ഗർമ്മിയാകാവസ്ഥ,கிருமி கொல்லி
മുളച്ച്,முளைப்பு
ജെർംപ്ലാസം,ஜெர்ம்ப்ளாஸ்
ഗിബ്ബെരെല്ലിക് ആസിഡ്,கிபெரெல்லிக் அமிலம்
ജിന്നിംഗ്,ஜின்னிங்
ഭയം,பளபளப்பு
കുഴഞ്ഞ,குளுட்டினஸ்
ഗ്ലൈക്കോളിസിസ്,கிளைகோலிசிஸ்
ഗ്നസ്,கெய்ஸ்
സുവർണ്ണ വിപ്ലവം,தங்க புரட்சி
ഗ്രേഡിംഗ്,தரப்படுத்தல்
ഒട്ടിച്ച പ്ലാന്റ്,ஒட்டுதல் ஆலை
ഗ്രാഫ്റ്റ്-പൊരുത്തപ്പെടുന്നില്ല,ஒட்டு-இணக்கமானது
ഗ്രന്ന,கிரன்னா
കൃതം,குருணையாக்கம்
പച്ച വളം,பச்சை உரம்
ഹരിത വിപ്ലവം,பசுமை புரட்சி
വളർച്ചയും വികസനവും,வளர்ச்சி மற்றும் வளர்ச்சி
ഗംമോസിസ്,கம்மோசிஸ்
ഗൈനോഡിയോസിയസ്,கினோடியோசியஸ்
പിത്തസഞ്ചി,கால் நட்டு
വെളുത്തുള്ളി,பூண்டு
ഗെർബെറ,ஜெர்பெரா
ഗെർക്ക്,கெர்கின்
ഇഞ്ചിര്,இஞ்சி
ഗ്ലാഡിയോലസ്,கிளாடியோலஸ்
ആട് കള (ഏജററ്റം),ஆடு களை (ஏஜெரட்டம்)
ചെറുമധുരനാരങ്ങ,திராட்சைப்பழம்
മുന്തിരി,திராட்சை
ചെറുപയർ,பச்சை கிராம்
ഗ്രാമവകാശ,க்ரூவியா
നിലക്കടല,நிலக்கடலை
പേര,கொய்யா
ഗ്വിനിയ പുല്ല്,கினியா புல்
പിത്തസഞ്ചി,பித்தப்பை மிட்ஜ்
പുല്ല് ഹോപ്പർ,புல் ஹாப்பர்
ഗുണ്ടി ബഗ്,குந்தி பிழை
ശീലം,பழக்கம்
ആഹാനം,ஆலங்கட்டி
ഹെയിവിവിച്ച്,ஹேரிவெட்ச்
ഹാലോഫൈറ്റ്,ஹாலோபைட்
ഹാരോ,ஹாரோ
വിളവെടുപ്പ് സൂചിക,அறுவடை அட்டவணை
വിളവ്,அறுவடை
വിളവെടുപ്പ്,அறுவடை
കിളിവാതില്,ஹட்ச்
വയ്ക്കോല്,வைக்கோல்
ഭേഹം,ஹேலேஜ்
ആഞ്ഞടിക്കല്,வைக்கோல்
മൂടല്മഞ്ഞ്,மூடுபனி
മഞ്ഞ്മൂടിയ,மங்கலான
തല (അഗ്രോ),தலை (வேளாண்)
തല (ചാനലിന്റെ),தலை (சேனலின்)
തിരികെ തലക്കെട്ട്,பின்னோக்கி செல்வது
കുറ്റിച്ചെടി,ஹெட்ஜ்
ഹെഡ്ജിംഗ്,ஹெட்ஜிங்
ഹെലിക്സ്,ஹெலிக்ஸ்
ഹെമറ്റൈറ്റ്,ஹெமாடைட்
സസം,மூலிகை
ഹെരിബറിയം,ஹெர்பேரியம்
കളനാശിനി,களைக்கொல்லி
വംശപാരന്വരം,பரம்பரை
പാരപാനം,ஹெர்டிலேஷன்
ഹെർമാഫ്രോഡൈറ്റ്,ஹெர்மாஃப்ரோடைட்
ഹെട്രോക്രോമാറ്റിക്,ஹீட்டோரோக்ரோமாடிக்
ഹെറ്ററേഷൻലൈസേഷൻ,ஹீட்டோரோஃபெர்டைமயமாக்கல்
അറ്റത്തേക്കും,ஹீட்டோரோசிஸ்
ഹെറ്ററോസോം,ஹீட்டோரோசோம்
ഹെറോട്രോഫ്,ஹீட்டோரோட்ஃப்
ഹെക്സാപ്ലോയിഡ്,ஹெக்ஸாபிளாய்டு
ഹൈബർനേറ്റ്,ஹைபர்னேட்
ഉയർന്ന സാന്ദ്രത നടീൽ,அதிக அடர்த்தி நடவு
ഹിൽ (അരി),மலை (அரிசி)
ഹിസ്റ്റോഗ്രാം,ஹிஸ்டோகிராம்
ഹൈക്ക് ഹോർട്ടികൾച്ചർ,ஹிட்டெக் தோட்டக்கலை
കൂട്,ஹைவ்
ഹോയിംഗ്,HOEING
പിടിക്കുക,வைத்திருத்தல்
ഹോം ഫാം,வீட்டு பண்ணை
ഹോമോസ്റ്റാസിസ്,ஹோமியோஸ்டாஸிஸ்
ഹോംസ്റ്റേഡ്,ஹோம்ஸ்டெட்
ഏകതാന,ஒருமைப்பாடு
ഏകതാനമായ,ஒரே மாதிரியான
ഹോമോനോഗസ്,ஹோமோலாஜஸ்
ഹോമോസിഗോട്ട്,ஹோமோசைகோட்
ഹോപ്പർ,ஹாப்பர்
ചക്രവാളം,அடிவானம்
ഹോർട്ടികൾച്ചറൽ വിളകൾ,தோட்டக்கலை பயிர்கள்
ഹോർട്ടികൾച്ചർ,தோட்டக்கலை
ഹോർട്ടി-സിൽവി ഇടയശ്ത്ഠിംഗ്,ஹார்டி-சில்வி ஆயர் விவசாயம்
ആതിഥേയന്,தொகுப்பாளர்
ചൂടുവെള്ള ചികിത്സ,சூடான நீர் சுத்திகரிப்பு
തൊണ്ട്,ஹல்
ഈർപ്പം,ஈரப்பதம்
ഹ്യൂമസ്,இயற்கையானது
തൊലി,உமி
തൊലി,ஹஸ்கர்
ഹസ്കിംഗ്,உமி
ഹൈബ്രിഡ്,கலப்பின
ജലവൈദമാക്കല്,கலப்பினமாக்கல்
ജലാംശം,நீரேற்றம்
ജലവൈകരണം,நீர்நிலை
ജലവിശ്ലേഷണം,நீராற்பகுப்பு
ഹൈഡ്രെയിൻ,ஹைட்ரோமீட்டர்
ഹൈഡ്രോഫിലസ്,ஹைட்ரோபிலஸ்
ഹൈഡ്രോപോണിക്സ്,ஹைட்ரோபோனிக்ஸ்
ഹൈഡ്രോഫിയർ,ஹைட்ரோஸ்பியர்
ഹൈഡ്രോസ്കോപ്പിറ്റി,ஹைட்ரோஸ்கோபாரிட்டி
ഹൈപ്പർപാരാസറ്റ്,ஹைபராசைட்
ഹൈപ്പർപ്ലാസിയ,ஹைப்பர் பிளேசியா
എസ്യ്പ്പ്,ஹைபா
ഹൈപ്പോകോട്ടൈൽ,ஹைபோகோடைல்
അനുമാനസം,கருதுகோள்
ഹിസ്റ്റെറിസിസ് (വെള്ളം),கருப்பை ஒடுக்கி
ഹാസൽ നട്ട്,ஹேசல் நட்டு
ചെതാവ്,சணல்
ഹെൻബെയ്ൻ,ஹென்பேன்
ഹെന്ന,மருதாணி
ചെമ്പരുത്തി,ஒளி வண்ண மலர்கள் கொண்ட ஒரு செடி
ചാട്ടം,ஹாப்
കുതിര ഗ്രാം,குதிரை கிராம்
കുതിര-കണ്ണ്-ബീൻ,குதிரை-கண்-பீன்
തേനീച്ച,தேனீ
ഹോപ്പർ,ஹாப்பர்
ഹോർട്ടികൾച്ചറിസ്റ്റ്,தோட்டக்கலை நிபுணர்
ജലശാസ്ത്രജ്ഞൻ,நீர்நிலை நிபுணர்
സിറ്റു ഒട്ടിക്കൽ,சிட்டு ஒட்டுதலில்
വിട്രോയിൽ,ஆய்வுக்கூட சோதனை முறையில்
വിവോയിൽ,உயிருள்ள
വിവേചനരഹിതമായ,கண்மூடித்தனமான
പുഴു,பூச்சி
പ്രാണികളുടെ കീടങ്ങൾ,பூச்சி பூச்சி
കീസദമായ,பூச்சி
കീടനാശിനി,பூச்சிக்கொல்லி
കീടനാശിനി,பூச்சிக்கொல்லி
ധിക്കാരി,இன்சோலேஷன்
പുള്ളിപ്പുഴ,கரையாத
ഇൻസ്റ്റാർ (പ്രാണികൾ),இன்ஸ்டார் (பூச்சி)
സുഖാനുസൃതം,இன்சுலேட்டர்
സംയോജിത രോഗ പരിപാലനം,ஒருங்கிணைந்த நோய் மேலாண்மை
സംയോജിത പോഷക മാനേജുമെന്റ്,ஒருங்கிணைந்த ஊட்டச்சத்து மேலாண்மை
സംയോജിത കീടങ്ങളെ പരിപാലനം,ஒருங்கிணைந்த பூச்சி மேலாண்மை
തീവ്രവാദം,தீவிரம்
തീവമായ,தீவிர
ആലോചിക്കുക,இடைக்கால
ഇന്റർ ദുഷ്പീകരണം (ഇന്റർ കൾട്ട്),இடைக்கணிப்பு (இடைக்கால)
പലിശ,ஆர்வம்
ഇന്റനോഡ്,இன்டர்னோட்
ഇന്റർഫേസ് (സെൽ ഡിവിഷൻ),இடைமுகம் (செல் பிரிவு)
ഇന്റർപോളേഷൻ,இடைக்கணிப்பு
ഇന്റർ-അണുവിമുക്തമാണ്,இடை-மாடி
സാധനങ്ങൾ,சரக்கு
വിപരീതം,தலைகீழ்
ഇവന്റോക്രെ,ஈடுபாடு
യൻകിട,அயன்
വികിരണം,கதிர்வீச்சு
ജലസേചനം,நீர்ப்பாசனம்
ഐഎസ്ഒ അല്ലെലുകൾ,ஐசோ அல்லீல்கள்
ഐഎസ്ഒ ഉൽപ്പന്ന വക്രത,ஐஎஸ்ஓ தயாரிப்பு வளைவு
ഐസോബാർ,ஐசோபார்
ഇസോഗമി,ஐசோகாமி
ഒറ്റപ്പെടൽ ദൂരം,தனிமைப்படுத்தும் தூரம்
ഐസോപ്ലോയിഡ്,ஐசோப்ளாய்டு
ഐസ്കോംകാന്റ്,ஐசோகண்ட்
ഐസോടോപ്പ്,ஐசோடோப்
ഇന്ത്യൻ ബിർച്ച്,இந்திய பிர்ச்
ഇന്ത്യൻ നീല പൈൻ,இந்திய நீல பைன்
ഇന്ത്യൻ ചെറി,இந்திய செர்ரி
ഇന്ത്യൻ ജുനൈപ്പർ,இந்திய ஜூனிபர்
ഇന്ത്യൻ കിനോ മരം,இந்திய கினோ மரம்
ഇന്ത്യൻ ലായറൽ ട്രീ,இந்திய லாரல் மரம்
ഇന്ത്യൻ ഭ്രാന്തൻ,இந்திய மேட்
ഇന്ത്യൻ മാഡ്ലർ,இந்திய மேட்லர்
ഇന്ത്യൻ പോഡോ ഫൈലം,இந்திய போடோ பைலம்
ഇൻഡിഗോ,இண்டிகோ
ഇറ്റാലിയൻ മില്ലറ്റ്,இத்தாலிய தினை
ആനക്കൊമ്പ് വൃക്ഷം,தந்தம் மரம்
ഐവി പൊറോട്ട / ലിറ്റിൽ പൊറോട്ട,ஐவி சுரைக்காய்/சிறிய சுண்டைக்காய்
മന്ദബുദ്ധി,வெல்லம்
ജാപോണിക്ക അരി,ஜபோனிகா அரிசி
ജാസിദ്,ஜாசிட்
ജാവാനിക്ക അരി,ஜவானிகா ரைஸ்
ജെല്ലിംഗ്,கூச்சலிடுதல்
Jum കൃഷി,ஜம் சாகுபடி
ചാടുന്ന ജീൻ,ஜம்பிங் மரபணு
ജങ്ക് ഡിഎൻഎ,குப்பை டி.என்.ஏ
ജുവനൈൽ ഘട്ടം,சிறார் கட்டம்
ജസറന്ദ,ஜகரந்தா
ചക്ക,ஜாக்ஃப்ரூட்
മുൻ,ஜமுன்
ജാസ്മിൻ,மல்லிகை
ജട്ടി ഖട്ടി,ஜட்டி கட்டி
ജാട്ട്രോഫ,ஜட்ரோஃபா
ചണം,சணல்
ജാസിഡുകൾ,ஜாசிட்ஸ்
കയോലിൻ,கயோலின்
Koolianite,கயோலினைட்
Koolianite,கயோலினைட்
കര്യൻചേരിമ,கரியென்சிமா
കരോഡെസ്മ,Karyodesma
കാരിയോബാമി,கரியோகாமி
കാറിഗ്രാം (IDiOGRAM),கரியோகிராம் (இடைஜியோகிராம்)
കാരിയോകിനിസ്,காரியோகினேசிஸ்
കരിയോളജി,கரியாலஜி
കരോലിസിസ്,காரியோலிசிஸ்
കറിയോൺ,காரியோன்
കാരിരിയോടൈ,காரியோடைப்
കെൽപ് (ആൽഗ),கெல்ப் (ஆல்கா)
കെൽവിൻ സൈക്കിൾ,கெல்வின் சுழற்சி
കെരാറ്റിൻ,கெராடின்
കേർണൽ,கர்னல்
ഖൈറ രോഗം,கைரா நோய்
ഖാരിഫ്,கரிப்
കളിയാക്കാനുള്ള,விளையாடினேன்
കിടോചോർ,கினெடோகோர்
അടുക്കളത്തോട്ടം,சமையலறை தோட்டம்
ക്ലീൻഫിൽട്ടർ സിൻഡ്രോം,க்ளீன்ஃபில்டர் நோய்க்குறி
KLENOV ശകലം,க்ளெனோ துண்டு
നോട്ടിയ,முடிச்சு
കൊച്ചിന്റെ പേര്,கோச்சின் போஸ்டுலேட்
കോപ്പേഴ്സ് ക്ലാസിഫിക്കേഷൻ (കാലാവസ്ഥ),கோபனின் வகைப்பாடு (காலநிலை)
ക്രെസ് സൈക്കിൾ,கிரெப்ஸ் சுழற்சி
കുട്ടി,கர்டோசிஸ்
കെവികെ (കൃഷി വിജ്ഞൻ കേന്ദ്ര),கே.வி.கே (கிருஷி விஜியன் கேந்திரா)
കടാം,கதம்
കലെ,காலே
കന്മാർ പുല്ല്,கன்ஸ் புல்
കരുണാന്ത,கரோண்டா
"കിഡ്നി ബീൻ, രാജ്മ","சிறுநீரக பீன், ராஜ்மா"
Kiwifriuut,கிவிஃப்ரியட்
നോൾ ഖോൾ,KNOL கோல்
കോടംമ്പുലി,கோடம்புலி
കൊഡോ മില്ലറ്റ്,கோடோ தினை
കോകം വെണ്ണ ട്രീ (മംഗോസ്റ്റിൻ),கோகம் வெண்ணெய் மரம் (மங்கோஸ்டீன்)
ഖപ്പുര വണ്ട്,கப்ரா வண்டு
L.D.50 (മാരകമായ ഡോസ് 50),L.D.50 (மரணம் டோஸ் 50)
ലംബമായി,தரையிறக்க ஆய்வகம்
മൗലിപ്പ്,லேபிள்
തൊഴിലാളി,தொழிலாளர்
ലാക് ഓപ്പറൺ മോഡൽ,லாக் ஓபரான் மாதிரி
മുലയൂട്ടൽ,பாலூட்டுதல்
ലാക്ടാനെനിക് ഹോർമോൺ (പ്രോലാക്റ്റിൻ),லாக்டோஜெனிக் ஹார்மோன் (புரோலாக்டின்)
ലാക്ടോസ്,லாக்டோஸ்
ലഗ്ഗുചെയ്യുന്ന സ്ട്രോണ്ട്,பின்தங்கிய இழை
ലാംഡ ക്ലോണിംഗ് വെക്റ്റർ,லாம்ப்டா குளோனிங் திசையன்
ലാമർ എയർ ഫ്ലോ,லேமினார் காற்று ஓட்டம்
ലാമ്പ് ബ്രഷ് ക്രോമസോം,விளக்கு தூரிகை குரோமோசோம்
നിലം,நில
ലാൻഡ് ക്യാപിറ്റബിലിറ്റി വർഗ്ഗീകരണം,நில திறன் வகைப்பாடு
ലാൻഡ് ക്യാപിറ്റബിലിറ്റി മാപ്പ്,நில திறன் வரைபடம்
ഭൂമി അപകടം,நில சீரழிவு
ഭൂമി തുല്യമായ അനുപാതം,நில சமமான விகிதம்
ഭൂമി നില,நில சமநிலை
ഭൂമി വീണ്ടെടുക്കൽ,நில மீட்பு
ലാൻഡ്സ്കേപ്പിംഗ്,இயற்கையை ரசித்தல்
ലാൻഡ് അനുയോജ്യത,நில பொருந்தக்கூடிய தன்மை
ഭൂവിനിയോഗ രീതി,நில பயன்பாட்டு முறை
ലങ്കാൻഹാൻ സെല്ലുകൾ,லாங்கர்ஹான்ஸ் செல்கள்
കാലഹരണപ്പെടൽ നിരക്ക്,குறைவு வீதம்
ലാർവ,லார்வா
ലേറ്റേഷന്,தாமதம்
ലെഡ് വ്യൂ,உள்ளுறை
ഒളിഞ്ഞിരിക്കുന്ന അണുബാധ,மறைந்திருக்கும் தொற்று
ലാറ്ററൽ,பக்கவாட்டு
ലാറ്ററൈറ്റ് മണ്ണ്,லேட்டரைட் மண்
ലാത്ക്സ്,லேடெக்ஸ்
നാതിരിവാദം,லாடிரிசம்
ലാറ്റിൻ സ്ക്വയർ ഡിസൈൻ (എൽഎസ്ഡി),லத்தீன் சதுர வடிவமைப்பு (எல்.எஸ்.டி)
ലാറ്റിസ്,நட்டு
കവർന പ്രയോജനത്തിന്റെ നിയമം,முக்கிய நன்மை சட்டம்
നിരന്തരമായ വരുമാനത്തിന്റെ നിയമം,நிலையான வருமானத்தின் சட்டம்
വരുമാനം കുറയ്ക്കുന്നതിനുള്ള നിയമം,வருவாயைக் குறைக்கும் சட்டம்
വർദ്ധനവ് വർദ്ധിപ്പിക്കാനുള്ള നിയമം,மீண்டும் அதிகரிக்கும் சட்டம்
പരിമിതപ്പെടുത്തുന്ന രീതി,கட்டுப்படுத்தும் காரணிகளின் சட்டம்
കുറഞ്ഞത് നിയമം,குறைந்தபட்ச சட்டம்
പകരക്കാരന്റെ നിയമം,மாற்று சட்டம்
വേരിയബിൾ അനുപാതങ്ങളുടെ നിയമം,மாறி விகிதாச்சாரத்தின் சட்டம்
അടുക്ക്,அடுக்கு
കെട്ടിടത്തിന്റെ പ്ളാന്,தளவமைப்பு
അയതലിക്കുക,லீகேட்
ലീച്ചിംഗ് കാര്യക്ഷമത,கசிவு திறன்
ലീച്ച് ആവശ്യകത,வெளியேறும் தேவை
മുൻനിര സ്ട്രാന്റ്,முன்னணி ஸ்ட்ராண்ட்
ഇല വിസ്തൃതി ദൈർഘ്യം,இலை பரப்பளவு காலம்
ഇല ഏരിയ സൂചിക,இலை பகுதி அட்டவணை
ഇല ഏരിയ അനുപാതം,இலை பரப்பளவு விகிதம்
ഇല ഖനിത്തൊഴിലാളി,இலை சுரங்கத் தொழிலாளர்
ഇല പരിശോധന,இலை சோதனை
ഇല,இலை
ലഘുലേഖ,துண்டுப்பிரசுரம்
പാട്ടം,குத்தகை
പയർവർഗ്ഗ,பருப்பு
ലീസ - (കുറഞ്ഞ energy ർജ്ജ ഇൻപുട്ട് സുസ്ഥിര കാർഷിക മേഖല),LEISA - (குறைந்த ஆற்றல் உள்ளீடு நிலையான விவசாயம்)
പന്നികം,Lenticel
ലെന്റോ കാപ്പിലറി പോയിന്റ്,லென்டோ கேபிலரி புள்ளி
ലെപ്റ്റോണിമ,லெப்டோனெமா
ലെപ്റ്റോസ്പിറോസിസ്,லெப்டோஸ்பிரோசிஸ்
ലെറോ-മോർഫിക്,லீரோ-மோர்பிக்
നിഖേഭം,புண்
മാരകമായ മ്യൂട്ടേഷൻ,மரணம் பிறழ்வு
ല്യൂക്കോപ്ലാസ്റ്റ്,லுகோபிளாஸ்ட்
ലെവൽ ടെറസ്,நிலை மொட்டை மாடி
ലെവൽക്കാരൻ (ലെവലിയർ),சமநிலையாளர் (லெவியர்)
(ഭൂമിയുടെ) ലെവലിംഗ്,சமன் செய்தல் (நிலத்தின்)
കള്ള കൃഷി,லே விவசாயம்
കുറഞ്ഞത് ലിബിഗിന്റെ നിയമം,லிபிக்கின் குறைந்தபட்ச சட்டம்
ഉപക്കുറിത,லிகேஷன்
നേരിയ നഷ്ടപരിഹാര പോയിന്റ്,ஒளி இழப்பீட்டு புள்ளி
ലൈറ്റ് സാച്ചുറേഷൻ തീവ്രത,ஒளி செறிவு தீவிரம்
ലൈറ്റ് ട്രാൻസ്മിഷൻ അനുപാതം,ஒளி பரிமாற்ற விகிதம்
നേരിയ കെണി,ஒளி பொறி
പരിമിതമാണ്,லிமிங்
പരിമിതപ്പെടുത്താതെ,வரம்பு
പരിമിതപ്പെടുത്തുന്ന ഘടകം,கட்டுப்படுத்தும் காரணி
ലിമോണൈറ്റ്,லிமோனைட்
നിര,வரி
ലീനിയർ പ്രതികരണം,நேரியல் பதில்
ലിങ്ക്,இணைப்பு
ലിങ്കേജ് ഗ്രൂപ്പ്,இணைப்புக் குழு
ലിങ്കറുകാരന്,இணைப்பான்
ലിന്റ് സൂചിക,லின்ட் இன்டெக்ஸ்
ലിന്ററുകൾ,லின்டர்ஸ்
ലിപിഡ്,கொழுமியம்
ലിപ്പോളിസിസ്,லிபோலிசிஸ்
ലിക്വിക്റ്റേഷൻ,கலைப்பு
തലക്കെട്ട്,லிஸ்டர்
തലക്കെട്ട്,லிஸ்டர்
ലിസ്റ്റിംഗ്,பட்டியல்
ലിത്തോസ്ഫിയർ,லித்தோஸ்பியர்
ലിറ്റർ,குப்பை
തത്സമയ പുതപങ്ങൾ,நேரடி தழைக்கூளம்
ലിവർവാർട്ട്,லிவர்வார்ட்
കന്നുകാലി,கால்நடைகள்
പ്രാദേശിക നിയന്ത്രണം,உள்ளூர் கட்டுப்பாடு
ലോക്കസ്,இடம்
വെട്ടുക,வெட்டுக்கிளி
താമസം (വിള താമസസ്ഥലം),தங்குமிடம் (பயிர் உறைவிடம்)
ലോഡിക്കുയേറ്റ്,லோடிகுல்
ലോയസ്സുള്ള,Lodess
ലോഗർട്ടിമിക് പരിവർത്തനം,மடக்கை மாற்றம்
ദീർഘനാളത്തിന്റെ ചെടി,நீண்ட - நாள் ஆலை
നീണ്ട തരംഗ വികിരണം,நீண்ட அலை கதிர்வீச்சு
ലൂപ്പ്,லூப்
ലോപ്പിംഗ്,லோப்பிங்
ചപ്പുചവറുകള്,மரம் வெட்டுதல்
ലക്സ്,லக்ஸ்
ആഡംബര ഉപഭോഗം (പോഷകരീതി),ஆடம்பர நுகர்வு (ஊட்டச்சத்து)
ആഡംബര ജീനുകൾ,சொகுசு மரபணுக்கள்
ലൈക്കോപീൻ,லைகோபீன்
ലിംഫ്,நிணநீர்
ലിസിമീറ്റർ,லைசிமீட்டர்
സെല്ലിന്റെ ലിസിസ്,கலத்தின் லிசிஸ்
ലിസോഗനി,லைசோஜெனி
ലിസോസോം,லைசோசோம்
ലൈസോസിം,லைசோசைம்
ലാക് ട്രീ,லாக் மரம்
ലാക്കി,லாக்
"ലേഡിയുടെ വിരൽ, ഒക്ര","லேடிஸ் விரல், ஓக்ரா"
ഭൂമി കൽപ്ട്രോപ്പുകൾ,லேண்ட் கால்ட்ரோப்ஸ்
ലാന്താന,லந்தானா
ലതിറിൽ,லாதிரஸ்
വെളുത്തുള്ളി,லீக்
നാരങ്ങ പുല്ല്,எலுமிச்சை புல்
നാരങ്ങ,எலுமிச்சை
പന്തു,பயறு
താഴ്ന്ന,லெக்வோர்ஸ்
ലെറ്റസ്,கீரை
താമസം,லில்லி
നാരങ്ങ,சுண்ணாம்பு
യന്തമായി,ஆளி விதை
Litki,லிச்சி
ചെറിയ മില്ലറ്റ്,சிறிய தினை
നീളമുള്ള തണ്ണിമത്തൻ,நீண்ட முலாம்பழம்
നീളമുള്ള കുരുമുളക്,நீண்ட மிளகு
ലോക്വാട്ട്,லோகாட்
താമര,தாமரை
മങ്ങിയത്,லுர்சர்ன்
ലാക്കി പ്രാണികൾ,லாக் பூச்சி
ലേഡി പക്ഷി വണ്ട്,லேடி பேர்ட் வண்டு
ഇല ഖനിത്തൊഴിലാളി,இலை சுரங்கத் தொழிலாளர்
ഇല റോളർ,இலை ரோலர்
ഇല വെബ്ബർ,இலை வெபர்
വെട്ടുക,வெட்டுக்கிளி
മാക്രോ പരിണാമം,மைக்ரோ பரிணாமம்
മാക്രോക്ലൈമേറ്റ്,மேக்ரோக்ளைமேட்
മാക്രോമോലോൾകൾ,மேக்ரோமிகுலூல்
മാക്രോമുട്ടേഷൻ,மேக்ரோனேஷன்
മാക്രോണിറ്ററി,மேக்ரோனூட்ரியண்ட்
മാക്രോപോളർ,மேக்ரோபோர்கள்
പുഴു,மாகோட்
മഗ്മ,மாக்மா
മഗ്ത്രിയ,மெக்னீசியா
മഗ്നീഷ്യം,வெளிமம்
കാന്തികശരീരം,காந்த அசை
തീവ്രത,அளவு
മഹുവ കേക്ക്,மஹுவா கேக்
പരിപാലകൻ,பராமரிப்பாளர் வரி
പരിപാലനം,பராமரிப்பு
ചോളം ഷെല്ലർ,மக்காச்சோளம் ஷெல்லர்
ആൺകുല്യം,ஆண் மலட்டு
വൈകല്യങ്ങള്,செயலிழப்பு
മലിതം,வீரியம்
പോഷകാഹാരക്കുറവ്,ஊட்டச்சத்து குறைபாடு
ദുരുപയോഗം,முறைகேடு
മാലിംഗ്,மால்டிங்
പുൽത്തൊട്ടി,மேலாளர்
കണ്ടൽക്കാരൻ,சதுப்புநிலங்கள்
ഗാനംമീറ്റര്,மனோமீட்டர்
ഗാനംമീറ്റര്,மனோமீட்டர்
മാന്തിസ (ലോഗരിതം),மன்டிசா (மடக்கை)
വളം,உரம்
വളം,உரமாக்குதல்
അരികിലുള്ള,ஓரளவு
നാമമാത്രമായ ചിലവ്,விளிம்பு செலவு
നാമമാത്ര ഭൂമി,விளிம்பு நிலம்
നാമമാത്ര ഉൽപ്പന്നം,விளிம்பு தயாரிப்பு
നാമമാത്രമായ തിരിച്ചുവരവ്,விளிம்பு வருவாய்
സമുധായം,மரைன்
മാർക്കർ (ജനിതക),குறிப்பாக்கி (மரபணு)
ചന്ത,சந்தை
വിപണനീയമായ,சந்தைப்படுத்தக்கூடியது
വിപണന മിച്ചം,சந்தைப்படுத்தக்கூடிய உபரி
മാർക്കറ്റുചെയ്ത മിച്ചം,சந்தைப்படுத்தப்பட்ட உபரி
മാർക്കറ്റിംഗ്,சந்தைப்படுத்தல்
ചതുപ്പുനിലം,சதுப்பு நிலம்
കൂട്ട ഒഴുക്ക്,வெகுஜன ஓட்டம்
മാസ് തിരഞ്ഞെടുക്കൽ,வெகுஜன தேர்வு
മാസ്-സ്പെക്ട്രോമീറ്റർ,வெகுஜன-ஸ்பெக்ட்ரோமீட்டர்
കപ്പല്പായ്മരം,மாஸ்ட்
മാതൃ അനന്തരാവകാശം,தாய்வழி பரம்பரை
ഇണചേരൽ,இனச்சேர்க்கை
ട്രിക് സാധ്യത,மெட்ரிக் ஆற்றல்
പമേയൽ,முதிர்வு
മെച്യൂരിറ്റി (വിള),முதிர்ச்சி (பயிர்)
ലഭ്യമായ പരമാവധി വെള്ളം,கிடைக்கும் அதிகபட்ச நீர்
പരമാവധി ക്രോപ്പിംഗ്,அதிகபட்ச பயிர்
