Marathi,Hindi
फ्रीलान्स सैनिक,() शस्त्रोपजीवी सैनिक
फ्रीलान्स सैनिक,(2) स्वच्छंद सैनिक
फ्रीमॅन,() स्वाधीन नागरिक
फ्रीमॅन,(2) पर्ण नागरिक
मोफत पास,दस्तक
फ्रेंच क्रांती,फ्रांसीसी क्रांति
तपस्वी,भिक्षु
फ्रियाशियन भाडोत्री,फ्रिजी भृतक सैनिक
सीमावर्ती माणूस,सीमांतवासी व्यक्ति
गॅलिओन,"दीर्घ नौपोत, दीर्घ नौका"
गॅलिकन (=गॅलिकनिस्ट),"फ्राँसीसी, गॉलीय व्यक्ति"
गॅलिकनिझम,गैलीयवाद
गॅरिसन,"दुर्ग सेना, गैरिसन"
गॉल,गॉल
गॉन्टलेट,"() लौह हस्तक, धातु का दस्ताना"
गॉन्टलेट,(2) हस्त-कवच
गॅझेबो,() सावन-भादों
गॅझेबो,(2) धारागृह
गॅझेबो,(3) झरोखा
वंशावळीचा इतिहास,वंशावली-इतिहास
वंशावळी रेकॉर्ड,"वंशावली-इतिहास, वंशावली अभिलेख"
वंशावळी सारणी,"वंशसारणी, वंशावली"
वंशावळीचे झाड,वंश-वृक्ष
वंशावळी,"वंशावली, वंश-वृक्ष"
वंशावळी,2. वंशिकी
पिढी,पीढ़ी
नरसंहार,"जन-संहार, जाति-संहार"
परराष्ट्रीय,() सामान्य जन
परराष्ट्रीय,(2) गैर यहूदी
परराष्ट्रीय,(3) ईसाई
परराष्ट्रीय,(4) मूर्त‍ि पूजक
वस्ती,"() घेटो, यहूदी बस्ती"
वस्ती,(2) पृथक बस्ती
गिबेट,"टिकटी, फाँसी का तख्ता"
गिल्ड (=गिल्ड),श्रेणी
ग्लॅडिएटर,"खड्गमल्ल, असिक्रीड़क"
गौरवशाली क्रांती,गौरवमय क्रांति
गोल्डन हॉर्डे,तातारी महासंघ
महाआघाडी,"यूरोपीय सहबंध, यूरोपीय संश्रय"
ग्रँडी,अमीर
ग्रँड सिग्नर,() तुर्की का सुल्तान
ग्रँड सिग्नर,(2) महासामंत
महान गृहयुद्ध,महा गृहयुद्ध
महान प्रस्थान (बुद्धाचे),(महात्मा बुद्ध का) महाभिनिष्क्रमण
ग्रेटर इंडिया,बृहत्तर भारत
ग्रेट हेलास,बृहत यूनान
ग्रेट होर्डे,ग्रेट होर्ड
महान त्याग (=महान प्रस्थान),महाभिनिष्क्रमण
ग्रेट सील,"राज-मुद्रा, राजा की मुहर"
ग्रेट ट्रॅक,महाप्रवासन
उत्तम वाहन,महायान
चीनची महान भिंत,"चीन की महाप्राचीर, चीन की विशाल दीवार"
ग्रीव्ह,"पिंडलीत्राण, पिंडलीकवच"
गार्ड-चेंबर,() रक्षक कक्ष
गार्ड-चेंबर,(2) रक्षक चौकी
गार्ड-चेंबर,(3) अस्थायी कारावास
गुप्ता,गुप्त वंश
हॅगिओग्राफी,() संत चरित संग्रह
हॅगिओग्राफी,(2) संत चरित लेखन
हॅगिओलॉजी,() संत चरित
हॅगिओलॉजी,(2) संत साहित्य
खाजगी प्रेक्षकांचा हॉल,दीवाने ख़ास
सार्वजनिक प्रेक्षकांचा हॉल,"दीवाने आम, आम दरबार"
हॅचमेंट,"शस्त्रांकित पट्टिका, कुल-चिह्नाँकित पट्टिका"
हिथन,() अवधर्मी
हिथन,"(2) क़ाफिर, बुतपरस्त"
हिथिनिझम,देव-पूजा
हेगिरा (हेजेरा),हिज़र
हेलेनिझम,यूनानी संस्कृति
हेलोट,"भूमिदास, दास"
हेरलड्री,कुल-चिह्रांकन कला
वारसा,विरासत
चित्रलिपी रेखीय वर्ण,चित्रात्मक रेखीय अक्षर या प्रतीक
चित्रलिपी लिपी,चित्रात्मक लिपि
उच्च चर्च,हाई चर्च
उंच लँडर,हाई लैन्डर
हिंदू धर्म,हिंदू धर्म
इतिहासकार,() इतिहासज्ञ
इतिहासकार,(2) इतिहासकार
ऐतिहासिक भौतिकवाद,ऐतिहासिक भौतिकवाद
ऐतिहासिक युग,ऐतिहासिक युग ऐतिहासिक काल
ऐतिहासिक सीमा,ऐतिहासिक सीमांत
इतिहासकार,इतिहास-लेखक
इतिहासकार,2. इतिवृत्त लेखक
इतिहासलेखन,इतिहास-लेखनकला
इतिहासलेखन,2. इतिहास-लेखन
इतिहास,इतिहास
हिटाइट साम्राज्य,हित्ती साम्राज्य
पवित्र युती,"पवित्र मैत्री, पवित्र सहबंध"
पवित्र शहर,"() पुण्य पुरी, पवित्र नगर"
पवित्र शहर,(2) होली सिटी
पवित्र भूमी,() पुण्य भूमि
पवित्र भूमी,(2) होली लैंड
होली लीग,"() होली लीग, पवित्र संघ"
होली लीग,"() सन्  से  ईo की अवधि में, पोप जूलियस द्वितीय (पदकाल सन् - ईo) ने फ्रांसिसियों को इटली से निष्कासित करने के उद्देश्य से इटली के नगर राज्य वेनिस को विजित कर और स्पेन के फर्डिनेन्ड (सन् - ईo) के साथ मिलकर पवित्र संघ की स्थापना की। आगे चलकर इंग्लैंड के राजा हेनरी अष्टम (सन् -) और सम्राट मैक्सिमिलियन प्रथम् (पदकाल सन् - ईo) भी संघ में सम्मिलित हो गए। हेनरी अष्टम् ने ‘एड़ युद्ध’ (बैटिल आफ द स्पर्स) में फ्रांसीसियों को पराजित किया और यह संघ भी उसी के साथ समाप्त हो गया।"
पवित्र रोमन साम्राज्य (=द एम्पायर),"पवित्र रोमन साम्राज्य, रोम का धर्म-राज्य"
पवित्र समुद्र,() पोप का अधिकार-क्षेत्र
पवित्र समुद्र,(2) धर्ममंडल
पवित्र युद्ध,जिहाद
पवित्र युद्ध,2. धर्म-युद्ध
गृह सरकार,बर्तानिया सरकार
होमगार्ड,"होम गार्ड, गृह रक्षक दल"
जन्मभुमी,स्वदेश
घरचा नियम,स्वशासन
होम रूल,होम रूल
होर्डे,ओर्दु
होर्डे,2. झुंड
शत्रु देश,विरोधी देश
प्रतिकूल जमीन,शत्रु-प्रदेश
गरम पाठलाग,"क्षिप्र अनुघर्षण, सरगर्मी से पीछा करना"
घर,सदन
घर,2. घराना
हाऊस ऑफ कॉमन्स,हाउस ऑफ कॉमन्स
हाऊस ऑफ लॉर्ड्स,हाउस ऑफ लॉर्डस
प्रतिनिधीगृह,हाउस ऑफ रिप्रेजेन्टेटिव्स
Huguenots,"हयूजिनात, फ्रांसीसी प्रोटेस्टैन्ट"
मानवतावाद,"मानवतावाद, मानवता"
मानवतावादी,मानव (ता) वादी
शंभर येसर्स युद्ध,शतवर्षीय युद्ध
हुंकार,"हंकर, अनुदारदली (य)"
इबादत खाना (पूजागृह),"इबादतखाना, उपासना-गृह"
आयकॉनोक्लास्ट,"मूर्ति भंजक, बुतशिकन"
मूर्तिपूजक,मूर्त्तिपूजक
इलाही युग,"इलाही संवत्, इलाही काल"
बेकायदेशीर युद्ध,अवैध युद्ध
प्रकाशित हस्तलिखित,"अलंकृत पांडुलिपि, चमकदार पांडुलिपि"
सचित्र हस्तलिखित,सचित्र पांडुलिपि
सचित्र हस्तलिखित,2. सचित्र हस्तलेख
इमाम (इम्माम),इमाम
इमामते,इमाम-राज्य
इमामते,2. इमाम पद
इमामबारा,इमामबाड़ा
शाही,"साम्राज्यिक, साम्राज्य संबंधी"
शाही शहर,साम्राज्यिक नगर
साम्राज्यवाद,साम्राज्यवाद
शाही प्राधान्य,साम्राज्यिक अधिमानात्मकता
बेधडकपणा,दुःनीति
ढोंगी,झूठा दावेदार; प्रतारक
तुरुंगवास,कैद
तुरुंगवास,2. कारावास
घुसखोरी,"क्षिप्र आक्रमण, अचानक हमला"
घुसखोर,"आक्रमणकारी, धावामार"
स्वातंत्र्य,स्वाधीनता
स्वातंत्र्यदिन,स्वाधीनता-दिवस
इंडिपेंडन्स हॉल,इंडिपेन्डेंस हाल
भारतीय अमेरिकन (=रेड इंडियन=अमेरिकन भारतीय),अमरीकी इंडियन
इंडियन होम रूल लीग,"भारतीय होम रूल लीग, इंडियन होम रूल लीग"
औद्योगिक क्रांती,औद्योगिक क्रांति
काफिर,"क़ाफिर, अविश्वासी"
काफिर,"2. क़ाफिर, विधर्मी"
घुसखोरी,घुसपैठ
घुसखोर,घुसपैठिया
माहिती देणारा,ज्ञापक
माहिती देणारा,2. भेदिया
माहिती देणारा,सूचनादाता
माहिती देणारा,2. मुखबिर
प्रवेश,प्रवेश
प्रवेश,2. अंतः प्रवेश
प्रवेश,3. प्रवेशाधिकार
वस्ती,निवास
रहिवासी,निवासी
वारसा,वंशागति
वारसा,2. उत्तराधिकार
वारसा,3. दाय
शिलालेख,"उत्कीर्ण लेख, अभिलेख"
बोधचिन्ह,लक्षण
प्रवेशाचे साधन,अधिमिलन-पत्र
शासनाचे साधन,इन्स्ट्रूमेंट ऑफ गवर्नमेंट
बंड (बंड),उपप्लव
बंडखोर,उपप्लवी
बंड,विप्लव
बंड,2. परिद्रोह
एकत्रीकरण,"एकीकरण, समेकीकरण"
रेकॉर्डची अखंडता,अभिलेखों (रिकार्डों) की अविकलता
राज्यांची अखंडता,राज्यों की अखंडता
बुद्धिमत्ता (बुद्धिमान),बुद्धिजीवी वर्ग
मध्यस्थी,"अंतःस्थता, बीच-बचाव"
मध्यस्थी करणारा,अंतःस्थ
मध्यस्थ,मध्यस्थ
आंतरराष्ट्रीयवाद,अंतर्राष्ट्रीयता
आंतरराष्ट्रीयवाद,"2. अंतर्राष्ट्रीयतावाद, अंतर्राष्ट्रवाद"
आंतरराष्ट्रीयवादी,"अंतर्राष्ट्रीयतावादी, अंतर्राष्ट्रवादी"
परस्पर युद्ध,अन्यान्यध्वंसी युद्ध
इंटर्नी,नज़रबंद व्यक्ति
इंटर्नी,2. स्थानबद्ध व्यक्ति
इंटर्नी कॅम्प,युद्धबंदी शिविर
नजरबंदी,नज़रबंदी
नजरबंदी,2. स्थानबद्धता
नजरबंदी,3. नज़रबंदी का दंड
Internuncio,अंतरनंसियों
दुभाषी,दुभाषिया
दुभाषी,2. भाषान्तरकार
दुभाषी,3. व्याख्याकार
हस्तक्षेप,"अंतः क्षेप, हस्तक्षेप"
Intestacy,निर्वसीयता
Intestate,"निर्वसीयती, इच्छा-पत्र रहित"
कारस्थान,"साजिश, षड़यंत्र"
घुसखोर,"बल-प्रवेष्टा, बल पूर्वक प्रवेश करने या घुस आने वाला"
घुसखोर,2. अतिक्रमी
घुसखोरी,बल-प्रवेश
आक्रमण,आक्रमण
आक्रमण,2. चढ़ाई
गुंतवणूक करा,घेर लेना
गुंतवणूक करा,2. खिलअत देना
गुंतवणूक करा,3. मान प्रदान करना
गुंतवणूक करा,4. पद प्रदान करना
गुंतवणूक,खिलअत देना
गुंतवणूक,2. पद-स्थापन
गुंतवणूक,3. मान-प्रदान
गुंतवणूक समारंभ,मान-प्रदान समारोह
राष्ट्रीयत्वासह गुंतवणूक करा,राष्ट्रीयता प्रदान करना
अजिंक्य आरमार,अजेय आर्मेडा
उल्लंघन (राज्याचे),राज्य की अनुल्लंघनीयता
उल्लंघन स्थिती,अभेद्य राज्य
अभेद्य किल्ला,अभेद्य दुर्ग
लोह वय,लौह युग
लोखंडी पडदा,"लौह पट, लोहे का पर्दा, दुर्भेद्य आवरण"
लोखंडी रक्षक,"आयरन गार्ड, लौहरक्षक दल"
लोखंडी शिधा,"आपाती राशन, आपाती रसद"
लोखंडी बाजू,आयरन साइड्स
लोखंडी टिपलेला बाण,लोहाग्रयुक्त बाण
इस्थमियन खेळ,इस्थिमियायी खेल
जॅनिसरी,"जांनिसार, तुर्की पैदल सैनिक"
रखवालदार,द्वारपाल
रखवालदार,2. फर्राश
भाला,"बरछी, बरछा"
जिम क्रो कायदे,"जिम क्रो लॉ, जिम क्रो क़ानून"
जिंगो,उद्धत राष्ट्रवादी
जिंगो,2. जिंगो
जिंगो,"3. युयुत्सु, युद्धप्रिय"
जिंगोइझम,युयुत्सुवाद
संयुक्त कारवाई,संयुक्त कार्यवाही
संयुक्त नियंत्रण,संयुक्त नियंत्रण
संयुक्त वहिवाट,"संयुक्त संधारण, संयुक्त दख़ल"
ज्युरी,जूरी
फक्त कारण,न्यायोचित उद्देश्य
ठेवा,अंतः कोट
अभिलेखागाराचा रक्षक,पुरालेखपाल
केटल-ड्रम,"नगाड़ा, नक्कारा"
मुख्य शब्द,संकेत शब्द
राजा,राजा
राज्य,"राज्य, राजा"
किंगलेट,क्षुद्र राज
किंग मेकर,"भूपकर्त्ता, राजविधाता"
राजेशाही,राजपद
राजेशाही,2. राजतंत्र
किचन कॅबिनेट,गुप्त सलाहकार
नाइट,नाइट
राजत्व,नाइट पद
Kinghts हॉस्पिटलर्स,नाइट्स हॉसपिटेलर्स
सेंट जॉनचे शूरवीर,नाइट्स ऑफ सेन्ट जॉन
नाइट टेम्पलर,नाइट टेम्पलर
कु क्लक्स क्लान (KKK),कू क्लक्स क्लान
कुमिंतंग,"कोमिंतांग, कूमिंतांग"
सामान्य,"सामान्य धर्मोपासक वर्ग, उपासक वर्ग"
लान्स,"भाला, कुंत"
लान्सर,"भालाधारी, भालासवार, कुंतधारी"
नंतर गुप्ता,उत्तर गुप्तवंश
कायदेशीर वारस,वैधा उत्तराधिकारी
अराजकता (=विकार),अव्यवस्था
अराजकता (=विकार),2. अराजकता
कायद्याचे प्रभू,लॉ लॉर्डस
धार्मिकतेचा कायदा,(अशोक द्वार प्रवर्तित) धर्म
लीग ऑफ नेशन्स,राष्ट्र संघ
वारसा (= मृत्युपत्र),() रिक्थ
वारसा (= मृत्युपत्र),(2) वसीयत संपदा
कायदेशीर वारस,"वैध उत्तराधिकारी, कानूनी वारिस"
लेगेट,पोपदूत
लेगेट,2. लीगेट
लेगेट,"3. प्रणिधि, मितार्थ दूत"
दंतकथा,आख्यान
दंतकथा,2. लेख
फौज,लीजन
फौज,2. सैन्य दल
लीजन ऑफ ऑनर,लीजन ऑफ ऑनर
Lese majeste (=lese majeste),राजद्रोह
कमी राज्ये,लघु राज्य
विश्वासपत्रे,प्रत्यय-पत्र
लीज-स्वामी,सीमांत स्वामी
लीग माणूस,() सेवाबद्ध सामंत
लीग माणूस,"(2) परिचर, खिदमतगार"
जन्मठेप,आजीवन कारावास
वंश,वंश परम्परा
लिटल इंग्‍लंडर,लिटिल इंग्लैंडर
लहान वाहन (= कमी वाहन),हीनयान
किनारी राज्य,समुद्र तटवर्त्ती राज्य
धार्मिक विधी,प्रार्थना-विधि
पूजाविधी,प्रार्थना विधि
स्थानिक निष्ठा,स्थानीय निष्ठा
स्थानिक स्वराज्य संस्था,"स्थानीय स्वशासन, स्थानीय स्वायत्त शासन"
लांब संसद,लौंग पार्लियामैंट
कमी देश,"लो कंट्रीज़, निम्नतल देश"
निष्ठावंत,निष्ठावान
निष्ठा,निष्ठा
मॅकियाव्हेलियन धोरण,मैकियाविली नीति
मॅग्ना कार्टा,मेग्ना कार्टा
मॅग्नम कॉन्सिलियम,"मैगनम कान्सिलियम, उच्च परिषद्"
मलम निषेध,राज्यवर्जित कृत्य
मंदामस,परमाधिदेश
आज्ञापत्र,अधिदेश
"आदेश, वर्ग &#39;अ&#39;",अधिदेश वर्ग 'क'
"आदेश, वर्ग &#39;ब&#39;",अधिदेश वर्ग 'ख'
"आदेश, वर्ग &#39;क&#39;",अधिदेश वर्ग 'ग'
आदेश प्रणाली,अधिदेश पद्धति
अनिवार्य राज्य,अधिदेश प्राप्त राज्य
मँगोनेल,"मेंगोनेल, प्रक्षेपास्त्र"
जाहीरनामा,घोषणा-पत्र
युक्ती,"सैन्यव्यूहन, स्थिति परिवर्तन-कौशल"
मॅन ऑफ वॉर,"युद्धपोत, जंगी जहाज"
मनोर,"मेनर, सामंत-भूमि"
मनोर,2. सामंत गढ़ी
मनुष्य-शक्ती,"जनशक्ति, जन बल"
मनुष्य-शक्ती,2. श्रमिक शक्ति
मॅन्युमिशन,दासत्वमुक्ति
मनुमित,दासत्व से मुक्ति
हस्तलिखित,हस्तलेख ग्रथ
हस्तलिखित,2. पांडुलिपि
हस्तलिखित,3. हस्तलिखित ग्रंथ
लुटारू,लुटेरा
सागरी पट्टा,"समुद्र तटवर्ती प्रदेश, समुद्र तटवर्ती क्षेत्र"
सागरी सभ्यता,"समुद्री सभ्यता, समुद्री तटवर्ती सभ्यता"
सागरी ध्वज,"समुद्री ध्वज, समुद्री पताका"
सागरी शक्ती,समुद्री शक्तियाँ
सागरी सार्वभौमत्व,समुद्री प्रभुसत्ता
सागरी युद्ध,समुद्री युद्ध
मार्क्विस,मार्क्विस
Marquisate,मार्क्विस का पद
मार्शल लॉ,"मार्शल लॉ, फौजी शासन"
मार्शल रेस,लड़ाकू जातियाँ
हुतात्मा,शहीद
नरसंहार,"हत्याकांड, जनसंहार"
युक्तीचा वस्तुमान,सैन्य पुंज
मास्टर-एट-आर्म्स,मास्टर एट आर्म्स
समारंभांचा गुरु,"मास्टर आफ सेरीमोनीज, समारोह-अधीक्षक, समारोह प्रबन्धक"
गृहस्थ,राजभवन प्रबन्धक
घोड्याचा मास्टर,मास्टर ऑफ हॉर्स
मास्टर ऑफ द रोल्स,मास्टर ऑफ द रोल्स
जुळवा,"तोड़ा, टोटा"
जुळवा,2. पलीता
मॅचलॉक,तोड़ेदार बंदूक
वैवाहिक युती,"वैवाहिक संबंध, विवाह द्वारा मैत्री"
भूमध्य शक्ती,"भूमध्य सागरीय शक्तियाँ, भूमध्य सागरीय राष्ट्र"
मेन्शेविक,"मेन्शेविक, नरम दलीय रूसी साम्यवादी"
भाडोत्री सैन्य,भृतक सेना
भाडोत्री सैनिक,"भृतक सैनिक, भाड़े का सिपाही"
व्यापारी,व्यापारी जहाज़
मध्यम वयोगटातील,"मध्य युग, मध्य काल"
मध्य पूर्व,"पश्चिमी एशिया, (यूरोपीय दृष्टि से) मध्य पूर्व"
मधला रस्ता,मध्य समुद्री मार्ग
मधला मार्ग,मध्यम मार्ग
मध्यम मार्ग (=मध्यम मार्ग),"मध्य मार्ग, बीच का रास्ता"
स्थलांतरित,प्रवासी
स्थलांतर,प्रवास
स्थलांतर,2. स्थानांतर गमन
स्थलांतर,3. देशांतर गमन
सैन्यवाद,सैन्यवाद
सैन्यवाद,2. फ़ौजी शासन व्यवस्था
सैन्यवाद,3. सैन्य युद्धवाद
सैन्यवाद,4. युद्ध प्रियता
सैन्यवादी,सैन्यवादी
सैन्यवादी,2. युद्धवादी
सैन्यीकरण,सैन्यीकरण
सैन्यीकरण,2. सैनिकीकरण
सैन्यीकरण,3. फ़ौजी शासन
लष्करी रणनीतीकार (=रणनीती),समरतंत्री
लष्करी रणनीतीकार (=रणनीती),2. व्यूह कुशन
लष्करी डावपेच (=रणनीती),"समरतंत्र, समर विद्या, युद्ध विद्या"
मिलिशिया,"नागरिक सेना, सिंहबंदी"
मिलिशिया,2. मिलिशिया
कुशासन,कुशासन
गहाळ लिंक,लुप्त कड़ी
मिशन,"दूतमंडल, मिशन"
मिशन,2. सेवादल गठित मंडल
मिशन,3. दौत्यकर्म
मिश्र शर्यत,मिश्र प्रजाति
आधुनिक इतिहास,आधुनिक इतिहास
मोडस विवेंडी,"अस्थायी व्यवस्था, आरज़ी समझौता, कार्यनिर्वाहक व्यवस्था"
एकतावाद,मठवास
सम्राट,एकराष्ट्र
सम्राट,2. राजा
राजेशाही,राजतंत्रवाद
राजेशाही,2. राजतंत्र से सिद्धान्त
राजसत्तावादी,राजतंत्रवादी
राजेशाही,"राजतंत्र, एकराट्तंत्र"
मठ,मठ
मठ,2. बिहार
मठ,3. संधाराम
संन्यासी,मठजीवन
संन्यासी,2. मठतंत्र
संन्यासी,भिक्षु
मातृ देश,"मूल देश, मातृदेश"
मातृभूमी,मातृभूमि
संसदेची जननी,संसद जननी
मुक्रकर्स,"मकरेकर, कीचड़ उछालने वाला"
मम्मी,"ममी, चिरशव"
संग्रहालय,"संग्रहालय, अजायबघर"
मस्केट,"तुपक, लंबी बंदूक, तुफंग"
मस्केटियर,"बंदकूची, बरकंदाज़"
कस्तुरी,बरकंदाज़ों का दस्ता
कस्तुरी,2. बरकंदाज़ी
मस्टर मास्टर,सैनिक उपस्थिति अधिकारी
मस्टर-रोल,सैनिक नामावली
मस्टर-रोल,2. उपस्थिति नामावली
विद्रोह,"सैनिक विद्रोह, सैन्य विद्रोह ग़दर, फ़ौजी बग़ावत"
विद्रोह कायदा,"विद्रोह विधि, म्यूटिनी एक्ट"
गूढ जहाज,रहस्यपूर्ण जहाज
आख्यान,वर्णन
राष्ट्र,राष्ट्र
मुळ,"दैशवासी, देशीय व्यक्ति"
मूळ राज्य,रजवाड़ा
निसर्गवाद,प्रकृतिवाद
नैसर्गिक हक्क,"नैसर्गिक अधिकार, प्राकृतिक अधिकार"
नाझी,"नात्सी, नाज़ी"
नाझी क्रांती,"नात्सी क्रांति, नाज़ी क्रांति"
नाझीवाद,"नाज़ीवाद, नात्सीवाद"
पूर्वे जवळ,निकट पूर्व
निग्रो,नीग्रो
निग्रोफिल,नीग्रो समर्थक
निग्रोफिलिझम,नीग्रो प्रेम
नेग्रोफोबिया,नीग्रो भय
तटस्थ,तटस्थ
तटस्थ देश,तटस्थ देश
नवीन करार,"न्यूडील, नई नीति, नई व्यवस्था"
नवीन जग,नूतन विश्व
कुलीनता,"अभिजात वर्ग, अमीर वर्ग"
नोबल,"अभिजात, अमीर"
नोबल,2. मोहर
भटक्या,"खानाबदोश, यायावर"
भटक्यांचा जमाव,यायावर दल
भटक्या,खानाबदोशी जिंदगी
गैर-आक्रमकता करार,"अनाक्रमण अनुबंध, अनाक्रमण समझौता"
गैर-आक्रमकता करार,अनाक्रमण संधि
युद्धविरहित राज्य,अयोधी राष्ट्र
असहकार,असहयोग
असहकार चळवळ,असहयोग आंदोलन
उलट,(सिक्के का) मुख्य भाग
उलट,2. परिपूरक भाग
ऑक्लोक्रसी (=मोबोक्रसी),भीड़शाही
ऑक्लोक्रॅट,"भीड़तंत्र का समर्थक, भीड़तंत्र का प्रतिपादक"
अधिकृत दस्तऐवज,"सरकारी दस्ताबेज़, सरकारी प्रलेख"
जुने जग,पुरानी दुनिया
कुलीन वर्ग,"गुटतंत्र, स्वल्पतंत्र"
हल्ला,"धातक आक्रमण, जबरदस्त मारकाट"
ओपन वाटाघाटी,प्रकट संधिवार्त्ता
खुला प्रश्न,"मुक्त प्रश्न, खुला प्रश्न, विवादास्पद प्रश्न"
रेकॉर्ड उघडा,अप्रतिबद्ध अभिलेख
ओरिएंट,प्राच्य
प्राच्यविद्या,प्राच्यवाद
प्राच्यविद्या,2. पूर्व देशीयता
ओरिएंटलिस्ट,प्राच्यविद्
मूळ,उद्भव
मूळ,"2. उद्गम, उत्पत्ति"
ऑर्थोग्राफी,शुद्ध लेखन
शत्रुत्वाचा उद्रेक,"सहसा युद्धारंभ, युद्ध का सहसा आरंभ, युद्ध का सहसा छिड़ जाना।"
आउट-पोस्ट,"सीमा चौकी, चौकी"
अतिप्रभु,अधिपति
ओव्हर-राईड,"चढ़ आना, कुचलना"
ओव्हर-राईड,2. प्रत्यादेश करना
मूर्तिपूजक,"देवपूजक, पैगन"
मूर्तिपूजक,पैगन
मूर्तिपूजक,"देवपूजन, मूर्तिपूजा"
मूर्तिपूजक,2. देवपूजावाद
पॅगोडा,स्तूप
पॅगोडा,2. बौद्ध मंदिर
पॅगोडा,3. पैगोडा
राजवाड्याचे कारस्थान,राजप्रासाद षड़यंत्र
पॅलेटिनेट,जागीर
ताडपत्री,"ताल, ताड़-पत्र"
पाम रविवार,खजूरी रविवार
Panegyrist,"प्रशस्तिकार, विरुदकार"
घबराट,आतंक
घबराट,2. तहलका
घाबरणारा,आतंककारक
पोपपद,पोपतंत्र
पोपपद,2. पोप पद
पोपपद,3. पोप अवधि
पोपपद,"4. पोप-परंपरा, पोपीय उत्तराधिकार"
पोपचा बैल,पोप का आदेश-पत्र
पोपवाद,पोपवाद
पोपवाद,2. पोपतंत्रीय व्यवस्था
पोपवादी,पोपवादी
पोप राज्य,पोप-राज्य
पापवाद (=पॅपिस्ट्री),पोपवाद
पापिस्ट,पोपवादी
पॅपिरस,पेपाइरस
बोधकथा,दृष्टांत कथा
परम,परमोच्च
सर्वोच्चता (=सर्वोच्च शक्ती),परमोच्च शक्ति
सर्वोत्कृष्ट महिला,सम्राज्ञी
परम स्वामी,सम्राट्
चर्मपत्र,चर्मपत्र
चर्मपत्र,"2. पार्चमेंट, चर्मपत्र पांडुलिपि"
चर्मपत्र,3. पत्र
क्षमा करा,क्षमा
पारले,"संधिवार्ता, सुलह की बातचीत"
पारले,2. विमर्श
संसद (=संसद),"पार्लियामेंट, पार्लेमैन"
संसद,पार्लियामेंट
संसद,2. संसद
संसद,3. पार्लियामेंट
संसद कायदा,पार्लियामेंट अधिनियम
संसदपटू,"सांसदिक, संसदविज्ञ"
संसदपटू,"2. संसदीय पद्धति का समर्थक, पार्लियामेंट समर्थक"
संसदीय प्रतिनिधी,संसदीय प्रतिनिधि
पारनेलिझम,पारनेलवाद
पॅरोल,पैरोल
पॅरोल,2. संबंध मुक्ति
पॅरिसाइड,पितृहंता
पॅरिसाइड,2. गुरुजनंहंता
पक्षपाती,"पक्षपाती, पक्षधर"
पक्षपाती,2. लड़ाका
पक्षपाती,3. गुरिल्ला
पास,"दर्रा, गिरी-द्वार"
पास शब्द (=वॉच शब्द),संकेत शब्द
कुलपिता,कुल-पिता
कुलपिता,"(बहुवचन में) जैकब के वंशज; डब्राहीम, इशाक, जैकब और उनके पूर्वज।"
पॅट्रिशियन,कुलीन
घराणेशाही,पैतृकी
पॅक्स ब्रिटानिका,पैक्स ब्रिटेनिका ब्रिटिश साम्राज्य द्वारा शांति-स्थापना
पॅक्स रोमाना,"पक्स रोमाना, रोमन साम्राज्य द्वारा स्थापित शांति"
वंशावळ,वंशानुक्रम
वंशावळ,2. वंश-वृक्ष
वंशानुगत व्यक्ती,"कुलीन व्यक्ति, उच्च कुलोत्पन्न व्यक्ति"
समवयस्क,पियर
समवयस्क,2. समपदस्थ
पिरेज,पियर पद
पिरेज,2. पियर वर्ग
पिरेज,3. पियरेज
आयर्लंडचे समवयस्क,आयरलैंड के पियर
स्कॉटलंडचे समवयस्क,स्कॉटलैंड के पियर
द्वीपकल्प मोहीम,प्रायद्वीपीय अभियान
द्वीपकल्पीय युद्ध,प्रायद्वीपीय युद्ध
पेनंट,पताका
लोकांची सनद (=राष्ट्रीय सनद),"लोक माँग पत्र, पीपुल्स चार्टर"
लोकांचा मोर्चा (=लोकप्रिय आघाडी),जन मोर्चा
लबाडी,विश्वासघात
कालावधी,अवधि
कालावधी,2. काल
परिघ,परिधि
कायमस्वरूपी तोडगा,"इस्तमरारी बंदोबस्त, स्थायी बंदोबस्त"
शाश्वत जागीर,स्थायी जागीर
फॅलान्क्स,सैन्य व्यूह
फॅलान्क्स,2. फैलेक्स
फारो,"फेरो, फ़राऊन, फेरोन"
चित्रचित्र,चित्राक्षर
चित्रचित्र,चित्रलेख
चित्रचित्र,2. चित्रमय ग्राफ
यात्रेकरू,तीर्थ यात्री
यात्रेकरू पिता,पिलग्रिम फादर्स
लुटणे,लूट
लुटणे,2. लूट का माल
खांब,स्तंभ
स्तंभलेख (अशोकाचे),अशोक के स्तंभ लेख
स्तंभलेख (अशोकाचे),स्तंभ लेख
स्तंभलेख (अशोकाचे),2. लघु स्तंभ लेख
समुद्री डाकू,"जलदस्यु, समुद्री डाकू, समुद्र दस्यु"
समुद्री डाकू,2. दस्युपोत
खडबडीत लढाई,घमासान युद्ध
प्लॉट,षड़यंत्र
पोलिस,नगर
पोलिस,2. नगर राज्य
पोलिटार्क,पुर-शासक
पोलिटिकल एजंट,"राजनीतिक एजेंट, राजनीतिक अभिकर्त्ता"
राजकीय आश्रय,राजनीतिक शरण
राजकीय निवासी,राजनीतिक राज्य प्रतिनिधि
