Kannada,Odiya
ಸಾಂದ್ರತೆ,ଘନତା
ಅವಲಂಬನೆ,ନିର୍ଭରଶୀଳତା |
ಅವಲಂಬಿತ ಘಟಕ,ନିର୍ଭରଶୀଳ ଏକକ |
ಡಿಕ್ಯೂ,dequeue
ಅವಲಂಬನೆ,ଡିଫରେନ୍ସିଂ
ವ್ಯುತ್ಪನ್ನ ಮರ,ଡେରିଭେସନ୍ ଗଛ |
ಪಡೆದ ಕ್ಷೇತ್ರ,ପ୍ରାପ୍ତ କ୍ଷେତ୍ର
ಅವರೋಹಣ ರೀತಿಯ,ଅବତରଣ କ୍ରମ |
ವಿನ್ಯಾಸ,ଡିଜାଇନ୍
ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟರ್,ଡେସ୍କ କାଲକୁଲେଟର
ಡೆಸ್ಕ್ ಟಾಪ್ ಕಂಪ್ಯೂಟರ್,ଡେସ୍କ ଟପ୍ କମ୍ପ୍ୟୁଟର |
ಡೆಸ್ಕ್ಟಾಪ್ ಪ್ರಸ್ತುತಿ,ଡେସ୍କଟପ୍ ଉପସ୍ଥାପନା
ಡೆಸ್ಕ್‌ಟಾಪ್ ಪಬ್ಲಿಷಿಂಗ್ (ಡಿಟಿಪಿ),ଡେସ୍କଟପ୍ ପ୍ରକାଶନ (DTP)
ಡೆಸ್ಕ್ಟಾಪ್ ವೀಡಿಯೊ,ଡେସ୍କଟପ୍ ଭିଡିଓ
ತಲುಪಬೇಕಾದ ವಿಳಾಸ,ଗନ୍ତବ୍ୟସ୍ଥଳ ଠିକଣା
ವಿಧ್ವಂಸಕ,ବିନାଶକାରୀ |
ಡಿಟರ್ಮಿನಿಸ್ಟ್ರಿಕ್ ಆಟೊಮ್ಯಾಟ್‌ಗಳು,ନିର୍ଣ୍ଣୟକାରୀ ସ୍ୱୟଂଚାଳିତ |
ಡೆವಲಪರ್,ବିକାଶକାରୀ
ಅಭಿವೃದ್ಧಿ ವ್ಯವಸ್ಥೆ,ବିକାଶ ବ୍ୟବସ୍ଥା
ಸಾಧನ,ଉପକରଣ
ಸಾಧನ ನಿಯಂತ್ರಣ ಘಟಕ,ଉପକରଣ ନିୟନ୍ତ୍ରଣ ଏକକ
ಸಾಧನ ನಿಯಂತ್ರಕ,ଉପକରଣ ନିୟନ୍ତ୍ରକ
ಸಾಧನ ನಿರ್ವಹಣೆ,ଉପକରଣ ପରିଚାଳନା
ಸಾಧನ ಮೋಡ್,ଉପକରଣ ମୋଡ୍
ರೋಗನಿರ್ಣಯ,ନିରାକରଣ
ರೋಗನಿರ್ಣಯ ವ್ಯವಸ್ಥೆ,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ସିଷ୍ଟମ୍ |
ರೋಗನಿರ್ಣಯ,ନିଦାନ
ರೇಖಾಚಿತ್ರ,ଚିତ୍ର
ಡಯಲ್ ಮಾಡಿ,ଡାଏଲ୍ କରନ୍ତୁ |
ಡಯಲ್ ಲೈನ್,ଡାଏଲ୍ ଲାଇନ୍ |
ಡಯಲ್ ಟೋನ್,ଡାଏଲ୍ ସ୍ୱର
ಡಯಲ್ ಅಪ್ ಮಾಡಿ,ଡାଏଲ୍ ଅପ୍ କରନ୍ତୁ |
ಸಂವಾದ,ସଂଳାପ
ಸಂವಾದ ಪೆಟ್ಟಿಗೆ,ଡାୟଲଗ୍ ବକ୍ସ
ಡಯಲಪ್ ಮೋಡೆಮ್,ଡାଏଲଅପ୍ ମୋଡେମ୍ |
ವ್ಯಾಸ,ହୀରା
ನಿಘಂಟು,ଅଭିଧାନ
ವ್ಯತ್ಯಾಸ,ଭିନ୍ନତା
ಡಿಜಿಟಲ್,ଡିଜିଟାଲ୍ |
ಡಿಜಿಟಲ್ ಚಾನಲ್,ଡିଜିଟାଲ୍ ଚ୍ୟାନେଲ୍ |
ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್,ଡିଜିଟାଲ୍ ସର୍କିଟ୍ |
ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್,ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |
ಡಿಜಿಟಲ್ ಡೇಟಾ,ଡିଜିଟାଲ୍ ତଥ୍ୟ |
ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ,ଡିଜିଟାଲ୍ ସୁବିଧା
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,ଡିଜିଟାଲ୍ ଫିଲ୍ଟର୍ |
ಡಿಜಿಟಲ್ ಲೈಬ್ರರಿ,ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |
ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಶನ್,ଡିଜିଟାଲ୍ ମୋଡ୍ୟୁଲେସନ୍
ಡಿಜಿಟಲ್ ಮಾನಿಟರ್,ଡିଜିଟାଲ୍ ମନିଟର |
ಡಿಜಿಟಲ್ ಚಿತ್ರ,ଡିଜିଟାଲ୍ ଚିତ୍ର |
ಡಿಜಿಟಲ್ ಸಹಿ,ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |
ಡಿಜಿಟಲ್ ಸ್ವಿಚ್,ଡିଜିଟାଲ୍ ସୁଇଚ୍ |
ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ (D/A) ಪರಿವರ್ತಕ,ଡିଜିଟାଲ୍ ଟୁ ଆନାଗଲ୍ (D / A) କନଭର୍ଟର |
ಡಿಜಿಟಲೀಕರಣ,ଡିଜିଟାଇଜେସନ୍
ಡಿಜಿಟೈಜ್ ಮಾಡಿ,ଡିଜିଟାଇଜେସନ୍
ಡಿಜಿಟೈಸರ್,ଡିଜିଟାଇଜର୍
ಡಯೋಡ್,ଡାୟୋଡ୍
ನೇರ,ସିଧାସଳଖ |
ನೇರ ವಿಳಾಸ,ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା
ನೇರ ಪರಿವರ್ತನೆ,ସିଧାସଳଖ ରୂପାନ୍ତର |
ನೇರ ಜೋಡಣೆ,ସିଧାସଳଖ ଯୋଡି |
ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA),ସିଧାସଳଖ ସ୍ମୃତି ପ୍ରବେଶ (DMA)
ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA),ସିଧାସଳଖ ମେମୋରୀ ଆକସେସ୍ (DMA)
ನೇರ ವಿಧಾನ,ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |
ನಿರ್ದೇಶನ,ନିର୍ଦ୍ଦେଶନାମା
ಡೈರೆಕ್ಟರಿ,ଡିରେକ୍ଟୋରୀ
ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್,ଡିରେକ୍ଟୋରୀ ସର୍ଭର |
ಡೈರೆಕ್ಟರಿ ಸೇವೆ,ଡିରେକ୍ଟୋରୀ ସେବା
ನಿಷ್ಕ್ರಿಯಗೊಳಿಸು,ଅକ୍ଷମ କରନ୍ତୁ |
ಸಂಕೇತವನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವುದು,ସଙ୍କେତ ଅକ୍ଷମ କରିବା |
ಸಂಪರ್ಕ ಕಡಿತಗೊಳಿಸಿ,ସଂଯୋଗ ବିଚ୍ଛିନ୍ନ କରନ୍ତୁ |
ಪ್ರತ್ಯೇಕವಾದ,ବିଚ୍ଛିନ୍ନ
ಡಿಸ್ಕ್,ଡିସ୍କ
ಡಿಸ್ಕ್ ವಿಳಾಸ,ଡିସ୍କ ଠିକଣା
ಡಿಸ್ಕ್ ಅರೇ,ଡିସ୍କ ଆରେ
ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ,ଡିସ୍କ କ୍ଷମତା
ಡಿಸ್ಕ್ ಡ್ರೈವ್,ଡିସ୍କ ଡ୍ରାଇଭ
ಡಿಸ್ಕ್ ಫೈಲ್,ଡିସ୍କ ଫାଇଲ୍ |
ಡಿಸ್ಕ್ ಮೆಮೊರಿ,ଡିସ୍କ ମେମୋରୀ
ಡಿಸ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್ (DOS),ଡିସ୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ (DOS)
ಡಿಸ್ಕ್ ಪ್ಯಾಕ್,ଡିସ୍କ ପ୍ୟାକ୍ |
ಡಿಸ್ಕ್ ಸರ್ವರ್,ଡିସ୍କ ସର୍ଭର |
ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ,ଡିସ୍କ ସଂରକ୍ଷଣ
ಡಿಸ್ಕೆಟ್,ଡିସ୍କେଟ୍ |
ಪ್ರದರ್ಶನ ಫೈಲ್,ଫାଇଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
ಚಿತ್ರವನ್ನು ಪ್ರದರ್ಶಿಸಿ,ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
ವಿಲೇವಾರಿ,ନିଷ୍କାସନ
ದೂರ,ଦୂରତା
ದೂರ ಕಾರ್ಯ,ଦୂରତା କାର୍ଯ୍ୟ
ಅಸ್ಪಷ್ಟತೆ,ବିକୃତି
ವಿತರಣೆ,ବଣ୍ଟିତ |
ವಿತರಿಸಿದ ಡೇಟಾ,ବଣ୍ଟିତ ତଥ୍ୟ |
ವಿತರಿಸಿದ ಸರ್ವರ್,ବଣ୍ଟିତ ସର୍ଭର |
ವಿತರಿಸಿದ ವ್ಯವಸ್ಥೆ,ବଣ୍ଟିତ ସିଷ୍ଟମ୍ |
ವಿತರಕ,ବଣ୍ଟନକାରୀ
ದಾಖಲೆ,ଡକ୍ୟୁମେଣ୍ଟ୍
ಡಾಕ್ಯುಮೆಂಟ್ ಹಿಂಪಡೆಯಲಾಗಿದೆ,ଡକ୍ୟୁମେଣ୍ଟ ପୁନରୁଦ୍ଧାର ହେଲା |
ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ,ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ |
ದಸ್ತಾವೇಜನ್ನು,ଡକ୍ୟୁମେଣ୍ଟେସନ୍
ಡೊಮೇನ್,ଡୋମେନ୍
ಕಾರ್ಯಕ್ಷೇತ್ರದ ಹೆಸರು,ଡୋମେନ୍ ନାମ
ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್,ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |
ಕೆಳಗೆ,ତଳକୁ
ಕೆಳಗೆ ಲಿಂಕ್,ଡାଉନ୍ ଲିଙ୍କ୍ |
ಡೌನ್ ಲೋಡ್ ಆಗುತ್ತಿದೆ,ଡାଉନ୍ ଲୋଡିଙ୍ଗ୍ |
ಕಡಿಮೆ ಸಮಯ,ଡାଉନ୍ ଟାଇମ୍ |
ಎಳೆಯುವುದು,ଡ୍ରାଗ୍
DRAM (ಡೈನಾಮಿಕ್ RAM),DRAM (ଗତିଶୀଳ RAM)
ಡ್ರಿಫ್ಟ್,drift
ಚಾಲಕ,ଡ୍ରାଇଭର |
ಬಿಡಿ,ଡ୍ରପ୍
ಡ್ರಾಪ್ ಡೌನ್ ಪಟ್ಟಿ ಬಾಕ್ಸ್,ତାଲିକା ବାକ୍ସ ଡ୍ରପ୍ କରନ୍ତୁ |
ಡ್ರಮ್ ಡ್ರೈವ್,ଡ୍ରମ୍ ଡ୍ରାଇଭ୍ |
ಡ್ರಮ್ ಪ್ರಿಂಟರ್,ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍ |
ಡ್ರಮ್ ಘಟಕ,ଡ୍ରମ୍ ୟୁନିଟ୍ |
ದ್ವಂದ್ವ,ଡୁଆଲ୍ |
ಉಭಯ ಸಾಂದ್ರತೆ,ଦ୍ୱ ual ତ ଘନତା |
ನಕಲಿ ವಿಳಾಸ,ଡମି ଠିକଣା
ಡಂಪ್,ଡମ୍ପିଂ
ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಸರ್ಕ್ಯೂಟ್,ଡୁପ୍ଲେକ୍ସ ସର୍କିଟ |
ಡ್ಯುಪ್ಲೆಕ್ಸಿಂಗ್,ନକଲ
ನಕಲು,ନକଲ
DVD R/W,DVD R / W
ಡಿವಿಡಿ ರಾಮ್,DVD ROM
ಡೈನಾಮಿಕ್ ಸೂಚನೆ,ଗତିଶୀଳ ନିର୍ଦ୍ଦେଶ
ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ,ଗତିଶୀଳ ସ୍ମୃତି
ಡೈನಾಮಿಕ್ಸ್,ଗତିଶୀଳତା |
EBCDIC,EBCDIC |
ಇ-ವ್ಯವಹಾರ,ଇ-ବ୍ୟବସାୟ |
ಪ್ರತಿಧ್ವನಿ,ଇକୋ
ಇ-ಕಾಮರ್ಸ್,ଇ-ବାଣିଜ୍ୟ |
ತಿದ್ದು,ସମ୍ପାଦନ କରନ୍ତୁ |
ಸಂಪಾದಕ,ସମ୍ପାଦକ
ಶೈಕ್ಷಣಿಕ ತಂತ್ರಜ್ಞಾನ,ଶିକ୍ଷାଗତ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |
ಇಇಪಿ ರೋಮ್,EEP ରୋମ୍
ಪರಿಣಾಮಕಾರಿ ವಿಳಾಸ (ತೇಲುವ ವಿಳಾಸ),ପ୍ରଭାବଶାଳୀ ଠିକଣା (ଭାସମାନ ଠିକଣା)
ಪರಿಣಾಮಕಾರಿ ಕಾರ್ಯನಿರ್ವಹಣಾ ವಿಳಾಸ,ପ୍ରଭାବଶାଳୀ ଅପରେଣ୍ଡ୍ ଠିକଣା |
ಪರಿಣಾಮಕಾರಿ ವಿಧಾನ,ପ୍ରଭାବଶାଳୀ ପ୍ରଣାଳୀ |
ಪರಿಣಾಮಕಾರಿ UID (ಬಳಕೆದಾರ ಗುರುತಿಸುವಿಕೆ),ପ୍ରଭାବଶାଳୀ UID (ବ୍ୟବହାରକାରୀ ପରିଚୟ)
ಪರಿಣಾಮಕಾರಿ ಪ್ರಸರಣ ಕಾರ್ಯ,ପ୍ରଭାବଶାଳୀ ଟ୍ରାନ୍ସମିସନ୍ ଅପରେଣ୍ଡ୍ |
ಎಂಟು-ಬಿಟ್ ಬೈಟ್,ଆଠ-ବିଟ୍ ବାଇଟ୍ |
ಇ ಕಲಿಕೆ,ଇ-ଶିକ୍ଷା
ಚುನಾವಣಾ ಅಲ್ಜಿರ್ತಮ್,ନିର୍ବାଚନ-ଆଲଗିର୍ଥମ୍ |
ಎಲೆಕ್ಟ್ರಿಕ್ ಮೇಲಿಂಗ್ (ಇ-ಮೇಲ್),ଇଲେକ୍ଟ୍ରିକ୍ ମେଲିଂ (ଇ-ମେଲ୍)
ವಿದ್ಯುತ್ ಮುದ್ರಕ,ଇଲେକ୍ଟ୍ରିକ୍ ପ୍ରିଣ୍ଟର୍
ವಿದ್ಯುತ್ ಲೆಕ್ಕಪತ್ರ ಯಂತ್ರ,ବ electrical ଦୁତିକ ଆକାଉଣ୍ଟିଂ ମେସିନ୍ |
ಎಲೆಕ್ಟ್ರಾನಿಕ್,ଇଲେକ୍ଟ୍ରୋନିକ୍ |
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕ್ಲಿಯರೆನ್ಸ್ ಸಿಸ್ಟಮ್ (ECS),ଇଲେକ୍ଟ୍ରୋନିକ୍ କ୍ଲିୟରାନ୍ସ ସିଷ୍ଟମ୍ (ECS)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಇಂಟರ್ಚೇಂಜ್ (EDI),ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ଆଦାନ ପ୍ରଦାନ (EDI)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ,ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಫೈಲಿಂಗ್,ଇଲେକ୍ଟ୍ରୋନିକ୍ ଫାଇଲ୍
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಹಣ ವರ್ಗಾವಣೆ ವ್ಯವಸ್ಥೆ (EFTS),ଇଲେକ୍ଟ୍ରୋନିକ୍ ପାଣ୍ଠି ସ୍ଥାନାନ୍ତର ସିଷ୍ଟମ୍ (EFTS)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ನಿಯತಕಾಲಿಕಗಳು,ବ electronic ଦ୍ୟୁତିକ ପତ୍ରିକା
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಕಾಶನ,ବ electronic ଦ୍ୟୁତିକ ପ୍ରକାଶନ |
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚ್,ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍ |
ಅಂಶ,ଉପାଦାନ
ಇಮೇಲ್,ଇ-ମେଲ୍ |
ಇಮೇಲ್ ವಿಳಾಸ,ଈମୈଲ ଠିକଣା
ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್,ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |
ಎಂಬೆಡಿಂಗ್,ଏମ୍ବେଡିଂ
ಹೊರಸೂಸುವ ಜೋಡಿ ತರ್ಕ (ECL),ନିର୍ଗତ ଦମ୍ପତି ତର୍କ (ECL)
ಖಾಲಿ ಸ್ಟಾಕ್,ଖାଲି ଷ୍ଟାକ |
ಖಾಲಿ ಸ್ಟ್ರಿಂಗ್,ଖାଲି ଷ୍ଟ୍ରିଙ୍ଗ୍ |
ಅನುಕರಣೆ,ଅନୁକରଣ
ಆವರಿಸುವಿಕೆ,ଏନକାପସୁଲେସନ୍ |
ಎನ್ಸೈಫರ್,ଏନକାଇଫର୍
ಎನ್ಕೋಡ್,ଏନକୋଡ୍
ಎನ್ಕೋಡರ್,ଏନକୋଡର୍ |
ಎನ್‌ಕ್ರಿಪ್ಟ್ ಮಾಡಿದ ಡೇಟಾ,ସଂଗୁପ୍ତ ତଥ୍ୟ
ಎನ್ಕ್ರಿಪ್ಟಿಂಗ್ ಫೈಲ್ ಸಿಸ್ಟಮ್,ଏନକ୍ରିପ୍ଟିଂ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |
ಗೂಢಲಿಪೀಕರಣ,ଏନକ୍ରିପସନ୍
ಬ್ಲಾಕ್ನ ಅಂತ್ಯ,ବ୍ଲକର ଶେଷ
ಕಡತದ ಅಂತ್ಯ (EOF),ଫାଇଲର ଶେଷ (EOF)
ಬಳಕೆದಾರ,ଶେଷ-ଉପଭୋକ୍ତା |
ನಮೂದಿಸಿ,ପ୍ରବେଶ କର |
ನಮೂದಿಸಿ-ಕೀಲಿ,ଏଣ୍ଟର୍-କି
ಎಂಟರ್ಪ್ರೈಸ್ ಸರ್ವರ್,ଏଣ୍ଟରପ୍ରାଇଜ୍ ସର୍ଭର |
ಉದ್ಯಮ ವ್ಯವಸ್ಥೆ,ଏଣ୍ଟରପ୍ରାଇଜ୍ ସିଷ୍ଟମ୍ |
ಘಟಕ,ସଂସ୍ଥା
ಅಸ್ತಿತ್ವ-ಸಂಬಂಧ,ସଂସ୍ଥା-ସମ୍ପର୍କ |
ಪ್ರವೇಶ ಸಮಯ,ପ୍ରବେଶ ସମୟ
ಪ್ರವೇಶ ವೇರಿಯಬಲ್,ଏଣ୍ଟ୍ରି ଭେରିଏବଲ୍ |
ಎಣಿಸಬಹುದಾದ,ଅସଂଖ୍ୟ |
ಪರಿಸರ,ପରିବେଶ
ಯುಗ,ଯୁଗ
EPROM,EPROM
ಎಪ್ಸಿಲಾನ್ ಮುಚ್ಚುವಿಕೆ,ଏପସିଲନ୍ ବନ୍ଦ |
ಈಕ್ವಲೈಜರ್,ସମାନତା
ಉಪಕರಣ,ଉପକରଣ
ಸಮಾನತೆಯ ವರ್ಗ,ସମାନତା ଶ୍ରେଣୀ
ಸಮಾನತೆಯ ಸಂಬಂಧ,ସମାନତା ସମ୍ପର୍କ
ಅಳಿಸಿಹಾಕು,ଲିଭାନ୍ତୁ
ಕೋಡ್ ಸರಿಪಡಿಸುವಲ್ಲಿ ದೋಷ,ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍
ದೋಷ ತಿದ್ದುಪಡಿ,ତ୍ରୁଟି ସଂଶୋଧନ
ದೋಷ ಪತ್ತೆ,ତ୍ରୁଟି ଚିହ୍ନଟ
ದೋಷ ನಿರ್ವಹಣೆ,ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ
ತಪ್ಪು ಸಂದೇಶ,ତ୍ରୁଟି ସନ୍ଦେଶ |
ದೋಷ ದರ,ତ୍ରୁଟି ହାର
ದೋಷ ಚೇತರಿಕೆ,ତ୍ରୁଟି ପୁନରୁଦ୍ଧାର
ದೋಷ ದಿನಚರಿ,ତ୍ରୁଟି ରୁଟିନ୍ |
ಪಾರು ಪಾತ್ರ,ପଳାୟନ ଚରିତ୍ର |
ಈಥರ್ನೆಟ್,ଇଥରନେଟ୍ |
ಘಟನೆ,ଇଭେଣ୍ଟ
ಈವೆಂಟ್ ಸರಣಿ,ଇଭେଣ୍ଟ ଶୃଙ୍ଖଳା |
ಈವೆಂಟ್ ನಿಯಂತ್ರಣ,ଇଭେଣ୍ଟ ନିୟନ୍ତ୍ରଣ |
ಈವೆಂಟ್ ಕೌಂಟರ್,ଇଭେଣ୍ଟ କାଉଣ୍ଟର
ವಿನಾಯಿತಿ ನಿರ್ವಹಣೆ,ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |
ಬದಲಾಯಿಸಬಹುದಾದ ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ,ଅଦଳବଦଳ ଡିସ୍କ ସଂରକ୍ଷଣ ସ୍ଥାନ |
ಹೊರಗಿಡುವಿಕೆ,ବହିଷ୍କାର
ವಿಶೇಷ ಅಥವಾ (XOR),ସ୍ୱତନ୍ତ୍ର କିମ୍ବା (XOR)
ಕಾರ್ಯಗತಗೊಳಿಸಬಹುದಾದ ಪ್ರೋಗ್ರಾಂ,ଏକଜେକ୍ୟୁଟେବଲ୍ ପ୍ରୋଗ୍ରାମ୍
ಕಾರ್ಯಕಾರಿ ಹೇಳಿಕೆ,କାର୍ଯ୍ୟନିର୍ବାହୀ ବିବୃତ୍ତି
ಸಮಗ್ರ ಹುಡುಕಾಟ,ସମ୍ପୁର୍ଣ୍ଣ ସନ୍ଧାନ |
ಅಸ್ತಿತ್ವದಲ್ಲಿದೆ,ବିଦ୍ୟମାନ ଅଛି |
ನಿರ್ಗಮಿಸಿ,ପ୍ରସ୍ଥାନ
ತಜ್ಞ ವ್ಯವಸ್ಥೆ,ବିଶେଷଜ୍ଞ ବ୍ୟବସ୍ଥା |
ಅಭಿವ್ಯಕ್ತಿ,ଅଭିବ୍ୟକ୍ତି
ವಿಸ್ತೃತ ಗ್ರಾಫಿಕ್ ಅರೇ (XGA),ବିସ୍ତୃତ ଗ୍ରାଫିକ୍ ଆରେ (XGA)
ವಿಸ್ತೃತ ಉದ್ಯಮ ಗುಣಮಟ್ಟ (EIS),ବିସ୍ତାରିତ ଶିଳ୍ପ ମାନକ (EIS)
ವಿಸ್ತೃತ ಯಂತ್ರ,ବିସ୍ତୃତ ଯନ୍ତ୍ର
ವಿಸ್ತೃತ ಸ್ಮರಣೆ,ବିସ୍ତୃତ ସ୍ମୃତି
ವಿಸ್ತೃತ ನಿಖರತೆ,ବିସ୍ତୃତ ସଠିକତା |
ವಿಸ್ತೃತ ವಿಂಗಡಣೆ,ବିସ୍ତୃତ ସର୍ଟିଂ
ಬಾಹ್ಯ ಕರೆ,ବାହ୍ୟ କଲ୍
ಬಾಹ್ಯ ದೋಷ,ବାହ୍ୟ ତ୍ରୁଟି |
ಬಾಹ್ಯ ಕಾರ್ಯ,ବାହ୍ୟ କାର୍ଯ୍ୟ
ಬಾಹ್ಯ ಅಡಚಣೆ,ବାହ୍ୟ ବାଧା
ಬಾಹ್ಯ ಸ್ಮರಣೆ,ବାହ୍ୟ ସ୍ମୃତି
ಬಾಹ್ಯ ಸ್ಮರಣೆ,ବାହ୍ୟ ସ୍ମୃତି
ಬಾಹ್ಯ ಮೋಡೆಮ್,ବାହ୍ୟ ମୋଡେମ୍ |
ಬಾಹ್ಯ ಉಲ್ಲೇಖ,ବାହ୍ୟ ସନ୍ଦର୍ଭ
ಬಾಹ್ಯ ಹುಡುಕಾಟ,ବାହ୍ୟ ସନ୍ଧାନ |
ಬಾಹ್ಯ ಶೇಖರಣಾ ಸಾಧನ,ବାହ୍ୟ ସଂରକ୍ଷଣ ଉପକରଣ
ಹೊರತೆಗೆಯುವಿಕೆ,ନିଷ୍କାସନ
ಹೊರತೆಗೆಯುವಿಕೆ,ବହିଷ୍କାର
ಮುಖ ಅಕ್ಷರ ಮುದ್ರಕ,ଚେହେରା-ଅକ୍ଷର ପ୍ରିଣ୍ଟର୍ |
ವಿಫಲ-ಸುರಕ್ಷಿತ ಕಾರ್ಯಾಚರಣೆ,ବିଫଳ-ନିରାପଦ କାର୍ଯ୍ୟ
ವಿಫಲತೆಯ ದರ,ବିଫଳତା ହାର
ವೈಫಲ್ಯ ಚೇತರಿಕೆ,ବିଫଳତା ପୁନରୁଦ୍ଧାର
ತಪ್ಪು ಕೋಡ್,ମିଥ୍ୟା କୋଡ୍
ತಪ್ಪು ದೋಷ,ମିଥ୍ୟା ତ୍ରୁଟି |
ಫ್ಯಾನ್-ಇನ್,ପ୍ରଶଂସକ
ಫ್ಯಾನ್ ಔಟ್,ପ୍ରଶଂସକ
ಫ್ಯಾಸಿಮೈಲ್ I/O ಸಾಧನ,ଆକର୍ଷଣୀୟ I / O ଉପକରଣ |
ವೇಗದ ಫೋರಿಯರ್ ರೂಪಾಂತರ (FFT),ଦ୍ରୁତ ଫୁରିଅର୍ ଟ୍ରାନ୍ସଫର୍ମ (FFT)
ಗಂಭೀರವಾದ ತಪ್ಪು,ସାଂଘାତିକ ତ୍ରୁଟି |
ದೋಷ ಪತ್ತೆ,ତ୍ରୁଟି ଚିହ୍ନଟ
ದೋಷ ರೋಗನಿರ್ಣಯ,ତ୍ରୁଟି ନିଦାନ
ದೋಷಸಹಿಷ್ಣುತೆ,ଦୋଷ ସହନଶୀଳତା |
ಫ್ಯಾಕ್ಸ್,ଫ୍ୟାକ୍ସ
ಫ್ಯಾಕ್ಸ್ ಸಂದೇಶ,ଫ୍ୟାକ୍ସ ବାର୍ତ୍ତା |
FDC,FDC
ವೈಶಿಷ್ಟ್ಯ ಪತ್ತೆ,ବ feature ଶିଷ୍ଟ୍ୟ ଚିହ୍ନଟ
ಆಹಾರ ಚಕ್ರ,ଫିଡ୍ ଚକ୍ର |
ಪ್ರತಿಕ್ರಿಯೆ,ମତାମତ
ಫೀಡರ್,ଫିଡର୍ |
ತರಲು,ଆଣ |
ಫಿಬೊನಾಕಿ ಹುಡುಕಾಟ,ଫାଇବୋନାକ୍ସି ସନ୍ଧାନ |
ಫಿಬೊನಾಕಿ ಅನುಕ್ರಮ,ଫାଇବୋନାକ୍ସି କ୍ରମ |
ಫಿಬೊನಾಕಿ ಸರಣಿ,ଫାଇବୋନାକ୍ସି ସିରିଜ୍ |
ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್,ଫାଇବର ଅପ୍ଟିକ୍ସ |
ಫಿಡೋ ನಿವ್ವಳ,ଫିଡୋ ନେଟ୍ |
ಕ್ಷೇತ್ರ,କ୍ଷେତ୍ର
ಐದನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್‌ಗಳು,ପଞ୍ଚମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟରଗୁଡିକ |
