Marathi,Kannada
क्रोमोफोर,ಕ್ರೋಮೋಫೋರ್
"क्रोमोस्फियर, क्रोमोस्फियर","ವರ್ಣಗೋಳ, ವರ್ಣಗೋಳ"
"क्रोनोग्राफ, क्रोनोग्राफ, क्रोनोग्राफ","ಕ್ರೋನೋಗ್ರಾಫ್, ಕ್ರೋನೋಗ್ರಾಫ್, ಕ್ರೋನೋಗ್ರಾಫ್"
क्रोनोमीटर,ಕಾಲಮಾಪಕ
"चित्रपट, चित्रपट","ಚಲನಚಿತ್ರಗಳು, ಚಲನಚಿತ್ರಗಳು"
सिनेमॅटोग्राफी,ಸಿನಿಮಾಟೋಗ್ರಫಿ
"शून्य, सायफर","ಶೂನ್ಯ, ಸೈಫರ್"
पुनरावृत्ती,ಮರುಕಳಿಸುವಿಕೆ
सर्किट,ಸರ್ಕ್ಯೂಟ್
सर्किटरी,ಸರ್ಕ್ಯೂಟ್ರಿ
"वर्तुळाकार, गोलाकार","ವೃತ್ತಾಕಾರದ, ವೃತ್ತಾಕಾರದ"
प्रसारित,ಪರಿಚಲನೆ ಮಾಡುತ್ತಿದೆ
"अभिसरण, अभिसरण","ಪರಿಚಲನೆ, ಪರಿಚಲನೆ"
परिपत्रक,ಪರಿಚಲನೆಗಾರ
परिघीय,ಸುತ್ತಳತೆಯ
आण्विक इलेक्ट्रॉन,ಪರಮಾಣು ಎಲೆಕ್ಟ್ರಾನ್
परिभू उपग्रह,ಪರಿಭು ಉಪಗ್ರಹ
नागरी वारंवारता बँड,ನಾಗರಿಕ ಆವರ್ತನ ಬ್ಯಾಂಡ್
"यादी, वहिवाट","ಉಡುಪು, ಆಕ್ಯುಪೆನ್ಸಿ"
बंध,ಕರಾರುಪತ್ರ
क्लेपेरॉन समीकरण,ಕ್ಲೆಪೈರಾನ್ ಸಮೀಕರಣ
"क्लासिक, क्लासिक, क्लासिक","ಕ್ಲಾಸಿಕ್, ಕ್ಲಾಸಿಕ್, ಕ್ಲಾಸಿಕ್"
"मध्यांतर, काढणे (सं.)","ಮಧ್ಯಂತರ, ತೆಗೆಯುವಿಕೆ (adj.)"
फूट,ಸೀಳು
हवामान,ಹವಾಮಾನ
माउंट,ಆರೋಹಣ
"पायरोमीटर, वैद्यकीय थर्मामीटर","ಪೈರೋಮೀಟರ್, ವೈದ್ಯಕೀಯ ಥರ್ಮಾಮೀಟರ್"
घड्याळ व्होल्टेज,ಗಡಿಯಾರ ವೋಲ್ಟೇಜ್
घड्याळाच्या दिशेने,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
बंद परिक्रमा,ಮುಚ್ಚಿದ ಸರ್ಕ್ಯೂಟ್
बंद-सर्किट दूरदर्शन,ಕ್ಲೋಸ್ಡ್ ಸರ್ಕ್ಯೂಟ್ ಟೆಲಿವಿಷನ್
"tightly packed, tightly packed","ಬಿಗಿಯಾಗಿ ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ, ಬಿಗಿಯಾಗಿ ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ"
चांगली पॅकेज केलेली रचना,ಚೆನ್ನಾಗಿ ಪ್ಯಾಕೇಜ್ ಮಾಡಿದ ರಚನೆ
जवळचा दृष्टीकोन,ಹತ್ತಿರದ ವಿಧಾನ
नवीनतम पॅक,ಇತ್ತೀಚಿನ ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ
जवळचे दृश्य,ನಿಕಟ ನೋಟ
"ढग, ढग, अंधुक, स्पॉट्स","ಮೋಡಗಳು, ಮೋಡಗಳು, ಮಸುಕು, ಕಲೆಗಳು"
घड,ಗುಂಪನ್ನು
"खडबडीत, खडबडीत, कच्चे, निकृष्ट, अपरिष्कृत","ಒರಟಾದ, ಒರಟಾದ, ಕಚ್ಚಾ, ಕೆಳದರ್ಜೆಯ, ಸಂಸ್ಕರಿಸದ"
मॅक्रो क्रिस्टलीय,ಮ್ಯಾಕ್ರೋ ಸ್ಫಟಿಕದಂತಹ
"कोस्ट, टार्गेट हाऊस (रडार)","ಕರಾವಳಿ, ಟಾರ್ಗೆಟ್ ಹೌಸ್ (ರಾಡಾರ್)"
"आवरण, कोट, कोट, कोटिंग","ಕವರ್, ಕೋಟ್, ಕೋಟ್, ಲೇಪನ"
"लेप, लेप, लेप","ಲೇಪನ, ಲೇಪನ, ಲೇಪನ"
शांत करणे,ಕೋಕ್ಸ್
"कोड, चिन्ह, कोड, कोड, कोड","ಕೋಡ್, ಸೈನ್, ಕೋಡ್, ಕೋಡ್, ಕೋಡ್"
कोड केलेले,ಕೋಡ್ ಮಾಡಲಾಗಿದೆ
कोडिंग पल्स,ಕೋಡಿಂಗ್ ನಾಡಿ
गुणांक,ಗುಣಾಂಕ
संयम,ಸಂಯಮ
सस्पेन्स,ರಹಸ್ಯ
"संलग्नता, संलग्नता","ಬಾಂಧವ್ಯ, ಬಾಂಧವ್ಯ"
"संलग्न, संलग्न","ಸಂಯೋಜಿತ, ಲಗತ್ತಿಸಲಾಗಿದೆ"
एकसंधता,ಒಗ್ಗಟ್ಟು
सांसांजी,ಸಂಸಂಜಿ
कुंडली,ಜಾತಕ
गुंडाळलेले,ಸುರುಳಿಯಾಕಾರದ
"कॉइलिंग, कॉइल बिल्डिंग, कॉइलिंग","ಸುರುಳಿ, ಸುರುಳಿ ಕಟ್ಟಡ, ಸುರುಳಿ"
फ्लॅट,ಫ್ಲಾಟ್
थंड,ಶೀತ
कमी तापमान उत्सर्जन,ಕಡಿಮೆ ತಾಪಮಾನದ ಹೊರಸೂಸುವಿಕೆ
सबथर्मल न्यूट्रॉन्स,ಸಬ್ಥರ್ಮಲ್ ನ್ಯೂಟ್ರಾನ್ಗಳು
नाश,ಡೆಸಿಮೇಶನ್
"संपार्श्विक, शाखा, शाखा","ಮೇಲಾಧಾರ, ಶಾಖೆ, ಶಾಖೆ"
"समन्वयक, समन्वयक, संग्राहक","ಸಂಯೋಜಕ, ಸಂಯೋಜಕ, ಸಂಯೋಜಕ"
संकलन,ಸಂಗ್ರಹಣೆ
"सामूहिक, लोकसंख्या","ಸಾಮೂಹಿಕ, ಜನಸಂಖ್ಯೆ"
"कलेक्टर, कलेक्टर, कलेक्टर","ಸಂಗ್ರಾಹಕ, ಸಂಗ್ರಾಹಕ, ಸಂಗ್ರಾಹಕ"
टक्कर करणारा कण,ಘರ್ಷಣೆ ಕಣ
समांतर,ಸಮಾನಾಂತರ
"समांतर, दिशाहीन","ಸಮಾನಾಂತರ, ಏಕಮುಖ"
समांतरभुज चौकोन,ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ
संरेखन,ಜೋಡಣೆ
संरेखन,ಜೋಡಣೆ
"टक्कर, टक्कर, टक्कर","ಘರ್ಷಣೆ, ಘರ್ಷಣೆ, ಘರ್ಷಣೆ"
कोलायड,ಕೊಲೊಯ್ಡ್
"रंगमापक, रंगमापक","ವರ್ಣಮಾಪಕ, ವರ್ಣಮಾಪಕ"
रंगाधळेपण,ಬಣ್ಣಗುರುಡು
वर्ण,ಪಾತ್ರ
"स्तंभ, स्तंभ","ಕಾಲಮ್, ಕಾಲಮ್"
"स्वल्पविराम, गुच्छा, शेपटी, शेपटी","ಅಲ್ಪವಿರಾಮ, ಟಫ್ಟ್, ಬಾಲ, ಬಾಲ"
"संयोजन, संयोजन, जमा","ಕಾಕತಾಳೀಯ, ಸಂಯೋಜನೆ, ಶೇಖರಣೆ"
संमिश्र स्वर,ಸಂಯೋಜಿತ ಸ್ವರ
संमिश्र स्वर,ಸಂಯೋಜಿತ ಸ್ವರ
दायित्व,ಹೊಣೆಗಾರಿಕೆ
ज्वलन,ದಹನ
व्यावसायिक फेराइट,ವಾಣಿಜ್ಯ ಫೆರೈಟ್
"सामान्य, सामान्य, सामान्य, सामान्य, सामान्य","ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ"
कम्युनिकेशन्स,ಸಂವಹನಗಳು
"वळवणे, डेटा बदल, क्रमपरिवर्तन","ತಿರುವು, ಡೇಟಾ ಬದಲಾವಣೆ, ಕ್ರಮಪಲ್ಲಟನೆ"
"कम्युटेटर, कम्युटेटर, कम्युटेटर","ಕಮ್ಯುಟೇಟರ್, ಕಮ್ಯುಟೇಟರ್, ಕಮ್ಯುಟೇಟರ್"
"तुलना करणारा, तुलना करणारा","ಹೋಲಿಕೆಗಾರ, ಹೋಲಿಕೆಗಾರ"
तुलना,ಹೋಲಿಕೆ
"होकायंत्र, होकायंत्र, होकायंत्र","ದಿಕ್ಸೂಚಿ, ದಿಕ್ಸೂಚಿ, ದಿಕ್ಸೂಚಿ"
"सुसंगतता, सुसंगतता, सुसंगतता, सुसंगतता","ಹೊಂದಾಣಿಕೆ, ಹೊಂದಾಣಿಕೆ, ಹೊಂದಾಣಿಕೆ, ಹೊಂದಾಣಿಕೆ"
"भरपाई, बदला","ಸರಿದೂಗಿಸು, ಸೇಡು ತೀರಿಸಿಕೊಳ್ಳು"
"भरपाई, भरपाई, भरपाई","ಪರಿಹಾರ, ಪರಿಹಾರ, ಪರಿಹಾರ"
प्रतिकार,ಪ್ರತಿಕ್ರಮಗಳು
"संकलन, व्याख्या","ಸಂಕಲನ, ವ್ಯಾಖ್ಯಾನ"
"संकलन, व्याख्या","ಸಂಕಲನ, ವ್ಯಾಖ್ಯಾನ"
पूरकता,ಪೂರಕತೆ
पूरक,ಪೂರಕ
पूर्ण,ಸಂಪೂರ್ಣ
पूर्ण सेल,ಸಂಪೂರ್ಣ ಕೋಶ
पूर्ण मॉड्यूलेशन,ಸಂಪೂರ್ಣ ಮಾಡ್ಯುಲೇಷನ್
"जटिल, जटिल, पॅकेज","ಸಂಕೀರ್ಣ, ಸಂಕೀರ್ಣ, ಪ್ಯಾಕೇಜ್"
जटिल अणू,ಸಂಕೀರ್ಣ ಪರಮಾಣು
जटिल कार्य,ಸಂಕೀರ್ಣ ಕಾರ್ಯ
स्वरूप,ಸ್ವರೂಪ
जटिल यंत्रणा,ಸಂಕೀರ್ಣ ಕಾರ್ಯವಿಧಾನ
पाठपुरावा,ಅನುಸರಿಸು
"घटक, संबंधित घटक","ಘಟಕ, ಸಂಬಂಧಿತ ಘಟಕ"
"एकत्रित, मिश्रित","ಸಂಯೋಜಿತ, ಮಿಶ್ರ"
"मिश्र, मिश्र, एकत्रित, वित्त, संयुग","ಮಿಶ್ರ, ಮಿಶ್ರ, ಸಂಯೋಜಿತ, ಹಣಕಾಸು, ಸಂಯುಕ್ತ"
asral लोलक,ಆಸ್ರಲ್ ಲೋಲಕ
"कॉम्प्रेस (सं.), कॉम्प्रेस (v.)","ಸಂಕುಚಿತಗೊಳಿಸು (ed.), ಸಂಕುಚಿತಗೊಳಿಸು (v.)"
संकुचित,ಸಂಕುಚಿತಗೊಳಿಸಲಾಗಿದೆ
संकुचितता,ಸಂಕುಚಿತತೆ
दाबण्यायोग्य,ಸಂಕುಚಿತ
संक्षेप,ಸಂಕೋಚನ
"कंप्रेसर, कंप्रेसर","ಸಂಕೋಚಕ, ಸಂಕೋಚನ"
"कॉम्प्टन इलेक्ट्रॉन, प्रतिसंतुलित इलेक्ट्रॉन","ಕಾಂಪ್ಟನ್ ಎಲೆಕ್ಟ್ರಾನ್, ಕೌಂಟರ್ ಬ್ಯಾಲೆನ್ಸ್ಡ್ ಎಲೆಕ್ಟ್ರಾನ್"
गणना,ಗಣನೆ
संगणकीय,ಕಂಪ್ಯೂಟೇಶನಲ್
"संगणक, संगणक, संगणक","ಕಂಪ್ಯೂಟರ್, ಕಂಪ್ಯೂಟರ್, ಕಂಪ್ಯೂಟರ್"
अवतल,ಕಾನ್ಕೇವ್
द्विउत्तल,ಬೈಕಾನ್ವೆಕ್ಸ್
"एकाग्र करणे, घट्ट करणे, एकाग्र करणे (adj.), एकाग्र करणे (v.)","ಕೇಂದ್ರೀಕರಿಸಲು, ದಪ್ಪವಾಗಲು, ಕೇಂದ್ರೀಕರಿಸಲು (adj.), ಕೇಂದ್ರೀಕರಿಸಲು (v.)"
"एकाग्र, एकाग्र, एकाग्र","ಕೇಂದ್ರೀಕೃತ, ಕೇಂದ್ರೀಕೃತ, ಕೇಂದ್ರೀಕೃತ"
"एकाग्रता, एकाग्रता, एकाग्रता, एकाग्रता","ಏಕಾಗ್ರತೆ, ಏಕಾಗ್ರತೆ, ಏಕಾಗ್ರತೆ, ಏಕಾಗ್ರತೆ"
"एककेंद्री, केंद्रीत","ಏಕಕೇಂದ್ರಿತ, ಕೇಂದ್ರೀಕೃತ"
संकल्पना,ಪರಿಕಲ್ಪನೆ
वैचारिक,ಪರಿಕಲ್ಪನೆಯ
"जवळीक, संवाद","ಅನ್ಯೋನ್ಯತೆ, ಸಂವಹನ"
सुसंवाद,ಸಮನ್ವಯಗೊಳಿಸಲಾಗಿದೆ
"समवर्ती, अनुगामी","ಏಕಕಾಲೀನ, ಹಿಂದುಳಿದ"
"संक्षेपण, संक्षेपण","ಘನೀಕರಣ, ಘನೀಕರಣ"
"घनीभूत करणे, द्रव करणे, द्रव करणे","ಸಾಂದ್ರೀಕರಿಸಲು, ದ್ರವೀಕರಿಸಲು, ದ್ರವೀಕರಿಸಲು"
"घनरूप, द्रवरूप, संक्षिप्त","ಮಂದಗೊಳಿಸಿದ, ದ್ರವೀಕೃತ, ಸಂಕ್ಷೇಪಿಸಿದ"
"कंडेनसर, कॅपेसिटर, कलेक्टर","ಕಂಡೆನ್ಸರ್, ಕೆಪಾಸಿಟರ್, ಸಂಗ್ರಾಹಕ"
"स्थिती, स्थिती, स्थिती, स्थिती","ಸ್ಥಿತಿ, ಸ್ಥಿತಿ, ಸ್ಥಿತಿ, ಸ್ಥಿತಿ"
वाहकता,ವಾಹಕತೆ
चालक,ಚಾಲಕ
ड्रायव्हिंग,ಚಾಲನೆ
वाहकता,ವಾಹಕತೆ
निष्ठा,ನಿಷ್ಠೆ
"कॉन्फिगरेशन, कॉन्फिगरेशन","ಸಂರಚನೆ, ಸಂರಚನೆ"
कॉन्फिगरेशन,ಸಂರಚನೆ
confocal,ಕನ್ಫೋಕಲ್
"एकरूपता, द्विध्रुवीयता, समानता","ಸಮಾನತೆ, ದ್ವಿಧ್ರುವಿ, ಸಮಾನತೆ"
"एकरूप, समान","ಸಮಾನ, ಸಮಾನ"
कोनिक,ಶಂಕುವಿನಾಕಾರದ
"संयुग्मित करणे (v.), संयुग्मित होणे (ver.)","ಸಂಯೋಗಕ್ಕೆ (ವಿ.), ಸಂಯೋಗಕ್ಕೆ (ವರ್.)"
लॅटरल असोसिएटेड,ಲ್ಯಾಟರಲ್ ಅಸೋಸಿಯೇಟೆಡ್
साखळी संबंधित,ಸರಣಿ ಸಂಬಂಧಿತ
कनेक्टर लाइन,ಕನೆಕ್ಟರ್ ಲೈನ್
कनेक्शन,ಸಂಪರ್ಕ
"प्रायोजक, कनेक्टर","ಪ್ರಾಯೋಜಕ, ಕನೆಕ್ಟರ್"
सलग,ಸತತವಾಗಿ
संरक्षक,ಪೋಷಕ
संरक्षक,ಪೋಷಕ
"सुसंगतता, सुसंगतता, जाडी, जाडी","ಸ್ಥಿರತೆ, ಸ್ಥಿರತೆ, ದಪ್ಪ, ದಪ್ಪ"
"सुसंगत, विरुद्ध","ಹೊಂದಾಣಿಕೆ, ವಿರುದ್ಧ"
संवादात्मक,ಸಂಭಾಷಣೆಯ
संवादात्मक,ಸಂವಾದಾತ್ಮಕ
स्थिरता,ಸ್ಥಿರತೆ
"स्थिर, स्थिर, अचल, न बदलणारा, एकसमान","ಸ್ಥಿರ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಬದಲಾಗದ, ಏಕರೂಪ"
कॉन्स्टंटन,ಕಾನ್ಸ್ಟಾಂಟನ್
सतत प्रवाह,ನಿರಂತರ ಹರಿವು
covariate संख्या,ಕೋವೇರಿಯೇಟ್ ಸಂಖ್ಯೆ
सर्किटची वैशिष्ट्ये,ಸರ್ಕ್ಯೂಟ್ನ ಗುಣಲಕ್ಷಣಗಳು
नक्षत्र,ನಕ್ಷತ್ರಪುಂಜ
"रचना, रचना, रचना","ಸಂಯೋಜನೆ, ಸಂಯೋಜನೆ, ರಚನೆ"
प्रतिबंधित गती,ನಿರ್ಬಂಧಿತ ವೇಗ
मर्यादा,ನಿರ್ಬಂಧ
अरुंद करणे,ಕಿರಿದಾಗುತ್ತಿದೆ
शाश्वत हस्तक्षेप,ಸಮರ್ಥನೀಯ ಹಸ್ತಕ್ಷೇಪ
ऊर्जा वापरली,ಸೇವಿಸಿದ ಶಕ್ತಿ
"स्पर्श, स्पर्श, स्पर्श","ಸ್ಪರ್ಶ, ಸ್ಪರ್ಶ, ಸ್ಪರ್ಶ"
"संपर्क, संपर्क","ಸಂಪರ್ಕ, ಸಂಪರ್ಕ"
दूषित होणे,ಮಾಲಿನ್ಯ
"सामग्री, भाग, अर्धा","ವಿಷಯ, ಭಾಗ, ಅರ್ಧ"
"सातत्य, सातत्य","ನಿರಂತರ, ನಿರಂತರ"
राज्य सातत्य,ರಾಜ್ಯದ ನಿರಂತರತೆ
"अखंड, अखंड, अखंड, अखंड, अखंड","ನಿರಂತರ, ಮುರಿಯದ, ಮುರಿಯದ, ನಿರಂತರ, ನಿರಂತರ"
सातत्य,ನಿರಂತರ
"संकुचित करणे, संकुचित करणे (ver.)","ಸಂಕುಚಿತಗೊಳಿಸು, ಸಂಕುಚಿತಗೊಳಿಸು (ver.)"
संकुचित,ಕುಗ್ಗಿಸು
आकुंचन,ಸಂಕೋಚನ
काउंटर-ऑर्बिटल दिशा,ಪ್ರತಿ-ಕಕ್ಷೆಯ ದಿಕ್ಕು
संबंधित शरीर,ಸಂಬಂಧಿ ದೇಹ
"कॉन्ट्रास्ट, कॉन्ट्रास्ट","ಕಾಂಟ್ರಾಸ್ಟ್, ಕಾಂಟ್ರಾಸ್ಟ್"
नियंत्रण,ನಿಯಂತ್ರಣ
संवहन,ಸಂವಹನ
पोचवणारी पोस्ट,ಪೋಸ್ಟ್ ಅನ್ನು ರವಾನಿಸುತ್ತದೆ
रक्तवहिन्यासंबंधीचा,ನಾಳೀಯ
नियमित अणु वजन,ನಿಯಮಿತ ಪರಮಾಣು ತೂಕ
"अभिसरण करणे, अभिसरण करणे","ಒಮ್ಮುಖವಾಗಲು, ಒಮ್ಮುಖವಾಗಲು"
"अभिसरण, अभिसरण","ಒಮ್ಮುಖ, ಒಮ್ಮುಖ"
अभिसरण लेन्स,ಒಮ್ಮುಖ ಲೆನ್ಸ್
"विरुद्ध, विरुद्ध","ವಿರುದ್ಧ, ವಿರುದ್ಧ"
VICA उलट,VICA ವಿರುದ್ಧ
रूपांतरण,ಪರಿವರ್ತನೆ
रूपांतरित,ಪರಿವರ್ತಿಸಲಾಗಿದೆ
कनवर्टर,ಪರಿವರ್ತಕ
परिवर्तनीय लेन्स,ಕನ್ವರ್ಟಿಬಲ್ ಲೆನ್ಸ್
उत्तल,ಪೀನ
बहिर्वक्रता,ಪೀನತೆ
उत्तल,ಪೀನ
द्विउत्तल,ಬೈಕಾನ್ವೆಕ್ಸ್
शीतलक,ಶೀತಕ
"थंडगार, थंडगार","ಶೀತಕ, ಶೀತಕ"
कूलिज ट्यूब,ಕೂಲಿಡ್ಜ್ ಟ್ಯೂಬ್
थंड करणे,ತಂಪಾಗಿಸುವಿಕೆ
शीतलक,ಶೀತಕ
सहकारी घटना,ಸಹಕಾರಿ ವಿದ್ಯಮಾನ
"समन्वय, समन्वय","ಸಮನ್ವಯಗೊಳಿಸು, ಸಮನ್ವಯಗೊಳಿಸು"
दिग्दर्शक अक्ष,ನಿರ್ದೇಶಕ ಅಕ್ಷ
प्लॅनर,ಸಮತಲ
सपाटपणा,ಚಪ್ಪಟೆತನ
"कॉपी, कॉपी, कॉपी","ನಕಲು, ನಕಲು, ನಕಲು"
कोर,ಮೂಲ
कोर इलेक्ट्रॉन,ಕೋರ್ ಎಲೆಕ್ಟ್ರಾನ್
कोरिओलिस प्रवेग,ಕೊರಿಯೊಲಿಸ್ ವೇಗವರ್ಧನೆ
कोरिओलिस बल,ಕೊರಿಯೊಲಿಸ್ ಬಲ
"किरीट, कोरोना","ಕಿರಿತ್, ಕರೋನಾ"
कोरोना ऑस्ट्रेलिया,ಕರೋನಾ ಆಸ್ಟ್ರೇಲಿಸ್
कोरोना बोरेलिस,ಕರೋನಾ ಬೋರಿಯಾಲಿಸ್
सौर भडकणे,ಸೌರ ಜ್ವಾಲೆ
ग्रेन्युल,ಕಣಕಣ
दाणेदार,ಹರಳಿನ
"बरोबर, बरोबर","ಸರಿ, ಸರಿ"
सुधारित,ಪರಿಷ್ಕರಿಸಲಾಗಿದೆ
"सुधारणा, सुधारणा","ತಿದ್ದುಪಡಿ, ತಿದ್ದುಪಡಿ"
सह - संबंध,ಸಹ ಸಂಬಂಧ
"पत्रव्यवहार करणे, पत्रव्यवहार करणे","ಸಂವಾದಿಯಾಗಲು, ಸಂವಾದಿಯಾಗಲು"
असोसिएशनचे नियम,ಸಂಘದ ನಿಯಮಗಳು
साथीदार,ಪಕ್ಕವಾದ್ಯ
कोसाइन नियम,ಕೊಸೈನ್ ನಿಯಮ
जागा विपुलता,ಬಾಹ್ಯಾಕಾಶ ಸಮೃದ್ಧಿ
वैश्विक,ಕಾಸ್ಮಿಕ್
अंतराळ किरण फुटला,ಬಾಹ್ಯಾಕಾಶ ಕಿರಣ ಸ್ಫೋಟ
"अंतराळ किरण, वैश्विक किरण","ಬಾಹ್ಯಾಕಾಶ ಕಿರಣ, ಕಾಸ್ಮಿಕ್ ಕಿರಣ"
जागा पर्जन्य,ಬಾಹ್ಯಾಕಾಶ ಮಳೆ
जागा,ಜಾಗ
वैश्विक,ಕಾಸ್ಮಿಕ್
"कॉस्मॉलॉजी, कॉस्मॉलॉजी","ವಿಶ್ವವಿಜ್ಞಾನ, ವಿಶ್ವವಿಜ್ಞಾನ"
अंतराळवीर,ಗಗನಯಾತ್ರಿ
अंतराळविज्ञान,ಗಗನಯಾತ್ರಿಗಳು
"कॉसमॉस, ब्रह्मांड","ಬ್ರಹ್ಮಾಂಡ, ವಿಶ್ವ"
कूलॉम्ब,ಕೂಲಂಬ್
कुलोमी क्षेत्र,ಕೂಲೋಮಿ ಪ್ರದೇಶ
क्युलोमीटर,ಕೂಲೋಮೀಟರ್
"मोजणे, मोजणे, मोजणे, मोजणे","ಎಣಿಕೆ, ಎಣಿಕೆ, ಎಣಿಕೆ, ಎಣಿಕೆ"
"मोजणी, उलट मोजणी","ಎಣಿಕೆ, ವಿಲೋಮ ಎಣಿಕೆ"
"कॅल्क्युलेटर, काउंटर, पॅनेल","ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಕೌಂಟರ್, ಫಲಕ"
घड्याळाच्या उलट दिशेने,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
"रिव्हर्स करंट, काउंटर करंट","ರಿವರ್ಸ್ ಕರೆಂಟ್, ಕೌಂಟರ್ ಕರೆಂಟ್"
विरोधी इलेक्ट्रोमोटिव्ह शक्ती,ಎಲೆಕ್ಟ್ರೋಮೋಟಿವ್ ಫೋರ್ಸ್ ಅನ್ನು ವಿರೋಧಿಸುತ್ತದೆ
प्रतिनियुक्ती,ನಿಯೋಜನೆ
उलट धड,ಹಿಮ್ಮುಖ ಮುಂಡ
गणना दर,ಎಣಿಕೆ ದರ
"मोजणे, मोजणे-संख्या, मोजणे, मोजणे","ಎಣಿಕೆ, ಎಣಿಕೆ-ಸಂಖ್ಯೆ, ಎಣಿಕೆ, ಎಣಿಕೆ"
सक्तीची जोडी,ಬಲದ ಜೋಡಿ
जोडलेले,ಜೋಡಿಸಲಾಗಿದೆ
जोडणारा,ಸಂಯೋಜಕ
जोडणी,ಜೋಡಣೆ
"इच्छित दिशा, मार्ग, मार्ग","ಉದ್ದೇಶಿತ ನಿರ್ದೇಶನ, ಮಾರ್ಗ, ಮಾರ್ಗ"
सहसंयोजकता,ಕೋವೆಲೆನ್ಸಿ
सहसंयोजकता,ಕೋವೆಲೆನ್ಸಿ
सहकारी,ಸಹಕಾರಿ
सहप्रसरण,ಸಹವರ್ತಿತ್ವ
सहवर्ती,ಜೊತೆಗಿರುವ
"कव्हरेज क्षेत्र, प्रसारण क्षेत्र","ವ್ಯಾಪ್ತಿ ಪ್ರದೇಶ, ಪ್ರಸಾರ ಪ್ರದೇಶ"
कव्हर शीट,ಕವರ್ ಶೀಟ್
बडबड,ವಟಗುಟ್ಟುವಿಕೆ
प्रजनन दर,ಫಲವತ್ತತೆಯ ಪ್ರಮಾಣ
किंचित विकृती,ಸ್ವಲ್ಪ ವಿರೂಪ
शिखर,ಶಿಖರ
"निकष, निकष","ಮಾನದಂಡ, ಮಾನದಂಡ"
गंभीर,ನಿರ್ಣಾಯಕ
गंभीरता,ವಿಮರ್ಶಾತ್ಮಕತೆ
मकर क्लिप,ಮಕರ ಸಂಕ್ರಾಂತಿ ಕ್ಲಿಪ್
बदमाशांचे गडद साम्राज्य,ವಂಚಕರ ಕರಾಳ ಸಾಮ್ರಾಜ್ಯ
क्रॉस क्रॉस हायब्रिडायझेशन,ಅಡ್ಡ-ಹೈಬ್ರಿಡ್ ಹೈಬ್ರಿಡೈಸೇಶನ್
क्रॉस बँड संप्रेषण,ಕ್ರಾಸ್ ಬ್ಯಾಂಡ್ ಸಂವಹನ
असंबद्ध व्यक्तिचित्रण,ಅಪ್ರಸ್ತುತ ಪಾತ್ರದ ವ್ಯಕ್ತಿತ್ವ
क्रॉस संबंध,ಅಡ್ಡ ಸಂಬಂಧಗಳು
ओलांडलेले क्षेत्र,ದಾಟಿದ ಪ್ರದೇಶ
किमान विकृती लेन्स,ಕನಿಷ್ಠ ವಿಪಥನ ಲೆನ್ಸ್
क्रॉस उत्पादन,ಅಡ್ಡ ಉತ್ಪನ್ನ
असंबद्ध सिग्नल,ಅಪ್ರಸ್ತುತ ಸಂಕೇತ
मजल्यांचे अतिक्रमण,ಮಹಡಿಗಳ ಅತಿಕ್ರಮಣ
संक्रमण क्षेत्र,ಪರಿವರ್ತನೆ ವಲಯ
संक्रमण बिंदू,ಪರಿವರ್ತನೆಯ ಬಿಂದು
विनिमय मूल्य,ವಿನಿಮಯ ಮೌಲ್ಯ
वेक्टर-उत्पादन वेक्टर-उत्पादन,ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ ವೆಕ್ಟರ್ ಉತ್ಪನ್ನ
"क्रॉस सेक्शन, क्रॉस सेक्शन","ಅಡ್ಡ ವಿಭಾಗ, ಅಡ್ಡ ವಿಭಾಗ"
"एकाधिक संज्ञा, संकरित संज्ञा","ಬಹು ಪದ, ಹೈಬ್ರಿಡ್ ಪದ"
क्रॉस वायर,ಅಡ್ಡ ತಂತಿ
"क्राउन ऑप्टिकल ग्लास, क्राउन ऑप्टिकल ग्लास","ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್, ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್"
थंड मिश्रण,ತಂಪಾಗಿಸುವ ಮಿಶ್ರಣ
कमी तापमान इलेक्ट्रॉनिक्स,ಕಡಿಮೆ ತಾಪಮಾನ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
हायपोथर्मिया,ಲಘೂಷ್ಣತೆ
क्रायोजेनिक प्रयोगशाळा,ಕ್ರಯೋಜೆನಿಕ್ ಪ್ರಯೋಗಾಲಯ
निम्रतापिकी,ನಿಮ್ರತಾಪಿಕಿ
अतिशीत गेज,ಘನೀಕರಿಸುವ ಗೇಜ್
