Marathi,Hindi
उद्धरण,उल्लेख
क्लेडिंग,परिनिधान
वर्ग,वर्ग
वर्ग 5 कार्यालय,वर्ग 5 कार्यालय
वर्ग अट,वर्ग अवस्था
वर्गीकरण,वर्गिकरण
साफसफाईचे ऑपरेशन,"मार्जन प्रचालन, मार्जन संक्रिया"
स्पष्ट,मार्जन
स्पष्ट क्षेत्र,रिक्त क्षेत्र
क्लियर बँड (= स्पष्ट क्षेत्र,रिक्त क्षेत्र
साफ चॅनेल,स्पष्ट प्रणाल
माहिती पुसून टाका,स्पष्ट आँकड़े
स्पष्ट प्रदर्शन,प्रदर्श निरसन
मेमरी साफ करा (= क्लियर स्टोरेज),भंडारण निरसन
स्पष्ट सत्र,स्पष्ट आँकड़ा सत्र
साफ स्टोरेज,भंडारण निरसन
क्लिपिंग,कर्तन
घड्याळ,कालद परिपथ
घड्याळ सर्किट,कालद परिपथ
घड्याळ काउंटर,कालद गणित्र
घड्याळ वारंवारता,कालद आवृति
क्लॉकिंग,समायोजन
घड्याळ व्यत्यय,कालद अन्तरायन
घड्याळ नाडी,कालद स्पंद
घड्याळ दर,कालद दर
घड्याळ नोंदणी (= टाइमर),कालद
घड्याळ सिग्नल,कालद संकेत
घड्याळ सिम्युलेशन,कालद अनुकार
घड्याळ वेळ,कालद समय
घड्याळ ट्रॅक,कालद पथ
वर्गीकरण बंद करा,अन्तर्वर्गिकरण
बंद अ‍ॅरे,संवृति सरणी
बंद फाइल,संवृत संचिका
बंद पळवाट,संवृत पाश
बंद लूप (नियंत्रण) प्रणाली,संवृत पाश (नियन्त्रण) तंत्र
बंद दिनचर्या,संवृत नेमका
बंद दुकान ऑपरेशन,परसेवी प्रचालन
बंद सबरूटिन,संवृत उपनेमका
बंद-वापरकर्ता गट,संवृत उपयोक्ता समूह
जवळून जोडले,दृढ़तः युग्मित
टर्मिनल बंद करणे,अंतक समापन
फाईल बंद करणे,संचिका समापन
क्लस्टर,गुच्छ
क्लस्टर विश्लेषण,गुच्छ विश्लेषण
क्लस्टर कंट्रोलर,गुच्छ नियंत्रक
क्लस्टर कंट्रोलर नोड,गुच्छ नियंत्रक आसंथि
क्लस्टर कंट्रोल युनिट,गुच्छ नियंत्रक एकक
क्लस्टर केलेली फाईल,गुच्छित संचिका
क्लस्टरिंग अल्गोरिदम,गुच्छन कलन-विधि
COELESCE,संलयन
कोटेड कार्ड,लेपित पत्रक
कोएक्सियल केबल,समाक्ष केबल
कोबोल,कोबोल
कोबोल कॅरेक्टर,कोबोल संप्रतीक
कोबोल प्रोग्रामिंग,कोबोल क्रमादेशन
कोडासिल,कोडासिल
कोड,"कूट, कोड"
कोड क्षेत्र,कूट क्षेत्र
कोड साखळी,कूट शृंखला
कोड तपासणी,कूट जाँच
कोड केलेले अंकगणित डेटा,कूट लिखित अंकगणितीय आँकड़े
कोडेड कॅरेक्टर सेट,कूटलिखित संप्रतीक समुच्चय
कोडेड कन्व्हर्टर,कूटलिखित रूपांतरित्र
कोडित दशांश नोटेशन,कूटलिखित दशमलव संकेतन-पद्धति
कोड अवलंबून प्रणाली,कूटाश्रित तंत्र
कोडित ग्राफिक्स,कूटलिखित आलेखिकी
कोडित प्रतिमा जागा,कूटलिखित प्रतिबिम्ब स्थान
कोड डायरेक्टिंग कॅरेक्टर,कूटनिदेशी संप्रतीक
कोडेड प्रोग्राम,कूट लिखित क्रमादेश
कोड केलेले प्रतिनिधित्व,कूट लिखित निरूपण
कोड स्टॉप,कूटलिखित विराम
कोड घटक,कूट अवयव
कोड विस्तार वर्ण,कूटविस्तार संप्रतीक
कोड फ्रेम,कूट फ्रेम
कोड होल,कूट छिद्र
कोड-स्वतंत्र डेटा संप्रेषण,कूट स्वतन्त्र आँकड़ा संचार
कोड-स्वतंत्र प्रणाली,कूट स्वतन्त्र तंत्र
"कोड-असंवेदनशील प्रणाली (= कोड-इन-आश्रित
 प्रणाली)",कूट स्वतंत्र तंत्र
कोड की,कूट कुंजी
कोड पातळी,कूट स्तर
कोड लाइन,कूट रेखा
कोड लाइन इंडेक्स,कूट रेखा सूचक
कोड पॉईंट अनुवादक,कूट बिन्दु अनुवादक
कोड स्थिती,कूट स्थिति
कोडर,कोडित्र
कोड-संवेदनशील प्रणाली (= कोड-आधारित प्रणाली),कूटाश्रित तंत्र
कोड सेट,कूट समुच्चय
कोड- पारदर्शक डेटा संप्रेषण,कूट-पारदर्शी आँकड़ा संचार
"कोड-पारदर्शक प्रणाली (= कोड अवलंबून आहे
 प्रणाली)",कूटाश्रित तंत्र
कोड मूल्य,कूट मान
कोड शब्द,कूट शब्द
कोडिंग,"कूटलेखन, कोडन"
कोडिंग चेक,कूटलेखन जाँच
कोडिंग फॉर्म,कूटलेखन फार्म
कोडिंग योजना,कूटलेखन योजना
कोडिंग पत्रक,कूटलेखन पर्ण
गुणांक युनिट,गुणांक एकक
सुसंगत मॉड्युलेशन सिस्टम,संसक्त माडुलन तंत्र
सुसंगत फेज शिफ्ट की,संसक्त प्रावस्था-विस्थापन कुंजीयन
योगायोग सर्किट (= आणि घटक),"तथ' अवयव, संपात परिपथ"
योगायोग घटक (= आणि घटक),तथा' अवयव
योगायोग त्रुटी,संपात त्रुटि
योगायोग गेट (आणि घटक,तथा' अवयव
योगायोग-वर्तमान निवड,संपात-धारा वरण
कोल्ड फॉल्ट,प्रारंभ दोष
कोल्ड स्टार्ट (= प्रारंभ),प्रारंभन
कोलेट,समानुक्रमण
कोलिंग सीक्वेन्स,समानुक्रमी अनुक्रम
कोलेंग सॉर्टिंग,समानुक्रमी शॉटन
कोलेटर,समानुक्रमित्र
टक्कर,संघट्ट
स्तंभ,स्तंभ
स्तंभ बायनरी,स्तंभ द्विआधारी
स्तंभ हलवा,स्तंभ विस्थापन
संयोजन,"संचय, संयोजन"
"संयोजन
 सर्किट",संयोजन परिपथ
"संयोजन
 तर्कशास्त्र",संयोजन तर्क
"संयोजन
 तर्कशास्त्र घटक",संयोजन तर्क अवयव
संयोजन केंद्र,संयोजन नाभि
कॉम्बिनेटरियल नेटवर्क,संयोजी जालक्रम
"संयोजक
 सर्किट",संयोजी परिपथ
"एकत्रित
 वितरण
 फ्रेम",संयुक्त वितरण फ्रेम
एकत्रित डोके,संयुक्त शीर्ष
एकत्रित वाचन/लेखन हेड,संयुक्त पठन/लेखन शीर्ष
एकत्रित स्टेशन,संयुक्त केन्द्र
संयोजक,संयोजक
आज्ञा,"समादेश, कमांड"
"आज्ञा आणि
 नियंत्रण यंत्रणा",समादेश और नियंत्रण तंत्र
कमांड चेन,समादेश शृंखला
कमांड कंट्रोल प्रोग्राम,समादेश नियंत्रण क्रमादेश
कमांड डबल वर्ड,समादेशक द्विक शब्द
कमांड फंक्शन,समादेश प्रकार्य
कमांड इंटरप्रिटर,समादेश निर्वचक
आज्ञा भाषा,समादेश भाषा
आज्ञा यादी,समादेश सूची
आज्ञा नाव,समादेश नाम
कमांड पॉईंटर,समादेश सूचक
"आज्ञा
 प्रक्रिया",समादेश संसाधन
कमांड प्रोसेसर,समादेश संसाधित्र
कमांड पुन्हा प्रयत्न करा,समादेश पुनः प्रयास
कमांड स्टेटमेंट,समादेश कथन
कमांड सिस्टम,समादेश तंत्र
टिप्पणी,टिप्पणी
टिप्पणी फील्ड,टिप्पणी क्षेत्र
टिप्पणी विधान,टिप्पणी कथन
व्यावसायिक अनुप्रयोग,वाणिज्य अनुप्रयोग
व्यावसायिक वर्ण,वाणिज्य संप्रतीक
व्यावसायिक सूचना सेट,वाणिज्य अनुदेश समुच्चय
सामान्य क्षेत्र,सार्व क्षेत्र
सामान्य ब्लॉक,सार्व खंडक
सामान्य व्यवसाय-केंद्रित (कोबोल),साधारण व्यवसायमूलक (कोबोल)
सामान्य वाहक,सार्ववाहक
कॉमन कॅरियर ब्यूरो,सार्ववाहक ब्यूरो
सामान्य आज्ञा भाषा,सार्व समादेश भाषा
सामान्य संप्रेषण अ‍ॅडॉप्टर,सार्व संचार अनुकूलित्र
सामान्य नियंत्रण,सार्व नियंत्रण
सामान्य नियंत्रण स्विचिंग व्यवस्था,सार्व नियंत्रण स्विचन व्यवस्था
सामान्य नियंत्रण प्रणाली,सार्व नियंत्र तंत्र
सामान्य त्रुटी,सार्व त्रुटि
सामान्य फील्ड,सार्व क्षेत्र
सामान्य हब,सार्व नाभि
सामान्य भाषा,सार्वभाषा
सामान्य भाषा कोड,सार्वभाषा कूट
सामान्य दिनचर्या,सार्व नेमका
सामान्य विभाग,सार्व खंड़
सामान्य सॉफ्टवेअर,सार्व प्रक्रिया सामग्री
सामान्य संचयन क्षेत्र,सार्व भंडारण क्षेत्र
सामान्य लक्ष्य मशीन,सार्व लक्ष्य यंत्र
सामान्य वापरकर्ता सर्किट,सार्व उपयोक्ता परिपथ
सामान्य वापरकर्ता नेटवर्क,सार्व उपयोक्ता जालक्रम
जातीयता,सामुदायिकता
शब्द-प्रक्रिया उपकरणे संप्रेषण,संचारी शब्द संसाधन उपकरण
संप्रेषण,संचार
संप्रेषण अ‍ॅडॉप्टर,संचार अनुकूलित्र
संप्रेषण चॅनेल,संचार प्रणाल
संप्रेषण सामान्य वाहक,संचार सार्ववाहक
संप्रेषण नियंत्रण वर्ण,संचार नियंत्रण संप्रतीक
संप्रेषण नियंत्रक,संचार नियंत्रक
संप्रेषण नियंत्रक नोड,संचार नियंत्रक आसंधि
संप्रेषण नियंत्रण युनिट,संचार नियन्त्रण एकक
संप्रेषण डेटा सिस्टम,संचार आँकड़ा तंत्र
संप्रेषण इंटरफेस,संचार अंतरापृष्ठ
संप्रेषण ओळ,संचार लाइन
संप्रेषण लाइन अ‍ॅडॉप्टर,संचार लाइन अनुकूलित्र
संप्रेषण रेखा वैशिष्ट्य,संचार लाइन अभिलक्षण
संप्रेषण दुवा,संचार कड़ी
संप्रेषण मिश्रण,संचार मिश्रण
संप्रेषण मोड नियंत्रण,संचार विधा नियंत्रण
संप्रेषण मॉडेम,संचार मोडेम
संप्रेषण नेटवर्क,संचार जालक्रम
संप्रेषण केंद्र,संचार केन्द्र
संप्रेषण संगणक,संचार अभिकलित्र
संप्रेषण नियंत्रक,संचार नियंत्रक
संप्रेषण उपग्रह,संचार उपग्रह
संप्रेषण सुरक्षा उपकरणे,संचार सुरक्षा उपकरण
संप्रेषण सॉफ्टवेअर,संचार प्रक्रिया सामग्री
संप्रेषण उपप्रणाली,संचार उपतन्त्र
संप्रेषण टर्मिनल,संचार अंतक
संप्रेषण सिद्धांत,संचार सिद्धांत
समुदाय स्वयंचलित विनिमय,समुदाय स्वचालित केन्द्र
समुदाय डायल कार्यालय,समुदाय डायल कार्यालय
कम्युटेटर नाडी,क्रम विनिमयक स्पंद
कॉम्पॅक्शन अल्गोरिदम,संहनन कलन-विधि
कंपँडिंग,संपीडन प्रसारण
कंपॅन्डोर,संपीडन प्रसारित्र
कॉम्पॅन्डोर गैरवर्तन,संपीडन प्रसारित्र पथभ्रंशन
"कंपेनियन स्टोअर
 बॅकअप",सहचर भंडार पूर्तिकर
तुलनात्मक,"तुलनित्र, तुलनक"
तुलनात्मक तपासणी,तुलनक अन्वेषिका
"युनिटची तुलना
 (= तुलनात्मक)",तुलनित्र
"तुलना
 ऑपरेशन",तुलना संक्रिया
"तुलना
 ऑपरेटर",तुलना संकारक
तुलना चाचणी,तुलना परीक्षण
सुसंगतता,"सुसंगति, संगतता"
सुसंगतता चाचणी,सुसंगति परीक्षण
सुसंगत,सुसंगत
"सुसंगत वेळ
 सामायिकरण प्रणाली",सुसंगत कालभागी तंत्र
संकलन,अनुभाषण
संकलन मदत,अनुभाषण सहाय
संकलित,अनुभाषण
संकलन कालावधी,अनुभाषण अवधि
संकलन टप्पा,अनुभआषण प्रावस्था
कंपाईलर,अनुभाषक
कंपाईलर-कंपीलर,अनुभाषक-अनुभाषक
कंपाईलर डायरेक्टिंग सिस्टम,अनुभाषक निर्देश तंत्र
कंपाईलर निर्देश,अनुभाषक निर्देश
कंपाईलर जनरेटर,अनुभाषक जनक
कंपाईलर इंटरफेस,अनुभाषक अंतरापृष्ठ
कंपाईलर भाषा,अनुभाषक भाषा
कंपाईलर पर्याय,अनुभाषक विकल्प
वेळ संकलित करा,अनुभाषण काल
वेळ निदान संकलित करा,अनुभाषण काल निदानिकी
वेळ विधान संकलित करा,अनुभाषण काल कथन
संकलन कालावधी,अनुभाषण अवधि
संकलन टप्पा,अनुभाषण प्रावस्था
संकलन प्रोग्राम (= क्लिअर),अनुभाषक
संकलन वेळ,अनुभाषण काल
पूरक,पूरक
पूरक ऑपरेशन,पूरक संक्रिया
पूरक ऑपरेटर,पूरक संकारक
पूरक बेस,पूरक आधार
पूरक संख्या प्रणाली,पूरकित संख्या-पद्धति
पूरक,पूरकित्र
पूरक,पूरकीकरण
पूरक-नऊ,नव-पूरक
एकावर पूरक,एक-पूरक
पूरक-ऑन दहा,दस-पूरक
पूरक-दोन,दो-पूरक
पूर्ण कॅरी,संपूर्ण हस्तंगत
पूर्णता तपासणी,पूर्णता जाँच
पूर्ण ऑपरेशन,संपूर्ण संक्रिया
पूर्ण दिनचर्या,संपूर्ण नेमका
पूर्ण कोड,पूर्ति कूट
कॉम्प्लेक्स स्थिर,सम्मिश्र अचर
जटिल डेटा,सम्मिश्र आंकड़
जटिल डेटा प्रकार,सम्मिश्र आँकड़ा प्रकार
जटिल निर्णय घेण्याचे अनुकरण,सम्मिश्र निर्णयन अनुकार
गुंतागुंत सिद्धांत,जटिलता सिद्धांत
जटिल संख्या,सम्मिश्र संख्या
घटक,घटक
घटक पत्ता,घटक पता
घटक प्रोसेसर,घटक संसाधित्र
संमिश्र कन्सोल,संयुक्त कन्सोल
संमिश्र सर्किट,संयोजित परिपथ
संमिश्र बाह्य प्रतीक शब्दकोष,संयुक्त बाह्य प्रतीक कोश
संमिश्र मॉड्यूल,संयुक्त प्रतिरूपक
संमिश्र मॉड्यूल डेटा सेट,संयुक्त प्रतिरूपक आँकड़ा समुच्चय
संमिश्र ऑपरेटर,संयुक्त संकारक
रचना फाइल,संयोजन संचिका
कंपाऊंड अट,संयुक्त प्रतिबंध
कंपाऊंड लॉजिकल एलिमेंट,संयुक्त तर्कसंगत अवयव
कंपाऊंड स्टेटमेंट,संयुक्त कथन
कॉम्प्रेस,संपीडन
कंप्रेसर,संपीडित्र
तडजोड नेट,मध्यमार्गी जाल
संगणकीयता,अभिकलनीयता
संगणकीय कार्य,अभिकलनीय फलन
गणना,अभिकलन
संगणकीय जटिलता,अभिकलनात्मक जटिलता
संगणकीय भाषाशास्त्र,अभिकलनात्मक भाषाविज्ञान
संगणकीय मॉडेल,अभिकलनात्मक निदर्श
संगणकीय स्थिरता,अभिकलनात्मक स्थायित्व
मोजणी मर्यादित,अभिकलन सीमित
मोजणी मोड,अभिकलन विद्या
संगणक,"कंप्यूटर, अभिकलित्र"
संगणक प्रशासकीय रेकॉर्ड,अभिकलित्र प्रशासनिक अभिलेख
संगणक अनुदानित डिझाइन,अभिकलित्र सहाय अभिकल्पना
संगणक-अनुदानित अभियांत्रिकी,अभिकलित्र-सहाय इंजीनियरी
संगणक अनुदानित उत्पादन,अभिकलित्र-सहाय निर्माण
संगणक आर्किटेक्चर,अभिकलित्र स्थापत्य कला
संगणक अंकगणित,अभिकलित्रीय अंकगणित
संगणक कला,अभिकलित्र कला
संगणक सहाय्य शिक्षण,अभिकलित्र सहायित शिक्षा
संगणक सहाय्य सूचना,अभिकलित्र सहायित अनुदेश
संगणक सहाय्य शिक्षण,अभिकलित्र सहायित अधिगम
संगणक सहाय्य व्यवस्थापन,अभिकलित्र सहायित प्रबंध
संगणक सहाय्य अध्यापन,अभिकलित्र सहायित शिक्षण
संगणक आधारित ऑटोमेशन,अभिकलित्र आधारित स्वचालन
संगणक आधारित शिक्षण,अभइकलित्र आधारित शिक्षा
संगणक आधारित शिक्षण,अभिकलित्र आधारित अधिगम
संगणक ब्यूरो,अभिकलित्र ब्यूरो
संगणक सर्किटरी,अभिकलित्र परिपथिकी
संगणक कोड,अभिकलित्र कूट
संगणक संप्रेषण,अभिकलित्र संचार
संगणक कॉन्फरन्सिंग,अभिकलित्र मूलक सम्मेलन
संगणक कॉन्फिगरेशन,अभिकलित्र विन्यास
संगणक कन्सोल,अभिकलित्र कन्सोल
संगणक नियंत्रण,अभिकलित्र नियंत्रण
संगणक गुन्हा,अभिकलित्रीय अपराध
संगणक क्रिप्टोग्राफी,"अभिकलित्रीय गूढ़लेखन, अभिकलित्रीय गूढ़लेखिकी"
संगणक-आधारित भाषा,अभिकलित्र आश्रित भाषा
संगणक डोमेन,अभिकलित्र प्रांत
संगणक द्वैध,अभिकलित्र द्विसंकेतक
संगणक समीकरण,अभिकलित्र समीकरण
संगणक तज्ञ,अभिकलित्र विशेषज्ञ
संगणक स्वरूपन,अभिकलित्र संरूपण
संगणकीय खेळ,अभिकलित्र खेल
संगणक-व्युत्पन्न नकाशा,अभिकलित्र जनित प्रतिचित्र
संगणक निर्मिती,अभिकलित्र पीढ़ी
संगणक ग्राफिक्स,अभिकलित्र आलेखिकी
संगणक हार्डवेअर,अभिकलित्र यंत्रसामग्री
संगणक स्वतंत्र भाषा,अभिकलित्र निरपेक्ष भाषा
संगणक सूचना,अभिकलित्र अनुदेश
"संगणक
 सूचना कोड",अभिकलित्र अनुदेश कूट
"संगणक
 सूचना सेट",अभिकलित्र अनुदेश समुच्चय
"संगणक
 इंटरफेस युनिट",अभिकलित्र अंतरापृष्ठ एकक
संगणकवादी,अभिकलित्रविद
संगणकीकरण,"अभिकलित्रीकरण, कंप्यूटरीकरण"
संगणक भाषा,अभिकलित्र भाषा
"संगणक
 भाषा प्रतीक",अभिकलित्र भाषा प्रतीक
संगणक शिक्षण,अभिकलित्र अधिगम
संगणक पत्र,अभिकलित्र पत्र
संगणक मर्यादित,अभिकलित्र सीमित
"संगणक
 देखभाल",अभिकलित्र अनुरक्षण
"संगणक
 व्यवस्थापित
 सूचना",अभिकलित्र प्रबंधित अनुदेश
"संगणक
 मायक्रोग्राफिक्स",अभिकलित्र सूक्ष्मआलेखिकी
संगणक संगीत,अभिकलित्र संगीत
संगणक नेटवर्क,अभिकलित्र संख्यात्मक नियंत्रण
संगणक संख्यात्मक नियंत्रण,अभिकलित्र संक्रिया
संगणक ऑपरेशन,अभिकलित्र संक्रिया
संगणकभिमुख भाषा,अभिकलित्र मूलक भाषा
संगणक आउटपुट,अभिकलित्र निर्गम
संगणक आउटपुट मायक्रोफिल्म,अभिकलित्र मूलक सूक्ष्मफिल्म
संगणक कामगिरी,अभिकलित्र निष्पादन
संगणक प्रिंटर,अभिकलित्र मुद्रित्र
संगणक प्रोग्राम,अभिकलित्र क्रमादेश
संगणक प्रोग्राम भाष्य,अभिकलित्र क्रमादेश टिप्पण
संगणक प्रोग्राम मूळ,अभिकलित्र क्रमादेश उद्गम
संगणक शास्त्र,"अभिकलित्र विज्ञान, कंप्यूटर विज्ञान"
संगणक सुरक्षा,अभिकलित्रि सुरक्षा
संगणक सामायिकरण,अभिकलित्र सहभाजन
संगणक सिम्युलेशन,अभिकलित्र अनुकरण
संगणक सिम्युलेटर,अभिकलित्र अनुकारक
संगणक आज्ञावली,अभिकलित्र प्रक्रिया सामग्री
संगणक तज्ञ,अभिकलित्र विशेषज्ञ
संगणक प्रणाली,अभिकलित्र तंत्र
संगणक प्रणाली ऑडिट,अभिकलित्र तंत्र लेखा-परीक्षण
संगणक तंत्रज्ञान,अभिकलित्र प्रौद्योगिकी
संगणक टर्मिनल,अभिकलित्र अंतक
संगणक वेळ,अभिकलित्र काल
संगणक शब्द,अभिकलित्र शब्द
संगणकीय केंद्र,अभिकलन केन्द्र
संगणकीय घटक,अभिकलन अवयव
संगणकीय शक्ती,अभिकलन क्षमता
संगणकीय प्रणाली,अभिकलन तंत्र
Contenate,संशृंखलन
एकत्रित डेटा सेट,संशृंखलित आँकड़ा समुच्चय
एकत्रित की,संशृंखलित कुंजी
सहकार्य,संशृंखलन
CONTENATION वर्ण,संशृंखलन संप्रतीक
एकाग्र संदेश,संकेंद्रित संदेश
एकाग्रता,संकेंद्रण
एकाग्रता,संकेंद्रित्र
कॉन्सेन्ट्रेटर टर्मिनल बफर,संकेंद्रित्र अंतक चयक
संकल्पना शिक्षण,संकल्पना अधिगम
वैचारिक मॉडेल,संकल्पनात्मक निदर्श
एकमत,सुसंगतता
एकमत,"सुसंगत, सुस्वर"
समवर्ती,संगामी
समवर्ती ऑपरेशन,संगामी प्रचालन
समवर्ती प्रक्रिया,संगामी संसाधन
सशर्त असेंब्ली,प्रतिबंधी कोडांतरण
सशर्त असेंब्ली अभिव्यक्ती,प्रतिबंधी कोडांतरण व्यंजक
सशर्त असेंब्ली सूचना,प्रतिबंधी कोडांतरण अनुदेश
सशर्त शाखा सूचना,प्रतिबंधी शाखा अनुदेश
सशर्त ब्रेकपॉईंट,प्रतिबंधी विच्छेद बिंदु
सशर्त,प्रतिबंधी विच्छेद बिंदु
सशर्त ब्रेकपॉईंट सूचना,प्रतिबंधी विच्छेद बिंदु अनुदेश
सशर्त एन्ट्रोपी,प्रतिबंधी एंट्रॉपी
सशर्त अभिव्यक्ती,प्रतिबंधी व्यंजक
सशर्त परिणाम ऑपरेशन,प्रतिबंधी आनुषंगिक संक्रिया
सशर्त माहिती सामग्री,प्रतिबंधी सूचना अंतर्वस्तु
सशर्त उडी,प्रतिबंधी झंप
सशर्त उडी सूचना,प्रतिबंधी झंप अनुदेश
सशर्त ऑपरेटर,प्रतिबंधी संकारक
सशर्त विधान,प्रतिबंधन कथन
सशर्त स्टॉप सूचना,प्रतिबंधी विराम अनुदेश
सशर्त हस्तांतरण सूचना,प्रतिबंधी स्थानांतरण अनुदेश
सशर्त चल,प्रतिबंधी चर
अट सेल,प्रतिबंध कोष्ठिका
अट कोड,प्रतिबंध कूट
कंडिशन सर्किट,प्रानुकूलित परिपथ
कंडिशनिंग,"प्रतिबंधन, प्रानुकूलन"
कंडिशनिंग उपकरणे,प्रानुकूलन उपकरण
अट यादी,प्रतिबंध सूची
अट नाव,प्रतिबंध नाम
अट नावाची स्थिती,प्रतिबंध नाम प्रतिबंध
अट उपसर्ग,प्रतिबंध पूर्वलग्न
परिषद नियंत्रण (= संवेदनशीलता नियंत्रण),सुग्राहिता नियंत्रण
आत्मविश्वास पातळी,विश्वस्यता स्तर
गोपनीयता,गोपनीयता
कॉन्फिगरेशन,विन्यास
कॉन्फिगरेशन विभाग,विन्यास अनुभाग
पुष्टीकरण,संपुष्टि
गोंधळ मॅट्रिक्स,भ्रम मैट्रिक्स
गर्दी,संकुलन
संयोजन,सर्वनिष्ठ
कनेक्ट केलेला संदर्भ,संबद्ध संदर्भ
कनेक्ट केलेले स्टोरेज,संबद्ध भंडारण
कनेक्ट फंक्शन,संबंध फलन
कनेक्टिंग व्यवस्था,संबंधन व्यवस्था
कनेक्टिंग व्यवस्था सेवा,संबंधन व्यवस्था सेवा
कनेक्शन,संबंधन
संयोजी,संयोजक
कनेक्टर,संबंधक
वेळ कनेक्ट करा,संबंधन काल
सलग,क्रमागत
सलग ऑपरेशन,क्रमागत संक्रिया
सलग अनुक्रम संगणक,क्रमागत अनुक्रम अभिकलित्र
परिणामी सुसंगतता तपासणी शोधणे,फलान्वेषण
कन्सोल,कन्सोल
कन्सोल शब्द-प्रक्रिया उपकरणे,कन्सोल शब्द संसाधन उपकरण
एकत्रीकरण,समेकन
कन्सोलिडेटर,समेकित्र
सतत क्षेत्र,अचर क्षेत्र
सतत सूचना,अचर अनुदेश
सतत लांबीचे फील्ड,अचर लम्बाई क्षेत्र
स्थिर प्रमाण कोड,अचर अनुपात कूट
सतत संचयन,अचर भंडारण
सतत शब्द,अचर शब्द
प्रतिबंधित सेट,व्यवरूद्ध समुच्चय
मर्यादा,व्यवरोध
समाविष्ट मजकूर,समाहित पाठ्यांश
सामग्री,"अन्तर्वस्तु, अंश"
सामग्री संबोधित स्टोरेज (= असोसिएटिव्ह स्टोरेज),साहचर्य भंडारण
सामग्री विश्लेषण,अंतर्वस्तु विश्लेषण
वाद,प्रयोग प्रतिस्पर्धा
कॉन्टेन्शन सिस्टम,प्रयोग प्रतिस्पर्धा तंत्र
सामग्री सूची,अंतर्वस्तु सूची
संदर्भ,संदर्भ
संदर्भ संपादन,संदर्भ संपादन
संदर्भ संपादक,संदर्भ संपादक
संदर्भ मुक्त भाषा,संदर्भ मुक्त भाषा
संदर्भ मुक्त रचना,संदर्भ संवेदी संरचना
संदर्भ संवेदनशील भाषा,संदर्भ संवेदी भाषा
संदर्भित घोषणा,संदर्भात्मक घोषणा
आकस्मिक प्रक्रिया,आसंग क्रियाविधि
सुरू ठेवण्याचे कार्ड,सांतत्य पत्रक
सातत्य तपासणी,सांतत्य जाँच
सतत फॉर्म,संतत फार्म
सतत फॉर्म कार्ड,संतत फार्म पत्रक
सतत फॉर्म पेपर,संतत फार्म कागज
सतत प्रक्रिया नियंत्रण,संतत प्रक्रम नियंत्रण
सतत सिम्युलेशन,संतत अनुकार
सतत सिस्टम मॉडेलिंग प्रोग्राम,संतत तंत्र निदर्शन क्रमादेश
सतत सिस्टम सिम्युलेशन भाषा,संतत तंत्र अनुकरण भाषा
समोच्च मॉडेल,कन्टूर निदर्श
कॉन्ट्रास्ट,"विपर्यास, व्यतिरेक"
कॉन्ट्रास्ट शार्पनिंग,विपर्यास तीव्रता
नियंत्रण,नियंत्रण
नियंत्रण क्षेत्र,नियंत्रण क्षेत्र
बिट नियंत्रित करा,नियंत्रण द्वयंक
नियंत्रण ब्लॉक,नियंत्रण खंडक
नियंत्रण बस,नियंत्रण बस
नियंत्रण बाइट,नियंत्रण बाइट
नियंत्रण कार्ड,नियंत्रक पत्रक
नियंत्रण वर्ण,नियंत्रण संप्रतीक
नियंत्रण सर्किट,नियंत्रण परिपथ
नियंत्रण लिपिक,नियंत्रण लिपिक
नियंत्रण आदेश भाषा,नियंत्र समादेश भाषा
संगणक नियंत्रित करा,नियंत्रण अभिकलित्र
कंट्रोल काउंटर,नियंत्रण गणित्र
नियंत्रण चक्र,नियंत्रण चक्र
डेटा नियंत्रित करा,नियंत्रण आँकड़े
नियंत्रण शब्दकोश,नियंत्रण कोश
नियंत्रण अभियांत्रिकी,नियंत्रण इंजीनियरी
नियंत्रण फील्ड,नियंत्रण क्षेत्र
नियंत्रण स्वरूप आयटम,नियंत्रण संरूप मद
नियंत्रण कार्य,नियंत्रण फलन
नियंत्रण शीर्षक,नियंत्रण शीर्षक
नियंत्रण भोक,नियंत्रण छिद्र
नियंत्रित सूचना,नियंत्रण अनुदेश
नियंत्रण सूचना नोंदणी,नियंत्रण अनुदेश पंजी
भाषा नियंत्रित करा,नियंत्रण भाषा
नियंत्रित पॅरामीटर,नियंत्रित प्राचल
नियंत्रित स्टोरेज वाटप,नियंत्रित भंडारण नियतन
नियंत्रित व्हेरिएबल,नियंत्रित चर
नियंत्रित शब्दसंग्रह,नियंत्रित शब्द सूची
नियंत्रक,"नियंत्रित्र, नियंत्रक"
कंट्रोलर फंक्शन,नियंत्रित्र कार्य
नियंत्रण ओळ,नियंत्रण लाइन
तर्कशास्त्र नियंत्रित करा,नियंत्रण तर्क
नियंत्रण पळवाट,नियंत्रण पाश
नियंत्रण चिन्ह,नियंत्रण चिह्न
कंट्रोल-मॅसेज प्रदर्शन,नियंत्रण संदेश प्रदर्श
मायक्रोप्रोग्रामिंग नियंत्रित करा,नियंत्रण सूक्ष्म क्रमादेशन
नियंत्रण मोड,नियंत्रण विधा
नियंत्रण क्रमांक,नियंत्रण संख्या
नियंत्रण उद्दीष्ट,नियंत्रण उद्देश्य
नियंत्रण ऑपरेशन,नियंत्रण प्रचालन
नियंत्रण ऑपरेटर,नियंत्रण प्रचालक
