Gujarati,Bengali
લોક પૌરાણિક કથા (=લોકકથા),লোককথা (=লোককাহিনী)
ઘાસચારો,চারণ
ધાડ,অভিযান
ફોરબિયર,পূর্বাবস্থায়
વડવા,পূর্বপুরুষ
અગ્રદૂત,অগ্রদূত
નિરાશ આશા,অসহায় আশা
રચનાત્મક તબક્કો,গঠনমূলক পর্যায়
કિલ્લો,দুর্গ
કિલ્લેબંધી,দুর্গ
ફોર્ટિફાઇડ નગર,সুরক্ষিত শহর
કિલ્લો,দুর্গ
ફોર્ચ્યુના,ফরচুনা
ફોરમ રોમનમ,ফোরাম রোমানাম
ફ્રાન્સિસ્કન,ফ্রান্সিসকান
ફ્રેન્કલીન,ফ্র্যাঙ্কলিন
ભાઈચારો યુદ્ધ,ভ্রাতৃঘাতী যুদ্ধ
મફત ચર્ચ,বিনামূল্যে চার্চ
ફ્રીહોલ્ડર,ফ্রিহোল্ডার
ફ્રીલાન્સ સૈનિક,ফ্রিল্যান্স সৈনিক
ફ્રીલાન્સ સૈનિક,ফ্রিল্যান্স সৈনিক
ફ્રીમેન,ফ্রিম্যান
ફ્રીમેન,ফ্রিম্যান
મફત પાસ,ফ্রিপাস
ફ્રેન્ચ ક્રાંતિ,ফরাসি বিপ্লব
તપસ્વી,ভদ্র
ફ્રિયાશિયન ભાડૂતી,ফ্রিশিয়ান ভাড়াটে
સરહદી માણસ,সীমান্তের মানুষ
ગેલિયન,গ্যালিওন
ગેલિકન (=ગેલિકનવાદી),গ্যালিকান (=গ্যালিকানিস্ট)
ગેલિકનિઝમ,গ্যালিকানিজম
ગેરિસન,গ্যারিসন
ગૌલ,গল
ગાઉન્ટલેટ,গান্টলেট
ગાઉન્ટલેટ,গান্টলেট
ગાઝેબો,গাজেবো
ગાઝેબો,গাজেবো
ગાઝેબો,গাজেবো
વંશાવળી ઇતિહાસ,বংশগত ইতিহাস
વંશાવળી રેકોર્ડ,বংশগত রেকর্ড
વંશાવળી કોષ્ટક,বংশগত সারণী
વંશાવળી વૃક્ષ,বংশগত গাছ
વંશાવળી,বংশতালিকা
વંશાવળી,বংশতালিকা
જનરેશન,প্রজন্ম
નરસંહાર,গণহত্যা
બિનજાતીય,বিধর্মী
બિનજાતીય,বিধর্মী
બિનજાતીય,বিধর্মী
બિનજાતીય,বিধর্মী
ઘેટ્ટો,ঘেটো
ઘેટ્ટો,ঘেটো
ગીબેટ,গিবত
ગિલ્ડ (=ગિલ્ડ),গিল্ড (=গিল্ড)
ગ્લેડીએટર,গ্ল্যাডিয়েটার
ભવ્ય ક્રાંતિ,গৌরবময় বিপ্লব
ગોલ્ડન હોર્ડ,গোল্ডেন হোর্ড
ગ્રાન્ડ એલાયન્સ,মহাজোট
ગ્રાન્ડી,গ্র্যান্ডি
ગ્રાન્ડ સિગ્નર,গ্র্যান্ড সাইনর
ગ્રાન્ડ સિગ્નર,গ্র্যান্ড সাইনর
મહાન ગૃહ યુદ્ધ,মহান গৃহযুদ্ধ
મહાન પ્રસ્થાન (બુદ્ધનું),মহান প্রস্থান (বুদ্ধের)
બૃહદ ભારત,বৃহত্তর ভারত
ગ્રેટ હેલાસ,গ্রেট হেলাস
મહાન લોકોનું મોટું ટોળું,গ্রেট হোর্ড
મહાન ત્યાગ (= મહાન પ્રસ્થાન),মহান ত্যাগ (= মহান প্রস্থান)
ગ્રેટ સીલ,মহান সীল
ગ્રેટ ટ્રૅક,মহান Trak
મહાન વાહન,দারুণ যানবাহন
ચીનની મહાન દિવાલ,চীনের মহাপ্রাচীর
ગ્રીવ,গ্রীভ
ગાર્ડ-ચેમ્બર,গার্ড-চেম্বার
ગાર્ડ-ચેમ્બર,গার্ড-চেম্বার
ગાર્ડ-ચેમ્બર,গার্ড-চেম্বার
ગુપ્તા,গুপ্ত
હેગિઓગ્રાફી,হ্যাজিওগ্রাফি
હેગિઓગ્રાફી,হ্যাজিওগ্রাফি
હેગિઓલોજી,হ্যাজিওলজি
હેગિઓલોજી,হ্যাজিওলজি
ખાનગી પ્રેક્ષકોનો હોલ,ব্যক্তিগত দর্শকদের হল
જાહેર પ્રેક્ષકોનો હોલ,পাবলিক দর্শক হল
હેચમેન્ટ,হ্যাচমেন্ট
વિધર્મી,বিধর্মী
વિધર્મી,বিধর্মী
હીથેનિઝમ,হিথেনিজম
હેગીરા (હેજેરા),হেগিরা (হেজেরা)
હેલેનિઝમ,হেলেনবাদ
હેલોટ,হেলট
હેરાલ્ડ્રી,হেরাল্ড্রি
ધરોહર,ঐতিহ্য
હિયેરોગ્લિફિક રેખીય અક્ષરો,হায়ারোগ্লিফিক রৈখিক অক্ষর
હિયેરોગ્લિફિક સ્ક્રિપ્ટ,হায়ারোগ্লিফিক লিপি
ઉચ્ચ ચર્ચ,উচ্চ গির্জা
ઉચ્ચ લેન્ડર,উচ্চ ল্যান্ডার
હિંદુ ધર્મ,হিন্দুধর্ম
ઈતિહાસકાર,ঐতিহাসিক
ઈતિહાસકાર,ঐতিহাসিক
ઐતિહાસિક ભૌતિકવાદ,ঐতিহাসিক বস্তুবাদ
ઐતિહાસિક યુગ,ঐতিহাসিক যুগ
ઐતિહાસિક સરહદ,ঐতিহাসিক সীমান্ত
ઇતિહાસકાર,ইতিহাসবিদ
ઇતિહાસકાર,ইতিহাসবিদ
ઇતિહાસલેખન,ইতিহাস রচনা
ઇતિહાસલેખન,ইতিহাস রচনা
ઇતિહાસ,ইতিহাস
હિટ્ટાઇટ સામ્રાજ્ય,হিট্টাইট সাম্রাজ্য
પવિત્ર જોડાણ,পবিত্র জোট
પવિત્ર શહેર,পবিত্র শহর
પવિત્ર શહેર,পবিত্র শহর
પવિત્ર ભૂમિ,পবিত্র ভূমি
પવિત્ર ભૂમિ,পবিত্র ভূমি
પવિત્ર લીગ,পবিত্র লীগ
પવિત્ર લીગ,পবিত্র লীগ
પવિત્ર રોમન સામ્રાજ્ય (=ધ એમ્પાયર),পবিত্র রোমান সাম্রাজ্য (= সাম্রাজ্য)
પવિત્ર સમુદ્ર,পবিত্র সাগর
પવિત્ર સમુદ્ર,পবিত্র সাগর
પવિત્ર યુદ્ધ,জেহাদ
પવિત્ર યુદ્ધ,জেহাদ
ગૃહ સરકાર,হোম সরকার
હોમગાર્ડ,ঘরের রক্ষক
વતન,স্বদেশ
ઘરનો નિયમ,স্বায়ত্তশাসন
હોમ રૂલ,স্বায়ত্তশাসন
લોકોનું મોટું ટોળું,Horde
લોકોનું મોટું ટોળું,Horde
પ્રતિકૂળ દેશ,শত্রু দেশ
પ્રતિકૂળ જમીન,প্রতিকূল ভূমি
ગરમ પીછો,গরম সাধনা
ઘર,গৃহ
ઘર,গৃহ
હાઉસ ઓફ કોમન્સ,হাউস অফ কমন্স
હાઉસ ઓફ લોર્ડ્સ,হাউস অফ লর্ডস
હાઉસ ઓફ રિપ્રેઝન્ટેટિવ્સ,হাউস অফ রিপ্রেজেন্টেটিভস
હ્યુગ્યુનોટ્સ,Huguenots
માનવતાવાદ,মানবতাবাদ
માનવતાવાદી,মানবতাবাদী
સો યસર્સ વોર,শত ইয়েসের যুদ্ধ
હુંકર,হুংকার
ઇબાદત ખાના (ઇબાદતનું ઘર),ইবাদত খানা (উপাসনা ঘর)
આઇકોનોક્લાસ્ટ,আইকনোক্লাস্ট
મૂર્તિપૂજક,মূর্তিপূজক
ઇલાહી યુગ,ইলাহী যুগ
ગેરકાયદેસર યુદ્ધ,অবৈধ যুদ্ধ
પ્રકાશિત હસ્તપ્રત,আলোকিত পাণ্ডুলিপি
સચિત્ર હસ્તપ્રત,সচিত্র পাণ্ডুলিপি
સચિત્ર હસ્તપ્રત,সচিত্র পাণ্ডুলিপি
ઇમામ (ઇમામ),ইমাম (ইমাম)
ઈમામત,ইমামতি
ઈમામત,ইমামতি
ઈમામબારહ,ইমামবাড়া
શાહી,ইম্পেরিয়াল
શાહી શહેર,ইম্পেরিয়াল সিটি
સામ્રાજ્યવાદ,সাম্রাজ্যবাদ
શાહી પસંદગી,ইম্পেরিয়াল পছন্দ
અવ્યવસ્થિતતા,ইমপলিসি
ઢોંગી,প্রতারক
કેદ,কারাবাস
કેદ,কারাবাস
આક્રમણ,অনুপ্রবেশ
આક્રમણ કરનાર,অনুপ্রবেশকারী
સ્વતંત્રતા,স্বাধীনতা
સ્વતંત્રતા દિવસ,স্বাধীনতা দিবস
સ્વતંત્રતા હોલ,স্বাধীনতা হল
ભારતીય અમેરિકન (=રેડ ઇન્ડિયન=અમેરિકન ભારતીય),ভারতীয় আমেরিকান (=লাল ভারতীয়=আমেরিকান ভারতীয়)
ઈન્ડિયન હોમ રૂલ લીગ,ইন্ডিয়ান হোম রুল লিগ
ઔદ્યોગિક ક્રાંતિ,শিল্প বিপ্লব
બેવફાઈ,কাফের
બેવફાઈ,কাফের
ઘૂસણખોરી,অনুপ্রবেশ
ઘૂસણખોર,অনুপ্রবেশকারী
માહિતી આપનાર,তথ্যদাতা
માહિતી આપનાર,তথ্যদাতা
બાતમીદાર,তথ্যদাতা
બાતમીદાર,তথ্যদাতা
પ્રવેશ,প্রবেশ
પ્રવેશ,প্রবেশ
પ્રવેશ,প্রবেশ
વસવાટ,বাসস্থান
રહેવાસી,বাসিন্দা
વારસો,উত্তরাধিকার
વારસો,উত্তরাধিকার
વારસો,উত্তরাধিকার
શિલાલેખ,শিলালিপি
ચિહ્ન,চিহ্ন
પ્રવેશનું સાધન,যোগদানের যন্ত্র
સરકારનું સાધન,সরকারের যন্ত্র
બળવો (બળવો),বিদ্রোহ (বিদ্রোহ)
બળવાખોર,বিদ্রোহী
બળવો,বিদ্রোহ
બળવો,বিদ্রোহ
એકીકરણ,মিশ্রণ
રેકોર્ડની અખંડિતતા,রেকর্ডের অখণ্ডতা
રાજ્યોની અખંડિતતા,রাজ্যের অখণ্ডতা
ઇન્ટેલિજેન્ટ્સિયા (બુદ્ધિશાળી),ইন্টেলিজেন্টসিয়া (বুদ্ধিমত্তা)
મધ્યસ્થી,মধ্যস্থতা
મધ્યસ્થી,মধ্যস্থতাকারী
મધ્યસ્થી,মধ্যস্থতাকারী
આંતરરાષ્ટ્રીયવાદ,আন্তর্জাতিকতাবাদ
આંતરરાષ્ટ્રીયવાદ,আন্তর্জাতিকতাবাদ
આંતરરાષ્ટ્રીયવાદી,আন্তর্জাতিকতাবাদী
આંતરીક યુદ્ધ,আন্তঃযুদ্ধ
ઈન્ટરની,ইন্টার্নী
ઈન્ટરની,ইন্টারনি
ઈન્ટરની કેમ્પ,ইন্টারনি ক্যাম্প
નજરબંધ,অন্তরীণ
નજરબંધ,অন্তরীণ
નજરબંધ,অন্তরীণ
ઈન્ટર્નસિયો,ইন্টারনুনসিও
દુભાષિયા,দোভাষী
દુભાષિયા,দোভাষী
દુભાષિયા,দোভাষী
હસ્તક્ષેપ,হস্তক্ষেপ
ઇન્ટેસ્ટેસી,ইন্টেস্ট্যাসি
ઇન્ટેસ્ટેટ,ইনটেস্টেট
ષડયંત્ર,চক্রান্ত
ઘુસણખોર,অনুপ্রবেশকারী
ઘુસણખોર,অনুপ্রবেশকারী
ઘુસણખોરી,অনধিকারপ্রবেশ
આક્રમણ,আক্রমণ
આક્રમણ,আক্রমণ
રોકાણ કરો,বিনিয়োগ করুন
રોકાણ કરો,বিনিয়োগ করুন
રોકાણ કરો,বিনিয়োগ করুন
રોકાણ કરો,বিনিয়োগ করুন
રોકાણ,ইনভেস্টিচার
રોકાણ,ইনভেস্টিচার
રોકાણ,ইনভেস্টিচার
રોકાણ સમારોહ,বিনিয়োগ অনুষ্ঠান
રાષ્ટ્રીયતા સાથે રોકાણ કરો,জাতীয়তার সাথে বিনিয়োগ করুন
અજેય આર્મડા,অজেয় আরমাদা
ઉલ્લંઘન (રાજ્યની),অমান্যতা (রাষ্ট্রের)
ઉલ્લંઘન રાજ્ય,লঙ্ঘন রাষ্ট্র
અભેદ્ય કિલ્લો,অভেদ্য দুর্গ
આયર્ન યુગ,আয়রন বয়স
લોખંડનો પડદો,লোহার পর্দা
આયર્ન ગાર્ડ,আয়রন গার্ড
આયર્ન રાશન,লোহার রেশন
આયર્ન બાજુઓ,লোহার দিক
આયર્ન ટીપેડ તીર,লোহার টিপযুক্ত তীর
ઇસ્થમિયન રમતો,ইস্তমিয়ান গেমস
જેનિસરી,জেনিসারি
દરવાન,দারোয়ান
દરવાન,দারোয়ান
જેવલિન,জ্যাভলিন
જિમ ક્રો કાયદા,জিম ক্রো আইন
જિંગો,জিঙ্গো
જિંગો,জিঙ্গো
જિંગો,জিঙ্গো
જિન્ગોઇઝમ,জিঙ্গোইজম
સંયુક્ત કાર્યવાહી,যৌথ অভিযান
સંયુક્ત નિયંત્રણ,যৌথ নিয়ন্ত্রণ
સંયુક્ત કબજો,যৌথ দখল
જ્યુરી,জুরি
માત્ર કારણ,শুধু কারণ
રાખવું,রাখা
આર્કાઇવ્સ કીપર,আর্কাইভের রক্ষক
કેટલ-ડ્રમ,কেটলি-ড্রাম
મુખ્ય શબ્દ,মূল শব্দ
રાજા,রাজা
રાજ્ય,রাজ্য
કિંગલેટ,কিংলেট
રાજા નિર્માતા,কিং মেকার
કિંગશિપ,রাজত্ব
કિંગશિપ,রাজত্ব
રસોડા નો કબાટ,রান্নাঘরের তাক
નાઈટ,নাইট
રાજાપણું,রাজত্ব
Kinghts હોસ્પિટલર્સ,Kinghts হাসপাতালের
સેન્ટ જ્હોનના નાઈટ્સ,সেন্ট জন নাইট
નાઈટ ટેમ્પ્લર,নাইট টেম্পলার
કુ ક્લક્સ ક્લાન (KKK),Ku Klux Klan (KKK)
કુમિન્તાંગ,কুমিন্তং
સમાજ,সাধারণ
લાન્સ,ল্যান্স
લેન્સર,ল্যান্সার
બાદમાં ગુપ્તા,পরে গুপ্তরা
કાયદેસર વારસદાર,বৈধ উত্তরাধিকারী
અધર્મ (= અવ્યવસ્થા),অনাচার (=বিশৃঙ্খলা)
અધર્મ (= અવ્યવસ્થા),অনাচার (=বিশৃঙ্খলা)
કાયદાના સ્વામીઓ,আইন প্রভুরা
ધર્મનિષ્ઠાનો કાયદો,ধার্মিকতার আইন
લીગ ઓફ નેશન્સ,জাতির লীগ
વારસો (=વીસિયત),উত্তরাধিকার (= উইল)
વારસો (=વીસિયત),উত্তরাধিকার (= উইল)
કાનૂની વારસદાર,আইনগত উত্তরাধিকারী
લેગેટ,লিগেট
લેગેટ,লিগেট
લેગેટ,লিগেট
દંતકથા,কিংবদন্তি
દંતકથા,কিংবদন্তি
લીજન,সৈন্যদল
લીજન,সৈন্যদল
લીજન ઓફ ઓનર,লিজিয়ন অফ অনার
લેસ મેજેસ્ટી (=લેસે મેજેસ્ટી),লেস ম্যাজেস্টি (=লেস ম্যাজেস্ট)
ઓછા રાજ્યો,কম রাজ্য
વિશ્વાસના પત્રો,বিশ্বাস পত্র
લીગ-સ્વામી,লিজ-প্রভু
લીગે માણસ,লিজ ম্যান
લીગે માણસ,লিজ ম্যান
આજીવન કેદ,যাবজ্জীবন কারাদণ্ড
વંશ,বংশ
લિટલ ઈંગ્લેન્ડર,লিটল ইংল্যান্ডার
નાનું વાહન (= ઓછું વાહન),ছোট যান (= কম যানবাহন)
દરિયા કિનારે રાજ્ય,উপকূলীয় রাষ্ট্র
ઉપાસના,লিটার্জি
ઉપાસના,লিটার্জি
સ્થાનિક નિષ્ઠા,স্থানীয় আনুগত্য
સ્થાનિક-સ્વ સરકાર,স্থানীয় স্ব-সরকার
લાંબી સંસદ,দীর্ঘ সংসদ
નીચા દેશો,নিম্ন দেশগুলি
વફાદાર,অনুগত
વફાદારી,আনুগত্য
મેકિયાવેલિયન નીતિ,ম্যাকিয়াভেলিয়ান নীতি
મેગ્ના કાર્ટા,ম্যাগনা কার্টা
મેગ્નમ કોન્સિલિયમ,ম্যাগনাম কনসিলিয়াম
માલુમ નિષેધ,মালুম নিষেধ
મેન્ડમસ,মান্দামুস
આદેશ,ম্যান্ডেট
"આદેશ, વર્ગ &#39;A&#39;","আদেশ, শ্রেণী &#39;ক&#39;"
"આદેશ, વર્ગ &#39;બી&#39;","আদেশ, শ্রেণী &#39;বি&#39;"
"આદેશ, વર્ગ &#39;C&#39;","ম্যান্ডেট, ক্লাস &#39;সি&#39;"
આદેશ સિસ્ટમ,ম্যান্ডেট সিস্টেম
ફરજિયાત રાજ્ય,বাধ্যতামূলক অবস্থা
મેંગોનેલ,ম্যাঙ্গোনেল
મેનિફેસ્ટો,ঘোষণাপত্র
દાવપેચ,কৌশল
મેન ઓફ વોર,যুদ্ধের মানুষ
મનોર,ম্যানর
મનોર,ম্যানর
માનવશક્તિ,জনশক্তি
માનવશક્તિ,জনশক্তি
મેન્યુમિશન,ম্যানুমিশন
મનુમિત,মনুমিত
હસ્તપ્રત,পাণ্ডুলিপি
હસ્તપ્રત,পাণ্ডুলিপি
હસ્તપ્રત,পাণ্ডুলিপি
લૂંટારા,ডাকাত
દરિયાઈ પટ્ટો,সামুদ্রিক বেল্ট
દરિયાઈ સંસ્કૃતિ,সামুদ্রিক সভ্যতা
દરિયાઈ ધ્વજ,সামুদ্রিক পতাকা
દરિયાઈ સત્તાઓ,সামুদ্রিক ক্ষমতা
દરિયાઈ સાર્વભૌમત્વ,সামুদ্রিক সার্বভৌমত্ব
દરિયાઈ યુદ્ધ,সামুদ্রিক যুদ্ধ
માર્ક્વિસ,মার্কুইস
માર્ક્વિસેટ,মার্কুইসেট
લશ્કરી કાયદો,সেনাশাসন
માર્શલ રેસ,মার্শাল রেস
શહીદ,শহীদ
હત્યાકાંડ,হত্যাকাণ্ড
દાવપેચનો સમૂહ,কৌশলের ভর
માસ્ટર-એટ-આર્મ્સ,মাস্টার-এ-আর্মস
વિધિના માસ્ટર,অনুষ্ঠান - এর গুরু
ઘરના માસ્ટર,গৃহকর্তা
ઘોડાનો માસ્ટર,ঘোড়ার মাস্টার
રોલ્સનો માસ્ટર,রোলস মাস্টার
મેચ,ম্যাচ
મેચ,ম্যাচ
મેચલોક,ম্যাচলক
વૈવાહિક જોડાણ,বৈবাহিক জোট
ભૂમધ્ય શક્તિઓ,ভূমধ্য শক্তি
મેન્શેવિક,মেনশেভিক
ભાડૂતી સૈન્ય,ভাড়াটে বাহিনী
ભાડૂતી સૈનિક,ভাড়াটে সৈনিক
વેપારી,বণিক
મધ્યમ વય,মধ্যবয়সী
મધ્ય પૂર્વ,মধ্যপ্রাচ্য
મધ્ય માર્ગ,মধ্যপথ
મધ્ય માર્ગ,মধ্যপথ
મધ્ય માર્ગ (=મધ્યમ અભ્યાસક્રમ),মধ্য পথ (=মিডল কোর্স)
સ્થળાંતર,অভিবাসী
સ્થળાંતર,মাইগ্রেশন
સ્થળાંતર,মাইগ্রেশন
સ્થળાંતર,মাইগ্রেশন
લશ્કરવાદ,সামরিকবাদ
લશ્કરવાદ,সামরিকবাদ
લશ્કરવાદ,সামরিকবাদ
લશ્કરવાદ,সামরিকবাদ
લશ્કરવાદી,সামরিকবাদী
લશ્કરવાદી,সামরিকবাদী
લશ્કરીકરણ,সামরিকীকরণ
લશ્કરીકરણ,সামরিকীকরণ
લશ્કરીકરણ,সামরিকীকরণ
લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર),সামরিক কৌশলবিদ (=কৌশলবিদ)
લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર),সামরিক কৌশলবিদ (=কৌশলবিদ)
લશ્કરી રણનીતિ (= વ્યૂહરચના),সামরিক কৌশল (=কৌশল)
મિલિશિયા,মিলিশিয়া
મિલિશિયા,মিলিশিয়া
કુશાસન,দুঃশাসন
લિંક ખૂટે છે,হারানো সুত্র
મિશન,মিশন
મિશન,মিশন
મિશન,মিশন
મિશ્ર જાતિ,মিশ্র জাতি
આધુનિક ઇતિહાસ,আধুনিক ইতিহাস
મોડસ વિવેન્ડી,জীবনযাত্রাপ্রণালী
મોનાકિઝમ,একাধিপত্য
રાજા,রাজা
રાજા,রাজা
રાજાશાહી,রাজতন্ত্র
રાજાશાહી,রাজতন্ত্র
રાજાશાહી,রাজতন্ত্রবাদী
રાજાશાહી,রাজতন্ত্র
મઠ,মঠ
મઠ,মঠ
મઠ,মঠ
સાધુવાદ,সন্ন্যাস
સાધુવાદ,সন্ন্যাস
સાધુ,সন্ন্যাসী
માતૃ દેશ,মাতৃভূমি
માતૃભૂમિ,মাতৃভূমি
સંસદની માતા,সংসদের মা
મકરાકર્સ,মুক্রকারস
મમી,মমি
મ્યુઝિયમ,যাদুঘর
મસ્કેટ,মাস্কেট
મસ્કિટિયર,মাস্কেটিয়ার
મસ્કેટ્રી,মাস্কেট্রি
મસ્કેટ્રી,মাস্কেট্রি
માસ્ટર માસ્ટર,মাস্টার মাস্টার
મસ્ટર-રોલ,মাস্টার-রোল
મસ્ટર-રોલ,মাস্টার-রোল
વિદ્રોહ,বিদ্রোহ
બળવો અધિનિયમ,বিদ্রোহ আইন
રહસ્ય જહાજ,রহস্য জাহাজ
વર્ણનાત્મક,বর্ণনামূলক
રાષ્ટ્ર,জাতি
મૂળ,স্থানীয়
મૂળ રાજ્ય,দেশীয় রাজ্য
પ્રાકૃતિકતા,প্রকৃতিবাদ
કુદરતી અધિકારો,প্রাকৃতিক অধিকার
નાઝી,নাৎসি
નાઝી ક્રાંતિ,নাৎসি বিপ্লব
નાઝીવાદ,নাৎসিবাদ
પૂર્વની નજીક,পূর্ব কাছাকাছি
હબસી,নিগ্রো
નેગ્રોફિલ,নিগ্রোফিল
નેગ્રોફિલિઝમ,নেগ্রোফিলিজম
નેગ્રોફોબિયા,নিগ্রোফোবিয়া
તટસ્થ,নিরপেক্ষ
તટસ્થ દેશ,নিরপেক্ষ দেশ
નવી ડીલ,নতুন চুক্তি
નવી દુનિયા,নতুন বিশ্ব
ખાનદાની,আভিজাত্য
નોબલ,উন্নতচরিত্র
નોબલ,উন্নতচরিত্র
વિચરતી,যাযাবর
વિચરતી ટોળું,যাযাবর দল
વિચરતી,যাযাবর
બિન-આક્રમકતા કરાર,অহিংস সন্ধি
બિન-આક્રમકતા સંધિ,অ-আগ্রাসন চুক্তি
બિન-યુદ્ધરહિત રાજ્ય,যুদ্ধহীন রাষ্ট্র
અસહકાર,অসহযোগিতা
અસહકાર આંદોલન,অসহযোগ আন্দোলন
સામે,বিপরীত
સામે,বিপরীত
લોકશાહી (=મોબોક્રસી),গণতন্ত্র (=জনতাতন্ত্র)
ઓક્લોક્રેટ,অক্লোক্র্যাট
સત્તાવાર દસ્તાવેજ,অফিসের নথিপত্র
જૂની દુનિયા,পুরোনো জগৎ
ઓલિગાર્કી,অলিগার্কি
આક્રમણ,আক্রমণ
ઓપન વાટાઘાટ,খোলা আলোচনা
ખુલ્લો પ્રશ્ન,খোলা প্রশ্ন
ઓપન રેકોર્ડ્સ,রেকর্ড খুলুন
ઓરિએન્ટ,প্রাচ্য
પ્રાચ્યવાદ,প্রাচ্যবাদ
પ્રાચ્યવાદ,প্রাচ্যবাদ
પ્રાચ્યવાદી,প্রাচ্যবিদ
મૂળ,উৎপত্তি
મૂળ,উৎপত্তি
ઓર્થોગ્રાફી,অর্থোগ্রাফি
દુશ્મનાવટનો ફાટી નીકળવો,শত্রুতার প্রাদুর্ভাব
આઉટ પોસ્ટ,আউট-পোস্ট
ઓવર-લોર્ડ,ওভার-লর্ড
ઓવર-રાઈડ,অগ্রাহ্য করা
ઓવર-રાઈડ,অগ্রাহ্য করা
મૂર્તિપૂજક,পৌত্তলিক
મૂર્તિપૂજક,পৌত্তলিক
મૂર્તિપૂજક,পৌত্তলিকতা
મૂર્તિપૂજક,পৌত্তলিকতা
પેગોડા,প্যাগোডা
પેગોડા,প্যাগোডা
પેગોડા,প্যাগোডা
મહેલ ષડયંત્ર,প্রাসাদ চক্রান্ত
પેલેટિનેટ,প্যালাটিনেট
તાડ-પાન,তাল পাতা
પામ રવિવાર,অব্যবহিত পূর্ববর্তী রবিবার
પેનેગિરિસ્ટ,প্যানেগরিস্ট
ગભરાટ,আতঙ্ক
ગભરાટ,আতঙ্ক
ગભરામણ કરનાર,আতঙ্কগ্রস্ত
પોપસી,পোপপদ
પોપસી,পোপপদ
પોપસી,পোপপদ
પોપસી,পোপপদ
પાપલ બળદ,পাপল বলদ
પોપવાદ,পোপবাদ
પોપવાદ,পোপবাদ
પોપલિસ્ટ,পোপবাদী
પાપલ રાજ્ય,পোপ রাজ্য
પેપિઝમ (=પેપિસ્ટ્રી),প্যাপিজম (=পেপিস্ট্রি)
પેપિસ્ટ,পাপিস্ট
પેપિરસ,প্যাপিরাস
ઉપમા,উপমা
પેરામાઉન્ટ,প্যারামাউন্ট
સર્વોપરીતા (= સર્વોપરી શક્તિ),সর্বশ্রেষ্ঠতা (=পরামাউন্ট শক্তি)
સર્વોપરી મહિલા,প্যারামাউন্ট ভদ্রমহিলা
સર્વોપરી સ્વામી,পরম প্রভু
ચર્મપત્ર,পার্চমেন্ট
ચર્મપત્ર,পার্চমেন্ট
ચર્મપત્ર,পার্চমেন্ট
ક્ષમા,ক্ষমা
વાર્તાલાપ,কথাবার্তা
વાર્તાલાપ,কথাবার্তা
સંસદ (=સંસદ),সংসদ (=সংসদ)
લોકસભા,সংসদ
લોકસભા,সংসদ
લોકસભા,সংসদ
સંસદ અધિનિયમ,সংসদ আইন
સંસદસભ્ય,সংসদ সদস্য
સંસદસભ્ય,সংসদ সদস্য
સંસદીય એજન્ટ,সংসদীয় এজেন্ট
પાર્નેલિઝમ,পারনেলিজম
પેરોલ,প্যারোল
પેરોલ,প্যারোল
પેરિસાઈડ,প্যারিসাইড
પેરિસાઈડ,প্যারিসাইড
પક્ષપાતી,পক্ষপাতমূলক
પક્ષપાતી,পক্ষপাতমূলক
પક્ષપાતી,পক্ষপাতমূলক
પાસ,পাস
પાસ શબ્દ (=વોચ શબ્દ),পাস শব্দ (=ঘড়ি শব্দ)
પિતૃસત્તાક,প্যাট্রিয়ার্ক
પિતૃઓ,প্যাট্রিয়ার্কস
પેટ્રિશિયન,প্যাট্রিশিয়ান
દેશભક્તિ,পিতৃত্ব
પેક્સ બ્રિટાનિકા,প্যাক্স ব্রিটানিকা
પેક્સ રોમાના,প্যাক্স রোমানা
વંશાવલિ,বংশ
વંશાવલિ,বংশ
વંશાવલિ વ્યક્તિ,বংশানুক্রমিক ব্যক্তি
પીઅર,সমকক্ষ ব্যক্তি
પીઅર,সমকক্ষ ব্যক্তি
પીરેજ,পিরেজ
પીરેજ,পিরেজ
પીરેજ,পিরেজ
આયર્લેન્ડના સાથીદારો,আয়ারল্যান্ডের সহকর্মীরা
સ્કોટલેન્ડના સાથીદારો,স্কটল্যান্ডের সহকর্মীরা
દ્વીપકલ્પ ઝુંબેશ,উপদ্বীপের প্রচারণা
દ્વીપકલ્પ યુદ્ધ,উপদ্বীপ যুদ্ধ
પેનન્ટ,পেনান্ট
પીપલ્સ ચાર્ટર (=રાષ્ટ્રીય ચાર્ટર),জনগণের সনদ (=জাতীয় সনদ)
લોકોનો મોરચો (=લોકપ્રિય મોરચો),পিপলস ফ্রন্ট (=জনপ্রিয় ফ্রন্ট)
બેફામ,বেপরোয়া
સમયગાળો,সময়কাল
સમયગાળો,সময়কাল
પરિઘ,পরিধি
કાયમી સમાધાન,স্থায়ী বন্দোবস্ত
શાશ્વત જાગીર,চিরন্তন জাঁকজমক
ફાલેન્ક્સ,ফ্যালানক্স
ફાલેન્ક્સ,ফ্যালানক্স
ફેરો,ফেরাউন
પિક્ટોગ્રામ,পিকটোগ্রাম
પિક્ટોગ્રાફ,পিকটোগ্রাফ
પિક્ટોગ્રાફ,পিকটোগ্রাফ
યાત્રાળુ,তীর্থযাত্রী
યાત્રાળુ પિતા,তীর্থযাত্রী পিতারা
લૂંટ,পিলেজ
લૂંટ,পিলেজ
