Kannada,Punjabi
ತಣ್ಣಗಾಗುವ ಸಮಯ,ਚਿਲਿੰਗ ਘੰਟੇ
ತಣ್ಣಗಾಗುವುದು,ਸੱਟ ਲੱਗ ਰਹੀ ਸੱਟ
ಚಿಮಿಯ,Chimera
ಕ್ಲೋರಾಂಥಿ,ਚਲੋਟਰੈਠੀ
ಚೂರು,ਕਲੋਰੋਫਿਲ
ಕ್ಲೋರೋಸಿಸ್,ਕਲੋਰੋਸਿਸ
ಕ್ಲೋರಸ್ ಶಾಸ್ತ್ರ,ਕਲੋਰੋਲੋਜੀ
ವರ್ಣರಂಜಿತ,Chrimindidd
ಕ್ರೊಮ್ಯಾಟಿನ್,ਕ੍ਰੋਮੈਟਿਨ
ವರ್ಣರೇಖನ,ਕ੍ਰੋਮੈਟੋਗ੍ਰਾਫੀ
ವರ್ಣರಂಗೀಕರಣ,ਕ੍ਰੋਮੈਟੋਲਸਿਸ
ವರ್ಣಚಿತ್ರ,ਕ੍ਰੋਮੋਸੀਸਟਰ
ವರ್ಣಗುವನ,ਕ੍ਰੋਮੋਜੇਨੇਸਿਸ
ವರ್ಣರಂಜಿತ,ਕ੍ਰੋਮੋਪ੍ਰੋਟੀਨ
ವರ್ಣತಂತು,ਕ੍ਰੋਮੋਸੋਮ
ದೀರ್ಘಕಾಲದ,ਦੀਰਘ
ನಲಿದ,ਸਾਇੰਗ
ಕ್ಲಾಡೋಡ್,ਕਲੇਡਡ
ವರ್ಗೀಕರಣ,ਵਰਗੀਕਰਣ
ಮಣ್ಣಿನ,ਮਿੱਟੀ
ಸ್ವಚ್ aning ಗೊಳಿಸುವುದು,ਸਫਾਈ
ಕ್ಲಿಸ್ಟೊಗಮಿ,ਕਲੇਰਿਸਟਾਗਮੀ
ಕ್ಲೈಮ್ಯಾಕ್ಟರಿಕ್ ಹಣ್ಣು,ਜਲਦਬਾਜ਼ੀ ਦਾ ਫਲ
ವಶ,ਮੌਸਮ
ಹವಾಮಾನಶಾಸ್ತ್ರ,ਜਲਵਾਯੂ
ಹಸುರು,ਕਲੀਪਰ
ಹೆಪ್ಪುಗಟ್ಟಿಸು,ਕਲੋਡ
ತದ್ರೂಪಿ,ਕਲੋਨ
ಮೋಡ,ਬੱਦਲ
ಕಡು,ਕਲੰਪ
ಚೂರು,ਕਲੱਸਟਰ
ಒರಟಾದ,ਮੋਟੇ
ಕೋಟ್ (ಬೀಜ),ਕੋਟ (ਬੀਜ)
ಕೋಕೂನ್,ਕੋਕੂਨ
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,ਸਿੱਕੇ
ಒಗ್ಗಟ್ಟು,ਏਕਤਾ
ಗುಣ,ਕੋਇਰ
ಕೋಲೀರರಿ iz ಾ,ਕੋਲੀੋਰਿਹਿਜ਼ਾ
ಕತ್ತುಪಟ್ಟಿ,ਕਾਲਰ
ಕೊಲಾಯ್ಡ್ (ಮಣ್ಣು),ਕੋਲੋਇਡ (ਮਿੱਟੀ)
ಕೊಲ್ಯುಮೆಲ್ಲಾ,ਕੋਲਮੂਲਾ
ಕಾಲಮ್,ਕਾਲਮ
ಆರಂಭದ ಆರಂಭ,ਰਿਮੈਂਸੀਵਾਦ
ವಾಣಿಜ್ಯ ಬ್ಯಾಂಕ್,ਵਪਾਰਕ ਬੈਂਕ
ಸರಕು,ਕਮੋਡਿਟੀ
ಸಮುದಾಯ,ਕਮਿ Community ਨਿਟੀ
ಸಂಕೋಚನ (ಮಣ್ಣಿನ),ਸੰਕੁਚਨ (ਮਿੱਟੀ ਦਾ)
ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ,ਅਨੁਕੂਲਤਾ
ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ,ਅਨੁਕੂਲਤਾ
ಪರಿಹಾರ,ਮੁਆਵਜ਼ਾ
ಸ್ಪರ್ಧಾತ್ಮಕ ಸಂವಹನ,ਮੁਕਾਬਲੇਬਾਜ਼ੀ ਨਾਲ ਗੱਲਬਾਤ
ಪೂರಕ ಬೆಳೆ,ਪੂਰਕ ਫਸਲ
ಸಂಕೀರ್ಣ,ਗੁੰਝਲਦਾਰ
ಅಂಶ,ਭਾਗ
ಸಂಯೋಜನೆ,ਰਚਨਾ
ಕಾಂಪೋಸ್ಟ್,ਖਾਦ
ಚಕ್ರಬಡ್ಡಿ,ਮਿਸ਼ਰਿਤ ਦਿਲਚਸਪੀ
ಗಣನೆ,ਗਣਨਾ
ಕಂಪ್ಯೂಟರ್,ਕੰਪਿ computer ਟਰ
ಏಕಾಗ್ರತೆ,ਧਿਆਨ ਟਿਕਾਉਣਾ
ಷರತ್ತು,ਕੰਡੀਸ਼ਨਰ
ಹೋರಾಡುವಿಕೆ,ਚਾਲ-ਚਲਣ
ಸಂರಚನೆ,ਕੌਨਫਿਗਰੇਸ਼ਨ
ಅನುರೂಪತೆ,ਅਨੁਕੂਲਤਾ
ಗೊಂದಲಕ್ಕೊಳಗಾಗುವ,ਉਲਝਣ
ಸಂಯೋಗ,ਸੰਜੋਗ
ಸಂಯೋಜಕ,ਕੁਨੈਕਟਿਵ
ಸಂರಕ್ಷಣಾ,ਸੰਭਾਲ
ಬಲವರ್ಧನೆ,ਇਕਜੁੱਟ
ಸಂಕುಚಿತತೆಗಳು,ਹਲਕੇ
ಗ್ರಾಹಕ,ਖਪਤਕਾਰ
ಸೇವನೆ,ਖਪਤ
ಮಾಲಿನ್ಯ,ਗੰਦਗੀ
ಬಾಹ್ಯರೇಖೆ ನೆಡುವಿಕೆ,ਕੋਟੌਰ ਲਾਉਣਾ
ಬಾಹ್ಯರೇಖೆ,ਸਮਾਲ
ಒಪ್ಪಂದದ ಕೃಷಿ,ਇਕਰਾਰਨਾਮਾ ਖੇਤੀ
ನಿಯಂತ್ರಿತ ಸಂಗ್ರಹಣೆ,ਨਿਯੰਤਰਿਤ ਸਟੋਰੇਜ
ಸಹಕಾರ ಬ್ಯಾಂಕ್,ਸਹਿਕਾਰਤਾ ਵਾਲਾ ਬੈਂਕ
ಸಹಕಾರ,ਸਹਿਕਾਰਤਾ
ತಗ್ಗಿಸು,ਕਾੱਪੀਸ
ಗಂಡಿ,ਕੋਰਮ
ಹುಲ್ಲುಗಾವಲು,ਕੋਰੋਲਾ
ಕಂದುಬಣ್ಣ,ਕੋਰਟੇਕਸ
ಬೆಲೆ,ਲਾਗਤ
ಕೋಟಿಲೆಡಾನ್ (ಬೀಜ),ਕੋਟੀਲਡਨ (ਬੀਜ)
ಕ್ರೆಡಿಟ್ ಸೊಸೈಟಿ,ਕਰੈਡਿਟ ਸੁਸਾਇਟੀ
ಮನ್ನಣೆ,ਕ੍ਰੈਡਿਟ
ಸಾಲದಾತ,ਲੈਣਦਾਰ
ಕ್ರೆಸ್ಟ್,ਕਰੈਸਟ
ಸುಕ್ಕುಗಟ್ಟುವುದು,Crinkle
ಬಿಕ್ಕಟ್ಟು,ਸੰਕਟ
ಮಾನದಂಡ,ਮਾਪਦੰਡ
ನಿರ್ಣಾಯಕ,ਆਲੋਚਨਾਤਮਕ
ಬೆಳೆ ವಿಮೆ,ਫਸਲੀ ਬੀਮਾ
ಬೆಳೆ ಸಾಲ,ਫਸਲ ਲੋਨ
ಬೆಳೆ,ਫਸਲ
ಬೆಳೆ ಪ್ರದೇಶ,ਕਰੂਪਿੰਗ ਖੇਤਰ
ಶಿಲುಬೆಯಿಲ್ಲದ,ਕਰਾਸ-ਅਨੁਕੂਲ
ಕಿರೀಟ (ಸಸ್ಯ),ਤਾਜ (ਪੌਦਾ)
ತುಂಡು,ਟੁਕੜਾ
ಪಟ್ಟು,ਛਾਲੇ
ಪಡಗಳ್ಳ,ਕ੍ਰਿਪਟੌਗਮ
ಕಲ್ (ಹಣ್ಣುಗಳು),ਕੂਲ (ਫਲ)
ಕಸ,ਕੂਲਮ
ತಳಿ,ਕਾਸ਼ਤਕਾਰ
ಕೃಷಿ,ਕਾਸ਼ਤ
ಕೃಷಿ,ਕਾਸ਼ਤਕਾਰ
ಸಂಸ್ಕೃತಿ,ਸਭਿਆਚਾਰ
ನಿರಾಸಕ್ತಿ,ਕਰਿੰਗ
ಕನ್ನಡಿ,ਕਰਲਿੰਗ
ಕರೆನ್ಸಿ,ਮੁਦਰਾ
ಹೊರಚರ್ಮ,ਕਟੀਲ
ಕತ್ತರಿಸುವುದು,ਕੱਟਣਾ
ಸಿಸ್ಟ್,ਗੱਠ
ಸೈಟೋಕ್ರೋಮ್,Cytochromo
ಸೈಟೊಗಮಿ,ਸਾਈਨੋਗਮੀ
ಸೈಟೊಜೆನಿಸ್,Cytegeenesis
ಸೈಟೊಜೆನೆಟಿಕ್ಸ್,ਸਾਇਟਾਈਜਨੇਟਿਕ
ಸೈಟೊಕಿನಿಸ್,ਸਾਇਟੋਕਿਨੇਸਿਸ
ಸೈದ್ಧಾಂತಿಕ ವಿಜ್ಞಾನ,ਸਾਇਟੋਲੋਜੀ
ಸೈಟೊಲಿಸಿಸ್,ਸਾਈਂਟਾਈਸਿਸ
ಸೈಟೊಮಿಯರ್,ਸਾਇਟੋਮਰੇ
ಸೈಟೋಪ್ಲಾಸಂ,ਸਾਇਟੋਪਲਾਜ਼ਮ
ಎಲೆಕೋಸು,ਪੱਤਾਗੋਭੀ
ಕಳ್ಳಿ,ਕੈਕਟਸ
ಕ್ಯಾಲೆರುಲಾ,ਕੈਲੰਡੁਲਾ
ಕ್ಯಾನರಿ ಹುಲ್ಲು (ಫಲಾರಿಸ್),ਕੈਨਰੀ ਘਾਹ (ਤਾਰੀਆਂ)
ಚಾಚು,ਕੈਨਨਾ
ಗಾಡಿ,ਕੈਪਾਰਿਸ
ದೊಣ್ಣೆ ಮೆಣಸಿನ ಕಾಯಿ,ਕੈਪਸਿਕਮ
ಹಳ್ಳಿಯ,ਕੈਰਮਬੋਲਾ
ಗಡ,ਕੈਰਾਪਾ
ಏಲಕ್ಕಿ,ਕਾਰਡਮੋਮ
ಕುರಚನೆ,ਕੈਰੇਸ਼ਨ
ಗಡಿ,ਗਾਜਰ
ಗೋಡಂಬಿ ಕಾಯಿ,ਕਾਜੂ ਗਿਰੀ
ಕಸ,ਕਾਸੀਆ
ಕಾಸ್ಟಾರಿ,ਕੈਸਟਰ
ಹೂಕೋಸು,ਫੁੱਲ ਗੋਭੀ
ಕೋಲಾಹಲ,ਅਜਵਾਇਨ
ಚಕ್ಷಾಕ್,ਚੈਂਪੈਕ
ಚೆನೊಪೋಡಿಯಂ,ਚੇਨੋਪੋਡੀਅਮ
ಚೆರ್ರಿ ಟೊಮೆಟೊ,ਚੈਰੀ ਟਮਾਟਰ
ಚೆರ್ರಿ,ਚੈਰੀ
"ಕಡಲೆ, ಗ್ರಾಂ","Chickpea, ਗ੍ਰਾਮ"
ಚಿಲ್ಲರೆ,ਮਿਰਚ
ಚೀನಾ ಟರ್ಪಂಟೈನ್ ಮರ,ਚਾਈਨਾ ਟਰਪੇਨਟੀਨ ਟ੍ਰੀ
ಚೌ ಚೌ,ਚੋ-ਚੋਅ
ಕ್ರೈಸಾಂಥೆಮಮ್,ਕ੍ਰਾਈਸੈਂਥੇਮਮ
"ಚುಫಾ, ಭೂಮಿಯ ಬಾದಾಮಿ","ਚੁਫੀਆ, ਧਰਤੀ ਦਾ ਬਦਾਮ"
ನಾಚಿಕೆಗೇಡಿನ,ਸਿਖਾਂ
ದಾಲ್ಚಿನ್ನಿ,ਦਾਲਚੀਨੀ
ಸಿಟ್ರಾನ್,ਸਿਟਰਨ
ಸಿಟ್ರೊನೆಲ್ಲಾ ಹುಲ್ಲು,ਸਿਟਰੋਨਲਾ ਘਾਹ
ಜಾಸ್ಮಿನ್,ਜਸਮੀਨ ਚੜ੍ਹਨਾ
ಲವಂಗ,ਲੌਂਗ
ಚೂರು ಹುರುಳಿ,ਕਲੱਸਟਰ ਬੀਨ
ಕೋಕಾ,ਕੋਕੋ
ತೆಂಗಿನ ಕಾಯಿ,ਨਾਰੀਅਲ
ಕಾಫಿ,ਕਾਫੀ
ಕೊಲಿಯಸ್,ਕੋਲੇਸ
ಕೊಲೊಕಾಸಿಯಾ,ਕੋਲੋਕੈਸੀਆ
"ಕೊಲೊಸಿಂತ್, ಕಹಿ ಸೇಬು","ਕੋਲੋਸੀਥਾ, ਕੌੜਾ ਐਪਲ"
ಸಾಮಾನ್ಯ ಪರ್ಸ್ಲೇನ್,ਆਮ ਸੇਵਾ
ಕೊತ್ತದ,ਧਨੀਆ
ಹತ್ತಿ,ਸੂਤੀ
ಹಸುರು,ਕਾਵਾਂ
ಘನ,ਕੁਬੇਬ
ಸೌತೆಕಾಯಿ,ਖੀਰਾ
ಕಸಾಯಿಟಿಗಳು,ਖਰਕੀ
ಜೀರಿಗೆ,ਜੀ
ಕರಿ ಎಲೆ,ਕਰੀ ਪੱਤੇ
ಸೀತಾಫಲ,ਕਸਟਾਰਡ ਐਪਲ
ಕ್ಯಾಪ್ಸುಲ್ ಕೊಳೆತ,ਕੈਪਸੂਲ ਬੋਰਰ
ಕ್ಯಾಟರ್ಪಣಿ,ਕੈਟਰਪਿਲਰ
ಸಿಟ್ರಸ್ ಸೈಲಾ,ਨਿੰਬੂ ਸਾਈਂ
ಕ್ರಿಕೆಟ,ਕ੍ਰਿਕੇਟ
ಕಾಗೆ,ਕਾਂ
ಕತ್ತರಿಸಿದ ಹುಳು,ਕੀੜਾ ਕੱਟੋ
ಡೈರಿ,ਡੇਅਰੀ
ಹೈನುಗಾರಿಕೆ,ਡੇਅਰੀ
ಅಣೆಕಟ್ಟು,ਡੈਮ
ಹದಿಮಾರದ,ਦਿਵਸ ਨਿਰਪੱਖ
ಹೂಬಿಡುವ ದಿನಗಳ ನಂತರ,ਫੁੱਲ ਆਉਣ ਤੋਂ ਬਾਅਦ
ಪೂರ್ಣ ಹೂವಿನ ನಂತರ ದಿನಗಳ ನಂತರ,ਪੂਰੇ ਖਿੜ ਦੇ ਬਾਅਦ ਦਿਨ
ಸ ೦ ಗೀತ,ਡੀਬਲੋਸੋਮਿੰਗ
ಕ್ಯಾಲ್ಸಿಫಿಕೇಶನ್,ਅਸਵੀਕਾਰ
ಕುಶಲ,ਫੈਸਲਾ
ಕೊಳೆ,ਵਿਗਾੜ
ಪತನಶೀಲ,ਪਤਝੜ
ದಶಮಾನ,ਦਸ਼ਮਲਵ
ಕೊರತೆ,ਘਾਟ
ಡಿಫ್ಲೋಕ್ಯುಲೇಷನ್ (ಮಣ್ಣು),ਡੀਫਲੋਕੁਲੇਸ਼ਨ (ਮਿੱਟੀ)
ವಿಲೋಮೀಕರಣ,ਬਦਨਾਮੀ
ವಿರೂಪಗೊಳಿಸುವಿಕೆ,ਹੱਤਿਆ
ಅರಣ್ಯ ಪರೀಕ್ಷೆ,ਕਟਾਈ
ಅವನತಿ,ਡੀਜਨਰੇਸ਼ਨ
ಅವನತಿ,ਨਿਘਾਰ
ಪದವಿ ದಿನಗಳು,ਡਿਗਰੀ ਦਿਨ
ಪದ,ਡਿਗਰੀ
ಬಿರಡೆ,ਡੀਹਿਸੈਂਸ
ಕಂಠಪಾಯೀಯ,ਦਹੁਣਾ
ಕಂಠಪಾಯ,ਡੀਹੁਸਕਿੰਗ
ನಿರ್ಜಲೀಕರಣ,ਡੀਹਾਈਡਰੇਸ਼ਨ
ನಿರ್ಜಲೀಕರಣಕಾರ,ਡੀਹਾਈਡਰੇਟਰ
ಬೇಡಿಕೆ,ਮੰਗ
ಅನುಗ್ರಹಿಸುವ,ਗਿਰਾਵਟ
ಕೈಬಿಡುವುದು,ਘਟਨਾਵਾਂ
ಠೇವಣಿ,ਜਮ੍ਹਾ
ಶೇಖರಣೆ,ਜਮ੍ਹਾ
ಸವಕಳಿ ಡಸಲೀಕರಣ,ਕਮੀ
ನಿರ್ದಯತೆ,Desiccation
ವಿನ್ಯಾಸ,ਡਿਜ਼ਾਇਨ
ಸೊಬಗು,ਡੈਸੀਕੇਟਰ
ಹಣೆ ಹಾಕುವುದು,ਨਿਰਧਾਰਤ
ಹದಗೆಟ್ಟ,ਡਿਸਿਕਰਿੰਗ
ಒಂದು ಬಗೆಯ ಉಳ್ಳ,Desynapis
ಬಂಧಿಸು,ਡੈਟਾਸਲ
ಬಂಧಿಸುವ,ਡੀਟਾਸਿੰਗ
ನಿರ್ಣಾಯಕ,ਨਿਰਧਾਰਤ
ಅಪಮೌಲ್ಯೀಕರಣ,ਦੀ ਘਾਟ
ವಾಗ್ದಾನ,ਠਹਿਰਾਓ
ವಿಚಲನ,ਭਟਕਣਾ
ಭಗ್ನಾವಸ್ಥೆ,ਡਿਆਡ
ರೋಗನರಣೆ,ਨਿਦਾਨ
ದ್ವಂದ್ವ,ਦੁਚਰਾ
ದ್ವಂದ್ವಾರ್ಥತೆ,Dichotomy
ಡೈಕೋಟೈಲೆಡಾನ್ (ಬೀಜ),ਡਿਕੋਟਾਈਲਡਨ (ਬੀਜ)
ಡೈ ಬ್ಯಾಕ್ (ರೋಗ),ਮਰ ਜਾਓ (ਬਿਮਾਰੀ)
ಪ್ರಸರಣ,ਫੈਲਾ
ಜೀರ್ಣವಾಗುವಿಕೆ,ਪਾਚਨਤਾ
ಹಿಂಸಾತ್ಮಕ,ਡਾਇਲਬ੍ਰਿਡ
ಡೈಕ್ (ಡೈಕ್),ਡਾਈਕ (ਡਾਈਕ)
ತನೂಸಿಗೊಳಿಸು,ਪਤਲਾ
ದೈವಭಕ್ತ,Dioeous
ಪದಗಳ,ਡਿਪਲੋਇਡ
ಪದಗಳ,ਡਿਪਲੋਇਡ
ರಾಜಗೀತೆ,ਡਿਪਲੋਨੀਮਾ
ಮೊಂಡುತನ,ਡਿਸਬੋਡਿੰਗ
ಪಳಗಾಗಿಸುವುದು,ਡਿਸਕਿੰਗ
ರಿಯಾಯಿತಿ,ਛੂਟ
ಸೋಂಕುಗಳೆತ,ਰੋਗਾਣੂ-ਮੁਕਤ
ಪ್ರಸರಣ,ਫੈਲਾਅ
ಪ್ರಸಾರ,ਪ੍ਰਸਾਰ
ವೈವಿಧ್ಯೀಕರಣ,ਵਿਭਿੰਨਤਾ
ವೈವಿಧ್ಯಮಯ ಕೃಷಿ,ਵਿਭਿੰਨਤਾ
ಡಿಎನ್‌ಎ,ਡੀ ਐਨ ਏ ਪੌੜੀ
ಡಿಎನ್‌ಎ ಗ್ರಾಹಕ,ਡੀ ਐਨ ਏ ਰੀਸੈਪਟਰ
ಗಲಾಟೆ,ਡੋਕੇਜ
ಪ್ರಬಲ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
ಸುಸ್ತಾಗುವಿಕೆ,ਸੁਸਤ
ಪ್ರಮಾಣ,ਖੁਰਾਕ
ಡಬಲ್ ಸಿಗ್ಮೋಯಿಡ್ ಕರ್ವ್,ਡਬਲ ਸਿਗੋਮਾਈਡ ਕਰਵ
ಕರಡು (ಕರಡು),ਡਰਾਫਟ (ਡਰਾਫਟ)
ಹರಿಸುತ್ತವೆ,ਡਰੇਨ
ಚರಂಡ,ਡਰੇਨੇਜ
ಸೆರೆ,ਡਰਾਅ ਕਰੋ
ತೇವಗೊಳಿಸುವಿಕೆ,ਖਾਈ
ಡ್ರೆಸ್ಸಿಂಗ್ (ಬೀಜ),ਡਰੈਸਿੰਗ (ਬੀਜ)
ಡ್ರಿಲ್ (ಎನ್.),ਮਸ਼ਕ (ਐਨ.)
ಕೊರೆಯುವ (ಎಜಿ. ಎಂಜಿನ್),ਡ੍ਰਿਲਿੰਗ (ਏਜੀ. ਇੰਜੀਨੀਅਰ)
ಕೊರೆಯುವಿಕೆ (ಕೃಷಿ ವಿಜ್ಞಾನ),ਡ੍ਰਿਲੰਗ (ਖੇਤੀਬਾੜੀ)
ಹನಿ ನೀರಾವರಿ,ਡਰਿਪ ਸਿੰਚਾਈ
ಒಣಭೂಮಿ ಕೃಷಿ,ਡ੍ਰਾਇਵਲੈਂਡ ਖੇਤੀ
ಧೂಳು,ਧੂੜ
ಡಸ್ಟರ್,ਡੱਸਟਰ
ಧೂಳು,ਧੂੜ
ಕುಬ್ಜ,ਬੌਨੇ
ಕುಬ್ಜ ಪಿರಮಿಡ್,Dwarf ਪਿਰਾਮਿਡ
ಕುಬ್ಜ,Dwarfing
ಜಿಗಿಯದ,ਡੇਜ਼ੀ
ದಿನಾಂಕಗಳು,ਤਾਰੀਖਾਂ
ಹಗಲಿನ ಮಲ್ಲಿಗೆ,ਦਿਨ ਜੈਸਮੀਨ
ಸಬ್ಬರ್,ਡਿਲ
ದನಾಣ ಹುಲ್ಲು,ਦੀਨਨਾਥ ਘਾਹ
ಗಡೀಪಾರು,ਡੂਡਡਰ
"ಡೂಬ್ ಹುಲ್ಲು, ಬರ್ಮುಡಾ ಹುಲ್ಲು","ਡੂਬ ਘਾਹ, ਬਰਮੁਡਾ ਘਾਹ"
ಜಿಗಿ,ਬਰੂਸ
ಒಣ ಶುಂಠಿ,ਸੁੱਕੇ ਅਦਰਕ
ಜೀರುಂಡೆ,ਮੋਹਰਿੰਗ ਬੀਟਲ
ಡ್ರೋನ್,ਡਰੋਨ
ಬಾತುಕೋಳಿ,ਬਤਖ਼
ಪರಿಸರ ವಿಜ್ಞಾನ,ਵਾਤਾਵਰਣ
ಅರ್ಥಮಾಪಕ,Econometrics
ಆರ್ಥಿಕತೆ,ਆਰਥਿਕ ਕੁਸ਼ਲਤਾ
ಜೀವರ ರೂಪ,ਈਕੋਟਾਈਪ
ಮೇಲ್ನೋಟದ,ਐਲੀਕਟ੍ਰੋਫਿਕ
ಎದೆಗುಂದಿದ,ਏਡੋਫੇਿਕ
ಹದುದೋಲನಶಾಸ್ತ್ರ,ਐਡੀਫੋਲੋਜੀ
ಅಂಚು,ਐਡਜਿੰਗ
ಖಾದ್ಯ ಭಾಗ,ਖਾਣ ਵਾਲੇ ਹਿੱਸੇ
ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,ਮੰਗ ਦੀ ਲਚਕਤਾ
ಉತ್ಪಾದನೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,ਉਤਪਾਦਨ ਦੀ ਲਚਕਤਾ
ವಿದ್ಯುದ್ವಿಚ್ysisೇದನ,ਇਲੈਕਟ੍ਰੋਲੋਸਿਸ
ವಿದ್ಯುನ್ಮವತೆ,ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ
ಎಲುಮೆ,ਕਪੜੇ
ಇಂಗಲ,Emasculator
ಕಳೆಯುವುದು,ਤੇਜ਼
ಭ್ರೂಣ,ਭਰੂਣ
ಭ್ರೂಣಶಾಸ್ತ್ರ,ਭਰੂਣ
ಹೊರಹೊಮ್ಮುವಿಕೆ,ਉਭਰਨ
ಎಮಲ್ ಆಗಿಸುವಿಕೆ,ਇਮਲਸੀਫਾਇਰ
ಅಂತರ್ವರ್ಧಕ,ਐਂਡੋਜੇਨਸ
ಎಂಡೋಮಿತಾಪರಿ,ਹੋਂਦ
ಎಂಡೋಪರಾಸೈಟ್,ਨਿਰਦੋਪਿਤ
ಎಂಡೋಸ್ಪರೆ,ਐਂਡੋਸਪਰਮ
ಉದ್ಯಮ,ਉੱਦਮ
ಕೀಟಶಾಸ್ತ್ರ,ਐਂਡੋਮੋਲੋਜੀ
ವಾತಾವರಣ,ਵਾਤਾਵਰਣ
ಕಿಣ್ವ,ਪਾਚਕ
ಮಹಾಕಾವ್ಯ ಕಸಿ ಮಾಡುವಿಕೆ,ਐਪੀਸੋਤੀਲ ਗ੍ਰਾਫਟਿੰਗ
ವಿಪತ್ತಿನ,ਐਪੀਫਾਈਟ
ಸಮಾನತೆ,ਇਕੁਇਟੀ
ನಿರ್ಮೂಲನೆ,ਖਾਤਮੇ
ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು,ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ
ಅಂದಾಜು,ਅਨੁਮਾਨ
ವಿವರ್ಣೀಕರಣ,ਈਟੀਓਲੇਸ਼ਨ
ಸುಳ್ಳೆ,ਯੂਗੇਨਿਕ
ಮೌಲ್ಯಮಾಪನ,ਮੁਲਾਂਕਣ
ಆವಿಯಾಗುವಿಕೆ,ਈਵੈਪੋਮੀਟਰ
ಕಂದವ್ಯ-ಹರಡುವಿಕೆ,ਈਵੋ-ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ
ನಿತ್ಯಹರಿದ್ವರ್ಣ ಕ್ರಾಂತಿ,ਸਦਾਬਹਾਰ ਇਨਕਲਾਬ
ನಿತ್ಯಹರಿದ್ವರ್ಣದ,ਸਦਾਬਹਾਰ
ವಿಕಸನ,ਵਿਕਾਸ
ಅಚ್ಚಿಕೆ,ਆਬਕਾਰੀ
ಬಳಲಿಕೆ (ಫಲವತ್ತತೆ),ਥਕਾਵਟ (ਜਣਨ)
ಶೋಷಣೆ,ਸ਼ੋਸ਼ਣ
ಪರಿಶೋಧನೆ,ਖੋਜ
ಹೊರಹಾಕುವುದು,ਬਾਹਰ ਕੱ .ਣ
ಕಣ್ಣು (ಸಕ್ಕರೆಕೇನ್/ಆಲೂಗಡ್ಡೆ),ਅੱਖ (ਸੋਗਕੈਨ / ਆਲੂ)
ಖಾದ್ಯ ಪೈನ್,ਖਾਣ ਵਾਲੇ ਪਾਈਨ
"ಆನೆ ಕಾಲು, ಯಾಮ್","ਹਾਥੀ ਪੈਰ, ਯਮ"
ನೀಲಗಿರುವ,ਯੁਕਲਿਪਟਸ
ಎರೆಹುಳು,ਧਰਤੀ ਦਾ ਕੀੜਾ
ಕೀಟಶಾಸ್ತ್ರಜ್ಞ,ਐਂਟਰੋਲੋਜਿਸਟ
ಪರಿಸರವಾದಿ,ਵਾਤਾਵਰਣਕ
ಅಂಶ,ਕਾਰਕ
ಅಂಶ ಉತ್ಪಾದಕತೆ,ਕਾਰਕ ਉਤਪਾਦਕਤਾ
ಅಂಶ,ਫੈਕਟੋਰੇਜ
ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ,ਫੈਕਟੈਕਟਿਵ ਬਲਾਕ ਡਿਜ਼ਾਈਨ
ಬೋಧನಕಾರಿ,ਫੈਕਲਟੀਟੇਟਰਟੇਟਰੇਟਿਵ
ಪಾಳುಕಾಯಿ,ਪਰਦਾ
ಕುಟುಂಬ,ਪਰਿਵਾਰ
ಕೃಷಿ ಮೌಲ್ಯಮಾಪನ,ਫਾਰਮ ਮੁਲਾਂਕਣ
ಕೃಷಿ ಬಜೆಟ್,ਖੇਤ ਬਜਟ
ಕೃಷಿ ವ್ಯಾಪಾರ,ਖੇਤ ਦਾ ਕਾਰੋਬਾਰ
ಕೃಷಿ ಯೋಜನೆ,ਫਾਰਮ ਦੀ ਯੋਜਨਾਬੰਦੀ
ರೈತ,ਕਿਸਾਨ
ಕೃಷಿ,ਖੇਤੀ
ಸ ೦ ಭವಿಸೆ,ਸ਼ਮੂਲੀਅਤ
ಫಲೀಕರಣ,ਧੋਖਾਧੜੀ
ಹುದುಗುವುದು,ਫਰਮੈਂਟੇਸ਼ਨ
ಫಲವತ್ತತೆ,ਜਣਨ
ಗೊಬ್ಬರ,ਖਾਦ
ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ,ਖਾਦ ਦੀ ਕੁਸ਼ਲਤਾ
ನಾರಿನ,ਰੇਸ਼ੇਦਾਰ
ಹೊಲತು,ਖੇਤਰ
ಕ್ಷೇತ್ರ ಸಾಮರ್ಥ್ಯ,ਖੇਤਰ ਦੀ ਸਮਰੱਥਾ
ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ,ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ
