Hindi,Malayalam
संप्रतीक विन्यास,പ്രതീക ക്രമീകരണം
संप्रतीक कोडांतरण,പ്രതീക അസംബ്ലി
संप्रतीक मुद्रित्र,പ്രതീക-എ-എ-ടൈം പ്രിന്റർ
संप्रतीक एकांतरदर्श,പ്രതീക ബ്ലിങ്ക്
संप्रतीक परिसीमा,പ്രതീക അതിർത്തി
संप्रतीक कोष्ठिका,പ്രതീക സെൽ
संप्रतीक जाँच,പ്രതീക പരിശോധന
संप्रतीक कूट,പ്രതീക കോഡ്
संप्रतीक अभिविन्यास,പ്രതീക കോൺഫൈഗ്രേറിയൻ
संप्रतीक अधिसंख्यन,പ്രതീക ക്രോഡിംഗ്
संप्रतीक आँकड़ा प्रकार,പ്രതീക ഡാറ്റ തരം
संप्रतीक-विलोपी संप्रतीक,പ്രതീക-ഇല്ലാതാക്കൽ-പ്രതീകം
संप्रतीक विसीमक,പ്രതീക ഡിലിമിറ്റർ
संप्रतीक सघनता,പ്രതീക സാന്ദ്രത
संप्रतीक युक्ति नियंत्रण,പ്രതീക ഉപകരണം നിയന്ത്രണം
संप्रतीक प्रदर्श युक्ति,പ്രതീക പ്രദർശന ഉപകരണം
संप्रतीक प्रदर्श अंतक,പ്രതീക പ്രദർശന ടെർമിനൽ
संप्रतीक कोर,പ്രതീക അഗ്രം
संप्रतीक अवयव,പ്രതീക ഘടകം
संप्रतीक उत्सर्जक,പ്രതീകം ഇമിറ്റർ
संप्रतीक त्रुटि-दर,പ്രതീക പിശക് നിരക്ക്
संप्रतीक व्यंजक,പ്രതീക ആവിഷ്കാരം
संप्रतीक पूरण,പ്രതീക പൂരിപ്പിക്കൽ
संप्रतीक संरूप स्मृति,പ്രതീക ഫോർമാറ്റ് മെമ്മറി
संप्रतीक जनक,പ്രതീക ജനറേറ്റർ
संप्रतीक-सूचना-दर,പ്രതീക വിവര നിരക്ക്
संप्रतीक अनुदेश,പ്രതീക നിർദ്ദേശം
अभिलक्षणिक,സവിശേഷമായ
अभिलक्षणकि विरूपण,സ്വഭാവ വികസനം
अभिलक्षणिक प्रतिबाधा,സ്വഭാവപരമായ തടസ്സം
संप्रतीक कुंजी,പ്രതീക കീ
संप्रतीक माध्य एन्ट्रॉपी,കഥാപാത്രം ശരാശരി എൻട്രോപ്പി
संप्रतीक माध्य एन्ट्रॉपी,പ്രതീകത്തിന്റെ ശരാശരി വിവര ഉള്ളടക്കം = പ്രതീകത്തിന്റെ അർത്ഥം)
संप्रतीक अभिविन्यस्त,പ്രതീകത്തെ അടിസ്ഥാനമാക്കിയുള്ളതാണ്
संप्रतीक रूपरेखा,പ്രതീക രൂപരേഖ
संप्रतीक स्थिति,പ്രതീക സ്ഥാനം
संप्रतीक मुद्रित्र,പ്രതീക പ്രിന്റർ
संप्रतीक पठित्र,പ്രതീക വായന
संप्रतीक अभिज्ञान,പ്രതീക തിരിച്ചറിയൽ
संप्रतीक संबंध,പ്രതീക ബന്ധം
संप्रतीक पंक्ति,പ്രതീക വരി
संप्रतीक समुच्चय,പ്രതീക സെറ്റ്
संप्रतीक आमाप,പ്രതീക വലുപ്പം
संप्रतीक विषम,പ്രതീകം സ്കീയി
संप्रतीक रज्जु,പ്രതീക സ്ട്രിംഗ്
संप्रतीक रज्जु अचर,പ്രതീക സ്ട്രിംഗ് സ്ഥിരാങ്കം
संप्रतीक चिह्निका,പ്രതീക സ്ട്രോക്ക്
संप्रतीक शैली,പ്രതീക ശൈലി
संप्रतीक उपसमुच्चय,പ്രതീകത്തിന്റെ ഉപസെറ്റ്
संप्रतीक टेप,പ്രതീക ടേപ്പ്
संचित्र,അവകാശപതം
संचित्र निर्माण,ചാർട്ട് നിർമ്മാണം
संचित्र पठित्र,ചാർട്ട് റീഡർ
न्याधार,ചേസിസ്
न्याधार समायोजन,ചേസിസ് അസംബ്ലി
शैबिशैव सन्निकटन,ചെബിഷെവ് ഏകദേശ
जाँच द्वयंक,കഷണം ചെയ്യുക
जाँच बस,ബസ് പരിശോധിക്കുക
जाँच पत्रक,കാർഡ് പരിശോധിക്കുക
जाँच संप्रतीक,പ്രതീകം പരിശോധിക്കുക
जाँच कूट,കോഡ് പരിശോധിക്കുക
जाँच प्रतिबंध,അവസ്ഥ പരിശോധിക്കുക
जाँच निदानी,ഡയഗ്നോസ്റ്റിക് പരിശോധിക്കുക
जाँच अंक,അക്കം പരിശോധിക്കുക
जाँच सूचक,സൂചകം പരിശോധിക്കുക
जाँच सूचक अनुदेश,ഇൻഡിക്കേറ്റർ നിർദ്ദേശം പരിശോധിക്കുക
जाँच क्रमादेश,പ്രോഗ്രാം പരിശോധിക്കുന്നു
जाँच तकनीक,ചെക്കിംഗ് രീതി
जाँच कुंजी,കീ പരിശോധിക്കുക
जाँच अंक,Check നമ്പർ (= അക്ക പരിശോധന) പരിശോധിക്കുക
दोषमार्जन,പരിശോധിക്കുക (= ഡീബഗ്)
दोषमार्जन नेमका,പതിവ് പരിശോധിക്കുക
जाँच बिन्दु,ചെക്ക് പോയിൻറ്
जाँच बिन्दु आँकड़ा समुच्चय,പോയിന്റ് ഡാറ്റ സെറ്റ് പരിശോധിക്കുക
जाँच बिन्दु सन्निक्षेप,പോയിന്റ് ഡംപ് പരിശോധിക്കുക
जाँच बिन्दु अभिलेख,പോയിന്റ് റെക്കോർഡ് പരിശോധിക്കുക
जाँच बिन्दु पुनः प्रारंभन,പോയിന്റ് പുനരാരംഭിക്കുക
जाँच बिन्दु नेमका,പോയിൻറ് പതിവ് പരിശോധിക്കുക
जाँच बिन्दु शॉटन,പോയിന്റ് തരംതിരിക്കൽ പരിശോധിക്കുക
जाँच समस्या,പ്രശ്നം പരിശോധിക്കുക
जाँच पंजी,പരിശോധന പരിശോധിക്കുക
जाँच पुनः आरंभन कुंजी,പുന reset സജ്ജമാക്കൽ കീ പരിശോധിക്കുക
जाँच नेमका,പതിവ് പരിശോധിക്കുക
जाँच पंक्ति,ചെക്ക് വരി
जाँच हल,പരിഹാരം പരിശോധിക്കുക
जाँच योग,ആകെത്തുക പരിശോധിക്കുക
जाँच जोड़,ആകെ പരിശോധിക്കുക
जाँच शब्द,പദം പരിശോധിക്കുക
संतति खंड,കുട്ടികളുടെ സെഗ്മെന്റ്
स्तंभ द्वि-आधारी,ചൈനീസ് ബൈനറി (നിര ബൈനറി)
"चिप, एटलिका",കഷണം
चिप वाहक,ചിപ്പ് കാരിയർ
चिप सूक्ष्म संसाधित्र,ചിപ്പ് മൈക്രോപീസർ
चिप प्रक्रम,ചിപ്പ് പ്രക്രിയ
चिप पंजी स्थापत्य कला,ചിപ്പ് രജിസ്റ്റർ ആർക്കിടെക്ചർ
चिप वरण,ചിപ്പ് തിരഞ്ഞെടുക്കുക
चयन युक्ति,ചോയ്സ് ഉപകരണം
"बीज लेख, साइफर",സൈഫർ
कूटलिखित आँकड़े,സിഫർ ടെക്സ്റ്റ് (= എൻസിഫെർഡ് ഡാറ്റ)
परिपथ,സഞ്ചാരം
परिपथ पट्ट,സർക്യൂട്ട് ബോർഡ്
परिपथ विच्छेदक,സർക്യൂട്ട് ബ്രേക്കർ
परिपथ पत्रक,സർക്യൂട്ട് കാർഡ്
परिपथ कोटि,സർക്കിട്ട് ഗ്രേഡ്
परिपथ लोड,സർക്യൂട്ട് ലോഡ്
परिपथ आदेश,സർക്യൂട്ട് ഓർഡർ
परिपथ विश्वसनीयता,സർക്യൂട്ട് വിശ്വാസ്യത
परिपथ स्विच,സർക്യൂട്ട് സ്വിച്ച്
परिपथ स्विचित संबंधन,സർക്കിട്ട് സ്വിച്ച്ഡ് കണക്ഷൻ
परिपथ स्विचन,സർക്യൂട്ട് സ്വിച്ച്
परिपथ स्विचन एकक,സർക്യൂട്ട് സ്വിച്ചിംഗ് യൂണിറ്റ്
परिपथ एकक कोडांतरण,സർക്യൂട്ട് യൂണിറ്റ് അസംബ്ലി
वृत्तीय चयकन,വൃത്താകൃതിയിലുള്ള ബഫറിംഗ്
वृतीय सूची,വൃത്താകൃതിയിലുള്ള പട്ടിക
वृतीय विस्थापन,വൃത്താകൃതിയിലുള്ള മാറ്റം
परिसंचारी पंजी,പ്രചരിക്കുന്ന രജിസ്റ്റർ
परिसंचारी भंडारण,സംഭരണം പ്രചരിക്കുന്നു
उल्लेख,ഉദ്ധരണി
परिनिधान,പചാരിക
वर्ग,പകുക്കുക
वर्ग 5 कार्यालय,ക്ലാസ് 5 ഓഫീസ്
वर्ग अवस्था,ക്ലാസ് അവസ്ഥ
वर्गिकरण,വര്ഗീകരണം
"मार्जन प्रचालन, मार्जन संक्रिया",ക്ലീനിംഗ് പ്രവർത്തനം
मार्जन,വക്തമായ
रिक्त क्षेत्र,പ്രദേശം വ്യക്തമായത്
रिक्त क्षेत्र,ബാൻഡ് (= വ്യക്തമായ പ്രദേശം
स्पष्ट प्रणाल,ചാനൽ മായ്ക്കുക
स्पष्ट आँकड़े,ഡാറ്റ മായ്ക്കുക
प्रदर्श निरसन,ഡിസ്പ്ലേ
भंडारण निरसन,മെമ്മറി മായ്ക്കുക (= വ്യക്തമായ സംഭരണം)
स्पष्ट आँकड़ा सत्र,വ്യക്തമായ സെഷൻ
भंडारण निरसन,നിർദ്ദേശിക്കുക
कर्तन,ക്ലിപ്പിംഗ്
कालद परिपथ,ഘടികാരം
कालद परिपथ,ക്ലോക്ക് സർക്യൂട്ട്
कालद गणित्र,ക്ലോക്ക് ക .ണ്ടർ
कालद आवृति,ക്ലോക്ക് ആവൃത്തി
समायोजन,ഘടികാരം
कालद अन्तरायन,ക്ലോക്ക് ഇന്ററപ്റ്റ്
कालद स्पंद,ക്ലോക്ക് പൾസ്
कालद दर,ക്ലോക്ക് നിരക്ക്
कालद,ക്ലോക്ക് രജിസ്റ്റർ (= ടൈമർ)
कालद संकेत,ക്ലോക്ക് സിഗ്നൽ
कालद अनुकार,ക്ലോക്ക് സിമുലേഷൻ
कालद समय,ക്ലോക്ക് സമയം
कालद पथ,ക്ലോക്ക് ട്രാക്ക്
अन्तर्वर्गिकरण,വർഗ്ഗീകരണം അടയ്ക്കുക
संवृति सरणी,അടച്ച അറേ
संवृत संचिका,അടച്ച ഫയൽ
संवृत पाश,അടച്ച ലൂപ്പ്
संवृत पाश (नियन्त्रण) तंत्र,അടച്ച ലൂപ്പ് (നിയന്ത്രണം) സിസ്റ്റം
संवृत नेमका,അടച്ച പതിവ്
परसेवी प्रचालन,അടച്ച ഷോപ്പ് പ്രവർത്തനം
संवृत उपनेमका,അടച്ച സബ്റൂട്ടിൻ
संवृत उपयोक्ता समूह,അടച്ച ഉപയോക്തൃ ഗ്രൂപ്പ്
दृढ़तः युग्मित,അടുത്ത് ചേർത്തു
अंतक समापन,ഒരു ടെർമിനൽ അടയ്ക്കുന്നു
संचिका समापन,ഒരു ഫയൽ അടയ്ക്കൽ
गुच्छ,ക്ലസ്റ്റർ
गुच्छ विश्लेषण,ക്ലസ്റ്റർ വിശകലനം
गुच्छ नियंत्रक,ക്ലസ്റ്റർ കൺട്രോളർ
गुच्छ नियंत्रक आसंथि,ക്ലസ്റ്റർ കൺട്രോളർ നോഡ്
गुच्छ नियंत्रक एकक,ക്ലസ്റ്റർ നിയന്ത്രണ യൂണിറ്റ്
गुच्छित संचिका,ക്ലസ്റ്റേർഡ് ഫയൽ
गुच्छन कलन-विधि,ക്ലസ്റ്ററിംഗ് അൽഗോരിതം
संलयन,ചേരുന്നത്
लेपित पत्रक,പൂശിയ കാർഡ്
समाक्ष केबल,അബോക്സിയൽ കേബിൾ
कोबोल,കോബോൾ
कोबोल संप्रतीक,കോബോൾ പ്രതീകം
कोबोल क्रमादेशन,കോബോൾ പ്രോഗ്രാമിംഗ്
कोडासिल,കോഡസൈൽ
"कूट, कोड",കോഡ്
कूट क्षेत्र,കോഡ് ഏരിയ
कूट शृंखला,കോഡ് ചെയിൻ
कूट जाँच,കോഡ് പരിശോധന
कूट लिखित अंकगणितीय आँकड़े,കോഡ് ചെയ്ത അരിത്മെറ്റിക് ഡാറ്റ
कूटलिखित संप्रतीक समुच्चय,കോഡ് ചെയ്ത പ്രതീക സെറ്റ്
कूटलिखित रूपांतरित्र,കോഡ് ചെയ്ത കൺവെർട്ടർ
कूटलिखित दशमलव संकेतन-पद्धति,കോഡ് ചെയ്ത ദശാംശ നൊട്ടേഷൻ
कूटाश्रित तंत्र,കോഡ് ആശ്രിത സംവിധാനം
कूटलिखित आलेखिकी,കോഡ് ചെയ്ത ഗ്രാഫിക്സ്
कूटलिखित प्रतिबिम्ब स्थान,കോഡ് ചെയ്ത ഇമേജ് സ്പേസ്
कूटनिदेशी संप्रतीक,കോഡ് ഡയറക്ട് പ്രതീകം
कूट लिखित क्रमादेश,കോഡ് ചെയ്ത പ്രോഗ്രാം
कूट लिखित निरूपण,കോഡ് ചെയ്ത പ്രാതിനിധ്യം
कूटलिखित विराम,കോഡ് ചെയ്ത സ്റ്റോപ്പ്
कूट अवयव,കോഡ് ഘടകം
कूटविस्तार संप्रतीक,കോഡ് വിപുലീകരണ പ്രതീകം
कूट फ्रेम,കോഡ് ഫ്രെയിം
कूट छिद्र,കോഡ് ദ്വാരം
कूट स्वतन्त्र आँकड़ा संचार,കോഡ്-സ്വതന്ത്ര ഡാറ്റാ കമ്മ്യൂണിക്കേഷൻ
कूट स्वतन्त्र तंत्र,കോഡ്-സ്വതന്ത്ര സംവിധാനം
कूट स्वतंत्र तंत्र,"കോഡ്-ഇൻസെൻസിറ്റീവ് സിസ്റ്റം (= കോഡ്-ഇൻ- ആശ്രിതൻ
 സിസ്റ്റം)"
कूट कुंजी,കോഡ് കീ
कूट स्तर,കോഡ് ലെവൽ
कूट रेखा,കോഡ് ലൈൻ
कूट रेखा सूचक,കോഡ് ലൈൻ സൂചിക
कूट बिन्दु अनुवादक,കോഡ് പോയിന്റ് വിവർത്തകൻ
कूट स्थिति,കോഡ് സ്ഥാനം
कोडित्र,കോഡർ
कूटाश्रित तंत्र,കോഡ്-സെൻസിറ്റീവ് സിസ്റ്റം (= കോഡ്-ആശ്രിത സംവിധാനം)
कूट समुच्चय,കോഡ് സെറ്റ്
कूट-पारदर्शी आँकड़ा संचार,കോഡ്- സുതാര്യമായ ഡാറ്റാ കമ്മ്യൂണിക്കേഷൻ
कूटाश्रित तंत्र,"കോഡ്-സുതാര്യമായ സിസ്റ്റം (= കോഡ് ആശ്രയിച്ചിരിക്കുന്നു
 സിസ്റ്റം)"
कूट मान,കോഡ് മൂല്യം
कूट शब्द,കോഡ് വാക്ക്
"कूटलेखन, कोडन",കോഡിംഗ്
कूटलेखन जाँच,കോഡിംഗ് ചെക്ക്
कूटलेखन फार्म,കോഡിംഗ് ഫോം
कूटलेखन योजना,കോഡിംഗ് സ്കീം
कूटलेखन पर्ण,കോഡിംഗ് ഷീറ്റ്
गुणांक एकक,ഗുണകം യൂണിറ്റ്
संसक्त माडुलन तंत्र,മോഡന്റ് മോഡുലേഷൻ സിസ്റ്റം
संसक्त प्रावस्था-विस्थापन कुंजीयन,ആകർഷകമായ ഘട്ടം ഷിഫ്റ്റ് കീയിംഗ്
"तथ' अवयव, संपात परिपथ",യാദൃശ്ചികമായി സർക്കറും (യും ഘടകം)
तथा' अवयव,"യാദൃശ്ചികത (=, ഘടകം)"
संपात त्रुटि,യാദൃശ്ചികമായ പിശക്
तथा' अवयव,യാദൃശ്ചിക ഗേറ്റ് (ഒപ്പം ഘടകവും
संपात-धारा वरण,യാദൃശ്ചിക-നിലവിലെ തിരഞ്ഞെടുപ്പ്
प्रारंभ दोष,തണുത്ത തെറ്റ്
प्रारंभन,തണുത്ത ആരംഭം (= ആരംഭിക്കുക)
समानुक्रमण,കൂട്ടിച്ചേര്ക്കുക
समानुक्रमी अनुक्रम,ശേഖരം ശേഖരിക്കുന്നു
समानुक्रमी शॉटन,ശേഖരം ശേഖരിക്കുന്നു
समानुक्रमित्र,ശേഖരം
संघट्ट,കൂട്ടിമുട്ടല്
स्तंभ,കോളം
स्तंभ द्विआधारी,നിര ബൈനറി
स्तंभ विस्थापन,നിര നീക്കുക
"संचय, संयोजन",സമ്മിശണം
संयोजन परिपथ,"കോമ്പിനാഷണൽ
 സഞ്ചാരം"
संयोजन तर्क,"കോമ്പിനാഷണൽ
 തര്ക്കശാസ്തം"
संयोजन तर्क अवयव,"കോമ്പിനാഷണൽ
 ലോജിക് ഘടകം"
संयोजन नाभि,കോമ്പിനേഷൻ ഹബ്
संयोजी जालक्रम,കോമ്പിനേറ്റോറിയൽ നെറ്റ്വർക്ക്
संयोजी परिपथ,"കോമ്പിനേറ്ററി
 സഞ്ചാരം"
संयुक्त वितरण फ्रेम,"സംയോജിപ്പിച്ചിരിക്കുന്നു
 വിതരണ
 അസ്ഥികൂട്"
संयुक्त शीर्ष,സംയോജിത തല
संयुक्त पठन/लेखन शीर्ष,സംയോജിത വായന / റൈറ്റ് ഹെഡ്
संयुक्त केन्द्र,സംയോജിത സ്റ്റേഷൻ
संयोजक,കോമ്പിനർ
"समादेश, कमांड",ആജ്ഞാപിക്കുക
समादेश और नियंत्रण तंत्र,"കമാൻഡും
 നിയന്ത്രണ സംവിധാനം"
समादेश शृंखला,കമാൻഡ് ചെയിൻ
समादेश नियंत्रण क्रमादेश,കമാൻഡ് നിയന്ത്രണ പ്രോഗ്രാം
समादेशक द्विक शब्द,കമാൻഡ് ഡബിൾ പദം
समादेश प्रकार्य,കമാൻഡ് പ്രവർത്തനം
समादेश निर्वचक,കമാൻഡ് ഇന്റർപ്രെറ്റർ
समादेश भाषा,കമാൻഡ് ഭാഷ
समादेश सूची,കമാൻഡ് ലിസ്റ്റ്
समादेश नाम,കമാൻഡ് നാമം
समादेश सूचक,പോയിന്റർ കമാൻഡ് ചെയ്യുക
समादेश संसाधन,"ആജ്ഞാപിക്കുക
 നടപടി"
समादेश संसाधित्र,കമാൻഡ് പ്രോസസ്സർ
समादेश पुनः प्रयास,കമാൻഡ് വീണ്ടും ശ്രമിക്കുക
समादेश कथन,കമാൻഡ് സ്റ്റേറ്റ്മെന്റ്
समादेश तंत्र,കമാൻഡ് സിസ്റ്റം
टिप्पणी,അഭിപായം
टिप्पणी क्षेत्र,അഭിപ്രായ ഫീൽഡ്
टिप्पणी कथन,അഭിപ്രായ പ്രസ്താവന
वाणिज्य अनुप्रयोग,വാണിജ്യ ആപ്ലിക്കേഷൻ
वाणिज्य संप्रतीक,വാണിജ്യ സ്വഭാവം
वाणिज्य अनुदेश समुच्चय,കൊമേഴ്സ്യൽ ഇൻസ്ട്രക്ഷൻ സെറ്റ്
सार्व क्षेत्र,പൊതു പ്രദേശം
सार्व खंडक,കോമൺ ബ്ലോക്ക്
साधारण व्यवसायमूलक (कोबोल),സാധാരണ ബിസിനസ്സ്-ഓറിയന്റഡ് (കോബോൾ)
सार्ववाहक,സാധാരണ കാരിയർ
सार्ववाहक ब्यूरो,കോമൺ കാരിയർ ബ്യൂറോ
सार्व समादेश भाषा,കോമൺ കമാൻഡ് ഭാഷ
सार्व संचार अनुकूलित्र,സാധാരണ ആശയവിനിമയ അഡാപ്റ്റർ
सार्व नियंत्रण,പൊതു നിയന്ത്രണം
सार्व नियंत्रण स्विचन व्यवस्था,സാധാരണ നിയന്ത്രണ സ്വിച്ചിംഗ് ക്രമീകരണം
सार्व नियंत्र तंत्र,സാധാരണ നിയന്ത്രണ സംവിധാനം
सार्व त्रुटि,പൊതു പിശക്
सार्व क्षेत्र,പൊതു ഫീൽഡ്
सार्व नाभि,സാധാരണ ഹബ്
सार्वभाषा,പൊതു ഭാഷ
सार्वभाषा कूट,സാധാരണ ഭാഷാ കോഡ്
सार्व नेमका,സാധാരണ പതിവ്
सार्व खंड़,സാധാരണ സെഗ്മെന്റ്
सार्व प्रक्रिया सामग्री,സാധാരണ സോഫ്റ്റ്വെയർ
सार्व भंडारण क्षेत्र,സാധാരണ സംഭരണ ​​ഏരിയ
सार्व लक्ष्य यंत्र,സാധാരണ ടാർഗെറ്റ് മെഷീൻ
सार्व उपयोक्ता परिपथ,സാധാരണ ഉപയോക്തൃ സർക്യൂട്ട്
सार्व उपयोक्ता जालक्रम,സാധാരണ ഉപയോക്തൃ നെറ്റ്വർക്ക്
सामुदायिकता,സാമതം
संचारी शब्द संसाधन उपकरण,വേഡ് പ്രോസസ്സിംഗ് ഉപകരണങ്ങൾ ആശയവിനിമയം നടത്തുന്നു
संचार,വാര്ത്താവിനിമയം
संचार अनुकूलित्र,ആശയവിനിമയ അഡാപ്റ്റർ
संचार प्रणाल,ആശയവിനിമയ ചാനൽ
संचार सार्ववाहक,ആശയവിനിമയ പൊതു കാരിയർ
संचार नियंत्रण संप्रतीक,ആശയവിനിമയ പ്രതീകം
संचार नियंत्रक,ആശയവിനിമയ കണ്ട്രോളർ
संचार नियंत्रक आसंधि,ആശയവിനിമയ കൺട്രോളർ നോഡ്
संचार नियन्त्रण एकक,ആശയവിനിമയ നിയന്ത്രണ യൂണിറ്റ്
संचार आँकड़ा तंत्र,ആശയവിനിമയ ഡാറ്റ സിസ്റ്റം
संचार अंतरापृष्ठ,ആശയവിനിമയ ഇന്റർഫേസ്
संचार लाइन,ആശയവിനിമയ ലൈൻ
संचार लाइन अनुकूलित्र,ആശയവിനിമയ ലൈൻ അഡാപ്റ്റർ
संचार लाइन अभिलक्षण,ആശയവിനിമയ ലൈൻ സ്വഭാവം
संचार कड़ी,ആശയവിനിമയ ലിങ്ക്
संचार मिश्रण,ആശയവിനിമയ മിശ്രിതം
संचार विधा नियंत्रण,ആശയവിനിമയ മോഡ് നിയന്ത്രണം
संचार मोडेम,ആശയവിനിമയ മോഡം
संचार जालक्रम,ആശയവിനിമയ ശൃംഖല
संचार केन्द्र,കമ്മ്യൂണിക്കേഷൻ സെന്റർ
संचार अभिकलित्र,ആശയവിനിമയ കമ്പ്യൂട്ടർ
संचार नियंत्रक,കമ്മ്യൂണിക്കേഷൻ കണ്ട്രോളർ
संचार उपग्रह,ആശയവിനിമയ ഉപഗ്രഹം
संचार सुरक्षा उपकरण,ആശയവിനിമയ സുരക്ഷാ ഉപകരണങ്ങൾ
संचार प्रक्रिया सामग्री,ആശയവിനിമയ സോഫ്റ്റ്വെയർ
संचार उपतन्त्र,ആശയവിനിമയ സബ്സിസ്റ്റം
संचार अंतक,ആശയവിനിമയ ടെർമിനൽ
संचार सिद्धांत,ആശയവിനിമയ സിദ്ധാന്തം
समुदाय स्वचालित केन्द्र,കമ്മ്യൂണിറ്റി ഓട്ടോമാറ്റിക് എക്സ്ചേഞ്ച്
समुदाय डायल कार्यालय,കമ്മ്യൂണിറ്റി ഡയൽ ഓഫീസ്
क्रम विनिमयक स्पंद,കമ്മ്യൂട്ടർ പൾസ്
संहनन कलन-विधि,കോംപാക്ഷൻ അൽഗോരിതം
संपीडन प्रसारण,സൃഷ്ടിച്ച്
संपीडन प्रसारित्र,സാദൃശരകം
संपीडन प्रसारित्र पथभ्रंशन,കംപാൻഡർ തെറ്റായിടാക്കൽ
सहचर भंडार पूर्तिकर,"കമ്പാനിയൻറ്
 ബാക്കപ്പ്"
"तुलनित्र, तुलनक",താരതമ്യക്കാരൻ
तुलनक अन्वेषिका,താരതമ്യ അന്വേഷണം
तुलनित्र,"യൂണിറ്റ് താരതമ്യം ചെയ്യുന്നു
 (= താരതമ്യക്കാരൻ)"
तुलना संक्रिया,"താരതമം
 ശസ്തകിയ"
तुलना संकारक,"താരതമം
 ടെലഫോണ്ഓപ്പറേറ്റര്"
तुलना परीक्षण,താരതമ്യ പരിശോധന
"सुसंगति, संगतता",അനുയോജ്യത
सुसंगति परीक्षण,അനുയോജ്യത പരിശോധന
सुसंगत,അനുഗുണമായ
सुसंगत कालभागी तंत्र,"അനുയോജ്യമായ സമയം
 പങ്കിടൽ സിസ്റ്റം"
अनुभाषण,സമാഹാരം
अनुभाषण सहाय,സമാഹരണ സഹായം
अनुभाषण,സമാഹരിക്കുക
अनुभाषण अवधि,കംപൈൽ കാലയളവ്
अनुभआषण प्रावस्था,ഘട്ടം കംപൈൽ
अनुभाषक,കംപൈലർ
अनुभाषक-अनुभाषक,കംപൈലർ-കംപൈലർ
अनुभाषक निर्देश तंत्र,കംപൈലർ ഡയറക്റ്റിംഗ് സിസ്റ്റം
अनुभाषक निर्देश,കംപൈലർ നിർദ്ദേശം
अनुभाषक जनक,കംപൈലർ ജനറേറ്റർ
अनुभाषक अंतरापृष्ठ,കംപൈലർ ഇന്റർഫേസ്
अनुभाषक भाषा,കംപൈലർ ഭാഷ
अनुभाषक विकल्प,കംപൈലർ ഓപ്ഷൻ
अनुभाषण काल,സമയം കംപൈൽ ചെയ്യുക
अनुभाषण काल निदानिकी,സമയ ഡയഗ്നോസ്റ്റിക്സ് കംപൈൽ ചെയ്യുക
अनुभाषण काल कथन,സമയ പ്രസ്താവന കംപൈൽ ചെയ്യുക
अनुभाषण अवधि,കംപൈൽ കാലയളവ്
अनुभाषण प्रावस्था,കംപൈൽ ഘട്ടം
अनुभाषक,കംപൈൽ പ്രോഗ്രാം (= അഭിനയം)
अनुभाषण काल,സമാഹരിക്കുന്നു
पूरक,പൂരക
पूरक संक्रिया,പൂരക പ്രവർത്തനം
पूरक संकारक,പൂരക ഓപ്പറേറ്റർ
पूरक आधार,പൂരക അടിത്തറ
पूरकित संख्या-पद्धति,പൂർത്തീകരിക്കപ്പെട്ട നമ്പർ സിസ്റ്റം
पूरकित्र,പൂരകൻ
पूरकीकरण,പൂരകമാണ്
नव-पूरक,പൂരക-ഒൻപത്
एक-पूरक,ഒരെണ്ണത്തിൽ പൂരകൻ
दस-पूरक,പൂരക-ഓൺ പത്ത്
दो-पूरक,പൂരകൻ-ഓൺ-ഓൺ
संपूर्ण हस्तंगत,പൂർത്തിയാക്കുക
पूर्णता जाँच,സമ്പൂർണ്ണ പരിശോധന
संपूर्ण संक्रिया,പൂർത്തിയാക്കുക
संपूर्ण नेमका,പൂർണ്ണ പതിവ്
पूर्ति कूट,പൂർത്തീകരണ കോഡ്
सम्मिश्र अचर,സങ്കീർണ്ണമായ സ്ഥിരാങ്കം
सम्मिश्र आंकड़,സങ്കീർണ്ണമായ ഡാറ്റ
सम्मिश्र आँकड़ा प्रकार,സങ്കീർണ്ണമായ ഡാറ്റ തരം
सम्मिश्र निर्णयन अनुकार,സങ്കീർണ്ണമായ തീരുമാനം സിമുലേഷൻ
जटिलता सिद्धांत,സങ്കീർണ്ണ സിദ്ധാന്തം
सम्मिश्र संख्या,സങ്കീർണ്ണ സംഖ്യ
घटक,ഘടകം
घटक पता,ഘടക വിലാസം
घटक संसाधित्र,ഘടക പ്രോസസർ
संयुक्त कन्सोल,സംയോജിത കൺസോൾ
संयोजित परिपथ,സംയോജിത സർക്യൂട്ട്
संयुक्त बाह्य प्रतीक कोश,സംയോജിത ബാഹ്യ ചിഹ്ന നിഘണ്ടു
संयुक्त प्रतिरूपक,സംയോജിത മൊഡ്യൂൾ
संयुक्त प्रतिरूपक आँकड़ा समुच्चय,സംയോജിത മൊഡ്യൂൾ ഡാറ്റ സെറ്റ്
संयुक्त संकारक,സംയോജിത ഓപ്പറേറ്റർ
संयोजन संचिका,കോമ്പോസിഷൻ ഫയൽ
संयुक्त प्रतिबंध,സംയുക്ത നില
संयुक्त तर्कसंगत अवयव,സംയുക്ത ലോജിക്കൽ ഘടകം
संयुक्त कथन,സംയുക്ത പ്രസ്താവന
संपीडन,ഞെക്കുക
संपीडित्र,കംപ്രർ
मध्यमार्गी जाल,വലയിൽ വിട്ടുവീഴ്ച ചെയ്യുക
अभिकलनीयता,കേന്ദ്രം
अभिकलनीय फलन,കമ്പ്യൂട്ടർ ചെയ്യാവുന്ന പ്രവർത്തനം
अभिकलन,കണക്കുകൂട്ടൽ
