Punjabi,Odiya
ਤਾਲਮੇਲ ਧੁਰਾ,ଅକ୍ଷକୁ ସଂଯୋଜନା କରନ୍ତୁ |
ਤਾਲਮੇਲ ਜਿਓਮੈਟਰੀ,ଜ୍ୟାମିତିକୁ ସଂଯୋଜନା କରନ୍ତୁ |
ਤਾਲਮੇਲ ਜਹਾਜ਼,ବିମାନକୁ ସଂଯୋଜନା କରନ୍ତୁ |
ਕੋਆਰਡੀਨੇਟਸ,ସଂଯୋଜନା
ਤਾਲਮੇਲ ਸਿਸਟਮ,ସଂଯୋଜନା ପ୍ରଣାଳୀ |
ਕੋਪਰਨਿਕ ਸਿਸਟਮ,କପର୍ନିକାନ୍ ସିଷ୍ଟମ୍ |
ਕੋਪਲਾਨਰ,କପ୍ଲାନାର୍ |
coplanar ਬਲ,କପ୍ଲାନାର୍ ଫୋର୍ସ |
coplanarity,କପଲାନାରିଟି |
coprime ਨੰਬਰ,କପ୍ରିମ ସଂଖ୍ୟା
ਸੁਧਾਰ ਕਾਰਕ,ସଂଶୋଧନ କାରକ |
ਸਹੀ ਹੱਲ,ସଠିକ୍ ସମାଧାନ |
ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ,ସମ୍ପର୍କ
ਸਬੰਧ ਗੁਣਾਂਕ,ସଂଶୋଧନ ଗୁଣବତ୍ତା
ਸਬੰਧ ਚਿੱਤਰ,ସମ୍ପର୍କ ଚିତ୍ର
ਸਬੰਧ ਫੰਕਸ਼ਨ,ସମ୍ପର୍କ କାର୍ଯ୍ୟ
ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ,ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |
ਸਬੰਧ ਅਨੁਪਾਤ,ସମ୍ପର୍କ ଅନୁପାତ |
correlogram,କରରେଲୋଗ୍ରାମ୍ |
correlogram ਵਿਸ਼ਲੇਸ਼ਣ,କରେଲୋଗ୍ରାମ୍ ବିଶ୍ଳେଷଣ |
ਅਨੁਸਾਰੀ,ଅନୁରୂପ
ਪੱਤਰ ਵਿਹਾਰ ਦੇ ਸਿਧਾਂਤ,ଚିଠିର ନୀତି |
ਅਨੁਸਾਰੀ ਕੋਣ,ଅନୁରୂପ କୋଣ |
ਅਨੁਸਾਰੀ ਪਾਸੇ,ଅନୁରୂପ ପାର୍ଶ୍ୱ |
coset,କୋସେଟ
ਕੋਸਾਈਨ,କୋସାଇନ୍
ਕੋਸਾਈਨ ਕਾਨੂੰਨ,କୋସାଇନ୍ ନିୟମ |
ਲਾਗਤ ਵਿਸ਼ਲੇਸ਼ਣ,ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |
ਲਾਗਤ ਵੱਧ ਤੋਂ ਵੱਧ,ମୂଲ୍ୟ ସର୍ବାଧିକ
ਗਿਣਨਯੋਗਤਾ ਦਾ ਧੁਰਾ,ଗଣନା ଯୋଗ୍ୟତା
ਗਿਣਨਯੋਗ,ଗଣନାଯୋଗ୍ୟ
ਗਿਣਨਯੋਗ ਜੋੜ,ଗଣନାଯୋଗ୍ୟ ଯୋଗୀତା |
ਗਿਣਨਯੋਗ ਅਧਾਰ,ଗଣନାଯୋଗ୍ୟ ଆଧାର |
ਗਿਣਨਯੋਗ ਆਧਾਰ,ଗଣନାଯୋଗ୍ୟ ଆଧାର |
ਗਿਣਨਯੋਗ ਸੈੱਟ,ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |
ਅਣਗਿਣਤ ਅਨੰਤ,ଅସଂଖ୍ୟ |
ਵਿਰੋਧੀ,କାଉଣ୍ଟର
ਘੜੀ ਦੇ ਉਲਟ,ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |
ਵਿਰੋਧੀ ਉਦਾਹਰਨ,କାଉଣ୍ଟର ଉଦାହରଣ |
ਸਹਿਵਿਹਾਰ,କୋଭାରିଆନ୍ସ |
ਸਹਿਪ੍ਰਸਤੀ ਕਾਨੂੰਨ,କୋଭାରିଆନ୍ସ ନିୟମ |
ਕੋਵੇਰੀਅੰਸ ਮੈਟਰਿਕਸ,କୋଭାରିଆନ୍ସ ମ୍ୟାଟ୍ରିକ୍ସ |
ਸਹਿਵਿਹਾਰ ਵਿਧੀ,କୋଭାରିଆନ୍ସ ପଦ୍ଧତି |
ਸਹਿਵਿਹਾਰ ਤਕਨੀਕ,କୋଭାରିଆନ୍ସ କ techni ଶଳ |
ਕ੍ਰੈਮਰ ਦਾ ਨਿਯਮ,କ୍ରାମରଙ୍କ ନିୟମ |
ਕ੍ਰੇਮਰ-ਰਾਓ ਅਸਮਾਨਤਾ,କ୍ରାମର-ରାଓ ଅସମାନତା |
ਮਾਪਦੰਡ ਫੰਕਸ਼ਨ (= ਉਦੇਸ਼ ਫੰਕਸ਼ਨ),ମାନଦଣ୍ଡ କାର୍ଯ୍ୟ (= ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍)
ਨਾਜ਼ੁਕ ਕੋਣ,ଜଟିଳ କୋଣ
ਨਾਜ਼ੁਕ ਬਿੰਦੂ,ଜଟିଳ ବିନ୍ଦୁ |
ਫੰਕਸ਼ਨ ਦਾ ਨਾਜ਼ੁਕ ਬਿੰਦੂ,କାର୍ଯ୍ୟର ଜଟିଳ ବିନ୍ଦୁ |
ਨਾਜ਼ੁਕ ਮੁੱਲ,ଜଟିଳ ମୂଲ୍ୟ
ਨਾਜ਼ੁਕ ਗਤੀ,ଜଟିଳ ବେଗ
ਕਰਾਸ ਕੋਰਿਲੇਸ਼ਨ ਫੰਕਸ਼ਨ,କ୍ରସ୍ ସମ୍ପର୍କ କାର୍ଯ୍ୟ
ਕਰਾਸ ਉਤਪਾਦ,କ୍ରସ୍ ଉତ୍ପାଦ |
ਕਰਾਸ ਅਨੁਪਾਤ,କ୍ରସ୍ ଅନୁପାତ
ਕਰਾਸ ਸੈਕਸ਼ਨਿੰਗ,କ୍ରସ୍ ବିଭାଗ
ਕ੍ਰਿਪਟ,କ୍ରିପ୍ଟ
ਘਣ,କ୍ୟୁବ୍
ਘਣ ਨੰਬਰ,କ୍ୟୁବ୍ ନମ୍ବର |
ਘਣ ਜੜ੍ਹ,କ୍ୟୁବ୍ ମୂଳ |
ਘਣ,ଘନ
ਘਣ,ଘନ
ਘਣ ਸਮੀਕਰਨ,ଘନ ସମୀକରଣ |
ਘਣ ਇੰਚ,ଘନ ଇଞ୍ଚ
ਘਣ ਮੀਟਰ,ଘନ ମିଟର
ਕਿਊਬਿਕ ਪੈਰਾਬੋਲਾ,ଘନ ପାରାବୋଲା |
ਘਣ ਜੜ੍ਹ,ଘନ ମୂଳ
ਘਣ ਮਿਆਦ,ଘନ ଶବ୍ଦ
ਘਣ,କ୍ୟୁବାଇଡ୍ |
ਸੰਚਤ,ସଂକଳନ
ਸੰਚਤ ਕਰਵ,ସଂକଳନ ବକ୍ର
ਸੰਚਤ ਵੰਡ ਫੰਕਸ਼ਨ,ସଂକଳନ ବଣ୍ଟନ କାର୍ଯ୍ୟ
ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ,ସଂଗୃହିତ ଫ୍ରିକ୍ୱେନ୍ସି |
ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ,ସଂକଳନ ଫ୍ରିକ୍ୱେନ୍ସି ଫଙ୍କସନ୍
ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਗ੍ਰਾਫ,ସଂକଳନ ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରାଫ୍ |
ਸੰਚਤ ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,ସଂକଳନ ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ
ਕਰਲ,କର୍ଲ
ਇਕਸਾਰਤਾ ਦਾ curl,ସମ୍ମିଶ୍ରଣର କର୍ଲ |
ਵੈਕਟਰ ਦਾ curl,ଭେକ୍ଟରର କର୍
ਕਰਲੀ ਬਰੈਕਟ,କୁଞ୍ଚିତ ବ୍ରାକେଟ୍ |
ਮੌਜੂਦਾ,ସାମ୍ପ୍ରତିକ
ਮੌਜੂਦਾ ਬਿੰਦੂ,ସାମ୍ପ୍ରତିକ ବିନ୍ଦୁ |
ਵਕਰਤਾ,ବକ୍ରତା
ਵਕਰ ਪ੍ਰਭਾਵ,ବକ୍ର ପ୍ରଭାବ
ਕਰਵ,ବକ୍ର
ਕਰਵ ਲਾਈਨ,ବକ୍ର ରେଖା
ਕਰਵ ਟਰੇਸਿੰਗ,ବକ୍ର ଅନୁସନ୍ଧାନ
curvilinear asymptote,curvilinear asymptote |
ਕਰਵਿਲੀਨੀਅਰ ਕੋਆਰਡੀਨੇਟਸ,curvilinear coordinates
ਕਰਵਿਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ,କର୍ଭିଲାଇନ୍ ରିଗ୍ରେସନ୍ |
cusp,cusp
ਚੱਕਰ,ଚକ୍ର
ਚੱਕਰੀ ਪਰਿਵਰਤਨ,ଚକ୍ରବର୍ତ୍ତୀ ପରିବର୍ତ୍ତନ |
ਚੱਕਰੀ ਕਰਾਸ ਉਤਪਾਦ,ସାଇକ୍ଲିକ୍ କ୍ରସ୍ ଉତ୍ପାଦ |
ਚੱਕਰ ਦੀ ਮੰਗ,ଚକ୍ରବର୍ତ୍ତୀ ଚାହିଦା |
ਚੱਕਰੀ ਸਮੀਕਰਨ,ଚକ୍ରବର୍ତ୍ତୀ ଅଭିବ୍ୟକ୍ତି |
ਚੱਕਰੀ ਗਰੁੱਪ,ଚକ୍ରବର୍ତ୍ତୀ ଗୋଷ୍ଠୀ |
ਚੱਕਰੀ ਕ੍ਰਮਵਾਰ,ଚକ୍ରବ୍ୟୁହ
ਸਾਈਕਲੋਇਡ,ସାଇକ୍ଲୋଏଡ୍ |
ਸਿਲੰਡਰ,ସିଲିଣ୍ଡର
ਸਿਲੰਡਰ ਵਾਲਾ,ସିଲିଣ୍ଡର
ਸਿਲੰਡਰ ਸਤਹ,ସିଲିଣ୍ଡର ପୃଷ୍ଠ
ਸਾਈਫਰ,ସାଇଫର୍
D&#39;alembert ਦੇ ਅਸੂਲ,D&#39;alembert ର ନୀତି |
ਗਿੱਲਾ ਹਾਰਮੋਨਿਕ ਫੰਕਸ਼ਨ,ଡ୍ୟାମ୍ପଡ୍ ହାରମୋନିକ୍ ଫଙ୍କସନ୍ |
ਲਗਾਤਾਰ ਗਿੱਲਾ,ଡମ୍ପିଂ ସ୍ଥିର |
ਡਾਟਾ,ତଥ୍ୟ
ਡਾਟਾ ਉਤਪਤੀ,ତଥ୍ୟ ଉତ୍ପତ୍ତି
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ ਸਿਸਟਮ,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ ପ୍ରଣାଳୀ |
ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ,ଡାଟା ସଞ୍ଚାଳକ
ਡਾਟਾ ਸ਼ੀਟ,ତଥ୍ୟ ଫର୍ଦ୍ଦ
ਡੇਕਗਨ,ଡିକାଗନ୍ |
decagram,ଚିତ୍ର
decameter,ଡ଼େସିମିଟର |
ਸੜਨ ਨਿਰੰਤਰ,କ୍ଷୟ ସ୍ଥିର |
ਸੜਨ ਵਕਰ,କ୍ଷୟ ବକ୍ର
ਵਿਨੀਤ ਫੰਕਸ਼ਨ,ଭଲ କାର୍ଯ୍ୟ
ਡੇਸੀਗ੍ਰਾਮ,ଡେସିଗ୍ରାମ୍ |
decile,decile
ਦਸ਼ਮਲਵ,ଦଶମିକ
ਦਸ਼ਮਲਵ ਕੋਡ,ଦଶମିକ କୋଡ୍
ਦਸ਼ਮਲਵ ਕੋਡਿਡ ਅੰਕ,ଦଶମିକ କୋଡେଡ୍ ଅଙ୍କ |
ਦਸ਼ਮਲਵ ਵਿਸਥਾਰ,ଦଶମିକ ବିସ୍ତାର
ਦਸ਼ਮਲਵ ਅੰਸ਼,ଦଶମିକ ଭଗ୍ନାଂଶ
ਦਸ਼ਮਲਵ ਸੰਕੇਤ,ଦଶମିକ ଟିପ୍ପଣୀ |
ਦਸ਼ਮਲਵ ਨੰਬਰਿੰਗ ਸਿਸਟਮ,ଦଶମିକ ସଂଖ୍ୟାକରଣ ବ୍ୟବସ୍ଥା |
ਦਸ਼ਮਲਵ ਬਿੰਦੂ,ଦଶମିକ ବିନ୍ଦୁ |
ਦਸ਼ਮਲਵ ਸਕੇਲ,ଦଶମିକ ସ୍କେଲ
ਦਸ਼ਮਲਵ ਸਿਸਟਮ,ଦଶମିକ ସିଷ୍ଟମ୍ |
ਡੈਸੀਮੀਟਰ,ଡ଼ିସିମିଟର |
ਸਮਝਣਾ,ଡିସିଫର୍ କରିବା |
ਫੈਸਲੇ ਦਾ ਮਾਡਲ,ନିଷ୍ପତ୍ତି ମଡେଲ୍
ਫੈਸਲੇ ਦੀ ਥਿਊਰੀ,ନିଷ୍ପତ୍ତି ସିଦ୍ଧାନ୍ତ |
ਫੈਸਲਾ ਵੇਰੀਏਬਲ,ନିଷ୍ପତ୍ତି ଭେରିଏବଲ୍ |
ਡੀਕੋਡਰ,ଡିକୋଡର୍ |
ਡੀਕੋਡਿੰਗ,ଡିକୋଡିଂ
ਸੜਨਯੋਗ ਸੈੱਟ,ବିଭାଜିତ ସେଟ୍ |
ਘਟ ਰਿਹਾ ਹੈ,ହ୍ରାସ
ਘਟਦੀ ਫੰਕਸ਼ਨ,କାର୍ଯ୍ୟ ହ୍ରାସ
Dedekind ਦੇ ਕੱਟ,ଡେଡେକିଣ୍ଡଙ୍କ କଟ୍ |
Dedekind ਦਾ ਪ੍ਰਮੇਯ,ଡେଡେକିଣ୍ଡଙ୍କ ତତ୍ତ୍। |
ਦਾ ਅਨੁਮਾਨ,ହ୍ରାସ କର |
ਕਟੌਤੀ ਵਿਧੀ,deductive ପଦ୍ଧତି |
ਨੁਕਸਦਾਰ,ତ୍ରୁଟିଯୁକ୍ତ
ਪਰਿਭਾਸ਼ਿਤ ਸਮੀਕਰਨ,ସମୀକରଣକୁ ବ୍ୟାଖ୍ୟା କରେ
ਨਿਸ਼ਚਿਤ ਅਟੁੱਟ,ନିର୍ଦ୍ଦିଷ୍ଟ ଅବିଚ୍ଛେଦ୍ୟ |
ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ,ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
ਪਰਿਭਾਸ਼ਾ,ସଂଜ୍ଞା
deformation ਕਰਵ,ବିକୃତି ବକ୍ର
ਵਿਗੜਿਆ ਸਤਹ,ବିକୃତ ପୃଷ୍ଠ
ਪਤਨ,ଅବନତି
ਆਵਾਜਾਈ ਦੀਆਂ ਸਮੱਸਿਆਵਾਂ ਵਿੱਚ ਵਿਗਾੜ,ଟ୍ରାନ୍ସପୋରେସନ୍ ସମସ୍ୟାରେ ଅବନତି |
ਡਿਗਰੀ,ଡିଗ୍ରୀ
ਅੰਤਰ ਸਮੀਕਰਨ ਦੀ ਡਿਗਰੀ,ଭିନ୍ନକ୍ଷମ ସମୀକରଣର ଡିଗ୍ରୀ |
ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ,ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ
ਬਹੁਪਦ ਦੀ ਡਿਗਰੀ,ବହୁଜନର ଡିଗ୍ରୀ |
ਆਂਢ-ਗੁਆਂਢ ਨੂੰ ਹਟਾਇਆ,ପଡୋଶୀ ବିଲୋପ
ਡੈਲਟਾ ਫੰਕਸ਼ਨ,ଡେଲଟା ଫଙ୍କସନ୍
ਮੰਗ ਅਤੇ ਉਪਯੋਗਤਾ ਵਕਰ,ଚାହିଦା ଏବଂ ଉପଯୋଗିତା ବକ୍ର
ਮੰਗ ਸਮੀਕਰਨ,ଚାହିଦା ସମୀକରଣ |
ਮੰਗ ਫੰਕਸ਼ਨ,ଚାହିଦା କାର୍ଯ୍ୟ
ਜਨਸੰਖਿਆ ਅਧਿਐਨ,ଜନସଂଖ୍ୟା ଅଧ୍ୟୟନ |
ਜਨਸੰਖਿਆ,ଜନସଂଖ୍ୟା
De Moivre ਦਾ ਸਿਧਾਂਤ,ଡି ମୋଭ୍ରେଙ୍କ ଥିଓରେମ୍ |
ਪ੍ਰਦਰਸ਼ਨ,ପ୍ରଦର୍ଶନ
ਪ੍ਰਦਰਸ਼ਨ,ପ୍ରଦର୍ଶନ
ਪ੍ਰਦਰਸ਼ਨੀ ਜਿਓਮੈਟਰੀ,ପ୍ରଦର୍ଶନକାରୀ ଜ୍ୟାମିତି |
ਭਾਅ,ଭେଦ
ਸੰਘਣਾ ਸੈੱਟ,ଘନ ସେଟ୍ |
ਘਣਤਾ,ଘନତା
ਗਿਣਤੀਯੋਗ ਸੈੱਟ,ଅଗଣିତ ସେଟ୍ |
ਰਵਾਨਗੀ ਵੇਰੀਏਬਲ,ଭେରିଏବଲ୍ ଛାଡିବା
ਨਿਰਭਰ ਘਟਨਾ,ନିର୍ଭରଶୀଳ ଘଟଣା |
ਨਿਰਭਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,ନିର୍ଭରଶୀଳ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
ਨਿਰਭਰ ਵੇਰੀਏਬਲ,ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |
ਨਿਰਭਰ ਪਰਿਵਰਤਨ,ନିର୍ଭରଶୀଳ ଭେରିଏଟ୍ |
ਡਿਪਰੈਸ਼ਨ ਕੋਣ,ଉଦାସୀନତା କୋଣ
ਵਿਉਤਪੱਤੀ,derivation
ਡੈਰੀਵੇਟਿਵ,derivative
ਪ੍ਰਾਪਤ ਲੜੀ,ଉତ୍ପନ୍ନ କ୍ରମ |
ਪ੍ਰਾਪਤ ਸੈੱਟ,ନିର୍ମିତ ସେଟ୍ |
ਉਤਰਦੇ ਹੋਏ,ଅବତରଣ
ਘਟਦੇ ਕ੍ਰਮ,ଅବତରଣ କ୍ରମ |
ਘਟਦੀ ਲੜੀ,ଅବତରଣ କ୍ରମ |
ਵਰਣਨਯੋਗ ਜਿਓਮੈਟਰੀ,ବର୍ଣ୍ଣନାକାରୀ ଜ୍ୟାମିତି |
ਵਰਣਨਯੋਗ ਮਾਡਲ,ବର୍ଣ୍ଣନାକାରୀ ମଡେଲ୍ |
ਵਰਣਨਯੋਗ ਅੰਕੜੇ,ବର୍ଣ୍ଣନାକାରୀ ପରିସଂଖ୍ୟାନ |
ਡਿਜ਼ਾਈਨ,ଡିଜାଇନ୍
ਪ੍ਰਯੋਗ ਦੇ ਡਿਜ਼ਾਈਨ,ପରୀକ୍ଷଣର ଡିଜାଇନ୍ |
ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ,ଡେସ୍କ କାଲକୁଲେଟର
ਖੋਜ,ଚିହ୍ନଟ
ਨਿਰਣਾਇਕ,ନିର୍ଣ୍ଣୟକାରୀ
ਨਿਰਣਾਇਕ ਦਰਜਾ,ନିର୍ଣ୍ଣୟକାରୀ ପଦବୀ |
ਨਿਰਧਾਰਤ ਕਰੋ,ନିର୍ଣ୍ଣୟ କର |
ਨਿਰਣਾਇਕ ਮਾਡਲ,ସ୍ଥିରିକୃତ ମଡେଲ୍ |
ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ,ନିର୍ଣ୍ଣୟକାରୀ ସମସ୍ୟା |
ਭਟਕਣਾ,ବ୍ୟତିକ୍ରମ
ਭਟਕਣਾ ਗੁਣਾਂਕ,ବିଘ୍ନ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
ਡਾਇਡਿਕ ਸਿਸਟਮ,ଡାଏଡିକ୍ ସିଷ୍ଟମ୍ |
ਵਿਕਰਣ,ତ୍ରିକୋଣୀୟ
ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦਾ ਵਿਕਰਣੀਕਰਨ,ଏକ ମାଟ୍ରିକ୍ସର ଡାଇଗୋନାଲାଇଜେସନ୍ |
ਵਿਕਰਣ ਮੈਟ੍ਰਿਕਸ,ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |
ਵਿਕਰਣ ਸਮਾਨਤਾ,ତ୍ରିକୋଣୀୟ ସମାନତା |
ਚਿੱਤਰ,ଚିତ୍ର
ਚਿੱਤਰਕਾਰੀ ਢੰਗ,ଚିତ୍ରନାଟ୍ୟ ପଦ୍ଧତି |
ਚਿੱਤਰਕਾਰੀ ਪੇਸ਼ਕਾਰੀ,ଚିତ୍ରନାଟ୍ୟ ଉପସ୍ଥାପନା |
ਵਿਆਸ,ବ୍ୟାସ
ਇੱਕ ਸੈੱਟ ਦਾ ਵਿਆਸ,ଏକ ସେଟ୍ ର ବ୍ୟାସ |
ਵਿਆਸ ਦੇ ਉਲਟ,ହୀରା ବିପରୀତ |
ਪਾਸਾ ਸੁੱਟਣਾ,ଡାଇସ୍ ଥ୍ରୋ |
ਵਿਭਾਜਨ ਵਰਗੀਕਰਣ,ଦ୍ୱିପାକ୍ଷିକ ବର୍ଗୀକରଣ |
ਦੁਵਿਧਾ,ଡିଚୋଟୋମି
ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ,ଅଭିଧାନ କ୍ରମ |
ਅੰਤਰ ਕੈਲਕੂਲਸ,ପାର୍ଥକ୍ୟ ଗଣନା
ਅੰਤਰ ਸਮੀਕਰਨ,ପାର୍ଥକ୍ୟ ସମୀକରଣ
ਅੰਤਰ ਫਾਰਮੂਲਾ,ପାର୍ଥକ୍ୟ ସୂତ୍ର
ਅੰਤਰ ਢੰਗ,ପାର୍ଥକ୍ୟ ପଦ୍ଧତି |
ਸੈੱਟ ਦਾ ਅੰਤਰ,ସେଟ୍ ର ପାର୍ଥକ୍ୟ |
ਵੱਖ ਕਰਨ ਯੋਗ,ଭିନ୍ନକ୍ଷମ |
ਵਿਭਿੰਨ ਕਰਵ,ଭିନ୍ନକ୍ଷମ ବକ୍ର
ਵੱਖ ਕਰਨ ਯੋਗ ਫੰਕਸ਼ਨ,ଭିନ୍ନକ୍ଷମ କାର୍ଯ୍ୟ
ਅੰਤਰ,ଭିନ୍ନକ୍ଷମ |
ਵਿਭਾਜਨ ਕੈਲਕੂਲਸ,ଭିନ୍ନକ୍ଷମ ଗଣନା
ਵਿਭਿੰਨ ਗੁਣਾਂਕ,ଭିନ୍ନକ୍ଷମ ଗୁଣବତ୍ତା |
ਅੰਤਰ ਸਮੀਕਰਨ,ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
ਵਿਭਿੰਨ ਰੂਪ,ଭିନ୍ନକ୍ଷମ ଫର୍ମ |
ਅੰਤਰ ਫਾਰਮੂਲਾ,ଭିନ୍ନକ୍ଷମ ସୂତ୍ର |
ਅੰਤਰ ਫੰਕਸ਼ਨ,ଭିନ୍ନକ୍ଷମ କାର୍ଯ୍ୟ
ਵਿਭਿੰਨ ਜਿਓਮੈਟਰੀ,ଭିନ୍ନକ୍ଷମ ଜ୍ୟାମିତି |
ਉੱਚ ਕ੍ਰਮ ਦਾ ਅੰਤਰ,ଉଚ୍ଚ କ୍ରମର ଭିନ୍ନତା |
ਫਰਕ ਭਾਗ,ଭିନ୍ନ ଭିନ୍ନ ଭାଗ
ਵੱਖਰਾ,ଭିନ୍ନ କର |
ਭਿੰਨਤਾ,ଭିନ୍ନତା
ਵਿਭਿੰਨਤਾ ਫਾਰਮੂਲਾ,ଭିନ୍ନତା ସୂତ୍ର |
ਵੈਕਟਰ ਦਾ ਅੰਤਰ,ଭେକ୍ଟରର ଭିନ୍ନତା |
ਫੈਲਾ,ବିସ୍ତାର
ਅੰਕ,ସଂଖ୍ୟା
ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ,ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |
ਡਿਜ਼ੀਟਲ ਡਾਟਾ,ଡିଜିଟାଲ୍ ତଥ୍ୟ |
ਮਾਪ,ପରିମାପ
ਆਯਾਮ,ପରିମାପ
ਅਯਾਮ ਰਹਿਤ,ପରିମାପହୀନ |
ਇੱਕ ਸਮੀਕਰਨ ਦਾ ਮਾਪ,ଏକ ସମୀକରଣର ଆକାର
diophantine ਸਮੀਕਰਨ,ଡାଇଓଫାଣ୍ଟାଇନ୍ ସମୀକରଣ |
ਡਿੱਪ ਕੋਣ,ଡିପ୍ ଆଙ୍ଗଲ୍
ਡਿਪੋਲਰ ਕੋਆਰਡੀਨੇਟਸ,ଡିପୋଲାର୍ କୋର୍ଡିନେଟ୍ |
dipole,ଡିପୋଲ୍
ਡਿਪਾਈਰਾਮਿਡ (ਬਾਈਪਾਈਰਾਮਿਡ),ଡିପିରାମିଡ୍ (ବିପିରାମିଡ୍)
ਡਾਇਰਾਕ ਡੈਲਟਾ ਫੰਕਸ਼ਨ,ଡାଇରାକ୍ ଡେଲଟା କାର୍ଯ୍ୟ |
ਸਿੱਧੀ ਸਾਂਝੀ ਸਪਰਸ਼,ସିଧାସଳଖ ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ |
ਨਿਰਦੇਸ਼ਿਤ ਕੋਣ,ନିର୍ଦ୍ଦେଶିତ କୋଣ
ਨਿਰਦੇਸ਼ਿਤ ਲਾਈਨ,ନିର୍ଦ୍ଦେଶିତ ରେଖା |
ਦਿਸ਼ਾਤਮਕ ਡੈਰੀਵੇਟਿਵ,ଦିଗଦର୍ଶନ
ਦਿਸ਼ਾ ਕੋਸਾਈਨ,ଦିଗ କୋସାଇନ୍ |
ਅਧਿਕਤਮ ਦੀ ਦਿਸ਼ਾ,maxima ର ଦିଗ
ਪ੍ਰੋਜੈਕਸ਼ਨ ਦੀ ਦਿਸ਼ਾ,ପ୍ରୋଜେକ୍ଟର ଦିଗ
ਦਿਸ਼ਾ ਅਨੁਪਾਤ,ଦିଗ ଅନୁପାତ |
ਡਾਇਰੈਕਟਰ ਸਰਕਲ,ନିର୍ଦ୍ଦେଶକ ସର୍କଲ୍ |
ਨਿਰਦੇਸ਼ਕ ਖੇਤਰ,ନିର୍ଦ୍ଦେଶକ କ୍ଷେତ୍ର
ਸਿੱਧਾ ਉਤਪਾਦ,ପ୍ରତ୍ୟକ୍ଷ ଉତ୍ପାଦ |
ਸਿੱਧਾ ਸਬੂਤ,ପ୍ରତ୍ୟକ୍ଷ ପ୍ରମାଣ |
ਸਿੱਧਾ ਅਨੁਪਾਤ,ପ୍ରତ୍ୟକ୍ଷ ଅନୁପାତ |
directrix,ଡାଇରେକ୍ଟ୍ରିକ୍ସ
ਸਿੱਧੀ ਰਕਮ,ପ୍ରତ୍ୟକ୍ଷ ରାଶି |
ਡਿਸਕਨੈਕਟ ਕੀਤੇ ਸੈੱਟ,ବିଚ୍ଛିନ୍ନ ସେଟ୍ |
ਨਿਰੰਤਰਤਾ,ବନ୍ଦ
ਡੈਰੀਵੇਟਿਵ ਦੀ ਖੰਡਨਤਾ,ଡେରିଭେଟିଭ୍ ର ବିଚ୍ଛିନ୍ନତା |
ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ,ପ୍ରଥମ ପ୍ରକାରର ବିଚ୍ଛିନ୍ନତା |
ਦੂਜੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ,ଦ୍ୱିତୀୟ ପ୍ରକାରର ବିଚ୍ଛିନ୍ନତା |
ਲਗਾਤਾਰ ਵੰਡ,ନିରନ୍ତର ବଣ୍ଟନ |
ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ,ବିଚ୍ଛିନ୍ନ କାର୍ଯ୍ୟ
ਲਗਾਤਾਰ ਪਰਿਵਰਤਨ,ବିଚ୍ଛିନ୍ନ ଭେରିଏଟ୍ |
