Marathi,Punjabi
प्रतिवादी,ਬਚਾਓ ਪੱਖ
स्थगिती,ਮੁਲਤਵੀ
स्थगित खर्च,ਮੁਲਤਵੀ ਖਰਚੇ
अवघ्या,ਉਲੰਘਣਾ
तूट,ਘਾਟਾ
तूट बजेट,ਘਾਟਾ ਬਜਟ
परिभाषित,ਪ੍ਰਭਾਸ਼ਿਤ
नाकार,ਮੁਲਤਵੀ
अधोगती,ਨਿਘਾਰ
पदवी,ਡਿਗਰੀ
डीजुरे,ਡੀਜੂਰ
विलंब,ਦੇਰੀ
प्रतिनिधी,ਡੈਲੀਗੇਟ
नियुक्त प्राधिकरण,ਸੌਂਪਿਆ ਅਥਾਰਟੀ
प्रतिनिधी,ਵਫਦ
शक्तींचे प्रतिनिधी,ਸ਼ਕਤੀਆਂ ਦਾ ਵਫਦ ਹੋਣਾ
हटवा,ਮਿਟਾਓ
हटविणे,ਹਟਾਉਣਾ
मुद्दाम,ਜਾਣਬੁੱਝ ਕੇ
विचारविनिमय,ਵਿਚਾਰ ਵਟਾਂਦਰੇ
नाजूक,ਕਮੀ
मर्यादा,ਸੀਮਾ
वितरित,ਸਪੁਰਦ ਕਰੋ
वितरण,ਡਿਲਿਵਰੀ
मागणी,ਮੰਗ
मागणी नोट,ਮੰਗ ਨੋਟ
सीमांकन,ਹੱਦਬੰਦੀ
डेमी-अधिकृत,ਡੈਮੀ-ਅਧਿਕਾਰੀ
लोकशाही,ਲੋਕਤੰਤਰ
प्रात्यक्षिक,ਪ੍ਰਦਰਸ਼ਨ
डेमोरालायझेशन,ਨਿਰਾਸ਼ਾ
डिमरेज,ਕਬਰਸਤਾਨ
नकार,ਇਨਕਾਰ
संप्रदाय,ਸੰਜੋਗ
डी नोव्हो,Do ਨੂਵੋ
नाकार,ਇਨਕਾਰ
निघून जा,ਰਵਾਨਾ
विभाग,ਵਿਭਾਗ
विभागीय,ਵਿਭਾਗੀ ਵਿਭਾਗ
विभागीय कारवाई,ਵਿਭਾਗੀ ਕਾਰਵਾਈ
विभागीय चौकशी,ਵਿਭਾਗੀ ਜਾਂਚ
विभागीय तपासणी,ਵਿਭਾਗੀ ਜਾਂਚ
विभागीय अनियमितता,ਵਿਭਾਗੀ ਬੇਨਿਯਮਤਾ
विभागीय ग्रंथालय,ਵਿਭਾਗੀ ਲਾਇਬ੍ਰੇਰੀ
विभागीय दुर्लक्ष,ਵਿਭਾਗੀ ਲਾਪਰਵਾਹੀ
विभागीय परवानगी,ਵਿਭਾਗੀ ਅਧਿਕਾਰ
विभागीय पात्रता परीक्षा,ਵਿਭਾਗੀ ਯੋਗਤਾ ਪ੍ਰੀਖਿਆ
प्रस्थान,ਰਵਾਨਗੀ
अवलंबित्व प्रमाणपत्र,ਨਿਰਭਰਤਾ ਸਰਟੀਫਿਕੇਟ
अवलंबून,ਨਿਰਭਰ
अवलंबून मुले,ਨਿਰਭਰ ਬੱਚੇ
तैनात करणे,ਤੈਨੁਸ਼
अनुयायी,ਡੀਪੋਨੈਂਟ
हद्दपारी,ਦੇਸ਼ ਨਿਕਾਲੇ
डिपोज,ਅਪਗ੍ਰੇਡ
ठेव,ਜਮ੍ਹਾ
डेपो,ਡਿਪੂ
घसारा,ਕਮੀ
उदास वर्ग,ਉਦਾਸ ਕਲਾਸ
वंचित,ਵਾਂਝੇ
प्रतिनियुक्ती,ਡੈਪੂਟੇਸ਼ਨ
प्रतिनियुक्ती भत्ता,ਡੈਪੂਟੇਸ਼ਨ ਭੱਤਾ
डेप्युटी,ਡਿਪਟੀ
नोंदणीकृत,ਡੀਰ ਰਜਿਸਟਰ
कर्तव्याचा विकृती,ਡਿ duty ਟੀ ਦੀ ਘਾਟ
Dedereservation,ਦਰੇਰਾ
अपमान,ਡੈਗੋਗੇਸ਼ਨ
अपमानास्पद,ਅਪਮਾਨਜਨਕ
अपमानास्पद टीका,ਅਪਾਰੋਕਰੀ ਟਿੱਪਣੀ
वंशज,ਵੰਸ਼ਜ
वर्णन,ਵੇਰਵਾ
पात्र,ਯੋਗ
डिझाइन,ਡਿਜ਼ਾਇਨ
नियुक्त करा,ਮਨੋਨੀਤ
पदनाम,ਅਹੁਦਾ
पाठवा,ਭੇਜਣਾ
पाठवा नोट,ਡਿਸਪੈਚ ਨੋਟ
पाठवा नोंदणी,ਡੈਪਿਪਰ ਰਜਿਸਟਰ
गंतव्य,ਮੰਜ਼ਿਲ
निराधार,ਵਿਖਾਵਾ
तपशील,ਵੇਰਵਾ
तपशीलवार,ਵੇਰਵਾ
शोध,ਖੋਜਿਆ
ताब्यात,ਨਜ਼ਰਬੰਦੀ
डीटेनु,ਉਚਾਰੇ ਹੋਏ
निर्धार,ਦ੍ਰਿੜਤਾ
निरोधक,ਨਿਘਾਰ
हानिकारक,ਨੁਕਸਾਨ
हानिकारक,ਨੁਕਸਾਨਦੇਹ
अवमूल्यन,ਦੀ ਘਾਟ
विध्वंस,ਤਬਾਹੀ
विकास,ਵਿਕਾਸ
विचलित करा,ਭਟਕਣਾ
साधन,ਜੰਤਰ
भक्ती,ਸ਼ਰਧਾ
निदान,ਨਿਦਾਨ
आकृती,ਚਿੱਤਰ
डायरी,ਡਾਇਰੀ
डिक्टेशन,ਹੁਕਮ
मरणार नाही,ਮਰਦਾ ਨਹੀ
आहार,ਖੁਰਾਕ
पचवणे,ਹਜ਼ਮ
प्रतिष्ठित,ਮਨਘੜਤ
प्रतिष्ठा,ਮਾਣ
डिग्रीशन,ਡਿਜਸ਼ਨ
सौम्य,Dilatory
कोंडी,ਦੁਬਿਧਾ
मेहनती,ਮਿਹਨਤੀ
परिमाण,ਮਾਪ
डिप्लोमा,ਡਿਪਲੋਮਾ
मुत्सद्दीपणा,ਕੂਟਨੀਤੀ
मुत्सद्दी प्रतिकारशक्ती,ਕੂਟਨੀਤਕ ਛੋਟ
थेट,ਸਿੱਧਾ
थेट स्पर्धा,ਸਿੱਧਾ ਮੁਕਾਬਲਾ
थेट मुलाखत,ਸਿੱਧਾ ਇੰਟਰਵਿ.
दिशा,ਦਿਸ਼ਾ
निर्देशिका,ਡਾਇਰੈਕਟਰੀ
थेट भरती,ਸਿੱਧੀ ਭਰਤੀ
परवानगी नाही,ਅਸਵੀਕਾਰ ਕਰੋ
दिव्यांग,ਅਪਾਹਜਤਾ
अपंग व्यक्ती,ਅਯੋਗ ਵਿਅਕਤੀ
अपंगत्व लाभ,ਅਯੋਗਤਾ ਲਾਭ
गैरसोय,ਨੁਕਸਾਨ
सहमत नाही,ਅਸਹਿਮਤ
परवानगी नाही,ਅਸਵੀਕਾਰ ਕੀਤਾ
नकार,ਅਸਵੀਕਾਰ
आपत्ती,ਤਬਾਹੀ
आपत्ती व्यवस्थापन,ਤਬਾਹੀ ਪ੍ਰਬੰਧਨ
विघटन,ਭਾਂਡੇ
वितरण,ਵੰਡ
टाकून द्या,ਰੱਦ
डिस्चार्ज,ਡਿਸਚਾਰਜ
डिस्चार्ज स्लिप,ਡਿਸਚਾਰਜ ਸਲਿੱਪ
शिस्तबद्ध कारवाई,ਅਨੁਸ਼ਾਸਨੀ ਕਾਰਵਾਈ
शिस्तबद्ध प्रक्रिया,ਅਨੁਸ਼ਾਸਨੀ ਵਿਧੀ
शिस्त,ਅਨੁਸ਼ਾਸਨ
अस्वीकरण,ਵਿਗਾੜ
प्रकटीकरण,ਖੁਲਾਸਾ
असंतोष,ਅਸੰਤੁਸ਼ਟ
विघटन,ਬੰਦ
बंद करा,ਬੰਦ ਕਰੋ
मतभेद,ਵਿਵਾਦ
सूट,ਛੂਟ
शोधा,ਖੋਜ ਕਰੋ
बदनामी,ਬਦਨਾਮੀ
विसंगती,ਅੰਤਰ
विवेक,ਵਿਵੇਕ
विवेकी अनुदान,ਵਿਵੇਕਸ਼ੀਲ ਗ੍ਰਾਂਟ
विवेकी शक्ती,ਵਿਵੇਕਸ਼ੀਲ ਸ਼ਕਤੀ
भेदभाव,ਵਿਤਕਰਾ
चर्चा,ਵਿਚਾਰ ਵਟਾਂਦਰੇ
अप्रामाणिक,ਬੇਈਮਾਨ
अनादर,ਬੇਇੱਜ਼ਤੀ
विघटन,ਵਿਗਾੜ
डिस्क,ਡਿਸਕ
विस्थापन,ਉਜਾੜਾ
विश्वासघात,ਬੇਵਫ਼ਾ
काढून टाकणे,ਖਾਰਜ
बाद,ਬਰਖਾਸਤਗੀ
डिसमिसल प्रक्रिया,ਬਰਖਾਸਤ ਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ
आज्ञा पाळ,ਅਣਆਗਿਆਕਾਰੀ
डिसऑर्डर,ਵਿਕਾਰ
अव्यवस्थित,ਅਸੰਗਤ
असमानता,ਅਸਮਾਨਤਾ
पाठवण्याचा विभाग,ਡਿਸਪੈਚ ਸੈਕਸ਼ਨ
डिस्पेंसेबल,ਡਿਸਪੈਂਸਬਲ
विखुरले,ਫੈਲਾਓ
विस्थापित,ਉਜਾੜੇ
प्रदर्शन,ਡਿਸਪਲੇਅ
नाराजी,ਨਾਰਾਜ਼ਗੀ
विल्हेवाट,ਨਿਪਟਾਰਾ
विल्हेवाट लावणे,ਦਾ ਿਨਪਟਾਰਾ
स्वभाव,ਸੁਭਾਅ
विल्हेवाट,ਡਿਸਪੋਸੈਸ
वाद,ਵਿਵਾਦ
अपात्रता,ਅਯੋਗਤਾ
दुर्लक्ष,ਅਣਡਿੱਠ
व्यत्यय,ਵਿਘਨ
असंतोष,ਅਸੰਤੁਸ਼ਟੀ
मतभेद,ਅਸਹਿਮਤੀ
डिसव्हिसिस,ਵਿਗਾੜ
पृथक्करण,ਭਿੰਨ ਭਿੰਨ
विघटन,ਭੰਗ
विरघळ,ਭੰਗ
अंतर शिक्षण,ਦੂਰੀ ਸਿੱਖਣ
डिस्टिलरी,ਡਿਸਟਿਲਰੀ
भिन्न,ਵੱਖਰਾ
वेगळे करा,ਵੱਖ ਕਰਨਾ
विकृती,ਭਟਕਣਾ
त्रास,ਪ੍ਰੇਸ਼ਾਨੀ
वितरण,ਵੰਡ
वितरण,ਵੰਡ
जिल्हा,ਜ਼ਿਲ੍ਹਾ
जिल्हा केंद्र,ਜ਼ਿਲ੍ਹਾ ਕੇਂਦਰ
त्रास,ਪਰੇਸ਼ਾਨੀ
Ditto,Ditto
विचलन,ਡਾਇਵਰਸ਼ਨ
लाभांश,ਲਾਭਅੰਸ਼
विभागणी,ਵੰਡ
घटस्फोट,ਤਲਾਕ
डॉकेट,ਡੌਕੇਟ
डॉक्टर,ਡਾਕਟਰ
दस्तऐवज,ਦਸਤਾਵੇਜ਼
कागदोपत्री पुरावा,ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ
दस्तऐवजीकरण,ਦਸਤਾਵੇਜ਼
अधिवास,ਨਿਵਾਸ
अधिवास प्रमाणपत्र,ਨਿਵਾਸ ਸਰਟੀਫਿਕੇਟ
प्रबळ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
देणगी,ਦਾਨ
डॉसियर,ਡੌਸੀਅਰ
संशयास्पद,ਸ਼ੱਕੀ
कबुतराची टेलिंग,ਡੋਵ ਟੇਲਿੰਗ
डाउन ग्रेड,ਡਾਉਨ ਗ੍ਰੇਡ
मसुदा,ਡਰਾਫਟ
मसुदा प्रत्युत्तर,ਖਰੜਾ ਜਵਾਬ
कठोर उपाय,ਸਖਤ ਉਪਾਅ
काढा,ਡਰਾਅ ਕਰੋ
ड्रॉवर,ਦਰਾਜ਼
रेखांकन,ਡਰਾਇੰਗ
दुष्काळ,ਸੋਕੇ
कोरडे जाहिरात,ਖੁਸ਼ਕ ਪ੍ਰਚਾਰ
ड्युअल शुल्क,ਦੋਹਰਾ ਚਾਰਜ
दुहेरी नागरिकत्व,ਦੋਹਰੀ ਨਾਗਰਿਕਤਾ
देय,ਬਕਾਇਆ
देय परिश्रम,ਦੁਏ ਦਿਲਿਗੇਨ C ਏ
थकबाकी,ਬਕਾਏ
योग्यरित्या,ਵਿਧੀਵੱਧ
नक्कल,ਡੁਪਲਿਕੇਟ
कालावधी,ਅਵਧੀ
ड्युरेस,ਗੜਬੜ
कर्तव्य,ਡਿ uty ਟੀ
कर्तव्य भत्ता,ਡਿ uty ਟੀ ਭੱਤਾ
कर्तव्य चार्ट,ਡਿ duty ਟੀ ਚਾਰਟ
कर्तव्य रजा,ਡਿ duty ਟੀ ਛੁੱਟੀ
ड्यूटी रूम,ਡਿ uty ਟੀ ਕਮਰਾ
मरणार घोषित,ਮਰਨ ਦਾ ਐਲਾਨ
गतिशीलता,ਗਤੀਸ਼ੀਲਤਾ
Sermone,ਈਅਰਮਾਰਕ
कमाईची रजा,ਕਮਾਈ ਛੁੱਟੀ
कमाई,ਕਮਾਈ
पर्यावरणास अनुकूल,ਈਕੋ-ਦੋਸਤਾਨਾ
पर्यावरणशास्त्र,ਵਾਤਾਵਰਣ
अर्थिक,ਆਰਥਿਕ
आर्थिक शोषण,ਆਰਥਿਕ ਸ਼ੋਸ਼ਣ
अर्थव्यवस्था,ਆਰਥਿਕਤਾ
अर्थव्यवस्था वर्ग,ਆਰਥਿਕਤਾ ਕਲਾਸ
संपादन,ਸੰਪਾਦਨ
संस्करण,ਐਡੀਸ਼ਨ
संपादकीय,ਸੰਪਾਦਕੀ
शिक्षण,ਸਿੱਖਿਆ
शैक्षणिक कारकीर्द,ਐਜੂਕੇਸ਼ਨਲ ਕੈਰੀਅਰ
शैक्षणिक संस्था,ਵਿਦਿਅਕ ਸੰਸਥਾ
शैक्षणिक पात्रता,ਵਿੱਦਿਅਕ ਯੋਗਤਾ
प्रभाव,ਪ੍ਰਭਾਵ
प्रभावी,ਅਸਰਦਾਰ
प्रभावी तारीख,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਤਾਰੀਖ
परिणाम,ਪ੍ਰਭਾਵ
कार्यक्षमता,ਕੁਸ਼ਲਤਾ
कार्यक्षमता,ਕੁਸ਼ਲਤਾ
कार्यक्षम,ਅਸਰਦਾਰ
इजेक्शन,ਬਾਹਰ ਕੱ .ਣ
विस्तृत,ਵਿਸਤ੍ਰਿਤ
बाहेर पडला,Elapse
निवडलेले प्रतिनिधी,ਚੁਣੇ ਗਏ ਨੁਮਾਇੰਦੇ
निवडणूक,ਚੋਣ
निवडणूक महाविद्यालय,ਚੋਣ ਕਾਲਜ
मतदार,ਵੋਟਰਾਂ
विद्युतीकरण,ਬਿਜਲੀ
इलेक्ट्रॉनिक मीडिया,ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੀਡੀਆ
प्राथमिक,ਐਲੀਮੈਂਟਰੀ
पात्रता,ਯੋਗਤਾ
पात्रता चाचणी,ਯੋਗਤਾ ਟੈਸਟ
निर्मूलन,ਖਾਤਮੇ
वक्तृत्व,ਭਾਸ਼ਣ
लाजिरवाणे,ਸ਼ਰਮਿੰਦਾ
भुयारीपणा,ਗਬਨ
प्रतीक,ਚਿੰਨ੍ਹ
एम्बॉसिंग सील,ਮੋਹਿੰਗ ਮੋਹਰ
आणीबाणी,ਐਮਰਜੈਂਸੀ
आपत्कालीन आराम,ਐਮਰਜੈਂਸੀ ਰਾਹਤ
उदय,ਸੰਕਟਕਾਲੀਨ
इमिग्रेशन,ਪਰਵਾਸ
Emoluments,ਜਲਦਬਾਜ਼ੀ
एम्पिनेलमेंट,ਅਵਿਸ਼ਵਾਸੀ
सहानुभूती,ਹਮਦਰਦੀ
रोजगार,ਨੌਕਰੀ
कर्मचारी,ਕਰਮਚਾਰੀ
कर्मचार्‍यांचा सहभाग,ਕਰਮਚਾਰੀ ਭਾਗੀਦਾਰੀ
कर्मचार्‍यांचे योगदान,ਕਰਮਚਾਰੀ ਦਾ ਯੋਗਦਾਨ
कर्मचार्‍यांचा भविष्य निर्वाह निधी,ਕਰਮਚਾਰੀ ਦਾ ਪ੍ਰੋਵੀਡੈਂਟ ਫੰਡ
मालक,ਮਾਲਕ
रोजगार,ਰੁਜ਼ਗਾਰ
रोजगार विनिमय,ਰੁਜ਼ਗਾਰ ਦਾ ਵਟਾਂਦਰਾ
रोजगाराची सूचना,ਰੁਜ਼ਗਾਰ ਨੋਟਿਸ
रोजगार कार्यालय,ਰੁਜ਼ਗਾਰ ਦਫਤਰ
सक्षम,ਸ਼ਕਤੀਕਰਨ
सशक्तीकरण,ਸਸ਼ਕਤੀਕਰਨ
कायदे करा,ਦਾ ਵੇਰਵਾ
अधिनियम,ਲਾਗੂ ਕਰਨ
एन ब्लॉक,En ਬਲਬ
एन्कॅश,ਨ੍ਰਿਤ
संलग्न,ਬੰਦ
प्रोत्साहन,ਹੌਂਸਲਾ ਅਫ਼ਜ਼ਾਈ
अतिक्रमण,ਘ੍ਰਿਣਾਯੋਗ
अडचण,ਪ੍ਰੇਸ਼ਾਨ
मान्यता,ਸਮਰਥਨ
देणगी,ਐਂਡੋਮੈਂਟ
शेवटचे उत्पादन,ਅੰਤ ਉਤਪਾਦ
ऊर्जा,Energy ਰਜਾ
अंमलबजावणी,ਲਾਗੂ ਕਰੋ
व्यस्त,ਰੁੱਝੇ ਹੋਏ
वर्धित,ਵਾਧਾ
आग्रह,ਦਾਖਲਾ
एन मॅसे,En ਮਾਸੀ
चौकशी,ਪੜਤਾਲ
नावनोंदणी,ਦਾਖਲਾ
नावनोंदणी (= नोंदणी),ਦਾਖਲਾ (= ਦਾਖਲਾ)
नावनोंदणी क्रमांक,ਦਾਖਲਾ ਨੰਬਰ
Entre,ਰਸਤੇ ਵਿੱਚ
आगामी,ਹੋਂਦ
खात्री करा,ਯਕੀਨੀ ਬਣਾਓ
प्रविष्ट करा,ਦਾਖਲ ਕਰੋ
उपक्रम,ਉੱਦਮ
मनोरंजन,ਮਨੋਰੰਜਨ
करमणूक,ਮਨੋਰੰਜਨ
हक्क,ਹੱਕਦਾਰ
पात्र,ਹੱਕਦਾਰ
हक्क,ਇੰਟਾਈਟਲਮੈਂਟ
प्रवेश,ਪਰਵੇਸ਼
प्रवेशद्वार,ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ
प्रविष्टी,ਦਾਖਲਾ
एंट्री लेव्हल जॉब,ਦਾਖਲੇ ਪੱਧਰ ਦੀ ਨੌਕਰੀ
गणना,ਗਣਨਾ
वातावरण,ਵਾਤਾਵਰਣ
राजदूत,ਰਾਜਦੂਤ
साथरोग,ਮਹਾਂਮਾਰੀ
एपिटोम,ਐਪੀਟੋਮ
समानता,ਸਮਾਨਤਾ
समतोल,ਸੰਤੁਲਨ
उपकरणे,ਉਪਕਰਣ
इक्विटी,ਇਕੁਇਟੀ
समतुल्य,ਬਰਾਬਰ
समतुल्य,ਬਰਾਬਰ
निर्मूलन,ਖਰਾਬੀ
ERRATA,ਇਰੱਟਾ
त्रुटी,ਗਲਤੀ
एस्केलेशन,ਚੜ੍ਹਨਾ
एस्कॉर्ट,ਐਸਕਾਰਟ
अत्यावश्यक,ਜ਼ਰੂਰੀ
स्थापना,ਸਥਾਪਨਾ
अंदाज,ਅੰਦਾਜ਼ਾ ਲਗਾਓ
अंदाजे किंमत,ਅਨੁਮਾਨਤ ਲਾਗਤ
नीतिशास्त्र,ਨੈਤਿਕਤਾ
शिष्टाचार,Itiquette
निर्वासन,ਨਿਕਾਸੀ
टाळता,ਪਹਿਲਾਂ
मूल्यांकन,ਮੁਲਾਂਕਣ
सम संख्या,ਇਥੋਂ ਤਕ ਕਿ ਨੰਬਰ
अखेरीस,ਆਖਰਕਾਰ
बेदखल,ਬੇਦਖਲੀ
पुरावा,ਸਬੂਤ
विकसित,ਵਿਕਸਿਤ
अचूक,ਬਿਲਕੁਲ
परीक्षा,ਇਮਤਿਹਾਨ
परीक्षार्थी,ਪ੍ਰੀਖਿਆ
परीक्षक,ਪ੍ਰੀਖਿਅਕ
उदाहरण,ਉਦਾਹਰਣ
उत्खनन,ਖੁਦਾਈ
उत्कृष्ट,ਸ਼ਾਨਦਾਰ
अपवाद,ਅਪਵਾਦ
अपवादात्मक,ਬੇਮਿਸਾਲ
जादा,ਵਧੇਰੇ
एक्सचेंज,ਐਕਸਚੇਂਜ
Execequer,ਖਜ਼ਾਨੇ
उत्पादन शुल्क (= उत्पादन शुल्क),ਆਬਕਾਰੀ (= ਆਬਕਾਰੀ ਡਿ duty ਟੀ)
वगळा,ਬਾਹਰ ਕੱ .ੋ
अनन्य,ਨਿਵੇਕਲਾ
माफ करा,ਬਹਾਨਾ
अंमलबजावणी,ਚਲਾਓ
कार्यकारी,ਕਾਰਜਕਾਰੀ
कार्यकारी समिती,ਕਾਰਜਕਾਰੀ ਕਮੇਟੀ
कार्यकारी शक्ती,ਕਾਰਜਕਾਰੀ ਸ਼ਕਤੀ
कार्यकारी,ਕਾਰਜਕਾਰੀ
कार्यकारी कर्मचारी,ਕਾਰਜਕਾਰੀ ਅਮਲੇ
सूट,ਛੋਟ
सूट,ਛੋਟ
व्यायाम,ਕਸਰਤ
माजी ग्रॅटिया,ਸਾਬਕਾ ਗ੍ਰੇਟੀਆ
माजी ग्रॅटिया पेमेंट,ਸਾਬਕਾ ਗ੍ਰੈਟੀਆ ਭੁਗਤਾਨ
दमट,ਨਿਕਾਸ
परिपूर्ण,ਥਕਾਵਟ
प्रदर्शन,ਪ੍ਰਦਰਸ਼ਨੀ
एक्झीजेंसी,ਤਹਿ
एक्झिम पॉलिसी,Exim ਨੀਤੀ
बाहेर पडा,ਨਿਕਾਸ
एक्झिट मुलाखत,ਬੰਦ ਕਰੋ ਇੰਟਰਵਿ.
एक्झिट पॉलिसी,ਬੰਦ ਕਰਨ ਦੀ ਨੀਤੀ
एक्झिट पोल,ਵਗਣ ਦੀ ਪੋਲ
एक्स-ऑफिसिओ,ਸਾਬਕਾ ਕਾਰਜਕਾਰੀ
निर्दोष,ਸਹਿਯੋਗੀ
विस्तार,ਵਿਸਥਾਰ
माजी भाग,ਸਾਬਕਾ ਪਾਰਟ
प्रवासी,ਮਿਆਦ ਪੁੱਗਣ
फायदेशीर,Expedient
वेगवान,ਤੇਜ਼
बाहेर काढा,ਕੱ exp ੋ
खर्च,ਖਰਚ
अनुभव,ਤਜਰਬਾ
प्रयोग,ਪ੍ਰਯੋਗ
तज्ञ,ਮਾਹਰ
समाप्ती,ਮਿਆਦ ਖਤਮ
कालबाह्यता तारीख,ਅੰਤ ਦੀ ਤਾਰੀਖ
स्पष्टीकरण,ਵਿਆਖਿਆ
स्पष्ट,ਸਪਸ਼ਟ
शोषण,ਸ਼ੋਸ਼ਣ
अन्वेषण,ਪੜਚੋਲ
स्फोट,ਧਮਾਕਾ
निर्यात,ਨਿਰਯਾਤ
माजी पोस्ट फॅक्टो,ਸਾਬਕਾ ਪੋਸਟ ਫੈਕਟੋ
व्यक्त,ਐਕਸਪ੍ਰੈਸ
अभिव्यक्ती,ਸਮੀਕਰਨ
हद्दपार,ਕੱ ul ੇ ਜਾਣ
निर्वासित,ਐਕਸਗਰਜ
वाढवणे,ਵਧਾਓ
व्याप्ती,ਹੱਦ
बाह्य,ਬਾਹਰੀ
खंडणी,ਜਬਰਦਸਤੀ
अतिरिक्त,ਵਾਧੂ
काढा,ਐਬਸਟਰੈਕਟ
विलक्षण,ਅਸਧਾਰਨ
विलक्षण,ਅਤਿਕਥਨੀ
अतिरेकी,ਕੱਟੜਪੰਥੀ
बहिर्मुख,ਐਕਸਟਰੋਵਰਟ
डोळा साक्षीदार,ਅੱਖ ਗਵਾਹ
बनावट,ਮਨਘੜਤ
दर्शनी मूल्य,ਅੰਕਿਤ ਮੁੱਲ
सुलभ करा,ਸਹੂਲਤ
सुविधा,ਸਹੂਲਤ
फॅसिमिले,ਪੱਖ
खरं,ਤੱਥ
गटवाद,ਧੜੇਬੰਦੀ
घटक,ਕਾਰਕ
कारखाना,ਫੈਕਟਰੀ
वास्तविक,ਤੱਥ
प्राध्यापक,ਫੈਕਲਟੀ
अपयशी,ਫੇਲ
योग्य,ਮੇਲਾ
विश्वास,ਵਿਸ਼ਵਾਸ
बनावट,ਫਰਜ਼ੀ
कुटुंब,ਪਰਿਵਾਰ
दुष्काळ,ਅਕਾਲ
भाडे,ਕਿਰਾਇਆ
निरोप,ਅਲਵਿਦਾ
शेती,ਖੇਤੀ
थकवा,ਥਕਾਵਟ
दोष,ਨੁਕਸ
अनुकूलता,ਹੱਕ
व्यवहार्यता,ਸੰਭਾਵਨਾ
फेडरेशन,ਫੈਡਰੇਸ਼ਨ
फी,ਫੀਸ
परत खायला द्या,ਸੁਝਾਅ
भावना,ਮਹਿਸੂਸ
सत्यापित करा,ਪ੍ਰਸੰਗ
फेलो,ਸਾਥੀ
फेलोशिप,ਫੈਲੋਸ਼ਿਪ
मादी,Female ਰਤ
सुपीक,ਉਪਜਾ.
काल्पनिक,ਕਾਲਪਨਿਕ
निष्ठा,ਵਫ਼ਾਦਾਰੀ
फील्ड,ਖੇਤਰ
आकृती,ਚਿੱਤਰ
फाईल,ਫਾਈਲ
दाखल,ਫਾਈਲਿੰਗ
चित्रपट,ਫਿਲਮ
अंतिम,ਅੰਤਿਮ
वित्त,ਵਿੱਤ
आर्थिक,ਵਿੱਤੀ
फायनान्सर,ਫਾਇਰਮੈਨਾਈਅਰ
निष्कर्ष,ਖੋਜ
छान,ਵਧੀਆ
ललित कला,ਕਲਾ
बोटाचे मुद्रण,ਫਿੰਗਰ ਪ੍ਰਿੰਟ
समाप्त वस्तू,ਮੁਕੰਮਲ ਮਾਲ
आग,ਅੱਗ
गोळीबार,ਫਾਇਰਿੰਗ
टणक,ਫਰਮ
प्रथमोपचार,ਮੁਢਲੀ ਡਾਕਟਰੀ ਸਹਾਇਤਾ
प्रथम श्रेणी,ਬਹੁਤ ਵਧੀਆ
प्रथम विभाग,ਪਹਿਲਾ ਭਾਗ
पहिला माहिती अहवाल,ਪਹਿਲੀ ਜਾਣਕਾਰੀ ਰਿਪੋਰਟ
वित्तीय,ਫਿਸਕਲ
मत्स्यपालन,ਮੱਛੀ ਪਾਲਣ
फिट,ਫਿੱਟ
तंदुरुस्ती,ਤੰਦਰੁਸਤੀ
निराकरण,ਠੀਕ ਕਰੋ
निर्धारण,ਨਿਰਧਾਰਤ
निश्चित,ਸਥਿਰ
झेंडा,ਝੰਡਾ
फडफड,ਫਲੈਪ
फ्लॅट,ਫਲੈਟ
फ्लीट,ਫਲੀਟ
लवचिकता,ਲਚਕਤਾ
उड्डाण,ਉਡਾਣ
पूर आराम,ਹੜ੍ਹ ਰਾਹਤ
मजला,ਫਲੋਰ
प्रवाह,ਵਹਾਅ
चढ - उतार,ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
भ्रूणक,ਭਰੂਣ
फोल्डर,ਫੋਲਡਰ
फोलिओ,ਫੋਲੀਓ
अनुसरण करा,ਅਨੁਸਰਣ ਕਰੋ
खालील,ਅਨੁਸਰਣ ਕਰ ਰਹੇ ਹਨ
अनुयायी,ਚੇਲੇ
Foment,Foment
पाऊल टीप,ਪੈਰ ਨੋਟ
सक्तीने कामगार,ਜ਼ਬਰਦਸਤੀ ਮਜ਼ਦੂਰੀ
अंदाज,ਪੂਰਵ ਅਨੁਮਾਨ
अग्रगण्य निष्कर्ष,ਸਭ ਤੋਂ ਪਹਿਲਾਂ ਸਿੱਟਾ
परदेशी,ਵਿਦੇਸ਼ੀ
फोरमॅन,ਫੋਰਮੈਨ
फोरनून,ਫੌਰਨੂਨ
दूरदृष्टी,ਦੂਰਦਰਸ਼ਨ
अग्रलेख,ਅਗਲਾਵਰਡ
जप्त,ਜ਼ਬਰਦਸਤ
बनावट,ਜਾਅਲੀ
बनावट,ਧੋਖਾਧੜੀ
फॉर्म,ਫਾਰਮ
औपचारिक,ਰਸਮੀ
स्वरूप,ਫਾਰਮੈਟ
माजी,ਸਾਬਕਾ
