Malayalam,Marathi
1. ദശാംശം 2. ദശാംശം,1. दशांश 2. दशांश
അപകർഷത,कनिष्ठता
അനുരൻ (മണ്ണ്),अनुरन (माती)
വിപുഷ്പൻ,विपुष्पन
ബില്ലിംഗ്,बिलिंग
വനനശീകരണം,जंगलतोड
അപമാനം,बदनामी
തരംതാഴ്ത്തൽ,ऱ्हास
ഭാഗം ദിവസം,भाग दिवस
1. അളവ് 2. ഭാഗം,1. प्रमाण 2. भाग
അപചയം,विघटन
തൊണ്ട നീക്കം,भुसा काढणे
തൊണ്ട നീക്കം,भुसा काढणे
നിർജ്ജലീകരണം,निर्जलीकरण
ജലരഹിതമായ,निर्जल
ആവശ്യം,मागणी
1. ഡീനാറ്ററേഷൻ 2. ഗുണനം,1. विकृतीकरण 2. गुणाकार
അപകീർത്തിപ്പെടുത്തൽ,निंदा
1. നിക്ഷേപം (മണ്ണ്) 2. നിക്ഷേപം (സാമ്പത്തികശാസ്ത്രം),1. ठेव (माती) 2. ठेव (अर्थशास्त्र)
നിക്ഷേപം,ठेव
1. മൂല്യത്തകർച്ച 2. മൂല്യത്തകർച്ച,1. घसारा 2. घसारा
ഉപ്പുനീക്കം,डिसेलिनेशन
1. വെള്ളം ഉണക്കൽ 2. നിർജ്ജലീകരണം,1. पाणी कोरडे होणे 2. निर्जलीकरण
1. ഡിസൈൻ 2. ഡിസൈൻ,1. डिझाइन 2. डिझाइन
വരണ്ട,कोरडे
കേർണൽ നീക്കം,कर्नल काढणे
ഡി-ഇന്റർകലേഷൻ,डी-इंटरकलेशन
സംയോജനം,संयुग्मन
1. ആൺ മഞ്ജരി വേർതിരിച്ചെടുക്കൽ (ചോളം) 2. ബല്ലാർ വേർതിരിച്ചെടുക്കൽ,1. नर मांजरी उतारा (मका) 2. बल्लार उतारा
ബല്ലാർ അല്ലെങ്കിൽ കുന്ദൻ മുറിക്കൽ,बल्लार किंवा कुंदन कटिंग
നിർണ്ണയിക്കുന്നയാൾ,निर्धारक
മൂല്യച്യുതി,अवमूल्यन
സസ്യഭക്ഷണം,वनस्पती काढून टाकणे
വ്യതിയാനം,विचलन
ഇരട്ടി,दुप्पट
രോഗനിർണയം,निदान
വ്യത്യസ്ത പക്വത,भिन्न परिपक्वता
വിഭജനം,दुभाजक
1. ഡൈക്കോട്ടിലിഡൺ 2. ഡൈക്കോട്ടിലിഡൺ (വിത്ത്),1. डायकोटीलेडॉन 2. डायकोटीलेडॉन (बियाणे)
പുറം രോഗം,पाठीचा आजार
1. ഡിഫ്യൂഷൻ 2. ഡിഫ്യൂഷൻ,1. प्रसार 2. प्रसार
ദഹനക്ഷമത,पचनक्षमता
ഡൈഹൈബ്രിഡ്,dihybrid
1. ഡാം 2. ഡ്രെയിൻ 3. കുടുംബം,1. धरण 2. नाला 3. कुटुंब
തുച്ഛമായ,अल्प
1. ഏകഭാര്യ 2. ഏകഭാര്യ,1. एकपत्नी 2. एकपत्नी
ഡിപ്ലോയിഡ്,द्विगुणित
1. ഡിപ്ലോയിഡ് 2. ഡിപ്ലോയിഡ്,1. डिप्लोइड 2. डिप्लोइड
ദ്വിധ്രുവം,द्विध्रुव
1. വേർതിരിച്ചെടുക്കൽ 2. ബഡ് നീക്കം,1. उतारा 2. अंकुर काढणे
1. പ്ലോ പ്ലോവിംഗ് 2. സ്പിന്നിംഗ്,1. नांगरणी 2. कताई
കിഴിവ്,सवलत
അണുനശീകരണം,निर्जंतुकीकरण
1. ഡിസ്പർഷൻ 2. ചിതറിക്കൽ,1. फैलाव 2. विखुरणे
1.ചിതറിക്കൽ 2.വ്യതിയാനം,1.विखुरणे 2.विविधता
വൈവിധ്യവൽക്കരണം,विविधीकरण
വൈവിധ്യമാർന്ന കൃഷി,वैविध्यपूर्ण शेती
ഡിഎൻഎ ഘട്ടം,डीएनए पाऊल
ഡിഎൻഎ റിസീവർ,डीएनए प्राप्तकर्ता
ഡോക്ക് വാടകയ്ക്ക്,डॉक भाड्याने
ഫലപ്രദമായ,प्रभावी
സുഷുപ്തി,सुप्तता
1. അളവ് 2. അളവ് 3. അളവ്,1. प्रमाण 2. डोस 3. डोस
ഇരട്ട സിഗ്മോയിഡ് കർവ്,दुहेरी सिग्मॉइड वक्र
1. കാറ്റ് 2. നീട്ടുക,1. झोडप 2. ताणणे
1. എക്‌സ്‌ഹോസ്റ്റ് ഡ്രെയിൻ 2. മലിനജലം,1. एक्झॉस्ट ड्रेन 2. सांडपाणी
ഡ്രെയിനേജ്,ड्रेनेज
ട്രാക്ഷൻ,कर्षण
1. മരുന്ന് കൊടുക്കുക 2. നനയ്ക്കുക,1. औषध द्या 2. भिजवा
സൗന്ദര്യവർദ്ധക വസ്തുക്കൾ (വിത്തുകൾ),सौंदर्य प्रसाधने (बिया)
1. ആഗർ 2. ആഴം കുറഞ്ഞ തകരാർ 3. ഡ്രിൽ 4. ആഗർ,1. औगर 2. उथळ फॉल्ट 3. ड्रिल 4. औगर
1. ദ്വാരം 2. ഡ്രിൽ 3. ഡ്രിൽ,1. भोक 2. ड्रिल 3. ड्रिल
1. ഡ്രില്ലിംഗ് 2. ഡ്രിൽ ഉപയോഗിച്ച് വിതയ്ക്കൽ 3. ഡ്രിൽ ഉപയോഗിച്ച് ഒഴിക്കുക,1. ड्रिलिंग 2. ड्रिलसह पेरणी 3. ड्रिलसह ओतणे
ഡ്രിപ്പ് ഇറിഗേഷൻ,ठिबक सिंचन
ഉണങ്ങിയ കൃഷി,कोरडी शेती
1.പൊടി 2.ബുക്നെ,1.धूळ 2.बुकनी
1. ഡസ്റ്റർ 2. സ്കാറ്ററർ,1. डस्टर 2. स्कॅटरर
തളിക്കാൻ,शिंपडणे
1. വാമനൻ 2. വാമനൻ,1. बटू 2. वामन
വാമന പിരമിഡ്,वामन पिरॅमिड
വാമിനി ഭവൻ,वामिनी भवन
പരിസ്ഥിതി ശാസ്ത്രം,पर्यावरणशास्त्र
ഇക്കണോമെട്രിക്സ്,अर्थमिति
സാമ്പത്തിക കാര്യക്ഷമത,आर्थिक कार्यक्षमता
സാഹചര്യ തരം,परिस्थितीजन्य प्रकार
അധിക-സ്ട്രാറ്റിഫൈഡ്,अतिरिक्त-स्तरीकृत
മൃദുവായ,मऊ
മണ്ണ് ശാസ്ത്രം,माती विज्ञान
1. ബ്രിഡ്ജിംഗ് 2. എഡ്ജിംഗ് 3. സ്ട്രാൻഡ് ക്ലോഷർ,1. ब्रिजिंग 2. एजिंग 3. स्ट्रँड क्लोजर
ഭക്ഷണ ഭാഗം,अन्न भाग
ഡിമാൻഡിന്റെ ഇലാസ്തികത,मागणीची लवचिकता
ഉത്പാദന ഇലാസ്തികത,उत्पादन लवचिकता
വൈദ്യുതവിശ്ലേഷണം,इलेक्ट्रोलिसिस
ഇലക്ട്രോഫോറെസിസ്,इलेक्ट्रोफोरेसीस
ആവിയായി,बाष्पीभवन
1. ശിരഛേദം 2. വന്ധ്യംകരണം 3. ശിരഛേദം 4. വന്ധ്യംകരണം,1. शिरच्छेद करणारा 2. निर्जंतुक करणारा 3. शिरच्छेद करणारा 4. निर्जंतुक करणारा
1. വീർ ബാൻഡി 2. സ്ട്രോബണ്ടി,1. विर बंदी 2. स्ट्रॉबंडी
ഭ്രൂണം,गर्भ
1. ഭ്രൂണശാസ്ത്രം 2. ഭൗതികശാസ്ത്രം,1. भ्रूणशास्त्र 2. भौतिकशास्त्र
1. പുറത്തുകടക്കുക 2. പുറത്തുകടക്കുക,1. बाहेर पडा 2. बाहेर पडा
എമൽസിഫയർ,emulsifier
അന്തർജനകമായ,अंतर्जात
ഇൻട്രാ പോയിന്റ് ഡിവിഷൻ,आंतर-बिंदू विभागणी
ഇൻട്രാ-പാരാസിറ്റിക്,आंतर-परजीवी
എൻഡോസ്പേം,एंडोस्पर्म
എന്റർപ്രൈസ്,उपक्रम
കീടശാസ്ത്രം,कीटकशास्त्र
പരിസ്ഥിതി,वातावरण
1. എൻസൈം 2. എൻസൈം,1. एन्झाइम 2. एन्झाइम
ക്ലസ്റ്റർ ഗ്രാഫ്റ്റിംഗ്,क्लस्टर ग्राफ्टिंग
1. എപ്പിഫൈറ്റ് 2. എപ്പിഫൈറ്റ്,1. एपिफाइट 2. एपिफाइट
ഇക്വിറ്റി,इक्विटी
ഉന്മൂലനം,निर्मूलन
അവശ്യ പോഷകങ്ങൾ,आवश्यक पोषक
1. അളവ് 2. ജമ്പ് 3. വിലയിരുത്തൽ,1. मापन 2. उडी 3. मूल्यांकन
സൂക്ഷ്മത,चातुर्य
സുജനിക്,सुजननिक
മൂല്യനിർണ്ണയം,मूल्यमापन
സ്റ്റീം ഗേജ്,स्टीम गेज
ബാഷ്പീകരണ പ്രചോദനം,बाष्पीभवन
ശാശ്വത വിപ്ലവം,शाश्वत क्रांती
1. നിത്യഹരിതം 2. നിത്യഹരിതം,1. सदाहरित 2. सदाहरित
വികസനം,विकास
വിച്ഛേദിക്കുക,कापला
പരീക്ഷയ് (ഫെർട്ടിലിറ്റി),परिक्षय (प्रजनन क्षमता)
ചൂഷണം,शोषण
1. പര്യവേക്ഷണം 2. പര്യവേക്ഷണം,1. अन्वेषण 2. अन्वेषण
1. എക്സ്ട്രൂഷൻ 2. എമിഷൻ,1. एक्सट्रूजन 2. उत्सर्जन
കണ്ണ്,डोळा
1. ഘടകം 2. ഘടകം 3. ഘടകം 4. റിസോഴ്സ്,1. घटक 2. घटक 3. घटक 4. संसाधन
ഘടകം ഉത്പാദനക്ഷമത,घटक उत्पादकता
വ്യാപാരിയുടെ കിഴിവ്,व्यापारी सवलत
ഫാക്‌ടോറിയൽ ബ്ലോക്ക് ഡിസൈൻ,फॅक्टोरियल ब्लॉक डिझाइन
ബദൽ,पर्यायी
1. പട്ടി 2. പലിഹാർ,1. पट्टी 2. पालिहार
മൊത്തത്തിലുള്ള,स्थूल
ഫീൽഡ് മൂല്യനിർണ്ണയം,फील्ड मूल्यांकन
കാർഷിക ബജറ്റിംഗ്,शेती बजेट
കാർഷിക ബിസിനസ്സ്,कृषी व्यवसाय
ഫീൽഡ് ആസൂത്രണം,क्षेत्र नियोजन
1. കർഷകൻ 2. കർഷകൻ,1. शेतकरी 2. शेतकरी
1. കൃഷി 2. കൃഷി,1. शेती 2. शेती
കൂട്ടിയിടി,टक्कर
ഒന്നിലധികം പ്രജനനം,एकाधिक प्रजनन
അഴുകൽ,किण्वन
ഫെർട്ടിലിറ്റി,प्रजनन क्षमता
വളം,खत
വളം ഉപയോഗം കാര്യക്ഷമത,खत वापर कार्यक्षमता
നാരുകളുള്ള,तंतुमय
1. ഫാം 2. ഏരിയ 3. സ്ഥലം,1. शेत 2. क्षेत्रफळ 3. ठिकाण
മണ്ണ് വെള്ളം പിടിക്കൽ,माती पाणी धारण
ഫീൽഡ് പ്രദർശനം,फील्ड प्रात्यक्षिक
1. ഇമ്മൊബിലൈസേഷൻ 2. ഫിക്സേഷൻ 3. ഫിക്സേഷൻ,1. स्थिरीकरण 2. फिक्सेशन 3. फिक्सेशन
1. വെള്ളപ്പൊക്കം 2. ഇംപ്രെഗ്നേഷൻ,1. पूर 2. गर्भाधान
ഒഴുക്ക് ഡയഗ്രം,प्रवाह चित्र
ഭക്ഷണ മൂല്യം,अन्न मूल्य
കാലിത്തീറ്റ,चारा
പ്രവചനം,अंदाज
വനം,वन
വനവൽക്കരണം,वनीकरण
1. ടാഡ്പാർൺ 2. ഫോം,1. तडपर्न 2. फॉर्म
മഞ്ഞ് പ്രതിരോധം,दंव प्रतिरोधक
1. പാലാ 2. ബ്ലൈറ്റ്,1. पाला 2. अनिष्ट
1. മരവിച്ച 2. മരവിച്ച,1. गोठलेले 2. गोठलेले
പ്രവർത്തനം,कार्य
1. ഫ്രൂട്ട് ഫാൾ 2. ഫ്രൂട്ട് ഫാൾ,1. फ्रुट फॉल 2. फ्रुट फॉल
ഫലമായിത്തീരുന്നു,फळ बनणे
1. ഫ്യൂമിഗേഷൻ 2. ഫ്യൂമിഗേഷൻ,1. फ्युमिगेशन 2. फ्युमिगेशन
കുമിൾനാശിനി,बुरशीनाशक
ആന്റിഫംഗൽ,बुरशीविरोधी
കുമിൾ,बुरशी
1. ഖുദ് 2. സീത,1. खुद 2. सीता
1. ഫ്യൂഷൻ 2. ഫ്യൂഷൻ,1. फ्यूजन 2. फ्यूजन
പഞ്ഞി,कापूस लोकर
രോമമുള്ള,केसाळ
1. ട്രീ അൾസർ 2. പിടിക,1. झाडाचा व्रण 2. पिटिका
1. ഗേമറ്റുകൾ 2. ഗെയിമറ്റുകൾ,1. गेमेट्स 2. गेमेट्स
1. പൂന്തോട്ടം 2. പൂന്തോട്ടം,1. बाग 2. बाग
1. പൻസാൽ 2. ഹൈഡ്രോമീറ്റർ,1. पानसाल 2. हायड्रोमीटर
ജീൻ ശേഖരണം,जनुक संग्रह
ജീൻ ടാഗൺ,जीन टॅगन
വംശാവലി,वंशावळी
ജീൻ മാപ്പ്,जनुक नकाशा
ജനിതകശാസ്ത്രം,अनुवांशिक
1. ജീനോം 2. സംഗീൻ,1. जीनोम 2. सांगेन
സഞ്ജിനി ശേഖരം,संजिनी कलेक्शन
ജനിതകശാസ്ത്രം,जीनोमिक्स
ജനിതകരൂപം,जीनोटाइप
1. ജീൻ ഘടന 2. ജീൻ തരം,1. जीन स्ट्रक्चर 2. जीन प्रकार
വംശാവലി,लिनेज
1. ജനുസ്സ് 2. വംശം,1. वंश 2. वंश
1. ബീജം 2. ബീജം,1. जंतू 2. जंतू
അണുനാശിനി,जंतूनाशक
മുളപ്പിക്കൽ,उगवण
1. ജെർംപ്ലാസ്ം 2. ജെർംപ്ലാസം,1. जर्मप्लाझम 2. जर्मप्लाझम
ഗിബ്ബെറലിക് ആസിഡ്,गिबेरेलिक ऍसिड
പെറുക്കുക,गोळा करणे
തുഷ്,तुष
1. ഗ്ലൂറ്റൻ 2. ഗ്ലൂട്ടണി,1. ग्लूटेन 2. खादाड
ഗ്ലൈക്കോളിസിസ്,ग्लायकोलिसिस
കൊള്ളാം,छान
സുവർണ്ണ വിപ്ലവം,सुवर्ण क्रांती
1. വർഗ്ഗീകരണം 2. വർഗ്ഗീകരണം 3. വർഗ്ഗീകരണം,1. वर्गीकरण 2. वर्गीकरण 3. स्तरीकरण
1. ഒട്ടിച്ച ചെടി 2. പെൻബ്രൽ ചെടി,1. कलमी वनस्पती 2. पेनम्ब्रल वनस्पती
പേന പൊരുത്തമില്ലാത്ത,पेन विसंगत
ഗ്രാന,ग्राना
ഗ്രാനുലേഷൻ,दाणेदार
പച്ചിലവളം,हिरवे खत
ഹരിത വിപ്ലവം,हरित क्रांती
വളർച്ചയും വികസനവും,वाढ आणि विकास
1. മോണരോഗം,1. हिरड्या रोग
ഭിന്നലിംഗക്കാരൻ,विषमलिंगी
1. പ്രകൃതി 2. പ്രകൃതി 3. രൂപഗുണ 4. ഭാവം,1. प्रकृति 2. निसर्ग 3. रूपगुण 4. रूप
1. ഓല 2. കർക്കപ്പട്ട് 3. കർക്ക,1. ओला 2. कर्कपट 3. कर्का
റോമിൽ വാച്ച്,रोमिलवॉच
സലൈൻ സിസ്റ്റ്,खारट गळू
ഹാരോ,हॅरो
1. വിളവെടുപ്പ് സൂചിക 2. വിളവെടുപ്പ് സൂചിക,1. कापणी निर्देशांक 2. कापणी निर्देशांक
1. വിളവെടുപ്പ് 2. വിളവെടുത്ത വിള 3. പൂർത്തിയായ വിള 4. വിളവ്,1. कापणी 2. काढणी केलेले पीक 3. पूर्ण झालेले पीक 4. उत्पन्न
1. പറിക്കൽ 2. വിളവെടുപ്പ് 3. പറിക്കൽ,1. तोडणे 2. कापणी करणे 3. तोडणे
1. മുട്ടയിടൽ 2. മുട്ട ശക്തി,1. अंडी घालणे 2. अंडी फोर्स
ഉണങ്ങിയ പുല്ല്,सुकलेले गवत
ഉണങ്ങിയ തീറ്റ,कोरडे खाद्य
ഗഞ്ചി,गंजी
മൂടൽമഞ്ഞ്,धुके
മൂടൽമഞ്ഞ്,धुके
1. ബാലി 2. സിത്ത 3. മുണ്ടക് 4. ടോപ്പ് 5. തല 6. സിറ,1. बाली 2. सित्त 3. मुंडक 4. शीर्ष 5. डोके 6. सिरा
തോടിന്റെ അവസാനം,खोबणीचा शेवट
മുകളിൽ അരിവാൾകൊണ്ടു,शीर्ष रोपांची छाटणी
വേലി,कुंपण
കസ്റ്റഡി,ताब्यात
കുണ്ഡലിനി,कुंडलिनी
ഹെമറ്റൈറ്റ്,हेमॅटाइट
1. സസ്യം 2. സസ്യം,1. औषधी वनस्पती 2. औषधी वनस्पती
1.ബൊട്ടാണിക്കൽ ശേഖരം 2.ബൊട്ടാണിക്കൽ മ്യൂസിയം,1.बॉटनिकल कलेक्शन 2.बॉटनिकल म्युझियम
കളനാശിനി,तणनाशक
പാരമ്പര്യം,आनुवंशिकता
പാരമ്പര്യം,आनुवंशिकता
ബൈസെക്ഷ്വൽ,उभयलिंगी
ഹെറ്ററോക്രോമാറ്റിക്,heterochromatic
heterofertilization,heterofertilization
1. ഹൈബ്രിഡോസ് 2. ഹെറ്ററോസിസ്,1. हायब्रिडोज 2. हेटेरोसिस
സെക്സ്ക്രോമസോമുകൾ,सेक्सक्रोमोसोम
വളർത്തി,पालनपोषण
ഹെക്സാഡെസിമൽ,हेक्साडेसिमल
തണുത്ത സുഷുപ്തി,थंड सुप्तता
ഉയർന്ന സാന്ദ്രത നടീൽ,उच्च घनता लागवड
1. പിൻഡ്ലക്ക് 2. കുന്ന് (നെല്ല്),1. पिंडलक 2. टेकडी (भात)
ഹിസ്റ്റോഗ്രാം,हिस्टोग्राम
ഹൈടെക് ഹോർട്ടികൾച്ചർ,उच्च तंत्रज्ञान फलोत्पादन
1.തൈര് 2. കൂട്,1. दही 2. पोळ्या
1. കളനിയന്ത്രണം 2. കളനിയന്ത്രണം,1. खुरपणी 2. खुरपणी
പിടിക്കുന്നു,धारण
സ്വകാര്യ ഫാം,खाजगी शेत
ഹോമിയോസ്റ്റാസിസ്,होमिओस्टॅसिस
മാതൃഭൂമി,जन्मभुमी
ഏകതാനത,एकजिनसीपणा
1. ഏകതാനമായ 2. ഏകതാനമായ,1. एकसंध 2. एकसंध
സഹതാപം,सहानुभूती
ഹോമോസൈഗസ്,एकसंध
1. ഖുറിക്ക 2. ഭക്ഷണ പാത്രം 3. ഹാപ്പർ,1. खुर्लिका 2. अन्न कंटेनर 3. हापर
1. പാളി 2. ചക്രവാളം,1. थर 2. क्षितिज
ഹോർട്ടികൾച്ചറൽ വിളകൾ,बागायती पिके
1. ഹോർട്ടികൾച്ചർ 2. ഹോർട്ടികൾച്ചർ 3. ഹോർട്ടികൾച്ചർ 4. ഹോർട്ടികൾച്ചർ,1. फलोत्पादन 2. फलोत्पादन 3. फलोत्पादन 4. फलोत्पादन
