English,Kannada
Defoliation,ವಿರೂಪಗೊಳಿಸುವಿಕೆ
Deforestation,ಅರಣ್ಯ ಪರೀಕ್ಷೆ
Degeneration,ಅವನತಿ
Degradation,ಅವನತಿ
Degree days,ಪದವಿ ದಿನಗಳು
Degree,ಪದ
Dehiscence,ಬಿರಡೆ
Dehulling,ಕಂಠಪಾಯೀಯ
Dehusking,ಕಂಠಪಾಯ
Dehydration,ನಿರ್ಜಲೀಕರಣ
Dehydrator,ನಿರ್ಜಲೀಕರಣಕಾರ
Demand,ಬೇಡಿಕೆ
Denaturation,ಅನುಗ್ರಹಿಸುವ
Denudation,ಕೈಬಿಡುವುದು
Deposit,ಠೇವಣಿ
Deposition,ಶೇಖರಣೆ
Depreciation desalinization,ಸವಕಳಿ ಡಸಲೀಕರಣ
Desiccation,ನಿರ್ದಯತೆ
Design,ವಿನ್ಯಾಸ
Dessicator,ಸೊಬಗು
Destoning,ಹಣೆ ಹಾಕುವುದು
Desuckering,ಹದಗೆಟ್ಟ
Desynapsis,ಒಂದು ಬಗೆಯ ಉಳ್ಳ
Detassel,ಬಂಧಿಸು
Detasseling,ಬಂಧಿಸುವ
Determinant,ನಿರ್ಣಾಯಕ
Devaluation,ಅಪಮೌಲ್ಯೀಕರಣ
Devegetation,ವಾಗ್ದಾನ
Deviation,ವಿಚಲನ
Diad,ಭಗ್ನಾವಸ್ಥೆ
Diagnosis,ರೋಗನರಣೆ
Dichogamy,ದ್ವಂದ್ವ
Dichotomy,ದ್ವಂದ್ವಾರ್ಥತೆ
Dicotyledon (seed),ಡೈಕೋಟೈಲೆಡಾನ್ (ಬೀಜ)
Die back (disease),ಡೈ ಬ್ಯಾಕ್ (ರೋಗ)
Diffusion,ಪ್ರಸರಣ
Digestibility,ಜೀರ್ಣವಾಗುವಿಕೆ
Dihybrid,ಹಿಂಸಾತ್ಮಕ
Dike (dyke),ಡೈಕ್ (ಡೈಕ್)
Dilute,ತನೂಸಿಗೊಳಿಸು
Dioecious,ದೈವಭಕ್ತ
Diploid,ಪದಗಳ
Diploid,ಪದಗಳ
Diplonema,ರಾಜಗೀತೆ
Disbudding,ಮೊಂಡುತನ
Discing,ಪಳಗಾಗಿಸುವುದು
Discount,ರಿಯಾಯಿತಿ
Disinfection,ಸೋಂಕುಗಳೆತ
Dispersion,ಪ್ರಸರಣ
Dissemination,ಪ್ರಸಾರ
Diversification,ವೈವಿಧ್ಯೀಕರಣ
Diversified farming,ವೈವಿಧ್ಯಮಯ ಕೃಷಿ
DNA Ladder,ಡಿಎನ್‌ಎ
DNA receptor,ಡಿಎನ್‌ಎ ಗ್ರಾಹಕ
Dockage,ಗಲಾಟೆ
Dominant,ಪ್ರಬಲ
Dormancy,ಸುಸ್ತಾಗುವಿಕೆ
Dose,ಪ್ರಮಾಣ
Double sigmoid curve,ಡಬಲ್ ಸಿಗ್ಮೋಯಿಡ್ ಕರ್ವ್
Draft (draught),ಕರಡು (ಕರಡು)
Drain,ಹರಿಸುತ್ತವೆ
Drainage,ಚರಂಡ
Draw,ಸೆರೆ
Drenching,ತೇವಗೊಳಿಸುವಿಕೆ
Dressing (seed),ಡ್ರೆಸ್ಸಿಂಗ್ (ಬೀಜ)
Drill (n.),ಡ್ರಿಲ್ (ಎನ್.)
Drilling (ag. engg),ಕೊರೆಯುವ (ಎಜಿ. ಎಂಜಿನ್)
Drilling (agronomy),ಕೊರೆಯುವಿಕೆ (ಕೃಷಿ ವಿಜ್ಞಾನ)
Drip irrigation,ಹನಿ ನೀರಾವರಿ
Dryland farming,ಒಣಭೂಮಿ ಕೃಷಿ
Dust,ಧೂಳು
Duster,ಡಸ್ಟರ್
Dusting,ಧೂಳು
Dwarf,ಕುಬ್ಜ
Dwarf pyramid,ಕುಬ್ಜ ಪಿರಮಿಡ್
Dwarfing,ಕುಬ್ಜ
Daisy,ಜಿಗಿಯದ
Dates,ದಿನಾಂಕಗಳು
Day jasmine,ಹಗಲಿನ ಮಲ್ಲಿಗೆ
Dill,ಸಬ್ಬರ್
Dinanath grass,ದನಾಣ ಹುಲ್ಲು
Dodder,ಗಡೀಪಾರು
"Doob grass, bermuda grass","ಡೂಬ್ ಹುಲ್ಲು, ಬರ್ಮುಡಾ ಹುಲ್ಲು"
Druce,ಜಿಗಿ
Dry ginger,ಒಣ ಶುಂಠಿ
Defoliating beetle,ಜೀರುಂಡೆ
Drone,ಡ್ರೋನ್
Duck,ಬಾತುಕೋಳಿ
Ecology,ಪರಿಸರ ವಿಜ್ಞಾನ
Econometrics,ಅರ್ಥಮಾಪಕ
Economic efficiency,ಆರ್ಥಿಕತೆ
Ecotype,ಜೀವರ ರೂಪ
Ectotrophic,ಮೇಲ್ನೋಟದ
Edaphic,ಎದೆಗುಂದಿದ
Edaphology,ಹದುದೋಲನಶಾಸ್ತ್ರ
Edging,ಅಂಚು
Edible part,ಖಾದ್ಯ ಭಾಗ
Elasticity of demand,ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
Elasticity of production,ಉತ್ಪಾದನೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
Electrolysis,ವಿದ್ಯುದ್ವಿಚ್ysisೇದನ
Electrophoresis,ವಿದ್ಯುನ್ಮವತೆ
Eluviation,ಎಲುಮೆ
Emasculator,ಇಂಗಲ
Embanking,ಕಳೆಯುವುದು
Embryo,ಭ್ರೂಣ
Embryology,ಭ್ರೂಣಶಾಸ್ತ್ರ
Emergence,ಹೊರಹೊಮ್ಮುವಿಕೆ
Emulsifier,ಎಮಲ್ ಆಗಿಸುವಿಕೆ
Endogenous,ಅಂತರ್ವರ್ಧಕ
Endomitosis,ಎಂಡೋಮಿತಾಪರಿ
Endoparasite,ಎಂಡೋಪರಾಸೈಟ್
Endosperm,ಎಂಡೋಸ್ಪರೆ
Enterprise,ಉದ್ಯಮ
Entomology,ಕೀಟಶಾಸ್ತ್ರ
Environment,ವಾತಾವರಣ
Enzyme,ಕಿಣ್ವ
Epicotyl grafting,ಮಹಾಕಾವ್ಯ ಕಸಿ ಮಾಡುವಿಕೆ
Epiphyte,ವಿಪತ್ತಿನ
Equity,ಸಮಾನತೆ
Eradication,ನಿರ್ಮೂಲನೆ
Essential nutrients,ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು
Estimation,ಅಂದಾಜು
Etiolation,ವಿವರ್ಣೀಕರಣ
Eugenic,ಸುಳ್ಳೆ
Evaluation,ಮೌಲ್ಯಮಾಪನ
Evaporimeter,ಆವಿಯಾಗುವಿಕೆ
Evapo-transpiration,ಕಂದವ್ಯ-ಹರಡುವಿಕೆ
Evergreen revolution,ನಿತ್ಯಹರಿದ್ವರ್ಣ ಕ್ರಾಂತಿ
Evergreen,ನಿತ್ಯಹರಿದ್ವರ್ಣದ
Evolution,ವಿಕಸನ
Excise,ಅಚ್ಚಿಕೆ
Exhaustion (fertility),ಬಳಲಿಕೆ (ಫಲವತ್ತತೆ)
Exploitation,ಶೋಷಣೆ
Exploration,ಪರಿಶೋಧನೆ
Extrusion,ಹೊರಹಾಕುವುದು
Eye (sugercane/potato),ಕಣ್ಣು (ಸಕ್ಕರೆಕೇನ್/ಆಲೂಗಡ್ಡೆ)
Edible pine,ಖಾದ್ಯ ಪೈನ್
"Elephant foot, yam","ಆನೆ ಕಾಲು, ಯಾಮ್"
Eucalyptus,ನೀಲಗಿರುವ
Earthworm,ಎರೆಹುಳು
Entomologist,ಕೀಟಶಾಸ್ತ್ರಜ್ಞ
Environmentalist,ಪರಿಸರವಾದಿ
Factor,ಅಂಶ
Factor productivity,ಅಂಶ ಉತ್ಪಾದಕತೆ
Factorage,ಅಂಶ
Factorial block design,ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ
Facultative,ಬೋಧನಕಾರಿ
Fallow,ಪಾಳುಕಾಯಿ
Family,ಕುಟುಂಬ
Farm appraisal,ಕೃಷಿ ಮೌಲ್ಯಮಾಪನ
Farm budgeting,ಕೃಷಿ ಬಜೆಟ್
Farm business,ಕೃಷಿ ವ್ಯಾಪಾರ
Farm planning,ಕೃಷಿ ಯೋಜನೆ
Farmer,ರೈತ
Farming,ಕೃಷಿ
Fasciation,ಸ ೦ ಭವಿಸೆ
Fecundation,ಫಲೀಕರಣ
Fermentation,ಹುದುಗುವುದು
Fertility,ಫಲವತ್ತತೆ
Fertilizer,ಗೊಬ್ಬರ
Fertilizer use efficiency,ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ
Fibrous,ನಾರಿನ
Field,ಹೊಲತು
Field capacity,ಕ್ಷೇತ್ರ ಸಾಮರ್ಥ್ಯ
Field demonstration,ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ
Fixation,ಸ್ಥಿರೀಕರಣ
Flooding,ಪ್ರವಾಹ
Flow diagram,ನಿರ್ವಹಣಾ ಚಿತ್ರ
Food value,ಆಹಾರ ಮೌಲ್ಯ
Forage (fodder),ಮೇವು (ಮೇವು)
Forecasting,ಮುನ್ಸೂಚನೆ
Forest,ಅರಣ್ಯ
Forestation,ಅರಣ್ಯೀಕರಣ
Frond,ಚೂರು
Frost resistant,ಫ್ರಾಸ್ಟ್ ರೆಸಿರೆಂಟ್
Frost,ಮುನಗಳ
Frozen (fruit & vegetable),ಹೆಪ್ಪುಗಟ್ಟಿದ (ಹಣ್ಣು ಮತ್ತು ತರಕಾರಿ)
Fructification,ಜಡನಾಗಿಸುವಿಕೆ
Fruit drop,ಹಣ್ಣಿನ ಹನಿ
Fruit-set (fruit setting),ಹಣ್ಣು-ಸೆಟ್ (ಹಣ್ಣಿನ ಸೆಟ್ಟಿಂಗ್)
Fumigation,ಹೊಗಳಿಕೆ
Fungicide,ಶಿಲೀಂಧ್ರನಾಶಕ
Fungistatic,ಶಿಲೀಂಧ್ರ ರೋಗದ
Fungus,ಶಿಲೀಂಧ್ರ
Furow,ಗಡಿ
Fusion,ಸಮ್ಮಿಳನ
Fuzz,ಗುಟ್ಟು
Fuzzy,ಅಸ್ಪಷ್ಟ
"Fennel, anise","ಫೆನ್ನೆಲ್, ಅನೈಸ್"
Fenugreek,ಮೆಂತ್ಯದ
Fig,ಅಂಜೂರ
Finger millet,ಬೆರಳು ರಾಗಿ
Fire-flame bush,ಬೆಂಕಿ ಜ್ವಾಲೆಯ ಬುಷ್
Flame of forest,ಅರಣ್ಯದ ಜ್ವಾಲೆ
French bean,ಫ್ರೆಂಚ್ ಹುರುಳಿ
Flea,ಅಲ್ಪಬೆಲೆಯ
Fox,ನರಿ
Fruit fly,ಹಣ್ಣು ನೊಣ
Gall (Hort),ಗಾಲ್ (ಹಾರ್ಟ್)
Gamete,ಗಮೀಟು
Garden,ತೋಟ
Gauge (water),ಗೇಜ್ (ನೀರು)
Gene bank,ಜೀನ್ ಬ್ಯಾಂಕ್
Gene tagging,ಜೀನ್ ಟ್ಯಾಗಿಂಗ್
Geneology,ವಂಶದ ಶಾಸ್ತ್ರ
Genetic map,ಆನುವಂಶಿಕ ನಕ್ಷೆ
Genetics,ಆನುವಂಶಿಕ
Genome,ಜಿನೋಮ್
Genomic library,ಜೀನಾಮಿಕ್ ಗ್ರಂಥಾಲಯ
Genomics,ಜೀನೊಮಿಕ್ಸ್
Genotype,ಜೀನೋಟೈ
Genotype,ಜೀನೋಟೈ
Genus,ಕುಲ
Genus,ಕುಲ
Germ,ಸೂಕ್ಷ್ಮಾಣು
Germicide,ರೋಗಾಣು
Germination,ಮೊಳಕೆ
Germplasm,ನೆಲಮಾಳಿಗೆ
Gibberellic acid,ಗಿಬ್ಬರ್ಸೆಲ್ ಆಮ್ಲ
Ginning,ಗಿಲು
Glume,ಹಲ್ಲು
Glutinous,ಅಂಟಂಟಾದ
Glycolysis,ಗ್ಲೈಕೋಲಿಸಂ
Gneiss,ಗ್ನಿಸ್
Golden revolution,ಸುವರ್ಣ ಕ್ರಾಂತಿ
Grading,ಶ್ರೇಣಗೀತೆ
Grafted plant,ಕಸಿಮಾಡಿದ ಸಸ್ಯ
Graft-incompatible,ನಾಟಿ-ಸಂಯೋಜನೀಯ
Granna,ಗಾರ್ಟರಿ
Granulation,ಹರಳಾಗುವಿಕೆ
Green manure,ಹಸಿರು ಗೊಬ್ಬರ
Green revolution,ಹಸಿರು ಕ್ರಾಂತಿ
Growth and development,ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ
Gummosis,ಗುರು ರಾಶಿ
Gynodioecious,ವೇಷಭೂಷಣವಾದ
Gall nut,ಗೋಲು ಕಾಯಿ
Garlic,ಬೆಳ್ಳುಳ್ಳಿ
Gerbera,ಕಸ
Gherkin,ಗೆರ್ಕಿನ್
Ginger,ಶುಂಠಿ
Gladiolus,ಹೊಳಪು
Goat weed (ageratum),ಮೇಕೆ ಕಳೆ (ಅಗರಟಮ್)
Grapefruit,ದ್ರಾಕ್ಷಿಹಣ್ಣು
Grapes,ದ್ರಾಕ್ಷಿ
Green gram,ಹಸಿರು ಗ್ರಾಂ
Grewia,ದಹನ
Groundnut,ನೆಲಗಡಲೆ
Guava,ಸೀಬೆಹಣ್ಣು
Guinea grass,ಗಿನಿಯಾ ಹುಲ್ಲು
Gall midge,ಗಾಲ್ ಮಿಡ್ಜ್
Grass hopper,ಹುಲ್ಲು ಹಾಪರ್
Gundhy bug,ಗುಂಡಿ ದೋಷ
Habit,ಅಭ್ಯಾಸ
Hail,ಆಲಿಕಲ್ಲು
Hairyvetch,ಕೂದಲು
Halophyte,ಮೆರುಗು
Harrow,ಕುಣಿಸು
Harvest index,ಕೊಯ್ಲಿಗೆ ಸೂಚಿಸುವ ಸೂಚ್ಯಂಕ
Harvest,ಕೊಯ್ದು
Harvesting,ಕೊಯ್ಲು
Hatch,ಮೊಲ
Hay,ಹುಳು
Haylage,ಹುಲಿಗೆ
Haystock,ಹುಲ್ಲುಗಾವಲು
Haze,ಮಬ್ಬು
Hazy,ಮಸುಕಾದ
Head (Agro),ತಲೆ (ಕೃಷಿ)
Head (of channel),ತಲೆ (ಚಾನಲ್)
Heading back,ಹಿಂದಿರುಗುವುದು
Hedge,ತುತ್ತೂರಿ
Hedging,ಹೆಡ್ಜಿಂಗ್
Helix,ಹೆಲಿಕ್ಸ್
Hematite,ರಕ್ತನಾಳ
Herb,ಸಸ್ಯ
Herbarium,ಗಿಡದಂತಿ
Herbicide,ಸಸ್ಯನಾಶಕ
Heredity,ಅನರ್ಹತೆ
Heretability,ಪತ್ನಣೀಯತೆ
Hermaphrodite,ಹರ್ಮ್ರೋಡೈಟ್
Heterochromatic,ಭಿನ್ನ ವಾಚ್
Heterofertilization,ಭಿನ್ನಾಭಿಪ್ರಾಯ
Heterosis,ಭಿನ್ನತೆ
Heterosome,ಭಿನ್ನಾಭಿಪ್ರಾಯ
Heterotroph,ಭಿನ್ನತೆ
Hexaploid,ರಕ್ತಸಂಬಂಧಿ
Hibernate,ಹೈಬರ್ನೇಟ್ ಮಾಡು
High density planting,ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ
Hill (rice),ಬೆಟ್ಟದ
Histogram,ಹಂದಿಯ ಕುರಿತ
Hitech horticulture,ಚೈತನ್ಯದ ತೋಟಗಾರಿಕೆ
Hive,ಜೇನುಗೂಡು
Hoeing,ಹಂದಿಯ
Holding,ಹಿಡಿದು
Home farm,ತೋಟ
Homeostasis,ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್
Homestead,ಗೃಹ ಹೋಳು
Homogeneity,ಏಕರೂಪತೆ
Homogenous,ಏಕರೂಪದ
Homologus,ಮಾಮೋಲಿಕಸ್
Homozygote,ಅಖಂಡ
Hopper,ಕುಳಿ
Horizon,ದಿಗಂತಿ
Horticultural crops,ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು
Horticulture,ತೋಟಗಾರಿಕೆ
Horti-silvi pastoral farming,ಹೊರ್ಟಿ-ಸಿಲ್ವಿ ಗ್ರಾಮೀಣ ಕೃಷಿ
Host,ಅತಿಥೆಯ
Hot water treatment,ಬಿಸಿನೀರಿನ ಚಿಕಿತ್ಸೆ
Hull,ಹಲ್
Humidity,ಆರ್ದ್ರತೆ
Humus,ಸಜ್ಜು
Husk,ಹೊಟ್ಟು
Husker,ಹಸ್ಕರ್
Husking,ಹೊಳಪುಳ್ಳ
Hybrid,ಸಂಕರಜದ
Hybridization,ಸಂಕರಜತೆ
Hydration,ಜಲಸಂಚಯ
Hydrology,ಜಲವಿಜ್ಞಾನ
Hydrolysis,ಜಲವಿಚ್ysisೇದನೆ
Hydrometer,ಜಲಮಾಪಕ
Hydrophilous,ಜಲಪಕ್ಷದ
Hydroponics,ಜಲಸಂಪರ್ಕ
Hydrosphere,ಜಲಾವರಣ
Hydroscopicity,ಜಲಸಮತಿ
Hyperparasite,ಅತ್ಯಲ್ಪ
Hyperplasia,ಒಂದು ದೊಡ್ಡ ಕಣ್ಣು
Hypha,ಜರಡಿ
Hypocotyl,ಬಲಿಷ್ಠಿ
Hypothesis,ಕಲ್ಪನಾಶಕ್ತಿ
Hysteresis (water),ಗರ್ಭಕಂಠ (ನೀರು)
Hazel nut,ಹಜೆಲ್ ಕಾಯಿ
Hemp,ಸೆಣಬಿನ
Henbane,ಕೋಳಿ
Henna,ಗೋರಂಟಿ
Hibiscus,ದಾಸವಾಳಿ
Hop,ಹಾಪ್
Horse gram,ಕುದುರೆ ಗ್ರಾಂ
Horse-eye-bean,ಕುದುರೆ ಕಣ್ಣಿನ ಹುಳಿ
Honeybee,ಜೇನು ನೊಣ
Hopper,ಕುಳಿ
Horticulturist,ತೋಟಗಾರಿಕೆ
Hydrologist,ಜಲವಿಜ್ಞಾನಿ
In situ grafting,ಸಿತು ಕಸಿ ಮಾಡುವಲ್ಲಿ
In vitro,ವಿಂಟ್ರೊದಲ್ಲಿ
In vivo,ವಿವೋದಲ್ಲಿ
Indiscriminate,ತಗ್ಗಿಸದ
Insect,ಕೀಟ
Insect pest,ಕೀಟ ಕೀಟ
Insectary,ಕೀಟಸಾಮಾನ್ಯ
Insecticide,ಕೀಟನಾಶಕ
Insectivorous,ಕೀಟಭಾರಿಯ
Insolation,ಬಿಸಿಲು
Insoluble,ಬಿಡಿಸಲಾಗದ
Instar (insect),ಇನ್ಸ್ಟಾರ್ (ಕೀಟ)
Insulator,ನಿರಂಕುಶಾಧಿಕಾರಿ
Integrated disease management,ಸಂಯೋಜಿತ ರೋಗ ನಿರ್ವಹಣೆ
Integrated nutrient management,ಸಂಯೋಜಿತ ಪೋಷಕಾಂಶಗಳ ನಿರ್ವಹಣೆ
Integrated pest management,ಸಂಯೋಜಿತ ಕೀಟ ನಿರ್ವಹಣೆ
Intensification,ತೀವ್ರಗೊಳಿಸುವಿಕೆ
Intensive,ತೀವ್ರ
Intercrop,ಅಂತರ್ರೋಗ
Intercultivation (interculture),ಅಂತರಸಂಪರ್ಕ (ಅಂತರಸಂಪರ್ಕ)
Interest,ಆಸಕ್ತಿ
Internode,ಅಂತರಪರ್ -ಆವರಣ
Interphase (cell division),ಇಂಟರ್ಫೇಸ್ (ಕೋಶ ವಿಭಾಗ)
Interpolation,ರಾಕ್ಷಸ
Inter-sterile,ಅಂತರ್ರೋಗದ
Inventory,ದಾಸ್ತಾನು
Inversion,ವಿಪರ್ಯ
Involucre,ಆಕ್ರೋಶ
Ion,ಅಯಾನು
Irradiation,ವಿಕಿರಣ
Irrigation,ನೀರಾವರಿ
Iso alleles,ಐಸೊ ಆಲೀಲ್ಸ್
Iso product curve,ಐಎಸ್ಒ ಉತ್ಪನ್ನ ಕರ್ವ್
Isobar,ಐಸೋಬಾರ್
Isogamy,ಐಸೊಗಾಮಿ
Isolation distance,ಪ್ರತ್ಯೇಕತೆ
Isoploid,ಸಮೋಪ್ಸುಯು
Isoquant,ಲೋಕದ
Isotope,ಐಸೋಟೋಪ್
Indian birch,ಭಾರತೀಯ ಬರ್ಚ್
Indian blue pine,ಭಾರತೀಯ ನೀಲಿ ಪೈನ್
Indian cherry,ಭಾರತೀಯ ಚೆರ್ರಿ
Indian juniper,ಭಾರತೀಯ ಜುನಿಪರ್
Indian kino tree,ಭಾರತೀಯ ಕಿನೋ ಮರ
Indian laural tree,ಭಾರತೀಯ ಲೌರಲ್ ಮರ
Indian madder,ಭಾರತೀಯ ಹುಚ್ಚು
Indian maddler,ಭಾರತೀಯ ಹುಚ್ಚು
Indian podo phylum,ಭಾರತೀಯ ಪೊಡೊ ಫೈಲಮ್
Indigo,ಇಂಡಿಗೊ
Italian millet,ಇಟಲಿಯ ರಾಗಿ
Ivory tree,ದಂತ ಮರ
Ivy gourd/little gourd,ಐವಿ ಗೌರ್ಡ್/ಲಿಟಲ್ ಸೋರೆಕಾಯಿ
Jaggery,ನುಗ್ಗಿ
Japonica rice,ಜಪೋನಿಕಾ ಅಕ್ಕಿ
Jassid,ಜಲಾರತಿ
Javanica rice,ಜಾವಾನಿಕಾ ಅಕ್ಕಿ
Jelling,ಕವಣೆ
Jhum cultivation,ಜಮ್ ಕೃಷಿ
Jumping gene,ಜಿಗಿಯುವ ಜೀನ್
Junk DNA,ಜಲ್ಲಿಕ
Juvenile phase,ಬಾಲಕಿಯ ಹಂತ
Jacaranda,ಸ ೦ ಗಂಗಲ
Jackfruit,ಜಕ್ಕೆ
Jamun,ಜಾಮಿನ
Jasmine,ಮಲ್ಲಿಗೆ
Jatti khatti,ಜಟ್ಟಿ ಖಟ್ಟಿ
Jattrofa,ಜಾಟ್ರೋಫಾ
Jute,ದಣಿಸು
Jassids,ಜಸ್ಸಿಡ್ಸ್
Kaolin,ಕವಣೆ
Kaolinite,ಕ್ವಾಲಿನೈಟ್
Kaolinite,ಕ್ವಾಲಿನೈಟ್
Karyenchyma,ಕರಿಚೈಮಾ
Karyodesma,ಕಸಪೋಕ್ತಿ
Karyogamy,ಕಟೋಗಮಿ
Karyogram (idiogram),ಕ್ಯಾರೋಗ್ರಾಮ್ (ಇಡಿಯೋಗ್ರಾಮ್)
Karyokinesis,ಕರಿಯೊಕಿನಿಸ್
Karyology,ಸ್ವಾರಸ್ಯ
Karyolysis,ಕಸಪಂಕ್ತಿ
Karyon,ಕರಿಯಾನ್
Karyotype,ಬಾವ್ಯ
Kelp (algae),ಕೆಲ್ಪ್ (ಪಾಚಿ)
Kelvin cycle,ಕೆಲ್ವಿನ್ ಚಕ್ರ
Keratin,ಕಸ
Kernel,ಪಟಲ
Khaira disease,ಖೈರಾ ಕಾಯಿಲೆ
Kharif,ಖಾರಿಫ್
Kidding,ತಮಾಷೆ
Kinetochore,ಧನಸಹಾಯ
Kitchen garden,ಅಡಿಗೆಮನೆ
Kleinfilter syndrome,ಕ್ಲೈನ್‌ಫಿಲ್ಟರ್ ಸಿಂಡ್ರೋಮ್
Klenow fragment,ಕ್ಲೆನೋ ತುಣುಕು
Knotching,ಗಲಾಟೆ
Koch's postulate,ಕೋಚ್ ಅವರ ಪೋಸ್ಟ್ಯುಲೇಟ್
Koppen's classification (Climate),ಕೊಪ್ಪೆನ್ಸ್ ವರ್ಗೀಕರಣ (ಹವಾಮಾನ)
Krebs cycle,ಕ್ರೆಬ್ಸ್ ಚಕ್ರ
Kurtosis,ಕರ್ಟಿಸಿಸ್
KVK (krishi vigyan kendra),ಕೆವಿಕೆ (ಕೃಷಿ ವ್ಯರ್ಥಾದ ಕೇಂದ್ರ)
Kadam,ಕಾದಮ್
Kale,ಕಾಲ್ನಡಸು
Kans grass,ಕಾನ್ಸ್ ಹುಲ್ಲು
Karonda,ಕರೋಂಡ
"Kidney bean, rajmah","ಕಿಡ್ನಿ ಬೀನ್, ರಾಜ್ಮಾ"
Kiwifriut,ಕಿವಿಫ್ರೂಟ್
Knol khol,ನಾಲ್ ಖೋಲ್
Kodampuli,ಕಾದು
Kodo millet,ಕಾದೋ ರಾಗಿ
Kokam butter tree (mangosteen),ಕೊಕಾಮ್ ಬೆಣ್ಣೆ ಮರ (ಮ್ಯಾಂಗೋಸ್ಟೀನ್)
Khapra beetle,ಖಮ್ರ ಜೀರುಂಡೆ
L.D.50 (lethal dose 50),ಎಲ್.ಡಿ.50 (ಮಾರಕ ಡೋಸ್ 50)
Lab to land,ಲ್ಯಾಂಡ್ ಟು ಲ್ಯಾಂಡ್
Labile,ಹದಗೆಟ್ಟ
Labour,ದುಡಿಮೆ
Lac operon model,ಲ್ಯಾಕ್ ಒಪೆರಾನ್ ಮಾದರಿ
Lactation,ಪಾದಚಾರಿ
Lactogenic hormone (prolactin),ಲ್ಯಾಕ್ಟೋಜೆನಿಕ್ ಹಾರ್ಮೋನ್ (ಪ್ರೊಲ್ಯಾಕ್ಟಿನ್)
Lactose,ಕ್ಷೀರ
Lagging strand,ಹಿಂದುಳಿಯುವ ಎಳ
Lambda cloning vector,ಲ್ಯಾಂಬ್ಡಾ ಕ್ಲೋನಿಂಗ್ ವೆಕ್ಟರ್
Laminar air flow,ಲ್ಯಾಮಿನಾರ್ ಗಾಳಿಯ ಹರಿವು
Lamp brush chromosome,ದೀಪದ ಕ್ರೋಮೋಸೋಮ್
Land,ನೆಲ
Land capability classification,ಭೂ ಸಾಮರ್ಥ್ಯ ವರ್ಗೀಕರಣ
Land capability map,ಭೂ ಸಾಮರ್ಥ್ಯದ ನಕ್ಷೆ
Land degradation,ಭೂ ಅವನತಿ
Land equivalent ratio,ಭೂ ಸಮಾನ ಅನುಪಾತ
Land levelling,ಭೂ ಸ್ಥಾನ
Land reclamation,ಭೂ ಸುಧಾರಣೆ
Landscaping,ಭೂದೃಶ್ಯ
Land suitability,ಭೂ ಸೂಕ್ತತೆ
Land use pattern,ಭೂ ಬಳಕೆಯ ಮಾದರಿ
Langerhans cells,ಲ್ಯಾಂಗರ್‌ಹ್ಯಾನ್ಸ್ ಕೋಶಗಳು
Lapse rate,ಕಳೆದುಹೋಗುವ ದರ
Larva,ಲಾರ್ವಾಗಳು
Latency,ಸುಪ್ತತೆ
Latent,ಸುಪ್ತ
Latent infection,ಸುಪ್ತ ಸೋಂಕು
Lateral,ಪಾರ್ಶ್ವದ
Laterite soils,ಲ್ಯಾಟೈಟ್ ಮಣ್ಣು
Latex,ಜರಡಿ
Lathyrism,ತತ್ತ್ವ
Latin square design (LSD),ಲ್ಯಾಟಿನ್ ಸ್ಕ್ವೇರ್ ವಿನ್ಯಾಸ (ಎಲ್ಎಸ್ಡಿ)
Lattice,ಚೂರುಪಟ್ಟು
Law of comprative advantage,ಕನ್ವರ್ಸಿಟಿವ್ ಬೆನಿಫೇಜ್ ಕಾನೂನು
Law of constant returns,ನಿರಂತರ ಆದಾಯದ ಕಾನೂನು
Law of diminishing returns,ರಿಟರ್ನ್ಸ್ ಕಡಿಮೆಯಾಗುವ ಕಾನೂನು
Law of increasing retuns,ಹೆಚ್ಚುತ್ತಿರುವ ಮರುಪರಿಶೀಲಿಸುವ ಕಾನೂನು
Law of limiting factors,ಅಂಶಗಳನ್ನು ಸೀಮಿತಗೊಳಿಸುವ ಕಾನೂನು
Law of minimum,ಕನಿಷ್ಠ ಕಾನೂನು
Law of substitution,ಬದಲಿ ಕಾನೂನು
Law of variable proportions,ವೇರಿಯಬಲ್ ಅನುಪಾತಗಳ ಕಾನೂನು
Layer,ಹರಿ
Layout,ಲೆಔಟ್
Leachate,ಚೂರು
Leaching efficiency,ಸೋರಿಕೆ ದಕ್ಷತೆ
Leaching requirement,ಲೀಚಿಂಗ್ ಅವಶ್ಯಕತೆ
Leading strand,ಪ್ರಮುಖ ಎಳೆಯ
Leaf area duration,ಎಲೆ ಪ್ರದೇಶದ ಅವಧಿ
Leaf area index,ಎಲೆ ಪ್ರದೇಶದ ಸೂಚ್ಯಂಕ
