Tamil,English
குறுக்கு இனம்,Cross breed
குறுக்கு சோதனை,Cross checking
குறுக்கு காசோலை,Crossed cheque
குறுக்கு விசாரணை,Cross examination
குறுக்கு குறிப்பு,Cross reference
குறுக்கு வாக்களிப்பு,Cross voting
முக்கியமான தேதி,Crucial date
கச்சா,Crude
குற்றவாளி கொலை,Culpable homicide
குற்றவாளி,Culprit
சாகுபடி,Cultivation
கலாச்சார பரிமாற்ற திட்டம்,Cultural exchange programme
ஒட்டுமொத்த,Cumulative
நாணய,Currency
நாணய மாற்று,Currency exchange
நாணய குறிப்பு,Currency note
நடப்பு,Current
நடப்பு கணக்கு,Current account
தற்போதைய கடமைகள்,Current duties
நடப்பு அமர்வு,Current session
கல்வி மற்றும் தொழில்பற்றிய சிறுதொகுப்பு,Curriculum vitae
குறைத்தல்,Curtail
பாதுகாவலர்,Custodian
காவல்,Custody
வழக்கம்,Custom
வழக்கம்,Custom
வழக்கம்,Customary
வழக்கமான நடைமுறை,Customary procedure
சுங்க வரி,Custom duty
வாடிக்கையாளர்,Customer
வாடிக்கையாளர் நட்பு,Customer friendly
தனிப்பயன் தேர்வு,Custom examination
வெட்டு,Cut down
வெட்டு இயக்கம்,Cut motion
இறுதி நாள்,Cut off date
மிதிவண்டி,Cycle
தினசரி,Daily
தினசரி கொடுப்பனவு,Daily allowance
தினசரி நாட்குறிப்பு,Daily diary
தினசரி பதிவு,Daily register
தினசரி அறிக்கை,Daily report
தினசரி வழக்கமான,Daily routine
தினசரி ஊதியங்கள்,Daily wages
டக் ஸ்டேஜ்,Dak stage
டக் ட்ரே,Dak tray
சேதம்,Damage
சேதங்கள்,Damages
ஆபத்தானது,Dangerous
தைரியம்,Daring
தகவல்கள்,Data
தரவு வங்கி,Data bank
தரவுத் தளம்,Data base
தரவு சேகரிப்பு,Data collection
தரவு உணவு,Data feeding
தகவல் செயல்முறை,Data processing
தேதி,Date
வந்த தேதி,Date of arrival
பிறந்த தேதி,Date of birth
புறப்பட்ட தேதி,Date of departure
வெளியேற்றும் தேதி,Date of discharge
முதிர்ச்சியின் தேதி,Date of maturity
ரசீது தேதி,Date of receipt
நாள் முத்திரை,Date stamp
நாள் அறிஞர்,Day scholar
பகல் நேரப்பணி,Day shift
அருளின் நாட்கள்,Days of grace
அன்றாட வேலை,Day to day work
இறந்த கணக்கு,Dead account
காலக்கெடுவை,Dead line
முட்டுக்கட்டை,Deadlock
இறந்த பங்கு பதிவு,Dead stock register
இறந்த எடை,Dead weight
ஒப்பந்தம்,Deal
உதவியாளரைக் கையாளுதல்,Dealing assistant
கையாளுதல்,Dealing
மரண ஆண்டுவிழா,Death anniversary
அன்புள்ள கொடுப்பனவு,Dearness allowance
மரண நன்மை,Death benefit
இறப்பு-கம்-ஓய்வூதிய கிராச்சுட்டி,Death-cum-retirement gratuity
சேவையில் மரணம்,Death in service
Deauthorizatioin,Deauthorizatioin
டெபார்,Debar
பற்று,Debit
பற்று ஆலோசனை,Debit advice
கடன்,Debt
கடன் மேலாண்மை,Debt management
கடனாளி,Debtor
இறந்தவர்,Deceased
ஒழுக்கம்,Decency
பரவலாக்கம்,Decentralization
தீர்மானிக்கும் காரணி,Deciding factor
முடிவு,Decision
முடிவெடுக்கும்,Decision making
முடிவெடுக்கும் செயல்முறை,Decision making process
அறிவிப்பு,Declaration
வருமான அறிவிப்பு,Declaration of income
அறிவிக்கப்பட்ட மதிப்பு,Declared value
சத்தியப்பிரமாணத்தை அறிவிக்கவும்,Declare on oath
டிகோட்,Decode
Decontrol,Decontrol
அலங்கார,Decorum
குறைவு,Decrease
ஆணை,Decree
அர்ப்பணிப்பு,Dedication
விலக்கு,Deductible
கழித்தல்,Deduction
மூலத்தில் கழித்தல்,Deduction at source
சம்பளத்திலிருந்து விலக்கு,Deduction from salary
பத்திரம்,Deed
அடமானத்தின் பத்திரம்,Deed of mortgage
கருதப்பட்ட பல்கலைக்கழகம்,Deemed university
தூக்கி எறியுங்கள்,Deface
நடைமுறையில்,De facto
Defalcation,Defalcation
அவதூறு,Defamation
இயல்புநிலை,Default
தவறியவர்,Defaulter
குறைபாடுள்ள,Defective
பாதுகாப்பு,Defence
பாதுகாப்பு ஆலோசகர்,Defence counsel
பாதுகாப்பு உற்பத்தி,Defence production
பிரதிவாதி,Defendant
அவிழ்த்து விடுங்கள்,Defer
ஒத்திவைக்கப்பட்ட செலவு,Deferred expenditure
மீறுதல்,Defiance
பற்றாக்குறை,Deficit
பற்றாக்குறை பட்ஜெட்,Deficit budget
வரையறு,Define
மீறுகின்றனர்,Defy
சீரழிவு,Degradation
பட்டம்,Degree
டிஜூர்,Dejure
தாமதம்,Delay
பிரதிநிதி,Delegate
ஒப்படைக்கப்பட்ட அதிகாரம்,Delegated authority
தூதுக்குழு,Delegation
அதிகாரங்களின் பிரதிநிதிகள்,Delegation of powers
அழி,Delete
நீக்குதல்,Deletion
வேண்டுமென்றே,Deliberately
விவாதம்,Deliberation
டெலிசென்சிங்,Delicencing
வரையறை,Delimitation
வழங்கவும்,Deliver
டெலிவரி,Delivery
தேவை,Demand
தேவை குறிப்பு,Demand note
வரையறை,Demarcation
டெமி-ஆஃபீஷியல்,Demi-official
ஜனநாயகம்,Democracy
ஆர்ப்பாட்டம்,Demonstration
மனச்சோர்வு,Demoralization
அழிவு,Demurrage
மறுப்பு,Denial
பிரிவு,Denomination
டி நோவோ,De novo
மறுக்கவும்,Deny
புறப்படு,Depart
துறை,Department
துறை,Departmental
துறை நடவடிக்கை,Departmental action
துறைசார் விசாரணை,Departmental enquiry
துறைசார் விசாரணை,Departmental investigation
துறை ஒழுங்கற்ற தன்மை,Departmental irregularity
துறை நூலகம்,Departmental library
துறைசார் அலட்சியம்,Departmental negligence
துறைசார் அனுமதி,Departmental permission
துறைசார் தகுதி தேர்வு,Departmental qualifying examination
புறப்படுதல்,Departure
சார்பு சான்றிதழ்,Dependency certificate
சார்ந்தது,Dependent
சார்பு குழந்தைகள்,Dependent children
வரிசைப்படுத்த,Deploy
அதிருப்தி,Deponent
நாடுகடத்தல்,Deportation
பதவி நீக்கம்,Depose
வைப்பு,Deposit
டிப்போ,Depot
தேய்மானம்,Depreciation
மனச்சோர்வடைந்த வகுப்பு,Depressed class
ரிவ்,Deprive
துணை,Deputation
பிரதிநிதி கொடுப்பனவு,Deputation allowance
துணை,Deputy
ஒழுங்கற்ற,Deregistered
கடமையின் விலகல்,Dereliction of duty
Dereservation,Dereservation
இழிவு,Derogation
இழிவுபடுத்தும்,Derogatory
இழிவான கருத்து,Derogatory remark
வம்சாவளி,Descendant
விளக்கம்,Description
தகுதியானவர்,Deserving
வடிவமைப்பு,Design
நியமிக்கவும்,Designate
பதவி,Designation
அனுப்பும்,Despatch
அனுப்பும் குறிப்பு,Despatch note
அனுப்பும் பதிவு,Despatch register
இலக்கு,Destination
ஆதரவற்ற,Destitute
விவரம்,Detail
விவரிக்கப்பட்ட,Detailed
கண்டறியவும்,Detect
தடுப்புக்காவல்,Detention
டிடெனு,Detenu
உறுதியை,Determination
தடுப்பு,Deterrence
தீங்கு விளைவிக்கும்,Detriment
தீங்கு விளைவிக்கும்,Detrimental
மதிப்புக் குறைப்பு,Devaluation
பேரழிவு,Devastation
வளர்ச்சி,Development
விலகவும்,Deviate
சாதனம்,Device
பக்தி,Devotion
கண்டறிதல்,Diagnose
வரைபடம்,Diagram
டைரி,Diary
கட்டளை,Dictation
இறக்கிறது,Dies non
உணவு,Diet
செரிமானம்,Digest
கண்ணியமான,Dignified
க ity ரவம்,Dignity
திசைதிருப்பல்,Digression
தூண்டும்,Dilatory
குழப்பம்,Dilemma
விடாமுயற்சி,Diligent
பரிமாணம்,Dimension
டிப்ளோமா,Diploma
இராஜதந்திரம்,Diplomacy
இராஜதந்திர நோய் எதிர்ப்பு சக்தி,Diplomatic immunity
நேரடி,Direct
நேரடி போட்டி,Direct competition
நேரடி நேர்காணல்,Direct interview
திசையில்,Direction
அடைவு,Directory
நேரடி ஆட்சேர்ப்பு,Direct recruit
அனுமதிக்காதீர்கள்,Disallow
இயலாமை,Disability
ஊனமுற்றவர்,Disabled person
ஊனமுற்றோர் நன்மை,Disablement benefit
தீமை,Disadvantage
கருத்து வேறுபாடு,Disagree
அனுமதிக்கப்படவில்லை,Disallowed
மறுப்பு,Disapproval
பேரழிவு,Disaster
பேரிடர் மேலாண்மை,Disaster management
கலைக்கவும்,Disband
வழங்கல்,Disbursement
நிராகரிக்கவும்,Discard
வெளியேற்றம்,Discharge
வெளியேற்ற சீட்டு,Discharge slip
ஒழுங்கு நடவடிக்கை,Disciplinary action
ஒழுங்கு நடைமுறை,Disciplinary procedure
ஒழுக்கம்,Discipline
மறுக்கவும்,Disclaim
வெளிப்படுத்தல்,Disclosure
அதிருப்தி,Discontent
இடைநிறுத்தம்,Discontinuance
நிறுத்துங்கள்,Discontinue
முரண்பாடு,Discord
தள்ளுபடி,Discount
கண்டுபிடி,Discover
இழிவுபடுத்தும்,Discredit
முரண்பாடு,Discrepancy
விவேகம்,Discretion
விருப்பமான மானியம்,Discretionary grant
விருப்பமான சக்தி,Discretionary power
பாகுபாடு,Discrimination
விவாதம்,Discussion
நேர்மையற்ற,Dishonest
அவமதிப்பு,Dishonour
சிதைவு,Disintegration
வட்டு,Disk
இடப்பெயர்வு,Dislocation
விசுவாசமற்ற,Disloyal
தள்ளுபடி,Dismiss
பணிநீக்கம்,Dismissal
தள்ளுபடி நடைமுறை,Dismissal procedure
கீழ்ப்படியவில்லை,Disobey
கோளாறு,Disorder
ஒழுங்கின்மை,Disorganise
ஏற்றத்தாழ்வு,Disparity
அனுப்பும் பிரிவு,Dispatch section
விநியோகிக்கக்கூடியது,Dispensable
சிதறல்,Disperse
இடம்பெயர்ந்தது,Displaced
காட்சி,Display
அதிருப்தி,Displeasure
அகற்றுதல்,Disposal
அப்புறப்படுத்துங்கள்,Dispose of
இடமாற்றம்,Disposition
அகற்றுதல்,Dispossess
சர்ச்சை,Dispute
தகுதி நீக்கம்,Disqualification
புறக்கணிக்கவும்,Disregard
இடையூறு,Disruption
அதிருப்தி,Dissatisfaction
கருத்து வேறுபாடு,Dissent
அவதூறு,Disservice
விலகவும்,Dissociate
கலைப்பு,Dissolution
கரைக்கவும்,Dissolve
தொலைதூர கல்வி,Distance learning
டிஸ்டில்லரி,Distillery
வேறுபட்டது,Distinct
வேறுபடுத்துங்கள்,Distinguish
சிதைவு,Distortion
துன்பம்,Distress
விநியோகிக்கவும்,Distribute
விநியோகம்,Distribution
மாவட்டம்,District
மாவட்ட மையம்,District centre
குழப்பம்,Disturbance
டிட்டோ,Ditto
திசை திருப்புதல்,Diversion
ஈவுத்தொகை,Dividend
பிரிவு,Division
விவாகரத்து,Divorce
டாக்கெட்,Docket
மருத்துவர்,Doctor
ஆவணம்,Document
ஆவண சான்றுகள்,Documentary evidence
ஆவணம்,Documentation
குடியிருப்பு,Domicile
குடியேறிய சான்றிதழ்,Domicile certificate
ஆதிக்கம் செலுத்தும்,Dominant
நன்கொடை,Donation
டோசியர்,Dossier
சந்தேகம்,Doubtful
புறா வால்,Dove tailing
டவுன் கிரேடு,Down grade
வரைவு,Draft
வரைவு பதில்,Draft reply
கடுமையான நடவடிக்கை,Drastic measure
வரை,Draw
அலமாரியை,Drawer
வரைதல்,Drawing
வறட்சி,Drought
உலர் பதவி உயர்வு,Dry promotion
இரட்டை கட்டணம்,Dual charge
இரட்டை குடியுரிமை,Dual citizenship
காரணமாக,Due
உரிய விடாமுயற்சி,Due diligence
நிலுவைத் தொகை,Dues
முறையாக,Duly
நகல்,Duplicate
காலம்,Duration
துணிச்சல்,Duress
கடமை,Duty
கடமை கொடுப்பனவு,Duty allowance
கடமை விளக்கப்படம்,Duty chart
கடமை விடுப்பு,Duty leave
வரி அறை,Duty room
இறக்கும் அறிவிப்பு,Dying declaration
இயக்கவியல்,Dynamics
நொறுக்கி,Earmark
ஈட்டிய விடுப்பு,Earned leave
வருவாய்,Earnings
சூழல் நட்பு,Eco-friendly
சூழலியல்,Ecology
பொருளாதாரம்,Economic
பொருளாதார சுரண்டல்,Economical exploitation
பொருளாதாரம்,Economy
பொருளாதார வகுப்பு,Economy class
எடிட்டிங்,Editing
பதிப்பு,Edition
தலையங்கம்,Editorial
கல்வி,Education
கல்வி வாழ்க்கை,Educational career
கல்வி நிறுவனம்,Educational institute
கல்வி தகுதி,Educational qualification
விளைவு,Effect
பயனுள்ள,Effective
நடைமுறைப்படுத்திய தேதி,Effective date
விளைவுகள்,Effects
செயல்திறன்,Efficacy
திறன்,Efficiency
திறமையான,Efficient
வெளியேற்றுதல்,Ejectment
விரிவான,Elaborate
கழித்தல்,Elapse
தேர்ந்தெடுக்கப்பட்ட பிரதிநிதி,Elected representative
தேர்தல்,Election
தேர்தல் கல்லூரி,Electoral college
வாக்காளர்,Electorate
மின்மயமாக்கல்,Electrification
மின்னணு ஊடகம்,Electronic media
அடிப்படை,Elementary
தகுதி,Eligibility
தகுதி சோதனை,Eligibility test
நீக்குதல்,Elimination
சொற்பொழிவு,Eloquence
சங்கடம்,Embarrass
மோசடி,Embezzlement
சின்னம்,Emblem
புடைப்பு முத்திரை,Embossing seal
அவசரம்,Emergency
அவசர நிவாரணம்,Emergency relief
வெளிப்படும்,Emergent
குடியேற்றம்,Emigration
ஊதியம்,Emoluments
அனுபவ,Empanelment
பச்சாத்தாபம்,Empathy
வேலை,Employ
பணியாளர்,Employee
பணியாளர் பங்கேற்பு,Employee participation
பணியாளரின் பங்களிப்பு,Employee’s contribution
பணியாளரின் வருங்கால வைப்பு நிதி,Employee’s provident fund
முதலாளி,Employer
வேலை,Employment
வேலைவாய்ப்பு பரிமாற்றம்,Employment exchange
வேலைவாய்ப்பு அறிவிப்பு,Employment notice
வேலைவாய்ப்பு அலுவலகம்,Employment office
அதிகாரம்,Empower
அதிகாரம்,Empowerment
இயற்றுதல்,Enact
சட்டம்,Enactment
En gloc,En bloc
Encash,Encash
இணைக்கவும்,Enclose
ஊக்கம்,Encouragement
அத்துமீறல்,Encroachment
இடையூறு,Encumbrance
ஒப்புதல்,Endorse
எண்டோவ்மென்ட்,Endowment
"இறுதி பொருள், இறுதி பெருக்கல் விடை",End product
ஆற்றல்,Energy
செயல்படுத்தவும்,Enforce
ஈடுபடுங்கள்,Engage
விரிவாக்கம்,Enhancement
கட்டளையிடவும்,Enjoin
En பெருமளவில்,En masse
விசாரணை,Enquiry
பதிவு,Enrol
பதிவு (= பதிவு),Enrolment (=enrollment)
பதிவு எண்,Enrolment number
வழியாக,Enroute
அடுத்தடுத்த,Ensuing
உறுதி,Ensure
உள்ளிடவும்,Enter
நிறுவனம்,Enterprise
பொழுதுபோக்கு,Entertain
பொழுதுபோக்கு,Entertainment
உரிமை,Entitle
உரிமை,Entitled
உரிமை,Entitlement
நுழைவு,Entrance
நுழைவாளர்,Entrant
நுழைவு,Entry
நுழைவு நிலை வேலை,Entry level job
கணக்கீடு,Enumeration
சூழல்,Environment
தூதர்,Envoy
பெருவாரியாகப் பரவும் தொற்று நோய்,Epidemic
சுருக்கம்,Epitome
சமத்துவம்,Equality
சமநிலை,Equilibrium
உபகரணங்கள்,Equipment
பங்கு,Equity
இணையான,Equivalent
சமமான,Equivocal
ஒழிக்கவும்,Eradicate
பிழைத்திருத்தம்,Errata
பிழை,Error
விரிவாக்கம்,Escalation
துணை,Escort
அத்தியாவசியமான,Essential
நிறுவுதல்,Establishment
மதிப்பீடு,Estimate
மதிப்பிடப்பட்ட செலவு,Estimated cost
நெறிமுறைகள்,Ethics
ஆசாரம்,Etiquette
வெளியேற்றம்,Evacuation
தவிர்க்கவும்,Evade
மதிப்பீடு,Evaluation
இரட்டைப்படை எண்,Even number
இறுதியில்,Eventual
வெளியேற்ற,Eviction
சான்றுகள்,Evidence
உருவாகிறது,Evolve
சரியான,Exact
தேர்வு,Examination
பரிசோதகர்,Examinee
பரிசோதகர்,Examiner
உதாரணமாக,Example
அகழ்வாராய்ச்சி,Excavation
சிறந்த,Excellent
விதிவிலக்கு,Exception
விதிவிலக்கானது,Exceptional
அதிகப்படியான,Excess
பரிமாற்றம்,Exchange
கருவித்தொகை,Exchequer
கலால் (= கலால் வரி),Excise (=excise duty)
விலக்கு,Exclude
பிரத்தியேக,Exclusive
சாக்குப்போக்கு,Excuse
செயல்படுத்த,Execute
நிர்வாகி,Executive
நிர்வாக குழு,Executive committee
நிர்வாக சக்தி,Executive power
நிர்வாகிகள்,Executives
நிர்வாக ஊழியர்கள்,Executive staff
விலக்கு,Exempt
விலக்கு,Exemption
உடற்பயிற்சி,Exercise
முன்னாள் கிரேட்டியா,Ex-gratia
முன்னாள் கிரேட்டியா கட்டணம்,Ex-gratia payment
வெளியேற்ற,Exhaust
முழுமையான,Exhaustive
கண்காட்சி,Exhibit
அவசியம்,Exigency
EXIM கொள்கை,Exim policy
வெளியேறு,Exit
வெளியேறும் நேர்காணல்,Exit interview
வெளியேறும் கொள்கை,Exit policy
வெளியேறும் வாக்கெடுப்பு,Exit poll
முன்னாள் அலுவலர்,Ex-officio
விடுவித்தல்,Exonerate
விரிவாக்கம்,Expansion
முன்னாள் பகுதி,Ex-parte
வெளிநாட்டு,Expatriation
பயனுள்ளது,Expedient
விரைவு,Expedite
வெளியேற்றவும்,Expel
செலவு,Expenditure
அனுபவம்,Experience
பரிசோதனை,Experiment
நிபுணர்,Expert
காலாவதியாகும்,Expiry
காலாவதி தேதி,Expiry date
விளக்கம்,Explanation
வெளிப்படையான,Explicit
சுரண்டல்,Exploitation
ஆராயுங்கள்,Explore
வெடிப்பு,Explosion
ஏற்றுமதி,Export
முன்னாள் போஸ்ட் ஃபேக்டோ,Ex-post facto
எக்ஸ்பிரஸ்,Express
வெளிப்பாடு,Expression
வெளியேற்றுதல்,Expulsion
விரிவுபடுத்துதல்,Expunge
நீட்டிக்கவும்,Extend
அளவு,Extent
வெளிப்புறம்,External
மிரட்டி பணம் பறித்தல்,Extortion
கூடுதல்,Extra
பிரித்தெடுக்கவும்,Extract
அசாதாரணமான,Extraordinary
களியாட்டம்,Extravagant
தீவிரவாதி,Extremist
சகஜமாகப்பழகு,Extrovert
கண் சாட்சி,Eye witness
புனையல்,Fabricate
முக மதிப்பு,Face value
எளிதாக்கு,Facilitate
வசதி,Facility
முகநூல்,Facsimile
உண்மை,Fact
பிரிவு,Factionalism
காரணி,Factor
தொழிற்சாலை,Factory
உண்மை,Factual
ஆசிரிய,Faculty
தோல்வி,Fail
நியாயமான,Fair
நம்பிக்கை,Faith
போலி,Fake
குடும்பம்,Family
பஞ்சம்,Famine
கட்டணம்,Fare
விடைபெறுதல்,Farewell
விவசாயம்,Farming
சோர்வு,Fatigue
தவறு,Fault
ஆதரவாக,Favour
சாத்தியக்கூறு,Feasibility
கூட்டமைப்பு,Federation
கட்டணம்,Fee
பின்னூட்டம்,Feed back
உணர்வு,Feeling
Felicate,Felicitate
சக,Fellow
பெல்லோஷிப்,Fellowship
பெண்,Female
வளமான,Fertile
கற்பனையானது,Fictitious
நம்பகத்தன்மை,Fidelity
புலம்,Field
படம்,Figure
கோப்பு,File
தாக்கல்,Filing
படம்,Film
இறுதி,Final
நிதி,Finance
நிதி,Financial
நிதி,Financier
கண்டுபிடிப்புகள்,Findings
அபராதம்,Fine
நுண்கலை,Fine arts
விரல் அச்சு,Finger print
இறுதி பொருட்கள்,Finished goods
தீ,Fire
துப்பாக்கி சூடு,Firing
நிறுவனம்,Firm
முதலுதவி,First aid
முதல் வகுப்பு,First class
முதல் பிரிவு,First division
முதல் தகவல் அறிக்கை,First information report
நிதி,Fiscal
மீன்வள,Fisheries
பொருத்தம்,Fit
உடற்பயிற்சி,Fitness
சரிசெய்யவும்,Fix
சரிசெய்தல்,Fixation
சரி,Fixed
கொடி,Flag
மடல்,Flap
தட்டையானது,Flat
கடற்படை,Fleet
நெகிழ்வுத்தன்மை,Flexibility
விமானம்,Flight
வெள்ள நிவாரணம்,Flood relief
தரை,Floor
ஓட்டம்,Flow
ஏற்ற இறக்கம்,Fluctuation
ஃபெடிக் சைட்,Foeticide
கோப்புறை,Folder
ஃபோலியோ,Folio
பின்தொடர்,Follow
பின்வருமாறு,Following
பின்தொடர்பவர்,Follower
ஃபோம்,Foment
கால் குறிப்பு,Foot note
கட்டாய உழைப்பு,Forced labour
முன்னறிவிப்பு,Forecast
முன்னறிவிப்பு முடிவு,Foregone conclusion
வெளிநாட்டு,Foreign
மேற்பார்வையாளர்,Foreman
முன்னறிவிப்பு,Forenoon
தொலைநோக்கு,Foresight
முன்னுரை,Foreword
பறிமுதல்,Forfeit
போலி,Forged
மோசடி,Forgery
வடிவம்,Form
முறையான,Formal
வடிவம்,Format
முன்னாள்,Former
சூத்திரம்,Formula
உடனே,Forthwith
முன்னோக்கி,Forward
பகிர்தல் கடிதம்,Forwarding letter
அடித்தளம்,Foundation
பின்னம்,Fraction
உரிமையாளர்,Franchise
மோசடி,Fraud
இலவசம்,Free
உறைய,Freeze
சரக்கு,Freight
அதிர்வெண்,Frequency
எரிபொருள்,Fuel
முழு அளவிலான,Full-scale
செயல்பாடு,Function
நிதி,Fund
அடிப்படைவாதம்,Fundamentalism
வழங்கவும்,Furnish
மேலும் நடவடிக்கை,Further action
லாபகரமான வேலைவாய்ப்பு,Gainful employment
லாபகரமான தொழில்,Gainful occupation
கடவுச்சீட்டு,Gate pass
வர்த்தமானி,Gazetted
வர்த்தமானி விடுமுறை,Gazetted holiday
பொது,General
பொது நிர்வாகம்,General administration
பொது உடல்,General body
பொது தேர்தல்,General election
பொதுக் கூட்டம்,General meeting
பொது பயிற்சி,General practice
பொது நடைமுறை,General procedure
பொது விதி,General rule
பொது வார்டு,General ward
தலைமுறை,Generation
மேதை,Genius
நேர்மையான,Genuine
பரிசு,Gift
ஜிஸ்ட்,Gist
உலகளாவிய டெண்டர்,Global tender
சொற்களஞ்சியம்,Glossary
இலக்கு,Goal
கிடங்கு,Godown
கோல்டன் ஹேண்ட்ஷேக் (= கோல்டன் பாராசூட்),Golden handshake(=golden parachute)
நல்ல,Good
நல்ல நடத்தை,Good conduct
நல்ல நம்பிக்கை,Good faith
நல்ல அலுவலகங்கள்,Good offices
நல்லெண்ணம்,Goodwill
ஆட்சி,Govern
நிர்வாகம்,Governance
அரசாங்கம்,Government
இந்திய அரசு,Government of India
இந்திய அரசு கவலை,Government of India Concern
இந்திய அரசு,Government of India Undertaking
அரசு பத்திரிகை,Government press
அரசு ஊழியர்கள் விதிகளை நடத்துகிறார்கள்,Government servants conduct rules
அரசாங்க சேவை,Government service
தரம்,Gradation
தரம்,Grade
தரப்படுத்தல்,Grading
பட்டதாரி,Graduate
பட்டம் பெற்ற ஊதியங்கள்,Graduated wages
பட்டதாரி பயிற்சி,Graduate trainee
ஒட்டுதல்,Graft
மொத்த மொத்தம்,Grand total
மானியம்,Grant
கிராண்ட்-இன்-உதவி,Grant-in-aid
திராட்சை,Grapevine
வரைபடம்,Graph
வரைபடவியல்,Graphology
நன்றியுடன்,Grateful
Farutity,Gratuity
பச்சை கை,Green hand
வாழ்த்து,Greeting
குறை,Grievance
கடுமையான,Grievous
மொத்தம்,Gross
மொத்த தொகை,Gross amount
மொத்த தவறான நடத்தை,Gross misconduct
மொத்த அலட்சியம்,Gross negligence
மொத்த லாபம்,Gross profit
மொத்த வருவாய்,Gross revenue
மொத்த மொத்தம்,Gross total
அடிப்படை,Groundless
தரையில் வாடகை,Ground rent
மைதானம்,Grounds
குழு,Group
தொகுத்தல் மற்றும் தரம்,Grouping and grading
உத்தரவாதம்,Guarantee
உத்தரவாதம்,Guarantor
காவலர்,Guard
காவலர் கோப்பு,Guard file
கார்டியன்,Guardian
விருந்தினர் மாளிகை,Guest house
வழிகாட்டி,Guide
வழிகாட்டுதல்கள்,Guidelines
குற்றம்,Guilt
பழக்கம்,Habit
பழக்கவழக்கமான,Habitual
அரை விடுமுறை,Half-holiday
பாதி ஊதியம்,Half pay
ஹால்,Hall
நிறுத்த,Halt
கை,Hand
ஹேண்ட்பில்,Handbill
கையேடு,Handbook
ஊனமுற்றோர்,Handicap
கைப்பிடி,Handle
கைத்தறி,Handloom
கை,Handy
"ஒப்படை, பொறுப்பை ஒப்படை",Hand-over
கையெழுத்து,Handwriting
துன்புறுத்தல்,Harassment
துறைமுகம்,Harbour
கடின உழைப்பு,Hard labour
வன்பொருள்,Hardware
கடின உழைப்பு,Hard working
இழுத்துச் செல்லுங்கள்,Haulage
ஹாக்கர்,Hawker
ஆபத்து,Hazard
தலை,Head
தலைமை அலுவலகம்,Head office
தலைமையகம்,Headquarter
சுகாதார சான்றிதழ்,Health certificate
விசாரணை,Hearing
செவிப்புலன்,Hearsay
கனமான வாகனம்,Heavy vehicle
வாரிசு,Heir
பிடித்தது,Held up
இத்துடன்,Herewith
பாரம்பரியம்,Heritage
படிநிலை,Hierarchy
உயர் அதிகாரம்,Higher authority
உயர் தரம்,High grade
உயர் நிலை,High level
உயர் மட்ட முடிவு,High level decision
சிறப்பம்சங்கள்,Highlights
உயர் அதிகாரி,High official
உயர் பிரியார்டி,High priorty
உயர்நிலைப்பள்ளி,High school
இந்தி பதிப்பு,Hindi version
வாடகை,Hire
பணியமர்த்தல்,Hiring
வரலாற்று தாள்,History sheet
பதுக்கல்,Hoarding
வைத்திருத்தல்,Holding
விடுமுறை,Holiday
மரியாதை,Homage
வீடு,Home
படுகொலை,Homicide
நேர்மையானது,Honest
மரியாதைக்குரிய,Honorarium
க ors ரவம்,Honorary
மரியாதை,Honour
தங்கும் விடுதி,Hostel
விரோதமானது,Hostile
வீட்டு வாடகை,House rent
வீட்டு வாடகை கொடுப்பனவு,House rent allowance
வீட்டு வரி,House tax
வீட்டுவசதி,Housing
வீட்டுவசதி சங்கம்,Housing society
சாயல் மற்றும் அழுகை,Hue and cry
மனிதாபிமானம்,Humane
மனித உரிமைகள்,Human rights
அவமானம்,Humiliation
சுகாதாரம்,Hygiene
அனுமானம்,Hypothecation
மனிதவளத்தின் ஹார்டேஜ்,Hortage of manpower
யோசனை,Idea
ஏற்றதாக,Ideal
ஒத்த,Identical
அடையாளம் காணல்,Identification
அடையாளம்,Identity
அடையாள அட்டை,Identity card
அறியாமை,Ignorance
புறக்கணிக்கவும்,Ignore
சட்டவிரோத,Illegal
சட்டவிரோத வேலைநிறுத்தம்,Illegal strike
சட்டவிரோதமானது,Illegible
தவறான உணர்வு,Ill-feeling
சட்டவிரோத,Illicit
கல்வியறிவின்மை,Illiteracy
நியாயமற்ற,Illogical
விளக்கம்,Illustration
படம்,Image
ஏற்றத்தாழ்வு,Imbalance
முதிர்ச்சியற்ற,Immature
உடனடியாக,Immediate
உடனடி நடவடிக்கை,Immediate action
உடனடி அதிகாரி,Immediate officer
குடியேறியவர்,Immigrant
ஒழுக்கமற்ற,Immoral
அசையாத,Immovable
நோய் எதிர்ப்பு சக்தி,Immune
நோய் எதிர்ப்பு சக்தி,Immunity
தாக்கம்,Impact
நடுநிலை,Impartial
குற்றச்சாட்டு,Impeachment
தடை,Impediment
கட்டாய,Imperative
ஆள்மாறாட்டம்,Impersonation
செயல்படுத்தவும்,Implement
Implect,Implicate
மறைமுகமான,Implicit
இறக்குமதி,Import
முக்கியமான,Important
இறக்குமதியாளர்,Importer
வஞ்சக,Impost
இம்பவுண்ட்,Impound
எண்ணம்,Impression
இம்ப்ரஸ்ட்,Imprest
முறையற்றது,Improper
மேம்படுத்தவும்,Improve
முன்னேற்றம்,Improvement
மேம்படுத்துதல்,Improvisation
கணக்கிடுங்கள்,Impute
கைவிடுவதில்,In abeyance
இயலாமை,Inability
அணுக முடியாதது,Inaccessible
அனுமதிக்க முடியாதது,Inadmissible
கவனக்குறைவாக,Inadvertently
