Tamil,Assamese
குவிந்த மெட்ரிக் இடம்,উত্তল মেট্ৰিক স্থান
குவிந்த பாலிஹெட்ரான்,উত্তল বহুভুজ
குவிந்த நிரலாக்க,উত্তল প্ৰগ্ৰেমিং
குவிந்த பகுதி,উত্তল অঞ্চল
குவிந்த தொகுப்பு,উত্তল গোট
வளைவு,কনভল্যুচন
ஒருங்கிணைப்பு,কনভল্যুচন integral
கன்வல்யூஷன் தேற்றம் (= ஃபால்டங் தேற்றம்),কনভল্যুচন উপপাদ্য (= faltung উপপাদ্য)
ஒருங்கிணைக்க,স্থানাংক
ஒருங்கிணைப்பு அச்சு,স্থানাংক অক্ষ
ஒருங்கிணைப்பு வடிவியல்,স্থানাংক জ্যামিতি
ஒருங்கிணைப்பு விமானம்,স্থানাংক সমতল
ஒருங்கிணைப்புகள்,স্থানাংক
ஒருங்கிணைப்பு அமைப்பு,স্থানাংক ব্যৱস্থা
கோப்பர்நிக்கன் அமைப்பு,কপাৰনিকান ব্যৱস্থা
கோப்ளனார்,কোপ্লেনাৰ
கோப்ளனார் படைகள்,কোপ্লেনাৰ বল
சகிப்புத்தன்மை,সহযোগীতা
முதன்மை எண்கள்,ক&#39;প্ৰাইম সংখ্যা
திருத்தம் காரணி,সংশোধন কাৰক
சரியான தீர்வு,শুদ্ধ সমাধান
தொடர்பு,সম্পৰ্ক
தொடர்பு குணகம்,সম্পৰ্ক সহগ
தொடர்பு வரைபடம்,সম্পৰ্কীয় ডায়েগ্ৰাম
தொடர்பு செயல்பாடு,সম্পৰ্কীয় ফলন
தொடர்பு அணி,সম্পৰ্কীয় মেট্ৰিক্স
தொடர்பு விகிதம்,সম্পৰ্কীয় অনুপাত
தொடர்பு வரைபடம்,ক&#39;ৰেলোগ্ৰাম
தொடர்பு பகுப்பாய்வு,ক&#39;ৰেলোগ্ৰাম বিশ্লেষণ
ஒத்துள்ளது,অনুৰূপ
கடிதக் கொள்கை,চিঠিপত্ৰ নীতি
தொடர்புடைய கோணம்,সংশ্লিষ্ট কোণ
தொடர்புடைய பக்கம்,সংশ্লিষ্ট পক্ষ
கோசெட்,coset
கொசைன்,কোচাইন
கொசைன் சட்டம்,কোচাইন নিয়ম
செலவு பகுப்பாய்வு,খৰচ বিশ্লেষণ
செலவு அதிகரிப்பு,খৰচ সৰ্বাধিক কৰা
எண்ணக்கூடிய கோட்பாடு,গণনাযোগ্যতা স্বতন্ত্ৰতা
எண்ணத்தக்க,গণনাযোগ্য
கணக்கிடக்கூடிய சேர்க்கை,গণনাযোগ্য যোগকৰণ
கணக்கிடக்கூடிய அடிப்படை,গণনাযোগ্য ভিত্তি
கணக்கிடக்கூடிய அடிப்படை,গণনাযোগ্য ভিত্তি
கணக்கிடக்கூடிய தொகுப்பு,গণনাযোগ্য ছেট
எண்ணத்தக்க அளவில் எல்லையற்றது,গণনাযোগ্যভাৱে অসীম
கவுண்டர்,বিৰোধ
எதிர் கடிகார திசையில்,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত
எதிர் உதாரணம்,কাউণ্টাৰ উদাহৰণ
இணை மாறுபாடு,সহাৱস্থান
கூட்டுறவு சட்டம்,সহাৱস্থান আইন
covariance matrix,সহাৱস্থান মেট্ৰিক্স
இணைவு முறை,সহাৱস্থান পদ্ধতি
இணைவு நுட்பம்,সহাৱস্থান কৌশল
கிராமர் விதி,ক্ৰেমাৰৰ নিয়ম
க்ரேமர்-ராவ் சமத்துவமின்மை,ক্ৰেমাৰ-ৰাওৰ বৈষম্য
அளவுகோல் செயல்பாடு (=புறநிலை செயல்பாடு),মাপকাঠী ফলন (=উদ্দেশ্যমূলক ফলন)
முக்கியமான கோணம்,জটিল কোণ
முக்கியமான புள்ளி,জটিল বিন্দু
செயல்பாட்டின் முக்கிய புள்ளி,কাৰ্য্যৰ জটিল বিন্দু
முக்கிய மதிப்பு,জটিল মূল্য
முக்கியமான வேகம்,জটিল বেগ
குறுக்கு தொடர்பு செயல்பாடு,ক্ৰছ কোৰিলেচন ফাংচন
குறுக்கு தயாரிப்பு,ক্ৰছ প্ৰডাক্ট
குறுக்கு விகிதம்,ক্ৰছ ৰেচিঅ&#39;
குறுக்கு வெட்டு,ক্ৰছ ছেকচনিং
மறைவான,crypt
கன,ঘনক
கனசதுர எண்,ঘনক সংখ্যা
கன வேர்,ঘনক মূল
கன சதுரம்,ঘন
கனசதுர,ঘনকীয়
கன சமன்பாடு,ঘন সমীকৰণ
கன அங்குலம்,ঘন ইঞ্চি
கன மீட்டர்,ঘন মিটাৰ
கன பரவளையம்,ঘন প্যাৰাবোলা
கன வேர்,ঘনমূল
கன கால,ঘন পদ
கனசதுரம்,ঘনকীয়
ஒட்டுமொத்த,ক্ৰমবৰ্ধমান
ஒட்டுமொத்த வளைவு,ক্ৰমবৰ্ধমান বক্ৰ
ஒட்டுமொத்த விநியோக செயல்பாடு,ক্ৰমবৰ্ধমান বিতৰণ ফলন
ஒட்டுமொத்த அதிர்வெண்,ক্ৰমবৰ্ধমান কম্পাঙ্ক
ஒட்டுமொத்த அதிர்வெண் செயல்பாடு,ক্ৰমবৰ্ধমান কম্পাঙ্ক ফলন
ஒட்டுமொத்த அலைவரிசை வரைபடம்,ক্ৰমবৰ্ধমান কম্পাঙ্ক গ্ৰাফ
ஒட்டுமொத்த நிகழ்தகவு செயல்பாடு,ক্ৰমবৰ্ধমান সম্ভাৱনা ফলন
சுருட்டை,curl
ஒற்றுமையின் சுருட்டை,কাৰ্ল অৱ দ্য কংগ্ৰুৱেন্স
திசையன் சுருட்டை,ভেক্টৰৰ কাৰ্ল
சுருள் அடைப்புக்குறி,কোঁচা বন্ধনী
தற்போதைய,সোঁত
தற்போதைய புள்ளி,বৰ্তমান বিন্দু
வளைவு,বক্ৰতা
வளைவு விளைவு,বক্ৰতা প্ৰভাৱ
வளைவு,বক্ৰ
வளைந்த கோடு,বক্ৰ ৰেখা
வளைவு தடமறிதல்,বক্ৰ ট্ৰেচিং
வளைவு அறிகுறி,বক্ৰৰেখাৰ এছিম্পটট
வளைவு ஆயத்தொகுப்புகள்,বক্ৰৰেখা স্থানাংক
வளைவு பின்னடைவு,বক্ৰৰেখাৰ ৰিগ্ৰেছন
சிகரம்,cusp
மிதிவண்டி,চক্ৰ
சுழற்சி மாறுபாடு,চক্ৰীয় তাৰতম্য
சுழற்சி குறுக்கு தயாரிப்பு,চক্ৰীয় ক্ৰছ উৎপাদন
சுழற்சி தேவை,চক্ৰীয় চাহিদা
சுழற்சி வெளிப்பாடு,চক্ৰীয় প্ৰকাশ
சுழற்சி குழு,চক্ৰীয় গোট
சுழற்சி வரிசைமாற்றம்,চক্ৰীয় ক্ৰমবিন্যাস
சைக்ளோயிட்,চাইক্ল&#39;ইড
உருளை,চিলিণ্ডাৰ
உருளை,নলাকাৰ
உருளை மேற்பரப்பு,নলাকাৰ পৃষ্ঠ
சைபர்,চাইফাৰ
டி&#39;அலெம்பெர்ட்டின் கொள்கை,D&#39;alembert ৰ নীতি
ஹார்மோனிக் செயல்பாடு குறைக்கப்பட்டது,ডেম্পড হাৰমনিক ফাংচন
damping மாறிலி,ডেম্পিং ধ্ৰুৱক
தகவல்கள்,তথ্য
தரவு தோற்றம்,তথ্যৰ উৎপত্তি
தரவு செயலாக்க அமைப்பு,তথ্য প্ৰক্ৰিয়াকৰণ ব্যৱস্থা
தரவு செயலி,ডাটা প্ৰচেছৰ
தரவுத்தாள்,ডাটা শ্বীট
தசமகோணம்,decagon
தசாப்தம்,ডেকাগ্ৰাম
தசமானி,ডেকামিটাৰ
சிதைவு நிலையானது,ক্ষয় ধ্ৰুৱক
சிதைவு வளைவு,ক্ষয় বক্ৰ
ஒழுக்கமான செயல்பாடு,ডিচেন্ট ফাংচন
டெசிகிராம்,ডেচিগ্ৰাম
பத்து,ডেচিল
தசம,দশমিক
தசம குறியீடு,দশমিক ক&#39;ড
தசம குறியிடப்பட்ட இலக்கம்,দশমিক ক&#39;ডযুক্ত অংক
தசம விரிவாக்கம்,দশমিক প্ৰসাৰণ
தசம பின்னம்,দশমিক ভগ্নাংশ
தசம குறியீடு,দশমিক সংকেত
தசம எண் அமைப்பு,দশমিক সংখ্যাকৰণ ব্যৱস্থা
தசம புள்ளி,দশমিক বিন্দু
தசம அளவு,দশমিক স্কেল
தசம அமைப்பு,দশমিক ব্যৱস্থা
டெசிமீட்டர்,ডেচিমিটাৰ
புரிந்து கொள்ளுதல்,ডিচিফাৰ কৰা
முடிவு மாதிரி,সিদ্ধান্তৰ আৰ্হি
முடிவு கோட்பாடு,সিদ্ধান্ত তত্ত্ব
முடிவு மாறி,সিদ্ধান্ত চলক
குறிவிலக்கி,ডিকোডাৰ
டிகோடிங்,ডিকোডিং
மக்கக்கூடிய தொகுப்பு,পচনযোগ্য ছেট
குறைகிறது,হ্ৰাস পাইছে
செயல்பாடு குறைகிறது,হ্ৰাস পোৱা কাৰ্য্য
Dedekind இன் வெட்டு,ডেডেকিণ্ডৰ কাট
டெட்கிண்டின் தேற்றம்,ডেডেকাইণ্ডৰ উপপাদ্য
அனுமானிக்க,deduce
கழித்தல் முறை,ডিডক্টিভ পদ্ধতি
குறைபாடுள்ள,ত্ৰুটিপূৰ্ণ
சமன்பாட்டை வரையறுக்கிறது,সমীকৰণ সংজ্ঞায়িত কৰা
திட்டவட்டமான ஒருங்கிணைந்த,নিৰ্দিষ্ট অখণ্ড
திட்டவட்டமான அணி,নিৰ্দিষ্ট মেট্ৰিক্স
வரையறை,সংজ্ঞা
சிதைவு வளைவு,বিকৃতি বক্ৰ
சிதைந்த மேற்பரப்பு,বিকৃত পৃষ্ঠ
சீரழிவு,অৱক্ষয়
போக்குவரத்து சிக்கல்களில் சீரழிவு,ট্ৰেন্সপ&#39;ৰেচন সমস্যাত অৱক্ষয়
பட்டம்,ডিগ্ৰী
வேறுபட்ட சமன்பாட்டின் அளவு,অৱভেদ্য সমীকৰণৰ ডিগ্ৰী
சுதந்திரம் பட்டம்,স্বাধীনতাৰ মাত্ৰা
பல்லுறுப்புக்கோவை பட்டம்,বহুপদৰ ডিগ্ৰী
நீக்கப்பட்ட அக்கம்,মচি পেলোৱা চুবুৰী
டெல்டா செயல்பாடு,ডেল্টা ফাংচন
தேவை மற்றும் பயன்பாட்டு வளைவு,চাহিদা আৰু উপযোগিতা বক্ৰ
கோரிக்கை சமன்பாடு,চাহিদা সমীকৰণ
கோரிக்கை செயல்பாடு,চাহিদা কাৰ্য্য
மக்கள்தொகை ஆய்வு,জনগাঁথনিগত অধ্যয়ন
மக்கள்தொகையியல்,ডেম&#39;গ্ৰাফী
டி மோவ்ரேயின் தேற்றம்,ডি মইভ্ৰেৰ উপপাদ্য
நிரூபிக்க,প্ৰদৰ্শন
ஆர்ப்பாட்டம்,প্ৰদৰ্শন
ஆர்ப்பாட்ட வடிவியல்,প্ৰদৰ্শনমূলক জ্যামিতি
வகுக்கும்,হৰ
அடர்த்தியான தொகுப்பு,ঘন গোট
அடர்த்தி,ঘনত্ব
கணக்கிட முடியாத தொகுப்பு,denumerable set
புறப்படும் மாறிகள்,প্ৰস্থানকাৰী চলকসমূহ
சார்ந்த நிகழ்வு,নিৰ্ভৰশীল ইভেন্ট
சார்பு சீரற்ற மாறி,নিৰ্ভৰশীল যাদৃচ্ছিক চলক
சார்பு மாறி,নিৰ্ভৰশীল চলক
சார்பு மாறுபாடு,নিৰ্ভৰশীল ভিন্নতা
மனச்சோர்வு கோணம்,ডিপ্ৰেছন এংগেল
வழித்தோன்றல்,ব্যুৎপত্তি
வழித்தோன்றல்,ডেৰাইভেটিভ
பெறப்பட்ட தொடர்,ব্যুৎপন্ন শৃংখলা
பெறப்பட்ட தொகுப்பு,ব্যুৎপত্তি কৰা গোট
இறங்குதல்,অৱতৰণ কৰা
இறங்கு வரிசை,অৱনমিত ক্ৰম
இறங்கு தொடர்,অৱনমিত শৃংখলা
விளக்க வடிவியல்,বৰ্ণনাত্মক জ্যামিতি
விளக்க மாதிரி,বৰ্ণনাত্মক আৰ্হি
விளக்கமான புள்ளிவிபரங்கள்,বৰ্ণনাত্মক পৰিসংখ্যা
வடிவமைப்பு,ডিজাইন
சோதனை வடிவமைப்பு,পৰীক্ষাৰ ডিজাইন
மேசை கால்குலேட்டர்,ডেস্ক কেলকুলেটৰ
கண்டறிதல்,ধৰা পেলোৱা
தீர்மானிக்கும்,নিৰ্ণায়ক
தீர்மானிக்கும் தரவரிசை,নিৰ্ণায়ক ৰেংক
தீர்மானிக்க,নিৰ্দ্ধাৰণ কৰা
தீர்மானிக்கும் மாதிரி,নিৰ্ধাৰিত আৰ্হি
தீர்மானிக்கும் பிரச்சனை,নিৰ্ধাৰিত সমস্যা
விலகல்,বিচ্যুতি
விலகல் குணகம்,বিচ্যুতি সহগ
டயடிக் அமைப்பு,ডায়েডিক ব্যৱস্থা
மூலைவிட்டமான,তিৰ্যক
ஒரு அணி மூலைவிட்டமாக்கல்,এটা মেট্ৰিক্সৰ তিৰ্যকীকৰণ
மூலைவிட்ட அணி,তিৰ্যক মেট্ৰিক্স
மூலைவிட்ட ஒற்றுமை,তিৰ্যক সাদৃশ্য
வரைபடம்,ডায়েগ্ৰাম
வரைபட முறை,ডায়েগ্ৰামমেটিক পদ্ধতি
வரைபட விளக்கக்காட்சி,ডায়াগ্ৰামমেটিক উপস্থাপন
விட்டம்,ব্যাস
ஒரு தொகுப்பின் விட்டம்,এটা গোটৰ ব্যাস
முற்றிலும் எதிர்,ডায়েমেট্ৰিকভাৱে বিপৰীত
பகடை வீசுதல்,পাশা নিক্ষেপ
இருவகை வகைப்பாடு,দ্বৈত শ্ৰেণীবিভাজন
இருவகை,দ্বৈতবিভাজন
அகராதி ஒழுங்கு,অভিধানৰ ক্ৰম
வேறுபாடு கணக்கீடு,পাৰ্থক্য কেলকুলাছ
வேறுபாடு சமன்பாடு,পাৰ্থক্য সমীকৰণ
வேறுபாடு சூத்திரம்,পাৰ্থক্য সূত্ৰ
வேறுபாடு முறை,পাৰ্থক্য পদ্ধতি
தொகுப்புகளின் வேறுபாடு,গোটৰ পাৰ্থক্য
வேறுபடுத்தக்கூடியது,ভিন্নতামূলক
வேறுபட்ட வளைவு,ভিন্নতাযোগ্য বক্ৰ
வேறுபட்ட செயல்பாடு,ডিফাৰেন্সিয়েবল ফাংচন
வித்தியாசமான,ডিফাৰেন্সিয়েল
வேறுபட்ட கணக்கீடு,ডিফাৰেন্সিয়েল কেলকুলাছ
வேறுபட்ட குணகம்,ডিফাৰেন্সিয়েল সহগ
வகையீட்டு சமன்பாடு,অৱভেদ্য সমীকৰণ
வேறுபட்ட வடிவம்,ভিন্নতামূলক ৰূপ
வேறுபட்ட சூத்திரம்,ডিফাৰেন্সিয়েল সূত্ৰ
வேறுபட்ட செயல்பாடு,ডিফাৰেন্সিয়েল ফাংচন
வேறுபட்ட வடிவியல்,ডিফাৰেন্সিয়েল জ্যামিতি
உயர் வரிசையின் வேறுபாடு,উচ্চ ক্ৰমৰ ডিফাৰেন্সিয়েল
வேறுபட்ட அளவு,ডিফাৰেন্সিয়েল ভাগফল
வேறுபடுத்தி,পাৰ্থক্য কৰা
வேறுபாடு,পাৰ্থক্য
வேறுபாடு சூத்திரம்,পাৰ্থক্য সূত্ৰ
திசையன் வேறுபாடு,ভেক্টৰৰ পাৰ্থক্য
பரவல்,প্ৰসাৰণ
இலக்கம்,অংক
டிஜிட்டல் கணினி,ডিজিটেল কম্পিউটাৰ
டிஜிட்டல் தரவு,ডিজিটেল ডাটা
பரிமாணம்,মাত্ৰা
பரிமாணம்,মাত্ৰাগততা
பரிமாணமற்ற,মাত্ৰাহীন
ஒரு சமன்பாட்டின் பரிமாணம்,সমীকৰণৰ মাত্ৰা
diophantine சமன்பாடு,ডাইফেন্টাইন সমীকৰণ
சாய்வு கோணம்,ডিপ এংগেল
இருமுனை ஆயத்தொகுப்புகள்,ডাইপোলাৰ স্থানাংক
இருமுனை,ডাইপোল
இருபிரமிட் (பைபிரமிட்),ডাইপিৰামিড (bipyramid)
டைராக் டெல்டா செயல்பாடு,Dirac ডেল্টা ফাংচন
நேரடி பொதுவான தொடுகோடு,প্ৰত্যক্ষ সাধাৰণ স্পৰ্শক
இயக்கிய கோணம்,নিৰ্দেশিত কোণ
இயக்கிய வரி,নিৰ্দেশিত ৰেখা
திசை வழித்தோன்றல்,দিশগত ব্যুৎপত্তি
திசை கொசைன்,দিশ কোচাইন
அதிகபட்ச திசை,maxima ৰ দিশ
திட்ட திசை,প্ৰক্ষেপণৰ দিশ
திசை விகிதம்,দিশ অনুপাত
இயக்குனர் வட்டம்,পৰিচালক বৃত্ত
இயக்குனர் கோளம்,পৰিচালক ক্ষেত্ৰ
நேரடி தயாரிப்பு,প্ৰত্যক্ষ উৎপাদন
நேரடி ஆதாரம்,প্ৰত্যক্ষ প্ৰমাণ
நேரடி விகிதம்,প্ৰত্যক্ষ অনুপাত
டைரக்ட்ரிக்ஸ்,ডাইৰেক্টিক্স
நேரடித் தொகை,প্ৰত্যক্ষ যোগফল
துண்டிக்கப்பட்ட தொகுப்புகள்,disconncted ছেটসমূহ
தொடர்ச்சியின்மை,বিচ্ছিন্নতা
வழித்தோன்றலின் தொடர்ச்சியின்மை,ডেৰাইভেটিভৰ বিচ্ছিন্নতা
முதல் வகையான இடைநிறுத்தம்,প্ৰথম ধৰণৰ বিচ্ছিন্নতা
இரண்டாவது வகையான தொடர்ச்சியின்மை,দ্বিতীয় প্ৰকাৰৰ বিচ্ছিন্নতা
இடைவிடாத விநியோகம்,বিচ্ছিন্ন বিতৰণ
இடைவிடாத செயல்பாடு,বিচ্ছিন্ন কাৰ্য্য
இடைவிடாத மாறுபாடு,বিচ্ছিন্ন ভেৰিয়েট
தனித்தனி,বিচ্ছিন্ন
தனித்துவமான விநியோகம்,বিচ্ছিন্ন বিতৰণ
தனித்துவமான நிகழ்தகவு பரவல்,বিচ্ছিন্ন সম্ভাৱনা বিতৰণ
தனித்த சீரற்ற மாறி,বিচ্ছিন্ন যাদৃচ্ছিক চলক
தனித்த மாதிரி இடம்,বিচ্ছিন্ন নমুনা স্থান
தனித்துவமான தொகுப்பு,বিচ্ছিন্ন গোট
தனி இடம்,বিচ্ছিন্ন স্থান
தனித்த இடவியல்,বিচ্ছিন্ন টপোলজি
தனித்த மாறுபாடு,বিচ্ছিন্ন ভিন্নতা
பாரபட்சமான,বৈষম্যমূলক
பாகுபாடு பகுப்பாய்வு (=பாகுபாடு பகுப்பாய்வு),বৈষম্যমূলক বিশ্লেষণ (=বৈষম্যমূলক বিশ্লেষণ)
பிரித்தல்,disjoint
மாறுபட்ட நிகழ்வுகள்,অসংলগ্ন পৰিঘটনা
பிரிக்கப்பட்ட தொகுப்புகள்,disjoint sets
ஒன்றிணைந்த தொழிற்சங்கம்,disjoint union
பிரித்தல்,বিচ্ছিন্নতা
சிதறல்,বিক্ষিপ্ততা
சிதறல் விளக்கப்படம்,বিক্ষিপ্ততা লেখচিত্ৰ
சிதறல் மாறிலி,বিক্ষিপ্ততা ধ্ৰুৱক
சிதறல் வரைபடம்,বিক্ষিপ্ততা ডায়েগ্ৰাম
சிதறல் அணி (=கோவேரியன்ஸ் மேட்ரிக்ஸ்),বিক্ষিপ্ততা মেট্ৰিক্স (=সচল মেট্ৰিক্স)
இடப்பெயர்ச்சி,স্থানচ্যুতি
காட்சி,প্ৰদৰ্শন
காட்சி அலகு (=கன்சோல்),প্ৰদৰ্শন একক (=কনছল)
ஒற்றுமையற்ற,অসদৃশ
சிதறடிக்கும் சக்திகள்,অপচয়কাৰী শক্তি
தூர செயல்பாடு,দূৰত্বৰ ফলন
தூர மாடுலஸ்,দূৰত্ব মডুলাছ
விநியோகம் இல்லாத முறை,বিতৰণ-মুক্ত পদ্ধতি
விநியோக சட்டம்,বিতৰণ আইন
வேறுபடுகின்றன,বিচ্ছিন্নতা
வேறுபாடு,বিচ্ছিন্নতা
வேறுபாடு தேற்றம்,বিচ্ছিন্নতা উপপাদ্য
மாறுபட்ட,divergent
மாறுபட்ட தொடர்,বিচ্ছিন্ন শৃংখলা
பிரிக்கப்பட்ட வேறுபாடு,বিভক্ত পাৰ্থক্য
வகுக்கும் தன்மை,বিভাজনযোগ্যতা
வகுபடக்கூடியது,ভাগ কৰিব পৰা
பிரிவு,বিভাজন
பிரிவு அல்காரிதம்,বিভাজন এলগৰিদম
பிரிவு வளையம்,ডিভিজন ৰিং
dodecagon,ডোডেকাগন
பன்னிருமுகி,ডোডেকাহেড্ৰন
களம்,ডমেইন
ஒரு செயல்பாட்டின் களம்,এটা ফাংচনৰ ডমেইন
வரையறையின் களம்,সংজ্ঞাৰ ডমেইন
இருப்பு களம்,অস্তিত্বৰ ক্ষেত্ৰ
மேலாதிக்க மூலோபாயம்,প্ৰধান কৌশল
டாப்ளர் விளைவு,ডপলাৰ ইফেক্ট
டாட் தயாரிப்பு,ডট প্ৰডাক্ট
புள்ளியிடப்பட்ட வளைவு,বিন্দুযুক্ত বক্ৰ
இரட்டை வேறுபாடு,ডাবল পাৰ্থক্য
இரட்டை அதிவேக விநியோகம்,ডাবল ঘাতীয় বিতৰণ
இரட்டை சுருள்,ডাবল হেলিক্স
இரட்டை ஒருங்கிணைந்த,ডাবল ইন্টিগ্ৰেল
இரட்டை ஒருங்கிணைப்பு,ডাবল ইন্টিগ্ৰেচন
இரட்டை வரம்பு,ডাবল লিমিট
இரட்டை மாதிரி திட்டம்,ডাবল নমুনা সংগ্ৰহৰ পৰিকল্পনা
இரட்டை வரிசை,ডাবল ক্ৰম
இரட்டை தொடர்,ডাবল ছিৰিজ
இரட்டை பின்னொட்டு குறியீடு,ডাবল প্ৰত্যয় সংকেত
இரட்டை கூட்டுத்தொகை,ডাবল যোগফল
கீழ்நோக்கிய முடுக்கம்,তললৈ ত্বৰণ
கீழ்நோக்கிய இடப்பெயர்ச்சி,তললৈ স্থানান্তৰিত হোৱা
கீழ்நோக்கிய இயக்கம்,তললৈ গতি
கீழ்நோக்கிய வேகம்,তললৈ যোৱা বেগ
இழுத்து,টানি নিয়া
இழுவிசை,টানিব পৰা বল
இரட்டை,দ্বৈত
இரட்டை அடிப்படையில்,দ্বৈত ভিত্তি
இரட்டை உள் தயாரிப்பு,ডুৱেল ইনাৰ প্ৰডাক্ট
இரட்டை நேரியல் நிரலாக்க சிக்கல்,ডুৱেল ৰৈখিক প্ৰগ্ৰেমিং সমস্যা
இரட்டை செயல்பாடு,ডুৱেল অপাৰেচন
இரட்டை பிரச்சனை,দ্বৈত সমস্যা
இரட்டை சிம்ப்ளக்ஸ் அல்காரிதம்,ডুৱেল ছিমপ্লেক্স এলগৰিদম
இரட்டை எளிய நுட்பம்,ডুৱেল ছিমপ্লেক্স কৌশল
இரட்டை இடம்,দ্বৈত স্থান
இரட்டை மாறி,ডুৱেল ভেৰিয়েবল
இரட்டை திசையன் இடம்,দ্বৈত ভেক্টৰ স্থান
போலி குறியீடு,ডামি সূচী
போலி சந்தா,ডামি চাবস্ক্ৰিপ্ট
போலி பின்னொட்டு,ডামি প্ৰত্যয়
போலி மாறி,ডামি চলক
நகல் செயல்முறை,ডুপ্লিকেটৰ প্ৰক্ৰিয়া
மாறும்,গতিশীল
இயக்க அமைப்பு,গতিশীল ব্যৱস্থা
மாறும் தேவை செயல்பாடு,গতিশীল চাহিদা কাৰ্য্য
டைனமிக் மாதிரி,গতিশীল আৰ্হি
மாறும் நிரலாக்க,ডাইনামিক প্ৰগ্ৰেমিং
மாறும் நிரலாக்க அணுகுமுறை,ডাইনামিক প্ৰগ্ৰেমিং পদ্ধতি
டைனமிக் நிரலாக்க நுட்பம்,ডাইনামিক প্ৰগ্ৰেমিং কৌশল
இயக்கவியல்,গতিশীলতা
ஒரு துகள் இயக்கவியல்,এটা কণিকাৰ গতিশীলতা
திடமான உடல்களின் இயக்கவியல்,কঠিন বস্তুৰ গতিশীলতা
பூமி,পৃথিৱী
பூகம்பத்தின் தீவிரம்,ভূমিকম্পৰ তীব্ৰতা
விசித்திரத்தன்மை,কেন্দ্ৰীয়তা
கிரகணம்,গ্ৰহণ
பொருளாதார கணிப்பு,অৰ্থনৈতিক পূৰ্বাভাস
பொருளாதார நிபுணர்,অৰ্থনীতিবিদ
பொருளாதார அளவியல்,অৰ্থনীতি
பொருளாதாரம்,অৰ্থনীতি
விளிம்பு,প্ৰান্ত
ஒரு குவிந்த தொகுப்பின் விளிம்பு,উত্তল সমষ্টিৰ প্ৰান্ত
செயல்திறன் காரணி,দক্ষতা কাৰক
ஈஜென் உறுப்பு,eigen মৌল
ஈஜென் செயல்பாடு,eigen ফাংচন
ஈஜென் மதிப்பு,eigen মান
ஈஜென் மதிப்பு சமன்பாடு,eigen মান সমীকৰণ
ஈஜென் திசையன்,eigen ভেক্টৰ
மீள்,ইলাষ্টিক
மீள் மாறிலி,ইলাষ্টিক ধ্ৰুৱক
மீள் சமநிலை,ইলাষ্টিক ভাৰসাম্য
நெகிழ்ச்சி,ইলাষ্টিকতা
நெகிழ்ச்சி மேற்பரப்பு,ইলাষ্টিক পৃষ্ঠ
மின்னணு கணினி,ইলেক্ট্ৰনিক কম্পিউটাৰ
உறுப்பு,উপাদান
அடிப்படை நிரல் செயல்பாடு,প্ৰাথমিক স্তম্ভ কাৰ্য্য
ஆரம்ப நிகழ்வு,প্ৰাথমিক পৰিঘটনা
அடிப்படை செயல்பாடு,মৌলিক ফলন
அடிப்படை செயல்பாடு,প্ৰাথমিক কাৰ্য্য
அடிப்படை முடிவு,প্ৰাথমিক ফলাফল
அடிப்படை நிகழ்தகவு சட்டம்,মৌলিক সম্ভাৱনা নিয়ম
அடிப்படை வரிசை செயல்பாடு,প্ৰাথমিক শাৰীৰ কাৰ্য্য
ஒழிக்க,নিষ্কাশন
நீக்குதல் செயல்முறை,এনিমেচন পদ্ধতি
நீள்வட்டம்,উপবৃত্তাকাৰ
நீள்வட்டம்,উপবৃত্তাকাৰ
நீள்வட்டம்,উপবৃত্তাকাৰ
நீள்வட்ட மேற்பரப்பு,উপবৃত্তাকাৰ পৃষ্ঠ
நீள்வட்ட உடல்,উপবৃত্তাকাৰ দেহ
உட்பொதித்தல்,এম্বেডিং
உமிழ்வு,নিৰ্গমন
அனுபவ தரவு,অভিজ্ঞতাভিত্তিক তথ্য
அனுபவ சூத்திரம்,অভিজ্ঞতাভিত্তিক সূত্ৰ
அனுபவ நிகழ்தகவு,অভিজ্ঞতাভিত্তিক সম্ভাৱনা
அனுபவ உறவு,অভিজ্ঞতাভিত্তিক সম্পৰ্ক
வெற்று தொகுப்பு,খালী ছেট
மூடப்பட்டது,আবদ্ধ কৰা হৈছে
குறியாக்கம்,এনকোডিং
எண்டோமார்பிசம்,এণ্ডোমৰ্ফিজম
இறுதி புள்ளி,শেষ বিন্দু
வகுப்பு இடைவெளியின் இறுதிப் புள்ளி,শ্ৰেণীৰ ব্যৱধানৰ শেষ বিন্দু
ஆற்றல்,শক্তি
ஆற்றல் வேக கூறு,শক্তি গতিবেগ উপাদান
மாறி நுழைகிறது,চলক প্ৰৱেশ কৰা
எண்ணற்ற தொகுப்பு,গণনাযোগ্য গোট
கணக்கீடு,গণনা
சமமான,সমান
சமத்துவம்,সমতা
சமமாக வாய்ப்பு,সমানে সম্ভাৱনা আছে
சம நிகழ்தகவு தேர்வு முறை (=epsem),সমান সম্ভাৱনা নিৰ্বাচন পদ্ধতি (=epsem)
சமன்,সমান কৰা
சமன்பாடு,সমীকৰণ
முதல் பட்டத்தின் சமன்பாடு,প্ৰথম ডিগ্ৰীৰ সমীকৰণ
இரண்டாம் பட்டத்தின் சமன்பாடு,দ্বিতীয় ডিগ্ৰীৰ সমীকৰণ
