Kannada,Marathi
ಡೆಸ್ಕ್ಟಾಪ್ ಪ್ರಸ್ತುತಿ,डेस्कटॉप सादरीकरण
ಡೆಸ್ಕ್‌ಟಾಪ್ ಪಬ್ಲಿಷಿಂಗ್ (ಡಿಟಿಪಿ),डेस्कटॉप प्रकाशन (DTP)
ಡೆಸ್ಕ್ಟಾಪ್ ವೀಡಿಯೊ,डेस्कटॉप व्हिडिओ
ತಲುಪಬೇಕಾದ ವಿಳಾಸ,गंतव्य पत्ता
ವಿಧ್ವಂಸಕ,विनाशक
ಡಿಟರ್ಮಿನಿಸ್ಟ್ರಿಕ್ ಆಟೊಮ್ಯಾಟ್‌ಗಳು,निर्धारक ऑटोमॅट्स
ಡೆವಲಪರ್,विकसक
ಅಭಿವೃದ್ಧಿ ವ್ಯವಸ್ಥೆ,विकास प्रणाली
ಸಾಧನ,साधन
ಸಾಧನ ನಿಯಂತ್ರಣ ಘಟಕ,डिव्हाइस नियंत्रण युनिट
ಸಾಧನ ನಿಯಂತ್ರಕ,डिव्हाइस नियंत्रक
ಸಾಧನ ನಿರ್ವಹಣೆ,डिव्हाइस व्यवस्थापन
ಸಾಧನ ಮೋಡ್,डिव्हाइस मोड
ರೋಗನಿರ್ಣಯ,निदान
ರೋಗನಿರ್ಣಯ ವ್ಯವಸ್ಥೆ,निदान प्रणाली
ರೋಗನಿರ್ಣಯ,निदान
ರೇಖಾಚಿತ್ರ,आकृती
ಡಯಲ್ ಮಾಡಿ,डायल
ಡಯಲ್ ಲೈನ್,डायल लाइन
ಡಯಲ್ ಟೋನ್,डायल टोन
ಡಯಲ್ ಅಪ್ ಮಾಡಿ,डायल करा
ಸಂವಾದ,संवाद
ಸಂವಾದ ಪೆಟ್ಟಿಗೆ,डायलॉग बॉक्स
ಡಯಲಪ್ ಮೋಡೆಮ್,डायलअप मॉडेम
ವ್ಯಾಸ,आकारमान
ನಿಘಂಟು,शब्दकोश
ವ್ಯತ್ಯಾಸ,भिन्नता
ಡಿಜಿಟಲ್,डिजिटल
ಡಿಜಿಟಲ್ ಚಾನಲ್,डिजिटल चॅनेल
ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್,डिजिटल सर्किट
ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್,डिजिटल संगणक
ಡಿಜಿಟಲ್ ಡೇಟಾ,डिजिटल डेटा
ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ,डिजिटल सुविधा
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,डिजिटल फिल्टर
ಡಿಜಿಟಲ್ ಲೈಬ್ರರಿ,डिजिटल लायब्ररी
ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಶನ್,डिजिटल मॉड्यूलेशन
ಡಿಜಿಟಲ್ ಮಾನಿಟರ್,डिजिटल मॉनिटर
ಡಿಜಿಟಲ್ ಚಿತ್ರ,डिजिटल चित्र
ಡಿಜಿಟಲ್ ಸಹಿ,डिजिटल स्वाक्षरी
ಡಿಜಿಟಲ್ ಸ್ವಿಚ್,डिजिटल स्विच
ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ (D/A) ಪರಿವರ್ತಕ,डिजिटल ते अॅनालॉग (D/A) कनवर्टर
ಡಿಜಿಟಲೀಕರಣ,डिजिटायझेशन
ಡಿಜಿಟೈಜ್ ಮಾಡಿ,डिजीटल करा
ಡಿಜಿಟೈಸರ್,डिजिटायझर
ಡಯೋಡ್,डायोड
ನೇರ,थेट
ನೇರ ವಿಳಾಸ,थेट पत्ता
ನೇರ ಪರಿವರ್ತನೆ,थेट रूपांतरण
ನೇರ ಜೋಡಣೆ,थेट जोडणी
ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA),डायरेक्ट मेमरी ऍक्सेस (DMA)
ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA),डायरेक्ट मेमरी ऍक्सेस (DMA)
ನೇರ ವಿಧಾನ,थेट पद्धत
ನಿರ್ದೇಶನ,निर्देश
ಡೈರೆಕ್ಟರಿ,निर्देशिका
ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್,निर्देशिका सर्व्हर
ಡೈರೆಕ್ಟರಿ ಸೇವೆ,निर्देशिका सेवा
ನಿಷ್ಕ್ರಿಯಗೊಳಿಸು,अक्षम करा
ಸಂಕೇತವನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವುದು,सिग्नल अक्षम करणे
ಸಂಪರ್ಕ ಕಡಿತಗೊಳಿಸಿ,डिस्कनेक्ट करा
ಪ್ರತ್ಯೇಕವಾದ,स्वतंत्र
ಡಿಸ್ಕ್,डिस्क
ಡಿಸ್ಕ್ ವಿಳಾಸ,डिस्क पत्ता
ಡಿಸ್ಕ್ ಅರೇ,डिस्क अॅरे
ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ,डिस्क क्षमता
ಡಿಸ್ಕ್ ಡ್ರೈವ್,डिस्क ड्राइव्ह
ಡಿಸ್ಕ್ ಫೈಲ್,डिस्क फाइल
ಡಿಸ್ಕ್ ಮೆಮೊರಿ,डिस्क मेमरी
ಡಿಸ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್ (DOS),डिस्क ऑपरेटिंग सिस्टम (DOS)
ಡಿಸ್ಕ್ ಪ್ಯಾಕ್,डिस्क पॅक
ಡಿಸ್ಕ್ ಸರ್ವರ್,डिस्क सर्व्हर
ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ,डिस्क स्टोरेज
ಡಿಸ್ಕೆಟ್,डिस्केट
ಪ್ರದರ್ಶನ ಫೈಲ್,फाइल प्रदर्शित करा
ಚಿತ್ರವನ್ನು ಪ್ರದರ್ಶಿಸಿ,प्रतिमा प्रदर्शित करा
ವಿಲೇವಾರಿ,विल्हेवाट
ದೂರ,अंतर
ದೂರ ಕಾರ್ಯ,अंतर कार्य
ಅಸ್ಪಷ್ಟತೆ,विकृती
ವಿತರಣೆ,वितरित केले
ವಿತರಿಸಿದ ಡೇಟಾ,वितरित डेटा
ವಿತರಿಸಿದ ಸರ್ವರ್,वितरित सर्व्हर
ವಿತರಿಸಿದ ವ್ಯವಸ್ಥೆ,वितरित प्रणाली
ವಿತರಕ,वितरणात्मक
ದಾಖಲೆ,दस्तऐवज
ಡಾಕ್ಯುಮೆಂಟ್ ಹಿಂಪಡೆಯಲಾಗಿದೆ,दस्तऐवज पुनर्प्राप्त
ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ,दस्तऐवज विंडो
ದಸ್ತಾವೇಜನ್ನು,दस्तऐवजीकरण
ಡೊಮೇನ್,डोमेन
ಕಾರ್ಯಕ್ಷೇತ್ರದ ಹೆಸರು,डोमेनचे नाव
ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್,डॉट मॅट्रिक्स प्रिंटर
ಕೆಳಗೆ,खाली
ಕೆಳಗೆ ಲಿಂಕ್,डाउन लिंक
ಡೌನ್ ಲೋಡ್ ಆಗುತ್ತಿದೆ,डाउन लोडिंग
ಕಡಿಮೆ ಸಮಯ,खाली वेळ
ಎಳೆಯುವುದು,ड्रॅग करणे
DRAM (ಡೈನಾಮಿಕ್ RAM),DRAM (डायनॅमिक रॅम)
ಡ್ರಿಫ್ಟ್,वाहून जाणे
ಚಾಲಕ,चालक
ಬಿಡಿ,थेंब
ಡ್ರಾಪ್ ಡೌನ್ ಪಟ್ಟಿ ಬಾಕ್ಸ್,ड्रॉप डाउन सूची बॉक्स
ಡ್ರಮ್ ಡ್ರೈವ್,ड्रम ड्राइव्ह
ಡ್ರಮ್ ಪ್ರಿಂಟರ್,ड्रम प्रिंटर
ಡ್ರಮ್ ಘಟಕ,ड्रम युनिट
ದ್ವಂದ್ವ,दुहेरी
ಉಭಯ ಸಾಂದ್ರತೆ,दुहेरी घनता
ನಕಲಿ ವಿಳಾಸ,डमी पत्ता
ಡಂಪ್,डंप
ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಸರ್ಕ್ಯೂಟ್,डुप्लेक्स सर्किट
ಡ್ಯುಪ್ಲೆಕ್ಸಿಂಗ್,डुप्लेक्सिंग
ನಕಲು,नक्कल
DVD R/W,DVD R/W
ಡಿವಿಡಿ ರಾಮ್,डीव्हीडी रॉम
ಡೈನಾಮಿಕ್ ಸೂಚನೆ,डायनॅमिक सूचना
ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ,डायनॅमिक मेमरी
ಡೈನಾಮಿಕ್ಸ್,गतिशीलता
EBCDIC,EBCDIC
ಇ-ವ್ಯವಹಾರ,ई-व्यवसाय
ಪ್ರತಿಧ್ವನಿ,प्रतिध्वनी
ಇ-ಕಾಮರ್ಸ್,ई-कॉमर्स
ತಿದ್ದು,सुधारणे
ಸಂಪಾದಕ,संपादक
ಶೈಕ್ಷಣಿಕ ತಂತ್ರಜ್ಞಾನ,शैक्षणिक तंत्रज्ञान
ಇಇಪಿ ರೋಮ್,ईईपी रोम
ಪರಿಣಾಮಕಾರಿ ವಿಳಾಸ (ತೇಲುವ ವಿಳಾಸ),प्रभावी पत्ता (फ्लोटिंग पत्ता)
ಪರಿಣಾಮಕಾರಿ ಕಾರ್ಯನಿರ್ವಹಣಾ ವಿಳಾಸ,प्रभावी ऑपरेंड पत्ता
ಪರಿಣಾಮಕಾರಿ ವಿಧಾನ,प्रभावी प्रक्रिया
ಪರಿಣಾಮಕಾರಿ UID (ಬಳಕೆದಾರ ಗುರುತಿಸುವಿಕೆ),प्रभावी UID (वापरकर्ता ओळख)
ಪರಿಣಾಮಕಾರಿ ಪ್ರಸರಣ ಕಾರ್ಯ,प्रभावी ट्रान्समिशन ऑपरेंड
ಎಂಟು-ಬಿಟ್ ಬೈಟ್,आठ-बिट बाइट
ಇ ಕಲಿಕೆ,ई-लर्निंग
ಚುನಾವಣಾ ಅಲ್ಜಿರ್ತಮ್,निवडणूक-अल्गिर्म
ಎಲೆಕ್ಟ್ರಿಕ್ ಮೇಲಿಂಗ್ (ಇ-ಮೇಲ್),इलेक्ट्रिक मेलिंग (ई-मेल)
ವಿದ್ಯುತ್ ಮುದ್ರಕ,इलेक्ट्रिक प्रिंटर
ವಿದ್ಯುತ್ ಲೆಕ್ಕಪತ್ರ ಯಂತ್ರ,इलेक्ट्रिकल अकाउंटिंग मशीन
ಎಲೆಕ್ಟ್ರಾನಿಕ್,इलेक्ट्रॉनिक
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕ್ಲಿಯರೆನ್ಸ್ ಸಿಸ್ಟಮ್ (ECS),इलेक्ट्रॉनिक क्लिअरन्स सिस्टम (ECS)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಇಂಟರ್ಚೇಂಜ್ (EDI),इलेक्ट्रॉनिक डेटा इंटरचेंज (EDI)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ,इलेक्ट्रॉनिक डेटा प्रोसेसिंग
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಫೈಲಿಂಗ್,इलेक्ट्रॉनिक फाइलिंग
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಹಣ ವರ್ಗಾವಣೆ ವ್ಯವಸ್ಥೆ (EFTS),इलेक्ट्रॉनिक निधी हस्तांतरण प्रणाली (EFTS)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ನಿಯತಕಾಲಿಕಗಳು,इलेक्ट्रॉनिक जर्नल्स
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಕಾಶನ,इलेक्ट्रॉनिक प्रकाशन
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚ್,इलेक्ट्रॉनिक स्विच
ಅಂಶ,घटक
ಇಮೇಲ್,ई-मेल
ಇಮೇಲ್ ವಿಳಾಸ,ई-मेल पत्ता
ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್,एम्बेडेड प्रणाली
ಎಂಬೆಡಿಂಗ್,एम्बेडिंग
ಹೊರಸೂಸುವ ಜೋಡಿ ತರ್ಕ (ECL),एमिटर कपल लॉजिक (ECL)
ಖಾಲಿ ಸ್ಟಾಕ್,रिक्त स्टॅक
ಖಾಲಿ ಸ್ಟ್ರಿಂಗ್,रिक्त स्ट्रिंग
ಅನುಕರಣೆ,अनुकरण
ಆವರಿಸುವಿಕೆ,encapsulation
ಎನ್ಸೈಫರ್,कूटलेखन
ಎನ್ಕೋಡ್,एन्कोड
ಎನ್ಕೋಡರ್,एन्कोडर
ಎನ್‌ಕ್ರಿಪ್ಟ್ ಮಾಡಿದ ಡೇಟಾ,एन्क्रिप्ट केलेला डेटा
ಎನ್ಕ್ರಿಪ್ಟಿಂಗ್ ಫೈಲ್ ಸಿಸ್ಟಮ್,एन्क्रिप्टिंग फाइल सिस्टम
ಗೂಢಲಿಪೀಕರಣ,एनक्रिप्शन
ಬ್ಲಾಕ್ನ ಅಂತ್ಯ,ब्लॉकचा शेवट
ಕಡತದ ಅಂತ್ಯ (EOF),फाइलचा शेवट (EOF)
ಬಳಕೆದಾರ,अंतिम वापरकर्ता
ನಮೂದಿಸಿ,प्रविष्ट करा
ನಮೂದಿಸಿ-ಕೀಲಿ,एंटर-की
ಎಂಟರ್ಪ್ರೈಸ್ ಸರ್ವರ್,एंटरप्राइझ सर्व्हर
ಉದ್ಯಮ ವ್ಯವಸ್ಥೆ,एंटरप्राइझ प्रणाली
ಘಟಕ,अस्तित्व
ಅಸ್ತಿತ್ವ-ಸಂಬಂಧ,अस्तित्व-संबंध
ಪ್ರವೇಶ ಸಮಯ,प्रवेश वेळ
ಪ್ರವೇಶ ವೇರಿಯಬಲ್,एंट्री व्हेरिएबल
ಎಣಿಸಬಹುದಾದ,असंख्य
ಪರಿಸರ,वातावरण
ಯುಗ,युग
EPROM,EPROM
ಎಪ್ಸಿಲಾನ್ ಮುಚ್ಚುವಿಕೆ,एप्सिलॉन बंद करणे
ಈಕ್ವಲೈಜರ್,तुल्यकारक
ಉಪಕರಣ,उपकरणे
ಸಮಾನತೆಯ ವರ್ಗ,समतुल्य वर्ग
ಸಮಾನತೆಯ ಸಂಬಂಧ,समतुल्य संबंध
ಅಳಿಸಿಹಾಕು,पुसून टाका
ಕೋಡ್ ಸರಿಪಡಿಸುವಲ್ಲಿ ದೋಷ,कोड दुरुस्त करताना त्रुटी
ದೋಷ ತಿದ್ದುಪಡಿ,त्रुटी सुधारणे
ದೋಷ ಪತ್ತೆ,त्रुटी शोधणे
ದೋಷ ನಿರ್ವಹಣೆ,त्रुटी हाताळणी
ತಪ್ಪು ಸಂದೇಶ,त्रुटी संदेश
ದೋಷ ದರ,त्रुटी दर
ದೋಷ ಚೇತರಿಕೆ,त्रुटी पुनर्प्राप्ती
ದೋಷ ದಿನಚರಿ,त्रुटी नित्यक्रम
ಪಾರು ಪಾತ್ರ,सुटलेले पात्र
ಈಥರ್ನೆಟ್,इथरनेट
ಘಟನೆ,कार्यक्रम
ಈವೆಂಟ್ ಸರಣಿ,कार्यक्रम साखळी
ಈವೆಂಟ್ ನಿಯಂತ್ರಣ,घटना नियंत्रण
ಈವೆಂಟ್ ಕೌಂಟರ್,कार्यक्रम काउंटर
ವಿನಾಯಿತಿ ನಿರ್ವಹಣೆ,अपवाद हाताळणी
ಬದಲಾಯಿಸಬಹುದಾದ ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ,एक्सचेंज करण्यायोग्य डिस्क स्टोरेज
ಹೊರಗಿಡುವಿಕೆ,बहिष्कार
ವಿಶೇಷ ಅಥವಾ (XOR),अनन्य किंवा (XOR)
ಕಾರ್ಯಗತಗೊಳಿಸಬಹುದಾದ ಪ್ರೋಗ್ರಾಂ,एक्झिक्युटेबल प्रोग्राम
ಕಾರ್ಯಕಾರಿ ಹೇಳಿಕೆ,कार्यकारी विधान
ಸಮಗ್ರ ಹುಡುಕಾಟ,संपूर्ण शोध
ಅಸ್ತಿತ್ವದಲ್ಲಿದೆ,अस्तित्वात आहे
ನಿರ್ಗಮಿಸಿ,बाहेर पडा
ತಜ್ಞ ವ್ಯವಸ್ಥೆ,तज्ञ प्रणाली
ಅಭಿವ್ಯಕ್ತಿ,अभिव्यक्ती
ವಿಸ್ತೃತ ಗ್ರಾಫಿಕ್ ಅರೇ (XGA),विस्तारित ग्राफिक अॅरे (XGA)
ವಿಸ್ತೃತ ಉದ್ಯಮ ಗುಣಮಟ್ಟ (EIS),विस्तारित उद्योग मानक (EIS)
ವಿಸ್ತೃತ ಯಂತ್ರ,विस्तारित मशीन
ವಿಸ್ತೃತ ಸ್ಮರಣೆ,विस्तारित मेमरी
ವಿಸ್ತೃತ ನಿಖರತೆ,विस्तारित अचूकता
ವಿಸ್ತೃತ ವಿಂಗಡಣೆ,विस्तारित वर्गीकरण
ಬಾಹ್ಯ ಕರೆ,बाह्य कॉल
ಬಾಹ್ಯ ದೋಷ,बाह्य त्रुटी
ಬಾಹ್ಯ ಕಾರ್ಯ,बाह्य कार्य
ಬಾಹ್ಯ ಅಡಚಣೆ,बाह्य व्यत्यय
ಬಾಹ್ಯ ಸ್ಮರಣೆ,बाह्य मेमरी
ಬಾಹ್ಯ ಸ್ಮರಣೆ,बाह्य मेमरी
ಬಾಹ್ಯ ಮೋಡೆಮ್,बाह्य मोडेम
ಬಾಹ್ಯ ಉಲ್ಲೇಖ,बाह्य संदर्भ
ಬಾಹ್ಯ ಹುಡುಕಾಟ,बाह्य शोध
ಬಾಹ್ಯ ಶೇಖರಣಾ ಸಾಧನ,बाह्य स्टोरेज डिव्हाइस
ಹೊರತೆಗೆಯುವಿಕೆ,काढणे
ಹೊರತೆಗೆಯುವಿಕೆ,एक्सट्रापोलेशन
ಮುಖ ಅಕ್ಷರ ಮುದ್ರಕ,चेहरा-वर्ण प्रिंटर
ವಿಫಲ-ಸುರಕ್ಷಿತ ಕಾರ್ಯಾಚರಣೆ,अयशस्वी-सुरक्षित ऑपरेशन
ವಿಫಲತೆಯ ದರ,अपयशाचा दर
ವೈಫಲ್ಯ ಚೇತರಿಕೆ,अपयश पुनर्प्राप्ती
ತಪ್ಪು ಕೋಡ್,खोटा कोड
ತಪ್ಪು ದೋಷ,खोटी चूक
ಫ್ಯಾನ್-ಇನ್,फॅन-इन
ಫ್ಯಾನ್ ಔಟ್,बाहेर
ಫ್ಯಾಸಿಮೈಲ್ I/O ಸಾಧನ,फॅसिमाईल I/O डिव्हाइस
ವೇಗದ ಫೋರಿಯರ್ ರೂಪಾಂತರ (FFT),फास्ट फोरियर ट्रान्सफॉर्म (FFT)
ಗಂಭೀರವಾದ ತಪ್ಪು,गंभीर त्रुटी
ದೋಷ ಪತ್ತೆ,दोष शोधणे
ದೋಷ ರೋಗನಿರ್ಣಯ,दोष निदान
ದೋಷಸಹಿಷ್ಣುತೆ,चुकीची सहनशीलता
ಫ್ಯಾಕ್ಸ್,फॅक्स
ಫ್ಯಾಕ್ಸ್ ಸಂದೇಶ,फॅक्स संदेश
FDC,FDC
ವೈಶಿಷ್ಟ್ಯ ಪತ್ತೆ,वैशिष्ट्य शोध
ಆಹಾರ ಚಕ್ರ,फीड सायकल
ಪ್ರತಿಕ್ರಿಯೆ,अभिप्राय
ಫೀಡರ್,फीडर
ತರಲು,आणणे
ಫಿಬೊನಾಕಿ ಹುಡುಕಾಟ,फिबोनाची शोध
ಫಿಬೊನಾಕಿ ಅನುಕ್ರಮ,फिबोनाची क्रम
ಫಿಬೊನಾಕಿ ಸರಣಿ,फिबोनाची मालिका
ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್,फायबर ऑप्टिक्स
ಫಿಡೋ ನಿವ್ವಳ,फिडो नेट
ಕ್ಷೇತ್ರ,फील्ड
ಐದನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್‌ಗಳು,पाचव्या पिढीचे संगणक
ಕಡತ,फाइल
ಫೈಲ್ ಪ್ರವೇಶ ವಿಧಾನ,फाइल प्रवेश पद्धत
ಫೈಲ್ ಹಂಚಿಕೆ ಕೋಷ್ಟಕ,फाइल वाटप सारणी
ಫೈಲ್ ಕಂಪ್ರೆಷನ್,फाइल कॉम्प्रेशन
ಫೈಲ್ ನಕಲು,फाइल कॉपी करणे
ಫೈಲ್ ಲೇಔಟ್,फाइल लेआउट
ಫೈಲ್ ವಿಲೀನ,फाइल विलीनीकरण
ಫೈಲ್ ಚೇತರಿಕೆ,फाइल पुनर्प्राप्ती
ಫೈಲ್ ಸಂಗ್ರಹಣೆ,फाइल स्टोरेज
ಫೈಲ್ ರಚನೆ,फाइल संरचना
ಕಡತ ವ್ಯವಸ್ಥೆ,फाइल सिस्टम
ಫೈಲ್ ವರ್ಗಾವಣೆ,फाइल हस्तांतरण
ಫೈಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (FTP),फाइल ट्रान्सफर प्रोटोकॉल (FTP)
ಫಿಲ್ಟರ್,फिल्टर
ಅಂತಿಮ ಸ್ಥಿತಿ,अंतिम स्थिती
ಕಂಡುಹಿಡಿಯಿರಿ,शोधणे
ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ,मर्यादित राज्य मशीन
ಬೆಂಕಿ ಗೋಡೆ,आग भिंत
ಫರ್ಮ್ವೇರ್,फर्मवेअर
ಮೊದಲು ಬಂದವರಿಗೆ ಮೊದಲ ಸೇವೆ,प्रथम येणाऱ्यास प्रथम सेवा
ಮೊದಲ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್,पहिल्या पिढीचा संगणक
ಫಸ್ಟ್ ಇನ್ ಫಸ್ಟ್ ಔಟ್ (FIFO),फर्स्ट इन फर्स्ट आउट (FIFO)
ಮೊದಲ ಆದೇಶದ ತರ್ಕ,प्रथम ऑर्डर तर्क
ಮೊದಲ ಆದೇಶದ ಸಿದ್ಧಾಂತ,प्रथम ऑर्डर सिद्धांत
ಸ್ಥಿರ ವಿಭಾಗ,निश्चित विभाजन
ಧ್ವಜ,झेंडा
ಹೊಂದಿಕೊಳ್ಳುವ ಡಿಸ್ಕ್,लवचिक डिस्क
ಫ್ಲಾಪಿ ಡಿಸ್ಕ್,फ्लॉपी डिस्क
ಫ್ಲಾಪಿ ಡಿಸ್ಕ್ ಡ್ರೈವ್ (ಎಫ್ಡಿಡಿ),फ्लॉपी डिस्क ड्राइव्ह (Fdd)
ಹರಿವಿನ ಚಾರ್ಟ್,प्रवाह चार्ट
ನಿಯಂತ್ರಣದ ಹರಿವು,नियंत्रण प्रवाह
ಫ್ಲಶ್,फ्लश
ಫೋಲ್ಡರ್,फोल्डर
ಫಾಂಟ್,फॉन्ट
ಫಾಂಟ್ ಕುಟುಂಬ,फॉन्ट कुटुंब
ವಿದೇಶಿ ಕೀ,परदेशी की
ರೂಪ,फॉर्म
ಔಪಚಾರಿಕ ಭಾಷೆ,औपचारिक भाषा
ಔಪಚಾರಿಕ ವ್ಯವಸ್ಥೆ,औपचारिक प्रणाली
ಸ್ವರೂಪ,स्वरूप
ಫಾರ್ಮ್ಯಾಟಿಂಗ್,स्वरूपन
ಫೋರ್ಟ್ರಾನ್,फोरट्रान
ಫೋರ್ಟ್ರಾನ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,फोरट्रान प्रोग्रामिंग
ಫಾರ್ವರ್ಡ್ ಸ್ಲ್ಯಾಷ್,पुढे झुकणारी तिरकी रेष
ನಾಲ್ಕನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್,चौथ्या पिढीचा संगणक
ತುಣುಕು,तुकडा
ಚೌಕಟ್ಟು,फ्रेम
ಉಚಿತ ನಿವ್ವಳ,मोफत नेट
ಉಚಿತ ಸಾಫ್ಟ್‌ವೇರ್ ಅಡಿಪಾಯ,मोफत सॉफ्टवेअर फाउंडेशन
ಉಚಿತ ಸಂಗ್ರಹಣೆ,विनामूल्य संचयन
ಫ್ರೀವೇರ್,फ्रीवेअर
ಮುಂಭಾಗದ ತುದಿ,समोरचे टोक
ಮುಂಭಾಗದ ಫಲಕ,समोरची बाजू
ಕಾರ್ಯ,कार्य
ಕಾರ್ಯ ಕೀ,फंक्शन की
ಕಾರ್ಯ ಉಲ್ಲೇಖ,कार्य संदर्भ
ಕ್ರಿಯಾತ್ಮಕ ಅವಲಂಬನೆ,कार्यात्मक अवलंबित्व
ಕ್ರಿಯಾತ್ಮಕ ಪರೀಕ್ಷೆ,कार्यात्मक चाचणी
ಅಸ್ಪಷ್ಟ ತರ್ಕ,अस्पष्ट तर्क
ಅಸ್ಪಷ್ಟ ಸೆಟ್,अस्पष्ट संच
ಲಾಭ,मिळवणे
ಆಟದ ಮರ,खेळाचे झाड
ಅಂತರದ ಪಾತ್ರ,अंतर वर्ण
ಕಸ,कचरा
ಕಸ ಸಂಗ್ರಹಣೆ,कचरा गोळा करणे
ಕಸ ಸಂಗ್ರಹಣೆ,कचरा गोळा करणे
ಕಸದಲ್ಲಿ ಕಸ (GIGO),कचरा बाहेर कचरा (GIGO)
ಗೇಟ್,गेट
ಗೇಟ್ವೇ,प्रवेशद्वार
ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ,सामान्य कार्यक्रम
ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ,सामान्य कार्यक्रम
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್,सामान्य उद्देश संगणक
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್,सामान्य उद्देश संगणक
ಸಾಮಾನ್ಯ ನೋಂದಣಿ,सामान्य नोंदणी
ಸಾಮಾನ್ಯೀಕರಣ,सामान्यीकरण
ಸಾಮಾನ್ಯೀಕರಣ,सामान्यीकरण
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಭಾಷೆ,सामान्य हेतूची भाषा
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆ,सामान्य उद्देश ऑपरेटिंग सिस्टम
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ನೋಂದಣಿ,सामान्य-उद्देश रजिस्टर
ಸೃಷ್ಟಿಸಿದ ದೋಷ,व्युत्पन्न त्रुटी
ಕಾರ್ಯವನ್ನು ಉತ್ಪಾದಿಸುತ್ತದೆ,निर्मिती कार्य
ಸಾಮಾನ್ಯ ವರ್ಗ,सामान्य वर्ग
ಸಾಮಾನ್ಯ ಕಾರ್ಯ,सामान्य कार्य
ಸಾಮಾನ್ಯ ಹೆಸರು,सामान्य नाव
ಗಿಗೋ,gigo
ಜಾಗತಿಕ,जागतिक
ಜಾಗತಿಕ ಕೋಡ್,जागतिक कोड
ಜಾಗತಿಕ ಲಾಕ್,जागतिक लॉक
ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್,जागतिक नेटवर्क
ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್,जागतिक नेटवर्क
ಜಾಗತಿಕ ಬಳಕೆದಾರ,जागतिक वापरकर्ता
ಜಾಗತಿಕ ವೇರಿಯಬಲ್,जागतिक चल
ಜಾಗತೀಕರಣ,जागतिकीकरण
ಗೋಫರ್,गोफर
ಗೋಫರ್ ಕ್ಲೈಂಟ್,गोफर क्लायंट
ಗೋಫರ್ ಸರ್ವರ್,गोफर सर्व्हर
ಗೋಫರ್ ಸೈಟ್,गोफर साइट
ಗೋಫರ್ ಸ್ಪೇಸ್,गोफर जागा
ಆಕರ್ಷಕವಾದ ಅವನತಿ,मोहक अध:पतन
