Kannada,Bengali
ಅವಲಂಬಿತ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,নির্ভরশীল র্যান্ডম পরিবর্তনশীল
ಅವಲಂಬಿತ ವೇರಿಯಬಲ್,নির্ভরশীল পরিবর্তনশীল
ಅವಲಂಬಿತ ವ್ಯತ್ಯಾಸ,নির্ভরশীল বৈচিত্র
ಖಿನ್ನತೆಯ ಕೋನ,বিষণ্নতা কোণ
ವ್ಯುತ್ಪತ್ತಿ,ডেরিভেশন
ಉತ್ಪನ್ನ,অমৌলিক
ಪಡೆದ ಸರಣಿ,প্রাপ্ত সিরিজ
ಪಡೆದ ಸೆಟ್,প্রাপ্ত সেট
ಅವರೋಹಣ,অবরোহী
ಅವರೋಹಣ ಕ್ರಮ,অবরোহী ক্রম
ಅವರೋಹಣ ಸರಣಿ,অবরোহী সিরিজ
ವಿವರಣಾತ್ಮಕ ಜ್ಯಾಮಿತಿ,বর্ণনামূলক জ্যামিতি
ವಿವರಣಾತ್ಮಕ ಮಾದರಿ,বর্ণনামূলক মডেল
ವಿವರಣಾತ್ಮಕ ಅಂಕಿಅಂಶಗಳು,বর্ণনামূলক পরিসংখ্যান
ವಿನ್ಯಾಸ,নকশা
ಪ್ರಯೋಗದ ವಿನ್ಯಾಸ,পরীক্ষার নকশা
ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟರ್,ডেস্ক ক্যালকুলেটর
ಪತ್ತೆ,সনাক্তকরণ
ನಿರ್ಣಾಯಕ,নির্ধারক
ನಿರ್ಣಾಯಕ ಶ್ರೇಣಿ,নির্ধারক পদমর্যাদা
ನಿರ್ಧರಿಸಿ,নির্ধারণ
ನಿರ್ಣಾಯಕ ಮಾದರಿ,নির্ধারক মডেল
ನಿರ್ಣಾಯಕ ಸಮಸ್ಯೆ,নির্ধারক সমস্যা
ವಿಚಲನ,বিচ্যুতি
ವಿಚಲನ ಗುಣಾಂಕ,বিচ্যুতি সহগ
ಡಯಾಡಿಕ್ ವ್ಯವಸ್ಥೆ,ডায়াডিক সিস্টেম
ಕರ್ಣೀಯ,তির্যক
ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಕರ್ಣೀಕರಣ,একটি ম্যাট্রিক্সের তির্যককরণ
ಕರ್ಣೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,তির্যক ম্যাট্রিক্স
ಕರ್ಣೀಯ ಹೋಲಿಕೆ,তির্যক সাদৃশ্য
ರೇಖಾಚಿತ್ರ,চিত্র
ರೇಖಾಚಿತ್ರ ವಿಧಾನ,ডায়াগ্রামেটিক পদ্ধতি
ರೇಖಾಚಿತ್ರ ಪ್ರಸ್ತುತಿ,ডায়াগ্রামেটিক উপস্থাপনা
ವ್ಯಾಸ,ব্যাস
ಒಂದು ಸೆಟ್ನ ವ್ಯಾಸ,একটি সেটের ব্যাস
ಸಂಪೂರ್ಣವಾಗಿ ವಿರುದ್ಧವಾಗಿ,diametrically বিপরীত
ದಾಳ ಎಸೆಯುತ್ತಾರೆ,পাশা নিক্ষেপ
ದ್ವಿಮುಖ ವರ್ಗೀಕರಣ,দ্বিমুখী শ্রেণীবিভাগ
ಇಬ್ಭಾಗ,দ্বিধাবিভক্তি
ನಿಘಂಟು ಆದೇಶ,অভিধান আদেশ
ವ್ಯತ್ಯಾಸ ಕಲನಶಾಸ್ತ್ರ,পার্থক্য ক্যালকুলাস
ವ್ಯತ್ಯಾಸ ಸಮೀಕರಣ,পার্থক্য সমীকরণ
ವ್ಯತ್ಯಾಸ ಸೂತ್ರ,পার্থক্য সূত্র
ವ್ಯತ್ಯಾಸ ವಿಧಾನ,পার্থক্য পদ্ধতি
ಸೆಟ್ಗಳ ವ್ಯತ್ಯಾಸ,সেটের পার্থক্য
ಭಿನ್ನವಾಗಬಲ್ಲ,পার্থক্যযোগ্য
ವಿಭಿನ್ನ ಕರ್ವ್,পার্থক্যযোগ্য বক্ররেখা
ವಿಭಿನ್ನ ಕಾರ್ಯ,পার্থক্যযোগ্য ফাংশন
ಭೇದಾತ್ಮಕ,ডিফারেনশিয়াল
ಭೇದಾತ್ಮಕ ಕಲನಶಾಸ್ತ್ರ,অন্তরীকরণ ক্যালকুলাস
ಭೇದಾತ್ಮಕ ಗುಣಾಂಕ,ডিফারেনশিয়াল সহগ
ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,আঙ্গক
ಭೇದಾತ್ಮಕ ರೂಪ,ডিফারেনশিয়াল ফর্ম
ಭೇದಾತ್ಮಕ ಸೂತ್ರ,ডিফারেনশিয়াল সূত্র
ಭೇದಾತ್ಮಕ ಕಾರ್ಯ,ডিফারেনশিয়াল ফাংশন
ಭೇದಾತ್ಮಕ ಜ್ಯಾಮಿತಿ,ডিফারেনশিয়াল জ্যামিতি
ಉನ್ನತ ಕ್ರಮಾಂಕದ ವ್ಯತ್ಯಾಸ,উচ্চ ক্রম ডিফারেনশিয়াল
ಭೇದಾತ್ಮಕ ಅಂಶ,ডিফারেনশিয়াল ভাগফল
ಪ್ರತ್ಯೇಕಿಸಿ,পার্থক্য করা
ವ್ಯತ್ಯಾಸ,পৃথকীকরণ
ವ್ಯತ್ಯಾಸ ಸೂತ್ರ,পার্থক্য সূত্র
ವೆಕ್ಟರ್ನ ವ್ಯತ್ಯಾಸ,ভেক্টরের পার্থক্য
ಪ್ರಸರಣ,বিস্তার
ಅಂಕಿ,অঙ্ক
ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್,ডিজিটাল কম্পিউটার
ಡಿಜಿಟಲ್ ಡೇಟಾ,ডিজিটাল তথ্য
ಆಯಾಮ,মাত্রা
ಆಯಾಮ,মাত্রিকতা
ಆಯಾಮವಿಲ್ಲದ,মাত্রাহীন
ಸಮೀಕರಣದ ಆಯಾಮ,একটি সমীকরণের মাত্রা
ಡಯೋಫಾಂಟೈನ್ ಸಮೀಕರಣ,ডায়োফ্যান্টাইন সমীকরণ
ಅದ್ದು ಕೋನ,ডুব কোণ
ದ್ವಿಧ್ರುವಿ ನಿರ್ದೇಶಾಂಕಗಳು,দ্বিপোলার স্থানাঙ্ক
ದ್ವಿಧ್ರುವಿ,ডাইপোল
ಡಿಪಿರಮಿಡ್ (ಬೈಪಿರಮಿಡ್),ডিপিরামিড (বাইপিরামিড)
ಡೈರಾಕ್ ಡೆಲ್ಟಾ ಕಾರ್ಯ,ডিরাক ডেল্টা ফাংশন
ನೇರ ಸಾಮಾನ್ಯ ಸ್ಪರ್ಶಕ,সরাসরি সাধারণ স্পর্শক
ನಿರ್ದೇಶಿಸಿದ ಕೋನ,নির্দেশিত কোণ
ನಿರ್ದೇಶಿಸಿದ ಸಾಲು,নির্দেশিত লাইন
ದಿಕ್ಕಿನ ಉತ್ಪನ್ನ,নির্দেশমূলক ডেরিভেটিভ
ನಿರ್ದೇಶನ ಕೊಸೈನ್,দিক কোসাইন
ಗರಿಷ್ಠ ದಿಕ್ಕು,ম্যাক্সিমা এর দিক
ಪ್ರೊಜೆಕ್ಷನ್ ನಿರ್ದೇಶನ,অভিক্ষেপের দিক
ದಿಕ್ಕಿನ ಅನುಪಾತ,দিক অনুপাত
ನಿರ್ದೇಶಕ ವಲಯ,পরিচালক চক্র
ನಿರ್ದೇಶಕ ಗೋಳ,পরিচালক ক্ষেত্র
ನೇರ ಉತ್ಪನ್ನ,সরাসরি পণ্য
ನೇರ ಪುರಾವೆ,সরাসরি প্রমাণ
ನೇರ ಅನುಪಾತ,সরাসরি সমানুপাত
ಡೈರೆಕ್ಟ್ರಿಕ್ಸ್,directrix
ನೇರ ಮೊತ್ತ,সরাসরি যোগফল
ಸಂಪರ್ಕ ಕಡಿತಗೊಂಡ ಸೆಟ್‌ಗಳು,সংযোগ বিচ্ছিন্ন সেট
ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ,বিরতি
ಉತ್ಪನ್ನದ ಸ್ಥಗಿತ,ডেরিভেটিভের বিচ্ছিন্নতা
ಮೊದಲ ರೀತಿಯ ಸ್ಥಗಿತ,প্রথম ধরনের বিচ্ছিন্নতা
ಎರಡನೇ ರೀತಿಯ ಸ್ಥಗಿತ,দ্বিতীয় ধরনের বিচ্ছিন্নতা
ನಿರಂತರ ವಿತರಣೆ,অবিচ্ছিন্ন বিতরণ
ನಿರಂತರ ಕಾರ್ಯ,অবিচ্ছিন্ন ফাংশন
ನಿರಂತರ ವ್ಯತ್ಯಾಸ,অবিচ্ছিন্ন বৈচিত্র্য
ಪ್ರತ್ಯೇಕವಾದ,বিযুক্ত
ಪ್ರತ್ಯೇಕ ವಿತರಣೆ,বিচ্ছিন্ন বন্টন
ಪ್ರತ್ಯೇಕ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,বিচ্ছিন্ন সম্ভাব্যতা বন্টন
ಡಿಸ್ಕ್ರೀಟ್ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,বিচ্ছিন্ন এলোমেলো পরিবর্তনশীল
ಪ್ರತ್ಯೇಕ ಮಾದರಿ ಜಾಗ,বিচ্ছিন্ন নমুনা স্থান
ಪ್ರತ್ಯೇಕ ಸೆಟ್,বিযুক্ত সেট
ಪ್ರತ್ಯೇಕ ಜಾಗ,পৃথক স্থান
ಪ್ರತ್ಯೇಕ ಸ್ಥಳಶಾಸ್ತ್ರ,বিচ্ছিন্ন টপোলজি
ಪ್ರತ್ಯೇಕ ವ್ಯತ್ಯಾಸ,বিযুক্ত বৈচিত্র
ತಾರತಮ್ಯ,বৈষম্যমূলক
ತಾರತಮ್ಯ ವಿಶ್ಲೇಷಣೆ (=ತಾರತಮ್ಯ ವಿಶ್ಲೇಷಣೆ),বৈষম্যমূলক বিশ্লেষণ (=বৈষম্যমূলক বিশ্লেষণ)
ಭಿನ್ನಾಭಿಪ್ರಾಯ,বিচ্ছিন্ন করা
ಅಸಂಬದ್ಧ ಘಟನೆಗಳು,বিচ্ছিন্ন ঘটনা
ಅಸಂಯೋಜಿತ ಸೆಟ್ಗಳು,বিচ্ছিন্ন সেট
ಅವಿಭಕ್ತ ಒಕ್ಕೂಟ,বিচ্ছিন্ন ইউনিয়ন
ವಿಘಟನೆ,বিচ্ছিন্নতা
ಪ್ರಸರಣ,বিচ্ছুরণ
ಪ್ರಸರಣ ಚಾರ್ಟ್,বিচ্ছুরণ চার্ট
ಪ್ರಸರಣ ಸ್ಥಿರ,বিচ্ছুরণ ধ্রুবক
ಪ್ರಸರಣ ರೇಖಾಚಿತ್ರ,বিচ্ছুরণ চিত্র
ಪ್ರಸರಣ ಮ್ಯಾಟ್ರಿಕ್ಸ್ (=ಕೋವೇರಿಯನ್ಸ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್),বিচ্ছুরণ ম্যাট্রিক্স (=কোভারিয়েন্স ম্যাট্রিক্স)
ಸ್ಥಳಾಂತರ,উত্পাটন
ಪ್ರದರ್ಶನ,প্রদর্শন
ಪ್ರದರ್ಶನ ಘಟಕ (=ಕನ್ಸೋಲ್),প্রদর্শন ইউনিট (= কনসোল)
ಭಿನ್ನವಾದ,ভিন্ন
ವಿಘಟಿಸುವ ಶಕ್ತಿಗಳು,অপব্যয়কারী শক্তি
ದೂರ ಕಾರ್ಯ,দূরত্ব ফাংশন
ದೂರ ಮಾಡ್ಯುಲಸ್,দূরত্ব মডুলাস
ವಿತರಣೆ-ಮುಕ್ತ ವಿಧಾನ,বিতরণ-মুক্ত পদ্ধতি
ವಿತರಣಾ ಕಾನೂನು,বন্টনমূলক আইন
ಬೇರೆಯಾಗುತ್ತವೆ,বিচ্যুত
ಭಿನ್ನತೆ,বিচ্যুতি
ಡೈವರ್ಜೆನ್ಸ್ ಪ್ರಮೇಯ,ভিন্নতা উপপাদ্য
ಭಿನ್ನವಾದ,divergent
ವಿಭಿನ್ನ ಸರಣಿ,ভিন্ন সিরিজ
ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ,বিভক্ত পার্থক্য
ವಿಭಜನೆ,বিভাজ্যতা
ಭಾಗಿಸಬಹುದಾದ,বিভাজ্য
ವಿಭಾಗ,বিভাগ
ವಿಭಾಗ ಅಲ್ಗಾರಿದಮ್,বিভাগ অ্যালগরিদম
ವಿಭಾಗದ ಉಂಗುರ,বিভাগ রিং
ಡೋಡೆಕಾಗನ್,ডোডেকাগন
ದ್ವಾದಶಮುಖ,dodecahedron
ಡೊಮೇನ್,ডোমেইন
ಕಾರ್ಯದ ಡೊಮೇನ್,একটি ফাংশনের ডোমেইন
ವ್ಯಾಖ್ಯಾನದ ಡೊಮೇನ್,সংজ্ঞার ডোমেইন
ಅಸ್ತಿತ್ವದ ಡೊಮೇನ್,অস্তিত্বের ডোমেইন
ಪ್ರಬಲ ತಂತ್ರ,প্রভাবশালী কৌশল
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,ডপলার এফেক্ট
ಡಾಟ್ ಉತ್ಪನ್ನ,বিন্দু পণ্য
ಚುಕ್ಕೆಗಳ ವಕ್ರರೇಖೆ,বিন্দুযুক্ত বক্ররেখা
ಎರಡು ವ್ಯತ್ಯಾಸ,ডবল পার্থক্য
ಡಬಲ್ ಘಾತೀಯ ವಿತರಣೆ,ডবল সূচকীয় বন্টন
ಡಬಲ್ ಹೆಲಿಕ್ಸ್,ডবল হেলিক্স
ಡಬಲ್ ಅವಿಭಾಜ್ಯ,ডবল অবিচ্ছেদ্য
ಡಬಲ್ ಏಕೀಕರಣ,ডবল ইন্টিগ্রেশন
ಎರಡು ಮಿತಿ,দ্বিগুণ সীমা
ಎರಡು ಮಾದರಿ ಯೋಜನೆ,ডবল নমুনা পরিকল্পনা
ಎರಡು ಅನುಕ್ರಮ,ডবল ক্রম
ಡಬಲ್ ಸರಣಿ,ডবল সিরিজ
ಡಬಲ್ ಪ್ರತ್ಯಯ ಸಂಕೇತ,ডবল প্রত্যয় স্বরলিপি
ಡಬಲ್ ಸಂಕಲನ,ডবল সমষ্টি
ಕೆಳಮುಖ ವೇಗವರ್ಧನೆ,নিম্নগামী ত্বরণ
ಕೆಳಮುಖ ಸ್ಥಳಾಂತರ,নিম্নগামী স্থানচ্যুতি
ಕೆಳಮುಖ ಚಲನೆ,নিম্নগামী গতি
ಕೆಳಮುಖ ವೇಗ,নিম্নগামী বেগ
ಎಳೆಯಿರಿ,টানুন
ಡ್ರ್ಯಾಗ್ ಫೋರ್ಸ್,ড্র্যাগ বল
ದ್ವಂದ್ವ,দ্বৈত
ಉಭಯ ಆಧಾರ,দ্বৈত ভিত্তি
ಎರಡು ಆಂತರಿಕ ಉತ್ಪನ್ನ,দ্বৈত অভ্যন্তরীণ পণ্য
ಡ್ಯುಯಲ್ ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ,ডুয়েল লিনিয়ার প্রোগ্রামিং সমস্যা
ಎರಡು ಕಾರ್ಯಾಚರಣೆ,দ্বৈত অপারেশন
ಉಭಯ ಸಮಸ್ಯೆ,দ্বৈত সমস্যা
ಡ್ಯುಯಲ್ ಸಿಂಪ್ಲೆಕ್ಸ್ ಅಲ್ಗಾರಿದಮ್,ডুয়াল সিমপ্লেক্স অ্যালগরিদম
ಡ್ಯುಯಲ್ ಸಿಂಪ್ಲೆಕ್ಸ್ ತಂತ್ರ,ডুয়াল সিমপ্লেক্স কৌশল
ಡ್ಯುಯಲ್ ಸ್ಪೇಸ್,দ্বৈত স্থান
ಡ್ಯುಯಲ್ ವೇರಿಯಬಲ್,দ্বৈত পরিবর্তনশীল
ಡ್ಯುಯಲ್ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,দ্বৈত ভেক্টর স্থান
ನಕಲಿ ಸೂಚ್ಯಂಕ,ডামি সূচক
ನಕಲಿ ಚಂದಾದಾರಿಕೆ,ডামি সাবস্ক্রিপ্ট
ನಕಲಿ ಪ್ರತ್ಯಯ,ডামি প্রত্যয়
ನಕಲಿ ವೇರಿಯಬಲ್,ডামি পরিবর্তনশীল
ನಕಲು ಪ್ರಕ್ರಿಯೆ,সদৃশ প্রক্রিয়া
ಕ್ರಿಯಾತ್ಮಕ,গতিশীল
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯವಸ್ಥೆ,গতিশীল সিস্টেম
ಡೈನಾಮಿಕ್ ಬೇಡಿಕೆ ಕಾರ್ಯ,গতিশীল চাহিদা ফাংশন
ಕ್ರಿಯಾತ್ಮಕ ಮಾದರಿ,গতিশীল মডেল
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,গতিশীল প্রোগ্রামিং
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ವಿಧಾನ,গতিশীল প্রোগ্রামিং পদ্ধতি
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ತಂತ್ರ,গতিশীল প্রোগ্রামিং কৌশল
ಡೈನಾಮಿಕ್ಸ್,গতিবিদ্যা
ಒಂದು ಕಣದ ಡೈನಾಮಿಕ್ಸ್,একটি কণার গতিবিদ্যা
ಕಟ್ಟುನಿಟ್ಟಾದ ದೇಹಗಳ ಡೈನಾಮಿಕ್ಸ್,অনমনীয় শরীরের গতিশীলতা
ಭೂಮಿ,পৃথিবী
ಭೂಕಂಪದ ತೀವ್ರತೆ,ভূমিকম্পের তীব্রতা
ವಿಕೇಂದ್ರೀಯತೆ,উদ্ভটতা
ಗ್ರಹಣ,গ্রহন
ಆರ್ಥಿಕ ಮುನ್ಸೂಚನೆ,অর্থনৈতিক পূর্বাভাস
ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞ,অর্থনীতিবিদ
ಅರ್ಥಶಾಸ್ತ್ರ,অর্থনীতি
ಅರ್ಥಶಾಸ್ತ್ರ,অর্থনীতি
ಅಂಚು,প্রান্ত
ಪೀನ ಗುಂಪಿನ ಅಂಚು,একটি উত্তল সেটের প্রান্ত
ದಕ್ಷತೆಯ ಅಂಶ,দক্ষতা ফ্যাক্টর
ಐಜೆನ್ ಅಂಶ,eigen উপাদান
ಐಜೆನ್ ಕಾರ್ಯ,eigen ফাংশন
ಈಜೆನ್ ಮೌಲ್ಯ,eigen মান
ಐಜೆನ್ ಮೌಲ್ಯ ಸಮೀಕರಣ,eigen মান সমীকরণ
ಐಜೆನ್ ವೆಕ್ಟರ್,eigen ভেক্টর
ಸ್ಥಿತಿಸ್ಥಾಪಕ,ইলাস্টিক
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸ್ಥಿರ,ইলাস্টিক ধ্রুবক
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಮತೋಲನ,ইলাস্টিক ভারসাম্য
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,স্থিতিস্থাপকতা
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಮೇಲ್ಮೈ,স্থিতিস্থাপকতা পৃষ্ঠ
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್,ইলেকট্রনিক কম্পিউটার
ಅಂಶ,উপাদান
ಪ್ರಾಥಮಿಕ ಕಾಲಮ್ ಕಾರ್ಯಾಚರಣೆ,প্রাথমিক কলাম অপারেশন
ಪ್ರಾಥಮಿಕ ಘಟನೆ,প্রাথমিক ঘটনা
ಪ್ರಾಥಮಿಕ ಕಾರ್ಯ,প্রাথমিক ফাংশন
ಪ್ರಾಥಮಿಕ ಕಾರ್ಯಾಚರಣೆ,প্রাথমিক অপারেশন
ಪ್ರಾಥಮಿಕ ಫಲಿತಾಂಶ,প্রাথমিক ফলাফল
ಪ್ರಾಥಮಿಕ ಸಂಭವನೀಯತೆಯ ಕಾನೂನು,প্রাথমিক সম্ভাব্যতা আইন
ಪ್ರಾಥಮಿಕ ಸಾಲಿನ ಕಾರ್ಯಾಚರಣೆ,প্রাথমিক সারি অপারেশন
ತೊಡೆದುಹಾಕಲು,নিষ্কাশন করা
ಹೊರಹಾಕುವ ವಿಧಾನ,নির্মূল পদ্ধতি
ದೀರ್ಘವೃತ್ತ,উপবৃত্ত
ಅಂಡಾಕಾರದ,উপবৃত্তাকার
ದೀರ್ಘವೃತ್ತಾಕಾರದ,উপবৃত্তাকার
ದೀರ್ಘವೃತ್ತಾಕಾರದ ಮೇಲ್ಮೈ,উপবৃত্তাকার পৃষ্ঠ
ಅಂಡಾಕಾರದ ದೇಹ,উপবৃত্তাকার শরীর
ಎಂಬೆಡಿಂಗ್,এমবেডিং
ಹೊರಸೂಸುವಿಕೆ,নিঃসরণ
ಪ್ರಾಯೋಗಿಕ ಡೇಟಾ,গবেষণামূলক তথ্য
ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ,গবেষণামূলক সূত্র
ಪ್ರಾಯೋಗಿಕ ಸಂಭವನೀಯತೆ,অভিজ্ঞতামূলক সম্ভাবনা
ಪ್ರಾಯೋಗಿಕ ಸಂಬಂಧ,অভিজ্ঞতামূলক সম্পর্ক
ಖಾಲಿ ಸೆಟ್,ফাঁকা সেট
ಸುತ್ತುವರಿದಿದೆ,ঘিরা
ಎನ್ಕೋಡಿಂಗ್,এনকোডিং
ಎಂಡೋಮಾರ್ಫಿಸಮ್,এন্ডোমরফিজম
ಅಂತಿಮ ಬಿಂದು,শেষপ্রান্ত
ವರ್ಗ ಮಧ್ಯಂತರದ ಅಂತಿಮ ಬಿಂದು,ক্লাস ব্যবধানের শেষ বিন্দু
ಶಕ್ತಿ,শক্তি
ಶಕ್ತಿಯ ಆವೇಗ ಘಟಕ,শক্তি ভরবেগ উপাদান
ವೇರಿಯೇಬಲ್ ಅನ್ನು ನಮೂದಿಸಲಾಗುತ್ತಿದೆ,পরিবর্তনশীল প্রবেশ করান
ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್,গণনাযোগ্য সেট
ಎಣಿಕೆ,গণনা
ಸಮಾನ,সমান
ಸಮಾನತೆ,সমতা
ಸಮಾನವಾಗಿ ಸಾಧ್ಯತೆ,সমান সম্ভাবনা
ಸಮಾನ ಸಂಭವನೀಯತೆಯ ಆಯ್ಕೆ ವಿಧಾನ (=epsem),সমান সম্ভাব্যতা নির্বাচন পদ্ধতি (=epsem)
ಸಮೀಕರಿಸು,সমান করা
ಸಮೀಕರಣ,সমীকরণ
ಮೊದಲ ಪದವಿಯ ಸಮೀಕರಣ,প্রথম ডিগ্রির সমীকরণ
ಎರಡನೇ ಪದವಿಯ ಸಮೀಕರಣ,দ্বিতীয় ডিগ্রির সমীকরণ
ಮೂರನೇ ಪದವಿಯ ಸಮೀಕರಣ,তৃতীয় ডিগ্রির সমীকরণ
ಸಮಭಾಜಕ,বিষুবরেখা
ಸಮಾನ ನಿರಂತರ,সমপরিমাণ
ಸಮಬಾಹು,সমবাহু
ಸಮತೋಲನ,ভারসাম্য
ಶಕ್ತಿಗಳ ಸಮತೋಲನ,বাহিনীর ভারসাম্য
ಸಮತೋಲನ ಬಿಂದು,ভারসাম্য বিন্দু
ಸಮಾನತೆ,সমতা
ಸಮಾನತೆಯ ವರ್ಗ,সমতা শ্রেণী
ಸಮಾನತೆಯ ಸಂಬಂಧ,সমতা সম্পর্ক
ಸಮಾನ,সমতুল্য
ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,সমতুল্য ম্যাট্রিক্স
ಸಮಾನ ಸೆಟ್,সমতুল্য সেট
ಎರ್ಗೋಡಿಸಿಟಿ,ergodicity
ದೋಷ,ত্রুটি
ದೋಷ ವಿಶ್ಲೇಷಣೆ,ত্রুটি বিশ্লেষণ
ದೋಷ ಕೋಡ್,ভুল সংকেত
ದೋಷ ಗುಣಾಂಕ,ত্রুটি সহগ
ಸರಾಸರಿ ಚೌಕದ ದೋಷ,গড় বর্গক্ষেত্রের ত্রুটি
ಮೊದಲ ರೀತಿಯ ದೋಷ,প্রথম ধরনের ত্রুটি
ಎರಡನೇ ರೀತಿಯ ದೋಷ,দ্বিতীয় ধরনের ত্রুটি
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಸಂಭವನೀಯತೆ,পালানোর সম্ভাবনা
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ವೇಗ,মুক্তিবেগ
E. ಸ್ಮಿತ್ ಅವರ ಆರ್ಥೋಗೋನಲೈಸೇಶನ್ ಪ್ರಕ್ರಿಯೆ,ই. শ্মিড্টের অর্থগোনালাইজেশন প্রক্রিয়া
ಬರೆದ ವೃತ್ತ,লিখিত বৃত্ত
ಅತ್ಯಗತ್ಯ,অপরিহার্য
ಮೂಲಭೂತವಾಗಿ ಅನನ್ಯ,মূলত অনন্য
ಅಂದಾಜು,অনুমান
ಅಂದಾಜು ವಿಧಾನ,অনুমান পদ্ধতি
ಯೂಕ್ಲಿಡಿಯನ್ ನಿರ್ದೇಶಾಂಕ,ইউক্লিডীয় স্থানাঙ্ক
ಯೂಕ್ಲಿಡಿಯನ್ ಡೊಮೇನ್,ইউক্লিডীয় ডোমেইন
ಯೂಕ್ಲಿಡಿಯನ್ ಜ್ಯಾಮಿತಿ,ইউক্লিডীয় জ্যামিতি
ಯೂಕ್ಲಿಡಿಯನ್ ಎನ್-ಸ್ಪೇಸ್,ইউক্লিডীয় এন-স্পেস
ಯೂಕ್ಲಿಡಿಯನ್ ವಿಮಾನ,ইউক্লিডীয় সমতল
ಯೂಲರ್ ಪ್ರಮೇಯ,অয়লারের উপপাদ্য
ಮೌಲ್ಯಮಾಪನ,মূল্যায়ন
ಸಹ,এমন কি
ಸಹ ಕರ್ವ್,এমনকি বক্ররেখা
ಸಹ ಕಾರ್ಯ,এমনকি ফাংশন
ಸಹ ಬಹು,এমনকি একাধিক
ಸಮ ಸಂಖ್ಯೆ,জোড় সংখ্যা
ಸಮ ಬೆಸ ಸಮ್ಮಿತಿ,জোড় বিজোড় প্রতিসাম্য
ಕ್ರಮಪಲ್ಲಟನೆ ಕೂಡ,এমনকি স্থানান্তর
ಘಟನೆ,ঘটনা
ಸಹ ಪದ,এমনকি মেয়াদ
ನಿಖರ,সঠিক
ನಿಖರವಾದ ಚಿ-ಚದರ ಪರೀಕ್ಷೆ,সঠিক চি-স্কয়ার পরীক্ষা
ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ,সঠিক পার্থক্য
ನಿಖರವಾದ ಸಮೀಕರಣ,সঠিক সমীকরণ
ಉದಾಹರಣೆ,উদাহরণ
ವಿನಿಮಯ,বিনিময়
ಸಮಗ್ರ ಘಟನೆ,সম্পূর্ণ ঘটনা
ಅಸ್ತಿತ್ವದ ಮೂಲತತ್ವ,অস্তিত্ব স্বতঃসিদ্ধ
ಅಸ್ತಿತ್ವದ ಸಂಭವನೀಯತೆ (= ಪೂರ್ವ ಸಂಭವನೀಯತೆ),অস্তিত্ব সম্ভাবনা (= একটি অগ্রাধিকার সম্ভাবনা)
ಅಸ್ತಿತ್ವದ ಪ್ರಮೇಯ,অস্তিত্বের উপপাদ্য
ಬಾಹ್ಯ ವೇರಿಯಬಲ್,বহিরাগত পরিবর্তনশীল
ವಿಸ್ತರಣೆ,সম্প্রসারণ
ನಿರೀಕ್ಷೆಯ ಕಾರ್ಯ,প্রত্যাশা ফাংশন
ನಿರೀಕ್ಷಿತ ಆವರ್ತನ,প্রত্যাশিত ফ্রিকোয়েন্সি
ನಿರೀಕ್ಷಿತ ಮೌಲ್ಯ,প্রত্যাশিত মান
ಪ್ರಯೋಗ,পরীক্ষা
ಪ್ರಾಯೋಗಿಕ ದೋಷ,পরীক্ষামূলক ত্রুটি
ವಿವರಣೆ,ব্যাখ্যা
ಸ್ಪಷ್ಟ ಸಮೀಕರಣ,সুস্পষ্ট সমীকরণ
ಸ್ಪಷ್ಟ ರೂಪ,স্পষ্ট ফর্ম
