Gujarati,Kannada
એલ્યુવિયમ,ಎಲುವಿಯಮ್
એન્ડોડાયનેમોર્ફિક માટી,ಎಂಡೋಡೈನಮಾರ್ಫಿಕ್ ಮಣ್ಣು
એન્જિનિયરિંગની શક્યતા,ಎಂಜಿನಿಯರಿಂಗ್ ಕಾರ್ಯಸಾಧ್ಯತೆ
અંગ્રેજી બોન્ડ,ಇಂಗ್ಲಿಷ್ ಬಾಂಡ್
અંગ્રેજી ગાર્ડન વોલ બોન્ડ,ಇಂಗ್ಲಿಷ್ ಗಾರ್ಡನ್ ವಾಲ್ ಬಾಂಡ್
"EPM (મિલિયન દીઠ સમકક્ષ),&quot;","EPM (ಪ್ರತಿ ಮಿಲಿಯನ್‌ಗೆ ಸಮಾನ),&quot;"
સમકક્ષ વજન,ಸಮಾನ ತೂಕ
અર્ગ,ಉದಾ
વિનિમયક્ષમ,ವಿನಿಮಯ ಮಾಡಬಹುದಾದ
વિનિમયક્ષમ એસિડિટી,ಬದಲಾಯಿಸಬಹುದಾದ ಆಮ್ಲೀಯತೆ
વિનિમયક્ષમ સોડિયમ ટકાવારી (ESP),ಬದಲಾಯಿಸಬಹುದಾದ ಸೋಡಿಯಂ ಶೇಕಡಾವಾರು (ESP)
ઇ.એસ.પી.,ಇ.ಎಸ್.ಪಿ.
એક્સચેન્જ એસિડિટી,ವಿನಿಮಯ ಆಮ್ಲೀಯತೆ
વિનિમય સંકુલ,ವಿನಿಮಯ ಸಂಕೀರ್ಣ
એક્ઝોસ્ટ,ನಿಷ್ಕಾಸ
ખુલ્લી પૂર્ણાહુતિ,ಬಹಿರಂಗ ಮುಕ್ತಾಯ
આંખ,ಕಣ್ಣು
આંખ ભ્રમર,ಕಣ್ಣು ಹುಬ್ಬು
સામનો કરવો,ಎದುರಿಸುತ್ತಿದೆ
બોન્ડનો સામનો કરવો,ಎದುರಿಸುತ್ತಿರುವ ಬಂಧ
સલામતીનું પરિબળ,ಸುರಕ್ಷತೆಯ ಅಂಶ
પડવું,ಪತನ
ફેસિયા,ಫೇಶಿಯಾ
ફેસિયા બોર્ડ,ಫೇಶಿಯಾ ಬೋರ್ಡ್
દોષ,ದೋಷ
ક્ષેત્રની ભેજ,ಕ್ಷೇತ್ರ ತೇವಾಂಶ
અંતિમ ભેજ સમકક્ષ,ಅಂತಿಮ ತೇವಾಂಶ ಸಮಾನ
ફિલેટ (મોર્ટારનું),ಫಿಲೆಟ್ (ಗಾರೆ)
અંતિમ,ಅಂತಿಮ
અંતિમ માપન,ಅಂತಿಮ ಮಾಪನ
અંતિમ ચુકવણીq,ಅಂತಿಮ ಪಾವತಿq
અંતિમ પૂર્વ તણાવ,ಅಂತಿಮ ಪೂರ್ವ ಒತ್ತಡ
અંતિમ તાણ,ಅಂತಿಮ ಒತ್ತಡ
નાણાકીય શક્યતા,ಹಣಕಾಸಿನ ಕಾರ್ಯಸಾಧ್ಯತೆ
ફાઇન એકંદર,ಉತ್ತಮವಾದ ಒಟ್ಟು
ફિસર્ડ ખડક,ಬಿರುಕುಗೊಂಡ ಬಂಡೆ
ધ્વજ પથ્થર,ಧ್ವಜದ ಕಲ್ಲು
ફ્લેમિશ બોન્ડ,ಫ್ಲೆಮಿಶ್ ಬಂಧ
ફ્લેશિંગ,ಮಿನುಗುತ್ತಿದೆ
ચમકદાર પ્રવાહ,ಹೊಳೆಯುವ ಸ್ಟ್ರೀಮ್
સપાટ છત,ಫ್ಲಾಟ್ ಛಾವಣಿ
ફ્લેચે,ಫ್ಲೆಚೆ
ફ્લેમિશ ગાર્ડન વોલ બોન્ડ,ಫ್ಲೆಮಿಶ್ ಗಾರ್ಡನ್ ವಾಲ್ ಬಾಂಡ್
ચકમક,ಫ್ಲಿಂಟ್
ફ્લિન્ટ દિવાલ,ಫ್ಲಿಂಟ್ ಗೋಡೆ
ફ્લોટિંગ ફ્લોર,ತೇಲುವ ಮಹಡಿ
ફ્લોક્યુલેશન,ಫ್ಲೋಕ್ಯುಲೇಷನ್
ફ્લોક્યુલેશન મર્યાદા,ಫ್ಲೋಕ್ಯುಲೇಷನ್ ಮಿತಿ
ફ્લોક્યુલેશન રેશિયો,ಫ್ಲೋಕ್ಯುಲೇಷನ್ ಅನುಪಾತ
ફ્લોક્યુલ્સ,ಫ್ಲೋಕಲ್ಸ್
ફ્લોર,ಮಹಡಿ
ફ્લોર સીલ,ಮಹಡಿ ಮುದ್ರೆ
પ્રવાહ,ಹರಿವು
વધઘટ,ಏರಿಳಿತ
ફૂટિંગ,ಕಾಲಿಡುವುದು
ફાઉન્ડેશન,ಅಡಿಪಾಯ
ફ્રી ફોલ બેરો ટોપિંગ મિક્સર,ಉಚಿತ ಪತನದ ಬ್ಯಾರೋ ಟಾಪಿಂಗ್ ಮಿಕ್ಸರ್
ફ્રી ફોલ મિક્સર (ડ્રમ પ્રકાર),ಉಚಿತ ಪತನ ಮಿಕ್ಸರ್ (ಡ್ರಮ್ ಪ್ರಕಾರ)
મફત પથ્થર,ಉಚಿತ ಕಲ್ಲು
ફ્રેશેટ,ಫ್ರೆಶ್ಸೆಟ್
ઘર્ષણ ખૂંટો,ಘರ್ಷಣೆ ರಾಶಿ
દેડકા,ಕಪ್ಪೆ
ગેબલ,ಗೇಬಲ್
ગેબલેટ,ಗ್ಯಾಬ್ಲೆಟ್
ગેમ્બ્રેલ છત,ಗ್ಯಾಂಬ್ರೆಲ್ ಛಾವಣಿ
ગેજ,ಗೇಜ್
માપન વિભાગ,ಅಳತೆ ವಿಭಾಗ
ગેજિંગ સ્ટેશન,ಮಾಪಕ ನಿಲ್ದಾಣ
સામાન્ય સ્થાન યોજના,ಸಾಮಾನ್ಯ ಸ್ಥಳ ಯೋಜನೆ
સામાન્ય વેન્ટિલેશન,ಸಾಮಾನ್ಯ ವಾತಾಯನ
G ક્ષિતિજ અથવા gley ક્ષિતિજ,ಜಿ ಹಾರಿಜಾನ್ ಅಥವಾ ಗ್ಲೇ ಹಾರಿಜಾನ್
સુધી હિમનદી,ತನಕ ಗ್ಲೇಶಿಯಲ್
જીનીસ,ಗ್ನೀಸ್
માલ યાર્ડ,ಸರಕುಗಳ ಅಂಗಳ
ઢાળ પ્રતિકાર,ಗ್ರೇಡಿಯಂಟ್ ಪ್ರತಿರೋಧ
ગ્રેનાઈટ,ಗ್ರಾನೈಟ್
દાણાદાર માળખું,ಹರಳಿನ ರಚನೆ
દાણાદાર,ಗ್ರ್ಯಾನ್ಯುಲೇಷನ್
ગ્રાન્યુલ,ಗ್ರ್ಯಾನ್ಯೂಲ್
ગુરુત્વાકર્ષણ મુક્ત પાણી,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನೀರು ಮುಕ್ತ ನೀರು
ગુરુત્વાકર્ષણ યાર્ડ,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಅಂಗಳ
ગ્રેટ માટી જૂથ,ದೊಡ್ಡ ಮಣ್ಣಿನ ಗುಂಪು
ગ્રિલેજ ફાઉન્ડેશન,ಗ್ರಿಲ್ಲೇಜ್ ಅಡಿಪಾಯ
ગ્રાઉન્ડ હેન્ડ મોલ્ડિંગ,ನೆಲದ ಕೈ ಮೋಲ್ಡಿಂಗ್
જૂથબદ્ધ ડોક,ಗುಂಪು ಮಾಡಲಾದ ಡಾಕ್
ગ્રુપ હાઉસિંગ,ಗುಂಪು ವಸತಿ
અતિથિ ખંડ,ಅತಿಥಿ ಕೊಠಡಿ
ગટર,ಗಟಾರ
ગટર ધારક,ಗಟಾರ ಹೊರುವವನು
ગટર ચેક,ಗಟರ್ ಚೆಕ್
હેમર ડ્રેસિંગ,ಸುತ್ತಿಗೆ ಡ್ರೆಸ್ಸಿಂಗ್
હાર્બર,ಬಂದರು
આશ્રય બંદર,ಆಶ್ರಯ ಬಂದರು
સખત તપેલી,ಹಾರ್ಡ್ ಪ್ಯಾನ್
હેડર,ಶಿರೋಲೇಖ
હેડર બોન્ડ,ಹೆಡರ್ ಬಾಂಡ್
હેડર કોર્સ,ಹೆಡರ್ ಕೋರ್ಸ್
હેડ ગેટ સ્ટ્રક્ચર,ಹೆಡ್ ಗೇಟ್ ರಚನೆ
કેનાલના વડા,ಕಾಲುವೆಯ ಮುಖ್ಯಸ್ಥ
હેડ રેગ્યુલેટર,ಮುಖ್ಯ ನಿಯಂತ್ರಕ
હેરિંગ બોન બોન્ડ,ಹೆರಿಂಗ್ ಮೂಳೆ ಬಂಧ
હાર્ટીંગ,ಹಾರ್ಟಿಂಗ್
ભીનાશની ગરમી,ತೇವಗೊಳಿಸುವ ಶಾಖ
ઉચ્ચ એલ્યુમિના સિમેન્ટ,ಹೆಚ್ಚಿನ ಅಲ್ಯೂಮಿನಾ ಸಿಮೆಂಟ್
હિપ,ಹಿಪ್
હિપ કેપિંગ,ಹಿಪ್ ಕ್ಯಾಪಿಂಗ್
હિપ્ડ એન્ડ,ಹಿಪ್ಡ್ ಎಂಡ್
હૂડ,ಹುಡ್
હૂડ મોલ્ડિંગ,ಹುಡ್ ಮೋಲ್ಡಿಂಗ್
હૂકનો કાયદો,ಹುಕ್ ಕಾನೂನು
હૂપ આયર્ન,ಹೂಪ್ ಕಬ್ಬಿಣ
ક્ષિતિજ,ಹಾರಿಜಾನ್
ભેજીકરણ,ಆರ್ದ್ರತೆ
"ભેજ, સંપૂર્ણ","ಆರ್ದ್ರತೆ, ಸಂಪೂರ್ಣ"
"ભેજ, સંબંધિત","ಆರ್ದ್ರತೆ, ಸಾಪೇಕ್ಷ"
હમ્પ યાર્ડ,ಹಂಪ್ ಯಾರ್ಡ್
હાઇડ્રોલિક દબાણ,ಹೈಡ್ರಾಲಿಕ್ ಒತ್ತಡ
હાઇડ્રેશન,ಜಲಸಂಚಯನ
હાઇડ્રોલિસિસ,ಜಲವಿಚ್ಛೇದನ
હાઇડ્રોલિટીક એસિડિટી,ಹೈಡ್ರೊಲೈಟಿಕ್ ಆಮ್ಲೀಯತೆ
હાઇડ્રોમોર્ફિક માટી,ಹೈಡ್ರೋಮಾರ್ಫಿಕ್ ಮಣ್ಣು
હાઇડ્રોફિલિક કોલોઇડ,ಹೈಡ್ರೋಫಿಲಿಕ್ ಕೊಲೊಯ್ಡ್
હાઇડ્રોફોબિક કોલોઇડ,ಹೈಡ್ರೋಫೋಬಿಕ್ ಕೊಲೊಯ್ಡ್
હાઇડ્રોસ્ટેટિક દબાણ ગુણોત્તર,ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ ಒತ್ತಡದ ಅನುಪಾತ
હાઇગ્રોસ્કેપ્ટિક ગુણાંક,ಹೈಗ್ರೊಸ್ಕಾಪ್ಟಿಕ್ ಗುಣಾಂಕ
હાઇગ્રોસ્કોપિક ભેજ,ಹೈಗ್ರೊಸ್ಕೋಪಿಕ್ ತೇವಾಂಶ
હાઇડ્રોસ્કોપીસીટી,ಹೈಡ್ರೋಸ್ಕೋಪಿಸಿಟಿ
હાઇગ્રોસ્કોપિક ભેજ,ಹೈಗ್ರೊಸ್ಕೋಪಿಕ್ ತೇವಾಂಶ
હાયપરબેરિક ચેમ્બર,ಹೈಪರ್ಬೇರಿಕ್ ಚೇಂಬರ್
હાઇપરસ્ટેટિક ફ્રેમ,ಹೈಪರ್ಸ್ಟಾಟಿಕ್ ಫ್ರೇಮ್
હાઇપ્સોમીટર,ಹೈಪ್ಸೋಮೀಟರ್
રોશની,ಇಲ್ಯುಮಿನೇಷನ್
એમ્બિબેશન ભેજ,ಇಂಬಿಬೇಷನ್ ತೇವಾಂಶ
અપરિપક્વ માટી,ಬಲಿಯದ ಮಣ್ಣು
જપ્ત કરાયેલ ડોક,ವಶಪಡಿಸಿಕೊಂಡ ಡಾಕ್
જમીનની આવકમાં વધારો,ಭೂ ಆದಾಯ ಹೆಚ್ಚಳ
સ્વતંત્ર પાલખ,ಸ್ವತಂತ್ರ ಸ್ಕ್ಯಾಫೋಲ್ಡ್
ઈન્ડ્યુરેટેડ,ಇಂಡರೇಟೆಡ್
પ્રારંભિક prestress,ಆರಂಭಿಕ ಪ್ರಿಸ್ಟ್ರೆಸ್
પ્રારંભિક તણાવ,ಆರಂಭಿಕ ಒತ್ತಡ
આંતરદેશીય જળમાર્ગ બંદર,ಒಳನಾಡಿನ ಜಲಮಾರ್ಗ ಬಂದರು
ઇન્સ્યુલેટીંગ બોર્ડ,ಇನ್ಸುಲೇಟಿಂಗ್ ಬೋರ್ಡ್
મધ્યવર્તી બંદર,ಮಧ್ಯಂತರ ಬಂದರು
આંતરિક ઘર્ષણ,ಆಂತರಿಕ ಘರ್ಷಣೆ
ઇન્ટ્રાઝોનલ માટી,ಇಂಟ್ರಾಜೋನಲ್ ಮಣ್ಣು
આયન,ಅಯಾನು
આયન વિનિમય,ಅಯಾನು ವಿನಿಮಯ
લોખંડની તપેલી,ಕಬ್ಬಿಣದ ಪ್ಯಾನ್
સિંચાઈવાળી જમીન,ನೀರಾವರಿ ಭೂಮಿ
સિંચાઈ,ನೀರಾವರಿ
સિંચાઈ ઉપકર,ನೀರಾವರಿ ಸೆಸ್
જાંબ,ಜಾಂಬ್
જોગલ,ಜೋಗಲ್
જોગલ પિન,ಜೋಗಲ್ ಪಿನ್
જૌલ,ಜೂಲ್
જમ્પર,ಜಂಪರ್
કિલોગ્રામ,ಕಿಲೋಗ್ರಾಂ
કિલોગ્રામ બળ,ಕಿಲೋಗ್ರಾಂ ಬಲ
કિલોગ્રામ ફોર્સ મીટર,ಕಿಲೋಗ್ರಾಂ ಫೋರ್ಸ್ ಮೀಟರ್
કિલોવોટ કલાક,ಕಿಲೋವ್ಯಾಟ್ ಗಂಟೆ
રાજા બંધ,ಕಿಂಗ್ ಮುಚ್ಚುವಿಕೆ
રસોડું,ಅಡಿಗೆ
લેસ્ડ કૉલમ,ಲೇಸ್ಡ್ ಕಾಲಮ್
લેગીંગ,ಹಿಂದುಳಿದಿದೆ
લેમેલા મૂળ,ಲ್ಯಾಮೆಲ್ಲಾ ರೂಟ್
લેમિનર પ્રવાહ,ಲ್ಯಾಮಿನಾರ್ ಹರಿವು
દીવો છિદ્ર,ದೀಪದ ರಂಧ್ರ
જમીન સંવર્ધન,ಭೂಮಿ ಸಂಚಯ
લેન્ડ સ્લાઇડિંગ,ಲ್ಯಾಂಡ್ ಸ್ಲೈಡಿಂಗ್
લેટેરાઇટ,ಲ್ಯಾಟರೈಟ್
લેટેરાઇટ માટી,ಲ್ಯಾಟರೈಟ್ ಮಣ್ಣು
મોટી સંખ્યાનો કાયદો,ದೊಡ್ಡ ಸಂಖ್ಯೆಗಳ ಕಾನೂನು
લેઆઉટ યોજના,ಲೇಔಟ್ ಯೋಜನೆ
ખાતાવહી,ಖಾತಾ ಪುಸ್ತಕ
ચૂનો પાન,ಸುಣ್ಣದ ಪ್ಯಾನ್
લિંટેલ,ಲಿಂಟೆಲ್
પ્રવાહી મર્યાદા,ದ್ರವ ಮಿತಿ
લાઈવ લોડ,ಲೈವ್ ಲೋಡ್
લોમ,ಲೋಮ್
સ્થાનિક એક્ઝોસ્ટ વેન્ટિલેશન,ಸ್ಥಳೀಯ ನಿಷ್ಕಾಸ ವಾತಾಯನ
લોકો યાર્ડ,ಲೋಕೋ ಅಂಗಳ
લોસ,ಲೋಸ್
ઓછી પ્લાસ્ટિક મર્યાદા,ಕಡಿಮೆ ಪ್ಲಾಸ್ಟಿಕ್ ಮಿತಿ
ઓછી ગરમી સિમેન્ટ,ಕಡಿಮೆ ಶಾಖ ಸಿಮೆಂಟ್
મશીન મોલ્ડિંગ,ಯಂತ್ರ ಮೋಲ್ಡಿಂಗ್
મેક્રોસ્ટ્રક્ચર,ಮ್ಯಾಕ್ರೋಸ್ಟ್ರಕ್ಚರ್
મુખ્ય હેડ રેગ્યુલેટર,ಮುಖ್ಯ ನಿಯಂತ್ರಕ
મુખ્ય બંદર,ಮುಖ್ಯ ಬಂದರು
મેકઅપ એર,ಮೇಕಪ್ ಗಾಳಿ
મૅનસાર્ડ,ಮನ್ಸಾರ್ಡ್
માર્શલિંગ યાર્ડ,ಮಾರ್ಷಲಿಂಗ್ ಯಾರ್ಡ್
ચણતર,ಕಲ್ಲುಗಾರಿಕೆ
પરિપક્વતા તાપમાન,ಪಕ್ವವಾಗುತ್ತಿರುವ ತಾಪಮಾನ
મેઝેનાઇન ફ્લોર,ಮೆಜ್ಜನೈನ್ ಮಹಡಿ
યાંત્રિક વિશ્લેષણ,ಯಾಂತ್ರಿಕ ವಿಶ್ಲೇಷಣೆ
યાંત્રિક વેન્ટિલેશન,ಯಾಂತ್ರಿಕ ವಾತಾಯನ
મેટ્રિક સિસ્ટમ,ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ
માઇક્રોસ્ટ્રક્ચર,ಸೂಕ್ಷ್ಮ ರಚನೆ
મિલી સમકક્ષ,ಮಿಲಿ ಸಮಾನ
મિલી સમકક્ષ પ્રતિ લિટર,ಪ್ರತಿ ಲೀಟರ್‌ಗೆ ಮಿಲಿ ಸಮಾನ
ખનિજ,ಖನಿಜ
ખનિજ માટી,ಖನಿಜ ಮಣ್ಣು
નાના બંદર,ಚಿಕ್ಕ ಬಂದರು
Mitred બંધ,ಮಿಟ್ರೆಡ್ ಮುಚ್ಚುವಿಕೆ
મોબાઇલ સોઇલ કોલોઇડ,ಮೊಬೈಲ್ ಮಣ್ಣಿನ ಕೊಲೊಯ್ಡ್
ભેજનું પ્રમાણ,ತೇವಾಂಶ
ભેજ ઢાળ,ತೇವಾಂಶ ಗ್ರೇಡಿಯಂಟ್
મોનોલિથ,ಏಕಶಿಲೆ
મોનોરેલ,ಮೊನೊರೈಲ್
નેશનલ હાર્બર કાઉન્સિલ,ರಾಷ್ಟ್ರೀಯ ಬಂದರು ಮಂಡಳಿ
કુદરતી પથારી,ನೈಸರ್ಗಿಕ ಹಾಸಿಗೆ
કુદરતી પૂર્ણાહુતિ,ನೈಸರ್ಗಿಕ ಮುಕ್ತಾಯ
કુદરતી બંદર,ನೈಸರ್ಗಿಕ ಬಂದರು
કુદરતી વેન્ટિલેશન,ನೈಸರ್ಗಿಕ ವಾತಾಯನ
નેવલ બંદર,ನೌಕಾ ಬಂದರು
ન્યુટન,ನ್ಯೂಟನ್
બિન-સમાન પ્રવાહ,ಏಕರೂಪವಲ್ಲದ ಹರಿವು
પાણીનો દર રોકે છે,ನೀರಿನ ದರವನ್ನು ಆಕ್ರಮಿಸುತ್ತದೆ
ઓઇલ પેઇન્ટ,ಎಣ್ಣೆ ಬಣ್ಣ
તેલનો કૂવો સિમેન્ટ,ತೈಲ ಬಾವಿ ಸಿಮೆಂಟ್
ચેનલ ફ્લો ખોલો,ಚಾನಲ್ ಹರಿವನ್ನು ತೆರೆಯಿರಿ
મહત્તમ ભેજ,ಆಪ್ಟಿಮಮ್ ಆರ್ದ್ರತೆ
ઓર્ગેનિક માટી,ಸಾವಯವ ಮಣ್ಣು
ઓરિએન્ટેશન,ದೃಷ್ಟಿಕೋನ
ઓર્થોગોનલ,ಆರ್ಥೋಗೋನಲ್
ઓર્ટસ્ટેઇન,ಒರ್ಟ್ಸ್ಟೈನ್
બાહ્ય સંકેત,ಬಾಹ್ಯ ಸಂಕೇತ
ઓક્સિડેશન,ಆಕ್ಸಿಡೀಕರಣ
પેન્ટ્રી,ಪ್ಯಾಂಟ್ರಿ
પેરાપેટ,ಪ್ಯಾರಪೆಟ್
પેરાપેટ દિવાલ,ಪ್ಯಾರಪೆಟ್ ಗೋಡೆ
પિતૃ સામગ્રી,ಮೂಲ ವಸ್ತು
પેબલ કાસ્ટ પ્લાસ્ટર,ಬೆಣಚುಕಲ್ಲು ಎರಕಹೊಯ್ದ ಪ್ಲಾಸ್ಟರ್
પેડલફર,ಪೆಡಲ್ಫರ್
પેડોકલ,ಪೆಡೋಕಲ್
પેડોજેનેસિસ,ಪೆಡೋಜೆನೆಸಿಸ್
પેડોલોજી,ಪೆಡೋಲಜಿ
પીડોસ્ફિયર,ಪೀಡೋಸ್ಪಿಯರ್
પેનેટ્રોમીટર,ಪೆನೆಟ್ರೋಮೀಟರ್
પેન્ટ છત,ಪೆಂಟ್ ಛಾವಣಿ
પેપ્ટાઇઝિંગ એજન્ટ,ಪೆಪ್ಟೈಸಿಂಗ್ ಏಜೆಂಟ್
વિશ્લેષણનો સમયગાળો,ವಿಶ್ಲೇಷಣೆಯ ಅವಧಿ
પેપેન્ડ,ಪರ್ಪೆಂಡ್
શોષણ,ಪರ್ಸರ್ಪ್ಶನ್
પિયર,ಪಿಯರ್
પિલાસ્ટર,ಪಿಲಾಸ್ಟರ್
પીચ,ಪಿಚ್
ખાડાવાળી છત,ಪಿಚ್ ಛಾವಣಿ
સાદો કોંક્રિટ,ಸರಳ ಕಾಂಕ್ರೀಟ್
પ્લેન કોણ,ಪ್ಲೇನ್ ಕೋನ
સાદો યાર્ડ,ಬಯಲು ಅಂಗಳ
પ્લાન્સોલ,ಪ್ಲಾನ್ಸೋಲ್
પ્લાસ્ટિક સુસંગતતા,ಪ್ಲಾಸ್ಟಿಕ್ ಸ್ಥಿರತೆ
પ્લાસ્ટીસીટી,ಪ್ಲಾಸ್ಟಿಟಿ
પ્લાસ્ટિસિટી ઇન્ડેક્સ,ಪ್ಲಾಸ್ಟಿಟಿ ಸೂಚ್ಯಂಕ
પ્લાસ્ટિસિટી મર્યાદા,ಪ್ಲಾಸ್ಟಿಸಿಟಿ ಮಿತಿ
પ્લાસ્ટિસિટી શ્રેણી,ಪ್ಲಾಸ್ಟಿಸಿಟಿ ಶ್ರೇಣಿ
પ્લેટી માળખું,ಪ್ಲಾಟಿ ರಚನೆ
પ્લિન્થ,ಸ್ತಂಭ
ખેડાણની માટી,ನೇಗಿಲು ಮಣ್ಣು
આલુ પથ્થર,ಪ್ಲಮ್ ಕಲ್ಲು
પોડઝોલ,ಪೊಡ್ಜೋಲ್
નિર્દેશ,ಸೂಚಿಸುತ್ತಿದೆ
બહુકોણીય દિવાલ,ಬಹುಭುಜಾಕೃತಿಯ ಗೋಡೆ
છિદ્ર જગ્યા,ರಂಧ್ರದ ಜಾಗ
બંદર,ಬಂದರು
હકારાત્મક વેન્ટિલેશન,ಧನಾತ್ಮಕ ವಾತಾಯನ
પ્રેરી માટી,ಹುಲ್ಲುಗಾವಲು ಮಣ್ಣು
ચોકસાઇ,ನಿಖರತೆ
પ્રાથમિક કણ,ಪ್ರಾಥಮಿಕ ಕಣ
પ્રિઝમેટિક માળખું,ಪ್ರಿಸ್ಮಾಟಿಕ್ ರಚನೆ
ઉત્પાદક કાર્ય,ಉತ್ಪಾದಕ ಕೆಲಸ
પ્રોજેક્ટનું સમર્થન,ಯೋಜನೆಯ ಸಮರ್ಥನೆ
રક્ષણાત્મક કાર્ય,ರಕ್ಷಣಾತ್ಮಕ ಕೆಲಸ
સ્યુડો-માયસેલિયમ,ಸ್ಯೂಡೋ-ಮೈಸಿಲಿಯಮ್
ખાબોચિયું,ಕೊಚ್ಚೆಗುಂಡಿ
પગીંગ,ಪಗ್ಗಿಂಗ್
પ્યુમિસ,ಪ್ಯೂಮಿಸ್
પંચોન,ಪಂಚೆಯಾನ್
કઠપૂતળી,ಬೊಂಬೆ
પુટલોગ,ಪುಟ್ಲಾಗ್
પુટલોગ સ્કેફોલ્ડ,ಪುಟ್ಲಾಗ್ ಸ್ಕ್ಯಾಫೋಲ್ಡ್
જથ્થો સર્વેયર,ಪ್ರಮಾಣ ಸರ್ವೇಯರ್
ખાણનો રસ,ಕ್ವಾರಿ ಸಾಪ್
ક્વે,ಕ್ವೇ
રાણી બંધ,ರಾಣಿ ಮುಚ್ಚುವಿಕೆ
ક્વોઈન,ಕ್ವೊಯಿನ್
રાફ્ટ ફાઉન્ડેશન,ರಾಫ್ಟ್ ಅಡಿಪಾಯ
રેકર,ರೇಕರ್
રેકિંગ,ರೇಕಿಂಗ್
રેકિંગ બોન્ડ,ರಾಕಿಂಗ್ ಬಾಂಡ್
Raking ફ્લેશિંગ,ಮಿನುಗುವ ರೇಕಿಂಗ್
ઝડપથી બદલાતો પ્રવાહ,ವೇಗವಾಗಿ ಬದಲಾಗುತ್ತಿರುವ ಹರಿವು
વસૂલપાત્ર ચુકવણી,ಮರುಪಾವತಿಸಬಹುದಾದ ಪಾವತಿ
લાલ પૃથ્વી,ಕೆಂಪು ಭೂಮಿ
લાલ લોમ,ಕೆಂಪು ಲೋಮ್
રેગ્યુલેટર,ನಿಯಂತ್ರಕ
રેગુર અથવા કાળી કપાસની માટી,ರೆಗರ್ ಅಥವಾ ಕಪ್ಪು ಹತ್ತಿ ಮಣ್ಣು
ચુકવણી કરાર,ಮರುಪಾವತಿ ಒಪ್ಪಂದ
શેષ સંકોચન,ಉಳಿದ ಕುಗ್ಗುವಿಕೆ
શેષ માટી,ಉಳಿಕೆ ಮಣ್ಣು
ઉઘાડી,ಬಹಿರಂಗಪಡಿಸಿ
પીન જણાવો,ಪಿನ್ ಅನ್ನು ಬಹಿರಂಗಪಡಿಸಿ
ટાઈ જાહેર કરો,ರಿವೀಲ್ ಟೈ
રિજ,ರಿಡ್ಜ್
રિજ કેપિંગ,ರಿಡ್ಜ್ ಕ್ಯಾಪಿಂಗ್
નદી,ನದಿ
રોડ સ્ટેડ,ರೋಡ್ ಸ್ಟೇಡ್
રફ પ્લાસ્ટર,ಒರಟು ಪ್ಲಾಸ್ಟರ್
રોડાં,ಅವಶೇಷಗಳು
રોડાં ચણતર,ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು
રોડાંની દિવાલ,ಅವಶೇಷಗಳ ಗೋಡೆ
ચાલી રહેલ માપન,ಚಾಲನೆಯಲ್ಲಿರುವ ಮಾಪನ
સલામત બેરિંગ ક્ષમતા,ಸುರಕ್ಷಿತ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ
મીઠું ગ્લેઝ,ಉಪ್ಪು ಮೆರುಗು
નમૂનાનું કદ,ಮಾದರಿ ಅಳತೆ
નમૂના વિતરણ,ಮಾದರಿ ವಿತರಣೆ
સેમ્પલિંગ ભૂલ,ಮಾದರಿ ದೋಷ
રેતી,ಮರಳು
રેતી પૂર્ણાહુતિ,ಮರಳು ಮುಕ್ತಾಯ
રેતી હાથ મોલ્ડિંગ,ಮರಳು ಕೈ ಮೋಲ್ಡಿಂಗ್
સેન્ડિંગ,ಮರಳುಗಾರಿಕೆ
સંતૃપ્ત માટી,ಸ್ಯಾಚುರೇಟೆಡ್ ಮಣ್ಣು
સંતૃપ્ત માટી પેસ્ટ,ಸ್ಯಾಚುರೇಟೆಡ್ ಮಣ್ಣಿನ ಪೇಸ್ಟ್
સંતૃપ્તિ અર્ક,ಶುದ್ಧತ್ವ ಸಾರ
સંતૃપ્તિ ટકાવારી,ಶುದ್ಧತ್ವ ಶೇಕಡಾವಾರು
રકાબી ગુંબજ,ಸಾಸರ್ ಗುಮ್ಮಟ
પાલખ,ಸ್ಕ್ಯಾಫೋಲ್ಡ್
શિસ્ટ,ಸ್ಕಿಸ್ಟ್
સમુદ્ર બંદર,ಸಮುದ್ರ ಬಂದರು
ગુપ્ત ગટર,ರಹಸ್ಯ ಗಟಾರ
બીજું,ಎರಡನೇ
સેડિમેન્ટેશન વિશ્લેષણ,ಸೆಡಿಮೆಂಟೇಶನ್ ವಿಶ್ಲೇಷಣೆ
અર્ધ-કૃત્રિમ બંદર,ಅರೆ ಕೃತಕ ಬಂದರು
અર્ધ ભરતી ડોક,ಸೆಮಿ ಟೈಡಲ್ ಡಾಕ್
સેનાઇલ,ವಯಸ್ಸಾದ
શેલ,ಶೇಲ್
શીટનો ખૂંટો,ಹಾಳೆಯ ರಾಶಿ
સંકોચન મર્યાદા,ಕುಗ್ಗುವಿಕೆ ಮಿತಿ
