Gujarati,English
શરતી વિધાનસભા સૂચના,Conditional assembly instruction
શરતી શાખા સૂચના,Conditional branch instruction
શરતી વિરામ,Conditional breakpoint
શરતી,Conditional
શરતી વિરામ સૂચના,Conditional breakpoint instruction
શરતી એન્ટ્રોપી,Conditional entropy
શરતી અભિવ્યક્તિ,Conditional expression
શરતી અસર,Conditional implication operation
શરતી માહિતી સામગ્રી,Conditional information content
શરતી કૂદકો,Conditional jump
શરતી કૂદકાની સૂચના,Conditional jump instruction
શરતી alપરેટર,Conditional operator
શરતી પત્રક,Conditional statement
શરતી સ્ટોપ સૂચના,Conditional stop instruction
શરતી તબદીલી સૂચના,Conditional transfer instruction
શરતી ચલ,Conditional variable
સ્થિતિ કોષ,Condition cell
શરત આચારસંહિતા,Condition code
શરતી સર્કિટ,Conditioned circuit
કન્ડિશનિંગ,Conditioning
કન્ડીશનીંગ સાધનસામગ્રી,Conditioning equipment
સ્થિતિ યાદી,Condition list
શરત નામ,Condition name
શરત નામની શરત,Condition name condition
સ્થિતિનો ઉપસર્ગ,Condition prefix
કોન્ફરન્સ નિયંત્રણ (= સંવેદનશીલતા નિયંત્રણ),Conference control (= sensitivity control)
આત્મવિશ્વાસ સ્તર,Confidence level
ગુપ્તતા,Confidentiality
ગોઠવણી,Configuration
ગોઠવણી અનુભાગ,Configuration section
સમર્થન,Confirmation
મૂંઝવણ,Confusion matrix
ભીડ,Congestion
જોડાણમાં,Conjunction
સંલગ્ન સંદર્ભ,Connected reference
જોડાયેલ સંગ્રહ,Connected storage
કનેક્ટ વિધેય,Connect function
જોડવાની વ્યવસ્થા,Connecting arrangement
જોડવાની વ્યવસ્થા સેવા,Connecting arrangement service
જોડાણ,Connection
સંબંધક,Connective
સંલગ્ન,Connector
સમય જોડવાનો સમય,Connect time
અનુક્રમ,Consecutive
સતત કામગીરી,Consecutive operation
અગમ્ય અનુક્રમ કમ્પ્યુટર,Consecutive sequence computer
સુસંગતતા તપાસ શોધવી,Consequence finding consistency check
ને આશ્વાસન આપવું,Console
ક consન્સોલ વર્ડ પ્રોસેસિંગ સાધનસામગ્રી,Console word-processing equipment
એકીકરણ,Consolidation
એકત્ર કરનાર,Consolidator
સતત વિસ્તાર,Constant area
સતત સૂચના,Constant instruction
સ્થિર લંબાઈ ક્ષેત્ર,Constant length field
સતત ગુણોત્તર સંહિતા,Constant ratio code
સતત સંગ્રહ,Constant storage
સતત શબ્દ,Constant word
પ્રતિબંધિત નિર્ધારિત,Constrained set
પ્રતિબંધ,Constraint
સમાવિષ્ટ લખાણ,Contained text
સંતુષ્ટ,Content
સામગ્રી સંબોધિત સ્ટોરેજ (= એસોસિએટીવ સ્ટોરેજ),Content addressed storage (= associative storage)
સામગ્રી,Content analysis
તકરાર,Contention
તકરાર પદ્ધતિ,Contention system
વિષયવસ્તુ સૂચિ,Contents list
સંદર્ભ,Context
સંદર્ભ સંપાદન,Context editing
સંદર્ભ સંપાદક,Context editor
સંદર્ભ વિનાની ભાષા,Context free language
સંદર્ભ વિનાની રચના,Context free structure
સંદર્ભ સંવેદનશીલ ભાષા,Context sensitive language
સંદર્ભની ઘોષણા,Contextual declaration
આકસ્મિક કાર્યપદ્ધતિ,Contingency procedure
ચાલુ રાખવું કાર્ડ,Continuation card
સાતત્ય તપાસ,Continuity check
સતત સ્વરૂપ,Continuous form
સતત ફોર્મ કાર્ડ,Continuous form card
સતત ફોર્મ કાગળ,Continuous forms paper
સતત પ્રક્રિયા નિયંત્રણ,Continuous process control
સતત અનુકરણ,Continuous simulation
સતત સિસ્ટમ મોડેલિંગ કાર્યક્રમ,Continuous system modelling program
સતત સિસ્ટમ સિમ્યુલેશન ભાષા,Continuous system simulation language
સમોચ્ચું,Contour model
વિપરીત,Contrast
વિપરીત,Contrast sharpening
નિયંત્રણ,Control
અંકુશ,Control area
અંકુશ,Control bit
અંકુશ,Control block
નિયંત્રણ બસ,Control bus
સજાગર,Control byte
નિયંત્રણ -કાર્ડ,Control card
અંકુશ,Control character
નિયંત્રણ વર્તુળ,Control circuit
નિયંત્રણ કારકુન,Control clerk
નિયંત્રણ આદેશ,Control command language
નિયંત્રણ,Control computer
નિયંત્રણ કાઉન્ટર,Control counter
નિયંત્રણ,Control cycle
અંકુશ,Control data
શબ્દકોશ,Control dictionary
નિયંત્રણ ઈજનેર,Control engineering
નિયંત્રણ ક્ષેત્ર,Control field
નિયંત્રણ બંધારણ વસ્તુ,Control format item
નિયંત્રણ,Control function
નિયંત્રણ મથાળું,Control heading
અંકુશ,Control hole
નિયંત્રણ,Control instruction
નિયંત્રણ સૂચના રજિસ્ટર,Control instruction register
નિયંત્રણ ભાષા,Control language
નિયંત્રિત પરિમાણ,Controlled parameter
નિયંત્રિત સંગ્રહ ફાળવણી,Controlled storage allocation
નિયંત્રિત ચલ,Controlled variable
નિયંત્રિત શબ્દભંડોળ,Controlled vocabulary
નિયંત્રક,Controller
નિયંત્રક કાર્ય,Controller function
નિયંત્રણ રેખા,Control line
નિયંત્રણ તર્ક,Control logic
નિયંત્રણ લૂપ,Control loop
અંકુશ,Control mark
નિયંત્રણ મશજાનું પ્રદર્શન,Control-massage display
માઇક્રોપ્રોગ્રામિંગને નિયંત્રિત કરો,Control microprogramming
નિયંત્રણ -પદ્ધતિ,Control mode
નિયંત્રણ નંબર,Control number
નિયંત્રણ ઉદ્દેશ,Control objective
નિયંત્રણ કામગીરી,Control operation
નિયંત્રણ operatorપરેટર,Control operator
નિયંત્રણ operatorપરેટર,Control operator's terminal
કંટ્રોલ પેનલ,Control panel
નિયંત્રણ બિંદુ,Control point
નિયંત્રણ મુદ્રણ,Control printing
નિયંત્રણ કાર્યક્રમ,Control program
નિયંત્રણ પંચ,Control punch
અંકુશ,Control record
નિયંત્રણ રજિસ્ટર,Control register
નિયમિત નિયંત્રણ,Control routine
નિયંત્રણ -અનુભાગ,Control section
નિયંત્રણ ક્રમ,Control sequence
નિયંત્રણ -વિશિષ્ટતા,Control specification
નિયંત્રણ સ્ટેક,Control stack
નિયંત્રણ ધોરણ,Control standard
અંકુશ,Control statement
નિયંત્રણ મથક,Control station
નિયંત્રણ સંગ્રહ,Control storage
નિયંત્રણ સંગ્રહ સાચવો,Control storage save
અંકુશ,Control switch
નિયંત્રણ પદ્ધતિ,Control system
નિયંત્રણ ટેપ,Control tape
નિયંત્રણ તકનીક,Control technique
નિયંત્રણ,Control terminal
અંકુશ,Control total
નિયંત્રણ -તબદીલી નિવેદન,Control transfer statement
નિયંત્રણ વિભાગ,Control unit
નિયંત્રણ ચલ,Control variable
અંકુશ,Control volume
નિયંત્રણ શબ્દ,Control word
પરંપરાગત,Convention
પરંપરાગત સાધનસામગ્રી,Convention equipment
એકતરફી,Convergence
વાતચીત,Conversation
વાર્તાલાપને લગતું,Conversational
વાર્તાલાપનું બીજગણિત ભાષા,Conversational algebraic language
સંવાદિતા સંકલનકર્તા,Conversational compiler
સંવાદિતા -ગણતરી,Conversational computing
સંવાદિતા ભાષા,Conversational language
વાર્તાલાપની સ્થિતિ,Conversational mode
સંવાદિતા પદ્ધતિ,Conversational system
પરિવર્તનીય,Conversational terminal
વાર્તાલાપ સમય,Conversational time sharing
રૂપાંતર,Conversion
રૂપાંતર ખર્ચ,Conversion cost
રૂપાંતર ઉપકરણ,Conversion device
રૂપાંતર મોડ,Conversion mode
પ્રત્યારોપણ,Conversion routine
રૂપાંતર કરવું,Convert
એકત્રીકરણ કરનાર,Converter
બહિર્ચાર્ય કાર્યક્રમ,Convex programming
સંકલન મેમરી,Coordinate addressed memory
સંકલિત આધાર,Coordinate data
ભૂમિતિ ભાષા,Coordinate geometry language
સંકલન ગ્રાફિક્સ,Coordinate graphics
સંકલન નેટવર્ક,Coordinate network
સંકલન ધોરણ,Coordinate time scale
નકલ,Copy
દોરીહીન,Cordless plug
સંદિગ્ધ પદ્ધતિ,Cordonnier system
કેન્દ્રસ્થ,Core
હાર્દિક,Core dump
કેન્દ્ર છબી,Core image
મૂળ છબી ગ્રંથાલય,Core image library
હડપૂલ,Core memory
કેન્દ્ર,Core network
નિવાસી,Co-resident
મૂળ સંગ્રહ,Core storage
મૂળ પદ્ધતિ,Core system
સહ-રૂટિન,Co-routine
સાચી અને નકલ,Correct and copy
સુધારણા,Correcting feature
સુધારણા,Correction
સુધારાની માહિતી,Correction information
સુધારાત્મક જાળવણી,Corrective maintenance
સુધારાત્મક જાળવણી સમય,Corrective maintenance time
પડતર,Cost analysis
ખર્ચ-કેન્દ્ર,Cost-center accounting
ગણતરી,Count
કાઉન્ટર,Counter
પ્રતિ -અટકાયત,Counter inhibit
ગણતરી-કી-ડેટા ઉપકરણ,Count-key-data device
દેશનો કોડ,Country code
નિર્ણાયક પાથ પદ્ધતિ,Critical path method
ક્રોસ -બાર -સ્વીચ,Cross bar switch
ક્રોધાવેશ,Cross bar system
ક્રોસ ચેક,Cross check
Crossાળ,Cross compiler
ડોમેન સંચાર,Cross domain communication
અગ્નિશામક આગ,Cross fire
મોડું,Cross foot
Footલટ પગ પરીક્ષણ,Cross footing test
ક્રોસ પોઇન્ટ એરે,Cross point array
Sectionલ -વિભાગીય પરીક્ષણ,Cross sectional testing
એરેનો પારો -વિભાગ,Cross section of an array
Crossલ,Cross software
ક્રોસ સુબેરિયા લિંક,Cross subarea link
આતુરતા,Cross talk
Crossંચે ચાલતી ટ્રેકિંગ,Cross tracking
ભીડિયું,Crowding
સાંકડી,Cryogenics
ક્રાયોજેનિક સંગ્રહ,Cryogenic storage
ક્રાયોજેનિક ભંડાર,Cryogenic store
સાંકડો,Cryostat
ચિત્ત,Cryotron
ગુપ્તચર,Cryptographic
ગુપ્ત અલ્ગોરિધમનો,Cryptographic algorithm
ભંડાર,Cryptography
સંચિત સૂચિ,Cumulative index
ચલાનું પ્રતીક,Currency symbol
વર્તમાન બીમ સ્થિતિ,Current beam position
વર્તમાન જોડાણ જૂથ,Current connect group
વર્તમાન પે generationી,Current generation
"વર્તમાન સૂચના
 નોંધણી કરવી","Current instruction
 Register"
"વર્તમાન રેખા
 નિર્દેશક","Current line
 Pointer"
"વર્તમાન લૂપ (=
 વર્તમાન એન્ટિનોડ)","Current loop (=
 Current antinode)"
વર્તમાન મોડ તર્ક,Current mode logic
વર્તમાન રેકોર્ડ,Current record
શબ,Cursor
કરશાર નિયંત્રણ કી,Cursor control key
પડઘો,Curtate
વળાંક અનુયાયી,Curve follower
ગલાગ,Cushion
ગ્રાહક પ્રવેશ ક્ષેત્ર,Customer access area
ગ્રાહક માહિતી નિયંત્રણ પદ્ધતિ,Customer information control system
ગ્રાહક જગ્યા,Customer premises equipment
ગ્રાહક સ્વિચિંગ સિસ્ટમ,Customer switching system
Cutભું સ્વરૂપ,Cut form
ફોર્મ મોડ કાપો,Cut forms mode
કાપી પદ્ધતિ,Cut method
Offતરવું,Cut off
કોટિ,Cybernation
મનોહર,Cybernetics
ચક્ર,Cycle
ચક્ર ગણતરી,Cycle count
ચક્ર -સૂચિ,Cycle index
ચક્ર,Cycle memory
ચક્ર,Cycle microprogramming
ચક્ર ફરીથી સેટ કરવું,Cycle reset
ચક્ર -વહેંચણી,Cycle sharing
ચક્ર ચોરવું,Cycle steal
ચક્ર ચોરી,Cycle stealing
ચક્ર સમય,Cycle time
ચક્રીય સંહિતા,Cyclic code
ચક્રીય નિરર્થક તપાસ,Cyclic redundancy check
ચક્રાકાર પાળી,Cyclic shift
ચક્રીય -સંગ્રહ,Cyclic storage
ચક્રાકાર -તબદીલી,Cyclic transfer
નળાકાર ખ્યાલ,Cylinder concept
પાત્ર,Character
દશાંશ,Coded decimal
ડેઝી સાંકળ,Daisy chain
ડેઝી પ્રિન્ટ પૈડું,Daisy print wheel
ડેઝીનું પૈડું,Daisy wheel
ભીનાશ,Damping
માહિતી,Data
અવાજ ઉપર ડેટા,Data above voice
આધાર જણાવવાની વ્યવસ્થા,Data access arrangement
માહિતી મેળવવી,Data acquisition
માહિતી સંપાદન કમ્પ્યુટર,Data acquisition computer
આધાર -એકમ,Data adaption unit
આંકડા વહીવટકર્તા,Data administrator
એકરૂપ ડેટા,Data aggregate
આધાર -ક્ષેત્ર,Data area
આધાર સામગ્રી,Data array
આંકડા લક્ષણ,Data attribute
આંકડા -બેંક,Data bank
ડેટાબેઝ,Database
ડેટાબેઝ વહીવટ,Database administration
ડેટાબેઝ મેનેજમેન્ટ,Database management
ડેટાબેઝ સંચાલન પદ્ધતિ,Database management system
આંકડા,Data block
ડેટા વિરામ (= ડાયરેક્ટ મેમરી એક્સેસ),Data break (=direct memory access)
આંકડા,Data buffer register
આધાર -સામગ્રી,Data capture
આધાર -કાર્ડ,Data card
આંકડા,Data carrier
આધાર -કોષ,Data cell
માહિતી,Data channel
આંકડા -ખર્ચ કરનાર,Data channel multiplexer
આધાર સામગ્રી,Data circuit
આંકડાકીય પારદર્શિતા,Data circuit transparency
આધારપ્રમાણ,Data code
માહિતી સંગ્રહ,Data collection
માહિતી વસૂલાત મથક,Data collection station
માહિતી સંગ્રહ પદ્ધતિ,Data collection system
"માહિતી
 વાતચીત","Data 
 Communication"
"માહિતી
 વાતચીત
 માર્ગ","Data
 Communication
 Channel"
"માહિતી
 વાતચીત
 સામાન","Data
 Communication
 Equipment"
"માહિતી
 વાતચીત
 પ્રસારણ","Data
 Communication
 Interface"
"માહિતી
 વાતચીત
 નેટવર્ક","Data
 Communication
 Network"
"માહિતી
 વાતચીત
 સેવા","Data
 Communication
 Service"
આંકડા,Data compaction
આધારપ્રણી,Data compression
આધાર સામગ્રી,Data connection
આંકડા,Data constant
"માહિતી
 દૂષણ","Data
 Contamination"
આંકડા -આધાર -નિયંત્રણ,Data control
આધાર -નિયંત્રણ અવરોધ,Data control block
આંકડા,Data conversion
આંકડા -રૂપાંતર,Data convertor
માહિતી ઘોષણા,Data declaration
"માહિતી ઘોષણા
 નિવેદન","Data declaration
 Statement"
માહિતી,Data definition
"માહિતી
 નામ","Data definition
 Name"
"માહિતી
 નિવેદન","Data definition
 Statement"
વિલંબ,Data delay
આંકડા,Data delimiter
આંકડાકીય ઘનતા,Data density
"આંકણી
 પ્રવેશ","Data description 
 Entry"
"આંકણી
 ભાષા","Data description 
 Language"
આધાર જણાવનારું,Data design
આંકડા,Data device
શબ્દકોશ શબ્દકોશ,Data dictionary
નિર્દેશિત આંકડા,Data directed transmission
આધારસૂચક ડેટા,Data display unit
આંકડા વિતરણ પદ્ધતિ,Data distribution system
આંકડા વિભાગ,Data division
આંકડાકીય તત્વ,Data element
માહિતી તત્વ સાંકળ,Data element chain
"આધાર -એન્ક્રિપ્શન
 મુખ્ય","Data encryption
 Key"
"આધાર -એન્ક્રિપ્શન
 ધોરણ","Data encryption
 Standard"
માહિતી નોંધ,Data entry
માહિતી પ્રવેશ -ઉપકરણ,Data entry device
આધાર -ભૂલ,Data error
આંકડાકીય મૂલ્યાંકન,Data evaluation
આધાર -પરીક્ષા,Data examination
આંકડા વિનિમય,Data exchange
આંકડા,Data field
આધારપત્રક,Data file
આંકડાકીય પ્રવાહ,Data flow
આધારપત્રક,Data flow chart
આધારસૂત્ર,Data flow control
આંકડાકીય વિધવા,Data flow diagram
આધારપત્રક,Data format
ડેટા ફોર્મેટ આઇટમ,Data format item
આંકડા -જનરેટર,Data generator
ડબ્બા,Datagram
ડેટાગ્રામ સેવા,Datagram service
ડેટા ગ્રાફિક્સ,Data graphics
માહિતી,Data graphoscope
આધાર -નિયંત્રણ,Data handling
"આધાર -નિયંત્રણ
 શક્તિ","Data handling
 Capacity"
આધાર -આધાર -આધાર -માહિતી,Data hierarchy
ડેટા હોસ્ટ (= હોસ્ટ),Data host (= host)
આંકડાકીય સ્વતંત્રતા,Data independence
આધાર જણાવનારું પ્રમાણ,Data input
માહિતી ઇનપુટ સ્ટેશન,Data input station
માહિતી સંકલિતતા,Data integrity
આધાર -ઉત્પાદન,Data interchange
અવાજમાં માહિતી,Data in voice
"ડેટા I/O
 સૂચના","Data I/O
 Instruction"
આધાર -સામગ્રી,Data item
આધાર -સ્તર,Data level
આધાર -ગ્રંથાલય,Data library
"ડેટા લિંક નિયંત્રણ
 પાત્ર","Data link control
 Character"
"ડેટા લિંક એસ્કેપ
 પાત્ર","Data link escape
 Character"
ડેટા લિંક સ્તર,Data link layer
આંકડા -માહિતી,Data list
આધાર -માહિતી,Data logging
માહિતી વ્યવસ્થાપન,Data management
"માહિતી વ્યવસ્થાપન
 કાર્યક્રમ","Data management
 Program"
"માહિતી વ્યવસ્થાપન
 પદ્ધતિ","Data management
 System"
હેરાફેરી,Data manipulating
"આધાર -પદ્ધતિ
 ભાષા","Data manipulation
 Language"
માહિતીને માસ્ક કરવા,Data masking
ડેટા -કમ્પ્યુટર,Datamatic computer
આંકણી,Datamation
ડેટા માધ્યમ,Data medium
આધાર આંકડા,Data migration
આધારપ્રક્ષ,Data mode
"આંકડા
 સૂચના","Data move
 Instruction"
આંકડા -ક્ષેત્ર,Data multiplexer
આંકડાકીય નામ,Data name
આંકડા,Data network
આંકડા -કામગીરી,Data operation
આધાર -તંત્ર,Data organisation
આંકડા -ઉદ્દભવ,Data origination
આંકડા ઉત્પાદન,Data output
આંકડાકીય માર્ગ,Data path
આંકડા,Data phase
ડેટા પર -પાના,Dataphone
આધાર જણાવનાર,Data plotter
આધાર -નિર્દેશક,Data pointer
આંકડાકીય તૈયારી,Data preparation
"આંકડાકીય તૈયારી
 સાધન","Data preparation
 Device"
આંકડા,Data processing
"આંકડા
 કેન્દ્ર","Data processing
 Centre"
"આંકડા
 ચક્ર","Data processing
 Cycle"
"આંકડા
 મશીન","Data processing
 Machine"
"આંકડા
 નોડ","Data processing
 Node"
"આંકડા
 કેન્દ્ર","Data processing
 Station"
"આંકડા
 પદ્ધતિ","Data processing
 System"
ડેટા પ્રોસેસર,Data processor
ડેટા જાણવણી,Data protection
માહિતી શુદ્ધિકરણ,Data purification
આંકડા,Data radio
આંકડા પ્રાપ્ત કરનાર,Data receiver
આંકડા,Data record
માહિતી ઘટાડો,Data reduction
આધાર -નોંધણી,Data register
આધારસામગ્રી,Data reliability
"માહિતી
 પ્રતિનિધિત્વ","Data
 Representation"
આંકડા પ્રજનન,Data reproduction
આધાર -મેળ,Data retrieval
"આંકડા
 નિયંત્રણ","Data review
 Control"
આંકડા સુરક્ષા,Data security
આધાર -વિભાજક,Data separator
આંકડા,Data set
ડેટા સેટ ક્લોકિંગ,Data set clocking
"ડેટા સેટ વ્યાખ્યા
 કોષ્ટક","Data set definition
 Table"
ડેટા સેટ લેબલ,Data set label
ડેટા સેટ નામ,Data set name
"આંકડા
 સંગઠન","Data set
 Organisation"
"આધાર જણાવનાર સંદર્ભ
 નંબર","Data set reference
 Number"
આધાર જણાવ્યો,Data set security
"આધારસૂચક ઉપયોગિતા
 કાર્યક્રમ","Data set utility
 Program"
આંકડા સંકેત,Data signal
આધાર -સંકેત દર,Data signalling rate
ડેટા ડૂબી જવા,Data sink
માહિતીનું પ્રાપ્તિસ્થાન,Data source
આંકડા -વિશિષ્ટતા,Data specification
આંકડા કેન્દ્ર,Data station
માહિતી સંગ્રાહક,Data storage
"માહિતી સંગ્રાહક
 માળખું","Data storage
 Structure"
આંકડા,Data stream
આંકડા -માળખું,Data structure
"આંકડા -માળખું
 ચિત્ર","Data structure
 Diagram"
આધારપ્રક્ષ,Data switch
"આધાર -સામગ્રી
 કેન્દ્ર","Data switching
 Centre"
"આધાર -સામગ્રી
 વિનિમય","Data switching
 Exchange"
આંકડા,Data tablet
આંકડા,Data terminal
"આંકડા
 સામાન","Data terminal
 Equipment"
આધારપ્રણી માહિતી,Data time
માહિતી -પત્રવ્યવહાર,Data transcription
"માહિતી -પત્રવ્યવહાર
 સાધન","Data transcription
 Device"
આધાર -તબદીલી,Data transfer
"આધાર -તબદીલી
 તબક્કો","Data transfer
 Phase"
આધાર -તબદીલી દર,Data transfer rate
"આધાર -તબદીલી
 નોંધણી કરવી","Data transfer
 Register"
આંકડા,Data transmission
"આંકડા
 માર્ગ","Data transmission
 Channel"
"આંકડા
 સગવડ","Data transmission
 Facility"
"આંકડા
 પ્રસારણ","Data transmission
 Interface"
"આંકડા
 પંક્તિ","Data transmission
 Line"
"આંકડા
 સેવા","Data transmission
 Service"
"આંકડા
 છટકું","Data transmission
 Trap"
ઓળખાણ,Datatron
આધાર સામગ્રી,Data type
અવાજ હેઠળનો ડેટા,Data under voice
આંકડા એકમ,Data unit
આંકડા માન્યતા,Data validation
માહિતી શબ્દ,Data word
તારીખ નિત્યક્રમ,Dating routine
આધાર,Datum
આધાર -રેખા,Datum line
દશાંશ બિંદુ,Decimal point
નિષ્ક્રિયકરણ,Deactivation
નિર્ભેળ,Dead band
મડાગાંઠ,Dead file
મૃત તાળું,Dead lock
નિર્બળ સમય,Dead time
મૃત્યુ ક્ષેત્ર,Dead zone
ડેડ ઝોન એકમ,Dead zone unit
બેકાબૂ,Deblock
Debંગું,Debug
ડીક,Debugger
ડીફિંગ સહાય,Debugging aid
"ડીફિંગ સહાય
 રોજિંદા","Debugging aid
 Routine"
"ઉઘાડું
 ભાષા","Debugging 
 Language"
ડિબગીંગ મેમરી ડમ્પ,Debugging memory dump
ડીબગીંગ આઉટપાત,Debugging output
ડિબગ મેક્રોઝ,Debug macros
ડીબગ પત્રક,Debug statement
દશ,Decade
દાયકા કાઉન્ટર,Decade counter
નિર્ણય લઈને ટેબલ ભાષા,Decision table language
ઘટાડાનો સમય,Deceleration time
"વિકેન્દ્રિત
 જાણ
 પદ્ધતિ","Decentralised
 Information
 System"
દાદાગીરી,Decibel
નિર્ણાયકતા,Decidability
દશાંશ અંકગણિત કામગીરી,Decimal arithmetic operation
દશાંશ ગોઠવણી,Decimal alignment
દશાંશ,Decimal digit
દશાંશ માર્કર,Decimal marker
દશાંશ સૂચન,Decimal notation
દશાંશ,Decimal numeral
"દશાંશ
 સંખ્યા
 પદ્ધતિ","Decimal
 Numeration
 System"
"દશાંશનું ચિત્ર
 માહિતી","Decimal picture
 Data"
દશાંશ પ્રતીક,Decimal symbol
ઉકેલવું,Decipher
નિર્ણય,Decision
નિર્ણય -પેટી,Decision box
નિર્ણય,Decision circuit
નિર્ણય સામગ્રી,Decision content
નિર્ણય -તત્વ,Decision element
"નિર્ણય
 સૂચના","Decision
 Instruction"
"નિર્ણય
 ક્મેકનિઝમ","Decision
 Kmechanism"
નિર્ણય ભાષા,Decision language
નિર્ણય તર્ક,Decision logic
"નિર્ણય તર્ક
 ભાષાંતર કરનાર","Decision logic
 Translator"
નિર્ણય સિદ્ધાંત,Decision principle
નિર્ણય નિયમ,Decision rule
"નિર્ણય
 સિમ્યુલેશન","Decision
 Simulation"
નિર્ણયની રચના,Decision structure
નિર્ણય અંગેનો નિર્ણય,Decision table
નિર્ણય સિદ્ધાંત,Decision theory
નિર્ણય સતત,Decision constant
ડીકોડર,Decoder
"ડીકોડિંગ
 સૂચના","Decoding
 Instruction"
અકસ્માત કરવું,Decollate
ડિક્લેટર,Decollator
શાસ્ત્ર,Deconcentration
ઘટાડો,Decrement
દુ: ખ,Decrypt
દબાવી દેવી,Decurl
સમર્પિત માધ્યમ,Dedicated channel
સમર્પિત સર્કિટ,Dedicated circuit
"સમર્પિત
 જોડાણ","Dedicated
 Connection"
સમર્પિત,Dedicated deviced
સમર્પિત રેખા,Dedicated line
સમર્પિત બંદર,Dedicated port
સમર્પિત રજિસ્ટર,Dedicated register
ચૂક,Default
ક defaultન્ટ્રા જૂથ,Default group
કણ વિકલ્પ,Default option
ડિફોલ્ટ પરિમાણ,Default parameter
પરત મૂલ્ય,Default value
"સ્થગિત
 સંબોધન","Deferred
 Addressing"
વિલંબિત નોંધ,Deferred entry
સ્થગિત બહાર નીકળવું,Deferred exit
"સ્થગિત
 જાળવણી","Deferred
 Maintenance"
"સ્થગિત
જાળવણી
સમય","Deferred
Maintenance
Time"
"સ્થગિત
 પ્રક્રિયા","Deferred
 Processing"
વિલંબિત ફરીથી પ્રારંભ,Deferred restart
નિર્ધારિત વસ્તુ,Defined item
વિશિષ્ટ નેટવર્ક,Definite network
નિવારણ પ્લેટ,Deflection plate
અણીદાર,Degauss
અખવાટી,Degausser
અધોગતિ,Degeneracy
અધોગતિ પરિબળ,Degradation factor
"બહુવિધ
 કાર્યક્રમ","Degree of multi-
 Programming"
વિલંબ,Delay
વિલંબ કાઉન્ટર,Delay counter
વિલંબ,Delay differential
વિલંબ,Delay digit
વિલંબ,Delay distortion
વિલંબ તત્વ,Delay element
Equalલટ,Delay equaliser
વિલંબ,Delayline
વિલંબ રેખા,Delay line memory
વિલંબ રેખા રજિસ્ટર,Delay line register
વિલંબ રેખા,Delay line storage
વિલંબ લૂપ સ્ટોર,Delay loop store
"વિલંબ
 કાર્યક્રમ","Delay
 Programming"
વિલંબ સમય,Delay time
"કા delી નાખવું
 (= ડિકોલેટ)","Deleave
 (= Decollate)"
કા delી નાખવું,Delete
પાત્ર કા Delete ી નાખો,Delete character
કી કા Delete ી નાખો,Delete key
કા delી નાખવું રેકોર્ડ,Deletion record
ડિલિમિટર,Delimiter
"ડિલિમિટર
 નિવેદન","Delimiter
 Statement"
વિતરણ સમય,Delivery time
ડેલ્ટા મોડ્યુલેશન,Delta modulation
ડેલ્ટા અવાજ,Delta noise
માંગ,Demand
માંગ,Demand fetching
માંગ -ચપળ,Demand paging
"માંગ
 પ્રક્રિયા","Demand
 Processing"
માંગ -સ્ટેજીંગ,Demand staging
સીમાંકન પટ્ટી,Demarcation strip
નશાખોરી,Demodulation
તોડફોડ કરનાર,Demodulator
"વસ્તીશાસ્ત્રને લગતું
 નિયમ","Demographic
 Application"
ચપટી,Demount
નિરુત્સાહ,Demultiplexing
ઘેરા યાદી,Dense list
ઘનતા,Density
આશ્રિત સિદ્ધાંત,Dependency theory
"આશ્રિત
 ભાગ","Dependent
 Segment"
આશ્રિત એકમ,Dependent unit
મુક્કાબાજી,Deque
ઉઝરડા,Derning
વંશજ,Descender
ઉતરતા સોર્ટ,Descending sort
વર્ણન,Description
વર્ણન,Description list
વર્ણનકર્તા,Descriptor
આચાર,Design
નિયુક્ત ઉપકરણ,Designating device
રચના મોડેમ,Design modem
"આચાર
 Optimપ્ટિમાઇઝેશન","Design
 Optimization"
ગુપ્તતા,Design secrecy
રચના,Design simulation
ઇચ્છિત મૂલ્ય,Desired value
ડેસ્ક કેલ્ક્યુલેટર,Desk calculator
ડેસ્ક ચેકિંગ,Desk checking
ડેસ્ક ટોચનું કમ્પ્યુટર,Desk top computer
રવાનગી,Despatch
ગંતવ્ય,Destination
"ગંતવ્ય
 સંબોધન","Destination
 Address"
ગતકામની સજા,Destination code
લક્ષ્યસ્થાન ક્ષેત્ર,Destination field
લક્ષ્યસ્થાન ફાઈલ,Destination file
લક્ષ્યસ્થાન મથક,Destination station
વિનાશક,Destrucaddition
વિનાશક કર્સર,Destructive cursor
વિનાશક વાંચન,Destructive read
વિનાશક સંગ્રહ,Destructive storage
ફાટવું,Detab
વિગતવાર કાર્ડ,Detail card
વિગતવાર ફાઈલ,Detail file
અટકાયત કરવું,Detap
શોધી શકાય તેવું તત્વ,Detectable element
"નિષ્ઠાપૂર્વક
 નકલો","Deterministic
 Automata"
"નિષ્ઠાપૂર્વક
 મશીન","Deterministic
 Machine"
"નિષ્ઠાપૂર્વક
 નમૂનો","Deterministic
 Model"
"નિષ્ઠાપૂર્વક
 સમસ્યા","Deterministic
 Problem"
"નિષ્ઠાપૂર્વક
 પ્રક્રિયા","Deterministic
 Process"
"નિષ્ઠાપૂર્વક
 કાર્યક્રમ","Deterministic
 Program"
"નિષ્ઠાપૂર્વક
 કાર્યક્રમ","Deterministic
 Programming"
