Marathi,Gujarati
दुहेरी सिग्मॉइड वक्र,ડબલ સિગ્મોઇડ વળાંક
1. झोडप 2. ताणणे,1. ગસ્ટ 2. સ્ટ્રેચ
1. एक्झॉस्ट ड्रेन 2. सांडपाणी,1. એક્ઝોસ્ટ ડ્રેઇન 2. પ્રવાહ
ड्रेनेज,ડ્રેનેજ
कर्षण,ટ્રેક્શન
1. औषध द्या 2. भिजवा,1. દવા આપો 2. ભીંજાવો
सौंदर्य प्रसाधने (बिया),સૌંદર્ય પ્રસાધનો (બીજ)
1. औगर 2. उथळ फॉल्ट 3. ड्रिल 4. औगर,1. ઓગર 2. છીછરા ફોલ્ટ 3. ડ્રીલ 4. ઓગર
1. भोक 2. ड्रिल 3. ड्रिल,1. છિદ્ર 2. કવાયત 3. કવાયત
1. ड्रिलिंग 2. ड्रिलसह पेरणी 3. ड्रिलसह ओतणे,1. ડ્રિલિંગ 2. ડ્રિલ વડે વાવણી 3. ડ્રિલ વડે રેડવું
ठिबक सिंचन,ટપક સિંચાઈ
कोरडी शेती,સૂકી ખેતી
1.धूळ 2.बुकनी,1.ધૂળ 2.બુકની
1. डस्टर 2. स्कॅटरर,1. ડસ્ટર 2. સ્કેટરર
शिंपडणे,છંટકાવ કરવા માટે
1. बटू 2. वामन,1. વામન 2. વામન
वामन पिरॅमिड,વામન પિરામિડ
वामिनी भवन,વામિની ભવન
पर्यावरणशास्त्र,ઇકોલોજી
अर्थमिति,અર્થશાસ્ત્ર
आर्थिक कार्यक्षमता,આર્થિક કાર્યક્ષમતા
परिस्थितीजन्य प्रकार,પરિસ્થિતિગત પ્રકાર
अतिरिक्त-स्तरीकृत,વધારાનું સ્તરીકરણ
मऊ,નરમ
माती विज्ञान,માટી વિજ્ઞાન
1. ब्रिजिंग 2. एजिंग 3. स्ट्रँड क्लोजर,1. બ્રિજિંગ 2. એજિંગ 3. સ્ટ્રાન્ડ ક્લોઝર
अन्न भाग,ખોરાકનો ભાગ
मागणीची लवचिकता,માંગની સ્થિતિસ્થાપકતા
उत्पादन लवचिकता,ઉત્પાદન સ્થિતિસ્થાપકતા
इलेक्ट्रोलिसिस,વિદ્યુત વિચ્છેદન-વિશ્લેષણ
इलेक्ट्रोफोरेसीस,ઇલેક્ટ્રોફોરેસિસ
बाष्पीभवन,બાષ્પીભવન
1. शिरच्छेद करणारा 2. निर्जंतुक करणारा 3. शिरच्छेद करणारा 4. निर्जंतुक करणारा,1. શિરચ્છેદ કરનાર 2. જંતુમુક્ત કરનાર 3. શિરચ્છેદ કરનાર 4. જંતુમુક્ત કરનાર
1. विर बंदी 2. स्ट्रॉबंडी,1. વિયર બંડી 2. સ્ટ્રોબંદી
गर्भ,ગર્ભ
1. भ्रूणशास्त्र 2. भौतिकशास्त्र,1. ગર્ભવિજ્ઞાન 2. ભૌતિકશાસ્ત્ર
1. बाहेर पडा 2. बाहेर पडा,1. બહાર નીકળો 2. બહાર નીકળો
emulsifier,ઇમલ્સિફાયર
अंतर्जात,અંતર્જાત
आंतर-बिंदू विभागणी,આંતર-બિંદુ વિભાગ
आंतर-परजीवी,આંતર-પરજીવી
एंडोस्पर्म,એન્ડોસ્પર્મ
उपक्रम,એન્ટરપ્રાઇઝ
कीटकशास्त्र,કીટશાસ્ત્ર
वातावरण,પર્યાવરણ
1. एन्झाइम 2. एन्झाइम,1. એન્ઝાઇમ 2. એન્ઝાઇમ
क्लस्टर ग्राफ्टिंग,ક્લસ્ટર કલમ બનાવવી
1. एपिफाइट 2. एपिफाइट,1. એપિફાઇટ 2. એપિફાઇટ
इक्विटी,ઇક્વિટી
निर्मूलन,નાબૂદી
आवश्यक पोषक,આવશ્યક પોષક તત્વો
1. मापन 2. उडी 3. मूल्यांकन,1. માપન 2. જમ્પ 3. આકારણી
चातुर्य,સુંદરતા
सुजननिक,સુજનનિક
मूल्यमापन,મૂલ્યાંકન
स्टीम गेज,વરાળ માપક
बाष्पीभवन,બાષ્પીભવન
शाश्वत क्रांती,શાશ્વત ક્રાંતિ
1. सदाहरित 2. सदाहरित,1. સદાબહાર 2. સદાબહાર
विकास,વિકાસ
कापला,કાપી નાખવું
परिक्षय (प्रजनन क्षमता),પરિક્ષય (ફર્ટિલિટી)
शोषण,શોષણ
1. अन्वेषण 2. अन्वेषण,1. અન્વેષણ 2. અન્વેષણ
1. एक्सट्रूजन 2. उत्सर्जन,1. ઉત્સર્જન 2. ઉત્સર્જન
डोळा,આંખ
1. घटक 2. घटक 3. घटक 4. संसाधन,1. પરિબળ 2. ઘટક 3. પરિબળ 4. સંસાધન
घटक उत्पादकता,પરિબળ ઉત્પાદકતા
व्यापारी सवलत,વેપારીનું ડિસ્કાઉન્ટ
फॅक्टोरियल ब्लॉक डिझाइन,ફેક્ટોરિયલ બ્લોક ડિઝાઇન
पर्यायी,વૈકલ્પિક
1. पट्टी 2. पालिहार,1. પટ્ટી 2. પાલિહાર
स्थूल,સ્થૂળ
फील्ड मूल्यांकन,ક્ષેત્ર મૂલ્યાંકન
शेती बजेट,ફાર્મ બજેટિંગ
कृषी व्यवसाय,કૃષિ વ્યવસાય
क्षेत्र नियोजन,ક્ષેત્ર આયોજન
1. शेतकरी 2. शेतकरी,1. ખેડૂત 2. ખેડૂત
1. शेती 2. शेती,1. ખેતી 2. ખેતી
टक्कर,અથડામણ
एकाधिक प्रजनन,બહુવિધ સંવર્ધન
किण्वन,આથો
प्रजनन क्षमता,ફળદ્રુપતા
खत,ખાતર
खत वापर कार्यक्षमता,ખાતર ઉપયોગ કાર્યક્ષમતા
तंतुमय,તંતુમય
1. शेत 2. क्षेत्रफळ 3. ठिकाण,1. ફાર્મ 2. વિસ્તાર 3. સ્થાન
माती पाणी धारण,માટી પાણી હોલ્ડિંગ
फील्ड प्रात्यक्षिक,ક્ષેત્ર પ્રદર્શન
1. स्थिरीकरण 2. फिक्सेशन 3. फिक्सेशन,1. સ્થિરીકરણ 2. ફિક્સેશન 3. ફિક્સેશન
1. पूर 2. गर्भाधान,1. પાણી ભરવું 2. ગર્ભાધાન
प्रवाह चित्र,પ્રવાહ રેખાકૃતિ
अन्न मूल्य,ખોરાક મૂલ્ય
चारा,ચારો
अंदाज,આગાહી
वन,વન
वनीकरण,વનીકરણ
1. तडपर्न 2. फॉर्म,1. તડપાર્ન 2. ફોર્મ
दंव प्रतिरोधक,હિમ પ્રતિરોધક
1. पाला 2. अनिष्ट,1. પાલા 2. બ્લાઈટ
1. गोठलेले 2. गोठलेले,1. સ્થિર 2. સ્થિર
कार्य,કાર્ય
1. फ्रुट फॉल 2. फ्रुट फॉल,1. ફ્રુટ ફોલ 2. ફ્રુટ ફોલ
फळ बनणे,ફળ બની જાય છે
1. फ्युमिगेशन 2. फ्युमिगेशन,1. ધૂણી 2. ધૂણી
बुरशीनाशक,ફૂગનાશક
बुरशीविरोधी,ફૂગપ્રતિરોધી
बुरशी,ફૂગ
1. खुद 2. सीता,1. ખુદ 2. સીતા
1. फ्यूजन 2. फ्यूजन,1. ફ્યુઝન 2. ફ્યુઝન
कापूस लोकर,કપાસ ઉન
केसाळ,રુવાંટીવાળું
1. झाडाचा व्रण 2. पिटिका,1. ઝાડનું અલ્સર 2. પિટિકા
1. गेमेट्स 2. गेमेट्स,1. ગેમેટ્સ 2. ગેમેટ્સ
1. बाग 2. बाग,1. બગીચો 2. બગીચો
1. पानसाल 2. हायड्रोमीटर,1. પંસલ 2. હાઇડ્રોમીટર
जनुक संग्रह,જનીન સંગ્રહ
जीन टॅगन,જીન ટેગોન
वंशावळी,વંશાવળી
जनुक नकाशा,જનીન નકશો
अनुवांशिक,જીનેટિક્સ
1. जीनोम 2. सांगेन,1. જીનોમ 2. સંગેન
संजिनी कलेक्शन,સંજીની કલેક્શન
जीनोमिक्स,જીનોમિક્સ
जीनोटाइप,જીનોટાઇપ
1. जीन स्ट्रक्चर 2. जीन प्रकार,1. જનીન માળખું 2. જનીન પ્રકાર
लिनेज,લિનેજ
1. वंश 2. वंश,1. જીનસ 2. વંશ
1. जंतू 2. जंतू,1. જીવાણુ 2. જીવાણુ
जंतूनाशक,જીવાણુનાશક
उगवण,અંકુરણ
1. जर्मप्लाझम 2. जर्मप्लाझम,1. જર્મપ્લાઝમ 2. જર્મપ્લાઝમ
गिबेरेलिक ऍसिड,ગીબેરેલિક એસિડ
गोळा करणे,ઉગાડવું
तुष,ટશ
1. ग्लूटेन 2. खादाड,1. ગ્લુટેન 2. ખાઉધરાપણું
ग्लायकोलिसिस,ગ્લાયકોલિસિસ
छान,સરસ
सुवर्ण क्रांती,સુવર્ણ ક્રાંતિ
1. वर्गीकरण 2. वर्गीकरण 3. स्तरीकरण,1. વર્ગીકરણ 2. વર્ગીકરણ 3. સ્તરીકરણ
1. कलमी वनस्पती 2. पेनम्ब्रल वनस्पती,1. કલમી છોડ 2. પેનમ્બ્રલ પ્લાન્ટ
पेन विसंगत,પેન અસંગત
ग्राना,ગ્રેના
दाणेदार,દાણાદાર
हिरवे खत,લીલું ખાતર
हरित क्रांती,હરિયાળી ક્રાંતિ
वाढ आणि विकास,વૃદ્ધિ અને વિકાસ
1. हिरड्या रोग,1. ગમ રોગ
विषमलिंगी,વિષમલિંગી
1. प्रकृति 2. निसर्ग 3. रूपगुण 4. रूप,1. પ્રકૃતિ 2. પ્રકૃતિ 3. રૂપગુણ 4. દેખાવ
1. ओला 2. कर्कपट 3. कर्का,1. ઓલા 2. કરકપાટ 3. કાર્કા
रोमिलवॉच,રોમિલવોચ
खारट गळू,ખારા ફોલ્લો
हॅरो,હેરો
1. कापणी निर्देशांक 2. कापणी निर्देशांक,1. હાર્વેસ્ટિંગ ઈન્ડેક્સ 2. હાર્વેસ્ટિંગ ઈન્ડેક્સ
1. कापणी 2. काढणी केलेले पीक 3. पूर्ण झालेले पीक 4. उत्पन्न,1. લણણી 2. લણણી કરેલ પાક 3. સમાપ્ત પાક 4. ઉપજ
1. तोडणे 2. कापणी करणे 3. तोडणे,1. તોડવું 2. લણણી 3. તોડવું
1. अंडी घालणे 2. अंडी फोर्स,1. એગ લેઇંગ 2. એગ ફોર્સ
सुकलेले गवत,સૂકું ઘાસ
कोरडे खाद्य,શુષ્ક ફીડ
गंजी,ગંજી
धुके,ઝાકળ
धुके,ધૂંધળું
1. बाली 2. सित्त 3. मुंडक 4. शीर्ष 5. डोके 6. सिरा,1. બાલી 2. સિત્ત 3. મુંડક 4. ટોપ 5. હેડ 6. સિરા
खोबणीचा शेवट,ખાંચનો અંત
शीर्ष रोपांची छाटणी,ટોચ કાપણી
कुंपण,વાડ
ताब्यात,કસ્ટડીમાં
कुंडलिनी,કુંડલિની
हेमॅटाइट,હેમેટાઇટ
1. औषधी वनस्पती 2. औषधी वनस्पती,1. ઔષધિ 2. ઔષધિ
1.बॉटनिकल कलेक्शन 2.बॉटनिकल म्युझियम,1.બોટનિકલ કલેક્શન 2.બોટનિકલ મ્યુઝિયમ
तणनाशक,હર્બિસાઇડ
आनुवंशिकता,આનુવંશિકતા
आनुवंशिकता,આનુવંશિકતા
उभयलिंगी,ઉભયલિંગી
heterochromatic,હેટરોક્રોમેટિક
heterofertilization,હેટરોફર્ટિલાઇઝેશન
1. हायब्रिडोज 2. हेटेरोसिस,1. હાઇબ્રિડોઝ 2. હેટેરોસિસ
सेक्सक्रोमोसोम,લૈંગિક રંગસૂત્રો
पालनपोषण,ઉછેર
हेक्साडेसिमल,હેક્સાડેસિમલ
थंड सुप्तता,ઠંડી નિષ્ક્રિયતા
उच्च घनता लागवड,ઉચ્ચ ઘનતા વાવેતર
1. पिंडलक 2. टेकडी (भात),1. પિંડલક 2. ટેકરી (ડાંગર)
हिस्टोग्राम,હિસ્ટોગ્રામ
उच्च तंत्रज्ञान फलोत्पादन,ઉચ્ચ તકનીકી બાગાયત
1. दही 2. पोळ्या,1. દહીં 2. મધપૂડો
1. खुरपणी 2. खुरपणी,1. નીંદણ 2. નીંદણ
धारण,હોલ્ડિંગ
खाजगी शेत,ખાનગી ફાર્મ
होमिओस्टॅसिस,હોમિયોસ્ટેસિસ
जन्मभुमी,વતન
एकजिनसीपणा,એકરૂપતા
1. एकसंध 2. एकसंध,1. સજાતીય 2. સજાતીય
सहानुभूती,સહાનુભૂતિશીલ
एकसंध,સજાતીય
1. खुर्लिका 2. अन्न कंटेनर 3. हापर,1. ઘુર્લિકા 2. ખાદ્યપદાર્થો 3. હાપર
1. थर 2. क्षितिज,1. સ્તર 2. ક્ષિતિજ
बागायती पिके,બાગાયતી પાક
1. फलोत्पादन 2. फलोत्पादन 3. फलोत्पादन 4. फलोत्पादन,1. બાગાયત 2. બાગાયત 3. બાગાયત 4. બાગાયત
