Assamese,Odiya
"congruent, একেধৰণৰ","ସମାନ, ସମାନ |"
কনিক,conic
"to conjugate (v.), সংযোগ কৰা (ver.)","conjugate (v।), conjugated (ver।)"
পাৰ্শ্বীয় সংযুক্ত,ଲାଟେରାଲ୍ ଆସୋସିଏଟେଡ୍ |
শৃংখল সম্পৰ্কীয়,ଶୃଙ୍ଖଳା ସମ୍ବନ୍ଧୀୟ |
সংযোগকাৰী লাইন,ସଂଯୋଜକ ରେଖା |
সংযোগ,ସଂଯୋଗ
"পৃষ্ঠপোষক, সংযোগকাৰী","ପ୍ରଯୋଜକ, ସଂଯୋଜକ |"
একেৰাহে,ଲଗାତାର
পৃষ্ঠপোষক,ପୃଷ୍ଠପୋଷକ
পৃষ্ঠপোষক,ପୃଷ୍ଠପୋଷକ
"স্থায়িত্ব, স্থায়িত্ব, বেধ, বেধ","ସ୍ଥିରତା, ସ୍ଥିରତା, ଘନତା, ଘନତା |"
"সামঞ্জস্যপূৰ্ণ, বিপৰীত","ସୁସଙ୍ଗତ, ବିପରୀତ |"
কথোপকথনমূলক,ବାର୍ତ୍ତାଳାପ
কথোপকথনমূলক,ବାର୍ତ୍ତାଳାପ
স্থিৰতা,ସ୍ଥିରତା |
"স্থিৰ, স্থিৰ, স্থাৱৰ, অপৰিৱৰ্তিত, একেধৰণৰ","ସ୍ଥିର, ସ୍ଥିର, ଅସ୍ଥାବର, ପରିବର୍ତ୍ତନଶୀଳ, ୟୁନିଫର୍ମ |"
কনষ্টেন্টান,କନଷ୍ଟାଣ୍ଟାନ୍ |
অবিৰত প্ৰবাহ,କ୍ରମାଗତ ପ୍ରବାହ |
সহচলক সংখ্যা,କୋଭାରିଏଟ୍ ସଂଖ୍ୟା
বৰ্তনীটোৰ বৈশিষ্ট্য,ସର୍କିଟ୍ର ଗୁଣ |
নক্ষত্ৰমণ্ডল,ନକ୍ଷତ୍ର
"ৰচনা, ৰচনা, গঠন","ରଚନା, ରଚନା, ଗଠନ"
বাধ্যতামূলক গতি,ସୀମିତ ଗତି
বাধা,ପ୍ରତିବନ୍ଧକ
সংকীৰ্ণ হোৱা,ସଂକୀର୍ଣ୍ଣ
বহনক্ষম হস্তক্ষেপ,ସ୍ଥାୟୀ ହସ୍ତକ୍ଷେପ |
ব্যৱহৃত শক্তি,ଶକ୍ତି ଖର୍ଚ୍ଚ
"স্পৰ্শ, স্পৰ্শ, স্পৰ্শ","ସ୍ପର୍ଶ, ସ୍ପର୍ଶ, ସ୍ପର୍ଶ |"
"যোগাযোগ, যোগাযোগ","ଯୋଗାଯୋଗ, ଯୋଗାଯୋଗ"
দূষণ কৰা,ପ୍ରଦୂଷଣ
"বিষয়বস্তু, অংশ, আধা","ବିଷୟବସ୍ତୁ, ଅଂଶ, ଅଧା |"
"continuum, ধাৰাবাহিকতা","ନିରନ୍ତର, ନିରନ୍ତର |"
অৱস্থাৰ ধাৰাবাহিকতা,ରାଜ୍ୟ ନିରନ୍ତର |
"অবিৰত, অবিচ্ছেদ্য, অবিচ্ছেদ্য, অবিৰত, অবিৰত","ନିରନ୍ତର, ଅବିଭକ୍ତ, ଭଙ୍ଗା, ନିରନ୍ତର, ନିରନ୍ତର |"
ধাৰাবাহিকতা,ନିରନ୍ତର |
"সংকোচন কৰা, সংকোচন কৰা (ver.)","ସଙ୍କୋଚନ କରିବାକୁ, ସଙ୍କୋଚନ କରିବାକୁ (ver।)"
সংকোচন,ସଙ୍କୋଚନ
সংকোচন,ସଂକୋଚନ
প্ৰতি-কক্ষপথৰ দিশ,କାଉଣ୍ଟର-କକ୍ଷପଥ ଦିଗ |
আপেক্ষিক শৰীৰ,ସମ୍ପର୍କୀୟ ଶରୀର
"কনট্ৰাষ্ট, কনট্ৰাষ্ট","ବିପରୀତ, ବିପରୀତ"
নিয়ন্ত্ৰণ,ନିୟନ୍ତ୍ରଣ
সংবহন,ସଂକଳନ
কনভেয়িং পোষ্ট,ପୋଷ୍ଟ ପଠାଇବା |
ভেছকুলাৰ,ଭାସ୍କୁଲାର
নিয়মীয়া পাৰমাণৱিক ওজন,ନିୟମିତ ପରମାଣୁ ଓଜନ |
"to converge, অভিসৰণ কৰা","ଏକତ୍ର କରିବାକୁ, ଏକତ୍ର କରିବାକୁ |"
"অভিসৰণ, অভিসৰণ","ସମ୍ମିଶ୍ରଣ, ସମ୍ମିଶ୍ରଣ |"
কনভাৰ্জিং লেন্স,ଲେନ୍ସ କନଭର୍ଜିଙ୍ଗ୍ |
"বিপৰীত, বিপৰীত","ବିପରୀତ, ବିପରୀତ"
VICA বিপৰীতে,VICA ବିପରୀତ |
ৰূপান্তৰ,ରୂପାନ୍ତର
ৰূপান্তৰিত,ରୂପାନ୍ତରିତ |
ৰূপান্তৰক,ରୂପାନ୍ତରକାରୀ |
কনভাৰ্টিবল লেন্স,ପରିବର୍ତ୍ତନଶୀଳ ଲେନ୍ସ |
উত্তল,ଉନ୍ମୁକ୍ତ
উত্তলতা,ସଂକଳନ
উত্তল,ଉନ୍ମୁକ୍ତ
দ্বি উত্তল,biconvex
শীতল পদাৰ্থ,କୁଲାଣ୍ଟ
"শিতলকাৰী, চিলাৰ","ରେଫ୍ରିଜାଣ୍ଟ, ଚିଲର୍"
কুলিজ টিউব,କୁଲିଜ୍ ଟ୍ୟୁବ୍ |
শীতল কৰা,ଥଣ୍ଡା
শীতল পদাৰ্থ,କୁଲାଣ୍ଟ
সমবায়ৰ পৰিঘটনা,ସହଯୋଗୀ ଘଟଣା |
"স্থানাংক, স্থানাংক","ସଂଯୋଜନା, ସଂଯୋଜନା"
পৰিচালক অক্ষ,ନିର୍ଦ୍ଦେଶକ ଅକ୍ଷ
সমতল,ପ୍ଲାନାର୍ |
সমতলতা,ସମତଳତା |
"কপি, কপি, কপি","କପି, କପି, କପି"
মুখ্য,ମୂଳ
কোৰ ইলেক্ট্ৰন,ମୂଳ ଇଲେକ୍ଟ୍ରନ୍ |
ক’ৰিঅ’লিছ ত্বৰণ,କୋରିଓଲିସ୍ ତ୍ୱରଣ |
ক&#39;ৰিঅ&#39;লিছ বল,କୋରିଓଲିସ୍ ଫୋର୍ସ |
"কিৰিট, কৰোনা","କିରିଟ୍, କରୋନା"
কৰ&#39;না অষ্ট্ৰেলিয়া,corona australis
corona borealis,କରୋନା ବୋରାଲିସ୍ |
সৌৰ জ্বলন,ସ ar ର ପ୍ରଜ୍ୱଳନ |
গ্ৰেনুল,ଗ୍ରାନୁଲ୍ |
গ্ৰেনুলাৰ,ଗ୍ରାନୁଲାର୍ |
"শুদ্ধ, শুদ্ধ","ସଠିକ୍, ସଠିକ୍"
সংশোধিত,ସଂସୋଧିତ
"সংশোধন, সংশোধন","ସଂଶୋଧନ, ସଂଶୋଧନ"
সহ - সম্পৰ্ক,ସହ-ସମ୍ପର୍କ
"to correspond, to correspond","to correspond, to correspond"
সংঘৰ নিয়মাৱলী,ସଙ୍ଗଠନର ନିୟମ |
সংগীত,ସାଥୀ
কোচাইন নিয়ম,କୋସାଇନ୍ ନିୟମ |
স্থানৰ প্ৰাচুৰ্য্য,ସ୍ଥାନ ପ୍ରଚୁରତା |
মহাজাগতিক,ବ୍ରହ୍ମାଣ୍ଡ
মহাকাশ ৰশ্মি ফাটি গ’ল,ସ୍ପେସ୍ ରଶ୍ମି ବିସ୍ଫୋରଣ |
"মহাকাশ ৰশ্মি, মহাজাগতিক ৰশ্মি","ସ୍ପେସ୍ ରଶ୍ମି, ମହାଜାଗତିକ ରଶ୍ମି |"
মহাকাশৰ বৰষুণ,ସ୍ପେସ୍ ବୃଷ୍ଟି
স্থান,ସ୍ଥାନ
মহাজাগতিক,ବ୍ରହ୍ମାଣ୍ଡ
"ব্ৰহ্মাণ্ডবিজ্ঞান, ব্ৰহ্মাণ্ডবিজ্ঞান","ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ, ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ |"
মহাকাশচাৰী,ମହାକାଶଚାରୀ
মহাকাশ বিজ্ঞান,ମହାକାଶଚାରୀ
"cosmos, বিশ্বব্ৰহ্মাণ্ড","ବ୍ରହ୍ମାଣ୍ଡ, ବ୍ରହ୍ମାଣ୍ଡ"
কুলম্ব,କୁଲମ୍ବ |
কুলোমি এলেকা,କୁଲୋମି କ୍ଷେତ୍ର |
কুলোমিটাৰ,କୁଲୋମିଟର |
"গণনা, গণনা, গণনা, গণনা","ଗଣନା, ଗଣନା, ଗଣନା, ଗଣନା"
"গণনা, বিপৰীত গণনা","ଗଣନା, ଓଲଟା ଗଣନା |"
"কেলকুলেটৰ, কাউণ্টাৰ, পেনেল","କାଲକୁଲେଟର, କାଉଣ୍ଟର, ପ୍ୟାନେଲ୍ |"
ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত,ଓଲଟା
"ৰিভাৰ্ছ কাৰেণ্ট, কাউণ্টাৰ কাৰেণ্ট","ଓଲଟା କରେଣ୍ଟ, କାଉଣ୍ଟର କରେଣ୍ଟ୍ |"
বিপৰীতমুখী বিদ্যুৎ গতিশীল বল,ବିଦ୍ୟୁତ୍ ଶକ୍ତି ବିରୋଧୀ |
ডেপুটেচন,ପ୍ରତିନିଧୀ
ৰিভাৰ্ছ টৰ্চ,ଓଲଟା ଟର୍ସ |
গণনাৰ হাৰ,ଗଣନା ହାର
"গণনা, গণনা-সংখ্যা, গণনা, গণনা","ଗଣନା, ଗଣନା-ସଂଖ୍ୟା, ଗଣନା, ଗଣନା |"
বল যোৰ,ବଳ ଯୋଡି |
সংযুক্ত,ଯୋଡି
কাপলাৰ,କପଲର୍
কাপলিং,ଯୋଡି
"উদ্দেশ্যপ্ৰণোদিত দিশ, পথ, পথ","ଉଦ୍ଦିଷ୍ଟ ଦିଗ, ପଥ, ମାର୍ଗ"
সহযোগীতা,ସମନ୍ୱୟ
সহযোগীতা,ସମନ୍ୱୟ
সহযোগী,ସହଯୋଗୀ
সহাৱস্থান,କୋଭାରିଆନ୍ସ |
সমান্তৰাল,ସମ୍ମିଳିତ
"কভাৰেজ এলেকা, সম্প্ৰচাৰ এলেকা","କଭରେଜ୍ କ୍ଷେତ୍ର, ପ୍ରସାରଣ କ୍ଷେତ୍ର |"
কভাৰ শ্বীট,କଭର ସିଟ୍ |
chatter,ଚାଟର୍
উৰ্বৰতাৰ হাৰ,ପ୍ରଜନନ ହାର
সামান্য বিকৃতি,ସାମାନ୍ୟ ବିକୃତି |
শিখৰ,ଶିଖର
"মাপকাঠী, মাপকাঠী","ମାନଦଣ୍ଡ, ମାନଦଣ୍ଡ"
জটিল অৱস্থা,ଗୁରୁତର
সমালোচনাত্মকতা,ସମାଲୋଚନା
মকৰ ৰাশিৰ ক্লিপ,ମକର ରାଶି କ୍ଲିପ୍ |
কুটিলৰ অন্ধকাৰ ৰাজ্য,ଅନ୍ଧକାରର ଅନ୍ଧକାର ରାଜ୍ୟ |
ক্ৰছ-হাইব্ৰিড হাইব্ৰিডাইজেচন,କ୍ରସ୍-ହାଇବ୍ରିଡ୍ ହାଇବ୍ରିଡାଇଜେସନ୍ |
ক্ৰছ বেণ্ড যোগাযোগ,କ୍ରସ୍ ବ୍ୟାଣ୍ଡ ଯୋଗାଯୋଗ |
অপ্রাসংগিক চৰিত্ৰৰ ব্যক্তিত্ব,ଅପ୍ରାସଙ୍ଗିକ ଚରିତ୍ର ବ୍ୟକ୍ତିତ୍ୱ |
ক্ৰছ টাই,କ୍ରସ୍ ସମ୍ପର୍କ
ক্ৰছ কৰা এলেকা,ଅତିକ୍ରମ କରୁଥିବା ଅଞ୍ଚଳ |
লেষ্ট এবেৰেচন লেন্স,ସର୍ବନିମ୍ନ ଅବରାଟେସନ୍ ଲେନ୍ସ |
ক্ৰছ প্ৰডাক্ট,କ୍ରସ୍ ଉତ୍ପାଦ |
অপ্রাসংগিক সংকেত,ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |
মজিয়াৰ বেদখল,ଚଟାଣର ଏନକାଉଣ୍ଟର |
ট্ৰেঞ্জিচন জ&#39;ন,ସ୍ଥାନାନ୍ତରଣ କ୍ଷେତ୍ର
ট্ৰেঞ্জিচন পইণ্ট,ସ୍ଥାନାନ୍ତରଣ ବିନ୍ଦୁ
বিনিময় মূল্য,ବିନିମୟ ମୂଲ୍ୟ
ভেক্টৰ-উৎপাদন ভেক্টৰ-উৎপাদন,ଭେକ୍ଟର-ଉତ୍ପାଦ ଭେକ୍ଟର-ଉତ୍ପାଦ |
"ক্ৰছ ছেকচন, ক্ৰছ ছেকচন","କ୍ରସ୍ ବିଭାଗ, କ୍ରସ୍ ବିଭାଗ |"
"একাধিক টাৰ্ম, হাইব্ৰিড টাৰ্ম","ଏକାଧିକ ଶବ୍ଦ, ହାଇବ୍ରିଡ୍ ଶବ୍ଦ |"
ক্ৰছ তাঁৰ,କ୍ରସ୍ ତାର
"মুকুট অপটিকেল গ্লাছ, মুকুট অপটিকেল গ্লাছ","ମୁକୁଟ ଅପ୍ଟିକାଲ ଗ୍ଲାସ, ମୁକୁଟ ଅପ୍ଟିକାଲ ଗ୍ଲାସ |"
শীতল কৰা মিশ্ৰণ,ଥଣ୍ଡା ମିଶ୍ରଣ
কম উষ্ণতাৰ ইলেক্ট্ৰনিকছ,ନିମ୍ନ ତାପମାତ୍ରା ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
হাইপোথাৰ্মিয়া,ହାଇପୋଥର୍ମିଆ |
ক্ৰাইজেনিক লেবৰেটৰী,କ୍ରିଏଜେନିକ୍ ଲାବୋରେଟୋରୀ |
নিম্ৰতাপিকি,nimratapiki
ফ্ৰীজিং গেজ,ଫ୍ରିଜ୍ ଗେଜ୍ |
ক্ৰাইমেট্ৰিক ধ্ৰুৱক,କ୍ରିଓମେଟ୍ରିକ୍ ସ୍ଥିର |
স্ফটিক,ସ୍ଫଟିକ୍
"স্ফটিকীয়, আঁহযুক্ত","ସ୍ଫଟିକ୍, ଫାଇବ୍ରସ୍ |"
"স্ফটিকীয়কৰণ, স্ফটিকীয়কৰণ, স্ফটিকীয়কৰণ","ସ୍ଫଟିକୀକରଣ, ସ୍ଫଟିକୀକରଣ, ସ୍ଫଟିକୀକରଣ |"
স্ফটিক বিজ্ঞানী,ସ୍ଫଟିକ୍ ବ scientist ଜ୍ଞାନିକ |
স্ফটিক-গাঁথনিগত,ସ୍ଫଟିକ୍-ଗଠନମୂଳକ |
স্ফটিক গঠন,ସ୍ଫଟିକ୍ ଗଠନ
"স্ফটিকবিজ্ঞান, স্ফটিক বিজ্ঞান","କ୍ରିଷ୍ଟାଲୋଗ୍ରାଫି, ସ୍ଫଟିକ୍ ବିଜ୍ଞାନ |"
জালি স্থানান্তৰ কাৰ্য্য,ଜଟଣୀ ସ୍ଥାନାନ୍ତର କାର୍ଯ୍ୟ |
স্ফটিক স্মাজ,ସ୍ଫଟିକ୍ ଦୁର୍ଗନ୍ଧ |
ঘনক ঘনক,କ୍ୟୁବ୍ କ୍ୟୁବ୍ |
"ঘন, ঘন, ঘন, ত্ৰিভুজ, ঘন, ত্ৰিভুজ","କ୍ୟୁବ୍, କ୍ୟୁବ୍, କ୍ୟୁବ୍, ତ୍ରିରଙ୍ଗା, କ୍ୟୁବ୍, ତ୍ରିରଙ୍ଗା |"
ঘন বিভাজন,ଘନ ଖଣ୍ଡ
কক্ষপথ,କକ୍ଷପଥ
ক্ৰমবৰ্ধমান,ସଂକଳନ
curie ধ্ৰুৱক,କ୍ୟୁରି ସ୍ଥିର |
কুৰি ইফেক্ট,କ୍ୟୁରି ଇଫେକ୍ଟ |
"কুৰি পইণ্ট, কুৰি তাপমাত্ৰা, কুৰি বিচুম্বকীয়কৰণ পইণ্ট","କ୍ୟୁରି ପଏଣ୍ଟ, କ୍ୟୁରି ତାପମାତ୍ରା, କ୍ୟୁରି ଡିମାଗ୍ନେଟାଇଜେସନ୍ ପଏଣ୍ଟ |"
curie,କ୍ୟୁରି
নিজৰা,stream ରଣା
সংখ্যালঘু ধাৰা,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
বিতৰণ,ବଣ୍ଟନ
বক্ৰতা,ବକ୍ରତା
বক্ৰ বক্ৰ ৰেখা,ବକ୍ର ବକ୍ର ରେଖା |
বক্ৰ,ବକ୍ର
বক্ৰ বাৰ,ବକ୍ର ଦଣ୍ଡିକା |
বক্ৰ পৃষ্ঠা,ବକ୍ର ପୃଷ୍ଠା |
বৃদ্ধিৰ বক্ৰ,ଅଭିବୃଦ୍ଧି ବକ୍ର
বক্ৰৰেখা,curvilinear
"ছিদ্ৰকাৰী, কাটিব পৰা","ପର୍ଫୋରେଟର, କାଟିବା |"
শেষৰ মণ্ডল,ଶେଷ ଜୋନ୍ |
শেষ কম্পাঙ্ক,ଶେଷ ଆବୃତ୍ତି
শেষ বিন্দু,ଶେଷ ବିନ୍ଦୁ
টাৰ্মিনেল পইণ্ট বেগ,ଟର୍ମିନାଲ୍ ପଏଣ୍ଟ ବେଗ |
টাৰ্মিনেল ভল্টেজ,ଟର୍ମିନାଲ୍ ଭୋଲଟେଜ୍
"পৰিৱেশনকাৰী, পৰিবেশক","ପ୍ରଦର୍ଶନକାରୀ, ପ୍ରଦର୍ଶନକାରୀ"
চাইবাৰনেটিক্স,ସାଇବରନେଟିକ୍ସ |
"চক্ৰ, চক্ৰ, চক্ৰ","ଚକ୍ର, ଚକ୍ର, ଚକ୍ର"
প্ৰতি ছেকেণ্ডত চক্ৰ,ପ୍ରତି ସେକେଣ୍ଡରେ ଚକ୍ର |
"চক্ৰীয়, চক্ৰীয়","ସାଇକ୍ଲିକ୍, ସାଇକ୍ଲିକ୍ |"
ঘূৰ্ণন,ସ୍ପିନ୍
চক্ৰীয় পেণ্ডুলাম,ସାଇକ୍ଲିକ୍ ପେଣ୍ଡୁଲମ୍ |
চাইক্লট্ৰন,ସାଇକ୍ଲୋଟ୍ରନ୍ |
চাইক্লট্ৰন কম্পাঙ্ক,ସାଇକ୍ଲୋଟ୍ରନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
"চিলিণ্ডাৰ, চিলিণ্ডাৰ","ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର"
"নলাকাৰ, চিলিণ্ডাৰৰ আকৃতি, চিলিণ্ডাৰ, চিলিণ্ডাৰ","ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର ଆକୃତି, ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର |"
চিলিণ্ডাৰ হাৰমনিক,ସିଲିଣ୍ଡର ହାରମୋନିକ୍ |
তিতি যোৱা,ଓଦା
ডেম্প কৰা সৰল হাৰমনিক দোলন,ସରଳ ହରମୋନିକ୍ ଦୋହରିବା |
ডেম্পাৰ,ଡ୍ୟାମ୍ପର୍ |
ডেনিয়েল কোষ,ଡାନିଏଲ୍ ସେଲ୍ |
অন্ধকাৰ,ଅନ୍ଧାର
"সম্পদ সম্পদ, সম্পদ সম্পদ, বিশ্বাস সম্পদ","ଦାନ କରାଯାଇଥିବା ସମ୍ବଳ, ଅଧିନସ୍ଥ ଉତ୍ସ, ଟ୍ରଷ୍ଟ ଉତ୍ସ |"
"পচন উৎপাদক, গাখীৰ উৎপাদিত, পিতৃ-মাতৃ, বংশধৰ","କ୍ଷୟ ଉତ୍ପାଦକ, କ୍ଷୀର ଉତ୍ପାଦିତ, ପିତାମାତା, ବଂଶଧର |"
ডেভিছন হটাৰ পৰীক্ষা,ଡେଭିସନ୍ ଗରମ ପରୀକ୍ଷଣ |
ডি.চি.(নিৰ্দেশনা),D.C. (ନିର୍ଦ୍ଦେଶନାମା)
নিষ্ক্ৰিয় অংশ,ନିଷ୍କ୍ରିୟ ଅଂଶ |
নিস্তব্ধ দাগ,ନୀରବ ସ୍ଥାନ |
de bragli তৰংগদৈৰ্ঘ্য,de bragli ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
ডেবাই বৈশিষ্ট্যপূৰ্ণ তাপমাত্ৰা,ଦେବେ ଚରିତ୍ରଗତ ତାପମାତ୍ରା |
"দেবায় দৈৰ্ঘ্য, দেবায় দূৰত্ব","ଡେବି ଲମ୍ବ, ଡେବି ଦୂରତା |"
debt-recess,debt ଣ-ଛୁଟି
পচি যোৱা,କ୍ଷୟ
ক্ষয় সূচকাংক,କ୍ଷୟ ସୂଚକାଙ୍କ |
পাতলকাৰী,diluent
retard,retard
বিৰতি সময়,ବିରାମ ସମୟ
ডেচিবেল,ଡେସିବଲ୍ |
ডেচিবেলোমিটাৰ,ଡେସିବେଲୋମିଟର |
"দশমিক, দশমিক","ଦଶମିକ, ଦଶମିକ"
শ্ৰেণীবিভাজন,ବର୍ଗୀକରଣ
"উত্তাল, বিপ্লৱ, উদ্যোগ, অৱক্ষয়","ଉତ୍ତେଜନା, ବିପ୍ଳବ, କାର୍ଯ୍ୟ, ହ୍ରାସ |"
সমমিতি বৃত্ত,ଆଇସୋମେଟ୍ରିକ୍ ସର୍କଲ୍ |
ডিকোডাৰ,ଡିକୋଡର୍ |
"পচন, দ্ৰৱীভূত","ବିଚ୍ଛେଦ, ବିଲୋପ |"
ডিকম্প্ৰেছন,ସଙ୍କୋଚନ |
বিশুদ্ধকৰণ,ପ୍ରଦୂଷଣ
অলংকাৰ,ଅଳଙ୍କାର |
সংযোজন,ସଂଯୋଗ
ডিমিনিচিং ফাংচন,ହ୍ରାସ କାର୍ଯ୍ୟ
বতৰৰ পৰিৱৰ্তন,ପାଣିପାଗ
উলংঘা,ଉଲ୍ଲଂଘନ |
উপমহলা,ଉପଫ୍ଲୋର |
গভীৰ স্থান,ଗଭୀର ସ୍ଥାନ
ব্যুৎপত্তি,derivation
"দোষ, ভুল, ক্ষতি, অভাৱ","ତ୍ରୁଟି, ତ୍ରୁଟି, କ୍ଷତି, ଅଭାବ |"
ভুল কৰা,ଭୁଲ
ৰোগ প্ৰতিৰোধ ক্ষমতা,ରୋଗ ପ୍ରତିରୋଧକ ଶକ୍ତି |
লিমিটাৰ দুৱাৰ,ସୀମିତ ଦ୍ୱାର |
"সংজ্ঞা, স্পষ্টতা","ସଂଜ୍ଞା, ସ୍ୱଚ୍ଛତା, ନିଷ୍ଠା"
বিচ্যুত কৰক,deflect
ডিফ্লেক্টৰ,ଡିଫ୍ଲେକ୍ଟର୍ |
"বিক্ষেপণ, বিক্ষেপণ","ବିଘ୍ନ, ବିଘ୍ନ"
বিক্ষিপ্ত ফোকাচ,ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଧ୍ୟାନ |
ডিফ্লেকচন-ডাবলেট মিৰ&#39;ৰ,ଡିଫ୍ଲେକ୍ସନ୍-ଡବଲ୍ ଦର୍ପଣ |
বিক্ষেপণ অঞ্চল,ଡିଫ୍ଲେକ୍ସନ୍ ଜୋନ୍ |
মাধ্যাকৰ্ষণ-প্ৰভাৱিত বিক্ষেপণ,ମାଧ୍ୟାକର୍ଷଣ ପ୍ରଭାବିତ ବିଘ୍ନ |
বিক্ষেপণ প্লেট,ଡିଫ୍ଲେକ୍ସନ୍ ପ୍ଲେଟ୍ |
ধ্যান কেন্দ্ৰিত,ଧ୍ୟାନ ଦିଅନ୍ତୁ |
বিকৃতি,ବିକଳାଙ୍ଗତା |
"বিকৃতি, বিকৃতি","ବିକୃତି, ବିକୃତି"
ভিগাছন,ଭିଗାସନ୍ |
"debauchery, অশ্লীলতা","ଦୁଷ୍କର୍ମ, ଅବସାଦ |"
"অশুচি কৰা (ver.), অৱক্ষয় কৰা (n.), অৱক্ষয় কৰা (v.)","ଅପବିତ୍ର ହେବାକୁ (ver।), ଅବକ୍ଷୟ (n।), ଅବକ୍ଷୟ (v।)"
পেলনীয়া গেছ,ବର୍ଜ୍ୟବସ୍ତୁ
"aberration, aphasia, বঞ্চনা, বঞ্চনা","ଘୃଣ୍ୟତା, ଆଫାସିଆ, ବଞ୍ଚିତତା, ବଞ୍ଚିତତା |"
সন্তুষ্টিদায়ক,ସନ୍ତୋଷଜନକ
"ডিগ্ৰী, ডিগ্ৰী, পৰিমাণ, ডিগ্ৰী, ডিগ্ৰী, পৰিমাণ, লৱ","ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ସଂଖ୍ୟା"
ঘনত্ব-আয়তন,ଏକାଗ୍ରତା-ଭଲ୍ୟୁମ୍
বিচ্ছিন্নতা পৰিমাণ,ବିଚ୍ଛେଦ ପରିମାଣ |
স্বাধীনতাৰ মাত্ৰা। স্বাধীনতাৰ মাত্ৰা,ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ
আয়নীয়কৰণৰ পৰিমাণ,ଆୟନାଇଜେସନ୍ ପରିମାଣ |
মেৰুকৰণৰ পৰিমাণ,ପୋଲାରାଇଜେସନ୍ ର ତୀବ୍ରତା |
নিখুঁততাৰ পৰিমাণ,ସଠିକତା ପରିମାଣ
ডিহুমিডিফিকেশন,ଡିହମାଇଡିଫିକେସନ୍
বিআয়নীয়কৰণ,deionization
পলম কৰা,ବିଳମ୍ବ
বিলম্বিত,belated
স্থানীয়কৰণ,ଲୋକାଲାଇଜେସନ୍
ডেল্টা ফাংচন,ଡେଲଟା ଫଙ୍କସନ୍
বিচুম্বকীয়কৰণ,demagnetization
বিচুম্বকীয় বক্ৰ,demagnetized ବକ୍ର
ডিমেগনেটাইজাৰ,demagnetizer
ডিমডুলেচন,demodulation
ঘন ভিৰ,ଘନ କୁହୁଡି |
ঘনত্ব গেজ,ଘନତା ଗେଜ
"ঘনত্ব, ঘনত্ব","ଘନତା, ଘନତା"
মূল্য হ্ৰাসৰ স্তৰ,ଅବନତି ସ୍ତର
ডিপ্লিচন জ&#39;ন,ହ୍ରାସ ଜୋନ୍ |
বিমেৰুকৰণ,ଡିପୋଲାରାଇଜେସନ୍
ডিমেৰুকৃত,ଡିପୋଲାରାଇଜଡ୍ |
ডিপোলাৰাইজাৰ,ଡିପୋଲାରାଇଜର
"ক্ষেত্ৰৰ গভীৰতা, ক্ষেত্ৰৰ তীব্ৰতা","କ୍ଷେତ୍ରର ଗଭୀରତା, କ୍ଷେତ୍ରର ଗମ୍ଭୀରତା |"
"ব্যুৎপন্ন মেৰুগ্ৰাম, ব্যুৎপন্ন মেৰুগ্ৰাম","ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍, ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍ |"
ব্যুৎপত্তি কৰা হৈছে,ପ୍ରାପ୍ତ
"অৱতৰণ কৰা, অৱতৰণ কৰা","ଅବତରଣ, ଅବତରଣ"
"বংশ, বংশ","ବଂଶ, ବଂଶ"
"বৰ্ণনা, নিৰ্মাণ, আঁকিব","ବର୍ଣ୍ଣନା, ନିର୍ମାଣ, ଚିତ୍ର"
হৰ,ଭେଦ
"ডিজাইন কৰা, ডিজাইন কৰা (n.) ডিজাইন কৰা, ডিজাইন কৰা (n.)","ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।) ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।)"
ধ্বংস,ବିନାଶ
ধ্বংসাত্মক হস্তক্ষেপ,ବିନାଶକାରୀ ହସ୍ତକ୍ଷେପ |
"ধ্বংসাত্মক, ধ্বংসাত্মক","ବିନାଶକାରୀ, ବିନାଶକାରୀ |"
"চিনাক্তকৰণ, ধৰা পেলোৱা","ପରିଚୟ, ଚିହ୍ନଟ"
সংগ্ৰাহক,ସଂଗ୍ରହକାରୀ
