Hindi,English
(2) धर्ममंडल,Holy Sea
जिहाद,Holy war
2. धर्म-युद्ध,Holy war
बर्तानिया सरकार,Home Government
"होम गार्ड, गृह रक्षक दल",Home Guard
स्वदेश,Homeland
स्वशासन,Home rule
होम रूल,Home Rule
ओर्दु,Horde
2. झुंड,Horde
विरोधी देश,Hostile country
शत्रु-प्रदेश,Hostile land
"क्षिप्र अनुघर्षण, सरगर्मी से पीछा करना",hot pursuit
सदन,House
2. घराना,House
हाउस ऑफ कॉमन्स,House of Commons
हाउस ऑफ लॉर्डस,House of Lords
हाउस ऑफ रिप्रेजेन्टेटिव्स,House of Representatives
"हयूजिनात, फ्रांसीसी प्रोटेस्टैन्ट",Huguenots
"मानवतावाद, मानवता",Humanism
मानव (ता) वादी,Humanist
शतवर्षीय युद्ध,Hundred Yesrs' War
"हंकर, अनुदारदली (य)",Hunker
"इबादतखाना, उपासना-गृह",Ibadat Khana (House of Worship)
"मूर्ति भंजक, बुतशिकन",Iconoclast
मूर्त्तिपूजक,Idolater
"इलाही संवत्, इलाही काल",Ilahi era
अवैध युद्ध,Illegal war
"अलंकृत पांडुलिपि, चमकदार पांडुलिपि",Illuminated manuscript
सचित्र पांडुलिपि,Illustrated manuscript
2. सचित्र हस्तलेख,Illustrated manuscript
इमाम,Imam (Immaum)
इमाम-राज्य,Imamate
2. इमाम पद,Imamate
इमामबाड़ा,Imambarah
"साम्राज्यिक, साम्राज्य संबंधी",Imperial
साम्राज्यिक नगर,Imperial city
साम्राज्यवाद,Imperialism
साम्राज्यिक अधिमानात्मकता,Imperial preference
दुःनीति,Impolicy
झूठा दावेदार; प्रतारक,Impostor
कैद,Imprisonment
2. कारावास,Imprisonment
"क्षिप्र आक्रमण, अचानक हमला",Incursion
"आक्रमणकारी, धावामार",Incursionist
स्वाधीनता,Independence
स्वाधीनता-दिवस,Independence day
इंडिपेन्डेंस हाल,Independence Hall
अमरीकी इंडियन,Indian Amerian (=Red Indian=American Indian)
"भारतीय होम रूल लीग, इंडियन होम रूल लीग",Indian Home Rule League
औद्योगिक क्रांति,Industrial Revolution
"क़ाफिर, अविश्वासी",Infidel
"2. क़ाफिर, विधर्मी",Infidel
घुसपैठ,Infiltration
घुसपैठिया,Infiltrator
ज्ञापक,Informant
2. भेदिया,Informant
सूचनादाता,Informer
2. मुखबिर,Informer
प्रवेश,Ingress
2. अंतः प्रवेश,Ingress
3. प्रवेशाधिकार,Ingress
निवास,Inhabitance
निवासी,Inhabitant
वंशागति,Inheritance
2. उत्तराधिकार,Inheritance
3. दाय,Inheritance
"उत्कीर्ण लेख, अभिलेख",Inscription
लक्षण,Insignia
अधिमिलन-पत्र,Instrument of Accession
इन्स्ट्रूमेंट ऑफ गवर्नमेंट,Instrument of Government
उपप्लव,Insurgence (insurgency)
उपप्लवी,Insurgent
विप्लव,Insurrection
2. परिद्रोह,Insurrection
"एकीकरण, समेकीकरण",Integration
अभिलेखों (रिकार्डों) की अविकलता,Integrity of records
राज्यों की अखंडता,Integrity of states
बुद्धिजीवी वर्ग,Intelligentsia (Intelligentzia)
"अंतःस्थता, बीच-बचाव",Intercession
अंतःस्थ,Intercessor
मध्यस्थ,Intermediary
अंतर्राष्ट्रीयता,Internationalism
"2. अंतर्राष्ट्रीयतावाद, अंतर्राष्ट्रवाद",Internationalism
"अंतर्राष्ट्रीयतावादी, अंतर्राष्ट्रवादी",Internationalist
अन्यान्यध्वंसी युद्ध,Internecine war
नज़रबंद व्यक्ति,Internee
2. स्थानबद्ध व्यक्ति,Internee
युद्धबंदी शिविर,Internee camp
नज़रबंदी,Internment
2. स्थानबद्धता,Internment
3. नज़रबंदी का दंड,Internment
अंतरनंसियों,Internuncio
दुभाषिया,Interpreter
2. भाषान्तरकार,Interpreter
3. व्याख्याकार,Interpreter
"अंतः क्षेप, हस्तक्षेप",Intervention
निर्वसीयता,Intestacy
"निर्वसीयती, इच्छा-पत्र रहित",Intestate
"साजिश, षड़यंत्र",Intrigue
"बल-प्रवेष्टा, बल पूर्वक प्रवेश करने या घुस आने वाला",Intruder
2. अतिक्रमी,Intruder
बल-प्रवेश,Intrusion
आक्रमण,Invasion
2. चढ़ाई,Invasion
घेर लेना,Invest
2. खिलअत देना,Invest
3. मान प्रदान करना,Invest
4. पद प्रदान करना,Invest
खिलअत देना,Investiture
2. पद-स्थापन,Investiture
3. मान-प्रदान,Investiture
मान-प्रदान समारोह,Investiture ceremony
राष्ट्रीयता प्रदान करना,Invest with nationality
अजेय आर्मेडा,Invincible Armada
राज्य की अनुल्लंघनीयता,Inviolateness (of state)
अभेद्य राज्य,Inviolate state
अभेद्य दुर्ग,Invulnerable castle
लौह युग,Iron age
"लौह पट, लोहे का पर्दा, दुर्भेद्य आवरण",Iron curtain
"आयरन गार्ड, लौहरक्षक दल",Iron guard
"आपाती राशन, आपाती रसद",Iron rations
आयरन साइड्स,Iron sides
लोहाग्रयुक्त बाण,Iron tipped arrow
इस्थिमियायी खेल,Isthmian games
"जांनिसार, तुर्की पैदल सैनिक",Janissary
द्वारपाल,Janitor
2. फर्राश,Janitor
"बरछी, बरछा",Javelin
"जिम क्रो लॉ, जिम क्रो क़ानून",Jim Crow Laws
उद्धत राष्ट्रवादी,Jingo
2. जिंगो,Jingo
"3. युयुत्सु, युद्धप्रिय",Jingo
युयुत्सुवाद,Jingoism
संयुक्त कार्यवाही,Joint action
संयुक्त नियंत्रण,Joint control
"संयुक्त संधारण, संयुक्त दख़ल",Joint occupancy
जूरी,Jury
न्यायोचित उद्देश्य,Just cause
अंतः कोट,Keep
पुरालेखपाल,Keeper of Archives
"नगाड़ा, नक्कारा",Kettle-drum
संकेत शब्द,Key word
राजा,King
"राज्य, राजा",Kingdom
क्षुद्र राज,Kinglet
"भूपकर्त्ता, राजविधाता",King maker
राजपद,Kingship
2. राजतंत्र,Kingship
गुप्त सलाहकार,Kitchen cabinet
नाइट,Knight
नाइट पद,Kinghthood
नाइट्स हॉसपिटेलर्स,Kinghts hospitalers
नाइट्स ऑफ सेन्ट जॉन,Knights of Saint John
नाइट टेम्पलर,Knight Templar
कू क्लक्स क्लान,Ku Klux Klan (K.K.K.)
"कोमिंतांग, कूमिंतांग",Kumintang
"सामान्य धर्मोपासक वर्ग, उपासक वर्ग",Laity
"भाला, कुंत",Lance
"भालाधारी, भालासवार, कुंतधारी",Lancer
उत्तर गुप्तवंश,Later Guptas
वैधा उत्तराधिकारी,Lawful heir
अव्यवस्था,Lawlessness (=disorder)
2. अराजकता,Lawlessness (=disorder)
लॉ लॉर्डस,Law lords
(अशोक द्वार प्रवर्तित) धर्म,Law of Piety
राष्ट्र संघ,League of Nations
() रिक्थ,Legacy (=bequest)
(2) वसीयत संपदा,Legacy (=bequest)
"वैध उत्तराधिकारी, कानूनी वारिस",Legal heir
पोपदूत,Legate
2. लीगेट,Legate
"3. प्रणिधि, मितार्थ दूत",Legate
आख्यान,Legend
2. लेख,Legend
लीजन,Legion
2. सैन्य दल,Legion
लीजन ऑफ ऑनर,Legion of Honour
राजद्रोह,Lese majesty (=lese majeste)
लघु राज्य,Lesser states
प्रत्यय-पत्र,Letters of credence
सीमांत स्वामी,Liege-lord
() सेवाबद्ध सामंत,Liege man
"(2) परिचर, खिदमतगार",Liege man
आजीवन कारावास,Life imprisonment
वंश परम्परा,Lineage
लिटिल इंग्लैंडर,Little Englander
हीनयान,Little Vehicle (=lesser vehicle)
समुद्र तटवर्त्ती राज्य,Littoral state
प्रार्थना-विधि,Liturgies
प्रार्थना विधि,Liturgy
स्थानीय निष्ठा,Local allegiance
"स्थानीय स्वशासन, स्थानीय स्वायत्त शासन",Local-self government
लौंग पार्लियामैंट,Long Parliament
"लो कंट्रीज़, निम्नतल देश",Low Countries
निष्ठावान,Loyal
निष्ठा,Loyalty
मैकियाविली नीति,Machiavellian policy
मेग्ना कार्टा,Magna Carta
"मैगनम कान्सिलियम, उच्च परिषद्",Magnum Concillium
राज्यवर्जित कृत्य,Malum prohibitum
परमाधिदेश,Mandamus
अधिदेश,Mandate
अधिदेश वर्ग 'क',"Mandate, class 'A'"
अधिदेश वर्ग 'ख',"Mandate, class 'B'"
अधिदेश वर्ग 'ग',"Mandate, class 'C'"
अधिदेश पद्धति,Mandate system
अधिदेश प्राप्त राज्य,Mandatory state
"मेंगोनेल, प्रक्षेपास्त्र",Mangonel
घोषणा-पत्र,Manifesto
"सैन्यव्यूहन, स्थिति परिवर्तन-कौशल",Manoeuvres
"युद्धपोत, जंगी जहाज",Man-of-war
"मेनर, सामंत-भूमि",Manor
2. सामंत गढ़ी,Manor
"जनशक्ति, जन बल",Man-power
2. श्रमिक शक्ति,Man-power
दासत्वमुक्ति,Manumission
दासत्व से मुक्ति,Manumit
हस्तलेख ग्रथ,Manuscript
2. पांडुलिपि,Manuscript
3. हस्तलिखित ग्रंथ,Manuscript
लुटेरा,Marauder
"समुद्र तटवर्ती प्रदेश, समुद्र तटवर्ती क्षेत्र",Maritime belt
"समुद्री सभ्यता, समुद्री तटवर्ती सभ्यता",Maritime civilization
"समुद्री ध्वज, समुद्री पताका",Maritime flag
समुद्री शक्तियाँ,Maritime powers
समुद्री प्रभुसत्ता,Maritime soverignty
समुद्री युद्ध,Maritime war
मार्क्विस,Marquis
मार्क्विस का पद,Marquisate
"मार्शल लॉ, फौजी शासन",Martial law
लड़ाकू जातियाँ,Martial races
शहीद,Martyr
"हत्याकांड, जनसंहार",Massacre
सैन्य पुंज,Mass of manoeuvre
मास्टर एट आर्म्स,Master-at-arms
"मास्टर आफ सेरीमोनीज, समारोह-अधीक्षक, समारोह प्रबन्धक",Master of ceremonies
राजभवन प्रबन्धक,Master of Household
मास्टर ऑफ हॉर्स,Master of the Horse
मास्टर ऑफ द रोल्स,Master of the Rolls
"तोड़ा, टोटा",Match
2. पलीता,Match
तोड़ेदार बंदूक,Matchlock
"वैवाहिक संबंध, विवाह द्वारा मैत्री",Matrimonial alliance
"भूमध्य सागरीय शक्तियाँ, भूमध्य सागरीय राष्ट्र",Mediterranian powers
"मेन्शेविक, नरम दलीय रूसी साम्यवादी",Menshevik
भृतक सेना,Mercenary army
"भृतक सैनिक, भाड़े का सिपाही",Mercenary soldier
व्यापारी जहाज़,Merchantman
"मध्य युग, मध्य काल",Middle ages
"पश्चिमी एशिया, (यूरोपीय दृष्टि से) मध्य पूर्व",Middle East
मध्य समुद्री मार्ग,Middle passage
मध्यम मार्ग,Middle path
"मध्य मार्ग, बीच का रास्ता",Middle way (=middle course)
प्रवासी,Migrant
प्रवास,Migration
2. स्थानांतर गमन,Migration
3. देशांतर गमन,Migration
सैन्यवाद,Militarism
2. फ़ौजी शासन व्यवस्था,Militarism
3. सैन्य युद्धवाद,Militarism
4. युद्ध प्रियता,Militarism
सैन्यवादी,Militarist
2. युद्धवादी,Militarist
सैन्यीकरण,Militarization
2. सैनिकीकरण,Militarization
3. फ़ौजी शासन,Militarization
समरतंत्री,Military tactician (=tactician)
2. व्यूह कुशन,Military tactician (=tactician)
"समरतंत्र, समर विद्या, युद्ध विद्या",Military tactics (=tactics)
"नागरिक सेना, सिंहबंदी",Militia
2. मिलिशिया,Militia
कुशासन,Misrule
लुप्त कड़ी,Missing link
"दूतमंडल, मिशन",Mission
2. सेवादल गठित मंडल,Mission
3. दौत्यकर्म,Mission
मिश्र प्रजाति,Mixed race
आधुनिक इतिहास,modern history
"अस्थायी व्यवस्था, आरज़ी समझौता, कार्यनिर्वाहक व्यवस्था",Modus vivendi
मठवास,Monachism
एकराष्ट्र,Monarch
2. राजा,Monarch
राजतंत्रवाद,Monarchism
2. राजतंत्र से सिद्धान्त,Monarchism
राजतंत्रवादी,Monarchist
"राजतंत्र, एकराट्तंत्र",Monarchy
मठ,Monastery
2. बिहार,Monastery
3. संधाराम,Monastery
मठजीवन,Monasticism
2. मठतंत्र,Monasticism
भिक्षु,Monk
"मूल देश, मातृदेश",Mother country
मातृभूमि,Motherland
संसद जननी,Mother of Parliaments
"मकरेकर, कीचड़ उछालने वाला",Muckrakers
"ममी, चिरशव",Mummy
"संग्रहालय, अजायबघर",Museum
"तुपक, लंबी बंदूक, तुफंग",Musket
"बंदकूची, बरकंदाज़",Musketeer
बरकंदाज़ों का दस्ता,Musketry
2. बरकंदाज़ी,Musketry
सैनिक उपस्थिति अधिकारी,Muster master
सैनिक नामावली,Muster-roll
2. उपस्थिति नामावली,Muster-roll
"सैनिक विद्रोह, सैन्य विद्रोह ग़दर, फ़ौजी बग़ावत",Mutiny
"विद्रोह विधि, म्यूटिनी एक्ट",Mutiny Act
रहस्यपूर्ण जहाज,Mystery ship
वर्णन,Narrative
राष्ट्र,Nation
"दैशवासी, देशीय व्यक्ति",Native
रजवाड़ा,Native state
प्रकृतिवाद,Naturalism
"नैसर्गिक अधिकार, प्राकृतिक अधिकार",Natural rights
"नात्सी, नाज़ी",Nazi
"नात्सी क्रांति, नाज़ी क्रांति",Nazi revolution
"नाज़ीवाद, नात्सीवाद",Nazism
निकट पूर्व,Near East
नीग्रो,Negro
नीग्रो समर्थक,Negrophil
नीग्रो प्रेम,Negrophilism
नीग्रो भय,Negrophobia
तटस्थ,Neutral
तटस्थ देश,Neutral country
"न्यूडील, नई नीति, नई व्यवस्था",New Deal
नूतन विश्व,New World
"अभिजात वर्ग, अमीर वर्ग",Nobility
"अभिजात, अमीर",Noble
2. मोहर,Noble
"खानाबदोश, यायावर",Nomad
यायावर दल,Nomadic horde
खानाबदोशी जिंदगी,Nomadism
"अनाक्रमण अनुबंध, अनाक्रमण समझौता",Non-aggression pact
अनाक्रमण संधि,Non-aggression treaty
अयोधी राष्ट्र,Non-belligerent state
असहयोग,Non-co-operation
असहयोग आंदोलन,Non co-operation movement
(सिक्के का) मुख्य भाग,Obverse
2. परिपूरक भाग,Obverse
भीड़शाही,Ochlocracy (=mobocracy)
"भीड़तंत्र का समर्थक, भीड़तंत्र का प्रतिपादक",Ochlocrat
"सरकारी दस्ताबेज़, सरकारी प्रलेख",Official document
पुरानी दुनिया,Old world
"गुटतंत्र, स्वल्पतंत्र",Oligarchy
"धातक आक्रमण, जबरदस्त मारकाट",Onslaught
प्रकट संधिवार्त्ता,Open negotiation
"मुक्त प्रश्न, खुला प्रश्न, विवादास्पद प्रश्न",Open question
अप्रतिबद्ध अभिलेख,Open records
प्राच्य,Orient
प्राच्यवाद,Orientalism
2. पूर्व देशीयता,Orientalism
प्राच्यविद्,Orientalist
उद्भव,Origin
"2. उद्गम, उत्पत्ति",Origin
शुद्ध लेखन,Orthography
"सहसा युद्धारंभ, युद्ध का सहसा आरंभ, युद्ध का सहसा छिड़ जाना।",Outbreak of hostilities
"सीमा चौकी, चौकी",Out-post
अधिपति,Over-lord
"चढ़ आना, कुचलना",Over-ride
2. प्रत्यादेश करना,Over-ride
"देवपूजक, पैगन",Pagan
पैगन,Pagan
"देवपूजन, मूर्तिपूजा",Paganism
2. देवपूजावाद,Paganism
स्तूप,Pagoda
2. बौद्ध मंदिर,Pagoda
3. पैगोडा,Pagoda
राजप्रासाद षड़यंत्र,Palace intrigues
जागीर,Palatinate
"ताल, ताड़-पत्र",Palm-leaf
खजूरी रविवार,Palm Sunday
"प्रशस्तिकार, विरुदकार",Panegyrist
आतंक,Panic
2. तहलका,Panic
आतंककारक,Panic-monger
पोपतंत्र,Papacy
2. पोप पद,Papacy
3. पोप अवधि,Papacy
"4. पोप-परंपरा, पोपीय उत्तराधिकार",Papacy
पोप का आदेश-पत्र,Papal bull
पोपवाद,Papalism
2. पोपतंत्रीय व्यवस्था,Papalism
पोपवादी,Papalist
पोप-राज्य,Papal state
पोपवाद,Papism (=papistry)
पोपवादी,Papist
पेपाइरस,Papyrus
दृष्टांत कथा,Parable
परमोच्च,Paramount
परमोच्च शक्ति,Paramountcy (=paramount power)
सम्राज्ञी,Paramount lady
सम्राट्,Paramount lord
चर्मपत्र,Parchment
"2. पार्चमेंट, चर्मपत्र पांडुलिपि",Parchment
3. पत्र,Parchment
क्षमा,Pardon
"संधिवार्ता, सुलह की बातचीत",Parleys
2. विमर्श,Parleys
"पार्लियामेंट, पार्लेमैन",Parliament (=parlement)
पार्लियामेंट,Parliament
2. संसद,Parliament
3. पार्लियामेंट,Parliament
पार्लियामेंट अधिनियम,Parliament Act
"सांसदिक, संसदविज्ञ",Parliamentarian
"2. संसदीय पद्धति का समर्थक, पार्लियामेंट समर्थक",Parliamentarian
संसदीय प्रतिनिधि,Parliamentary agent
पारनेलवाद,Parnellism
पैरोल,Parole
2. संबंध मुक्ति,Parole
पितृहंता,Parricide
2. गुरुजनंहंता,Parricide
"पक्षपाती, पक्षधर",Partisan
2. लड़ाका,Partisan
3. गुरिल्ला,Partisan
"दर्रा, गिरी-द्वार",Pass
संकेत शब्द,Pass word (=watch word)
कुल-पिता,Patriarch
"(बहुवचन में) जैकब के वंशज; डब्राहीम, इशाक, जैकब और उनके पूर्वज।",Patriarchs
कुलीन,Patrician
पैतृकी,Patrimony
पैक्स ब्रिटेनिका ब्रिटिश साम्राज्य द्वारा शांति-स्थापना,Pax Britannica
"पक्स रोमाना, रोमन साम्राज्य द्वारा स्थापित शांति",Pax Romana
वंशानुक्रम,Pedigree
2. वंश-वृक्ष,Pedigree
"कुलीन व्यक्ति, उच्च कुलोत्पन्न व्यक्ति",Pedigreed person
पियर,Peer
2. समपदस्थ,Peer
पियर पद,Peerage
2. पियर वर्ग,Peerage
3. पियरेज,Peerage
आयरलैंड के पियर,Peers of Ireland
स्कॉटलैंड के पियर,Peers of Scotland
प्रायद्वीपीय अभियान,Peninsular Campaign
प्रायद्वीपीय युद्ध,Peninsular war
पताका,Pennant
"लोक माँग पत्र, पीपुल्स चार्टर",People's Charter (=National Charter)
जन मोर्चा,People's front (=popular front)
विश्वासघात,Perfidy
अवधि,Period
2. काल,Period
परिधि,Periphery
"इस्तमरारी बंदोबस्त, स्थायी बंदोबस्त",Permanent Settlement
स्थायी जागीर,Perpetual fief
सैन्य व्यूह,Phalanx
2. फैलेक्स,Phalanx
"फेरो, फ़राऊन, फेरोन",Phraoh
चित्राक्षर,Pictogram
चित्रलेख,Pictograph
2. चित्रमय ग्राफ,Pictograph
तीर्थ यात्री,Pilgrim
पिलग्रिम फादर्स,Pilgrim fathers
लूट,Pillage
2. लूट का माल,Pillage
स्तंभ,Pillar
अशोक के स्तंभ लेख,Pillar Edicts (of Ashoka)
स्तंभ लेख,Pillar Edicts (of Ashoka)
2. लघु स्तंभ लेख,Pillar Edicts (of Ashoka)
"जलदस्यु, समुद्री डाकू, समुद्र दस्यु",Pirate
2. दस्युपोत,Pirate
घमासान युद्ध,Pitched battle
षड़यंत्र,Plot
नगर,Polis
2. नगर राज्य,Polis
पुर-शासक,Politarch
"राजनीतिक एजेंट, राजनीतिक अभिकर्त्ता",Political Agent
राजनीतिक शरण,Political asylum
राजनीतिक राज्य प्रतिनिधि,Political Resident
राजनैतिक आतंकवाद,Political terrorism
व्यक्ति कर,Poll tax
"नौका सेतु, नाव पुल",Pontoon
प्रधान,Premier
2. प्रधान मंत्री,Premier
प्रधान मंत्री-पद,Premiership
प्रदेश,Presidency
2. प्रेसीडेन्सी,Presidency
"प्रधान, अध्यक्ष",President
2. राष्ट्रपति,President
"प्रेसीडियम, अध्यक्षमंडल, प्रधान परिषद",Presidium
प्रधान मंत्री,Prime Minister
ज्येष्ठाधिकार,Primogeniture
नरेश,Prince
2. राजकुमार,Prince
प्रिंस बिशप,Prince Bishop
"महारानी-पति, प्रिंस कंसर्ट",Prince Consort
राज-अभिभावक,Prince Regent
शासक युवराज,Pince regnant
राज-अभिभाविका,Princess Regent
ज्येष्ठ राजकुमारी,Princess Royal
राज्य,Principality
2. देशी राज्य,Principality
3. सामंत देश,Principality
युद्ध उपहार,Prize
2. समुद्री लूट,Prize
विजित धन,Prize money
"पेशेवरसिपाही, व्यावसायिक सैनिक",Professional soldier
"वचन, वायदा",Promise
अंतरीप दुर्ग,Promontory fort
"संरक्षित राज्य, संरक्षित देश",Protectorate
2. संरक्षण-काल,Protectorate
प्रोटेक्टोरेट,Protectorate
आश्रित,Protégé
प्राप्ति-स्थान,Provenance
2. मूलस्रोत,Provenance
उद्गम-पद्धति,Provenance system
यहूदी समर्थक,Pro-zionist
लोक-शत्रु,Public enemy
2. शत्रु राष्ट्र; युद्धरत राष्ट्र,Public enemy
संधि पूर्व वार्ता,Punctations
प्यूनिक युद्ध,Punic wars
प्यूरिटन,Puritan
पुश,Putsch
चतुरश्व रथ,Quadriga
"चतष्ट्र मैत्री, चतुर्राष्ट्र संश्रय",Quadruple alliance
क्वेकर,Quaker
"रानी, राजमहिषी",Queen
राजपत्नी,Queen consort
स्वर्गीय राजा की पत्नी,Queen dowager
सम्राज्ञी का पद,Queendom
2. राज्य,Queendom
राजमाता,Queen mother
शासिका रानी,Queen regnant
"देश-द्रोही, विभीषण",Quisling
2. क्विसलिंग,Quisling
सेवामुक्ति लगान,Quit rent
"तरकश, तूणीर",Quiver
अधिकार-पृच्छा,Quo warranto
प्रजाति,Race
प्रजातीय सर्वोच्चता,Racial supremacy
शिकंजा,Rack
2. उत्पीड़क यन्त्र,Rack
धावा,Raid
2. छापा मारना,Raid
"दुर्ग प्राचीर, परकोटा",Rampart
2. दुर्ग-प्राचीर ढाल,Rampart
लूट-खसोट करना,Ransack
"मुक्तिमूल्य, फिरौती",Ransom
"2. निष्क्रय, निःक्रय",Ransom
विध्वंस,Ravage
विध्वंस-परिणाम,Ravages
राज्य,Realm
"चंदावल, पार्ष्णि",Rear guard
चंदावल हमला,Rear guard action
विद्रोही,Rebel
विद्रोह,Rebellion
विद्रोह-मान्यता,Recognition of insurgency
बलात् निष्कासन,Reconduction
"वीक्षण, टोह",Reconnaissance
पुनर्निर्माण,Reconstruction
"अभिलेख, रिकॉर्ड",Record
"रिकॉर्ड आफिस, अभिलेख कार्यालय",Record office
अभिलेख की निवृत्ति,Record retirement
"लालकुर्ती वाला, खुदाई खिदमतगार",Red shirts
"धर्मसुधार आंदोलन, रिफॉर्मेशन",Reformation
शरणार्थी,Refugee
राजाधिकार,Regalia
2. राजचिह्र,Regalia
3. राजपरिधान,Regalia
"प्रतिशांसन-व्यवस्था, रीजेंसी",Regency
"प्रतिशासक, रीजेन्ट",Regent
अभिभावक रानी,Regent queen
"राजहंता, नृपध्न, नृपहंता",Regicide
"राजहंता, रेजिसाइड्स",Regicides
"राज्यकाल, शासन-काल",Regime
2. शासन-पद्धति,Regime
"प्रदेश, क्षेत्र",Region
"राज्य-संवत्, राज्य वर्ष",Regnal year
"शासक, शासन करने वाला",Regnant
राज्यकाल,Regnum
"राईख, जर्मन साम्राज्य",Reich
राज्य काल,Reign
2. शाही शासन या राजसी प्राधिकार।,Reign
राज परिवार,Reigning family
आतंक काल,Reign of terror
2. आतंक राज्य,Reign of terror
कुमुक,Reinforce
कुमुक भेजना,Reinforcement
"पुनः स्थापना, बहाली",Reinstatement
प्रति स्थापना,Reinvest
"बदल चौकी, टपाल चौकी",Relay post
"टपाल मार्ग, डाक-मार्ग",Relay route
"टपाल व्यवस्था, अभिचालन व्यवस्था",Relay system
"रिहाई, मुक्ति",Release
2. छूट,Release
"त्याग, परित्याग",Renunciation
2. संन्यास,Renunciation
बृहत् सूची,Repertory (=inventory)
भंडार,Repository
2. संग्रहालय,Repository
"गणराज्य, गणतंत्र",Republic
गणराज्य दिवस,Republic Day
लिखित समाधान,Rescript
2. राजाज्ञा,Rescript
रेजीडेंट,Resident
पुनः स्थापना,Restoration
(ईसा का) पुनरुत्थान,Resurrection
2. पुनुरूज्जीवन,Resurrection
पीछे हटना,Retreat
(सिक्के का) पृष्ठ भाग,Reverse (of a coin)
विद्रोह,Revolt
क्रांति,Revolution
"फ्रांसीसी क्रांति, फ्रांस की राज्य क्रांति","Revolution, French"
अ. दे. Glorious Revolution,Revolution Glorious
औद्योगिक क्रांति,"Revolution, Industrial"
"विप्लव, बल्वा",Rising
राटन बरो,Rotten-borough
रफ राइडर्स,Rough Riders
राउन्ड हेड्स,Round-heads
"भगा देना, परास्त करना, खदेड़ना",Rout
"राजा से भेंट, राज-दर्शन",Royal audience
शाही फरमान,Royal charter
राजचिह्र,Royal crest
2. राजकिरीट,Royal crest
राजाज्ञा,Royal decree
रूबर‍िक,Rubric
"भग्नावशेष, ध्वंसावशेष, खंडहर",Ruins
"धावक, हरकारा",Runner
"अंतध्वंस, तोड़फोड़",Sabotage
खंग,Sabre
"रिसाला, अश्वारोही दल",Sabres
यज्ञ,Sacrifice
2. बलि,Sacrifice
3. बलिदान,Sacrifice
अभय दान,Safe conduct
"रक्षोपाय, रक्षा-विधान",Safeguard
2. सुरक्षण बचाव,Safeguard
पूर्व रक्षात्मक कर,Safeguarding duties
धावा,Sally
धावा द्वार,Sally-port
राजदंड,Sceptre
"तलवार, शमशीर",Scimitar
"द्वितीय संपदा, अभिजात वर्ग",Second estate
संप्रदाय,Sect
2. पंथ,Sect
कब्जा,Seizure
2. अधिग्रहण,Seizure
सेनेट (प्राचीन रोम की संसद),Senate
2. सेनेट,Senate
3. अभिषद्,Senate
4. सेनेट,Senate
कृषिदास,Serf (=bordar or villein)
"2. खिदमती, दास",Serf (=bordar or villein)
कृषि-दासता,Serfdom (serfhood or serfage)
2. कृषि दास-व्यवस्था,Serfdom (serfhood or serfage)
नाम मात्र का राजा,Shadow king
जहाज कर,Ship Money
आक्रामी सेना,Shock troops (=storm troops)
"स्वल्पावधि पार्लियार्मेट, अल्पकालीन पार्लियामेंट",Short Parliament
झड़प,Skirmish
"दास, गुलाम",Slave
दास-प्रथा,Slavery
"2. दासता, गुलामी",Slavery
सैनिक राजमर्मज्ञ,Soldier statesman
बल्लम,Spear
हरावल,Spear-head
प्रभाव क्षेत्र,Sphere
"मुहर-विद्या, मुद्रा-विद्या",Sphragistics
पद पुरस्कार व्यवस्था,Spoils system
बड़ा भूस्वामी,Squire
2. स्कवायर,Squire
जमींदार वर्ग,Squirearchy
2. भूस्वामी प्रभावित तंत्र,Squirearchy
ध्वज,Standard
ध्वज-वाहक,Standard-bearer
स्थाई सेना,Standing army
मानक निर्देश,Standing orders
2. स्थाई आज्ञा,Standing orders
"राजनीति विशारद, राजनीति मर्मज्ञ",Statesman
"प्रस्तर लेख, पाषाणलेख",Stone inscription
तूफानी दस्ता,Storm troops
"कूट युक्ति, कूट उपाय",Stratagem
"युद्ध चालन विद्या, सामरिकी",Strategy
2. फौजी दाँव-पेच,Strategy
3. रण-फौशल,Strategy
सैनिक शासन,Stratocracy
संघर्ष,Strife
2. मतभेद,Strife
गढ़,Strong hold
2. प्रमुख केंद्र,Strong hold
सहायक संधि,Subsidiary talliance
उत्तराधिकारी,Succession
उत्तराधिकारी,Successor
मताधिकार,Suffrage
मताधिकारवादी,Suffragist
सल्तनत,Sultanate
सल्तनत-काल,Sultanate period
अभ्यर्पण,Surrender
अधिराज,Suzerain
अधिराज्य,Suzerain state
"शमशीरबाज, खड़गधारी, असियोद्धा",Swordsman
टैमनी समाज,Tammany Society
पानी चढ़ी तलवार,Tempered sword
काश्तकार,Tenant
"2. किराएदार, आसामी",Tenant
"भूभाग, इलाका, अमलदारी",Territory
2. प्रदेश,Territory
टेरिटरी गवर्नमेन्ट,Territory government
"आतंकवाद, संत्रासवाद",Terrorism
"तृतीय वर्ग, जनता, जनसाधारण",Third estate
तीन वर्ग,Three estates
"पथकर, राहदारी",Toll
चुंगी घर,Toll house
"तूंब, मकबरा",Tomb
टोरी,Tory
"गणचिह्र, कुलचिह्र, टोटेम",Totem
मीनार,Tower
2. मचान,Tower
"जयस्तंभ, कीर्ति-स्तंभ",Tower of victory
"देशद्रोही, गद्दार",Traitor
विश्वासघात,Treachery
राजद्रोह,Treason
संधि,Treaty
