Odiya,Bengali
ଉପକରଣ ନିୟନ୍ତ୍ରକ |,ডিভাইস নিয়ামক
ଉପକରଣ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |,ডিভাইস নিয়ন্ত্রণ ইউনিট
ଉପକରଣ ସଂଯୋଜନା |,ডিভাইস সমন্বয়
ଉପକରଣ-ନିର୍ଭରଶୀଳ |,ডিভাইস-নির্ভর
"ଉପକରଣ ନିର୍ଭରଶୀଳ |
 ପ୍ରୋଗ୍ରାମ୍","ডিভাইস নির্ভর
 কার্যক্রম"
ଉପକରଣ ପତାକା |,ডিভাইস পতাকা
"ଉପକରଣ
 ସ୍ୱାଧୀନତା","যন্ত্র
 স্বাধীনতা"
"ଉପକରଣ
 ସ୍ୱାଧୀନ","যন্ত্র
 স্বতন্ত্র"
"ଉପକରଣ
 ସ୍ୱାଧୀନତା
 ପ୍ରୋଗ୍ରାମ୍","যন্ত্র
 স্বাধীনতা
 কার্যক্রম"
"ଉପକରଣ ରେଖା
 (= ପ୍ରଦର୍ଶନ ରେଖା)","ডিভাইস লাইন
 (= প্রদর্শন লাইন)"
"ଉପକରଣ ମିଡିଆ |
 ନିୟନ୍ତ୍ରଣ ଭାଷା |","ডিভাইস মিডিয়া
 নিয়ন্ত্রণ ভাষা"
ଉପକରଣ ନାମ,ডিভাইসের নাম
ଉପକରଣ ସଂଖ୍ୟା,ডিভাইস সংখ্যা
ଉପକରଣ ଧାଡି |,ডিভাইস সারি
ଉପକରଣ ସ୍ଥିତି ଶବ୍ଦ,ডিভাইসের স্থিতি শব্দ
ଉପକରଣ ପ୍ରକାର |,ডিভাইসের ধরন
"ଡାଏଡିକ୍ ବୁଲିଅନ୍ |
 ଅପରେସନ୍","ডায়ডিক বুলিয়ান
 অপারেশন"
ନିରାକରଣ,রোগ নির্ণয়
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ଚେକ୍ |,ডায়াগনস্টিক চেক
"ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ଫଙ୍କସନ୍ |
 ପରୀକ୍ଷା","ডায়াগনস্টিক ফাংশন
 পরীক্ষা"
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ମେକାନିଜିମ୍ |,ডায়াগনস্টিক মেকানিজম
"ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |
 ବାର୍ତ୍ତା |","ডায়াগনস্টিক
 বার্তা"
"ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |
 ପ୍ରୋଗ୍ରାମ୍","ডায়াগনস্টিক
 কার্যক্রম"
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ରୁଟିନ୍ |,ডায়াগনস্টিক রুটিন
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |,কারণ নির্ণয়
"ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |
 କ techni ଶଳ |","ডায়াগনস্টিক
 প্রযুক্তি"
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ପରୀକ୍ଷା |,ডায়গনিস্টিক পরীক্ষা
ଚିତ୍ର,চিত্র
ଡାଏଲ୍ କରନ୍ତୁ |,ডায়াল
ଡାଏଲ୍ ଲାଇନ୍ |,ডায়াল লাইন
ଡାଏଲ୍ ଏକ୍ସଚେଞ୍ଜ୍ |,ডায়াল এক্সচেঞ্জ
ଡାଏଲ୍ କରିବା,ডায়ালিং
ଡାଏଲ୍ ଲାଇନ୍ |,ডায়াল লাইন
ସଂଳାପଗୁଡ଼ିକ,কথোপকথন
ଡାଏଲ୍ କରନ୍ତୁ |,ডাল ডাল
"ପୁନରାବୃତ୍ତି ଡାଏଲ୍ କରନ୍ତୁ |
 ଟ୍ରଙ୍କ","ডায়াল পুনরাবৃত্তি
 ট্রাঙ্ক"
ଡାଏଲ୍ ସ୍ୱର,ডায়াল টোন
ଡାଏଲ୍ ଟୋନ୍ ବିଳମ୍ବ |,ডায়াল টোন বিলম্ব
ସ୍ଥାନାନ୍ତରଣ ସ୍ଥାନାନ୍ତର,ডায়াল স্থানান্তর
ଡାଏଲ୍ ଅପ୍ |,ডায়াল-আপ
ଡାଏଲ୍ ଅପ୍ ଟର୍ମିନାଲ୍ |,ডায়াল-আপ টার্মিনাল
ବାଇବିଟିଟ୍,ডিবিট
ଡିକଟୋଟୋଷ୍ଟିଙ୍ଗିଟିଙ୍ଗ୍ ସନ୍ଧାନ |,ডাইকোটমাইজিং অনুসন্ধান
ଡିକଟୋଟୋମି |,দ্বৈতত্ত্ব
ଅଭିଧାନ,অভিধান
ପାର୍ଥକ୍ୟ ଇଞ୍ଜିନ୍ |,পার্থক্য ইঞ্জিন
"ପାର୍ଥକ୍ୟ
 ଅପରେସନ୍","পার্থক্য
 অপারেশন"
ପାର୍ଥକ୍ୟ ରିପୋର୍ଟ,পার্থক্য প্রতিবেদন
"ଭିନ୍ନ
 ଆନିପ୍ରିଣ୍ଟେଜର |","ডিফারেনশিয়াল
 বিশ্লেষক"
ଭିନ୍ନ ଭିନ୍ନ ବିଳମ୍ବ |,ডিফারেনশিয়াল বিলম্ব
ଭିନ୍ନ ଭିନ୍ନ ଗିଅର୍ |,ডিফারেনশিয়াল গিয়ার
"ଭିନ୍ନ
 ମୋଡ୍ୟୁଲେସନ୍","ডিফারেনশিয়াল
 মড্যুলেশন"
ଭିନ୍ନ,পার্থক্যকারী
ଅଙ୍କ,অঙ্ক
ଡିଜିଟାଲ୍ ବ୍ଲକ୍ |,ডিজিটাল ব্লক
"ଡିଜିଟାଲ୍ ବାହକ |
 ସିଷ୍ଟମ୍","ডিজিটাল ক্যারিয়ার
 পদ্ধতি"
"ଡିଜିଟାଲ୍ |
 ବ istic ଶିଷ୍ଟ୍ୟ","ডিজিটাল
 বৈশিষ্ট্য"
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,ডিজিটাল কম্পিউটার
ଡିଜିଟାଲ୍ ଡାଟା |,ডিজিটাল ডেটা `
"ଡିଜିଟାଲ୍ ଡାଟା |
 ସୁଇଚ୍","ডিজিটাল ডেটা
 স্যুইচিং"
ଡିଜିଟାଲ୍ ଡାଟା ସିଷ୍ଟମ୍ |,ডিজিটাল ডেটা সিস্টেম
ଡିଜିଟାଲ୍ ସୁବିଧା |,ডিজিটাল সুবিধা
"ଡିଜିଟାଲ୍ ସୁବିଧା |
 ଟର୍ମିନାଲ୍","ডিজিটাল সুবিধা
 টার্মিনাল"
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର |,ডিজিটাল ফিল্টার
ଡିଜିଟାଲ୍ ଗ୍ରାଫିକ୍ସ |,ডিজিটাল গ্রাফিক্স
"ଡିଜିଟାଲ୍ ବର୍ଦ୍ଧିତ |
 ପ୍ଲଟର୍","ডিজিটাল ইনক্রিমেন্টাল
 চক্রান্তকারী"
ଡିଜିଟାଲ୍ ଲାଇନ୍ ପଥ |,ডিজিটাল লাইন পাথ
ଡିଜିଟାଲ୍ ଲାଇନ୍ ବିଭାଗ |,ডিজিটাল লাইন বিভাগ
"ଡିଜିଟାଲ୍ ମଲ୍ଟିପ୍ସକ୍ସ |
 ଉପକରଣ","ডিজিটাল মাল্টিপ্লেক্স
 সরঞ্জাম"
"ଡିଜିଟାଲ୍ ଅପ୍ଟିକାଲ୍ |
 ରେକର୍ଡିଂ","ডিজিটাল অপটিক্যাল
 রেকর্ডিং"
ଡିଜିଟାଲ୍ ଚିତ୍ର |,ডিজিটাল ছবি
ଡିଜିଟାଲ୍ ରେଡିଓ ପଥ |,ডিজিটাল রেডিও পাথ
ଡିଜିଟାଲ୍ ରେଡିଓ ବିଭାଗ |,ডিজিটাল রেডিও বিভাগ
ଡିଜିଟାଲ୍ ପ read ଼ିବା |,ডিজিটাল রিড-আউট
ଡିଜିଟାଲ୍ ରେକର୍ଡର୍ |,ডিজিটাল রেকর্ডার
"ଡିଜିଟାଲ୍ |
 ପ୍ରତିନିଧିତ୍ୱ","ডিজিটাল
 প্রতিনিধিত্ব"
ଡିଜିଟାଲ୍ ବିଭାଗ |,ডিজিটাল বিভাগ
ଡିଜିଟାଲ୍ ସିଗନାଲ୍ |,ডিজিটাল সিগন্যাল
ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |,ডিজিটাল স্বাক্ষর
ଡିଜିଟାଲ୍ ସର୍ଟ |,ডিজিটাল বাছাই
"ଡିଜିଟାଲ୍ ଷ୍ଟୋରେଜ୍ |
 ଉପାଦାନ","ডিজিটাল স্টোরেজ
 উপাদান"
"ଡିଜିଟାଲ୍ ଷ୍ଟୋରେଜ୍ |
 ମିଡିଆ |","ডিজিটাল স্টোরেজ
 মিডিয়া"
ଡିଜିଟାଲ୍ ସୁଇଚ୍ |,ডিজিটাল স্যুইচিং
"ଡିଜିଟାଲ୍ ସମାପ୍ତି
 ସିଷ୍ଟମ୍","ডিজিটাল সমাপ্তি
 পদ্ধতি"
"ଅନୁରୂପ ଡିଜିଟାଲ୍ |
 Convercer","অ্যানালগ থেকে ডিজিটাল
 রূপান্তরকারী"
"ଡିଜିଟାଲ୍ |
 ସଂକ୍ରମଣ","ডিজিটাল
 সংক্রমণ"
ଅଙ୍କ ବିଶିଷ୍ଟ ଅଙ୍କ ବିଶିଷ୍ଟ |,অঙ্ক গাণিতিক
ସଂଖ୍ୟା ସଙ୍କୋଗ |,অঙ্ক সংকোচনের
ଅଙ୍କ ବିଳମ୍ବ ଉପାଦାନ |,ডিজিট বিলম্বের উপাদান
ଡିଜିଟାଇଜେସନ୍,ডিজিটাইজেশন
ଡିଜିଟାଇଜେସନ୍ ବକ୍ତବ୍ୟ |,ডিজিটাইজেশন বক্তৃতা
ଡିଜିଟାଇଜ୍ କରନ୍ତୁ |,ডিজিটাইজ
ଅଗ୍ରଗାମୀ,ডিজিটাইজার
ସଂଖ୍ୟା ଅବଧି,অঙ্কের সময়কাল
ସଂଖ୍ୟାପୂର,অঙ্কের জায়গা
ଅଙ୍କ ସ୍ଥିତି,অঙ্কের অবস্থান
ଅଙ୍କ ବିଶିଷ୍ଟ ପିଚ୍ |,অঙ্ক পাঞ্চ
"ଅଙ୍କ
 ପୁନ angartionge","অঙ্ক
 পুনর্বিন্যাস"
ସଂଖ୍ୟାପୁରୀ ସମୟ,অঙ্কের সময়
"ଅଙ୍କ ବିଶିଷ୍ଟ ଟୁ-ଆନାଲଗ୍ |
 ରୂପାନ୍ତର","ডিজিট-টু-অ্যানালগ
 রূপান্তর"
ଯୋଡିବା,ডিগ্রুপ
ପରିମାପ,মাত্রা
"ହ୍ରାସ ହୋଇଥିବା ରେଡିକ୍ସ |
 ପୂର୍ଣ୍ଣ","হ্রাস রেডিক্স
 পরিপূরক"
Dlixer,ডিপ্লেক্সার
ଡିପୋଲ୍ ଆଣ୍ଟେନା |,ডিপোল অ্যান্টেনা
ଡିପୋଲେଡ୍ ମୋଡ୍ୟୁଲେସନ୍ |,ডিপোল মড্যুলেশন
ସିଧାସଳଖ ପ୍ରବେଶ,সরাসরি অ্যাক্সেস
"ସିଧାସଳଖ ପ୍ରବେଶ
 ବ୍ୟବସ୍ଥା","সরাসরি অ্যাক্সেস
 ব্যবস্থা"
"ସିଧାସଳଖ ପ୍ରବେଶ
 ଅନୁସନ୍ଧାନ","সরাসরি অ্যাক্সেস
 অনুসন্ধান"
ସିଧାସଳଖ ଆକ୍ସେସ୍ ହ୍ୟାସ୍ |,সরাসরি অ্যাক্সেস হ্যাশ
"ସିଧାସଳଖ ପ୍ରବେଶ
 ପଦ୍ଧତି","সরাসরি অ্যাক্সেস
 পদ্ধতি"
"ସିଧାସଳଖ ପ୍ରବେଶ
 ସଂରକ୍ଷଣ","সরাসরি অ্যাক্সেস
 স্টোরেজ"
ସିଧାସଳଖ ଠିକଣା,সরাসরি ঠিকানা
ଦ୍ୱାପରୁ ସିଧାସଳଖ ଠିକଣା,সরাসরি ঠিকানা
ସିଧାସଳଖ କଲ୍,সরাসরি কল
ସିଧାସଳଖ କୋଡ୍,সরাসরি কোড
ସିଧାସଳଖ କୋଡିଂ |,সরাসরি কোডিং
"ସିଧାସଳଖ ଯୋଡି ହୋଇଥିବା |
 ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |","সরাসরি মিলিত
 ফ্লিপ-ফ্লপ"
ସିଧାସଳଖ ସମ୍ପର୍କୀୟ,সরাসরি কাপলিং
"ସିଧାସଳଖ ତଥ୍ୟ |
 ସଂଗଠନ |","সরাসরি ডেটা
 সংগঠন"
ସିଧାସଳଖ ଡାଟା ସେଟ୍ |,সরাসরি ডেটা সেট
ସିଧାସଳଖ ଉପକରଣ |,সরাসরি ডিভাইস
"ସିଧାସଳଖ ଡିଜିଟାଲ୍ |
 ନିୟନ୍ତ୍ରଣ","সরাসরি ডিজিটাল
 নিয়ন্ত্রণ"
"ସିଧାସଳଖ ଦୂରତା |
 ଡାଏଲ୍ କରିବା","সরাসরি দূরত্ব
 ডায়ালিং"
"ନିର୍ଦ୍ଦେଶିତ ବିମ୍ |
 ସ୍କାନ୍ କରନ୍ତୁ |","নির্দেশিত মরীচি
 স্ক্যান"
ନିର୍ଦ୍ଦେଶିତ ଗ୍ରାଫ୍ |,নির্দেশিত গ্রাফ
ନିର୍ଦ୍ଦେଶିତ ସ୍କାନ୍ |,নির্দেশিত স্ক্যান
"Direct-roctive
 ଟର୍ମିନାଲ୍","ডাইরেক্ট-এন্ট্রি
 টার্মিনাল"
"ସିଧାସଳଖ ହାଇରାର୍କି |
 ନିୟନ୍ତ୍ରଣ","সরাসরি শ্রেণিবিন্যাস
 নিয়ন্ত্রণ"
"ସିଧାସଳଖ ସନ୍ନିବେଶ କରନ୍ତୁ |
 ନିତ୍ୟକର୍ମ |","সরাসরি সন্নিবেশ
 রুটিন"
"ସିଧାସଳଖ ସନ୍ନିବେଶ କରନ୍ତୁ |
 ସବ୍ରୋଟାଇନ୍ |","সরাসরি সন্নিবেশ
 Subroutine"
ସିଧାସଳଖ ନିର୍ଦ୍ଦେଶ |,সরাসরি নির্দেশ
ଦିଗଦର୍ଶନ କପଟ,দিকনির্দেশক কাপলার
ନିର୍ଦ୍ଦେଶନୀତ,নির্দেশ
"ସିଧାସଳଖ ଚାବି
 ଉପକରଣ","ডাইরেক্ট কেইং
 যন্ত্র"
"ସିଧାସଳଖ ସ୍ମୃତି
 ପ୍ରବେଶ","সরাসরি স্মৃতি
 অ্যাক্সেস"
"ସିଧାସଳଖ ସାଂଖ୍ୟିକ |
 ନିୟନ୍ତ୍ରଣ","সরাসরি সংখ্যা
 নিয়ন্ত্রণ"
ଡିରେକ୍ଟୋରୀ,ডিরেক্টরি
"ଡିରେକ୍ଟୋରୀ
 ସହାୟତା ବ୍ୟୁରୋ |","ডিরেক্টরি
 সহায়তা ব্যুরো"
"ଡିରେକ୍ଟୋରୀ
 ସହାୟତା
 ଅପରେଟର୍","ডিরেক্টরি
 সহায়তা
 অপারেটর"
ଡିରେକ୍ଟୋରୀ ଉପକରଣଗୁଡ଼ିକ,ডিরেক্টরি ডিভাইস
"ସିଧାସଳଖ ବାହ୍ୟରେ |
 ଡାଏଲ୍ କରିବା","সরাসরি বাহ্যিক
 ডায়ালিং"
ସିଧାସଳଖ ଶତକଡା ପ୍ରତିଶତ |,প্রত্যক্ষ শতাংশ
"ସିଧାସଳଖ ବିନ୍ଦୁ |
 ରିମୁଟର୍","সরাসরি পয়েন্ট
 রিপিটার"
"ସିଧାସଳଖ ଟ୍ରାନ୍ସମିସନ |
 ଉପଗ୍ରହ","সরাসরি সংক্রমণ
 স্যাটেলাইট"
ସିଧାସଳଖ ଭଏଲ୍ ଇନପୁଟ୍ |,সরাসরি ভয়েস ইনপুট
ଅକ୍ଷମ ମଡ୍ୟୁଲ୍ |,অক্ষম মডিউল
ସଙ୍କେତ ଅକ୍ଷମ କରିବା |,অক্ষম সংকেত
ସହଯୋଗୀ,একীকরণ
ବିଛିନ୍ନକାରୀ |,ডিসসেম্বলার
ବିପର୍ଯ୍ୟୟ ଡମ୍ପ୍ |,বিপর্যয় ডাম্প
ସଂଯୋଗ ତଥ୍ୟକୁ ପୃଥକ କରନ୍ତୁ |,পৃথক ডেটা
ସଂଯୋଗ ଉପକରଣଗୁଡ଼ିକ,পৃথক ডিভাইস
"ବୃହତ ବୃହତ |
 ପରିବର୍ତ୍ତନ","বিচ্ছিন্ন ফুরিয়ার
 রূপান্তর"
"ପ୍ରତିରୋଧ
 ପ୍ରୋଗ୍ରାମିଂ","বিচ্ছিন্ন
 প্রোগ্রামিং"
"ପ୍ରତିରୋଧ
 ପ୍ରତିନିଧିତ୍ୱ","বিচ্ছিন্ন
 প্রতিনিধিত্ব"
"ବିବେକ
 ହାଇଫେନ୍ |","বিচক্ষণ
 হাইফেন"
ତଦାରଖ,বিচক্ষণতা
"ତଦାରଖ
 ତ୍ରୁଟି","বিচক্ষণতা
 ত্রুটি"
"ଭେଦଭାବ
 ବିଶ୍ଳେଷଣ |","বৈষম্যমূলক
 বিশ্লেষণ"
"ଭେଦଭାବ
 ନିର୍ଦ୍ଦେଶ","বৈষম্য
 নির্দেশ"
ଭେଦଭାବକ,বৈষম্যমূলক
ବିଚ୍ଛିନ୍ନସନ,বিচ্ছিন্নতা
ଡିସ୍କ ପ୍ରବେଶ,ডিস্ক অ্যাক্সেস
ଡିସ୍କ-ଆଧାରିତ |,ডিস্ক ভিত্তিক
"ଡିସ୍କ ନିୟନ୍ତ୍ରକ
 କାର୍ଡ","ডিস্ক কন্ট্রোলার
 কার্ড"
ଡିସ୍କେଟ୍,ডিস্কেট
"ଡିସ୍କେଟ-ଫର୍ମାଟ୍ ହୋଇଛି |
 ଟେପ୍","ডিস্কেট-ফর্ম্যাটেড
 টেপ"
ଡିସ୍କେଟ୍ ହାର୍ଡ ହୋଲ୍ |,ডিস্কেট হার্ড গর্ত
ଡିସ୍କେଟ୍ ଷ୍ଟୋରେଜ୍ |,ডিসকেট স্টোরেজ
"ଡିସ୍କେଟ୍ ଷ୍ଟୋରେଜ୍ |
 ଉପକରଣ","ডিসকেট স্টোরেজ
 যন্ত্র"
ଡିସ୍କ ଫାଇଲ |,ডিস্ক ফাইল
"ତଥ୍ୟ
 ଯୋଗାଯୋଗ |
 ଇଣ୍ଟରଫେସ୍","ডেটা
 যোগাযোগ
 ইন্টারফেস"
"ଡିସ୍କ ଅପରେଟିଂ |
 ସିଷ୍ଟମ୍","ডিস্ক অপারেটিং
 পদ্ধতি"
ଡିସ୍କ ପ୍ୟାକ୍ |,ডিস্ক প্যাক
ଡିସ୍କ ସେକ୍ଟର |,ডিস্ক সেক্টর
ଡିସ୍କ ସର୍ଟିଂ,ডিস্ক বাছাই
ଡିସ୍କ ସଂରକ୍ଷଣ,ডিস্ক স্টোরেজ
ଡିସ୍କ ସଂରକ୍ଷଣ ଉପକରଣ,ডিস্ক স্টোরেজ ডিভাইস
"ଡିସ୍କ ସଂରକ୍ଷଣ
 ମଡ୍ୟୁଲ୍ |","ডিস্ক স্টোরেজ
 মডিউল"
"ଡିସ୍କ-ଟୁ-ପ୍ରିଣ୍ଟର୍ |
 ଉପଯୋଗିତା","ডিস্ক-টু-প্রিন্টার
 ইউটিলিটি"
ଡିସ୍କ ୟୁନିଟ୍,ডিস্ক ইউনিট
ଡିସ୍କ ଭଲ୍ୟୁମ,ডিস্ক ভলিউম
ପଠନ,প্রেরণ
ପ୍ରେରକ,প্রেরণকারী
ପଠାଇବା କ୍ଷେତ୍ର,প্রেরণ অঞ্চল
"ପଠାଇବ |
 ପ୍ରାଥମିକତା","প্রেরণ
 অগ্রাধিকার"
"ବିସର୍ଜନ
 ବୁଦ୍ଧି","ছত্রভঙ্গ
 বুদ্ধি"
ବିଚ୍ଛେଦ,বিচ্ছুরণ
"ପ୍ରଦର୍ଶନ ଏବଂ
 ମୁଦ୍ରଣ
 କାଲକୁଲେଟର","প্রদর্শন এবং
 মুদ্রণ
 ক্যালকুলেটর"
ଗୁଣଧର୍ମ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,প্রদর্শন বৈশিষ্ট্য
"ପ୍ରଦର୍ଶନ
 ପୃଷ୍ଠଭୂମି","প্রদর্শন
 পটভূমি"
କାଲକୁଲେଟର ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,ক্যালকুলেটর প্রদর্শন করুন
ପ୍ରଦର୍ଶନ କେନ୍ଦ୍ର |,প্রদর্শন কেন্দ্র
"ପ୍ରଦର୍ଶିତ ବର୍ଣ୍ଣ
 ଜେନେରେଟର","প্রদর্শন চরিত্র
 জেনারেটর"
ସ୍ତମ୍ଭ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,প্রদর্শন কলাম
ନିର୍ଦ୍ଦେଶନା,প্রদর্শন কমান্ড
ଉପାଦାନ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,প্রদর্শন উপাদান
କନସୋଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,কনসোল প্রদর্শন
ପ୍ରଦର୍ଶନ ଚକ୍ର,প্রদর্শন চক্র
ଚକ୍ର ସମୟ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,চক্র সময় প্রদর্শন
ଉପକରଣ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,প্রদর্শনকারী যন্ত্র
Drum ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,ড্রাম প্রদর্শন
ଉପାଦାନ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,প্রদর্শন উপাদান
ପ୍ରଦର୍ଶନ କ୍ଷେତ୍ର,প্রদর্শন ক্ষেত্র
ଅଗ୍ରଭାଗ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,অগ্রভাগ প্রদর্শন
ଫ୍ରେମ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,প্রদর্শন ফ্রেম
ପ୍ରଦର୍ଶନ ଗୋଷ୍ଠୀ,প্রদর্শন গ্রুপ
ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,চিত্র প্রদর্শন করুন
ଲାଇନ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,প্রদর্শন লাইন
ଅର୍ଡର ପ୍ରଦର୍ଶନ,প্রদর্শন আদেশ
ପ୍ୟାନେଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,প্রদর্শন প্যানেল
ସ୍ଥିତି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,প্রদর্শন অবস্থান
"ପ୍ରକ୍ରିୟାକରଣ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
 ଏକକ","প্রদর্শন প্রক্রিয়াজাতকরণ
 ইউনিট"
"ମନେରଖନ୍ତୁ
 ନିୟନ୍ତ୍ରଣ","প্রদর্শন পুনরুদ্ধার
 নিয়ন্ত্রণ"
ସେଗମେଣ୍ଟ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,বিভাগ প্রদর্শন
ସ୍ଥାନଗୁଡିକ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,স্থান প্রদর্শন
ଭୂପୃଷ୍ଠ ପ୍ରଦର୍ଶିତ |,পৃষ্ঠতল প্রদর্শন
ଟର୍ମିନାଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,টার্মিনাল প্রদর্শন করুন
ଟ୍ୟୁବ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,টিউব প্রদর্শন করুন
ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,প্রদর্শনী একক
ଅସାଧାରଣ ସ୍ୱର,অসন্তুষ্ট স্বর
ଦୂର କ୍ଷେତ୍ର,পাতন ক্ষেত্র
ଦୂର ଫାଇଲ |,পাতন ফাইল
ଭିନ୍ନ ବାଜିବା |,স্বতন্ত্র বাজানো
ବିକୃତି,বিকৃতি
"ବଣ୍ଟିତ
 ଗଣନା","বিতরণ
 কম্পিউটিং"
"ବଣ୍ଟିତ ତଥ୍ୟ |
 ପ୍ରକ୍ରିୟାକରଣ","বিতরণ ডেটা
 প্রক্রিয়াজাতকরণ"
ବଣ୍ଟିତ ଡାଟା-ପ୍ରୋସେସିଂ ନେଟୱାର୍କ |,বিতরণ করা ডেটা-প্রসেসিং নেটওয়ার্ক
"ବଣ୍ଟିତ
 କାର୍ଯ୍ୟ","বিতরণ
 ফাংশন"
"ବଣ୍ଟିତ
 ବୁଦ୍ଧି","বিতরণ
 বুদ্ধি"
ବଣ୍ଟିତ ତର୍କ |,বিতরণ যুক্তি
"ବଣ୍ଟିତ
 ନେଟୱର୍କ","বিতরণ
 অন্তর্জাল"
"ବଣ୍ଟିତ
 ପ୍ରକ୍ରିୟାକରଣ","বিতরণ
 প্রক্রিয়াজাতকরণ"
"ବଣ୍ଟିତ
 ପ୍ରକ୍ରିୟାକରଣ
 ନେଟୱର୍କ","বিতরণ
 প্রক্রিয়াজাতকরণ
 অন্তর্জাল"
"ବଣ୍ଟିତ
 ସଞ୍ଚାଳକ","বিতরণ
 প্রসেসর"
ଫ୍ରେମ୍ ବଣ୍ଟନ,বিতরণ ফ্রেম
ବଣ୍ଟନ କେବୁଲ୍ |,বিতরণ কেবল
ବଣ୍ଟନ ଫ୍ରେମ୍,বিতরণ ফ্রেম
ବିବିଧତା,বৈচিত্র্য
ବିବିଧତା ମିଶ୍ରଣ |,বৈচিত্র্য কম্বাইনার
ଡିସାଇଭ୍ ଚେକ୍ କରନ୍ତୁ |,ভাগ করুন চেক
ବିଭାଜିତ ସ୍ଲଟ୍ ସ୍କାନ୍ |,বিভক্ত স্লিট স্ক্যান
ବିଭାଜନ ହେଡର୍ |,বিভাগ শিরোনাম
"ଡିଭିଜନ୍-ସ୍ମାରକୀ |
 ପଦ୍ଧତି","বিভাগ-রিমাইন্ডার
 পদ্ধতি"
ଡିଭିସିଆସର,বিভাজক
ଡକ୍ୟୁମେଣ୍ଟ୍,নথি
"ଡକ୍ୟୁମେଣ୍ଟ୍
 ସଭା","নথি
 সমাবেশ"
ଡକ୍ୟୁମେଣ୍ଟେସନ୍,ডকুমেন্টেশন
"ଡକ୍ୟୁମେଣ୍ଟେସନ୍
 ପୁସ୍ତକ","ডকুমেন্টেশন
 বই"
"ଡକ୍ୟୁମେଣ୍ଟେସନ୍
ପ୍ରୋଗ୍ରାମ୍","ডকুমেন্টেশন
কার্যক্রম"
"ଡକ୍ୟୁମେଣ୍ଟେସନ୍
 ଟାଇପ୍ କରନ୍ତୁ |","ডকুমেন্টেশন
 প্রকার"
"ଡକ୍ୟୁମେଣ୍ଟ୍
 ନିୟନ୍ତ୍ରଣ","নথি
 হ্যান্ডলিং"
"ଡକ୍ୟୁମେଣ୍ଟ୍ ନେତୃତ୍ୱ |
 ଧାର","নথি নেতৃত্ব
 প্রান্ত"
ଡକ୍ୟୁମେଣ୍ଟ୍ ଚିହ୍ନ,ডকুমেন্ট মার্ক
"ଡକ୍ୟୁମେଣ୍ଟ୍
 ପ୍ରସ୍ତୁତି","নথি
 প্রস্তুতি"
ଡକ୍ୟୁମେଣ୍ଟ୍ ରିଡର୍ |,ডকুমেন্ট রিডার
"ଡକ୍ୟୁମେଣ୍ଟ୍
 ସନ୍ଦର୍ଭ ଧର୍ମ |","নথি
 রেফারেন্স প্রান্ত"
ଡକ୍ୟୁମେଣ୍ଟ୍ ପୁନରୁଦ୍ଧାର,নথি পুনরুদ্ধার
ଡକଟର୍ମ୍,ডকুটারম
"ଘରୋଇ ଉପଗ୍ରହ
 ବାହକ","গার্হস্থ্য স্যাটেলাইট
 ক্যারিয়ার"
