Punjabi,Bengali
"ਗੁੰਝਲਦਾਰ, ਗੁੰਝਲਦਾਰ, ਪੈਕੇਜ","জটিল, জটিল, প্যাকেজ"
ਗੁੰਝਲਦਾਰ ਪਰਮਾਣੂ,জটিল পরমাণু
ਗੁੰਝਲਦਾਰ ਫੰਕਸ਼ਨ,জটিল ফাংশন
ਫਾਰਮੈਟ,বিন্যাস
ਗੁੰਝਲਦਾਰ ਵਿਧੀ,জটিল প্রক্রিয়া
Ran leti,ফলো-আপ
"ਕੰਪੋਨੈਂਟ, ਸੰਬੰਧਿਤ ਕੰਪੋਨੈਂਟ","উপাদান, সংশ্লিষ্ট উপাদান"
"ਮਿਲਾ, ਮਿਸ਼ਰਤ","যৌগিক, যৌগিক"
"ਮਿਸ਼ਰਤ, ਮਿਸ਼ਰਤ, ਸੰਯੁਕਤ, ਵਿੱਤ, ਮਿਸ਼ਰਿਤ","মিশ্র, মিশ্র, সম্মিলিত, অর্থ, যৌগিক"
asral ਪੈਂਡੂਲਮ,asral দুল
"ਕੰਪਰੈੱਸ (ਐਡੀ.), ਕੰਪਰੈੱਸ (ਵੀ.)","কম্প্রেস (সম্পাদনা), কম্প্রেস (v.)"
ਸੰਕੁਚਿਤ,সংকুচিত
ਸੰਕੁਚਿਤਤਾ,সংকোচনযোগ্যতা
ਸੰਕੁਚਿਤ,সংকোচনযোগ্য
ਸੰਕੁਚਨ,সঙ্কোচন
"ਕੰਪ੍ਰੈਸਰ, ਕੰਪ੍ਰੈਸਰ","কম্প্রেসার, কম্প্রেসার"
"ਕੰਪਟਨ ਇਲੈਕਟ੍ਰੌਨ, ਵਿਰੋਧੀ ਸੰਤੁਲਿਤ ਇਲੈਕਟ੍ਰੌਨ","কম্পটন ইলেকট্রন, ভারসাম্যহীন ইলেকট্রন"
ਗਣਨਾ,গণনা
ਕੰਪਿਊਟੇਸ਼ਨਲ,গণনামূলক
"ਕੰਪਿਊਟਰ, ਕੰਪਿਊਟਰ, ਕੰਪਿਊਟਰ","কম্পিউটার, কম্পিউটার, কম্পিউটার"
ਅਤਰ,অবতল
biconcave,দ্বিকনভেক্স
"ਧਿਆਨ ਕੇਂਦਰਿਤ ਕਰਨਾ, ਸੰਘਣਾ ਕਰਨਾ, ਧਿਆਨ ਕੇਂਦਰਤ ਕਰਨਾ (adj.), ਧਿਆਨ ਕੇਂਦਰਤ ਕਰਨਾ (v.)","মনোনিবেশ করা, ঘন করা, মনোনিবেশ করা (adj.), মনোনিবেশ করা (v.)"
"ਕੇਂਦ੍ਰਿਤ, ਕੇਂਦਰਿਤ, ਕੇਂਦ੍ਰਿਤ","কেন্দ্রীভূত, কেন্দ্রীভূত, কেন্দ্রীভূত"
"ਇਕਾਗਰਤਾ, ਇਕਾਗਰਤਾ, ਇਕਾਗਰਤਾ, ਇਕਾਗਰਤਾ","একাগ্রতা, একাগ্রতা, একাগ্রতা, একাগ্রতা"
"ਇੱਕ ਕੇਂਦਰਿਤ, ਕੇਂਦਰਿਤ","এককেন্দ্রিক, এককেন্দ্রিক"
ਸੰਕਲਪ,ধারণা
ਸੰਕਲਪਿਕ,ধারণাগত
"ਨੇੜਤਾ, ਸੰਚਾਰ","অন্তরঙ্গতা, যোগাযোগ"
ਤਾਲਮੇਲ,সুরেলা
"ਸਮਕਾਲੀ, ਪਿਛਾਂਹ","concurrent, trailing"
"ਸੰਘਣਾਪਣ, ਸੰਘਣਾਪਣ","ঘনীভবন, ঘনীভবন"
"ਸੰਘਣਾ ਕਰਨਾ, ਤਰਲ ਕਰਨਾ, ਤਰਲ ਕਰਨਾ","to condense, to liquefy, to liquefy"
"ਸੰਘਣਾ, ਤਰਲ, ਸੰਕੁਚਿਤ","ঘনীভূত, তরলীকৃত, সংকুচিত"
"ਕੰਡੈਂਸਰ, ਕੈਪੇਸੀਟਰ, ਕੁਲੈਕਟਰ","কনডেন্সার, ক্যাপাসিটর, সংগ্রাহক"
"ਹਾਲਤ, ਹਾਲਤ, ਹਾਲਤ, ਹਾਲਤ","শর্ত, শর্ত, শর্ত, শর্ত"
ਚਾਲਕਤਾ,পরিবাহিতা
ਡਰਾਈਵਰ,ড্রাইভার
ਗੱਡੀ ਚਲਾਉਣਾ,পরিচালনা
ਚਾਲਕਤਾ,পরিবাহিতা
ਵਫ਼ਾਦਾਰੀ,বিশ্বস্ততা
"ਸੰਰਚਨਾ, ਸੰਰਚਨਾ","কনফিগারেশন, কনফিগারেশন"
ਸੰਰਚਨਾ,কনফিগারেশন
confocal,কনফোকাল
"ਇਕਸਾਰਤਾ, ਦੋਧਰੁਵੀਤਾ, ਸਮਾਨਤਾ","সংগতি, দ্বিমেরুতা, সমতা"
"ਇਕਸਾਰ, ਸਮਾਨ","সঙ্গতিপূর্ণ, অভিন্ন"
ਕੋਨਿਕ,কনিক
"ਸੰਯੁਕਤ ਹੋਣਾ (v.), ਸੰਯੁਕਤ ਹੋਣਾ (ਵਰ.)","conjugate (v.), to be conjugated (ver.)"
ਲੇਟਰਲ ਐਸੋਸੀਏਟਿਡ,লেটারাল অ্যাসোসিয়েটেড
ਚੇਨ ਸਬੰਧਤ,চেইন সম্পর্কিত
ਕੁਨੈਕਟਰ ਲਾਈਨ,সংযোগকারী লাইন
ਕੁਨੈਕਸ਼ਨ,সংযোগ
"ਸਪਾਂਸਰ, ਕਨੈਕਟਰ","পৃষ্ঠপোষক, সংযোগকারী"
ਲਗਾਤਾਰ,একটানা
ਸਰਪ੍ਰਸਤ,পৃষ্ঠপোষক
ਸਰਪ੍ਰਸਤ,পৃষ্ঠপোষক
"ਇਕਸਾਰਤਾ, ਇਕਸਾਰਤਾ, ਮੋਟਾਈ, ਮੋਟਾਈ","ধারাবাহিকতা, সামঞ্জস্য, ঘনত্ব, পুরুত্ব"
"ਅਨੁਕੂਲ, ਉਲਟ","সামঞ্জস্যপূর্ণ, বিপরীত"
ਗੱਲਬਾਤ,কথোপকথন
ਗੱਲਬਾਤ,কথোপকথন
ਸਥਿਰਤਾ,স্থিতিশীলতা
"ਸਥਿਰ, ਸਥਿਰ, ਅਚੱਲ, ਨਾ ਬਦਲਣ ਵਾਲਾ, ਇਕਸਾਰ","স্থির, স্থির, অস্থাবর, অপরিবর্তনীয়, অভিন্ন"
ਕਾਂਸਟੈਂਟਨ,কনস্ট্যান্টান
ਲਗਾਤਾਰ ਵਹਾਅ,ধারাবাহিক প্রবাহ
covariate ਨੰਬਰ,কোভারিয়েট সংখ্যা
ਸਰਕਟ ਦੇ ਗੁਣ,সার্কিটের বৈশিষ্ট্য
ਤਾਰਾਮੰਡਲ,নক্ষত্রপুঞ্জ
"ਰਚਨਾ, ਰਚਨਾ, ਰਚਨਾ","রচনা, রচনা, গঠন"
ਸੀਮਤ ਗਤੀ,সীমাবদ্ধ গতি
ਪਾਬੰਦੀ,বাধা
ਤੰਗ ਕਰਨਾ,সংকীর্ণ
ਸਥਾਈ ਦਖਲਅੰਦਾਜ਼ੀ,টেকসই হস্তক্ষেপ
ਊਰਜਾ ਖਪਤ,শক্তি খরচ
"ਛੋਹਵੋ, ਛੋਹਵੋ, ਛੋਹਵੋ","স্পর্শ, স্পর্শ, স্পর্শ"
"ਸੰਪਰਕ, ਸੰਪਰਕ","যোগাযোগ, যোগাযোগ"
ਗੰਦਗੀ,দূষণ
"ਸਮੱਗਰੀ, ਹਿੱਸਾ, ਅੱਧਾ","বিষয়বস্তু, অংশ, অর্ধেক"
"ਨਿਰੰਤਰਤਾ, ਨਿਰੰਤਰਤਾ","continuum, continuum"
ਰਾਜ ਨਿਰੰਤਰਤਾ,রাষ্ট্রীয় ধারাবাহিকতা
"ਨਿਰੰਤਰ, ਅਟੁੱਟ, ਅਟੁੱਟ, ਨਿਰੰਤਰ, ਨਿਰੰਤਰ","অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন"
ਨਿਰੰਤਰਤਾ,ধারাবাহিকতা
"ਸੰਕੁਚਿਤ ਕਰਨਾ, ਸੰਕੁਚਿਤ ਕਰਨਾ (ਵਰਤ.)","সংকুচিত করা, সংকুচিত করা (ver.)"
ਸੁੰਗੜਨਾ,সঙ্কুচিত
ਸੰਕੁਚਨ,সংকোচন
ਵਿਰੋਧੀ-ਔਰਬਿਟਲ ਦਿਸ਼ਾ,কাউন্টার-অরবিটাল দিক
ਰਿਸ਼ਤੇਦਾਰ ਸਰੀਰ,আপেক্ষিক শরীর
"ਉਲਟ, ਉਲਟ","বিপরীত, বিপরীত"
ਕੰਟਰੋਲ,নিয়ন্ত্রণ
ਸੰਚਾਲਨ,পরিচলন
ਪਹੁੰਚਾਉਣ ਵਾਲੀ ਪੋਸਟ,প্রচার পোস্ট
ਨਾੜੀ,ভাস্কুলার
ਨਿਯਮਤ ਪਰਮਾਣੂ ਭਾਰ,নিয়মিত পারমাণবিক ওজন
"ਕਨਵਰਜ ਕਰਨਾ, ਕਨਵਰਜ ਕਰਨਾ","to converge, to converge"
"ਕਨਵਰਜੈਂਸ, ਕਨਵਰਜੈਂਸ","convergence, convergence"
ਕਨਵਰਜਿੰਗ ਲੈਂਸ,কনভারজিং লেন্স
"ਉਲਟ, ਉਲਟ","বিপরীত, বিপরীত"
VICA ਉਲਟ,বিপরীতভাবে
ਤਬਦੀਲੀ,রূপান্তর
ਤਬਦੀਲੀ,রূপান্তরিত
ਪਰਿਵਰਤਕ,রূপান্তরকারী
ਪਰਿਵਰਤਨਸ਼ੀਲ ਲੈਂਸ,রূপান্তরযোগ্য লেন্স
ਉੱਤਲ,উত্তল
convexity,উত্তল
ਉੱਤਲ,উত্তল
biconvex,দ্বিকনভেক্স
ਕੂਲਰ,কুল্যান্ট
"ਠੰਡਾ, ਚਿਲਰ","রেফ্রিজারেন্ট, চিলার"
ਕੂਲੀਜ ਟਿਊਬ,কুলিজ টিউব
ਕੂਲਿੰਗ,শীতল
ਕੂਲਰ,কুল্যান্ট
ਸਹਿਕਾਰੀ ਵਰਤਾਰੇ,সহযোগিতামূলক ঘটনা
"ਤਾਲਮੇਲ, ਤਾਲਮੇਲ","সমন্বয় করা, সমন্বয় করা"
ਨਿਰਦੇਸ਼ਕ ਧੁਰਾ,পরিচালক অক্ষ
ਪਲੈਨਰ,প্ল্যানার
ਸਮਤਲਤਾ,সমতলতা
"ਕਾਪੀ, ਕਾਪੀ, ਕਾਪੀ","অনুলিপি, অনুলিপি, অনুলিপি"
ਕੋਰ,মূল
ਕੋਰ ਇਲੈਕਟ੍ਰੋਨ,মূল ইলেকট্রন
ਕੋਰੀਓਲਿਸ ਪ੍ਰਵੇਗ,কোরিওলিস ত্বরণ
ਕੋਰੀਓਲਿਸ ਬਲ,কোরিওলিস বল
"ਕਿਰਿਤ, ਕੋਰੋਨਾ","কিরিত, করোনা"
ਕੋਰੋਨਾ ਆਸਟ੍ਰੇਲੀਆ,করোনা অস্ট্রেলিয়া
corona borealis,করোনা বোরিয়ালিস
ਸੂਰਜੀ ਭੜਕਣ,সুর্যের আগুনের ফুল্কি
ਗ੍ਰੈਨਿਊਲ,দানা
ਦਾਣੇਦਾਰ,দানাদার
"ਸਹੀ, ਸਹੀ","সঠিক, সঠিক"
ਸੋਧੇ,সংশোধিত
"ਸੁਧਾਰ, ਸੋਧ","সংশোধন, সংশোধন"
ਸਹਿ - ਸਬੰਧ,সহ- সম্পর্ক
"ਮੇਲ ਕਰਨ ਲਈ, ਮੇਲ ਕਰਨ ਲਈ","correspond, correspond"
ਐਸੋਸੀਏਸ਼ਨ ਦੇ ਨਿਯਮ,সমিতির নিয়ম
ਸੰਗਤਿ,অনুষঙ্গ
ਕੋਸਾਈਨ ਨਿਯਮ,কোসাইন নিয়ম
ਸਪੇਸ ਭਰਪੂਰਤਾ,স্থান প্রাচুর্য
ਬ੍ਰਹਿਮੰਡੀ,মহাজাগতিক
ਸਪੇਸ ਰੇ ਬਰਸਟ,মহাকাশ রশ্মি বিস্ফোরিত
"ਸਪੇਸ ਰੇ, ਬ੍ਰਹਿਮੰਡੀ ਕਿਰਨ","মহাকাশ রশ্মি, মহাজাগতিক রশ্মি"
ਸਪੇਸ ਵਰਖਾ,স্থান বৃষ্টিপাত
ਸਪੇਸ,স্থান
ਬ੍ਰਹਿਮੰਡੀ,মহাজাগতিক
"ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ, ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ","cosmology, cosmology"
ਪੁਲਾੜ ਯਾਤਰੀ,মহাকাশচারী
ਪੁਲਾੜ ਵਿਗਿਆਨ,মহাকাশবিজ্ঞান
"ਬ੍ਰਹਿਮੰਡ, ਬ੍ਰਹਿਮੰਡ","কসমস, মহাবিশ্ব"
coulomb,কুলম্ব
ਕੁਲੋਮੀ ਖੇਤਰ,কুলোমি এলাকা
ਕੂਲਮੀਟਰ,কুলমিটার
"ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ","গণনা, গণনা, গণনা, গণনা"
"ਗਿਣਤੀ, ਉਲਟ ਗਿਣਤੀ","গণনা, বিপরীত গণনা"
"ਕੈਲਕੁਲੇਟਰ, ਕਾਊਂਟਰ, ਪੈਨਲ","ক্যালকুলেটর, কাউন্টার, প্যানেল"
ਘੜੀ ਦੇ ਉਲਟ,ঘড়ির কাঁটার বিপরীত দিকে
"ਰਿਵਰਸ ਕਰੰਟ, ਕਾਊਂਟਰ ਕਰੰਟ","বিপরীত বর্তমান, বিপরীত বর্তমান"
ਵਿਰੋਧੀ ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ,বিরোধী ইলেক্ট্রোমোটিভ ফোর্স
ਡੈਪੂਟੇਸ਼ਨ,ডেপুটেশন
ਉਲਟਾ ਧੜ,বিপরীত ধড়
ਗਿਣਤੀ ਦੀ ਦਰ,গণনা হার
"ਗਿਣਤੀ, ਗਿਣਤੀ-ਸੰਖਿਆ, ਗਿਣਤੀ, ਗਿਣਤੀ","গণনা, গণনা-সংখ্যা, গণনা, গণনা"
ਫੋਰਸ ਜੋੜਾ,বল জোড়া
ਜੋੜਿਆ,যুগল
ਜੋੜਨ ਵਾਲਾ,সংযোজনকারী
ਜੋੜੀ,কাপলিং
"ਉਦੇਸ਼ ਦਿਸ਼ਾ, ਮਾਰਗ, ਰਸਤਾ","অভিপ্রেত দিক, পথ, পথ"
covalency,সমযোজীতা
covalency,সমযোজীতা
ਸਹਿਯੋਗੀ,সহযোগী
ਸਹਿਵਿਹਾਰ,সহবাস
ਸਮਕਾਲੀ,সহগামী
"ਕਵਰੇਜ ਖੇਤਰ, ਪ੍ਰਸਾਰਣ ਖੇਤਰ","কভারেজ এলাকা, সম্প্রচার এলাকা"
ਕਵਰ ਸ਼ੀਟ,কভার শীট
ਬਕਵਾਸ,বকবক
ਜਣਨ ਦਰ,উর্বরতার হার
ਮਾਮੂਲੀ ਵਿਗਾੜ,সামান্য বিকৃতি
ਸਿਖਰ,চূড়া
"ਮਾਪਦੰਡ, ਮਾਪਦੰਡ","মাপকাঠি, মানদণ্ড"
ਨਾਜ਼ੁਕ,সমালোচনামূলক
ਆਲੋਚਨਾ,সমালোচনা
ਮਕਰ ਕਲਿੱਪ,মকর ক্লিপ
ਬਦਮਾਸ਼ਾਂ ਦਾ ਹਨੇਰਾ ਰਾਜ,দুর্বৃত্তদের অন্ধকার রাজ্য
ਕਰਾਸ ਕਰਾਸ ਹਾਈਬ੍ਰਿਡਾਈਜੇਸ਼ਨ,ক্রস-হাইব্রিড হাইব্রিডাইজেশন
ਕਰਾਸ ਬੈਂਡ ਸੰਚਾਰ,ক্রস ব্যান্ড যোগাযোগ
ਅਪ੍ਰਸੰਗਿਕ ਚਰਿੱਤਰ ਦਾ ਰੂਪ,অপ্রাসঙ্গিক চরিত্রের অবয়ব
ਕਰਾਸ ਸਬੰਧ,ক্রস বন্ধন
ਪਾਰ ਕੀਤਾ ਖੇਤਰ,অতিক্রম করা এলাকা
ਘੱਟੋ-ਘੱਟ ਵਿਗਾੜ ਲੈਂਸ,ন্যূনতম বিকৃতি লেন্স
ਕਰਾਸ ਉਤਪਾਦ,ক্রস পণ্য
ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ,অপ্রাসঙ্গিক সংকেত
ਫਰਸ਼ਾਂ ਦਾ ਕਬਜ਼ਾ,মেঝে দখল
ਤਬਦੀਲੀ ਜ਼ੋਨ,রূপান্তর জোন
ਤਬਦੀਲੀ ਬਿੰਦੂ,রূপান্তর বিন্দু
ਵਟਾਂਦਰਾ ਮੁੱਲ,বিনিময় মূল্য
ਵੈਕਟਰ-ਉਤਪਾਦ ਵੈਕਟਰ-ਉਤਪਾਦ,ভেক্টর-পণ্য ভেক্টর-পণ্য
"ਕਰਾਸ ਭਾਗ, ਕਰਾਸ ਭਾਗ","ক্রস বিভাগ, ক্রস বিভাগ"
"ਮਲਟੀਪਲ ਮਿਆਦ, ਹਾਈਬ੍ਰਿਡ ਮਿਆਦ","মাল্টিপল টার্ম, হাইব্রিড টার্ম"
ਕਰਾਸ ਤਾਰ,ক্রস তারের
"ਤਾਜ ਆਪਟੀਕਲ ਗਲਾਸ, ਤਾਜ ਆਪਟੀਕਲ ਗਲਾਸ","মুকুট অপটিক্যাল গ্লাস, মুকুট অপটিক্যাল গ্লাস"
ਠੰਢਾ ਮਿਸ਼ਰਣ,শীতল মিশ্রণ
ਘੱਟ ਤਾਪਮਾਨ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,নিম্ন তাপমাত্রা ইলেকট্রনিক্স
ਹਾਈਪੋਥਰਮੀਆ,হাইপোথার্মিয়া
cryogenic ਪ੍ਰਯੋਗਸ਼ਾਲਾ,ক্রায়োজেনিক পরীক্ষাগার
ਨਿਮਰਤਾਪਿਕੀ,নিমরতাপিকি
ਜੰਮਣ ਗੇਜ,হিমায়িত পরিমাপক
ਕ੍ਰਾਇਓਮੈਟ੍ਰਿਕ ਸਥਿਰ,ক্রাইমেট্রিক ধ্রুবক
ਕ੍ਰਿਸਟਲ,স্ফটিক
"ਕ੍ਰਿਸਟਲਿਨ, ਰੇਸ਼ੇਦਾਰ","স্ফটিক, তন্তুযুক্ত"
"crystallization, crystallization, crystallization","স্ফটিককরণ, স্ফটিককরণ, স্ফটিককরণ"
ਕ੍ਰਿਸਟਲ ਵਿਗਿਆਨੀ,স্ফটিক বিজ্ঞানী
ਕ੍ਰਿਸਟਲ-ਢਾਂਚਾਗਤ,স্ফটিক-কাঠামোগত
ਕ੍ਰਿਸਟਲ ਬਣਤਰ,স্ফটিক গঠন
"ਕ੍ਰਿਸਟਲੋਗ੍ਰਾਫੀ, ਕ੍ਰਿਸਟਲ ਵਿਗਿਆਨ","ক্রিস্টালোগ্রাফি, স্ফটিক বিজ্ঞান"
ਜਾਲੀ ਤਬਾਦਲਾ ਕਾਰਵਾਈ,জালি স্থানান্তর অপারেশন
ਕ੍ਰਿਸਟਲ ਧੱਬਾ,স্ফটিক ধোঁয়া
ਘਣ ਘਣ,কিউব কিউব
"ਘਨ, ਘਨ, ਘਨ, ਤਿਕੋਣ, ਘਣ, ਤਿਕੋਣ","ঘনক, ঘনক, ঘনক, ত্রিভুজ, ঘনক, ত্রিভুজ"
ਕਿਊਬਿਕ ਕਲੀਵੇਜ,কিউবিক ফাটল
ਔਰਬਿਟਲ,অরবিটাল
ਸੰਚਤ,ক্রমবর্ধমান
ਕਿਊਰੀ ਸਥਿਰ,কিউরি ধ্রুবক
ਕਿਊਰੀ ਪ੍ਰਭਾਵ,কিউরি এফেক্ট
"ਕਿਊਰੀ ਪੁਆਇੰਟ, ਕਿਊਰੀ ਤਾਪਮਾਨ, ਕਿਊਰੀ ਡੀਮੈਗਨੇਟਾਈਜ਼ੇਸ਼ਨ ਪੁਆਇੰਟ","কিউরি পয়েন্ট, কিউরি তাপমাত্রা, কুরি ডিম্যাগনেটাইজেশন পয়েন্ট"
ਕਿਊਰੀ,কিউরি
ਸਟ੍ਰੀਮ,প্রবাহ
ਧਾਰਾ ਦੀ ਘੱਟ ਗਿਣਤੀ,স্রোতের সংখ্যালঘু
ਵੰਡ,বিতরণ
ਵਕਰਤਾ,বক্রতা
ਕਰਵ ਕਰਵ ਲਾਈਨ,বক্ররেখা বক্ররেখা
ਕਰਵ,বাঁকা
ਕਰਵ ਪੱਟੀ,বক্ররেখা বার
ਕਰਵ ਸਫ਼ਾ,বাঁকা পাতা
ਵਿਕਾਸ ਵਕਰ,বৃদ্ধি বক্ররেখা
curvilinear,বক্ররেখা
"perforator, ਕੱਟਣਾ","ছিদ্রকারী, কাটা"
ਅੰਤ ਜ਼ੋਨ,শেষ স্থান
ਅੰਤ ਦੀ ਬਾਰੰਬਾਰਤਾ,শেষ ফ্রিকোয়েন্সি
ਅੰਤ ਬਿੰਦੂ,শেষপ্রান্ত
ਟਰਮੀਨਲ ਬਿੰਦੂ ਦੀ ਗਤੀ,টার্মিনাল পয়েন্ট বেগ
ਟਰਮੀਨਲ ਵੋਲਟੇਜ,টার্মিনাল ভোল্টেজ
"ਕਰਤਾ, ਪ੍ਰਦਰਸ਼ਨ ਕਰਨ ਵਾਲਾ","অভিনয়কারী, অভিনয়কারী"
ਸਾਈਬਰਨੇਟਿਕਸ,সাইবারনেটিক্স
"ਚੱਕਰ, ਚੱਕਰ, ਚੱਕਰ","চক্র, চক্র, চক্র"
ਚੱਕਰ ਪ੍ਰਤੀ ਸਕਿੰਟ,প্রতি সেকেন্ডে চক্র
"ਚੱਕਰਵਾਤੀ, ਚੱਕਰੀ","চক্রাকার, চক্রীয়"
ਸਪਿਨ,স্পিন
ਚੱਕਰੀ ਪੈਂਡੂਲਮ,চক্রীয় পেন্ডুলাম
ਸਾਈਕਲੋਟ੍ਰੋਨ,সাইক্লোট্রন
ਸਾਈਕਲੋਟ੍ਰੋਨ ਬਾਰੰਬਾਰਤਾ,সাইক্লোট্রন ফ্রিকোয়েন্সি
"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ","সিলিন্ডার, সিলিন্ডার"
"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ ਸ਼ਕਲ, ਸਿਲੰਡਰ, ਸਿਲੰਡਰ","নলাকার, সিলিন্ডার আকৃতি, সিলিন্ডার, সিলিন্ডার"
ਸਿਲੰਡਰ ਹਾਰਮੋਨਿਕ,সিলিন্ডার সুরেলা
ਗਿੱਲਾ,স্যাঁতসেঁতে
ਗਿੱਲੀ ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਔਸਿਲੇਸ਼ਨ,স্যাঁতসেঁতে সহজ সুরেলা দোলন
ਡੈਪਰ,দাম্পার
ਡੈਨੀਅਲ ਸੈੱਲ,ড্যানিয়েল সেল
ਹਨੇਰ,অন্ধকার
"ਦਾਨ ਕੀਤੇ ਸਰੋਤ, ਅਧੀਨ ਸਰੋਤ, ਟਰੱਸਟ ਸਰੋਤ","রিসোর্স রিসোর্স, রিসোর্স রিসোর্স, ট্রাস্ট রিসোর্স"
"ਸੜਨ ਵਾਲਾ ਉਤਪਾਦਕ, ਦੁੱਧ ਪੈਦਾ ਕਰਨ ਵਾਲਾ, ਮਾਤਾ-ਪਿਤਾ, ਸੰਤਾਨ","পচন উৎপাদনকারী, দুধ উৎপাদিত, পিতামাতা, বংশধর"
ਡੇਵਿਸਨ ਗਰਮ ਪ੍ਰਯੋਗ,ডেভিসন গরম পরীক্ষা
ਡੀ.ਸੀ. (ਡਾਇਰੈਕਟਿਵ),ডিসি (নির্দেশক)
ਪੈਸਿਵ ਹਿੱਸਾ,নিষ্ক্রিয় অংশ
ਚੁੱਪ ਸਥਾਨ,নীরব জায়গা
ਡੀ ਬ੍ਰਾਗਲੀ ਤਰੰਗ-ਲੰਬਾਈ,ডি ব্রাগ্লি তরঙ্গদৈর্ঘ্য
Debye ਵਿਸ਼ੇਸ਼ਤਾ ਦਾ ਤਾਪਮਾਨ,Debye বৈশিষ্ট্যগত তাপমাত্রা
"ਡੇਬੀ ਲੰਬਾਈ, ਡੇਬਾਈ ਦੂਰੀ","Debye দৈর্ঘ্য, Debye দূরত্ব"
ਕਰਜ਼ਾ-ਵਿਰਾਮ,ঋণ অবকাশ
ਸੜਨ,ক্ষয়
ਸੜਨ ਸੂਚਕਾਂਕ,ক্ষয় সূচক
ਪਤਲਾ,diluent
ਪਿੱਛੇ ਹਟਣਾ,স্থগিত করা
ਵਿਰਾਮ ਸਮਾਂ,বিরতি সময়
ਡੈਸੀਬਲ,ডেসিবেল
ਡੈਸੀਬੇਲੋਮੀਟਰ,ডেসিবেলোমিটার
"ਦਸ਼ਮਲਵ, ਦਸ਼ਮਲਵ","দশমিক, দশমিক"
ਵਰਗੀਕਰਨ,শ্রেণীবিভাগ
"ਉਥਲ-ਪੁਥਲ, ਇਨਕਲਾਬ, ਉੱਦਮ, ਪਤਨ","উত্থান, বিপ্লব, উদ্যোগ, পতন"
isometric ਚੱਕਰ,আইসোমেট্রিক বৃত্ত
ਡੀਕੋਡਰ,ডিকোডার
"ਸੜਨ, ਭੰਗ","পচন, দ্রবীভূতকরণ"
decompression,ডিকম্প্রেশন
ਗੰਦਗੀ,দূষণ
ਸਜਾਵਟ,অলংকরণ
ਸੰਜੋਗ,সংযোজন
ਘਟਾਉਣ ਵਾਲਾ ਫੰਕਸ਼ਨ,হ্রাস ফাংশন
ਮੌਸਮ,আবহাওয়া
ਉਲੰਘਣਾ,লঙ্ঘন
ਸਬਫਲੋਰ,সাবফ্লোর
ਡੂੰਘੀ ਸਪੇਸ,গভীর স্থান
ਵਿਉਤਪੱਤੀ,ডেরিভেশন
"ਨੁਕਸ, ਗਲਤੀ, ਨੁਕਸਾਨ, ਕਮੀ","ত্রুটি, ত্রুটি, ক্ষতি, ঘাটতি"
ਗਲਤ,অন্যায়
ਇਮਿਊਨਿਟੀ,অনাক্রম্যতা
ਸੀਮਾ ਦਰਵਾਜ਼ਾ,সীমাবদ্ধ দরজা
"ਪਰਿਭਾਸ਼ਾ, ਸਪਸ਼ਟਤਾ, ਦ੍ਰਿੜ੍ਹਤਾ","সংজ্ঞা, স্বচ্ছতা"
ਉਲਟਾਉਣਾ,বিচ্যুত
ਡਿਫਲੈਕਟਰ,অপসারণকারী
"ਭਟਕਣਾ, ਭਟਕਣਾ","deflection, deflection"
ਖਰਾਬ ਫੋਕਸ,বিচ্যুতিপূর্ণ ফোকাস
deflection-doublet mirror,প্রতিফলন-দ্বৈত আয়না
ਡਿਫਲੈਕਸ਼ਨ ਜ਼ੋਨ,বিচ্যুতি অঞ্চল
ਗੁਰੂਤਾ-ਪ੍ਰਭਾਵਿਤ ਵਿਘਨ,মাধ্যাকর্ষণ প্রভাবিত বিচ্যুতি
ਸੰਖੇਪ ਪਲੇਟਾਂ,সংক্ষেপণ প্লেট
ਫੋਕਸ,ফোকাস
ਵਿਕਾਰ,বিকৃতি
"ਵਿਗਾੜ, ਵਿਗਾੜ","বিকৃতি, বিকৃতি"
ਵਿਗਾਸਨ,ভিগাসন
"debauchery, debauchery","debauchery, debauchery"
"ਅਪਵਿੱਤਰ ਹੋਣਾ (ਵਰ.), ਅਪਮਾਨਿਤ (ਐਨ.), ਘਟੀਆ (ਵੀ.)","to be defiled (ver.), degraded (n.), degraded (v.)"
ਗੈਸ ਦੀ ਰਹਿੰਦ,বর্জ্য গ্যাস
"aberration, aphasia, deprivation, deprivation","aberration, aphasia, deprivation, deprivation"
ਸੰਤੁਸ਼ਟੀਜਨਕ,সন্তোষজনক
