Tamil,Marathi
இயற்கை துறைமுகம்,नैसर्गिक बंदर
இயற்கை காற்றோட்டம்,नैसर्गिक वायुवीजन
கடற்படை துறைமுகம்,नौदल बंदर
நியூட்டன்,न्यूटन
சீரற்ற ஓட்டம்,एकसमान प्रवाह नसतो
நீர் வீதத்தை ஆக்கிரமித்துள்ளது,पाण्याचा दर व्यापतो
எண்ணெய் வண்ணப்பூச்சு,तेल रंग
எண்ணெய் கிணறு சிமெண்ட்,तेल विहीर सिमेंट
திறந்த சேனல் ஓட்டம்,चॅनेल प्रवाह उघडा
உகந்த ஈரப்பதம்,इष्टतम ओलावा
கரிம மண்,सेंद्रिय माती
நோக்குநிலை,अभिमुखता
ஆர்த்தோகனல்,ऑर्थोगोनल
ஆர்ட்ஸ்டீன்,ऑर्टस्टीन
வெளிப்புற சமிக்ஞை,बाह्य सिग्नल
ஆக்சிஜனேற்றம்,ऑक्सिडेशन
சரக்கறை,पँट्री
பாரபெட்,पॅरापेट
பாரபெட் சுவர்,पॅरापेट भिंत
பெற்றோர் பொருள்,पालक साहित्य
கூழாங்கல் வார்ப்பு பிளாஸ்டர்,पेबल कास्ट प्लास्टर
பெடல்பர்,पेडलफर
பெடோகல்,पेडोकल
பெடோஜெனெசிஸ்,पेडोजेनेसिस
பெடாலஜி,पेडॉलॉजी
பெடோஸ்பியர்,पेडोस्फियर
பெனெட்ரோமீட்டர்,पेनेट्रोमीटर
பென்ட் கூரை,पेन्ट छत
பெப்டிசிங் முகவர்,पेप्टायझिंग एजंट
பகுப்பாய்வு காலம்,विश्लेषण कालावधी
பெர்பென்ட்,पर्पेंड
பெர்ஸர்ப்ஷன்,शोषण
பையர்,घाट
பிலாஸ்டர்,पिलास्टर
பிட்ச்,खेळपट्टी
பிட்ச் கூரை,खड्डे पडलेले छत
வெற்று கான்கிரீட்,साधा काँक्रीट
விமான கோணம்,विमान कोन
சமவெளி முற்றம்,साधे अंगण
பிளான்சோல்,प्लॅनसोल
பிளாஸ்டிக் நிலைத்தன்மை,प्लास्टिकची सुसंगतता
பிளாஸ்டிசிட்டி,प्लॅस्टिकिटी
பிளாஸ்டிசிட்டி இன்டெக்ஸ்,प्लॅस्टिकिटी निर्देशांक
பிளாஸ்டிசிட்டி வரம்பு,प्लॅस्टिकिटी मर्यादा
பிளாஸ்டிசிட்டி வரம்பு,प्लॅस्टिकिटी श्रेणी
பிளாட்டி அமைப்பு,प्लेट रचना
பீடம்,प्लिंथ
உழவு மண்,नांगरलेली माती
பிளம் கல்,मनुका दगड
போட்ஸோல்,पॉडझोल
சுட்டி,पॉइंटिंग
பலகோண சுவர்,बहुभुज भिंत
துளை இடம்,छिद्र जागा
துறைமுகம்,बंदर
நேர்மறை காற்றோட்டம்,सकारात्मक वायुवीजन
புல்வெளி மண்,प्रेयरी माती
துல்லியம்,सुस्पष्टता
முதன்மை துகள்,प्राथमिक कण
பிரிஸ்மாடிக் அமைப்பு,प्रिझमॅटिक रचना
உற்பத்தி வேலை,उत्पादक कार्य
திட்ட நியாயப்படுத்தல்,प्रकल्पाचे औचित्य
பாதுகாப்பு வேலை,संरक्षणात्मक कार्य
போலி-மைசீலியம்,स्यूडो-मायसेलियम
குட்டை,डबके
புக்கிங்,पगिंग
பியூமிஸ்,प्युमिस
குத்து,पंचन
பொம்மை,कठपुतळी
புட்லாக்,पुटलॉग
புட்லாக் சாரக்கட்டு,पुटलॉग मचान
அளவு சர்வேயர்,सामग्री सर्वेक्षक
குவாரி சாறு,खणाचा रस
குவே,क्वे
ராணி மூடல்,राणी बंद
குவோயின்,Quoin
ராஃப்ட் அடித்தளம்,तराफा पाया
ரேக்கர்,राकर
ரேக்கிங்,रेकिंग
ரேக்கிங் பத்திரம்,रॅकिंग बाँड
ரேக்கிங் ஒளிரும்,Raking फ्लॅशिंग
வேகமாக மாறுபடும் ஓட்டம்,वेगाने बदलणारा प्रवाह
திரும்பப் பெறக்கூடிய கட்டணம்,वसूल करण्यायोग्य पेमेंट
சிவப்பு பூமி,लाल पृथ्वी
சிவப்பு களிமண்,लाल चिकणमाती
சீராக்கி,नियामक
ரெகர் அல்லது கருப்பு பருத்தி மண்,रेगुर किंवा काळी कापूस माती
திருப்பிச் செலுத்தும் ஒப்பந்தம்,परतफेड करार
எஞ்சிய சுருக்கம்,अवशिष्ट संकोचन
எஞ்சிய மண்,अवशिष्ट माती
வெளிப்படுத்து,प्रकट करा
பின்னை வெளிப்படுத்து,पिन प्रकट करा
டை வெளிப்படுத்து,टाय प्रकट करा
ரிட்ஜ்,रिज
ரிட்ஜ் கேப்பிங்,रिज कॅपिंग
நதி,नदी
சாலை நிலை,रस्ता स्थिर
கரடுமுரடான பிளாஸ்டர்,खडबडीत मलम
இடிபாடுகள்,ढिगारा
இடிந்த கொத்து,भंगार दगडी बांधकाम
இடிந்த சுவர்,कचऱ्याची भिंत
இயங்கும் அளவீடு,चालू मोजमाप
பாதுகாப்பான தாங்கும் திறன்,सुरक्षित पत्करण्याची क्षमता
உப்பு படிந்து,मीठ ग्लेझ
மாதிரி அளவு,नमुन्याचा आकार
மாதிரி விநியோகம்,नमुना वितरण
மாதிரி பிழை,नमुना त्रुटी
மணல்,वाळू
மணல் பூச்சு,वाळू समाप्त
மணல் கை மோல்டிங்,वाळू हात मोल्डिंग
மணல் அள்ளுதல்,सँडिंग
நிறைவுற்ற மண்,संतृप्त माती
நிறைவுற்ற மண் பேஸ்ட்,संतृप्त माती पेस्ट
செறிவூட்டல் சாறு,संपृक्तता अर्क
செறிவூட்டல் சதவீதம்,संपृक्तता टक्केवारी
சாசர் குவிமாடம்,बशी घुमट
சாரக்கட்டு,मचान
ஷிஸ்ட்,शिस्ट
கடல் துறைமுகம்,सागरी बंदर
ரகசிய சாக்கடை,गुप्त गटार
இரண்டாவது,दुसरा
வண்டல் பகுப்பாய்வு,अवसादन विश्लेषण
அரை செயற்கை துறைமுகம்,अर्ध-कृत्रिम बंदर
அரை அலை கப்பல்,अर्ध भरतीची गोदी
முதுமை,वृद्ध
ஷேல்,शेल
தாள் குவியல்,पत्र्याचा ढीग
சுருக்க வரம்பு,संकोचन मर्यादा
ஷட்டரிங்,शटरिंग
சியாலிடிக் மண்,सियालिटिक माती
சிரோஜெம்,सिएरोझेम
சில்லு,खिंडी
வண்டல் மண்,गाळ
ஒற்றை சதை இரத்தம்,सिंगल फ्लेमिश रक्त
ஒற்றை தானிய அமைப்பு,एकल दाणेदार रचना
எலும்பு மண்,कंकाल माती
பாவாடை,स्कर्टिंग
ஸ்லீப்பர் சுவர்,स्लीपर भिंत
பக்கவாட்டு சாக்கடை,बाजूचे गटर
ஸ்லைடு விதி,स्लाइड नियम
ஸ்லிப் டாக்,स्लिप डॉक
ஸ்மோனிசா,स्मोनिझा
ஊறவைத்தல்,भिजवणे
மண் சங்கம்,मातीचा सहवास
மண் வகுப்பு,माती वर्ग
மண் வளாகம்,माती कॉम्प्लेक्स
மண் நிலைத்தன்மை,मातीची सुसंगतता
மண் குடும்பம்,माती कुटुंब
மண் சட்ட வேலை,मातीच्या चौकटीचे काम
மண்ணின் ஈரப்பதம்,माती ओलावा
மண்ணின் ஈரப்பதம் பெருக்கம்,जमिनीतील ओलावा वाढणे
மண்ணின் ஈரப்பதம் குறைபாடு,जमिनीतील आर्द्रतेची कमतरता
மண் உருவவியல்,माती आकारविज्ञान
மண் துகள்,मातीचा कण
மண் கட்டம்,मातीचा टप्पा
மண் விவரக்குறிப்பு,माती प्रोफाइल
மண் எதிர்வினை,मातीची प्रतिक्रिया
மண் பிரிகிறது,माती वेगळी होते
மண் தொடர்,माती मालिका
மண் தீர்வு,माती समाधान
மண் அமைப்பு,मातीची रचना
மண் அமைப்பு,मातीचा पोत
மண் வகை,मातीचा प्रकार
சோலம்,सोलम
சோர்ப்ஷன்,वर्गीकरण
ஸ்பால்கள்,spalls
குறிப்பிட்ட அயனி விளைவு,विशिष्ट आयन प्रभाव
சதுர வடிவ இடிபாடுகள்,स्क्वेअर कोर्स्ड रबल चिनाई
ஸ்கொயர் ரெகுலர் கோர்ஸ்டு இடிந்த கல் கொத்து,चौरस नियमित कोर्स्ड मलबा दगडी बांधकाम
நிலையான ஓட்டம்,स्थिर प्रवाह
மிளிரும் படி,स्टेप्ड फ्लॅशिंग
ஒட்டும் தன்மை,चिकटपणा
ஒட்டும் புள்ளி,स्टिकिंग पॉइंट
கல்,दगड
ஸ்லோப் கை மோல்டிங்,स्लॉप हात मोल्डिंग
பட்டா கீல்,पट्टा बिजागर
வைக்கோல் பலகை,स्ट्रॉ बोर्ड
ஸ்ட்ரீம்,प्रवाह
மன அழுத்தம்,ताण
நீட்டுபவர்,स्ट्रेचर
ஸ்ட்ரெச்சர் பிணைப்பு,स्ट्रेचर बाँड
ஸ்ட்ரெச்சர் படிப்பு,स्ट्रेचर कोर्स
லேசான கயிறு,स्ट्रिंग
சரம் பாடநெறி,स्ट्रिंग कोर्स
கட்டமைப்பு காரணி,रचना घटक
கட்டமைப்பு குறியீடு,रचना निर्देशांक
ஸ்டக்கோ,स्टुको
வீரியமான,स्टड
ஸ்டைலோபேட்,स्टायलोबेट
துணை மண்,पोट माती
துணை அமைப்பு,उप रचना
கூட்டுத்தொகை வளைவு,बेरीज वक्र
சன் மைக்கா,सूर्य अभ्रक
சூப்பர் கட்டமைப்பு,सुपर रचना
நிலமளப்போர்,सर्वेक्षक
எஸ்-மதிப்பு,एस-मूल्य
அங்கும் இங்கும் அசை,स्वॅग
ஸ்வான் கழுத்து,हंस मान
கூடாரம்,तंबू
மேஜை கை மோல்டிங்,टेबल हँड मोल्डिंग
டேங்கிங்,टँकिंग
டெம்பீட்டோ,टेम्पिएट्टो
வெப்பநிலை மாற்றம்,टेंपरिंग
டெம்ப்ளேட்,साचा
டெம்ப்ளேட்,साचा
டெபிடேரியம்,Tepidarium
டெரகோட்டா,टेराकोटा
டெர்ரா ரோசா,टेरा रोझा
டெர்ராஸோ,टेराझो
டெட்ரா பாணி,टेट्रा शैली
வரம்பு வரம்பு மதிப்பு,थ्रेशोल्ड मर्यादा मूल्य
தொண்டை,घसा
கல் மூலம்,दगडातून
டைடல் பேசின்,भरतीचे खोरे
டை பார்,टाई बार
கற்றை கட்டவும்,टाय बीम
டை ராட்,टाय रॉड
Tirs,तीर्स
சகிப்புத்தன்மை,सहिष्णुता
பல்வலி,दात काढणे
மேல் மண் அல்லது மேற்பரப்பு மண்,वरची माती किंवा पृष्ठभागाची माती
மொத்த போரோசிட்டி,एकूण सच्छिद्रता
டிரேசரி,ट्रेसरी
ரயில் எதிர்ப்பு,ट्रेन प्रतिकार
இடமாற்றம்,ट्रान्सेप्ट
இடைநிலை மண்,संक्रमणकालीन माती
டிரான்ஸ்சம்,ट्रान्सम
போக்குவரத்து மண்,वाहतूक माती
துணை நதி,उपनदी
டிரிஃபோரியம்,ट्रायफोरियम
ட்ரைகிளிஃப்,ट्रायग्लिफ
துண்டிக்கப்பட்ட மண்,कापलेली माती
கொந்தளிப்பான ஓட்டம்,अशांत प्रवाह
சிறு கோபுரம்,बुर्ज
டைம்பார் எண்,Tympar संख्या
இறுதி தாங்கும் திறன்,अंतिम पत्करण्याची क्षमता
அல்டிமேட் பிஎச்,अंतिम पीएच
ஒழுங்கற்ற சீரற்ற இடிந்த கொத்து,uncoursed यादृच्छिक भंगार दगडी बांधकाम
கட்டமைக்கப்படாத சதுர இடிபாடுகள்,Uncoursed स्क्वेअर मलबे दगडी बांधकाम
அண்டர்கிராஃப்ட்,अंडरक्रॉफ्ट
நிரப்பப்படாத போரோசிட்டி,अपूर्ण सच्छिद्रता
சீரான ஓட்டம்,एकसमान प्रवाह
அலகு சட்ட வகை சாரக்கட்டு,युनिट फ्रेम प्रकार मचान
பயனற்ற வேலை,अनुत्पादक काम
நிறைவுறா மண்,असंतृप्त माती
நிலையற்ற ஓட்டம்,अस्थिर प्रवाह
மேல் பிளாஸ்டிக் வரம்பு,वरची प्लास्टिक मर्यादा
பள்ளத்தாக்கு சாக்கடை,दरी गटर
வால்ட்,तिजोरी
வெட்டாரியம்,व्हेटेरिअम
காற்றோட்டம்,वायुवीजन
மறுபடியும்,व्हेंटिलेटर
வெரம்தா,वरमदाह
வேஸ்டிபுல்,वेस्टिब्युल
வில்லா,व्हिला
