Tamil,Bengali
வகுப்புவாத நல்லிணக்கம்,সাম্প্রদায়িক সম্প্রীতি
தொடர்பு கொள்ளுங்கள்,যোগাযোগ
தொடர்பு,যোগাযোগ
தொடர்பு இடைவெளி,যোগাযোগের ব্যবধান
தொடர்பு,যোগাযোগ
சமூக,সম্প্রদায়
சமூக மையம்,সম্প্রদায় কেন্দ্র
சமூக மேம்பாட்டு திட்டம்,সম্প্রদায় উন্নয়ন প্রকল্প
சமூக சேவை,"সমাজসেবা, সামাজিক সেবা"
மாற்றுதல்,যাতায়াত
மாற்றப்பட்ட விடுப்பு,কমেড ছুটি
மாற்றப்பட்ட மதிப்பு,কমিয়ে দেওয়া মান
ஒப்பீடு,তুলনা
இரக்கம்,করুণা
இரக்கமுள்ள தரை,সহানুভূতিশীল স্থল
இரக்கமுள்ள விடுப்பு,সকরুণ ছুটি
இணக்கமான,উপযুক্ত
கட்டாயப்படுத்தவும்,বাধ্য
காம்பென்டியம்,কম্পেন্ডিয়াম
இழப்பீடு,ক্ষতিপূরণ
ஈடுசெய்யும் கொடுப்பனவு,ক্ষতিপূরণ ভাতা
ஈடுசெய்யும் விடுப்பு,ক্ষতিপূরণমূলক ছুটি
திறன்,কর্মদক্ষতা
திறமையான,সক্ষম
தகுதிவாய்ந்த அதிகாரம்,সক্ষম কর্তৃপক্ষ
போட்டி,প্রতিযোগিতা
போட்டி தேர்வு,প্রতিযোগিতামূলক পরীক্ষা
தொகுப்பு,সংকলন
புகார்,অভিযোগ
புகார் புத்தகம்,অভিযোগ বই
பூர்த்தி,পরিপূরক
நிரப்பு,পরিপূরক
முழுமை,সম্পূর্ণ
நிறைவு சான்றிதழ்,সমাপনী সনদ
இணக்கம்,সম্মতি
சிக்கலானது,জটিল
பாராட்டு,প্রশংসা
பாராட்டு நகல்,প্রশংসামূলক অনুলিপি
இணங்க,মেনে চলা
கூட்டு கலாச்சாரம்,যৌগিক সংস্কৃতি
கலவை,গঠন
விரிவான,বিস্তৃত
விரிவான காப்பீடு,ব্যাপক বীমা
சமரசம்,সমঝোতা
கட்டாய,বাধ্যতামূলক
கட்டாய ஓய்வு,বাধ্যতামূলক অবসর
கணினி,কম্পিউটার
கணினி மையம்,কম্পিউটার সেন্টার
கணினி நட்பு,কম্পিউটার বান্ধব
கணினிமயமாக்கல்,কম্পিউটারাইজেশন
கணினி மொழி,কম্পিউটার ভাষা
கணினி கல்வி,কম্পিউটার সাক্ষরতা
கருத்து,ধারণা
அக்கறை,উদ্বেগ
சலுகை,ছাড়
சலுகை விகிதம்,ছাড়ের হার
சலுகை சான்றிதழ்,ছাড় শংসাপত্র
சமரசம்,সমঝোতা
இறுதியான குறிப்புகள்,মন্তব্য আখেরী
முடிவுரை,উপসংহার
முடிவானது,চূড়ান্ত
ஒத்துப்போகிறது,সম্মতি
ஒத்துழைப்பு,সম্মতি
கண்டனம்,নিন্দা
நிலை,শর্ত
நிபந்தனை,শর্তসাপেক্ষ
நிபந்தனை ஏற்றுக்கொள்வது,শর্তাধীন গ্রহণযোগ্যতা
ஒப்பந்தத்தின் நிபந்தனைகள்,চুক্তির শর্ত
சேவையின் நிபந்தனைகள்,পরিষেবা শর্ত
இரங்கல்,সমবেদনা
மன்னிப்பு,কনডোন
நடத்தை,পরিচালনা
விதிகளை நடத்துங்கள்,নিয়ম পরিচালনা
மாநாடு,সম্মেলন
மாநாட்டு அறை,কনফারেন্স রুম
கான்பரன்சிங் வசதி,কনফারেন্সিং সুবিধা
மாநாடு,প্রদান
ரகசியமானது,গোপনীয়
சிறைவாசம்,বন্দী
உறுதிப்படுத்தவும்,নিশ্চিত করুন
உறுதிப்படுத்தல்,নিশ্চিতকরণ
சேவையின் உறுதிப்படுத்தல்,পরিষেবা নিশ্চিতকরণ
உறுதிப்படுத்தல் ஆணை,নিশ্চিতকরণ আদেশ
பறிமுதல்,বাজেয়াপ্তকরণ
மோதல்,দ্বন্দ্ব
முரண்பட்ட பார்வைகள்,বিরোধী মতামত
ஏற்ப,অনুসার
வாழ்த்து,অভিনন্দন
இணைப்பு,সংযোগ
ஒத்துழைப்பு,সংযোগ
மனசாட்சி,বিবেক
ஒருமித்த கருத்து,Sens কমত্য
ஒப்புதல்,সম্মতি
விளைவு,পরিণতি
இதன் விளைவாக,ফলস্বরূপ
பாதுகாப்பு,সংরক্ষণ
கருத்தில் கொள்ளுங்கள் மண்டலம்,বিবেচনা অঞ্চল
சரக்கு,কনসনি
சரக்கு,চালান
சரக்கு குறிப்பு,চালানপত্র
சீரானது,ধারাবাহিক
ஒருங்கிணைந்த நிதி,একীভূত তহবিল
ஒருங்கிணைந்த ஊதியம்,একীভূত বেতন
ஒருங்கிணைந்த அறிக்கை,একীভূত বিবৃতি
ஒருங்கிணைப்பு,একত্রীকরণের
பகட்டான,স্পষ্ট
சதி,ষড়যন্ত্র
மாறிலி,ধ্রুবক
தொகுதி,আসন
தொகுதி,উপাদান
அரசியலமைப்பு,সংবিধান
கட்டுப்பாடு,সীমাবদ্ধতা
கட்டுமானம்,নির্মাণ
ஆலோசகர்,পরামর্শদাতা
ஆலோசனை,পরামর্শ
ஆலோசனைக் குழு,পরামর্শমূলক কমিটি
நுகர்வு உருப்படி,উপভোগযোগ্য আইটেম
நுகர்வு,গ্রাস করা
நுகர்வோரின் பொருட்கள்,গ্রাহকের পণ্য
நுகர்வோர் மன்றம்/கவுன்சில்,গ্রাহক ফোরাম/কাউন্সিল
நுகர்வோர் நோக்குநிலை,গ্রাহক ওরিয়েন্টেশন
நுகர்வு,খরচ
தொடர்பு,যোগাযোগ
தொடர்பு திட்டம்,যোগাযোগ প্রোগ্রাম
தொற்று நோய்,সংক্রামক রোগ
கட்டுப்படுத்தவும்,ধারণ করে
சிந்தியுங்கள்,চিন্তাভাবনা
சமகால,সমসাময়িক
நீதிமன்ற அவமதிப்பு,আদালত অবমাননার
சர்ச்சை,বিতর্ক
உள்ளடக்கங்கள்,বিষয়বস্তু
போட்டி,প্রতিযোগিতা
சூழல்,প্রসঙ্গ
தற்செயல்கள்,কন্টিনজেন্সি
தற்செயல்,কন্টিনজেন্সি
தற்செயல் கொடுப்பனவு,কন্টিনজেন্সি ভাতা
தற்செயல் நிதி,কন্টিনজেন্সি তহবিল
தற்செயல் மானியம்,কন্টিনজেন্সি গ্রান্ট
தற்செயல் திட்டம்,অনিশ্চিত পরিকল্পনা
தொடர்ச்சியான கட்டணங்கள்,অবিচ্ছিন্ন চার্জ
தொடர்ச்சியான நியமனம்,অবিচ্ছিন্ন অ্যাপয়েন্টমেন্ট
தொடர்ச்சியான வளர்ச்சி,অবিচ্ছিন্ন বিকাশ
தொடர்ச்சியான செயல்முறை,ধারাবাহিক প্রক্রিয়া
தொடர்ச்சியான சேவை,অবিচ্ছিন্ন পরিষেবা
தடை,নিষিদ্ধ
ஒப்பந்த,চুক্তি
ஒப்பந்த பத்திரம்,চুক্তি দলিল
வேலைவாய்ப்பு ஒப்பந்தம்,চাকুরির চুক্তি
ஒப்பந்த காலம்,চুক্তির মেয়াদ
ஒப்பந்த ஆவணம்,চুক্তিভিত্তিক দলিল
ஒப்பந்த பொறுப்பு,চুক্তিমূলক দায়
ஒப்பந்த சேவை,চুক্তিভিত্তিক পরিষেবা
முரண்பாடு,দ্বন্দ্ব
முரண்பாடான அறிக்கை,পরস্পরবিরোধী বিবৃতি
மாறாக,বিপরীত
முரண்பாடு,লঙ্ঘন
பங்களிப்பு,অবদান
பங்களிப்பு ஓய்வூதிய திட்டம்,অবদান পেনশন স্কিম
பங்களிப்பு வருங்கால வைப்பு நிதி,অবদানমূলক প্রভিডেন্ট ফান্ড
கட்டுப்பாடு,নিয়ন্ত্রণ
கட்டுப்பாட்டு அதிகாரி,নিয়ন্ত্রণকারী অফিসার
சர்ச்சைக்குரிய,বিতর্কিত
சர்ச்சைக்குரிய விஷயம்,বিতর্কিত বিষয়
சர்ச்சை,বিতর্ক
வசதி,সুবিধা
மாநாடு,সম্মেলন
வழக்கமான,প্রচলিত
உரையாடல்,কথোপকথন
மாற்றவும்,রূপান্তর
மாற்றப்பட்ட விடுப்பு,রূপান্তরিত ছুটি
அனுப்புதல்,পরিবহন
அனுப்பும் கொடுப்பனவு,পরিবহন ভাতা
அனுப்பும் பத்திரம்,পরিবহন দলিল
அனுப்பும் செலவுகள்,পরিবহন ব্যয়
குற்றவாளி,দোষী
தண்டனை,দৃঢ় বিশ্বাস
மாநாடு,সমাবর্তন
குளிரூட்டும் காலம்,সময়সীমার বন্ধ শীতল
ஒத்துழைப்பு,সহযোগিতা
கூட்டுறவு,সমবায়
கூட்டுறவு சமூகம்,সমবায় সমিতি
இணையாக,কো-অপ্ট
ஒத்துழைக்கப்பட்ட உறுப்பினர்,সহ-অপ্টেড সদস্য
ஒருங்கிணைப்பு,সমন্বয়
இணை உரிமையாளர்,সহ-মালিক
இணை கூட்டாளர்,সহ-অংশীদার
நகலெடு,অনুলিপি
நகலெடுக்கும்,অনুলিপি করা
பதிப்புரிமை,কপিরাইট
நல்ல,করুণ
கொரோனர்,করোনার
கார்ப்பரேட் உடல்,পরিচালনা পরিশদ
கார்ப்பரேட் திட்டமிடல்,প্রাতিষ্ঠানিক পরিকল্পনা
கார்ப்பரேஷன்,কর্পোরেশন
மாநகராட்சி வரி,বানিজ্যিক কর
திருத்தம்,সংশোধন
சரியான நடவடிக்கைகள் (= திருத்தங்கள்),সংশোধনমূলক ব্যবস্থা (= সংশোধন)
கடித தொடர்பு,চিঠিপত্র
கடித பாடநெறி,চিঠিপত্রের কোর্স
கடிதப் பகுதி,চিঠিপত্রের অংশ
நிருபர்,সংবাদদাতা
தொடர்புடைய,সংশ্লিষ্ট
கோரிஜெண்டம்,Corrigendum
உறுதிப்படுத்துதல்,সংশোধিত
உறுதிப்படுத்தல்,সংশ্লেষ
சிதைந்த கோப்பு,দুর্নীতিগ্রস্থ
ஊழல்,দুর্নীতি
ஊழல் பயிற்சி,দুর্নীতিবাজ অনুশীলন
காஸ்மோபாலிட்டன் நகரம்,বিশ্বজনীন শহর
செலவு,ব্যয়
செலவு கணக்காளர்,খরচ হিসাবরক্ষক
செலவு பகுப்பாய்வு,খরচ বিশ্লেষণ
செலவு உச்சவரம்பு,ব্যয় সিলিং
செலவு செயல்திறன்,ব্যয় কার্যকারিতা
வாழ்க்கை செலவு,জীবনযাত্রার খরচ
செலவு மீறப்பட்டது,ব্যয় ছাড়
குடிசை தொழில்,থরাইজেসহন
சபை,পরিষদ
அமைச்சர்கள் சபை,মন্ত্রিপরিষদ
மாநில சபை,রাজ্য কাউন্সিল
ஆலோசனை,পরামর্শ
ஆலோசனை,পরামর্শ
கவுண்டர்,কাউন্টার
எதிர் நடவடிக்கை,কাউন্টার অ্যাকশন
எதிர் வாக்குமூலம்,কাউন্টার হলফনামা
எதிர் கட்டணம்,কাউন্টার চার্জ
எதிர் உரிமைகோரல்,পাল্টা দাবি
கள்ள நாணயம்,জাল মুদ্রা
கள்ளநோட்டுதல்,জাল
கள்ளநூல்,জালিয়াতি
எதிர் சலுகை,পাল্টা প্রস্তাব
கவுண்டர்ன்,কাউন্টারসাইন
சதி,অভ্যুত্থান
கூப்பன்,কুপন
கூரியர்,কুরিয়ার
கூரியர் சேவை,কুরিয়ার সার্ভিস
பாடநெறி,অবশ্যই
படிப்பு படிப்புகள்,অধ্যয়নের কোর্স
நீதிமன்ற வழக்கு,আদালত মামলা
மரியாதை,শ্লীলতা
சிறிய காரணங்களின் நீதிமன்றம்,ছোট কারণ আদালত
உடன்படிக்கை,চুক্তি
கவர்,আবরণ
பாதுகாப்பு,কভারেজ
முகப்பு அல்லது அறிமுக கடிதம்,চিঠি covering াকনা
மெமோவை உள்ளடக்கியது,মেমো covering েকে রাখা
குறிப்பு,কভার নোট
செயலிழப்பு திட்டம்,ক্র্যাশ প্রোগ্রাম
கிரீமி லேயர்,ক্রিমি স্তর
உருவாக்கம்,সৃষ্টি
படைப்பு,সৃজনশীল
படைப்பாற்றல்,সৃজনশীলতা
கிரெச்,ক্রেচে
நற்சான்றிதழ்கள் குழு,শংসাপত্র কমিটি
நம்பகத்தன்மை,বিশ্বাসযোগ্যতা
கடன்,ক্রেডিট
நம்பத்தகுந்த,বিশ্বাসযোগ্য
கடன் ஆலோசனை,ক্রেডিট পরামর্শ
கடன் மற்றும் சிக்கன சமூகம்,ক্রেডিট এবং থ্রিফ্ট সোসাইটি
கடன் அட்டை,ক্রেডিট কার্ড
கடன் வசதிகள்,ঋণ সুবিধা
கடன் நுழைவு,ক্রেডিট এন্ট্রি
கடன் குறிப்பு,ক্রেডিট নোট
கடன் வழங்குபவர்,পাওনাদার
தகனம்,শ্মশান
தகனம் மைதானம்,শ্মশান স্থল
குழு,নাবিকদল
குற்றம்,অপরাধ
நம்பிக்கையின் குற்றவியல் மீறல்,বিশ্বাস লঙ্ঘন
குற்றவியல் நீதிமன்றம்,ফৌজদারি আদালত
குற்றவியல் அலட்சியம்,অপরাধী অবহেলা
குற்றவியல் குற்றம்,ফৌজদারি অপরাধ
குற்றவியல் நடைமுறை குறியீடு,ফৌজদারি কার্যবিধি কোড
நெருக்கடி,সংকট
நெருக்கடி மேலாண்மை,দুর্যোগ ব্যাবস্থাপনা
அளவுகோல்,মানদণ্ড
திறனாய்வு,সমালোচনা
குறுக்கு,ক্রস
குறுக்கு இனம்,ক্রস ব্রিড
குறுக்கு சோதனை,ভুল চেক করা
குறுக்கு காசோலை,ক্রস চেক
குறுக்கு விசாரணை,ক্রস পরীক্ষা
குறுக்கு குறிப்பு,প্রতিনির্দেশ
குறுக்கு வாக்களிப்பு,ক্রস ভোটদান
முக்கியமான தேதி,গুরুত্বপূর্ণ তারিখ
கச்சா,অপরিশোধিত
குற்றவாளி கொலை,দোষাবহ নরহত্যা
குற்றவாளி,অপরাধী
சாகுபடி,চাষ
கலாச்சார பரிமாற்ற திட்டம்,সাংস্কৃতিক বিনিময় প্রোগ্রাম
ஒட்டுமொத்த,ক্রমবর্ধমান
நாணய,মুদ্রা
நாணய மாற்று,মুদ্রা বিনিময়
நாணய குறிப்பு,মুদ্রা নোট
நடப்பு,কারেন্ট
நடப்பு கணக்கு,চলতি হিসাব
தற்போதைய கடமைகள்,বর্তমান কর্তব্য
நடப்பு அமர்வு,বর্তমান অধিবেশন
கல்வி மற்றும் தொழில்பற்றிய சிறுதொகுப்பு,জীবন বৃত্তান্ত
குறைத்தல்,কার্টেল
பாதுகாவலர்,কাস্টোডিয়ান
காவல்,হেফাজত
வழக்கம்,কাস্টম
வழக்கம்,কাস্টম
வழக்கம்,গতানুগতিক
வழக்கமான நடைமுறை,প্রথাগত পদ্ধতি
சுங்க வரி,শুল্ক
வாடிக்கையாளர்,ক্রেতা
வாடிக்கையாளர் நட்பு,গ্রাহক বান্ধব
தனிப்பயன் தேர்வு,কাস্টম পরীক্ষা
வெட்டு,কেটে ফেলা
வெட்டு இயக்கம்,কাটা গতি
இறுதி நாள்,তারিখ কাটা
மிதிவண்டி,সাইকেল
தினசரி,প্রতিদিন
தினசரி கொடுப்பனவு,দৈনিক ভাতা
தினசரி நாட்குறிப்பு,দৈনিক ডায়েরি
தினசரி பதிவு,দৈনিক নিবন্ধন
தினசரி அறிக்கை,দৈনিক প্রতিবেদন
தினசரி வழக்கமான,প্রাত্যহিক কাজ
தினசரி ஊதியங்கள்,দৈনিক মজুরি
டக் ஸ்டேஜ்,ডাক স্টেজ
டக் ட்ரே,ডাক ট্রে
சேதம்,ক্ষতি
சேதங்கள்,ক্ষতি
ஆபத்தானது,বিপজ্জনক
தைரியம்,সাহসী
தகவல்கள்,ডেটা
தரவு வங்கி,ডাটা
தரவுத் தளம்,তথ্যশালা
தரவு சேகரிப்பு,তথ্য সংগ্রহ
தரவு உணவு,ডেটা খাওয়ানো
தகவல் செயல்முறை,তথ্য প্রক্রিয়াজাতকরণ
தேதி,তারিখ
வந்த தேதி,পৌছানোর তারিখ
பிறந்த தேதி,জন্ম তারিখ
புறப்பட்ட தேதி,বহির্গমনের তারিখ
வெளியேற்றும் தேதி,স্রাবের তারিখ
முதிர்ச்சியின் தேதி,পরিপক্কতার তারিখ
ரசீது தேதி,প্রাপ্তির তারিখ
நாள் முத்திரை,তারিখ স্ট্যাম্প
நாள் அறிஞர்,দিন পণ্ডিত
பகல் நேரப்பணி,দিন শিফট
அருளின் நாட்கள்,অনুগ্রহের দিন
அன்றாட வேலை,প্রতিদিনের কাজ
இறந்த கணக்கு,মৃত অ্যাকাউন্ট
காலக்கெடுவை,শেষ তারিখ
முட்டுக்கட்டை,অচলাবস্থা
இறந்த பங்கு பதிவு,মৃত স্টক রেজিস্টার
இறந்த எடை,মৃত ওজন
ஒப்பந்தம்,ডিল
உதவியாளரைக் கையாளுதல்,সহকারী ডিলিং
கையாளுதல்,ডিলিং
மரண ஆண்டுவிழா,মৃত্যু বার্ষিকী
அன்புள்ள கொடுப்பனவு,মহার্ঘ ভাতা
மரண நன்மை,মৃত্যুর সুবিধা
இறப்பு-கம்-ஓய்வூதிய கிராச்சுட்டி,মৃত্যু-কাম-অবসর গ্রহণের গ্র্যাচুয়িটি
சேவையில் மரணம்,সেবায় মৃত্যু
Deauthorizatioin,Deauthorizatioin
டெபார்,দেবর
பற்று,ডেবিট
பற்று ஆலோசனை,ডেবিট পরামর্শ
கடன்,Debt ণ
கடன் மேலாண்மை,Debt ণ ব্যবস্থাপনা
கடனாளி,Deb ণগ্রহীতা
இறந்தவர்,মৃত
ஒழுக்கம்,শালীনতা
பரவலாக்கம்,বিকেন্দ্রীকরণ
தீர்மானிக்கும் காரணி,সিদ্ধান্ত ফ্যাক্টর
முடிவு,সিদ্ধান্ত
முடிவெடுக்கும்,সিদ্ধান্ত গ্রহণ
முடிவெடுக்கும் செயல்முறை,সিদ্ধান্ত গ্রহণ প্রক্রিয়া
அறிவிப்பு,ঘোষণা
வருமான அறிவிப்பு,আয়ের ঘোষণা
அறிவிக்கப்பட்ட மதிப்பு,ঘোষিত মান
சத்தியப்பிரமாணத்தை அறிவிக்கவும்,শপথ ঘোষণা
டிகோட்,ডিকোড
Decontrol,ডিকন্ট্রোল
அலங்கார,সজ্জা
குறைவு,হ্রাস
ஆணை,ডিক্রি
அர்ப்பணிப்பு,উত্সর্গ
விலக்கு,বাদ
கழித்தல்,ছাড়
மூலத்தில் கழித்தல்,উত্স এ ছাড়
சம்பளத்திலிருந்து விலக்கு,বেতন থেকে ছাড়
பத்திரம்,কাজ
அடமானத்தின் பத்திரம்,বন্ধকের দলিল
கருதப்பட்ட பல்கலைக்கழகம்,গণ্য বিশ্ববিদ্যালয়
தூக்கி எறியுங்கள்,ডিফেস
நடைமுறையில்,ডি ফ্যাক্টো
Defalcation,ডিফলেশন
அவதூறு,মানহানি
இயல்புநிலை,ডিফল্ট
தவறியவர்,খেলাপি
குறைபாடுள்ள,ত্রুটিযুক্ত
பாதுகாப்பு,প্রতিরক্ষা
பாதுகாப்பு ஆலோசகர்,প্রতিরক্ষা পরামর্শ
பாதுகாப்பு உற்பத்தி,প্রতিরক্ষা উত্পাদন
பிரதிவாதி,প্রতিবাদী
அவிழ்த்து விடுங்கள்,স্থগিত
ஒத்திவைக்கப்பட்ட செலவு,স্থগিত ব্যয়
மீறுதல்,ডিফায়েন্স
பற்றாக்குறை,ঘাটতি
பற்றாக்குறை பட்ஜெட்,ঘাটতি বাজেট
வரையறு,সংজ্ঞায়িত
மீறுகின்றனர்,অস্বীকার করুন
சீரழிவு,অবক্ষয়
பட்டம்,ডিগ্রি
டிஜூர்,দেজুরে
தாமதம்,বিলম্ব
பிரதிநிதி,প্রতিনিধি
ஒப்படைக்கப்பட்ட அதிகாரம்,প্রতিনিধি কর্তৃপক্ষ
தூதுக்குழு,প্রতিনিধি
அதிகாரங்களின் பிரதிநிதிகள்,ক্ষমতার প্রতিনিধি
அழி,মুছে ফেলা
நீக்குதல்,মুছে ফেলা
வேண்டுமென்றே,ভেবেচিন্তে
விவாதம்,আলোচনা
டெலிசென்சிங்,ডেলিসেন্সিং
வரையறை,সীমানা
வழங்கவும்,বিতরণ
டெலிவரி,বিতরণ
தேவை,চাহিদা
தேவை குறிப்பு,চাহিদা নোট
வரையறை,সীমানা
டெமி-ஆஃபீஷியல்,ডেমি-সরকারী
ஜனநாயகம்,গণতন্ত্র
ஆர்ப்பாட்டம்,প্রদর্শন
மனச்சோர்வு,ডিমোরালাইজেশন
அழிவு,ডেমিউরেজ
மறுப்பு,অস্বীকার
பிரிவு,ডিনোমিনেশন
டி நோவோ,ডি নভো
மறுக்கவும்,অস্বীকার
புறப்படு,প্রস্থান
துறை,বিভাগ
துறை,বিভাগীয়
துறை நடவடிக்கை,বিভাগীয় ক্রিয়া
துறைசார் விசாரணை,বিভাগীয় তদন্ত
துறைசார் விசாரணை,বিভাগীয় তদন্ত
துறை ஒழுங்கற்ற தன்மை,বিভাগীয় অনিয়ম
துறை நூலகம்,বিভাগীয় গ্রন্থাগার
துறைசார் அலட்சியம்,বিভাগীয় অবহেলা
துறைசார் அனுமதி,বিভাগীয় অনুমতি
துறைசார் தகுதி தேர்வு,বিভাগীয় যোগ্যতা পরীক্ষা
புறப்படுதல்,প্রস্থান
சார்பு சான்றிதழ்,নির্ভরতা শংসাপত্র
சார்ந்தது,নির্ভরশীল
சார்பு குழந்தைகள்,নির্ভরযোগ্য শিশু
வரிசைப்படுத்த,মোতায়েন
அதிருப்தி,ডিপেন্টেন্ট
நாடுகடத்தல்,নির্বাসন
பதவி நீக்கம்,ডিপোজ
வைப்பு,আমানত
டிப்போ,ডিপো
தேய்மானம்,অবচয়
மனச்சோர்வடைந்த வகுப்பு,হতাশ শ্রেণি
ரிவ்,বঞ্চিত
துணை,ডেপুটেশন
பிரதிநிதி கொடுப்பனவு,ডেপুটেশন ভাতা
துணை,সহকারী
ஒழுங்கற்ற,নিয়ন্ত্রিত
கடமையின் விலகல்,দায়িত্ব পালনে অবহেলা
Dereservation,Ereveration
இழிவு,অবমাননা
இழிவுபடுத்தும்,অবমাননাকর
இழிவான கருத்து,অবমাননাকর মন্তব্য
வம்சாவளி,বংশোদ্ভূত
விளக்கம்,বর্ণনা
தகுதியானவர்,যোগ্য
வடிவமைப்பு,নকশা
நியமிக்கவும்,মনোনীত
பதவி,উপাধি
அனுப்பும்,প্রেরণ
அனுப்பும் குறிப்பு,প্রাণবধ নোট
அனுப்பும் பதிவு,প্রেরণ নিবন্ধ
இலக்கு,গন্তব্য
ஆதரவற்ற,নিঃস্ব
விவரம்,বিশদ
விவரிக்கப்பட்ட,বিশদ
கண்டறியவும்,সনাক্ত করুন
தடுப்புக்காவல்,আটক
டிடெனு,ডিটেনু
உறுதியை,সংকল্প
தடுப்பு,বাধা
தீங்கு விளைவிக்கும்,ক্ষতি
தீங்கு விளைவிக்கும்,ক্ষতিকারক
மதிப்புக் குறைப்பு,অবমূল্যায়ন
பேரழிவு,ধ্বংস
வளர்ச்சி,উন্নয়ন
விலகவும்,বিচ্যুত
சாதனம்,যন্ত্র
பக்தி,ভক্তি
கண்டறிதல்,নির্ণয়
வரைபடம்,চিত্র
டைரி,ডায়েরি
கட்டளை,ডিক্টেশন
இறக்கிறது,মারা যায় না
உணவு,ডায়েট
செரிமானம்,পরিপাক করা
கண்ணியமான,মর্যাদাপূর্ণ
க ity ரவம்,মর্যাদা
திசைதிருப்பல்,ডিগ্রেশন
தூண்டும்,Dilatory
குழப்பம்,দ্বিধা
விடாமுயற்சி,পরিশ্রমী
பரிமாணம்,মাত্রা
டிப்ளோமா,ডিপ্লোমা
இராஜதந்திரம்,কূটনীতি
இராஜதந்திர நோய் எதிர்ப்பு சக்தி,কূটনৈতিক অনাক্রম্যতা
நேரடி,সরাসরি
நேரடி போட்டி,সরাসরি প্রতিযোগিতা
நேரடி நேர்காணல்,সরাসরি সাক্ষাত্কার
திசையில்,অভিমুখ
அடைவு,ডিরেক্টরি
நேரடி ஆட்சேர்ப்பு,সরাসরি নিয়োগ
அனுமதிக்காதீர்கள்,অস্বীকার করুন
இயலாமை,অক্ষমতা
ஊனமுற்றவர்,প্রতিবন্ধী ব্যক্তি
ஊனமுற்றோர் நன்மை,অক্ষম সুবিধা
தீமை,অসুবিধা
கருத்து வேறுபாடு,একমত
அனுமதிக்கப்படவில்லை,অস্বীকার করা
மறுப்பு,অস্বীকৃতি
பேரழிவு,বিপর্যয়
பேரிடர் மேலாண்மை,দুর্যোগ ব্যবস্থাপনা
கலைக்கவும்,ডিসব্যান্ড
வழங்கல்,বিতরণ
நிராகரிக்கவும்,বাতিল করা
வெளியேற்றம்,স্রাব
வெளியேற்ற சீட்டு,স্রাব স্লিপ
ஒழுங்கு நடவடிக்கை,শাস্তিমূলক ব্যবস্থা
ஒழுங்கு நடைமுறை,শৃঙ্খলাবদ্ধ পদ্ধতি
ஒழுக்கம்,শৃঙ্খলা
மறுக்கவும்,অস্বীকার করুন
வெளிப்படுத்தல்,প্রকাশ
அதிருப்தி,অসন্তুষ্টি
இடைநிறுத்தம்,বিচ্ছিন্নতা
நிறுத்துங்கள்,বন্ধ করুন
முரண்பாடு,মতবিরোধ
தள்ளுபடி,ছাড়
கண்டுபிடி,আবিষ্কার
இழிவுபடுத்தும்,কুখ্যাত
முரண்பாடு,তাত্পর্য
விவேகம்,বিচক্ষণতা
விருப்பமான மானியம்,বিচক্ষণ অনুদান
விருப்பமான சக்தி,বিবেচনামূলক ক্ষমতা
பாகுபாடு,বৈষম্য
விவாதம்,আলোচনা
நேர்மையற்ற,অসাধু
அவமதிப்பு,অসম্মান
சிதைவு,বিভাজন
வட்டு,ডিস্ক
இடப்பெயர்வு,স্থানচ্যুতি
விசுவாசமற்ற,অসাধু
தள்ளுபடி,বরখাস্ত
பணிநீக்கம்,বরখাস্ত
தள்ளுபடி நடைமுறை,বরখাস্ত পদ্ধতি
கீழ்ப்படியவில்லை,অমান্য
கோளாறு,ব্যাধি
ஒழுங்கின்மை,বিশৃঙ্খলা
ஏற்றத்தாழ்வு,বৈষম্য
அனுப்பும் பிரிவு,প্রেরণ বিভাগ
விநியோகிக்கக்கூடியது,বিতরণযোগ্য
சிதறல்,ছড়িয়ে ছিটিয়ে
இடம்பெயர்ந்தது,বাস্তুচ্যুত
காட்சி,প্রদর্শন
அதிருப்தி,অসন্তুষ্টি
அகற்றுதல்,নিষ্পত্তি
அப்புறப்படுத்துங்கள்,নিষ্পত্তি
இடமாற்றம்,স্বভাব
அகற்றுதல்,নিষ্পত্তি
சர்ச்சை,বিতর্ক
தகுதி நீக்கம்,অযোগ্যতা
புறக்கணிக்கவும்,উপেক্ষা
இடையூறு,ভাঙ্গন
அதிருப்தி,অসন্তুষ্টি
கருத்து வேறுபாடு,মতবিরোধ
அவதூறு,বিপর্যয়
விலகவும்,বিচ্ছিন্ন
கலைப்பு,দ্রবীভূত
கரைக்கவும்,দ্রবীভূত
தொலைதூர கல்வி,দূর শিক্ষন
டிஸ்டில்லரி,ডিস্টিলি
வேறுபட்டது,স্বতন্ত্র
வேறுபடுத்துங்கள்,পার্থক্য
சிதைவு,বিকৃতি
துன்பம்,সঙ্কট
விநியோகிக்கவும்,বিতরণ
விநியோகம்,বিতরণ
மாவட்டம்,জেলা
மாவட்ட மையம்,জেলা কেন্দ্র
குழப்பம்,ঝামেলা
டிட்டோ,ডিট্টো
திசை திருப்புதல்,ডাইভার্সন
ஈவுத்தொகை,লভ্যাংশ
பிரிவு,বিভাগ
விவாகரத்து,বিবাহবিচ্ছেদ
டாக்கெட்,ডকেট
மருத்துவர்,ডাক্তার
ஆவணம்,নথি
ஆவண சான்றுகள்,দালিলিক প্রমাণ
ஆவணம்,ডকুমেন্টেশন
குடியிருப்பு,আবাস
