Gujarati,Odiya
હંગામો પત્રક,ସୀମା ରେଜିଷ୍ଟର |
શાખા,ଶାଖା
શાખા અને બાઉન્ડ પદ્ધતિ,ଶାଖା ଏବଂ ବନ୍ଧା ପଦ୍ଧତି |
શાખા કેબલ,ଶାଖା କେବୁଲ |
શાખા,ଶାଖା
શાખા -નેટવર્ક,ଶାଖା ନେଟୱାର୍କ |
શાખા સૂચના,ଶାଖା ନିର୍ଦ୍ଦେଶନାମା |
શાખાબિંદુ,ଶାଖା ପଏଣ୍ଟ |
શાખા પ્રક્રિયા,ଶାଖା ପ୍ରକ୍ରିୟାକରଣ |
શાખાખાં,ଶାଖା ଟେବୁଲ୍ |
તૂટી પડવી,ବ୍ରେକ୍
તોડવાની ચાવી,ଚାବି ଚାବି |
વિરામ બિંદુ,ବିରତି ବିନ୍ଦୁ
વિરામ બિંદુ અટક,ବ୍ରେକ୍ ପଏଣ୍ଟ ହଲ୍ଟ |
વિરામ બિંદુ સૂચના,ଭାଙ୍ଗନ୍ତୁ ଇନସଲ୍ ନିର୍ଦ୍ଦେଶ |
વિરામ બિંદુ સ્વીચ,ବ୍ରେକ୍ ପଏଣ୍ଟ ସୁଇଚ୍ |
વિરામ ક્રમ,ବ୍ରେକ୍ କ୍ରମ |
તામસી નળ,ବ୍ରିଜ୍ ଟ୍ୟାପ୍ |
પુષ્પકોણ,सرଜେକ୍ଟୱେର୍ |
શરાબ,Eriding
તેજ ગુણોત્તર,ଉଜ୍ଜ୍ୱଳତା ଅନୁପାତ
વ્યાપક બેન્ડ,ପ୍ରଶବଣ ଅଂଶ |
પ્રસારણ -પદ્ધતિ,ପ୍ରସାରଣ ମୋଡ୍ |
ઉપગ્રહ,ପ୍ରସାରଣ ସାଟେଲାଇଟ୍ |
બ્રસેલ વર્ગીકરણ પદ્ધતિ,ବ୍ରୁସେଲ୍ସ ବର୍ଗୀକରଣ ବ୍ୟବସ୍ଥା |
ઘાતકી શક્તિ અભિગમ,ବ୍ରାଇଟ୍-ଫୋର୍ସ ଆଭିମୁଖ୍ୟ |
બીક-વૃક્ષ,ବି-ଗଛ
બબલ મેમરી,ବବୁଲ୍ ମେମୋରୀ |
બબલ,ବବୁଲ୍ ସର୍ଟ |
ડોલવું,ବାଲଟି
બફર,ବଫର୍
બફર ચેરી,ବଫର୍ ଚ୍ୟାନେଲ |
બફર એમ્પ્લીફાયર,ବଫର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
બફર્ડ કમ્પ્યુટર,ବଫେଡ୍ କମ୍ପ୍ୟୁଟର |
બફરડ,ବଫେଡ୍ ଉପକରଣ
બફર ઇનપુટ,ବଫେଡ୍ ଇନପୁଟ୍
બફર કરેલું સંદેશ,ବଫର୍ ହୋଇଥିବା ବାର୍ତ୍ତା |
ધક્કો,ବଫର
બફર I/O ઉપકરણ,ବଫର୍ I / O ଉପକରଣ |
બફરનું સંચાલન,ବଫର୍ ପରିଚାଳନା
બફર આઉટપુટ,ବଫର୍ ଆଉଟପୁଟ୍
બફર પેડ પાત્ર,ବଫର୍ ପ୍ୟାଡ୍ ବର୍ଣ୍ଣ |
બફર પૂલ,ବଫର୍ ପୁଲ୍
બફર પૂલિંગ,ବଫର୍ ପୁଲିଙ୍ଗ୍ |
બફર રજિસ્ટર,ବଫର୍ ରେଜିଷ୍ଟର |
બફર સંગ્રહ,ବଫର୍ ଷ୍ଟୋରେଜ୍ |
બફર ભંડાર,ବଫର୍ ଷ୍ଟୋର
કણ,ତ୍ରୁଟି
ખડતલ,ବଗି
વિધેય,ବିଲ୍ଟ-ଇନ୍ ଫଙ୍କସନ୍ |
બાંધકામ કાર્યપદ્ધતિ,ବିଲ୍ଟ-ଇନ୍ ପ୍ରଣାଳୀ |
વિસ્ફોટ,କଦଳୀ ମୋଡ |
વિસ્ફોટ,ବିସ୍ଫୋରଣ ସଂସ୍ତବା
બસ,ବସ୍
બસ બાર,ବସ୍ ଦଣ୍ଡିକା |
બસ નિયંત્રક,ବସ୍ ନିୟନ୍ତ୍ରକ |
બસ ચાલક,ବସ୍ ଚାଳକ
બસ વધારનાર,ବସ୍ ବିସ୍ତାରକାରୀ |
વ્યાપાર -પ્રક્રિયા,ବ୍ୟବସାୟ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
ધંધાકીય માહિતી પદ્ધતિ,ବ୍ୟବସାୟିକ ସୂଚନା ପ୍ରଣାଳୀ |
ધંધાનું યંત્ર,ବ୍ୟବସାୟିକ ଯନ୍ତ୍ର
ધંધાનું મશીન -ક્લોકિંગ,ବ୍ୟବସାୟ ମେସିନ୍ ବନ୍ଦ |
ધંધાકીય આયોજન ભાષા,ବ୍ୟବସାୟ ଯୋଜନା ଭାଷା |
ધંધાકીય સેવા,ବ୍ୟବସାୟ ସେବା
બસ,ବସ୍ବ୍ୟାକ୍ |
સમાપ્તિ,ବସ୍ ଟର୍ମିସନ୍
બસનો વેર,ବସ୍ ରାକ୍ଷୀ
બસ,ବସ୍ ତାର
વ્યસ્ત સમય,ବ୍ୟସ୍ତ ଘଣ୍ଟା |
વ્યસ્ત સિધ્ધાંત,ବ୍ୟସ୍ତ ସଙ୍କେତ
વ્યસ્ત સ્વર,ବ୍ୟସ୍ତ ସ୍ୱର
બાયપાસ કાર્યપદ્ધતિ,ବାଇପାସ୍ ପ୍ରଣାଳୀ |
પાટપાથ,ଉପାଦାନ
પહાડ,ବାଇଟ୍
બાઇટ હેરાફેરી,ବାଇଟ୍ ମନିପୁଲେସନ୍ |
બોટ્ટ મોડ,ବାଇଟ୍ ମୋଡ୍ |
મલ્ટિપ્લેક્સર ચેનલ,ମଲ୍ଟିପିଟିଆର୍ ଚ୍ୟାନେଲ୍ ବାଇଟ୍ କରନ୍ତୁ |
બાઇટ મલ્ટિપ્લેક્સર મોડ,ମଲ୍ଟି ଟେକ୍ସଟ୍ ମୋଡ୍ ବାଇଟ୍ କରନ୍ତୁ |
ગુણાકાર,ମେଟେସିଂକୁ ବାଇଟ୍ କରନ୍ତୁ |
કેબલ,କେବୁଲ୍ |
કેબલ,କେବୁଲ୍ କାଷ୍ଟିଙ୍ଗ୍ |
કેબલ ટેલિવિઝન સેવા,କେବୁଲ ଟେଲିଭିଜନ ସେବା |
તામસી,କେବୁଲ୍ ଭାଲ୍ଟ |
કળશ,କ୍ୟାଚ୍
કેશ કેશ મેમરી,କ୍ୟାଚ୍-କ୍ୟାଚ୍ ମେମୋରୀ |
ગણતરી,ଗଣନା
ગણતરી પંચ,ଗଣନା ପୁଞ୍ଚ |
ગણક,କାଲକୁଲେଟର
ગણતરીકાર,କାଲକୁଲେଟର ଚିପ୍ |
બીજગણિત તર્ક સાથેની ગણતરી,ବୀଜେବ୍ରିକ୍ ତର୍କ ସହିତ କାଲକୁଲେଟର |
અંકગણિત તર્ક સાથે કેલ્ક્યુલેટર,ଆରିଥମେଟିକ୍ ଲଜିକ୍ ସହିତ କାଲକୁଲେଟର |
પ્રોગ્રામેબિલિટી વિના ગણતરી,ପ୍ରୋଗ୍ରାମଗୁଡିକ ବିନା କାଲକୁଲେଟର |
પ્રોગ્રામિબિલિટી સાથેની ગણતરી,ପ୍ରୋଗ୍ରାମଗୁଡିକ ସହିତ କାଲକୁଲେଟର |
વિવિધતા,ଭିନ୍ନତାର କାଲୁଆଲ୍ସ୍ |
ઉઠાવવું,କଲ୍ କରନ୍ତୁ |
સંદર્ભ દ્વારા ક call લ કરવો,ରେଫରେନ୍ସ ଦ୍ୱାରା କଲ୍ କରନ୍ତୁ |
મૂલ્યથી ક call લ કરો,ମୂଲ୍ୟ ଦ୍ୱାରା କଲ୍ କରନ୍ତୁ |
દિગ્દર્શન કોડ ક .લ કરો,Digening CONDING କୋଡ୍ କୁ କଲ୍ କରନ୍ତୁ |
સંસ્થા,କଲ୍ ପ୍ରତିଷ୍ଠା |
ક call લ ફોરવર્ડિંગ,ଅଗ୍ରଗାମୀ କଲ୍ କରନ୍ତୁ |
સુલેખનકાર,କଲିଗ୍ରାଫିକ୍ ଷଡଯନ୍ତ୍ରକାରୀ |
ક callingપન,ଆହ୍
દલીલ,ଯୁକ୍ତି ଡାକିବା
કાર્યક્રમ,ଆହ୍
ક callingનલ -ક્રમ,ସନ୍ଧାନ କ୍ରମ
ક calling લ કરીને સબપ્રોગ્રામ,ସବପ୍ରୋଗ୍ରାମକୁ ଡାକିବା |
ક call લ નંબર,କଲ୍ ନମ୍ବର
ક call લ પ્રોસેસર,ସଞ୍ଚାଳକ କଲ୍ କରନ୍ତୁ |
પ્રગતિ સિગ્નલ ક .લ કરો,କଲ୍ ପ୍ରଗତି ସିଗନାଲ୍ |
ક callલ સ્ટોર,କଲ୍ ଷ୍ଟୋର୍
કોલ પ્રતીક્ષા માં છે,କଲ୍ ଅପେକ୍ଷା
રદ કરવું,ବାତିଲ୍ କରନ୍ତୁ |
રદ કરવું,ବର୍ଣ୍ଣ ବାତିଲ୍ କରନ୍ତୁ |
રદ કરો,ଚାବିକୁ ବାତିଲ କରନ୍ତୁ |
તૈયાર ફકરો,କେନଡ୍ ଅନୁଚ୍ଛେଦ |
તૈયાર સોફ્ટવેર,କେନଡ୍ ସଫ୍ଟୱେର୍ |
ગ્રામીણ પે generation ી,କାନୋନିକ୍ ପି generation ଼ି |
મૂડી -સંગ્રહ,କ୍ୟାପାର୍ଡୋରୀ ଷ୍ଟୋରେଜ୍ |
શક્તિ,କ୍ଷମତା
એક જાતનો છોડ,କ୍ୟାପଷ୍ଟାଣ୍ଟୀ |
પકડવું,ଧରିବା
પ cardપન,କାର୍ଡ
કાર્ડ પાંજરા,କାର୍ଡ କେଜ୍ |
કાર્ડ ચેસિસ,କାର୍ଡ ଖାସିସ୍ |
કાર્ડ તપાસ,କାର୍ଡ ଯାଞ୍ଚ |
કાર્ડ સંહિતા,କାର୍ଡ଼ କୋଡ୍
કાર્ડ -સ્તંભ,କାର୍ଡ ସ୍ତମ୍ଭ
કાર્ડ,କାର୍ଡ ଚକ୍ର
કાર્ડ તૂતક,କାର୍ଡ଼ ଡେକ
કાર્ડ ભૂલ ચકાસણી,କାର୍ଡ ତ୍ରୁଟି ଯାଞ୍ଚ |
કાર્ડ મેદાન,କାର୍ଡ କ୍ଷେତ୍ର
કાર્ડ ફાઇલ,କାର୍ଡ ଫାଇଲ୍
કાર્ડ -ફોર્મ,କାର୍ଯାଏର ଫର୍ମ
કાર્ડ ફોર્મેટ,କାର୍ଡ ଫର୍ମାଟ୍ |
કાર્ડ હ opper પર,ପ୍ରଥ୍ରୀ ହପର୍
કાર્ડ,କାର୍ଡ ପ୍ରତିଛବି
પત્રકાર,ପତ୍ର ଇନପୁଟ୍
કાર્ડ જામ,କାର୍ଜ ଜାମ
કાર્ડ લોડર,କାର୍ଡ ଲୋଡର୍ |
પેકર,ପତ୍ର ପ୍ୟାକ୍
કાર્ડ -પાથ,କାର୍ ପଥ
કાર્ડ પ્રોગ્રામ કરેલ કેલ્ક્યુલેટર,କାର୍ଡ ପ୍ରୋଗ୍ରାମ ହୋଇଥିବା କାଲକୁଲେଟର |
કાર્ડ -પ્રોગ્રામ કમ્પ્યુટર,କାର୍ଡ ପ୍ରୋଗ୍ରାମ ହୋଇଥିବା କମ୍ପ୍ୟୁଟର |
કાર્ડની પંચ,କାର୍ଡ ପିଚ୍ |
કાર્ડ પંચીંગ તકનીક,କାର୍ଡ ପିଚିଂ କ techni ଶଳ |
કાર્ડ રીડર,କାର୍ଡ ରିଡର୍ |
કાર્ડ પ્રજનન કરનાર,କାର୍ଡ ପୁନ oduc ନିର୍ମାଣକାରୀ |
કાર્ડ હરોળ,କାର୍ ଧାଡି
કાર્ડનો સમૂહ,କାର୍ ସେଟ୍
કાર્ડ સોર્ટર,କାର୍ ପ୍ରକାରତା
કાર્ડ સ્ટackક બનાવનાર,କାର୍ଡ ଷ୍ଟାକର୍ |
કાર્ડ,କାର୍ଡ ଷ୍ଟୋରେଜ୍
કાર્ડ-થી-ડિસ્ક ઉપયોગિતા,କାର୍ଡ-ଟୁ-ଡିସ୍କ ଉପଯୋଗୀତା |
કાર્ડ-થી-ગાંઠડીનું ટેપ રૂપાંતર,କାର୍ଡ-ଟୁ-ଚୁମ୍ବକୀୟ ଟେପ୍ ରୂପାନ୍ତର |
કાર્ડ થી છાપકામ કાર્યક્રમ,କାର୍ଡ-ଟୁ-ପ୍ରିଣ୍ଟ୍ ପ୍ରୋଗ୍ରାମ୍ |
ટેપ કન્વર્ટર માટે કાર્ડ,ଟେପ୍ କନଭର୍ଟର ପାଇଁ କାର୍ଡ |
કાર્ડ -પાટા,କାର୍ଡ଼ ଟ୍ରାକ୍
ચકાસણી,କାର୍ଡ ଯାଞ୍ଚ
કરડું,କାଉଁ
કાટમાળ,କାରୁସେଲ
વાહન,ଗାଡି
વાહન નિયંત્રણ -પાત્ર,ଗାଡି କଣ୍ଟ୍ରୋଲ୍ ଅକ୍ଷର |
વાહન -નિયંત્રણ ટેપ,ଗାଡି କଣ୍ଟ୍ରୋଲ୍ ଟେପ୍ |
વાહન વળતર,ଗାଡିଟି ଫେରିବା
વાહન,ଗାଡି ରିଟର୍ନ ବର୍ଣ୍ଣ |
માલવાહક,ବାହକ
વાહક,ବାହକ ଛିଦ୍ର
વાહક,ବାହକ ଭାର
કેરિયર રીટર્ન પાત્ર,କ୍ୟାରିଅର୍ ରିଟର୍ନ ବର୍ଣ୍ଣ |
વાહક -વાહક,ବାହକ ବାହକ |
વાહક સંકેત,ବାହକ ସଙ୍କେତ
વાહક પદ્ધતિ,ବାହକ ପ୍ରଣାଳୀ
વાહક થી અવાજ,ବାହକ-ରୁ-ଶବ୍ଦ ଅନୁପାତ |
વાહક,ବାହକ ତରଙ୍ଗ |
વહન કરવું,ବହନ କର
સંપૂર્ણ સિગ્નલ વહન કરો,ସଂପୂର୍ଣ୍ଣ ସଙ୍କେତ ବହନ କର |
પૂર્ણતા સંવેદના,ସମାପ୍ତି ସେନ୍ସିଂ ବହନ କରନ୍ତୁ |
અંકિત,ଅଙ୍କ ନେବା
ધ્વજ,ପତାକା ବହନ କର |
સમયનો વહન કરવો,ସମୟ ବହନ କର
કારતૂસ,କାର୍ଟ୍ରିଜ୍
વાહન -છાપ,କାର୍ଟ୍ରିଜ୍ ଡିସ୍କ |
કાસ્કેડ જોડાણ,କାସ୍କେଡ୍ ସଂଯୋଗ |
કોશિક નિયંત્રણ,କାସ୍କେଡ୍ ନିୟନ୍ତ୍ରଣ |
મર્જ,କ୍ୟାସକେଡ୍ ମିଶ୍ରଣ |
કાસ્કેડ મર્જ કરવું,କାସ୍କେଡ୍ ମିଶ୍ରଣ |
કેશ જેવા દસ્તાવેજ,କ୍ୟାଶ୍ ମ୍ୟୁଜିକ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |
કેશ જેવા ટેન્ડર (= કેશ જેવા દસ્તાવેજ),କ୍ୟାଶ୍ ମ୍ୟୁଜ୍ ଟେଣ୍ଡର (= କ୍ୟାଶ୍ ମ୍ୟୁଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍)
કેસેટ,କ୍ୟାସେଟ୍
નાઇન્સ કાસ્ટિંગ,ନାଇନ୍ସକୁ କାଷ୍ଟ କରିବା |
કાટા ભાષા (= object બ્જેક્ટ ભાષા),କାଟା ଭାଷା (= ବସ୍ତୁ ଭାଷା)
સૂચિ,କାଟାଲଗ୍ |
કેટલોગ ડેટા સેટ,କାଟାଲଗ୍ ହୋଇଥିବା ଡାଟା ସେଟ୍ |
સૂચિબદ્ધ ડિરેક્ટરી,କାଟାଲଗ୍ ଡିରେକ୍ଟୋରୀ |
ક્યાવાજ -કાર્યપદ્ધતિ,କାଟାଲଗ୍ ହୋଇଥିବା ପ୍ରଣାଳୀ |
આપત્તિજનક ભૂલ,ବିପର୍ଯ୍ୟୟ ତ୍ରୁଟି |
એક જાતની catંચી,କ୍ୟାଟେନେ |
મોરી,କ୍ୟାମୁଏଟ୍ |
કેટોડ રે સ્ટોરેજ,କ୍ୟାଥୋଡ୍ ରୟ ଷ୍ଟୋରେଜ୍ |
કેથોડ રે ટ્યુબ,କ୍ୟାଥୋଡ୍ ରୟ ଟ୍ୟୁବ୍ |
કેથોડ રે ટ્યુબ ડિસ્પ્લે,କ୍ୟାଥୋଡ୍ ରୟ ଟ୍ୟୁବ୍ ପ୍ରଦର୍ଶନ |
ઓરડું,କକ୍ଷ
સેલ્યુલર મોબાઇલ ટેલિફોન નેટવર્ક,ସେଲୁଲାର୍ ମୋବାଇଲ୍ ଟେଲିଫୋନ୍ ନେଟୱାର୍କ |
કોષ -ગુણોત્તર,ସେଲୁଲାର୍ ଅନୁପାତ |
કોષ -વિભાજન,ସେଲୁଲାର୍ ବିଭାଜନ |
કેન્દ્રમાં રાખવું,କେନ୍ଦ୍ର କରିବା
મધ્ય રેખા,କେନ୍ଦ୍ର ଧାଡି
કેન્દ્રીય નિયંત્રણ એકમ,କେନ୍ଦ୍ରୀୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |
કેન્દ્રિય સ્વચાલિત સંદેશ હિસાબ,କେନ୍ଦ୍ରୀୟ ସ୍ୱୟଂଚାଳିତ ବାର୍ତ୍ତା ଆକାଉଣ୍ଟିଂ ଆକାଉଣ୍ଟିଂ |
કેન્દ્રીયકૃત ડેટા પ્રોસેસિંગ,କେନ୍ଦ୍ରୀୟ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
કેન્દ્રીયકૃત નેટવર્ક,କେନ୍ଦ୍ରୀଭୂତ ନେଟୱାର୍କ
કેન્દ્રી યાદશક્તિ,କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି
કેન્દ્રીય કચેરી,କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ
કેન્દ્રીય કચેરી સંહિતા,କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ କୋଡ୍ |
કેન્દ્રીય કચેરી કાર્ય હુકમ,କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ କାର୍ଯ୍ୟ କ୍ରମ |
કેન્દ્રીય પ્રક્રિયા એકમ,କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ୟୁନିଟ୍ |
કેન્દ્રીય પ્રક્રિયા એકમ લૂપ,କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ୟୁନିଟ୍ ଲୁପ୍ |
કેન્દ્રીય પ્રોસેસર,କେନ୍ଦ୍ରୀୟ ସଞ୍ଚାଳକ |
કેન્દ્રીય સ્કેનીંગ લૂપ,ସେଣ୍ଟ୍ରାଲ୍ ସ୍କାନିଂ ଲୁପ୍ |
સેન્ટ્રલ સ્ટેશન (= નિયંત્રણ સ્ટેશન),ସେଣ୍ଟ୍ରାଲ୍ ଷ୍ଟେସନ୍ (= ନିୟନ୍ତ୍ରଣ ଷ୍ଟେସନ)
કેન્દ્રીય કચેરી કાર્ય હુકમ,କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ କାର୍ଯ୍ୟ କ୍ରମ |
પ્રમાણિત ટેપ,ପ୍ରମାଣିତ ଟେପ୍ |
શણગારવું,ଚାଡ
ચાદર,ଚଡିକୁ ଟେପ୍ |
સાંકળ,ଶୃଙ୍ଖଳା
સાંકળ -વધારા,ଶୃଙ୍ଖଳା ଯୋଗ ପ୍ରୋଗ୍ରାମ |
સાંકડો,ଚେନ କୋଡ୍
સાંકળ ફાઇલ,ଶୃଙ୍ଖଳା ଫାଇଲ |
સાંકળ યાદી,ଶୃଙ୍ଖଳା ତାଲିକାରେ
સાંધાનો વિક્રમ,ଶୃଙ୍ଖଳିତ ରେକର୍ଡ |
શેરો,ଶୃଙ୍ଖଳା
છલકાઇને સાંકળ,ଓଭରଫ୍ଲୋ ଚଲାଇବା |
શેરી શોધ,ଶୃଙ୍ଖଳା
સાંકળ કડી,ଚେନ ଲିଙ୍କ୍ |
સાંકળ જાળવણી કાર્યક્રમ,ଶୃଙ୍ଖଳା ରକ୍ଷଣାବେକ୍ଷଣ କାର୍ଯ୍ୟକ୍ରମ |
સાંકળ મુદ્રક,ଚେନ ପ୍ରିଣ୍ଟର୍ |
પાત્ર બદલો,ବର୍ଣ୍ଣ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
બદલો ડમ્પ,ଡମ୍ପ୍ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
ફાઈલ બદલો,ଫାଇଲ୍ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
ફેરફાર,ରେକର୍ଡ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
બદલો સંકેત,ଚିହ୍ନ ପରିବର୍ତ୍ତନ
ટેપ બદલો,ଟେପ୍ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
માર્ગ,ଚ୍ୟାନେଲ୍ |
ચેનલ એડેપ્ટર,ଚ୍ୟାନେଲ ଆଡାପ୍ଟର |
ચેનલ સરનામું શબ્દ,ଚ୍ୟାନେଲ ଠିକଣା ଶବ୍ଦ |
ચેનલ સાથે જોડાયેલું,ଚ୍ୟାନେଲ-ସଂଲଗ୍ନ |
ચેનલ સાથે જોડાયેલ સ્ટેશન,ଚ୍ୟାନେଲ-ସଂଲଗ୍ନ ଷ୍ଟେସନ |
ચુસ્ત બેંક,ଚ୍ୟାନେଲ ବ୍ୟାଙ୍କ |
ચેનલ વ્યસ્ત સ્વર,ଚ୍ୟାନେଲରେ ବ୍ୟସ୍ତ ଚ୍ୟାନିନ୍ |
નૈતિક ક્ષમતા,ଚ୍ୟାନେଲ କ୍ଷମତା |
ચેનલ આદેશ,ଚ୍ୟାନେଲ ନିର୍ଦ୍ଦେଶ |
ચેનલ આદેશ શબ્દ,ଚ୍ୟାନେଲ ନିର୍ଦ୍ଦେଶ ଶବ୍ଦ |
ચેનલ નિયંત્રક,ଚ୍ୟାନେଲ ନିୟନ୍ତ୍ରକ |
ચેનલ નિયંત્રણ શબ્દ,ଚ୍ୟାନେଲ ନିୟନ୍ତ୍ରଣ ଶବ୍ଦ |
ચેનલ ડેટા,ଚ୍ୟାନେଲ ତଥ୍ୟ |
ચેનલ,ଚ୍ୟାନେଲ ଶେଷ |
ચેનલ ભૂલ,ଚ୍ୟାନେଲ ତ୍ରୁଟି |
પ્રણાલી,ଚ୍ୟାନେଲ ବିଳମ୍ବତା |
માસ્ક,ଚ୍ୟାନେଲ ମାସ୍କ |
ચેનલ,ଚ୍ୟାନେଲ ଓଭରଲୋଡ୍ |
ચેનલ મુદ્રક,ଚ୍ୟାନନ ପ୍ରିଣ୍ଟର୍ |
માર્ગ -કાર્યક્રમ,ଚ୍ୟାନେଲ ପ୍ରୋଗ୍ରାମ୍ |
ચેનલ કાર્યક્રમ,ଚ୍ୟାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍ ଅନୁବାଦ |
ચેનલ,ଚ୍ୟାନେଲ ଧାଡି |
ચેનલ વિશ્વસનીયતા,ଚ୍ୟାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା |
ચેનલ સેવા એકમ,ଚ୍ୟାନେଲ୍ ସେବା ୟୁନିଟ୍ |
ચેનલ સમૂહ,ଚ୍ୟାନେଲ ସେଟ୍ |
ચેનલ સ્થિતિ શબ્દ,ଚ୍ୟାନେଲ ସ୍ଥିତି ଶବ୍ଦ |
ચેનલ સુમેળ કરનાર,ଚ୍ୟାନେଲ ସିଙ୍କ୍ରୋନାଇଜର୍ |
ચેનલ થી ચેનલ એડેપ્ટર,ଚ୍ୟାନେଲ-ଟୁ-ଚ୍ୟାନେଲ ଆଡାପ୍ଟର |
પાત્ર,ବର୍ଣ୍ଣ
પાત્ર,ବର୍ଣ୍ଣ ଠିକଣା
વર્તનની વ્યવસ્થા,ବର୍ଣ୍ଣ ବ୍ୟବସ୍ଥା
પાત્ર વિધાનસભા,ଚରିତ୍ର ଆସେମ୍ବଲି |
પાત્ર,ବର୍ଣ୍ଣ-ଏ-ଟାଇମ୍ ପ୍ରିଣ୍ଟର୍ |
પાત્ર ઝબકવું,ଅକ୍ଷର ink ଲକ |
અક્ષર -સીમા,ବର୍ଣ୍ଣ ସୀମା
અક્ષર,ବର୍ଣ୍ଣ ସେଲ୍ |
અક્ષર તપાસ,ବର୍ଣ୍ଣ ଯାଞ୍ଚ |
પાત્ર સંહિતા,ବର୍ଣ୍ଣ କୋଡ୍
અક્ષર,ବର୍ଣ୍ଣ ବିନ୍ୟାସିତ
પાત્ર ભીડ,ଅକ୍ଷର ଭିଡ଼ |
પાત્ર ડેટા પ્રકાર,ବର୍ଣ୍ଣ ଡାଟା ପ୍ରକାର |
અક્ષુક,ବର୍ଣ୍ଣ-ବିଲୋପ-ବର୍ଣ୍ଣ
ચારિત્ર્યશામક,ବର୍ଣ୍ଣ ଡିଲିମିଟର |
પાત્ર ઘનતા,ଅକ୍ଷର ଘନତା |
પાત્ર ઉપકરણ નિયંત્રણ,ବର୍ଣ୍ଣ ଉପକରଣ ନିୟନ୍ତ୍ରଣ |
પાત્ર પ્રદર્શન ઉપકરણ,ବର୍ଣ୍ଣ ପ୍ରଦର୍ଶନ ଉପକରଣ |
પાત્ર પ્રદર્શન ટર્મિનલ,ବର୍ଣ୍ଣ ଡିସପ୍ଲେ ଟର୍ମିନାଲ୍ |
અક્ષર,ବର୍ଣ୍ଣ ଧାର
પાત્ર તત્વ,ବର୍ଣ୍ଣ ଉପାଦାନ |
પાત્ર ખરબચડી,ବର୍ଣ୍ଣ ନିର୍ଗତ
પાત્ર ભૂલ દર,ଅକ୍ଷର ତ୍ରୁଟି ହାର |
અક્ષરનું અભિવ્યક્તિ,ବର୍ଣ୍ଣ ପରିଚୟ
પાત્ર ભચવો,ବର୍ଣ୍ଣ ଫିଲ୍
પાત્ર બંધારણ,ବର୍ଣ୍ଣ ଫର୍ମାଟ୍ ମେମୋରୀ |
અક્ષર -જનરેટ,ବର୍ଣ୍ଣ ଜେନେରେଟର
અક્ષર માહિતી દર,ବର୍ଣ୍ଣ ସୂଚନା ହାର |
અક્ષર -સૂચના,ବର୍ଣ୍ଣ ନିର୍ଦ୍ଧାରଣ
લાક્ષણિકતા,ବ istic ଶିଷ୍ଟ୍ୟ
લાક્ષણિકતા,ଚରିତ୍ରଗତ ବିକୃତି |
લાક્ષણિકતા,ଚରିତ୍ରଗତ ପ୍ରତିରୋଧ
પાત્ર ચાવી,ବର୍ଣ୍ଣ ଚାବି
પાત્રનો અર્થ,ବର୍ଣ୍ଣ ଅର୍ଥ ବିଦେଶୀ |
અક્ષર મીન માહિતી સામગ્રી = પાત્રનો અર્થ એન્ટ્રોપી),ଚରିତ୍ରର ଅର୍ଥ ସୂଚନା ବିଷୟବସ୍ତୁ = ବର୍ଣ୍ଣ ଅର୍ଥ ବିଦେଶୀ)
પાત્ર,ଅକ୍ଷର ଭିତ୍ତିକ |
અક્ષર - રૂપરેખા,ବର୍ଣ୍ଣ ବାହ୍ୟରେଖା |
વીનાત સ્થિતિ,ବର୍ଣ୍ଣ ପଦ
પાત્ર મુદ્રક,ବର୍ଣ୍ଣ ମୁଦ୍ରଣ |
પાત્ર વાચકો,ବର୍ଣ୍ଣ ପାଠକ |
પાત્ર માન્યતા,ବର୍ଣ୍ଣ ଚିହ୍ନ
પાત્ર,ବର୍ଣ୍ଣ ସମ୍ପର୍କ
અક્ષર -પંક્તિ,ବର୍ଣ୍ଣ ଧାଡି |
અક્ષર -સમૂહ,ବର୍ଣ୍ଣ ସେଟ୍ |
અક્ષરનું કદ,ବର୍ଣ୍ଣ ଆକାର |
પાત્ર,ବର୍ଣ୍ଣ କଟୁ |
