Kannada,Bengali
ಸ್ಟ್ರೀಮ್ ಮೋಡ್ ಲಾಜಿಕ್,স্ট্রিম মোড লজিক
ಸ್ಟ್ರೀಮ್ ಪ್ರವೇಶ,স্ট্রিম অ্যাক্সেস
ಸ್ಟ್ರೀಮ್ ಮೂಲ,স্ট্রিম উৎস
ಪ್ರಸ್ತುತ-ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕ,বর্তমান-ভোল্টেজ রূপান্তরকারী
ಪ್ರಸ್ತುತ ವರ್ಗಾವಣೆ ಅನುಪಾತ,বর্তমান স্থানান্তর অনুপাত
ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,বর্তমান ট্রান্সফরমার
ಸ್ಥಿರ ಪ್ರಸ್ತುತ,স্থির বর্তমান
"ಪಾಯಿಂಟರ್, ಕರ್ಸರ್","পয়েন্টার, কার্সার"
ಕಡಿಮೆ ಚಾಲಕ ವೋಲ್ಟೇಜ್,কম ড্রাইভার ভোল্টেজ
"ಅಂತ್ಯ ಪಕ್ಷಪಾತ, ಅಂತ್ಯ ಪಕ್ಷಪಾತ","পক্ষপাত শেষ, পক্ষপাত শেষ"
ಅಂತಿಮ ಆವರ್ತನ,শেষ ফ্রিকোয়েন্সি
ಅಂತಿಮ ವಲಯ,শেষ স্থান
ಕರ್ವ್ ಟ್ರೇಸ್,বক্ররেখা ট্রেস
ಸೈಕಲ್,সাইকেল
ಚಕ್ರ ಚೌರ್ಯ,চক্র চৌর্য
ಸಿಲಿಂಡರಾಕಾರದ ಮಸೂರ,নলাকার লেন্স
ಸ್ಫಟಿಕ ಪ್ರದರ್ಶನ,স্ফটিক প্রদর্শন
ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ,ডিজিটাল থেকে এনালগ কনভার্টার
ಡಿಸಿ ರಿಸ್ಟೋರ್ ಸರ್ಕ್ಯೂಟ್,ডিসি রিস্টোর সার্কিট
ಡಿಜಿಟಲ್ / ಅನಲಾಗ್ ಪರಿವರ್ತಕ,ডিজিটাল/অ্যানালগ রূপান্তরকারী
"ಡಿಜಿಟಲ್ ಅನಲಾಗ್ ಪರಿವರ್ತಕ, DAC","ডিজিটাল এনালগ কনভার্টার, DAC"
ಕೆಟ್ಟ ಹೂಡಿಕೆ,খারাপ বিনিয়োগ
ಒದ್ದೆಯಾದ ಆಂದೋಲನ,স্যাঁতসেঁতে দোলন
ಖಿನ್ನತೆಯ ಸಮಯ,বিষণ্ণ সময়
ತೇವಗೊಳಿಸುವಿಕೆ,স্যাঁতসেঁতে
ಸುಳಿಯ ಪ್ರವಾಹವನ್ನು ತಗ್ಗಿಸುವುದು,স্যাঁতসেঁতে ঘূর্ণি স্রোত
ಡ್ಯಾಂಪಿಂಗ್ ಗುಣಾಂಕ,ড্যাম্পিং সহগ
ಡಾರ್ಕ್ ಕರೆಂಟ್,অন্ধকার স্রোত
ಡಾರ್ಲಿಂಗ್ಟನ್ ಆಂಪ್ಲಿಫಯರ್,ডার্লিংটন পরিবর্ধক
ಡಾರ್ಲಿಂಗ್ಟನ್ ಸರ್ಕ್ಯೂಟ್,ডার্লিংটন সার্কিট
ಡಾರ್ಲಿಂಗ್ಟನ್ ಜೋಡಿ,ডার্লিংটন জুটি
dos,ডস
"ಡೇಟಾ, ನಂಬಿಕೆ","তথ্য, বিশ্বাস"
ನಂಬಿಕೆ ಗಳಿಸುವ ದೇಹ,বিশ্বাস উপার্জন শরীর
ಡೇಟಾ ಸಂಗ್ರಹಣೆ,তথ্য ভান্ডার
ಡೇಟಾ ಕೋಡ್,ডেটা কোড
ಡೇಟಾ ಬರಹಗಾರ,তথ্য লেখক
ಡೇಟಾ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,ডেটা মাল্টিপ্লেক্সার
"ಡೇಟಾ ಪೋರ್ಟ್, ಡೇಟಾ ಪೋರ್ಟ್","ডাটা পোর্ট, ডাটা পোর্ট"
ಡೇಟಾ ಪಿಕ್ಕರ್,ডেটা পিকার
ಮಾಹಿತಿಯ ಕಾಗದ,তথ্য তালিকা
dB/oct,ডিবি/অক্টো
ಡಿಸಿ ಆಂಪ್ಲಿಫಯರ್,ডিসি পরিবর্ধক
ಡಿಸಿ ಮೋಟಾರ್,ডিসি মোটর
ಡಿಸಿ ಆಫ್ಸೆಟ್,ডিসি অফসেট
ಡಿಸಿ. ವಿದ್ಯುತ್ ಸರಬರಾಜು,ডিসি। পাওয়ার সাপ্লাই
ಡಿಸಿ. ಪುನರ್ವಸತಿ,ডিসি। পুনর্বাসন
ಡಿಸಿ. ಪುನಃಸ್ಥಾಪಕ,ডিসি। পুনরুদ্ধারকারী
ಡಿಸಿಯಿಂದ ಎಸಿ ಪರಿವರ್ತಕಕ್ಕೆ,ডিসি থেকে এসি কনভার্টার
ಡಿಸಿ. ಧ್ವನಿ ನಿಯಂತ್ರಣ,ডিসি। উচ্চস্বরে নিয়ন্ত্রণ
Mh-ಕನೆಕ್ಟರ್,Mh-সংযোজক
ಡೈರೆಕ್ಟ್ ಕಪಲ್ಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಲಾಜಿಕ್ ಗೇಟ್/ಡಿಸಿ ಟಿ.ಎಲ್.,ডাইরেক্ট কাপলড ট্রানজিস্টর লজিক গেট/ডিসি টি.এল.
ಡಿಸಿ. ಹಾನಿಗೊಳಗಾದ ಆಪರೇಷನಲ್ ಆಂಪ್ಲಿಫೈಯರ್,ডিসি। ক্ষতিগ্রস্ত অপারেশনাল পরিবর্ধক
ಅಲ್ಲದ ಬಲವರ್ಧನೆ,অ শক্তিবৃদ্ধি
ಡೆಮೊರ್ಗಾನ್ ಕಾನೂನು,ডিমরগানের আইন
ಡಿ ಸೌತಿ ಸೇತುವೆ,ডি সাউটি সেতু
ವಿಶ್ರಾಂತಿ ವೇಳೆ,বাকি সময়
ವಿಶ್ರಾಂತಿ ವಲಯ,বিশ্রাম অঞ্চল
ದೋಷ ತೆರವು,ফল্ট ক্লিয়ারেন্স
ದಶಕದ ಕ್ಯಾಲ್ಕುಲೇಟರ್,দশক ক্যালকুলেটর
ಡೆಸಿಬೆಲ್,ডেসিবেল
ದಶಮಾಂಶ ಕ್ಯಾಲ್ಕುಲೇಟರ್,দশমিক ক্যালকুলেটর
ದಶಮಾಂಶ-ದ್ವಿಮಾನ ಪರಿವರ್ತನೆ,দশমিক-বাইনারী রূপান্তর
ವಿಳಾಸ ಡಿಕೋಡಿಂಗ್,ঠিকানা ডিকোডিং
ಡಿಕೋಡರ್,ডিকোডার
ಆಲೀಲ್ಗಳು,অ্যালিল
ಮೀಸಲಾದ ಅಪ್ಲಿಕೇಶನ್,উত্সর্গীকৃত আবেদন
ಮೀಸಲಾದ ನಿಯಂತ್ರಕ,নিবেদিত নিয়ামক
ಡಿಸಿ. ಪೂರ್ವ ಬಲವರ್ಧನೆಯ ಸರ್ಕ್ಯೂಟ್,ডিসি। প্রাক-শক্তিবৃদ্ধি সার্কিট
ದೋಷದ ಸಾಂದ್ರತೆ,ত্রুটির ঘনত্ব
ವಿಚಲನ ಸುರುಳಿ,প্রতিচ্ছবি কুণ্ডলী
ವಿಚಲನ ಫಲಕ,বিচ্যুতি প্লেট
ವಿಚಲನ ಘಟಕ,বিচ্যুতি ইউনিট
ವೈಫಲ್ಯ,ব্যর্থতা
(ಕಾಂತೀಯ) ಪ್ರಸರಣ,(চৌম্বক) বিচ্ছুরণ
ಡಿ ಗೌಸನ್ ಜಾತಕ,ডি গাউসন রাশিফল
ಡಿ ಗಾಸನ್,de gosson
ವಿಳಂಬ ಸರ್ಕ್ಯೂಟ್,বিলম্ব সার্কিট
ವಿಳಂಬ ಸಾಲು,বিলম্ব লাইন
ವಿಳಂಬ ಸಮಯ,বিলম্ব সময়
ವಿಳಂಬವಾದ ಸ್ವಯಂಚಾಲಿತ ಲಾಭ ನಿಯಂತ್ರಕ,বিলম্বিত স্বয়ংক্রিয় লাভ নিয়ামক
ವಿಳಂಬವಾದ ಸ್ವಯಂಚಾಲಿತ ಲಾಭ ನಿಯಂತ್ರಕ,বিলম্বিত স্বয়ংক্রিয় লাভ নিয়ামক
ವಿಳಂಬವಾದ ಸ್ವಯಂಚಾಲಿತ ಧ್ವನಿ ನಿಯಂತ್ರಕ / ವಿಳಂಬವಾದ AVC,বিলম্বিত স্বয়ংক্রিয় লাউডনেস কন্ট্রোলার / বিলম্বিত AVC
ಡೆಲೋನ್ ಮೆಕ್ಯಾನಿಕಲ್ ರಿಕ್ಟಿಫೈಯರ್,ডেলন যান্ত্রিক সংশোধনকারী
ಡೆಲ್ಟಾ ಸಂಪರ್ಕ,ডেল্টা সংযোগ
ಡೆಲ್ಟಾ ಗನ್,ডেল্টা বন্দুক
ಡೆಲ್ಟಾ ಗನ್ ಮೆದುಗೊಳವೆ,ডেল্টা বন্দুক পায়ের পাতার মোজাবিশেষ
ಡೆಲ್ಟಾ ಮಾಡ್ಯುಲೇಶನ್,ডেল্টা মড্যুলেশন
ಡೆಲ್ಟಾ-ಸಿಗ್ಮಾ ಅನಲಾಗ್-ಅಂಕಿಯ ಪರಿವರ್ತಕ,ডেল্টা-সিগমা এনালগ-ডিজিট রূপান্তরকারী
ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್,চুম্বকীয়করণ
ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಕರ್ವ್,চুম্বকীয়করণ বক্ররেখা
ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಗುಣಕ,চুম্বকীয়করণ গুণক
ಡಿಮೋಡ್ಯುಲೇಶನ್,demodulation
ಡಿಮೋಡ್ಯುಲೇಟರ್,demodulator
ಮಾರ್ಗನ್ ಪ್ರಮೇಯ,ডি মার্গান উপপাদ্য
ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,মাল্টিপ্লেক্সার
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಸ್ಕೋರ್,অস্বাভাবিক স্কোর
ಸವಕಳಿ ಕೆಪಾಸಿಟರ್,অবক্ষয় ক্যাপাসিটর
ಸವಕಳಿ,অবক্ষয়
ಸವಕಳಿ ಮೋಡ್ ಮಾಸ್ಫೆಟ್,অবক্ষয় মোড mosfet
"ಸವಕಳಿ ವಲಯ, ಸವಕಳಿ ವಲಯ","depletion zone, depletion zone"
ರೇಟಿಂಗ್,রেটিং
ಡಿಸ್ಯಾಚುರೇಟೆಡ್ ಪಾತ್ರಗಳು,desaturated অক্ষর
ಸಂವೇದನಾಶೀಲತೆ,সংবেদনশীলতা
ವಿನ್ಯಾಸ ನಿಯಮಗಳು,নকশা নিয়ম
ಪರೀಕ್ಷಾ ವಿನ್ಯಾಸ,পরীক্ষার নকশা
ವಿನಾಶಕಾರಿ ಅನುರಣನ,ধ্বংসাত্মক অনুরণন
ಪತ್ತೆಕಾರಕ,আবিষ্কারক
ಪರ್ಯಾಯ ವಿದ್ಯುತ್ ಸೇತುವೆ ಪತ್ತೆಕಾರಕ,বিকল্প বর্তমান সেতু আবিষ্কারক
ಆವರ್ತನ ವಿಚಲನ ಸ್ಥಿರ,ফ্রিকোয়েন্সি বিচ্যুতি ধ্রুবক
ವಿಚಲನ ಆವರ್ತನ,বিচ্যুতি ফ্রিকোয়েন্সি
ಸಾಧನ,যন্ত্র
ಎನ್ ವಿಭಾಗಗಳು,এন পার্টিশন
ವಿಭಜನೆ ಕ್ಯಾಲ್ಕುಲೇಟರ್,বিভাজন ক্যালকুলেটর
ವಿಭಜಕ,বিভাজক
ಡಿ-ಫ್ಲಿಪ್-ಫ್ಲಾಪ್,ডি-ফ্লিপ-ফ্লপ
ಡಿ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,d ফ্লিপ ফ্লপ
ಅವಾಹಕ ಸ್ಥಿರ,ডাইইলেকট্রিক ধ্রুবক
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ಸ್,ডাইলেট্রিক্স
ಡೈಕ್,ডাইক
ಡಯೋಡ್ ಸವೆತ,ডায়োড ক্ষয়
ಡಯಲ್ ಮಾಡಿ,ডায়াল
ಮೊನಚಾದ ಡಯಾಫ್ರಾಮ್,টেপারড ডায়াফ্রাম
ಡೈಸಿ ಚೈನ್,ডেইজি চেইন
ಸ್ಟಾಂಪ್ ಗಾತ್ರ,স্ট্যাম্প আকার
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,অস্তরক শোষণ
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಲೇಪನ,অস্তরক আবরণ
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಪಾಯಿಂಟ್,অস্তরক সূচক
"ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ, ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ","অস্তরক ক্ষতি, অস্তরক ক্ষতি"
ಡಿಫರೆನ್ಷಿಯಲ್ ಆಂಪ್ಲಿಫಯರ್,ডিফারেনশিয়াল এমপ্লিফায়ার
ಡಿಫರೆನ್ಷಿಯಲ್ ಆಂಪ್ಲಿಫಯರ್,ডিফারেনশিয়াল এমপ্লিফায়ার
ಡಿಫರೆನ್ಷಿಯಲ್ ಕ್ಯಾಥೋಡ್ ಟ್ರೇಲಿಂಗ್,ডিফারেনশিয়াল ক্যাথোড ট্রেইলিং
ಡಿಫರೆನ್ಷಿಯಲ್ ಆಪರೇಟರ್,ডিফারেনশিয়াল অপারেটর
ಡಿಫರೆನ್ಷಿಯಲ್ ಇನ್ಪುಟ್ ವೋಲ್ಟೇಜ್,ডিফারেনশিয়াল ইনপুট ভোল্টেজ
ಡಿಫರೆನ್ಷಿಯಲ್ ಮೋಡ್,ডিফারেনশিয়াল মোড
ಡಿಫರೆನ್ಷಿಯಲ್ ಮೋಡ್ ಸೂಚನೆ,ডিফারেনশিয়াল মোড ইঙ্গিত
ವಿಭಿನ್ನ ಜೋಡಿ,ডিফারেনশিয়াল জোড়া
ಡಿಫರೆನ್ಷಿಯಲ್ PSK,ডিফারেনশিয়াল পিএসকে
ಡಿಫರೆನ್ಷಿಯಲ್ ಸರ್ಕ್ಯೂಟ್,ডিফারেনশিয়াল সার্কিট
ಭೇದಾತ್ಮಕ,ডিফারেনশিয়াল
ಪ್ರಸರಣ ಜಂಕ್ಷನ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,ডিফিউজ জংশন ট্রানজিস্টর
ಪ್ರಸರಣ ಪ್ರತಿರೋಧಕ,ডিফিউজ প্রতিরোধক
ಪ್ರಸರಣ,বিস্তার
ಪ್ರಸರಣ ಕೆಪಾಸಿಟರ್,ডিফিউশন ক্যাপাসিটর
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,ডিজিটাল ফিল্টার
ಅಂಕ,স্কোর
ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್,ডিজিটাল সার্কিট
ಡಿಜಿಟಲ್ ಸಂವಹನ,ডিজিটাল যোগাযোগ
ಡಿಜಿಟಲ್ ಹೋಲಿಕೆದಾರ,ডিজিটাল তুলনাকারী
ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್,ডিজিটাল কম্পিউটার
ಡಿಜಿಟಲ್ ವಿಳಂಬ,ডিজিটাল বিলম্ব
ಡಿಜಿಟಲ್ ವಿನ್ಯಾಸ ಮೈಕ್ರೋಪವರ್,ডিজিটাল ডিজাইন মাইক্রোপাওয়ার
ಡಿಜಿಟಲ್ ಪ್ರದರ್ಶನ,ডিজিটাল ডিসপ্লে
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,ডিজিটাল ফিল্টার
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರಿಂಗ್,ডিজিটাল ফিল্টারিং
ಸಂಖ್ಯಾತ್ಮಕ ತಾರ್ಕಿಕ,সংখ্যাগত যুক্তি
ಸಂಖ್ಯಾತ್ಮಕ ತಾರ್ಕಿಕ,সংখ্যাগত যুক্তি
ಡಿಜಿಟಲ್ ಪಾಲಿಮೀಟರ್,ডিজিটাল পলিমিটার
ಡಿಜಿಟಲ್ ಪಾಲಿಮೀಟರ್,ডিজিটাল পলিমিটার
ಡಿಜಿಟಲ್ ನಾಡಿ,ডিজিটাল পালস
ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ,ডিজিটাল সিগন্যাল প্রসেসিং
ಡಿಜಿಟಲ್ ದೂರದರ್ಶನ,ডিজিটাল টেলিভিশন
ಡಿಜಿಟಲ್ ಅನಲಾಗ್ ಪರಿವರ್ತಕ,ডিজিটাল এনালগ রূপান্তরকারী
ವಿಮೆ,বীমা
ಆಯಾಮದ ಸಮೀಕರಣ,মাত্রিক সমীকরণ
ಡಯೋಡ್,ডায়োড
ಡಯೋಡ್ ಗುಣಲಕ್ಷಣಗಳು,ডায়োডের বৈশিষ্ট্য
ಡಯೋಡ್ ವಿಶಿಷ್ಟ ಕರ್ವ್,ডায়োড চরিত্রগত বক্ররেখা
ಡಯೋಡ್ ಡಿಟೆಕ್ಟರ್,ডায়োড আবিষ্কারক
ಡಯೋಡ್ ಗುಣಕ,ডায়োড গুণক
ಡಯೋಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಲಾಜಿಕ್/ಡಿಟಿಎಸ್,ডায়োড ট্রানজিস্টর লজিক/ডিটিএস
ಮಗಳು,কন্যা
ನಾಟಿ ಸ್ವಿಚ್,ন্যাটি সুইচ
ಡಿಪ್ಲಾಯ್ಡ್,ডাইজিগোটিক
ದ್ವಿಧ್ರುವಿ,ডাইপোল
ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ,ডাইপোল অ্যান্টেনা
ಡೈರಾಕ್,ডিরাক
ನೇರ ವಿಳಾಸ,সরাসরি ঠিকানা
ನೇರ ಜೋಡಣೆ,সরাসরি সংযোগ
ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA),সরাসরি মেমরি অ্যাক্সেস (DMA)
ನೇರ ಬರವಣಿಗೆಯ ದೇಹ,সরাসরি লেখার শরীর
ದಿಕ್ಕಿನ ಗ್ಯಾಮೆಟ್,দিকনির্দেশক গেমেট
ದಿಕ್ಕಿನ ಲಾಭ,দিকনির্দেশক লাভ
ದಿಕ್ಕು,দিকনির্দেশনা
ದಿಕ್ಕಿನ ಆಂಟೆನಾ,দিক অ্যান্টেনা
ಅಸಮರ್ಥ ತನಿಖೆ,incapacitating তদন্ত
ಡಿಸ್ಅಸೆಂಬಲ್,বিচ্ছিন্ন করা
ಇಮ್ಮರ್ಶನ್,নিমজ্জন
"ಇಮ್ಮರ್ಶನ್ ಲ್ಯಾಂಪ್, ಇಮ್ಮರ್ಶನ್ ಲ್ಯಾಂಪ್","নিমজ্জন বাতি, নিমজ্জন বাতি"
ಕಣಗಳ ವಸ್ತು,বস্তুকণা
ವಿತರಣಾ ತೆರಿಗೆ,বিতরণ কর
ಕಾನ್ಕೇವ್ ಆಂಟೆನಾ,অবতল অ্যান্টেনা
ಡಿಸ್ಕ್,ডিস্ক
ಸ್ಥಳಾಂತರ ಸ್ಥಿರ (ಸ್ಥಿರ),স্থানচ্যুতি ধ্রুবক (ধ্রুবক)
ಸ್ಥಳಾಂತರ ಪ್ರಸ್ತುತ,স্থানচ্যুতি বর্তমান
ಸ್ಥಳಾಂತರ ದೋಷ,স্থানচ্যুতি ত্রুটি
ಪ್ರದರ್ಶನ,প্রদর্শনী
ಕೊಳೆತ,ক্ষয়
ಅಸ್ಪಷ್ಟತೆ,বিকৃতি
ವಿರೂಪ ಹಾನಿ,বিকৃতি ক্ষতি
ಅಸ್ಪಷ್ಟತೆ ಪ್ರಸ್ತುತ ಶ್ರೇಣಿ,বিকৃতি বর্তমান পরিসীমা
ಅಸ್ಪಷ್ಟತೆ ಸ್ಟ್ರೀಮ್ ಕೊಳೆತ,বিকৃতি স্ট্রিম পচা
ಅಸ್ಪಷ್ಟತೆ ಸೂಕ್ಷ್ಮತೆ,বিকৃতি সংবেদনশীলতা
ಅಸ್ಪಷ್ಟತೆ ಗಳಿಕೆ ಅಂಚು,বিকৃতি লাভ মার্জিন
ವಿರೂಪತೆಯ ಇನ್ಪುಟ್ ಪ್ರತಿರೋಧ,বিকৃতি ইনপুট প্রতিরোধের
ಅಸ್ಪಷ್ಟತೆ ಲೂಪ್ ಲಾಭ,বিকৃতি লুপ লাভ
ವಿತರಿಸಿದ ಆಂಪ್ಲಿಫಯರ್,বিতরণ করা পরিবর্ধক
ವಿತರಣೆ ಗುಣಕ,বিতরণ গুণক
ಬದಲಾವಣೆ ರಿಸೀವರ್,পরিবর্তন রিসিভার
ಶೂನ್ಯ ವಿಭಾಗ ಪರೀಕ್ಷೆ,শূন্য বিভাগ পরীক্ষা
ಡಿ-ಲೇಯರ್,ডি-লেয়ার
ಅಯಾನುಗೋಳದ ಡಿ-ಪದರ,আয়নোস্ফিয়ারের ডি-স্তর
ಡಿ-ಮಾಸ್,d-মস
ಡಾಲ್ಬಿ ದೇಹ,ডলবি বডি
ಪರಿಣಾಮಕಾರಿ ಧ್ರುವ,কার্যকর মেরু
ಪರಿಣಾಮಕಾರಿ ಧ್ರುವ ಪ್ರತಿರೋಧ,কার্যকর মেরু প্রতিরোধের
ದಾನಿ ತ್ಯಾಜ್ಯ,দাতা বর্জ্য
ದಾನಿ ವಸ್ತು,দাতা উপাদান
ಡೋಂಟ್ಕೇರ್ ಸ್ಥಿತಿ,যত্নহীন অবস্থা
ಕಲಬೆರಕೆ,ভেজাল
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,ডপলার এফেক্ট
ಡಾಪ್ಲರ್ ರಾಡಾರ್,ডপলার রাডার
ಡೋಸಿಮೀಟರ್,ডসিমিটার
ಪಾಯಿಂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,পয়েন্ট ম্যাট্রিক্স
ಪಾಯಿಂಟ್ ಸಂಕೇತ,বিন্দু স্বরলিপি
ದ್ವಿತೀಯ ಸಂಚಿಕೆ,গৌণ সমস্যা
ದ್ವಿಪದರ ಕೆಪಾಸಿಟರ್,বাইলেয়ার ক্যাপাসিটর
ಬೈನೌರಲ್ ಕ್ಲೈಸ್ಟ್ರಾನ್,binaural klystron
ದ್ವಿಪಕ್ಷೀಯ ಬಾರ್,দ্বিপাক্ষিক বার
ದ್ವಿಪಕ್ಷೀಯ ಪಿಸಿ ಬೋರ್ಡ್,দ্বিপাক্ষিক পিসি বোর্ড
ಎರಡು ಗುರುತು,ডবল মার্কিং
ಡಬಲ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,ডবল ট্রানজিস্টর
ಡ್ಯುಯಲ್ ಟ್ಯೂನ್ಡ್ ಆಂಪ್ಲಿಫಯರ್,ডুয়াল টিউনড এমপ্লিফায়ার
ಡಬಲ್ ಲೇಯರ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಆಂಪ್ಲಿಫಯರ್,ডবল লেয়ার ট্রানজিস্টর পরিবর্ধক
ಡಬಲ್ಸ್,দ্বিগুণ
ಅಡಚಣೆ ಸಮಯ,বাধা সময়
ಔಟ್ಪುಟ್ ವಿದ್ಯುದ್ವಾರ,আউটপুট ইলেক্ট্রোড
ಟ್ರೇಲಿಂಗ್ ಔಟ್‌ಪುಟ್ ಎಲೆಕ್ಟ್ರೋಡ್,ট্রেলিং আউটপুট ইলেক্ট্রোড
ಡಿ ರಾಮ್,d রাম
ಡಿ ರಾಮ್,d রাম
ಹರಿಯುವ ಕೋಶ,রানঅফ সেল
ಹರಿಯುವ ಸ್ಟ್ರೀಮ್,স্রোতধারা
ಹರಿವಿನ ವೇಗ,প্রবাহ বেগ
ರಂದ್ರ ಟೇಪ್,ছিদ্র টেপ
ನಿರ್ವಾಹಕ ಬಸ್,অপারেটর বাস
ಕಾರ್ಯಾಚರಣೆಯ ಹಂತ,অপারেটিং পর্যায়
ಅಧರ್ಮ,অন্যায়
ಒಣ ಕೋಶ,শুকনো কোষ
ಒಣ ಎಚ್ಚಣೆ,শুকনো এচিং
ಒಣ ಚಿತ್ರ,শুকনো ফিল্ম
ಒಣ ಸ್ವಿಚಿಂಗ್,শুকনো সুইচিং
ಡ್ರೈಸ್ಟಾಸ್ ಆರ್ಟ್ ಡಿಸ್ಪ್ಲೇಸರ್,ড্রাইস্টাস আর্ট ডিসপ্লেসার
ಡಿ.ಟಿ.ಇ.,D.T.E.
dtl (ಡಯೋಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಲಾಜಿಕ್),dtl (ডায়োড ট্রানজিস্টর লজিক)
"ಡ್ವೈಗೆಟ್ ಫೇಟ್, ಡ್ವೈಗೆಟ್ ಎಫ್. ಇ.ಟಿ.","ডুয়েগেট ফেট, ডুয়েগেট এফ। ই.টি."
ಎರಡು ಹೊಂದಾಣಿಕೆ,দ্বৈত মিল
ಒಂದೆರಡು ಪ್ರಸರಣ,দম্পতি সংক্রমণ
ಡಬಲ್ ರೀಡ್ ಸಂಯೋಜಕ,ডবল রিড কোঅর্ডিনেটর
"ಡ್ಯುಯಲ್-ಡಿಫರೆನ್ಸ್ ಅನಲಾಗ್, ಡಿಜಿಟಲ್ ಪರಿವರ್ತಕ","ডুয়াল-ডিফারেন্স এনালগ, ডিজিটাল কনভার্টার"
ದ್ವಿಧ್ರುವಿ ಬದಲಾವಣೆ,ডাইপোল পরিবর্তন
ಡಬಲ್ ಫಾಲೋ ವೋಲ್ಟೇಜ್ ನಿಯಂತ್ರಕ,ডবল অনুসরণ ভোল্টেজ নিয়ামক
ದ್ವಂದ್ವತೆ,দ্বৈততা
ಡಬಲ್ ರೋಡ್,ডবল সারিবদ্ধ
ಮೂಕ ಆಂಟೆನಾ,নীরব অ্যান্টেনা
ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಪ್ರಸರಣ,ডুপ্লেক্স ট্রান্সমিশন
ಉಪಯುಕ್ತತೆ ಅನುಪಾತ,ইউটিলিটি অনুপাত
ಉಪಯುಕ್ತತೆ ಅನುಪಾತ ಮಾಡ್ಯುಲೇಶನ್,ইউটিলিটি অনুপাত মড্যুলেশন
dB-25 ಕನೆಕ್ಟರ್,dB-25 সংযোগকারী
ನಿವಾಸ,আবাস
ಕ್ರಿಯಾತ್ಮಕ ಗುಣಲಕ್ಷಣಗಳು,গতিশীল বৈশিষ্ট্য
ಕ್ರಿಯಾತ್ಮಕ ಗುಣಲಕ್ಷಣಗಳು,গতিশীল বৈশিষ্ট্য
ಡೈನಾಮಿಕ್ ಕರೆಂಟ್,গতিশীল বর্তমান
ಡೈನಾಮಿಕ್ ಪ್ರತಿರೋಧ,গতিশীল প্রতিবন্ধকতা
"ಡೈನಾಮಿಕ್ ಲೋಡ್ ಲೈನ್, ಲೋಡ್ ಲೈನ್","গতিশীল লোড লাইন, লোড লাইন"
ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ,গতিশীল মেমরি
ವೇರಿಯಬಲ್ ಮೆಮೊರಿ ಸೆಲ್,পরিবর্তনশীল মেমরি সেল
ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ ರಿಫ್ರೆಶರ್,গতিশীল মেমরি রিফ্রেশার
ಡೈನಾಮಿಕ್ ಮೌಸ್ ವಿಲೋಮ,ডাইনামিক মাউস ইনভার্সন
ಡೈನಾಮಿಕ್ RAM ಡೈನಾಮಿಕ್ RAM,ডাইনামিক RAM ডাইনামিক RAM
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು,গতিশীল পরিসীমা
ಕ್ರಿಯಾತ್ಮಕ ಪ್ರತಿರೋಧ,গতিশীল প্রতিরোধের
