Kannada,English
ಟೋನ್ ವಿಳಂಬವನ್ನು ಡಯಲ್ ಮಾಡಿ,Dial tone delay
ವರ್ಗಾವಣೆ,Dial transfer
ಡಣಕ,Dial-up
ಡಯಲ್-ಅಪ್ ಟರ್ಮಿನಲ್,Dial-up terminal
ಹೊರಹಾಕಿಸು,Dibit
ದ್ವಿಗುಣಗೊಳಿಸುವ ಹುಡುಕಾಟ,Dichotomising search
ದ್ವಂದ್ವಾರ್ಥತೆ,Dichotomy
ನಿಘಂಟು,Dictionary
ವ್ಯತ್ಯಾಸ ಎಂಜಿನ್,Difference engine
"ವ್ಯತ್ಯಾಸ
 ಕಾರ್ಯಾಚರಣೆ","Difference
 Operation"
ವ್ಯತ್ಯಾಸ ವರದಿ,Difference report
"ಭಿನ್ನಾಭಿಪ್ರಾಯದ
 ವಿಶ್ಲೇಷಕ","Differential
 Analyzer"
ಭೇದಾತ್ಮಕ ವಿಳಂಬ,Differential delay
ವ್ಯತ್ಯಾಸ,Differential gear
"ಭಿನ್ನಾಭಿಪ್ರಾಯದ
 ಉಚ್ulationಾಟನೆ","Differential
 Modulation"
ವ್ಯತ್ಯಾಸ,Differentiator
ಅಂಕ,Digit
ಲಿಪ್ಯಾಕರಿ,Digital block
"ಅಂಕಿ
 ವ್ಯವಸ್ಥೆ","Digital carrier
 System"
"ಒಂದು ಬಗೆಯ
 ವಿಶಿಷ್ಟ ಲಕ್ಷಣದ","Digital
 Characteristic"
ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್,Digital computer
ಡಿಜಿಟಲ್ ಡೇಟಾ`,Digital data`
"ಅಂಕಿ
 ಬದಲಾಯಿಸುವುದು","Digital data
 Switching"
ಡಿಜಿಟಲ್ ಡೇಟಾ ವ್ಯವಸ್ಥೆಯ,Digital data system
ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ,Digital facility
"ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ
 ಅಂತಿಮ","Digital facility
 Terminal"
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,Digital filter
ಅಂಕಿ,Digital graphics
"ಡಿಜಿಟಲ್ ಹೆಚ್ಚಿಸುವ
 ಸಂಚಾರಿ","Digital incremental
 Plotter"
ಅಂಕಿ,Digital line path
ಡಿಜಿಟಲ್ ಸಾಲಿನ ವಿಭಾಗ,Digital line section
"ಡಿಫೀಸು
 ಉಪಕರಣ","Digital multiplex
 Equipment"
"ಡಿಫೀಸು
 ರೆಕಾರ್ಡಿಂಗ್","Digital optical
 Recording"
ಡಿಜಿಟಲ್ ಚಿತ್ರ,Digital picture
ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮಾರ್ಗ,Digital radio path
ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ವಿಭಾಗ,Digital radio section
ಡಿಪಾಯಿಂಟ್,Digital read-out
ಅಂಕಿ,Digital recorder
"ಒಂದು ಬಗೆಯ
 ನಿರೂಪಣೆ","Digital
 Representation"
ಡಿಜಿಟಲ್ ವಿಭಾಗ,Digital section
ಡಿಫಾರ್ಮ್,Digital signal
ಡಿಜಿಟಲ್ ಸಹಿ,Digital signature
ಅಂಕಿ,Digital sort
"ಅಂಕಿ ಸಂಗ್ರಹ
 ಅಂಶ","Digital storage
 Element"
"ಅಂಕಿ ಸಂಗ್ರಹ
 ಮಾಧ್ಯಮಗಳು","Digital storage
 Media"
ಡಿಫೀಸು,Digital switching
"ಡಿಫೀಸು
 ವ್ಯವಸ್ಥೆ","Digital termination
 System"
"ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್
 ಪರಿವರ್ತಕ","Digital to analog
 Converter"
"ಒಂದು ಬಗೆಯ
 ರೋಗ ಪ್ರಸಾರ","Digital
 Transmission"
ಅಂಕಿಯ,Digit arithmetic
ಅಂಕಿಯ ಸಂಕಟ,Digit compression
ಅಂಕಿಯ ವಿಳಂಬ ಅಂಶ,Digit delay element
ಡಿಜೈಟಲೀಕರಣ,Digitization
ಡಿಜಿಟಲೀಕರಣ ಭಾಷಣ,Digitization speech
ಡಿಂಬಿಟೀಕರಿಸು,Digitize
ಡಿಜೀಜರ್,Digitizer
ಅಂಕಿಯ ಅವಧಿ,Digit period
ಅಂಕಿಯ ಸ್ಥಳ,Digit place
ಅಂಕಿ ಸ್ಥಾನ,Digit position
ಅಂಕಿ ಪಂಚ್,Digit punch
"ಅಂಕ
 ಮರುಜೋಡಣೆ","Digit
 Rearrangement"
ಅಂಕಿಯ ಸಮಯ,Digit time
"ಅ ೦ ತಗಾಲಿನ
 ಪರಿವರ್ತನೆ","Digit-to-analog
 Conversion"
ಡಿಗ್ರೂಪ್,Digroup
ಆಯಾಮ,Dimension
"ರಾಡಿಕ್ಸ್ ಕಡಿಮೆಯಾಗಿದೆ
 ಪೂರಿಸು","Diminished radix
 Complement"
ಸಜ್ಜು,Diplexer
ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ,Dipole antenna
ದ್ವಿಧ್ರುವಿ,Dipole modulation
ನೇರ ಪ್ರವೇಶ,Direct access
"ನೇರ ಪ್ರವೇಶ
 ಜೋಡಣೆ","Direct access
 Arrangement"
"ನೇರ ಪ್ರವೇಶ
 ವಿಚಾರಣೆ","Direct access
 Enquiry"
ನೇರ ಪ್ರವೇಶ ಹ್ಯಾಶ್,Direct access hash
"ನೇರ ಪ್ರವೇಶ
 ವಿಧಾನ","Direct access
 Method"
"ನೇರ ಪ್ರವೇಶ
 ಸಂಗ್ರಹಣೆ","Direct access
 Storage"
ನೇರ ವಿಳಾಸ,Direct address
ನೇರ ವಿಳಾಸ,Direct addressing
ನೇರ ಕರೆ,Direct call
ನೇರ ಸಂಕೇತ,Direct code
ನೇರ ಕೋಡಿಂಗ್,Direct coding
"ನೇರ ಜೋಡಣೆ
 ಫ್ಲಿಪ್ ಫ್ಲಾಪ್","Direct coupled
 Flip-flop"
ನೇರ ಜೋಡಣೆ,Direct coupling
"ನೇರ ದತ್ತ
 ಸಂಸ್ಥೆ","Direct data
 Organisation"
ನೇರ ಡೇಟಾ ಸೆಟ್,Direct data set
ನೇರ ಸಾಧನ,Direct device
"ನೇರ ಡಿಜಿಟಲ್
 ನಿಯಂತ್ರಣ","Direct digital
 Control"
"ನೇರ
 ಡಯಲ್ ಮಾಡುವುದು","Direct distance
 Dialing"
"ನಿರ್ದೇಶಿತ ಕಿರಣ
 ಸ್ಕ್ಯಾನ್","Directed beam
 Scan"
ನಿರ್ದೇಶಿತ ಗ್ರಾಫ್,Directed graph
ನಿರ್ದೇಶಿತ ಸ್ಕ್ಯಾನ್,Directed scan
"ನೇರ ಪ್ರವೇಶ
 ಅಂತಿಮ","Direct-entry
 Terminal"
"ನೇರ ಕ್ರಮಾನುಗತ
 ನಿಯಂತ್ರಣ","Direct hierarchy
 Control"
"ನೇರ ಸೇರಿಸಿ
 ವಾಡಿಕೆಯ","Direct insert
 Routine"
"ನೇರ ಸೇರಿಸಿ
 ಪ್ರವಾಹದ","Direct insert
 Subroutine"
ನೇರ ಸೂಚನೆ,Direct instruction
ದಿಕ್ಕಿನ,Directional coupler
ನಿರ್ದೇಶನ,Directive
"ನೇರ ಕೀಯರ್
 ಸಾಧನ","Direct keying
 Device"
"ನೇರ ಸ್ಮರಣೆ
 ಪ್ರವೇಶ","Direct memory
 Access"
"ನೇರ ಸಂಖ್ಯಾತ್ಮಕ
 ನಿಯಂತ್ರಣ","Direct numerical 
 Control"
ನಿರ್ದೇಶಕ,Directory
"ನಿರ್ದೇಶಕ
 ಸಹಾಯ ಬ್ಯೂರೋ","Directory
 Assistance bureau"
"ನಿರ್ದೇಶಕ
 ಸಹಾಯ
 ನಿರ್ವಾಹಕ","Directory
 Assistance
 Operator"
ಡೈರೆಕ್ಟರಿ ಸಾಧನ,Directory device
"ನೇರ ಹೊರಕ್ಕೆ
 ಡಯಲ್ ಮಾಡುವುದು","Direct outward
 Dialing"
ನೇರ ಶೇಕಡಾವಾರು,Direct percentage
"ನೇರ ಬಿಂದು
 ಪುನರಾವರ್ತಕ","Direct point
 Repeater"
"ನೇರ ಪ್ರಸಾರ
 ಉಪಗ್ರಹ","Direct transmission
 Satellite"
ನೇರ ಧ್ವನಿ ಇನ್ಪುಟ್,Direct voice input
ಅಂಗವಿಕಲ ಮಾಡ್ಯೂಲ್,Disabled module
ಸಿಗ್ನಲ್ ನಿಷ್ಕ್ರಿಯಗೊಳಿಸಲಾಗುತ್ತಿದೆ,Disabling signal
ಪ್ರತ್ಯೇಕಿಸಿಕೆ,Disaggregation
ದೂರವಿರು,Disassembler
ವಿಪತ್ತು,Disaster dump
ಪ್ರತ್ಯೇಕ ದತ್ತ,Discrete data
ಪ್ರತ್ಯೇಕ ಸಾಧನ,Discrete device
"ಪ್ರತ್ಯೇಕ
 ರೂಪಾಂತರಿಸು","Discrete Fourier
 Transform"
"ಪ್ರತ್ಯೇಕವಾದ
 ಪ್ರೋಗ್ರಾಮಿಂಗ್","Discrete
 Programming"
"ಪ್ರತ್ಯೇಕವಾದ
 ನಿರೂಪಣೆ","Discrete
 Representation"
"ವಿವೇಚನೆ
 ಜಿಗಿತ","Discretionary
 Hyphen"
ವಿವೇಚನೆ,Discretization
"ವಿವೇಚನೆ
 ದೋಷ","Discretization
 Error"
"ತಾರತಮ್ಯದ
 ವಿಶ್ಲೇಷಣೆ","Discriminant
 Analysis"
"ತಾರತಮ್ಯ
 ಸೂಚನಾ","Discrimination
 Instruction"
ತಾರತಮ್ಯ,Discriminator
ಬೇರ್ಪಡಿಸುವಿಕೆ,Disjunction
ಡಿಸ್ಕ್ ಪ್ರವೇಶಿಸುವಿಕೆ,Disk accessing
ಡಿಸ್ಕ್ ಮೂಲದ,Disk-based
"ಡಿಸ್ಕ್ ನಿಯಂತ್ರಕ
 ಚೀಟಿ","Disk controller
 Card"
ವೇಶ್ಯೆ,Diskette
"ಡಿಸ್ಕಟ್ ರೂಪಿಸಿದ
 ಟೇಪೆ","Diskette-formatted
 Tape"
ಡಿಸ್ಕೆಟ್ ಹಾರ್ಡ್ ರಂಧ್ರ,Diskette hard hole
ಡಿಸ್ಕೆಟ್ ಸಂಗ್ರಹ,Diskette storage
"ಡಿಸ್ಕೆಟ್ ಸಂಗ್ರಹ
 ಸಾಧನ","Diskette storage
 Device"
ಡಿಸ್ಕ್ ಫೈಲ್,Disk file
"ದತ್ತ
 ಸಂವಹನ
 ಅಂತರಸಂಪರ","Data
 Communication
 Interface"
"ಡಿಸ್ಕ್ ಕಾರ್ಯಾಚರಣೆ
 ವ್ಯವಸ್ಥೆ","Disk operating
 System"
ಡಿಸ್ಕ್ ಪ್ಯಾಕ್,Disk pack
ಡಿಸ್ಕ್ ವಲಯ,Disk sector
ಡಿಸ್ಕ್ ವಿಂಗಡಣೆ,Disk sorting
ಡಿಸ್ಕ್ ಸಂಗ್ರಹ,Disk storage
ಡಿಸ್ಕ್ ಶೇಖರಣಾ ಸಾಧನ,Disk storage device
"ಡಿಸ್ಕ್ ಸಂಗ್ರಹ
 ಘಟಕ","Disk storage
 Module"
"ಡಿಸ್ಕ್-ಟು ಮುದ್ರಕ
 ಉಪಯುಕ್ತತೆ","Disk-to-printer
 Utility"
ಡಿಸ್ಕ್ ಘಟಕ,Disk unit
ಡಿಸ್ಕ್ ಪರಿಮಾಣ,Disk volume
ರವಾನೆ,Dispatch
ರವಾನೆದಾರ,Dispatcher
ರವಾನಿಸುವ ಪ್ರದೇಶ,Dispatching area
"ರವಾನನೆ
 ಆದ್ಯತೆ","Dispatching
 Priority"
"ಚದುರಿಸಿದ
 ಬುದ್ಧಿಶಕ್ತಿ","Dispersed
 Intelligence"
ಪ್ರಸರಣ,Dispersion
"ಪ್ರದರ್ಶನ ಮತ್ತು
 ಮುದ್ರಣ
 ಕ್ಯಾಲ್ಕುಲೇಟರ್","Display and
 Printing
 Calculator"
ಗುಣಲಕ್ಷಣವನ್ನು ಪ್ರದರ್ಶಿಸಿ,Display attribute
"ಪ್ರದರ್ಶನ
 ಹಿನ್ನೆಲೆ","Display
 Background"
ಪ್ರದರ್ಶನ ಕ್ಯಾಲ್ಕುಲೇಟರ್,Display calculator
ಪ್ರದರ್ಶನ ಕೇಂದ್ರ,Display center
"ಪ್ರದರ್ಶನ ಅಕ್ಷರ
 ಉತ್ಪಾದಕ","Display character
 Generator"
ಪ್ರದರ್ಶನ ಕಾಲಮ್,Display column
ಪ್ರದರ್ಶನ ಆಜ್ಞೆ,Display command
ಪ್ರದರ್ಶನ ಘಟಕ,Display component
ಪ್ರದರ್ಶನ ಕನ್ಸೋಲ್,Display console
ಪ್ರದರ್ಶನ ಚಕ್ರ,Display cycle
ಪ್ರದರ್ಶನ ಚಕ್ರ ಸಮಯ,Display cycle time
ಪ್ರದರ್ಶನ ಸಾಧನ,Display device
ಡ್ರಮ್ ಪ್ರದರ್ಶಿಸಿ,Display drum
ಅಂಶ,Display element
ಪ್ರದರ್ಶನ ಕ್ಷೇತ್ರ,Display field
ಮುಂಭಾಗವನ್ನು ಪ್ರದರ್ಶಿಸಿ,Display foreground
ಪ್ರದರ್ಶನ ಚೌಕಟ್ಟು,Display frame
ಪ್ರದರ್ಶನ ಗುಂಪು,Display group
ಚಿತ್ರಣವನ್ನು ಪ್ರದರ್ಶಿಸಿ,Display image
ಪ್ರದರ್ಶನ ರೇಖೆ,Display line
ಪ್ರದರ್ಶನ ಆದೇಶ,Display order
ಪ್ರದರ್ಶನ ಫಲಕ,Display panel
ಪ್ರದರ್ಶನ ಸ್ಥಾನ,Display position
"ಪ್ರದರ್ಶನ ಸಂಸ್ಕರಣೆ
 ಘಟಕ","Display processing
 Unit"
"ಪ್ರದರ್ಶನ ಮರುಪಡೆಯುವಿಕೆ
 ನಿಯಂತ್ರಣ","Display recall
 Control"
ಪ್ರದರ್ಶನ ವಿಭಾಗ,Display segment
ಸ್ಥಳವನ್ನು ಪ್ರದರ್ಶಿಸಿ,Display space
ಪ್ರದರ್ಶನ ಮೇಲ್ಮೈ,Display surface
ಟರ್ಮಿನಲ್ ಪ್ರದರ್ಶನ,Display terminal
ಟ್ಯೂಬ್ ಪ್ರದರ್ಶಿಸಿ,Display tube
ಪ್ರದರ್ಶನ ಘಟಕ,Display unit
ವಿಕಿರಣ ಸ್ವರ,Dissuasion tone
ದೂರದ ಕ್ಷೇತ್ರ,Distination field
ದೂರ,Distination file
ವಿಶಿಷ್ಟವಾದ ರಿಂಗಿಂಗ್,Distinctive ringing
ಅಸ್ಪಷ್ಟತೆ,Distortion
"ವಿತರಣೆ
 ಗಣನೆ","Distributed
 Computing"
"ವಿತರಿಸಿದ ಡೇಟಾ
 ಸಂಸ್ಕರಣೆ","Distributed data
 Processing"
ವಿತರಿಸಿದ ಡೇಟಾ-ಸಂಸ್ಕರಣಾ ನೆಟ್‌ವರ್ಕ್,Distributed data-processing network
"ವಿತರಣೆ
 ಕಾರ್ಯ","Distributed
 Function"
"ವಿತರಣೆ
 ಬುದ್ಧಿಶಕ್ತಿ","Distributed
 Intelligence"
ವಿತರಣಾ ತರ್ಕ,Distributed logic
"ವಿತರಣೆ
 ಜಾಲ","Distributed
 Network"
"ವಿತರಣೆ
 ಸಂಸ್ಕರಣೆ","Distributed
 Processing"
"ವಿತರಣೆ
 ಸಂಸ್ಕರಣೆ
 ಜಾಲ","Distributed
 Processing
 Network"
"ವಿತರಣೆ
 ಸಂಸ್ಕರಕ","Distributed
 Processor"
ವಿತರಣಾ ಚೌಕಟ್ಟು,Distributing frame
ವಿತರಣಾ ಕೇಬಲ್,Distribution cable
ವಿತರಣಾ ಚೌಕಟ್ಟು,Distribution frame
ವೈವಿಧ್ಯ,Diversity
ವೈವಿಧ್ಯತೆಯ ಸಂಯೋಜಕ,Diversity combiner
ವಿಭಜನೆ,Divide check
ವಿಭಜಿತ ಸ್ಲಿಟ್ ಸ್ಕ್ಯಾನ್,Divided slit scan
ವಿಭಜನೆ ಹೆಡರ್,Division header
"ವಿಭಾಗ-ಪುನರತೆ
 ವಿಧಾನ","Division-reminder
 Method"
ವಿಭಜಕ,Divisor
ದಾಖಲೆಗಳು,Document
"ದಾಖಲೆಗಳು
 ಸಭೆ","Document
 Assembly"
ದಸ್ತಾವತಿ,Documentation
"ದಸ್ತಾವತಿ
 ಪುಸ್ತಕ","Documentation
 Book"
"ದಸ್ತಾವತಿ
ಕಾರ್ಯಕ್ರಮ","Documentation
Program"
"ದಸ್ತಾವತಿ
 ಮಾದರಿ","Documentation
 Type"
"ದಾಖಲೆಗಳು
 ನಿರ್ವಹಣೆ","Document
 Handling"
"ಡಾಕ್ಯುಮೆಂಟ್ ಪ್ರಮುಖ
 ಅಂಚು","Document leading
 Edge"
ಡಾಕ್ಯುಮೆಂಟ್ ಗುರುತು,Document mark
"ದಾಖಲೆಗಳು
 ತಯಾರಿ","Document 
 Preparation"
ಡಾಕ್ಯುಮೆಂಟ್ ಓದುಗ,Document reader
"ದಾಖಲೆಗಳು
 ಉಲ್ಲೇಖದ ಅಂಚು","Document
 Reference edge"
ಡಾಕ್ಯುಮೆಂಟ್ ಮರುಪಡೆಯುವಿಕೆ,Document retrieval
Docಷಧ,Docuterm
"ದೇಶೀಯ ಉಪಗ್ರಹ
 ವಾಹಕ","Domestic satellite
 Carrier"
"ಏನನ್ನೂ ಮಾಡಬೇಡ
 ಕಾರ್ಯಾಚರಣೆ
 (= ಕಾರ್ಯಾಚರಣೆ ಇಲ್ಲ
 ಸೂಚನಾ)","Do-nothing
 Operation
 (=No-operation
 Instruction)"
ದೋಪು,Dopant
"ಡಾಟ್-ಅಕ್ಷರ
 ಮುದ್ರಕ","Dot- character
 Printer"
ಮಣ್ಣು,Dot matrix
"ಚರಂಡಿ ಮುದ್ರಕ
(= ಮ್ಯಾಟ್ರಿಕ್ಸ್
 ಮುದ್ರಕ)","Dot printer
(= Matrix
 Printer)"
ಡಬಲ್,Double buffering
ಡಬಲ್ -ಕಾರ್ಡ್,Double card
"ದಟ್ಟವಾದ
 ರೆಕಾರ್ಡಿಂಗ್","Double-dense
 Recording"
"ಎರಡು-ಸಾಂದ್ರತೆ
 ರೆಕಾರ್ಡಿಂಗ್","Double-density
 Recording"
"ಎರಡು ಪಟ್ಟುಬಳಕೆಯ
 ಸರದಿಬಾಳ್ಯ","Double-ended
 Queue"
ಎರಡು ಮಾನ್ಯತೆ,Double-entry card
"ಎರಡು
 ನೋಂದಣಿ","Double length
 Register"
ಎರಡು ಪಡೀತನ,Double precision
"ಎರಡು ಪಡೀತನ
 ಅಂಕಗಣಿತದ","Double precision
 Arithmetic"
"ಎರಡು ಪಡೀತನ
 ಕಾರ್ಯ","Double precision
 Function"
"ಎರಡು ಪಡೀತನ
 ಸಂಖ್ಯೆ","Double precision
 Number"
"ಎರಡು ಪಟ್ಟು
 ರೆಕಾರ್ಡಿಂಗ್","Double-pulse
 Recording"
ಎರಡು ಪಂಚ್,Double punch
ಎರಡು ಬಾರಿ,Double rail logic
ಎರಡು ಪಟ್ಟು ನೋಂದಣಿ,Double register
"ಎರಡು ಹಾಳೆ
 ಪತ್ತೆಕಾರಕ","Double-sheet
 Detector"
"ಎರಡು ಹಾಳೆ
 ಹೊರಹಾಕುವವನು","Double-sheet
 Ejector"
ಎರಡು ಬದಿಯ ಡಿಸ್ಕ್,Double-sided disk
ಬಡಿ,Double strike
ದ್ವಿಮುಖ ಪದ,Double-word
ದ್ವಿಗುಣ-ಸಂಬಂಧಿತ ಉಂಗುರ,Doubly-linked ring
ಡೌನ್ ಲಿಂಕ್,Down link
ಕೆಳಗಡೆ,Down time
"ಕೆಳಕ್ಕೆ
 ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ","Downward
 Compatibility"
"ಕೆಳಕ್ಕೆ
 ಉಲ್ಲೇಖ","Downward
 Reference"
ಎಳೆಯುವುದು,Dragging
ಡ್ರಿಫ್ಟ್,Drift
ಡ್ರಿಫ್ಟ್ ದೋಷ,Drift error
ಡ್ರಿಫ್ಟಿಂಗ್ ಪಾತ್ರ,Drifting character
ಬೀಳುವಿಕೆ,Drop-dead halt
ಬಿಡಿ,Drop in
ಮಧ್ಯದಲ್ಲೇ ಬಿಟ್ಟ,Drop out
ಡ್ರಾಪ್ ರಿಪೀಟರ್,Drop repeater
ಹನಿ ತಂತಿ,Drop wire
ಡ್ರಮ್ ಚಾಲನೆ,Drum drive
ಡ್ರಮ್ ಪ್ಲಾಟರ್,Drum plotter
ಡ್ರಮ್ ಮುದ್ರಕ,Drum printer
ಡ್ರಮ್ ಮುದ್ರಣ,Drum printing
ಡ್ರಮ್ ಸ್ಕ್ಯಾನಿಂಗ್,Drum scanning
ಡ್ರಮ್ ವಿಂಗಡಣೆ,Drum sort
ಡ್ರಮ್ ಸಂಗ್ರಹ,Drum storage
ನಾಟಕ ಘಟಕ,Drum unit
ದಟ್ಟ ಓಟ,Dry running
ದ್ವಿ ಸಾಂದ್ರತೆ,Dual density
ಡಬ್ಬಿ ತೀವ್ರತೆ,Dual intensity
ದ್ವಿತ್ವ,Duality
ದ್ವಂದ್ವತೆ ಪ್ರಮೇಯ,Duality theorem
ಡ್ಯುಯಲ್ ಕಾರ್ಯಾಚರಣೆ,Dual operation
ಡ್ಯುಯಲ್ ಪೋರ್ಟ್ ಮೆಮೊರಿ,Dual port memory
"ಡ್ಯುಯಲ್ ಪ್ರೊಸೆಸರ್
 ವ್ಯವಸ್ಥೆ","Dual processor
 System"
"ದ್ವಿಗುಣ
 ವಿಧಾನ","Dual simplex
 Method"
ದ್ವಿ ವ್ಯವಸ್ಥೆ,Dual system
"ಡ್ಯೂಕೋಲ್ ಪಂಚ್
 ಚೀಟಿ","Ducol-punched
 Card"
ಮೂಕ ಟರ್ಮಿನಲ್,Dumb terminal
ಡಮ್ಮಿ ವಿಳಾಸ,Dummy address
ಡಮ್ಮಿ ವಾದ,Dummy argument
ಡಮ್ಮಿ ಪರಿಶೀಲನೆ,Dummy check
"ಡಮ್ಮಿ ನಿಯಂತ್ರಣ
 ವಿಭಾಗ","Dummy control
 Section"
ನಕಲಿ ಡೇಟಾ ಸೆಟ್,Dummy data set
ನಕಲಿ ಸೂಚನೆ,Dummy instruction
ಡಮ್ಮಿ ವಿಭಾಗ,Dummy section
ಡಮ್ಮಿ ವೇರಿಯಬಲ್,Dummy variable
ಬ ೦ ದಿಸು,Dump
ಡಂಪ್ ಮತ್ತು ಮರುಪ್ರಾರಂಭಿಸಿ,Dump and restart
ಡಂಪ್ ಚೆಕ್,Dump check
ಡಂಪ್ ಬಿಂದುವಿಗೆ,Dump point
ಡಂಪ್ ದಿನಚರಿ,Dump routine
ಪಾರಿಗೊಣಿಕೆ,Duodecimal
ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಚಾನೆಲ್,Duplex channel
ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಸರ್ಕ್ಯೂಟ್,Duplex circuit
"ಡ್ಯುಪ್ಲೆಕ್ಸ್
 ಸಂವಹನ","Duplex
 Communication"
ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಕನ್ಸೋಲ್,Duplex console
ಡ್ಯುಪ್ಲೆಕ್ಸ್ಡ್ ವ್ಯವಸ್ಥೆ,Duplexed system
ಡ್ಯುಪ್ಲೆಕ್ಸಿಂಗ್ ಮಾಡುವ,Duplexing
ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಕಾರ್ಯಾಚರಣೆ,Duplex operation
"ಡ್ಯುಪ್ಲೆಕ್ಸ್
 ರೋಗ ಪ್ರಸಾರ","Duplex
 Transmission"
ನಕಲಿ ಕೀ,Duplicate key
ನಕಲಿ ಪರಿಮಾಣ,Duplicate volume
ನಕಲು ಪರಿಶೀಲನೆ,Duplication check
ನಕಲು ಮಾಡುವ ಅಂಶ,Duplication factor
"ನ ನಕಲು
 ಸೌಲಭ್ಯ","Duplication of
 Facilities"
ನಕಲು ಮಾಡುವವ,Duplicator
"ಡಯಾಡಿಕ್ ಬೂಲಿಯನ್
 ಕಾರ್ಯಾಚರಣೆ","Dyadic boolean
 Operation"
ಡೈಡಿಕ್ ಕಾರ್ಯಾಚರಣೆ,Dyadic operation
ಡೈಯಾಡಿಕ್ ನಿರ್ವಾಹಕ,Dyadic operator
ಕ್ರಿಯಾಶೀಲತೆ,Dynamic accuracy
"ಡೈನಾಮಿಕ್ ವಿಳಾಸ
 ಭಾಷಾಂತರ","Dynamic address
 Translation"
ಕ್ರಿಯಾಶೀಲ ಹಂಚಿಕೆ,Dynamic allocation
"ಡೈನಾಮಿಕ್ ಬಫರ್
 ಮನವಸಿಕೆ","Dynamic buffer
 Allocation"
ಡೈನಾಮಿಕ್ ಬಫರಿಂಗ್,Dynamic buffering
"ಕ್ರಿಯಾಶೀಲ ನಿಯಂತ್ರಣ
 ಕಾರ್ಯ","Dynamic control
 Function"
ಡೈನಾಮಿಕ್ ಡೀಬಗ್,Dynamic debug
"ಡೈನಾಮಿಕ್ ಸಾಧನ
 ಪುನಾರೋಪಾಯಿಸುವಿಕೆ","Dynamic device
 Reconfiguration"
"ಕ್ರಿಯಾಶೀಲ ಪ್ರದರ್ಶನ
 ಚಿತ್ರ","Dynamic display
 Image"
ಕ್ರಿಯಾಶೀಲ,Dynamic dump
"ಕ್ರಿಯಾಶೀಲ
 ಸಂಗ್ರಹ","Dynamic garbage
 Collection"
"ಕ್ರಿಯಾಶೀಲ
 ಸೂಚನಾ","Dynamic
 Instruction"
ಡೈನಾಮಿಕ್ ಲೋಡಿಂಗ್,Dynamic loading
ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ,Dynamic memory
"ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ
 ಮನವಸಿಕೆ","Dynamic memory
 Allocation"
"ಕ್ರಿಯಾಶೀಲ
 ನಿಯತಾಂಕ","Dynamic
 Parameter"
ಡೈನಾಮಿಕ್ ಪ್ರಿಂಟ್ out ಟ್,Dynamic printout
"ಕ್ರಿಯಾಶೀಲ
 ಪ್ರೋಗ್ರಾಮಿಂಗ್","Dynamic
 Programming"
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು,Dynamic range
"ಕ್ರಿಯಾಶೀಲ
 ಸ್ಥಳಾಂತರ","Dynamic
 Relocation"
ಕ್ರಿಯಾಶೀಲ ಪ್ರತಿಕ್ರಿಯೆ,Dynamic response
"ಕ್ರಿಯಾಶೀಲ
 ವೇಳಾಪಟ್ಟಿ","Dynamic
 Scheduling"
ಡೈನಾಮಿಕ್ ಸ್ಟಾಪ್,Dynamic stop
ಡೈನಾಮಿಕ್ ಸಂಗ್ರಹ,Dynamic storage
"ಡೈನಾಮಿಕ್ ಸಂಗ್ರಹ
 ಮನವಸಿಕೆ","Dynamic storage
 Allocation"
"ಕ್ರಿಯಾಶೀಲ
 ಪ್ರವಾಹದ","Dynamic
 Subroutine"
"ಡೈನಾಮಿಕ್ ಬೆಂಬಲ
 ವ್ಯವಸ್ಥೆ","Dynamic support
 System"
"ಕ್ರಿಯಾಶೀಲ ವ್ಯವಸ್ಥೆ
 ಮಾದರಿ","Dynamic system
 Model"
"ಡೈನಾಮಿಕ್ ವರ್ಚುವಲ್
 ಸ್ಮರಣೆ ವ್ಯವಸ್ಥೆ","Dynamic virtual
 Memory system"
ಪ್ರತಿಧ್ವನಿ ಚೆಕ್,Echo check
ಪ್ರತಿಧ್ವನಿ ನಿಗ್ರಹಕ,Echo suppressor
"ಅರ್ಥಮಾಪನದ
 ಅನ್ವಯಿಸು","Econometric
 Application"
"ಅರ್ಥಮಾಪನದ
 ಮಾದರಿ","Econometric
 Model"
"ಆರ್ಥಿಕ
 ಅನ್ವಯಿಸು","Economic
 Application"
