Gujarati,Kannada
કોયતરો,ಸೈಟೊಲಿಸಿಸ್
કોથળી,ಸೈಟೊಮಿಯರ್
કોયડો,ಸೈಟೋಪ್ಲಾಸಂ
કોબી,ಎಲೆಕೋಸು
કactક્ટસ,ಕಳ್ಳಿ
ક calંડન,ಕ್ಯಾಲೆರುಲಾ
કેનેરી ઘાસ (ફાલારિસ),ಕ್ಯಾನರಿ ಹುಲ್ಲು (ಫಲಾರಿಸ್)
ઝેર,ಚಾಚು
કળણ,ಗಾಡಿ
ક capંગિકમ,ದೊಣ್ಣೆ ಮೆಣಸಿನ ಕಾಯಿ
કોથળી,ಹಳ್ಳಿಯ
કાર્પા,ಗಡ
ઇલાયચી,ಏಲಕ್ಕಿ
સંતાડ,ಕುರಚನೆ
ગાજર,ಗಡಿ
કાજુ,ಗೋಡಂಬಿ ಕಾಯಿ
કાસિયા,ಕಸ
એરપોર,ಕಾಸ್ಟಾರಿ
ફૂલકોબી,ಹೂಕೋಸು
કચુંબરની વનસ્પતિ,ಕೋಲಾಹಲ
ચેમ્પ,ಚಕ್ಷಾಕ್
ચેતાન,ಚೆನೊಪೋಡಿಯಂ
ચેરી ટમેટા,ಚೆರ್ರಿ ಟೊಮೆಟೊ
ચેરી,ಚೆರ್ರಿ
"ચણા, ગ્રામ","ಕಡಲೆ, ಗ್ರಾಂ"
મરચાં,ಚಿಲ್ಲರೆ
ચાઇના ટર્પેન્ટાઇન ટ્રી,ಚೀನಾ ಟರ್ಪಂಟೈನ್ ಮರ
ચો-ચો,ಚೌ ಚೌ
ક્રાયસન્થેમમ,ಕ್ರೈಸಾಂಥೆಮಮ್
"ચુફા, પૃથ્વી બદામ","ಚುಫಾ, ಭೂಮಿಯ ಬಾದಾಮಿ"
ચિત્ત,ನಾಚಿಕೆಗೇಡಿನ
તજ,ದಾಲ್ಚಿನ್ನಿ
સિટ્રોન,ಸಿಟ್ರಾನ್
સિટ્રોનેલા ઘાસ,ಸಿಟ್ರೊನೆಲ್ಲಾ ಹುಲ್ಲು
ચ bingતી જાસ્મિન,ಜಾಸ್ಮಿನ್
ફાટવું,ಲವಂಗ
કલગીર બીન,ಚೂರು ಹುರುಳಿ
કોકો,ಕೋಕಾ
નારિયેળ,ತೆಂಗಿನ ಕಾಯಿ
કોફી,ಕಾಫಿ
કોલસ,ಕೊಲಿಯಸ್
કોલોકસિયા,ಕೊಲೊಕಾಸಿಯಾ
"કોલોસિન્થ, કડવો સફરજન","ಕೊಲೊಸಿಂತ್, ಕಹಿ ಸೇಬು"
સામાન્ય પરત,ಸಾಮಾನ್ಯ ಪರ್ಸ್ಲೇನ್
કોથમીર,ಕೊತ್ತದ
સુતરાઉ,ಹತ್ತಿ
કોથળી,ಹಸುರು
ઘનબી,ಘನ
કાકડી,ಸೌತೆಕಾಯಿ
કકર્બિટ્સ,ಕಸಾಯಿಟಿಗಳು
જીરું,ಜೀರಿಗೆ
પર્ણ,ಕರಿ ಎಲೆ
સીતાફળ,ಸೀತಾಫಲ
કોઇ,ಕ್ಯಾಪ್ಸುಲ್ ಕೊಳೆತ
કેટરપિલર,ಕ್ಯಾಟರ್ಪಣಿ
સાઇટ્રસ સાયલ્લા,ಸಿಟ್ರಸ್ ಸೈಲಾ
ક્રિકેટ,ಕ್ರಿಕೆಟ
તારવું,ಕಾಗೆ
કૃમિ,ಕತ್ತರಿಸಿದ ಹುಳು
ડેરી,ಡೈರಿ
ડેરીંગ,ಹೈನುಗಾರಿಕೆ
ડામ,ಅಣೆಕಟ್ಟು
તટસ્થ,ಹದಿಮಾರದ
ફૂલો પછીના દિવસો,ಹೂಬಿಡುವ ದಿನಗಳ ನಂತರ
સંપૂર્ણ મોર પછીના દિવસો,ಪೂರ್ಣ ಹೂವಿನ ನಂತರ ದಿನಗಳ ನಂತರ
ભિન્ન,ಸ ೦ ಗೀತ
છળ,ಕ್ಯಾಲ್ಸಿಫಿಕೇಶನ್
ડોકટ,ಕುಶಲ
સડો,ಕೊಳೆ
નિર્ણાયક,ಪತನಶೀಲ
દશાંશ,ದಶಮಾನ
ઉણલી,ಕೊರತೆ
ડિફ્લોક્યુલેશન (માટી),ಡಿಫ್ಲೋಕ್ಯುಲೇಷನ್ (ಮಣ್ಣು)
ઉન્મત્ત,ವಿಲೋಮೀಕರಣ
અસ્થિરતા,ವಿರೂಪಗೊಳಿಸುವಿಕೆ
વન -નાબૂદી,ಅರಣ್ಯ ಪರೀಕ್ಷೆ
અધ degપન,ಅವನತಿ
અધોગતિ,ಅವನತಿ
ડિગ્રી દિવસ,ಪದವಿ ದಿನಗಳು
પ્રમાણ,ಪದ
વિકૃત,ಬಿರಡೆ
ઉદ્ધત,ಕಂಠಪಾಯೀಯ
ધ્રુવીય,ಕಂಠಪಾಯ
નિર્જલીકરણ,ನಿರ್ಜಲೀಕರಣ
નિર્જૃપક,ನಿರ್ಜಲೀಕರಣಕಾರ
માંગ,ಬೇಡಿಕೆ
પ્રાણઘાતક,ಅನುಗ್ರಹಿಸುವ
ખોટો ઉપયોગ,ಕೈಬಿಡುವುದು
થાપણ,ಠೇವಣಿ
જુબાની,ಶೇಖರಣೆ
ઘસૃષ્ટિ,ಸವಕಳಿ ಡಸಲೀಕರಣ
અવ્યવસ્થા,ನಿರ್ದಯತೆ
આચાર,ವಿನ್ಯಾಸ
બેસાડનાર,ಸೊಬಗು
ખામી,ಹಣೆ ಹಾಕುವುದು
આછું,ಹದಗೆಟ್ಟ
દેશી,ಒಂದು ಬಗೆಯ ಉಳ್ಳ
ખાદ્ય પદાર્થ,ಬಂಧಿಸು
અસ્થિર,ಬಂಧಿಸುವ
નિર્ધારક,ನಿರ್ಣಾಯಕ
અવમૂલ્યન,ಅಪಮೌಲ್ಯೀಕರಣ
નીરસ,ವಾಗ್ದಾನ
વિચલનો,ವಿಚಲನ
નિષ્ઠુર,ಭಗ್ನಾವಸ್ಥೆ
નિદાન,ರೋಗನರಣೆ
દ્વિ -દખલ,ದ್ವಂದ್ವ
અલગ -અલગ,ದ್ವಂದ್ವಾರ್ಥತೆ
ડિકોટિલેડોન (બીજ),ಡೈಕೋಟೈಲೆಡಾನ್ (ಬೀಜ)
પાછા ડાઇ (રોગ),ಡೈ ಬ್ಯಾಕ್ (ರೋಗ)
પ્રસાર,ಪ್ರಸರಣ
પાચનત્વ,ಜೀರ್ಣವಾಗುವಿಕೆ
દિગ્ગજ,ಹಿಂಸಾತ್ಮಕ
ડાઇક (ડાઇક),ಡೈಕ್ (ಡೈಕ್)
પાતળું,ತನೂಸಿಗೊಳಿಸು
દ્વેષી,ದೈವಭಕ್ತ
રાજદ્રોહ,ಪದಗಳ
રાજદ્રોહ,ಪದಗಳ
રાજદ્રોહ,ರಾಜಗೀತೆ
અવજ્ disા,ಮೊಂಡುತನ
ઠપકો,ಪಳಗಾಗಿಸುವುದು
છૂટ,ರಿಯಾಯಿತಿ
જીવાલો,ಸೋಂಕುಗಳೆತ
વિક્ષેપ,ಪ್ರಸರಣ
પ્રસાર,ಪ್ರಸಾರ
વૈવિધ્ય,ವೈವಿಧ್ಯೀಕರಣ
વૈવિધ્યપૂર્ણ ખેતી,ವೈವಿಧ್ಯಮಯ ಕೃಷಿ
ડીએનએ સીડી,ಡಿಎನ್‌ಎ
ડીએનએ રીસેપ્ટર,ಡಿಎನ್‌ಎ ಗ್ರಾಹಕ
ગોળાકાર,ಗಲಾಟೆ
પ્રભુત્વપૂર્ણ,ಪ್ರಬಲ
નિષ્ક્રિયતા,ಸುಸ್ತಾಗುವಿಕೆ
માત્રા,ಪ್ರಮಾಣ
ડબલ સિગ્મ id ઇડ વળાંક,ಡಬಲ್ ಸಿಗ್ಮೋಯಿಡ್ ಕರ್ವ್
ડ્રાફ્ટ (ડ્રાફ્ટ),ಕರಡು (ಕರಡು)
ગટર,ಹರಿಸುತ್ತವೆ
ગટર,ಚರಂಡ
ખેંચાણ,ಸೆರೆ
ભીડિયું,ತೇವಗೊಳಿಸುವಿಕೆ
ડ્રેસિંગ (બીજ),ಡ್ರೆಸ್ಸಿಂಗ್ (ಬೀಜ)
ડ્રિલ (એન.),ಡ್ರಿಲ್ (ಎನ್.)
ડ્રિલિંગ (એજી. એન્જીજી),ಕೊರೆಯುವ (ಎಜಿ. ಎಂಜಿನ್)
ડ્રિલિંગ (કૃષિવિજ્) ાન),ಕೊರೆಯುವಿಕೆ (ಕೃಷಿ ವಿಜ್ಞಾನ)
ટીપું સિંચાઈ,ಹನಿ ನೀರಾವರಿ
સૂકરાની ખેતી,ಒಣಭೂಮಿ ಕೃಷಿ
ધૂળ,ಧೂಳು
ડસ્ટર,ಡಸ್ಟರ್
ધૂમ્રપાન,ಧೂಳು
વામન,ಕುಬ್ಜ
વામન પિરામિડ,ಕುಬ್ಜ ಪಿರಮಿಡ್
વામન,ಕುಬ್ಜ
ડેઝી,ಜಿಗಿಯದ
તારીખ,ದಿನಾಂಕಗಳು
જાસ્મિન,ಹಗಲಿನ ಮಲ್ಲಿಗೆ
સુવાદાણા,ಸಬ್ಬರ್
દંડ,ದನಾಣ ಹುಲ್ಲು
ઘા,ಗಡೀಪಾರು
"ડૂબ ઘાસ, બર્મુડા ઘાસ","ಡೂಬ್ ಹುಲ್ಲು, ಬರ್ಮುಡಾ ಹುಲ್ಲು"
ભડકો,ಜಿಗಿ
સૂકા આદુ,ಒಣ ಶುಂಠಿ
અછડતી ભમરો,ಜೀರುಂಡೆ
ડ્રોન,ಡ್ರೋನ್
બતક,ಬಾತುಕೋಳಿ
પરિસ્થિતિવિજ્ologyાન,ಪರಿಸರ ವಿಜ್ಞಾನ
અર્થશાસ્ત્ર,ಅರ್ಥಮಾಪಕ
આર્થિક કાર્યક્ષમતા,ಆರ್ಥಿಕತೆ
પર્યાવરણ,ಜೀವರ ರೂಪ
શિષ્ટાચારને લગતું,ಮೇಲ್ನೋಟದ
શેખીને લગતું,ಎದೆಗುಂದಿದ
પદવિજ્ologyાન,ಹದುದೋಲನಶಾಸ್ತ್ರ
ધાર,ಅಂಚು
ખાદ્ય ભાગ,ಖಾದ್ಯ ಭಾಗ
સ્થિતિસ્થાપકતા,ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
સ્થિતિસ્થાપકતા,ಉತ್ಪಾದನೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
વિદ્યાપમાણ,ವಿದ್ಯುದ್ವಿಚ್ysisೇದನ
વિદ્યુતપ્રવાહ,ವಿದ್ಯುನ್ಮವತೆ
નિરુત્સાહ,ಎಲುಮೆ
છાતીવાળું,ಇಂಗಲ
પાંુમાદ,ಕಳೆಯುವುದು
ભ્રમણ,ಭ್ರೂಣ
ગર્ભવિજ્ embાન,ಭ್ರೂಣಶಾಸ್ತ್ರ
આતુરતા,ಹೊರಹೊಮ್ಮುವಿಕೆ
પ્રવાહી ભ્રષ્ટ વ્યક્તિ,ಎಮಲ್ ಆಗಿಸುವಿಕೆ
અંતર્ગત,ಅಂತರ್ವರ್ಧಕ
અંતર્જ્ endાન,ಎಂಡೋಮಿತಾಪರಿ
એન્ડોપારસાઇટ,ಎಂಡೋಪರಾಸೈಟ್
એંજીવ,ಎಂಡೋಸ್ಪರೆ
સાહસ,ಉದ್ಯಮ
પરિશિષ્ટ,ಕೀಟಶಾಸ್ತ್ರ
વાતાવરણ,ವಾತಾವರಣ
મનાઈ,ಕಿಣ್ವ
મહાકાવ્ય,ಮಹಾಕಾವ್ಯ ಕಸಿ ಮಾಡುವಿಕೆ
ઉપદ્રવ,ವಿಪತ್ತಿನ
સમાનતા,ಸಮಾನತೆ
નાબૂદી,ನಿರ್ಮೂಲನೆ
આવશ્યક પોષક તત્ત્વો,ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು
અંદાજ,ಅಂದಾಜು
નિષ્ઠા,ವಿವರ್ಣೀಕರಣ
સુશોભિત,ಸುಳ್ಳೆ
મૂલ્યાંકન,ಮೌಲ್ಯಮಾಪನ
વરાળ,ಆವಿಯಾಗುವಿಕೆ
સ્થાવર સંક્રમણ,ಕಂದವ್ಯ-ಹರಡುವಿಕೆ
સદાબહાર ક્રાંતિ,ನಿತ್ಯಹರಿದ್ವರ್ಣ ಕ್ರಾಂತಿ
શાશ્વત,ನಿತ್ಯಹರಿದ್ವರ್ಣದ
વિકસિત થવું,ವಿಕಸನ
આબકારી,ಅಚ್ಚಿಕೆ
થાક (ફળદ્રુપતા),ಬಳಲಿಕೆ (ಫಲವತ್ತತೆ)
શોષણ,ಶೋಷಣೆ
સંશોધન,ಪರಿಶೋಧನೆ
ઉત્તેજના,ಹೊರಹಾಕುವುದು
આંખ (સુગરકેન/બટાકાની),ಕಣ್ಣು (ಸಕ್ಕರೆಕೇನ್/ಆಲೂಗಡ್ಡೆ)
ખાદ્ય પાઇન,ಖಾದ್ಯ ಪೈನ್
"હાથી પગ, યમ","ಆನೆ ಕಾಲು, ಯಾಮ್"
નીરોગીત,ನೀಲಗಿರುವ
ધામ ખળો,ಎರೆಹುಳು
એન્ટોમોલોગ્ધાર વિજ્ologistાની,ಕೀಟಶಾಸ್ತ್ರಜ್ಞ
પર્યાવરણવાદક,ಪರಿಸರವಾದಿ
પરિબળ,ಅಂಶ
પરિબળ ઉત્પાદકતા,ಅಂಶ ಉತ್ಪಾದಕತೆ
પરિબળ,ಅಂಶ
કાલ્પનિક અવરોધ રચના,ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ
વિદ્યાશાખા,ಬೋಧನಕಾರಿ
પડતર,ಪಾಳುಕಾಯಿ
કુટુંબ,ಕುಟುಂಬ
ખેતર -મૂલ્યાંકન,ಕೃಷಿ ಮೌಲ್ಯಮಾಪನ
ખેતી અંદાજપત્ર,ಕೃಷಿ ಬಜೆಟ್
ખેત વ્યવસાય,ಕೃಷಿ ವ್ಯಾಪಾರ
ખેતી આયોજન,ಕೃಷಿ ಯೋಜನೆ
ખેડૂત,ರೈತ
ખેતી,ಕೃಷಿ
ફાંસી,ಸ ೦ ಭವಿಸೆ
ઉશ્કેરાટ,ಫಲೀಕರಣ
આથો,ಹುದುಗುವುದು
ફળદ્રુપતા,ಫಲವತ್ತತೆ
ખાતર,ಗೊಬ್ಬರ
ખાતરનો ઉપયોગ કાર્યક્ષમતા,ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ
રેસાવાળું,ನಾರಿನ
ક્ષેત્ર,ಹೊಲತು
ક્ષેત્ર -ક્ષમતા,ಕ್ಷೇತ್ರ ಸಾಮರ್ಥ್ಯ
ક્ષેત્ર પ્રદર્શન,ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ
નિર્ધારણ,ಸ್ಥಿರೀಕರಣ
ફાટ,ಪ್ರವಾಹ
પ્રવાહ વિધિ,ನಿರ್ವಹಣಾ ಚಿತ್ರ
ખાદ્ય મૂલ્ય,ಆಹಾರ ಮೌಲ್ಯ
ઘાસચારો (ઘાસચારો),ಮೇವು (ಮೇವು)
આગાહી,ಮುನ್ಸೂಚನೆ
વન,ಅರಣ್ಯ
વનનિવારણ,ಅರಣ್ಯೀಕರಣ
ક frંગું,ಚೂರು
હિમનો પ્રતિરોધક,ಫ್ರಾಸ್ಟ್ ರೆಸಿರೆಂಟ್
હિમ,ಮುನಗಳ
સ્થિર (ફળ અને શાકભાજી),ಹೆಪ್ಪುಗಟ್ಟಿದ (ಹಣ್ಣು ಮತ್ತು ತರಕಾರಿ)
ફળ,ಜಡನಾಗಿಸುವಿಕೆ
ફળ ટીપાં,ಹಣ್ಣಿನ ಹನಿ
ફળ-સેટ (ફળની ગોઠવણી),ಹಣ್ಣು-ಸೆಟ್ (ಹಣ್ಣಿನ ಸೆಟ್ಟಿಂಗ್)
ધૂણી,ಹೊಗಳಿಕೆ
ફૂગનાશક,ಶಿಲೀಂಧ್ರನಾಶಕ
ફૂગવાદી,ಶಿಲೀಂಧ್ರ ರೋಗದ
ફૂગ,ಶಿಲೀಂಧ್ರ
Furીલું કરવું,ಗಡಿ
મિશ્રણ,ಸಮ್ಮಿಳನ
ઝઘડો,ಗುಟ್ಟು
ઝાંખું,ಅಸ್ಪಷ್ಟ
"વરિયાળી, વરિયાળી","ಫೆನ್ನೆಲ್, ಅನೈಸ್"
મેથી,ಮೆಂತ್ಯದ
અંજીર,ಅಂಜೂರ
આંગળીથી બાજરી,ಬೆರಳು ರಾಗಿ
અગ્નિશામક ઝાડવું,ಬೆಂಕಿ ಜ್ವಾಲೆಯ ಬುಷ್
વન ની જ્યોત,ಅರಣ್ಯದ ಜ್ವಾಲೆ
ફ્રેન્ચ બીન,ಫ್ರೆಂಚ್ ಹುರುಳಿ
ચાંચડ,ಅಲ್ಪಬೆಲೆಯ
શિયાળ,ನರಿ
ફળ,ಹಣ್ಣು ನೊಣ
પિત્ત (હોર્ટ),ಗಾಲ್ (ಹಾರ್ಟ್)
જુગાર,ಗಮೀಟು
ખાદ્ય,ತೋಟ
ગેજ (પાણી),ಗೇಜ್ (ನೀರು)
પશુ બેંક,ಜೀನ್ ಬ್ಯಾಂಕ್
જીન ટેગિંગ,ಜೀನ್ ಟ್ಯಾಗಿಂಗ್
જિનોલોજી,ವಂಶದ ಶಾಸ್ತ್ರ
આનુવંશિક નકશો,ಆನುವಂಶಿಕ ನಕ್ಷೆ
આનુવંશિકતા,ಆನುವಂಶಿಕ
જિનોમ,ಜಿನೋಮ್
જિનોમિક ગ્રંથાલય,ಜೀನಾಮಿಕ್ ಗ್ರಂಥಾಲಯ
જર્નીશ,ಜೀನೊಮಿಕ್ಸ್
વિનોટાઇપ,ಜೀನೋಟೈ
વિનોટાઇપ,ಜೀನೋಟೈ
જાતિ,ಕುಲ
જાતિ,ಕುಲ
જીવાણુ,ಸೂಕ್ಷ್ಮಾಣು
જીવાણુનાશક,ರೋಗಾಣು
અંકુર,ಮೊಳಕೆ
જંતુરહિત,ನೆಲಮಾಳಿಗೆ
જિબ્રેલિલીક એસિડ,ಗಿಬ್ಬರ್ಸೆಲ್ ಆಮ್ಲ
ગિનિંગ,ಗಿಲು
ધાંધલ,ಹಲ್ಲು
ખાઉધરું,ಅಂಟಂಟಾದ
ગ્લાયકોલિસીસ,ಗ್ಲೈಕೋಲಿಸಂ
ગુંડાગીરી,ಗ್ನಿಸ್
સુવર્ણ ક્રાંતિ,ಸುವರ್ಣ ಕ್ರಾಂತಿ
ક્રમ,ಶ್ರೇಣಗೀತೆ
કલમી છોડ,ಕಸಿಮಾಡಿದ ಸಸ್ಯ
કલમ,ನಾಟಿ-ಸಂಯೋಜನೀಯ
માંદગી,ಗಾರ್ಟರಿ
દાણાદાર,ಹರಳಾಗುವಿಕೆ
લીલો રંગ,ಹಸಿರು ಗೊಬ್ಬರ
લીલો ક્રાંતિ,ಹಸಿರು ಕ್ರಾಂತಿ
વિકાસ અને વિકાસ,ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ
ગુંડો,ಗುರು ರಾಶಿ
સંયુક્ત,ವೇಷಭೂಷಣವಾದ
બાપ,ಗೋಲು ಕಾಯಿ
લસણ,ಬೆಳ್ಳುಳ್ಳಿ
જર્થી ઘડતર,ಕಸ
ગિરિન,ಗೆರ್ಕಿನ್
આદુ,ಶುಂಠಿ
ગંધયંત્ર,ಹೊಳಪು
બકરી નીંદણ (એગરાટમ),ಮೇಕೆ ಕಳೆ (ಅಗರಟಮ್)
દ્રાક્ષ,ದ್ರಾಕ್ಷಿಹಣ್ಣು
દ્રાક્ષ,ದ್ರಾಕ್ಷಿ
લીલો ગ્રામ,ಹಸಿರು ಗ್ರಾಂ
ગ્રોઇયા,ದಹನ
મગફળી,ನೆಲಗಡಲೆ
જામફળ,ಸೀಬೆಹಣ್ಣು
ગિની ઘાસ,ಗಿನಿಯಾ ಹುಲ್ಲು
પિત્તાશય,ಗಾಲ್ ಮಿಡ್ಜ್
ઘાસના ઘેરા,ಹುಲ್ಲು ಹಾಪರ್
ગુંડિ,ಗುಂಡಿ ದೋಷ
આદત,ಅಭ್ಯಾಸ
કરચરો,ಆಲಿಕಲ್ಲು
વાળ,ಕೂದಲು
હાર્વેગેટ,ಮೆರುಗು
દલાલ,ಕುಣಿಸು
લણણી અનુક્રમણિકા,ಕೊಯ್ಲಿಗೆ ಸೂಚಿಸುವ ಸೂಚ್ಯಂಕ
લણણી,ಕೊಯ್ದು
લણણી,ಕೊಯ್ಲು
ક hંગું,ಮೊಲ
ઘાસની,ಹುಳು
દાદાગીરી,ಹುಲಿಗೆ
ઘાસ,ಹುಲ್ಲುಗಾವಲು
ઝાકળ,ಮಬ್ಬು
ધૂંધળું,ಮಸುಕಾದ
વડા (કૃષિ),ತಲೆ (ಕೃಷಿ)
વડા (ચેનલનું),ತಲೆ (ಚಾನಲ್)
પાછા મથાળા,ಹಿಂದಿರುಗುವುದು
હેજ,ತುತ್ತೂರಿ
હેજ,ಹೆಡ್ಜಿಂಗ್
રખડુ,ಹೆಲಿಕ್ಸ್
હિમેટાઇટ,ರಕ್ತನಾಳ
વનસ્પતિ,ಸಸ್ಯ
વનસ્પતિ,ಗಿಡದಂತಿ
વનસ્પતિનાશક,ಸಸ್ಯನಾಶಕ
આનુવંશિકતા,ಅನರ್ಹತೆ
વિપુલતા,ಪತ್ನಣೀಯತೆ
હર્મેફ્રોડાઇટ,ಹರ್ಮ್ರೋಡೈಟ್
વિજાત્ય,ಭಿನ್ನ ವಾಚ್
હેટરફેરિલાઇઝેશન,ಭಿನ್ನಾಭಿಪ್ರಾಯ
તકરારી,ಭಿನ್ನತೆ
વિજાતીય,ಭಿನ್ನಾಭಿಪ್ರಾಯ
વિજાત્ય,ಭಿನ್ನತೆ
હેકસપ્લોઇડ,ರಕ್ತಸಂಬಂಧಿ
સ્તુતિ,ಹೈಬರ್ನೇಟ್ ಮಾಡು
ઉચ્ચ ઘનતા વાવેતર,ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ
હિલ (ચોખા),ಬೆಟ್ಟದ
Histંચર,ಹಂದಿಯ ಕುರಿತ
હિટેક બાગાયતી,ಚೈತನ್ಯದ ತೋಟಗಾರಿಕೆ
મધપૂડો,ಜೇನುಗೂಡು
ઉશ્કેરણી,ಹಂದಿಯ
યજમાન,ಹಿಡಿದು
દેશી ખેતર,ತೋಟ
હોમિયોસ્ટેસિસ,ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್
ઘર,ಗೃಹ ಹೋಳು
એકરૂપતા,ಏಕರೂಪತೆ
એકરૂપ,ಏಕರೂಪದ
સમલૈંગિક,ಮಾಮೋಲಿಕಸ್
સજાવટ,ಅಖಂಡ
ઘૂંટણ,ಕುಳಿ
ક્ષિતિજ,ದಿಗಂತಿ
બાગાયતી પાક,ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು
બાગાયત,ತೋಟಗಾರಿಕೆ
હોર્ટી-સિલ્વી પશુપાલન ખેતી,ಹೊರ್ಟಿ-ಸಿಲ್ವಿ ಗ್ರಾಮೀಣ ಕೃಷಿ
યજમાન,ಅತಿಥೆಯ
ગરમ પાણીની સારવાર,ಬಿಸಿನೀರಿನ ಚಿಕಿತ್ಸೆ
હલકું,ಹಲ್
ભેજ,ಆರ್ದ್ರತೆ
ફર્સ્ટ,ಸಜ್ಜು
ક husંગું,ಹೊಟ್ಟು
ક husંગર,ಹಸ್ಕರ್
ભૂખ,ಹೊಳಪುಳ್ಳ
સંકર,ಸಂಕರಜದ
સંકર,ಸಂಕರಜತೆ
હાઇડ્રેશન,ಜಲಸಂಚಯ
જળવિજ્ologyાન,ಜಲವಿಜ್ಞಾನ
જળશાસ્ત્ર,ಜಲವಿಚ್ysisೇದನೆ
જળમાર્ગ,ಜಲಮಾಪಕ
જળચુક્ત,ಜಲಪಕ್ಷದ
જળવિજ્icsાન,ಜಲಸಂಪರ್ಕ
જળશાસ્ત્ર,ಜಲಾವರಣ
જળચોર,ಜಲಸಮತಿ
અતિથિ,ಅತ್ಯಲ್ಪ
આત્યંતિક,ಒಂದು ದೊಡ್ಡ ಕಣ್ಣು
કોઇ,ಜರಡಿ
પમાટ,ಬಲಿಷ್ಠಿ
અનુમાન,ಕಲ್ಪನಾಶಕ್ತಿ
હિસ્ટ્રેસિસ (પાણી),ಗರ್ಭಕಂಠ (ನೀರು)
હેઝલ અખરોટ,ಹಜೆಲ್ ಕಾಯಿ
શણ,ಸೆಣಬಿನ
હેનબેન,ಕೋಳಿ
મેંદી,ಗೋರಂಟಿ
શિષ્ટાચાર,ದಾಸವಾಳಿ
ઠોક,ಹಾಪ್
ઘોડાનો ગ્રામ,ಕುದುರೆ ಗ್ರಾಂ
ઘોડાગાડી,ಕುದುರೆ ಕಣ್ಣಿನ ಹುಳಿ
મધમાખી,ಜೇನು ನೊಣ
ઘૂંટણ,ಕುಳಿ
બાગાયતી,ತೋಟಗಾರಿಕೆ
જળ -વિજ્ologistાની,ಜಲವಿಜ್ಞಾನಿ
સીમિત,ಸಿತು ಕಸಿ ಮಾಡುವಲ್ಲಿ
વિટ્રોમાં,ವಿಂಟ್ರೊದಲ್ಲಿ
વિવો,ವಿವೋದಲ್ಲಿ
આડેધડ,ತಗ್ಗಿಸದ
જંતુ,ಕೀಟ
જંતુનાશક જીવાડો,ಕೀಟ ಕೀಟ
જંતુ,ಕೀಟಸಾಮಾನ್ಯ
જંતુનાશક,ಕೀಟನಾಶಕ
જંતુનાશક,ಕೀಟಭಾರಿಯ
તાલ,ಬಿಸಿಲು
ઉઘાડાવાળું,ಬಿಡಿಸಲಾಗದ
ઇન્સ્ટાર (જંતુ),ಇನ್ಸ್ಟಾರ್ (ಕೀಟ)
અલગ પાડનાર,ನಿರಂಕುಶಾಧಿಕಾರಿ
સંકલિત રોગ વ્યવસ્થાપન,ಸಂಯೋಜಿತ ರೋಗ ನಿರ್ವಹಣೆ
એકીકૃત પોષક સંચાલન,ಸಂಯೋಜಿತ ಪೋಷಕಾಂಶಗಳ ನಿರ್ವಹಣೆ
એકીકૃત જંતુ સંચાલન,ಸಂಯೋಜಿತ ಕೀಟ ನಿರ್ವಹಣೆ
તીવ્રતા,ತೀವ್ರಗೊಳಿಸುವಿಕೆ
સઘન,ತೀವ್ರ
એકાંગાળ,ಅಂತರ್ರೋಗ
આંતરસંબંધ (ઇન્ટરકલ્ચર),ಅಂತರಸಂಪರ್ಕ (ಅಂತರಸಂಪರ್ಕ)
હિત,ಆಸಕ್ತಿ
ઇંટનો કરવો,ಅಂತರಪರ್ -ಆವರಣ
ઇન્ટરફેસ (સેલ વિભાગ),ಇಂಟರ್ಫೇಸ್ (ಕೋಶ ವಿಭಾಗ)
પ્રક્ષેપણ,ರಾಕ್ಷಸ
આંતરડા,ಅಂತರ್ರೋಗದ
સૂચિ,ದಾಸ್ತಾನು
ઉલ્લંઘન,ವಿಪರ್ಯ
અનુચિત,ಆಕ್ರೋಶ
આયન,ಅಯಾನು
ઝળહળાટ,ವಿಕಿರಣ
સિંચાઈ,ನೀರಾವರಿ
આઇએસઓ એલીલ્સ,ಐಸೊ ಆಲೀಲ್ಸ್
આઇએસઓ ઉત્પાદન વળાંક,ಐಎಸ್ಒ ಉತ್ಪನ್ನ ಕರ್ವ್
ઇસોબર,ಐಸೋಬಾರ್
અલગતા,ಐಸೊಗಾಮಿ
અલગ અંતર,ಪ್ರತ್ಯೇಕತೆ
આઇસોપ્લાઇડ,ಸಮೋಪ್ಸುಯು
અનહદ,ಲೋಕದ
આઇસોટોપ,ಐಸೋಟೋಪ್
ભારતીય બિર્ચ,ಭಾರತೀಯ ಬರ್ಚ್
