English,Bengali
Insurgence (insurgency),বিদ্রোহ (বিদ্রোহ)
Insurgent,বিদ্রোহী
Insurrection,বিদ্রোহ
Insurrection,বিদ্রোহ
Integration,মিশ্রণ
Integrity of records,রেকর্ডের অখণ্ডতা
Integrity of states,রাজ্যের অখণ্ডতা
Intelligentsia (Intelligentzia),ইন্টেলিজেন্টসিয়া (বুদ্ধিমত্তা)
Intercession,মধ্যস্থতা
Intercessor,মধ্যস্থতাকারী
Intermediary,মধ্যস্থতাকারী
Internationalism,আন্তর্জাতিকতাবাদ
Internationalism,আন্তর্জাতিকতাবাদ
Internationalist,আন্তর্জাতিকতাবাদী
Internecine war,আন্তঃযুদ্ধ
Internee,ইন্টার্নী
Internee,ইন্টারনি
Internee camp,ইন্টারনি ক্যাম্প
Internment,অন্তরীণ
Internment,অন্তরীণ
Internment,অন্তরীণ
Internuncio,ইন্টারনুনসিও
Interpreter,দোভাষী
Interpreter,দোভাষী
Interpreter,দোভাষী
Intervention,হস্তক্ষেপ
Intestacy,ইন্টেস্ট্যাসি
Intestate,ইনটেস্টেট
Intrigue,চক্রান্ত
Intruder,অনুপ্রবেশকারী
Intruder,অনুপ্রবেশকারী
Intrusion,অনধিকারপ্রবেশ
Invasion,আক্রমণ
Invasion,আক্রমণ
Invest,বিনিয়োগ করুন
Invest,বিনিয়োগ করুন
Invest,বিনিয়োগ করুন
Invest,বিনিয়োগ করুন
Investiture,ইনভেস্টিচার
Investiture,ইনভেস্টিচার
Investiture,ইনভেস্টিচার
Investiture ceremony,বিনিয়োগ অনুষ্ঠান
Invest with nationality,জাতীয়তার সাথে বিনিয়োগ করুন
Invincible Armada,অজেয় আরমাদা
Inviolateness (of state),অমান্যতা (রাষ্ট্রের)
Inviolate state,লঙ্ঘন রাষ্ট্র
Invulnerable castle,অভেদ্য দুর্গ
Iron age,আয়রন বয়স
Iron curtain,লোহার পর্দা
Iron guard,আয়রন গার্ড
Iron rations,লোহার রেশন
Iron sides,লোহার দিক
Iron tipped arrow,লোহার টিপযুক্ত তীর
Isthmian games,ইস্তমিয়ান গেমস
Janissary,জেনিসারি
Janitor,দারোয়ান
Janitor,দারোয়ান
Javelin,জ্যাভলিন
Jim Crow Laws,জিম ক্রো আইন
Jingo,জিঙ্গো
Jingo,জিঙ্গো
Jingo,জিঙ্গো
Jingoism,জিঙ্গোইজম
Joint action,যৌথ অভিযান
Joint control,যৌথ নিয়ন্ত্রণ
Joint occupancy,যৌথ দখল
Jury,জুরি
Just cause,শুধু কারণ
Keep,রাখা
Keeper of Archives,আর্কাইভের রক্ষক
Kettle-drum,কেটলি-ড্রাম
Key word,মূল শব্দ
King,রাজা
Kingdom,রাজ্য
Kinglet,কিংলেট
King maker,কিং মেকার
Kingship,রাজত্ব
Kingship,রাজত্ব
Kitchen cabinet,রান্নাঘরের তাক
Knight,নাইট
Kinghthood,রাজত্ব
Kinghts hospitalers,Kinghts হাসপাতালের
Knights of Saint John,সেন্ট জন নাইট
Knight Templar,নাইট টেম্পলার
Ku Klux Klan (K.K.K.),Ku Klux Klan (KKK)
Kumintang,কুমিন্তং
Laity,সাধারণ
Lance,ল্যান্স
Lancer,ল্যান্সার
Later Guptas,পরে গুপ্তরা
Lawful heir,বৈধ উত্তরাধিকারী
Lawlessness (=disorder),অনাচার (=বিশৃঙ্খলা)
Lawlessness (=disorder),অনাচার (=বিশৃঙ্খলা)
Law lords,আইন প্রভুরা
Law of Piety,ধার্মিকতার আইন
League of Nations,জাতির লীগ
Legacy (=bequest),উত্তরাধিকার (= উইল)
Legacy (=bequest),উত্তরাধিকার (= উইল)
Legal heir,আইনগত উত্তরাধিকারী
Legate,লিগেট
Legate,লিগেট
Legate,লিগেট
Legend,কিংবদন্তি
Legend,কিংবদন্তি
Legion,সৈন্যদল
Legion,সৈন্যদল
Legion of Honour,লিজিয়ন অফ অনার
Lese majesty (=lese majeste),লেস ম্যাজেস্টি (=লেস ম্যাজেস্ট)
Lesser states,কম রাজ্য
Letters of credence,বিশ্বাস পত্র
Liege-lord,লিজ-প্রভু
Liege man,লিজ ম্যান
Liege man,লিজ ম্যান
Life imprisonment,যাবজ্জীবন কারাদণ্ড
Lineage,বংশ
Little Englander,লিটল ইংল্যান্ডার
Little Vehicle (=lesser vehicle),ছোট যান (= কম যানবাহন)
Littoral state,উপকূলীয় রাষ্ট্র
Liturgies,লিটার্জি
Liturgy,লিটার্জি
Local allegiance,স্থানীয় আনুগত্য
Local-self government,স্থানীয় স্ব-সরকার
Long Parliament,দীর্ঘ সংসদ
Low Countries,নিম্ন দেশগুলি
Loyal,অনুগত
Loyalty,আনুগত্য
Machiavellian policy,ম্যাকিয়াভেলিয়ান নীতি
Magna Carta,ম্যাগনা কার্টা
Magnum Concillium,ম্যাগনাম কনসিলিয়াম
Malum prohibitum,মালুম নিষেধ
Mandamus,মান্দামুস
Mandate,ম্যান্ডেট
"Mandate, class 'A'","আদেশ, শ্রেণী &#39;ক&#39;"
"Mandate, class 'B'","আদেশ, শ্রেণী &#39;বি&#39;"
"Mandate, class 'C'","ম্যান্ডেট, ক্লাস &#39;সি&#39;"
Mandate system,ম্যান্ডেট সিস্টেম
Mandatory state,বাধ্যতামূলক অবস্থা
Mangonel,ম্যাঙ্গোনেল
Manifesto,ঘোষণাপত্র
Manoeuvres,কৌশল
Man-of-war,যুদ্ধের মানুষ
Manor,ম্যানর
Manor,ম্যানর
Man-power,জনশক্তি
Man-power,জনশক্তি
Manumission,ম্যানুমিশন
Manumit,মনুমিত
Manuscript,পাণ্ডুলিপি
Manuscript,পাণ্ডুলিপি
Manuscript,পাণ্ডুলিপি
Marauder,ডাকাত
Maritime belt,সামুদ্রিক বেল্ট
Maritime civilization,সামুদ্রিক সভ্যতা
Maritime flag,সামুদ্রিক পতাকা
Maritime powers,সামুদ্রিক ক্ষমতা
Maritime soverignty,সামুদ্রিক সার্বভৌমত্ব
Maritime war,সামুদ্রিক যুদ্ধ
Marquis,মার্কুইস
Marquisate,মার্কুইসেট
Martial law,সেনাশাসন
Martial races,মার্শাল রেস
Martyr,শহীদ
Massacre,হত্যাকাণ্ড
Mass of manoeuvre,কৌশলের ভর
Master-at-arms,মাস্টার-এ-আর্মস
Master of ceremonies,অনুষ্ঠান - এর গুরু
Master of Household,গৃহকর্তা
Master of the Horse,ঘোড়ার মাস্টার
Master of the Rolls,রোলস মাস্টার
Match,ম্যাচ
Match,ম্যাচ
Matchlock,ম্যাচলক
Matrimonial alliance,বৈবাহিক জোট
Mediterranian powers,ভূমধ্য শক্তি
Menshevik,মেনশেভিক
Mercenary army,ভাড়াটে বাহিনী
Mercenary soldier,ভাড়াটে সৈনিক
Merchantman,বণিক
Middle ages,মধ্যবয়সী
Middle East,মধ্যপ্রাচ্য
Middle passage,মধ্যপথ
Middle path,মধ্যপথ
Middle way (=middle course),মধ্য পথ (=মিডল কোর্স)
Migrant,অভিবাসী
Migration,মাইগ্রেশন
Migration,মাইগ্রেশন
Migration,মাইগ্রেশন
Militarism,সামরিকবাদ
Militarism,সামরিকবাদ
Militarism,সামরিকবাদ
Militarism,সামরিকবাদ
Militarist,সামরিকবাদী
Militarist,সামরিকবাদী
Militarization,সামরিকীকরণ
Militarization,সামরিকীকরণ
Militarization,সামরিকীকরণ
Military tactician (=tactician),সামরিক কৌশলবিদ (=কৌশলবিদ)
Military tactician (=tactician),সামরিক কৌশলবিদ (=কৌশলবিদ)
Military tactics (=tactics),সামরিক কৌশল (=কৌশল)
Militia,মিলিশিয়া
Militia,মিলিশিয়া
Misrule,দুঃশাসন
Missing link,হারানো সুত্র
Mission,মিশন
Mission,মিশন
Mission,মিশন
Mixed race,মিশ্র জাতি
modern history,আধুনিক ইতিহাস
Modus vivendi,জীবনযাত্রাপ্রণালী
Monachism,একাধিপত্য
Monarch,রাজা
Monarch,রাজা
Monarchism,রাজতন্ত্র
Monarchism,রাজতন্ত্র
Monarchist,রাজতন্ত্রবাদী
Monarchy,রাজতন্ত্র
Monastery,মঠ
Monastery,মঠ
Monastery,মঠ
Monasticism,সন্ন্যাস
Monasticism,সন্ন্যাস
Monk,সন্ন্যাসী
Mother country,মাতৃভূমি
Motherland,মাতৃভূমি
Mother of Parliaments,সংসদের মা
Muckrakers,মুক্রকারস
Mummy,মমি
Museum,যাদুঘর
Musket,মাস্কেট
Musketeer,মাস্কেটিয়ার
Musketry,মাস্কেট্রি
Musketry,মাস্কেট্রি
Muster master,মাস্টার মাস্টার
Muster-roll,মাস্টার-রোল
Muster-roll,মাস্টার-রোল
Mutiny,বিদ্রোহ
Mutiny Act,বিদ্রোহ আইন
Mystery ship,রহস্য জাহাজ
Narrative,বর্ণনামূলক
Nation,জাতি
Native,স্থানীয়
Native state,দেশীয় রাজ্য
Naturalism,প্রকৃতিবাদ
Natural rights,প্রাকৃতিক অধিকার
Nazi,নাৎসি
Nazi revolution,নাৎসি বিপ্লব
Nazism,নাৎসিবাদ
Near East,পূর্ব কাছাকাছি
Negro,নিগ্রো
Negrophil,নিগ্রোফিল
Negrophilism,নেগ্রোফিলিজম
Negrophobia,নিগ্রোফোবিয়া
Neutral,নিরপেক্ষ
Neutral country,নিরপেক্ষ দেশ
New Deal,নতুন চুক্তি
New World,নতুন বিশ্ব
Nobility,আভিজাত্য
Noble,উন্নতচরিত্র
Noble,উন্নতচরিত্র
Nomad,যাযাবর
Nomadic horde,যাযাবর দল
Nomadism,যাযাবর
Non-aggression pact,অহিংস সন্ধি
Non-aggression treaty,অ-আগ্রাসন চুক্তি
Non-belligerent state,যুদ্ধহীন রাষ্ট্র
Non-co-operation,অসহযোগিতা
Non co-operation movement,অসহযোগ আন্দোলন
Obverse,বিপরীত
Obverse,বিপরীত
Ochlocracy (=mobocracy),গণতন্ত্র (=জনতাতন্ত্র)
Ochlocrat,অক্লোক্র্যাট
Official document,অফিসের নথিপত্র
Old world,পুরোনো জগৎ
Oligarchy,অলিগার্কি
Onslaught,আক্রমণ
Open negotiation,খোলা আলোচনা
Open question,খোলা প্রশ্ন
Open records,রেকর্ড খুলুন
Orient,প্রাচ্য
Orientalism,প্রাচ্যবাদ
Orientalism,প্রাচ্যবাদ
Orientalist,প্রাচ্যবিদ
Origin,উৎপত্তি
Origin,উৎপত্তি
Orthography,অর্থোগ্রাফি
Outbreak of hostilities,শত্রুতার প্রাদুর্ভাব
Out-post,আউট-পোস্ট
Over-lord,ওভার-লর্ড
Over-ride,অগ্রাহ্য করা
Over-ride,অগ্রাহ্য করা
Pagan,পৌত্তলিক
Pagan,পৌত্তলিক
Paganism,পৌত্তলিকতা
Paganism,পৌত্তলিকতা
Pagoda,প্যাগোডা
Pagoda,প্যাগোডা
Pagoda,প্যাগোডা
Palace intrigues,প্রাসাদ চক্রান্ত
Palatinate,প্যালাটিনেট
Palm-leaf,তাল পাতা
Palm Sunday,অব্যবহিত পূর্ববর্তী রবিবার
Panegyrist,প্যানেগরিস্ট
Panic,আতঙ্ক
Panic,আতঙ্ক
Panic-monger,আতঙ্কগ্রস্ত
Papacy,পোপপদ
Papacy,পোপপদ
Papacy,পোপপদ
Papacy,পোপপদ
Papal bull,পাপল বলদ
Papalism,পোপবাদ
Papalism,পোপবাদ
Papalist,পোপবাদী
Papal state,পোপ রাজ্য
Papism (=papistry),প্যাপিজম (=পেপিস্ট্রি)
Papist,পাপিস্ট
Papyrus,প্যাপিরাস
Parable,উপমা
Paramount,প্যারামাউন্ট
Paramountcy (=paramount power),সর্বশ্রেষ্ঠতা (=পরামাউন্ট শক্তি)
Paramount lady,প্যারামাউন্ট ভদ্রমহিলা
Paramount lord,পরম প্রভু
Parchment,পার্চমেন্ট
Parchment,পার্চমেন্ট
Parchment,পার্চমেন্ট
Pardon,ক্ষমা
Parleys,কথাবার্তা
Parleys,কথাবার্তা
Parliament (=parlement),সংসদ (=সংসদ)
Parliament,সংসদ
Parliament,সংসদ
Parliament,সংসদ
Parliament Act,সংসদ আইন
Parliamentarian,সংসদ সদস্য
Parliamentarian,সংসদ সদস্য
Parliamentary agent,সংসদীয় এজেন্ট
Parnellism,পারনেলিজম
Parole,প্যারোল
Parole,প্যারোল
Parricide,প্যারিসাইড
Parricide,প্যারিসাইড
Partisan,পক্ষপাতমূলক
Partisan,পক্ষপাতমূলক
Partisan,পক্ষপাতমূলক
Pass,পাস
Pass word (=watch word),পাস শব্দ (=ঘড়ি শব্দ)
Patriarch,প্যাট্রিয়ার্ক
Patriarchs,প্যাট্রিয়ার্কস
Patrician,প্যাট্রিশিয়ান
Patrimony,পিতৃত্ব
Pax Britannica,প্যাক্স ব্রিটানিকা
Pax Romana,প্যাক্স রোমানা
Pedigree,বংশ
Pedigree,বংশ
Pedigreed person,বংশানুক্রমিক ব্যক্তি
Peer,সমকক্ষ ব্যক্তি
Peer,সমকক্ষ ব্যক্তি
Peerage,পিরেজ
Peerage,পিরেজ
Peerage,পিরেজ
Peers of Ireland,আয়ারল্যান্ডের সহকর্মীরা
Peers of Scotland,স্কটল্যান্ডের সহকর্মীরা
Peninsular Campaign,উপদ্বীপের প্রচারণা
Peninsular war,উপদ্বীপ যুদ্ধ
Pennant,পেনান্ট
People's Charter (=National Charter),জনগণের সনদ (=জাতীয় সনদ)
People's front (=popular front),পিপলস ফ্রন্ট (=জনপ্রিয় ফ্রন্ট)
Perfidy,বেপরোয়া
Period,সময়কাল
Period,সময়কাল
Periphery,পরিধি
Permanent Settlement,স্থায়ী বন্দোবস্ত
Perpetual fief,চিরন্তন জাঁকজমক
Phalanx,ফ্যালানক্স
Phalanx,ফ্যালানক্স
Phraoh,ফেরাউন
Pictogram,পিকটোগ্রাম
Pictograph,পিকটোগ্রাফ
Pictograph,পিকটোগ্রাফ
Pilgrim,তীর্থযাত্রী
Pilgrim fathers,তীর্থযাত্রী পিতারা
Pillage,পিলেজ
Pillage,পিলেজ
Pillar,স্তম্ভ
Pillar Edicts (of Ashoka),পিলার এডিক্টস (অশোকের)
Pillar Edicts (of Ashoka),পিলার এডিক্টস (অশোকের)
Pillar Edicts (of Ashoka),পিলার এডিক্টস (অশোকের)
Pirate,জলদস্যু
Pirate,জলদস্যু
Pitched battle,পিচড যুদ্ধ
Plot,পটভূমি
Polis,পলিস
Polis,পলিস
Politarch,পলিটার্ক
Political Agent,পলিটিক্যাল এজেন্ট
Political asylum,রাজনৈতিক আশ্রয়
Political Resident,রাজনৈতিক বাসিন্দা
Political terrorism,রাজনৈতিক সন্ত্রাস
Poll tax,মাথট
Pontoon,পন্টুন
Premier,প্রিমিয়ার
Premier,প্রিমিয়ার
Premiership,প্রিমিয়ারশিপ
Presidency,প্রেসিডেন্সি
Presidency,প্রেসিডেন্সি
President,রাষ্ট্রপতি
President,রাষ্ট্রপতি
Presidium,প্রেসিডিয়াম
Prime Minister,প্রধানমন্ত্রী
Primogeniture,প্রিমোজেনিচার
Prince,রাজপুত্র
Prince,রাজপুত্র
Prince Bishop,প্রিন্স বিশপ
Prince Consort,প্রিন্স কনসোর্ট
Prince Regent,প্রিন্স রিজেন্ট
Pince regnant,পিন্স regnant
Princess Regent,রাজকুমারী রিজেন্ট
Princess Royal,রাজকুমারী
Principality,প্রিন্সিপ্যালিটি
Principality,প্রিন্সিপ্যালিটি
Principality,প্রিন্সিপ্যালিটি
Prize,পুরস্কার
Prize,পুরস্কার
Prize money,উপহার স্বরূপ
Professional soldier,পেশাদার সৈনিক
Promise,প্রতিশ্রুতি
Promontory fort,প্রমোনটরি ফোর্ট
Protectorate,প্রটেক্টরেট
Protectorate,প্রটেক্টরেট
Protectorate,প্রটেক্টরেট
Protégé,প্রোটেগ
Provenance,উদ্ভব
Provenance,উদ্ভব
Provenance system,প্রোভেনেন্স সিস্টেম
Pro-zionist,ইহুদিবাদী
Public enemy,জনশত্রু
Public enemy,জনশত্রু
Punctations,বিরাম
Punic wars,পুনিক যুদ্ধ
Puritan,পিউরিটান
Putsch,Putsch
Quadriga,কোয়াড্রিগা
Quadruple alliance,চতুর্মুখী জোট
Quaker,কোয়েকার
Queen,রাণী
Queen consort,রানী সহধর্মিণী
Queen dowager,কুইন দোহার
Queendom,কুইনডম
Queendom,কুইনডম
Queen mother,রানী মা
Queen regnant,রাজকুমারী
Quisling,কুইসলিং
Quisling,কুইসলিং
Quit rent,ভাড়া ছাড়ুন
Quiver,কাঁপুনি
Quo warranto,ওয়ারেন্টো
Race,জাতি
Racial supremacy,জাতিগত আধিপত্য
Rack,তাক
Rack,তাক
Raid,অভিযান
Raid,অভিযান
Rampart,রামপার্ট
Rampart,রামপার্ট
Ransack,লুণ্ঠন
Ransom,মুক্তিপণ
Ransom,মুক্তিপণ
Ravage,ধ্বংসযজ্ঞ
Ravages,ধ্বংসযজ্ঞ
Realm,রাজত্ব
Rear guard,রিয়ার গার্ড
Rear guard action,রিয়ার গার্ড অ্যাকশন
Rebel,বিদ্রোহী
Rebellion,বিদ্রোহ
Recognition of insurgency,বিদ্রোহের স্বীকৃতি
Reconduction,পুনঃসঞ্চালন
Reconnaissance,রিকনেসান্স
Reconstruction,পুনর্গঠন
Record,রেকর্ড
Record office,রেকর্ড অফিস
Record retirement,রেকর্ড অবসর
Red shirts,লাল শার্ট
Reformation,সংস্কার
Refugee,উদ্বাস্তু
Regalia,রেগালিয়া
Regalia,রেগালিয়া
Regalia,রেগালিয়া
Regency,রিজেন্সি
Regent,রিজেন্ট
Regent queen,রাজকীয় রানী
Regicide,রেজিসাইড
Regicides,রেজিসাইডস
Regime,শাসন
Regime,শাসন
Region,অঞ্চল
Regnal year,রাজকীয় বছর
Regnant,রেগন্যান্ট
Regnum,রেগনাম
Reich,রাইখ
Reign,রাজত্ব
Reign,রাজত্ব
Reigning family,রাজত্ব করা পরিবার
Reign of terror,সন্ত্রাসের রাজত্ব
Reign of terror,সন্ত্রাসের রাজত্ব
Reinforce,শক্তিশালী করা
Reinforcement,শক্তিবৃদ্ধি
Reinstatement,পুনঃস্থাপন
Reinvest,পুনরায় বিনিয়োগ করুন
Relay post,রিলে পোস্ট
Relay route,রিলে রুট
Relay system,রিলে সিস্টেম
Release,মুক্তি
Release,মুক্তি
Renunciation,ত্যাগ
Renunciation,ত্যাগ
Repertory (=inventory),রেপার্টরি (=ইনভেন্টরি)
Repository,ভান্ডার
Repository,ভান্ডার
Republic,প্রজাতন্ত্র
Republic Day,প্রজাতন্ত্র দিবস
Rescript,রিস্ক্রিপ্ট
Rescript,রিস্ক্রিপ্ট
Resident,বাসিন্দা
Restoration,পুন: প্রতিষ্ঠা
Resurrection,পুনরুত্থান
Resurrection,পুনরুত্থান
Retreat,পশ্চাদপসরণ
Reverse (of a coin),বিপরীত (একটি মুদ্রার)
Revolt,বিদ্রোহ
Revolution,বিপ্লব
"Revolution, French","বিপ্লব, ফরাসি"
Revolution Glorious,বিপ্লব গৌরবময়
"Revolution, Industrial","বিপ্লব, শিল্প"
Rising,উদীয়মান
Rotten-borough,পচা-বরো
Rough Riders,রাফ রাইডার
Round-heads,গোলাকার মাথা
Rout,রাউট
Royal audience,রাজকীয় দর্শক
Royal charter,রাজকীয় সনদ
Royal crest,রাজকীয় ক্রেস্ট
Royal crest,রাজকীয় ক্রেস্ট
Royal decree,রাজকীয় ফরমান
Rubric,রুব্রিক
Ruins,ধ্বংসাবশেষ
Runner,রানার
Sabotage,নাশকতা
Sabre,সাবের
Sabres,সাবার্স
Sacrifice,বলিদান
Sacrifice,বলিদান
Sacrifice,বলিদান
Safe conduct,নিরাপদ আচরণ
Safeguard,নিরাপত্তা বেষ্টনী
Safeguard,নিরাপত্তা বেষ্টনী
Safeguarding duties,নিরাপত্তার দায়িত্ব
Sally,স্যালি
Sally-port,স্যালি-বন্দর
Sceptre,রাজদণ্ড
Scimitar,Scimitar
Second estate,দ্বিতীয় এস্টেট
Sect,সম্প্রদায়
Sect,সম্প্রদায়
Seizure,খিঁচুনি
Seizure,খিঁচুনি
Senate,সেনেট
Senate,সেনেট
Senate,সেনেট
Senate,সেনেট
Serf (=bordar or villein),দাস (= বর্ডার বা ভিলিন)
Serf (=bordar or villein),দাস (= বর্ডার বা ভিলিন)
Serfdom (serfhood or serfage),দাসত্ব (সার্ফহুড বা সারফেজ)
Serfdom (serfhood or serfage),দাসত্ব (সার্ফহুড বা সারফেজ)
Shadow king,ছায়া রাজা
Ship Money,শিপ মানি
Shock troops (=storm troops),শক সৈন্য (= ঝড় সৈন্য)
Short Parliament,সংক্ষিপ্ত সংসদ
Skirmish,ঝগড়া
Slave,দাস
Slavery,দাসত্ব
Slavery,দাসত্ব
Soldier statesman,সৈনিক রাষ্ট্রনায়ক
Spear,বর্শা
Spear-head,বর্শা-মাথা
Sphere,গোলক
Sphragistics,স্ফ্রাজিস্টিকস
Spoils system,সিস্টেম নষ্ট করে
Squire,স্কয়ার
Squire,স্কয়ার
Squirearchy,স্কয়ারআর্কি
Squirearchy,স্কয়ারআর্কি
Standard,স্ট্যান্ডার্ড
Standard-bearer,মান-ধারক
Standing army,স্থায়ী সেনাবাহিনী
Standing orders,স্থায়ী আদেশ
Standing orders,স্থায়ী আদেশ
Statesman,স্টেটসম্যান
Stone inscription,পাথরের শিলালিপি
Storm troops,ঝড় সৈন্য
Stratagem,কৌশল
Strategy,কৌশল
Strategy,কৌশল
Strategy,কৌশল
Stratocracy,স্ট্র্যাটোক্র্যাসি
Strife,কলহ
Strife,কলহ
Strong hold,শক্ত হোল্ড
Strong hold,শক্ত হোল্ড
Subsidiary talliance,সাবসিডিয়ারি ট্যালাইন্স
Succession,উত্তরাধিকার
Successor,উত্তরাধিকারী
Suffrage,ভোটাধিকার
Suffragist,ভোটাধিকারী
Sultanate,সালতানাত
Sultanate period,সুলতানি আমল
Surrender,আত্মসমর্পণ
Suzerain,সুজারেন
Suzerain state,সুজারেন রাজ্য
Swordsman,তলোয়ারধারী
Tammany Society,তামানি সোসাইটি
Tempered sword,টেম্পারড তলোয়ার
Tenant,প্রজা
Tenant,প্রজা
Territory,এলাকা
Territory,এলাকা
Territory government,অঞ্চল সরকার
Terrorism,সন্ত্রাস
Third estate,তৃতীয় এস্টেট
Three estates,তিনটি এস্টেট
Toll,টোল
Toll house,টোল বাড়ি
Tomb,সমাধি
Tory,টোরি
Totem,টোটেম
Tower,টাওয়ার
Tower,টাওয়ার
Tower of victory,বিজয়ের টাওয়ার
Traitor,বিশ্বাসঘাতক
Treachery,বিশ্বাসঘাতকতা
Treason,বিশ্বাসঘাতকতা
Treaty,সন্ধি
Trial by battle (=trail by combat),যুদ্ধের মাধ্যমে বিচার (=যুদ্ধের মাধ্যমে ট্রায়াল)
Tribute,শ্রদ্ধাঞ্জলি
Tribute,শ্রদ্ধাঞ্জলি
Tribute land,শ্রদ্ধা ভূমি
Triple alliance,তিন জোট
Triple entente,ট্রিপল entente
Triumph,বিজয়
Triumph,বিজয়
Turmoil,অশান্তি
Tyrannicide,অত্যাচারী হত্যা
Tyrannicide,অত্যাচারী হত্যা
Tyranny,অত্যাচার
Tyranny,অত্যাচার
Tyrant,অত্যাচারী
Uhlan,উহলান
Ukase,উকাসে
Ukase,উকাসে
Ulema,ওলামা
Ultimatum,আল্টিমেটাম
Ultimatum,আল্টিমেটাম
Uncle sam,চাচা স্যাম
Under-king,অধীনস্থ রাজা
United Irishmen,ইউনাইটেড আইরিশম্যান
United Nations,জাতিসংঘ
United Provinces,ইউনাইটেড প্রদেশ
United Provinces,ইউনাইটেড প্রদেশ
Univallated fort,অপ্রত্যাশিত দুর্গ
Universal monarch,সর্বজনীন রাজা
Universal suffrage,সার্বজনীন ভোটাধিকার
Uprising,বিদ্রোহ
Usurpation,দখল
Usurper,দখলকারী
Utopia,ইউটোপিয়া
Vandal,ভাঙচুর
Vandalism,ধ্বংসাত্মক
Vanguard,ভ্যানগার্ড
Vanguard,ভ্যানগার্ড
Vanguard,ভ্যানগার্ড
Varangian,ভারাঙ্গিয়ান
Varangian guard,ভারাঙ্গিয়ান প্রহরী
Vassal,ভাসাল
Vassal,ভাসাল
Vassal state,ভাসাল রাষ্ট্র
Vatican Council,ভ্যাটিকান কাউন্সিল
Vessel,ভেসেল
Vessel,ভেসেল
Vessel,ভেসেল
Vice-king,উপরাজ
Viceroy,ভাইসরয়
Viceroyalty=viceroyship,ভাইসরয়্যালিটি = ভাইসরয়শিপ
Victor,ভিক্টর
Victory,বিজয়
Villein,ভিলেইন
Voyage,সমুদ্রযাত্রা
Vulnerable fortress,অরক্ষিত দুর্গ
Wall painting,অম্লান চিত্র
Wall painting,অম্লান চিত্র
War,যুদ্ধ
War-lord,যুদ্ধ-প্রভু
Warrior,যোদ্ধা
Warrior,যোদ্ধা
Warrior,যোদ্ধা
Warship,যুদ্ধজাহাজ
Watch-word,ওয়াচ-শব্দ
Welfare state,কল্যাণ রাষ্ট্র
Welfare Work,কল্যাণমূলক কাজ
Whig,হুইগ
White flag,সাদা পতাকা
Whitemen's burden,হোয়াইটম্যানের বোঝা
World empire,বিশ্ব সাম্রাজ্য
World movement,বিশ্ব আন্দোলন
World politics,বিশ্ব রাজনীতি
World power,বিশ্ব শক্তি
World war,বিশ্বযুদ্ধ
Wreeker,Wreeker
Wrecking amendment,ধ্বংসকারী সংশোধনী
Xenelasis,জেনেলাসিস
Xenophobia,জেনোফোবিয়া
Yankee,ইয়াঙ্কি
Yellow jacket,হলুদ জ্যাকেট
Yellow man,হলুদ মানুষ
Yellow peril,হলুদ বিপদ
Yellow press,হলুদ প্রেস
Young Turks,তরুণ তুর্কিদের
Zeus,জিউস
Zionism,জায়নবাদ
Zoroastrianism,জরথুষ্ট্রবাদ
