Malayalam,Bengali
ഒട്ടിച്ച പ്ലാന്റ്,গ্রাফ্টেড উদ্ভিদ
ഗ്രാഫ്റ്റ്-പൊരുത്തപ്പെടുന്നില്ല,গ্রাফ্ট-ইনমপ্যাটেবল
ഗ്രന്ന,গ্রান্না
കൃതം,গ্রানুলেশন
പച്ച വളം,সবুজ সার
ഹരിത വിപ്ലവം,সবুজ বিপ্লব
വളർച്ചയും വികസനവും,বৃদ্ধি এবং উন্নয়ন
ഗംമോസിസ്,গুমোসিস
ഗൈനോഡിയോസിയസ്,Gynodioecious
പിത്തസഞ്ചി,গল বাদাম
വെളുത്തുള്ളി,রসুন
ഗെർബെറ,জেরবেরা
ഗെർക്ക്,ঘেরকিন
ഇഞ്ചിര്,আদা
ഗ്ലാഡിയോലസ്,গ্ল্যাডিওলাস
ആട് കള (ഏജററ്റം),ছাগলের আগাছা (আগেরেটাম)
ചെറുമധുരനാരങ്ങ,আঙ্গুর
മുന്തിരി,আঙ্গুর
ചെറുപയർ,সবুজ ছোলা
ഗ്രാമവകാശ,গ্রুইয়া
നിലക്കടല,চিনাবাদাম
പേര,পেয়ারা
ഗ്വിനിയ പുല്ല്,গিনি ঘাস
പിത്തസഞ്ചി,গ্যাল মিড
പുല്ല് ഹോപ്പർ,ঘাস হপার
ഗുണ്ടി ബഗ്,গুন্ডি বাগ
ശീലം,অভ্যাস
ആഹാനം,শিলাবৃষ্টি
ഹെയിവിവിച്ച്,হেয়ারভেচ
ഹാലോഫൈറ്റ്,হ্যালোফাইট
ഹാരോ,হ্যারো
വിളവെടുപ്പ് സൂചിക,ফসল সূচক
വിളവ്,ফসল
വിളവെടുപ്പ്,ফসল কাটা
കിളിവാതില്,হ্যাচ
വയ്ക്കോല്,খড়
ഭേഹം,হেইলজ
ആഞ്ഞടിക്കല്,হেইস্টক
മൂടല്മഞ്ഞ്,ধোঁয়াশা
മഞ്ഞ്മൂടിയ,আড়ম্বরপূর্ণ
തല (അഗ്രോ),মাথা (কৃষি)
തല (ചാനലിന്റെ),মাথা (চ্যানেলের)
തിരികെ തലക്കെട്ട്,পিছনে মাথা
കുറ്റിച്ചെടി,হেজ
ഹെഡ്ജിംഗ്,হেজিং
ഹെലിക്സ്,হেলিক্স
ഹെമറ്റൈറ്റ്,হেমাটাইট
സസം,ভেষজ
ഹെരിബറിയം,হার্বেরিয়াম
കളനാശിനി,হার্বিসাইড
വംശപാരന്വരം,বংশগততা
പാരപാനം,হেরেটিবিলিটি
ഹെർമാഫ്രോഡൈറ്റ്,হার্মাফ্রোডাইট
ഹെട്രോക്രോമാറ്റിക്,হিটারোক্রোমেটিক
ഹെറ്ററേഷൻലൈസേഷൻ,হেটেরোফেরটিলাইজেশন
അറ്റത്തേക്കും,হিটারোসিস
ഹെറ്ററോസോം,হেটেরোসোম
ഹെറോട്രോഫ്,হিটারোট্রফ
ഹെക്സാപ്ലോയിഡ്,হেক্সাপ্লয়েড
ഹൈബർനേറ്റ്,হাইবারনেট
ഉയർന്ന സാന്ദ്രത നടീൽ,উচ্চ ঘনত্ব রোপণ
ഹിൽ (അരി),পাহাড় (চাল)
ഹിസ്റ്റോഗ്രാം,হিস্টোগ্রাম
ഹൈക്ക് ഹോർട്ടികൾച്ചർ,হিটেক হর্টিকালচার
കൂട്,মুরগি
ഹോയിംഗ്,হোয়িং
പിടിക്കുക,ধারণ
ഹോം ഫാം,হোম ফার্ম
ഹോമോസ്റ്റാസിസ്,হোমিওস্টেসিস
ഹോംസ്റ്റേഡ്,হোমস্টেড
ഏകതാന,সমজাতীয়তা
ഏകതാനമായ,সমজাতীয়
ഹോമോനോഗസ്,হোমোলজাস
ഹോമോസിഗോട്ട്,হোমোজাইগোট
ഹോപ്പർ,হপার
ചക്രവാളം,দিগন্ত
ഹോർട്ടികൾച്ചറൽ വിളകൾ,উদ্যানতাত্ত্বিক ফসল
ഹോർട്ടികൾച്ചർ,উদ্যানতত্ত্ব
ഹോർട്ടി-സിൽവി ഇടയശ്ത്ഠിംഗ്,হর্টি-সিলভি যাজকীয় কৃষিকাজ
ആതിഥേയന്,হোস্ট
ചൂടുവെള്ള ചികിത്സ,গরম জল চিকিত্সা
തൊണ്ട്,হাল
ഈർപ്പം,আর্দ্রতা
ഹ്യൂമസ്,হুমাস
തൊലി,হুস্ক
തൊലി,হকার
ഹസ്കിംഗ്,হুংস
ഹൈബ്രിഡ്,হাইব্রিড
ജലവൈദമാക്കല്,সংকরকরণ
ജലാംശം,হাইড্রেশন
ജലവൈകരണം,জলবিদ্যুৎ
ജലവിശ്ലേഷണം,হাইড্রোলাইসিস
ഹൈഡ്രെയിൻ,হাইড্রোমিটার
ഹൈഡ്രോഫിലസ്,হাইড্রোফিলাস
ഹൈഡ്രോപോണിക്സ്,জলবিদ্যুৎ
ഹൈഡ്രോഫിയർ,হাইড্রোস্ফিয়ার
ഹൈഡ്രോസ്കോപ്പിറ്റി,হাইড্রোস্কোপিসিটি
ഹൈപ്പർപാരാസറ്റ്,হাইপারপ্যারাসাইট
ഹൈപ്പർപ്ലാസിയ,হাইপারপ্লাজিয়া
എസ്യ്പ്പ്,হাইফা
ഹൈപ്പോകോട്ടൈൽ,হাইপোকোটাইল
അനുമാനസം,হাইপোথিসিস
ഹിസ്റ്റെറിസിസ് (വെള്ളം),হিস্টেরেসিস (জল)
ഹാസൽ നട്ട്,হ্যাজেল বাদাম
ചെതാവ്,শিং
ഹെൻബെയ്ൻ,হেনবেন
ഹെന്ന,হেনা
ചെമ്പരുത്തി,হিবিস্কাস
ചാട്ടം,খোঁড়ান
കുതിര ഗ്രാം,ঘোড়া গ্রাম
കുതിര-കണ്ണ്-ബീൻ,হর্স-আই-শিম
തേനീച്ച,মৌমাছি
ഹോപ്പർ,হপার
ഹോർട്ടികൾച്ചറിസ്റ്റ്,উদ্যানতত্ত্ববিদ
ജലശാസ്ത്രജ്ഞൻ,হাইড্রোলজিস্ট
സിറ്റു ഒട്ടിക്കൽ,সিটু গ্রাফটিংয়ে
വിട്രോയിൽ,ভিট্রোতে
വിവോയിൽ,ভিভোতে
വിവേചനരഹിതമായ,নির্বিচারে
പുഴു,পোকামাকড়
പ്രാണികളുടെ കീടങ്ങൾ,কীটপতঙ্গ
കീസദമായ,পোকামাকড়
കീടനാശിനി,কীটনাশক
കീടനാശിനി,পোকামাকড়
ധിക്കാരി,ইনসোলেশন
പുള്ളിപ്പുഴ,অদৃশ্য
ഇൻസ്റ്റാർ (പ്രാണികൾ),ইনস্টর (পোকামাকড়)
സുഖാനുസൃതം,ইনসুলেটর
സംയോജിത രോഗ പരിപാലനം,ইন্টিগ্রেটেড ডিজিজ ম্যানেজমেন্ট
സംയോജിത പോഷക മാനേജുമെന്റ്,সংহত পুষ্টি ব্যবস্থাপনা
സംയോജിത കീടങ്ങളെ പരിപാലനം,সমন্বিত বালাই ব্যবস্থাপনা
തീവ്രവാദം,তীব্রতা
തീവമായ,নিবিড়
ആലോചിക്കുക,ইন্টারক্রপ
ഇന്റർ ദുഷ്പീകരണം (ഇന്റർ കൾട്ട്),আন্তঃসংশ্লিষ্টতা (আন্তঃবিজ্ঞান)
പലിശ,স্বার্থ
ഇന്റനോഡ്,ইন্টারনোড
ഇന്റർഫേസ് (സെൽ ഡിവിഷൻ),ইন্টারফেজ (সেল বিভাগ)
ഇന്റർപോളേഷൻ,ইন্টারপোলেশন
ഇന്റർ-അണുവിമുക്തമാണ്,আন্তঃমুখী
സാധനങ്ങൾ,ইনভেন্টরি
വിപരീതം,বিপর্যয়
ഇവന്റോക്രെ,জড়িত
യൻകിട,আয়ন
വികിരണം,ইরেডিয়েশন
ജലസേചനം,সেচ
ഐഎസ്ഒ അല്ലെലുകൾ,আইএসও অ্যালিলস
ഐഎസ്ഒ ഉൽപ്പന്ന വക്രത,আইএসও পণ্য বক্ররেখা
ഐസോബാർ,আইসোবার
ഇസോഗമി,আইসোগামি
ഒറ്റപ്പെടൽ ദൂരം,বিচ্ছিন্নতা দূরত্ব
ഐസോപ്ലോയിഡ്,আইসোপ্লয়েড
ഐസ്കോംകാന്റ്,আইসোক্যান্ট
ഐസോടോപ്പ്,আইসোটোপ
ഇന്ത്യൻ ബിർച്ച്,ভারতীয় বার্চ
ഇന്ത്യൻ നീല പൈൻ,ইন্ডিয়ান ব্লু পাইন
ഇന്ത്യൻ ചെറി,ভারতীয় চেরি
ഇന്ത്യൻ ജുനൈപ്പർ,ভারতীয় জুনিপার
ഇന്ത്യൻ കിനോ മരം,ভারতীয় কিনো গাছ
ഇന്ത്യൻ ലായറൽ ട്രീ,ভারতীয় লরাল ট্রি
ഇന്ത്യൻ ഭ്രാന്തൻ,ভারতীয় ম্যাডার
ഇന്ത്യൻ മാഡ്ലർ,ভারতীয় ম্যাডলার
ഇന്ത്യൻ പോഡോ ഫൈലം,ইন্ডিয়ান পোডো ফিলাম
ഇൻഡിഗോ,নীল
ഇറ്റാലിയൻ മില്ലറ്റ്,ইতালিয়ান বাজরা
ആനക്കൊമ്പ് വൃക്ഷം,আইভরি গাছ
ഐവി പൊറോട്ട / ലിറ്റിൽ പൊറോട്ട,আইভী লাউ/লিটল লাউ
മന്ദബുദ്ധി,গুড়
ജാപോണിക്ക അരി,জাপোনিকা রাইস
ജാസിദ്,জ্যাসিড
ജാവാനിക്ക അരി,জাভানিকা রাইস
ജെല്ലിംഗ്,জেলিং
Jum കൃഷി,ঝুম চাষ
ചാടുന്ന ജീൻ,জাম্পিং জিন
ജങ്ക് ഡിഎൻഎ,জাঙ্ক ডিএনএ
ജുവനൈൽ ഘട്ടം,কিশোর পর্ব
ജസറന്ദ,জ্যাকারান্ডা
ചക്ക,জ্যাকফ্রুট
മുൻ,জামুন
ജാസ്മിൻ,জুঁই
ജട്ടി ഖട്ടി,জাট্টি খট্টি
ജാട്ട്രോഫ,জ্যাটট্রোফা
ചണം,পাট
ജാസിഡുകൾ,জ্যাসিডস
കയോലിൻ,কওলিন
Koolianite,কওলিনাইট
Koolianite,কওলিনাইট
കര്യൻചേരിമ,ক্যারিঞ্চাইমা
കരോഡെസ്മ,ক্যারিওডেসমা
കാരിയോബാമി,ক্যারিওগামি
കാറിഗ്രാം (IDiOGRAM),ক্যারিওগ্রাম (আইডিওগ্রাম)
കാരിയോകിനിസ്,ক্যারিওকাইনেসিস
കരിയോളജി,ক্যারোলজি
കരോലിസിസ്,ক্যারিওলাইসিস
കറിയോൺ,ক্যারিওন
കാരിരിയോടൈ,ক্যারিওটাইপ
കെൽപ് (ആൽഗ),কেল্প (শেত্তলা)
കെൽവിൻ സൈക്കിൾ,কেলভিন চক্র
കെരാറ്റിൻ,কেরাটিন
കേർണൽ,কার্নেল
ഖൈറ രോഗം,খাইরা রোগ
ഖാരിഫ്,খরিফ
കളിയാക്കാനുള്ള,দুষ্টুমি
കിടോചോർ,কিনেটোচোর
അടുക്കളത്തോട്ടം,বাগানের
ക്ലീൻഫിൽട്ടർ സിൻഡ്രോം,ক্লেইনফিল্টার সিনড্রোম
KLENOV ശകലം,ক্লেনো খণ্ড
നോട്ടിയ,গিঁটিং
കൊച്ചിന്റെ പേര്,কোচের পোস্টুলেট
കോപ്പേഴ്സ് ക്ലാസിഫിക്കേഷൻ (കാലാവസ്ഥ),কোপ্পেনের শ্রেণিবিন্যাস (জলবায়ু)
ക്രെസ് സൈക്കിൾ,ক্রেবস চক্র
കുട്ടി,কুর্তোসিস
കെവികെ (കൃഷി വിജ്ഞൻ കേന്ദ്ര),কেভিকে (কৃষ্ণ ভিগায়ান কেন্দ্র)
കടാം,কাদম
കലെ,কালে
കന്മാർ പുല്ല്,ক্যানস ঘাস
കരുണാന്ത,করোন্ডা
"കിഡ്നി ബീൻ, രാജ്മ","কিডনি বিন, রাজমাহ"
Kiwifriuut,কিউইফ্রিউট
നോൾ ഖോൾ,নোল খোল
കോടംമ്പുലി,কোডাম্পুলি
കൊഡോ മില്ലറ്റ്,কোডো মিললেট
കോകം വെണ്ണ ട്രീ (മംഗോസ്റ്റിൻ),কোকাম মাখন গাছ (ম্যাঙ্গোস্টিন)
ഖപ്പുര വണ്ട്,খাপ্রো বিটল
L.D.50 (മാരകമായ ഡോസ് 50),এল.ডি .50 (মারাত্মক ডোজ 50)
ലംബമായി,অবতরণ করতে ল্যাব
മൗലിപ്പ്,লেবেল
തൊഴിലാളി,শ্রম
ലാക് ഓപ്പറൺ മോഡൽ,ল্যাক অপেরন মডেল
മുലയൂട്ടൽ,স্তন্যদান
ലാക്ടാനെനിക് ഹോർമോൺ (പ്രോലാക്റ്റിൻ),ল্যাকটোজেনিক হরমোন (প্রোল্যাকটিন)
ലാക്ടോസ്,ল্যাকটোজ
ലഗ്ഗുചെയ്യുന്ന സ്ട്രോണ്ട്,পিছিয়ে থাকা স্ট্র্যান্ড
ലാംഡ ക്ലോണിംഗ് വെക്റ്റർ,ল্যাম্বদা ক্লোনিং ভেক্টর
ലാമർ എയർ ഫ്ലോ,ফলকিত বায়ু প্রবাহ
ലാമ്പ് ബ്രഷ് ക്രോമസോം,ল্যাম্প ব্রাশ ক্রোমোজোম
നിലം,জমি
ലാൻഡ് ക്യാപിറ്റബിലിറ്റി വർഗ്ഗീകരണം,ভূমি সক্ষমতা শ্রেণিবিন্যাস
ലാൻഡ് ക്യാപിറ്റബിലിറ്റി മാപ്പ്,ভূমি সক্ষমতা মানচিত্র
ഭൂമി അപകടം,ভূমি অবক্ষয়
ഭൂമി തുല്യമായ അനുപാതം,ভূমি সমতুল্য অনুপাত
ഭൂമി നില,জমি সমতলকরণ
ഭൂമി വീണ്ടെടുക്കൽ,জমি উদ্ধার
ലാൻഡ്സ്കേപ്പിംഗ്,ল্যান্ডস্কেপিং
ലാൻഡ് അനുയോജ്യത,জমির উপযুক্ততা
ഭൂവിനിയോഗ രീതി,ভূমি ব্যবহারের প্যাটার্ন
ലങ്കാൻഹാൻ സെല്ലുകൾ,ল্যাঙ্গারহান্স সেল
കാലഹരണപ്പെടൽ നിരക്ക്,ভ্রষ্টতা হার
ലാർവ,লার্ভা
ലേറ്റേഷന്,বিলম্ব
ലെഡ് വ്യൂ,সুপ্ত
ഒളിഞ്ഞിരിക്കുന്ന അണുബാധ,সুপ্ত সংক্রমণ
ലാറ്ററൽ,পার্শ্বীয়
ലാറ്ററൈറ്റ് മണ്ണ്,লেটারাইট মাটি
ലാത്ക്സ്,ল্যাটেক্স
നാതിരിവാദം,ল্যাথাইরিজম
ലാറ്റിൻ സ്ക്വയർ ഡിസൈൻ (എൽഎസ്ഡി),ল্যাটিন স্কয়ার ডিজাইন (এলএসডি)
ലാറ്റിസ്,জাল
കവർന പ്രയോജനത്തിന്റെ നിയമം,সমন্বিত সুবিধার আইন
നിരന്തരമായ വരുമാനത്തിന്റെ നിയമം,ধ্রুবক রিটার্ন আইন
വരുമാനം കുറയ്ക്കുന്നതിനുള്ള നിയമം,হ্রাসের আইন
വർദ്ധനവ് വർദ്ധിപ്പിക്കാനുള്ള നിയമം,ক্রমবর্ধমান retuns আইন
പരിമിതപ്പെടുത്തുന്ന രീതി,সীমাবদ্ধ কারণগুলির আইন
കുറഞ്ഞത് നിയമം,সর্বনিম্ন আইন
പകരക്കാരന്റെ നിയമം,প্রতিস্থাপন আইন
വേരിയബിൾ അനുപാതങ്ങളുടെ നിയമം,পরিবর্তনশীল অনুপাত
അടുക്ക്,স্তর
കെട്ടിടത്തിന്റെ പ്ളാന്,বিন্যাস
അയതലിക്കുക,লিচেট
ലീച്ചിംഗ് കാര്യക്ഷമത,ফাঁস দক্ষতা
ലീച്ച് ആവശ്യകത,ফাঁস প্রয়োজনীয়তা
മുൻനിര സ്ട്രാന്റ്,শীর্ষস্থানীয় স্ট্র্যান্ড
ഇല വിസ്തൃതി ദൈർഘ്യം,পাতার ক্ষেত্রের সময়কাল
ഇല ഏരിയ സൂചിക,গাছের পাতা সূচক এলাকা
ഇല ഏരിയ അനുപാതം,পাতার অঞ্চল অনুপাত
ഇല ഖനിത്തൊഴിലാളി,পাতা খনিজ
ഇല പരിശോധന,পাতা পরীক্ষা
ഇല,পাতা
ലഘുലേഖ,লিফলেট
പാട്ടം,ইজারা
പയർവർഗ്ഗ,শিম
ലീസ - (കുറഞ്ഞ energy ർജ്ജ ഇൻപുട്ട് സുസ്ഥിര കാർഷിക മേഖല),লিসা - (কম শক্তি ইনপুট টেকসই কৃষি)
പന്നികം,লেন্টিসেল
ലെന്റോ കാപ്പിലറി പോയിന്റ്,লেন্টো কৈশিক পয়েন্ট
ലെപ്റ്റോണിമ,লেপটোনেমা
ലെപ്റ്റോസ്പിറോസിസ്,লেপটোস্পিরোসিস
ലെറോ-മോർഫിക്,লিরো-মরফিক
നിഖേഭം,ক্ষত
മാരകമായ മ്യൂട്ടേഷൻ,মারাত্মক রূপান্তর
ല്യൂക്കോപ്ലാസ്റ്റ്,লিউকোপ্লাস্ট
ലെവൽ ടെറസ്,স্তর টেরেস
ലെവൽക്കാരൻ (ലെവലിയർ),লেভেলার (লেভেলার)
(ഭൂമിയുടെ) ലെവലിംഗ്,সমতলকরণ (জমির)
കള്ള കൃഷി,লে ফার্মিং
കുറഞ്ഞത് ലിബിഗിന്റെ നിയമം,ন্যূনতম লাইবিগের আইন
ഉപക്കുറിത,লিগেশন
നേരിയ നഷ്ടപരിഹാര പോയിന്റ്,হালকা ক্ষতিপূরণ পয়েন্ট
ലൈറ്റ് സാച്ചുറേഷൻ തീവ്രത,হালকা স্যাচুরেশন তীব্রতা
ലൈറ്റ് ട്രാൻസ്മിഷൻ അനുപാതം,হালকা সংক্রমণ অনুপাত
നേരിയ കെണി,হালকা ফাঁদ
പരിമിതമാണ്,লিমিং
പരിമിതപ്പെടുത്താതെ,সীমাবদ্ধতা
പരിമിതപ്പെടുത്തുന്ന ഘടകം,সীমাবদ্ধ ফ্যাক্টর
ലിമോണൈറ്റ്,লিমোনাইট
നിര,লাইন
ലീനിയർ പ്രതികരണം,লিনিয়ার প্রতিক্রিয়া
ലിങ്ക്,লিঙ্কেজ
ലിങ്കേജ് ഗ്രൂപ്പ്,লিঙ্কেজ গ্রুপ
ലിങ്കറുകാരന്,লিঙ্কার
ലിന്റ് സൂചിക,লিন্ট সূচক
ലിന്ററുകൾ,লিন্টার
ലിപിഡ്,লিপিড
ലിപ്പോളിസിസ്,লাইপোলাইসিস
ലിക്വിക്റ്റേഷൻ,তরলকরণ
തലക്കെട്ട്,লিস্টার
തലക്കെട്ട്,লিস্টার
ലിസ്റ്റിംഗ്,তালিকা
ലിത്തോസ്ഫിയർ,লিথোস্ফিয়ার
ലിറ്റർ,লিটার
തത്സമയ പുതപങ്ങൾ,লাইভ মালচেস
ലിവർവാർട്ട്,লিভারওয়ার্ট
കന്നുകാലി,পশুসম্পত্তি
പ്രാദേശിക നിയന്ത്രണം,স্থানীয় নিয়ন্ত্রণ
ലോക്കസ്,লোকস
വെട്ടുക,পঙ্গপাল
താമസം (വിള താമസസ്ഥലം),লজিং (ফসল লজিং)
ലോഡിക്കുയേറ്റ്,লডিকুল
ലോയസ്സുള്ള,লোস
ലോഗർട്ടിമിക് പരിവർത്തനം,লোগারথিমিক রূপান্তর
ദീർഘനാളത്തിന്റെ ചെടി,দীর্ঘ - দিনের উদ্ভিদ
നീണ്ട തരംഗ വികിരണം,দীর্ঘ তরঙ্গ বিকিরণ
ലൂപ്പ്,লুপ
ലോപ്പിംഗ്,লোপিং
ചപ്പുചവറുകള്,কাঠ
ലക്സ്,লাক্স
ആഡംബര ഉപഭോഗം (പോഷകരീതി),বিলাসবহুল খরচ (পুষ্টি)
ആഡംബര ജീനുകൾ,বিলাসবহুল জিন
ലൈക്കോപീൻ,লাইকোপেন
ലിംഫ്,লিম্ফ
ലിസിമീറ്റർ,লাইসিমিটার
സെല്ലിന്റെ ലിസിസ്,কোষের লিসিস
ലിസോഗനി,লাইসোজিনি
ലിസോസോം,লাইসোসোম
ലൈസോസിം,লাইসোজাইম
ലാക് ട്രീ,লক্ষ গাছ
ലാക്കി,লক্ষ
"ലേഡിയുടെ വിരൽ, ഒക്ര","লেডির আঙুল, ওকরা"
ഭൂമി കൽപ്ട്രോപ്പുകൾ,ল্যান্ড ক্যালট্রপস
ലാന്താന,ল্যান্টানা
ലതിറിൽ,ল্যাথিরাস
വെളുത്തുള്ളി,পেঁয়াজ
നാരങ്ങ പുല്ല്,লেবু ঘাস
നാരങ്ങ,লেবু
പന്തു,মসুর ডাল
താഴ്ന്ന,লকুরিস
ലെറ്റസ്,লেটুস
താമസം,লিলি
നാരങ്ങ,চুন
യന്തമായി,তিসি
Litki,লিচি
ചെറിയ മില്ലറ്റ്,ছোট বাজরা
നീളമുള്ള തണ്ണിമത്തൻ,দীর্ঘ তরমুজ
നീളമുള്ള കുരുമുളക്,দীর্ঘ মরিচ
ലോക്വാട്ട്,লোকাট
താമര,পদ্ম
മങ്ങിയത്,Lurcerne
ലാക്കി പ്രാണികൾ,লক্ষ পোকামাকড়
ലേഡി പക്ഷി വണ്ട്,লেডি বার্ড বিটল
ഇല ഖനിത്തൊഴിലാളി,পাতা খনিজ
ഇല റോളർ,পাতা রোলার
ഇല വെബ്ബർ,পাতার ওয়েবার
വെട്ടുക,পঙ্গপাল
മാക്രോ പരിണാമം,ম্যাক্রো বিবর্তন
മാക്രോക്ലൈമേറ്റ്,ম্যাক্রোক্লিমেট
മാക്രോമോലോൾകൾ,ম্যাক্রোমোলিকুল
മാക്രോമുട്ടേഷൻ,ম্যাক্রোমুটেশন
മാക്രോണിറ്ററി,ম্যাক্রোনিউট্রিয়েন্ট
മാക്രോപോളർ,ম্যাক্রোপোরস
പുഴു,ম্যাগগট
മഗ്മ,ম্যাগমা
മഗ്ത്രിയ,ম্যাগনেসিয়া
മഗ്നീഷ്യം,ম্যাগনেসিয়াম
കാന്തികശരീരം,চৌম্বক আন্দোলক
തീവ്രത,মাত্রা
മഹുവ കേക്ക്,মহুয়া কেক
പരിപാലകൻ,রক্ষণাবেক্ষণ লাইন
പരിപാലനം,রক্ষণাবেক্ষণ
ചോളം ഷെല്ലർ,ভুট্টা শেলার
ആൺകുല്യം,পুরুষ জীবাণুমুক্ত
വൈകല്യങ്ങള്,ত্রুটি
മലിതം,ম্যালিগেন্সি
പോഷകാഹാരക്കുറവ്,অপুষ্টি
ദുരുപയോഗം,অসৎ আচরণ
മാലിംഗ്,ম্যাল্টিং
പുൽത്തൊട്ടി,ম্যানেজার
കണ്ടൽക്കാരൻ,ম্যানগ্রোভ
ഗാനംമീറ്റര്,ম্যানোমিটার
ഗാനംമീറ്റര്,ম্যানোমিটার
മാന്തിസ (ലോഗരിതം),মন্টিসা (লোগারিদমের)
വളം,সার
വളം,সার
അരികിലുള്ള,প্রান্তিক
നാമമാത്രമായ ചിലവ്,প্রান্তিক ব্যয়
നാമമാത്ര ഭൂമി,প্রান্তিক জমি
നാമമാത്ര ഉൽപ്പന്നം,প্রান্তিক পণ্য
നാമമാത്രമായ തിരിച്ചുവരവ്,প্রান্তিক রিটার্ন
സമുധായം,সামুদ্রিক
മാർക്കർ (ജനിതക),চিহ্নিতকারী (জেনেটিক)
ചന്ത,বাজার
വിപണനീയമായ,বিপণনযোগ্য
വിപണന മിച്ചം,বিপণনযোগ্য উদ্বৃত্ত
മാർക്കറ്റുചെയ്ത മിച്ചം,বিপণন উদ্বৃত্ত
മാർക്കറ്റിംഗ്,বিপণন
ചതുപ്പുനിലം,মার্শ
കൂട്ട ഒഴുക്ക്,ভর প্রবাহ
മാസ് തിരഞ്ഞെടുക്കൽ,গণ নির্বাচন
മാസ്-സ്പെക്ട്രോമീറ്റർ,ভর স্পেকট্রমিটার
കപ്പല്പായ്മരം,মাস্ট
മാതൃ അനന്തരാവകാശം,মাতৃ উত্তরাধিকার
ഇണചേരൽ,সঙ্গম
ട്രിക് സാധ്യത,ম্যাট্রিক সম্ভাবনা
പമേയൽ,পরিপক্কতা
മെച്യൂരിറ്റി (വിള),পরিপক্কতা (ফসল)
ലഭ്യമായ പരമാവധി വെള്ളം,সর্বাধিক উপলব্ধ জল
പരമാവധി ക്രോപ്പിംഗ്,সর্বাধিক ফসল
പരമാവധി ശേഷിക്കുന്ന പരിധി,সর্বাধিক অবশিষ্টাংশ সীমা
പരമാവധി സുസ്ഥിര വിളവ്,সর্বাধিক টেকসই ফলন
പരമാവധി തെർമോമീറ്റർ,সর্বাধিক থার্মোমিটার
പരമാവധി വാട്ടർ ഹോൾഡിംഗ് ശേഷി,সর্বাধিক জল ধারণ ক্ষমতা
പുൽമേടുകളുടെ ആലോക്കങ്ങൾ,Medow orpharding
Mely,Meyly
ശരാശരി വ്യതിയാനം,বিচ্যুতি
ശരാശരി ജീവിതം (ന്യൂക്ലിയർ),গড় জীবন (পারমাণবিক)
സമുദ്രനിരപ്പ്,সমুদ্র স্তর গড়
ശരാശരി ചതുരം,বর্গ মানে
അളക്കുക,পরিমাপ করা
അളവ്,মাপা
യന്തസംബന്ധമായ,যান্ত্রিক
മെക്കാനിക്കൽ വിശകലനം (മണ്ണ്),যান্ত্রিক বিশ্লেষণ (মাটি)
മെക്കാനിക്കൽ ഇൻട്രക്ഷൻ,যান্ত্রিক প্রতিবন্ধকতা
യന്ത്രവൽകൃത കൃഷി,যান্ত্রিক কৃষক
ശരാശരി,মধ্যমা
Medic ഷധ സസ്യമാണ്,Medic ষধি উদ্ভিদ
മെഡിറ്ററേനിയൻ കാലാവസ്ഥ,ভূমধ্যসাগরীয় জলবায়ু
മെഗാഗമെറ്റോജെനിസിസ്,মেগাগামেটোজেনেসিস
മെഗാസ്പോംഗീരിയ,মেগাস্পোরঙ্গিয়া
മെഗാസ്പോർ (മാക്രോസ്കൂർഡ്),মেগস্পোর (ম্যাক্রোস্পোর)
മെഗാസ്പോജനെസിസ്,মেগাস্পোরোজেনেসিস
മെയോസിസ്,মায়োসিস
മെലോ മണ്ണാണ്,মৃদু মাটি
ഡിഎൻഎ ഉരുകുന്നു,ডিএনএর গলে
മെംബ്രൺ ഫിൽട്ടർ,ঝিল্লি ফিল্টার
മെൻഡലിയൻ അനന്തരാവകാശം,মেন্ডেলিয়ান উত্তরাধিকার
മെൻഡലിസം,মেন্ডেলিজম
മെൻഡലിന്റെ അനന്തരാവകാശ നിയമം,মেন্ডেলের উত্তরাধিকার আইন
വാപാരച്ചരക്കുകള്,পণ্যদ্রব্য
മെർക്കുറി,বুধ
കരുതലുള്ളത്,মেরিস্টেম
മെസ്യൂക്ലിമേറ്റ്,মেসোক্লিমেট
മഷോഡെർം,মেসোডার্ম
മെസോഫിൽ,মেসোফিল
മെസോഫൈറ്റ്,মেসোফাইট
മെസോ-സുഷിരങ്ങൾ,মেসো-ছিদ্র
മെസോസ്ഫിയർ,মেসোস্ফিয়ার
മെസഞ്ചർ ആർഎൻഎ (എം-ആർഎൻഎ),ম্যাসেঞ্জার আরএনএ (এম-আরএনএ)
പരിണാമം,বিপাক
മെറ്റബോളിറ്റുകൾ,বিপাক
മെറ്റൽ ഡാം,ধাতব বাঁধ
മെറ്റ്മോർഫിക് പാറകൾ,রূপান্তরিত শিলা
മാംസം,রূপান্তর
മെറ്റാഫേസ്,মেটাফেজ
മെറ്റസ്ട്രാസ്,মেটাস্ট্রাস
മെറ്റക്സേനിയ,মেটাক্সেনিয়া
കാലാവസ്ഥാ,আবহাওয়া
മെഥമോഗ്ലോബിനമിയ,Methaemoglobineamia
രീതി പ്രകടനം,পদ্ধতি প্রদর্শন
മൈക്ക,মিকা
മൈക്രോ തടം,মাইক্রো বেসিন
മൈക്രോ മേന,মাইক্রো ফাউনা
സൂക്ഷ്മോവിനോടോ,মাইক্রোব
സൂക്ഷ്മജീവ ബയോമാസ് കാർബൺ,মাইক্রোবিয়াল বায়োমাস কার্বন
