Marathi,Tamil
सहप्रसरण,இணை மாறுபாடு
सहप्रसरण कायदा,கூட்டுறவு சட்டம்
सहप्रसरण मॅट्रिक्स,covariance matrix
सहप्रवाह पद्धत,இணைவு முறை
सहप्रवाह तंत्र,இணைவு நுட்பம்
क्रेमरचा नियम,கிராமர் விதி
क्रेमर-राव असमानता,க்ரேமர்-ராவ் சமத்துவமின்மை
निकष कार्य (=उद्देशीय कार्य),அளவுகோல் செயல்பாடு (=புறநிலை செயல்பாடு)
गंभीर कोन,முக்கியமான கோணம்
गंभीर मुद्दा,முக்கியமான புள்ளி
कार्याचा गंभीर मुद्दा,செயல்பாட்டின் முக்கிய புள்ளி
गंभीर मूल्य,முக்கிய மதிப்பு
गंभीर वेग,முக்கியமான வேகம்
क्रॉस सहसंबंध कार्य,குறுக்கு தொடர்பு செயல்பாடு
क्रॉस उत्पादन,குறுக்கு தயாரிப்பு
क्रॉस रेशो,குறுக்கு விகிதம்
क्रॉस सेक्शनिंग,குறுக்கு வெட்டு
क्रिप्ट,மறைவான
घन,கன
घन संख्या,கனசதுர எண்
घनमूळ,கன வேர்
घन,கன சதுரம்
घन,கனசதுர
घन समीकरण,கன சமன்பாடு
घन इंच,கன அங்குலம்
क्यूबिक मीटर,கன மீட்டர்
घन पॅराबोला,கன பரவளையம்
घनमूळ,கன வேர்
क्यूबिक टर्म,கன கால
घनदाट,கனசதுரம்
संचयी,ஒட்டுமொத்த
संचयी वक्र,ஒட்டுமொத்த வளைவு
संचयी वितरण कार्य,ஒட்டுமொத்த விநியோக செயல்பாடு
संचयी वारंवारता,ஒட்டுமொத்த அதிர்வெண்
संचयी वारंवारता कार्य,ஒட்டுமொத்த அதிர்வெண் செயல்பாடு
संचयी वारंवारता आलेख,ஒட்டுமொத்த அலைவரிசை வரைபடம்
संचयी संभाव्यता कार्य,ஒட்டுமொத்த நிகழ்தகவு செயல்பாடு
कर्ल,சுருட்டை
एकरूपता च्या कर्ल,ஒற்றுமையின் சுருட்டை
वेक्टरचा कर्ल,திசையன் சுருட்டை
कुरळे कंस,சுருள் அடைப்புக்குறி
वर्तमान,தற்போதைய
वर्तमान बिंदू,தற்போதைய புள்ளி
वक्रता,வளைவு
वक्रता प्रभाव,வளைவு விளைவு
वक्र,வளைவு
वक्र रेषा,வளைந்த கோடு
वक्र ट्रेसिंग,வளைவு தடமறிதல்
curvilinear asymptote,வளைவு அறிகுறி
वक्र निर्देशांक,வளைவு ஆயத்தொகுப்புகள்
वक्र प्रतिगमन,வளைவு பின்னடைவு
कुसप,சிகரம்
सायकल,மிதிவண்டி
चक्रीय भिन्नता,சுழற்சி மாறுபாடு
चक्रीय क्रॉस उत्पादन,சுழற்சி குறுக்கு தயாரிப்பு
चक्रीय मागणी,சுழற்சி தேவை
चक्रीय अभिव्यक्ती,சுழற்சி வெளிப்பாடு
चक्रीय गट,சுழற்சி குழு
चक्रीय क्रमपरिवर्तन,சுழற்சி வரிசைமாற்றம்
सायक्लोइड,சைக்ளோயிட்
सिलेंडर,உருளை
दंडगोलाकार,உருளை
दंडगोलाकार पृष्ठभाग,உருளை மேற்பரப்பு
सायफर,சைபர்
D&#39;alembert च्या तत्त्व,டி&#39;அலெம்பெர்ட்டின் கொள்கை
ओलसर हार्मोनिक फंक्शन,ஹார்மோனிக் செயல்பாடு குறைக்கப்பட்டது
ओलसर सतत,damping மாறிலி
डेटा,தகவல்கள்
डेटा उत्पत्ती,தரவு தோற்றம்
डेटा प्रोसेसिंग सिस्टम,தரவு செயலாக்க அமைப்பு
डेटा प्रोसेसर,தரவு செயலி
माहिती पत्रक,தரவுத்தாள்
दशभुज,தசமகோணம்
डेकग्राम,தசாப்தம்
decameter,தசமானி
क्षय स्थिर,சிதைவு நிலையானது
क्षय वक्र,சிதைவு வளைவு
सभ्य कार्य,ஒழுக்கமான செயல்பாடு
डेसिग्राम,டெசிகிராம்
decile,பத்து
दशांश,தசம
दशांश कोड,தசம குறியீடு
दशांश कोड केलेला अंक,தசம குறியிடப்பட்ட இலக்கம்
दशांश विस्तार,தசம விரிவாக்கம்
दशांश अपूर्णांक,தசம பின்னம்
दशांश अंकन,தசம குறியீடு
दशांश क्रमांक प्रणाली,தசம எண் அமைப்பு
दशांश चिन्ह,தசம புள்ளி
दशांश स्केल,தசம அளவு
दशांश प्रणाली,தசம அமைப்பு
डेसिमीटर,டெசிமீட்டர்
उलगडणे,புரிந்து கொள்ளுதல்
निर्णय मॉडेल,முடிவு மாதிரி
निर्णय सिद्धांत,முடிவு கோட்பாடு
निर्णय व्हेरिएबल,முடிவு மாறி
डिकोडर,குறிவிலக்கி
डीकोडिंग,டிகோடிங்
विघटनशील संच,மக்கக்கூடிய தொகுப்பு
कमी होत आहे,குறைகிறது
कमी होणारे कार्य,செயல்பாடு குறைகிறது
Dedekind च्या कट,Dedekind இன் வெட்டு
डेडेकिंडचे प्रमेय,டெட்கிண்டின் தேற்றம்
तर्क,அனுமானிக்க
वजावटी पद्धत,கழித்தல் முறை
सदोष,குறைபாடுள்ள
परिभाषित समीकरण,சமன்பாட்டை வரையறுக்கிறது
निश्चित अविभाज्य,திட்டவட்டமான ஒருங்கிணைந்த
निश्चित मॅट्रिक्स,திட்டவட்டமான அணி
व्याख्या,வரையறை
विकृत वक्र,சிதைவு வளைவு
विकृत पृष्ठभाग,சிதைந்த மேற்பரப்பு
अध:पतन,சீரழிவு
वाहतूक समस्यांमध्ये अधोगती,போக்குவரத்து சிக்கல்களில் சீரழிவு
पदवी,பட்டம்
विभेदक समीकरणाची डिग्री,வேறுபட்ட சமன்பாட்டின் அளவு
स्वातंत्र्याची डिग्री,சுதந்திரம் பட்டம்
बहुपदीची पदवी,பல்லுறுப்புக்கோவை பட்டம்
हटवलेले अतिपरिचित क्षेत्र,நீக்கப்பட்ட அக்கம்
डेल्टा फंक्शन,டெல்டா செயல்பாடு
मागणी आणि उपयुक्तता वक्र,தேவை மற்றும் பயன்பாட்டு வளைவு
मागणी समीकरण,கோரிக்கை சமன்பாடு
मागणी कार्य,கோரிக்கை செயல்பாடு
लोकसंख्याशास्त्रीय अभ्यास,மக்கள்தொகை ஆய்வு
लोकसंख्या,மக்கள்தொகையியல்
डी मोइव्रेचे प्रमेय,டி மோவ்ரேயின் தேற்றம்
प्रात्यक्षिक,நிரூபிக்க
प्रात्यक्षिक,ஆர்ப்பாட்டம்
प्रात्यक्षिक भूमिती,ஆர்ப்பாட்ட வடிவியல்
भाजक,வகுக்கும்
दाट संच,அடர்த்தியான தொகுப்பு
घनता,அடர்த்தி
संख्यात्मक संच,கணக்கிட முடியாத தொகுப்பு
निर्गमन चल,புறப்படும் மாறிகள்
अवलंबून घटना,சார்ந்த நிகழ்வு
अवलंबित यादृच्छिक चल,சார்பு சீரற்ற மாறி
अवलंबून व्हेरिएबल,சார்பு மாறி
अवलंबून भिन्नता,சார்பு மாறுபாடு
उदासीनता कोन,மனச்சோர்வு கோணம்
व्युत्पत्ती,வழித்தோன்றல்
व्युत्पन्न,வழித்தோன்றல்
व्युत्पन्न मालिका,பெறப்பட்ட தொடர்
व्युत्पन्न संच,பெறப்பட்ட தொகுப்பு
उतरत्या,இறங்குதல்
उतरत्या क्रमाने,இறங்கு வரிசை
उतरत्या मालिका,இறங்கு தொடர்
वर्णनात्मक भूमिती,விளக்க வடிவியல்
वर्णनात्मक मॉडेल,விளக்க மாதிரி
वर्णनात्मक आकडेवारी,விளக்கமான புள்ளிவிபரங்கள்
डिझाइन,வடிவமைப்பு
प्रयोगाची रचना,சோதனை வடிவமைப்பு
डेस्क कॅल्क्युलेटर,மேசை கால்குலேட்டர்
शोध,கண்டறிதல்
निर्धारक,தீர்மானிக்கும்
निर्धारक रँक,தீர்மானிக்கும் தரவரிசை
ठरवणे,தீர்மானிக்க
निर्धारक मॉडेल,தீர்மானிக்கும் மாதிரி
निर्धारक समस्या,தீர்மானிக்கும் பிரச்சனை
विचलन,விலகல்
विचलन गुणांक,விலகல் குணகம்
डायडिक प्रणाली,டயடிக் அமைப்பு
कर्ण,மூலைவிட்டமான
मॅट्रिक्सचे विकर्णीकरण,ஒரு அணி மூலைவிட்டமாக்கல்
कर्ण मॅट्रिक्स,மூலைவிட்ட அணி
कर्ण समानता,மூலைவிட்ட ஒற்றுமை
आकृती,வரைபடம்
रेखाचित्र पद्धत,வரைபட முறை
रेखाचित्रात्मक सादरीकरण,வரைபட விளக்கக்காட்சி
व्यास,விட்டம்
संचाचा व्यास,ஒரு தொகுப்பின் விட்டம்
diametrically विरुद्ध,முற்றிலும் எதிர்
फासे फेकणे,பகடை வீசுதல்
द्विभाजक वर्गीकरण,இருவகை வகைப்பாடு
द्विविभाजन,இருவகை
शब्दकोश क्रम,அகராதி ஒழுங்கு
फरक कॅल्क्युलस,வேறுபாடு கணக்கீடு
फरक समीकरण,வேறுபாடு சமன்பாடு
फरक सूत्र,வேறுபாடு சூத்திரம்
फरक पद्धत,வேறுபாடு முறை
संचांचा फरक,தொகுப்புகளின் வேறுபாடு
वेगळे करण्यायोग्य,வேறுபடுத்தக்கூடியது
भिन्नता वक्र,வேறுபட்ட வளைவு
भिन्न कार्य,வேறுபட்ட செயல்பாடு
भिन्नता,வித்தியாசமான
विभेदक कॅल्क्युलस,வேறுபட்ட கணக்கீடு
विभेदक गुणांक,வேறுபட்ட குணகம்
विभेदक समीकरण,வகையீட்டு சமன்பாடு
विभेदक फॉर्म,வேறுபட்ட வடிவம்
विभेदक सूत्र,வேறுபட்ட சூத்திரம்
विभेदक कार्य,வேறுபட்ட செயல்பாடு
विभेदक भूमिती,வேறுபட்ட வடிவியல்
उच्च ऑर्डरचा फरक,உயர் வரிசையின் வேறுபாடு
विभेदक भागफल,வேறுபட்ட அளவு
वेगळे करणे,வேறுபடுத்தி
भिन्नता,வேறுபாடு
भिन्नता सूत्र,வேறுபாடு சூத்திரம்
वेक्टर भेद,திசையன் வேறுபாடு
प्रसार,பரவல்
अंक,இலக்கம்
डिजिटल संगणक,டிஜிட்டல் கணினி
डिजिटल डेटा,டிஜிட்டல் தரவு
परिमाण,பரிமாணம்
आयाम,பரிமாணம்
आकारहीन,பரிமாணமற்ற
समीकरणाचे परिमाण,ஒரு சமன்பாட்டின் பரிமாணம்
डायफॅन्टाइन समीकरण,diophantine சமன்பாடு
बुडविणे कोन,சாய்வு கோணம்
द्विध्रुवीय समन्वय,இருமுனை ஆயத்தொகுப்புகள்
द्विध्रुव,இருமுனை
dipyramid (bipyramid),இருபிரமிட் (பைபிரமிட்)
डायरॅक डेल्टा फंक्शन,டைராக் டெல்டா செயல்பாடு
थेट सामान्य स्पर्शिका,நேரடி பொதுவான தொடுகோடு
निर्देशित कोन,இயக்கிய கோணம்
निर्देशित ओळ,இயக்கிய வரி
दिशात्मक व्युत्पन्न,திசை வழித்தோன்றல்
दिशा कोसाइन,திசை கொசைன்
मॅक्सिमाची दिशा,அதிகபட்ச திசை
प्रक्षेपणाची दिशा,திட்ட திசை
दिशा गुणोत्तर,திசை விகிதம்
संचालक मंडळ,இயக்குனர் வட்டம்
दिग्दर्शक क्षेत्र,இயக்குனர் கோளம்
थेट उत्पादन,நேரடி தயாரிப்பு
थेट पुरावा,நேரடி ஆதாரம்
थेट प्रमाण,நேரடி விகிதம்
डायरेक्टिक्स,டைரக்ட்ரிக்ஸ்
थेट बेरीज,நேரடித் தொகை
डिस्कनेक्ट केलेले संच,துண்டிக்கப்பட்ட தொகுப்புகள்
अखंडता,தொடர்ச்சியின்மை
डेरिव्हेटिव्हचे खंडन,வழித்தோன்றலின் தொடர்ச்சியின்மை
पहिल्या प्रकारची अखंडता,முதல் வகையான இடைநிறுத்தம்
दुस-या प्रकारची अखंडता,இரண்டாவது வகையான தொடர்ச்சியின்மை
अखंड वितरण,இடைவிடாத விநியோகம்
अखंड कार्य,இடைவிடாத செயல்பாடு
अखंड भिन्नता,இடைவிடாத மாறுபாடு
स्वतंत्र,தனித்தனி
स्वतंत्र वितरण,தனித்துவமான விநியோகம்
स्वतंत्र संभाव्यता वितरण,தனித்துவமான நிகழ்தகவு பரவல்
स्वतंत्र यादृच्छिक चल,தனித்த சீரற்ற மாறி
स्वतंत्र नमुना जागा,தனித்த மாதிரி இடம்
स्वतंत्र संच,தனித்துவமான தொகுப்பு
स्वतंत्र जागा,தனி இடம்
स्वतंत्र टोपोलॉजी,தனித்த இடவியல்
भिन्न भिन्नता,தனித்த மாறுபாடு
भेदभाव करणारा,பாரபட்சமான
भेदभावपूर्ण विश्लेषण (=भेदभाव विश्लेषण),பாகுபாடு பகுப்பாய்வு (=பாகுபாடு பகுப்பாய்வு)
तोडणे,பிரித்தல்
विसंगत घटना,மாறுபட்ட நிகழ்வுகள்
विभक्त संच,பிரிக்கப்பட்ட தொகுப்புகள்
युनियन तोडणे,ஒன்றிணைந்த தொழிற்சங்கம்
वियोग,பிரித்தல்
फैलाव,சிதறல்
फैलाव चार्ट,சிதறல் விளக்கப்படம்
फैलाव स्थिर,சிதறல் மாறிலி
फैलाव आकृती,சிதறல் வரைபடம்
फैलाव मॅट्रिक्स (=सहप्रसरण मॅट्रिक्स),சிதறல் அணி (=கோவேரியன்ஸ் மேட்ரிக்ஸ்)
विस्थापन,இடப்பெயர்ச்சி
प्रदर्शन,காட்சி
डिस्प्ले युनिट (=कन्सोल),காட்சி அலகு (=கன்சோல்)
भिन्न,ஒற்றுமையற்ற
विघटनशील शक्ती,சிதறடிக்கும் சக்திகள்
अंतर कार्य,தூர செயல்பாடு
अंतर मॉड्यूलस,தூர மாடுலஸ்
वितरण-मुक्त पद्धत,விநியோகம் இல்லாத முறை
वितरण कायदा,விநியோக சட்டம்
वळवणे,வேறுபடுகின்றன
विचलन,வேறுபாடு
भिन्नता प्रमेय,வேறுபாடு தேற்றம்
भिन्न,மாறுபட்ட
भिन्न मालिका,மாறுபட்ட தொடர்
विभाजित फरक,பிரிக்கப்பட்ட வேறுபாடு
विभाज्यता,வகுக்கும் தன்மை
विभाज्य,வகுபடக்கூடியது
विभागणी,பிரிவு
विभाजन अल्गोरिदम,பிரிவு அல்காரிதம்
विभागणी रिंग,பிரிவு வளையம்
डोडेकॅगॉन,dodecagon
dodecahedron,பன்னிருமுகி
डोमेन,களம்
फंक्शनचे डोमेन,ஒரு செயல்பாட்டின் களம்
व्याख्या डोमेन,வரையறையின் களம்
अस्तित्वाचे क्षेत्र,இருப்பு களம்
प्रबळ धोरण,மேலாதிக்க மூலோபாயம்
डॉपलर प्रभाव,டாப்ளர் விளைவு
डॉट उत्पादन,டாட் தயாரிப்பு
ठिपके असलेला वक्र,புள்ளியிடப்பட்ட வளைவு
दुहेरी फरक,இரட்டை வேறுபாடு
दुहेरी घातांकीय वितरण,இரட்டை அதிவேக விநியோகம்
दुहेरी हेलिक्स,இரட்டை சுருள்
दुहेरी अविभाज्य,இரட்டை ஒருங்கிணைந்த
दुहेरी एकत्रीकरण,இரட்டை ஒருங்கிணைப்பு
दुहेरी मर्यादा,இரட்டை வரம்பு
दुहेरी नमुना योजना,இரட்டை மாதிரி திட்டம்
दुहेरी क्रम,இரட்டை வரிசை
दुहेरी मालिका,இரட்டை தொடர்
दुहेरी प्रत्यय नोटेशन,இரட்டை பின்னொட்டு குறியீடு
दुहेरी बेरीज,இரட்டை கூட்டுத்தொகை
अधोगामी प्रवेग,கீழ்நோக்கிய முடுக்கம்
खालच्या दिशेने विस्थापन,கீழ்நோக்கிய இடப்பெயர்ச்சி
खालची गती,கீழ்நோக்கிய இயக்கம்
खालचा वेग,கீழ்நோக்கிய வேகம்
ड्रॅग,இழுத்து
ड्रॅग फोर्स,இழுவிசை
दुहेरी,இரட்டை
दुहेरी आधार,இரட்டை அடிப்படையில்
दुहेरी आतील उत्पादन,இரட்டை உள் தயாரிப்பு
दुहेरी रेखीय प्रोग्रामिंग समस्या,இரட்டை நேரியல் நிரலாக்க சிக்கல்
दुहेरी ऑपरेशन,இரட்டை செயல்பாடு
दुहेरी समस्या,இரட்டை பிரச்சனை
ड्युअल सिम्प्लेक्स अल्गोरिदम,இரட்டை சிம்ப்ளக்ஸ் அல்காரிதம்
ड्युअल सिम्प्लेक्स तंत्र,இரட்டை எளிய நுட்பம்
दुहेरी जागा,இரட்டை இடம்
दुहेरी व्हेरिएबल,இரட்டை மாறி
दुहेरी वेक्टर जागा,இரட்டை திசையன் இடம்
डमी निर्देशांक,போலி குறியீடு
डमी सबस्क्रिप्ट,போலி சந்தா
डमी प्रत्यय,போலி பின்னொட்டு
डमी व्हेरिएबल,போலி மாறி
डुप्लिकेट प्रक्रिया,நகல் செயல்முறை
गतिमान,மாறும்
गतिशील प्रणाली,இயக்க அமைப்பு
डायनॅमिक मागणी कार्य,மாறும் தேவை செயல்பாடு
डायनॅमिक मॉडेल,டைனமிக் மாதிரி
डायनॅमिक प्रोग्रामिंग,மாறும் நிரலாக்க
डायनॅमिक प्रोग्रामिंग दृष्टीकोन,மாறும் நிரலாக்க அணுகுமுறை
डायनॅमिक प्रोग्रामिंग तंत्र,டைனமிக் நிரலாக்க நுட்பம்
गतिशीलता,இயக்கவியல்
कणाची गतिशीलता,ஒரு துகள் இயக்கவியல்
कठोर शरीराची गतिशीलता,திடமான உடல்களின் இயக்கவியல்
पृथ्वी,பூமி
भूकंपाची तीव्रता,பூகம்பத்தின் தீவிரம்
विलक्षणता,விசித்திரத்தன்மை
ग्रहण,கிரகணம்
अर्थमितीय अंदाज,பொருளாதார கணிப்பு
अर्थशास्त्री,பொருளாதார நிபுணர்
अर्थमिति,பொருளாதார அளவியல்
अर्थशास्त्र,பொருளாதாரம்
धार,விளிம்பு
बहिर्वक्र संचाची किनार,ஒரு குவிந்த தொகுப்பின் விளிம்பு
कार्यक्षमता घटक,செயல்திறன் காரணி
eigen घटक,ஈஜென் உறுப்பு
eigen फंक्शन,ஈஜென் செயல்பாடு
eigen मूल्य,ஈஜென் மதிப்பு
eigen मूल्य समीकरण,ஈஜென் மதிப்பு சமன்பாடு
इजेन वेक्टर,ஈஜென் திசையன்
लवचिक,மீள்
लवचिक स्थिरांक,மீள் மாறிலி
लवचिक समतोल,மீள் சமநிலை
लवचिकता,நெகிழ்ச்சி
लवचिकता पृष्ठभाग,நெகிழ்ச்சி மேற்பரப்பு
इलेक्ट्रॉनिक संगणक,மின்னணு கணினி
घटक,உறுப்பு
प्राथमिक स्तंभ ऑपरेशन,அடிப்படை நிரல் செயல்பாடு
प्राथमिक घटना,ஆரம்ப நிகழ்வு
प्राथमिक कार्य,அடிப்படை செயல்பாடு
प्राथमिक ऑपरेशन,அடிப்படை செயல்பாடு
प्राथमिक परिणाम,அடிப்படை முடிவு
प्राथमिक संभाव्यता कायदा,அடிப்படை நிகழ்தகவு சட்டம்
प्राथमिक पंक्ती ऑपरेशन,அடிப்படை வரிசை செயல்பாடு
दूर करणे,ஒழிக்க
निर्मूलन प्रक्रिया,நீக்குதல் செயல்முறை
लंबवर्तुळ,நீள்வட்டம்
लंबवर्तुळाकार,நீள்வட்டம்
लंबवर्तुळाकार,நீள்வட்டம்
लंबवर्तुळाकार पृष्ठभाग,நீள்வட்ட மேற்பரப்பு
लंबवर्तुळाकार शरीर,நீள்வட்ட உடல்
एम्बेडिंग,உட்பொதித்தல்
उत्सर्जन,உமிழ்வு
अनुभवजन्य डेटा,அனுபவ தரவு
प्रायोगिक सूत्र,அனுபவ சூத்திரம்
अनुभवजन्य संभाव्यता,அனுபவ நிகழ்தகவு
अनुभवजन्य संबंध,அனுபவ உறவு
रिकामा संच,வெற்று தொகுப்பு
बंद,மூடப்பட்டது
एन्कोडिंग,குறியாக்கம்
एंडोमॉर्फिझम,எண்டோமார்பிசம்
शेवटचा बिंदू,இறுதி புள்ளி
वर्ग मध्यांतराचा शेवटचा बिंदू,வகுப்பு இடைவெளியின் இறுதிப் புள்ளி
ऊर्जा,ஆற்றல்
ऊर्जा गती घटक,ஆற்றல் வேக கூறு
व्हेरिएबल प्रविष्ट करणे,மாறி நுழைகிறது
असंख्य संच,எண்ணற்ற தொகுப்பு
गणना,கணக்கீடு
समान,சமமான
समानता,சமத்துவம்
तितकीच शक्यता,சமமாக வாய்ப்பு
समान संभाव्यता निवड पद्धत (=epsem),சம நிகழ்தகவு தேர்வு முறை (=epsem)
समानता,சமன்
समीकरण,சமன்பாடு
प्रथम पदवीचे समीकरण,முதல் பட்டத்தின் சமன்பாடு
द्वितीय पदवीचे समीकरण,இரண்டாம் பட்டத்தின் சமன்பாடு
थर्ड डिग्रीचे समीकरण,மூன்றாம் பட்டத்தின் சமன்பாடு
विषुववृत्त,பூமத்திய ரேகை
समसमान,சமமான
समभुज,சமபக்க
समतोल,சமநிலை
शक्तींचा समतोल,சக்திகளின் சமநிலை
समतोल बिंदू,சமநிலை புள்ளி
समतुल्यता,சமத்துவம்
समतुल्य वर्ग,சமநிலை வகுப்பு
समतुल्य संबंध,சமமான உறவு
समतुल्य,இணையான
समतुल्य मॅट्रिक्स,சமமான அணி
समतुल्य संच,சமமான தொகுப்பு
कामुकता,எர்கோடிசிட்டி
त्रुटी,பிழை
त्रुटी विश्लेषण,பிழை பகுப்பாய்வு
त्रुटी कोड,பிழை குறியீடு
त्रुटी गुणांक,பிழை குணகம்
सरासरी वर्गाची त्रुटी,சராசரி சதுரத்தின் பிழை
पहिल्या प्रकारची त्रुटी,முதல் வகை பிழை
दुसऱ्या प्रकारची त्रुटी,இரண்டாவது வகையான பிழை
सुटण्याची शक्यता,தப்பிக்கும் நிகழ்தகவு
सुटलेला वेग,தப்பிக்கும் வேகம்
ई. श्मिटची ऑर्थोगोनालायझेशन प्रक्रिया,E. ஷ்மிட்டின் ஆர்த்தோகனலைசேஷன் செயல்முறை
वर्णित मंडळ,குறிப்பிடப்பட்ட வட்டம்
आवश्यक,அத்தியாவசியமான
मूलत: अद्वितीय,அடிப்படையில் தனித்துவமானது
अंदाज,மதிப்பீடு
अंदाज पद्धत,மதிப்பீட்டு முறை
युक्लिडियन समन्वय,யூக்ளிடியன் ஒருங்கிணைப்பு
युक्लिडियन डोमेन,யூக்ளிடியன் களம்
युक्लिडियन भूमिती,யூக்ளிடியன் வடிவியல்
युक्लिडियन एन-स्पेस,யூக்ளிடியன் n-வெளி
युक्लिडियन विमान,யூக்ளிடியன் விமானம்
युलरचे प्रमेय,ஆய்லரின் தேற்றம்
मूल्यांकन करा,மதிப்பீடு
अगदी,கூட
अगदी वक्र,கூட வளைவு
सम कार्य,கூட செயல்பாடு
अगदी एकाधिक,கூட பல
सम संख्या,இரட்டைப்படை எண்
सम विषम सममिती,ஒற்றைப்படை சமச்சீர்
अगदी क्रमपरिवर्तन,வரிசைமாற்றம் கூட
कार्यक्रम,நிகழ்வு
सम मुदत,கூட கால
अचूक,சரியான
अचूक ची-स्क्वेअर चाचणी,சரியான சி-சதுர சோதனை
अचूक फरक,சரியான வேறுபாடு
अचूक समीकरण,சரியான சமன்பாடு
उदाहरण,உதாரணமாக
देवाणघेवाण,பரிமாற்றம்
संपूर्ण कार्यक्रम,முழுமையான நிகழ்வு
अस्तित्व स्वयंसिद्ध,இருப்பு கோட்பாடு
अस्तित्व संभाव्यता (= एक प्राथमिक संभाव्यता),இருப்பு நிகழ்தகவு (= ஒரு முதன்மை நிகழ்தகவு)
अस्तित्व प्रमेय,இருப்பு தேற்றம்
एक्सोजेनस व्हेरिएबल,வெளிப்புற மாறி
विस्तार,விரிவாக்கம்
अपेक्षा कार्य,எதிர்பார்ப்பு செயல்பாடு
अपेक्षित वारंवारता,எதிர்பார்க்கப்படும் அதிர்வெண்
अपेक्षित मूल्य,எதிர்பார்க்கப்படும் மதிப்பு
प्रयोग,பரிசோதனை
प्रायोगिक त्रुटी,சோதனை பிழை
स्पष्टीकरण,விளக்கம்
स्पष्ट समीकरण,வெளிப்படையான சமன்பாடு
स्पष्ट फॉर्म,வெளிப்படையான வடிவம்
स्पष्ट कार्य,வெளிப்படையான செயல்பாடு
स्पष्ट उपाय,வெளிப்படையான தீர்வு
घातांक,அடுக்கு
घातांक वक्र,அதிவேக வளைவு
घातांकीय घनता कार्य,அதிவேக அடர்த்தி செயல்பாடு
घातांकीय वितरण,அதிவேக விநியோகம்
घातांक समीकरण,அதிவேக சமன்பாடு
घातांकीय कार्य,அதிவேக செயல்பாடு
घातांक वाढ,அதிவேகமான வளர்ச்சி
घातांक कायदा,அதிவேக சட்டம்
घातांक नकाशा,அதிவேக வரைபடம்
घातांक मालिका,அதிவேக தொடர்
अभिव्यक्ती,வெளிப்பாடு
विस्तारित मध्यांतर,நீட்டிக்கப்பட்ட இடைவெளி
विस्तारित वास्तविक ओळ,நீட்டிக்கப்பட்ட உண்மையான வரி
विस्तारित वास्तविक संख्या प्रणाली,நீட்டிக்கப்பட்ட உண்மையான எண் அமைப்பு
मॅपिंगचा विस्तार,மேப்பிங்கின் நீட்டிப்பு
बाह्य कोन,வெளிப்புற கோணம்
बाह्य क्षेत्र,வெளிப்புற பகுதி
बाह्य बिंदू,வெளிப்புற புள்ளி
बाह्य,வெளிப்புற
ट्रेंड व्हॅल्यूचे एक्स्ट्रापोलेशन,போக்கு மதிப்பின் விரிவாக்கம்
एक्सट्रापोलेशन तंत्र,எக்ஸ்ட்ராபோலேஷன் நுட்பம்
अत्यंत मूल्य,தீவிர மதிப்பு
अत्यंत,தீவிர
अत्यंत बिंदू,தீவிர புள்ளி
उत्तल संचाचा अत्यंत बिंदू,குவிந்த தொகுப்பின் தீவிர புள்ளி
फंक्शनचे टोक,ஒரு செயல்பாட்டின் உச்சம்
टोकाची मालमत्ता,தீவிர சொத்து
चेहरा,முகம்
दर्शनी मूल्य,முக மதிப்பு
घटक,காரணி
घटक विश्लेषण,காரணி பகுப்பாய்வு
घटक,காரணியாக்கப்பட்டது
तथ्यात्मक,காரணியான
फॅक्टोरियल डिझाइन,காரணி வடிவமைப்பு
फॅक्टरीकरण,காரணியாக்கம்
फॅक्टराइज,காரணியாக்கு
न्याय्य खेळ,நியாயமான விளையாட்டு
असत्य,பொய்
कुटुंब,குடும்பம்
मंडळांचे कुटुंब,வட்டங்களின் குடும்பம்
कौटुंबिक वक्र,குடும்ப வளைவுகள்
कार्यांचे कुटुंब,செயல்பாடுகளின் குடும்பம்
ओळींचे कुटुंब,வரிகளின் குடும்பம்
प्रतिकृती,முகநூல்
F-वितरण,எஃப்-விநியோகம்
व्यवहार्य मूलभूत उपाय,சாத்தியமான அடிப்படை தீர்வு
व्यवहार्य उपाय,சாத்தியமான தீர்வு
परत फीड करा,பின்னூட்டம்
फर्मेट तत्त्व,ஃபெர்மாட் கொள்கை
फर्मेटचे प्रमेय,ஃபெர்மட்டின் தேற்றம்
फर्मी-डिरॅक आकडेवारी,ஃபெர்மி-டிராக் புள்ளிவிவரங்கள்
फिबोनाची संख्या,ஃபைபோனச்சி எண்
फिबोनाची मालिका,ஃபைபோனச்சி தொடர்
फील्ड,களம்
अंतिम वेग,இறுதி வேகம்
मर्यादित,வரையறுக்கப்பட்ட
मर्यादित आधार,வரையறுக்கப்பட்ட அடிப்படை
मर्यादित दशांश,வரையறுக்கப்பட்ட தசம
मर्यादित फरक,வரையறுக்கப்பட்ட வேறுபாடு
मर्यादित फरक पद्धत,வரையறுக்கப்பட்ட வேறுபாடு முறை
मर्यादित आयामी,வரையறுக்கப்பட்ட பரிமாணம்
मर्यादित मितीय वेक्टर जागा,வரையறுக்கப்பட்ட பரிமாண திசையன் இடம்
मर्यादित खेळ,வரையறுக்கப்பட்ட விளையாட்டு
मर्यादित भूमिती,வரையறுக்கப்பட்ட வடிவியல்
मर्यादित छेदनबिंदू,வரையறுக்கப்பட்ட குறுக்குவெட்டு
मर्यादित अनेक,வரையறுக்கப்பட்ட பல
