Malayalam,Odiya
ക്ലാസ് സി ട്യൂൺ ആംപ്ലിഫയർ,ଶ୍ରେଣୀ c ଟ୍ୟୁନ୍ ଏମ୍ପଲିଫାୟର୍ |
എമിഷൻ ക്ലാസ്,ନିର୍ଗମନ ସ୍ଥାନ
ക്ലാസിക്കൽ ഫിസിക്സ്,ଶାସ୍ତ୍ରୀୟ ପଦାର୍ଥ ବିଜ୍ଞାନ
വര്ഗീകരണം,ବର୍ଗୀକରଣ
ക്ലീനിംഗ് ഏജന്റ്,ସଫା କରିବା ଏଜେଣ୍ଟ |
വക്തമായ,ସଫା
ചാനൽ മായ്ക്കുക,ଚ୍ୟାନେଲ ସଫା କରନ୍ତୁ |
ക്ലിക്കുചെയ്യുക,କ୍ଲିକ୍ କରନ୍ତୁ |
കക്ഷി,କ୍ଲାଏଣ୍ଟ
ക്ലയന്റ് ബന്ധം (സെർവർ ബന്ധം),କ୍ଲାଏଣ୍ଟ ସମ୍ପର୍କ (ସର୍ଭର ସମ୍ପର୍କ)
ക്ലിഫ് ഇഫക്റ്റ്,କ୍ଲିଫ୍ ପ୍ରଭାବ
ക്ലിപ്പ് ബോർഡ്,କ୍ଲିପ୍ ବୋର୍ଡ |
ക്ലിപ്പിംഗ്,କ୍ଲିପ୍
ക്ലോക്ക് പൾസ്,ଘଣ୍ଟା ନାଜ୍ |
ക്ലോക്ക് ചെയ്ത ഫ്ലിപ്പ് ഫ്ലോപ്പ്,ଘଣ୍ଟା ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |
ക്ലോക്ക്ഫാസിംഗ് മൈക്ക്,ଘଣ୍ଟା ପାଇଁ ମାଇକ୍ |
ക്ലോക്ക്-ആവൃത്തി,ଘଣ୍ଟା-ଆବୃତ୍ତି
ഘടികാരവൃത്തമായ,ଘଣ୍ଟା ବୁଲାଇ |
അടച്ച സർക്യൂട്ട്,ବନ୍ଦ ସର୍କିଟ |
അടച്ച ലൂപ്പ്,ବନ୍ଦ ଲୁପ୍ |
ക്ലസ്റ്റർ,କ୍ଲଷ୍ଟର
ക്ലസ്റ്ററിംഗ്,କ୍ଲଷ୍ଟରିଙ୍ଗ
കോലാഹലം,କ୍ଲଟର୍
അലങ്കോല നഷ്ടം,କ୍ଲଟର୍ କ୍ଷତି |
പൂശല്,ଆବରଣ
അബോക്സിയൽ കേബിൾ,କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |
കോക്സിയൽ ലൈൻ,କୋକ୍ିଆଲ୍ ଲାଇନ୍ |
അബോക്സിക് ട്രാൻസ്മിഷൻ ലൈൻ,କୋଇସିଆଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |
സഹ ചാനല്,ସହ-ଚ୍ୟାନେଲ |
സഹകരണ ഇടപെടൽ,ସହ-ଚ୍ୟାନେଲ ହସ୍ତକ୍ଷେପ |
കോക്ലിയ,କୋଚେଲା
കോഡ്,କୋଡ୍
കോഡ് നമ്പർ,କୋଡ୍ ସଂଖ୍ୟା
കോഡ് നിരക്ക്,କୋଡ୍ ହାର
കോഡ് വാക്ക്,କୋଡ୍ ଶବ୍ଦ
കോഡെക് (കോഡിംഗ് ഡീകോഡിംഗ്),କୋଡେକ୍ (କୋଡିଂ ଡିକୋଡିଂ)
കോഡ് ചെയ്ത ഓഡിയോ,କୋଡ୍ ଅଡିଓ |
കോഡർ,Couder
കോഡിംഗ്,ସହଯୋଗ
കോഡിംഗ് ഡീകോഡിംഗ് സാങ്കേതികത,କୋଡିଂ ଡିକୋଡିଂ କ techni ଶଳ |
കോഡിംഗ് പിശക്,କୋଡିଂ ତ୍ରୁଟି |
കോഡിംഗ് നിരക്ക്,କୋଡିଙ୍ଗ୍ ହାର
കോഡിംഗ് രീതി,କୋଡିଂ କ techni ଶଳ |
ഗുണകര്മ്മം,ସହଯୋଗୀ
നിർബന്ധിത,ବାଧ୍ୟତାମୂଳକ
യോജിച്ച മോഡുലേഷൻ,ସମନ୍ୱିତ ମୋଡୁଲେସନ୍ |
കോണം,କୋଇଲା |
സഹപവര്ത്തനം,ସହଯୋଗ
തകര്ന്നടിയുക,ଭୁଶୁଡ଼ିବା
കളപ്പുര,କଲେକ୍ଟର |
കളക്ടർ കറന്റ്,ସଂଗୃହକ କରେଣ୍ଟ୍ |
അടിസ്ഥാന പെരുമാറ്റത്തിലേക്കുള്ള കളക്ടർ,କେନିୟରମାନେ ବେସ୍ ଆଚରଣକୁ |
കളക്ടർ-അടിസ്ഥാന ജംഗ്ഷൻ,କଲେକ୍ଟର-ବେସ୍ ଜଙ୍କସନ |
നിറം,ରଙ୍ଗ
കളർ അനലൈസർ,ରଙ୍ଗ ଆନାଲିଜର |
നിറം ബാലൻസ്,ରଙ୍ଗ ବାଲାନ୍ସ |
നിറം പൊട്ടിത്തെറി,ରଙ୍ଗ ଫାଟିଗଲା
കളർ ചാർട്ട്,ରଙ୍ଗ ଚାର୍ଟ |
വർണ്ണ കോമ്പിനേഷൻ,ରଙ୍ଗ ମିଶ୍ରଣ |
വർണ്ണ സ്ഥിരത,ରଙ୍ଗ ସ୍ଥିର |
വർണ്ണ നിയന്ത്രണം (Chrome നിയന്ത്രണം),ରଙ୍ଗ ନିୟନ୍ତ୍ରଣ (କ୍ରୋମ୍ କଣ୍ଟ୍ରୋଲ୍)
നിറം ആഴം,ରଙ୍ଗ ଗଭୀରତା
കളർ ക്ഷീണം,ରଙ୍ଗ ଥକ୍କୁମାନେ |
കളർ ഫിൽട്ടർ,ରଙ୍ଗ ଫିଲ୍ଟର୍ |
കളർ കില്ലർ സർക്യൂട്ട്,ରଙ୍ଗ ଘନକାରୀ ସର୍କିଟ୍ |
കളർ കൈൻകോപ്പ്,ରଙ୍ଗ କିନ୍ସୋପେପ୍ |
കളർ മിക്സർ,ରଙ୍ଗ ମିକ୍ସର୍ |
വർണ്ണ പാറ്റേൺ,ରଙ୍ଗ pattern ାଞ୍ଚା |
വർണ്ണ പെർസെപ്ഷൻ,ରଙ୍ଗ ଧାରଣା
കളർ പിക്ചർ സ്ക്രീൻ,ରଙ୍ଗ ଚିତ୍ର ପରଦା |
കളർ സ്പേസ്,ରଙ୍ଗ ସ୍ଥାନ |
കളർ സബ്കറിയർ,ରଙ୍ଗ ସବ୍କରାରିର୍ |
വർണ്ണ താപനില,ରଙ୍ଗ ତାପମାତ୍ରା |
കളർ ട്രാൻസ്മിഷൻ,ରଙ୍ଗ ଟ୍ରାନ୍ସମିସନ୍ |
കളർ ട്യൂബ്,ରଙ୍ଗ ଟ୍ୟୁବ୍ |
നിറങ്ങൾ,ରଙ୍ଗ
നിറമില്ലാത്ത,ରଙ୍ଗହୀନ |
സമ്മിശണം,ମିଶ୍ରଣ
കോമ്പിനർ,ମିଶ୍ରଣ
സംയോജനം സംയോജിപ്പിക്കുന്നു,ମିଶ୍ରଣ ପ୍ରକ୍ରିୟା
ജ്വലിക്കുക,ଜଜ୍
ആജ്ഞാപിക്കുക,ନିର୍ଦ୍ଦେଶ
തുടങ്ങുന്നതിനു,ଆରମ୍ଭ
വാണിജ്യ പ്രക്ഷേപണം,ବାଣିଜ୍ୟିକ ପ୍ରସାରଣକାରୀ |
വാണിജ്യ ടെലിവിഷൻ,ବାଣିଜ୍ୟିକ ଟେଲିଭିଜନ |
സാധാരണ കളക്ടർ സർക്യൂട്ട്,ସାଧାରଣ ସଂଗ୍ରହକାରୀ ସର୍କିଟ୍ |
വാര്ത്താവിനിമയം,ଯୋଗାଯୋଗ |
ആശയവിനിമയ ഉപഗ്രഹം,ଯୋଗାଯୋଗ ସାଟେଲାଇଟ୍ |
കമ്മ്യൂണിറ്റി റേഡിയോ സെന്റർ,ସମ୍ପ୍ରଦାୟ ରେଡିଓ ସେଣ୍ଟର |
കമ്മ്യൂണിറ്റി റേഡിയോ സ്റ്റേഷൻ,ସମ୍ପ୍ରଦାୟ ରେଡିଓ ଷ୍ଟେସନ |
കോംപാക്റ്റ് ഡിസ്ക് (സിഡി),କମ୍ପାକ୍ଟ ଡିସ୍କ (CD)
കോംപാക്റ്റ് ഡിസ്ക് പ്ലെയർ,କମ୍ପାକ୍ଟ ଡିସ୍କ ପ୍ଲେୟାର |
വേലക്കാരന്,ତୁଳନା
സൃഷ്ടിച്ച്,ତୁଳନା
അനുയോജ്യത,ସୁସଙ୍ଗତତା
അനുഗുണമായ,ସୁସଙ୍ଗତ
കംപൈലർ,ସଙ୍କଳନକାରୀ
പൂരകൻ,ସମ୍ପୃକ୍ତ
പരസ്പര ബന്ധപ്പെടേണ്ട ട്രാൻസിസ്റ്റർ,ସଂପନ୍ନ ଟ୍ରାନଜିଷ୍ଟର |
സങ്കീർണ്ണമായ വേവ്,ଜଟିଳ ତରଙ୍ଗ |
ഘടകം,ଉପାଦାନ
സംയോജിത,ମିଶ୍ରିତ
സംയോജിത സർക്യൂട്ട്,ରଚନା ସର୍କିଟ୍ |
സംയോജിത ഡിജിറ്റൽ,ମିଶ୍ରିତ ଡିଜିଟାଲ୍ |
സംയോജിത റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ,କମ୍ପୋଜିଟ୍ ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସିଗ୍ନଙ୍କ ସଙ୍କେତ |
സംയോജിത സിഗ്നൽ,ମିଶ୍ରିତ ସଙ୍କେତ |
സംയോജിത വീഡിയോ,ମିଶ୍ରିତ ଭିଡିଓ
സംയോജിത വീഡിയോ സിഗ്നൽ,ମିଶ୍ରିତ ଭିଡିଓ ସଙ୍କେତ |
രചന,ରଚନା
കംപ്രസ്സുചെയ്ത ഡാറ്റ,ସଙ୍କଳନ ତଥ୍ୟ
കംപ്രസ്സുചെയ്ത ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ,ସଙ୍କୋଚିତ ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |
കംപ്രസ്സുചെയ്ത വീഡിയോ,ସଙ୍କୋଚିତ ଭିଡିଓ |
കംപ്രഷൻ,ସଙ୍କୋଚନ
കംപ്രഷൻ ആർട്ടിഫാക്റ്റ്,ସଙ୍କୋଚନ କଳାକୃତି |
കംപ്രഷൻ അപകടം,ସଙ୍କୋଚନ ବିପଦ |
കംപ്രഷൻ രീതി,ସଙ୍କୋଚନ କ techni ଶଳ |
കംപ്രർ,ସଙ୍କଣଶକ
കണക്കുകൂട്ടുക,ଗଣଯୋଗୀ
കന്വൂട്ടര്,କମ୍ପ୍ୟୁଟର
കമ്പ്യൂട്ടർ ആസ്ഥാനമായുള്ള മൾട്ടിമീഡിയ,କମ୍ପ୍ୟୁଟର ଆଧାରିତ ମଲ୍ଟିମିଡିଆ |
കമ്പ്യൂട്ടർ പ്രോഗ്രാമിംഗ്,କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ |
കമ്പ്യൂട്ടർ സാങ്കേതികവിദ്യ,କମ୍ପ୍ୟୁଟର ଟେକ୍ନୋଲୋଜି |
കോൺകീവ് ലെൻസ്,କନକଭ୍ ଲେନ୍ସ
കോൺകീവ് മിറർ,କନକଭ୍ ଦର୍ପଣ |
ഒളിച്ചുഴ ലഭിക്കല്,ଲୁଚାନ୍ତୁ
ഏകാഗ്രത,ଏକାଗ୍ର
ഏകാഗത,ଏକାଗ୍ରତା
ഏകാഗത ലെൻസ്,ଏକାଗ୍ର ଲେନ୍ସ
കണ്ടൻസർ മൈക്രോഫോൺ,ଘନିଷ୍ଠ ମାଇକ୍ରୋଫୋନ୍ |
സന്തുലിതാവസ്ഥയുടെ അവസ്ഥ,ସନ୍ତୁଳନର ଅବସ୍ଥା |
ആവർത്തനം,ଧାଜାକରଣ
ചണംകരണം,କଣ୍ଡନ୍ସ କରେଣ୍ଟ୍ |
ചാരന്വിറ്റി,ପରିଚୟ
മേല്നോട്ടക്കാരി,କଣ୍ଡକ୍ଟର |
കോൺഫിഗറേഷൻ,ବିନ୍ୟାସ
കൂട്ടുകെട്ട്,ସଂଯୋଗ
കണക്റ്റിവിറ്റി,ସଂଯୋଗ
കണക്റ്റർ,ସଂଯୋଜକ |
സ്ഥിരത,ସ୍ଥିରତା
സ്ഥിരമായി,କ୍ରମାଗତ ଭାବରେ |
കൺസോൾ,କନସୋଲ୍ |
സ്ഥിരമായ,ସ୍ଥିର
സ്ഥിരമായ വ്യാപ്തി,ନିରନ୍ତର ପ୍ରଶସ୍ତତା |
മൈക്രോഫോൺ ബന്ധപ്പെടുക,ମାଇକ୍ରୋଫୋନ୍ ସହିତ ଯୋଗାଯୋଗ କରନ୍ତୁ |
കണ്ടെയ്നർ ഫോർമാറ്റ്,ପାତ୍ର ଫର୍ମାଟ୍ |
മലിനമാക്കല്,ପ୍ରଦୂଷଣ
സന്തുഷ്ടമായ,ବିଷୟବସ୍ତୁ
തുടർച്ചനാൽ,ସଂଲଗ୍ନ
തുടർച്ച,ନିରନ୍ତରତା
തുടർച്ച ബൂത്ത്,ନିରନ୍ତରତା ବୁଥ୍ |
തുടർച്ച നോബ്,ନିରନ୍ତର ଗଣ୍ଠି |
ഇടതടവില്ലാതെ,ନିରନ୍ତର |
തുടർച്ചയായ ആർക്ക്,କ୍ରମାଗତ ଆର୍କ
തുടർച്ചയായ തരംഗം,କ୍ରମାଗତ ତରଙ୍ଗ |
കോണ്ടൂർ ലൈൻ,ବିଷୟବସ୍ତୁ ଧାଡ଼ି
കോണ്ടൂർ പ്ലാൻ,ବିଷୟବସ୍ତୁ ଯୋଜନା
ഉടന്വടി,ଚୁକ୍ତିନାମା
സങ്കോചനം,ସଂକୋଚନ
ദൃശ്യതീവ്രത അനുപാതം,ବିପରୀତ ଅନୁପାତ
നിയന്ത്രണ സർക്യൂട്ട്,କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |
ഇലക്ട്രോഡ് നിയന്ത്രിക്കുക,ଇଲେକ୍ଟ୍ରୋଡ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
ഉപകരണങ്ങൾ നിയന്ത്രിക്കുക,ନିୟନ୍ତ୍ରଣ ଉପକରଣ |
നിയന്ത്രണ ഗ്രിഡ്,କଣ୍ଟ୍ରୋଲ୍ ଗ୍ରୀଡ୍
നിയന്ത്രണ രേഖ,ନିୟନ୍ତ୍ରଣ ରେଖା
നിയന്ത്രണ പാനൽ,କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |
നിയന്ത്രണ മുറി,ନିୟନ୍ତ୍ରଣ କକ୍ଷ |
നിയന്ത്രണ പട്ടിക,ନିୟନ୍ତ୍ରଣ ଟେବୁଲ୍ |
നിയന്ത്രണ ഗോപുരം,ନିୟନ୍ତ୍ରଣ ଟାୱାର |
കണ്ട്രോളർ,ନିୟନ୍ତ୍ରକ
ഒത്തുപണി,ଏକତ୍ରିତତା
മൊത്തത്തിലുള്ള ലെൻസ്,ଏକତ୍ରିତ ଲେନ୍ସ |
കവർത്തനമാർഗ്ഗം,Contenker
കൺവെക്സ് ലെൻസ്,କନଭକ୍ସ ଲେନ୍ସ |
സാരമക്ഷമമായ,ଦୋଷ
പരിമിതി കോഡ് ചെയ്തു,Convolution cended
പരിണാമപരമായ പരസ്പരബന്ധം,ଦୋଷୀ ଜଣା
പരിണാമപരമായ സംക്രമണ,ଦୋଷୀ ଅସହଯୋଗୀ |
കുക്കി,କୁକି |
കുക്കിതാവ്,କୁକିଅର୍
കോപാസസ്സർ,ତମ୍ବାସେସୋର
ചരട്,କର୍ଡ
കൊറോണ,କରୋନା |
കൊറോണ ഡിസ്ചാർജ്,କରୋନା ଡିସଚାର୍ଜ |
പരസ്പരബന്ധം,ସମ୍ପର୍କ |
കോസിൻ ഘടകം,କସିନ୍ ଉପାଦାନ |
കോസിൻ തരംഗം,କସିନ୍ ତରଙ୍ଗ |
കോസ്മിക് ശബ്ദം,କସମିକ୍ ଶବ୍ଦ
കൗണ്ടര്,କାଉଣ୍ଟର
എതിർ ഘടികാരദിശയിൽ,ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |
കപ്ലർ,କପଟର୍ |
കപ്ലിംഗ്,ଯୋଡିଙ୍ଗ୍
കപ്ലിംഗ് കണ്ടൻസർ,ସହଯୋଗୀ କଣ୍ଡେନ୍ସର୍ |
കപ്ലിംഗ് നെറ്റ്വർക്ക്,Coupling ନେଟୱାର୍କ
Conpling പ്രതിരോധം,ସହଯୋଗ ପ୍ରତିରୋଧ
കോവാലന്റ് ബോണ്ട്,ସହଯୋଗୀ ବଣ୍ଡ |
കവറേജ്,କଭରେଜ୍
തകര്ച്ച,ଦୁର୍ଘଟଣା
ഗുരുതരമായ ബാൻഡ്,ଜଟିଳ ବ୍ୟାଣ୍ଡ |
ഗുരുതരമായ അവസ്ഥ,ଗୁରୁତର ଅବସ୍ଥା |
ഗുരുതരമായ കപ്ലിംഗ്,ଗୁରୁତର ଚିନ୍ତା |
ഗുരുതരമായ ആവൃത്തി,ଅହଂକାରୀ ଫ୍ରିକ୍ୱେନ୍ସି |
ഗുരുതരമായ പാരാമീറ്റർ,ଗୁରୁତର ପାରାମିଟର |
മുതല ക്ലിപ്പ്,କୁମ୍ଭୀର କ୍ଲିପ୍ |
ക്രോസ് മങ്ങൽ,କ୍ରସ୍ କ୍ଷୀଣ |
ക്രോസ് മോഡുലേഷൻ,କ୍ରସ୍ ମୋଡୁଲେସନ୍ |
ക്രോസ് ടോക്ക്,କ୍ରସ୍ ଟକ୍ |
ക്രോസ്ഫേഡ്,କ୍ରସଫେଡ୍
ക്രിപ്റ്റോഗ്രഫി,କ୍ରିପ୍ଟୋଗ୍ରାଫି
സ്ഫടികം,ସ୍ଫଟିକ୍
ക്രിസ്റ്റൽ ഫിൽട്ടർ,ସ୍ଫଟିକ୍ ଫିଲ୍ଟର୍ |
ശീതം,କ୍ୟୁ
ക്യൂ മാർക്ക്,କ୍ୟୁ ମାର୍କ
ഉപകരണം ക്യൂപ്പിംഗ് ഉപകരണം,କ୍ୟୁରିଂ ଉପକରଣ
നിലവിലെ ഡ്രെയിൻ,ସାମ୍ପ୍ରତିକ ଡ୍ରେନ୍ |
നിലവിലെ മീറ്റർ,ସାମ୍ପ୍ରତିକ ମିଟର
നിലവിലെ ട്രാൻസ്ഫോർമർ,ସାମ୍ପ୍ରତିକ ଟ୍ରାନ୍ସଫର୍ମର |
കഴ്സർ,କର୍ସର୍
വളവ്,ବକ୍ର
ആവൃത്തി മുറിക്കുക,ଫ୍ରିକ୍ୱେନ୍ସି କାଟନ୍ତୁ |
മുറിവ്,କଟର
സൈബർ കഫേ,ସାଇବର କାଫେ |
സൈബർ സുരക്ഷ,ସାଇବର ସୁରକ୍ଷା |
സൈബർ സ്ഥലം,ସାଇବର ସ୍ଥାନ |
ആവൃത്തി,ଚକ୍ର
ചാക്രിക,ସାଇକ୍ଲିକ୍ |
D.C. ഘടകം,D.C. ଉପାଦାନ
D.C. പ്ലേറ്റ് വൈദ്യുതി,D.C. ଥାଳି ଶକ୍ତି
D.C. പുനസ്ഥാപിക്കൽ,D.C. ପୁନରୁଦ୍ଧାର
ഡാംപ്പർ ഡയോഡ്,ଡ୍ୟାମ୍ପର୍ ଡିଏଡ୍ |
നനഞ്ഞ,ବନ୍ଧପ
ഇരുണ്ട,ଅନ୍ଧାର
ഡാറ്റ,ତଥ୍ୟ
ഡാറ്റ ബ്രോഡ്കാസ്റ്റിംഗ്,ଡାଟା ପ୍ରସାରଣ |
ഡാറ്റ കംപ്രഷൻ,ତଥ୍ୟ ସଙ୍କୋଚନ |
ഡാറ്റ ഡ്രില്ലിംഗ്,ଡାଟା ଡ୍ରିଲିଂ |
ഡാറ്റ എൻക്രിപ്ഷൻ,ତଥ୍ୟ ଏନକ୍ରିପସନ୍
ഡാറ്റ ഫയൽ,ଡାଟା ଫାଇଲ୍ |
ഡാറ്റ കൈകാര്യം ചെയ്യൽ,ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ
ഡാറ്റ ഖനനം,ତଥ୍ୟ ଖଣି
ഡാറ്റ പ്രോസസ്സിംഗ്,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
ഡാറ്റ പ്രോസസ്സ്,ଡାଟା ସଞ୍ଚାଳକ |
ഡാറ്റ കുറച്ച ബിറ്റ് സിസ്റ്റം,ଡାଟା ହ୍ରାସ ବିଟ୍ ସିଷ୍ଟମ୍ |
ഡാറ്റ സേവനം,ଡାଟା ସେବା |
ഡാറ്റ ഷീറ്റ്,ତଥ୍ୟ ଫର୍ଦ୍ଦ
ഡാറ്റ സംഭരണം,ତଥ୍ୟ ସଂରକ୍ଷଣ
ഡാറ്റ സ്ട്രീം,ଡାଟା ଷ୍ଟ୍ରିମ୍ |
ഡാറ്റ പരിവർത്തനം,ତଥ୍ୟ ଟ୍ରାନ୍ସଫର୍ମାେସନ୍
ഡാറ്റ ട്രാൻസ്മിഷൻ,ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
ഡാറ്റാബേസ്,ଡାଟାବେସ୍ |
അപകീർത്തികരമായ,ଡେସ୍କାଷ୍ଟିଂ |
ഡാറ്റാഗ്രാം,ଡାଟାଗ୍ରାମ୍
ഡിബി മീറ്റർ,DB ମିଟର
ചത്ത വായു,ମୃତ ପବନ
ഡെഡ് ഷോർട്ട് സർക്യൂട്ട്,ମୃତ ସର୍ଟ ସର୍କିଟ୍ |
ചത്ത സ്ഥലം,ମୃତ ସ୍ପଟ୍
ഡെഡ്ലോക്ക്,ଜଳଖିଆ
ഡീബഗ് പ്രോഗ്രാം,କିବଗ୍ ପ୍ରୋଗ୍ରାମ୍
ഡീബഗ്ഗിംഗ്,ତ୍ରୁଟି ନିବାରଣ କରୁଛି |
ശബ്ദത്തിന്റെ ക്ഷയം,ଶବ୍ଦର କ୍ଷୟ |
ഡെസിബെൽ (ഡിബി),ଡେକ୍ସିବେଲ୍ (DB)
ദശാംശ,ଦଶମିକ
ദശാംശ കോഡ്,ଦଶମିକ କୋଡ୍ |
ദശാംശ അക്ക,ଦଶମିକ ଅଙ୍କ |
അനുശാസിക്കുന്നു,ଡିସପିଅର୍ କରିବା
അചഞ്ചര്,ଡେକୋଡର୍
ഡീകോഡിംഗ്,ଡିକୋଡିଂ
ഡിജിറ്റൽ ട്രാൻസ്മിഷനിൽ ഡീകോഡ് ചെയ്യുന്നു,ଡିଜିଟାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ରେ ଡିକୋଡିଂ |
വികൃതമായ,ସଙ୍କଳନ
തളർത്തുക,ସଜାଇବା
സർക്യൂട്ട് ഉപേക്ഷിക്കുന്നു,ସିକ୍ୟୁପିଙ୍ଗ୍ ସର୍କିଟ୍ |
നെറ്റ്വർക്ക് തീരുമാനിക്കുക,ନେଟୱର୍କ ନେଟୱାର୍କ |
ഡീക്രിപ്ഷൻ,ଡିକ୍ରିପ୍ସନ୍
സമർപ്പിതരേഖ,ଉତ୍ସର୍ଗୀକୃତ ରେଖା |
ഡി-എംബഡിംഗ്,ଦେ-ଏମ୍ବେଡିଂ |
ഡി-is ന്നൽ,ଡି-ଫାଟିସ୍ |
കുറ്റം,ଡିଫଲ୍ଟ |
ഗുണനിലവാരത്തിൽ തകരാറ്,ଗୁଣବତ୍ତାରେ ତ୍ରୁଟି |
കുറവുള്ള,ତ୍ରୁଟିଯୁକ୍ତ
വികലമായ യൂണിറ്റ്,ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଏକକ
നിര്വചനം,ସଂଜ୍ଞା
വ്യതിചലനം,ଡିସଲେନେକସନ |
അവശമനം,ବିକଳାଙ୍ଗ
വഞ്ചന,ନବିଣ୍ଡେସନ୍
ഡി-ഗെയ്സിംഗ് കോയിൽ,ଡି-ଗସିଂ କୋଇଲ୍ |
ഡിഗ്രി,ଡିଗ୍ରୀ
ഡി-ഇന്റർലീവ്,ଡି-ଇଣ୍ଟରଲିଭେଭର |
കാലതാമസം,ବିଳମ୍ବ ରେଖା
കാലതാമസം,ବିଳମ୍ବ ସମୟ
ഫ്രെയിം മെമ്മറി വൈകി,ବିଳମ୍ବିତ ଫ୍ରେମ୍ ମେମୋରୀ |
സ്കാനിംഗ് വൈകി,ବିଳମ୍ବିତ ସ୍କାନିଂ |
സമന്വയ സിഗ്നൽ വൈകി,ବିଳମ୍ବିତ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ସିଗନାଲ୍ |
പസവം,ବିତରଣ
ഡെലിവറി സംവിധാനം,ବିତରଣ ବ୍ୟବସ୍ଥା
പൊളിക്കുക,ଡେମୋଡୁଲେସନ୍
ഡിമോഡലേറ്റർ കാർഡ്,ଡେମୋଡୁଲେଟର କାର୍ଡ |
ലംതിപ്റ്റൻ,Demultipleter
ഫീൽഡിന്റെ ആഴം,କ୍ଷେତ୍ରର ଗଭୀରତା |
അവരോഹണം,ଅବତରଣ
ഡിസൈൻ സവിശേഷത,ଡିଜାଇନ୍ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
ഡെസ്ക്ടോപ്പ്,ଡେସ୍କଟପ
ഡിറ്റക്ടർ .ട്ട്പുട്ട്,ଡିଟ୍ଟର୍ ଆଉଟପୁଟ୍
വതിചലനം,ବ୍ୟତିକ୍ରମ
ഉപായം,ଉପକରଣ
ഉപകരണ ഡ്രൈവർ,ଉପକରଣ ଡ୍ରାଇଭର |
ഡയഗ്നോസ്റ്റിക്സ്,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |
രേഖാലേഖം,ଚିତ୍ର
ഡയലോഗ് ട്രാക്ക്,ସଂଳାପ ଟ୍ରାକ୍ |
വ്യാജ മോഡ്,ଡାଇମେଟ୍ରାଲ୍ ମୋଡ୍ |
ഡയമണ്ട് സ്റ്റൈലസ്,ହୀରା ଷ୍ଟାଇଲସ୍ |
ഡയഫ്രം,ଡାଇଫ୍ରାଗମ୍ |
ഡയഫ്രാഗ്മാറ്റിക് ആഗിര്ബർ,ଡାଇଫ୍ରାଗମେଟିକ୍ ଶୋଷକ |
ഡിക്കോട്ടിക് ലിസണിംഗ്,ଡିକଟିକ୍ ଶୁଣିବା |
ഡീലക്റ്റിക്,DiWeLictericorick
ഡീലക്ട്രിക് ബ്രേക്ക്- താഴേക്ക്,Divelostic Brock- ତଳକୁ |
ഡീലക്ട്രിക് നഷ്ടം,Divelostic କ୍ଷତି |
വ്യത്യാസ ആവൃത്തി,ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |
വ്യത്യാസ ആവൃത്തിയുടെ വികസനം (DFD),ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି ବିକୃତି (DFD)
വ്യത്യാസ സ്വരം,ପାର୍ଥକ୍ୟ ସ୍ୱର୍ଣ୍ଣ |
ഡിഫറൻഷ്യൽ ആംപ്ലിഫയർ,ଭିନ୍ନ ଭିନ୍ନ ଏମ୍ପ୍ଲିଫାୟର୍ |
ഡിഫ്രാക്ഷൻ,ଭିନ୍ନ
ഡിഫ്യൂസർ,ଭିନ୍ନ
അക്കം,ଅଙ୍କ
ഡിജിറ്റൽ,ଡିଜିଟାଲ୍ |
ഡിജിറ്റൽ ആർട്ടിഫാക്റ്റ്,ଡିଜିଟାଲ୍ କଳାକୃତି |
ഡിജിറ്റൽ ഓഡിയോ,ଡିଜିଟାଲ୍ ଅଡିଓ |
ഡിജിറ്റൽ ഓഡിയോ ഫിൽട്ടർ,ଡିଜିଟାଲ୍ ଅଡିଓ ଫିଲ୍ଟର |
ഡിജിറ്റൽ ഓഡിയോ വർക്ക് സ്റ്റേഷൻ,ଡିଜିଟାଲ୍ ଅଡିଓ କାର୍ଯ୍ୟ ଷ୍ଟେସନ୍ |
