Marathi,Bengali
"माहिती व्यवस्थापन
 प्रणाली","ডাটা ব্যাবস্থাপনা
 পদ্ধতি"
डेटा हाताळणी,ডেটা ম্যানিপুলেটিং
"डेटा मॅनिपुलेशन
 इंग्रजी","ডেটা ম্যানিপুলেশন
 ভাষা"
डेटा मास्किंग,ডেটা মাস্কিং
डेटामॅटिक संगणक,ডেটাম্যাটিক কম্পিউটার
डेटामेशन,ডেটিমেশন
डेटा मध्यम,ডেটা মিডিয়াম
डेटा माइग्रेशन,তথ্য স্থানান্তর
डेटा मोड,ডেটা মোড
"डेटा मूव्ह
 सूचना","ডেটা সরানো
 নির্দেশ"
डेटा मल्टीप्लेक्सर,ডেটা মাল্টিপ্লেক্সার
डेटा नाव,ডেটা নাম
डेटा नेटवर्क,তথ্য জালিকা
डेटा ऑपरेशन,ডেটা অপারেশন
डेटा संस्था,ডেটা সংস্থা
डेटा मूळ,ডেটা উত্স
डेटा आउटपुट,ডেটা আউটপুট
डेटा पथ,ডেটা পাথ
डेटा टप्पा,ডেটা ফেজ
डेटाफोन,ডেটাফোন
डेटा प्लॉटर,ডেটা চক্রান্তকারী
डेटा पॉईंटर,ডেটা পয়েন্টার
डेटा तयारी,ডেটা প্রস্তুতি
"डेटा तयारी
 साधन","ডেটা প্রস্তুতি
 যন্ত্র"
डेटा प्रक्रिया,তথ্য প্রক্রিয়াজাতকরণ
"डेटा प्रक्रिया
 मध्य","তথ্য প্রক্রিয়াজাতকরণ
 কেন্দ্র"
"डेटा प्रक्रिया
 चक्र","তথ্য প্রক্রিয়াজাতকরণ
 সাইকেল"
"डेटा प्रक्रिया
 मशीन","তথ্য প্রক্রিয়াজাতকরণ
 মেশিন"
"डेटा प्रक्रिया
 नोड","তথ্য প্রক্রিয়াজাতকরণ
 নোড"
"डेटा प्रक्रिया
 स्टेशन","তথ্য প্রক্রিয়াজাতকরণ
 স্টেশন"
"डेटा प्रक्रिया
 प्रणाली","তথ্য প্রক্রিয়াজাতকরণ
 পদ্ধতি"
डेटा प्रोसेसर,ডাটা প্রসেসর
माहिती संरक्षण,তথ্য সুরক্ষা
डेटा शुध्दीकरण,ডেটা পরিশোধন
डेटा रेडिओ,ডেটা রেডিও
डेटा रिसीव्हर,ডেটা রিসিভার
डेटा रेकॉर्ड,ডেটা রেকর্ড
डेटा कपात,তথ্য হ্রাস
डेटा नोंदणी,ডেটা রেজিস্টার
डेटा विश्वसनीयता,ডেটা নির্ভরযোগ্যতা
"डेटा
 प्रतिनिधित्व","ডেটা
 প্রতিনিধিত্ব"
डेटा पुनरुत्पादन,ডেটা প্রজনন
डेटा पुनर्प्राप्ती,ডেটা পুনরুদ্ধার
"डेटा पुनरावलोकन
 नियंत्रण","ডেটা পর্যালোচনা
 নিয়ন্ত্রণ"
डेटा सुरक्षा,তথ্য নিরাপত্তা
डेटा विभाजक,ডেটা বিভাজক
डेटा सेट,ডেটা সেট
डेटा सेट क्लॉकिंग,ডেটা সেট ক্লকিং
"डेटा सेट व्याख्या
 टेबल","ডেটা সেট সংজ্ঞা
 টেবিল"
डेटा सेट लेबल,ডেটা সেট লেবেল
डेटा सेट नाव,ডেটা সেট নাম
"डेटा सेट
 संस्था","ডেটা সেট
 সংগঠন"
"डेटा सेट संदर्भ
 क्रमांक","ডেটা সেট রেফারেন্স
 সংখ্যা"
डेटा सेट सुरक्षा,ডেটা সেট সুরক্ষা
"डेटा सेट युटिलिटी
 कार्यक्रम","ডেটা সেট ইউটিলিটি
 কার্যক্রম"
डेटा सिग्नल,ডেটা সিগন্যাল
डेटा सिग्नलिंग दर,ডেটা সিগন্যালিং হার
डेटा सिंक,ডেটা সিঙ্ক
माहितीचा स्रोत,তথ্য সূত্র
डेटा तपशील,ডেটা স্পেসিফিকেশন
डेटा स्टेशन,ডেটা স্টেশন
डेटा संचयन,তথ্য ভান্ডার
"डेटा संचयन
 रचना","তথ্য ভান্ডার
 কাঠামো"
डेटा प्रवाह,তথ্য প্রবাহ
डेटा रचना,তথ্য কাঠামো
"डेटा रचना
 आकृती","তথ্য কাঠামো
 চিত্র"
डेटा स्विच,ডেটা স্যুইচ
"डेटा स्विचिंग
 मध्य","ডেটা স্যুইচিং
 কেন্দ্র"
"डेटा स्विचिंग
 एक्सचेंज","ডেটা স্যুইচিং
 বিনিময়"
डेटा टॅब्लेट,ডেটা ট্যাবলেট
डेटा टर्मिनल,ডেটা টার্মিনাল
"डेटा टर्मिनल
 उपकरणे","ডেটা টার্মিনাল
 সরঞ্জাম"
डेटा वेळ,ডেটা সময়
डेटा ट्रान्सक्रिप्शन,ডেটা ট্রান্সক্রিপশন
"डेटा ट्रान्सक्रिप्शन
 साधन","ডেটা ট্রান্সক্রিপশন
 যন্ত্র"
डेटा हस्तांतरण,তথ্য স্থানান্তর
"डेटा हस्तांतरण
 टप्पा","তথ্য স্থানান্তর
 পর্যায়"
डेटा हस्तांतरण दर,ডেটা স্থানান্তর হার
"डेटा हस्तांतरण
 नोंदणी करा","তথ্য স্থানান্তর
 নিবন্ধন"
डेटा ट्रान्समिशन,ডেটা ট্রান্সমিশন
"डेटा ट्रान्समिशन
 चॅनल","ডেটা ট্রান্সমিশন
 চ্যানেল"
"डेटा ट्रान्समिशन
 सुविधा","ডেটা ট্রান্সমিশন
 সুবিধা"
"डेटा ट्रान्समिशन
 इंटरफेस","ডেটা ট্রান্সমিশন
 ইন্টারফেস"
"डेटा ट्रान्समिशन
 ओळ","ডেটা ট্রান্সমিশন
 লাইন"
"डेटा ट्रान्समिशन
 सेवा","ডেটা ট্রান্সমিশন
 পরিষেবা"
"डेटा ट्रान्समिशन
 सापळा","ডেটা ট্রান্সমিশন
 ফাঁদ"
डेटाट्रॉन,ডেটাট্রন
डेटा प्रकार,ডেটা টাইপ
व्हॉईस अंतर्गत डेटा,কণ্ঠের অধীনে ডেটা
डेटा युनिट,ডেটা ইউনিট
माहितीचे वैधीकरण,তথ্য বৈধতা
डेटा शब्द,ডেটা ওয়ার্ড
डेटिंग रूटीन,ডেটিং রুটিন
डेटम,ডেটুম
डेटम लाइन,ডেটাম লাইন
दशांश चिन्ह,দশমিক বিন্দু
निष्क्रियता,নিষ্ক্রিয়করণ
मृत बँड,ডেড ব্যান্ড
मृत फाईल,মৃত ফাইল
डेड लॉक,মৃত লক
मृत वेळ,মৃত সময়
डेड झोन,মৃত এলাকা
डेड झोन युनिट,ডেড জোন ইউনিট
डेब्लॉक,Deblock
डीबग,ডিবাগ
डीबगर,ডিবাগার
डीबगिंग मदत,ডিবাগিং সহায়তা
"डीबगिंग मदत
 दिनचर्या","ডিবাগিং সহায়তা
 রুটিন"
"डीबगिंग
 इंग्रजी","ডিবাগিং
 ভাষা"
डीबगिंग मेमरी डंप,ডিবাগিং মেমরি ডাম্প
डीबगिंग आउटपुट,ডিবাগিং আউটপুট
डीबग मॅक्रो,ডিবাগ ম্যাক্রোস
डीबग स्टेटमेंट,ডিবাগ বিবৃতি
दशक,দশক
दशकाचा काउंटर,দশকের কাউন্টার
निर्णय सारणी भाषा,সিদ্ধান্ত টেবিল ভাষা
घसरण वेळ,হ্রাস সময়
"विकेंद्रित
 माहिती
 प्रणाली","বিকেন্দ্রীভূত
 তথ্য
 পদ্ধতি"
डेसिबल,ডেসিবেল
निर्णय,সিদ্ধান্ত
दशांश अंकगणित ऑपरेशन,দশমিক গাণিতিক অপারেশন
दशांश संरेखन,দশমিক প্রান্তিককরণ
दशांश अंक,দশমিক অঙ্ক
दशांश मार्कर,দশমিক চিহ্নিতকারী
दशांश नोटेशन,দশমিক স্বরলিপি
दशांश अंक,দশমিক সংখ্যা
"दशांश
 संख्या
 प्रणाली","দশমিক
 সংখ্যা
 পদ্ধতি"
"दशांश चित्र
 डेटा","দশমিক ছবি
 ডেটা"
दशांश प्रतीक,দশমিক প্রতীক
Decifer,ডেসিফার
निर्णय,সিদ্ধান্ত
निर्णय बॉक्स,সিদ্ধান্ত বাক্স
निर्णय सर्किट,সিদ্ধান্ত সার্কিট
निर्णय सामग्री,সিদ্ধান্তের বিষয়বস্তু
निर्णय घटक,সিদ্ধান্তের উপাদান
"निर्णय
 सूचना","সিদ্ধান্ত
 নির্দেশ"
"निर्णय
 Kmechanism","সিদ্ধান্ত
 Kmechanism"
निर्णय भाषा,সিদ্ধান্তের ভাষা
निर्णय तर्कशास्त्र,সিদ্ধান্ত যুক্তি
"निर्णय तर्कशास्त्र
 अनुवादक","সিদ্ধান্ত যুক্তি
 অনুবাদক"
निर्णय तत्व,সিদ্ধান্ত নীতি
निर्णय नियम,সিদ্ধান্তের নিয়ম
"निर्णय
 सिम्युलेशन","সিদ্ধান্ত
 সিমুলেশন"
निर्णय रचना,সিদ্ধান্ত কাঠামো
निर्णय सारणी,সিদ্ধান্ত টেবিল
निर्णय सिद्धांत,সিদ্ধান্ত তত্ত্ব
निर्णय स्थिर,সিদ্ধান্ত স্থির
डीकोडर,ডিকোডার
"डीकोडिंग
 सूचना","ডিকোডিং
 নির্দেশ"
Decololate,ডিকোললেট
डीकोलेटर,ডিকোলেটর
Concencention,ডিকনসেন্ট্রেশন
घट,হ্রাস
डिक्रिप्ट,ডিক্রিপ্ট
डिकर्ल,ডিকুরল
समर्पित चॅनेल,ডেডিকেটেড চ্যানেল
समर्पित सर्किट,ডেডিকেটেড সার্কিট
"समर्पित
 कनेक्शन","নিবেদিত
 সংযোগ"
समर्पित डिव्हिडेड,ডেডিকেটেড ডিভাইসড
समर्पित ओळ,ডেডিকেটেড লাইন
समर्पित बंदर,ডেডিকেটেড পোর্ট
समर्पित नोंदणी,ডেডিকেটেড রেজিস্টার
डीफॉल्ट,ডিফল্ট
डीफॉल्ट गट,ডিফল্ট গ্রুপ
डीफॉल्ट पर्याय,ডিফল্ট বিকল্প
डीफॉल्ट पॅरामीटर,ডিফল্ট প্যারামিটার
डीफॉल्ट मूल्य,ডিফল্ট মান
"स्थगित
 पत्ता","বিলম্বিত
 সম্বোধন"
स्थगित प्रवेश,স্থগিত এন্ট্রি
स्थगित निर्गमन,স্থগিত প্রস্থান
"स्थगित
 देखभाल","বিলম্বিত
 রক্ষণাবেক্ষণ"
"स्थगित
देखभाल
वेळ","বিলম্বিত
রক্ষণাবেক্ষণ
সময়"
"स्थगित
 प्रक्रिया","বিলম্বিত
 প্রক্রিয়াজাতকরণ"
स्थगित रीस्टार्ट,স্থগিত পুনঃসূচনা
परिभाषित आयटम,সংজ্ঞায়িত আইটেম
निश्चित नेटवर्क,নির্দিষ্ট নেটওয়ার্ক
विक्षेपण प्लेट,ডিফ্লেশন প্লেট
डीगॉस,দেগস
डेगॉसर,দেগুসার
अधोगती,অবক্ষয়
अधोगती घटक,অবক্ষয় ফ্যাক্টর
"बहु-
 प्रोग्रामिंग","বহু ডিগ্রি
 প্রোগ্রামিং"
विलंब,বিলম্ব
विलंब काउंटर,বিলম্ব কাউন্টার
विलंब भिन्नता,ডিফারেনশিয়াল বিলম্ব
विलंब अंक,বিলম্বের সংখ্যা
विलंब विकृती,বিলম্ব বিকৃতি
विलंब घटक,বিলম্ব উপাদান
विलंब बरोबरी,বিলম্ব সমান
विलंब,বিলম্ব
विलंब लाइन मेमरी,বিলম্ব লাইন মেমরি
विलंब लाइन रजिस्टर,বিলম্ব লাইন রেজিস্টার
विलंब लाइन स्टोरेज,বিলম্ব লাইন স্টোরেজ
विलंब लूप स्टोअर,বিলম্ব লুপ স্টোর
"विलंब
 प्रोग्रामिंग","বিলম্ব
 প্রোগ্রামিং"
विलंब वेळ,বিলম্ব সময়
"Delave
 (= डीकोलाट)","ডিলিভ
 (= ডিকোললেট)"
हटवा,মুছে ফেলা
वर्ण हटवा,চরিত্র মুছুন
की हटवा,কী মুছুন
हटविणे रेकॉर्ड,মুছে ফেলার রেকর্ড
डिलिमीटर,ডিলিমিটার
"डिलिमीटर
 विधान","ডিলিমিটার
 বিবৃতি"
वितरण वेळ,বিতরণ সময়
डेल्टा मॉड्यूलेशन,ডেল্টা মড্যুলেশন
डेल्टा आवाज,ডেল্টা শব্দ
मागणी,চাহিদা
मागणी आणत आहे,চাহিদা আনতে
मागणी पेजिंग,চাহিদা পেজিং
"मागणी
 प्रक्रिया","চাহিদা
 প্রক্রিয়াজাতকরণ"
मागणी स्टेजिंग,চাহিদা মঞ্চ
सीमांकन पट्टी,সীমানা স্ট্রিপ
डिमोड्युलेशन,ডিমোডুলেশন
डेमोड्युलेटर,ডেমোডুলেটর
"डेमोग्राफिक
 अर्ज","ডেমোগ্রাফিক
 আবেদন"
डेमॉन्ट,ডেমাউন্ট
डेमल्टिप्लेक्सिंग,ডেমাল্টিপ্লেক্সিং
दाट यादी,ঘন তালিকা
घनता,ঘনত্ব
अवलंबित्व सिद्धांत,নির্ভরতা তত্ত্ব
"अवलंबून
 विभाग","নির্ভরশীল
 বিভাগ"
अवलंबून युनिट,নির্ভর ইউনিট
डेक,ডেক
डर्निंग,ডেরিং
खाली उतरणारा,অবতরণ
उतरत्या क्रमवारी,অবতরণ বাছাই
वर्णन,বর্ণনা
वर्णन यादी,বিবরণ তালিকা
वर्णनकर्ता,বর্ণনাকারী
डिझाइन,নকশা
नियुक्त डिव्हाइस,ডিজাইন করা ডিভাইস
डिझाइन मॉडेम,ডিজাইন মডেম
"डिझाइन
 सर्वोत्तमीकरण","নকশা
 অপ্টিমাইজেশন"
डिझाइन गुप्तता,নকশা গোপনীয়তা
डिझाइन सिम्युलेशन,ডিজাইন সিমুলেশন
इच्छित मूल्य,কাঙ্ক্ষিত মান
डेस्क कॅल्क्युलेटर,ডেস্ক ক্যালকুলেটর
डेस्क तपासणी,ডেস্ক চেকিং
डेस्कटॉप संगणक,ডেস্কটপ কম্পিউটার
पाठवा,প্রেরণ
गंतव्य,গন্তব্য
"गंतव्य
 पत्ता","গন্তব্য
 ঠিকানা"
गंतव्य कोड,গন্তব্য কোড
गंतव्य फील्ड,গন্তব্য ক্ষেত্র
गंतव्य फाइल,গন্তব্য ফাইল
गंतव्य स्थानक,গন্তব্য স্টেশন
विध्वंस,ধ্বংস
विनाशकारी कर्सर,ধ্বংসাত্মক কার্সার
विध्वंसक वाचन,ধ্বংসাত্মক পড়া
विध्वंसक संचयन,ধ্বংসাত্মক স্টোরেজ
डेटाब,ডিটাব
तपशील कार्ड,বিশদ কার্ড
तपशील फाइल,বিশদ ফাইল
डेटॅप,ডিট্যাপ
शोधण्यायोग्य घटक,সনাক্তকরণযোগ্য উপাদান
"निरोधक
 ऑटोमाटा","ডিটারমিনিস্টিক
 অটোমেটা"
"निरोधक
 मशीन","ডিটারমিনিস্টিক
 মেশিন"
"निरोधक
 मॉडेल","ডিটারমিনিস্টিক
 মডেল"
"निरोधक
 समस्या","ডিটারমিনিস্টিক
 সমস্যা"
"निरोधक
 प्रक्रिया","ডিটারমিনিস্টিক
 প্রক্রিয়া"
"निरोधक
 कार्यक्रम","ডিটারমিনিস্টিক
 কার্যক্রম"
"निरोधक
 प्रोग्रामिंग","ডিটারমিনিস্টিক
 প্রোগ্রামিং"
"निरोधक
 अनुक्रम
 समस्या","ডিটারমিনিস্টিক
 সিকোয়েন্সিং
 সমস্যা"
"निरोधक
 परिस्थिती","ডিটারমিনিস্টিক
 অবস্থা"
"विकास
 प्रणाली","উন্নয়ন
 পদ্ধতি"
विकास वेळ,উন্নয়নের সময়
विकास साधन,উন্নয়ন সরঞ্জাম
"पासून विचलन
 रेषात्मकता","থেকে বিচ্যুতি
 লিনিয়ারিটি"
साधन,যন্ত্র
डिव्हाइस पत्ता,ডিভাইস ঠিকানা
डिव्हाइस बॅकअप,ডিভাইস ব্যাকআপ
"डिव्हाइस नियंत्रण
 वर्ण","ডিভাইস নিয়ন্ত্রণ
 চরিত্র"
डिव्हाइस नियंत्रक,ডিভাইস নিয়ামক
डिव्हाइस नियंत्रण युनिट,ডিভাইস নিয়ন্ত্রণ ইউনিট
डिव्हाइस समन्वय,ডিভাইস সমন্বয়
डिव्हाइस-आधारित,ডিভাইস-নির্ভর
"डिव्हाइस अवलंबून
 कार्यक्रम","ডিভাইস নির্ভর
 কার্যক্রম"
डिव्हाइस ध्वज,ডিভাইস পতাকা
"साधन
 स्वातंत्र्य","যন্ত্র
 স্বাধীনতা"
"साधन
 स्वतंत्र","যন্ত্র
 স্বতন্ত্র"
"साधन
 स्वातंत्र्य
 कार्यक्रम","যন্ত্র
 স্বাধীনতা
 কার্যক্রম"
"डिव्हाइस ओळ
 (= प्रदर्शन ओळ)","ডিভাইস লাইন
 (= প্রদর্শন লাইন)"
"डिव्हाइस मीडिया
 भाषा नियंत्रित करा","ডিভাইস মিডিয়া
 নিয়ন্ত্রণ ভাষা"
उपकरणाचे नाव,ডিভাইসের নাম
डिव्हाइस क्रमांक,ডিভাইস সংখ্যা
डिव्हाइस रांग,ডিভাইস সারি
डिव्हाइस स्थिती शब्द,ডিভাইসের স্থিতি শব্দ
डिव्हाइस प्रकार,ডিভাইসের ধরন
"डायडिक बुलियन
 ऑपरेशन","ডায়ডিক বুলিয়ান
 অপারেশন"
निदान,রোগ নির্ণয়
निदान तपासणी,ডায়াগনস্টিক চেক
"डायग्नोस्टिक फंक्शन
 चाचणी","ডায়াগনস্টিক ফাংশন
 পরীক্ষা"
निदान यंत्रणा,ডায়াগনস্টিক মেকানিজম
"डायग्नोस्टिक
 संदेश","ডায়াগনস্টিক
 বার্তা"
"डायग्नोस्टिक
 कार्यक्रम","ডায়াগনস্টিক
 কার্যক্রম"
निदान नित्यक्रम,ডায়াগনস্টিক রুটিন
डायग्नोस्टिक्स,কারণ নির্ণয়
"डायग्नोस्टिक
 तंत्र","ডায়াগনস্টিক
 প্রযুক্তি"
निदान चाचणी,ডায়গনিস্টিক পরীক্ষা
आकृती,চিত্র
डायल,ডায়াল
डायल लाइन,ডায়াল লাইন
डायल एक्सचेंज,ডায়াল এক্সচেঞ্জ
डायलिंग,ডায়ালিং
डायल लाइन,ডায়াল লাইন
संवाद,কথোপকথন
डायल नाडी,ডাল ডাল
"पुनरावृत्ती डायल करा
 खोड","ডায়াল পুনরাবৃত্তি
 ট্রাঙ্ক"
डायल टोन,ডায়াল টোন
डायल टोन विलंब,ডায়াল টোন বিলম্ব
डायल हस्तांतरण,ডায়াল স্থানান্তর
डायल-अप,ডায়াল-আপ
डायल-अप टर्मिनल,ডায়াল-আপ টার্মিনাল
Dibit,ডিবিট
डिकोटोमायझिंग शोध,ডাইকোটমাইজিং অনুসন্ধান
द्वैधविज्ञान,দ্বৈতত্ত্ব
शब्दकोष,অভিধান
फरक इंजिन,পার্থক্য ইঞ্জিন
"फरक
 ऑपरेशन","পার্থক্য
 অপারেশন"
फरक अहवाल,পার্থক্য প্রতিবেদন
"भिन्नता
 विश्लेषक","ডিফারেনশিয়াল
 বিশ্লেষক"
भिन्न विलंब,ডিফারেনশিয়াল বিলম্ব
विभेदक गियर,ডিফারেনশিয়াল গিয়ার
"भिन्नता
 मॉड्यूलेशन","ডিফারেনশিয়াল
 মড্যুলেশন"
भिन्नता,পার্থক্যকারী
अंक,অঙ্ক
डिजिटल ब्लॉक,ডিজিটাল ব্লক
"डिजिटल कॅरियर
 प्रणाली","ডিজিটাল ক্যারিয়ার
 পদ্ধতি"
"डिजिटल
 वैशिष्ट्यपूर्ण","ডিজিটাল
 বৈশিষ্ট্য"
डिजिटल संगणक,ডিজিটাল কম্পিউটার
डिजिटल डेटा,ডিজিটাল ডেটা `
"डिजिटल डेटा
 स्विचिंग","ডিজিটাল ডেটা
 স্যুইচিং"
डिजिटल डेटा सिस्टम,ডিজিটাল ডেটা সিস্টেম
डिजिटल सुविधा,ডিজিটাল সুবিধা
"डिजिटल सुविधा
 टर्मिनल","ডিজিটাল সুবিধা
 টার্মিনাল"
डिजिटल फिल्टर,ডিজিটাল ফিল্টার
डिजिटल ग्राफिक्स,ডিজিটাল গ্রাফিক্স
"डिजिटल वाढीव
 प्लॉटर","ডিজিটাল ইনক্রিমেন্টাল
 চক্রান্তকারী"
डिजिटल लाइन पथ,ডিজিটাল লাইন পাথ
डिजिटल लाइन विभाग,ডিজিটাল লাইন বিভাগ
"डिजिटल मल्टिप्लेक्स
 उपकरणे","ডিজিটাল মাল্টিপ্লেক্স
 সরঞ্জাম"
"डिजिटल ऑप्टिकल
 मुद्रित करणे","ডিজিটাল অপটিক্যাল
 রেকর্ডিং"
डिजिटल चित्र,ডিজিটাল ছবি
डिजिटल रेडिओ पथ,ডিজিটাল রেডিও পাথ
डिजिटल रेडिओ विभाग,ডিজিটাল রেডিও বিভাগ
डिजिटल रीड-आउट,ডিজিটাল রিড-আউট
डिजिटल रेकॉर्डर,ডিজিটাল রেকর্ডার
"डिजिटल
 प्रतिनिधित्व","ডিজিটাল
 প্রতিনিধিত্ব"
डिजिटल विभाग,ডিজিটাল বিভাগ
डिजिटल सिग्नल,ডিজিটাল সিগন্যাল
डिजिटल स्वाक्षरी,ডিজিটাল স্বাক্ষর
डिजिटल क्रमवारी,ডিজিটাল বাছাই
"डिजिटल स्टोरेज
 घटक","ডিজিটাল স্টোরেজ
 উপাদান"
"डिजिटल स्टोरेज
 मीडिया","ডিজিটাল স্টোরেজ
 মিডিয়া"
डिजिटल स्विचिंग,ডিজিটাল স্যুইচিং
"डिजिटल टर्मिनेशन
 प्रणाली","ডিজিটাল সমাপ্তি
 পদ্ধতি"
"एनालॉग ते डिजिटल
 कन्व्हर्टर","অ্যানালগ থেকে ডিজিটাল
 রূপান্তরকারী"
"डिजिटल
 संसर्ग","ডিজিটাল
 সংক্রমণ"
अंक अंकगणित,অঙ্ক গাণিতিক
अंक कम्प्रेशन,অঙ্ক সংকোচনের
अंक विलंब घटक,ডিজিট বিলম্বের উপাদান
डिजिटलायझेशन,ডিজিটাইজেশন
डिजिटलायझेशन भाषण,ডিজিটাইজেশন বক্তৃতা
डिजिटलायझेशन,ডিজিটাইজ
डिजिटायझर,ডিজিটাইজার
अंक कालावधी,অঙ্কের সময়কাল
अंक ठिकाण,অঙ্কের জায়গা
अंक स्थिती,অঙ্কের অবস্থান
अंक पंच,অঙ্ক পাঞ্চ
"अंक
 पुनर्रचना","অঙ্ক
 পুনর্বিন্যাস"
अंक वेळ,অঙ্কের সময়
"अंक-ते-अनलॉग
 रूपांतरण","ডিজিট-টু-অ্যানালগ
 রূপান্তর"
Dirdroup,ডিগ্রুপ
परिमाण,মাত্রা
"कमी झाले रेडिक्स
 पूरक","হ্রাস রেডিক্স
 পরিপূরক"
डिप्लेक्सर,ডিপ্লেক্সার
द्विध्रुवीय अँटेना,ডিপোল অ্যান্টেনা
द्विध्रुवीय मॉड्यूलेशन,ডিপোল মড্যুলেশন
थेट प्रवेश,সরাসরি অ্যাক্সেস
"थेट प्रवेश
 व्यवस्था","সরাসরি অ্যাক্সেস
 ব্যবস্থা"
"थेट प्रवेश
 चौकशी","সরাসরি অ্যাক্সেস
 অনুসন্ধান"
थेट प्रवेश हॅश,সরাসরি অ্যাক্সেস হ্যাশ
"थेट प्रवेश
 पद्धत","সরাসরি অ্যাক্সেস
 পদ্ধতি"
"थेट प्रवेश
 संचयन","সরাসরি অ্যাক্সেস
 স্টোরেজ"
थेट पत्ता,সরাসরি ঠিকানা
थेट पत्ता,সরাসরি ঠিকানা
थेट कॉल,সরাসরি কল
थेट कोड,সরাসরি কোড
थेट कोडिंग,সরাসরি কোডিং
"थेट जोडलेले
 फ्लिप-फ्लॉप","সরাসরি মিলিত
 ফ্লিপ-ফ্লপ"
थेट जोड्या,সরাসরি কাপলিং
"थेट डेटा
 संस्था","সরাসরি ডেটা
 সংগঠন"
थेट डेटा सेट,সরাসরি ডেটা সেট
थेट डिव्हाइस,সরাসরি ডিভাইস
"थेट डिजिटल
 नियंत्रण","সরাসরি ডিজিটাল
 নিয়ন্ত্রণ"
"थेट अंतर
 डायलिंग","সরাসরি দূরত্ব
 ডায়ালিং"
"निर्देशित बीम
 स्कॅन","নির্দেশিত মরীচি
 স্ক্যান"
दिग्दर्शित आलेख,নির্দেশিত গ্রাফ
निर्देशित स्कॅन,নির্দেশিত স্ক্যান
"थेट-प्रवेश
 टर्मिनल","ডাইরেক্ট-এন্ট্রি
 টার্মিনাল"
"थेट पदानुक्रम
 नियंत्रण","সরাসরি শ্রেণিবিন্যাস
 নিয়ন্ত্রণ"
"थेट घाला
 दिनचर्या","সরাসরি সন্নিবেশ
 রুটিন"
"थेट घाला
 सबरूटिन","সরাসরি সন্নিবেশ
 Subroutine"
थेट सूचना,সরাসরি নির্দেশ
दिशात्मक कपलर,দিকনির্দেশক কাপলার
निर्देश,নির্দেশ
"डायरेक्ट की
 साधन","ডাইরেক্ট কেইং
 যন্ত্র"
"थेट मेमरी
 प्रवेश","সরাসরি স্মৃতি
 অ্যাক্সেস"
"थेट संख्यात्मक
 नियंत्रण","সরাসরি সংখ্যা
 নিয়ন্ত্রণ"
निर्देशिका,ডিরেক্টরি
"निर्देशिका
 सहाय्य ब्यूरो","ডিরেক্টরি
 সহায়তা ব্যুরো"
"निर्देशिका
 सहाय्य
 ऑपरेटर","ডিরেক্টরি
 সহায়তা
 অপারেটর"
निर्देशिका डिव्हाइस,ডিরেক্টরি ডিভাইস
"थेट बाहेरील
 डायलिंग","সরাসরি বাহ্যিক
 ডায়ালিং"
थेट टक्केवारी,প্রত্যক্ষ শতাংশ
"थेट बिंदू
 रीपिटर","সরাসরি পয়েন্ট
 রিপিটার"
"थेट ट्रान्समिशन
 उपग्रह","সরাসরি সংক্রমণ
 স্যাটেলাইট"
थेट व्हॉईस इनपुट,সরাসরি ভয়েস ইনপুট
अक्षम मॉड्यूल,অক্ষম মডিউল
सिग्नल अक्षम करणे,অক্ষম সংকেত
असंगत,একীকরণ
डिससेम्बलर,ডিসসেম্বলার
आपत्ती डंप,বিপর্যয় ডাম্প
स्वतंत्र डेटा,পৃথক ডেটা
स्वतंत्र डिव्हाइस,পৃথক ডিভাইস
"स्वतंत्र फुरियर
 परिवर्तन","বিচ্ছিন্ন ফুরিয়ার
 রূপান্তর"
"वेगळा
 प्रोग्रामिंग","বিচ্ছিন্ন
 প্রোগ্রামিং"
"वेगळा
 प्रतिनिधित्व","বিচ্ছিন্ন
 প্রতিনিধিত্ব"
"विवेकबुद्धी
 हायफन","বিচক্ষণ
 হাইফেন"
विवेकबुद्धी,বিচক্ষণতা
"विवेकबुद्धी
 त्रुटी","বিচক্ষণতা
 ত্রুটি"
"भेदभाव करणारा
 विश्लेषण","বৈষম্যমূলক
 বিশ্লেষণ"
"भेदभाव
 सूचना","বৈষম্য
 নির্দেশ"
भेदभाव करणारा,বৈষম্যমূলক
विघटन,বিচ্ছিন্নতা
डिस्क प्रवेश,ডিস্ক অ্যাক্সেস
डिस्क-आधारित,ডিস্ক ভিত্তিক
"डिस्क कंट्रोलर
 कार्ड","ডিস্ক কন্ট্রোলার
 কার্ড"
डिस्केट,ডিস্কেট
"डिस्केट-फॉर्मेटेड
 टेप","ডিস্কেট-ফর্ম্যাটেড
 টেপ"
डिस्केट हार्ड होल,ডিস্কেট হার্ড গর্ত
डिस्केट स्टोरेज,ডিসকেট স্টোরেজ
"डिस्केट स्टोरेज
 साधन","ডিসকেট স্টোরেজ
 যন্ত্র"
डिस्क फाईल,ডিস্ক ফাইল
"डेटा
 संप्रेषण
 इंटरफेस","ডেটা
 যোগাযোগ
 ইন্টারফেস"
"डिस्क ऑपरेटिंग
 प्रणाली","ডিস্ক অপারেটিং
 পদ্ধতি"
डिस्क पॅक,ডিস্ক প্যাক
डिस्क क्षेत्र,ডিস্ক সেক্টর
डिस्क सॉर्टिंग,ডিস্ক বাছাই
डिस्क स्टोरेज,ডিস্ক স্টোরেজ
डिस्क स्टोरेज डिव्हाइस,ডিস্ক স্টোরেজ ডিভাইস
