Odiya,Tamil
ଗ୍ରାନା |,கிரன்னா
ଗ୍ରାନୁଲେସନ୍,குருணையாக்கம்
ସବୁଜ ଖତ,பச்சை உரம்
ସବୁଜ ବିପ୍ଳବ,பசுமை புரட்சி
ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ |,வளர்ச்சி மற்றும் வளர்ச்சி
ଗୁମ୍ବୋସ୍,கம்மோசிஸ்
ନଦୂତର,கினோடியோசியஸ்
ଗଲ୍ ବାଦାମ |,கால் நட்டு
ରସୁଣ |,பூண்டு
ଅହବେରା |,ஜெர்பெரா
ଘର୍ନ୍କିନ୍ |,கெர்கின்
ଅଦା,இஞ்சி
ଗୁଗାଓସସ୍ |,கிளாடியோலஸ்
ଛେଳି ତୃଣକ (ଏଗ୍ରାଟମ୍),ஆடு களை (ஏஜெரட்டம்)
ଅଙ୍ଗୁର ଫଳ,திராட்சைப்பழம்
ଅଙ୍ଗୁର,திராட்சை
ସବୁଜ ଗ୍ରାମ,பச்சை கிராம்
Grewia,க்ரூவியா
ଭୂମିରେ,நிலக்கடலை
ଗୁଆବା,கொய்யா
ଗିନି ଘାସ,கினியா புல்
ଗାଲ୍ ମିଜ୍ |,பித்தப்பை மிட்ஜ்
ଘାସ ହପର୍ |,புல் ஹாப்பர்
ଗୁଣ୍ଡିନ୍ ବଗ୍ |,குந்தி பிழை
ଅଭ୍ୟାସ,பழக்கம்
କୁଆପଥର,ஆலங்கட்டி
ହେୟାରସିଭେଚ୍ |,ஹேரிவெட்ச்
ହାଲଫିଟେଟ୍,ஹாலோபைட்
ହାରୋ,ஹாரோ
ଅମଳ ସୂଚକାଙ୍କ |,அறுவடை அட்டவணை
ଅମଳ,அறுவடை
ଅମଳ,அறுவடை
ହ୍ୟାଚ୍,ஹட்ச்
ଘାସ,வைக்கோல்
ହେଲିଜ୍ |,ஹேலேஜ்
ହେସ୍ଟକ୍,வைக்கோல்
କୁହୁଡି,மூடுபனி
ଦୁର୍ବଳ,மங்கலான
ମୁଣ୍ଡ (ଆଗ୍ରୋ),தலை (வேளாண்)
ମୁଣ୍ଡ (ଚ୍ୟାନେଲର),தலை (சேனலின்)
ହେଡିଙ୍ଗ୍,பின்னோக்கி செல்வது
ହେଜ୍,ஹெட்ஜ்
ହେଡିଙ୍ଗ୍,ஹெட்ஜிங்
ହେଲିକ୍ସ |,ஹெலிக்ஸ்
ହେମାଟାଇଟ୍,ஹெமாடைட்
B ଷଧ,மூலிகை
ହର୍ବରିୟମ୍ |,ஹெர்பேரியம்
B ଷଧୀୟ,களைக்கொல்லி
ବଂଶାନୁକ୍ରମିକ,பரம்பரை
ପରବର୍ତ୍ତୀ ସମୟରେ ଚୟନର ଯୋଗ୍ୟତା |,ஹெர்டிலேஷன்
His ହେମାଫ୍ରୋଡାଇଟ୍ |,ஹெர்மாஃப்ரோடைட்
ହେଟେରକୋମେଟିକ୍ |,ஹீட்டோரோக்ரோமாடிக்
ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |,ஹீட்டோரோஃபெர்டைமயமாக்கல்
ହେଟେରୋସିସ୍ |,ஹீட்டோரோசிஸ்
ହେଟେରୋସ୍କୋମ୍,ஹீட்டோரோசோம்
ହେଟେରୋଟ୍ରୋଫ୍ |,ஹீட்டோரோட்ஃப்
Hexaploid,ஹெக்ஸாபிளாய்டு
ହାଇବରନେଟ୍ |,ஹைபர்னேட்
ଉଚ୍ଚ ଘନତା ଲଗାଇବା |,அதிக அடர்த்தி நடவு
ପାହାଡ (ଚାଉଳ),மலை (அரிசி)
ହିଷ୍ଟୋଗ୍ରାମ୍,ஹிஸ்டோகிராம்
ହାଇଟେକ୍ ହଳିକତା |,ஹிட்டெக் தோட்டக்கலை
ଗୁପ୍ତ,ஹைவ்
ହୋଙ୍ଗ,HOEING
ଧରି ରଖିବା,வைத்திருத்தல்
ଘର ଫାର୍ମ |,வீட்டு பண்ணை
ହୋମେଓଷ୍ଟାସାସାସୀ,ஹோமியோஸ்டாஸிஸ்
ହୋମଷ୍ଟେଡ୍ |,ஹோம்ஸ்டெட்
ସମଲିଙ୍ଗୀତା |,ஒருமைப்பாடு
ସମଲିଙ୍ଗୀ,ஒரே மாதிரியான
ସମ୍ବାଦ,ஹோமோலாஜஸ்
ସୋମବରଗୋଟେଗୋଟ୍ |,ஹோமோசைகோட்
ହପର୍,ஹாப்பர்
ରାଶି,அடிவானம்
ଉଦ୍ୟାନ କୃଷି ଫସଲ |,தோட்டக்கலை பயிர்கள்
ଉଦ୍ୟାନ କୃଷି,தோட்டக்கலை
ହୋର୍ଟି-ସିଲଭି ପେଷ୍ଟୁରାଲ୍ ଚାଷ ​​|,ஹார்டி-சில்வி ஆயர் விவசாயம்
ହୋଷ୍ଟ,தொகுப்பாளர்
ଗରମ ପାଣି ଚିକିତ୍ସା |,சூடான நீர் சுத்திகரிப்பு
ହଲ୍,ஹல்
ଆର୍ଦ୍ରତା,ஈரப்பதம்
ହ୍ୟୁମସ୍,இயற்கையானது
ହସ୍,உமி
ହ୍ୱକର୍,ஹஸ்கர்
ହସିଂ,உமி
ହାଇବ୍ରିଡ୍ |,கலப்பின
ହାଇବ୍ରିଡାଇଜେସନ୍ |,கலப்பினமாக்கல்
ହାଇଡ୍ରେସନ୍,நீரேற்றம்
ହାଇଡ୍ରୋଲୋଜି,நீர்நிலை
ହାଇଡ୍ରୋଲାଇସିସ୍,நீராற்பகுப்பு
ହାଇଡ୍ରୋମିଟର |,ஹைட்ரோமீட்டர்
ହାଇଡ୍ରୋଫିଲୋସ୍,ஹைட்ரோபிலஸ்
ହାଇଡ୍ରୋପୋନିକ୍ସ |,ஹைட்ரோபோனிக்ஸ்
ହାଇଡ୍ରୋସଫେରର୍ |,ஹைட்ரோஸ்பியர்
ହାଇଡ୍ରୋସ୍କୋପିଟି |,ஹைட்ரோஸ்கோபாரிட்டி
ହାଇପରପେରାସାଇଟ୍ |,ஹைபராசைட்
ହାଇପରପ୍ସିଆ,ஹைப்பர் பிளேசியா
ହାଇଫା,ஹைபா
କପଟୋଟଲ୍,ஹைபோகோடைல்
ଶୁଳୋପାସିସ୍ |,கருதுகோள்
ହିଷ୍ଟେରେସିସ୍ (ଜଳ),கருப்பை ஒடுக்கி
ହାଜେଲ ବାଦାମ,ஹேசல் நட்டு
ହେମ୍ପ,சணல்
ହେନବାନ୍ |,ஹென்பேன்
ହେନ୍ନା,மருதாணி
ହାଇବିସ୍କସ୍ |,ஒளி வண்ண மலர்கள் கொண்ட ஒரு செடி
ହପ୍,ஹாப்
ଘୋଡା ଗ୍ରାମ |,குதிரை கிராம்
ଘୋଡା ଚକ୍ଷୁ-ବିନ୍ |,குதிரை-கண்-பீன்
ମହୁ ମାଛି,தேனீ
ହପର୍,ஹாப்பர்
ହାର୍ଟିସୁରିଷ୍ଟ |,தோட்டக்கலை நிபுணர்
ଜଳ,நீர்நிலை நிபுணர்
ପରିସ୍ଥିତି ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ ରେ |,சிட்டு ஒட்டுதலில்
ଭିଟ୍ରୋରେ |,ஆய்வுக்கூட சோதனை முறையில்
ଭିଭୋରେ,உயிருள்ள
ଅଜ୍ଞାତ,கண்மூடித்தனமான
କୀଟ,பூச்சி
କୀଟପତଙ୍ଗ ପୋକ,பூச்சி பூச்சி
କୀଟରୀ,பூச்சி
କୀଟନାଶକ,பூச்சிக்கொல்லி
କୀଟନାଶକ,பூச்சிக்கொல்லி
ନିନ୍ଦା,இன்சோலேஷன்
ଅପିସ୍ମରଣୀ,கரையாத
ଇନଷ୍ଟାର (କୀଟ),இன்ஸ்டார் (பூச்சி)
ଇନସୁଲେଟର |,இன்சுலேட்டர்
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ରୋଗ ପରିଚାଳନା,ஒருங்கிணைந்த நோய் மேலாண்மை
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପୁଷ୍ଟିକର ପରିଚାଳନା,ஒருங்கிணைந்த ஊட்டச்சத்து மேலாண்மை
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପେଷ୍ଟ ପରିଚାଳନା,ஒருங்கிணைந்த பூச்சி மேலாண்மை
ତୀବ୍ରତା,தீவிரம்
ତୀବ୍ର,தீவிர
ଇଣ୍ଟରକ୍ରପ୍,இடைக்கால
ଇଣ୍ଟରକେଟିଭେସନ୍ (ଇଣ୍ଟରକଲ୍ଟର),இடைக்கணிப்பு (இடைக்கால)
ଆଗ୍ରହ,ஆர்வம்
ଆଭେଜର |,இன்டர்னோட்
ଇଣ୍ଟରଫାଜ୍ (କକ୍ଷ ବିଭାଗ),இடைமுகம் (செல் பிரிவு)
ଇଣ୍ଟରପୋଲେସନ୍,இடைக்கணிப்பு
ଇଣ୍ଟର-ଷ୍ଟେରାଇଲ୍ |,இடை-மாடி
ଭଣ୍ଡାର,சரக்கு
ଓଲଟା |,தலைகீழ்
ଜଡିତ,ஈடுபாடு
ଆୟନ,அயன்
ବିକଶିତତା |,கதிர்வீச்சு
ଜଳସେଚନ,நீர்ப்பாசனம்
ISO ସା elles େଲାଲ |,ஐசோ அல்லீல்கள்
ISO ଉତ୍ପାଦ ବକ୍ର |,ஐஎஸ்ஓ தயாரிப்பு வளைவு
ଆଇସୋ ବାର୍ |,ஐசோபார்
ଆଇସୋଗାମି |,ஐசோகாமி
ବିଚ୍ଛିନ୍ନତା ଦୂରତା |,தனிமைப்படுத்தும் தூரம்
Isploid,ஐசோப்ளாய்டு
Isoquat,ஐசோகண்ட்
ଇସୋଟୋପ୍,ஐசோடோப்
ଭାରତୀୟ ବିରଞ୍ଚ |,இந்திய பிர்ச்
ଭାରତୀୟ ନୀଳ ପାଇନ୍ |,இந்திய நீல பைன்
ଭାରତୀୟ ଚେରି |,இந்திய செர்ரி
ଭାରତୀୟ ଜୁନିପର |,இந்திய ஜூனிபர்
ଭାରତୀୟ କୋନୋ ଗଛ |,இந்திய கினோ மரம்
ଇଣ୍ଡିଆନ୍ ଆର୍ଥିକ ଗଛ |,இந்திய லாரல் மரம்
ଭାରତୀୟ ମାଡଡରର,இந்திய மேட்
ଭାରତୀୟ ମାଡଲର |,இந்திய மேட்லர்
ଇଣ୍ଡିଆନ୍ ପୋଡା ଫାଇଲମ୍ |,இந்திய போடோ பைலம்
ଇଗିଗୋ |,இண்டிகோ
ଇଟାଲୀ ମିଲେଟ |,இத்தாலிய தினை
ହାତୀ ଦାନ୍ତ,தந்தம் மரம்
ଆଇଭି ଗୋଡ / ଛୋଟ ଗୋରୁକ |,ஐவி சுரைக்காய்/சிறிய சுண்டைக்காய்
ଜାଗର,வெல்லம்
ଜାପିକା ଚାଉଳ,ஜபோனிகா அரிசி
ଜାସିଡ୍ |,ஜாசிட்
ଜାନବାନୀ ଚାଉଳ |,ஜவானிகா ரைஸ்
ଅଳଙ୍କାର,கூச்சலிடுதல்
Jhum ଚାଷ,ஜம் சாகுபடி
ଜମ୍ପ୍ ଜିନ୍,ஜம்பிங் மரபணு
ଜଙ୍କ ଡିନା |,குப்பை டி.என்.ஏ
ନାବାଳକ ଚେଜ୍ |,சிறார் கட்டம்
ଜାକରଣ୍ଡା |,ஜகரந்தா
Jackfruit,ஜாக்ஃப்ரூட்
ଜାମୁନ୍ |,ஜமுன்
ଜସ୍ମିନ୍ |,மல்லிகை
ଜାଟୀ ଖାଟ୍ଟି |,ஜட்டி கட்டி
ଜାଟ୍ରୋଫା |,ஜட்ரோஃபா
ଜଟ୍ର,சணல்
Jassids,ஜாசிட்ஸ்
କୋଲିନ୍ |,கயோலின்
କୋଲିନାଇଟ୍,கயோலினைட்
କୋଲିନାଇଟ୍,கயோலினைட்
କରୀଚିମା |,கரியென்சிமா
ନିକ୍,Karyodesma
Karogamy,கரியோகாமி
Karogargram (idigromm),கரியோகிராம் (இடைஜியோகிராம்)
କାରୁକୋକିନାସ୍,காரியோகினேசிஸ்
ଖାରିଓଲୋଜି |,கரியாலஜி
କାରିଓଲାଇସିସ୍,காரியோலிசிஸ்
କିଲୋନ,காரியோன்
କାରିଓଟାଇପ୍,காரியோடைப்
Kelp (algae),கெல்ப் (ஆல்கா)
କେଲଭିନ ଚକ୍ର |,கெல்வின் சுழற்சி
କିରାଟିନ୍ |,கெராடின்
କର୍ଣ୍ଣଲ |,கர்னல்
KHARA ରୋଗ,கைரா நோய்
ଖାରିଫ୍ |,கரிப்
ମଜା କରିବା,விளையாடினேன்
ଗା intore ାଓକୋର,கினெடோகோர்
ରୋଷେଇ ଘର ବଗିଚା |,சமையலறை தோட்டம்
କ୍ଲିନଫିଲ୍ଟର ସିଣ୍ଡ୍ରୋମ |,க்ளீன்ஃபில்டர் நோய்க்குறி
Klenow frogment,க்ளெனோ துண்டு
ଗଣ୍ଠି ଦେଉଥିବା,முடிச்சு
କୋଚ୍ ର ପୋଷ୍ଟଲେଟ୍ |,கோச்சின் போஸ்டுலேட்
କୋପେନଙ୍କ ବର୍ଗୀକରଣ (ଜଳବାୟୁ),கோபனின் வகைப்பாடு (காலநிலை)
କର୍ଗଗୁଡିକ ଚକ୍ର,கிரெப்ஸ் சுழற்சி
କୁର୍ଟୋସିସ୍,கர்டோசிஸ்
Kvk (krishi vigyan kendra),கே.வி.கே (கிருஷி விஜியன் கேந்திரா)
କାଟାମ |,கதம்
କଲାଲ,காலே
କାନ୍ସ ଘାସ,கன்ஸ் புல்
Karonda,கரோண்டா
"କିଡନୀ ବିନ୍, ରାଜ୍ମା |","சிறுநீரக பீன், ராஜ்மா"
Kiwifriut,கிவிஃப்ரியட்
ଗଣ୍ଠିର,KNOL கோல்
କାଦୋମ୍ପୁଲୀ |,கோடம்புலி
କୋଡୋ ମିଲେଟ୍ |,கோடோ தினை
କୋକାମ ବଟର ଗଛ (ଆମାଙ୍ଗୋସୋଟେନ୍),கோகம் வெண்ணெய் மரம் (மங்கோஸ்டீன்)
ଖାପ୍ରା ବାଇଟଲ୍ |,கப்ரா வண்டு
L.d.50 (ସାଂଘାତିକ ମାତ୍ରା 50),L.D.50 (மரணம் டோஸ் 50)
ଲ୍ୟାବ ରୁ ଲ୍ୟାଣ୍ଡ,தரையிறக்க ஆய்வகம்
ଲାବାଇଲ୍,லேபிள்
ଶ୍ରମ,தொழிலாளர்
ଲାକ୍ ଓପନ୍ ମଡେଲ୍ |,லாக் ஓபரான் மாதிரி
ସ୍ତନ୍ୟପାନ,பாலூட்டுதல்
ଲାକ୍ଟୋଜେନିକ୍ ହରମୋନ୍ (ପ୍ରୋଲାକ୍ଟିନ୍),லாக்டோஜெனிக் ஹார்மோன் (புரோலாக்டின்)
ଲାକ୍ଟୋଜ୍,லாக்டோஸ்
ଲେଗିଂ ଷ୍ଟାଣ୍ଡିଂ |,பின்தங்கிய இழை
ଲମ୍ବଡା କ୍ଲୋନିଂ ଭେକ୍ଟର |,லாம்ப்டா குளோனிங் திசையன்
ଲାମିନାର ଏୟାର ପ୍ରବାହ |,லேமினார் காற்று ஓட்டம்
ଲ୍ୟାମ୍ପ ବ୍ରଶ୍ କ୍ରୋମୋଜୋମ୍ |,விளக்கு தூரிகை குரோமோசோம்
ଜମି,நில
ଜମି ସାମର୍ଥ୍ୟ ବର୍ଗୀକରଣ |,நில திறன் வகைப்பாடு
ଜମି କ୍ଷମତା ମାନଚିତ୍ର,நில திறன் வரைபடம்
ଜମି ଡିଗାଡ୍ |,நில சீரழிவு
ଜମି ସମାନ ଅନୁପାତ |,நில சமமான விகிதம்
ଭୂମି ସ୍ତର,நில சமநிலை
ଭୂମି ପୁନରୁଦ୍ଧାର,நில மீட்பு
ଲ୍ୟାଣ୍ଡସ୍କାପ୍,இயற்கையை ரசித்தல்
ଭୂମି ଉପଯୁକ୍ତତା |,நில பொருந்தக்கூடிய தன்மை
ଜମି ବ୍ୟବହାର pattern ାଞ୍ଚା |,நில பயன்பாட்டு முறை
ଲେଗେନହସ୍ ସେଲ୍ |,லாங்கர்ஹான்ஸ் செல்கள்
ଲାପ୍ ଲାପ୍ ହାର |,குறைவு வீதம்
ଲାର୍ଭା |,லார்வா
ବିଳମ୍ବ,தாமதம்
ବର୍ଷା,உள்ளுறை
ଲୁକ୍କାୟିତ ସଂକ୍ରମଣ |,மறைந்திருக்கும் தொற்று
ପାର୍ଶ୍ୱରେ |,பக்கவாட்டு
ଜୁଏଇଟ ମାଟି |,லேட்டரைட் மண்
ଲାଟେକ୍ସ,லேடெக்ஸ்
ଲେଟିରିମ୍ |,லாடிரிசம்
ଲାଟିନ୍ ବର୍ଗ ଡିଜାଇନ୍ (lsd),லத்தீன் சதுர வடிவமைப்பு (எல்.எஸ்.டி)
ଲାଟାଇସ୍,நட்டு
ଅସାଧାରଣ ଲାଭର ନିୟମ |,முக்கிய நன்மை சட்டம்
କ୍ରମାଗତ ରିଟର୍ନର ନିୟମ |,நிலையான வருமானத்தின் சட்டம்
ରିଟର୍ନ ହ୍ରାସ କରିବାର ନିୟମ |,வருவாயைக் குறைக்கும் சட்டம்
ରିଡ୍ୟୁନ୍ ବ increasing ୁଥିବା ନିୟମ |,மீண்டும் அதிகரிக்கும் சட்டம்
ଅଧ୍ୟାପକଙ୍କ ସୀମିତତାର ନିୟମ |,கட்டுப்படுத்தும் காரணிகளின் சட்டம்
ସର୍ବନିମ୍ନ ନିୟମ,குறைந்தபட்ச சட்டம்
ପ୍ରତିସ୍ଥାପନର ନିୟମ,மாற்று சட்டம்
ଭେରିଏବଲ୍ ଅନୁପାତର ନିୟମ |,மாறி விகிதாச்சாரத்தின் சட்டம்
ସ୍ତର,அடுக்கு
ଲେଆଉଟ୍ |,தளவமைப்பு
ଲିଚେଟ୍ |,லீகேட்
ଲେକିଂ ଦକ୍ଷତା |,கசிவு திறன்
ଲେଚିଂ ଆବଶ୍ୟକତା,வெளியேறும் தேவை
ଅଗ୍ରଣୀ ଷ୍ଟ୍ରାଣ୍ଡ |,முன்னணி ஸ்ட்ராண்ட்
ପତ୍ର କ୍ଷେତ୍ର ଅବଧି |,இலை பரப்பளவு காலம்
ପତ୍ର କ୍ଷେତ୍ର ସୂଚକାଙ୍କ |,இலை பகுதி அட்டவணை
ପତ୍ର କ୍ଷେତ୍ର ଅନୁପାତ |,இலை பரப்பளவு விகிதம்
ପତ୍ର ଖଣି,இலை சுரங்கத் தொழிலாளர்
ପତ୍ର ପରୀକ୍ଷା,இலை சோதனை
ପତ୍ର,இலை
ଲିଫଲେଟ୍ |,துண்டுப்பிரசுரம்
ଲିଜ୍,குத்தகை
ଲେମ୍ବୁ,பருப்பு
ଲେସା - (ନିମ୍ନ ଶକ୍ତି ଇନପୁଟ୍ ଇନପୁଟ୍ କୃଷି କୃଷି),LEISA - (குறைந்த ஆற்றல் உள்ளீடு நிலையான விவசாயம்)
ଅବଶ୍ୟ,Lenticel
ଲେନୋ କ୍ୟାପିଲାରୀ ପଏଣ୍ଟ |,லென்டோ கேபிலரி புள்ளி
ରେପୋନମା |,லெப்டோனெமா
ଲିପଟୋସପିରୋସିସ୍ |,லெப்டோஸ்பிரோசிஸ்
ଲେରୋ-ମର୍ଫିକ୍ |,லீரோ-மோர்பிக்
କ୍ଷତ,புண்
ସାଂଘାତିକ ଗଣିତ |,மரணம் பிறழ்வு
ବିନ୍ଦୁ,லுகோபிளாஸ்ட்
ସ୍ତରୀୟ ଟେରସ୍ |,நிலை மொட்டை மாடி
ଲିଭର୍ (ଲିଭର୍),சமநிலையாளர் (லெவியர்)
ସ୍ତର (ଜମିର),சமன் செய்தல் (நிலத்தின்)
Ley ଚାଷ,லே விவசாயம்
Liebig ର ସର୍ବନିମ୍ନ ନିୟମ |,லிபிக்கின் குறைந்தபட்ச சட்டம்
ଲସେକ୍ସ,லிகேஷன்
ହାଲୁକା କ୍ଷତିପୂରଣ ବିନ୍ଦୁ |,ஒளி இழப்பீட்டு புள்ளி
ହାଲୁକା ଶନିବାର ତୀବ୍ରତା |,ஒளி செறிவு தீவிரம்
ହାଲୁକା ଟ୍ରାନ୍ସମିସନ ଅନୁପାତ |,ஒளி பரிமாற்ற விகிதம்
ହାଲୁକା ଜାଲ |,ஒளி பொறி
ଅଙ୍ଗ,லிமிங்
ସୀମା,வரம்பு
ସୀମା ସୀମିତ କରିବା |,கட்டுப்படுத்தும் காரணி
ଲିମୋନାଇଟ୍ |,லிமோனைட்
ରେଖା,வரி
ରେଖା ପ୍ରତିକ୍ରିୟା |,நேரியல் பதில்
ଲିଙ୍କ୍,இணைப்பு
ଲିଙ୍କ୍ ଗୋଷ୍ଠୀ,இணைப்புக் குழு
ଲିନର,இணைப்பான்
ଲିନଟ୍ ଇଣ୍ଡେକ୍ସ |,லின்ட் இன்டெக்ஸ்
ଲିନବାସୀ |,லின்டர்ஸ்
ଲିପିଡ୍,கொழுமியம்
ଲିପୋଲୋଜି,லிபோலிசிஸ்
ବାତିଲ,கலைப்பு
ତାଲିକା,லிஸ்டர்
ତାଲିକା,லிஸ்டர்
ତାଲିକା,பட்டியல்
ଲିଥୋସେଫର୍ |,லித்தோஸ்பியர்
ଲିଟର,குப்பை
ଲାଇଭ୍ ମଲେଚ୍ |,நேரடி தழைக்கூளம்
ଲିଭରୱର୍ଟ |,லிவர்வார்ட்
ପଶୁପଲ,கால்நடைகள்
ଲୋକାଲ୍ ନିୟନ୍ତ୍ରଣ,உள்ளூர் கட்டுப்பாடு
ଲାକ୍ସ,இடம்
ପଙ୍ଗପାଳ |,வெட்டுக்கிளி
ଲଜିଂ (କ୍ରପ୍ ଲଜିଂ),தங்குமிடம் (பயிர் உறைவிடம்)
Ladiicule,லோடிகுல்
ପ୍ରେମୀଶା,Lodess
ଲୋଗୀବସିମିକ୍ ରୂପାନ୍ତର |,மடக்கை மாற்றம்
ଲମ୍ବା - ଦିନ ଉଦ୍ଭିଦ |,நீண்ட - நாள் ஆலை
ଲମ୍ବା ତରଙ୍ଗ ବିକିରଣ |,நீண்ட அலை கதிர்வீச்சு
ଲୁପ୍ |,லூப்
ଚାପି ଚାଇବା |,லோப்பிங்
କାଠ,மரம் வெட்டுதல்
ଲକ୍ସ,லக்ஸ்
ବିଳାସପୂର୍ଣ୍ଣ ବ୍ୟବହାର (ପୁଷ୍ଟିକର),ஆடம்பர நுகர்வு (ஊட்டச்சத்து)
ବିଳାସପୂର୍ଣ୍ଣ ଜିନ୍ |,சொகுசு மரபணுக்கள்
ଲାଇକୋଲିଅନ୍ |,லைகோபீன்
ଲିସାନ,நிணநீர்
ଲିଆସିମିଟର |,லைசிமீட்டர்
କକ୍ଷର ଲସିସିସ୍ |,கலத்தின் லிசிஸ்
ଲିସୋଜେନି,லைசோஜெனி
ଲାଇସୋମ୍,லைசோசோம்
ଲିଆଜାଇମ୍,லைசோசைம்
ଲାକ ଗଛ,லாக் மரம்
ଲକ୍ଷ,லாக்
"ଲେଡିଙ୍କ ଆଙ୍ଗୁଠି, ଓକ୍ରା |","லேடிஸ் விரல், ஓக்ரா"
ଜମି କାଲ୍ଟ୍ରୋପ୍ |,லேண்ட் கால்ட்ரோப்ஸ்
ଲାଣ୍ଟାନା,லந்தானா
ଲେଟିନସ୍,லாதிரஸ்
ଲେକ,லீக்
ଲେମ୍ବୁ ଘାସ |,எலுமிச்சை புல்
ଲେମ୍ବୁ |,எலுமிச்சை
ମ ents ଼ିଦିଅ,பயறு
Lequeorice,லெக்வோர்ஸ்
ଲେଥୁସ୍ |,கீரை
ଲିଲି,லில்லி
ଚୂନ,சுண்ணாம்பு
ଲିନ୍ସେଡ୍ |,ஆளி விதை
ଲିଚି |,லிச்சி
ଲିଟିଲ୍ ମିଲେଟ୍ |,சிறிய தினை
ଲମ୍ବା ତରଭୁଜ |,நீண்ட முலாம்பழம்
ଲମ୍ବା ହଳଦୀ |,நீண்ட மிளகு
ଲୋୟାଟ୍ |,லோகாட்
ଲୋଟସ୍,தாமரை
Lourerne,லுர்சர்ன்
ଲାକ୍ କୀଟ,லாக் பூச்சி
ଲେଡି ପକ୍ଷୀ ବିଟଲ୍ |,லேடி பேர்ட் வண்டு
ପତ୍ର ଖଣି,இலை சுரங்கத் தொழிலாளர்
ପତ୍ର ରୋଲର୍ |,இலை ரோலர்
ପତ୍ର ୱେବର |,இலை வெபர்
ପଙ୍ଗପାଳ |,வெட்டுக்கிளி
ମାକ୍ରୋ ବିବର୍ତ୍ତନ |,மைக்ரோ பரிணாமம்
ମାକ୍ରୋକ୍ଲିଅମ୍ |,மேக்ரோக்ளைமேட்
ମାକ୍ରୋମୋଲେକ୍ |,மேக்ரோமிகுலூல்
ମାକମରୁଟେସନ୍ |,மேக்ரோனேஷன்
ମାକ୍ରୋନ୍ରିଏଣ୍ଟ୍ |,மேக்ரோனூட்ரியண்ட்
ମାକ୍ରୋପୋରସ୍,மேக்ரோபோர்கள்
ମାଗଟ୍,மாகோட்
ମ୍ୟାଗମା |,மாக்மா
ମ୍ୟାନ୍ସେସିଆ |,மெக்னீசியா
ମ୍ୟାଗ୍ନେସିୟମ୍,வெளிமம்
ଚୁମ୍ବକୀୟ ଷ୍ଟିରର୍ |,காந்த அசை
ତିକ୍ତ,அளவு
Mahoha cake,மஹுவா கேக்
ମେନିନାଇନର୍ ଲାଇନ୍ |,பராமரிப்பாளர் வரி
ରକ୍ଷଣାବେକ୍ଷଣ,பராமரிப்பு
ମାଟର,மக்காச்சோளம் ஷெல்லர்
ପୁରୁଷ ନିର୍ଜଳ |,ஆண் மலட்டு
ଅସମ୍ମାନ,செயலிழப்பு
ଅସମ୍ମାନ,வீரியம்
ପୁଷ୍ପ,ஊட்டச்சத்து குறைபாடு
ଦୁଷ୍କର୍ମ,முறைகேடு
ମାଲଂ,மால்டிங்
ହାଲୁକା,மேலாளர்
ମାଙ୍ଗ୍ରୋଭସ୍ |,சதுப்புநிலங்கள்
ମନୋମିଟର |,மனோமீட்டர்
ମନୋମିଟର |,மனோமீட்டர்
ମାନିସାସା (ଲୋଗାରିଥମ୍ ର),மன்டிசா (மடக்கை)
ଖତ,உரம்
ସ୍ନାୟୁ,உரமாக்குதல்
ମାର୍ଜିନାଲ୍,ஓரளவு
ମାର୍ଜିନାଲ୍ ମୂଲ୍ୟ,விளிம்பு செலவு
ମାର୍ଜିନାଲ୍ ଜମି |,விளிம்பு நிலம்
ମାର୍ଜିନାଲ୍ ଉତ୍ପାଦ |,விளிம்பு தயாரிப்பு
ମାର୍ଜିନାଲ୍ ରିଟର୍ନ |,விளிம்பு வருவாய்
ସାମୁଦ୍ରିକ,மரைன்
ମାର୍କର (ଜେନେଟିକ୍),குறிப்பாக்கி (மரபணு)
ବଜାର,சந்தை
ମାର୍କେଟେବଲ୍ |,சந்தைப்படுத்தக்கூடியது
ମାର୍କେଟେବଲ୍ ସରପ୍ଲସ୍ |,சந்தைப்படுத்தக்கூடிய உபரி
ମାର୍କେଟେଡ୍ ସରପ୍ଲସ୍ |,சந்தைப்படுத்தப்பட்ட உபரி
ମାର୍କେଟିଂ |,சந்தைப்படுத்தல்
ମାର୍ଶ,சதுப்பு நிலம்
ଜନ ପ୍ରବାହ,வெகுஜன ஓட்டம்
ଜନ ଚୟନ,வெகுஜன தேர்வு
ଜନ-ସ୍ପେକ୍ଟ୍ରୋମିଟର |,வெகுஜன-ஸ்பெக்ட்ரோமீட்டர்
ମାଷ୍ଟ,மாஸ்ட்
ମାନବର ଉତ୍ତରାଧିକାରୀ,தாய்வழி பரம்பரை
ମିଳନ,இனச்சேர்க்கை
ମାଟ୍ରିକ୍ ସମ୍ଭାବନା,மெட்ரிக் ஆற்றல்
ଚିକିତ୍ସା,முதிர்வு
ପରିପକ୍ୱତା (ଫସଲ),முதிர்ச்சி (பயிர்)
ସର୍ବାଧିକ ଉପଲବ୍ଧ ଜଳ |,கிடைக்கும் அதிகபட்ச நீர்
