Gujarati,Bengali
ફંક્શનનું ડોમેન,একটি ফাংশনের ডোমেইন
વ્યાખ્યાનું ક્ષેત્ર,সংজ্ঞার ডোমেইন
અસ્તિત્વનું ક્ષેત્ર,অস্তিত্বের ডোমেইন
પ્રભાવશાળી વ્યૂહરચના,প্রভাবশালী কৌশল
ડોપ્લર અસર,ডপলার এফেক্ট
ડોટ ઉત્પાદન,বিন্দু পণ্য
ડોટેડ વળાંક,বিন্দুযুক্ত বক্ররেখা
ડબલ તફાવત,ডবল পার্থক্য
ડબલ ઘાતાંકીય વિતરણ,ডবল সূচকীয় বন্টন
ડબલ હેલિક્સ,ডবল হেলিক্স
ડબલ અભિન્ન,ডবল অবিচ্ছেদ্য
ડબલ એકીકરણ,ডবল ইন্টিগ্রেশন
ડબલ મર્યાદા,দ্বিগুণ সীমা
ડબલ સેમ્પલિંગ પ્લાન,ডবল নমুনা পরিকল্পনা
ડબલ ક્રમ,ডবল ক্রম
ડબલ શ્રેણી,ডবল সিরিজ
ડબલ પ્રત્યય સંકેત,ডবল প্রত্যয় স্বরলিপি
ડબલ સમીકરણ,ডবল সমষ্টি
નીચે તરફ પ્રવેગક,নিম্নগামী ত্বরণ
નીચે તરફનું વિસ્થાપન,নিম্নগামী স্থানচ্যুতি
નીચેની ગતિ,নিম্নগামী গতি
નીચે તરફનો વેગ,নিম্নগামী বেগ
ખેંચો,টানুন
ખેંચો બળ,ড্র্যাগ বল
દ્વિ,দ্বৈত
બેવડા આધાર,দ্বৈত ভিত্তি
દ્વિ આંતરિક ઉત્પાદન,দ্বৈত অভ্যন্তরীণ পণ্য
ડ્યુઅલ રેખીય પ્રોગ્રામિંગ સમસ્યા,ডুয়েল লিনিয়ার প্রোগ্রামিং সমস্যা
ડ્યુઅલ ઓપરેશન,দ্বৈত অপারেশন
બેવડી સમસ્યા,দ্বৈত সমস্যা
ડ્યુઅલ સિમ્પ્લેક્સ અલ્ગોરિધમ,ডুয়াল সিমপ্লেক্স অ্যালগরিদম
ડ્યુઅલ સિમ્પ્લેક્સ તકનીક,ডুয়াল সিমপ্লেক্স কৌশল
બેવડી જગ્યા,দ্বৈত স্থান
દ્વિ ચલ,দ্বৈত পরিবর্তনশীল
ડ્યુઅલ વેક્ટર જગ્યા,দ্বৈত ভেক্টর স্থান
બનાવટી અનુક્રમણિકા,ডামি সূচক
ડમી સબસ્ક્રીપ્ટ,ডামি সাবস্ক্রিপ্ট
બનાવટી પ્રત્યય,ডামি প্রত্যয়
ડમી ચલ,ডামি পরিবর্তনশীল
ડુપ્લિકેટર પ્રક્રિયા,সদৃশ প্রক্রিয়া
ગતિશીલ,গতিশীল
ગતિશીલ સિસ્ટમ,গতিশীল সিস্টেম
ગતિશીલ માંગ કાર્ય,গতিশীল চাহিদা ফাংশন
ગતિશીલ મોડેલ,গতিশীল মডেল
ગતિશીલ પ્રોગ્રામિંગ,গতিশীল প্রোগ্রামিং
ગતિશીલ પ્રોગ્રામિંગ અભિગમ,গতিশীল প্রোগ্রামিং পদ্ধতি
ગતિશીલ પ્રોગ્રામિંગ તકનીક,গতিশীল প্রোগ্রামিং কৌশল
ગતિશીલતા,গতিবিদ্যা
કણની ગતિશીલતા,একটি কণার গতিবিদ্যা
કઠોર શરીરની ગતિશીલતા,অনমনীয় শরীরের গতিশীলতা
પૃથ્વી,পৃথিবী
ભૂકંપની તીવ્રતા,ভূমিকম্পের তীব্রতা
તરંગીતા,উদ্ভটতা
ગ્રહણ,গ্রহন
ઇકોનોમેટ્રિક આગાહી,অর্থনৈতিক পূর্বাভাস
અર્થશાસ્ત્રી,অর্থনীতিবিদ
અર્થશાસ્ત્ર,অর্থনীতি
અર્થશાસ્ત્ર,অর্থনীতি
ધાર,প্রান্ত
બહિર્મુખ સમૂહની ધાર,একটি উত্তল সেটের প্রান্ত
કાર્યક્ષમતા પરિબળ,দক্ষতা ফ্যাক্টর
eigen તત્વ,eigen উপাদান
eigen કાર્ય,eigen ফাংশন
eigen મૂલ્ય,eigen মান
eigen મૂલ્ય સમીકરણ,eigen মান সমীকরণ
ઇજન વેક્ટર,eigen ভেক্টর
સ્થિતિસ્થાપક,ইলাস্টিক
સ્થિતિસ્થાપક સ્થિર,ইলাস্টিক ধ্রুবক
સ્થિતિસ્થાપક સંતુલન,ইলাস্টিক ভারসাম্য
સ્થિતિસ્થાપકતા,স্থিতিস্থাপকতা
સ્થિતિસ્થાપકતા સપાટી,স্থিতিস্থাপকতা পৃষ্ঠ
ઇલેક્ટ્રોનિક કમ્પ્યુટર,ইলেকট্রনিক কম্পিউটার
તત્વ,উপাদান
પ્રાથમિક કૉલમ કામગીરી,প্রাথমিক কলাম অপারেশন
પ્રાથમિક ઘટના,প্রাথমিক ঘটনা
પ્રાથમિક કાર્ય,প্রাথমিক ফাংশন
પ્રાથમિક કામગીરી,প্রাথমিক অপারেশন
પ્રાથમિક પરિણામ,প্রাথমিক ফলাফল
પ્રાથમિક સંભાવના કાયદો,প্রাথমিক সম্ভাব্যতা আইন
પ્રાથમિક પંક્તિ કામગીરી,প্রাথমিক সারি অপারেশন
નાબૂદ,নিষ্কাশন করা
નાબૂદી પ્રક્રિયા,নির্মূল পদ্ধতি
લંબગોળ,উপবৃত্ত
લંબગોળ,উপবৃত্তাকার
લંબગોળ,উপবৃত্তাকার
લંબગોળ સપાટી,উপবৃত্তাকার পৃষ্ঠ
લંબગોળ શરીર,উপবৃত্তাকার শরীর
એમ્બેડિંગ,এমবেডিং
ઉત્સર્જન,নিঃসরণ
પ્રયોગમૂલક ડેટા,গবেষণামূলক তথ্য
પ્રયોગમૂલક સૂત્ર,গবেষণামূলক সূত্র
પ્રયોગમૂલક સંભાવના,অভিজ্ঞতামূলক সম্ভাবনা
પ્રયોગમૂલક સંબંધ,অভিজ্ঞতামূলক সম্পর্ক
ખાલી સેટ,ফাঁকা সেট
બંધ,ঘিরা
એન્કોડિંગ,এনকোডিং
એન્ડોમોર્ફિઝમ,এন্ডোমরফিজম
અંતિમ બિંદુ,শেষপ্রান্ত
વર્ગ અંતરાલનો અંતિમ બિંદુ,ক্লাস ব্যবধানের শেষ বিন্দু
ઊર્જા,শক্তি
ઊર્જા ગતિ ઘટક,শক্তি ভরবেগ উপাদান
ચલ દાખલ કરી રહ્યા છીએ,পরিবর্তনশীল প্রবেশ করান
અસંખ્ય સમૂહ,গণনাযোগ্য সেট
ગણતરી,গণনা
સમાન,সমান
સમાનતા,সমতা
સમાન શક્યતા,সমান সম্ভাবনা
સમાન સંભાવના પસંદગી પદ્ધતિ (=epsem),সমান সম্ভাব্যতা নির্বাচন পদ্ধতি (=epsem)
સમાન,সমান করা
સમીકરણ,সমীকরণ
પ્રથમ ડિગ્રીનું સમીકરણ,প্রথম ডিগ্রির সমীকরণ
બીજી ડિગ્રીનું સમીકરણ,দ্বিতীয় ডিগ্রির সমীকরণ
ત્રીજી ડિગ્રીનું સમીકરણ,তৃতীয় ডিগ্রির সমীকরণ
વિષુવવૃત્ત,বিষুবরেখা
સમાન,সমপরিমাণ
સમભુજ,সমবাহু
સંતુલન,ভারসাম্য
દળોનું સંતુલન,বাহিনীর ভারসাম্য
સંતુલન બિંદુ,ভারসাম্য বিন্দু
સમાનતા,সমতা
સમાનતા વર્ગ,সমতা শ্রেণী
સમાનતા સંબંધ,সমতা সম্পর্ক
સમકક્ષ,সমতুল্য
સમકક્ષ મેટ્રિક્સ,সমতুল্য ম্যাট্রিক্স
સમકક્ષ સમૂહ,সমতুল্য সেট
એર્ગોડિસિટી,ergodicity
ભૂલ,ত্রুটি
ભૂલ વિશ્લેષણ,ত্রুটি বিশ্লেষণ
ભૂલ કોડ,ভুল সংকেত
ભૂલ ગુણાંક,ত্রুটি সহগ
સરેરાશ ચોરસની ભૂલ,গড় বর্গক্ষেত্রের ত্রুটি
પ્રથમ પ્રકારની ભૂલ,প্রথম ধরনের ত্রুটি
બીજા પ્રકારની ભૂલ,দ্বিতীয় ধরনের ত্রুটি
બચવાની સંભાવના,পালানোর সম্ভাবনা
એસ્કેપ વેગ,মুক্তিবেগ
ઇ. શ્મિટની ઓર્થોગોનાલાઈઝેશન પ્રક્રિયા,ই. শ্মিড্টের অর্থগোনালাইজেশন প্রক্রিয়া
લખાયેલ વર્તુળ,লিখিত বৃত্ত
આવશ્યક,অপরিহার্য
અનિવાર્યપણે અનન્ય,মূলত অনন্য
અંદાજ,অনুমান
અંદાજ પદ્ધતિ,অনুমান পদ্ধতি
યુક્લિડિયન સંકલન,ইউক্লিডীয় স্থানাঙ্ক
યુક્લિડિયન ડોમેન,ইউক্লিডীয় ডোমেইন
યુક્લિડિયન ભૂમિતિ,ইউক্লিডীয় জ্যামিতি
યુક્લિડિયન એન-સ્પેસ,ইউক্লিডীয় এন-স্পেস
યુક્લિડિયન પ્લેન,ইউক্লিডীয় সমতল
યુલરનું પ્રમેય,অয়লারের উপপাদ্য
મૂલ્યાંકન,মূল্যায়ন
સમ,এমন কি
પણ વળાંક,এমনকি বক্ররেখা
સમ કાર્ય,এমনকি ফাংশন
બહુવિધ પણ,এমনকি একাধিক
બેકી સંખ્યા,জোড় সংখ্যা
સમ વિષમ સમપ્રમાણતા,জোড় বিজোড় প্রতিসাম্য
પણ ક્રમચય,এমনকি স্থানান্তর
ઘટના,ঘটনা
સમ મુદત,এমনকি মেয়াদ
ચોક્કસ,সঠিক
ચોક્કસ ચી-સ્ક્વેર ટેસ્ટ,সঠিক চি-স্কয়ার পরীক্ষা
ચોક્કસ તફાવત,সঠিক পার্থক্য
ચોક્કસ સમીકરણ,সঠিক সমীকরণ
ઉદાહરણ,উদাহরণ
વિનિમય,বিনিময়
સંપૂર્ણ ઘટના,সম্পূর্ণ ঘটনা
અસ્તિત્વ સ્વયંસિદ્ધ,অস্তিত্ব স্বতঃসিদ্ধ
અસ્તિત્વની સંભાવના (= પ્રાથમિક સંભાવના),অস্তিত্ব সম্ভাবনা (= একটি অগ্রাধিকার সম্ভাবনা)
અસ્તિત્વ પ્રમેય,অস্তিত্বের উপপাদ্য
બાહ્ય ચલ,বহিরাগত পরিবর্তনশীল
વિસ્તરણ,সম্প্রসারণ
અપેક્ષા કાર્ય,প্রত্যাশা ফাংশন
અપેક્ષિત આવર્તન,প্রত্যাশিত ফ্রিকোয়েন্সি
અપેક્ષિત મૂલ્ય,প্রত্যাশিত মান
પ્રયોગ,পরীক্ষা
પ્રાયોગિક ભૂલ,পরীক্ষামূলক ত্রুটি
સમજૂતી,ব্যাখ্যা
સ્પષ્ટ સમીકરણ,সুস্পষ্ট সমীকরণ
સ્પષ્ટ સ્વરૂપ,স্পষ্ট ফর্ম
સ્પષ્ટ કાર્ય,সুস্পষ্ট ফাংশন
સ્પષ્ટ ઉકેલ,সুস্পষ্ট সমাধান
ઘાત,সূচক
ઘાતાંકીય વળાંક,সূচকীয় বক্ররেখা
ઘાતાંકીય ઘનતા કાર્ય,সূচকীয় ঘনত্ব ফাংশন
ઘાતાંકીય વિતરણ,সূচকীয় বিতরণ
ઘાતાંકીય સમીકરણ,সূচকীয় সমীকরণ
ઘાતાંકીય કાર્ય,ব্যাখ্যামূলক কাজ
ઘાતાંકીય વૃદ્ધિ,সূচক বৃদ্ধির
ઘાતાંકીય કાયદો,সূচকীয় আইন
ઘાતાંકીય નકશો,সূচকীয় মানচিত্র
ઘાતાંકીય શ્રેણી,সূচকীয় সিরিজ
અભિવ્યક્તિ,অভিব্যক্তি
વિસ્તૃત અંતરાલ,বর্ধিত ব্যবধান
વિસ્તૃત વાસ્તવિક રેખા,বর্ধিত বাস্তব লাইন
વિસ્તૃત વાસ્તવિક સંખ્યા સિસ્ટમ,বর্ধিত বাস্তব সংখ্যা সিস্টেম
મેપિંગનું વિસ્તરણ,একটি ম্যাপিংয়ের এক্সটেনশন
બાહ્ય કોણ,বাহ্যিক কোণ
બાહ્ય વિસ્તાર,বাহ্যিক এলাকা
બાહ્ય બિંદુ,বাহ্যিক বিন্দু
બાહ્ય,বহিরাগত
વલણ મૂલ્યનું એક્સ્ટ્રાપોલેશન,প্রবণতা মান এক্সট্রাপোলেশন
એક્સ્ટ્રાપોલેશન તકનીક,এক্সট্রাপোলেশন কৌশল
આત્યંતિક મૂલ્ય,চরম মান
આત્યંતિક,চরম
આત્યંતિક બિંદુ,চরম বিন্দু
બહિર્મુખ સમૂહનો આત્યંતિક બિંદુ,উত্তল সেটের চরম বিন্দু
કાર્યની સીમા,একটি ফাংশন এর extremum
આત્યંતિક મિલકત,চরম সম্পত্তি
ચહેરો,মুখ
ફેસ વેલ્યુ,পরিচিতি
પરિબળ,ফ্যাক্টর
પરિબળ વિશ્લેષણ,ফ্যাক্টর বিশ্লেষণ
કારણભૂત,ফ্যাক্টরড
ફેક્ટોરિયલ,ফ্যাক্টরিয়াল
ફેક્ટોરિયલ ડિઝાઇન,ফ্যাক্টরিয়াল ডিজাইন
ફેક્ટરીકરણ,ফ্যাক্টরাইজেশন
ફેક્ટરાઇઝ,ফ্যাক্টরিজ
વાજબી રમત,নিরপেক্ষ খেলা
ખોટું,মিথ্যা
કુટુંબ,পরিবার
વર્તુળોનું કુટુંબ,বৃত্তের পরিবার
કુટુંબ વણાંકો,পারিবারিক বক্ররেখা
કાર્યોનું કુટુંબ,ফাংশন পরিবার
રેખાઓનું કુટુંબ,লাইনের পরিবার
પ્રતિકૃતિ,প্রতিকৃতি
F-વિતરણ,F-বন্টন
શક્ય મૂળભૂત ઉકેલ,সম্ভাব্য মৌলিক সমাধান
શક્ય ઉકેલ,সম্ভাব্য সমাধান
પાછા ફીડ,ফিড ব্যাক
ફર્મેટ સિદ્ધાંત,ফার্মেট নীতি
ફર્મેટનું પ્રમેય,Fermat এর উপপাদ্য
ફર્મી-ડીરાક આંકડા,ফার্মি-ডিরাক পরিসংখ্যান
ફિબોનાકી નંબર,ফিবোনাচি সংখ্যা
ફિબોનાકી શ્રેણી,ফিবোনাচি সিরিজ
ક્ષેત્ર,ক্ষেত্র
અંતિમ વેગ,চূড়ান্ত বেগ
મર્યાદિત,সসীম
મર્યાદિત આધાર,সীমিত ভিত্তি
મર્યાદિત દશાંશ,সসীম দশমিক
મર્યાદિત તફાવત,সীমিত পার্থক্য
મર્યાદિત તફાવત પદ્ધતિ,সীমিত পার্থক্য পদ্ধতি
મર્યાદિત પરિમાણીય,সসীম মাত্রিক
મર્યાદિત પરિમાણીય વેક્ટર જગ્યા,সসীম মাত্রিক ভেক্টর স্থান
મર્યાદિત રમત,সীমিত খেলা
મર્યાદિત ભૂમિતિ,সসীম জ্যামিতি
મર્યાદિત આંતરછેદ,সসীম ছেদ
મર્યાદિત ઘણા,সীমিত অনেক
મર્યાદિત માર્કોવ સાંકળ,সীমাবদ্ধ মার্কভ চেইন
મર્યાદિતતા પુરાવો,সসীমতা প্রমাণ
મર્યાદિત સંખ્યા,সসীম সংখ্যা
મર્યાદિત વસ્તી,সীমিত জনসংখ্যা
મર્યાદિત સંભાવના,সীমিত সম্ভাবনা
મર્યાદિત શ્રેણી,সসীম সিরিজ
મર્યાદિત સમૂહ,সসীম সেট
મર્યાદિત વેગ,সীমিত বেগ
મર્યાદિત વોલ્યુમ,সীমিত আয়তন
ફિટિંગ,মানানসই
વળાંકનું ફિટિંગ,বক্ররেখা ফিটিং
સીધી રેખાનું ફિટિંગ,সরলরেখার ফিটিং
નિશ્ચિત બિંદુ પ્રમેય,স্থির বিন্দু উপপাদ্য
નિશ્ચિત નમૂના,স্থির নমুনা
ફ્લાઇટ વેગ,ফ্লাইটের বেগ
ફ્લોટિંગ પોઈન્ટ અંકગણિત,ফ্লোটিং পয়েন্ট পাটিগণিত
ફ્લોટિંગ પોઈન્ટ સિસ્ટમ,ভাসমান পয়েন্ট সিস্টেম
ફ્લો ચાર્ટ,ফ্লো চার্ট
પ્રવાહ વેગ,গতির প্রবাহ
પ્રવાહી ગતિશીલતા,তরল গতিবিদ্যা
ફોકલ,ফোকাল
કેન્દ્રીય તાર,ফোকাল জ্যা
કેન્દ્રીય અંતર,ফোকাল দূরত্ব
ફોકલ લંબાઈ,ফোকাস দৈর্ঘ্য
ફોકસ,ফোকাস
પગ,পা
લંબનો પગ,লম্বের পাদদেশ
ગુરુત્વાકર્ષણ બળ,মাধ্যাকর্ষণ বল
આગાહી,পূর্বাভাস
સૂત્ર,সূত্র
ઘડવું,প্রণয়ন
રચના,গঠন
આગળ તફાવત,এগিয়ে পার্থক্য
ફોરવર્ડ ઇન્ટરપોલેશન,ফরোয়ার্ড ইন্টারপোলেশন
ગણિતનો પાયો,গণিতের ভিত্তি
ફોરિયરનું વિશ્લેષણ,ফুরিয়ারের বিশ্লেষণ
ફોરિયરની શ્રેણી,ফুরিয়ার সিরিজ
ફોરિયરનું પરિવર્તન,ফুরিয়ারের রূপান্তর
અપૂર્ણાંક,ভগ্নাংশ
અપૂર્ણાંક સંકલન,ভগ্নাংশ সমন্বয়
અપૂર્ણાંક સંખ્યા,ভগ্নাংশ সংখ্যা
અપૂર્ણાંક પ્રોગ્રામિંગ,ভগ্নাংশ প্রোগ্রামিং
મુક્ત માર્ગ,মুক্ত পথ
મુક્ત વેક્ટર,বিনামূল্যে ভেক্টর
આવર્તન,ফ্রিকোয়েন্সি
આવર્તન કૉલમ,ফ্রিকোয়েন্সি কলাম
આવર્તન વળાંક,ফ্রিকোয়েন্সি বক্ররেখা
આવર્તન વિતરણ,কম্পাংক বন্টন
આવર્તન હિસ્ટોગ્રામ,ফ্রিকোয়েন্সি হিস্টোগ্রাম
ઘટનાની આવર્તન,সংঘটনের ফ্রিকোয়েন্সি
આવર્તન બહુકોણ,ফ্রিকোয়েন্সি বহুভুজ
આવર્તન કોષ્ટક,ফ্রিকোয়েন্সি টেবিল
ફ્રસ્ટમ,frustum
પિરામિડનું ફ્રસ્ટમ,একটি পিরামিড এর frustum
વલયની નિરાશા,একটি গোলকের frustum
સંપૂર્ણ વિસ્તરણ,সম্পূর্ণ সম্প্রসারণ
કાર્ય,ফাংশন
કાર્યાત્મક વિશ્લેષણ,কার্যকরী বিশ্লেষণ
મૂળભૂત,মৌলিক
મૂળભૂત પ્રમેય,মৌলিক উপপাদ্য
બીજગણિતનું મૂળભૂત પ્રમેય,বীজগণিতের মৌলিক উপপাদ্য
આકાશગંગા,ছায়াপথ
ગેલોઈસ ક્ષેત્ર,গ্যালোইস ক্ষেত্র
ગેલોઈસ જૂથ,গ্যালোস গ্রুপ
જુગારનો વિનાશ,জুয়াড়ির ধ্বংস
રમત અને ખસેડો,খেলা এবং সরানো
તકની રમત,সুযোগের খেলা
ડાઇસની રમત,পাশা খেলা
રમતો સિદ્ધાંત,গেম তত্ত্ব
સંપૂર્ણ યાદ સાથે રમતો,নিখুঁত প্রত্যাহার সঙ্গে গেম
રમત મૂલ્ય,খেলার মান
ગામા કાર્ય,গামা ফাংশন
ગૌસ-આર્ગાન્ડ પ્લેન,গাউস-আর্গ্যান্ড প্লেন
ગૌસીયન વળાંક,গাউসিয়ান বক্ররেখা
ગૌસિયન નાબૂદી,গাউসিয়ান নির্মূল
ગૌસિયન વિમાન,গাউসিয়ান প্লেন
ગૌસ-જોર્ડન ઘટાડો,গাউস-জর্ডান হ্রাস
સામાન્ય કેસ,সাধারণ ক্ষেত্রে
સામાન્ય કન્વર્જન્સ પ્રમેય,সাধারণ অভিসারী উপপাদ্য
સામાન્ય સમીકરણ,সাধারণ সমীকরণ
સામાન્ય પરિબળ,সাধারণ ফ্যাক্টর
સામાન્ય સ્વરૂપ,সাধারণ ফর্ম
સામાન્ય સૂત્ર,সাধারণ সূত্র
સામાન્ય રમત,সাধারণ খেলা
સામાન્ય અનુમાન,সাধারণ অনুমান
સામાન્ય અભિન્ન,সাধারণ অবিচ্ছেদ্য
સામાન્યીકરણ,সাধারণীকরণ
સામાન્યકૃત સહયોગી કાયદો,সাধারণীকৃত সহযোগী আইন
સામાન્યકૃત સાતત્ય પૂર્વધારણા,সাধারণীকৃত ধারাবাহিক অনুমান
સામાન્યકૃત બહિર્મુખ કાર્ય,সাধারণীকৃত উত্তল ফাংশন
સામાન્યકૃત કોઓર્ડિનેટ્સ,সাধারণীকৃত স্থানাঙ্ক
સામાન્યકૃત eigen મૂલ્ય સમસ્યા,সাধারণীকৃত eigen মান সমস্যা
સામાન્ય કન્વર્જન્સ પ્રમેય,সাধারণ অভিসারী উপপাদ্য
સામાન્ય સમીકરણ,সাধারণ সমীকরণ
સામાન્ય પરિબળ,সাধারণ ফ্যাক্টর
સામાન્ય સ્વરૂપ,সাধারণ ফর্ম
સામાન્ય સૂત્ર,সাধারণ সূত্র
સામાન્ય રમત,সাধারণ খেলা
સામાન્ય અનુમાન,সাধারণ অনুমান
સામાન્ય અભિન્ન,সাধারণ অবিচ্ছেদ্য
સામાન્યીકરણ,সাধারণীকরণ
સામાન્યકૃત સહયોગી કાયદો,সাধারণীকৃত সহযোগী আইন
સામાન્યકૃત સાતત્ય પૂર્વધારણા,সাধারণীকৃত ধারাবাহিক অনুমান
સામાન્યકૃત બહિર્મુખ કાર્ય,সাধারণীকৃত উত্তল ফাংশন
સામાન્યકૃત કોઓર્ડિનેટ્સ,সাধারণীকৃত স্থানাঙ্ক
સામાન્યકૃત eigen મૂલ્ય સમસ્યા,সাধারণীকৃত eigen মান সমস্যা
સામાન્ય નામ,জেনেরিক নাম
સપાટીની જાતિ,পৃষ্ঠের বংশ
જીઓડેસિક,জিওডেসিক
ભૌમિતિક,জ্যামিতিক
ભૌમિતિક બાંધકામ,জ্যামিতিক নির্মাণ
ભૌમિતિક સરેરાશ,জ্যামিতিক গড়
ભૌમિતિક ગુણાકાર,জ্যামিতিক বহুগুণ
ભૌમિતિક સંભાવના,জ্যামিতিক সম্ভাবনা
ભૌમિતિક પ્રગતિ,জ্যামিতিক অগ্রগতি
ભૌમિતિક શ્રેણી,জ্যামিতিক সিরিজ
ભૌમિતિક આકાર,জ্যামিতিক আকৃতি
ભૌમિતિક અંકગણિત શ્રેણી,জ্যামিতিক পাটিগণিত সিরিজ
ભૂમિતિ,জ্যামিতি
વૈશ્વિક મહત્તમ,বিশ্বব্যাপী সর্বোচ্চ
વૈશ્વિક મિલકત,বৈশ্বিক সম্পত্তি
વૈશ્વિક લઘુત્તમ,বিশ্বব্যাপী সর্বনিম্ন
વૈશ્વિક શ્રેષ્ઠ,বিশ্বব্যাপী সর্বোত্তম
વૈશ્વિક મિલકત,বৈশ্বিক সম্পত্তি
વૈશ્વિક કાઠી બિંદુ,গ্লোবাল স্যাডল পয়েন্ট
યોગ્યતા,ফিট ভালো
ગ્રેડ સહસંબંધ,গ্রেড পারস্পরিক সম্পর্ক
ગ્રેડ કરેલ ડેટા,গ্রেডেড ডেটা
ઢાળ,গ্রেডিয়েন্ট
ઢાળ ઘનતા,গ্রেডিয়েন্ট ঘনত্ব
રેખાનો ઢાળ,লাইনের গ্রেডিয়েন্ট
વેગનો ઢાળ,বেগের গ্রেডিয়েন্ট
ઢાળ વેક્ટર,গ্রেডিয়েন্ট ভেক্টর
ઢાળ વેગ,গ্রেডিয়েন্ট বেগ
ગ્રેડિંગ,গ্রেডিং
ગ્રેડિંગ વિશ્લેષણ,গ্রেডিং বিশ্লেষণ
ગ્રામ,গ্রাম
ગ્રામ નિર્ણાયક,গ্রাম নির্ধারক
ગ્રામ - શ્મિટ ઓર્થોગોનલાઇઝેશન પ્રક્રિયા,গ্রাম - শ্মিট অর্থোগোনালাইজেশন প্রক্রিয়া
ભવ્ય સરેરાશ,গ্র্যান্ড মানে
કુલ,সর্বমোট
ગ્રાફ,চিত্রলেখ
ગ્રાફિક,গ্রাফিক
ગ્રાફિકલ,গ্রাফিক্যাল
ગ્રાફિકલ ગણતરી,গ্রাফিকাল গণনা
ગ્રાફિકલ બાંધકામ,গ্রাফিকাল নির্মাণ
ગ્રાફિકલ એકીકરણ,গ্রাফিকাল ইন্টিগ্রেশন
ગ્રાફિકલ ઇન્ટરપોલેશન,গ্রাফিকাল ইন্টারপোলেশন
ગ્રાફિકલ પદ્ધતિ,গ্রাফিকাল পদ্ধতি
ગ્રાફિકલ રજૂઆત,গ্রাফিকাল উপস্থাপনা
ગ્રાફિક અભિવ્યક્તિ,গ্রাফিক অভিব্যক্তি
ગ્રાફ પેપર,গ্রাফ পেপার
ગુરુત્વાકર્ષણ,মহাকর্ষ
ગુરુત્વાકર્ષણ પ્રવેગક,মহাকর্ষীয় ত্বরণ
ગુરુત્વાકર્ષણ આકર્ષણ,মহাকর্ষীয় আকর্ষণ
ગુરુત્વાકર્ષણ સ્થિર,মহাকর্ষীয় ধ্রুবক
ગુરુત્વાકર્ષણ વક્રતા,মহাকর্ষীয় বক্রতা
ગુરુત્વાકર્ષણ બળ,মহাকর্ষীয় বল
ગુરુત્વાકર્ષણ ખેંચાણ,মহাকর্ষীয় টান
ગુરુત્વાકર્ષણ,মাধ্যাকর্ষণ
મહાન રીંછ,মহান ভালুক
મહાન વર્તુળ,মহান বৃত্ত
મહાન - વર્તુળ વિમાન,মহান - বৃত্ত সমতল
મહાન વર્તુળ માર્ગ,মহান বৃত্ত রুট
સૌથી સામાન્ય માપદંડ,সর্বশ্রেষ্ঠ সাধারণ পরিমাপ
મહાન તત્વ,সর্বশ্রেষ্ঠ উপাদান
સૌથી વધુ નીચલી સીમા,সর্বশ্রেষ্ঠ নিম্ন সীমা
મોટી સંખ્યા,মহান সংখ্যা
મહાન ત્રિકોણ,মহান ত্রিভুজ
ગ્રેગોરિયન કેલેન્ડર,গ্রেগরিয়ান ক্যালেন্ডার
ગ્રેગોરિયન કરેક્શન,গ্রেগরিয়ান সংশোধন
ગ્રેગરી સૂત્ર,গ্রেগরি সূত্র
ગ્રેગરી - ન્યૂટન સૂત્ર,গ্রেগরি - নিউটন সূত্র
ગ્રેગરી શ્રેણી,গ্রেগরি সিরিজ
સ્થૂળ,স্থূল
એકંદર સહસંબંધ,স্থূল পারস্পরিক সম্পর্ক
એકંદર ભૂલ,স্থূল ত্রুটি
કુલ આવક,স্থূল আয়
જૂથ,দল
જૂથ ઓટોમોર્ફિઝમ,গ্রুপ অটোমরফিজম
સમૂહ સ્વયંસિદ્ધ,গ্রুপ স্বতঃসিদ্ধ
જૂથ નિયંત્રણ,গ্রুপ নিয়ন্ত্রণ
જૂથબદ્ધ શ્રેણી,দলবদ্ধ সিরিজ
સમપ્રમાણતાનું જૂથ,প্রতিসাম্যের গ্রুপ
પરિવર્તનનું જૂથ,রূপান্তর গ্রুপ
ગ્રુપોઇડ,গ্রুপয়েড
જૂથ સૈદ્ધાંતિક ધારણા,গ্রুপ তাত্ত্বিক অনুমান
જૂથ સિદ્ધાંત,গ্রুপ তত্ত্ব
વૃદ્ધિ,বৃদ্ধি
વૃદ્ધિ સૂત્ર,বৃদ্ধির সূত্র
વિકાસ દર,বৃদ্ধির হার
જી-આંકડા,g- পরিসংখ্যান
અનુમાનિત સરેરાશ,অনুমান করা গড়
અડધા ઉમેરનાર,অর্ধেক যোগকারী
અડધો ખુલ્લું અંતરાલ,অর্ধেক খোলা ব্যবধান
અડધી જગ્યા,অর্ধেক স্থান
હેમિલ્ટન કેલી પ્રમેય,হ্যামিল্টন কেলি উপপাদ্য
હેમિલ્ટોનિયન ઓપરેટર,হ্যামিলটোনিয়ান অপারেটর
હેમિલ્ટનનું ચતુર્થાંશ બીજગણિત,হ্যামিল্টনের কোয়াটারনিয়ন বীজগণিত
હાર્મોનિક,সুরেলা
હાર્મોનિક પરબિડીયું,সুরেলা খাম
હાર્મોનિક સરેરાશ,সুরেলা গড়
હાર્મોનિક પ્રગતિ,সুরেলা অগ্রগতি
હાર્મોનિક્સ,হারমোনিক্স
હાર્મોનિક શ્રેણી,সুরেলা সিরিজ
ઊંચાઈ,উচ্চতা
