Marathi,Punjabi
मुलगी,ਧੀ
nati स्विच,nati ਸਵਿੱਚ
द्विगुणित,ਡਿਪਲੋਇਡ
द्विध्रुव,dipole
द्विध्रुवीय अँटेना,dipole antenna
dirac,dirac
थेट पत्ता,ਸਿੱਧਾ ਪਤਾ
थेट जोडणी,ਸਿੱਧੀ ਜੋੜੀ
डायरेक्ट मेमरी ऍक्सेस (DMA),ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)
थेट लेखन मुख्य भाग,ਸਿੱਧੀ ਲਿਖਤ ਦਾ ਸਰੀਰ
दिशात्मक गेमेट,ਦਿਸ਼ਾਤਮਕ ਗੇਮੇਟ
दिशात्मक लाभ,ਦਿਸ਼ਾਤਮਕ ਲਾਭ
दिशादर्शकता,ਦਿਸ਼ਾ
दिशा अँटेना,ਦਿਸ਼ਾ ਐਂਟੀਨਾ
अक्षम चौकशी,ਅਸਮਰੱਥ ਜਾਂਚ
डिसेम्बल,ਡੀਸੈਂਬਲ
विसर्जन,ਇਮਰਸ਼ਨ
"विसर्जन दिवा, विसर्जन दिवा","ਇਮਰਸ਼ਨ ਲੈਂਪ, ਇਮਰਸ਼ਨ ਲੈਂਪ"
कण द्रव्य,ਖਾਸ ਪਦਾਰਥ
वितरण कर,ਵਿਤਰਕ ਟੈਕਸ
अवतल अँटेना,ਕੰਕੇਵ ਐਂਟੀਨਾ
डिस्क,ਡਿਸਕ
विस्थापन स्थिर (स्थिर),ਵਿਸਥਾਪਨ ਸਥਿਰ (ਸਥਿਰ)
विस्थापन वर्तमान,ਵਿਸਥਾਪਨ ਮੌਜੂਦਾ
विस्थापन त्रुटी,ਵਿਸਥਾਪਨ ਗਲਤੀ
प्रदर्शन,ਪ੍ਰਦਰਸ਼ਨੀ
क्षय,ਸੜਨ
विकृती,ਵਿਗਾੜ
विकृती नुकसान,deformation ਨੁਕਸਾਨ
विरूपण वर्तमान श्रेणी,ਡਿਸਟਰਸ਼ਨ ਮੌਜੂਦਾ ਰੇਂਜ
विरूपण प्रवाह रॉट,ਵਿਗਾੜ ਸਟਰੀਮ ਸੜਨ
विकृती संवेदनशीलता,ਵਿਗਾੜ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
विरूपण लाभ मार्जिन,ਵਿਗਾੜ ਲਾਭ ਮਾਰਜਿਨ
विरूपण इनपुट प्रतिरोध,ਵਿਗਾੜ ਇੰਪੁੱਟ ਪ੍ਰਤੀਰੋਧ
विकृती लूप लाभ,ਵਿਗਾੜ ਲੂਪ ਲਾਭ
वितरित अॅम्प्लीफायर,ਵੰਡਿਆ ਐਂਪਲੀਫਾਇਰ
वितरण गुणक,ਵੰਡ ਗੁਣਕ
भिन्नता प्राप्तकर्ता,ਪਰਿਵਰਤਨ ਪ੍ਰਾਪਤਕਰਤਾ
शून्य विभागणी चाचणी,ਜ਼ੀਰੋ ਡਿਵੀਜ਼ਨ ਟੈਸਟ
डी-लेयर,ਡੀ-ਲੇਅਰ
आयनोस्फीअरचा डी-स्तर,ਆਇਨੋਸਫੀਅਰ ਦੀ ਡੀ-ਪਰਤ
डी-मॉस,d-ਕਾਈ
डॉल्बी बॉडी,ਡੌਲਬੀ ਸਰੀਰ
प्रभावी पोल,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਖੰਭੇ
प्रभावी ध्रुव प्रतिकार,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਖੰਭੇ ਪ੍ਰਤੀਰੋਧ
देणगीदार कचरा,ਦਾਨੀ ਦੀ ਰਹਿੰਦ
देणगीदार साहित्य,ਦਾਨੀ ਸਮੱਗਰੀ
काळजी न करण्याची स्थिती,ਦੇਖਭਾਲ ਨਾ ਕਰਨ ਦੀ ਸਥਿਤੀ
भेसळ,ਮਿਲਾਵਟ
डॉपलर प्रभाव,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
डॉपलर रडार,ਡੋਪਲਰ ਰਾਡਾਰ
डोसमीटर,dosimeter
पॉइंट मॅट्रिक्स,ਪੁਆਇੰਟ ਮੈਟਰਿਕਸ
पॉइंट नोटेशन,ਬਿੰਦੂ ਸੰਕੇਤ
दुय्यम समस्या,ਸੈਕੰਡਰੀ ਮੁੱਦਾ
bilayer कॅपेसिटर,bilayer capacitor
binaural klystron,binaural klystron
द्विपक्षीय बार,ਦੁਵੱਲੀ ਪੱਟੀ
द्विपक्षीय पीसी बोर्ड,ਦੁਵੱਲੀ ਪੀਸੀ ਬੋਰਡ
दुहेरी चिन्हांकन,ਡਬਲ ਮਾਰਕਿੰਗ
दुहेरी ट्रान्झिस्टर,ਡਬਲ ਟਰਾਂਜ਼ਿਸਟਰ
ड्युअल ट्यून अॅम्प्लीफायर,ਦੋਹਰਾ ਟਿਊਨਡ ਐਂਪਲੀਫਾਇਰ
डबल लेयर ट्रान्झिस्टर अॅम्प्लिफायर,ਡਬਲ ਲੇਅਰ ਟਰਾਂਜ਼ਿਸਟਰ ਐਂਪਲੀਫਾਇਰ
दुप्पट,ਡਬਲਜ਼
व्यत्यय वेळ,ਰੁਕਾਵਟ ਦਾ ਸਮਾਂ
आउटपुट इलेक्ट्रोड,ਆਉਟਪੁੱਟ ਇਲੈਕਟ੍ਰੋਡ
अनुगामी आउटपुट इलेक्ट्रोड,ਪਿਛਲਾ ਆਉਟਪੁੱਟ ਇਲੈਕਟ੍ਰੋਡ
d राम,d ram
d राम,d ram
रनऑफ सेल,ਰਨਆਫ ਸੈੱਲ
प्रवाह प्रवाह,ਰਨਆਫ ਸਟ੍ਰੀਮ
प्रवाह वेग,ਰਨਆਫ ਵੇਗ
छिद्र पाडणे टेप,perforation ਟੇਪ
ऑपरेटर बस,ਆਪਰੇਟਰ ਬੱਸ
ऑपरेटिंग स्टेज,ਓਪਰੇਟਿੰਗ ਪੜਾਅ
अधर्म,ਬਦੀ
कोरडा सेल,ਸੁੱਕੇ ਸੈੱਲ
कोरडे कोरीव काम,ਸੁੱਕੀ ਐਚਿੰਗ
कोरडा चित्रपट,ਸੁੱਕੀ ਫਿਲਮ
कोरडे स्विचिंग,ਸੁੱਕੀ ਸਵਿਚਿੰਗ
ड्रायस्टास आर्ट डिस्प्लेसर,ਡ੍ਰਾਈਸਟਾਸ ਆਰਟ ਡਿਸਪਲੇਸਰ
डी.टी.ई.,dte
dtl (डायोड ट्रान्झिस्टर लॉजिक),dtl (ਡਾਇਓਡ ਟਰਾਂਜ਼ਿਸਟਰ ਤਰਕ)
"ड्वेगेट फेट, ड्वेगेट एफ. ई.टी.","ਡਵਿਗੇਟ ਫੇਟ, ਡਵਿਗੇਟ ਐੱਫ. ਈ.ਟੀ."
दुहेरी जुळणी,ਦੋਹਰਾ ਮਿਲਾਨ
जोडप्याचे प्रसारण,ਜੋੜੇ ਸੰਚਾਰ
दुहेरी वाचन समन्वयक,ਡਬਲ ਰੀਡ ਕੋਆਰਡੀਨੇਟਰ
"ड्युअल-डिफरन्स अॅनालॉग, डिजिटल कनवर्टर","ਦੋਹਰਾ-ਅੰਤਰ ਐਨਾਲਾਗ, ਡਿਜੀਟਲ ਕਨਵਰਟਰ"
द्विध्रुवीय बदल,dipole ਤਬਦੀਲੀ
डबल फॉलो व्होल्टेज कंट्रोलर,ਡਬਲ ਫਾਲੋ ਵੋਲਟੇਜ ਕੰਟਰੋਲਰ
द्वैत,ਦਵੈਤ
दुहेरी पंक्ती,ਡਬਲ ਕਤਾਰ
मूक अँटेना,ਚੁੱਪ antenna
डुप्लेक्स ट्रान्समिशन,ਡੁਪਲੈਕਸ ਪ੍ਰਸਾਰਣ
उपयुक्तता प्रमाण,ਉਪਯੋਗਤਾ ਅਨੁਪਾਤ
उपयुक्तता गुणोत्तर मॉड्यूलेशन,ਉਪਯੋਗਤਾ ਅਨੁਪਾਤ ਮੋਡੂਲੇਸ਼ਨ
dB-25 कनेक्टर,dB-25 ਕਨੈਕਟਰ
निवासस्थान,ਰਿਹਾਇਸ਼
डायनॅमिक वैशिष्ट्ये,ਗਤੀਸ਼ੀਲ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
डायनॅमिक वैशिष्ट्ये,ਗਤੀਸ਼ੀਲ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
डायनॅमिक प्रवाह,ਗਤੀਸ਼ੀਲ ਮੌਜੂਦਾ
डायनॅमिक प्रतिबाधा,ਗਤੀਸ਼ੀਲ ਰੁਕਾਵਟ
"डायनॅमिक लोड लाइन, लोड लाइन","ਡਾਇਨਾਮਿਕ ਲੋਡ ਲਾਈਨ, ਲੋਡ ਲਾਈਨ"
डायनॅमिक मेमरी,ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ
व्हेरिएबल मेमरी सेल,ਵੇਰੀਏਬਲ ਮੈਮੋਰੀ ਸੈੱਲ
डायनॅमिक मेमरी रिफ्रेशर,ਡਾਇਨਾਮਿਕ ਮੈਮੋਰੀ ਰਿਫਰੈਸ਼ਰ
डायनॅमिक माउस उलथापालथ,ਗਤੀਸ਼ੀਲ ਮਾਊਸ ਉਲਟ
डायनॅमिक रॅम डायनॅमिक रॅम,ਡਾਇਨਾਮਿਕ ਰੈਮ ਡਾਇਨਾਮਿਕ ਰੈਮ
डायनॅमिक श्रेणी,ਗਤੀਸ਼ੀਲ ਸੀਮਾ
डायनॅमिक प्रतिकार,ਗਤੀਸ਼ੀਲ ਪ੍ਰਤੀਰੋਧ
डायनॅमिक विस्थापन रजिस्टर,ਡਾਇਨਾਮਿਕ ਡਿਸਪਲੇਸਮੈਂਟ ਰਜਿਸਟਰ
डायनॅमिक चाचणी,ਗਤੀਸ਼ੀਲ ਟੈਸਟ
डायनॅमिक व्हिडिओ रँडम ऍक्सेस मेमरी (DVRAM),ਡਾਇਨਾਮਿਕ ਵੀਡੀਓ ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ (DVRAM)
डायनॅमो,ਡਾਇਨਾਮੋ
डायनामोमीटर,ਡਾਇਨਾਮੋਮੀਟਰ
डायनिट्रॉन ऑसिलेटर,dinitron ਔਸਿਲੇਟਰ
"लवकर परिणाम, लवकर परिणाम","ਸ਼ੁਰੂਆਤੀ ਪ੍ਰਭਾਵ, ਸ਼ੁਰੂਆਤੀ ਪ੍ਰਭਾਵ"
ई रोम,e ਇੱਕ ਰੋਮ
पृथ्वी कनेक्टिव्हिटी,ਧਰਤੀ ਕਨੈਕਟੀਵਿਟੀ
ग्राउंड स्टेशन,ਜ਼ਮੀਨੀ ਸਟੇਸ਼ਨ
एबर्स-मॉल-समीकरण,ਏਬਰਸ-ਮੌਲ-ਸਮੀਕਰਨ
एबर्स-मॉल-मॉडेल,ਏਬਰਸ-ਮੌਲ-ਮਾਡਲ
प्रतिध्वनी,echo
विरोधी प्रतिध्वनी,ਵਿਰੋਧੀ ਗੂੰਜ
एडी वर्तमान,ਐਡੀ ਮੌਜੂਦਾ
स्ट्रँड कनेक्टर,ਸਟ੍ਰੈਂਡ ਕਨੈਕਟਰ
कोर डिटेक्टर,ਕੋਰ ਡਿਟੈਕਟਰ
कोर ट्रिगर फ्लिप फ्लॉप,ਕੋਰ ਟਰਿੱਗਰ ਫਲਿੱਪ ਫਲਾਪ
कोर ट्रिगर कुंडी,ਕੋਰ ਟਰਿੱਗਰ ਲੈਚ
एडिसन प्रभाव,ਐਡੀਸਨ ਪ੍ਰਭਾਵ
संपादक,ਸੰਪਾਦਕ
प्रभावी क्षेत्र,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਖੇਤਰ
प्रभावी प्रवाह,ਪ੍ਰਭਾਵੀ ਮੌਜੂਦਾ
प्रभावी ग्राउंड त्रिज्या,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਜ਼ਮੀਨੀ ਘੇਰੇ
प्रभावी उंची,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਉਚਾਈ
प्रभावी लांबी,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਲੰਬਾਈ
प्रभावी वस्तुमान,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪੁੰਜ
प्रभावी विकिरण शक्ती,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਰੇਡੀਏਟਿਡ ਪਾਵਰ
प्रभावी व्होल्टेज,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ
कार्यक्षमता,ਕੁਸ਼ਲਤਾ
E.E.P. रॉम,ਈ.ਈ.ਪੀ. ROM
आयकॉनल समीकरण,ਆਈਕੋਨਲ ਸਮੀਕਰਨ
व्यस्त क्षमता,ਉਲਟ ਸਮਰੱਥਾ
ई-स्तर,ਈ-ਪਰਤ
विद्युतप्रवाह,ਇਲੈਕਟ੍ਰਿਕ ਕਰੰਟ
विद्युत क्षेत्र,ਬਿਜਲੀ ਖੇਤਰ
विद्युत क्षेत्राची तीव्रता,ਬਿਜਲੀ ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ
विद्युत प्रवाह ओळी,ਬਿਜਲੀ ਕਰੰਟ ਲਾਈਨਾਂ
विद्युत क्षमता,ਬਿਜਲੀ ਸੰਭਾਵੀ
विद्युत शॉक,ਇਲੈਕਟ੍ਰਿਕਸ਼ਨ
इलेक्ट्रो-सोल्डर,ਇਲੈਕਟ੍ਰੋ-ਸੋਲਡਰ
विद्युत लहर,ਬਿਜਲੀ ਦੀ ਲਹਿਰ
विद्युत लांबी,ਬਿਜਲੀ ਦੀ ਲੰਬਾਈ
विद्युत शक्ती,ਬਿਜਲੀ ਦੀ ਸ਼ਕਤੀ
वीज,ਬਿਜਲੀ
ईसीजी,ਈ.ਸੀ.ਜੀ
इलेक्ट्रिक डायनॅमो मीटर,ਇਲੈਕਟ੍ਰਿਕ ਡਾਇਨਾਮੋ ਮੀਟਰ
इलेक्ट्रोड,ਇਲੈਕਟ੍ਰੋਡ
इलेक्ट्रोड प्रवाह,ਇਲੈਕਟ੍ਰੋਡ ਮੌਜੂਦਾ
इलेक्ट्रोल्युमिनेसन्स,electroluminescence
इलेक्ट्रोल्युमिनेसेंट डिस्प्ले,ਇਲੈਕਟ੍ਰੋਲੂਮਿਨਸੈਂਟ ਡਿਸਪਲੇਅ
गॅल्व्हनिक अलगाव,galvanic ਅਲੱਗ-ਥਲੱਗ
इलेक्ट्रोलाइट,ਇਲੈਕਟ੍ਰੋਲਾਈਟ
इलेक्ट्रोलाइटिक कॅपेसिटर,ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ ਕੈਪੇਸੀਟਰ
इलेक्ट्रोलाइटिक कॅपेसिटर,ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ ਕੈਪੇਸੀਟਰ
इलेक्ट्रोमॅग्नेट,ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟ
इलेक्ट्रोमॅग्नेटिक ऊर्जा,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਊਰਜਾ
इलेक्ट्रोमॅग्नेटिक प्रेरण,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਇੰਡਕਸ਼ਨ
"इलेक्ट्रोमॅग्नेटिक हस्तक्षेप, EMI","ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਦਖਲ, EMI"
इलेक्ट्रोमॅग्नेटिक स्पेक्ट्रम,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਸਪੈਕਟ੍ਰਮ
इलेक्ट्रोमॅग्नेटिक लहर,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ
विद्युत चुंबकत्व,ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ
इलेक्ट्रो मेकॅनिकल फिल्टर,ਇਲੈਕਟ੍ਰੋ ਮਕੈਨੀਕਲ ਫਿਲਟਰ
इलेक्ट्रोमीटर,ਇਲੈਕਟ੍ਰੋਮੀਟਰ
विद्युतचुंबकिय बल,ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ
इलेक्ट्रॉन,ਇਲੈਕਟ੍ਰੋਨ
इलेक्ट्रॉन बीम,ਇਲੈਕਟ੍ਰੋਨ ਬੀਮ
इलेक्ट्रॉन चार्ज,ਇਲੈਕਟ੍ਰੋਨ ਚਾਰਜ
इलेक्ट्रॉन उत्सर्जन,ਇਲੈਕਟ੍ਰੋਨ ਨਿਕਾਸੀ
इलेक्ट्रॉन प्रवाह,ਇਲੈਕਟ੍ਰੋਨ ਵਹਾਅ
इलेक्ट्रॉन वायू,ਇਲੈਕਟ੍ਰੋਨ ਗੈਸ
इलेक्ट्रॉन उपकरण,ਇਲੈਕਟ੍ਰੋਨ ਜੰਤਰ
इलेक्ट्रॉन भोक जोडी,ਇਲੈਕਟ੍ਰੋਨ ਮੋਰੀ ਜੋੜਾ
इलेक्ट्रॉन मायक्रोस्कोप,ਇਲੈਕਟ੍ਰੋਨ ਮਾਈਕ੍ਰੋਸਕੋਪ
इलेक्ट्रॉन कक्षा,ਇਲੈਕਟ੍ਰੋਨ ਔਰਬਿਟ
इलेक्ट्रॉन शेल,ਇਲੈਕਟ੍ਰੋਨ ਸ਼ੈੱਲ
इलेक्ट्रॉन व्होल्ट,ਇਲੈਕਟ੍ਰੋਨ ਵੋਲਟ
इलेक्ट्रॉन वेव्ह ट्यूब,ਇਲੈਕਟ੍ਰੋਨ ਵੇਵ ਟਿਊਬ
इलेक्ट्रॉनिक चार्ज,ਇਲੈਕਟ੍ਰਾਨਿਕ ਚਾਰਜ
इलेक्ट्रॉनिक डेटा ताण,ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਤਣਾਅ
इलेक्ट्रॉनिक डेटा प्रोसेसिंग,ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
इलेक्ट्रॉनिक की,ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੁੰਜੀ
इलेक्ट्रॉनिक मेल (ई-मेल),ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੇਲ (ਈ-ਮੇਲ)
इलेक्ट्रॉनिक वस्तुमान,ਇਲੈਕਟ੍ਰਾਨਿਕ ਪੁੰਜ
इलेक्ट्रॉनिक अंकीय,ਇਲੈਕਟ੍ਰਾਨਿਕ ਸੰਖਿਆਤਮਕ
इलेक्ट्रॉनिक स्विचिंग,ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿਚਿੰਗ
इलेक्ट्रॉनिक व्होल्टमीटर,ਇਲੈਕਟ੍ਰਾਨਿਕ ਵੋਲਟਮੀਟਰ
इलेक्ट्रॉनिक ट्यून केलेला रिसीव्हर,ਇਲੈਕਟ੍ਰਾਨਿਕ ਤੌਰ &#39;ਤੇ ਟਿਊਨਡ ਰਿਸੀਵਰ
इलेक्ट्रॉनिक्स उद्योग संघटना,ਇਲੈਕਟ੍ਰੋਨਿਕਸ ਉਦਯੋਗ ਐਸੋਸੀਏਸ਼ਨ
इलेक्ट्रोप्लेटिंग,ਇਲੈਕਟ੍ਰੋਪਲੇਟਿੰਗ
इलेक्ट्रोस्कोप,ਇਲੈਕਟ੍ਰੋਸਕੋਪ
विद्युत चुंबकत्व,ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ
इलेक्ट्रोस्टॅटिक प्रवाह,ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਵਹਾਅ
इलेक्ट्रोस्टॅटिक संरक्षक,ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਬਚਾਅ ਕਰਨ ਵਾਲਾ
घटक,ਤੱਤ
श्रेणीसुधारित करा,ਅੱਪਗਰੇਡ
प्रगती कोन,ਤਰੱਕੀ ਕੋਣ
लंबवर्तुळाकार परावर्तक,ਅੰਡਾਕਾਰ ਰਿਫਲੈਕਟਰ
लंबवर्तुळाकार फिल्टर,ਅੰਡਾਕਾਰ ਫਿਲਟਰ
लंबवर्तुळाकार ध्रुव,ਅੰਡਾਕਾਰ ਖੰਭੇ
एम्बेडेड प्रणाली,ਏਮਬੈਡਡ ਸਿਸਟਮ
abssidic कोड,absidic ਕੋਡ
उत्सर्जक,emitter
एमिटर ओरिएंटेशन कॉन्फिगरेशन,emitter ਸਥਿਤੀ ਸੰਰਚਨਾ
एमिटर बायपास कॅपेसिटर,ਐਮੀਟਰ ਬਾਈਪਾਸ ਕੈਪੇਸੀਟਰ
उत्सर्जित वैशिष्ट्ये,ਉਤਸਰਜਨ ਗੁਣ
एमिटर जोडलेले अॅम्प्लीफायर,ਐਮੀਟਰ ਕਪਲਡ ਐਂਪਲੀਫਾਇਰ
उत्सर्जक प्रसार,emitter ਫੈਲਾਅ
उत्सर्जक अनुगामी,ਐਮੀਟਰ ਟ੍ਰੇਲਿੰਗ
उत्सर्जक प्रतिरोधक,emitter ਰੋਧਕ
emitter स्थिर अभिमुखता कॉन्फिगरेशन,emitter ਸਥਿਰ ਸਥਿਤੀ ਸੰਰਚਨਾ
एमिटर बेस जंक्शन,ਐਮੀਟਰ ਬੇਸ ਜੰਕਸ਼ਨ
"emitter कपल्ड लॉजिक, ECL","ਐਮੀਟਰ ਕਪਲਡ ਤਰਕ, ਈ.ਸੀ.ਐਲ"
यंत्रीकृत,ਮਸ਼ੀਨੀਕਰਨ
सक्षम करा,ਯੋਗ ਕਰੋ
encapsulation,encapsulation
कोडित्रा,ਕੋਡਿਤਰਾ
एनक्रिप्शन,ਐਨਕ੍ਰਿਪਸ਼ਨ
वर्तुळाकार लाभ,ਸਰਕੂਲਰ ਲਾਭ
रूपांतरण,ਤਬਦੀਲੀ
पद्धतशीर,ਪ੍ਰਣਾਲੀਗਤ
गोलाकार विस्थापन,ਸਰਕੂਲਰ ਵਿਸਥਾਪਨ
रेखांशाचा अँटेना,ਲੰਬਕਾਰੀ antenna
अनुदैर्ध्य अॅरे,ਲੰਬਕਾਰੀ ਐਰੇ
ऊर्जा,ਊਰਜਾ
ऊर्जा बार,ਊਰਜਾ ਪੱਟੀ
बँड अंतर,ਬੈਂਡ ਗੈਪ
ऊर्जा पातळी,ਊਰਜਾ ਦਾ ਪੱਧਰ
ऊर्जा पातळी आकृती,ਊਰਜਾ ਪੱਧਰ ਦਾ ਚਿੱਤਰ
वर्धित विस्तारित वस्तुमान तपशील,ਵਿਸਤ੍ਰਿਤ ਪੁੰਜ ਨਿਰਧਾਰਨ
वाढवलेला लेख निबंधक,ਵਧਿਆ ਲੇਖ ਰਜਿਸਟਰਾਰ
वाढ,ਵਾਧਾ
वाढ नमुना,ਵਿਕਾਸ ਪੈਟਰਨ
वर्धित Mosfet,ਵਧਾਇਆ Mosfet
एन्ट्रॉपी,ਐਂਟਰੌਪੀ
लिफाफा डिमॉड्युलेटर,ਲਿਫ਼ਾਫ਼ਾ ਡੀਮੋਡੂਲੇਟਰ
वातावरण,ਵਾਤਾਵਰਣ
"एपिटॅक्सी वाढ, चढत्या वाढ","epitaxy ਵਾਧਾ, ਚੜ੍ਹਦਾ ਵਾਧਾ"
"epitracheal स्तर, चढत्या थर","epitracheal ਪਰਤ, ਚੜ੍ਹਦੀ ਪਰਤ"
"epitaxy, overriding","epitaxy, overriding"
इपॉक्सी-फायबर ग्लास पातळी,epoxy-ਫਾਈਬਰ ਗਲਾਸ ਪੱਧਰ
EP-ROM,EP-ROM
एप्सिलॉन,ਐਪਸੀਲੋਨ
समानीकरण,ਬਰਾਬਰੀ
समानीकरण सर्किट,ਬਰਾਬਰੀ ਸਰਕਟ
समानता,ਸਮਾਨਤਾ
समीकरण,ਸਮੀਕਰਨ
तुल्यकारक फिल्टर,ਬਰਾਬਰੀ ਫਿਲਟਰ
समीकरण,ਸਮੀਕਰਨ
विषुववृत्त विमान,ਭੂਮੱਧ ਸਮਤਲ
isopotential लाइन,isopotential ਲਾਈਨ
समतुल्य पृष्ठ,ਸਮਾਨਤਾ ਵਾਲਾ ਪੰਨਾ
समतुल्य सर्किट,ਬਰਾਬਰ ਸਰਕਟ
समतुल्य इनपुट आवाज जनरेटर,ਬਰਾਬਰ ਇੰਪੁੱਟ ਸ਼ੋਰ ਜਨਰੇਟਰ
समतुल्य इनपुट आवाज प्रतिकार,ਬਰਾਬਰ ਇੰਪੁੱਟ ਸ਼ੋਰ ਪ੍ਰਤੀਰੋਧ
समतुल्य समस्थानिक विकिरण शक्ती,ਬਰਾਬਰ ਆਈਸੋਟੋਪਿਕ ਰੇਡੀਏਟਿਡ ਪਾਵਰ
हटवा,ਮਿਟਾਓ
ऊर्जा प्रक्रिया,ਊਰਜਾ ਦੀ ਪ੍ਰਕਿਰਿਆ
त्रुटी नियंत्रण कोडिंग,ਗਲਤੀ ਕੰਟਰੋਲ ਕੋਡਿੰਗ
त्रुटी सुधारणे कोड,ਗਲਤੀ ਸੁਧਾਰ ਕੋਡ
त्रुटी शोध कोड,ਗਲਤੀ ਖੋਜ ਕੋਡ
त्रुटी हाताळणी,ਗਲਤੀ ਹੈਂਡਲਿੰਗ
त्रुटी दर,ਗਲਤੀ ਦਰ
त्रुटी व्होल्टेज,ਗਲਤੀ ਵੋਲਟੇਜ
एरर एम्पलीफायर,ਗਲਤੀ ਐਂਪਲੀਫਾਇਰ
इसाकी डायोड,isaki diode
नक्षीकाम,ਐਚਿੰਗ
इथरनेट,ਈਥਰਨੈੱਟ
युलरचे प्रमेय,ਯੂਲਰ ਦਾ ਸਿਧਾਂਤ
परिमाण कमी करणारा मोड,ਮਾਪ ਘਟਣ ਵਾਲਾ ਮੋਡ
बाष्पीभवन प्रक्रिया,ਵਾਸ਼ਪੀਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ
ई-वेक्टर,ਈ-ਵੈਕਟਰ
समता,ਸਮਾਨਤਾ
अपवाद हाताळणी,ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ
अतिरिक्त आवाज प्रमाण,ਵਾਧੂ ਸ਼ੋਰ ਅਨੁਪਾਤ
तिहेरी कोड,ਟ੍ਰਿਪਲ ਕੋਡ
उत्तेजना सारणी,ਉਤੇਜਨਾ ਸਾਰਣੀ
इको XOR गेट,ਈਕੋ XOR ਗੇਟ
अंमलबजावणी सॉफ्टवेअर,ਐਗਜ਼ੀਕਿਊਸ਼ਨ ਸੌਫਟਵੇਅਰ
अंमलबजावणी हलवा,ਐਗਜ਼ੀਕਿਊਸ਼ਨ ਚਾਲ
अंमलबजावणी वेळ,ਚੱਲਣ ਦਾ ਸਮਾਂ
अनन्य नॉर गेट,ਵਿਸ਼ੇਸ਼ ਨੌਰ ਗੇਟ
प्रसारक,ਪ੍ਰਸਾਰਕ
घातांकीय क्षय,ਘਾਤਕ ਸੜਨ
घातांक डायोड,ਘਾਤਕ ਡਾਇਓਡ
एक्सपोनेन्शियल फूरियर मालिका,ਐਕਸਪੋਨੈਂਸ਼ੀਅਲ ਫੁਰੀਅਰ ਸੀਰੀਜ਼
घातांकीय कार्य,ਘਾਤਕ ਫੰਕਸ਼ਨ
बाह्य वारंवारता प्रतिकार,ਬਾਹਰੀ ਬਾਰੰਬਾਰਤਾ ਪ੍ਰਤੀਰੋਧ
खूप उच्च वारंवारता,ਬਹੁਤ ਉੱਚ ਆਵਿਰਤੀ
उच्च क्षमता,ਉੱਚ ਸੰਭਾਵਨਾ
खूप लहान वारंवारता,ਬਹੁਤ ਛੋਟੀ ਬਾਰੰਬਾਰਤਾ
अभेद्य सेमीकंडक्टर,ਗੈਰ-ਸੰਚਾਲਨ ਸੈਮੀਕੰਡਕਟਰ
फाईल उघडा,ਫਾਇਲ ਖੋਲੋ
सेमीकंडक्टर फॅब्रिकेशन,ਸੈਮੀਕੰਡਕਟਰ ਨਿਰਮਾਣ
फॅब्रि पेरो रेझोनेटर,fabri pero resonator
