Malayalam,Gujarati
ഡ്യൂക്ക്,ડ્યુક
ഡുമ,ડુમા
വാമനാവതാരം,વામન અવતાર
രാജവംശം,રાજવંશ
രാജവംശം,રાજવંશ
കഴുകൻ,ગરુડ
മൂപ്പൻ,વૃદ્ધ માણસ
ഏൾ,અર્લ
എർൾഡം,અર્લ્ડમ
ആദ്യകാല ഗുപ്തർ,પ્રારંભિક ગુપ્તા
ആദ്യകാല (ചരിത്രപരമായ) സൈറ്റുകൾ,પ્રારંભિક (ઐતિહાસિક) સાઇટ્સ
ആദ്യകാല വേദകാലം,પ્રારંભિક વૈદિક સમયગાળો
എക്ലീസിയ,એકલસિયા
തിരിച്ചടവിന്റെ ശാസന,વળતરનો આદેશ
എട്ട് മടക്ക പാത,આઠ ગણો રસ્તો
മൂപ്പന്മാർ,વડીલો
മുതിർന്ന രാഷ്ട്രതന്ത്രജ്ഞൻ (=ജനറോ),વડીલ રાજનેતા (= genro)
എലിഫന്റ് ഗോഡ്,હાથી ગોડ
പതിനൊന്ന് വർഷത്തെ സ്വേച്ഛാധിപത്യം,અગિયાર વર્ષનો જુલમ
എലിസെ (=എലിസീ),એલિસી (=એલિસી)
എൻക്ലോഷർ പ്രസ്ഥാനം,બિડાણ ચળવળ
വിജ്ഞാനകോശം,એન્સાઇકલિકલ
എൻസൈക്ലോപീഡിസ്റ്റ് പ്രസ്ഥാനം,જ્ઞાનકોશવાદી ચળવળ
എന്റന്റെ,એન્ટેન્ટે
എന്റെ ഹൃദയം,એન્ટેન્ટે કોર્ડિયેલ
സിംഹാസനം,સિંહાસન
പരിവാരം,નોકરચાકર
എഫോദ്,એફોદ
എഫോർ,એફોર
ഇതിഹാസ യുഗം,મહાકાવ્ય યુગ
ഇതിഹാസ നായകൻ,એપિક હીરો
എപ്പിഗ്രാഫ്,એપિગ્રાફ
എപ്പിസ്കോപ്പസി,એપિસ્કોપેસી
എപ്പിസ്കോപ്പ,એપિસ્કોપેટ
എപ്പിസോഡ്,એપિસોડ
യുഗം,યુગ
യുഗനിർമ്മാണ സംഭവം,યુગ-નિર્માણની ઘટના
യുഗനിർമ്മാതാവ്,યુગ-નિર્માતા માણસ
പേരുനാമം,ઉપનામ
ഇക്വറി,ઇક્વેરી
ഇക്വറി,ઇક્વેરી
കുതിരസവാരി പ്രതിമ,અશ્વારોહણ પ્રતિમા
യുഗം,યુગ
എർഗസ്റ്റുലം,અર્ગાસ્ટુલમ
ദിവ്യബലി,યુકેરિસ્ટ
ഇവാഞ്ചലിസം,ઇવેન્જેલિકલિઝમ
സുവിശേഷ പ്രസ്ഥാനം,ઇવેન્જેલિકલ ચળવળ
സുവിശേഷകൻ,પ્રચારક
എക്സാർച്ച്,Exarch
എക്സിലാർക്ക്,એક્સિલર્ચ
ഫലാങ്കിസ്റ്റ്,ફલાંગિસ્ટ
പിതൃഭൂമി,પિતાની જમીન
പിതൃഭൂമി,પિતાની જમીન
ഫെരിയേ,ફેરિયા
ഫെറ്റിഷ്,ફેટીશ
ഫ്യൂഡൽ ഹോൾഡിംഗ്സ്,સામન્તી હોલ્ડિંગ્સ
ഫ്യൂഡലിസം (=ഫ്യൂഡൽ സമ്പ്രദായം),સામંતવાદ (= સામંતશાહી વ્યવસ્થા)
ഫ്യൂഡൽ സമ്പ്രദായം,સામંતશાહી વ્યવસ્થા
ഫ്യൂഡറി,સામંતશાહી
ഫിഡെ ഡിഫൻസർ (=വിശ്വാസത്തിന്റെ സംരക്ഷകൻ),ફિદેઇ ડિફેન્સર (=વિશ્વાસના રક્ષક)
ഫൈഫ്,ફીફ
ഫീൽഡ് സിസ്റ്റം,ફીલ્ડ સિસ્ટમ
പതിനഞ്ചാമത്തെ നികുതി,પંદરમો કર
ചിത്ര തല,આકૃતિ વડા
ഫിൻ ഡി സൈക്കിൾ,ફિન ડી siecle
തീ തിന്നുന്നവൻ,અગ્નિ ખાનાર
അഞ്ച് മൈൽ നിയമം,ફાઇવ માઇલ એક્ટ
പതാക,ધ્વજ
ഫ്ലെമെൻ ഡയാലിസ്,ફ્લેમેન ડાયાલિસ
ഫ്ലമെൻ മാർട്ടിയാലിസ്,ફ્લેમેન માર્શેલીસ
ജ്വലിക്കുന്ന ടോർച്ച്,જ્વલંત મશાલ
പാർശ്വഭാഗം,ફ્લૅન્ક
ഫ്ലാങ്കിംഗ് ചലനം,flanking ચળવળ
അഭിവൃദ്ധി പ്രാപിക്കുന്ന നാഗരികത,વિકસતી સંસ્કૃતિ
ഫ്ലൂവിയലിസ്റ്റിക് വിശ്വാസം,પ્રવાહવાદી માન્યતા
നാടോടി ദൈവം,લોક દેવ
നാടോടി ദേവത,લોક દેવી
നാടോടി ഓർമ്മ,લોક સ્મૃતિ
നാടോടി മിത്ത് (=നാടോടിക്കഥ),લોક પૌરાણિક કથા (=લોકકથા)
തീറ്റ കണ്ടെത്തുന്നു,ઘાસચારો
ഫോറേ,ધાડ
മുൻഗാമി,ફોરબિયર
പൂർവ്വപിതാവ്,વડવા
മുൻഗാമി,અગ્રદૂત
കൈവിട്ട പ്രതീക്ഷ,નિરાશ આશા
രൂപീകരണ ഘട്ടം,રચનાત્મક તબક્કો
കോട്ട,કિલ્લો
കോട്ടകെട്ടൽ,કિલ્લેબંધી
ഉറപ്പുള്ള പട്ടണം,ફોર્ટિફાઇડ નગર
കോട്ട,કિલ્લો
ഫോർച്യൂണ,ફોર્ચ્યુના
ഫോറം റൊമാനം,ફોરમ રોમનમ
ഫ്രാൻസിസ്കൻ,ફ્રાન્સિસ્કન
ഫ്രാങ്ക്ലിൻ,ફ્રેન્કલીન
സഹോദരീഹത്യ യുദ്ധം,ભાઈચારો યુદ્ધ
സ്വതന്ത്ര പള്ളി,મફત ચર્ચ
ഫ്രീഹോൾഡർ,ફ્રીહોલ્ડર
സ്വതന്ത്ര സൈനികൻ,ફ્રીલાન્સ સૈનિક
സ്വതന്ത്ര സൈനികൻ,ફ્રીલાન્સ સૈનિક
ഫ്രീമാൻ,ફ્રીમેન
ഫ്രീമാൻ,ફ્રીમેન
സൗജന്യ പ്രവേശനം,મફત પાસ
ഫ്രഞ്ച് വിപ്ലവം,ફ્રેન્ચ ક્રાંતિ
ഫ്രയർ,તપસ્વી
ഫ്രാസിയൻ കൂലിപ്പടയാളികൾ,ફ્રિયાશિયન ભાડૂતી
അതിർത്തിയിലെ മനുഷ്യൻ,સરહદી માણસ
ഗാലിയൻ,ગેલિયન
ഗാലിക്കൻ (=ഗല്ലിക്കനിസ്റ്റ്),ગેલિકન (=ગેલિકનવાદી)
ഗാലിക്കനിസം,ગેલિકનિઝમ
ഗാരിസൺ,ગેરિસન
ഗൗൾ,ગૌલ
ഗൗണ്ട്ലെറ്റ്,ગાઉન્ટલેટ
ഗൗണ്ട്ലെറ്റ്,ગાઉન્ટલેટ
ഗസീബോ,ગાઝેબો
ഗസീബോ,ગાઝેબો
ഗസീബോ,ગાઝેબો
വംശാവലി ചരിത്രം,વંશાવળી ઇતિહાસ
വംശാവലി രേഖ,વંશાવળી રેકોર્ડ
വംശാവലി പട്ടിക,વંશાવળી કોષ્ટક
വംശാവലി വൃക്ഷം,વંશાવળી વૃક્ષ
വംശാവലി,વંશાવળી
വംശാവലി,વંશાવળી
തലമുറ,જનરેશન
വംശഹത്യ,નરસંહાર
വിജാതീയൻ,બિનજાતીય
വിജാതീയൻ,બિનજાતીય
വിജാതീയൻ,બિનજાતીય
വിജാതീയൻ,બિનજાતીય
ഗെട്ടോ,ઘેટ્ટો
ഗെട്ടോ,ઘેટ્ટો
ഗിബെറ്റ്,ગીબેટ
ഗിൽഡ് (=ഗിൽഡ്),ગિલ્ડ (=ગિલ્ડ)
ഗ്ലാഡിയേറ്റർ,ગ્લેડીએટર
മഹത്തായ വിപ്ലവം,ભવ્ય ક્રાંતિ
ഗോൾഡൻ ഹോർഡ്,ગોલ્ડન હોર્ડ
മഹാസഖ്യം,ગ્રાન્ડ એલાયન્સ
ഗ്രാൻഡീ,ગ્રાન્ડી
ഗ്രാൻഡ് സിഗ്നർ,ગ્રાન્ડ સિગ્નર
ഗ്രാൻഡ് സിഗ്നർ,ગ્રાન્ડ સિગ્નર
മഹത്തായ ആഭ്യന്തരയുദ്ധം,મહાન ગૃહ યુદ્ધ
മഹത്തായ പുറപ്പാട് (ബുദ്ധന്റെ),મહાન પ્રસ્થાન (બુદ્ધનું)
ഗ്രേറ്റർ ഇന്ത്യ,બૃહદ ભારત
ഗ്രേറ്റ് ഹെല്ലസ്,ગ્રેટ હેલાસ
വലിയ സംഘം,મહાન લોકોનું મોટું ટોળું
മഹത്തായ ത്യാഗം (=വലിയ പുറപ്പാട്),મહાન ત્યાગ (= મહાન પ્રસ્થાન)
വലിയ മുദ്ര,ગ્રેટ સીલ
വലിയ ട്രാക്ക്,ગ્રેટ ટ્રૅક
വലിയ വാഹനം,મહાન વાહન
ചൈനീസ് വന്മതില്,ચીનની મહાન દિવાલ
ഗ്രേവ്,ગ્રીવ
ഗാർഡ് ചേംബർ,ગાર્ડ-ચેમ્બર
ഗാർഡ് ചേംബർ,ગાર્ડ-ચેમ્બર
ഗാർഡ് ചേംബർ,ગાર્ડ-ચેમ્બર
ഗുപ്തർ,ગુપ્તા
ഹാജിയോഗ്രാഫി,હેગિઓગ્રાફી
ഹാജിയോഗ്രാഫി,હેગિઓગ્રાફી
ഹാജിയോളജി,હેગિઓલોજી
ഹാജിയോളജി,હેગિઓલોજી
സ്വകാര്യ പ്രേക്ഷകരുടെ ഹാൾ,ખાનગી પ્રેક્ષકોનો હોલ
പൊതു പ്രേക്ഷകരുടെ ഹാൾ,જાહેર પ્રેક્ષકોનો હોલ
ഹാച്ച്മെന്റ്,હેચમેન્ટ
ഹീതൻ,વિધર્મી
ഹീതൻ,વિધર્મી
ഹീതനിസം,હીથેનિઝમ
ഹെഗിറ (ഹെജേര),હેગીરા (હેજેરા)
ഹെല്ലനിസം,હેલેનિઝમ
ഹെലോട്ട്,હેલોટ
ഹെറാൾഡ്രി,હેરાલ્ડ્રી
പൈതൃകം,ધરોહર
ഹൈറോഗ്ലിഫിക് ലീനിയർ പ്രതീകങ്ങൾ,હિયેરોગ્લિફિક રેખીય અક્ષરો
ഹൈറോഗ്ലിഫിക് ലിപി,હિયેરોગ્લિફિક સ્ક્રિપ્ટ
ഉയർന്ന പള്ളി,ઉચ્ચ ચર્ચ
ഉയർന്ന ലാൻഡർ,ઉચ્ચ લેન્ડર
ഹിന്ദുമതം,હિંદુ ધર્મ
ചരിത്രകാരൻ,ઈતિહાસકાર
ചരിത്രകാരൻ,ઈતિહાસકાર
ചരിത്രപരമായ ഭൗതികവാദം,ઐતિહાસિક ભૌતિકવાદ
ചരിത്ര യുഗം,ઐતિહાસિક યુગ
ചരിത്രപരമായ അതിർത്തി,ઐતિહાસિક સરહદ
ചരിത്രകാരൻ,ઇતિહાસકાર
ചരിത്രകാരൻ,ઇતિહાસકાર
ചരിത്രരചന,ઇતિહાસલેખન
ചരിത്രരചന,ઇતિહાસલેખન
ചരിത്രം,ઇતિહાસ
ഹിറ്റൈറ്റ് സാമ്രാജ്യം,હિટ્ટાઇટ સામ્રાજ્ય
വിശുദ്ധ സഖ്യം,પવિત્ર જોડાણ
വിശുദ്ധ നഗരം,પવિત્ર શહેર
വിശുദ്ധ നഗരം,પવિત્ર શહેર
പുണ്യ സ്ഥലം,પવિત્ર ભૂમિ
പുണ്യ സ്ഥലം,પવિત્ર ભૂમિ
ഹോളി ലീഗ്,પવિત્ર લીગ
ഹോളി ലീഗ്,પવિત્ર લીગ
വിശുദ്ധ റോമൻ സാമ്രാജ്യം (= സാമ്രാജ്യം),પવિત્ર રોમન સામ્રાજ્ય (=ધ એમ્પાયર)
വിശുദ്ധ കടൽ,પવિત્ર સમુદ્ર
വിശുദ്ധ കടൽ,પવિત્ર સમુદ્ર
വിശുദ്ധ യുദ്ധം,પવિત્ર યુદ્ધ
വിശുദ്ധ യുദ്ധം,પવિત્ર યુદ્ધ
ആഭ്യന്തര സർക്കാർ,ગૃહ સરકાર
ഹോം ഗാർഡ്,હોમગાર્ડ
സ്വദേശം,વતન
ഹോം റൂൾ,ઘરનો નિયમ
ഹോം റൂൾ,હોમ રૂલ
കൂട്ടം,લોકોનું મોટું ટોળું
കൂട്ടം,લોકોનું મોટું ટોળું
ശത്രു രാജ്യം,પ્રતિકૂળ દેશ
ശത്രു ഭൂമി,પ્રતિકૂળ જમીન
ചൂടുള്ള പിന്തുടരൽ,ગરમ પીછો
വീട്,ઘર
വീട്,ઘર
പ്രജാസഭ,હાઉસ ઓફ કોમન્સ
ഹൗസ് ഓഫ് ലോർഡ്സ്,હાઉસ ઓફ લોર્ડ્સ
പ്രതിനിധി സഭ,હાઉસ ઓફ રિપ્રેઝન્ટેટિવ્સ
ഹ്യൂഗനോട്ടുകൾ,હ્યુગ્યુનોટ્સ
മാനവികത,માનવતાવાદ
ഹ്യൂമനിസ്റ്റ്,માનવતાવાદી
നൂറ് യെസ്സർ യുദ്ധം,સો યસર્સ વોર
ഹങ്കർ,હુંકર
ഇബാദത്ത് ഖാന (ആരാധനാലയം),ઇબાદત ખાના (ઇબાદતનું ઘર)
ഐക്കണോക്ലാസ്റ്റ്,આઇકોનોક્લાસ્ટ
വിഗ്രഹാരാധകൻ,મૂર્તિપૂજક
ഇലാഹി യുഗം,ઇલાહી યુગ
നിയമവിരുദ്ധ യുദ്ധം,ગેરકાયદેસર યુદ્ધ
പ്രകാശിതമായ കൈയെഴുത്തുപ്രതി,પ્રકાશિત હસ્તપ્રત
ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി,સચિત્ર હસ્તપ્રત
ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി,સચિત્ર હસ્તપ્રત
ഇമാം (ഇമ്മൂം),ઇમામ (ઇમામ)
ഇമാമത്ത്,ઈમામત
ഇമാമത്ത്,ઈમામત
ഇമാംബരഃ,ઈમામબારહ
ഇംപീരിയൽ,શાહી
സാമ്രാജ്യത്വ നഗരം,શાહી શહેર
സാമ്രാജ്യത്വം,સામ્રાજ્યવાદ
സാമ്രാജ്യത്വ മുൻഗണന,શાહી પસંદગી
അപ്രമാദിത്വം,અવ્યવસ્થિતતા
വഞ്ചകൻ,ઢોંગી
തടവ്,કેદ
തടവ്,કેદ
കടന്നുകയറ്റം,આક્રમણ
നുഴഞ്ഞുകയറ്റക്കാരൻ,આક્રમણ કરનાર
സ്വാതന്ത്ര്യം,સ્વતંત્રતા
സ്വാതന്ത്യദിനം,સ્વતંત્રતા દિવસ
ഇൻഡിപെൻഡൻസ് ഹാൾ,સ્વતંત્રતા હોલ
ഇന്ത്യൻ അമേരിയൻ (=റെഡ് ഇന്ത്യൻ=അമേരിക്കൻ ഇന്ത്യൻ),ભારતીય અમેરિકન (=રેડ ઇન્ડિયન=અમેરિકન ભારતીય)
ഇന്ത്യൻ ഹോം റൂൾ ലീഗ്,ઈન્ડિયન હોમ રૂલ લીગ
വ്യവസായ വിപ്ലവം,ઔદ્યોગિક ક્રાંતિ
അവിശ്വാസി,બેવફાઈ
അവിശ്വാസി,બેવફાઈ
നുഴഞ്ഞുകയറ്റം,ઘૂસણખોરી
നുഴഞ്ഞുകയറ്റക്കാരൻ,ઘૂસણખોર
വിവരദാതാവ്,માહિતી આપનાર
വിവരദാതാവ്,માહિતી આપનાર
വിവരദാതാവ്,બાતમીદાર
വിവരദാതാവ്,બાતમીદાર
പ്രവേശനം,પ્રવેશ
പ്രവേശനം,પ્રવેશ
പ്രവേശനം,પ્રવેશ
താമസസ്ഥലം,વસવાટ
നിവാസി,રહેવાસી
അനന്തരാവകാശം,વારસો
അനന്തരാവകാശം,વારસો
അനന്തരാവകാശം,વારસો
ലിഖിതം,શિલાલેખ
ചിഹ്നം,ચિહ્ન
പ്രവേശന ഉപകരണം,પ્રવેશનું સાધન
സർക്കാരിന്റെ ഉപകരണം,સરકારનું સાધન
കലാപം (കലാപം),બળવો (બળવો)
വിമതൻ,બળવાખોર
കലാപം,બળવો
കലാപം,બળવો
സംയോജനം,એકીકરણ
രേഖകളുടെ സമഗ്രത,રેકોર્ડની અખંડિતતા
സംസ്ഥാനങ്ങളുടെ സമഗ്രത,રાજ્યોની અખંડિતતા
ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ),ઇન્ટેલિજેન્ટ્સિયા (બુદ્ધિશાળી)
മദ്ധ്യസ്ഥത,મધ્યસ્થી
മദ്ധ്യസ്ഥൻ,મધ્યસ્થી
ഇടനിലക്കാരൻ,મધ્યસ્થી
അന്തർദേശീയത,આંતરરાષ્ટ્રીયવાદ
അന്തർദേശീയത,આંતરરાષ્ટ્રીયવાદ
അന്താരാഷ്ട്രവാദി,આંતરરાષ્ટ્રીયવાદી
ആഭ്യന്തര യുദ്ധം,આંતરીક યુદ્ધ
ഇന്റേണി,ઈન્ટરની
ഇന്റേണി,ઈન્ટરની
ഇന്റേണി ക്യാമ്പ്,ઈન્ટરની કેમ્પ
അന്തേവാസി,નજરબંધ
അന്തേവാസി,નજરબંધ
അന്തേവാസി,નજરબંધ
ഇന്റർന്യൂൺസിയോ,ઈન્ટર્નસિયો
വ്യാഖ്യാതാവ്,દુભાષિયા
വ്യാഖ്യാതാവ്,દુભાષિયા
വ്യാഖ്യാതാവ്,દુભાષિયા
ഇടപെടൽ,હસ્તક્ષેપ
ഇന്റസ്റ്റസി,ઇન્ટેસ્ટેસી
ഇൻറസ്റ്റേറ്റ്,ઇન્ટેસ્ટેટ
കുതന്ത്രം,ષડયંત્ર
നുഴഞ്ഞുകയറ്റക്കാരൻ,ઘુસણખોર
നുഴഞ്ഞുകയറ്റക്കാരൻ,ઘુસણખોર
നുഴഞ്ഞുകയറ്റം,ઘુસણખોરી
അധിനിവേശം,આક્રમણ
അധിനിവേശം,આક્રમણ
നിക്ഷേപിക്കുക,રોકાણ કરો
നിക്ഷേപിക്കുക,રોકાણ કરો
നിക്ഷേപിക്കുക,રોકાણ કરો
നിക്ഷേപിക്കുക,રોકાણ કરો
നിക്ഷേപം,રોકાણ
നിക്ഷേപം,રોકાણ
നിക്ഷേപം,રોકાણ
നിക്ഷേപ ചടങ്ങ്,રોકાણ સમારોહ
ദേശീയതയോടെ നിക്ഷേപിക്കുക,રાષ્ટ્રીયતા સાથે રોકાણ કરો
അജയ്യമായ അർമാഡ,અજેય આર્મડા
ലംഘനം (സംസ്ഥാനത്തിന്റെ),ઉલ્લંઘન (રાજ્યની)
ലംഘിക്കുന്ന അവസ്ഥ,ઉલ્લંઘન રાજ્ય
അഭേദ്യമായ കോട്ട,અભેદ્ય કિલ્લો
ഇരുമ്പ് യുഗം,આયર્ન યુગ
ഇരുമ്പു മറ,લોખંડનો પડદો
ഇരുമ്പ് കാവൽ,આયર્ન ગાર્ડ
ഇരുമ്പ് റേഷൻ,આયર્ન રાશન
ഇരുമ്പ് വശങ്ങൾ,આયર્ન બાજુઓ
ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്,આયર્ન ટીપેડ તીર
ഇസ്ത്മിയൻ ഗെയിമുകൾ,ઇસ્થમિયન રમતો
ജാനിസറി,જેનિસરી
കാവൽക്കാരൻ,દરવાન
കാവൽക്കാരൻ,દરવાન
ജാവലിൻ,જેવલિન
ജിം ക്രോ നിയമങ്ങൾ,જિમ ક્રો કાયદા
ജിങ്കോ,જિંગો
ജിങ്കോ,જિંગો
ജിങ്കോ,જિંગો
ജിങ്കോയിസം,જિન્ગોઇઝમ
സംയുക്ത പ്രവർത്തനം,સંયુક્ત કાર્યવાહી
സംയുക്ത നിയന്ത്രണം,સંયુક્ત નિયંત્રણ
ജോയിന്റ് ഒക്യുപെൻസി,સંયુક્ત કબજો
ജൂറി,જ્યુરી
വെറും വ്യവഹാരം,માત્ર કારણ
സൂക്ഷിക്കുക,રાખવું
ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ,આર્કાઇવ્સ કીપર
കെറ്റിൽ-ഡ്രം,કેટલ-ડ્રમ
പ്രധാന വാക്ക്,મુખ્ય શબ્દ
രാജാവ്,રાજા
രാജ്യം,રાજ્ય
കിംഗ്ലെറ്റ്,કિંગલેટ
കിംഗ് മേക്കർ,રાજા નિર્માતા
രാജത്വം,કિંગશિપ
രാജത്വം,કિંગશિપ
അടുക്കള കാബിനറ്റ്,રસોડા નો કબાટ
നൈറ്റ്,નાઈટ
രാജത്വം,રાજાપણું
കിംഗ്സ് ഹോസ്പിറ്റലർമാർ,Kinghts હોસ્પિટલર્સ
നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ,સેન્ટ જ્હોનના નાઈટ્સ
നൈറ്റ് ടെംപ്ലർ,નાઈટ ટેમ્પ્લર
കു ക്ലക്സ് ക്ലാൻ (കെകെകെ),કુ ક્લક્સ ક્લાન (KKK)
കുമിൻതാങ്,કુમિન્તાંગ
അല്മായ,સમાજ
ലാൻസ്,લાન્સ
ലാൻസർ,લેન્સર
പിന്നീട് ഗുപ്തർ,બાદમાં ગુપ્તા
നിയമാനുസൃത അവകാശി,કાયદેસર વારસદાર
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),અધર્મ (= અવ્યવસ્થા)
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),અધર્મ (= અવ્યવસ્થા)
നിയമപ്രഭുക്കൾ,કાયદાના સ્વામીઓ
ഭക്തി നിയമം,ધર્મનિષ્ઠાનો કાયદો
ലീഗ് ഓഫ് നേഷൻസ്,લીગ ઓફ નેશન્સ
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),વારસો (=વીસિયત)
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),વારસો (=વીસિયત)
നിയമപരമായ അവകാശി,કાનૂની વારસદાર
നിയമാനുസൃതം,લેગેટ
നിയമാനുസൃതം,લેગેટ
നിയമാനുസൃതം,લેગેટ
ഇതിഹാസം,દંતકથા
ഇതിഹാസം,દંતકથા
ലെജിയൻ,લીજન
ലെജിയൻ,લીજન
ലീജിയൻ ഓഫ് ഓണർ,લીજન ઓફ ઓનર
ലെസ് മഹിമ (=ലെസെ മഹിമ),લેસ મેજેસ્ટી (=લેસે મેજેસ્ટી)
കുറഞ്ഞ സംസ്ഥാനങ്ങൾ,ઓછા રાજ્યો
വിശ്വാസപത്രങ്ങൾ,વિશ્વાસના પત્રો
ലീജ്-പ്രഭു,લીગ-સ્વામી
ലീജ് മനുഷ്യൻ,લીગે માણસ
ലീജ് മനുഷ്യൻ,લીગે માણસ
ജീവപര്യന്തം തടവ്,આજીવન કેદ
വംശാവലി,વંશ
ചെറിയ ഇംഗ്ലണ്ടുകാരൻ,લિટલ ઈંગ્લેન્ડર
ചെറിയ വാഹനം (=കുറവ് വാഹനം),નાનું વાહન (= ઓછું વાહન)
തീരദേശ സംസ്ഥാനം,દરિયા કિનારે રાજ્ય
ആരാധനക്രമങ്ങൾ,ઉપાસના
ആരാധനാക്രമം,ઉપાસના
പ്രാദേശിക വിധേയത്വം,સ્થાનિક નિષ્ઠા
തദ്ദേശ സ്വയംഭരണം,સ્થાનિક-સ્વ સરકાર
നീണ്ട പാർലമെന്റ്,લાંબી સંસદ
താഴ്ന്ന രാജ്യങ്ങൾ,નીચા દેશો
വിശ്വസ്തൻ,વફાદાર
സത്യസന്ധത,વફાદારી
മച്ചിയവെല്ലിയൻ നയം,મેકિયાવેલિયન નીતિ
മാഗ്ന കാർട്ട,મેગ્ના કાર્ટા
മാഗ്നം കൺസിലിയം,મેગ્નમ કોન્સિલિયમ
മലം നിരോധനം,માલુમ નિષેધ
മന്ദമസ്,મેન્ડમસ
ജനവിധി,આદેશ
"മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;","આદેશ, વર્ગ &#39;A&#39;"
"മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;","આદેશ, વર્ગ &#39;બી&#39;"
"മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;","આદેશ, વર્ગ &#39;C&#39;"
മാൻഡേറ്റ് സിസ്റ്റം,આદેશ સિસ્ટમ
നിർബന്ധിത സംസ്ഥാനം,ફરજિયાત રાજ્ય
മാങ്കണൽ,મેંગોનેલ
മാനിഫെസ്റ്റോ,મેનિફેસ્ટો
കുതന്ത്രങ്ങൾ,દાવપેચ
മാൻ-ഓഫ്-വാർ,મેન ઓફ વોર
മനോർ,મનોર
മനോർ,મનોર
മനുഷ്യശക്തി,માનવશક્તિ
മനുഷ്യശക്തി,માનવશક્તિ
മനുമിഷൻ,મેન્યુમિશન
മനുമിത്,મનુમિત
കൈയെഴുത്തുപ്രതി,હસ્તપ્રત
കൈയെഴുത്തുപ്രതി,હસ્તપ્રત
കൈയെഴുത്തുപ്രതി,હસ્તપ્રત
കൊള്ളക്കാരൻ,લૂંટારા
മാരിടൈം ബെൽറ്റ്,દરિયાઈ પટ્ટો
സമുദ്ര നാഗരികത,દરિયાઈ સંસ્કૃતિ
സമുദ്ര പതാക,દરિયાઈ ધ્વજ
സമുദ്ര ശക്തികൾ,દરિયાઈ સત્તાઓ
സമുദ്ര പരമാധികാരം,દરિયાઈ સાર્વભૌમત્વ
സമുദ്ര യുദ്ധം,દરિયાઈ યુદ્ધ
മാർക്വിസ്,માર્ક્વિસ
മാർക്വിസേറ്റ്,માર્ક્વિસેટ
പട്ടാള നിയമം,લશ્કરી કાયદો
ആയോധന മത്സരങ്ങൾ,માર્શલ રેસ
രക്തസാക്ഷി,શહીદ
കൂട്ടക്കൊല,હત્યાકાંડ
കുതന്ത്രത്തിന്റെ മാസ്സ്,દાવપેચનો સમૂહ
മാസ്റ്റർ-അറ്റ്-ആംസ്,માસ્ટર-એટ-આર્મ્સ
ആചാര്യൻ,વિધિના માસ્ટર
ഗൃഹനാഥൻ,ઘરના માસ્ટર
മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്,ઘોડાનો માસ્ટર
റോളുകളുടെ മാസ്റ്റർ,રોલ્સનો માસ્ટર
പൊരുത്തം,મેચ
പൊരുത്തം,મેચ
മാച്ച്ലോക്ക്,મેચલોક
വിവാഹബന്ധം,વૈવાહિક જોડાણ
മെഡിറ്ററേനിയൻ ശക്തികൾ,ભૂમધ્ય શક્તિઓ
മെൻഷെവിക്,મેન્શેવિક
കൂലിപ്പടയാളി സൈന്യം,ભાડૂતી સૈન્ય
കൂലിപ്പണിക്കാരൻ,ભાડૂતી સૈનિક
വ്യാപാരി,વેપારી
മധ്യ കാലഘട്ടം,મધ્યમ વય
മിഡിൽ ഈസ്റ്റ്,મધ્ય પૂર્વ
മധ്യഭാഗം,મધ્ય માર્ગ
മധ്യ പാത,મધ્ય માર્ગ
മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്),મધ્ય માર્ગ (=મધ્યમ અભ્યાસક્રમ)
കുടിയേറ്റക്കാരൻ,સ્થળાંતર
മൈഗ്രേഷൻ,સ્થળાંતર
മൈഗ്രേഷൻ,સ્થળાંતર
മൈഗ്രേഷൻ,સ્થળાંતર
മിലിട്ടറിസം,લશ્કરવાદ
മിലിട്ടറിസം,લશ્કરવાદ
മിലിട്ടറിസം,લશ્કરવાદ
മിലിട്ടറിസം,લશ્કરવાદ
മിലിട്ടറിസ്റ്റ്,લશ્કરવાદી
മിലിട്ടറിസ്റ്റ്,લશ્કરવાદી
സൈനികവൽക്കരണം,લશ્કરીકરણ
സൈനികവൽക്കരണം,લશ્કરીકરણ
സൈനികവൽക്കരണം,લશ્કરીકરણ
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર)
