Hindi,Kannada
क्षेत्र-उत्सर्जन,ಕ್ಷೇತ್ರ ಹೊರಸೂಸುವಿಕೆ
अग्रभरण निकाय,ಸೀಸದ ದೇಹ
क्षेत्र आवृत्ति,ಕ್ಷೇತ್ರ ಆವರ್ತನ
क्षेत्र तीव्रता,ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ
क्षेत्र क्रमादेश तर्क व्यूह,ಕ್ಷೇತ್ರ ಪ್ರೋಗ್ರಾಂ ಲಾಜಿಕ್ ಅರೇ
क्षेत्र परिक्षण,ಕ್ಷೇತ್ರ ಪರೀಕ್ಷೆ
क्षेत्र निरसन,ಕ್ಷೇತ್ರ ರದ್ದತಿ
एफ आई एफ ओ स्मृति,FIFO ಮೆಮೊರಿ
दक्षतांक,ದಕ್ಷತೆ ಸೂಚ್ಯಂಕ
संचिका,ಕಡತ
संचिका पूर्तीकर,ಫೈಲ್ ಫಿಲ್ಲರ್
संचिका समादेश,ಫೈಲ್ ಆಜ್ಞೆ
संचिका सरवर,ಫೈಲ್ ಸರ್ವರ್
परत संधारित्र,ಲೇಯರ್ ಕೆಪಾಸಿಟರ್
परतरूपी प्रतिरोधक,ಲೇಯರ್ ರೆಸಿಸ್ಟರ್
फिल्टर,ಫಿಲ್ಟರ್
फिल्टर अभिलक्षणिक,ಫಿಲ್ಟರ್ ಗುಣಲಕ್ಷಣಗಳು
फिल्टर परिपथ,ಫಿಲ್ಟರ್ ಸರ್ಕ್ಯೂಟ್
संच,ಸಂಗ್ರಹಣೆ
फिल्टर अभिकल्पना,ಫಿಲ್ಟರ್ ವಿನ್ಯಾಸ
संचार आँकड़ा,ಸಂವಹನ ಡೇಟಾ
फिल्टर विधि,ಫಿಲ್ಟರ್ ವಿಧಾನ
फिल्टर पुनर्निर्माण,ಫಿಲ್ಟರ್ ಪುನರ್ನಿರ್ಮಾಣ
अंतिम कोडंतरण,ಅಂತಿಮ ಜೋಡಣೆ
फिंगर प्रिंट (अंगुली छाप),ಫಿಂಗರ್ ಪ್ರಿಂಟ್
परिमित आवेगी प्रतिवेदन फिल्टर,ಸೀಮಿತ ಹಠಾತ್ ವರದಿ ಮಾಡುವ ಫಿಲ್ಟರ್
परिमित प्राचल,ಸೀಮಿತ ನಿಯತಾಂಕ
परिमित अवस्था मशीन,ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ
फायरन कोण,ಗುಂಡಿನ ಕೋನ
फमवेयर,ಫರ್ಮ್ವೇರ್
प्रथम आँकड़ा शब्द,ಮೊದಲ ಅಂಕಿ ಪದ
प्रथम क्रम प्राश,ಮೊದಲ ಆರ್ಡರ್ ಪ್ರಾಶ್
फिशर पाश परीक्षण,ಫಿಶರ್ ಲೂಪ್ ಪರೀಕ್ಷೆ
नियत,ನಿರಂತರ
नियत क्षीणकारी,ಸ್ಥಿರ ಅಟೆನ್ಯೂಯೇಟರ್
नियत अभिनति,ಸ್ಥಿರ ದೃಷ್ಟಿಕೋನ
नियत गणित्र,ಸ್ಥಿರ ಕ್ಯಾಲ್ಕುಲೇಟರ್
नियत क्षेत्र,ಸ್ಥಿರ ಪ್ರದೇಶ
नियत निदेंश मशीन,ನಿಯೋಜನೆ ಯಂತ್ರ
नियत समय नियंत्रक,ನಿಗದಿತ ಸಮಯ ನಿಯಂತ್ರಕ
फ्लैग,ಧ್ವಜ
फ्लैंज,ಚಾಚುಪಟ್ಟಿ
फ्लैप क्षीणकारी,ಫ್ಲಾಪ್ ಅಟೆನ್ಯೂಯೇಟರ್
दमक,ಅಬ್ಬರದ
दमक परिवर्तक,ಹೊಳಪು ಪರಿವರ್ತಕ
दमक,ಹೊಳಪು
सपाट तल क्रमवीक्षण,ಫ್ಲಾಟ್ ಫ್ಲೋರ್ ಸ್ಕ್ಯಾನಿಂಗ್
समतल कुंडली,ಫ್ಲಾಟ್ ಕಾಯಿಲ್
सपाट फाइल,ಫ್ಲಾಟ್ ಫೈಲ್
सपाट फिल्टर,ಫ್ಲಾಟ್ ಫಿಲ್ಟರ್
फ्लैट पैक,ಫ್ಲಾಟ್ ಪ್ಯಾಕ್
समतल रिबन केबल,ಫ್ಲಾಟ್ ರಿಬ್ಬನ್ ಕೇಬಲ್
सपाट शीर्ष प्रतिचयन,ಫ್ಲಾಟ್ ಟಾಪ್ ಮಾದರಿ
F-परत,ಎಫ್-ಲೇಯರ್
F-परत आयनमंडल,F-ಪದರ ಅಯಾನುಗೋಳ
फ्लेमिंग,ಫ್ಲೆಮಿಂಗ್
फ्लेमिंग एव क्लिंटन दिक्परिवर्तन विधि,ಫ್ಲೆಮಿಂಗ್ ಮತ್ತು ಕ್ಲಿಂಟನ್ ಡೈವರ್ಜೆನ್ಸ್ ವಿಧಾನ
स्फुरण,ಬೀಸು
स्फुरण रव,ಬೀಸು ಶಬ್ದ
स्फुरण प्रकाशमापी,ಫ್ಲಟರ್ ಫೋಟೋಮೀಟರ್
फ्लिप फ्लॉप,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
फ्लिप फ्लॉप अतुल्यकाली निवेश,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಅಸಮಕಾಲಿಕ ಹೂಡಿಕೆ
फ्लिप फ्लॉप लक्षण,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಗುಣಲಕ್ಷಣಗಳು
फ्लिप फ्लॉप कालद सिगनल,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಕರೆ ಸಿಗ್ನಲ್
फ्लिप फ्लॉप कालबद्ध,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಟೈಮ್‌ಲೈನ್
फ्लिप फ्लॉप कोर-ट्रिगर,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಕೋರ್-ಪ್ರಚೋದಿತ
फ्लिप फ्लॉप j-K ट्रिगर,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ jK ಪ್ರಚೋದಕ
फ्लिप फ्लॉप लैच,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ತಾಳ
फ्लिप फ्लॉप मास्टर-स्लेव,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಮಾಸ್ಟರ್-ಸ್ಲೇವ್
फ्लिप फ्लॉप R-S,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಆರ್ಎಸ್
फ्लिप फ्लॉप आरंभन पुन: आरंभन सेट रिसेट (SR),ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಸ್ಟಾರ್ಟ್ಅಪ್ ರೀಸ್ಟಾರ್ಟ್ ಸೆಟ್ ರೀಸೆಟ್ (SR)
फ्लिप फ्लाप तुल्यकाली निवेश,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಸಿಂಕ್ರೊನಸ್ ಹೂಡಿಕೆ
प्लवन आवेशन,ತೇಲುವ ಶುಲ್ಕ
प्लवी रचना,ಫ್ಲೋಟ್ ರಚನೆ
प्लावी गेट,ತೇಲುವ ಗೇಟ್
प्लविनिवेश,ವಿನಿಯೋಗ
असंबद्ध भार,ಸಂಪರ್ಕವಿಲ್ಲದ ಲೋಡ್
असंबद्ध स्रोत,ಸಂಬಂಧವಿಲ್ಲದ ಮೂಲ
पूर प्रदीपन,ಪೂರ್ಣ ಪ್ರಕಾಶ
फ्लॉपी,ಫ್ಲಾಪಿ
फ्लॉपी डिस्क,ಫ್ಲಾಪಿ ಡಿಸ್ಕ್
प्रवाह,ಹರಿವು
प्रवाह संचित्र,ಹರಿವಿನ ಚಾರ್ಟ್
क्रमदर्शी आरेख,ಗ್ರೇಡಿಯಂಟ್ ರೇಖಾಚಿತ್ರ
प्रवाह दिशा,ಹರಿವಿನ ದಿಕ್ಕು
प्रवाह रेखा,ಹರಿವಿನ ರೇಖೆ
प्रवाहमापी,ಫ್ಲೋಮೀಟರ್
एफ एल टी U2 फिल्टर,FLT U2 ಫಿಲ್ಟರ್
उच्चावचन क्षय प्रमेय,ಬಹುವಚನ ಕ್ಷಯ ಪ್ರಮೇಯ
तरल घर्षण अवमंदन,ದ್ರವ ಘರ್ಷಣೆ ಡ್ಯಾಂಪಿಂಗ್
तरल तल,ದ್ರವ ಮಹಡಿ
प्रतिदीप्ति प्रभाव नलिका,ಫ್ಲೋರೊಸೆನ್ಸ್ ಎಫೆಕ್ಟ್ ಟ್ಯೂಬ್
प्रतिदीप्तिशील/प्रतिदीप्ति,ಪ್ರತಿದೀಪಕ
फ्लटर,ಬೀಸು
फ्लक्स घनत्व,ಫ್ಲಕ್ಸ್ ಸಾಂದ್ರತೆ
फ्लक्स द्वार चुंबकत्वमापी,ಫ್ಲಕ್ಸ್ ಬಾಗಿಲು ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್
फ्लक्स बंधता,ಫ್ಲಕ್ಸ್ ಬೈಂಡಿಂಗ್
"अभिवाह मीटर, फ्लक्स मीटर","ಫ್ಲಕ್ಸ್ ಮೀಟರ್, ಫ್ಲಕ್ಸ್ ಮೀಟರ್"
फ्लक्स सोल्डरन,ಫ್ಲಕ್ಸ್ ಬೆಸುಗೆ
प्रतिघाव,ಕೌಂಟರ್ ಗಾಯ
प्रतिघाव उच्च वोल्टता,ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್ ಪ್ರತಿಕ್ರಿಯೆ
प्रतिघाव ट्रांसफॉर्मर,ಕೌಂಟರ್ಕರೆಂಟ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
संचयन प्रभाव,ಶೇಖರಣೆ ಪರಿಣಾಮ
आवृत्ति मॉडुलन अंकीय संसूचक,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಡಿಜಿಟಲ್ ಡಿಟೆಕ್ಟರ್
आवृत्ति मॉडुलन शिखर संसूचक,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಪೀಕ್ ಡಿಟೆಕ್ಟರ್
आवृतित मॉडुलन कला अभिवद्ध पाश संसूचक,ಸುತ್ತುವರಿದ ಮಾಡ್ಯುಲೇಶನ್ ಆರ್ಟ್ ಲೂಪ್ ಡಿಟೆಕ್ಟರ್ ಅನ್ನು ಸೇರಿಸಲಾಗಿದೆ
एफ.एम. वाणी आवृत्ति टेलिग्राफ,FM ಧ್ವನಿ ಆವರ್ತನ ಟೆಲಿಗ್ರಾಫ್
नाभीय,ಫೋಕಲ್
फोकस,ಗಮನ
फोकस कैमरा,ಫೋಕಸ್ ಕ್ಯಾಮೆರಾ
फोकस त्रुटि प्रवर्धक,ಫೋಕಸ್ ದೋಷ ಆಂಪ್ಲಿಫಯರ್
फोकस चित्र नलिका,ಫೋಕಸ್ ಪಿಕ್ಚರ್ ಟ್ಯೂಬ್
फोकस सर्वो,ಫೋಕಸ್ ಸರ್ವೋ
फोकसन एवं अनुवर्तन कुंडली,ಗಮನ ಮತ್ತು ಅನುಸರಣೆ
फोकसन एवं अनुवर्तन निकाय,ದೇಹವನ್ನು ಕೇಂದ್ರೀಕರಿಸಿ ಮತ್ತು ಅನುಸರಿಸಿ
पन्नी-प्रकार गेज,ಫಾಯಿಲ್ ಮಾದರಿಯ ಗೇಜ್
प्रथम भंजन,ಮೊದಲ ಬಿರುಕು
वलन पश्च वोल्टता सीमक,ಫೋಲ್ಡ್ ಬ್ಯಾಕ್ ವೋಲ್ಟೇಜ್ ಲಿಮಿಟರ್
श्वेत-रेखन मान,ಬಿಳಿ ರೇಖೆಯ ಮೌಲ್ಯ
वलन पश्च धारा सीमक,ಪ್ರಸ್ತುತ ಮಿತಿಯನ್ನು ಹಿಂದಕ್ಕೆ ಮಡಿಸಿ
वलित वास्तुकला,ಮಡಿಸಿದ ವಾಸ್ತುಶಿಲ್ಪ
वलित द्विध्रुव,ಮಡಿಸಿದ ದ್ವಿಧ್ರುವಿ
वलित द्विधुव,ಮಡಿಸಿದ ದ್ವಿಧ್ರುವಿ
वलित अवयव,ಮಡಿಸಿದ ಅಂಶ
अनुगामी,ಹಿಂದುಳಿದಿದೆ
फॉन्ट प्रदर्श,ಫಾಂಟ್ ಪ್ರದರ್ಶನ
पद-चिन्ह,ಆಹಾರ ಮುದ್ರಣ
वर्जित बैंड,ನಿಷೇಧಿತ ಬ್ಯಾಂಡ್
वर्जित ऊर्जा अंतराल,ನಿಷೇಧಿತ ಶಕ್ತಿಯ ಅಂತರ
वर्जित क्षेत्र,ನಿಷೇಧಿತ ವಲಯ
बल,ಫೋರ್ಸ್
प्रणोदित दिक्परिवर्तक,ಪ್ರೊಪಲ್ಸಿವ್ ಪರಿವರ್ತಕ
बाह्य वस्तु,ವಿದೇಶಿ ವಸ್ತು
रूप गुणक,ರಚನೆಯ ಅಂಶ
पृष्ठ भरण,ಪುಟ ಭರ್ತಿ
औपचारिक तर्क,ಔಪಚಾರಿಕ ತರ್ಕ
फार्मेट संख्या,ಫಾರ್ಮ್ಯಾಟ್ ಸಂಖ್ಯೆ
फोर्ट्रान,ಫೋರ್ಟ್ರಾನ್
आकस्मिक विरूपण,ಆಕಸ್ಮಿಕ ವಿರೂಪ
अग्रबायस,ಮುಂದಕ್ಕೆ ಪಕ್ಷಪಾತ
अग्र अभिनत,ಮುಂದಕ್ಕೆ ಪಕ್ಷಪಾತ
अग्र बायस संधि,ಮುಂದಕ್ಕೆ ಪಕ್ಷಪಾತ ಜಂಟಿ
अग्र अवरोधी अवस्था,ಮುಂದಕ್ಕೆ ತಡೆಯುವ ಸ್ಥಿತಿ
अग्र भंजन वोल्टता,ಫಾರ್ವರ್ಡ್ ಬ್ರೇಕ್ ವೋಲ್ಟೇಜ್
अग्रदिशिक त्रुटि संशोधन,ಮುಂದೆ ದೋಷ ತಿದ್ದುಪಡಿ
अग्र पाश लब्धि,ಮುಂಭಾಗದ ಲೂಪ್ ಲಾಭ
अग्र पथ लब्धि,ಮುಂಭಾಗದ ರಸ್ತೆ ಲಾಭ
अग्र ध्रुवणता,ಮುಂದಕ್ಕೆ ಧ್ರುವೀಯತೆ
अग्र अंतराचालकता,ಮುಂದಕ್ಕೆ ವಾಹಕತೆ
अग्रदिशिक गमन काल,ಮುಂದಕ್ಕೆ ಸಾಗುವ ಸಮಯ
फोस्टर सिली विविक्तकर,ಫಾಸ್ಟರ್ ಸಿಲ್ಲಿ ವಿವೇಕರ್
चतुःद्वयंक कूटन,ನಾಲ್ಕು ಪಟ್ಟು ಎನ್ಕೋಡಿಂಗ್
चतुःनिवेश,ಚತುರ್ಭುಜ
चतुः अवस्था अंकीय संचरण,ಕ್ವಾಡ್ರೇಚರ್ ಡಿಜಿಟಲ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್
चतुन्तर्य जालक्रम,ಚತುರ್ಭುಜ ಜಾಲ
चर्तुटर्मिनल नेटवर्क,ಕ್ವಾಟರ್ನರಿ ನೆಟ್ವರ್ಕ್
चतुःट्यूब कैमरा,ಕ್ವಾಡ್ ಟ್ಯೂಬ್ ಕ್ಯಾಮೆರಾ
फोरियर गुणांक,ಫೋರಿಯರ್ ಗುಣಾಂಕ
फोरियर समाकलन,ಫೋರಿಯರ್ ಏಕೀಕರಣ
फोरियर प्रतिलोम,ಫೋರಿಯರ್ ವಿಲೋಮ
फोरियर श्रेणी,ನಾಲ್ಕನೆಯ ಸರಣಿ
संचरण,ರೋಗ ಪ್ರಸಾರ
फोरियर त्रिकोणमितीय श्रेणी,ಫೋರಿಯರ್ ತ್ರಿಕೋನಮಿತೀಯ ಸರಣಿ
फोरियर प्रमेय,ಫೋರಿಯರ್ ಪ್ರಮೇಯ
चतुःपरत युक्ति,ನಾಲ್ಕು ಪಟ್ಟು ಸಾಧನ
चतुर्स्तरीय डायोड,ಕ್ವಾಟರ್ನರಿ ಡಯೋಡ್
चलबिंदु संसाधित्र,ಮೊಬೈಲ್ ಪಾಯಿಂಟ್ ಪ್ರೊಸೆಸರ್
चलबिंदु इकाई,ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಘಟಕ
संचिका उपस्थापन,ಫೈಲ್ ಬದಲಿ
भिन्नात्मक त्रुटि,ಭಾಗಶಃ ದೋಷ
भिन्नात्मकता संचरणता,ಭೇದಾತ್ಮಕ ಪ್ರಸರಣ
फ्रेम,ಚೌಕಟ್ಟು
फ्रेम बफर चिप,ಫ್ರೇಮ್ ಬಫರ್ ಚಿಪ್
फ्रेम प्रग्रहण,ಫ್ರೇಮ್ ಕ್ಯಾಪ್ಚರ್
फ्रेम कूट शब्द,ಫ್ರೇಮ್ ಪಾಸ್ವರ್ಡ್
"फ्रेम फॉर्मेट, संरूप",ಫ್ರೇಮ್ ಸ್ವರೂಪ
फ्रेम आवृत्ति,ಫ್ರೇಮ್ ಆವರ್ತನ
फ्रेम भौम,ಚೌಕಟ್ಟಿನ ಭೂಮಿ
फ्रेम तुल्यकालिक अंक,ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನಸ್ ಪಾಯಿಂಟ್‌ಗಳು
फ्रेम तुल्यकालन,ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಸೇಶನ್
फ्रेम तुल्यकालिक संकेत,ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನಸ್ ಸಿಗ್ನಲ್
फ्रैंक कोड,ಫ್ರಾಂಕ್ ಕೋಡ್
मुक्त इलेक्ट्रॉन,ಉಚಿತ ಎಲೆಕ್ಟ್ರಾನ್ಗಳು
मुक्त क्षेत्र,ಮುಕ್ತ ವಲಯ
मुक्त गतिमान दोलित्र,ಉಚಿತ ಚಲಿಸುವ ಆಂದೋಲಕ
मुक्त रिक्ति प्रतिबाधा,ಉಚಿತ ಅಂತರ ಪ್ರತಿರೋಧ
मुक्त रिक्ति पथ ह्रास,ಉಚಿತ ಅಂತರ
मुक्त गतिमान बहुकंपित्र,ಉಚಿತ ಚಲಿಸುವ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
आवृत्ति,ಆವರ್ತನ
आवृत्ति,ಆವರ್ತನ
आवृत्ति,ಆವರ್ತನ
आवृत्ति,ಆವರ್ತನ
आवृत्ति संलग्न चैनल,ಆವರ್ತನ ಲಗತ್ತಿಸಲಾದ ಚಾನಲ್
आवृत्ति नियतन,ಆವರ್ತನ ನಿಯೋಜನೆ
आवृत्ति बैंड,ಆವರ್ತನ ಬ್ಯಾಂಡ್
आवृत्ति परिवर्तक,ಆವರ್ತನ ಪರಿವರ್ತಕ
आवृत्ति प्रतिपूरण,ಆವರ್ತನ ಪರಿಹಾರ
आवृत्ति क्षतिपूरण,ಆವರ್ತನ ಪರಿಹಾರ
आवृत्ति नियंत्रित दोलित्र,ಆವರ್ತನ ನಿಯಂತ್ರಿತ ಆಂದೋಲಕ
आवृत्ति रूपांतरण,ಆವರ್ತನ ಪರಿವರ್ತನೆ
आवृत्ति विमाडुलन,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್
आवृत्ति संसूचक,ಆವರ್ತನ ಪತ್ತೆಕಾರಕ
आवृत्ति विचलन,ಆವರ್ತನ ವಿಚಲನ
आवृत्ति विचलन,ಆವರ್ತನ ವಿಚಲನ
आवृत्ति विविक्तीकरण,ಆವರ್ತನ ವ್ಯತ್ಯಾಸ
आवृत्ति विविक्तकर,ಆವರ್ತನ ತಾರತಮ್ಯಕಾರ
आवृत्ति विरूपण,ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ
आवृत्ति विभिन्नता,ಆವರ್ತನ ವ್ಯತ್ಯಾಸ
आवृत्ति विभाजक,ಆವರ್ತನ ವಿಭಜಕ
बहुसंकेतक आवृत्ति विभाजन,ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್ ಆವರ್ತನ ವಿಭಾಗ
आवृत्ति द्विगुणक,ಆವರ್ತನ ದ್ವಿಗುಣ
आवृत्ति अंतर्बदल,ಆವರ್ತನ ಸ್ವಿಚಿಂಗ್
आवृत्ति जनन,ಆವರ್ತನ ಉತ್ಪಾದನೆ
आवृत्ति अनाश्रित ऐन्टेना,ಆವರ್ತನ ಅವಲಂಬಿತ ಆಂಟೆನಾ
आवृत्ति अंतरापृष्ठ,ಆವರ್ತನ ಇಂಟರ್ಫೇಸ್
आवृत्ति व्यतिकरण,ಆವರ್ತನ ಹಸ್ತಕ್ಷೇಪ
आवृत्ति प्रतिलोम,ಆವರ್ತನ ವಿಲೋಮ
आवृत्ति मॉडुलन,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್
आवृत्ति मॉडुलन सूचकांक,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಸೂಚ್ಯಂಕ
आवृत्ति मॉडुलक,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಟರ್
आवृत्ति संकीर्ण बैंड,ಆವರ್ತನ ಕಿರಿದಾದ ಬ್ಯಾಂಡ್
आवृत्ति रव,ಆವರ್ತನ ಶಬ್ದ
आवृत्ति परास,ಆವರ್ತನ ಶ್ರೇಣಿ
आवृत्ति प्रतिघात मॉडुलक,ಆವರ್ತನ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕ ಮಾಡ್ಯುಲೇಟರ್
आवृत्ति संदर्भ,ಆವರ್ತನ ಉಲ್ಲೇಖ
आवृत्ति अनुक्रिया,ಆವರ್ತನ ಪ್ರತಿಕ್ರಿಯೆ
आवृत्ति सोपानन,ಆವರ್ತನ ಶ್ರೇಣೀಕರಣ
आवृत्ति ध्वनि परिपथ,ಆವರ್ತನ ಧ್ವನಿ ಸರ್ಕ್ಯೂಟ್
आवृत्ति स्पेक्ट्रम,ಆವರ್ತನ ಸ್ಪೆಕ್ಟ್ರಮ್
आवृत्ति स्थायित्व,ಆವರ್ತನ ಸ್ಥಿರತೆ
आवृत्ति मानक,ಆವರ್ತನ ಮಾನದಂಡ
आवृत्ति प्रदोष,ಆವರ್ತನ ದೋಷ
आवृत्ति संश्लेषण,ಆವರ್ತನ ಸಂಶ್ಲೇಷಣೆ
आवृत्ति संश्लेषण,ಆವರ್ತನ ಸಂಶ್ಲೇಷಣೆ
आवृत्ति संश्लेषित समस्वरण,ಆವರ್ತನ ಸಂಶ್ಲೇಷಿತ ಶ್ರುತಿ
आवृत्ति वोल्टता परिवर्तन,ಆವರ್ತನ ವೋಲ್ಟೇಜ್ ಬದಲಾವಣೆ
आवृत्ति से वोल्टता परिवर्तक,ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕಕ್ಕೆ ಆವರ್ತನ
आवृत्ति-वोल्टता परिवर्तक,ಆವರ್ತನ-ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕ
आवृत्ति-वोल्टता परिवर्तक,ಆವರ್ತನ-ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕ
आवृत्ति सहन,ಆವರ್ತನ ಬೇರಿಂಗ್
आवृत्ति स्थानांतरण,ಆವರ್ತನ ವರ್ಗಾವಣೆ
आवृत्ति संचरण,ಆವರ್ತನ ಪ್ರಸರಣ
आवृत्ति समस्वरित्र,ಆವರ್ತನ ಟ್ಯೂನರ್
वैरेक्टर मॉडुलक,ವೆಕ್ಟರ್ ಮಾಡ್ಯುಲೇಟರ್
आवृत्ति विस्तृत बैंड,ಆವರ್ತನ ವ್ಯಾಪಕ ಬ್ಯಾಂಡ್
फ्रेसनेल ह्रास आवृत्ति,ಫ್ರೆಸ್ನೆಲ್ ಅವನತಿ ಆವರ್ತನ
घर्षण त्रुटि,ಘರ್ಷಣೆ ದೋಷ
अंचल वर्ण,ವೃತ್ತದ ಪಾತ್ರ
अग्र पट्ट नियंत्रण,ಮುಂಭಾಗದ ಬೋರ್ಡ್ ನಿಯಂತ್ರಣ
अग्र ओसारा,ಮುಂಭಾಗದ ಮುಖಮಂಟಪ
तुषार बिंदु आर्द्रतामापी,ಫ್ರಾಸ್ಟ್ ಪಾಯಿಂಟ್ ಹೈಗ್ರೋಮೀಟರ್
संचिका संचय,ಫೈಲ್ ಸಂಗ್ರಹಣೆ
फू मंचू विषाणु,ಫೂ ಮಂಚು ವೈರಸ್
इंधन पंप व्यतिकरण,ಇಂಧನ ಪಂಪ್ ಹಸ್ತಕ್ಷೇಪ
फूजी अनम्यिका परिचालन,ಫ್ಯೂಜಿ ನಮ್ಯತೆ ಕಾರ್ಯಾಚರಣೆ
पूर्ण योजक,ಪೂರ್ಣ ಆಡ್ಡರ್
पूर्ण द्वैध,ಪೂರ್ಣ ಡ್ಯುಪ್ಲೆಕ್ಸ್
पूर्ण द्वैध व्यवस्थापन,ಪೂರ್ಣ ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಸೆಟಪ್
पूर्ण द्वैध संचरण,ಪೂರ್ಣ ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಪ್ರಸರಣ
पूर्ण भार वोल्टता,ಪೂರ್ಣ ಲೋಡ್ ವೋಲ್ಟೇಜ್
पूर्ण शक्ति,ಪೂರ್ಣ ಶಕ್ತಿ
पूर्ण शक्ति बैंड विस्तार,ಪೂರ್ಣ ಪವರ್ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ
पूर्ण मापनी विक्षेपण,ಸಂಪೂರ್ಣ ಪ್ರಮಾಣದ ವಿಚಲನ
पूर्ण स्कीन/पूर्ण पटल,ಪೂರ್ಣ ಪರದೆ
पूर्ण व्यवकलक,ಪರಿಪೂರ್ಣ ಸಂಯುಕ್ತ
पूर्ण लीक बफरन,ಪೂರ್ಣ ಸೋರಿಕೆ ಬಫರಿಂಗ್
पूर्ण तरंग,ಪೂರ್ಣ ತರಂಗ
पूर्ण तरंग सेतु दिष्टकारी,ಪೂರ್ಣ ತರಂಗ ಸೇತುವೆ ರಿಕ್ಟಿಫೈಯರ್
पूर्ण तरंग दिष्टकारी,ಪೂರ್ಣ ತರಂಗ ರಿಕ್ಟಿಫೈಯರ್
फलन कोड,ಕಾರ್ಯ ಕೋಡ್
फलन जनित्र,ಕಾರ್ಯ ಜನರೇಟರ್
फलन लाइब्रेरी,ಕಾರ್ಯ ಗ್ರಂಥಾಲಯ
फलन स्विच,ಕಾರ್ಯ ಸ್ವಿಚ್
फलनीय अनुकारी,ಕ್ರಿಯಾತ್ಮಕ ಸಿಮ್ಯುಲೇಶನ್
मूल,ಮೂಲ
मूल आवृत्ति,ಮೂಲ ಆವರ್ತನ
मूल विधा,ಮೂಲ ಮೋಡ್
मूल अनुनाद,ಮೂಲ ಅನುರಣನ
फ्यूज,ಫ್ಯೂಸ್
फ्यूज प्रभाव,ಫ್ಯೂಸ್ ಪರಿಣಾಮ
फ्यूज प्रतिचित्र,ಫ್ಯೂಸ್ ನಕ್ಷೆ
संगलनीय कड़ी,ಕರಗುವ ಲಿಂಕ್
भावी प्रवृत्ति,ಭವಿಷ್ಯದ ಪ್ರವೃತ್ತಿ
"फाजी तर्क, अस्पष्ट तर्क","ಅಸ್ಪಷ್ಟ ತರ್ಕ, ಅಸ್ಪಷ್ಟ ತರ್ಕ"
"अस्पष्ट तर्क, फर्जी तर्क","ಅಸ್ಪಷ್ಟ ತಾರ್ಕಿಕ, ಬೋಗಸ್ ತಾರ್ಕಿಕ"
संचिका निष्कर्षण,ಫೈಲ್ ಹೊರತೆಗೆಯುವಿಕೆ
पुनर्निवेश सुग्राहिता,ಮರುಹೂಡಿಕೆಯ ಸೂಕ್ಷ್ಮತೆ
लब्धि,ಲಾಭ
लब्धि निर्देशित लेसर,ಮಾರ್ಗದರ್ಶಿ ಲೇಸರ್ ಅನ್ನು ಪಡೆದುಕೊಳ್ಳಿ
लब्धि सीमा,ಲಾಭ ಮಿತಿ
लब्धि बैंड विस्तार गुणन,ಗೇನ್ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ ಗುಣಾಕಾರ
लब्धि संक्रमण आवृत्ति,ಪರಿವರ್ತನೆ ಆವರ್ತನವನ್ನು ಪಡೆಯಿರಿ
