Assamese,Hindi
লেখক দোলক,विलेखक दोलित्र
লিখাৰ মূৰ,निर्लेखन शीर्ष
"উলম্ব ছবি, উলম্ব ছবি","ऊर्ध्व शीर्ष प्रतिबंब, सीधा प्रतिबंब"
উলম্ব লেন্স,ऊर्ध्वशीर्षकारी लेन्स
উলম্ব,ऊर्ध्वकर
erg,अर्ग
"শক্তিৰ অনুমান, প্ৰৱণতা অনুমান","ऊर्जापथी परिकल्पना, अभ्यतिप्रायता परिकल्पना"
ফাইব্ৰ&#39;মিটাৰ,तंतुमापी
eros,एरॉस
ভুল ভুল,भ्रांत त्रुटि
মোহময়ী আৱৰণ,भ्रांत अस्तर
"ভুল, ভুল, ভুল, ভুল","त्रुटि, भूल, गलती, अशुद्धि"
চপোৱাৰ ভুল,त्रुटि संचयन
ভুল বিশ্লেষণ,त्रुटि-विश्लेषण
ভুলৰ পৰিসৰ,त्रुटि परिसर
ভুল ক&#39;ড,त्रुटि कोड
ভুল সহগ,त्रुटि गुणांक
ভুল সংশোধন প্ৰমপ্ট,त्रुटि संशोधन संकेत
ভুল ধৰা পেলোৱা,त्रुटि अभिज्ञान
ভুল ধৰা পেলোৱা সংকেত,त्रुटि अभिज्ञान संकेत
ভুল ধৰা পেলোৱাৰ ৰুটিন,त्रुटि संसूचन नेमका
ভুল বিতৰণ,त्रुटि बंटन
স্মৃতিশক্তিৰ ত্ৰুটি,स्मरण संबंधी त्रुटि
ভুল অনুমানক,त्रुटि-आकल
ভুল কাৰক,त्रुटि-गुणक
ভুল কাৰ্য্য,त्रुटि-फलन
ভুল ফাংচন বিভৱ,त्रुटि-फलन-विभव
ভুল বাৰ,त्रुटि-आलेख
ভুল-অবিচ্ছেদ্য,त्रुटि-समाकल
ত্ৰুটি বাৰ্তা,त्रुटि संदेश
ত্ৰুটি গেজ,त्रुटिमापी
পৰ্যবেক্ষণৰ ভুল,प्रेक्षण त्रुटि
প্ৰথম ধৰণৰ ভুল,प्रथम प्रकार की त्रुटि
দ্বিতীয় ধৰণৰ ভুল,द्वितीय प्रकार की त्रुटि
ভুল সংকেত ভুল সংকেত,"त्रुटि सिग्नल, त्रुटि संकेत"
ত্ৰুটি-চুইচ,त्रुटि-स्विच
ভুল শব্দ,त्रुटि-पद
ভুল ভ্যাৰিয়েন্স,त्रुटि प्रसरण
সুৰংগ ডাইঅ&#39;ড,सुरंग डायोड
"পলায়ন, প্ৰস্থান (adj.), পলায়ন, প্ৰস্থান (ver.)","पलायन, निकास (सं.), पलायन करना, बाहर निकलना (क्रि.)"
এক্সজেষ্ট চিষ্টেম,निकास-प्रणाल
পলায়ন দক্ষতা,पलायन दक्षता
বাহিৰলৈ যোৱা ইলেক্ট্ৰন,निर्गामी इलेक्ट्रॉन
"এস্কেপ ফ্ৰেকচন, এস্কেপ ফ্ৰেকচন","पलायन अंश, पलायन प्रभाज"
পলায়নৰ দক্ষতা,पलायन कौशल
নিষ্কাশন পদ্ধতি,निस्तार विधि
পলায়নৰ বেগ,पलायन वेग
ৰিডেম্পচন চকা,मोचन पहिया
খোদিত ক্ষমতা,उत्कीर्णनीयता
প্ৰয়োজনীয় উপাদান,अनिवार्य घटक
অত্যাৱশ্যকীয় উপাদান অপৰিহাৰ্য উপাদান,"अनिवार्य तत्व, आवश्यक तत्व"
মূল তথ্য,सारभूत सूचना
আৱশ্যকীয় স্বৰবৰ্ণ,अनिवार्य स्वर
এছিয়াট্ৰন,ऐस्टियाट्रॉन
etalon,एटालॉन
ইথাৰ,ईथर
ইথাৰ তৰংগ,ईथर तरंग
ইউক্লিডীয় স্থানাংক,यूक्लिडीय निर्देशांक
ইউক্লিডিয়ান ডমেইন,यूक्लिडीय डोमेन
ইউক্লিডিয়ান ব্যৱস্থা,यूक्लिडीय तंत्र
ইউক্লিডীয় জ্যামিতি,यूक्लिडीय ज्यामिति
"ইউক্লিডীয় ক্ষেত্ৰ, ইউক্লিডীয় ক্ষেত্ৰ","यूक्लिडीय फील्ड, यूक्लिडीय क्षेत्र"
ইউক্লিডীয় সমতল,यूक्लिडीय समतल
গেছ ভলিউমমিটাৰ,गैस आयतनमापी
গেছ ভলিউমেট্ৰিক টিউব,गैस आयतनमापी नली
গেছ ভলিউমেট্ৰিক পদ্ধতি,गैस आयतनमापी विधि
গেছ ভলিউমেট্ৰিক,गैस आयतनमिति
অইলাৰ-কোণ,ऑयलर-कोण
তেলীয়া দোলক,ऑयलरी दोलिका
ইউৰেকা ৰাডাৰ ব্যৱস্থা,यूरेका रेडार तंत्र
"ইউৰেকা বাৰ্নাৰ, ইউৰেকা বাৰ্নাৰ","यूरेका ज्वालक, यूरेका बर्नर"
"ইউটেকটিক, ইউটেকটিক","गलनक्रांतिक, यूटेक्टिक"
ইউটেকটিক মিশ্ৰণ,यूटेक्टिक मिश्रातु
ইউটেকটিক মিশ্ৰণ,गलनक्रांतिक मिश्रण
ইউটেকটিক পইণ্ট,गलनक्रांतिक बिंदु
ইউটেকটিক অনুপাত,गलनक्रांतिक अनुपात
ইউটেকটিক উষ্ণতা,गलनक्रांतिक ताप
ইভি,इ.वी.
"খালী কৰা, খালী কৰা","रिक्त करना, निर्वात करना"
"খালী কৰা, খালী কৰা","निर्वातित, रिक्तीकृत"
খালী কৰা হৈছে ছুটী,निर्वातित अवकाश
"ভেকুৱাম, খালী কৰা","निर्वातन, रिक्तीकरण"
"মূল্যায়ন, মূল্যায়ন","मानांकन, मूल्यांकन"
সঠিকতা মূল্যায়ন,यथार्थता मूल्यांकन
প্ৰসাৰণ-হ্ৰাস কৰা ধৰণ,आयाम-ह्रासी विधा
ফটোগ্ৰাফ প্ৰক্ৰিয়া,वाष्पलेखी प्रक्रम
বাষ্পীভৱন হয়,वाष्पित
"বাষ্পীভৱন, বাষ্পীভৱন, বাষ্পীভৱন","वाष्पन, वाष्पीकरण, वाष्पीभवन"
বাষ্পীভৱন আৰ্হি,वाष्पन मॉडल
বাষ্পীভৱনকাৰী,वाष्पित्र
নিৰ্গমন সহগ,उत्सरण गुणांक
যুগ্ম,सम
আনকি ইলেক্ট্ৰনিক অৱস্থাও,सम इलेक्ट्रॉनिक अवस्था
আনকি কাৰ্য্যও,सम फलन
আনকি লোড,सम लोड
যুগ্ম সংখ্যা,सम संख्या
"আনকি সমতা, আনকি সমতাও","सम पैरिटी, सम समता"
সমতা পৰীক্ষা,सम समता जाँच
পাৰ পেৰিটি সংকেত,सम समता संकेत
আনকি ভগ্নাংশ ভগ্নাংশও,सम संख्याक आंशिक
সাদৃশ্য অৱস্থা,समपैरिटी अवस्था
সমৰূপতা,समपद
আনকি নিউক্লাইডো,सम-सम न्युक्लाइड
আনকি বিকিৰণ কৰাও,सम विकीर्ण
"ইভেন্ট, এপিচ&#39;ড","घटना, अनुवृत्त"
ইভেন্ট ৰেকৰ্ডাৰ,घटना अभिलेखित्र
"চিৰস্থায়ী, চিৰ নিৰাপদ","सदानिरापद, सदासुरक्षित"
বহিঃকেন্দ্ৰ,बहिष्केन्द्र
"হুবহু, হুবহু, হুবহু","यथातथ, यथार्थ, बिल्कुल ठीक"
সঠিক সমীকৰণ,यथातथ समीकरण
সঁচা অনুৰণন,यथार्थ अनुनाद
নিখুঁত বিজ্ঞান,परिशुद्ध विज्ञान
সঠিক পৰীক্ষা,यथातथ परीक्षण
তথ্য,याथातथ्य
এম্প্লিফাইড কেৰিয়াৰ ৱেভ,प्रवर्धित वाहक तरंग
উপকেন্দ্ৰ,उत्केन्द्र
centripetal,उत्केन्द्रीय
কেন্দ্ৰীয়তা,उत्केन्द्रता
ব্যতিক্ৰম,अपवाद
ব্যতিক্ৰম গেট,अपवाद द्वार
ব্যতিক্ৰম নিয়ম পদ্ধতি,अपवाद नियम पद्धति
অতিৰিক্ত ইলেক্ট্ৰন,अतिरिक्त इलेक्ट्रॉन
"বহুগুণক বহুগুণক, অতিৰিক্ত বহুগুণক","बाहुल्य गुणक, आधिक्य गुणक"
অভাৰফ্ল&#39; ভালভ,आधिक्य प्रवाह कपाट
অতিৰিক্ত বিক্ষিপ্ত,अतिरिक्त प्रकीर्ण
অভাৰ-ফ&#39;ল&#39; কৰক,अति अनुरणन
বিনিময়,विनिमय
ঘূৰ্ণীবতাহৰ সহগ,भंवर गुणांक
বিনিময় সংযোজন,विनिमय युग्मन
বিনিময় দুৰ্নীতি,विनिमय अपभ्रष्टता
শক্তি বিনিময় কৰা,विनिमय ऊर्जा
"বিনিময় মণ্ডল, পাৰমাণৱিক মণ্ডল","विनिमय क्षेत्र, आण्वीय क्षेत्र"
বিনিময় শক্তি,विनिमय बल
বিনিময়যোগ্য পাৰস্পৰিক ক্ৰিয়া,विनिमयी अन्योन्य क्रिया
বিনিময় লাইন,विनिमय लाइन
বিনিময় প্ৰকৃতি,विनिमय प्रकृति
বিনিময় সংযোজন,विनिमय युग्मन
এক্সচেঞ্জাৰ,विनिमायक
বিনিময় হাৰ,विनिमय दर
বিনিময় বিক্ৰিয়া,विनिमयी अभिक्रिया
বিনিময়যোগ্য বিকিৰণ,विनिमयी प्रकीर्णन
বিনিময়যোগ্য বৈশিষ্ট্য,विनिमयी अभिलक्षण
বিনিময় সম্পত্তি,विनिमय गुणधर्म
বিনিময় পোষ্ট,विनिमय पद
"উত্তেজনা, উত্তেজনা","उत्तेजन, ऊर्जन"
উত্তেজনা বেণ্ড,उत्तेजन बैंड
উত্তেজনা বক্ৰ,उत्तेजन वक्र
উত্তেজনা শক্তি,उत्तेजन ऊर्जा
উত্তেজনাৰ কম্পাঙ্ক,उत्तेजन आवृत्ति
উত্তেজনা কাৰ্য্য,उत्तेजन फलन
উত্তেজনা ফলন বক্ৰ,उत्तेजन फलन वक्र
উদ্দীপক সংখ্যা,उत्तेजन संख्या
উত্তেজনা সম্ভাৱনা,उत्तेजन विभव
উদ্দীপক সম্ভাৱনা,उत्तेजन प्रायिकता
উদ্দীপনা সঠিকতা সহগ,उत्तेजन शुद्धता गुणांक
উত্তেজনা অৱস্থা,उत्तेजन अवस्था
উত্তেজনা তাপ,उत्तेजन ताप
উদ্দীপক স্থানান্তৰ,उत्तेजन स्थानान्तरण
উত্তেজনা ভেক্টৰ,उत्तेजन सदिश
উত্তেজনা তৰংগ,उत्तेजन तरंग
উদ্দীপক ব্যৱস্থা,उत्तेजक क्रियाविधि
"উদ্দীপিত কৰা, শক্তিশালী কৰা","उत्तेजित करना, ऊर्जित करना"
উত্তেজিত পৰমাণু,उत्तेजित परमाणु
উত্তেজিত পাৰমাণৱিক ঘনত্ব,उत्तेजित परमाणु घनत्व
উত্তেজিত ইলেক্ট্ৰন,उत्तेजित इलेक्ट्रॉन
উত্তেজিত ক্ষেত্ৰৰ লাউডস্পীকাৰ,उत्तेजित क्षेत्र लाउडस्पीकर
উত্তেজিত আয়ন,उत्तेजित आयन
উত্তেজিত অণু,उत्तेजित अणु
আৱেগিক অৱস্থা,उत्तेजित अवस्था
উত্তেজিত কম্পন অৱস্থা,उत्तेजित कंपन अवस्था
উদ্দীপক ব্যৱস্থা,उत्तेजक क्रियाविधि
"শব্দ প্ৰযোজক, শব্দৰ উৎস","ध्वनि उत्पादक, ध्वनि स्रोत"
উদ্দীপক প্ৰভাৱ,उत्तेजक संघट्ट
উত্তেজনাপূৰ্ণ কাৰেণ্ট,उत्तेजक धारा
উত্তেজক,ऐक्साइटॉन
exciton বেণ্ড,ऐक्साइटॉन बैंड
এক্সাইট্ৰন,ऐक्साइट्रान
বৰ্জনৰ নিয়ম,अपवर्जन नियम
নিৰ্দিষ্ট,विशिष्ट
একক বৰ্তনী,एकनिष्ठ परिपथ
নিষ্পাদন সময়,निष्पादन काल
নিয়ন্ত্ৰক ৰুটিন,नियंत्रक नेमका
অপাৰেটিং চিষ্টেম,प्रचालन पद्धति
এক্সজেষ্ট ভালভ,निष्कास वाल्व
এক্সজেষ্ট ফেন,निष्कासक पंखा
"ভেকুৱাম পাম্প, ৰেচক পাম্প","निर्वातक पंप, रेचक पंप"
"ৰেচক পৰ্যায়, কেথাৰ্চিছ ষ্ট্ৰোক, উশাহ লোৱাৰ পৰ্যায়","रेचक चरण, रेचन स्ट्रोक, निष्कास चरण"
ৰেচক নলী,रेचक नलिका
catharsis বেগ,रेचन वेग
"খালী কৰা, কেথাৰ্চিছ, এক্সট্ৰুচন, এলিমিনেচন","निर्वातन, रेचन, बाहर निकालना, समापन"
সমস্যা,निर्गम
আউটপুট এংগেল,निर्गम कोण
আউটপুট আউটলেট,निर्गम द्वारक
"আউটপুট চেনেল স্পিন, আউটপুট চেনেল স্পিন","निर्गम चैनल प्रचक्रण, निर्गम प्रणाल प्रचक्रण"
আউটপুট আউটলেট,निर्गम द्वारक
"প্ৰস্থান বিন্দু, প্ৰস্থান বিন্দু","निर्गम द्वारक बिंदु, निर्गम कनीनिका बिंदु"
আউটপুট উইণ্ড&#39;,निर्गम गवाक्ष
শক্তি দক্ষ প্ৰক্ৰিয়া,ऊर्जा उन्मोची प्रक्रम
বহিঃমণ্ডল,बहिर्मडल
"বহিঃতাপীয়, তাপ উত্তেজক","ऊष्माक्षेपी, ऊष्मा उन्मोची"
বহিঃতাপীয় প্ৰক্ৰিয়া,ऊष्माक्षेपी प्रक्रम
বহিঃতাপীয় বিক্ৰিয়া,ऊष्माक्षेपी अभिक्रिया
অস্বাভাৱিক ইন্ধন,असामान्य ईधन
বিয়পি পৰা,प्रसार करना
সম্প্ৰচাৰ,प्रसारित
ৰিং ফৰ্ম চেণ্টাৰ প্ৰদৰ্শন,वलय रूप केंद्र प्रदर्श
বৰ্ধিত কনট্ৰাষ্ট,विस्तारित विपर्यास
প্ৰচাৰিত ছবি,प्रसारित फिल्म
চুম্বকীয় ক্ষেত্ৰ বিস্তাৰ কৰা,प्रसारी चुंबकीय क्षेत्र
"বৃদ্ধি কৰা নিৰ্দেশনা, বৃদ্ধি কৰা ট্ৰেচ","आवर्धित निर्देश, आवर्धित अनुरेख"
সম্প্ৰসাৰিত সম্প্ৰসাৰণ,विस्तारित प्रसर्प
"বৃদ্ধি কৰা ট্ৰেচ, বৃদ্ধি কৰা মডেল","आवर्धित अनुरेख, आवर्धित निदर्श"
সম্প্ৰচাৰক,प्रसारित्र
চুম্বকীয় ক্ষেত্ৰ বিস্তাৰ কৰা,प्रसारी चुंबकीय क्षेत्र
এক্সটেনছৰ,विस्तारक अंग
বিস্তাৰ,विस्तार
"spread, বিয়পি পৰা","प्रसार, प्रसरण"
"এক্সটেনচন চেল, এক্সটেনচন ৰুম","प्रसार कोष्ठ, प्रसार कक्ष"
প্ৰসাৰ কুণ্ডলী,प्रसार कुंडली
প্ৰসাৰণ ফেন,प्रसार पंखा
প্ৰসাৰণ অনুপাত,प्रसारानुपात
প্ৰসাৰণ ষ্ট্ৰোক,प्रसार स्ट्रोक
ভেৰিয়েচন টাৰ্বাইন,प्रसरण टर्बाइन
প্ৰসাৰণ ভালভ,प्रसार वाल्व
প্ৰসাৰণ তৰংগ,प्रसरण तरंग
ভেৰিয়েন্সৰ প্ৰবাহ,प्रसरण प्रवाह
সম্প্ৰসাৰণযোগ্যতা,प्रसरणीयता
শক্তি অনুৰাগী,ऊर्जा उन्मोची
পৰীক্ষণ,प्रयोग
"পৰীক্ষামূলক, পৰীক্ষামূলক","प्रायोगिक, प्रयोगात्मक"
পৰীক্ষামূলক ভিত্তিত,प्रायोगिक आधार
"পৰীক্ষামূলক ভুল, পৰীক্ষামূলক ভুল","प्रायोगिक भूल, प्रायोगिक त्रूटि"
পৰীক্ষামূলক বিমান পৰিবহণ,प्रयोगिक उड्डयन
ব্যৱহাৰৰ বাবে গোট,प्रयोगार्थ समूह
পৰীক্ষামূলক গড় ব্যৱধান,प्रायोगिक माध्य अंतराल
পৰীক্ষামূলক অনুকূলন,प्रायोगिक इष्टतमन
পৰীক্ষামূলক পদাৰ্থ বিজ্ঞান,प्रायोगिक भौतिकी
পৰীক্ষামূলক প্ৰমাণ,प्रयोगात्मक प्रमाण
পৰীক্ষামূলক ৰিয়েক্টৰ,प्रायोगिक रिऐक्टर
পৰীক্ষামূলক বিজ্ঞান,प्रयोगात्मक विज्ञान
পৰীক্ষামূলক অৱস্থা,प्रायोगिक स्थिति
পৰীক্ষামূলক মূল্য,प्रायोगिक मान
উপযোগী,प्रयोगी
"পৰীক্ষামূলক কাম, পৰীক্ষা","प्रायोगिक कार्य, प्रयोगीकरण"
ব্যৱহাৰকাৰী,प्रयोगकर्ता
পৰিপূৰক,अधिपूरक
ক্লিয়াৰ eigen ফাংচন,स्पष्ट आइगन फलन
স্পষ্ট সমীকৰণ,स्पष्ट समीकरण
স্পষ্টভাৱে,स्पष्ट रूप
ক্লিয়াৰ ফাংচন,स्पष्ट फलन
স্পষ্ট আৰ্হি,स्पष्ट निदर्श
বিস্ফোৰণ হোৱা পাৰমাণৱিক,विस्फोटी परमाणु
"সন্ধান কুণ্ডলী, তদন্তকাৰী কুণ্ডলী","खोज कुंडली, अन्वेषी कुंडली"
প্ৰ&#39;ব ইলেক্ট্ৰ&#39;ড,अन्वेषी इलेक्ट्रोड
"বিস্ফোৰণ, বিস্ফোৰণ","विस्फोटन, विस्फोट"
বিস্ফোৰণ বৰ্ণালী,विस्फोटन स्पेक्ट्रम
বিস্ফোৰণ বিস্ফোৰণ,विस्फोटी प्रस्फोट
বিস্ফোৰিত বোমা,विस्फोटी बम
বিস্ফোৰক যৌগ,विस्फोटक यौगिक
বিস্ফোৰক ডিকম্প্ৰেছন,विस्फोटी विसंपीडन
বিস্ফোৰক বিভাজন,विस्फोटी विघटन
ঘাতক,घातांक
"ঘাতীয়, ঘাতীয়","चरघातांकी, एक्सपोनेन्टी"
ঘাতীয় শোষণ,चरघातांकी अवशोषण
ঘাতীয় পৰিবৰ্ধক,चरघातांकी प्रवर्धक
ঘাতীয় আনুমানিককৰণ,चरघातांकी सन्निकटन
ঘাতীয় বায়ুমণ্ডল,चरघातांकी वायुमंडल
ঘাতীয় ব্যৱস্থা,चरघातांकी प्रणाल
ঘাতীয় বক্ৰ,चरघातांकी वक्र
ঘাতীয় ক্ষয়,चरघातांकी क्षय
ঘাতীয় সম্ভাৱনা ফলন,चरघातांकी प्रायिकता फलन
ঘাতীয় বিতৰণ,चरघातांकी बंटन
ঘাতীয় সমীকৰণ,चरघातांकी समीकरण
সূচক পৰীক্ষা,एक्सपोनेन्टी प्रयोग
ঘাতীয় ফলন,चरघातांकी फलन
"ঘাতীয় বৃদ্ধি, ঘাতীয় বৃদ্ধি","एक्सपोनेन्टी वृद्धि, चरघातांकी वृद्धि"
ঘাতীয় শিং,चरघातांकी शृंग
ঘাতীয়তা সূচক,एक्सपोनेन्टी सूचक
ঘাতীয় নিয়ম,चरघातांकी नियम
ঘাতীয় সীমা,चरघातांकी सीमा
ঘাতীয় অপাৰেটৰ,चरघातांकी संकारक
ঘাতীয় সম্পৰ্ক,चरघातांकी संबंध
ঘাতীয় উপপাদ্য,चरघातांकी प्रमेय
ঘাতীয় সংবহন লাইন,चरघातांकीय संचरण लाइन
এক্সপোনেন্টি পটেনচিয়েল ৱেল,एक्स्पोनेन्टी विभवकूप
মুক্তি নোপোৱা ছবি,अनावरित फिल्म
মুকলি বাৰ,खुली दंडी
মুক্ত লক্ষ্য,खुला लक्ष्य
"সংস্পৰ্শ, সংস্পৰ্শ, সংস্পৰ্শ, সংস্পৰ্শ","अनावरण, प्रभावन, उद्भासन उच्छादन, अपावरण"
এক্সপোজাৰ নিয়ন্ত্ৰণ ব্যৱস্থা,अनावरण नियंत्रण तंत्र
এক্সপোজাৰ কেলকুলেটৰ,"एक्स्पोजर गणित्र, उद्भासन गणित्र"
"এক্সুডেচন ড’জ, অক্লুচন ড’জ","उच्छादन मात्रा, अपावरण खुराक"
"ইজেকচন ড’জৰ হাৰ, ইজেকচন ড’জৰ হাৰ","उच्छादन मात्रा दर, अपावरण खुराक दर"
কেলৰিমিটাৰ,उद्भासनमापी
কভাৰ স্কেল,"उच्छादन स्केल, आवरण स्केल"
এক্সপোজাৰ সময়,उद्भासन काल
"অভিব্যক্তি, অভিব্যক্তি, মুখৰ ভাব, অভিব্যক্তি","निष्पीडन, व्यंजक, मुखाकृति, भावकृति"
"বহল এনিয়ন, বহল এনিয়ন","विस्तृत ऋणायन, विस्तृत ऐनायन"
বৰ্ধিত বৃত্ত,विस्तरित परिमंडल
বহল দোষ,विस्तृत प्रभ्रंश
সম্প্ৰসাৰিত প্ৰদেশ,विस्तरित प्रांत
বহল বাইজেপালিন এন্টেনা,विस्तृत द्विजेपलिन ऐन्टेना
বৰ্ধিত ব্যৱধান,विस्तरित अंतराल
বৰ্ধিত পৰ্যায়ৰ নিয়ম,विस्तृत प्रावस्था नियम
বৰ্ধিত পইণ্ট ৰূপান্তৰ,विस्तरित बिंदु रूपांतरण
বহল পৰিসৰৰ সংবহন,विस्तृत परास संचरण
বৰ্ধিত বাস্তৱ ৰেখা,वर्धित वास्तवित रेखा
বৰ্ধিত বৰ্ণালী,विस्तरित  स्पेक्ट्रम
বহল তৰা ব্যৱস্থা,विस्तृत तारा निकाय
এক্সপাণ্ডাৰ,विस्तारक
"সম্প্ৰসাৰণ, প্ৰসাৰণ, প্ৰসাৰণ, প্ৰসাৰণ, বিস্তাৰ","विस्तार, विस्तृति, वर्धन, विस्तरण, प्रसार"
"এক্সটেনচন কৰ্ড, এক্সটেনচন কৰ্ড","विस्तार-तार, विस्तार कॉर्ड"
সম্প্ৰসাৰণ প্ৰভাৱ,विस्तरण-प्रभाव
পৰিসৰ,विस्तार-क्षेत्र
শিল্পৰ বিৱৰণ,कला की विस्तृति
সম্প্ৰসাৰণ লাইন,विस्तार लाइन
দূৰ শ্ৰৱী লাউডস্পীকাৰ,दूर श्रावी लाउडस्पीकर
এক্সটেনচন মাষ্ট,विस्तार मस्तूल
সম্প্ৰসাৰণ তৰংগ,विस्तार-तरंग
ব্যাপক বায়ুমণ্ডলীয় বৰষুণ,विस्तृत वायव वर्षण
ৱাইড বেণ্ড ব্যৱস্থা,विस्तृत बैंड तंत्र
"সম্প্ৰসাৰণমূলক ধৰ্ম, পৰিমাণগত ধৰ্ম, পৰিমাণগত ধৰ্ম","विस्तारात्मक गुण, मात्रात्मक गुण, मात्राश्रित गुणधर्म"
"বহল শ্বাৱাৰ, oj শ্বাৱাৰ","विस्तृत बौछार, ओजे बौछार"
"দৈৰ্ঘ্য, মেগনিফায়াৰ, এক্সটেনচ’মিটাৰ","दैर्घ्य, वृद्धिमापी, एक्सटेन्सोमीटर"
সম্প্ৰচাৰক,प्रसारिणी
"extent, পৰিসৰ","विस्तार, सीमा"
বাহ্যিক গ্ৰহ,बाह्य ग्रह
বাহ্যিক শঙ্কু বিবৰ্তন,बाह्य शंकु-अपवर्तन
বাহ্যিক ৰূপান্তৰ,बाह्य रूपांतरण
বাহ্যিক বলৰ যোৰ,बाह्य बलयुग्म
বাহ্যিক দূৰত্ব,बाह्य दूरी
বাহিৰৰ অঞ্চল,बाह्य क्षेत्र
বাহ্যিক বলৰ যোৰ,बाह्य बलयुग्म
বাহ্যিক প্ৰভাৱ বাহ্যিক প্ৰভাৱ,"बाह्य संघट्ट, बाह्य संघात"
বাহ্যিক পইণ্টাৰ,बाह्य सूचक
বাহ্যিক দমন,बाह्य संदमन
বাহ্যিক ঘূৰ্ণনৰ গতি,बाह्य अघूर्णी गति
বাহিৰৰ লোব,बाह्य पालि
বাহ্যিক বিকিৰণ,बाह्य विकिरण
বাহ্যিক তৰংগ কাৰ্য্য,बाह्य तरंग फलन
বাহ্যিক কাম,बाह्य कार्य
"বাহ্যিকভাৱে পৰিপূৰক, বাহ্যিকভাৱে প্ৰতিহত কৰা","बाह्यतः संपूरित, बाह्यतः प्रतिकारित"
বাহ্যিকভাৱে বিভক্ত,बाह्यतःविभाजित
বাহ্যিকভাৱে উত্তাপিত চাপ,बाह्यतःतापित आर्क
বিলুপ্ত প্ৰাকৃতিক বিভাজন,विलुप्त प्राकृत विघटन्यूक्लाइड
"বিলুপ্তি, বিলুপ্তি","विलोप, विलोपन"
"বিলুপ্তি সহগ, বিলুপ্তি সহগ","विलोप गुणांक, विलुप्ति गुणांक"
বিলুপ্তিৰ সম্ভাৱনা,विलोपन विभव
ডিচচাৰ্জ ভল্টেজ,निर्वापन वोल्टता
"ভল্টমিটাৰ, এক্সটিনক্টোমিটাৰ","वोलपमापी, ऐक्सटिन्क्टोमीटर"
অতিৰিক্ত হাফ-ফ্ল&#39;ৰ,अतिरिक्त अर्ध-तल
অতি উচ্চ সম্ভাৱনা,अति उच्च विभव
অৰৈখিক বিন্দু,अक्षेतर बिन्दु
"অপাৰ্থিৱ উৎপত্তি, অপাৰ্থিৱ উৎপত্তি","पार्थिवेतर उद्भव, भौमेतर उद्भव"
বাহ্যিক চাৰ্জ,बाह्य आवेश
বাহ্যিক কাৰেণ্ট,बाह्य धारा
বাহ্যিক শক্তি,बाह्य बल
বাহ্যিক শব্দ,बाह्य रव
অতিৰিক্ত নিউক্লিয়াৰ ইলেক্ট্ৰন,नाभिकबाह्य इलेक्ट्रान
অতিৰিক্ত নিউক্লিয়াছ,न्यूक्लियसबाह्य बल
বহিঃপাৰমাণৱিক গঠন,बहिर्नाभिक संरचना
"অস্বাভাৱিক, অসাধাৰণ","असामान्य, असाधारण"
ব্যতিক্ৰমী বানান,असाधारण वर्तनांक
অসাধাৰণ ৰশ্মি,असाधारण किरण
অসাধাৰণ তৰংগ,असाधारण तरंग
গ্ৰহৰ মহাকাশ,ग्रहबहिराकाश
বহিৰ্প্ৰকাশ কৰা মান,बहिर्वेशित मान
"আউটগোয়িং, আউটগোয়িং","बहिर्विष्ट, बहिर्वेशित"
আউটফ্ল&#39;ৰ শেষ বিন্দু,बहिर्वेशित अंत्यबिंदु
"এক্সট্ৰুডেড ৰেঞ্জ, এক্সট্ৰুডেড ৰেঞ্জ","बहिर्वेशित परास, बहिर्वेशित परिसर"
বহিঃপ্ৰক্ষেপণ,बहिर्वेशन
বহিঃপ্ৰকাশৰ দূৰত্ব,बहिर्वेशन दूरी
এক্সট্ৰাপলেচন আয়নীয়কৰণ কক্ষ,बहिर्वेशन आयनन कोष्ठ
বৰ্জন অপাৰেটৰ,बहिर्वेशन संकारक
এক্সট্ৰাপলেচন কৌশল,बहिर्वेशन तकनीक
"পাৰ্থীৱতৰ, ভূমেতাৰ","पार्थिवतर, भौमेतर"
অপাৰ্থিৱ পদাৰ্থ,पृथ्वीबाह्य द्रव्य
চৰম ভাৰসাম্য ৰেখা,चरम संतुलन-रेखा
চৰম একক কণিকাৰ খোলাৰ আৰ্হি,चरम एकल कण कोश माडल
শীৰ্ষ মান,चरम मान
বাহ্যিক,बाह्य
বাহ্যিক ভিত্তি প্ৰতিৰোধ ক্ষমতা,बाह्य बेस प्रतिरोध
"অতিৰিক্ত পৰিবাহীতা, বহিৰ্জাতীয় পৰিবাহীতা","अपद्रव्यी चालकता, बहिर्जात चालकता"
বাহ্যিক নিয়ন্ত্ৰণ,बाह्य नियंत्रण
"বাহ্যিক কাৰক, বাহ্যিক কাৰক","बाह्य कारक, बहिस्थ कारक"
বহিৰ্জাতীয় বৈশিষ্ট্য,बहिर्जात गुणधर्म
অভেদ্য অৰ্ধপৰিবাহী,अपद्रव्यी अर्धचालक
"চকু, চকু","नेत्र, आँख"
উপ চকু,उपनेत्र
অভিনেত্ৰী লেন্স,अभिनेत्र लेन्स
চকুৰ দূৰত্ব,नेत्र-दूरी
চকুৰ টুকুৰা,नेत्रिका
"চকুৰ স্কেল, চকুৰ স্কেল","नेत्रिका मापनी, नेत्रिका स्केल"
চকুৰ স্কেল,नेत्रिका मापनी
অক্ষইকা,अक्षिका
F meson,F मेसॉन
